whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[02:27:04.000 --> 02:27:05.000]   Nonsense.
[02:27:05.000 --> 02:27:06.000]   There's corruption in the courts.
[02:27:06.000 --> 02:27:07.000]   Nonsense.
[02:27:07.000 --> 02:27:12.000]   Nonsense that we want to take your guns, even though we openly want to take your guns.
[02:27:12.000 --> 02:27:14.000]   Nonsense.
[02:27:14.000 --> 02:27:18.000]   Nonsense that NAFTA and GATT has gotten rid of our jobs, even though it has.
[02:27:18.000 --> 02:27:22.000]   Nonsense that Obamacare doubles and triples the prices.
[02:27:22.000 --> 02:27:23.000]   Nonsense.
[02:27:23.000 --> 02:27:25.000]   There's death panels, even though there are.
[02:27:25.000 --> 02:27:26.000]   Nonsense.
[02:27:26.000 --> 02:27:27.000]   Nonsense.
[02:27:27.000 --> 02:27:28.000]   You can keep your doctor.
[02:27:28.000 --> 02:27:29.000]   Nonsense.
[02:27:29.000 --> 02:27:30.000]   Nonsense.
[02:27:30.000 --> 02:27:32.000]   You didn't build your business.
[02:27:32.000 --> 02:27:33.000]   Your kids aren't your kids.
[02:27:33.000 --> 02:27:36.000]   Nonsense that parents should be over their children.
[02:27:36.000 --> 02:27:37.000]   Nonsense.
[02:27:37.000 --> 02:27:39.000]   It's all just this confidence game.
[02:27:39.000 --> 02:27:42.000]   Oh, everybody knows Ted Cruz is discredited.
[02:27:42.000 --> 02:27:45.000]   Do you hear about him getting discredited for criticizing Obamacare?
[02:27:45.000 --> 02:27:50.000]   Yeah, he's really discredited now, because it all came true, exactly what he said.
[02:27:50.000 --> 02:27:52.000]   Alex Jones got discredited, did you hear?
[02:27:52.000 --> 02:27:56.000]   He said a bunch of years ago they'd use drones against farmers and people and were sent up
[02:27:56.000 --> 02:27:59.000]   a Rural Affairs Bureau with carbon taxes.
[02:27:59.000 --> 02:28:00.000]   Oh, they're doing it now.
[02:28:00.000 --> 02:28:01.000]   Nonsense.
[02:28:01.000 --> 02:28:02.000]   Nonsense.
[02:28:02.000 --> 02:28:03.000]   Nonsense.
[02:28:03.000 --> 02:28:04.000]   Nonsense.
[02:28:04.000 --> 02:28:07.000]   I mean, that's the London Guardian.
[02:28:07.000 --> 02:28:08.000]   Look at this.
[02:28:08.000 --> 02:28:09.000]   Look at this chump if you're watching us on TV.
[02:28:09.000 --> 02:28:16.000]   This is another arrogant, know-it-all, frat boy, hunk who thinks that his BS.
[02:28:16.000 --> 02:28:19.000]   You guys give me a document cam on this, thanks.
[02:28:19.000 --> 02:28:21.000]   Look at this photo right here.
[02:28:21.000 --> 02:28:25.000]   GM Health Fears Complete Nonsense says British Environment Secretary.
[02:28:25.000 --> 02:28:26.000]   Look at his arrogance.
[02:28:26.000 --> 02:28:33.000]   I mean, every study on the GMO crops that grow pesticide in them is that it kills the
[02:28:33.000 --> 02:28:38.000]   bugs that eat it and causes liver problems in humans and all sorts of reproductive problems
[02:28:38.000 --> 02:28:39.000]   in cancer.
[02:28:39.000 --> 02:28:42.000]   And it's an absolute fact, you piece of crap.
[02:28:42.000 --> 02:28:47.000]   You think it's funny that cancer rates in England are 3,000% what they were in the '50s,
[02:28:47.000 --> 02:28:50.000]   just like here, and that England and the US lead the world in cancer?
[02:28:50.000 --> 02:28:53.000]   You like everybody dying, you eugenics bastard?
[02:28:53.000 --> 02:28:55.000]   I know who you are, you scumbag.
[02:28:55.000 --> 02:28:57.000]   You eugenics cult member.
[02:28:57.000 --> 02:28:58.000]   You enemy.
[02:28:58.000 --> 02:28:59.000]   You son of...
[02:28:59.000 --> 02:29:04.000]   I'm telling you, these people, these people are our enemies.
[02:29:04.000 --> 02:29:07.000]   And I'm not trying to put on an act here getting angry.
[02:29:07.000 --> 02:29:10.000]   I literally look at this guy's face.
[02:29:10.000 --> 02:29:12.000]   Owen Patterson.
[02:29:12.000 --> 02:29:13.000]   I mean, what a disg...
[02:29:13.000 --> 02:29:14.000]   Look at that look.
[02:29:14.000 --> 02:29:18.000]   They always have this self-satisfied pretty boy look, like they've got all the answers
[02:29:18.000 --> 02:29:22.000]   because they know how to BS everybody and cheat humanity and literally crap all over
[02:29:22.000 --> 02:29:25.000]   everyone with their poisons and then sit there and laugh at us.
[02:29:25.000 --> 02:29:29.000]   Well, you guarantee, just like all the Monsanto scientists and the elites,
[02:29:29.000 --> 02:29:34.000]   this guy eats nothing but organic and filtered water and goes to spas all day.
[02:29:34.000 --> 02:29:38.000]   And I am sick of people like this piece of crap.
[02:29:38.000 --> 02:29:42.000]   Just like Monsanto, with their Agent Orange, killed two members of my family.
[02:29:42.000 --> 02:29:44.000]   And I'm sick of you.
[02:29:44.000 --> 02:29:45.000]   And I hate you bastards.
[02:29:45.000 --> 02:29:49.000]   You are contributing to the downfall of society, you maggot.
[02:29:49.000 --> 02:29:53.000]   We're on the march, the empire's on the run.
[02:29:53.000 --> 02:29:57.000]   Alex Jones and the GCN Radio Network.
[02:29:57.000 --> 02:30:05.000]   Why does the United States spend the largest percentage of GDP in the world on health care?
[02:30:05.000 --> 02:30:08.000]   Why do we have the highest cancer rates on the planet?
[02:30:08.000 --> 02:30:14.000]   The highest rates of diabetes, autism, and every other major disease.
[02:30:14.000 --> 02:30:16.000]   It all comes down to one thing.
[02:30:16.000 --> 02:30:17.000]   We are what we eat.
[02:30:17.000 --> 02:30:22.000]   Our food is devoid of nutrition and processed with poisons and additives.
[02:30:22.000 --> 02:30:26.000]   Our water is filled with toxic poisons and Big Pharma runoff.
[02:30:26.000 --> 02:30:29.000]   All of this has been engineered by design.
[02:30:29.000 --> 02:30:35.000]   We can turn the tide against the eugenicist by giving ourselves the nutrients our body desperately needs.
[02:30:35.000 --> 02:30:38.000]   To learn more, visit Infowarshealth.com.
[02:30:38.000 --> 02:30:45.000]   The site is literally packed with audio and video featuring top health professionals who don't bow down to Big Pharma.
[02:30:45.000 --> 02:30:48.000]   The fight against the New World Order starts with you.
[02:30:48.000 --> 02:30:51.000]   And you can't stand against the machine of your sick, tired, and obese.
[02:30:51.000 --> 02:30:57.000]   When you visit Infowarshealth.com, be sure and check out the catalog with nearly 400 life-changing products.
[02:30:57.000 --> 02:31:00.000]   And get free shipping when you sign up for AutoShip.
[02:31:00.000 --> 02:31:07.000]   In the last 50 years, iodine has been phased out of our staple foods and replaced with the halogen bromine.
[02:31:07.000 --> 02:31:11.000]   A practice now banned in nations around the world.
[02:31:11.000 --> 02:31:13.000]   Guess what else is in the halogen family?
[02:31:13.000 --> 02:31:14.000]   Fluoride.
[02:31:14.000 --> 02:31:16.000]   Ladies and gentlemen, Alex Jones here.
[02:31:16.000 --> 02:31:23.000]   In 1924, the federal government did the right thing and encouraged salt producers to add iodine.
[02:31:23.000 --> 02:31:26.000]   It's the good halogen on the periodic table.
[02:31:26.000 --> 02:31:28.000]   And the results are on record.
[02:31:28.000 --> 02:31:34.000]   Reports documented a 15-point IQ increase in areas that had previously been deficient in iodine.
[02:31:34.000 --> 02:31:36.000]   Bottom line, iodine is important.
[02:31:36.000 --> 02:31:39.000]   Unbound, clean, in a glycerin base.
[02:31:39.000 --> 02:31:43.000]   Nascent iodine was the answer for myself and my family.
[02:31:43.000 --> 02:31:48.000]   You will find Survival Shield Nascent Iodine exclusively at Infowarslife.com.
[02:31:48.000 --> 02:31:53.000]   Infowarslife Survival Shield Nascent Iodine isn't just for emergencies.
[02:31:53.000 --> 02:31:55.000]   I take it every day.
[02:31:55.000 --> 02:32:00.000]   That's Infowarslife.com or call toll-free 888-253-3139.
[02:32:00.000 --> 02:32:02.000]   Introducing ProOne.
[02:32:02.000 --> 02:32:06.000]   All of your filtration in one system, portable, on the go.
[02:32:06.000 --> 02:32:11.000]   No more do you have two or three filters to just reduce sodium fluoride.
[02:32:11.000 --> 02:32:17.000]   You have a system that cuts out the sodium fluoride and up to 95% of hydrofluorosilic acid.
[02:32:17.000 --> 02:32:24.000]   Advanced manufacturing technology combines silver impregnated white ceramic with new Aquamedics advanced media
[02:32:24.000 --> 02:32:28.000]   for removal of fluoride and other heavy metals all in one filter element.
[02:32:28.000 --> 02:32:31.000]   It is the only one that does it and out of the gates.
[02:32:31.000 --> 02:32:34.000]   We have it discounted at 10% off with promo code water.
[02:32:34.000 --> 02:32:43.000]   This is the only system that in one unit helps reduce or remove pesticides, herbicides, chloramines, ammonia and chlorine,
[02:32:43.000 --> 02:32:51.000]   hydrofluorosilicic acid, the most common form of fluoride not covered by other fluoride filter brands and sodium hexafluorosilicate.
[02:32:51.000 --> 02:33:00.000]   Get your ProPure with the new ProOne filter today at Infowarsstore.com or by calling 888-253-3139.
[02:33:01.000 --> 02:33:10.000]   [Music]
[02:33:10.000 --> 02:33:16.000]   He aligns himself with the truth and it's time for you to choose a side.
[02:33:16.000 --> 02:33:19.000]   You're listening to Alex Jones.
[02:33:19.000 --> 02:33:21.000]   [Music]
[02:33:21.000 --> 02:33:39.000]   [Music]
[02:33:39.000 --> 02:33:42.000]   A gas mask is the couture.
[02:33:42.000 --> 02:33:48.000]   [Music]
[02:33:48.000 --> 02:33:52.000]   Man, I heard some good country music last night.
[02:33:52.000 --> 02:33:53.000]   Make me think of Shooter Jennings.
[02:33:53.000 --> 02:34:00.000]   He's a great country music guy in his own right, but he does rock and roll, you name it, all the genres.
[02:34:00.000 --> 02:34:07.000]   Waylon Jennings' son is a patriot and he's sure if his dad was still around, he'd be fighting the new world order.
[02:34:07.000 --> 02:34:09.000]   Let's play a little bit more of this song.
[02:34:09.000 --> 02:34:22.000]   [Music]
[02:34:22.000 --> 02:34:27.000]   Salvation is in your mother's smile, loving their child.
[02:34:27.000 --> 02:34:31.000]   That's right, folks, that's what's going to save us is caring about your children.
[02:34:31.000 --> 02:34:39.000]   That's what's going to save us from scum like the UK environment minister that says any concern about any GMO crops is "complete nonsense"
[02:34:39.000 --> 02:34:44.000]   when on record in studies in the US, Germany, China, you name it, it's killing the honeybees.
[02:34:44.000 --> 02:34:48.000]   It's causing mutated viruses to kill all sorts of animals.
[02:34:48.000 --> 02:34:50.000]   I mean, it is just unbelievable.
[02:34:50.000 --> 02:34:52.000]   I've had all the big top scientists on.
[02:34:52.000 --> 02:35:00.000]   One guy was making $3 million a year from the UK and they came out with a new potato that basically killed and sterilized the rats.
[02:35:00.000 --> 02:35:03.000]   So he said, "We can't release this," and they said, "Shut up."
[02:35:03.000 --> 02:35:11.000]   I've had Russian scientists on, they're like, "We're feeding the rats this GMO soy and they're all becoming sterile," and they said, "That's the whole point."
[02:35:11.000 --> 02:35:17.000]   And then they sit there, look it up, Monsanto has been known for 15 years, since 1999,
[02:35:17.000 --> 02:35:24.000]   to only have organic food and filtered water in their cafeterias in their closed reservations.
[02:35:24.000 --> 02:35:27.000]   It's like military bases getting on there.
[02:35:27.000 --> 02:35:34.000]   And it's all need-to-know, they can stack up to 100 different traits into a proprietary crop,
[02:35:34.000 --> 02:35:41.000]   and then it's federal and international law, you can't ever look at it or release what's really in it because it's patented.
[02:35:41.000 --> 02:35:54.000]   I mean, this is total weaponized takeover, but according to the environment minister, it's complete nonsense.
[02:35:54.000 --> 02:35:58.000]   That's just his argument. Oh, it's just complete nonsense.
[02:35:58.000 --> 02:36:05.000]   This is the type of garbage that we deal with as a society.
[02:36:05.000 --> 02:36:14.000]   I think he should be sentenced for endangering the public well-being and putting out disinfo
[02:36:14.000 --> 02:36:18.000]   to eating only McDonald's and Kentucky Fried Chicken three times a day.
[02:36:18.000 --> 02:36:26.000]   And he will look like the rest of the mutated, self-propelled stomach, soft-killed people out there on the street
[02:36:26.000 --> 02:36:31.000]   that literally look like they've just been living inside a nuclear reactor for five years.
[02:36:31.000 --> 02:36:36.000]   I mean, let him eat all the fast food with the plastics in it and have his kidneys fail.
[02:36:36.000 --> 02:36:41.000]   But you can look at Twinkle Toes and guarantee that guy exercises twice a day,
[02:36:41.000 --> 02:36:49.000]   goes skiing in Switzerland and everything else and just only eats organic and then says,
[02:36:49.000 --> 02:36:53.000]   "Preposterous new leaders, little navies."
[02:36:53.000 --> 02:37:00.000]   I'm going to go to your phone calls. We've got breaking news in minutes with Kit Daniels at Infowars.com.
[02:37:00.000 --> 02:37:03.000]   He's about to bring me the story in as soon as he prints it.
[02:37:03.000 --> 02:37:06.000]   The post office is now making a giant ammo buy.
[02:37:06.000 --> 02:37:12.000]   This is like two and a half billion bullets in the last three years and now the post office is buying them?
[02:37:12.000 --> 02:37:16.000]   And of course, we broke two years ago. They're building secret rooms now.
[02:37:16.000 --> 02:37:19.000]   We're doing civil emergencies in the post offices.
[02:37:19.000 --> 02:37:26.000]   They're using all these federal buildings as-- all these non-military federal buildings as fronts
[02:37:26.000 --> 02:37:29.000]   to basically put in clandestine substations.
[02:37:29.000 --> 02:37:36.000]   They're fully militarizing against us and spending hundreds of millions per Social Security office
[02:37:36.000 --> 02:37:42.000]   to hire XZ type mercenaries, Blackwater mercenaries.
[02:37:42.000 --> 02:37:47.000]   I mean, this is getting cuckoo for Cocoa Puffs crazy.
[02:37:47.000 --> 02:37:57.000]   And all I'm doing is sitting here desperately warning people over and over again of the peril.
[02:37:57.000 --> 02:38:03.000]   The absolute, total, and complete peril of what's going on.
[02:38:03.000 --> 02:38:10.000]   Hey, Nico, I can't do it because I'm on air. Are they going to tweet that centerfold of the magazine?
[02:38:10.000 --> 02:38:13.000]   I'll do it. Somebody just sends it to my phone. I'll do it.
[02:38:13.000 --> 02:38:17.000]   I'll do it. I can go to break and do it. I guarantee you I can do it.
[02:38:17.000 --> 02:38:20.000]   I'm ready to do it. I want to do it. I want to send stuff out.
[02:38:20.000 --> 02:38:22.000]   I want to-- I'm going to do it. I can't help it.
[02:38:22.000 --> 02:38:26.000]   Watch this move. I'm going to screenshot this right now in here
[02:38:26.000 --> 02:38:29.000]   and I'm going to send it out this way. Watch this move.
[02:38:29.000 --> 02:38:32.000]   And then we're going to go back to your phone calls and go to these stories.
[02:38:32.000 --> 02:38:38.000]   I got a glare here. If somebody will hold this up, I'll take a photo and send it out this way right now.
[02:38:38.000 --> 02:38:42.000]   Here we go. Just hold that up for me right there, Nico. Thank you very much.
[02:38:42.000 --> 02:38:47.000]   And oh, look at that. Cannot take photo. It's full. I've been shooting so much stuff.
[02:38:47.000 --> 02:38:51.000]   So let me go into settings. Let me go into videos.
[02:38:51.000 --> 02:38:56.000]   And let me delete some of these videos I've been shooting here.
[02:38:56.000 --> 02:38:59.000]   Doesn't matter. It's going to happen. Going to happen.
[02:38:59.000 --> 02:39:02.000]   Look at that. I've been recording all of Weldon's music last night.
[02:39:02.000 --> 02:39:06.000]   Even though it's good, I've got to erase one of these. I didn't back this phone up yet.
[02:39:06.000 --> 02:39:10.000]   Okay, here we go. Take a photo. See how we do right here.
[02:39:10.000 --> 02:39:13.000]   I'm still doing it. See, I'm just being frustrated.
[02:39:13.000 --> 02:39:17.000]   Okay, let me borrow your phone. I'll take a shot, send it to my phone, send it out
[02:39:17.000 --> 02:39:20.000]   because I'm not going to wait three days to send this out.
[02:39:20.000 --> 02:39:22.000]   We're going to do it right now. It's going to happen right now.
[02:39:22.000 --> 02:39:28.000]   Yeah, yeah, going to do it right now. Going to send it out. Going to tweet it.
[02:39:28.000 --> 02:39:32.000]   I wanted this tweeted days ago. I'm going to do it. I'm going to do it.
[02:39:32.000 --> 02:39:35.000]   What's the issue? They just can't get it or what's going on here?
[02:39:35.000 --> 02:39:40.000]   All right, we're going to go ahead and do it right now. Doesn't matter. I'm doing it right now.
[02:39:40.000 --> 02:39:45.000]   There you go. There you go. We're going to send it out right now.
[02:39:45.000 --> 02:39:50.000]   Okay, flash is on. I'm going to take that flash off.
[02:39:50.000 --> 02:39:54.000]   I'm going to take that flash off. We're going to send this out.
[02:39:54.000 --> 02:39:57.000]   Not the issue. I just wanted this tweeted out days ago.
[02:39:57.000 --> 02:40:01.000]   What?
[02:40:01.000 --> 02:40:04.000]   All right, send that to me and I'll tweet it out if it doesn't happen in the next three minutes.
[02:40:04.000 --> 02:40:06.000]   Thanks a lot, guys. Appreciate it.
[02:40:06.000 --> 02:40:09.000]   All right, ladies and gentlemen, let's go back to your phone calls.
[02:40:09.000 --> 02:40:13.000]   Jay in Michigan, you're on the air, Jay. Go ahead.
[02:40:13.000 --> 02:40:17.000]   Oh, Alex, it's amazing to talk to you finally.
[02:40:17.000 --> 02:40:22.000]   I want to let you know you're not in this alone. We're out there helping you out.
[02:40:22.000 --> 02:40:26.000]   I owe you a debt of gratitude.
[02:40:26.000 --> 02:40:30.000]   A year ago, I was like stuck in like a dead end job and wasn't sure what to do.
[02:40:30.000 --> 02:40:35.000]   And me and my activist friends got together and we started making, you know, a couple of films for a short series we were doing.
[02:40:35.000 --> 02:40:40.000]   And then we entered your operation, Paul Revere Contest with a dream revered.
[02:40:40.000 --> 02:40:45.000]   So you already kind of know who I am, even though we've never spoken before.
[02:40:45.000 --> 02:40:54.000]   And that really, you know, started to change things when we got, you know, a producer came on board that saw our film and wanted us to make another one,
[02:40:54.000 --> 02:41:02.000]   which turned into a pro-Second Amendment short called Dreams of a Gun-Free Zone, which was a really funny piece.
[02:41:02.000 --> 02:41:11.000]   And it kind of, you know, gets the idea out there that, you know, we need to preserve the right, you know, for self-defense, Second Amendment.
[02:41:11.000 --> 02:41:21.000]   And we entered your operation, you know, We Will Resist the TSA/NSA Contest as well with Spying for the NSA, another comedy video that we did.
[02:41:21.000 --> 02:41:23.000]   And we're looking to do another one.
[02:41:23.000 --> 02:41:31.000]   And my biggest question for you, though, was because I've been listening every day and I haven't really heard any news on the current contest.
[02:41:31.000 --> 02:41:33.000]   And I know you guys are extremely busy over there.
[02:41:33.000 --> 02:41:41.000]   I can't even fathom the amount of energy and dedication it's got to take to fight this thing every day like you guys do.
[02:41:41.000 --> 02:41:43.000]   So, I mean, thank you for doing that.
[02:41:43.000 --> 02:41:45.000]   But we have a great crew.
[02:41:45.000 --> 02:41:49.000]   It just seems like it all gets lost in the shovel because I can't send all the tweets out.
[02:41:49.000 --> 02:41:53.000]   So when the magazine first came out, it was such a cool centerfold that I said, hey, I want to tweet that out.
[02:41:53.000 --> 02:41:57.000]   And then they tweeted another image of McAdoo with a 50 caliber rifle.
[02:41:57.000 --> 02:42:01.000]   And then I said again and sent it out.
[02:42:01.000 --> 02:42:02.000]   And then I don't care.
[02:42:02.000 --> 02:42:04.000]   I just want it to be sent to the image and then I can send it out.
[02:42:04.000 --> 02:42:05.000]   It's not a big deal.
[02:42:05.000 --> 02:42:06.000]   I'll do it.
[02:42:06.000 --> 02:42:08.000]   And no, I know.
[02:42:08.000 --> 02:42:10.000]   And this guy is talking about the contest.
[02:42:10.000 --> 02:42:12.000]   I'm talking about getting stuff done.
[02:42:12.000 --> 02:42:18.000]   My issue is we can just stop having contests because we can never do a contest the way everyone wants.
[02:42:18.000 --> 02:42:21.000]   What specifically do you want us to do with the contest?
[02:42:21.000 --> 02:42:32.000]   Oh, you know, not to put too much pressure on you guys or anything, but, I mean, I was just curious, you know, when it was going to be judged or whatever.
[02:42:32.000 --> 02:42:35.000]   Yeah, I mean, we've had like 15 contests and we've paid out on all of them.
[02:42:35.000 --> 02:42:39.000]   Like the $100,000 last year, we paid out on that.
[02:42:39.000 --> 02:42:44.000]   And when you get 400 entries and a couple hundred of them are good, you want to dole them all out and give them attention.
[02:42:44.000 --> 02:42:46.000]   And then we've got to take the time to watch them.
[02:42:46.000 --> 02:42:53.000]   And so it becomes the issue of we don't have a lot of contests for the very reason that it bogs down trying to accurately judge them.
[02:42:53.000 --> 02:42:56.000]   And then it also upsets people when they don't win.
[02:42:56.000 --> 02:42:57.000]   You see what I'm saying?
[02:42:57.000 --> 02:43:03.000]   Yeah, I noticed that a lot with the -- there was a lot of bad sportsmanship with the last contest.
[02:43:03.000 --> 02:43:08.000]   But, I mean, I can only imagine that's got to be a daunting task looking at all those videos.
[02:43:08.000 --> 02:43:12.000]   But, I mean, we're still going to be keeping making videos over here.
[02:43:12.000 --> 02:43:17.000]   So if I could, I'd just like to give a shout-out to Plug Our Website.
[02:43:17.000 --> 02:43:19.000]   And, you know, I mean, we go from there.
[02:43:19.000 --> 02:43:21.000]   You know, win or lose, you know what I'm saying?
[02:43:21.000 --> 02:43:24.000]   Really, it's about being active and waking other people up.
[02:43:24.000 --> 02:43:25.000]   And it does work.
[02:43:25.000 --> 02:43:26.000]   I mean, it does work.
[02:43:26.000 --> 02:43:30.000]   We've reached a lot of people with our efforts so far over here.
[02:43:30.000 --> 02:43:35.000]   So I just want to say to everybody, here on films.com, you know, we've already got three of them up there.
[02:43:35.000 --> 02:43:36.000]   We're going to be making another one.
[02:43:36.000 --> 02:43:39.000]   And we're working on a larger script right now.
[02:43:39.000 --> 02:43:40.000]   Thank you so much, Alex, man.
[02:43:40.000 --> 02:43:45.000]   You've really helped turn things around for me and a lot of people over here.
[02:43:45.000 --> 02:43:47.000]   So we really appreciate you, man.
[02:43:47.000 --> 02:43:48.000]   I appreciate you, brother.
[02:43:48.000 --> 02:43:50.000]   Yeah, I mean, we're trying to get the people to take action.
[02:43:50.000 --> 02:43:55.000]   That's why we have contests on hanging up banners around the country that become a national story,
[02:43:55.000 --> 02:44:01.000]   on exposing vaccines, on exposing the NSA/TSA because they're trying to intimidate bloggers and filmmakers
[02:44:01.000 --> 02:44:04.000]   and T-shirt makers that criticize the TSA or NSA.
[02:44:04.000 --> 02:44:10.000]   My answer is, OK, we'll have a $10,000 contest for videos exposing the TSA and NSA.
[02:44:10.000 --> 02:44:18.000]   And then, you know, I will try to judge it in the next few weeks, but it's quite frankly a blizzard of great entries.
[02:44:18.000 --> 02:44:23.000]   In fact, speaking of the devil, do we have the Joy Camp entry?
[02:44:23.000 --> 02:44:25.000]   We have that video.
[02:44:25.000 --> 02:44:32.000]   I want to play the Joy Camp entry that's up on Infowars.com right now if you're a radio listener
[02:44:32.000 --> 02:44:40.000]   and actually want to be able to watch that, you can go up to Infowars.com,
[02:44:40.000 --> 02:44:47.000]   and it is a video titled "Video TSA Now Hiring Even More Lazy and Abusive Screeners."
[02:44:47.000 --> 02:44:51.000]   Since they've tried to call bloggers and intimidate people and do cease and desist letters
[02:44:51.000 --> 02:44:56.000]   and shut down our videos that are parodies before, since they don't like it, we're going to do more of it
[02:44:56.000 --> 02:44:59.000]   and shove the First Amendment down their throats.
[02:44:59.000 --> 02:45:01.000]   Here is that piece.
[02:45:01.000 --> 02:45:06.000]   This is a video of the congressman implying that journalists are terrorists,
[02:45:06.000 --> 02:45:10.000]   but here is the satire piece by Joy Camp.
[02:45:10.000 --> 02:45:23.000]   I don't care if he's in a wheelchair. Stand him up.
[02:45:23.000 --> 02:45:26.000]   Hello, I'm Richard Reed. You can call me Dick.
[02:45:26.000 --> 02:45:30.000]   Are you having trouble finding a job without a diploma or GED?
[02:45:30.000 --> 02:45:32.000]   Are you an unemployed, defrocked priest?
[02:45:32.000 --> 02:45:34.000]   Do you enjoy making children cry?
[02:45:34.000 --> 02:45:36.000]   [Crying]
[02:45:36.000 --> 02:45:40.000]   Do you ever want to be an old man's pants off in public?
[02:45:40.000 --> 02:45:43.000]   Or are you simply tired of jobs that require you to think?
[02:45:43.000 --> 02:45:50.000]   If you answered yes to any of those questions, then we here at TSA may have the exciting new career opportunity
[02:45:50.000 --> 02:45:51.000]   that you've been waiting for.
[02:45:51.000 --> 02:45:53.000]   Can you sit up? Sit up.
[02:45:53.000 --> 02:45:55.000]   Slam to the floor.
[02:45:55.000 --> 02:45:58.000]   If you touch my junk, I'm going to have you arrested.
[02:45:58.000 --> 02:46:04.000]   With a base salary of $15 an hour, our employees enjoy perks you won't find anywhere else.
[02:46:04.000 --> 02:46:11.000]   Naps, half-hour long bathroom breaks, and little to no supervision whatsoever.
[02:46:11.000 --> 02:46:16.000]   Plus, all the free water, shampoo, and grandma's applesauce you can handle.
[02:46:16.000 --> 02:46:21.000]   At TSA, we're dedicated to America and Americans.
[02:46:21.000 --> 02:46:24.000]   And in 10 plus years, we haven't caught a single terrorist.
[02:46:24.000 --> 02:46:28.000]   With a 0% success rate, we have nowhere to go but up.
[02:46:28.000 --> 02:46:30.000]   Help us help you.
[02:46:30.000 --> 02:46:34.000]   Apply online at www.infowars.com today.
[02:46:34.000 --> 02:46:39.000]   TSA. Fondling millions of genitals every day.
[02:46:39.000 --> 02:46:41.000]   For your safety.
[02:46:41.000 --> 02:46:47.000]   TSA, we're hiring.
[02:46:47.000 --> 02:46:52.000]   Joy Camp, what a group of talented people.
[02:46:52.000 --> 02:46:54.000]   Thank you for being part of the contest.
[02:46:54.000 --> 02:47:00.000]   You are also reminded that any inappropriate remarks or jokes concerning security may result in your arrest.
[02:47:00.000 --> 02:47:04.000]   We appreciate your cooperation while these measures are in effect.
[02:47:04.000 --> 02:47:09.000]   Alright, great job.
[02:47:09.000 --> 02:47:11.000]   By the way, that was a real announcement there at the end.
[02:47:11.000 --> 02:47:13.000]   We have now tweeted it.
[02:47:13.000 --> 02:47:15.000]   And that is awesome.
[02:47:15.000 --> 02:47:19.000]   Because I could have tweeted it, but I didn't have a digital copy of the centerfold of the magazine yet.
[02:47:19.000 --> 02:47:25.000]   But we've now tweeted the centerfold that will make socialist commies and anti-Americans cringe.
[02:47:25.000 --> 02:47:28.000]   It is a very nice lady, Leanne McAdoo, our reporter.
[02:47:28.000 --> 02:47:32.000]   With two .50 cal rifle Barrett's.
[02:47:32.000 --> 02:47:35.000]   With a bald eagle landing on the barrel of the rifle.
[02:47:35.000 --> 02:47:41.000]   And a Trans Am and another great hot rod.
[02:47:41.000 --> 02:47:45.000]   With American flags on the license plates.
[02:47:47.000 --> 02:47:49.000]   Chavelle.
[02:47:49.000 --> 02:47:51.000]   And it says full throttle liberty.
[02:47:51.000 --> 02:47:53.000]   And it's got jets flying around with the red, white and blue.
[02:47:53.000 --> 02:47:55.000]   And here's explosions in the background.
[02:47:55.000 --> 02:48:00.000]   So again, it says torturing fake feminists since 1995.
[02:48:00.000 --> 02:48:02.000]   Infowars.com
[02:48:02.000 --> 02:48:04.000]   We've now tweeted that @realalexjones.
[02:48:04.000 --> 02:48:06.000]   We have done it.
[02:48:06.000 --> 02:48:08.000]   We should probably, I think we've already done it.
[02:48:08.000 --> 02:48:10.000]   We should probably tweet the cover as well.
[02:48:10.000 --> 02:48:12.000]   Very powerful cover.
[02:48:12.000 --> 02:48:18.000]   This cover should probably be the featured news image today.
[02:48:18.000 --> 02:48:20.000]   To get people talking.
[02:48:20.000 --> 02:48:23.000]   Very powerful image produced by our great graphics department.
[02:48:23.000 --> 02:48:28.000]   Okay, now here's a top story that just broke.
[02:48:28.000 --> 02:48:30.000]   It's up on Infowars.com
[02:48:30.000 --> 02:48:35.000]   And we're going to get to Mike Rogers trying to say that investigative journalists are terrorists.
[02:48:35.000 --> 02:48:37.000]   Coming up after the break and more calls.
[02:48:37.000 --> 02:48:42.000]   But U.S. Postal Service announces giant ammo purchase.
[02:48:42.000 --> 02:48:44.000]   That's right.
[02:48:44.000 --> 02:48:48.000]   Post Office joins other federal agencies stockpiling more than 2 billion rounds of ammo.
[02:48:48.000 --> 02:48:54.000]   U.S. Postal Service is currently seeking companies that will provide assorted small arms ammunition in the near future.
[02:48:54.000 --> 02:48:56.000]   It's a January 31st.
[02:48:56.000 --> 02:48:57.000]   We're breaking this.
[02:48:57.000 --> 02:49:03.000]   USPS Supplies and Services Purchase Office posted at the notice of the Federal Business Opportunities website.
[02:49:03.000 --> 02:49:12.000]   Asking contractors to register with USPS as potential ammunition suppliers for a vast variety of cartridges.
[02:49:12.000 --> 02:49:18.000]   The United States Postal Service intends to solicit for assorted small arms ammunition.
[02:49:18.000 --> 02:49:21.000]   The notice reads, which also mentioned a deadline of February 10th.
