[00:00.000 --> 00:18.000]  Waging war on corruption. It's Alex Jones coming to you live from the front lines of the Info War.
[1:27:49.000 --> 1:27:53.000]  Then it was the Federal Reserve with its endless quantitative easing.
[1:27:53.000 --> 1:27:56.000]  If at first it doesn't succeed, try again.
[1:27:56.000 --> 1:28:02.000]  QE1, QE2, QE3, and with no results, we try QE indefinitely.
[1:28:02.000 --> 1:28:05.000]  That is, until it too fails.
[1:28:05.000 --> 1:28:12.000]  There is a cost to all of this, and let me assure you, delaying the payment is no longer an option.
[1:28:12.000 --> 1:28:18.000]  The rules of the market will extract its pound of flesh, and it won't be pretty.
[1:28:18.000 --> 1:28:24.000]  The current crisis elicits a lot of pessimism, and the pessimism adds to less confidence in the future.
[1:28:24.000 --> 1:28:29.000]  The two feed on themselves, making our situation worse.
[1:28:29.000 --> 1:28:35.000]  If the underlying cause of the crisis is not understood, we cannot solve our problems.
[1:28:35.000 --> 1:28:44.000]  The issue of warfare and welfare, deficits, inflationism, and corporatism, bailouts, and authoritarianism cannot be ignored.
[1:28:44.000 --> 1:28:50.000]  By only expanding these policies, we cannot expect good results.
[1:28:50.000 --> 1:28:53.000]  Everyone claims support for freedom.
[1:28:53.000 --> 1:29:01.000]  But too often it's for one's own freedom, and not for others. Too many believe that there must be limits on freedom.
[1:29:01.000 --> 1:29:11.000]  They argue that freedom is the only all-encompassing professional-class product for producing endless colloidal and ionic silver solutions right from the convenience of your home.
[1:29:11.000 --> 1:29:22.000]  With recent regulations threatening the sale of silver-based supplements, now you can secure yourself and your family by producing your own silver solutions anywhere, anytime.
[1:29:22.000 --> 1:29:30.000]  You can have the peace of mind knowing that you can create endless supply of silver anytime, anywhere, for any application.
[1:29:30.000 --> 1:29:37.000]  The Silver Lungs Generator is a one-time purchase that requires no maintenance nor replacement parts for the life of the unit.
[1:29:37.000 --> 1:29:42.000]  This product was designed to be an invaluable part of your vital preparations.
[1:29:42.000 --> 1:29:54.000]  For a detailed report on the differences between ionic silver, colloidal silver, and what most silver solution manufacturers are producing, please visit our website at www.silverlungs.com
[1:29:54.000 --> 1:30:12.000]  for more information on why you should be producing your own silver solutions right from your home forever.
[1:30:25.000 --> 1:30:32.000]  It's time to get your own supply from eFoodsDirect. I know I won't be standing in a bread line trading my freedom for food.
[1:30:32.000 --> 1:30:36.000]  I'm taking control of my future, and you're nuts if you don't do the same.
[1:30:36.000 --> 1:30:44.000]  Go to eFoodsDirect.com forward slash Alex to find the specials, and you can start with a holiday gift pack that's normally $80, now under $50.
[1:30:44.000 --> 1:30:51.000]  Remember, I can warn you but I can't feed you. Call 800-409-5633 or eFoodsDirect.com forward slash Alex.
[1:30:51.000 --> 1:30:54.000]  Would you rather prepare six months too early or one day too late?
[1:30:54.000 --> 1:31:21.000]  Or 09-5633 or eFoodsDirect.com forward slash Alex.
[1:31:25.000 --> 1:31:31.000]  Optional fluoride filters can reduce fluoride up to 95%. Easy to set up and use. Doesn't require electricity.
[1:31:31.000 --> 1:31:37.000]  Purify water from lake streams, ponds, and wells. This filter system leaves in beneficial minerals, which is key.
[1:31:37.000 --> 1:31:42.000]  Save money by not buying bottled water, and avoid BPA that leaches from the plastic.
[1:31:42.000 --> 1:31:46.000]  Propure is the best gravity-fed filter out there. It's what my family uses.
[1:31:46.000 --> 1:31:55.000]  InfoWars.com already has the lowest price on Propure, but if you add the promo code WATER at checkout, you get an additional 10% off at infowars.com.
[1:31:55.000 --> 1:32:00.000]  You can also call to order 888-253-3139.
[1:32:00.000 --> 1:32:06.000]  Millions of people are going to get sick this winter from cold flus and other illnesses. Make sure you're not one of them.
[1:32:06.000 --> 1:32:16.000]  Supernatural silver is a new technology that is highly effective against the germs, bacteria, and fungus that can breed in your chest, throat, and sinuses.
[1:32:16.000 --> 1:32:20.000]  Kill off these germs and allow your immune system to become stronger with supernatural silver.
[1:32:20.000 --> 1:32:26.000]  A powerful new silver solution that is several hundred times more effective than colloidal or ionic silvers.
[1:32:26.000 --> 1:32:32.000]  Supernatural silver can be taken daily for prevention and will not create resistant bacteria.
[1:32:32.000 --> 1:32:42.000]  It is non-toxic and is proven to be effective against many of the most serious diseases out there today, such as resistant staph, strep, pneumonia, viruses, and flus.
[1:32:42.000 --> 1:32:50.000]  Supernatural silver is a safe and effective way to fight pathogens where antibiotics and other drugs fail. Have it on hand for any emergency.
[1:32:50.000 --> 1:33:01.000]  Go to www.supernaturalsilver.com today and use the promo code ALEXSAZE for 20% off and like us on Facebook.
[1:33:01.000 --> 1:33:10.000]  Coast to coast, direct from Austin. You're listening to the Alex Jones Broadcasting Network.
[1:33:10.000 --> 1:33:21.000]  We now take you live to the Central Texas Command Center in the heart of the Resistance. You're listening to the Alex Jones show.
[1:33:21.000 --> 1:33:31.000]  Yeah, we're normally the heart of the Resistance, but I bet money I could walk outside of my South Texas Info Wars Campus Command Center.
[1:33:31.000 --> 1:33:39.000]  There'd be helicopters in the air with billionaire bankers with stolen derivative money, mile high with their hooker girlfriends, and bimbos.
[1:33:39.000 --> 1:33:43.000]  I mean, literally, you walk outside, it's like eight, nine helicopters.
[1:33:43.000 --> 1:33:53.000]  One time, Friday afternoon, I'm driving down the highway, and there's eight helicopters over me, and I went up on a mixed master, and I could look all over Austin.
[1:33:53.000 --> 1:34:00.000]  There were just helicopters, like 40 of them, just swarming around everywhere with stolen taxpayer money, most of it.
[1:34:00.000 --> 1:34:06.000]  Literally, go look at who's doing it. The whole stinking thing's paid for by taxpayers. Enough of that. It just really makes me angry.
[1:34:06.000 --> 1:34:13.000]  Getting back to Ron Paul, we were busy listening to Ron Paul, and I was telling him a story. I'll tell it now since I'm on air.
[1:34:13.000 --> 1:34:19.000]  I mentioned it Friday, and my mother heard it of all people, and I'm not bragging that I'm some great guy.
[1:34:19.000 --> 1:34:30.000]  I love Aerosmith, like I was a kid. Aerosmith, quite a few of them are listeners, and Joe Perry dedicated his last solo album to me.
[1:34:30.000 --> 1:34:40.000]  You can look it up. I'm not bragging. It's just that it's a fact, and they invited me out to be backstage in front seat Formula One tickets.
[1:34:40.000 --> 1:34:48.000]  So I'm busy telling John and Wes and Dan out there, yeah, I bet the listeners think that I'm just mad.
[1:34:48.000 --> 1:34:57.000]  I'm not in the helicopters, and mad that I'm not at Formula One. They'll never know, and meanwhile, Ron Paul goes to break, so we didn't have any music going out to break, but I'm sure you'll survive.
[1:34:57.000 --> 1:35:07.000]  And that's my point. I've been at Hollywood parties with the A-listers, and it's nothing. I want freedom. That's what I'm lusting after.
[1:35:07.000 --> 1:35:17.000]  I'm not bragging, hey, Alex Jones, I'm a big shot too. These globalist bankers, why do they have billions of stolen dollars and still want to prance around like peacocks?
[1:35:17.000 --> 1:35:28.000]  And I'm not knocking Aerosmith. I mean, they play music, they play to crowds, great music. I think that's fine. Crowds aren't bad. It's these globalist events.
[1:35:28.000 --> 1:35:35.000]  It's these globalist events we're talking about, and that's why I couldn't go to Formula One, because I just can't be around these new World Order people.
[1:35:35.000 --> 1:35:48.000]  If I'm behind the scenes in the front row boxes, and I see a Rothschild or a Rockefeller, or royalty, British royalty, I didn't tell Aerosmith this, but I'm saying it now in the air, so they'll hear it. They're listeners.
[1:35:48.000 --> 1:36:00.000]  I can't control myself. So you know what? I leave. I was at a steakhouse, and Carl Rove was there giggling and laughing and talking about lying to people for like an hour. He lives here in Austin, and I just got up and left.
[1:36:00.000 --> 1:36:07.000]  You know what? People are there to eat at the steakhouse. They don't want a distraction. I'm leaving. So that's it.
[1:36:07.000 --> 1:36:16.000]  Let's go back to Ron Paul and his historic farewell address, and we'll come back with more Ron Paul, and then I will play our little F1 report that Jakari Jackson filed. Here it is.
[1:36:16.000 --> 1:36:34.000]  Some decide what and whose freedoms to be limited. These are the politicians whose goal in life is power. Their success depends on gaining support from special interests. We don't need more isms.
[1:36:34.000 --> 1:36:52.000]  The great news is the answer is not to be found in more isms. The answers are to be found in more liberty, which costs so much less. Under these circumstances, spending goes down, wealth production goes up, and the quality of life improves.
[1:36:52.000 --> 1:37:07.000]  Just this recognition, especially if we move in this direction, increases optimism, which in itself is beneficial. The follow through with sound policies are required, which must be understood and supported by the people.
[1:37:07.000 --> 1:37:18.000]  But there is good evidence that the generation coming of age at the present time is supportive of moving in the direction of more liberty and self-reliance.
[1:37:18.000 --> 1:37:26.000]  The more this change in direction and the solutions become known, the quicker will be our return to optimism.
[1:37:26.000 --> 1:37:45.000]  Our job for those of us who believe that a different system than the one that we have had had for the last hundred years has driven us to this unsustainable crisis is to be more convincing that there is a wonderful, uncomplicated, and moral system that provides the answers.
[1:37:45.000 --> 1:37:52.000]  We had a taste of it in our early history. We need not give up on the notion of advancing this cause.
[1:37:52.000 --> 1:38:01.000]  It worked, but we allowed our leaders to concentrate on the material abundance that freedom generates while ignoring freedom itself.
[1:38:01.000 --> 1:38:19.000]  Now we have neither, but the door is open out of necessity for an answer. The answer available is based on the Constitution, individual liberty, and prohibiting the use of government force to provide privileges and benefits to all special interests.
[1:38:19.000 --> 1:38:32.000]  After over 100 years, we face a society quite different from the one that was intended by the founders. In many ways, their efforts to protect future generations with the Constitution from this danger has failed.
[1:38:32.000 --> 1:38:42.000]  Skeptics at the time of the Constitution was written in 1787, warned us of today's possible outcome.
[1:38:42.000 --> 1:38:54.000]  The insidious nature of the erosion of our liberties and the reassurance our great abundance gave us allowed the process to evolve into a dangerous period in which we now live.
[1:38:54.000 --> 1:39:03.000]  Dependency on government largesse. Today we face a dependency on government largesse for almost every need.
[1:39:03.000 --> 1:39:12.000]  Our liberties are restricted and government operates outside the rule of law, protecting and rewarding those who buy or coerce government into satisfying their demands.
[1:39:12.000 --> 1:39:16.000]  Here are a few examples.
[1:39:16.000 --> 1:39:19.000]  Undeclared wars are commonplace.
[1:39:19.000 --> 1:39:24.000]  Welfare for the rich and poor is considered an entitlement.
[1:39:24.000 --> 1:39:30.000]  The economy is overregulated, overtaxed, and grossly distorted by a deeply flawed monetary system.
[1:39:30.000 --> 1:39:33.000]  Debt is growing exponentially.
[1:39:33.000 --> 1:39:43.000]  The Patriot Act and FISA legislation passed without much debate have resolved in a steady erosion of our Fourth Amendment rights.
[1:39:43.000 --> 1:39:52.000]  Tragically, our government engages in preemptive war, otherwise known as aggression with no complaints from the American people.
[1:39:52.000 --> 1:40:03.000]  The drone warfare we are pursuing worldwide is destined to end badly for us as the hatred builds for innocents' lives lost and the international laws flaunted.
[1:40:03.000 --> 1:40:12.000]  Once we are financially weakened and militarily challenged, there will be a lot of resentment thrown our way.
[1:40:12.000 --> 1:40:22.000]  It's now the law of the land that the military can arrest American citizens, hold them indefinitely without charges or a trial.
[1:40:22.000 --> 1:40:27.000]  Rampant hostility toward free trade is supported by a large number in Washington.
[1:40:27.000 --> 1:40:36.000]  Supporters of sanctions, currency manipulation, and WTO trade retaliation call the true free traders isolationists.
[1:40:36.000 --> 1:40:40.000]  Sanctions are used to punish countries that don't follow our orders.
[1:40:40.000 --> 1:40:45.000]  Bailouts and guarantees of all kinds of misbehavior are routine.
[1:40:45.000 --> 1:40:53.000]  Central economic planning through monetary policy, regulations, and legislative mandates has been acceptable policy.
[1:40:53.000 --> 1:40:55.000]  I have a few questions.
[1:40:55.000 --> 1:41:00.000]  Excessive government has created such a mess it prompts many questions.
[1:41:00.000 --> 1:41:06.000]  Why are sick people who use medical marijuana put in prison?
[1:41:06.000 --> 1:41:11.000]  Why does the federal government restrict the drinking of raw milk?
[1:41:11.000 --> 1:41:17.000]  Why can't American manufacturers rope and other products from hemp?
[1:41:17.000 --> 1:41:24.000]  Why are Americans not allowed to use gold and silver as legal tender as mandated by the Constitution?
[1:41:24.000 --> 1:41:31.000]  Why is Germany concerned enough to consider repatriating their gold held by the Fed for her in New York?
[1:41:31.000 --> 1:41:37.000]  Is it that the trust in the U.S. and dollar supremacy beginning to wane?
[1:41:37.000 --> 1:41:48.000]  Why do our political leaders believe it's unnecessary to thoroughly audit our own gold?
[1:41:48.000 --> 1:41:52.000]  Why can't Americans decide which type of light bulbs they can buy?
[1:41:52.000 --> 1:41:59.000]  Why is it the TSA permitted to abuse the rights of any American traveling by air?
[1:41:59.000 --> 1:42:07.000]  Why should there be mandatory sentences even up to life for crimes without victims as our drug laws require?
[1:42:07.000 --> 1:42:12.000]  Why have we allowed the federal government to regulate commodes in our homes?
[1:42:12.000 --> 1:42:17.000]  Why is it political suicide for anyone to criticize APEC?
[1:42:17.000 --> 1:42:23.000]  Why haven't we given up on the drug war since it's an obvious failure and violates the people's rights?
[1:42:23.000 --> 1:42:29.000]  Let's stop right there. We're going to go to break and come back with the rest of his wise, wise, wise.
[1:42:29.000 --> 1:42:33.000]  He does ask, why is it political suicide to criticize APEC?
[1:42:33.000 --> 1:42:40.000]  Whether you love Israel or hate what Israel is doing, it is true that that is one of the few special interests that if you don't endorse them, they come after you.
[1:42:40.000 --> 1:42:44.000]  I think that's wrong because APEC represents a foreign power.
[1:42:44.000 --> 1:42:49.000]  When we get back, we'll continue with his why, why, why, one of the most powerful parts of the speech.
[1:42:49.000 --> 1:42:56.000]  We've only gotten a half of it. He gets into world government and how America's been hijacked and taken over in his conclusion.
[1:42:56.000 --> 1:43:22.000]  The full video is at infowars.com. Stay with us.
[1:43:26.000 --> 1:43:33.000]  We'll see you in the next video.
[1:43:56.000 --> 1:44:06.000]  We have witnessed two terrible storms in the east, but we are still in the eye of the perfect storm.
[1:44:06.000 --> 1:44:09.000]  The most devastating economic condition since the Great Depression.
[1:44:09.000 --> 1:44:14.000]  America's worst drought in agricultural history and now the economic results of the presidential election.
[1:44:14.000 --> 1:44:17.000]  This perfect storm is a huge threat to everyone's food supply.
[1:44:17.000 --> 1:44:22.000]  I just doubled down and got even more supplies from EatFoodsDirect and I recommend you do the same.
[1:44:22.000 --> 1:44:26.000]  It's GMO-free with no hydrogenated oils and has a 25-year shelf life.
[1:44:26.000 --> 1:44:29.000]  It's time to get your own supply from EatFoodsDirect.
[1:44:29.000 --> 1:44:32.000]  I know I won't be standing in a bread line trading my freedom for food.
[1:44:32.000 --> 1:44:36.000]  I'm taking control of my future and you're nuts if you don't do the same.
[1:44:36.000 --> 1:44:39.000]  Go to EatFoodsDirect.com forward slash Alex to find the specials.
[1:44:39.000 --> 1:44:43.000]  And you can start with a holiday gift pack that's normally $80 now under $50.
[1:44:43.000 --> 1:44:46.000]  Remember, I can warn you but I can't feed you.
[1:44:46.000 --> 1:44:51.000]  Call 800-409-5633 or EatFoodsDirect.com forward slash Alex.
[1:44:51.000 --> 1:44:54.000]  Would you rather prepare six months too early or one day too late?
[1:44:54.000 --> 1:44:59.000]  Or 09-5633 or EatFoodsDirect.com forward slash Alex.
[1:44:59.000 --> 1:45:02.000]  Have you ever wanted to generate your own supply of electrical power?
[1:45:02.000 --> 1:45:04.000]  Even save money on your electric bill?
[1:45:04.000 --> 1:45:08.000]  If so, this could be one of the most important messages you will ever hear.
[1:45:08.000 --> 1:45:10.000]  Solar power generators are now available.
[1:45:10.000 --> 1:45:14.000]  These emergency backup systems provide life-saving electrical power.
[1:45:14.000 --> 1:45:20.000]  Unlike gas generators, a solar generator runs quietly amidst no fumes and produces electricity from the sun.
[1:45:20.000 --> 1:45:24.000]  It's like having an electrical power plant running quietly in your own home.
[1:45:24.000 --> 1:45:29.000]  Run sump pumps, shortwave radios, computers, and even keep your food from spoiling.
[1:45:29.000 --> 1:45:32.000]  Whether it's hurricanes, ice storms, brownouts, or blackouts,
[1:45:32.000 --> 1:45:35.000]  you'll never suffer through painful power outages again.
[1:45:35.000 --> 1:45:36.000]  And here's the best news.
[1:45:36.000 --> 1:45:39.000]  A remarkable fall truckload sale is going on right now
[1:45:39.000 --> 1:45:43.000]  that gets you $1,700 in bonuses when you buy a solar generator
[1:45:43.000 --> 1:45:46.000]  to find out why these solar generators are the best generators
[1:45:46.000 --> 1:45:49.000]  and get $1,700 in bonuses for doing so.
[1:45:49.000 --> 1:45:51.000]  Go to falltruckloadsale.com.
[1:45:51.000 --> 1:45:53.000]  That's falltruckloadsale.com.
[1:45:53.000 --> 1:45:55.000]  Generate your own supply of electricity.
[1:45:55.000 --> 1:45:57.000]  Go to falltruckloadsale.com.
[1:45:57.000 --> 1:46:21.000]  The Silver Lungs Generator is the only all-encompassing professional-class product for producing endless colloidal and ionic silver solutions right from the convenience of your home.
[1:46:21.000 --> 1:46:29.000]  You can have the peace of mind knowing that you can create endless supply of silver anytime, anywhere, for any application.
[1:46:29.000 --> 1:46:36.000]  The Silver Lungs Generator is a one-time purchase that requires no maintenance nor replacement parts for the life of the unit.
[1:46:36.000 --> 1:46:41.000]  This product was designed to be an invaluable part of your vital preparations.
[1:46:41.000 --> 1:46:49.000]  For a detailed report on the differences between ionic silver, colloidal silver, and what most silver solution manufacturers are producing,
[1:46:49.000 --> 1:46:59.000]  please visit our website at www.silverlungs.com for more information on why you should be producing your own silver solutions right from your home forever.
[1:47:19.000 --> 1:47:24.000]  On mainstream media, government cover us.
[1:47:24.000 --> 1:47:28.000]  You want answers? Well, so does he.
[1:47:28.000 --> 1:47:36.000]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[1:47:36.000 --> 1:47:39.000]  You know, the Ron Paul speech is 49 minutes long.
[1:47:39.000 --> 1:47:43.000]  It's going to be technical, 48 minutes, 51 seconds.
[1:47:43.000 --> 1:47:49.000]  And maybe on Thanksgiving, I'll air the whole thing.
[1:47:49.000 --> 1:47:52.000]  Or Friday, I think I'm taking off next Friday too.
[1:47:52.000 --> 1:47:55.000]  But with the weekday show, is this so important?
[1:47:55.000 --> 1:47:59.000]  But I want to play the whole thing, be able to analyze it, talk about it.
[1:47:59.000 --> 1:48:01.000]  We'll take two hours to cover his speech.
[1:48:01.000 --> 1:48:05.000]  We'll tape a show, an original show for Friday.
[1:48:05.000 --> 1:48:07.000]  I'm going to do that tomorrow after my show.
[1:48:07.000 --> 1:48:11.000]  I'm going to, after the weekday show, I'm going to take down, I'm going to tape a whole show for Friday,
[1:48:11.000 --> 1:48:14.000]  or at least two hours. It'll take two hours with all the breaks
[1:48:14.000 --> 1:48:17.000]  and my comments to air this whole Ron Paul speech.
[1:48:17.000 --> 1:48:19.000]  I've got a whole bunch of other stuff I want to get to.
[1:48:19.000 --> 1:48:21.000]  But here is Ron Paul continuing with why.
[1:48:21.000 --> 1:48:25.000]  Why does our country, the land of the free, home of the brave do this?
[1:48:25.000 --> 1:48:29.000]  Is it political suicide for anyone to criticize APEC?
[1:48:29.000 --> 1:48:36.000]  Why haven't we given up on the drug war since it's an obvious failure and violates the people's rights?
[1:48:36.000 --> 1:48:42.000]  Has nobody noticed that the authorities can't even keep drugs out of the prisons?
[1:48:42.000 --> 1:48:47.000]  How can making our entire society a prison solve the problem?
[1:48:47.000 --> 1:48:55.000]  Why do we sacrifice so much getting necessarily involved in border disputes and civil strife around the world
[1:48:55.000 --> 1:49:00.000]  and ignore the root cause of the most dangerous deadly border in the world,
[1:49:00.000 --> 1:49:03.000]  the one between Mexico and the United States?
[1:49:03.000 --> 1:49:09.000]  Why does Congress willingly give up its prerogatives to the executive branch?
[1:49:09.000 --> 1:49:13.000]  Why does changing the party and power never change policy?
[1:49:13.000 --> 1:49:17.000]  Could it be that the views of both parties are essentially the same?
[1:49:17.000 --> 1:49:22.000]  Why did the big banks, the large corporations and foreign banks and foreign central banks
[1:49:22.000 --> 1:49:29.000]  get bailed out in 2008 and the middle class lost their jobs and their homes?
[1:49:29.000 --> 1:49:37.000]  Why do so many in the government and the federal officials believe that creating money out of thin air creates wealth?
[1:49:37.000 --> 1:49:45.000]  Why do so many accept the deeply flawed principle that government bureaucrats and politicians can protect us from ourselves
[1:49:45.000 --> 1:49:49.000]  without totally destroying the principle of liberty?
[1:49:49.000 --> 1:49:53.000]  Why can't people understand that war always destroys wealth and liberty?
[1:49:53.000 --> 1:50:01.000]  Why is there no so little concern for the executive order that gives the president authority to establish a kill list
[1:50:01.000 --> 1:50:06.000]  including American citizens of those targeted for assassination?
[1:50:06.000 --> 1:50:12.000]  Why is patriotism thought to be blind loyalty to the government and the politicians who run it
[1:50:12.000 --> 1:50:17.000]  rather than loyalty to the principles of liberty and support for the people?
[1:50:17.000 --> 1:50:23.000]  Real patriotism is a willingness to challenge the government when it's wrong.
[1:50:23.000 --> 1:50:28.000]  Why is it claimed that if people won't or can't take care of their own needs
[1:50:28.000 --> 1:50:32.000]  that people in government are able to do it for them?
[1:50:32.000 --> 1:50:40.000]  Why did we ever give the government a safe haven for initiating violence against the people?
[1:50:40.000 --> 1:50:44.000]  Why do so many members defend free markets but not civil liberties?
[1:50:44.000 --> 1:50:49.000]  Why do so many members defend civil liberties but not free markets?
[1:50:49.000 --> 1:50:51.000]  Aren't they the same?
[1:50:51.000 --> 1:50:55.000]  Why don't more defend both economic liberty and personal liberty?
[1:50:55.000 --> 1:51:02.000]  Why are there not more individuals who seek to intellectually influence others to bring about positive changes
[1:51:02.000 --> 1:51:10.000]  than those who seek power to force others to obey their commands?
[1:51:10.000 --> 1:51:15.000]  Why does the use of religion to support a social gospel and preemptive wars
[1:51:15.000 --> 1:51:21.000]  both of which require authoritarians to use violence or the threat of violence go unchallenged?
[1:51:21.000 --> 1:51:30.000]  Aggression and forced redistribution of wealth has nothing to do with the teachings of the world's great religions.
[1:51:30.000 --> 1:51:34.000]  Why do we allow the government and the Federal Reserve to disseminate false information
[1:51:34.000 --> 1:51:38.000]  dealing with both economic and foreign policy?
[1:51:38.000 --> 1:51:46.000]  Why is democracy held in such high esteem when it's the enemy of the minority
[1:51:46.000 --> 1:51:52.000]  and makes all rights relative to the dictates of the majority?
[1:51:52.000 --> 1:51:55.000]  Why should anyone be surprised that Congress has no credibility
[1:51:55.000 --> 1:52:01.000]  since there is such a disconnect between what politicians say and what they do?
[1:52:01.000 --> 1:52:06.000]  Is there any explanation for all the deception, the unhappiness, the fear of the future,
[1:52:06.000 --> 1:52:11.000]  the loss of confidence in our leaders, the distrust in the anger and frustration?
[1:52:11.000 --> 1:52:15.000]  Yes, there is. And there's a way to reverse these attitudes.
[1:52:15.000 --> 1:52:21.000]  The negative perceptions are logical and a consequence of bad policies bringing about our problems.
[1:52:21.000 --> 1:52:29.000]  Identification of the problems and recognizing the cause allow the proper changes to come easily.
[1:52:29.000 --> 1:52:33.000]  We should have more trust in ourselves less than the government.
[1:52:33.000 --> 1:52:39.000]  Too many people have far too long placed too much confidence in trusting government
[1:52:39.000 --> 1:52:41.000]  and done enough in themselves.
[1:52:41.000 --> 1:52:48.000]  Fortunately, many are now becoming aware of the seriousness of the gross mistakes of the past several decades.
[1:52:48.000 --> 1:52:51.000]  The blame is shared by both political parties.
[1:52:51.000 --> 1:52:58.000]  Many Americans now are demanding to hear the plain truth of things and want the demagoguing to stop.
[1:52:58.000 --> 1:53:02.000]  Without this first step, solutions are impossible.
[1:53:02.000 --> 1:53:07.000]  Seeking the truth and finding the answers in liberty and self-reliance
[1:53:07.000 --> 1:53:11.000]  promotes the optimism necessary for restoring prosperity.
[1:53:11.000 --> 1:53:16.000]  The task is not that difficult if politics doesn't get in the way.
[1:53:16.000 --> 1:53:17.000]  That's right.
[1:53:17.000 --> 1:53:21.000]  We have allowed ourselves to get into such a mess for various reasons.
[1:53:21.000 --> 1:53:26.000]  I will air the entire speech with my commentary coming up during the week.
[1:53:26.000 --> 1:53:28.000]  We aired about half of it or close to half of it.
[1:53:28.000 --> 1:53:37.000]  Look, I want to do a whole piece with Ron Paul's speech showing video and articles over everything he talks about
[1:53:37.000 --> 1:53:42.000]  so people can see illustrated with images what he's talking about backed up.
[1:53:42.000 --> 1:53:45.000]  I was talking to a Ron Paul insider just a few days ago.
[1:53:45.000 --> 1:53:51.000]  He was telling me about three big things Ron Paul is going to do as soon as he's out of the Congress,
[1:53:51.000 --> 1:53:53.000]  which is in the next month.
[1:53:53.000 --> 1:53:58.000]  It's going to be very, very exciting. I'll just leave it at that.
[1:53:58.000 --> 1:54:01.000]  Certainly going to be big news when it comes out.
[1:54:01.000 --> 1:54:04.000]  I would say this, he calls the drug war a failure.
[1:54:04.000 --> 1:54:06.000]  I know Ron Paul has been on the show.
[1:54:06.000 --> 1:54:09.000]  He's given speeches saying the CIA brings in most of the drugs.
[1:54:09.000 --> 1:54:10.000]  It's not a failure.
[1:54:10.000 --> 1:54:13.000]  We have the largest prison population in the world.
[1:54:13.000 --> 1:54:16.000]  They made the drugs illegal to keep the price up.
[1:54:16.000 --> 1:54:21.000]  They arrest the low-level dealers, but the users go out and rob houses,
[1:54:21.000 --> 1:54:28.000]  sell their bodies, you name it, to be able to pay 100 times what the drug should cost to attain it.
[1:54:28.000 --> 1:54:33.000]  It's just criminal business people that figured out by making things illegal,
[1:54:33.000 --> 1:54:36.000]  they can make larger profits off of it.
[1:54:36.000 --> 1:54:40.000]  So decriminalize now, that will shut all this down.
[1:54:40.000 --> 1:54:41.000]  Why torture?
[1:54:41.000 --> 1:54:47.000]  Why are we saying torture is good, but we can't trust North Korea because they torture?
[1:54:47.000 --> 1:54:51.000]  Why is the government spending $20 million a year plus, admittedly,
[1:54:51.000 --> 1:54:56.000]  paying to put anti-gun, anti-family, pro-Obamacare messages in the media?
[1:54:56.000 --> 1:55:04.000]  If you didn't know that, if you wonder why every sitcom or drama has anti-gun, anti-male, pro-socialism, pro-abortion messages,
[1:55:04.000 --> 1:55:06.000]  your tax money pays for that.
[1:55:06.000 --> 1:55:10.000]  You're being brainwashed by state-run media, and he calls it state-run media,
[1:55:10.000 --> 1:55:16.000]  but I wanted to flesh out what Ron Paul meant by state-run media run by authoritarian psychopaths.
[1:55:16.000 --> 1:55:19.000]  He says that in the speech coming up.
[1:55:19.000 --> 1:55:24.000]  Also, why is CPS, according to the Justice Department's own numbers, Child Protective Services,
[1:55:24.000 --> 1:55:28.000]  five to seven times more likely to physically or sexually abuse kids?
[1:55:28.000 --> 1:55:32.000]  Why aren't they under scrutiny for that?
[1:55:32.000 --> 1:55:34.000]  Well, they're the government, of course.
[1:55:34.000 --> 1:55:37.000]  We roll over and think government's God in America today.
[1:55:37.000 --> 1:55:42.000]  We think the American virtue is groveling to uniforms, groveling to bureaucrats,
[1:55:42.000 --> 1:55:46.000]  groveling to weird people with crazed looks on their faces.
[1:55:46.000 --> 1:55:50.000]  You can't wait to grab our kids and take them to some dungeon and rape them.
[1:55:50.000 --> 1:55:52.000]  I mean, that's what we've become.
[1:55:52.000 --> 1:55:55.000]  Why is our government funding Al-Qaeda?
[1:55:55.000 --> 1:56:00.000]  I mean, it's in the LA Times and dozens of other papers that the CFR two months ago,
[1:56:00.000 --> 1:56:05.000]  big globalist group that runs America, said the Bilderberg Regional Government,
[1:56:05.000 --> 1:56:11.000]  said we need Al-Qaeda, we're going to use them against all these Shiite and secular Muslim countries.
[1:56:11.000 --> 1:56:15.000]  Our government is putting Al-Qaeda in to wreck these countries,
[1:56:15.000 --> 1:56:18.000]  while using the threat of Al-Qaeda to take our rights.
[1:56:18.000 --> 1:56:21.000]  Again, I've said that five times tonight, but it's such a big deal.
[1:56:21.000 --> 1:56:26.000]  Why is the Bankster Occupational Government funding Al-Qaeda?
[1:56:26.000 --> 1:56:30.000]  I'm against Al-Qaeda, and if you say I'm unpatriotic for not loving Al-Qaeda,
[1:56:30.000 --> 1:56:32.000]  then you can go to Hades.
[1:56:32.000 --> 1:56:33.000]  I'm done.
[1:56:33.000 --> 1:56:36.000]  I see through the globalists, it isn't hard.
[1:56:36.000 --> 1:56:42.000]  And why are we letting the globalists get us into deeper and deeper debt and signing us on to their derivatives?
[1:56:42.000 --> 1:56:50.000]  Iceland said no two years ago, and they arrested the banksters and found out 92% of the debt was not the country's debt.
[1:56:50.000 --> 1:56:54.000]  Their government ministers had signed them on to foreign debt that wasn't theirs.
