[00:00.000 --> 00:08.000]  From his Central Texas Command Center deep behind enemy lines, the information war continues.
[01:44:20.000 --> 01:44:27.000]  In addition to converting your shrinking dollars into gold and silver, you should consider a food savings account from eFoodsDirect.
[01:44:27.000 --> 01:44:29.000]  They both make fabulous investments.
[01:44:29.000 --> 01:44:34.000]  Food is our greatest dependency and we know it will be more precious than any financial resource.
[01:44:34.000 --> 01:44:40.000]  You and your family need food to survive a crisis and you can't eat paper, stocks, or metals.
[01:44:40.000 --> 01:44:45.000]  Alex has been urging you to invest in delicious, easy fix meals to enjoy now or save for long term.
[01:44:45.000 --> 01:44:48.000]  This will freeze the cost of your food while you can still afford it.
[01:44:48.000 --> 01:44:54.000]  Visit eFoodsDirect.com on the Internet or call 800-409-5633.
[01:44:54.000 --> 01:45:20.000]  That's eFoodsDirect.com or 800-409-5633.
[01:45:24.000 --> 01:45:34.000]  Visit eFoodsDirect.com on the Internet or call 800-409-5633.
[01:45:54.000 --> 01:45:59.000]  Visit eFoodsDirect.com on the Internet or call 800-409-5633.
[01:46:24.000 --> 01:46:28.000]  And now, new socialist legislation is only compounding the problem.
[01:46:28.000 --> 01:46:31.000]  Number four, dangerous weather is always a threat to local grids.
[01:46:31.000 --> 01:46:35.000]  Every year, thousands of families lose their power from weather-related onages.
[01:46:35.000 --> 01:46:40.000]  Number five, a solar-powered generator provides powerful backup insurance and peace of mind.
[01:46:40.000 --> 01:46:45.000]  Folks, I really believe in the solar-powered generators offered by Solutions from Science, one of my old sponsors.
[01:46:45.000 --> 01:46:49.000]  You can get more information at www.mysolarbackup.com.
[01:46:49.000 --> 01:46:51.000]  That's mysolarbackup.com.
[01:46:51.000 --> 01:46:59.000]  Remember, the government doesn't own the sun, so go to mysolarbackup.com or call 1-877-327-0365.
[01:47:21.000 --> 01:47:43.000]  Hello, friends. Thank you for watching. This is an extremely important video.
[01:47:43.000 --> 01:47:52.000]  This is something that you can immediately take control of in your life that will massively give you and your family improved health benefits.
[01:47:52.000 --> 01:47:58.000]  I've done deep, deep research and I've interviewed brain surgeons and scientists like Dr. Russell Blalock,
[01:47:58.000 --> 01:48:05.000]  top chemist and toxicologist like Dr. Paul Conant, and just countless others.
[01:48:05.000 --> 01:48:14.000]  I've had the former heads of the EPA Union and the FDA unions on in the last 11 years,
[01:48:14.000 --> 01:48:20.000]  who since 2000 have had tens of thousands of their members in their unions.
[01:48:20.000 --> 01:48:25.000]  Scientists send letters and petitions to the government saying,
[01:48:25.000 --> 01:48:34.000]  we know sodium fluoride is at least doubling bone cancer in the general public and more than doubling it in men.
[01:48:34.000 --> 01:48:40.000]  We don't even know that sodium fluoride is attacking the thyroid and enlisting all the mainline studies.
[01:48:40.000 --> 01:48:45.000]  We know it's causing dental phorosis and problems and not just in the teeth but in the bones.
[01:48:45.000 --> 01:48:51.000]  And so under that incredible pressure six years ago, the American Dental Association came out and said,
[01:48:51.000 --> 01:48:57.000]  you know what, if you're under six, you don't want to brush with fluoride toothpaste.
[01:48:57.000 --> 01:49:01.000]  And then other branches of the federal government came out and said,
[01:49:01.000 --> 01:49:08.000]  look, you don't want to give babies in their baby formula that you mix up or their cereal, their rice cereal.
[01:49:08.000 --> 01:49:13.000]  You don't want to give them fluoride tap water.
[01:49:13.000 --> 01:49:18.000]  But then you go to the baby store. I have three children, three small children.
[01:49:18.000 --> 01:49:23.000]  You go to the baby store and it's five, six, seven brands, all the brands of water,
[01:49:23.000 --> 01:49:29.000]  bottled water, say fluoride for babies, fluoride nursery water, what they need.
[01:49:29.000 --> 01:49:33.000]  And I'm going to wait. They've said for six years they admit it's hurting their brains.
[01:49:33.000 --> 01:49:37.000]  It's hurting their teeth. It's causing dental phorosis before the teeth have emerged.
[01:49:37.000 --> 01:49:45.000]  What's going on? And then I see children's toothpaste that they're targeting two-year-olds with.
[01:49:45.000 --> 01:49:48.000]  It's got Spiderman on it or Superman or Batman.
[01:49:48.000 --> 01:49:50.000]  I mean, it's got a Papa Smurf. You name it.
[01:49:50.000 --> 01:49:55.000]  And it's sodium fluoride for kids. It says on the back, if you swallow even a pea size of this,
[01:49:55.000 --> 01:49:59.000]  called poison control, everybody knows kids eat toothpaste.
[01:49:59.000 --> 01:50:03.000]  I've got organic for mine and my kids, especially the little ones, are always trying to eat it.
[01:50:03.000 --> 01:50:07.000]  And so with horror, I sit here and I warn people and we have the studies.
[01:50:07.000 --> 01:50:18.000]  We have the admissions. And then something wild happened last week on the seventh day of January 2011.
[01:50:18.000 --> 01:50:24.000]  Something amazing happened. All of a sudden, the CDC put out a press release.
[01:50:24.000 --> 01:50:28.000]  The federal government did and the AP and others picked it up and it said,
[01:50:28.000 --> 01:50:30.000]  too much fluoride and water, government says.
[01:50:30.000 --> 01:50:39.000]  High levels causing spots on teeth recommended limit to be lowered from 0.7 or 1.2 milligrams per liter
[01:50:39.000 --> 01:50:41.000]  or one part per million, roughly.
[01:50:41.000 --> 01:50:47.000]  And they're saying that they want to lower that even more because they're admitting it's causing dental phorosis,
[01:50:47.000 --> 01:50:50.000]  yellow spots on the teeth, also the teeth are getting weak.
[01:50:50.000 --> 01:50:55.000]  They don't tell you the rest of what their studies have shown, massive increases in bone cancer,
[01:50:55.000 --> 01:50:57.000]  massive reductions in IQ.
[01:50:57.000 --> 01:51:00.000]  And this has been known for almost 100 years.
[01:51:00.000 --> 01:51:04.000]  Fluoride is one of the most studied things out there because it naturally kept getting in water supplies,
[01:51:04.000 --> 01:51:05.000]  all over the world, causing problems.
[01:51:05.000 --> 01:51:09.000]  The Chinese know, the Japanese know, the U.S. knows, the Germans.
[01:51:09.000 --> 01:51:14.000]  I mean, it's a sick joke how documented all of this is.
[01:51:14.000 --> 01:51:17.000]  And they really overall whitewash it in the article.
[01:51:17.000 --> 01:51:21.000]  They're saying, oh, you'll get enough if we cut that amount in half.
[01:51:21.000 --> 01:51:26.000]  What they don't tell you is, massive more amounts of this are putting things like powdered eggs
[01:51:26.000 --> 01:51:31.000]  and thousands of other processed products, sodium fluoride, that it's in toothpaste,
[01:51:31.000 --> 01:51:36.000]  it levels much, much higher than it is water, that it's being used as a pesticide now on crops
[01:51:36.000 --> 01:51:40.000]  and it goes through the cell wall of the plants and bio accumulates.
[01:51:40.000 --> 01:51:46.000]  The fact is, their poisoning is so accelerated that they know that we're becoming aware of it
[01:51:46.000 --> 01:51:50.000]  and so they know that it's coming to a critical flash point with the public.
[01:51:50.000 --> 01:51:54.000]  So they're backing off and going, okay, okay, yeah, those studies are out there.
[01:51:54.000 --> 01:51:57.000]  Okay, okay, scientists in the government, stop complaining.
[01:51:57.000 --> 01:52:02.000]  We'll cut the amount, knowing that they're not really targeting you so much in the water now
[01:52:02.000 --> 01:52:08.000]  as they are in the food, in the toothpaste, in the crops that are having it sprayed on it.
[01:52:08.000 --> 01:52:12.000]  Now, for those that wonder why government did this all over the world 60 years ago
[01:52:12.000 --> 01:52:17.000]  and why the federal government in our country or even in England will spend millions of dollars per town
[01:52:17.000 --> 01:52:20.000]  lobbying to have it put in, we know why.
[01:52:20.000 --> 01:52:26.000]  We have the Rockefeller Foundation documents, even from the 60s where they talk about adding sterilants to vaccines.
[01:52:26.000 --> 01:52:31.000]  We have John P. Holder and the White House Science are talking about the 70s, adding sterilants to water.
[01:52:31.000 --> 01:52:38.000]  We have the studies going back to the 20s where governments and universities knew that sodium fluoride was lowering fertility,
[01:52:38.000 --> 01:52:45.000]  lowering IQ. This is being added to the water to dumb you down, to control you.
[01:52:45.000 --> 01:52:51.000]  And they've known all along. And there's an even bigger twist that we cover in our interview with Dr. Paul Conant
[01:52:51.000 --> 01:52:55.000]  that we're going to link here on the bottom of the video.
[01:52:55.000 --> 01:52:59.000]  So hopefully you will send it to your friends and family so they can learn the truth.
[01:52:59.000 --> 01:53:03.000]  Your friends and family who've been in denial about fluoride who just laugh at you and say,
[01:53:03.000 --> 01:53:08.000]  oh my precious bodily fluids, I could line from Stanley Kubrick's a great film, Dr. Strangelove,
[01:53:08.000 --> 01:53:12.000]  you can send them the Associated Press about this.
[01:53:12.000 --> 01:53:18.000]  Because they've been saying for six years babies and small children shouldn't drink any of this water, shouldn't brush their teeth with it.
[01:53:18.000 --> 01:53:25.000]  And now they're just kind of covering their butt again, warning people, while still simultaneously making fun of people.
[01:53:25.000 --> 01:53:31.000]  Because the big secret is that depending on where your water district, whether it's Germany, Canada, England, Australia,
[01:53:31.000 --> 01:53:37.000]  the United States, depending on where your water district, your city buys the so-called sodium fluoride,
[01:53:37.000 --> 01:53:43.000]  between 150 and 300 plus chemicals are in the so-called sodium fluoride.
[01:53:43.000 --> 01:53:50.000]  That's the other big secret. Sodium fluoride is bad enough. Lead, mercury, arsenic, radiation particles,
[01:53:50.000 --> 01:53:53.000]  radium, different isotopes of uranium.
[01:53:53.000 --> 01:53:59.000]  Because they mine, most of the sodium fluoride comes from the byproducts of phosphate mining,
[01:53:59.000 --> 01:54:03.000]  where they mine the phosphate for fertilizer, but they can't use the toxic waste.
[01:54:03.000 --> 01:54:10.000]  They just certify it from China and ship it over here, or they certify it from Florida and ship it, you know, into your city.
[01:54:10.000 --> 01:54:14.000]  And then you drink it. I mean, you can't make something up this bad.
[01:54:14.000 --> 01:54:22.000]  And I remember Dr. Connick was here a few months ago and talked about radioactive isotopes in the water and how they know it's in there.
[01:54:22.000 --> 01:54:29.000]  And then a few weeks later, it came out in Texas that the state for decades had covered up knowing that radioactive isotopes were in the drinking water
[01:54:29.000 --> 01:54:35.000]  and were certifying it as safe. What they don't tell you is, though, that it's happening all over the state and all over the country
[01:54:35.000 --> 01:54:39.000]  because it's coming from the so-called fluoride they're adding.
[01:54:39.000 --> 01:54:45.000]  See, the cover-up submitted that uranium's in there, because they know that, you know, uranium's bad.
[01:54:45.000 --> 01:54:47.000]  They can't tell you it's good, like they lied to you about fluoride.
[01:54:47.000 --> 01:54:51.000]  So they just covered up that they're putting that in. And that's the real big secret.
[01:54:51.000 --> 01:54:58.000]  So please, this is something we can take control of. We can stop drinking the toxic waste-filled water.
[01:54:58.000 --> 01:55:03.000]  You can stop having your children bathe in it with some pretty simple filtration systems on your house.
[01:55:03.000 --> 01:55:10.000]  You can move out to the country and drill a well. You can get away from this because depending on how many parts per million,
[01:55:10.000 --> 01:55:15.000]  we're talking 20-point, 15-point, 10-point, 8-point, 6-point IQ reductions.
[01:55:15.000 --> 01:55:21.000]  We're talking about thyroid problems. We're talking about your pancreas being burned out.
[01:55:21.000 --> 01:55:27.000]  All sorts of early onsets of heart disease because it calcifies in the arteries and the ventricles.
[01:55:27.000 --> 01:55:32.000]  We're talking about massive brain damage being caused by it, according to Dr. Blalock and other top scientists.
[01:55:32.000 --> 01:55:37.000]  I mean, these are brain surgeons. These are professors. These are, I mean, this is the literature.
[01:55:37.000 --> 01:55:41.000]  Do you understand? This is an absolute fact. And they're just covering their butts here.
[01:55:41.000 --> 01:55:47.000]  It took decades since they approved Prozac in 1981 to get them to admit on the drug insert
[01:55:47.000 --> 01:55:52.000]  that it does cause massive increases in suicide and psychotic behavior.
[01:55:52.000 --> 01:55:57.000]  Everybody knew because 99% of the mass shooters were on it.
[01:55:57.000 --> 01:56:01.000]  And it just puts them into a violent dream state when they're having a bad day.
[01:56:01.000 --> 01:56:06.000]  Now they've had to put it on the serotonin reuptake inhibitor family at Prozac type drugs.
[01:56:06.000 --> 01:56:12.000]  And it's the same thing with fluoride. They're just putting the proviso in now to cover their butts.
[01:56:12.000 --> 01:56:18.000]  But now the denial's over. You can take even this whitewash and show it to people and save a lot of children's IQs,
[01:56:18.000 --> 01:56:21.000]  save a lot of women's thyroids. It really hits women bad in that area.
[01:56:21.000 --> 01:56:28.000]  It hits men worse than the bones. So many young people now getting arthritis directly linked to these chemicals in the water.
[01:56:28.000 --> 01:56:34.000]  Please warn everybody, you know, we can't fix the IMF and World Bank and the implosion of the dollar overnight.
[01:56:34.000 --> 01:56:38.000]  We can't stop all the nuts going around and shooting people, you know, overnight.
[01:56:38.000 --> 01:56:40.000]  We can't stop all these illegal wars.
[01:56:40.000 --> 01:56:44.000]  But we can sure stop eating GMO foods and drinking sodium fluoride.
[01:56:44.000 --> 01:56:48.000]  We can sure start loving our neighbors and talking to our friends and building our communities.
[01:56:48.000 --> 01:56:52.000]  Because if you want to fix this country and fix the world, it starts in the mirror.
[01:56:52.000 --> 01:56:56.000]  So warn everybody, you know, about sodium fluoride and other chemicals being added in the water.
[01:56:56.000 --> 01:56:59.000]  This is a big secret. Watch our other video.
[01:56:59.000 --> 01:57:04.000]  Food, the biggest secret that we put together that's been watched hundreds of thousands of times.
[01:57:04.000 --> 01:57:11.000]  And let's come together and really educate folks about what's happening so people can use their free will to protect themselves.
[01:57:11.000 --> 01:57:40.000]  Thank you for watching. Now the ball's in your court.
[01:57:41.000 --> 01:57:44.000]  And stop these monsters. Great job, crew.
