[00:00.000 --> 00:08.000]  From his Central Texas Command Center deep behind enemy lines, the Information War continues.
[01:37:24.000 --> 01:37:25.000]  Welcome.
[01:37:25.000 --> 01:37:45.000]  I got two points. One coincides with the last two colors. Back in, like, early September and here in Pennsylvania, I live in, there are several different Patriot groups having rallies and stuff. One was a PA Gunners group and a buddy of mine is starting to get in touch with them.
[01:37:45.000 --> 01:38:04.000]  Before they had their rally, they meet somewhere and they had a suspicious movement outside their restaurant. They were meeting at and they went out and noticed some guys rolling up in some dark SUVs and they came out in digital camo.
[01:38:04.000 --> 01:38:18.000]  The kind you see in, like, really heavy urban combat settings and I was like, well, it's admitted in Pennsylvania and every other state, they had foreign, Mossad, you name it, spying on mainline conservative groups.
[01:38:18.000 --> 01:38:22.000]  I mean, that's what all this homeland security is for. And so what happened?
[01:38:22.000 --> 01:38:35.000]  Well, they, like, tried to hassle them and they called out some more of the guys that were there meeting for their rally and the more they came out, it kind of, like, I guess, shrugged these.
[01:38:35.000 --> 01:38:49.000]  Okay, let me be clear. Let's be clear about your story here, Brent. You were hassling them or your friends were or the guys in camo were hassling you for how dare you as an American meet and talk about politics. That's illegal in the Soviet Union.
[01:38:49.000 --> 01:39:02.000]  Yeah, the basically what was the key again hours group was meeting for before rally at a restaurant somewhere. And they noticed some black SUVs rolled up and they were starting to hover around their vehicles.
[01:39:02.000 --> 01:39:11.000]  And a couple of the key again hours guys came out and like took note to it and they went to talk to the one and they kind of like, you know, step back and more came forward.
[01:39:11.000 --> 01:39:20.000]  And the other key again hour guys noticed that and they came out and they saw more people come out of the restaurant and they kind of like backed off and gone there to be the road away.
[01:39:20.000 --> 01:39:30.000]  And I was like, you know, what's up with that? And I asked my buddy, like, if you need any details, he said, like, I said, they're like urban camo, like the real let me just be clear.
[01:39:30.000 --> 01:39:46.000]  We had the representative Daryl Metcalf on for Pennsylvania involved and founding those very young groups you're talking about. And they confirmed that that Mossad under a state contract, the governor's apologized but only because he got caught is spying on members of the
[01:39:46.000 --> 01:39:57.000]  legislature because they can't get the feds to spy on the legislature. That's clearly illegal. So they hire a foreign company. So I wish they would have gotten some video of that confrontation.
[01:39:57.000 --> 01:40:10.000]  But that's exactly what goes on. I appreciate your call. And since you mentioned that, here's raw story. I've also got Cleveland dot com revelations from Kent State audio tape prompt congressional inquiry.
[01:40:10.000 --> 01:40:27.000]  Cassinage probes with their FBI informant triggered can state massacre. And they've released the FBI surveillance tape, where they basically were handing out, you know, the guns and talk and it's on the tape saying shoot those people. And the report is, is that they're looking at the FBI firing shots into the
[01:40:27.000 --> 01:40:42.000]  crown. But it says the informants were hired to be there taking photos of the Kent State demonstration. So I mean, look, it's the secret police in America, Brent. I appreciate your call. Aaron in Michigan, you're on the air, go ahead.
[01:40:42.000 --> 01:40:58.000]  Hey, Alex, how's it going? Good. I had a question. And this might sound like a stupid question, but I was wondering when the if the government if the government makes like inflates the American people and makes us all in debt. What do you think would happen to like the video game
[01:40:58.000 --> 01:41:12.000]  industries, the computer industries and stuff like that? Well, they're just going to be off. They're going to be offshore. The manufacturing already is predominantly. And they'll still be a tiny middle class that can buy the goods. But this is a slow incremental march into
[01:41:12.000 --> 01:41:25.000]  tyranny. It's not some overnight thing. We didn't lose most of our factories, our industry overnight. Then they told us, Well, we have a service economy. Now that's imploding. Then they lie to us and say we're not even in a recession. When all the evidence shows we're in a depression.
[01:41:25.000 --> 01:41:36.000]  Yeah, I was just wondering, is they like, because I know that's how they basically program the youth through video games and music and stuff. Well, you notice there's thousands of free video games that are programming people.
[01:41:36.000 --> 01:41:49.000]  Yeah. And I was wondering, like, if that's the basically one way that they control the youth, would they ever think about demolishing the video game industry to control the youth more like to find another way to control the youth?
[01:41:49.000 --> 01:42:03.000]  Well, I don't see how demolishing the video game industry would do that. But Microsoft's one of the big headers. So is Sony and just full of programming and propaganda. I appreciate your call, Aaron. Let's go ahead and talk to Suzanne in New York. You're on the year.
[01:42:03.000 --> 01:42:20.000]  Hi, Alex. I'm a first time caller. You know, you're talking about the loans and everything. A fraudulent mortgage was taken out using a forced part of attorney. And the bank, the soldier to someone else, we went to the district attorney's office about it.
[01:42:20.000 --> 01:42:31.000]  They don't want to do anything about it. We went to the state's attorney's office. We went to the banking commission and everybody we seem to talk to said that there's not much they could do about it.
[01:42:31.000 --> 01:42:50.000]  Well, that's not true, though. They're just hoping you go away. The big banks are losing in court all over the place and they're scared. So the Bank of America and others are on the verge, Bank of America's already done it, of suspending foreclosures because they have broken the law and the procedures.
[01:42:50.000 --> 01:42:54.000]  We're going to cover that when we come back, Suzanne. Anything else?
[01:42:54.000 --> 01:42:56.000]  We lost our property.
[01:42:56.000 --> 01:43:00.000]  Well, stay there. Stay there. I'm going to come back to you.
[01:43:00.000 --> 01:43:10.000]  Let me tell you a little bit about one of our great sponsors, homegain.com. This is the place to get you started buying or selling a home, finding a realtor and getting any real estate questions answered.
[01:43:10.000 --> 01:43:21.000]  Go to homegain.com and see what I'm talking about. All you need to do is type in your home address and you will get an instant free estimate of your home's value online.
[01:43:21.000 --> 01:43:32.000]  This is a great way to be able to monitor the value of your home and, again, it's absolutely free. There are tons of tools to help you. For instance, if you want to remodel your home, go to homegain.com.
[01:43:32.000 --> 01:43:39.000]  Use their home sale maximizer to help you determine which home improvements can most increase your home's value before you put it on the market.
[01:43:39.000 --> 01:43:51.000]  For 10 years, these folks have been helping home sellers and buyers. Visit their link at infowars.com. Look for Max, the orange homegain gorilla, to help you with any real estate needs you might have.
[01:43:51.000 --> 01:44:20.000]  You'll love this site. It's homegain.com. Check them out today.
[01:44:20.000 --> 01:44:30.000]  Take my word for it. Once you've used pure soap, you won't buy anything else. Since 1947, Calben Soap Company has been showing consumers that soap can be tough on dirt and gentle on the environment.
[01:44:30.000 --> 01:44:38.000]  Buy American and stay clean. As well as support infowars, visit 5starsoap.com today or call 1-800-340-7091.
[01:44:38.000 --> 01:45:00.000]  Well, Marty, what do you have to say?
[01:45:00.000 --> 01:45:15.000]  This is Alex Jones with 5 Good Reasons You Should Consider Buying a Solar Power Generator.
[01:45:15.000 --> 01:45:31.000]  Total government control of electricity in the name of smart grid technology is coming.
[01:45:31.000 --> 01:45:36.000]  Every year, thousands of families lose their power from weather-related onages.
[01:45:36.000 --> 01:45:46.000]  A solar power generator provides powerful backup insurance and peace of mind.
[01:45:46.000 --> 01:46:00.000]  You can get more information at www.mysolarbackup.com.
[01:46:00.000 --> 01:46:06.000]  The mainstream media is now admitting that we're going into a depression.
[01:46:06.000 --> 01:46:15.000]  Don't be dependent on the government for you and your family. You need to get your own supply of high-quality, storable foods from eFoodsDirect.com.
[01:46:15.000 --> 01:46:21.000]  They're the best company out there, the longest continually operating with a ton of great food to choose from.
[01:46:21.000 --> 01:46:31.000]  They're both fresh and made on a monthly basis, not some old, cruddy food they're selling you like some of the other guys. Try their new evacuation pack, a two-week supply of delicious, easy-to-fix food.
[01:46:31.000 --> 01:46:39.000]  It comes with all the equipment you need to prepare it, with open talk of a strike on Iran the next three months, the crisis in the Gulf, and possible evacuations.
[01:46:39.000 --> 01:46:42.000]  Get yourself and your family ready today.
[01:46:42.000 --> 01:46:52.000]  To go as eFoodsDirect.com, go to their website online right now, eFoodsDirect.com forward slash Alex, or call 800-409-5633.
[01:46:52.000 --> 01:47:14.000]  On the web, eFoodsDirect.com forward slash Alex, or give them a call at 800-409-5633.
[01:47:14.000 --> 01:47:22.000]  Big Brother, mainstream media, government cover-ups. You want answers? Well, so does he.
[01:47:22.000 --> 01:47:36.000]  It's Alex Jones on the GCN Radio Network.
[01:47:36.000 --> 01:47:45.000]  We are back live. I'm going to try to jam in as many of your calls, Susan, William, Karen, Sarah, Josh, and others, but I had to get to the Patrick Henry speech.
[01:47:45.000 --> 01:47:52.000]  I'm going to cover it tomorrow on the 11 a.m. to actually 3 p.m. We'll do four hours tomorrow live.
[01:47:52.000 --> 01:47:58.000]  A few months ago, I went to a three-hour show from four hours just because I'm so busy with the new TV studios, but now I'm going back to four hours more and more.
[01:47:58.000 --> 01:48:03.000]  Maybe we'll just go back permanently. Three hours isn't enough, two hours isn't enough on Sunday.
[01:48:03.000 --> 01:48:12.000]  But to try to illustrate this, because it's such a complex issue, there's hundreds of different things megabanks that are doing that are illegal.
[01:48:12.000 --> 01:48:18.000]  So are insurance companies, because they control all the major regulators at the state and federal level, and internationally, why not?
[01:48:18.000 --> 01:48:21.000]  But here's Bloomberg from two weeks ago, part two of their report.
[01:48:21.000 --> 01:48:34.000]  Veterans agency made secret deal over benefits with six million veterans to take their pension money, their death benefits from their widows and widowers when they died illegally.
[01:48:34.000 --> 01:48:47.000]  They made the deal secretly more than 10 years ago, and credentials now admitted it, but in court produced the secret agreements with the VA to have the veterans pay for death benefits, but they're not given to them.
[01:48:47.000 --> 01:48:55.000]  Okay? Now, I mean, if that doesn't wake you up to just how out of control these insurance companies and banks are, I don't know what will.
[01:48:55.000 --> 01:49:01.000]  Now, are there a lot of people got mortgages they shouldn't have, and they were told to lie on the forms and all the rest of it? Yes.
[01:49:01.000 --> 01:49:12.000]  Are they partially guilty, some of them? Yes. But the real guilt goes, with the Glass-Steagall Act being ended, they wanted to package these mortgages, again, 11 years ago, when all this kicked off, so they did it.
[01:49:12.000 --> 01:49:32.000]  And it's a fact, you can pull up, just search the term JP Morgan, you know, in court, you know, repossessed home they didn't own, Goldman Sachs, same headline, Bank of America, or there it is, JP Morgan Thug breaks into home, not in foreclosure report.
[01:49:32.000 --> 01:49:41.000]  And that's a Justice Department probe foreclosure practices. Now, they said we were conspiracy theorists a decade ago. They said this wasn't happening.
[01:49:41.000 --> 01:49:51.000]  Ten years ago, I had a little, you know, three-bedroom house in South Austin, $100,000 mortgage.
[01:49:51.000 --> 01:50:04.000]  And the people I bought it from sold it at least three times, and then Bank of America took my escrow and was threatening me and threatening to go to court against me if I didn't pay another escrow.
[01:50:04.000 --> 01:50:13.000]  And I had had to pay a lawyer, a mortgage lawyer, and they said, okay, we'll file suit. This is criminal. Now, most people don't know how to do that.
[01:50:13.000 --> 01:50:23.000]  Now, poor Suzanne, she went to the government, to the district attorney and said, help me, I'm a poor lady. This is illegal.
[01:50:23.000 --> 01:50:29.000]  And they just said, sorry, can't help you. That's not how you do it. You've got to file the paperwork yourself.
[01:50:29.000 --> 01:50:35.000]  There's a lot of experts who've been winning in court on this, and I want a full court press to get a whole string of them on the next month.
[01:50:35.000 --> 01:50:40.000]  Okay, we're going to get them all on here. People that have been winning in court.
[01:50:40.000 --> 01:50:48.000]  Now, it runs the gamut. Some things are outright criminal where banks will just break into a house that's paid for cash.
[01:50:48.000 --> 01:50:55.000]  They don't even own the mortgage, but they bought derivatives that were packaged out of that from a decade or five, six, seven, eight years before.
[01:50:55.000 --> 01:51:02.000]  And they say, we don't care. We bought this derivative on the person you bought the house from seven years ago. We say we own it.
[01:51:02.000 --> 01:51:12.000]  And they take it. They take it. That's on CNN. You can search CNN, home taken from owners, paid for home taken from owners.
[01:51:12.000 --> 01:51:16.000]  In fact, search that on YouTube. I want to just at least show the image for prisonplanet.tv viewers.
[01:51:16.000 --> 01:51:23.000]  You cannot make this stuff up. You cannot make up taking 6 million dead veterans' death benefits.
[01:51:23.000 --> 01:51:31.000]  I mean, you just, and the government made the agreement secretly. It's a pack of criminals. Okay. None of us are safe.
[01:51:31.000 --> 01:51:45.000]  I'm ranting now, but they tried to pass a law last week, but Obama vetoed ahead of the election because he knows it's political suicide to allow banks to just do whatever they want with mortgages.
[01:51:45.000 --> 01:51:51.000]  We cover that on Friday with Bob Chapman. But that's something Obama did actually good. He vetoed it last Thursday.
[01:51:51.000 --> 01:51:55.000]  He passed this criminal house and Senate pass that stinking bill.
[01:51:55.000 --> 01:52:05.000]  So they're racing to try to get something done right now. And that's why four major banks, now five with Bank of America, have suspended all four closures.
[01:52:05.000 --> 01:52:13.000]  It runs the gamut from outright fraud to upping people's interest rate when the contract doesn't say that, just counting on their ignorance,
[01:52:13.000 --> 01:52:22.000]  to selling it three, four, five, six, seven, in some cases more than 20 times, but they keep the service of the loan because that's where the real profits are at.
[01:52:22.000 --> 01:52:30.000]  And then it's sold as derivatives and AAA rated when it's really total crud. Hence what started the housing collapse two years ago.
[01:52:30.000 --> 01:52:38.000]  But under law, you've got to have the deed. But these companies don't have the deed because it's been sold over and over again.
[01:52:38.000 --> 01:52:47.000]  Okay, so here's the Associated Press. Bank of America stops U.S. foreclosures for review. Bank of America stops foreclosures across the country,
[01:52:47.000 --> 01:52:54.000]  expanding review of mortgage documents. Now, this is the mainstream media spin, but listen to how devastating this is, okay?
[01:52:54.000 --> 01:53:01.000]  It goes on. Bank of America on Friday holds foreclosures of homes across the country so it could review paperwork and tens of thousands of cases for flaws,
[01:53:01.000 --> 01:53:10.000]  expanding a crisis at a perilous time for the housing market. The move came as the P&C finance services became the fourth major bank to announce that it would stop foreclosures
[01:53:10.000 --> 01:53:17.000]  in at least some states. It added the growing concerns that mortgage lenders have been evicting homeowners despite flawed court papers.
[01:53:17.000 --> 01:53:23.000]  Yeah, flawed. They don't even own houses in many cases and they take them.
[01:53:23.000 --> 01:53:29.000]  You know, they've got loopholes in a lot of those loans where you're late on one payment they try to take it, especially if your house is more than half paid for.
[01:53:29.000 --> 01:53:35.000]  Doesn't matter if you're upside down the loan. Even at reduced prices, they can make money. It's the old thing of banks.
[01:53:35.000 --> 01:53:41.000]  You know, the farms got one more payment and they do some manipulation to take it.
[01:53:41.000 --> 01:53:48.000]  Bank of America, the largest U.S. bank, as said earlier, it would stop foreclosures in 23 states with a process, must be approved by a judge.
[01:53:48.000 --> 01:53:56.000]  Yeah, or there's still law. Ally Financial GMAC Mortgage Unit and JPMorgan Chase has announced similar plans.
[01:53:56.000 --> 01:54:07.000]  Bank of America nationwide will halt and will apply to homes that the bank is taking back itself and those for which it has transferred the papers to mortgage buyers, Fannie Mae and Freddie Mac.
[01:54:07.000 --> 01:54:15.000]  The bank said it did not found any widespread problems. You know, that's a lie and it's foreclosure process, but we'll go back and check our work for more time.
[01:54:15.000 --> 01:54:20.000]  CEO Brian Moynihan told the National Press Club in Washington.
[01:54:20.000 --> 01:54:32.000]  Now, they're losing in court and so they're desperate. A Bank of America spokesman acknowledged that the bank acted in response to pressure from state attorney generals and other public officials inquiring about the accuracy of foreclosure documents.
[01:54:32.000 --> 01:54:47.000]  We feel the need to address and demonstrate our process is accurate. A document obtained last week by the AP showed a Bank of America official acknowledged in illegal proceeding that they signed thousands of foreclosure documents a month and typically did not read them.
[01:54:47.000 --> 01:55:05.000]  The official said in a February deposition that he signed up to 8,000 such documents a month. And why is all this happening? There are tens of thousands of lawsuits now filed by attorneys and by lay groups who've learned all this and they're winning, winning, winning, winning, winning.
[01:55:05.000 --> 01:55:20.000]  Look, if veterans, families start filing suit about the major insurance companies stealing your death benefits, they're going to lose too. But you got to get up to the bully in their face and say no to them and get good state governments elected that won't put up with this.
[01:55:20.000 --> 01:55:27.000]  All other banks are going to end up this way either because they're going to be forced to or by political pressure it goes on.
[01:55:27.000 --> 01:55:42.000]  And some analysts and real estate agents worry that the uncertainty about the documents mess could make potential buyers change their minds about purchasing foreclosed properties. That's because of fears that the former owners could turn around and sue because they're taking them under fraudulent pretense.
[01:55:42.000 --> 01:55:53.000]  Now listen, Susanna and William, I'm sorry to everybody. I'm not going to have time to get you but finishing up Susanna. I'm sorry they took your house. But what's your canary briefly did they engage in with you?
[01:55:53.000 --> 01:56:04.000]  They used the forged part of attorney. They used a mortgage that my husband's name wasn't even on and they transferred their ownership to somebody else and he sued my husband.
[01:56:04.000 --> 01:56:16.000]  But you know how they did that? You know how they did that? At signing, you need to get the full documents. They make you sign a lot of times a power of attorney in case there's any mistakes in the mortgage. That's in quotes.
[01:56:16.000 --> 01:56:32.000]  There was an admitted forgery and a judge upheld it all and she said we couldn't even bring in our side of the case. It was an automatic and we lost. We were thrown out of the house. We couldn't even appeal it.
[01:56:32.000 --> 01:56:35.000]  How much money had you put into the house? How much money?
[01:56:35.000 --> 01:56:45.000]  The house was over. It was almost $600,000 and they took a loan out for $100,000 and my husband's name wasn't even on the mortgage.
[01:56:45.000 --> 01:56:48.000]  How much had you paid into the house?
[01:56:48.000 --> 01:56:54.000]  The house cost originally $100,000 but it was worth over $600,000.
[01:56:54.000 --> 01:56:57.000]  So to be clear, how close was your house to being paid off?
[01:56:57.000 --> 01:57:00.000]  It was already paid off. This was another loan.
[01:57:00.000 --> 01:57:15.000]  That's what they're being. No, no, no. Okay, Susanna, incredible. Send us your information if you want to come on as a guest. I'm going to get into this really big time. I covered it 10 years ago, 6, 7 years ago. We were really into all this. People didn't believe us so I said fine, you'll find out.
[01:57:15.000 --> 01:57:26.000]  But that's exactly what they're in trouble for. That's what I was telling you. If your house is half paid off, 40%, 60%, 80%, if it's juicy and really are completely paid off, absolutely.
[01:57:26.000 --> 01:57:35.000]  That's coming out in the news. People just have cops show up, shotguns are locked if you don't get out and you're like, but my house is paid for and they just say, no, it ain't.
[01:57:35.000 --> 01:57:41.000]  Just like those dead veterans, their wives say, I'm supposed to get a million dollars and they say, you're not getting jack squat, honey.
[01:57:41.000 --> 01:57:47.000]  And we've got paramilitary forces trained to call you a terrorist. You're going to give us your house and we'll send by a SWAT team to kill your butt.
[01:57:47.000 --> 01:57:57.000]  God bless you all in FullWars.com.
