[00:00.000 --> 00:26.560]  Infowars, tomorrow's news, today.
[01:39:41.720 --> 01:39:47.400]  eventually they'll use it against the right maybe and don't forget about the guy's name
[01:39:47.400 --> 01:39:58.440]  shan king i think was his name yeah uh yes um yeah shan king yeah and of course it's it's all
[01:39:58.440 --> 01:40:03.400]  insanity but it's what the left promotes but again it's funny they don't the one thing they'll never
[01:40:03.400 --> 01:40:09.560]  accept is trans race because they love manipulating racial groups and classifying racial groups and
[01:40:09.560 --> 01:40:15.000]  so if they make that just a spectrum well then most of their intellect goes away and most of their
[01:40:15.000 --> 01:40:21.880]  arguments become irrelevant hosay thanks for the call let's go to genie in kansas genie you're on the
[01:40:21.880 --> 01:40:30.280]  air go ahead yes oh and um this is the first time i've ever done anything like this so
[01:40:30.280 --> 01:40:42.840]  i'm pretty nervous about it um i wanted to state that um uh the country is going to go down the
[01:40:42.840 --> 01:40:49.880]  tubes because of what they're doing and this is what my take is they're letting these people
[01:40:49.880 --> 01:41:01.160]  across our border okay you know that most of them are like in their middle 20s or younger okay my uh
[01:41:01.160 --> 01:41:07.880]  experience with that was we've coming up through texas and there was we stopped and stayed at a
[01:41:07.880 --> 01:41:17.400]  hotel that just had been opened and the motel was full of these young men they all had new clothes
[01:41:18.280 --> 01:41:25.080]  and the lady that was living there told me that they come a bus comes get some every day
[01:41:25.880 --> 01:41:32.920]  early in the afternoon and brings them back at five okay what's going on with that and next
[01:41:32.920 --> 01:41:42.120]  you go on down they eliminate our oil reserve okay now they're shipping all our our weapons and
[01:41:42.120 --> 01:41:49.800]  everything away okay and then our young men are dying from all these shots you take a piece of
[01:41:49.800 --> 01:41:56.760]  paper and write that all down and see what you come up with they're going to let the chinese
[01:41:56.760 --> 01:42:04.520]  just walk in here and take us over we have no weapons we have no oil reserve we have no young
[01:42:04.520 --> 01:42:12.360]  men that would go into our military because they're all dead from the shots and our government has
[01:42:13.240 --> 01:42:23.720]  the replacement army well what you described is the situation we have our leader our president
[01:42:23.720 --> 01:42:29.880]  is a foreign agent and so everything you've just described is what would happen if your leader your
[01:42:29.880 --> 01:42:35.800]  president was a foreign agent and so that's exactly what we have now i've never been one talking about
[01:42:35.800 --> 01:42:41.000]  a land invasion because i just don't see it making any sense there's no purpose for anybody to do a
[01:42:41.000 --> 01:42:48.920]  land invasion of the united states if they can just basically suck dry our exports or if they can
[01:42:48.920 --> 01:42:54.760]  just suck dry well i'm running into a break here so i don't have time to go on and we'll take more
[01:42:54.760 --> 01:43:04.360]  calls after this i talk a lot about the great successes info wars this had i don't think anybody
[01:43:04.360 --> 01:43:10.440]  can deny it and it is because of listeners and viewers supporting us when we talk about the
[01:43:10.440 --> 01:43:16.360]  crew at info wars people behind the scenes the researchers the riders they really have been
[01:43:16.360 --> 01:43:21.560]  the mvps in this fight and we look at harrison smith and oh and shroyer and the hard work they
[01:43:21.560 --> 01:43:28.360]  engage in every day five six seven days a week it's really just incredible so for myself the whole
[01:43:28.360 --> 01:43:34.120]  info wars crew i thank you for your past support i only encourage you now to realize that info wars
[01:43:34.120 --> 01:43:38.600]  cannot stay on air if you do not support us i know you spread the word i know you pray for us
[01:43:38.600 --> 01:43:43.000]  and that's wonderful keep doing it but most viewers and listeners never go to info wars store
[01:43:43.000 --> 01:43:47.480]  dot com and you never buy great products that enrich and empower your life all at the same time
[01:43:47.480 --> 01:43:51.640]  keep us on air i know that less than one percent of our listeners actually go buy products in
[01:43:51.640 --> 01:43:56.520]  foreshore dot com if just one percent more of you took action at one ten four four dot com
[01:43:56.520 --> 01:44:01.560]  our funding problems will be over please take action now mark twain one of america's greatest
[01:44:01.560 --> 01:44:10.520]  riders and satirist in my's famously said more than 150 years ago rumors of his demise had been
[01:44:10.520 --> 01:44:16.040]  greatly exaggerated because the newspapers kept saying he died decades before he did die and it's
[01:44:16.040 --> 01:44:22.440]  the same sci-op today info wars is more influential and more powerful than ever because of your support
[01:44:22.440 --> 01:44:27.240]  because of the facts of what we've covered is coming true but if they can convince you we've been
[01:44:27.240 --> 01:44:32.600]  shut down if they can convince you that we're going away and you stop supporting you stop spreading
[01:44:32.600 --> 01:44:37.960]  the word then they do win ladies and gentlemen there's only one group of people that can shut
[01:44:37.960 --> 01:44:42.520]  down info wars and that's you the viewers and listeners if you decide we're done we're done
[01:44:42.520 --> 01:44:46.520]  if you decide to go to info wars store dot com against supplements and books and films and
[01:44:46.520 --> 01:44:51.720]  t-shirts and so much more we will stay on the air indefinitely it is all in your hands so thanks
[01:44:51.720 --> 01:44:56.440]  for your support stand up against the globalists go to info wars store dot com right now and keep
[01:44:56.440 --> 01:45:04.200]  us on air it's up to you in early 2022 info wars launched a very important fundraiser that kept us
[01:45:04.200 --> 01:45:10.360]  on air your support of that fundraiser is the reason we are still here today fighting the
[01:45:10.360 --> 01:45:16.360]  globalist and having incredibly successful results so i thank you for your passion support now that
[01:45:16.360 --> 01:45:22.680]  was a three coin series the founding member coin the final coin that we're putting out for a long
[01:45:22.680 --> 01:45:33.000]  time is the teddy roosevelt man in the arena coin exclusively available at 1776 coin dot com
[01:45:33.000 --> 01:45:38.280]  there are only a few thousand of the coins left and yes there's a markup on the coins because
[01:45:38.280 --> 01:45:43.560]  that's why it's a fundraiser and the coin is a collector's item momento of your support during
[01:45:43.560 --> 01:45:48.200]  the second american revolution so if you want to get one of these coins they're going fast
[01:45:48.200 --> 01:45:57.880]  and you can get 30 off on the coin with promo code 1776 at 1776 coin dot com thanks for keeping us on
[01:45:57.880 --> 01:46:03.960]  the air the second american revolution is happening right now against the new world order and the
[01:46:03.960 --> 01:46:12.120]  answer to their 1984 tyranny is the 1776 mindset and info wars embodies that fight for human liberty
[01:46:12.120 --> 01:46:17.640]  against globalist tyranny now in the last year we've done a very successful fundraiser of silver
[01:46:17.640 --> 01:46:23.960]  coins when you buy the coin you know that you are supporting the transmission and you get a historical
[01:46:23.960 --> 01:46:29.320]  momento so you can remember the great contribution you made to freedom now despite the fact that the
[01:46:29.320 --> 01:46:34.600]  coins are selling out the last of the four coin series teddy roosevelt man the arena we're offering
[01:46:34.600 --> 01:46:42.280]  it for $30 off right now while supplies last at 1776 point dot com and just like an npr pledge
[01:46:42.280 --> 01:46:48.120]  drive where they mark up a coffee cup or a t-shirt or a dvd 300 that's what we've done with this
[01:46:48.120 --> 01:46:55.320]  because it's a fundraiser but despite that we're offering $30 off exclusively at 1776 on what coins
[01:46:55.320 --> 01:47:03.800]  remain please go to 1776 coin dot com right now leading a frontal assault on the lies of the new
[01:47:03.800 --> 01:47:16.120]  world order it's alex jones all right final segment here with me christie lee taking over
[01:47:16.120 --> 01:47:22.920]  hosting sunday night live imagine this headline if donald trump was president petro dollar on
[01:47:22.920 --> 01:47:27.160]  shaky ground saudi arabia willing to discuss selling oil and other currencies so now you're
[01:47:27.160 --> 01:47:32.760]  going to have russia and saudi arabia selling oil and other currencies now imagine if this was
[01:47:32.760 --> 01:47:39.160]  going on when trump was president well i think we all know what the story would be trump selling us
[01:47:39.160 --> 01:47:44.120]  out trumps a foreign agent trumps working with saudi arabia trump russian collusion but when
[01:47:44.120 --> 01:47:50.200]  it's biden mum's the word by the way there's about to be more breaking news on the biden
[01:47:50.200 --> 01:47:53.960]  documents gato and so who's going to come out next in defense is george bush going to admit he
[01:47:53.960 --> 01:47:59.480]  stole secret documents too or maybe maybe uh al gore hunter biden reportedly used delaware house
[01:47:59.480 --> 01:48:06.520]  where classified documents were found as home office yeah the biden crime family all right let's
[01:48:06.520 --> 01:48:11.880]  take a couple more phone calls here final segment let's go to hopper in wisconsin hopper you're on
[01:48:11.880 --> 01:48:19.560]  on the alex jones show go ahead hey oh and uh i was wondering if you heard about uh
[01:48:20.600 --> 01:48:28.440]  jokovic traveling regularly to the pyramids in bosnia greater syria area called uh pyramid of
[01:48:28.440 --> 01:48:35.160]  the moon and pyramid of the sun he says he goes there to recharge his batterings like these pyramids
[01:48:35.160 --> 01:48:40.840]  are like twice as big as the pyramid and uh egypt which are like 500 feet these are like almost
[01:48:40.840 --> 01:48:45.240]  a thousand feet and they look like pyramids like the picture zone they found this like
[01:48:45.240 --> 01:48:51.480]  spear perfectly carved out and giant slabs of course like the other pyramid i thought with uh
[01:48:51.480 --> 01:48:57.720]  you know lunar new new year and the pyramid of the moon and in the moon some people see a rabbit
[01:48:57.720 --> 01:49:03.720]  some people see a face and you know all the nicola tesla stuff you and i have talked about over the
[01:49:03.720 --> 01:49:13.400]  years have you heard about that no i uh had not heard about this but i see this is actually an
[01:49:13.400 --> 01:49:19.480]  older story wimbledon champ novak jokovic inaugurates courts at controversial bosnian pyramids
[01:49:20.040 --> 01:49:24.280]  so i've not heard of that i'm amazed i haven't heard about these bosnian periods if they are such
[01:49:24.280 --> 01:49:29.480]  magnificent structures so uh that's a new one for me i'll uh look into that but maybe there's
[01:49:29.480 --> 01:49:34.360]  something there uh but i wouldn't think you know novak wouldn't keep a secret like that from us he'd
[01:49:34.360 --> 01:49:39.080]  like that oh they're still underground is why you don't hear about them ah no they're above ground
[01:49:39.080 --> 01:49:42.440]  they're above ground they're just buried they look like a hill they're like right well that's
[01:49:42.440 --> 01:49:47.000]  what i mean i mean they're not they haven't been estimated yeah and like you know christianity
[01:49:47.000 --> 01:49:52.120]  talks a lot about the pyramid also you know they say in the bible like the capstone and cornerstone
[01:49:52.120 --> 01:49:57.000]  which i think i actually think and i'm not trying to get to osotere here i actually think there's
[01:49:57.000 --> 01:50:02.920]  many of these pyramids that are still buried like that one in bosnia it you can see that one's pretty
[01:50:02.920 --> 01:50:08.360]  obvious but i think there's many ancient ancient structures that are buried that we don't know about
[01:50:08.360 --> 01:50:11.720]  and and where was that one it came out hopper thanks for the call i don't want to get off track
[01:50:11.720 --> 01:50:15.480]  here but there is the one they they basically excavated this pyramid they didn't even know
[01:50:15.480 --> 01:50:19.240]  it was there they thought it was just a little mound and they ended up excavating it and it was
[01:50:19.240 --> 01:50:23.320]  like a thousand feet tall and so there have been a couple cases like that i think there's a lot of
[01:50:23.320 --> 01:50:30.280]  that human history still out there hidden from us all right let's go to shon in california shon
[01:50:30.280 --> 01:50:36.920]  you're on the air go ahead hey on how you read me am i coming out and clear yeah we got you clear
[01:50:37.880 --> 01:50:43.160]  awesome sauce hey uh four quick stories here so i don't take too much of your time one is a quick
[01:50:43.160 --> 01:50:47.400]  and easy one it's a karma story down the road for me is a bookstore that was doing the drag queen
[01:50:47.400 --> 01:50:51.800]  story time oh well it seems that uh they're not going to have their release renewed and they're
[01:50:51.800 --> 01:50:58.840]  going to have to find a new location darn what a shame yeah i know i'm i'm crying a clown tears for
[01:50:58.840 --> 01:51:06.360]  them um second thing is with uh the polosi incident with paul polosi getting hammered and not with
[01:51:06.360 --> 01:51:13.400]  uh alcohol um it would appear that you know the the media is trying to portray his attacker is
[01:51:13.400 --> 01:51:19.800]  a quote unquote qanon guy and every time there's something that pops up they use the qanon angle
[01:51:19.800 --> 01:51:24.440]  as their scapegoat now whether it's the guy blocking off the bridge uh by havasu with the armored
[01:51:24.440 --> 01:51:30.920]  truck or protesters at the capital or this guy it's funny how they're always like a left wing
[01:51:30.920 --> 01:51:35.240]  or a year before they disappear off the map and then they come back as qanon it's almost as if uh
[01:51:35.240 --> 01:51:40.360]  someone had a program going on just saying well look that's why i i didn't want to get too conspiratorial
[01:51:40.360 --> 01:51:45.640]  with this i said maybe you've got like a justy small that type of situation or something similar but
[01:51:45.640 --> 01:51:50.200]  i mean look based off what we've seen it appears that yeah i mean he broke in he wanted to hold
[01:51:50.200 --> 01:51:55.640]  polosi hostage was it some giant act i mean that'd be the one conspiracy theory i guess i'd be willing
[01:51:55.640 --> 01:52:02.280]  to uh you know hear out but it's there's definitely weirdness uh him and his underwear him with the
[01:52:02.280 --> 01:52:07.880]  drink you know them both coming to the door i you know i don't know well it's just the media
[01:52:07.880 --> 01:52:14.440]  goes to it as a default and that's okay with that no no i'm fine that call him a qanon guy i agree
[01:52:14.440 --> 01:52:20.600]  let's find out who qanon is because exactly they like to use qanon now as this boogie man
[01:52:20.600 --> 01:52:25.720]  qanon the ultimate scapegoat but then who is qanon then oh let's just oh it's the perfect
[01:52:25.720 --> 01:52:30.040]  boogie man it's the perfect thing to blame for everything and then and then cast the entire
[01:52:30.040 --> 01:52:35.720]  trump support net over like we're they're all qanon no no i want to know who qanon is good
[01:52:35.720 --> 01:52:41.000]  go ahead find out tell us who qanon is say de pappy is qanon no no no my guess is it's the fbi
[01:52:41.000 --> 01:52:44.120]  and that's why they don't want you to know about it shon i'm sorry i gotta jump we have too many
[01:52:44.120 --> 01:52:54.040]  other calls uh let's go to john in florida john go ahead hello owin hi can you hear me yes look i
[01:52:54.040 --> 01:53:03.080]  got a uh a scenario i want your opinion on my uh my step uh my my great great grandson they moved
[01:53:03.080 --> 01:53:09.960]  in here with us my my step orders going through divorce and and she had to start him in in in uh
[01:53:09.960 --> 01:53:18.360]  uh and kindergarten and where my son went uh uh school at and uh he's riding the bus uh friday
[01:53:18.920 --> 01:53:24.760]  and and some white kid picks on him and i don't know where he picked up the word from but he calls
[01:53:24.760 --> 01:53:32.840]  him the n word so now they're uh banding off the bus a six year old they're banding him off the
[01:53:32.840 --> 01:53:41.560]  school bus uh we're the least uh uh systemic uh race people you'd ever want to meet my sister was
[01:53:41.560 --> 01:53:49.080]  married to a black man and my and his grandmother dated three black men and for them to pull this
[01:53:49.080 --> 01:53:54.840]  little kid off when uh you know kids say things they don't need to say i don't know where he picked
[01:53:54.840 --> 01:54:01.000]  it up from but they're pulling him off the bus is that fair well i mean i look there there seems to
[01:54:01.000 --> 01:54:05.960]  be a lot forget about the family history or whatever you know the situation the context
[01:54:05.960 --> 01:54:10.200]  of whatever went on in the bus i mean i i i don't i you know i don't even think i can offer a fair
[01:54:10.200 --> 01:54:17.320]  opinion on that but hearing you talk about that you know i i wonder how many other words he could
[01:54:17.320 --> 01:54:21.560]  say and not get kicked out of the bus it but i wouldn't suggest that social experiment no there
[01:54:21.560 --> 01:54:26.920]  was a situation though where a top high school quarterback the crew already has it up on the
[01:54:26.920 --> 01:54:32.760]  screen these guys are in my head hbcu coach apologizes after offering scholarship to student
[01:54:32.760 --> 01:54:41.400]  dropped by florida for rapping n word so marcus stokes was a top high school quarterback recruit
[01:54:42.040 --> 01:54:49.880]  got a scholarship from florida revoked because he was rapping to a song that used the n word
[01:54:49.880 --> 01:54:56.120]  and was then given a scholarship by a hbcu a historically black black college so i mean a
[01:54:56.120 --> 01:54:59.960]  black college offered him a scholarship obviously didn't care much about the n word hey can you
[01:54:59.960 --> 01:55:04.760]  play football yep your receivers are black do you care nope all right let's play some football
[01:55:04.760 --> 01:55:13.320]  oh no no no now they've taken away his scholarship so i mean look i it's this whole policing of
[01:55:13.320 --> 01:55:17.720]  language and it's gets like okay the n word is like the most offensive thing you can say now and
[01:55:17.720 --> 01:55:23.480]  again it all goes back to the last caller why don't they want everything is trans but they'll
[01:55:23.480 --> 01:55:30.200]  never accept trans race why because they love that dividing line they love keeping the races
[01:55:30.200 --> 01:55:34.360]  apart so if you're trans race well then marcus stokes could just identify as black and he
[01:55:34.360 --> 01:55:37.480]  could use the n word as much as he wants well the left doesn't want love they don't want that
[01:55:37.480 --> 01:55:41.560]  because they want to use that to destroy you see that would take way too many tools out of their
[01:55:41.560 --> 01:55:47.640]  arsenal to go down that road and so they just simply don't all right let's take one more caller
[01:55:47.640 --> 01:55:54.680]  let's go to marcus in idaho final caller tonight marcus go ahead hello oh and um i'll make this quick
[01:55:54.680 --> 01:56:02.600]  um the f a uh hack that happened uh recently about three weeks ago i think it was ai i think it was
[01:56:02.600 --> 01:56:10.280]  ai hacking ai and if that is true that um gives us huge consequences across the world because they
[01:56:10.280 --> 01:56:17.720]  are going to uh they're where does it stop from there and but itch itch um what is he gonna say
[01:56:17.720 --> 01:56:25.400]  he's just gonna smile and say well i've gotta go on paternity leave um so i like that too i've been
[01:56:25.400 --> 01:56:33.480]  calling him booty judge i kind of like that but it itch but it yes you know pete but itch yeah i
[01:56:33.480 --> 01:56:39.960]  can get behind that yeah and you know i've got to say that um alex jones keeps on saying we're
[01:56:39.960 --> 01:56:47.080]  winning um i i don't think we are um ronnie mcdaniel romney has uh just been put back into the place
[01:56:47.640 --> 01:56:55.000]  the whole system that we have is really broken now and sometimes sometimes the system collapsing
[01:56:55.000 --> 01:56:59.720]  is signs of victory and there's no doubt they're in their death rows right now going for more control
[01:56:59.720 --> 01:57:05.560]  by the way romney romney mcdaniel basically knew how unpopular she was you know the first thing she
[01:57:05.560 --> 01:57:10.360]  did after winning was announced that she's never running again so she's done after this so she's
[01:57:10.360 --> 01:57:16.120]  had two years and i'm out and i think she got the message when after the vote took place all the media
[01:57:16.120 --> 01:57:21.160]  went to harm eat dylan and all the media went to mike lindell and nobody wanted to hear from
[01:57:21.160 --> 01:57:25.640]  mcdaniel so she got the message there but i i get it it's the best of times it's the worst of
[01:57:25.640 --> 01:57:31.160]  times it's the it's the we're living that paradox no doubt but i i do think we're winning i do think
[01:57:31.160 --> 01:57:36.920]  the good in humanity rises up right before it's too late to save this planet and save civilization
[01:57:36.920 --> 01:57:41.400]  all right that does it for the alex joneshow this sunday stay tuned live though at info wars dot
[01:57:41.400 --> 01:57:50.920]  com slash show because christie lee coming up next with sunday night live i talk a lot about
[01:57:50.920 --> 01:57:56.920]  the great successes info wars was had i don't think anybody can deny it and it is because of
[01:57:56.920 --> 01:58:01.560]  listeners and viewers supporting us when we talk about the crew at info wars people behind the
[01:58:01.560 --> 01:58:08.520]  scenes the researchers the writers they really have been the mvps in this fight and we look at
[01:58:08.520 --> 01:58:13.720]  harris and smith and oh and shroyer and the hard work they engage in every day five six seven days
[01:58:13.720 --> 01:58:19.160]  a week it's really just incredible so for myself the whole info wars crew i thank you for your
[01:58:19.160 --> 01:58:25.080]  past support i only encourage you now to realize that info wars cannot stay on air if you do not
[01:58:25.080 --> 01:58:29.480]  support us i know you spread the word i know you pray for us that's wonderful keep doing it but
[01:58:30.120 --> 01:58:34.760]  most viewers and listeners never go to info wars store dot com and you never buy great products
[01:58:34.760 --> 01:58:39.240]  that enrich and empower your life all at the same time keep us on air i know that less than one
[01:58:39.240 --> 01:58:43.880]  percent of our listeners actually go buy products info wars for dot com if just one percent more of
[01:58:43.880 --> 01:58:48.200]  you took action and went to info wars for dot com our funding problems will be over please take action
[01:58:48.200 --> 01:58:58.200]  now cobra commander here with an important message to humanity i have decided that all of you will
[01:58:58.200 --> 01:59:08.280]  take a special injection so that you will be safe but the injection is not ready yet and so i need
[01:59:08.280 --> 01:59:18.200]  all of you to stay indoors for the next 15 days to flatten the cans i also need you to wear masks
[01:59:18.200 --> 01:59:27.000]  and i also need you to only shop at mega corporations that way we can consolidate control
[01:59:27.000 --> 01:59:35.560]  and bankrupt the world economy leaving companies that only i own profitable you will then be my
[01:59:35.560 --> 01:59:43.960]  slaves oh and then you get that special shot of freedom from cobra will improve your immune system
[01:59:43.960 --> 01:59:47.320]  so you'll be dependent on me for the rest of your miserable life
[01:59:47.320 --> 02:00:03.240]  hey leading a frontal assault on the lies of the new world order it's alex jones
