[00:00.000 --> 00:01.000]  We've got it.
[03:11:46.000 --> 03:11:48.000]  Guys, great job breaking this down.
[03:11:48.000 --> 03:11:51.000]  I'm going to do a whole report on it. Mike started with comments on that.
[03:11:51.000 --> 03:11:55.000]  Well, we live in our bubbles now, and the media is radicalizing people.
[03:11:55.000 --> 03:11:59.000]  That's actually one of the arcs in the film, Hoax, the media is more in truth,
[03:11:59.000 --> 03:12:03.000]  which is that the media is radicalizing its foot soldiers of Antifa,
[03:12:03.000 --> 03:12:06.000]  these other violent people that commit the crimes, and the media goes,
[03:12:06.000 --> 03:12:10.000]  oh, well, you know, we're just objective observers. We're not doing this.
[03:12:10.000 --> 03:12:15.000]  Oh, look, the Republicans played baseball here with no security. Oh, we didn't do anything, though.
[03:12:15.000 --> 03:12:20.000]  Yeah, wink, wink, nod, nod. Here's where you can find Republicans and they don't have bodyguards.
[03:12:20.000 --> 03:12:23.000]  There was another article, too, about the bodyguards of Trump.
[03:12:23.000 --> 03:12:28.000]  So they're actually, and now USA Today, of course, yesterday, created a database
[03:12:28.000 --> 03:12:31.000]  of 4,500 people who were members of Trump's golf club.
[03:12:31.000 --> 03:12:32.000]  To arrest them.
[03:12:32.000 --> 03:12:36.000]  They just played golf, right? So that's what they're doing is they're letting people know,
[03:12:36.000 --> 03:12:39.000]  hey, here's how you can go target people.
[03:12:39.000 --> 03:12:42.000]  But don't they get that that's not going to make us back off?
[03:12:42.000 --> 03:12:45.000]  It's going to make us get that much more aggressive?
[03:12:45.000 --> 03:12:48.000]  Well, what they don't understand is that they're going to be blamed for things to happen.
[03:12:48.000 --> 03:12:52.000]  So that's what I tell people in media that I'm friends with. I go, look, man,
[03:12:52.000 --> 03:12:57.000]  you guys just got to knock it off because if something happens, like, for example,
[03:12:57.000 --> 03:13:00.000]  if something happens to somebody's mother because of a bumper sticker she has,
[03:13:00.000 --> 03:13:03.000]  people are going to blame the media. They're going to blame CNN.
[03:13:03.000 --> 03:13:06.000]  And that's what I'm telling them. They're playing with fire. They don't know what they're doing.
[03:13:06.000 --> 03:13:09.000]  They need to decide. I know they don't think logically.
[03:13:09.000 --> 03:13:12.000]  Like, didn't they know an anti-fouling out and attacked everybody?
[03:13:12.000 --> 03:13:14.000]  Prayer vigils that it would blow up in their face.
[03:13:14.000 --> 03:13:19.000]  I mean, now they're having to pull back. I mean, that's what's scary is they're not logical.
[03:13:19.000 --> 03:13:21.000]  They're drunk with power.
[03:13:21.000 --> 03:13:24.000]  We're turning this over to John Rappaport, but I had to play this and get your take on it.
[03:13:24.000 --> 03:13:28.000]  And then we'll let John just come back and cover it and get into the next hour here
[03:13:28.000 --> 03:13:32.000]  before you go on in about 47 minutes during war room,
[03:13:32.000 --> 03:13:37.000]  whether you're going to be co-hosting with Owen Schreuer right here out of these studios.
[03:13:37.000 --> 03:13:41.000]  Yesterday, Emmanuel comes out and says, well, Trump's repealed DACA.
[03:13:41.000 --> 03:13:43.000]  Horrible, racist, evil person. He's not welcome here.
[03:13:43.000 --> 03:13:46.000]  And by the way, if you're illegal, you're welcome here.
[03:13:46.000 --> 03:13:49.000]  All Trump said is these aren't really kids that were already here since they were little.
[03:13:49.000 --> 03:13:52.000]  It's mainly adults and people that have been deported before.
[03:13:52.000 --> 03:13:54.000]  And it's all fake. And there's got to be some vetting.
[03:13:54.000 --> 03:13:58.000]  This is an executive order outside of law, just legalizing everybody.
[03:13:58.000 --> 03:14:00.000]  But then that was ignored, what he really said.
[03:14:00.000 --> 03:14:04.000]  But think about the takeaway of this with this mayor,
[03:14:04.000 --> 03:14:09.000]  where you can say, okay, and also not welcome law and order.
[03:14:09.000 --> 03:14:11.000]  Also not welcome safe society.
[03:14:11.000 --> 03:14:16.000]  Also not welcome a property tax base that isn't being eroded.
[03:14:16.000 --> 03:14:21.000]  I mean, these Democrat run cities are sinking into the mud.
[03:14:21.000 --> 03:14:26.000]  And here is Rahm Emanuel demonizing the president trying to save the economy.
[03:14:26.000 --> 03:14:30.000]  Right. Because he has no answers. He has no answer for the violence.
[03:14:30.000 --> 03:14:32.000]  He has no leadership.
[03:14:32.000 --> 03:14:36.000]  How many people are shot every weekend in Chicago? 30 to 50 people.
[03:14:36.000 --> 03:14:40.000]  Some weekends are shot. Record numbers of murders in Chicago.
[03:14:40.000 --> 03:14:44.000]  And rather than deal with those real problems, he virtues signals, which is all.
[03:14:44.000 --> 03:14:47.000]  This is why Hillary lost. This is why the Democrats keep losing.
[03:14:47.000 --> 03:14:50.000]  By the way, do we not have that clip? Because there's a press conference.
[03:14:50.000 --> 03:14:53.000]  Oh, it's ready. Okay. Well, let's go ahead and play that clip.
[03:14:53.000 --> 03:14:56.000]  I want to emphasize one thing that the alderman noted, the chairman,
[03:14:56.000 --> 03:14:59.000]  that I think is very important.
[03:14:59.000 --> 03:15:05.000]  And that is that President Trump has talked about ending the dreamers program
[03:15:05.000 --> 03:15:11.000]  to all the dreamers that are here in this room and in the city of Chicago.
[03:15:11.000 --> 03:15:14.000]  You are welcomed in the city of Chicago.
[03:15:14.000 --> 03:15:18.000]  This is your home and you have nothing to worry about.
[03:15:18.000 --> 03:15:23.000]  Chicago, our schools, our neighborhoods, our city,
[03:15:23.000 --> 03:15:26.000]  as it relates to what President Trump said, will be a Trump-free zone.
[03:15:26.000 --> 03:15:28.000]  You have nothing to worry about.
[03:15:28.000 --> 03:15:31.000]  And I want you to know this and I want your families to know it.
[03:15:31.000 --> 03:15:34.000]  And rest assured, I want you to come to school,
[03:15:34.000 --> 03:15:37.000]  but more than just come to school, pursue your dreams.
[03:15:37.000 --> 03:15:41.000]  That's right. Come to school and get shot by all the Mexican mafia, drug gangs,
[03:15:41.000 --> 03:15:43.000]  and everything that have their main base in Chicago.
[03:15:43.000 --> 03:15:48.000]  Community college is free and it is open to dreamers.
[03:15:48.000 --> 03:15:50.000]  Is the only public...
[03:15:50.000 --> 03:15:53.000]  Everything's free. Just come here, collapse everything.
[03:15:53.000 --> 03:15:55.000]  Everything's free, but no one wants to be there.
[03:15:55.000 --> 03:15:58.000]  People are fleeing Chicago. We're on the radio in Chicago.
[03:15:58.000 --> 03:16:02.000]  There are great people there, but they're infested by criminals
[03:16:02.000 --> 03:16:05.000]  like this guy that wants to exploit and lower wages.
[03:16:05.000 --> 03:16:09.000]  In the eyes of the city of Chicago, because you have big dreams
[03:16:09.000 --> 03:16:12.000]  and we want to be part of those dreams, so rest assured in that effort.
[03:16:12.000 --> 03:16:15.000]  He wants gun owners not to be able to fly on planes, not with their guns.
[03:16:15.000 --> 03:16:18.000]  This was your gun owner, you can't fly on planes.
[03:16:18.000 --> 03:16:20.000]  What do you make of that?
[03:16:20.000 --> 03:16:23.000]  Yeah, he wants to bring in more death and destruction into Chicago.
[03:16:23.000 --> 03:16:26.000]  That's what they all want. They can't build, so they want to destroy.
[03:16:26.000 --> 03:16:30.000]  They want MS-13 in Chicago. They want mass shootings in Chicago.
[03:16:30.000 --> 03:16:31.000]  You're from Illinois.
[03:16:31.000 --> 03:16:35.000]  Exactly. They want murders in Chicago. They want crime in Chicago,
[03:16:35.000 --> 03:16:38.000]  because then that allows the big government to come in and say,
[03:16:38.000 --> 03:16:41.000]  oh, you need us because if you don't have us, you'll have even more crime.
[03:16:41.000 --> 03:16:46.000]  So what he is saying there is that I want MS-13 in Chicago.
[03:16:46.000 --> 03:16:49.000]  I want more murders. I want more shootings. I want more crime.
[03:16:49.000 --> 03:16:52.000]  I want more chaos. I want more destruction.
[03:16:52.000 --> 03:16:55.000]  That way you're going to have to come to me on your knees and give me more power.
[03:16:55.000 --> 03:16:57.000]  At Cernovich on Twitter, I'm at Real Alex Jones.
[03:16:57.000 --> 03:17:00.000]  We're going to skip this little four-minute break and then the one at 50
[03:17:00.000 --> 03:17:03.000]  so that all the time I just took from Rappaport is given back.
[03:17:03.000 --> 03:17:04.000]  Just like that.
[03:17:04.000 --> 03:17:07.000]  Wala, thank you all for your support of the Info War.
[03:17:07.000 --> 03:17:10.000]  Now back to John Rappaport and NoMoreFakeNews.com.
[03:17:10.000 --> 03:17:12.000]  John, take over.
[03:17:15.000 --> 03:17:17.000]  I'm Emmanuel.
[03:17:17.000 --> 03:17:21.000]  The man of great peace brings peace to Chicago.
[03:17:21.000 --> 03:17:24.000]  Of course, he can't be the mayor.
[03:17:24.000 --> 03:17:26.000]  That's the position he's in.
[03:17:26.000 --> 03:17:27.000]  Why can't he be the mayor?
[03:17:27.000 --> 03:17:31.000]  Because he can't do anything about shootings and more shootings
[03:17:31.000 --> 03:17:34.000]  and more killings and more crime and more shootings
[03:17:34.000 --> 03:17:37.000]  and more killings in Chicago.
[03:17:37.000 --> 03:17:39.000]  Because he won't do anything about it.
[03:17:39.000 --> 03:17:46.000]  Because he wants to deflect the attention to some grand idealistic program.
[03:17:46.000 --> 03:17:48.000]  Everybody come to Chicago.
[03:17:48.000 --> 03:17:50.000]  Everybody come to Chicago.
[03:17:50.000 --> 03:17:59.000]  The main hub for the transshipment of drugs, street drugs,
[03:17:59.000 --> 03:18:04.000]  in the United States, by the way, by the way.
[03:18:04.000 --> 03:18:07.000]  Yeah, Ron Emmanuel.
[03:18:07.000 --> 03:18:09.000]  This is a guy.
[03:18:09.000 --> 03:18:14.000]  How the people of Chicago can even think about leaving this guy in offices
[03:18:14.000 --> 03:18:19.000]  way beyond any semblance of sanity.
[03:18:19.000 --> 03:18:21.000]  But let's get to another American city.
[03:18:21.000 --> 03:18:25.000]  I've got some stories here we're going to cover.
[03:18:25.000 --> 03:18:28.000]  Technocracy on parade, on the march,
[03:18:28.000 --> 03:18:30.000]  planned societies,
[03:18:30.000 --> 03:18:33.000]  planned to self-destruct,
[03:18:33.000 --> 03:18:35.000]  planned to be insane,
[03:18:35.000 --> 03:18:38.000]  planned to plan your life,
[03:18:38.000 --> 03:18:41.000]  how you will fit into a slot,
[03:18:41.000 --> 03:18:43.000]  how you will be a citizen of the world,
[03:18:43.000 --> 03:18:46.000]  denied of your basic rights and freedoms
[03:18:46.000 --> 03:18:49.000]  and the ability to pursue your dreams,
[03:18:49.000 --> 03:18:52.000]  as Ram is talking about.
[03:18:52.000 --> 03:18:54.000]  But I'm talking about the real thing,
[03:18:54.000 --> 03:18:57.000]  not his fake news.
[03:18:57.000 --> 03:18:59.000]  Sacramento.
[03:18:59.000 --> 03:19:02.000]  That's the capital city of California,
[03:19:02.000 --> 03:19:05.000]  which has got one of the biggest economies in the world,
[03:19:05.000 --> 03:19:08.000]  drowning in debt, of course, the government.
[03:19:08.000 --> 03:19:12.000]  Another lunatic bunch of bureaucrats there.
[03:19:12.000 --> 03:19:16.000]  But guess what Sacramento is doing now?
[03:19:16.000 --> 03:19:19.000]  They have just instituted a program,
[03:19:19.000 --> 03:19:25.000]  which they call Advanced Peace, P-E-A-C-E.
[03:19:25.000 --> 03:19:29.000]  City Council voted on it, reported by Fox up there.
[03:19:29.000 --> 03:19:36.000]  They're going to pay gangs not to commit crimes in Sacramento.
[03:19:36.000 --> 03:19:40.000]  They're going to pay selected gang members
[03:19:40.000 --> 03:19:42.000]  to finish school,
[03:19:42.000 --> 03:19:46.000]  and then they're going to get good jobs for them.
[03:19:46.000 --> 03:19:51.000]  So the city, the capital city,
[03:19:51.000 --> 03:19:53.000]  one of the largest economies in the world,
[03:19:53.000 --> 03:19:55.000]  California, is down on its knees,
[03:19:55.000 --> 03:19:58.000]  surrendering to gang violence
[03:19:58.000 --> 03:20:00.000]  and bloodshed in the city,
[03:20:00.000 --> 03:20:02.000]  because they admit they can't do anything about it.
[03:20:02.000 --> 03:20:04.000]  They don't know what to do.
[03:20:04.000 --> 03:20:08.000]  They're idiots and lunatics in bureaucratic offices.
[03:20:08.000 --> 03:20:11.000]  I'm sure there are police officers in that city
[03:20:11.000 --> 03:20:13.000]  who would like to do the right thing,
[03:20:13.000 --> 03:20:16.000]  but apparently there is no plan
[03:20:16.000 --> 03:20:19.000]  and there is no way from the top
[03:20:19.000 --> 03:20:22.000]  to deal with gang crime in Sacramento.
[03:20:22.000 --> 03:20:24.000]  So they're going to pay,
[03:20:24.000 --> 03:20:29.000]  and they put about 1.5 million in the pot in Sacramento
[03:20:29.000 --> 03:20:31.000]  as if that's going to make a difference.
[03:20:31.000 --> 03:20:33.000]  I can just see, well, you get a gang member there.
[03:20:33.000 --> 03:20:35.000]  Look, we've got this program, you see.
[03:20:35.000 --> 03:20:37.000]  We know that you're shooting people,
[03:20:37.000 --> 03:20:39.000]  and that's okay.
[03:20:39.000 --> 03:20:41.000]  I mean, we can't do anything about that,
[03:20:41.000 --> 03:20:43.000]  but we can give you some money
[03:20:43.000 --> 03:20:45.000]  if you'll finish school
[03:20:45.000 --> 03:20:49.000]  and just not kill anybody for the next three, four years,
[03:20:49.000 --> 03:20:51.000]  and we could find you a job.
[03:20:51.000 --> 03:20:54.000]  Really? Yeah, yeah, we could do that.
[03:20:54.000 --> 03:20:56.000]  And how much would this job pay?
[03:20:56.000 --> 03:20:57.000]  Well, I don't know.
[03:20:57.000 --> 03:21:00.000]  I mean, maybe, I don't know, 35, 40,000 a year.
[03:21:00.000 --> 03:21:03.000]  Well, I could make that in a month dealing drugs.
[03:21:03.000 --> 03:21:05.000]  Oh, I see.
[03:21:05.000 --> 03:21:09.000]  Well, but look, you could be a good citizen.
[03:21:09.000 --> 03:21:12.000]  Really, who said I wanted to be a good citizen?
[03:21:12.000 --> 03:21:15.000]  This is the program of the capital city
[03:21:15.000 --> 03:21:17.000]  of the state of California.
[03:21:17.000 --> 03:21:20.000]  They're trying to plan society,
[03:21:20.000 --> 03:21:24.000]  plan their city around the idea of total capitulation
[03:21:24.000 --> 03:21:28.000]  to gang violence in the city.
[03:21:28.000 --> 03:21:31.000]  Think about that for a minute.
[03:21:31.000 --> 03:21:34.000]  Talk about the breakdown of law and order.
[03:21:34.000 --> 03:21:35.000]  This is way beyond that.
[03:21:35.000 --> 03:21:40.000]  This is law and order saying there's nothing we can do.
[03:21:40.000 --> 03:21:43.000]  Nothing we can do, because if we did something,
[03:21:43.000 --> 03:21:45.000]  it might offend somebody.
[03:21:45.000 --> 03:21:48.000]  So let's just continue to go down
[03:21:48.000 --> 03:21:51.000]  and grovel on our knees in front of these gangs
[03:21:51.000 --> 03:21:57.000]  and offer them money, tax money, the people's money
[03:21:57.000 --> 03:22:00.000]  to not commit crimes.
[03:22:00.000 --> 03:22:04.000]  Please, sir, would you not commit crimes?
[03:22:04.000 --> 03:22:07.000]  We will pay you money.
[03:22:07.000 --> 03:22:10.000]  That's the program.
[03:22:10.000 --> 03:22:14.000]  That's the fantastic plan that has been forwarded
[03:22:14.000 --> 03:22:15.000]  by the city of Sacramento.
[03:22:15.000 --> 03:22:18.000]  Not a word from the governor of California about this, Jerry Brown.
[03:22:18.000 --> 03:22:21.000]  What's he thinking?
[03:22:21.000 --> 03:22:23.000]  He's right there in Sacramento.
[03:22:23.000 --> 03:22:26.000]  That's where the governor's office is.
[03:22:26.000 --> 03:22:28.000]  Does he care about this?
[03:22:28.000 --> 03:22:32.000]  He's like Rahm Emanuel, writ large.
[03:22:32.000 --> 03:22:35.000]  Welcome to the sanctuary state.
[03:22:35.000 --> 03:22:38.000]  Did you know, for example, if you take in what they call
[03:22:38.000 --> 03:22:43.000]  future unfunded liabilities, that's promises to pay out,
[03:22:43.000 --> 03:22:46.000]  pension money, and so forth into the future.
[03:22:46.000 --> 03:22:49.000]  Do you know what the total debt of the state of California,
[03:22:49.000 --> 03:22:52.000]  the government is?
[03:22:52.000 --> 03:22:59.000]  Bordering on $500 billion.
[03:22:59.000 --> 03:23:01.000]  $500 billion.
[03:23:01.000 --> 03:23:04.000]  I'm not making that up.
[03:23:04.000 --> 03:23:07.000]  And they want to open the borders.
[03:23:07.000 --> 03:23:10.000]  Unlimited numbers of immigrants will give you free services,
[03:23:10.000 --> 03:23:13.000]  give you free everything, because what's money after all?
[03:23:13.000 --> 03:23:15.000]  It's just something that we're inventing,
[03:23:15.000 --> 03:23:20.000]  and the federal government will never let us go completely broke, will they?
[03:23:20.000 --> 03:23:22.000]  We don't think so.
[03:23:22.000 --> 03:23:26.000]  So we're just going to keep adding debt and more debt and more debt.
[03:23:26.000 --> 03:23:28.000]  That's their attitude.
[03:23:28.000 --> 03:23:33.000]  So we throw a few more million in the pot for gangs
[03:23:33.000 --> 03:23:37.000]  so that they will not commit crimes as if this program is really going to work.
[03:23:37.000 --> 03:23:40.000]  Who's getting over here, right?
[03:23:40.000 --> 03:23:45.000]  But it'll show that we're really peaceful people, you see.
[03:23:45.000 --> 03:23:51.000]  This is another attitude on the left.
[03:23:51.000 --> 03:23:52.000]  We're peaceful.
[03:23:52.000 --> 03:23:53.000]  We love everybody.
[03:23:53.000 --> 03:23:56.000]  It doesn't matter what you've done, what you're doing,
[03:23:56.000 --> 03:24:01.000]  what you're going to do, who you're going to hurt, who you're going to kill.
[03:24:01.000 --> 03:24:03.000]  Yeah, you see, we're peaceful.
[03:24:03.000 --> 03:24:08.000]  We forgive everything, and we're willing to show it by giving you money
[03:24:08.000 --> 03:24:11.000]  as much money as we can spare, you know?
[03:24:11.000 --> 03:24:14.000]  To you, it might be spare change, Mr. Gang member,
[03:24:14.000 --> 03:24:21.000]  but it's in the spirit of giving and gifting and being nice,
[03:24:21.000 --> 03:24:24.000]  because above all, we have to be seen to be nice,
[03:24:24.000 --> 03:24:29.000]  because we actually started, I don't know, using our police force
[03:24:29.000 --> 03:24:35.000]  and the state guard to crack down on murder,
[03:24:35.000 --> 03:24:38.000]  murder, we're talking about here.
[03:24:38.000 --> 03:24:43.000]  Then we might be perceived to be of ill will.
[03:24:43.000 --> 03:24:49.000]  We might be perceived to be bad people, harsh, harsh people, severe people,
[03:24:49.000 --> 03:24:54.000]  and we can't have that, because in California, it's all about being nice.
[03:24:54.000 --> 03:24:58.000]  That's the deal, you see, and that's who we are.
[03:24:58.000 --> 03:25:01.000]  All right, so that's story number one.
[03:25:01.000 --> 03:25:04.000]  Plan society doomed to fail.
[03:25:04.000 --> 03:25:06.000]  I'm going to get into another one.
[03:25:06.000 --> 03:25:08.000]  This is just unbelievable.
[03:25:08.000 --> 03:25:11.000]  This is flown below the radar.
[03:25:11.000 --> 03:25:16.000]  A study, there are several German researchers on this,
[03:25:16.000 --> 03:25:20.000]  so you know it has to do with Germany, but there's also US researchers.
[03:25:20.000 --> 03:25:22.000]  It applies across the board.
[03:25:22.000 --> 03:25:27.000]  The premise of the study was mass immigration.
[03:25:27.000 --> 03:25:28.000]  It's a good thing.
[03:25:28.000 --> 03:25:29.000]  This is a scientific study.
[03:25:29.000 --> 03:25:30.000]  It's a good thing.
[03:25:30.000 --> 03:25:31.000]  We all know that.
[03:25:31.000 --> 03:25:36.000]  You just open the doors and the gates and the borders to everybody everywhere
[03:25:36.000 --> 03:25:40.000]  and you just let everybody in at unlimited numbers, and that's a good thing.
[03:25:40.000 --> 03:25:41.000]  That's the premise.
[03:25:41.000 --> 03:25:45.000]  There's no argument about money breaking the back of government budgets,
[03:25:45.000 --> 03:25:48.000]  terrorism, crime, et cetera, et cetera.
[03:25:48.000 --> 03:25:50.000]  That's all off the table.
[03:25:50.000 --> 03:25:54.000]  But what we really have to deal with here, you see, folks,
[03:25:54.000 --> 03:26:00.000]  in this scientific study is how do we get people who are hostile to immigration
[03:26:00.000 --> 03:26:03.000]  to change their attitudes?
[03:26:03.000 --> 03:26:07.000]  That's what we're looking for, because they are obviously the bad people
[03:26:07.000 --> 03:26:13.000]  and we have to do something about their physiology,
[03:26:13.000 --> 03:26:19.000]  their metabolic processes, their brains, their hormones.
[03:26:19.000 --> 03:26:28.000]  And so this study gave a hormone slash neurotransmitter called oxytocin
[03:26:28.000 --> 03:26:36.000]  to a group of people who were considered to be hostile toward immigrants and immigration
[03:26:36.000 --> 03:26:43.000]  because oxytocin is called the cuddle hormone, the nice hormone, the love hormone,
[03:26:43.000 --> 03:26:51.000]  the friendly hormone, nasal spray to these volunteers in a medical study.
[03:26:51.000 --> 03:26:53.000]  This is medical study.
[03:26:53.000 --> 03:26:57.000]  This is Brave New World we're talking about here.
[03:26:57.000 --> 03:27:00.000]  This is technocracy at work.
[03:27:00.000 --> 03:27:05.000]  We're going to rearrange society by rearranging people's thoughts
[03:27:05.000 --> 03:27:09.000]  and their minds by affecting their hormones.
[03:27:09.000 --> 03:27:15.000]  And, behold, they discovered that if they gave this love hormone oxytocin
[03:27:15.000 --> 03:27:21.000]  to these xenophobic hostile people toward immigrants and immigration,
[03:27:21.000 --> 03:27:25.000]  and they also threw in some social cues,
[03:27:25.000 --> 03:27:32.000]  they turned around a surprising number of these hostile people in their attitude.
[03:27:32.000 --> 03:27:35.000]  Ooh, we like you this.
[03:27:35.000 --> 03:27:37.000]  This is good.
[03:27:37.000 --> 03:27:39.000]  More medical experiments.
[03:27:39.000 --> 03:27:46.000]  How about dropping it from planes instead of just shooting it up volunteers' noses?
[03:27:46.000 --> 03:27:52.000]  Yes, indeed. This is wonderful. Very, very good.
[03:27:52.000 --> 03:27:54.000]  Make no mistake about it, folks.
[03:27:54.000 --> 03:28:00.000]  And I've detailed this for 20 years or more now about how medical drugs are being used
[03:28:00.000 --> 03:28:05.000]  to actually engineer society and not in a good way.
[03:28:05.000 --> 03:28:09.000]  This is the cutting edge or a cutting edge of technocracy.
[03:28:09.000 --> 03:28:15.000]  The use of technology, in this case medical, to transform society.
[03:28:15.000 --> 03:28:20.000]  And here's a study that was based on that alone.
[03:28:20.000 --> 03:28:28.000]  So if you sitting out there might have some reservations about open borders, mass immigration,
[03:28:28.000 --> 03:28:36.000]  if you are aware of certain crimes that immigrants have committed, factual crimes on the record,
[03:28:36.000 --> 03:28:43.000]  brutal crimes and so on and so forth, and you might be inclined to speak out or say anything about this,
[03:28:43.000 --> 03:28:48.000]  well, the obvious remedy for you would be oxytocin.
[03:28:48.000 --> 03:28:50.000]  You'll be smiling.
[03:28:50.000 --> 03:28:53.000]  You'll be friendly to everybody.
[03:28:53.000 --> 03:28:58.000]  There won't be a problem anymore for you or society.
[03:28:58.000 --> 03:29:03.000]  That's the deal. That's your technocracy at work.
[03:29:03.000 --> 03:29:11.000]  That's globalism and technocracy, hand in hand, marching toward a glorious future
[03:29:11.000 --> 03:29:15.000]  in which everybody is free and blessed.
[03:29:15.000 --> 03:29:36.000]  We will return in a moment.
[03:29:36.000 --> 03:29:48.000]  We're on the march. The Empire's on the run. Alex Jones and the GCN Radio Network.
[03:29:48.000 --> 03:29:53.000]  You know, someone very profoundly once said many years ago that if fascism ever comes to America,
[03:29:53.000 --> 03:29:55.000]  it'll come in the name of liberalism.
[03:29:55.000 --> 03:30:01.000]  You're a white male. You're a white man.
[03:30:01.000 --> 03:30:07.000]  Welcome to The War Room, the latest expansion in InfoWars live broadcasting.
[03:30:07.000 --> 03:30:13.000]  We are live weekdays from 3 to 6 p.m. central at infowars.com.
[03:30:13.000 --> 03:30:19.000]  And this YouTube channel right here that you've landed on, please subscribe to the channel for updates and notifications.
[03:30:19.000 --> 03:30:23.000]  You can follow us on Twitter at War Room Show.
[03:30:23.000 --> 03:30:26.000]  We are going to have the most powerful guests, the most powerful hosts.
[03:30:26.000 --> 03:30:31.000]  Will he be hearing from Alex Jones regularly as well as taking your phone calls?
[03:30:31.000 --> 03:30:35.000]  The liberal establishment media has controlled the narrative for too long.
[03:30:35.000 --> 03:30:40.000]  The silent majority is no longer silent. This is The War Room.
[03:30:40.000 --> 03:30:56.000]  It's not just our water we need to filter. It's not just our food that needs to be cleaned. It's the air we're breathing, especially for our children.
[03:30:56.000 --> 03:31:02.000]  The artificial particulates of the chemicals is absolutely weighing down our immune systems.
[03:31:02.000 --> 03:31:11.000]  A dream team based right here in America that brought you the Alexa Pure ground-breaking water filtration systems have now developed Alexa Pure Breeze.
[03:31:11.000 --> 03:31:18.000]  Whether it's your home or office, you owe it to yourself, your co-workers, your family, your children, to the best job you can to purify your air.
[03:31:18.000 --> 03:31:26.000]  The elite are masters at poisoning our environment while themselves doing things that mitigate or avoid most of the toxic effects for themselves.
[03:31:26.000 --> 03:31:32.000]  The general public doesn't. The Alexa Pure Breeze would be a steal at $300, $400, $500.
[03:31:32.000 --> 03:31:36.000]  One of these systems can keep 800 square feet incredibly clean.
[03:31:36.000 --> 03:31:42.000]  This is a system I'm personally putting in throughout my house, replacing older, more expensive filters that didn't do as good a job.
[03:31:42.000 --> 03:31:45.000]  Find out why this system is so revolutionary today.
[03:31:45.000 --> 03:31:56.000]  NM4WareStore.com
[03:32:16.000 --> 03:32:20.000]  Your oral health can have a serious impact on your entire body.
[03:32:20.000 --> 03:32:26.000]  Superblue fluoride-free toothpaste is a groundbreaking new formula that's loaded with good halogen iodine, some of the bad halogen fluoride.
[03:32:26.000 --> 03:32:33.000]  Superblue contains natural oils and ingredients used its biblical times to help wipe out bad bacteria and eliminate bad breath.
[03:32:33.000 --> 03:32:41.000]  Just some of the ingredients in Superblue chosen by our dental experts include xylitol, peppermint oil, iodine, nano silver and more.
[03:32:41.000 --> 03:32:46.000]  Learn more about NM4Ware's Life Superblue toothpaste at NM4WareStore.com
[03:32:46.000 --> 03:32:49.000]  and support the NM4Ware while you support healthy gums and teeth.
[03:32:59.000 --> 03:33:02.000]  You're listening to the Alex Jones show.
[03:33:02.000 --> 03:33:07.000]  NM4WareStore.com
[03:33:13.000 --> 03:33:18.000]  Before we jump into the third story I want to cover today, check this baby out.
[03:33:18.000 --> 03:33:31.000]  Get Chocolate or Strawberry Caveman True Paleo formula 50% off retail right now at NM4WareStore.com for a limited time.
[03:33:31.000 --> 03:33:37.000]  That's the first time ever 50 off retail on Caveman True Paleo formula.
[03:33:37.000 --> 03:33:47.000]  High quality bone broth, seven different primal superfoods to help support muscles fight free radicals and so much more.
[03:33:47.000 --> 03:33:52.000]  Cutting edge nutraceutical science and ancient nutrition.
[03:33:52.000 --> 03:33:56.000]  Turmeric shaga mushroom B. pollen bone broth.
[03:33:56.000 --> 03:33:59.000]  True Paleo nutrition.
[03:33:59.000 --> 03:34:04.000]  So 50 off retail 50% off on Caveman.
[03:34:04.000 --> 03:34:10.000]  Get there before it sells out once again at NM4WareStore.com.
[03:34:10.000 --> 03:34:15.000]  That's NM4WareStore.com.
[03:34:15.000 --> 03:34:18.000]  All right, this is a big one.
[03:34:18.000 --> 03:34:19.000]  This is a big one.
[03:34:19.000 --> 03:34:39.000]  Screw in your brains real tight on this one because this is a window into technocracy, medical, death science and the planned society via vaccines.
[03:34:39.000 --> 03:34:47.000]  I've been tracking this one for decades but here's quite an interesting current stories where it starts.
[03:34:47.000 --> 03:34:50.000]  Because the FDA is cracking down.
[03:34:50.000 --> 03:35:02.000]  There's some company in California that decided that they could push a cancer treatment that combines stem cells with the smallpox vaccine.
[03:35:02.000 --> 03:35:05.000]  That's the story in the press.
[03:35:05.000 --> 03:35:13.000]  I have no idea whether that's accurate, true, a complete picture of what's going on at this company.
[03:35:13.000 --> 03:35:21.000]  But nevertheless, whatever the FDA is cracking down, especially on the issue of where did this company get the smallpox vaccine?
[03:35:21.000 --> 03:35:26.000]  Because it is guarded very carefully wherever it exists around the world.
[03:35:26.000 --> 03:35:30.000]  And you'll understand why in a minute.
[03:35:30.000 --> 03:35:34.000]  So that's the current lead on the story.
[03:35:34.000 --> 03:35:45.000]  But in the statement from the FDA, they talk about how powerful the smallpox vaccine is.
[03:35:45.000 --> 03:36:02.000]  And then they make the statement that it could be life threatening or cause very, very, very severe problems, health, medical problems in people with certain prior medical conditions, etc., etc.
[03:36:02.000 --> 03:36:07.000]  Including immune system problems.
[03:36:07.000 --> 03:36:09.000]  Get that?
[03:36:09.000 --> 03:36:20.000]  In other words, a person who has a weak compromised immune system should never be taking the smallpox vaccine.
