whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[02:08:53.000 --> 02:08:55.000]   in each moment of crisis,
[02:08:55.000 --> 02:08:59.000]   they refused to allow the failing institutions
[02:08:59.000 --> 02:09:01.000]   to go out of business.
[02:09:01.000 --> 02:09:03.000]   They refused to accept the pain.
[02:09:03.000 --> 02:09:05.000]   They just pushed it down.
[02:09:05.000 --> 02:09:07.000]   They kicked the can down the road.
[02:09:07.000 --> 02:09:09.000]   The problem is the can keeps getting bigger and bigger
[02:09:09.000 --> 02:09:11.000]   and now it's like an oil barrel
[02:09:11.000 --> 02:09:13.000]   that's filled with cement.
[02:09:13.000 --> 02:09:15.000]   They can't kick it much farther.
[02:09:16.000 --> 02:09:20.000]   That's why the Chinese, for example,
[02:09:20.000 --> 02:09:24.000]   I find it a little ironic that the Western elites
[02:09:24.000 --> 02:09:27.000]   think they're going to run away to New Zealand
[02:09:27.000 --> 02:09:29.000]   because New Zealand and Australia
[02:09:29.000 --> 02:09:31.000]   are going to fall under Chinese domination
[02:09:31.000 --> 02:09:33.000]   relatively quickly.
[02:09:33.000 --> 02:09:36.000]   Well, maybe that tells you who they think is going to win.
[02:09:36.000 --> 02:09:38.000]   That's why they're moving there.
[02:09:38.000 --> 02:09:43.000]   Well, the Chinese, I very much doubt,
[02:09:44.000 --> 02:09:46.000]   despite the way that the Chinese tend to regard
[02:09:46.000 --> 02:09:49.000]   the Western techno elite,
[02:09:49.000 --> 02:09:52.000]   I don't think that they would fare very well there.
[02:09:52.000 --> 02:09:54.000]   They're not very popular.
[02:09:54.000 --> 02:09:56.000]   No, that's right.
[02:09:56.000 --> 02:09:58.000]   We're taking over militarily unless the New Zealand
[02:09:58.000 --> 02:10:00.000]   defense forces kill all these people in one week.
[02:10:00.000 --> 02:10:03.000]   And then they would just dictate to the New Zealand government.
[02:10:03.000 --> 02:10:06.000]   Well, I don't know,
[02:10:06.000 --> 02:10:08.000]   but I just know that the Chinese
[02:10:08.000 --> 02:10:12.000]   don't look favorably on people who look down on them.
[02:10:13.000 --> 02:10:17.000]   And so the Chinese have an ancient civilization
[02:10:17.000 --> 02:10:22.000]   and they're not impressed by any other civilization
[02:10:22.000 --> 02:10:26.000]   other than maybe for technological accomplishments and so forth.
[02:10:26.000 --> 02:10:32.000]   But the big story that people don't pay attention to right now
[02:10:32.000 --> 02:10:38.000]   is the way that the Chinese are building up their armed forces,
[02:10:39.000 --> 02:10:43.000]   but they're doing it in a way to avoid provocation with the West.
[02:10:43.000 --> 02:10:46.000]   They don't want any sort of conflict right now
[02:10:46.000 --> 02:10:50.000]   because they're much more interested in moving into Africa.
[02:10:50.000 --> 02:10:52.000]   They have a plan.
[02:10:52.000 --> 02:10:54.000]   That's their labors trail, that's their breadbasket,
[02:10:54.000 --> 02:10:58.000]   their real Operation Barbarossa is into Africa right now.
[02:10:58.000 --> 02:11:01.000]   And of course, we're doing nothing to block it because we're idiots.
[02:11:01.000 --> 02:11:03.000]   Well, we can't block it.
[02:11:03.000 --> 02:11:06.000]   There's literally nothing the West could do about it
[02:11:06.000 --> 02:11:08.000]   except for go nuclear, which is not an option.
[02:11:08.000 --> 02:11:09.000]   That's quite a bit.
[02:11:09.000 --> 02:11:15.000]   And so, you know, publicly, they had a plan.
[02:11:15.000 --> 02:11:18.000]   The Politburo had actually approved a plan
[02:11:18.000 --> 02:11:23.000]   to settle 100 million Chinese settlers in Africa.
[02:11:23.000 --> 02:11:25.000]   And they formally withdrew it
[02:11:25.000 --> 02:11:29.000]   because there were so many diplomatic protests.
[02:11:29.000 --> 02:11:31.000]   But if you look what's happened
[02:11:31.000 --> 02:11:35.000]   and the way that they followed the lead of the International Monetary Fund
[02:11:36.000 --> 02:11:38.000]   and they loaned a bunch of money to strategic...
[02:11:38.000 --> 02:11:40.000]   Sure, we're doing what the West has done,
[02:11:40.000 --> 02:11:45.000]   but the West can go in still and make major deals with those leaders
[02:11:45.000 --> 02:11:47.000]   because the Chinese are such hard bargainers.
[02:11:47.000 --> 02:11:49.000]   We can cut better deals now.
[02:11:49.000 --> 02:11:51.000]   There's been a strategic globalist move
[02:11:51.000 --> 02:11:54.000]   to not have the West dominate Africa.
[02:11:54.000 --> 02:11:57.000]   They've let China do it on purpose is what I'm getting at, Fox.
[02:11:57.000 --> 02:11:59.000]   Yeah, that may be.
[02:11:59.000 --> 02:12:03.000]   Well, it could be right now if Trump took action, but of course it's not.
[02:12:04.000 --> 02:12:06.000]   We'll come out with Fox Day in two minutes.
[02:12:06.000 --> 02:12:09.000]   Unauthorized.tv, want to hear about what he's doing there?
[02:12:09.000 --> 02:12:12.000]   We've got all of his great comic books and Jordan Eddix.
[02:12:12.000 --> 02:12:15.000]   A journey into the mind of humanity's greatest thinker
[02:12:15.000 --> 02:12:18.000]   at Infowarsstore.com.
[02:12:18.000 --> 02:12:21.000]   Infowars, tomorrow's news today.
[02:12:21.000 --> 02:12:24.000]   When I was summoned from Montgomery,
[02:12:24.000 --> 02:12:27.000]   I had my guitar on my back.
[02:12:27.000 --> 02:12:32.000]   When a stranger stopped beside me in an antique Cadillac,
[02:12:33.000 --> 02:12:38.000]   he was dressed like 1950, half drunk and hollow-eyed.
[02:12:38.000 --> 02:12:43.000]   He said, "It's a long walk to Nashville. Would you like to ride, son?"
[02:12:43.000 --> 02:12:46.000]   Waging war on corruption.
[02:12:46.000 --> 02:12:51.000]   It's Alex Jones, coming to you live from the front lines of the Infowar.
[02:12:51.000 --> 02:12:53.000]   He sat down in the front seat.
[02:12:53.000 --> 02:12:55.000]   He turned on the radio.
[02:12:55.000 --> 02:12:59.000]   And them sad old songs coming out of them speakers
[02:12:59.000 --> 02:13:01.000]   was solid country gold.
[02:13:02.000 --> 02:13:03.000]   We've made a lot of powerful points today.
[02:13:03.000 --> 02:13:06.000]   And I think we should really have you on for an hour or so
[02:13:06.000 --> 02:13:08.000]   just to get into what you think is the real history of the world
[02:13:08.000 --> 02:13:10.000]   and where we're going.
[02:13:10.000 --> 02:13:12.000]   Because the establishment, you're right,
[02:13:12.000 --> 02:13:14.000]   has given up on the system they built
[02:13:14.000 --> 02:13:16.000]   and the giant swindles they created.
[02:13:16.000 --> 02:13:18.000]   Because I'm all for capitalism and free market.
[02:13:18.000 --> 02:13:20.000]   As you know, I don't know what you call this system,
[02:13:20.000 --> 02:13:24.000]   crony capitalism, breakaway civilization, multi-tiered frauds.
[02:13:24.000 --> 02:13:28.000]   But they believe what Ponzi operators always believed.
[02:13:28.000 --> 02:13:30.000]   They were invincible.
[02:13:31.000 --> 02:13:33.000]   They figured out, "Oh my God, all the pension funds aren't going to be good.
[02:13:33.000 --> 02:13:35.000]   The houses aren't going to be good.
[02:13:35.000 --> 02:13:37.000]   We're going to get blamed. Rearguard action, race war.
[02:13:37.000 --> 02:13:40.000]   Have everybody kill each other over what color they are.
[02:13:40.000 --> 02:13:42.000]   That's not going to work.
[02:13:42.000 --> 02:13:44.000]   At least long term."
[02:13:44.000 --> 02:13:47.000]   So what do they do when they think they're going to be in Kauai
[02:13:47.000 --> 02:13:50.000]   and like Zuckerberg is, and I know the natives,
[02:13:50.000 --> 02:13:54.000]   they're literally sharpening blades for when the collapse comes.
[02:13:54.000 --> 02:13:56.000]   Everyone actually knows what's happening.
[02:13:56.000 --> 02:13:58.000]   They're all watching the bunkers being built
[02:13:59.000 --> 02:14:04.000]   from Tasmania to the Cook Islands, to everywhere.
[02:14:04.000 --> 02:14:08.000]   The globalists, is there any way for them to extricate themselves from this?
[02:14:08.000 --> 02:14:11.000]   I don't think so.
[02:14:11.000 --> 02:14:13.000]   I think the die is cast.
[02:14:13.000 --> 02:14:18.000]   I think that the smartest thing that they could do is
[02:14:18.000 --> 02:14:22.000]   come clean and repent and do everything they can
[02:14:22.000 --> 02:14:25.000]   to try to salvage the situation or at least mitigate the damage.
[02:14:26.000 --> 02:14:30.000]   If you look at the Romans, the Roman emperors
[02:14:30.000 --> 02:14:35.000]   regularly died at the hands of their own Praetorian guard.
[02:14:35.000 --> 02:14:44.000]   And I just don't see how people think that they're going to be able to
[02:14:44.000 --> 02:14:49.000]   rape and plunder and enrich themselves at the expense
[02:14:49.000 --> 02:14:55.000]   of literally the entire world and think that no one's going to notice.
[02:14:55.000 --> 02:14:59.000]   They think robots and technocracy will replace humans.
[02:14:59.000 --> 02:15:01.000]   They never do.
[02:15:01.000 --> 02:15:04.000]   No, it's not possible.
[02:15:04.000 --> 02:15:06.000]   It's not viable.
[02:15:06.000 --> 02:15:15.000]   But before people think that I'm being depressing here or anything.
[02:15:15.000 --> 02:15:18.000]   No, you're only telling them the elite's current perspectives
[02:15:18.000 --> 02:15:21.000]   and what they believe the most probable weather forecast is.
[02:15:22.000 --> 02:15:26.000]   Yeah, and the thing is, humanity will survive.
[02:15:26.000 --> 02:15:29.000]   Lots and lots of people will survive.
[02:15:29.000 --> 02:15:31.000]   And perhaps good things will come out of it.
[02:15:31.000 --> 02:15:35.000]   There's actually a very serious argument to be made
[02:15:35.000 --> 02:15:41.000]   that the Black Death is what led to the European Renaissance.
[02:15:41.000 --> 02:15:45.000]   And so we don't know what's going to come out of this.
[02:15:45.000 --> 02:15:50.000]   All we can do is speak the truth, trust God, pray,
[02:15:51.000 --> 02:15:52.000]   and keep your eyes open.
[02:15:52.000 --> 02:15:55.000]   And that's a good idea, too.
[02:15:55.000 --> 02:16:01.000]   It's not a bad idea to be prepared both materially and mentally.
[02:16:01.000 --> 02:16:03.000]   We're going to come back to this in another segment.
[02:16:03.000 --> 02:16:06.000]   But at a gut level, instinctive, selfish person level,
[02:16:06.000 --> 02:16:09.000]   I'm looking where's the most remote area with an armored redoubt
[02:16:09.000 --> 02:16:12.000]   behind a hill where nobody looks, where I can dig in
[02:16:12.000 --> 02:16:15.000]   and have plenty of food and solar panels and weapons.
[02:16:15.000 --> 02:16:17.000]   I mean, at a gut level, if I'm a selfish person,
[02:16:18.000 --> 02:16:23.000]   for two, three years, my body is like, evacuate, evacuate, evacuate, evacuate.
[02:16:23.000 --> 02:16:28.000]   Well, I think that if I was in the States,
[02:16:28.000 --> 02:16:36.000]   I would probably be happy to go somewhere like the Dakotas or Montana,
[02:16:36.000 --> 02:16:39.000]   places where there's just not that many people interested
[02:16:39.000 --> 02:16:41.000]   in living in the first place.
[02:16:41.000 --> 02:16:43.000]   People have asked me for a long time,
[02:16:43.000 --> 02:16:45.000]   "Why do you like living in Italy?"
[02:16:46.000 --> 02:16:50.000]   And I've always said, "I prefer my societies pre-collapsed."
[02:16:50.000 --> 02:16:54.000]   And, you know, Italians have dealt with,
[02:16:54.000 --> 02:16:57.000]   they're used to dealing with a government collapsing every year.
[02:16:57.000 --> 02:17:02.000]   So this is not something that is particularly problematic.
[02:17:02.000 --> 02:17:04.000]   And if you think the South had carpetbaggers,
[02:17:04.000 --> 02:17:07.000]   Italy has had real carpetbaggers.
[02:17:07.000 --> 02:17:10.000]   Fox, stay there. Back in 60 seconds, we're going to let you get into that.
[02:17:10.000 --> 02:17:13.000]   Fox Day, Smart Cookie is our guest.
[02:17:13.000 --> 02:17:15.000]   I'm Alex Jones.
[02:17:15.000 --> 02:17:17.000]   Infowars.com.
[02:17:19.000 --> 02:17:24.000]   Big Brother, Mainstream Media, Government Cover-Ups.
[02:17:24.000 --> 02:17:28.000]   You want to stop tyranny? Well, so does he.
[02:17:28.000 --> 02:17:34.000]   Live from the Infowars.com studios, it's Alex Jones.
[02:17:35.000 --> 02:17:38.000]   So Fox Day is an author, researcher, comic book publisher.
[02:17:38.000 --> 02:17:40.000]   They sell us books, great comic books,
[02:17:40.000 --> 02:17:44.000]   Alt Hero, Infowars.com, Jolson, it's coming up.
[02:17:44.000 --> 02:17:48.000]   Fox Day, Smart Cookie is our guest.
[02:17:48.000 --> 02:17:50.000]   I'm Alex Jones.
[02:17:50.000 --> 02:17:54.000]   Big Brother, Mainstream Media, Government Cover-Ups.
[02:17:54.000 --> 02:17:58.000]   You want to stop tyranny? Well, so does he.
[02:17:58.000 --> 02:18:03.000]   Live from the Infowars.com studios, it's Alex Jones.
[02:18:04.000 --> 02:18:06.000]   A lot of big special guests this week, a lot of big stuff coming up next week.
[02:18:06.000 --> 02:18:09.000]   I'm going to leave it at that. You'll definitely want to be tuning into the broadcast.
[02:18:09.000 --> 02:18:12.000]   I mean, we got a big guest Friday in studio,
[02:18:12.000 --> 02:18:16.000]   but I don't talk about a fish until they're in the boat
[02:18:16.000 --> 02:18:21.000]   or until they're actually filleted back at the coast and in the fryer.
[02:18:21.000 --> 02:18:23.000]   But just look for that.
[02:18:23.000 --> 02:18:28.000]   Vox, getting back into your gestalt about history,
[02:18:28.000 --> 02:18:32.000]   the elite going into a scorched earth retrenchment policy
[02:18:32.000 --> 02:18:34.000]   they want to scorch earth, so we're all fighting with each other
[02:18:34.000 --> 02:18:36.000]   so they can run off and hide in their redoubts.
[02:18:36.000 --> 02:18:39.000]   I think it's important to expose what's happening with that paradigm
[02:18:39.000 --> 02:18:42.000]   and that people should hope for the best, prepare for the worst.
[02:18:42.000 --> 02:18:45.000]   And I see Trump trying to valiantly pump up a bubble
[02:18:45.000 --> 02:18:48.000]   to try to stop the last collapse.
[02:18:48.000 --> 02:18:52.000]   But as you say, the Federal Reserve and the globalists,
[02:18:52.000 --> 02:18:54.000]   even though they say they fear the collapse of the bubble,
[02:18:54.000 --> 02:18:56.000]   they still want to kill nationalism and populism.
[02:18:56.000 --> 02:18:59.000]   So they've been trying to pop Trump's bubble
[02:18:59.000 --> 02:19:01.000]   as a way to get nationalism under control
[02:19:01.000 --> 02:19:03.000]   so it's like a snake eating itself.
[02:19:03.000 --> 02:19:05.000]   Yeah, and it's not working.
[02:19:05.000 --> 02:19:07.000]   We were talking about Italy and you were talking about
[02:19:07.000 --> 02:19:09.000]   the problems that we've had over here,
[02:19:09.000 --> 02:19:14.000]   but that's why the Italians already have a full-blown nationalist government.
[02:19:14.000 --> 02:19:19.000]   Right now there's the alliance between the Movimento Cinque Stelle and La Liga,
[02:19:19.000 --> 02:19:23.000]   but La Liga, who are the true nationalists,
[02:19:23.000 --> 02:19:28.000]   they are so popular now that they would be elected as a majority
[02:19:28.000 --> 02:19:30.000]   if there was an election held today.
[02:19:30.000 --> 02:19:35.000]   And they're way, way to the right of the nationalists.
[02:19:35.000 --> 02:19:37.000]   So let me ask you this then.
[02:19:37.000 --> 02:19:39.000]   Is that the silver lining that nationalists and right-wingers
[02:19:39.000 --> 02:19:43.000]   and populists and Christians everywhere from Brazil to Italy are winning?
[02:19:43.000 --> 02:19:47.000]   Is there some way out of this if we got enough patriots elected
[02:19:47.000 --> 02:19:49.000]   to try to have some new space-based initiative
[02:19:49.000 --> 02:19:53.000]   or secret technology released to create a whole new renaissance
[02:19:53.000 --> 02:19:56.000]   of technology that got us out of the bubble?
[02:19:57.000 --> 02:20:03.000]   No, but what it will do is it will significantly reduce
[02:20:03.000 --> 02:20:06.000]   the magnitude of the problem.
[02:20:06.000 --> 02:20:10.000]   It will significantly reduce, you know, it'll be civil unrest
[02:20:10.000 --> 02:20:13.000]   rather than civil war.
[02:20:13.000 --> 02:20:20.000]   You'll have people moving, you'll have large-scale repatriations
[02:20:20.000 --> 02:20:24.000]   and so forth, but they can be peaceful rather than, you know,
[02:20:25.000 --> 02:20:28.000]   turning into some sort of Balkans writ large.
[02:20:28.000 --> 02:20:32.000]   Well, I've been interrupting a lot because you bring up great points.
[02:20:32.000 --> 02:20:34.000]   What else do you see coming up?
[02:20:34.000 --> 02:20:37.000]   What about Trump and his refusal to really go after censorship?
[02:20:37.000 --> 02:20:43.000]   I'm disappointed in that, but my opinion is that he probably has
[02:20:43.000 --> 02:20:48.000]   too many things on his plate and that the censorship of people
[02:20:49.000 --> 02:20:55.000]   like you and me and a lot of others is just not a concern for him
[02:20:55.000 --> 02:20:59.000]   because the things that he's dealing with are much more urgent problems.
[02:20:59.000 --> 02:21:03.000]   That's my impression. I could be wrong. Maybe he just doesn't care.
[02:21:03.000 --> 02:21:06.000]   No, no, I agree. That's the spin, but he doesn't get this issue
[02:21:06.000 --> 02:21:09.000]   took him over the finish line. I mean, basic communications.
[02:21:09.000 --> 02:21:14.000]   No, no, I think he understands that. I think he's going to win regardless.
[02:21:14.000 --> 02:21:16.000]   And I think he knows he's going to win regardless.
[02:21:17.000 --> 02:21:23.000]   I think that, you know, I think he is desperately trying to keep his hand
[02:21:23.000 --> 02:21:28.000]   in the dike. And it's possible that, you know, people like you and I
[02:21:28.000 --> 02:21:32.000]   who are telling people the truth about what's going on are possibly
[02:21:32.000 --> 02:21:36.000]   even making that job harder. But, you know,
[02:21:36.000 --> 02:21:38.000]   you just said it and I'm just going to say it.
[02:21:38.000 --> 02:21:43.000]   The elite are like, well, Trump will let you be in here at one level,
[02:21:43.000 --> 02:21:46.000]   but these people are undermining confidence and Jones and others
[02:21:46.000 --> 02:21:48.000]   who are powerful. So we need to call back their power.
[02:21:48.000 --> 02:21:50.000]   But that whole thing about balance. And so that's it.
[02:21:50.000 --> 02:21:53.000]   Trump knows we're being censored and he supports it.
[02:21:53.000 --> 02:21:58.000]   I wouldn't say he supports it. I would just say that that it's not
[02:21:58.000 --> 02:22:02.000]   a battle that he feels is worth fighting at the moment.
[02:22:02.000 --> 02:22:07.000]   And there may be a I mean, it's hard on you. It's hard on a lot of us.
[02:22:07.000 --> 02:22:13.000]   I should mention we just launched a new channel called Unauthorized TV.
[02:22:14.000 --> 02:22:19.000]   We just launched it three days ago because more and more people keep
[02:22:19.000 --> 02:22:23.000]   getting on a deep platform and demonetized and so forth.
[02:22:23.000 --> 02:22:26.000]   So we said, screw it. Let's just come up with our own thing.
[02:22:26.000 --> 02:22:31.000]   And there's already we already have 1500 subscribers and it's only the
[02:22:31.000 --> 02:22:34.000]   third day of its existence is just beginning.
[02:22:34.000 --> 02:22:41.000]   There's hundreds of hours of great content and it's all the sort of people.
[02:22:42.000 --> 02:22:45.000]   It's everyone from gardeners to commentators like me.
[02:22:45.000 --> 02:22:54.000]   And there's even some different. There's a physicist who's planning
[02:22:54.000 --> 02:22:59.000]   to start a channel there. And it's where people can go to get
[02:22:59.000 --> 02:23:03.000]   the kind of information that they're not going to be able to get on
[02:23:03.000 --> 02:23:07.000]   places like Facebook and Twitter and YouTube and so forth.
[02:23:07.000 --> 02:23:11.000]   And so I would encourage anyone who's watching this, if that's of interest
[02:23:11.000 --> 02:23:14.000]   to you, come by and there's tons of free content.
[02:23:14.000 --> 02:23:17.000]   And if you want to become a subscriber, it's very easy.
[02:23:17.000 --> 02:23:21.000]   Well, that's a great idea and I'm glad you're doing it.
[02:23:21.000 --> 02:23:25.000]   You also got Brighteon that Mike Adams has done.
[02:23:25.000 --> 02:23:28.000]   And that's what this is all about. It's very, very exciting.
[02:23:28.000 --> 02:23:31.000]   And I love the name Unauthorized TV.
[02:23:31.000 --> 02:23:34.000]   By the way, I encourage Paul Watson.
[02:23:34.000 --> 02:23:36.000]   We'll put that on screen if we can do that in a moment.
[02:23:37.000 --> 02:23:40.000]   I encourage Paul Watson to do his own website for his own thing
[02:23:40.000 --> 02:23:43.000]   with his own passion. Because sometimes he'll complain about what I'm doing
[02:23:43.000 --> 02:23:45.000]   or what somebody else is doing. I said, do your own thing.
[02:23:45.000 --> 02:23:48.000]   And then already Media Matters goes, Watson's leaving Jones.
[02:23:48.000 --> 02:23:53.000]   No, that's what parent birds do is they push baby birds out the nest.
[02:23:53.000 --> 02:23:55.000]   I'm not trying to build some edifice.
[02:23:55.000 --> 02:23:58.000]   So I'm like Nancy Pelosi, all senile and power going,
[02:23:58.000 --> 02:24:03.000]   I'm your commander. The real victory is sitting back
[02:24:04.000 --> 02:24:07.000]   and watching people you've supported and helped build up dominate the enemy.
[02:24:07.000 --> 02:24:11.000]   That's real generaling. That's real leadership.
[02:24:11.000 --> 02:24:13.000]   And that's what we're really, really trying to do here.
[02:24:13.000 --> 02:24:18.000]   Vox, thank you so much for the time that you've spent with us today.
[02:24:18.000 --> 02:24:20.000]   A lot of really, really great points.
[02:24:20.000 --> 02:24:23.000]   And one thing's for sure, we're not living in a boring time.
[02:24:23.000 --> 02:24:25.000]   So things are certainly exciting.
[02:24:25.000 --> 02:24:30.000]   No, for somebody who has ambitions of writing history,
[02:24:30.000 --> 02:24:32.000]   this is a wonderful time to be alive.
[02:24:33.000 --> 02:24:35.000]   It's tremendously interesting. It's tremendously fascinating.
[02:24:35.000 --> 02:24:37.000]   And I'm really happy that there's people like you
[02:24:37.000 --> 02:24:41.000]   who are using your position to tell people as much of the truth as you can.
[02:24:41.000 --> 02:24:44.000]   All right, Vox, you too. Back at you.
[02:24:44.000 --> 02:24:47.000]   Jordan Etix, great book you've got, all the different comic books,
[02:24:47.000 --> 02:24:49.000]   Infowarsstore.com, be sure and get those.
[02:24:49.000 --> 02:24:57.000]   All right, Paul Watson launched on his own Summit.News.
[02:24:57.000 --> 02:25:01.000]   And it's going to have original reporting, other people's reporting.
[02:25:02.000 --> 02:25:05.000]   Paul Watson running it, Paul Watson doing it out of the UK.
[02:25:05.000 --> 02:25:08.000]   And it's going to have a lot of updates, a lot of things added to it, I'm told.
[02:25:08.000 --> 02:25:11.000]   But it's now up there right now.
[02:25:11.000 --> 02:25:14.000]   I mean, I noticed a lot of it's Infowars reporting.
[02:25:14.000 --> 02:25:18.000]   But I told Paul, I said, I want you to go out like I recruited you.
[02:25:18.000 --> 02:25:23.000]   And my goal, if you listen to my ideas,
[02:25:23.000 --> 02:25:26.000]   is that it not be Infowars within a few months.
[02:25:26.000 --> 02:25:28.000]   Because that's victory.
[02:25:29.000 --> 02:25:32.000]   It's not making it about Infowars or Newswars or Prison Planet.
[02:25:32.000 --> 02:25:34.000]   We'll continue on.
[02:25:34.000 --> 02:25:38.000]   It's just that a tree creates acorns that create new trees.
[02:25:38.000 --> 02:25:41.000]   Two humans create babies that create the future.
[02:25:41.000 --> 02:25:44.000]   Anything that's not satanic creates new things.
[02:25:44.000 --> 02:25:49.000]   And then it grows and watches the sun sets and then gets struck by lightning and falls down.
[02:25:49.000 --> 02:25:53.000]   And then in amongst the wreckage, the old oak tree grow new oaks.
[02:25:53.000 --> 02:25:56.000]   And they go through that process over and over again.
[02:25:57.000 --> 02:26:01.000]   Like rivers to the sea, that's what this is about.
[02:26:01.000 --> 02:26:09.000]   True victory is building the next generation and watching it do great things.
[02:26:09.000 --> 02:26:16.000]   So summit.news is in its embryonic phase with a lot of great articles.
[02:26:16.000 --> 02:26:22.000]   So that's all up there right now.
[02:26:22.000 --> 02:26:25.000]   In fact, I'm told Paul's populating it as we speak.
[02:26:26.000 --> 02:26:28.000]   That was the beta test site he was doing a few weeks ago.
[02:26:28.000 --> 02:26:31.000]   So maybe Paul told me to launch it today.
[02:26:31.000 --> 02:26:33.000]   And he said he was ready with it today.
[02:26:33.000 --> 02:26:35.000]   So maybe that's not the case.
[02:26:35.000 --> 02:26:40.000]   But that is the way things tend to operate in our experience.
[02:26:40.000 --> 02:26:46.000]   But if we would have looked at the articles to see that they'd not been updated,
[02:26:46.000 --> 02:26:48.000]   we would have known that.
[02:26:48.000 --> 02:26:50.000]   But that's consciousness. That's focus.
[02:26:50.000 --> 02:26:54.000]   In the modern world, we're brought up on television to only watch it and respond to it.
[02:26:55.000 --> 02:26:59.000]   To see what it is and to decide what we're actually looking at.
[02:26:59.000 --> 02:27:02.000]   And that's part of the dehumanization we all face, isn't it?
[02:27:02.000 --> 02:27:05.000]   No one can say I didn't try.
[02:27:05.000 --> 02:27:11.000]   All right, Gerald Cilente is coming up to the War Room in 45 minutes with Owen Schroeder.
[02:27:11.000 --> 02:27:29.000]   [Music]
[02:27:29.000 --> 02:27:34.000]   The answer to 1984 is 1776.
[02:27:35.000 --> 02:27:41.000]   You're listening to The Alex Jones Show with Gerald Cilente.
[02:27:41.000 --> 02:27:47.000]   [Music]
[02:27:47.000 --> 02:27:49.000]   I want to talk about the markets a little bit.
[02:27:49.000 --> 02:27:51.000]   Because that's one of the things that we do.
[02:27:51.000 --> 02:27:56.000]   The economy, where's it going? What's going to happen?
[02:27:56.000 --> 02:27:58.000]   And here's the deal.
[02:27:58.000 --> 02:28:01.000]   You got a global slowdown going on.
[02:28:01.000 --> 02:28:03.000]   And it's real.
[02:28:04.000 --> 02:28:09.000]   But you're not going to see that much of a slowdown in the United States.
[02:28:09.000 --> 02:28:15.000]   Because they raised interest rates nine times since 2015.
[02:28:15.000 --> 02:28:21.000]   And they could lower them nine times as the economy slows down.
[02:28:21.000 --> 02:28:23.000]   Which it's going to do.
[02:28:23.000 --> 02:28:26.000]   We're looking at retail numbers. They're pretty weak.
[02:28:26.000 --> 02:28:31.000]   Earnings are going to start going down as well because that tax break
[02:28:32.000 --> 02:28:34.000]   that Trump put in there is going to start wearing off.
[02:28:34.000 --> 02:28:40.000]   So, the Fed's meeting tomorrow. Give their report on Wednesday.
[02:28:40.000 --> 02:28:46.000]   And you mark my words, they're going to be "patient" in raising interest rates.
[02:28:46.000 --> 02:28:51.000]   We are among the only ones saying they're not going to be patient.
[02:28:51.000 --> 02:28:53.000]   They're going to lower them.
[02:28:53.000 --> 02:28:59.000]   As the economy slows down, they're going to lower interest rates.
[02:29:00.000 --> 02:29:02.000]   Period. Paragraph.
[02:29:02.000 --> 02:29:06.000]   So, that's going to keep things going for a while.
[02:29:06.000 --> 02:29:08.000]   The housing market.
[02:29:08.000 --> 02:29:12.000]   The housing bubble is bursting around the world.
[02:29:12.000 --> 02:29:18.000]   Australia, you're looking at Sydney and Melbourne.
[02:29:18.000 --> 02:29:22.000]   Those numbers are down like 9, 10, 11, 12 percent.
[02:29:22.000 --> 02:29:27.000]   Not only in the home ownership, but also in rentals.
[02:29:29.000 --> 02:29:32.000]   In the States, housing numbers aren't great.
[02:29:32.000 --> 02:29:37.000]   New homes, eh, not building a lot of them.
[02:29:37.000 --> 02:29:40.000]   People are priced out of the markets.
[02:29:40.000 --> 02:29:45.000]   One of the biggest frauds, brought to you by one of the biggest frauds,
[02:29:45.000 --> 02:29:53.000]   Slick Willy Clinton, is when they re-rigged the inflation numbers.
[02:29:54.000 --> 02:30:03.000]   So that they wouldn't come in high, so that people that are getting Social Security
[02:30:03.000 --> 02:30:08.000]   wouldn't get increases as inflation increased.
[02:30:08.000 --> 02:30:10.000]   I'll give you an example.
[02:30:10.000 --> 02:30:12.000]   Let's take the housing market.
[02:30:12.000 --> 02:30:20.000]   Look how much home prices have gone up since the Great Recession.
[02:30:21.000 --> 02:30:25.000]   Probably in the United States, probably 80, 90 percent.
[02:30:25.000 --> 02:30:29.000]   When you put it all together.
[02:30:29.000 --> 02:30:35.000]   Of course, more in the bigger cities and less in the smaller towns.
[02:30:35.000 --> 02:30:38.000]   But when you put the average together, that's what you're looking at.
[02:30:38.000 --> 02:30:41.000]   Look at the cost of health care.
[02:30:41.000 --> 02:30:44.000]   Hey, here's one for you.
[02:30:44.000 --> 02:30:50.000]   Again, let's shift the little people.
[02:30:50.000 --> 02:30:59.000]   Ohio presses to raise gas tax, joining efforts in other cities.
[02:30:59.000 --> 02:31:04.000]   They have a $1 billion infrastructure spending hole, blah, blah, blah, blah.
[02:31:04.000 --> 02:31:09.000]   Governors of more than half a dozen states are considering boosting gas taxes.
[02:31:09.000 --> 02:31:11.000]   Great.
[02:31:11.000 --> 02:31:13.000]   That's not counted as inflation.
[02:31:13.000 --> 02:31:15.000]   Nope.
[02:31:15.000 --> 02:31:18.000]   Not counted as inflation.
[02:31:19.000 --> 02:31:30.000]   Ohio's current 28 cent per gallon is lower than every surrounding state but Kentucky.
[02:31:30.000 --> 02:31:36.000]   Again, it's inflation.
