[00:00.000 --> 00:28.800]  InfoWars, tomorrow's news today.
[01:26:15.040 --> 01:26:20.880]  room and telling me that they had been instructed to escort me to the Capitol? This was a trap that
[01:26:20.880 --> 01:26:27.600]  I thank God avoided. I know nothing about the illegal events of January 6th. You did go and
[01:26:27.600 --> 01:26:32.800]  I saw the video. You jumped up on a chair and said, no, pull back. Do not breach the Capitol.
[01:26:32.800 --> 01:26:39.360]  I saw it. But it was a setup and we cannot fall for that setup again. So those who decide
[01:26:39.360 --> 01:26:44.560]  anywhere along in this process, if the president is indicted in New York or if he is indicted
[01:26:44.560 --> 01:26:50.960]  in Georgia or if he is indicted in federally and you want to go to a public protest,
[01:26:50.960 --> 01:26:58.000]  keep it peaceful, keep it civil, keep it orderly, keep it legal because it's a trap.
[01:26:58.000 --> 01:27:04.400]  They want the only way they can stop this forward momentum of the America first movement is by
[01:27:04.400 --> 01:27:12.000]  incorrectly accusing us of trying to foment insurrection or violence. They are, in fact,
[01:27:12.000 --> 01:27:17.200]  the violent ones. We know this from history. They burned down half the country, but we have a two
[01:27:17.200 --> 01:27:24.160]  tier justice system. So BLM and Antifa are not held responsible. But if you make any intimation
[01:27:24.160 --> 01:27:30.320]  that can be read, even if it's unfair as advocating violence, it is counterproductive,
[01:27:30.320 --> 01:27:37.920]  absolutely counterproductive. The America first movement is on a roll, folks. Don't take the bait.
[01:27:37.920 --> 01:27:43.840]  And remember, not everybody wearing an America first or a make America great red cap is really
[01:27:43.840 --> 01:27:50.720]  a friend. Do not be goaded into stupid, senseless acts of violence. That is what they want. That's
[01:27:50.720 --> 01:27:58.080]  the only thing that can derail Donald Trump at this point. All right. StoneZone.com, Roger Stone,
[01:27:58.080 --> 01:28:01.840]  please join us again coming up in the week. We got 30 seconds left. Any other tidbits?
[01:28:03.040 --> 01:28:08.240]  Look, I think this is this is a watershed moment and we're going to know early next week what
[01:28:08.240 --> 01:28:12.960]  Alvin Bragg does. I don't think it is. I don't think we know. I think it is a question that is
[01:28:12.960 --> 01:28:19.280]  up in the air. But Trump has been absolutely right to get out there on offense. It is combative,
[01:28:19.280 --> 01:28:25.600]  pugilistic style. Take on the prosecutors, whether federal or state, in terms of questioning their
[01:28:25.600 --> 01:28:31.440]  motives, asserting his influence and taking the wood to Governor DeSantis, who is now definitely
[01:28:32.160 --> 01:28:36.960]  on the descent based on all of the polling. Trump was right. I would call it and I would
[01:28:36.960 --> 01:28:42.640]  call it a nosedive. I would call it that, too. All right, Roger Stone, thank you so much.
[01:28:43.600 --> 01:28:48.240]  Thanks, Alex. God bless you. All right, folks. Massive information, phone calls
[01:28:48.880 --> 01:28:53.520]  coming up on the other side. Stay with us. It's Sunday night in full wars dot com.
[01:28:59.200 --> 01:29:03.360]  Every time I talk to you, you're either like on the border exposing the cartels
[01:29:03.440 --> 01:29:07.360]  and like coming under fire or you're on the streets of some American city hanging out with
[01:29:07.360 --> 01:29:11.840]  drug addicts and criminals. And now you've gone to ground zero of a massive chemical spill.
[01:29:11.840 --> 01:29:15.840]  Are you addicted to the danger, Savannah? Have you ever considered that for a second?
[01:29:15.840 --> 01:29:20.720]  No, I'm addicted to helping my fellow Americans. I'm addicted to spreading the truth. And again,
[01:29:20.720 --> 01:29:24.880]  I know I have influence to thank for that. Looking back on the day, I was able to ask
[01:29:24.880 --> 01:29:29.680]  President Donald Trump two questions. I was so grateful because, you know, I truly was
[01:29:29.680 --> 01:29:34.320]  classically trained under Alex Jones and under the Infowars team. And I really do credit that
[01:29:34.320 --> 01:29:40.000]  as to why I'm able to, you know, get these types of clips, because Alex's whole mentality was,
[01:29:40.000 --> 01:29:45.120]  you know, go where the story is, go where the mainstream media refuses to. So it's not that
[01:29:45.120 --> 01:29:49.520]  I'm addicted to the insanity. I'm just addicted to telling the truth and helping the American
[01:29:49.520 --> 01:29:54.320]  people. And I really do credit Alex for, you know, really instilling that within me early on in my
[01:29:54.320 --> 01:29:58.160]  career.
[01:30:25.280 --> 01:30:31.680]  to go there and get the great books and films and supplements and survival gear that's there
[01:30:31.680 --> 01:30:37.200]  that won't just empower you and enrich your life, but again, will keep this broadcast transmitting.
[01:30:37.200 --> 01:30:42.480]  So whether it's real red pill plus or super high quality CBD oil, or the 50% off or a great
[01:30:42.480 --> 01:30:47.760]  fizzy magnesium product, or whether it's down and out, I read Sleep Bay that's back in stock. It's
[01:30:47.760 --> 01:30:52.880]  all there. Our turmeric, 95% humanoid, strongest out there, turmeric 95. It's all available at
[01:30:52.880 --> 01:30:57.600]  infoworkstore.com and it keeps us on the air. So make the decision to enrich your life and keep
[01:30:57.600 --> 01:31:03.200]  us on air infoworkstore.com. We now have three new game changing products that are in stock
[01:31:03.200 --> 01:31:07.760]  at infoworkstore.com and one of our best selling products sold out for over a year that's now back
[01:31:07.760 --> 01:31:13.200]  at stock. Our prebiotic does any introduction to such amazing things for your gut flora,
[01:31:13.200 --> 01:31:18.160]  your overall health. What it does is essential to read about it at infoworkstore.com. And now
[01:31:18.160 --> 01:31:23.280]  the fourth toothpaste designed by dad, the last two were big hits. This one is really special.
[01:31:23.280 --> 01:31:27.520]  It's turmeric concentrate with a bunch of other essential oils and so much more to take your
[01:31:27.520 --> 01:31:32.560]  mouth's health to the next level. We also have high quality ashagandha root for your libido,
[01:31:32.560 --> 01:31:38.320]  your stamina, your testosterone with black pepper extract to accelerate it as a pill. And we have
[01:31:38.320 --> 01:31:45.120]  ashagandha root gummies as well. Very strong, very powerful. Now in stock at infoworkstore.com.
[01:31:45.120 --> 01:31:49.840]  Go there and experience these great products and others and fund the info work. The only way we
[01:31:49.840 --> 01:31:56.080]  fail is not taking action. God bless you. Now please visit infoworkstore.com and experience
[01:31:56.080 --> 01:32:03.120]  these powerful products for yourself. We now have three new game changing products that are in stock
[01:32:03.120 --> 01:32:07.680]  at infoworkstore.com and one of our best selling products sold out for over a year that's now back
[01:32:07.680 --> 01:32:13.120]  at stock. Our prebiotic does any introduction to such amazing things for your gut flora,
[01:32:13.120 --> 01:32:17.280]  your overall health. What it does is essential, but read about it at infoworkstore.com.
[01:32:17.280 --> 01:32:22.400]  And now the fourth toothpaste designed by dad, the last two were big hits. This one is really
[01:32:22.400 --> 01:32:27.280]  special. It's turmeric concentrate with a bunch of other essential oils and so much more to take
[01:32:27.280 --> 01:32:32.480]  your mouth's health to the next level. We also have high quality ashagandha root for your libido,
[01:32:32.480 --> 01:32:38.240]  your stamina, your testosterone with black pepper extract to accelerate it as a pill. And we have
[01:32:38.320 --> 01:32:45.040]  ashagandha root gummies as well. Very strong, very powerful. Now in stock at infoworkstore.com.
[01:32:45.040 --> 01:32:49.520]  Go there and experience these great products and others and fund the info work. The only
[01:32:49.520 --> 01:32:55.120]  way we fail is not taking action. God bless you. Now please visit infoworkstore.com and
[01:32:55.120 --> 01:33:03.760]  experience these powerful products for yourself. Leading a frontal assault on the lies of the new
[01:33:03.760 --> 01:33:06.400]  world order. It's Alex Jones.
[01:33:16.960 --> 01:33:24.880]  We are back March 26th, 2023 live Sunday transmission brother mainstream media
[01:33:25.440 --> 01:33:33.040]  government coverups. You want to stop tyranny? Well, so does he live from the info wars.com
[01:33:33.040 --> 01:33:35.360]  studios. It's Alex Jones.
[01:33:43.760 --> 01:33:47.040]  All right. I'm going to rampage through your calls now. So be ready. Make your point. I'm
[01:33:47.040 --> 01:33:50.240]  going to hang up on you cause I respect you. I want to get to the next person.
[01:33:50.240 --> 01:33:53.760]  Let's go ahead and go to owl killer in Virginia. You're on the air. Go ahead.
[01:33:55.360 --> 01:34:01.600]  So Alex, um, we won the, we've already won. Um, I noticed that when Tucker had, um,
[01:34:01.600 --> 01:34:06.960]  when Tucker mentioned, uh, Julian Huxley and UNESCO the other day and that Robert F. Kennedy,
[01:34:06.960 --> 01:34:11.840]  uh, junior, uh, Jimmy door, um, interview where he's going through event two Oh one
[01:34:11.840 --> 01:34:17.920]  and George gal running that, um, the tabletop exercise and how they were even, they were even
[01:34:17.920 --> 01:34:22.960]  war gaming, how to do, um, misinformation, what to say. If somebody calls it a lab leak,
[01:34:22.960 --> 01:34:31.200]  they're done. Trump state discipline. This, I totally agree. I meant to get to those clips Friday,
[01:34:31.200 --> 01:34:35.840]  but I had general Flynn on for an hour and a half. I didn't what everything we're saying
[01:34:35.840 --> 01:34:40.080]  that Patriots were saying 40 years ago. That's all true. That nobody like 1%
[01:34:40.080 --> 01:34:46.640]  new now it's mainstream. That is devastating. You hear how many people looked up UNESCO after
[01:34:46.640 --> 01:34:51.040]  Tucker brought that up. People have no idea what it is. They're done. They don't know.
[01:34:51.040 --> 01:34:56.880]  It's the private corporate world government model for deep population. Exactly. And now they're,
[01:34:56.880 --> 01:35:00.800]  now they're out in the open. It's clear. They needed that they needed COVID and they need
[01:35:00.800 --> 01:35:05.280]  world war three to write over their banking system. I'm going to have to write over the
[01:35:05.280 --> 01:35:08.480]  banking collapse. They're looking for an excuse. I want to echo Carlos real quick.
[01:35:09.360 --> 01:35:15.040]  We need somebody with a plan. We need a idea with a new currency. Trump needs to get some ideas
[01:35:15.040 --> 01:35:19.200]  going forward. We need our currency backed by gold. That's right. Cause the old systems coming
[01:35:19.200 --> 01:35:25.200]  to an end. We've got to not just fight the old system. We've got to fight for the new system,
[01:35:25.200 --> 01:35:31.200]  not the new system. They push. Yes. And he needs to have people ready to go. He needs to be,
[01:35:31.200 --> 01:35:34.880]  he needs to be talking to general Flynn. He needs to be talking to people. He needs to
[01:35:34.880 --> 01:35:37.760]  be talking to Robert F. Kennedy jr. Could you imagine if that's his running mate? Well,
[01:35:37.760 --> 01:35:42.240]  he almost put him in the cabinet before he needs exactly. God bless you. Incredible points.
[01:35:42.800 --> 01:35:48.080]  Let's talk to Ignacio and Colorado here on the air. Hey Alex, happy Sunday.
[01:35:48.560 --> 01:35:49.200]  God bless you.
[01:35:49.200 --> 01:35:55.440]  Shout out to your father. Great to space. Big fan, big fan. Thank you. I'm loving it so far.
[01:35:55.440 --> 01:36:02.080]  Hey, so my perspective and you know, I understand that you've been angry towards Trump on the,
[01:36:02.080 --> 01:36:07.360]  on the vaccine side of things, right? But we also got to understand and see it from the lens
[01:36:08.400 --> 01:36:14.080]  of the 2020 elections in which he might've gained, you know, and I'm estimating,
[01:36:14.080 --> 01:36:18.160]  I don't truly know the right numbers, but he might've gained the good, you know, five to
[01:36:18.160 --> 01:36:23.680]  seven million votes just by being in charge of that program, which I hate, by the way,
[01:36:23.680 --> 01:36:30.560]  I'm unvaccinated. My dad is, my mom is not. So my world kind of split. But the point is that he gained
[01:36:31.520 --> 01:36:37.760]  a certain amount of votes by owning that. And they were going to use it against them regardless,
[01:36:37.760 --> 01:36:42.160]  whether he went with it or he went without it, they were going to attack him, attack him, attack
[01:36:42.160 --> 01:36:48.320]  him and use that against them. So I would say, you know, we got to put that in the rear view mirror
[01:36:48.320 --> 01:36:56.800]  and focus on the Santas because his deep state is another George Bush. And if we put the Santas out
[01:36:56.800 --> 01:37:02.960]  of the fight, it's all over for them. And that's when things are going to get very scary. I think
[01:37:02.960 --> 01:37:10.000]  Trump, I hate to say it, but he needs to amp up security or whatever it takes, but like we need
[01:37:10.000 --> 01:37:17.760]  to keep the man safe. He totally is devastated in the deep state with all the talk he's doing
[01:37:17.760 --> 01:37:23.840]  lately and all the points he's making. So Trump is a guy, the Santas is fake. Otherwise he would
[01:37:23.840 --> 01:37:29.040]  have sent more than 50 migrants. He will be sending bus loads every day. All he did was a
[01:37:29.040 --> 01:37:36.640]  photo shoot just to collect MAGA points, but the guy's not really MAGA. All right. Interesting
[01:37:36.640 --> 01:37:40.720]  points, Ignacio. Thank you, sir. Another caller from Colorado, Julio, you're on the air.
[01:37:42.560 --> 01:37:47.760]  Boy, Alejandro, I must say, I picked a good decision moving from the Midwest to the Rocky
[01:37:47.760 --> 01:37:53.120]  Mountain West. A lot of freedom fighters out here, including Ignacio. Nice to hear. If I'm putting my
[01:37:53.120 --> 01:37:58.400]  Tim Russert hat on, so I'm coming from the journalism side, don't love Trump, could care
[01:37:58.400 --> 01:38:05.200]  less about the politics. But as all your callers have mentioned, he goes nowhere without a strong
[01:38:05.200 --> 01:38:10.640]  cabinet, a strong base of people where they don't stab him in the back. He's not taking
[01:38:10.640 --> 01:38:18.480]  advice from a rights previous or Sean Hannity or all these types of bozos, right? It's quite clear
[01:38:18.480 --> 01:38:26.560]  listening from the callers that Trump is going to need a strong VP candidate, a strong everything.
[01:38:26.560 --> 01:38:33.200]  And moving forward, he's got to be on the offense talking about the deep state, shining a light on
[01:38:33.200 --> 01:38:38.480]  these types of people. Stop messing around during your campaign speeches if you really want to
[01:38:38.480 --> 01:38:43.520]  galvanize the rest of the public. Because I tell you what, I see it in my small town in northern
[01:38:43.520 --> 01:38:49.680]  Colorado. I see it in Denver. I see it back in the Midwest. People are waking up, and it's only going
[01:38:49.680 --> 01:38:57.360]  to get crazier before November 24 comes around. And I'm talking about bank collapse. I'm talking
[01:38:57.360 --> 01:39:01.680]  about weather wars. I'm talking about trade derailments, et cetera, et cetera, et cetera,
[01:39:01.680 --> 01:39:07.600]  Alex. I agree with you. And I like the super hardcore rhetoric we're getting from Trump right
[01:39:07.600 --> 01:39:14.640]  now. No, absolutely. Look, who's talked about this in the last, say, three decades of American
[01:39:14.640 --> 01:39:20.880]  politics other than Ron Paul, other than people who were considered super fringe now that it's
[01:39:20.880 --> 01:39:25.760]  on Saturday Night Live when Woody Harrelson's talking about the real drug pushers of this
[01:39:25.760 --> 01:39:30.720]  country to even Bill Maher. People are hungry for more, as you said-
[01:39:30.720 --> 01:39:35.600]  Exactly. We the people have moved the needle towards reality, and Trump's just riding in
[01:39:35.600 --> 01:39:40.080]  on a surfboard. But if he does it, great, because nobody else wants to surf that populous wave.
[01:39:40.080 --> 01:39:44.240]  Great points, Julia. I'm going to hear from you. Candice, thanks for holding from Tennessee. You're
[01:39:44.240 --> 01:39:51.600]  on the air. Hey, Alex. Hey, when we climb through the window, we're not getting sacrificed in Trump's
[01:39:52.400 --> 01:39:59.760]  Ashley Babbitt pageant. Trump has to win because he has sacrificed Ashley Babbitt. Now he has to
[01:39:59.760 --> 01:40:07.680]  make a memorial for her at the Capitol. And he has been involved in genocide. He has been involved
[01:40:07.680 --> 01:40:13.200]  in crimes against humanity, which are sociological and biological experiments. We need to hold his
[01:40:13.200 --> 01:40:19.280]  attention and hold him hostage to reprogram him because he took the Pfizer shot. He took the
[01:40:19.280 --> 01:40:24.880]  Pfizer money. We did it. We need to use him as a game piece because Trump's had pageants.
[01:40:24.880 --> 01:40:30.480]  He's been at the WWF wrestling. He's had game boards, casinos, reality shows on NBC, golf
[01:40:30.480 --> 01:40:36.480]  courses. So he's the perfect pinata. No, I agree with you. We've got to dominate Trump
[01:40:36.480 --> 01:40:41.360]  and make him be what we want instead of other special interests. And what you said is so
[01:40:41.360 --> 01:40:46.720]  important. Whatever politician this is, the people are the dog. They're the tail. We don't want the
[01:40:46.720 --> 01:40:54.720]  tail wagging the dog, Candace. They're there to protect our rights. And that is it. And Ashley
[01:40:54.720 --> 01:41:01.680]  Babbitt was sacrificed on January 6th. That was 666. And that was in front of all of her big
[01:41:01.680 --> 01:41:06.240]  brother people that she loved. All the police just watching her get hoisted up through the window and
[01:41:06.240 --> 01:41:12.000]  shot them watching her die. All right. I hear your call. I appreciate your call. Kim in Long
[01:41:12.000 --> 01:41:18.480]  Island, New York here on the air. Alex, pleasure. I'm like almost flabbergasted. I'm speaking with
[01:41:18.480 --> 01:41:24.480]  you. I am so, so, so blessed to have you in my life during this time. I can't believe people
[01:41:24.480 --> 01:41:30.000]  are not supporting you enough. Everybody should be buying every day, every day, even a product,
[01:41:30.000 --> 01:41:36.080]  even every week or once a month. But needless to say, I digress. I really, really don't see anybody
[01:41:36.080 --> 01:41:42.400]  talking about Trump's foreign policy. He was a master. He is a master. We know that it's going
[01:41:42.400 --> 01:41:47.120]  to be a Reaganist moment when he gets inaugurated. It's just like that. It would be just like that
[01:41:47.120 --> 01:41:53.360]  when Reagan got inaugurated, what happened? Iran released everybody. This is how it would be. We
[01:41:53.360 --> 01:42:00.000]  would be imposing threats. We'd be posturing. So my ultimate question is what happens if they
[01:42:00.000 --> 01:42:06.160]  steal this? What happens if they steal this? What are we going to do? Because for all of
[01:42:06.160 --> 01:42:13.440]  the medicinal purposes, this man should be the one that saves us because DeSantis has no foreign
[01:42:13.440 --> 01:42:19.040]  policy, has nothing. I don't want someone to prove to me what he can do. I want a proven master.
[01:42:21.360 --> 01:42:25.040]  Well, it looks like we're going to have Trump as the nominee. We're a year and a half out, but
[01:42:25.840 --> 01:42:29.120]  imagine what the deep state's going to do though, Kim. They're going to go crazy.
[01:42:30.320 --> 01:42:34.960]  Yeah. I mean, you know what's so wild, Alex, is that when he walked out the door,
[01:42:35.520 --> 01:42:41.440]  I think he started seeing everything that he didn't. His ego, I'm sorry, the it is powerful.
[01:42:41.440 --> 01:42:46.880]  And I think his ego couldn't let him know that it was so fantastical. I think he saw all this-
[01:42:46.880 --> 01:42:50.960]  No, you're right. He's definitely gotten an education. Thank you, Kim. All right,
[01:42:50.960 --> 01:42:54.480]  Bart and many others, your calls are straight ahead on the other side of this quick break.
[01:42:54.480 --> 01:42:58.320]  And then Owen Schroyer takes over for Sunday Night Live, 6 to 8 PM Central.
[01:42:58.960 --> 01:43:03.600]  The fight against the new world order is now the top story in the world. The globalists are in deep
[01:43:03.600 --> 01:43:08.960]  trouble, but they're striking back with all their deep state operatives to shut down Infowars and
[01:43:08.960 --> 01:43:14.320]  other truth tellers like James O'Keefe and Tucker Carlson and countless others. So please pray for
[01:43:14.320 --> 01:43:18.640]  us now more than ever. Spread the word about the broadcast and get great products to keep us on
[01:43:18.640 --> 01:43:22.960]  air and fund our operation while at the same time enriching your life. Now we've got three new
[01:43:22.960 --> 01:43:28.080]  products available at InfowarsStore.com and a bestseller back in stock. We have the amazing
[01:43:28.080 --> 01:43:33.200]  Dr. Jones Naturals turmeric toothpaste. That's so much more. Find out more at InfowarsStore.com.
[01:43:33.200 --> 01:43:37.600]  We have the ashwagandha root pills with black powder extract to accelerate your libido,
[01:43:37.600 --> 01:43:42.480]  stamina, testosterone. And we have pure ashwagandha gummies at InfowarsStore.com as well.
[01:43:42.480 --> 01:43:46.480]  These are all the highest quality products. The prebiotic is now finally back in stock.
[01:43:46.480 --> 01:43:51.040]  They're all there at InfowarsStore.com. So please take action now, enrich your life,
[01:43:51.040 --> 01:43:56.400]  empower your body and keep us on air. Please take action now. InfowarsStore.com.
[01:43:59.920 --> 01:44:04.720]  I talk a lot about the great successes Infowars has had. I don't think anybody can deny it.
[01:44:05.360 --> 01:44:10.560]  And it is because of listeners and viewers supporting us. When we talk about the crew at
[01:44:10.560 --> 01:44:15.840]  Infowars, people behind the scenes, the researchers, the writers, they really have
[01:44:15.920 --> 01:44:20.880]  been the MVPs in this fight. And when you look at Harrison Smith and Owen Schroyer and the hard
[01:44:20.880 --> 01:44:27.440]  work they engage in every day, five, six, seven days a week, it's really just incredible. So for
[01:44:27.440 --> 01:44:31.840]  myself and the whole Infowars crew, I thank you for your past support. I only encourage you now
[01:44:31.840 --> 01:44:37.520]  to realize that Infowars cannot stay on air if you do not support us. I know you spread the word.
[01:44:37.520 --> 01:44:41.600]  I know you pray for us and that's wonderful. Keep doing it. But most viewers and listeners
[01:44:41.600 --> 01:44:46.560]  never go to InfowarsStore.com and you never buy great products that enrich and empower your life
[01:44:46.560 --> 01:44:50.960]  while at the same time keep us on air. I know that less than 1% of our listeners actually go buy
[01:44:50.960 --> 01:44:56.320]  products at InfowarsStore.com. If just 1% more of you took action and went to InfowarsStore.com,
[01:44:56.320 --> 01:44:58.720]  our funding problems will be over. Please take action now.
[01:45:00.560 --> 01:45:07.600]  Humanity is in a fight for its very life. And Infowars for decades has been at the very forefront
[01:45:07.600 --> 01:45:12.320]  of the fight for a pro-human future. We can't stay on air without your help. And I want to
[01:45:12.320 --> 01:45:15.840]  thank you all for your past support. And I want to encourage those of you that have never bought
[01:45:15.840 --> 01:45:21.440]  products at InfowarsStore.com to go there and experience how amazing these products really are.
[01:45:21.440 --> 01:45:27.200]  Ultimate Bone Broth finally sold out for over two years back in stock. Real Red Pill Plus,
[01:45:27.200 --> 01:45:32.880]  simply amazing. Nitric Boost, what it does for your heart. Cardiovascular, critical. All these
[01:45:32.880 --> 01:45:37.440]  products like Ultimate Krill Oil, Ultimate Fish Oil, Supermelt Vitality, they're all available
[01:45:37.440 --> 01:45:42.720]  and in stock, ready to ship to you right now at InfowarsStore.com. And the final 1200 signed
[01:45:42.720 --> 01:45:46.080]  copies of my book, The Great Reset and the War for the World, and I'm not going to sign any more
[01:45:46.080 --> 01:45:50.320]  after that, are exclusively available at InfowarsStore.com as well. In the last month,
[01:45:50.320 --> 01:45:53.920]  I got a little busy, so I didn't sign the books. We didn't have them for sale. But now I signed
[01:45:53.920 --> 01:46:03.040]  the last books. You can get them right now. It's hard to believe that we're already going
[01:46:03.120 --> 01:46:09.120]  into March 2023, and the world is an insane place. World War III has already started.
[01:46:09.120 --> 01:46:13.440]  Biden is a puppet and is dissolving our borders. There's mass censorship. James O'Keefe's been
[01:46:13.440 --> 01:46:17.040]  removed from Project Veritas. The list goes on and on of the bad things that are happening.
[01:46:17.040 --> 01:46:22.080]  But the good things that are happening is humanity is really accelerating its awakening. But those
[01:46:22.080 --> 01:46:26.400]  of us on the forefront are under more attack by the establishment than ever. That's why I'm
[01:46:26.400 --> 01:46:30.240]  counting on you to spread the word about the broadcast, to pray for the broadcast,
[01:46:30.240 --> 01:46:34.080]  and to keep the broadcast on the air by getting great products at InfowarsStore.com.
[01:46:34.080 --> 01:46:37.760]  Whether it's a final signed copy, they're almost all sold out, or the Great Reset and the War for
[01:46:37.760 --> 01:46:41.600]  the World, or Ultimate Bone Broth finally back in stock after over two years, it's all available
[01:46:41.600 --> 01:46:46.480]  at InfowarsStore.com. These are truly amazing products. So get your Infowars products at
[01:46:46.480 --> 01:46:51.200]  InfowarsStore.com and enrich your life while keeping the broadcast on the air. It is your
[01:46:51.200 --> 01:46:55.360]  decision on whether or not we stay on air, so please take action now at InfowarsStore.
[01:46:55.360 --> 01:47:06.480]  Leading a frontal assault on the lies of the New World Order, it's Alex Jones.
[01:47:12.960 --> 01:47:16.880]  All right, last segment. I'll be back tomorrow, 11 a.m. Central, the regular Alex Jones show.
[01:47:16.880 --> 01:47:20.720]  Please spread the word. That's how we reach new people, and I thank you. We got loaded phone
[01:47:20.720 --> 01:47:23.920]  lines. I'm going to get to every person I can, so I'm going to give each caller about a minute.
[01:47:23.920 --> 01:47:26.320]  Bart in Georgia. You're on the air, Bart. Go ahead.
[01:47:28.320 --> 01:47:34.640]  Yes, sir. This possible indictment of Trump, I think, is really a disguise for an assassination
[01:47:34.640 --> 01:47:41.440]  attempt because Trump's Secret Service is substantially less than any sitting president,
[01:47:42.160 --> 01:47:45.840]  and they're going to try to kill him. He shouldn't go. He should just barricade himself
[01:47:45.840 --> 01:47:51.440]  inside of Mar-a-Lago and then call for his protesters to block the feds from coming in.
[01:47:51.440 --> 01:47:57.440]  Well, he said he's ready to be assassinated, but definitely I think what he's doing,
[01:47:58.240 --> 01:48:00.560]  the power structure's going to come after him. It doesn't mean he's perfect,
[01:48:00.560 --> 01:48:06.720]  but they see him as a threat to their power. Yeah, and I think his threats of protest
[01:48:07.520 --> 01:48:12.720]  was what made them back down because what they're afraid of is another January 6th.
[01:48:12.720 --> 01:48:16.000]  That's why they're trying to set everybody up because they're so afraid.
[01:48:16.000 --> 01:48:19.680]  No, I agree. They're afraid of a real January 6th. People weren't trying to take over then.
[01:48:21.440 --> 01:48:26.160]  And if we wanted to, we could. Absolutely. Appreciate your call,
[01:48:26.160 --> 01:48:28.800]  Bart. Thanks for holding to say that. Mark in Brooklyn, go ahead.
[01:48:29.760 --> 01:48:31.920]  Yeah, Alex. How you doing, my brother? Good, brother.
[01:48:32.480 --> 01:48:37.280]  Love you, man. Love you. You're the best. Listen, I think Trump is, he's using his psych social on
[01:48:37.280 --> 01:48:41.360]  these people. You know what I'm saying? When he's threatening them, trying to put them out there,
[01:48:41.360 --> 01:48:46.240]  trying to make them do things to show the American people what they're really like,
[01:48:47.040 --> 01:48:51.760]  to put them out there. You know what I mean? And I wanted to ask the question,
[01:48:51.760 --> 01:49:00.720]  who can we, how can we establish and put together a rally or a march to get these people arrested,
[01:49:00.720 --> 01:49:04.080]  to start arresting these people already? How can we start doing this?
[01:49:04.080 --> 01:49:07.360]  Well, I mean, he's having rallies everywhere calling for their arrest. I think it's happening,
[01:49:07.360 --> 01:49:11.040]  brother. I don't think one rally is going to do it. But I mean, that's why this rhetoric is so
[01:49:11.040 --> 01:49:14.800]  powerful. He's saying these are criminals. They've hijacked your country. They want to destroy you.
[01:49:14.800 --> 01:49:20.880]  And we've got to arrest him. I think he's doing it. Okay. Okay. Okay, cool. Other than that,
[01:49:21.600 --> 01:49:24.480]  I mean, I'm going to start trying to do it here in Brooklyn. I'm trying already,
[01:49:24.480 --> 01:49:31.200]  trying to get people to come together and to go down to the legislation office in downtown Brooklyn
[01:49:31.200 --> 01:49:36.000]  and start doing the same thing. Well, that's your first amendment, right? And just don't
[01:49:36.000 --> 01:49:39.440]  get provocateur. And I'm sure you won't. God bless you, Mark. Thanks for holding,
[01:49:39.440 --> 01:49:42.480]  getting to everybody. Hate to cut people off. These are great calls, but thanks everybody.
[01:49:42.480 --> 01:49:44.960]  Gary in New York. Another call from New York. You're on the air.
[01:49:46.080 --> 01:49:50.400]  Hey, thank you, Alex. A long time listener, first time caller, and thank you very much
[01:49:50.400 --> 01:49:55.120]  for your story. I was on the fence for a very long time, but I've gotten a couple of your products
[01:49:55.120 --> 01:50:00.320]  and no complaints. Thank you. Anybody else that is on the fence, if you're afraid to buy something
[01:50:00.320 --> 01:50:04.960]  online, look up virtual credit cards. They protect your account. They've stopped a lot.
[01:50:05.680 --> 01:50:10.080]  On to Trump real quick. I'm worried that they're going to use some kind of event
[01:50:10.880 --> 01:50:19.040]  to start up something similar to January 6th. And anybody that's at an event that
[01:50:20.000 --> 01:50:24.720]  may have somebody trying to do something wrong, we've got to stop it. We got to put a stop to it.
[01:50:24.720 --> 01:50:31.120]  We can't do another January 6th where you have a few people breaking windows and opening doors
[01:50:31.120 --> 01:50:38.960]  and then allowing people in. As far as Trump, I'm worried now, I think you reported, correct me if
[01:50:38.960 --> 01:50:45.760]  I'm wrong, the CIA being concerned about a civil war in the country. Yes. What if they use Trump,
[01:50:45.760 --> 01:50:53.680]  not him being involved, but what if they trigger something to spark that? They could do anything.
[01:50:53.680 --> 01:50:57.200]  We're in a war with them. They can do stuff. We can do stuff, but I absolutely hear what you're
[01:50:57.200 --> 01:51:01.120]  saying. And that's why we've got to have good people everywhere documenting what's happening.
[01:51:01.120 --> 01:51:06.560]  I didn't get to it tonight. I will tomorrow. New police footage of the Metro Police, not the
[01:51:06.560 --> 01:51:11.760]  Capitol Police helping storm the Capitol. Such a giant development. We'll be covering it tomorrow
[01:51:11.760 --> 01:51:16.160]  at 11 a.m. Central. Thank you, Gary. Gold in Arizona. You're on the air. Go ahead.
[01:51:18.160 --> 01:51:24.000]  Yeah. My point about Trump is he talks about fighting the deep state and he's going to end
[01:51:24.000 --> 01:51:31.040]  them. But really, he needs to end the Federal Reserve because the only meaningful and substantive
[01:51:31.040 --> 01:51:37.600]  regime on earth is the bankers. And the only regime change that matters is changing the bankers
[01:51:37.600 --> 01:51:42.640]  and putting, repealing the amendment that gave them the right to coin our money and putting it
[01:51:42.640 --> 01:51:48.080]  back into the hands of the people. You're talking about what happened in 1913 and you're dead on and
