[00:00.000 --> 00:11.000]  Music
[3:17:12.040 --> 3:17:17.240]  and get an extra 10% off your purchase at bug assault dot com fire your fly
[3:17:17.240 --> 3:17:24.240]  swatter get your bug assault today fellow patriots my name is Todd Savage
[3:17:24.240 --> 3:17:28.400]  founder of black rifle real estate dot com like you I was a prisoner of the
[3:17:28.400 --> 3:17:32.040]  out left sanctuary state until one day I chose to leave my family to freedom
[3:17:32.040 --> 3:17:36.240]  today we live on a sustainable 20-acre homestead where we shoot hunt garden
[3:17:36.240 --> 3:17:39.720]  and homeschool our children without the tyranny of the nanny state looking over
[3:17:39.720 --> 3:17:43.520]  us if you're ready to flee the city to the freedom of Idaho or Montana our
[3:17:43.520 --> 3:17:47.280]  black rifle real estate team is here to help go to black rifle real estate dot
[3:17:47.280 --> 3:17:51.840]  com that's black rifle real estate dot com
[3:17:51.840 --> 3:17:57.000]  ladies and gentlemen info wars can now offer high quality storeable food again
[3:17:57.000 --> 3:18:02.480]  other manufacturers were sold out eight weeks ago and they told people they had
[3:18:02.480 --> 3:18:09.320]  food most folks never would deliver their food well when our sponsors began to
[3:18:09.320 --> 3:18:13.520]  run short they just spend sales till they open more factories and secured
[3:18:13.520 --> 3:18:18.760]  more food so the order's in or right now they can take new orders and get it to
[3:18:18.760 --> 3:18:23.040]  you quickly they'll probably have to suspend orders very very soon again
[3:18:23.040 --> 3:18:28.260]  because the lockdown of the economy is killing food distribution farming you
[3:18:28.260 --> 3:18:32.320]  name it and now it's mainstream news the food shortages and delivery are already
[3:18:32.320 --> 3:18:37.760]  starting to happen if Trump can turn the economy back on and rest control of
[3:18:37.760 --> 3:18:42.000]  our system away from the globalist things may be okay but it looks like it's
[3:18:42.000 --> 3:18:45.480]  gonna get very very rough so again ladies and gentlemen now is the time to secure
[3:18:45.480 --> 3:18:48.920]  the number one thing you need high quality storeable food ready to get to
[3:18:48.920 --> 3:18:54.080]  you and your family now to get your orders in the forestore dot com allergies
[3:18:54.080 --> 3:19:00.680]  dander asthma germs toxins there are many reasons why we need to think about
[3:19:00.680 --> 3:19:05.160]  what is really in the air around us we may not be able to stop breathing but
[3:19:05.160 --> 3:19:09.200]  we can't control what's in the air we breathe the revolutionary alexa pure
[3:19:09.200 --> 3:19:13.160]  breeze air filtration system is a powerful ally in the fight against the
[3:19:13.160 --> 3:19:18.560]  dangerous toxins and viruses in the air powerful quiet and effective the
[3:19:18.560 --> 3:19:22.720]  breeze uses a four-step purification process to help you breathe easier and
[3:19:22.720 --> 3:19:26.640]  cleaner similar systems could cost hundreds to even thousands of dollars
[3:19:26.640 --> 3:19:30.680]  but the alexa pure breeze air purification is the best and most
[3:19:30.680 --> 3:19:35.280]  affordable bar none the breeze in the ion cluster patented technology used in
[3:19:35.280 --> 3:19:41.240]  the system eliminate up to 99.97% of airborne contaminants get the alexa
[3:19:41.240 --> 3:19:45.120]  pure breeze today and save big on a world-class air filtration system for
[3:19:45.120 --> 3:19:49.400]  your own don't keep breathing toxic or dangerous air get this special today at
[3:19:49.400 --> 3:19:59.520]  info or store com you're listening to the alex jones show
[3:19:59.520 --> 3:20:20.760]  the alex jones show because there is a war on for your mind with nick baggage
[3:20:20.760 --> 3:20:30.000]  and welcome back and it's a Friday afternoon and most of the country are
[3:20:30.000 --> 3:20:34.840]  still a little bit more noon here in anchorage Alaska and we were talking a
[3:20:34.840 --> 3:20:39.040]  little bit about the oil and gas situation just because it it has such a
[3:20:39.040 --> 3:20:44.560]  huge impact on various aspects of the country here in Alaska it is devastating
[3:20:44.560 --> 3:20:50.120]  what's happening right now two for two reasons one is we've completely lost our
[3:20:50.120 --> 3:20:57.920]  tourism industry as well as had a major impact on oil and gas and other forms of
[3:20:57.920 --> 3:21:03.760]  development here because we're essentially a raw resource state also
[3:21:03.760 --> 3:21:10.640]  before the break alex had mentioned a little bit about and you know talking
[3:21:10.640 --> 3:21:16.760]  about gates right you know why does he get such a negative back flash every
[3:21:16.760 --> 3:21:24.320]  time his name is quoted in articles and so so on I would venture this and I
[3:21:24.320 --> 3:21:28.640]  would put this out there because he's not elected he doesn't represent us no
[3:21:28.640 --> 3:21:33.640]  one chose him he chose himself and had a big checkbook to get in front of the
[3:21:33.640 --> 3:21:41.440]  public but nobody chose him to lead anything ever okay a shareholder did I
[3:21:41.440 --> 3:21:45.560]  guess at one point commercially I mean he did his thing with Microsoft whatever
[3:21:45.560 --> 3:21:50.040]  else he did but the point of the matter is that's kind of the rub for so many of
[3:21:50.040 --> 3:21:53.160]  us you know whether you're talking about the United Nations nobody elected
[3:21:53.160 --> 3:21:57.440]  anybody there either and they'd like to tell you what to do I resent that I
[3:21:57.440 --> 3:22:02.320]  resent that at a really deep level not the idea of people talking to each
[3:22:02.320 --> 3:22:07.040]  other nation sharing information all of that hey good good great I'm all for it
[3:22:07.040 --> 3:22:12.520]  I believe in dialogue but I don't believe is representation without a vote I don't
[3:22:12.520 --> 3:22:18.000]  believe in that okay that's why I support the paper ballot only not little
[3:22:18.000 --> 3:22:23.320]  things you punch out but things that you ink up with ink pens so that you can
[3:22:23.320 --> 3:22:27.280]  recount them later you know that's one thing that should never be automated
[3:22:27.280 --> 3:22:30.800]  that there ought to be a constitutional amendment because nobody ever
[3:22:30.800 --> 3:22:35.000]  anticipated there'd be a different way to do it but there ought to be a
[3:22:35.000 --> 3:22:40.320]  protection of the ballot is sacred to democrat democracies and republics where
[3:22:40.320 --> 3:22:47.520]  the voting actually matters like ours you know and so I think about that in the
[3:22:47.520 --> 3:22:53.600]  scope of things but also think about sort of what's going on the opposite is
[3:22:53.600 --> 3:22:57.640]  what this virus is being used for greater levels of political control
[3:22:57.640 --> 3:23:05.600]  something I've been talking about for years over the last week one of my
[3:23:05.600 --> 3:23:10.120]  business partners in Thailand sent me a document it was pretty interesting when
[3:23:10.120 --> 3:23:15.680]  I want to mention it today it's called scenarios of the future of technology
[3:23:15.680 --> 3:23:20.400]  and international development by the Rockefeller Foundation and the GBN
[3:23:20.400 --> 3:23:26.240]  global business network there it is for those of you that have a screen today
[3:23:26.240 --> 3:23:31.120]  yeah I can figure out where it is somebody found a good great thanks guys
[3:23:31.120 --> 3:23:34.880]  in any case this thing was put together by the Rockefeller Foundation and I
[3:23:34.880 --> 3:23:39.960]  read it and a couple things caught me that I had not noted before one is
[3:23:39.960 --> 3:23:45.280]  when was the Rockefeller Foundation the big one of the biggest nonprofits ever
[3:23:45.280 --> 3:23:51.600]  formed 1913 now isn't that really interesting because that's the same year
[3:23:51.600 --> 3:23:57.480]  that they created the income tax which to remind listeners in the 1890s was
[3:23:57.480 --> 3:24:02.600]  ruled by the US Supreme Court unconstitutional and likened to slavery
[3:24:02.600 --> 3:24:07.640]  because you couldn't tax a person's labor that was not possible until we had
[3:24:07.640 --> 3:24:13.120]  the amendment to the Constitution in 1913 that created the income tax and it
[3:24:13.120 --> 3:24:16.880]  also created all kinds of things including nonprofits so companies who
[3:24:16.880 --> 3:24:21.400]  were gonna get taxed now like the Rockefellers could transfer huge chunks
[3:24:21.400 --> 3:24:25.160]  of their wealth because after a certain point I mean how much money do you need
[3:24:25.160 --> 3:24:29.760]  really and the modern guys do the same thing the Gates and the other guys
[3:24:29.760 --> 3:24:35.360]  people with big money they move it to big nonprofits now nobody gets taxed but
[3:24:35.360 --> 3:24:40.360]  do you think those billion dollar plus funds don't have influence it has the
[3:24:40.360 --> 3:24:46.160]  Clinton Foundation or the Obama Foundation or the Bush Foundation or you
[3:24:46.160 --> 3:24:49.600]  know the Gates Foundation or any other Foundation what is it what do they hope
[3:24:49.600 --> 3:24:55.720]  to gain and you could say well they're benevolent well perhaps so and I'm
[3:24:55.720 --> 3:25:00.240]  sure in their view they are but how people act and what they do tells you
[3:25:00.240 --> 3:25:05.640]  more than everything else right so measure against performance but more
[3:25:05.640 --> 3:25:10.160]  importantly I don't like and I think a lot of us don't like people telling us
[3:25:10.160 --> 3:25:16.320]  what to do that we don't elect appropriately to do that or they don't
[3:25:16.320 --> 3:25:20.720]  get appointed by people that are elected and this is kind of ridiculous the UN
[3:25:20.720 --> 3:25:24.840]  side of it is way too powerful from my perspective so is the World Health
[3:25:24.840 --> 3:25:29.120]  Organization and they can't even tell anyone what to do obviously unless they're
[3:25:29.120 --> 3:25:32.600]  given a script from China and that was not from Trump that was from the vice
[3:25:32.600 --> 3:25:38.720]  premier of Japan who called it the Chinese Health Organization so as all
[3:25:38.720 --> 3:25:43.520]  these things happen now looking at that Rockefeller report why else is that
[3:25:43.520 --> 3:25:49.040]  important well this was a narrative a fictional narrative right I mean these
[3:25:49.040 --> 3:25:52.520]  were scenarios that were dreamed up and I'm looking for the right page here
[3:25:52.520 --> 3:25:57.080]  because I'm gonna just read it because I mean you can't make this stuff up folks
[3:25:57.080 --> 3:26:00.920]  I mean it's too crazy you know and that and when you read it and you go who's
[3:26:00.920 --> 3:26:07.840]  who wrote this you know it was it was the Rockefeller Foundation and so what
[3:26:07.840 --> 3:26:12.720]  do they what do they say and so here's a let me just read it and this is
[3:26:12.720 --> 3:26:20.480]  fictional remember this was written in fact ten years ago May 2010 ten years
[3:26:20.480 --> 3:26:25.280]  ago okay and here's what it says even the most pandemic prepared nations were
[3:26:25.280 --> 3:26:29.160]  quickly overwhelmed when the virus streaked around the world infecting
[3:26:29.160 --> 3:26:33.280]  nearly 20% of global population and killing eight million in just seven
[3:26:33.280 --> 3:26:37.760]  months the majority of them were healthy young adults the pandemic also had a
[3:26:37.760 --> 3:26:42.000]  deadly effect on economies international ability of both people and
[3:26:42.000 --> 3:26:47.560]  goods screech to a halt debilitating industries like tourism and breaking the
[3:26:47.560 --> 3:26:52.160]  global supply chains even locally normally bustling shops and office
[3:26:52.160 --> 3:26:57.960]  building sat in for months devoid of both employees and customers the pandemic
[3:26:57.960 --> 3:27:01.480]  blanketed the planet though disproportionate numbers died in
[3:27:01.480 --> 3:27:05.560]  Africa Southeast Asia and Central America the virus spread like wildfire in the
[3:27:05.560 --> 3:27:10.600]  absence of official containment protocols but even in developed countries
[3:27:10.600 --> 3:27:14.600]  containment was challenged the United States initial policy of strongly
[3:27:14.600 --> 3:27:19.600]  discouraging citizens from flying prove deadly in its leniency accelerating
[3:27:19.600 --> 3:27:24.880]  the spread of the virus not just within the US but across borders however a few
[3:27:24.880 --> 3:27:32.360]  countries did far better China in particular the Chinese government quick
[3:27:32.360 --> 3:27:40.400]  to impose mandatory quarantine in all citizens as well as an instant and near
[3:27:40.400 --> 3:27:45.440]  hermetic sealing off of all borders saved millions of lives stopping the
[3:27:45.440 --> 3:27:57.800]  spread of the virus far earlier think about that ladies and gentlemen think
[3:27:57.800 --> 3:28:03.800]  about that written 10 years ago as a prelude to where we're at today another
[3:28:03.800 --> 3:28:09.240]  book I referenced last week was out of the blue by John Peterson who runs the
[3:28:09.240 --> 3:28:14.400]  Arlington Institute he predicted pandemic 2 and then what would come from it and
[3:28:14.400 --> 3:28:19.200]  what would come from it from both of these guys a more directed and controlled
[3:28:19.200 --> 3:28:24.040]  society they were predicting this 10 years ago Rockefeller Foundation in
[3:28:24.040 --> 3:28:28.960]  partnership with Gates and other foundations including John Hopkins are
[3:28:28.960 --> 3:28:33.840]  running the meters today were they responsible or are they taking advantage
[3:28:33.840 --> 3:28:39.000]  I can assure you they're taking advantage of the opportunity regardless of how it
[3:28:39.000 --> 3:28:43.920]  began because these guys are opportunistic they look for this and take
[3:28:43.920 --> 3:28:47.880]  advantage of this to the detriment of every living soul we'll be right back
[3:28:47.880 --> 3:28:55.240]  this is dr. Nick baggage get healthy not high with 100 percent pure CBD powerful
[3:28:55.240 --> 3:28:59.160]  natural pain relief from veterans vitality GCN listeners have you ever
[3:28:59.160 --> 3:29:02.640]  thought about how CBD may help you I'm sure you have heard about the many
[3:29:02.640 --> 3:29:06.440]  benefits of CBD well here's your opportunity to try before you buy
[3:29:06.440 --> 3:29:10.680]  created by veterans and for everyone who deserves better choices our CBD is
[3:29:10.680 --> 3:29:14.600]  derived from organic hemp grown in the USA and third-party tested veterans
[3:29:14.600 --> 3:29:19.440]  vitality CBD saves you as much as 25 to 50 percent over our competition and a
[3:29:19.440 --> 3:29:22.960]  portion of all sales is contributed to veteran nonprofits and events many of
[3:29:22.960 --> 3:29:27.600]  our customers have experienced improved quality of life help with anxiety PTSD
[3:29:27.600 --> 3:29:32.160]  and overall well-being our products do not contain THC they are safe not
[3:29:32.160 --> 3:29:37.200]  addictive effective and 100% legal GCN listeners get your free trial bottle of
[3:29:37.200 --> 3:29:42.480]  premium CBD by simply paying shipping and handling at GCN free CBD calm that's
[3:29:42.480 --> 3:29:49.240]  GCN free CBD calm again GCN free CBD calm offered by veterans vitality premium
[3:29:49.240 --> 3:29:57.120]  CBD it's been sold out for more than four months but our best-selling vitamin D
[3:29:57.120 --> 3:30:03.720]  3 and vitamin K formula is back in stock winner son in the fall in the winter as
[3:30:03.720 --> 3:30:06.640]  you know your body when you're not getting sunlight on the skin does not
[3:30:06.640 --> 3:30:13.080]  produce vitamin D 3 so it's important to ingest it but a lot of people do not
[3:30:13.080 --> 3:30:17.800]  absorb it well in the gut so you take this formula under the tongue it tastes
[3:30:17.800 --> 3:30:22.280]  sweet naturally let it sit there about 30 seconds to a minute and then you
[3:30:22.280 --> 3:30:28.160]  swallow the rest and it's just amazing it's back in stock and yes we're gonna
[3:30:28.160 --> 3:30:32.680]  offer to 50% off because that's the right thing to do during this crisis so
[3:30:32.680 --> 3:30:38.640]  whether son 50% off we also have ultra 12 highest quality be 12 it is also
[3:30:38.640 --> 3:30:43.960]  available take it out of the tongue 50% off info or store.com and we have x3
[3:30:43.960 --> 3:30:48.640]  though it's gonna sell out super high quality for a iodine it is 60% off
[3:30:48.640 --> 3:30:54.800]  because I want you to have it right now info or store.com as men age they
[3:30:54.800 --> 3:31:03.280]  often experience a slowdown in vitality energy and overall wellness and that's
[3:31:03.280 --> 3:31:09.800]  why we made one of our most popular formulas to date super male vitality
[3:31:09.800 --> 3:31:15.320]  specifically designed to assist the body in regulating proper balance to
[3:31:15.320 --> 3:31:21.640]  create superior vitality in males now look this unique formula promotes your
[3:31:21.640 --> 3:31:27.320]  body's own natural responses and it contains no synthetic chemicals and
[3:31:27.320 --> 3:31:33.920]  no unwanted additives yes we're talking about ancient wisdom combined with
[3:31:33.920 --> 3:31:37.640]  modern technology working together in perfect
[3:31:37.640 --> 3:31:42.840]  synchronicity to help you get the most out of this herb packed formula what are
[3:31:42.840 --> 3:31:47.720]  you waiting for go to the info or store never been a better time than right now
[3:31:47.720 --> 3:31:56.000]  super male vitality at info or store.com when one studies history and human
[3:31:56.000 --> 3:32:00.840]  nature you learn very quickly that rugged individualism and people to think
[3:32:00.840 --> 3:32:06.280]  for themselves build free societies innovate to amazing things but those
[3:32:06.280 --> 3:32:11.640]  that love to grovel those that love to be subservient those that love to
[3:32:11.640 --> 3:32:17.880]  apply and think that it's a virtue they create stagnation corruption tyranny and
[3:32:17.880 --> 3:32:25.040]  then finally collapse and the world is now being tested and we're seeing lots
[3:32:25.040 --> 3:32:30.440]  of dutiful individuals who've complied submitted their whole lives believing if
[3:32:30.440 --> 3:32:34.720]  they just submit now in a bigger way somehow they'll create a heavenly
[3:32:34.720 --> 3:32:40.920]  future but the technocrats running the global system are oppressive and
[3:32:40.920 --> 3:32:47.160]  anti-human and are psychotic and are building an anti-human future submission
[3:32:47.160 --> 3:32:53.480]  to them is like tying a big boulder on your neck and throwing into the ocean
[3:32:53.480 --> 3:33:15.040]  you're listening to the Alex Jones show live from Austin Texas broadcasting
[3:33:15.040 --> 3:33:25.200]  worldwide it's Nick baggage you're listening to the Alex Jones show and
[3:33:25.200 --> 3:33:29.680]  welcome back and you know I think it about you know just the whole team you
[3:33:29.680 --> 3:33:34.080]  know we've all got a lot going on and there's always a lot of stress them all
[3:33:34.080 --> 3:33:40.000]  of this and you know you got to sound the alarm you know some people you know
[3:33:40.000 --> 3:33:44.360]  get a little more excited than others but that's the beauty of import wars it's
[3:33:44.360 --> 3:33:48.280]  about information and we all have different delivery systems to get the
[3:33:48.280 --> 3:33:54.720]  word out and I appreciate everyone in import wars and on the team here it's
[3:33:54.720 --> 3:34:00.440]  been great the last week you know talking about Alex you know yeah you
[3:34:00.440 --> 3:34:05.600]  know you fear the empathy the depth of the empathy that we all feel for what's
[3:34:05.600 --> 3:34:10.000]  going on in the world but at the same time you're energized I mean because you
[3:34:10.000 --> 3:34:14.880]  got work to do you've got a mission to accomplish you know so it is a kind of a
[3:34:14.880 --> 3:34:20.760]  paradox it always has been for those that saw it coming you know how do you
[3:34:20.760 --> 3:34:26.360]  maintain a sense of joy in this when you see what's coming you do because you
[3:34:26.360 --> 3:34:33.000]  know how the story ends and and so that works out but but having said all that
[3:34:33.000 --> 3:34:36.000]  getting back to what we were talking about a little bit before the break but
[3:34:36.000 --> 3:34:39.520]  where I wanted to go with this I started a little bit with oil I started a
[3:34:39.520 --> 3:34:43.200]  little bit with kind of dealing with that whole New World Order structure that
[3:34:43.200 --> 3:34:47.240]  we've got going on around us but really what I want to talk about and again pick
[3:34:47.240 --> 3:34:50.840]  up a little bit of where Alex left off he talked a little bit about Alaska and
[3:34:50.840 --> 3:34:56.920]  my family's heritage here and this is the great hope of the nation you see
[3:34:56.920 --> 3:35:02.160]  because we are the Treasury of the nation we are about 18% of the landmass we
[3:35:02.160 --> 3:35:06.880]  have more coastline than the East Coast Gulf Coast and West Coast of the United
[3:35:06.880 --> 3:35:12.600]  States combined in a 200 mile federal limit extending beyond the three mile
[3:35:12.600 --> 3:35:19.120]  state a jurisdictional limit on all waters off Alaska that's tremendous amount
[3:35:19.120 --> 3:35:24.040]  of resource now let me tell you about that resource there's 700,000 people
[3:35:24.040 --> 3:35:30.920]  more or less that live here let me say that again 700,000 people living in a
[3:35:30.920 --> 3:35:38.120]  country with 350 million and we're 18% or about a fifth of the landmass is crazy
[3:35:38.120 --> 3:35:44.760]  right and and yet here's what we have here this is Alex was always mentioned
[3:35:44.760 --> 3:35:49.240]  my dad's work on the native land claim settlement act and there's always a lot
[3:35:49.240 --> 3:35:55.440]  to say about that that particular act go I got to go back in time I got to go
[3:35:55.440 --> 3:35:58.360]  back in history and I'm going to give you that history because important part
[3:35:58.360 --> 3:36:02.720]  of our nation system most people don't know and again it's one-fifth of the
[3:36:02.720 --> 3:36:06.480]  game when you think of the landmass you know what we hold in common at the
[3:36:06.480 --> 3:36:13.360]  public treasury if you will and the lack of development here is an embarrassment
[3:36:13.360 --> 3:36:18.000]  as multinationals have used this as sort of a sewer house and the method of
[3:36:18.000 --> 3:36:22.560]  storing it is to lock it up in parks preserves and other federal restrictions
[3:36:22.560 --> 3:36:26.800]  that continue to extend into our state to the point where it strangles us and
[3:36:26.800 --> 3:36:31.280]  every environmental organization the world uses Alaska's the poster child
[3:36:31.280 --> 3:36:37.120]  for fundraising events which is totally screws us over here but it also screws
[3:36:37.120 --> 3:36:43.040]  over every single American because we're denied the opportunity to produce the
[3:36:43.040 --> 3:36:48.000]  nation's wealth you know this is the wealth of the nation it's not fee on
[3:36:48.000 --> 3:36:54.000]  fiat currency being run on a printing press by the by 300 member banks of the
[3:36:54.000 --> 3:36:59.440]  Federal Reserve that's not how it goes it's real wealth here and that real
[3:36:59.440 --> 3:37:03.960]  wealth that the multinationals call this their safety deposit they just
[3:37:03.960 --> 3:37:08.920]  stow it all here they can twist all of our arms about how horrible and terrible
[3:37:08.920 --> 3:37:14.240]  it is to develop in the United States and so they chisel us down to nothing in
[3:37:14.240 --> 3:37:18.560]  a tax take and then they go X elsewhere in the third world where they bribe and
[3:37:18.560 --> 3:37:23.320]  exploit resource producers oh I shouldn't say bribe I guess make
[3:37:23.320 --> 3:37:28.520]  contributions to their political efforts and nonprofits in those countries that
[3:37:28.520 --> 3:37:34.080]  are owned by G government family members and all kinds of people connect to the
[3:37:34.080 --> 3:37:37.920]  government that's how it works you see but in those countries revolutions come
[3:37:37.920 --> 3:37:42.000]  and go and people get shoved into barrels and chunks and pieces and floated
[3:37:42.000 --> 3:37:47.960]  down rivers in America we're politically safe so someday they come back but by
[3:37:47.960 --> 3:37:54.560]  then you know what's left here it's time to develop our own resources in our
[3:37:54.560 --> 3:37:59.000]  national interests and encourage that kind of development and not discourage
[3:37:59.000 --> 3:38:02.920]  it and start thinking about what do we have and how do we do that how do we do
[3:38:02.920 --> 3:38:07.520]  that before we did it with infrastructure starting with transportation the great
[3:38:07.520 --> 3:38:13.320]  railroads transcontinental railroads and then later the interstate system and
[3:38:13.320 --> 3:38:16.920]  then the regional railroads that went along with that development before the
[3:38:16.920 --> 3:38:22.560]  interstate system and then we had a way to move goods and then the ports that
[3:38:22.560 --> 3:38:27.480]  allowed us to move goods in and out but you know one thing we didn't contemplate
[3:38:27.480 --> 3:38:35.520]  is having to travel between US ports in the way that we do now and so there are
[3:38:35.520 --> 3:38:40.520]  certain things within legislation that absolutely strangle Alaska's natural
[3:38:40.520 --> 3:38:45.080]  resources coming in by ship at least into the United States the rest of the
[3:38:45.080 --> 3:38:49.040]  United States and that's unfortunate it's called the Jones Act which increases
[3:38:49.040 --> 3:38:54.680]  the shipping cost tenfold because it requires US flag vessels to go US port
[3:38:54.680 --> 3:38:59.960]  to US port you can go foreign port to US port US port form port no problem
[3:38:59.960 --> 3:39:06.040]  foreign bag vessel so a Chinese vessel can come from China to San Francisco and
[3:39:06.040 --> 3:39:11.800]  deliver a cargo for ten cents on the dollar compared to how much it costs to
[3:39:11.800 --> 3:39:17.960]  ship it halfway back to China and drop it off in Hawaii okay because that's a
[3:39:17.960 --> 3:39:22.760]  US port to US port got to use US flag vessel and it costs ten times as much
[3:39:22.760 --> 3:39:27.080]  so you know these are things that most people aren't aware of but they do they
[3:39:27.080 --> 3:39:32.680]  cost us all dearly think about shipping oil from Alaska to US ports the same
[3:39:32.680 --> 3:39:37.280]  equation happens when you think about super tankers and their costs and how the
[3:39:37.280 --> 3:39:41.640]  cost of shipping figures into the cost of oil has landed at the refinery and
[3:39:41.640 --> 3:39:46.960]  then landed at the gas station transportation all figures in so you
[3:39:46.960 --> 3:39:52.200]  know we have we have all of that to think about in this context of what is
[3:39:52.200 --> 3:39:58.440]  Alaska off well Tidewater in Southeast Alaska company Eucor and by way of
[3:39:58.440 --> 3:40:04.520]  disclosure I have some shares there but Eucor is a rare earth company and rare
[3:40:04.520 --> 3:40:10.200]  earth metals currently are produced predominantly in China and a little bit
[3:40:10.200 --> 3:40:14.320]  in Russia but we have no domestic prediction and these are critical to
[3:40:14.320 --> 3:40:21.080]  every major industry in the modern world today and so we have it Tidewater the
[3:40:21.080 --> 3:40:25.640]  ability to produce these rare earth minerals and that's going to go into
[3:40:25.640 --> 3:40:30.240]  production you'll see it in the next couple years another mineral deposit
[3:40:30.240 --> 3:40:36.640]  Constantin owned by DOWO 49% domestically by others cold mines operating
[3:40:36.640 --> 3:40:42.560]  now in Alaska Donlan Creek North is getting ready to do some things but
[3:40:42.560 --> 3:40:46.480]  there's a lot going on in Alaska that most people don't pay attention to and
[3:40:46.480 --> 3:40:51.280]  we don't have a rail link you know to link us up to the Canadian rail system
[3:40:51.280 --> 3:40:55.880]  which would then allow us to move commodities into the Midwest into the
[3:40:55.880 --> 3:40:59.400]  Rust fell where value can be at in the United States and the Jones Act not be
[3:40:59.400 --> 3:41:03.760]  a problem and you can still protect US shipping with Jones Act not have to make
[3:41:03.760 --> 3:41:08.120]  a modification for Alaska but get us a railroad at least you know how about a
[3:41:08.120 --> 3:41:12.400]  super infrastructure project get American labor to work hook us up with a
[3:41:12.400 --> 3:41:16.760]  railroad so we can get some of the stuff moving south and then to expand that
[3:41:16.760 --> 3:41:21.000]  railroad to the southern flank the Brooks range all the way to Nome look at
[3:41:21.000 --> 3:41:25.280]  the historic maps of where rail was supposed to be and let's build rail to
[3:41:25.280 --> 3:41:30.120]  riches as a national program in America again and build the infrastructure that
[3:41:30.120 --> 3:41:34.160]  we need to put America back to work because the one thing all this taught
[3:41:34.160 --> 3:41:39.600]  us is supply chain needs to come home and that starts with raw materials raw
[3:41:39.600 --> 3:41:45.360]  resources producing them here adding value here and then buying them here
[3:41:45.360 --> 3:41:50.120]  keeping that working within our economy not to say that your foreign trade is
[3:41:50.120 --> 3:41:54.800]  dead but we need to rethink the critical elements of our trade to make sure
[3:41:54.800 --> 3:41:58.920]  American industry is equipped and capable of producing and Alaska is a
[3:41:58.920 --> 3:42:03.920]  missed resource and a neglected resources time when people need to again
[3:42:03.920 --> 3:42:10.160]  turn your heads north and pay attention to this region this is a major major
[3:42:10.160 --> 3:42:14.000]  issue you know when I come back from the break I want to talk about a bit of the
[3:42:14.000 --> 3:42:18.480]  indigenous issues and how those form how Alaska became a state what happened
[3:42:18.480 --> 3:42:24.200]  before and how we've been as an extractive region and why this is such an
[3:42:24.200 --> 3:42:28.680]  important region for the nation in terms of our national wealth you know when you
[3:42:28.680 --> 3:42:32.680]  think of national wealth remember it's four things it's entrepreneurship it's
[3:42:32.680 --> 3:42:37.520]  labor it's land and natural resources lastly it's factories that make things
[3:42:37.520 --> 3:42:42.080]  even a shovel that digs a ditch and those are the things that are real wealth
[3:42:42.080 --> 3:42:46.120]  not fiat currency let's talk about the national treasury the national wealth
[3:42:46.120 --> 3:42:51.800]  the national resource base we'll be right back this is Nick there's a
[3:42:51.800 --> 3:42:56.240]  process where you take a stallion and you tie him down and you cut his testicles
[3:42:56.240 --> 3:43:00.240]  off and then he becomes gelded well that's what's happening to the entire
[3:43:00.240 --> 3:43:04.200]  world right now we're going into deep deep tyranny places like North Korea and
[3:43:04.200 --> 3:43:07.880]  China are going into deeper tearing as well it's all directed by the UN it's
[3:43:07.880 --> 3:43:12.560]  all a big cooked up giant plan to absolutely take control of your life
[3:43:12.560 --> 3:43:16.520]  bankrupt the economy and make you dependent on the big mega banks and to
[3:43:16.520 --> 3:43:20.960]  get your universal income you're gonna have to take the inoculations brain
[3:43:20.960 --> 3:43:23.880]  wash your kids the way they say and have absolutely no freedom and it's all
[3:43:23.880 --> 3:43:28.320]  happening boom overnight this is a giant revolution and as soon as you put the
[3:43:28.320 --> 3:43:31.680]  handcuffs on they said oh it's just an extended spring break two weeks notice
[3:43:31.680 --> 3:43:36.400]  now it's 18 months two years five years it never ends no one can ever die from a
[3:43:36.400 --> 3:43:41.520]  virus again government will save you it's a takeover it's the opposite they're
[3:43:41.520 --> 3:43:45.560]  coming with forced inoculations on record they'll reduce your fertility lower
[3:43:45.560 --> 3:43:49.920]  your immunity and in many cases kill you and they're telling you it's gonna hurt
[3:43:49.920 --> 3:43:55.040]  a lot of people the official numbers are now in the United States is in the
[3:43:55.040 --> 3:43:59.760]  biggest financial collapse in our history this is the worst employment
[3:43:59.760 --> 3:44:04.520]  collapse in US history by a very wide margin writes Michael Snyder economic
[3:44:04.520 --> 3:44:08.840]  collapse block at this point we should no longer speak of economic collapse as
[3:44:08.840 --> 3:44:14.320]  something that will happen in the future it is now here he does an excellent job
[3:44:14.320 --> 3:44:20.440]  in the article and fours calm of laying it out this was done by design Trump
[3:44:20.440 --> 3:44:25.520]  fought to open the economy but the hijacked blue cities and states with
[3:44:25.520 --> 3:44:30.520]  the chai comms and with Hollywood and the media held America underwater until
[3:44:30.520 --> 3:44:35.240]  we sucked it into our lungs and now we're lying there like a fish dying
[3:44:35.240 --> 3:44:39.480]  there's not much time to get the water out of our lungs so remember for decades
[3:44:39.480 --> 3:44:43.600]  to come when millions starve to death worldwide and you live in slums with no
[3:44:43.600 --> 3:44:48.840]  medicine the globalist did this the globalist did this the globalist did
[3:44:48.840 --> 3:44:55.720]  this the globalist did this hiding in plain view politico the associated press
[3:44:55.720 --> 3:45:01.520]  you name it admit that a half a billion people extra 500 million are now at the
