[00:00:00.109 --> 00:00:00.329]  Hey!
[01:11:18.868 --> 01:11:20.429]  He told me I did not need an attorney.
[01:11:20.469 --> 01:11:25.073]  He said, shut your mouth, go away, and stay out of this.
[01:11:27.865 --> 01:11:37.431]  I'm not going to tell you to come on the air or not, but I told my writer, let's hold off on this until I talk to him.
[01:11:38.532 --> 01:11:39.733]  It's all gang mentality.
[01:11:39.833 --> 01:11:41.354]  It's just like Eastside Vatos.
[01:11:41.394 --> 01:11:42.095]  I'm going to show him.
[01:11:42.195 --> 01:11:43.636]  And that's exactly how it felt.
[01:11:43.776 --> 01:11:45.557]  It felt like a school bully.
[01:11:47.791 --> 01:11:54.772]  You know, when the other cops, I think, were away, that's when he was coming in and saying, don't mess with me or I'm going to bust you up.
[01:11:55.453 --> 01:12:00.974]  And that's why I felt like I needed to get on air and tell this story.
[01:12:00.994 --> 01:12:01.754]  What did he look like?
[01:12:02.794 --> 01:12:05.955]  He was a tall gentleman, probably about 6'3", 6'4".
[01:12:06.555 --> 01:12:08.515]  He was pretty stout.
[01:12:10.416 --> 01:12:12.496]  I think he was bald, I think.
[01:12:13.936 --> 01:12:15.157]  He said he was from New York.
[01:12:15.957 --> 01:12:17.257]  He said he had a go team?
[01:12:18.127 --> 01:12:23.252]  Um, he may have had a goatee, I don't remember if he did or not.
[01:12:23.652 --> 01:12:24.533]  I just remember what he said.
[01:12:24.553 --> 01:12:25.874]  A few days ago he told me he did, I guess memory.
[01:12:25.914 --> 01:12:26.875]  Yeah, yeah.
[01:12:26.935 --> 01:12:29.257]  Well, I'm still, you know, still trying to deal with it.
[01:12:29.357 --> 01:12:31.278]  Did any of the others make any threats?
[01:12:32.459 --> 01:12:40.666]  Um, the local cops, and it was probably this good cop, bad cop situation, said, well, you need to cooperate with the FBI.
[01:12:42.266 --> 01:12:44.167]  Because Danny Riley is up for treason.
[01:12:44.607 --> 01:12:47.888]  They were basically putting the fear into me for when this gentleman came in.
[01:12:49.909 --> 01:12:54.851]  Our first reason, I played a YouTube clip earlier where a well-known neocon is calling for my execution.
[01:12:55.671 --> 01:13:04.174]  I mean, that's what they think, so they can get rid of our borders, so they can debase the currencies, so they can turn us into a police state, so they can fingerprint all our children, so they can just rule us.
[01:13:04.234 --> 01:13:05.034]  That's what tyranny is.
[01:13:05.054 --> 01:13:05.674]  We're just slaves.
[01:13:05.694 --> 01:13:08.275]  It's dead serious, and people need to wake up.
[01:13:08.936 --> 01:13:10.096]  It's dead serious.
[01:13:11.764 --> 01:13:14.866]  Any other points you'd like to make about what happened to you?
[01:13:15.026 --> 01:13:24.152]  No, the primary thing that I just want to get out is I want to get legal counsel, legal advice on this.
[01:13:24.612 --> 01:13:25.492]  When you have a U.S.
[01:13:25.532 --> 01:13:29.795]  Marshal threaten your life, threaten to do physical things to you, even if it takes 15 years,
[01:13:32.257 --> 01:13:35.560]  You tend to be looking over your shoulder a whole lot more than you would normally.
[01:13:35.620 --> 01:13:37.021]  And again, you're a filmmaker.
[01:13:37.061 --> 01:13:42.685]  By the way, they have now cordoned off, they're like a mile away, blocking reporters and TV reporters.
[01:13:43.465 --> 01:13:48.869]  I mean, everybody from Fox News, nationally, to George Norie, to the Associated Press have interviewed him.
[01:13:49.169 --> 01:13:55.774]  They've sent reporters out there, Fox News has and other people, and they're now telling him, no, you can't go, and they've done nothing violent.
[01:13:55.994 --> 01:13:58.916]  You know, they say here, charges range from accessory after the fact.
[01:13:59.156 --> 01:14:00.457]  You weren't charged, the other four guys were.
[01:14:00.797 --> 01:14:05.803]  I think it's just a bunch of gentlemen that like guns and like to go hunting and whatever they're doing with their guns is their business.
[01:14:20.328 --> 01:14:29.295]  And, you know, the Fed's trying to make it into aiding and abetting as if, you know, they're going to, you know, stand by Ed and Wayne Brown with the guns.
[01:14:29.395 --> 01:14:32.457]  You know, they're trying to create intent in this whole situation.
[01:14:32.497 --> 01:14:38.721]  Well, on top of that, they've had helicopters flying at lower than tree level for eight hours.
[01:14:39.162 --> 01:14:39.982]  Very dangerous.
[01:14:40.943 --> 01:14:44.966]  They've already tasered Riley and grabbed him once and told him, you're going to work for us, you're going to prison.
[01:14:45.126 --> 01:14:45.606]  They told him that.
[01:14:45.626 --> 01:14:48.188]  They said, you're going to be our informant and we're going to set you up and send you to prison.
[01:14:48.228 --> 01:14:49.009]  I guess they're doing that now.
[01:14:49.870 --> 01:14:51.851]  Meanwhile, the illegal aliens are running all over us.
[01:14:51.891 --> 01:14:53.471]  There's all sorts of crime in government.
[01:14:54.091 --> 01:14:59.672]  And you just said this is an interesting film, and you wanted to make... How many times have you been up to the Brown property?
[01:15:00.152 --> 01:15:01.953]  I've been up there twice.
[01:15:02.013 --> 01:15:04.453]  This was going to be the third and final trip.
[01:15:05.374 --> 01:15:11.235]  Both times I was up there, I didn't really have a chance to interview Ed and Elaine because there were so many people there showing support.
[01:15:11.675 --> 01:15:15.736]  Did you ever talk back to His Majesty and say, hey, it's my right to go interview people?
[01:15:16.742 --> 01:15:21.926]  Um, no, I just, I pretty much was yes sir, no sir, because I just wanted to get out of there.
[01:15:22.246 --> 01:15:31.292]  But now you're doing this to get, uh, what I believe is a crime, to tell the press, don't make a film, don't do a story, that's like Mexico, that's like Russia.
[01:15:31.332 --> 01:15:32.913]  That is where he crossed the line.
[01:15:32.933 --> 01:15:35.195]  That's Russia, where they imprison and kill people for reporting.
[01:15:35.215 --> 01:15:36.836]  That's where he crossed the line with me.
[01:15:36.896 --> 01:15:41.419]  I'm just a videographer doing my job, and to threat me with rape.
[01:15:41.940 --> 01:15:43.401]  We're out of time, thank you Terry Miller.
[01:15:43.441 --> 01:15:44.321]  Yeah, thank you so much.
[01:15:44.502 --> 01:15:45.022]  We'll be right back.
[01:15:52.817 --> 01:15:57.782]  Now, you can bring Berkey Purification Power anywhere with the Sport Berkey Filtration Bottle.
[01:15:58.083 --> 01:16:03.528]  Ideal for sporting games, camping or boating, or Sport Berkey is small enough to store in your glove box.
[01:16:03.568 --> 01:16:07.853]  So it's ideal backup for unexpected emergencies like blackouts, floods or earthquakes.
[01:16:08.193 --> 01:16:11.216]  It's simply the best personal water filtration system available.
[01:16:11.536 --> 01:16:14.960]  So effective you can drink raw, untreated water from lakes, rivers and streams.
[01:16:15.280 --> 01:16:24.624]  Unlike other sport bottles, the Sport Berkey's patented filter formulation is so powerful it removes cysts, parasites, harmful bacteria, and chemicals like herbicides and pesticides.
[01:16:24.884 --> 01:16:28.385]  It even reduces radon-222, lead, and other heavy metals.
[01:16:28.625 --> 01:16:35.748]  This lightweight, rugged 22-ounce filter is small enough to go everywhere, so take one to work and keep another in your glove box for emergencies.
[01:16:35.988 --> 01:16:37.869]  Get the Berkey Sport for only $39.
[01:16:38.449 --> 01:16:41.290]  Get two for $70 by calling New Millennium at 888-803-4438.
[01:16:44.151 --> 01:16:45.513]  Order your Berkey Sport today!
[01:16:45.753 --> 01:16:51.381]  That's toll-free, 888-803-4438 or order on the web at Berkeywater.com.
[01:16:53.383 --> 01:16:57.389]  Hi, my name is Don Whiskin and for over seven years I've been telling people about cardivite.
[01:16:57.689 --> 01:17:01.254]  Here's Dr. John Mattson, a naturopathic doctor, and his views on cardivite.
[01:17:02.176 --> 01:17:04.598]  Thank you, Don, for making my job so much easier.
[01:17:04.618 --> 01:17:06.700]  Because your products just make it so simple, right?
[01:17:06.760 --> 01:17:09.222]  To fool around with a lot of exotic things that don't work.
[01:17:09.262 --> 01:17:12.304]  We can just put them on cardivite and things start to work almost right away.
[01:17:12.545 --> 01:17:16.488]  I've had dozens and dozens of patients with heart problems who have corrected them.
[01:17:16.628 --> 01:17:20.791]  And what it's doing, there's so much garlic in there that has a yeast killing effect.
[01:17:20.952 --> 01:17:22.593]  That yeast is a big problem in the gut.
[01:17:22.853 --> 01:17:23.273]  I think so.
[01:17:52.572 --> 01:17:58.079]  Why continue suffering from pain, illness, and disease when natural health and wellness therapies are within your reach?
[01:17:58.519 --> 01:18:02.744]  Hundreds of people report improved health and wellness using Rife Frequency Technology.
[01:18:03.165 --> 01:18:10.033]  In the 1920s, research scientist Royal Raymond Rife discovered that disease organisms can be destroyed using resonant frequencies.
[01:18:10.453 --> 01:18:17.160]  The BioSolutions frequency instrument uses the same technology for relief or elimination of pain and disease conditions.
[01:18:17.480 --> 01:18:19.102]  There are no reported side effects.
[01:18:19.402 --> 01:18:22.585]  Join others in discovering a return to natural health and wellness.
[01:18:22.845 --> 01:18:25.308]  Don't just treat symptoms, eliminate the cause.
[01:18:25.608 --> 01:18:26.729]  BioSolutions has over 550
[01:18:27.830 --> 01:18:32.373]  Pre-programmed auto sequences for various health conditions and is very easy to use.
[01:18:32.774 --> 01:18:35.475]  Customer satisfaction is guaranteed or your money back.
[01:18:35.736 --> 01:18:39.098]  For more information call BioSolutions toll free at 866-885-6625.
[01:18:39.158 --> 01:18:39.518]  That's 866-885-6625.
[01:18:39.558 --> 01:18:41.320]  Once again that's 866-885-6625 for BioSolutions.
[01:18:53.288 --> 01:18:55.229]  Hi, Steve Shank, Fearless Task Force.
[01:18:55.530 --> 01:18:58.372]  The J. Michael Stevens Group is shipping a lot of storable food.
[01:18:58.852 --> 01:19:01.074]  It's smart that you're getting going at your food supplies.
[01:19:01.694 --> 01:19:10.000]  One week after the report came out that the world had eaten more food than it produced last year, the country turned into a deep freeze, wiping out a huge part of the new crop.
[01:19:10.461 --> 01:19:11.021]  An example?
[01:19:11.561 --> 01:19:14.384]  In 24 hours, clementine oranges doubled in price.
[01:19:15.284 --> 01:19:18.046]  If you intend to start or finish your supply, call immediately.
[01:19:18.426 --> 01:19:21.689]  When you call, tell them how many adults and how many years of food you need.
[01:19:22.446 --> 01:19:27.629]  When there are shortages, missing items will be substituted, maintaining the quantity of food necessary.
[01:19:28.269 --> 01:19:29.750]  Money is not the problem.
[01:19:29.970 --> 01:19:30.971]  Availability is.
[01:19:31.491 --> 01:19:33.352]  Be careful when food supplies get short.
[01:19:33.592 --> 01:19:37.274]  With no future, many retailers ship real trash to supply you.
[01:19:37.894 --> 01:19:39.975]  For safe food you can trust, call 800-409-5633.
[01:19:39.995 --> 01:19:41.036]  On the web, efoodsdirect.com.
[01:19:41.056 --> 01:19:41.096]  800-409-5633.
[01:19:57.628 --> 01:19:58.068]  The end.
[01:19:58.348 --> 01:20:01.990]  The Genesis Communications Radio Network.
[01:20:07.152 --> 01:20:08.913]  Raging for the truth.
[01:20:09.053 --> 01:20:11.094]  Exposing corruption.
[01:20:11.114 --> 01:20:14.556]  Dismantling a false left-right paradigm.
[01:20:14.616 --> 01:20:16.257]  He's Alex Jones.
[01:20:18.140 --> 01:20:28.064]  I'm going to go to your calls now and hit some final stories in the 30 minutes we've got left, but in closing on the situation in Blainfield, New Hampshire, I have called for calm from the start.
[01:20:29.385 --> 01:20:31.005]  I have tried to de-escalate things.
[01:20:31.926 --> 01:20:36.948]  I have tried to calm the Browns down, but they're surrounded and ready to go to Valhalla.
[01:20:38.508 --> 01:20:47.752]  But to see them fly the helicopter low, to see them shoot somebody in Taser Room when they run armed, which they now admit they did, to have them grab a camera guy who goes, man, that's an interesting film!
[01:20:49.207 --> 01:20:52.108]  I mean, that'd be like getting into Waco before it happened.
[01:20:52.808 --> 01:20:54.069]  That's a good idea for a film.
[01:20:54.829 --> 01:20:56.570]  And to say, no, you're not going to make your film.
[01:20:58.150 --> 01:21:01.611]  I mean, you know, Terry is a professional guy with big cameras in the whole nine yards.
[01:21:01.631 --> 01:21:03.012]  He's made other productions.
[01:21:03.972 --> 01:21:06.353]  And that's what it's come to in America.
[01:21:06.393 --> 01:21:09.394]  Hey, you're not going to make a film about this or we're going to ruin your life.
[01:21:10.587 --> 01:21:38.742]  uh... is really scary and it lets you know the mentality and where things are going just like this guy well-known neocon writes editorials for the neocons uh... photographer for george bush senior this is what he says about me they're not playing games you got that clip of uh... that fell already yep here it is hi, Gordon Bloyer here hey it's september eleventh it's time to remember when two planes went into the towers in new york city
[01:21:39.364 --> 01:21:42.747]  When one plane went into the Pentagon in Washington, D.C.
[01:21:43.287 --> 01:21:47.671]  and one plane went down in Pennsylvania.
[01:21:47.831 --> 01:21:51.594]  The fact is these things did happen as you saw them on television.
[01:21:52.235 --> 01:21:53.596]  There was no conspiracy.
[01:21:53.636 --> 01:21:56.559]  There is no bombs placed in the World Trade Center.
[01:21:57.159 --> 01:21:58.741]  The facts are clear.
[01:21:58.821 --> 01:22:02.003]  There is no unanswered, there are no unanswered questions.
[01:22:02.544 --> 01:22:04.005]  There is no conspiracy.
[01:22:04.465 --> 01:22:07.368]  People who are out there lying like Alex Jones
[01:22:08.127 --> 01:22:11.269]  are undermining our efforts to fight these terrorists.
[01:22:11.990 --> 01:22:13.371]  They are committing treason.
[01:22:13.911 --> 01:22:17.334]  When you lie in a time of war, you are committing treason.
[01:22:17.574 --> 01:22:23.498]  Remember, friends, a lie is not a point of view, and it's not an opinion.
[01:22:23.718 --> 01:22:24.559]  It's just a lie.
[01:22:24.999 --> 01:22:27.561]  And a lie in a time of war is treason.
[01:22:27.821 --> 01:22:29.743]  It's giving aid and comfort to the enemy.
[01:22:30.343 --> 01:22:34.146]  It's time for Alex Jones to be arrested for treason and tried.
[01:22:34.822 --> 01:22:37.383]  In a jury of his peers.
[01:22:37.883 --> 01:22:40.203]  We need to prosecute these nut cases.
[01:22:40.703 --> 01:22:43.164]  They are an enemy to the United States of America.
[01:22:43.644 --> 01:22:44.584]  That's what we need to do.
[01:22:45.124 --> 01:22:48.085]  Try them for treason.
[01:22:49.545 --> 01:22:51.506]  Now, it's funny.
[01:22:51.846 --> 01:22:54.826]  Right after 9-11, they were having anti-war demonstrations about a year later.
[01:22:55.426 --> 01:23:02.948]  And the Deputy Attorney General of California under Lockyer, John Calhoun, said no anti-war demonstrations because when you protest the war,
[01:23:03.900 --> 01:23:06.842]  You're aiding Al-Qaeda because the war fights Al-Qaeda.
[01:23:06.922 --> 01:23:07.563]  Wrong country.
[01:23:09.504 --> 01:23:10.885]  You see, this is the new mindset.
[01:23:11.005 --> 01:23:13.147]  Don't talk about us, don't criticize us.
[01:23:13.367 --> 01:23:14.388]  Let me tell you what's treason.
[01:23:14.708 --> 01:23:21.333]  Treason is trying to legalize 30 million illegal aliens and claiming you've built hundreds of miles of fence when you built two miles using illegal aliens.
[01:23:22.282 --> 01:23:22.562]  Okay?
[01:23:22.923 --> 01:23:25.545]  And earlier I got into why 9-11 is an inside job.
[01:23:25.985 --> 01:23:34.251]  We have all these first responders, firemen, police, military, EMTs, saying they were told, get back from Building 7, the government's going to bring it down.
[01:23:34.932 --> 01:23:36.493]  And then you ask, how did they get bombs in it?
[01:23:36.673 --> 01:23:38.634]  And then you ask, why did they cover that up after the fact?
[01:23:39.395 --> 01:23:41.337]  Then you find out NORAB was ordered to stand down.
[01:23:41.377 --> 01:23:44.839]  Then you find out that these supposed hijackers were trained at U.S.
[01:23:44.879 --> 01:23:45.580]  military bases.
[01:23:45.820 --> 01:23:46.881]  That's not me, that's AP.
[01:23:47.754 --> 01:23:49.034]  That's Newsweek Magazine.
[01:23:49.555 --> 01:23:51.275]  That's the San Jose Mercury News.
[01:23:51.455 --> 01:23:54.256]  That is the Physical News Journal.
[01:23:54.636 --> 01:23:59.158]  That's why I've made 9-11 Road to Tyranny and Martial Law and Terror Storm.
[01:23:59.538 --> 01:24:02.999]  You can see all three of my 9-11 films on Google Video.
[01:24:03.039 --> 01:24:07.081]  Just type Alex Jones and 9-11 Road to Tyranny or Terror Storm into Google.
[01:24:07.101 --> 01:24:10.362]  I mean, I put them out for free because I want to warn you!
[01:24:12.603 --> 01:24:14.003]  I just want to warn people.
[01:24:14.123 --> 01:24:16.264]  I'm putting my life on the line here because
[01:24:17.196 --> 01:24:18.897]  We know the official story is a fraud.
[01:24:19.338 --> 01:24:24.981]  We know that the government and PNAC and the Northwoods documents... Type in Northwoods.
[01:24:25.041 --> 01:24:26.963]  It's ABC News, Baltimore Sun, U.S.
[01:24:27.003 --> 01:24:29.665]  government plan to stage 9-11 attacks, hijack jets.
[01:24:29.705 --> 01:24:32.186]  I mean, we're just covering real news here.
[01:24:33.847 --> 01:24:35.669]  I'm sorry that the world is this way.
[01:24:35.729 --> 01:24:37.090]  I'm sorry it's getting scary.
[01:24:37.930 --> 01:24:42.313]  But if we stand up to this tyranny, it will dissipate.
[01:24:42.633 --> 01:24:44.655]  If we go along with it, it's going to get ten times worse.
[01:24:46.351 --> 01:24:50.292]  I've got a bunch of first responder audio I want to play, but we just don't have time.
[01:24:50.312 --> 01:24:52.333]  You go to PrisonPlanet.com on the right hand side.
[01:24:53.013 --> 01:24:53.973]  It says News and Focus.
[01:24:54.013 --> 01:24:57.214]  It says 9-11 First Responder Heard WTC7 Demolition Countdown.
[01:24:58.034 --> 01:25:02.835]  Air Force Special Operations Research and Rescue Expert Witnessed Officials Attempt to Conceal Planned Nature Demolition.
[01:25:02.875 --> 01:25:03.616]  He heard the countdown.
[01:25:03.656 --> 01:25:04.556]  He told everybody to get back.
[01:25:05.016 --> 01:25:07.437]  Then I've got all these other police and firemen on video saying it.
[01:25:07.617 --> 01:25:10.698]  I mean, I've got cops in uniform on video as it's happening saying, get back.
[01:25:10.898 --> 01:25:11.538]  We're bringing it down.
[01:25:11.558 --> 01:25:12.278]  We're about to blow it up.
[01:25:12.992 --> 01:25:16.114]  I mean, I don't know, that one video clip and there's a whole bunch of them here!
[01:25:16.134 --> 01:25:19.356]  I mean, this is big news!
[01:25:20.316 --> 01:25:22.217]  What, am I supposed to just shut up about this?
[01:25:26.079 --> 01:25:27.240]  I'm not going to shut up about it.
[01:25:28.661 --> 01:25:29.781]  Alright, let's go to the calls here.
[01:25:29.801 --> 01:25:33.043]  Ah, who's up first here?
[01:25:33.083 --> 01:25:34.124]  Who should I go to first?
[01:25:34.144 --> 01:25:37.526]  Let's talk to Isaac.
[01:25:38.766 --> 01:25:40.107]  And Isaac, where are you calling us from today?
[01:25:41.184 --> 01:25:43.205]  I'm calling from Murfreesboro, Illinois.
[01:25:43.325 --> 01:25:43.985]  Welcome, go ahead.
[01:25:44.845 --> 01:25:48.586]  I just wanted to call and tell you something you might be interested in.
[01:25:48.626 --> 01:25:51.487]  My teacher, I'm not going to say his name.
[01:25:51.967 --> 01:25:54.387]  You might get arrested.
[01:25:54.427 --> 01:25:54.867]  Go ahead.
[01:25:54.967 --> 01:25:56.268]  Freedom, go ahead.
[01:25:56.608 --> 01:25:57.448]  Freedom to be arrested.
[01:25:57.848 --> 01:25:58.888]  Land of the cowards, home of the slaves.
[01:25:58.908 --> 01:25:59.168]  Go ahead.
[01:25:59.188 --> 01:26:03.229]  Mr. White, my teacher in Murfreesboro, Illinois.
[01:26:03.570 --> 01:26:05.290]  Look, I wasn't challenging you to say his name.
[01:26:05.330 --> 01:26:08.811]  My point is that this climate of fear shows how far we've gone.
[01:26:08.871 --> 01:26:09.171]  Go ahead.
[01:26:09.790 --> 01:26:10.630]  Oh, no, I understand.
[01:26:10.750 --> 01:26:11.471]  Go ahead.
[01:26:12.431 --> 01:26:20.675]  He's been showing 9-11 Mysteries and Loose Change in my AP English class and in his Advanced Research and Composition class.
[01:26:20.695 --> 01:26:20.995]  Good!
[01:26:21.575 --> 01:26:27.437]  And he's challenged the students to do their own research based around the guidelines of the class.
[01:26:27.497 --> 01:26:29.898]  Colleges and high schools, coast to coast.
[01:26:30.138 --> 01:26:34.820]  I know of hundreds that have films on 9-11 million inside Jabba's curriculum.
[01:26:36.201 --> 01:26:38.722]  Yeah, and he's asking them to write a research paper either
[01:26:39.158 --> 01:26:39.798]  I think we're good.
[01:26:53.238 --> 01:27:03.040]  Well, we now have hundreds and hundreds of architects and engineers going public in their organization, exposing how it's impossible.
[01:27:03.360 --> 01:27:08.041]  Tower 1 and 2 were impossible, but you get to 7, which they announced they were going to blow up, and they did.
[01:27:08.521 --> 01:27:13.082]  With cops and firemen, everybody else on tape, and all the after-the-fact interviews we've done.
[01:27:14.502 --> 01:27:19.083]  And then how they called the firemen and police in and told them, shut up, you're going to be fired if you talk about this.
[01:27:20.100 --> 01:27:27.603]  I was at Ground Zero on Tuesday, on the 6th anniversary, and cops, I was bullhorning them, and I would say, you all heard the countdown, some of you.
[01:27:27.844 --> 01:27:30.145]  And some of them got tears in their eyes and were nodding their heads.
[01:27:31.445 --> 01:27:31.965]  They know!
[01:27:32.045 --> 01:27:32.886]  I mean, I'm right there!
[01:27:32.946 --> 01:27:33.426]  They know!
[01:27:35.347 --> 01:27:35.847]  It's amazing.
[01:27:36.187 --> 01:27:37.908]  It's amazing what fear will do to people.
[01:27:38.268 --> 01:27:38.948]  It is, it is.
[01:27:38.988 --> 01:27:41.570]  But some of us have got to not have fear.
[01:27:42.190 --> 01:27:44.591]  We used to be known in America for not having fear.
[01:27:45.892 --> 01:27:46.572]  At Bunker Hill.
[01:27:48.869 --> 01:27:50.630]  Lexington and Concord and the Alamo.
[01:27:51.490 --> 01:27:52.391]  And Iwo Jima.
[01:27:54.452 --> 01:27:55.052]  But not now.
[01:27:56.813 --> 01:27:58.994]  Let's go ahead and take another call here.
[01:27:59.935 --> 01:28:02.056]  Let's talk to Justin in Alabama.
[01:28:02.076 --> 01:28:02.676]  You're on the air.
[01:28:02.716 --> 01:28:03.476]  Go ahead, Justin.
[01:28:04.517 --> 01:28:05.017]  Hey, Alex.
[01:28:05.337 --> 01:28:06.138]  Hello.
[01:28:06.178 --> 01:28:08.919]  Me and my brother made a trip up to D.C.
[01:28:08.959 --> 01:28:12.381]  for about a week, Sunday through Thursday, for the 9-11 Truth Movement.
[01:28:12.721 --> 01:28:16.663]  And people for sitting in the park were arrested and landed in the free home of the brave.
[01:28:17.597 --> 01:28:19.518]  Well, I wasn't there for any arrest.
[01:28:19.598 --> 01:28:24.620]  I mean, we got harassed by some Nazis, but it wasn't, you know, I wasn't there for the 15th.
[01:28:24.660 --> 01:28:26.621]  What did you hear about all the big arrests?
[01:28:27.281 --> 01:28:37.486]  I heard about them, and I actually, well, I had to leave on the grounds that I could not continue to support something that had faulty leadership that had been infiltrated.
[01:28:37.606 --> 01:28:41.387]  Oh, the left is totally controlled by the big tax-free foundations, Ford and others.
[01:28:41.668 --> 01:28:42.308]  Ford Foundation.
[01:28:43.232 --> 01:28:51.140]  Well, whenever we went, there was a politician named Bob Bowman, there was an author Webster Tarpley, several other authors.
[01:28:51.180 --> 01:28:58.647]  We went and sat through this briefly through a panel discussion and they were talking about how they needed a general strike and I called them out on that.
[01:28:58.867 --> 01:29:01.029]  You know, you're starving people to death if you have a strike.
[01:29:01.841 --> 01:29:12.869]  Another guy wanted a social, like, he called it some kind of BS, like, social ownership of the means of production, which, you know, called him right out on... And then let me guess, next Ron Paul was bad?
[01:29:13.690 --> 01:29:15.491]  Yep, next, yeah, exactly right.
[01:29:15.571 --> 01:29:18.553]  Ron Paul won't set a view, and I mean... No, absolute crud.
[01:29:18.573 --> 01:29:20.274]  Yeah, I've just had enough of it.
[01:29:21.035 --> 01:29:23.637]  Yeah, I will support no one who attacks Dr. Paul.
[01:29:24.377 --> 01:29:27.679]  Yeah, just because the mainstream media is full of baloney doesn't mean the alternative's good.
[01:29:28.480 --> 01:29:31.262]  And yeah, I've had enough of this stumping against Ron Paul.
[01:29:32.083 --> 01:29:36.384]  I may have to start an info attack on those that are attacking him, because I've had enough of it.
[01:29:36.684 --> 01:29:38.765]  More of your calls straight ahead, stay with us.
[01:29:52.871 --> 01:29:57.836]  Now, you can bring Berkey Purification Power anywhere with the Sport Berkey Filtration Bottle.
[01:29:58.137 --> 01:30:00.379]  Ideal for sporting games, camping, or boating.
[01:30:00.439 --> 01:30:07.907]  Our Sport Berkey is small enough to store in your glove box, so it's ideal backup for unexpected emergencies like blackouts, floods, or earthquakes.
[01:30:08.247 --> 01:30:11.270]  It's simply the best personal water filtration system available.
[01:30:11.570 --> 01:30:14.994]  So effective, you can drink raw, untreated water from lakes, rivers, and streams.
[01:30:15.314 --> 01:30:24.676]  Unlike other sport bottles, the Sport Berkey's patented filter formulation is so powerful it removes cysts, parasites, harmful bacteria, and chemicals like herbicides and pesticides.
[01:30:24.936 --> 01:30:28.436]  It even reduces radon-222, lead, and other heavy metals.
[01:30:28.676 --> 01:30:35.778]  This lightweight, rugged 22-ounce filter is small enough to go everywhere, so take one to work and keep another in your glove box for emergencies.
[01:30:36.038 --> 01:30:37.398]  Get the Berkey Sport for only $39.
[01:30:37.458 --> 01:30:39.178]  Get two for $70 by calling New Millennium at 888-803-4438.
[01:30:44.199 --> 01:30:46.320]  Hi, Steve Schenck, Fearless Task Force.
[01:30:46.360 --> 01:30:48.222]  Sure, you've got a mortgage and credit cards.
[01:30:48.282 --> 01:30:51.063]  Your debt creation is probably the smartest thing you've ever done.
[01:30:51.103 --> 01:30:55.666]  How would it be to find $75, $150, $200,000 or more you never knew you had?
[01:31:08.783 --> 01:31:13.226]  Now the task force has strategies to make these debts into virtual savings accounts.
[01:31:13.766 --> 01:31:16.108]  Ben Franklin said, a penny saved is a penny earned.
[01:31:16.748 --> 01:31:25.194]  By doing nothing more than you're doing right now, because you've used your credit, the right strategies can make the debt part of your financial life the smartest thing you've ever done.
[01:31:25.734 --> 01:31:28.456]  Oh, by the way, your strategies cost you nothing out of pocket.
[01:31:29.077 --> 01:31:31.879]  Go ahead and check out the debt elimination scams if you'd like to.
[01:31:32.399 --> 01:31:36.862]  You wouldn't take money from a loan shark, so you may not want to give your money to a debt shark.
[01:31:37.597 --> 01:31:41.120]  For an understanding of what a financial genius you truly are, call 800-409-5633.
[01:31:41.140 --> 01:31:42.141]  On the web, MyDebtFreePath.com.
[01:31:42.161 --> 01:31:42.201]  800-409-5633.
[01:31:52.977 --> 01:31:57.058]  We've all seen the Tornado device on TV and wondered if it really worked.
[01:31:57.498 --> 01:32:01.859]  I was also skeptical at first until we tested six Tornado units.
[01:32:02.119 --> 01:32:06.700]  And in every case, we got more miles per gallon and felt more power.
[01:32:07.000 --> 01:32:12.421]  Gasoline's expensive, so when we find something that saves us money, it just makes sense to get it.
[01:32:12.681 --> 01:32:15.261]  Call 800-500-8880 and order your Tornado unit today.
[01:32:15.541 --> 01:32:16.861]  Or visit TornadoAir.com.
[01:32:22.276 --> 01:32:23.316]  Oil is oil.
[01:32:23.876 --> 01:32:24.937]  Don't kid yourself!
[01:32:25.097 --> 01:32:28.237]  Technology makes better oils possible, like Royal Purple.
[01:32:28.417 --> 01:32:31.578]  Royal Purple reduces friction and increases film strength.
[01:32:31.898 --> 01:32:37.919]  Go to RoyalPurple.com and you'll find independent test results from North Carolina and Oklahoma State.
[01:32:38.079 --> 01:32:39.660]  Not hype, just facts.
[01:32:39.940 --> 01:32:40.700]  What's in it for you?
[01:32:40.840 --> 01:32:45.521]  Superior protection, fewer oil changes, more horsepower, torque, and better gas mileage.
[01:32:45.681 --> 01:32:51.222]  Find Royal Purple at Napa, O'Reilly's, your local high-performance center, and RoyalPurple.com.
[01:32:51.542 --> 01:32:51.922]  Today!
[01:32:52.302 --> 01:32:54.263]  Gasoline prices are out of control.
[01:32:54.523 --> 01:32:57.564]  Are you tired of giving your hard-earned dollars to the major oil companies?
[01:32:57.824 --> 01:33:02.606]  Did you know that the oil companies have developed special products to increase mileage in their own vehicles?
[01:33:02.926 --> 01:33:05.667]  Very few consumers even know such products exist.
[01:33:05.907 --> 01:33:10.589]  This technology is backed by hundreds of thousands of dollars of testing that the oil companies have run.
[01:33:10.869 --> 01:33:12.770]  Yet they don't want you to know about them.
[01:33:13.250 --> 01:33:23.199]  SFR, the leader in fuel products, has obtained this technology and we are so convinced you'll notice the savings that we will give you, the loyal GCN listener, a bottle for free!
