[00:00:02.250 --> 00:00:02.771]  Hey!
[01:11:25.503 --> 01:11:29.727]  And then they get rid of the bad guy, the front guy, and they move into prime position for the world government.
[01:11:31.107 --> 01:11:42.612]  Before the Amaro, the new currency, can be born, which is in official federal documents, it's been on MSNBC, CNBC, but if you criticize it, they say it doesn't exist, the dollar has to die first.
[01:11:42.992 --> 01:11:44.353]  And they're going to rip us all off.
[01:11:44.513 --> 01:11:46.494]  They've already devalued it by half or more.
[01:11:46.714 --> 01:11:47.374]  That isn't enough.
[01:11:47.414 --> 01:11:48.895]  They intend to totally destroy it.
[01:11:49.535 --> 01:11:52.996]  Financial Times of London last year, and then make you go get Amaros.
[01:11:53.016 --> 01:11:56.918]  I mean, if you like having your whole savings robbed, then just tell me to shut up.
[01:11:57.238 --> 01:11:58.839]  I'm going to go to your calls in a minute, but this is important.
[01:12:02.170 --> 01:12:04.653]  Yeah, we'll go to him right now and we'll get into the Iran situation.
[01:12:04.673 --> 01:12:05.975]  Who's been holding the longest?
[01:12:06.535 --> 01:12:14.164]  This is some internal shop gossip, but I don't... So I don't... Well, we'll play the idiot beauty queen in a minute.
[01:12:14.665 --> 01:12:20.372]  Let's go ahead and talk to Steve in Virginia with, I guess, some internal shop talk.
[01:12:21.085 --> 01:12:22.046]  Yeah, I was just wondering.
[01:12:22.086 --> 01:12:25.730]  I was talking about the Webster Tarpley Vancouver Truth meeting.
[01:12:25.750 --> 01:12:28.433]  The thing was posted last Wednesday to Google Video.
[01:12:38.587 --> 01:12:53.178]  And I was watching it last night, and he doesn't have the best speaking voice, but I mean, I think he's pretty educated, and it was a pretty interesting video, but I made the mistake of sending it off to all these people about, look, this is what you're facing, this is the history, this is the way things have gone through history, this is the way it's going.
[01:12:53.198 --> 01:12:57.941]  Okay, I was familiar with the 9-11 Truth Meeting a month ago or something up in Canada.
[01:12:58.061 --> 01:12:58.602]  What was said?
[01:12:59.082 --> 01:13:01.404]  Okay, well he said something about two-thirds of the way through.
[01:13:01.484 --> 01:13:03.765]  I had to break it in different parts because I was doing other things.
[01:13:03.845 --> 01:13:08.228]  And then about two-thirds of the way through, he breaks it down to the different kind of congressional people that we've got.
[01:13:08.268 --> 01:13:16.514]  You know, the war-mongering Democrats, the hardcore neocon Republicans, and the right-wing extremist liberal, I mean libertarians.
[01:13:17.114 --> 01:13:28.519]  Well, I'll have to see that myself, and it's really not going to do any good even getting into this here, because I like both of those individuals.
[01:13:28.539 --> 01:13:30.260]  If I have to choose, of course, it's Ron Paul.
[01:13:30.680 --> 01:13:32.100]  But I will take some time out.
[01:13:33.421 --> 01:13:40.024]  Post it on the message board right now, and I will watch it when I get off there, and I'll make a comment on it tomorrow after I've seen it.
[01:13:40.284 --> 01:13:40.884]  Anything else, sir?
[01:13:41.304 --> 01:13:41.684]  Oh, that's all.
[01:13:41.704 --> 01:13:47.186]  I was just thinking rather than fighting, like he said, the truth movement and the peace movement were having problems and they need to get together.
[01:13:47.206 --> 01:13:47.867]  That's what I think.
[01:13:47.907 --> 01:13:49.467]  How far into it does he say this?
[01:13:50.128 --> 01:13:56.730]  About, well, it's about a minute, an hour and seventeen where I'm at now, so probably about an hour and ten minutes.
[01:13:56.810 --> 01:13:58.351]  Okay, send it to me, sir.
[01:13:58.391 --> 01:13:59.912]  I appreciate you holding for that.
[01:13:59.932 --> 01:14:03.453]  There are a lot of people in the quote truth movement or alternative movement.
[01:14:03.573 --> 01:14:05.174]  You see, people get confused by this.
[01:14:05.194 --> 01:14:05.514]  They think
[01:14:06.438 --> 01:14:11.641]  Because the mainstream media spins and lies and gets things wrong, most of the time it's just ignorant, low-level.
[01:14:12.081 --> 01:14:13.422]  Low-level, it's mainly just ignorant people.
[01:14:13.442 --> 01:14:20.806]  You've got operatives at editor level and national talk show host level and TV producer level.
[01:14:20.826 --> 01:14:26.350]  A lot of those are actual government operatives and that's come out in congressional hearings and the fake news and the thousands of paid-for reporters.
[01:14:26.890 --> 01:14:28.791]  Agents of influence is what they're called.
[01:14:32.202 --> 01:14:38.087]  So just because we know the mainstream media does stuff, we tend to then think, well, the whole alternative movement must be right.
[01:14:38.828 --> 01:14:40.949]  And Alex Jones must be right about everything he says.
[01:14:41.870 --> 01:14:43.692]  I'm the first to tell you, I make mistakes.
[01:14:43.972 --> 01:14:45.053]  Now, I try to tell the truth.
[01:14:45.513 --> 01:14:48.296]  I'm accurate 96, 97, 98% of the time.
[01:14:48.316 --> 01:14:49.777]  I mean, I'm rarely wrong.
[01:14:49.797 --> 01:14:53.680]  A lot of times it's about a date, or a number, or I'll say State Department.
[01:14:55.602 --> 01:14:57.583]  Memorandum 200, I'm gonna go, wait, is that 2000?
[01:14:59.036 --> 01:15:01.277]  Because these days I'm so burnt out at work so much.
[01:15:01.297 --> 01:15:03.498]  That old snappy used to have a photograph of memory.
[01:15:03.839 --> 01:15:04.999]  I don't have it anymore, folks.
[01:15:06.780 --> 01:15:11.102]  And so, you shouldn't take everything I say as gossip.
[01:15:11.563 --> 01:15:12.943]  I'm making some incredible claims.
[01:15:13.303 --> 01:15:15.865]  You should go research it for yourself and you're going to find out it's true.
[01:15:15.885 --> 01:15:19.907]  You're going to find out the vast bulk of it is that we're trying to tell the truth.
[01:15:20.767 --> 01:15:21.808]  Generally, we're correct.
[01:15:22.997 --> 01:15:25.958]  Uh, and so, in this moment, we're gonna have people we disagree with.
[01:15:25.998 --> 01:15:34.001]  I disagree with the Webster Topley, most of you don't know who he is, vehemently about Roosevelt being good, and big government being good, and, I mean, you know, that's just ridiculous.
[01:15:34.221 --> 01:15:37.562]  I mean, he was a total New World Order, uh, enemy of the Republic.
[01:15:38.222 --> 01:15:42.603]  Um, so, people got their own blind spots, but, stay on me, you know, he can be forgiven that.
[01:15:42.824 --> 01:15:43.964]  We'll be right back, stay with us.
[01:15:52.779 --> 01:15:56.340]  Do you know where the 78 potentially active volcanoes in the U.S.
[01:15:56.380 --> 01:15:56.900]  are located?
[01:15:57.100 --> 01:16:00.481]  And do you know the locations of the top 300 prime terrorist targets?
[01:16:00.701 --> 01:16:05.423]  You can find these answers and more in the new interactive CD book, Prudent Places USA.
[01:16:05.703 --> 01:16:12.645]  With the more than 50 interactive parameters, you can pinpoint natural and man-made disaster areas, brewing environmental catastrophes,
[01:16:12.885 --> 01:16:16.986]  The safest cities, the best places for solar and wind energy, and much, much more.
[01:16:17.266 --> 01:16:31.691]  Complete with three gigabytes of detailed information on each of 3,000-plus counties in the U.S., including 550 high-resolution full-color maps and full-color photographs, as well as detailed information and analysis to help you zero in on the best places to live.
[01:16:31.931 --> 01:16:36.572]  The ideal location for cabins and vacation homes, as well as safe and unsafe areas.
[01:16:36.872 --> 01:16:41.814]  Get Prudent Places USA for only $49 plus shipping by calling New Millennium
[01:16:42.094 --> 01:16:42.275]  At 888-803-4438.
[01:16:42.375 --> 01:16:42.696]  That's 888-803-4438.
[01:16:42.756 --> 01:16:44.802]  To order on the web or at Berkeywater.com.
[01:16:52.507 --> 01:16:54.587]  Investments and securities involve the risk of loss.
[01:16:54.767 --> 01:16:56.968]  You may not think of yourself as being affluent.
[01:16:57.168 --> 01:16:59.548]  You may not think of yourself as a high-net-worth investor.
[01:16:59.708 --> 01:17:02.929]  But it doesn't matter what kind of car you drive or the home you live in.
[01:17:03.289 --> 01:17:07.630]  If your investments are $500,000 or more, you're a high-net-worth investor.
[01:17:07.870 --> 01:17:13.871]  And one thing we know about you is that there are eight common mistakes high-net-worth investors can make without even knowing it.
[01:17:14.131 --> 01:17:18.332]  We're Fisher Investments, and we've put together a special free report just for you.
[01:17:18.832 --> 01:17:22.353]  It's called The 8 Biggest Mistakes Investors Make and How to Avoid Them.
[01:17:22.573 --> 01:17:24.894]  It's yours free just for calling 1-800-955-1173.
[01:17:27.155 --> 01:17:32.016]  Just avoiding any one of these mistakes could help you better reach your goals now and over time.
[01:17:32.257 --> 01:17:36.598]  As your portfolio grows and changes, strategies need to grow and change.
[01:17:36.978 --> 01:17:39.740]  That's why this is valuable information you must see.
[01:17:40.080 --> 01:17:45.284]  For your free copy of the 8 biggest mistakes investors make and how to avoid them, pick up the phone now.
[01:17:45.404 --> 01:17:45.624]  Call 1-800-955-1173.
[01:17:45.644 --> 01:17:45.904]  That's 1-800-955-1173.
[01:17:45.924 --> 01:17:47.425]  Musicians are writing songs in his honor.
[01:17:58.452 --> 01:18:01.553]  Citizens create their own videos about him.
[01:18:01.933 --> 01:18:02.593]  Hi, Internet.
[01:18:02.673 --> 01:18:05.414]  My name is Rachel, and I'm a Ron Paul junkie.
[01:18:05.454 --> 01:18:08.034]  They chant his name in the streets.
[01:18:08.434 --> 01:18:09.795]  Ron Paul, we're proud of you!
[01:18:09.955 --> 01:18:24.538]  The man so loved by the people that he has sparked an electoral American revolution has now inspired a radio program dedicated to his campaign for the presidency of the United States.
[01:18:25.251 --> 01:18:37.100]  I'm Stephen Vincent, and I host Ron Paul Radio on GCN, Mondays through Fridays, from 3 to 4 Pacific, 5 to 6 Central, and 6 to 7 Eastern.
[01:18:37.440 --> 01:18:41.143]  Ron Paul Radio is the live voice of the freedom message.
[01:18:41.603 --> 01:18:51.250]  If you want to learn more about Ron Paul, and if you want to support his bid for the White House, tune in and call in to Ron Paul Radio.
[01:18:52.010 --> 01:18:56.051]  We've all seen the Tornado device on TV and wondered if it really worked.
[01:18:56.551 --> 01:19:05.734]  I was also skeptical at first until we tested six Tornado units and in every case we got more miles per gallon and felt more power.
[01:19:06.034 --> 01:19:11.436]  Gasoline is expensive so when we find something that saves us money it just makes sense to get it.
[01:19:11.716 --> 01:19:18.338]  Call 800-500-8880 and order your Tornado unit today or visit TornadoAir.com
[01:19:21.321 --> 01:19:22.362]  Oil is oil.
[01:19:22.922 --> 01:19:23.983]  Don't kid yourself!
[01:19:24.123 --> 01:19:27.265]  Technology makes better oils possible, like Royal Purple.
[01:19:27.445 --> 01:19:30.627]  Royal Purple reduces friction and increases film strength.
[01:19:30.928 --> 01:19:36.952]  Go to RoyalPurple.com and you'll find independent test results from North Carolina and Oklahoma State.
[01:19:37.112 --> 01:19:38.693]  Not hype, just facts.
[01:19:38.993 --> 01:19:39.753]  What's in it for you?
[01:19:39.874 --> 01:19:44.577]  Superior protection, fewer oil changes, more horsepower, torque, and better gas mileage.
[01:19:44.717 --> 01:19:50.340]  Find Royal Purple at Napa, O'Reilly's, your local high-performance center, and RoyalPurple.com.
[01:19:50.581 --> 01:19:50.921]  Today!
[01:19:54.004 --> 01:19:55.826]  You are listening to GCN.
[01:19:57.488 --> 01:19:59.811]  Visit GCNlive.com today.
[01:20:05.578 --> 01:20:09.322]  Recent polls have shown a fifth of Americans can't locate the U.S.
[01:20:09.442 --> 01:20:10.223]  on a world map.
[01:20:11.024 --> 01:20:11.765]  Why do you think this is?
[01:20:14.309 --> 01:20:17.072]  I personally believe that U.S.
[01:20:17.132 --> 01:20:33.972]  Americans are unable to do so because some people out there in our nation don't have that, and I believe that our education, like such as in South Africa and Iraq, everywhere like such as, and
[01:20:34.730 --> 01:20:39.473]  I believe that they should, our education over here in the U.S.
[01:20:39.533 --> 01:20:40.734]  should help the U.S.
[01:20:40.934 --> 01:20:49.840]  or should help South Africa and should help the Iraq and the Asian countries so we will be able to build up our future for us.
[01:20:49.860 --> 01:20:51.561]  Thank you very much, South Carolina.
[01:20:55.163 --> 01:20:57.225]  Guaranteed she's for attacking Iran.
[01:20:57.445 --> 01:20:58.286]  Guaranteed.
[01:20:59.166 --> 01:21:00.567]  She's for gun control at the same time.
[01:21:01.508 --> 01:21:03.449]  Guaranteed she loves George W. Bush.
[01:21:04.609 --> 01:21:06.771]  And there's just as big of idiots that love Hillary.
[01:21:07.292 --> 01:21:13.957]  I mean, these people all work for the same global crime syndicate, they vacation together, they're funded by the same people, it is just a joke.
[01:21:15.299 --> 01:21:21.184]  But the point is, is that one-fifth of young Americans, I've seen numbers far worse, adults don't know anything.
[01:21:22.145 --> 01:21:29.231]  But they all know about their favorite football team, and how much their linebackers weigh, and what their daddy's name are.
[01:21:30.941 --> 01:21:35.382]  And the United Nations and others have written books, social engineers...
[01:21:36.952 --> 01:21:43.216]  You know, the father of marketing and modern advertising, Edward Bernays, called you dumb slaves and said, he's got it popularized.
[01:21:43.236 --> 01:21:47.199]  They had women in the suffrage movement, the right to vote movement, walk smoking cigarettes.
[01:21:47.559 --> 01:21:52.403]  They would photograph that and put it in the paper and go verbally pay papers across the country to show women smoking.
[01:21:52.763 --> 01:21:57.446]  And then that got women to adopt smoking and made just billions of dollars for the cigarette companies.
[01:21:57.687 --> 01:22:02.890]  They would claim it was feminist, but really also to break up the family just to get the women working so they'd pay taxes.
[01:22:02.950 --> 01:22:05.352]  That was a Department of War plan.
[01:22:06.164 --> 01:22:10.105]  When it got later adopted, of course, Gloria Steinem has now been declassified.
[01:22:10.186 --> 01:22:11.626]  She now admits it as well in one of her books.
[01:22:11.926 --> 01:22:13.947]  CIA controlled, the whole thing CIA front.
[01:22:13.967 --> 01:22:15.608]  It was not to help women.
[01:22:16.568 --> 01:22:18.028]  Oh, you're laughing, listening out there.
[01:22:18.048 --> 01:22:19.229]  Just check it out for yourself.
[01:22:19.929 --> 01:22:20.649]  Forget which book.
[01:22:20.849 --> 01:22:23.831]  I remember when I first heard that, like ten years ago, I went and bought the book.
[01:22:23.851 --> 01:22:28.052]  Something like Sunrise or Horizon, something about the sunrise at the end of the book.
[01:22:28.092 --> 01:22:29.193]  I looked in the bibliography.
[01:22:29.213 --> 01:22:29.933]  I didn't read the whole thing.
[01:22:29.953 --> 01:22:33.034]  I opened it up and she goes, you know, CIA, all staged.
[01:22:34.062 --> 01:22:36.887]  But the point is, Debra Brunais, bacon wasn't very popular.
[01:22:36.967 --> 01:22:38.369]  Pork bellies weren't very popular.
[01:22:39.471 --> 01:22:44.900]  And so, they ran a big multi-million dollar ad campaign to say bacon was good for your heart and good with eggs.
[01:22:45.672 --> 01:22:47.834]  And so that's why you eat bacon and eggs, was Bernays.
[01:22:48.314 --> 01:22:50.255]  But they said, we've got to popularize sports.
[01:22:50.275 --> 01:22:52.236]  They said, Americans aren't watching enough.
[01:22:52.657 --> 01:22:54.298]  The American pastime is invention.
[01:22:54.818 --> 01:22:56.239]  The American pastime is reading.
[01:22:56.519 --> 01:22:58.120]  It's multiple languages, which it was.
[01:22:58.180 --> 01:23:01.603]  You could be, you know, never been a day in school, you know how to read when you were four.
[01:23:01.623 --> 01:23:11.049]  It's like Abraham Lincoln knew three or four languages, was really intelligent, could write in Latin, and he was raised by his mommy and his daddy out in the middle of nowhere, right on the back of a shovel.
[01:23:12.555 --> 01:23:17.900]  And he would walk, you know, 10 miles some days just to go to the local library just to get a few books and read them all.
[01:23:18.781 --> 01:23:21.283]  You see, there was a... Knowledge was honored.
[01:23:21.343 --> 01:23:23.125]  Being intelligent was what was cool.
[01:23:24.176 --> 01:23:38.311]  Well Bernays and others have said we've got to say baseball is the American pastime, we've got to say a later football is, we've got to really say this is manly, we don't want men, you know, the symbols of manliness to be informed because before it was.
[01:23:38.611 --> 01:23:45.078]  We were 4% of the world's population with more than half the wealth, the smartest people, the best shots, the most vicious in war,
[01:23:45.778 --> 01:23:53.004]  Informed, politicians didn't tell us nothing, cops literally stooped and bowed down to the citizenry and were servants, and now look at us.
[01:23:53.084 --> 01:24:03.731]  The fattest, dumbest, myself included, most unhealthy population, the most diseases, the lowest IQs, the lowest sperm counts.
[01:24:04.152 --> 01:24:08.595]  I mean, we're physically wallowing and dying in our own juices here.
[01:24:09.258 --> 01:24:10.338]  And so laugh at me.
[01:24:10.398 --> 01:24:11.459]  Just go, just go.
[01:24:11.819 --> 01:24:13.120]  Watch your UT horns.
[01:24:13.380 --> 01:24:16.421]  And I watched it too last night, but it's not my God.
[01:24:17.741 --> 01:24:22.363]  And I have to tell you, I'm ashamed that 10, 15 years ago I knew all the sports scores.
[01:24:23.043 --> 01:24:26.345]  But see, I didn't know how much trouble we were in 15 years ago.
[01:24:26.505 --> 01:24:27.205]  I do now.
[01:24:27.645 --> 01:24:29.206]  And I do engage in R&R.
[01:24:29.246 --> 01:24:29.806]  We need that.
[01:24:30.786 --> 01:24:33.808]  But frankly, when it comes down to R&R, I'd rather be out in a canoe.
[01:24:34.088 --> 01:24:34.828]  I'd rather be fishing.
[01:24:34.868 --> 01:24:35.948]  I'd rather be with my family.
[01:24:36.289 --> 01:24:37.149]  I'd rather be visiting
[01:24:37.995 --> 01:24:40.516]  You know what's much more fulfilling than watching a UT football game?
[01:24:41.257 --> 01:24:41.797]  Our God.
[01:24:41.817 --> 01:24:47.079]  Is going down and visiting people in nursing homes.
[01:24:47.099 --> 01:24:52.342]  Just randomly going into nursing homes and seeing 89-year-old World War II colonels.
[01:24:53.175 --> 01:25:03.377]  Uh, whose son hasn't seen him in 10 years, he's got bed sores all over him, at a, you know, mid-quality place, just randomly, and you're griping and making him change, change him out and make sure he doesn't have bed sores.
[01:25:03.417 --> 01:25:06.057]  Or some old lady who was a school teacher and helped people.
[01:25:06.437 --> 01:25:07.958]  Or why don't you do what I did growing up?
[01:25:08.358 --> 01:25:11.298]  I never knew how good my parents were to do stuff like this, and we're doing this this Christmas.
[01:25:11.558 --> 01:25:15.439]  We're not going to some hot destination, uh, Caribbean sands.
[01:25:16.059 --> 01:25:20.560]  I am going to, uh, take my children down to the Salvation Army.
[01:25:21.680 --> 01:25:22.886]  And I don't know if they let you do this anymore.
[01:25:22.906 --> 01:25:24.011]  I haven't done it in like 15 years.
[01:25:24.622 --> 01:25:30.707]  And serve them the soup and the donuts and stay there till late at night and let them see what life's really like.
[01:25:30.947 --> 01:25:35.530]  So they don't turn into scum airheads like that person sitting there.
[01:25:35.991 --> 01:25:39.353]  Hey, honey, the world knows where the evil people come from.
[01:25:39.553 --> 01:25:43.637]  You notice in that thing she goes, oh, she thought the question was how do Americans help the world?
[01:25:43.917 --> 01:25:52.583]  No, it was a question of why are Americans on average so dumb and so ill-informed where they can't even string sentences together and don't know where the U.S.
[01:25:52.683 --> 01:25:53.384]  is on a globe.
[01:25:56.109 --> 01:25:57.170]  You understand that, honey?
[01:25:57.610 --> 01:26:00.012]  The world knows where the evil dumb people come from.
[01:26:01.133 --> 01:26:02.434]  Controlled by the social architects.
[01:26:02.494 --> 01:26:03.475]  It's the other way around.
[01:26:05.877 --> 01:26:06.878]  And I talk to adults.
[01:26:07.358 --> 01:26:08.259]  I'm in grocery stores.
[01:26:08.299 --> 01:26:08.879]  I'm at the mall.
[01:26:10.380 --> 01:26:11.101]  I listen to people.
[01:26:11.161 --> 01:26:11.862]  I people watch.
[01:26:12.202 --> 01:26:13.723]  And a lot of adults now don't really talk.
[01:26:13.763 --> 01:26:17.006]  They like chirp and say terms and kind of click like monkeys.
[01:26:17.722 --> 01:26:25.048]  And I mean, I think pretty soon, people are going to start going... I mean, have you heard the young people?
[01:26:25.188 --> 01:26:37.678]  They just text message each other and kind of go... I mean, literally, because... By the way, did you know that more than 45 minutes of television causes brain damage and takes you into a sleep level?
[01:26:38.079 --> 01:26:40.520]  And then video games cause an oxygen starve level.
[01:26:40.821 --> 01:26:42.602]  The scientists have put out big reports.
[01:26:42.622 --> 01:26:43.363]  This is mainstream news.
[01:26:43.823 --> 01:26:46.404]  That's where people die all the time playing video games or they have seizures.
[01:26:46.704 --> 01:26:51.525]  And it brings you to a lower level at oxygen starved level.
[01:26:51.885 --> 01:26:53.346]  But you're not really oxygen starved.
[01:26:53.566 --> 01:27:00.888]  The only other time they found these type of brainwaves is when someone has got their face on the pillow and isn't breathing properly.
[01:27:01.348 --> 01:27:07.090]  It is an oxygen, a narcosis starved level where you have the big color dreams.
[01:27:07.210 --> 01:27:08.970]  I only have a few of those in my life.
[01:27:09.950 --> 01:27:11.891]  That is an oxygen starved environment.
[01:27:13.374 --> 01:27:16.116]  Oh, just type in video games produced unnatural brainwaves.
[01:27:16.356 --> 01:27:16.797]  Type that in.
[01:27:16.817 --> 01:27:18.538]  In fact, let's just test that right now.
[01:27:18.879 --> 01:27:21.561]  Here, let me just see if they've got Google here already in their favorites here.
[01:27:22.081 --> 01:27:26.364]  Let's just pause right now, and let's go to Google.com.
[01:27:26.825 --> 01:27:28.446]  Google.com, right there for you.
[01:27:29.067 --> 01:27:30.528]  And let's just type in right now.
[01:27:30.548 --> 01:27:33.190]  Let me think, that was a couple years ago, last time I saw a scientific report on it.
[01:27:33.370 --> 01:27:33.810]  I think it was BBC.
[01:27:36.417 --> 01:27:39.339]  Video game playing causes unnatural brainwaves.
[01:27:39.540 --> 01:27:41.121]  I forgot I altered brainwaves.
[01:27:41.581 --> 01:27:43.263]  Let me see.
[01:27:44.264 --> 01:27:55.293]  Video game playing causes unnatural brainwaves.
[01:27:55.393 --> 01:27:58.656]  Brainwaves.
[01:27:58.756 --> 01:27:59.997]  I spelled so bad, I hope it works.
[01:28:03.248 --> 01:28:03.428]  Yep.
[01:28:04.129 --> 01:28:04.809]  There we go.
[01:28:04.849 --> 01:28:07.370]  And I found a whole bunch of stuff on that.
[01:28:07.390 --> 01:28:08.951]  I can shorten it down.
[01:28:08.991 --> 01:28:10.012]  It's just brainwaves.
[01:28:10.032 --> 01:28:10.452]  Video game.
[01:28:10.832 --> 01:28:12.753]  Brain controlled video game made.
[01:28:13.333 --> 01:28:14.894]  Brain controls video game.
[01:28:15.535 --> 01:28:17.316]  This is your brain on video games.
[01:28:18.556 --> 01:28:18.876]  Yep.
[01:28:19.137 --> 01:28:21.718]  This shows brain damage.
[01:28:21.818 --> 01:28:22.518]  Yeah, you can find it.
[01:28:22.538 --> 01:28:24.540]  You've got to look down because it was about a year or so ago.
[01:28:24.580 --> 01:28:26.401]  You've got to find it deeper in the news sections.
[01:28:26.961 --> 01:28:28.402]  You can also find stuff in the news sections.
[01:28:28.422 --> 01:28:29.022]  So there you have it.
[01:28:29.042 --> 01:28:29.942]  Yep.
[01:28:29.982 --> 01:28:32.624]  You can go find out how it's brain damaging you.
[01:28:33.584 --> 01:28:39.547]  That's why they have all these major studies about if you... Now, we always use violence on TV when it got popularized in the 50s.
[01:28:39.587 --> 01:28:46.131]  There's a graph with the popularization of TV with violence increasing, and then as violence increases on television, it only exponentially increases.
[01:28:46.171 --> 01:28:48.532]  But no one ever asks, what does the medium itself do?
[01:28:48.893 --> 01:28:52.115]  Well, it mesmerizes you and puts you into a highly suggestible state.
[01:28:52.135 --> 01:28:52.775]  Let's go to calls.
[01:28:53.715 --> 01:29:00.664]  Let's go ahead and take a call here from Montreal and we'll go to Ken, Teresa, Harvey, George.
[01:29:00.684 --> 01:29:01.866]  We're going to get to everybody.
[01:29:01.886 --> 01:29:02.767]  We've got to go fast now.
[01:29:02.807 --> 01:29:03.608]  I know I'm out of control.
[01:29:03.969 --> 01:29:05.190]  Carl in Montreal, Canada.
[01:29:05.210 --> 01:29:05.631]  You're on the air.
[01:29:06.340 --> 01:29:08.102]  Hey, thanks for taking my call.
[01:29:08.122 --> 01:29:08.442]  How's it going?
[01:29:08.462 --> 01:29:09.683]  I'm trying to get a hold of you.
[01:29:09.783 --> 01:29:12.285]  I'm trying to send you some documents to your producers.
[01:29:12.345 --> 01:29:14.147]  I'm trying to be a guest on your show.
[01:29:15.528 --> 01:29:17.630]  I was railroaded by the American Judicial System.
[01:29:17.670 --> 01:29:19.532]  I told you before... I remember this, sir.
[01:29:19.612 --> 01:29:21.193]  We get lots of calls from people in jail.
[01:29:21.213 --> 01:29:23.195]  You're up there in immigration.
[01:29:23.235 --> 01:29:24.056]  You're an American.
[01:29:24.776 --> 01:29:26.598]  And Trey was giving me the documents the other day.
[01:29:26.618 --> 01:29:27.419]  I was trying to read them.
[01:29:27.859 --> 01:29:31.981]  Alright, we're going to come back, and I'm going to rampage through George, Harvey, Teresa, and Ken's calls.
[01:29:32.341 --> 01:29:33.402]  Yes, sir, I understand.
[01:29:33.422 --> 01:29:37.043]  I don't know what you think I can help you up there on some immigration issue in Canada.
[01:29:38.084 --> 01:29:44.567]  I mean, my God, they're running child kidnapping rings publicly with over a million, two children grabbed each year.
[01:29:44.987 --> 01:29:46.067]  Nobody's there to help them.
[01:29:46.127 --> 01:29:46.948]  I try to help them.
[01:29:47.468 --> 01:29:48.288]  Alright, we'll be right back.
[01:29:54.048 --> 01:30:05.317]  Now you can enjoy the most delicious, freshest, and healthiest drinking water anytime, even while traveling, during outdoor sporting activities, and in hostile filtration environments such as local or national emergencies.
[01:30:05.517 --> 01:30:11.982]  The revolutionary Berkey Light removes pathogenic bacteria, cysts, parasites, and harmful or unwanted chemicals.
[01:30:12.282 --> 01:30:12.562]  I think so.
[01:30:34.773 --> 01:30:35.313]  I think so.
[01:30:53.271 --> 01:30:55.051]  Hi, Steve Shank, Fearless Task Force.
[01:30:55.352 --> 01:30:58.192]  The J. Michael Stevens Group is shipping a lot of storable food.
[01:30:58.692 --> 01:31:00.873]  It's smart that you're getting going at your food supplies.
[01:31:01.513 --> 01:31:09.815]  One week after the report came out that the world had eaten more food than it produced last year, the country turned into a deep freeze, wiping out a huge part of the new crop.
[01:31:10.275 --> 01:31:10.835]  An example?
[01:31:11.375 --> 01:31:14.196]  In 24 hours, clementine oranges doubled in price.
[01:31:15.096 --> 01:31:17.857]  If you intend to start or finish your supply, call immediately.
[01:31:18.237 --> 01:31:21.498]  When you call, tell them how many adults and how many years of food you need.
[01:31:22.276 --> 01:31:27.461]  When there are shortages, missing items will be substituted, maintaining the quantity of food necessary.
[01:31:28.101 --> 01:31:29.562]  Money is not the problem.
[01:31:29.803 --> 01:31:30.784]  Availability is.
[01:31:31.324 --> 01:31:33.166]  Be careful when food supplies get short.
[01:31:33.426 --> 01:31:37.089]  With no future, many retailers ship real trash to supply you.
[01:31:37.710 --> 01:31:39.811]  For safe food you can trust, call 800-409-5633.
[01:31:39.831 --> 01:31:40.772]  On the web, efoodsdirect.com.
[01:31:40.792 --> 01:31:40.832]  800-409-5633.
[01:31:53.351 --> 01:31:54.892]  Get the best of both worlds.
[01:31:55.292 --> 01:32:00.156]  Solar power for your household essentials and a backup generator all-in-one.
[01:32:00.597 --> 01:32:01.978]  Perfect for hurricane seasons.
[01:32:02.038 --> 01:32:05.801]  No long gas lines, no fumes and no noise.
[01:32:06.501 --> 01:32:09.183]  Lower your electric bill and be prepared year-round.
[01:32:09.824 --> 01:32:11.785]  Complete solar kits for under $1,200.
[01:32:12.406 --> 01:32:16.509]  See the complete solar power generator kit at KenSolar.com.
[01:32:16.669 --> 01:32:20.492]  Order your solar power generator from Ken's website at KenSolar.com.
[01:32:23.610 --> 01:32:26.092]  Are your Federal Reserve notes looking for a safe haven?
[01:32:26.552 --> 01:32:28.473]  Mine found it in precious metals.
[01:32:29.173 --> 01:32:32.335]  Not paper promises, but actual gold in my possession.
[01:32:32.996 --> 01:32:39.479]  It is liquid, it is private, it owes no one, it cannot go bankrupt, and it maintains its purchasing power.
[01:32:40.260 --> 01:32:42.441]  Find your answer at Midas Resources.
[01:32:42.821 --> 01:32:43.262]  That's 1-800-686-2237.
[01:32:43.362 --> 01:32:44.743]  The answer is at 1-800-686-2237.
[01:32:53.314 --> 01:32:57.778]  Babies spend up to 15 hours a day sleeping and playing on a crib mattress.
[01:32:58.259 --> 01:33:02.722]  Standard baby mattresses are suspected of containing potentially harmful chemicals.
[01:33:03.263 --> 01:33:09.789]  The primary ingredient in most mattresses is polyurethane foam, a highly flammable petroleum product.
[01:33:10.189 --> 01:33:14.593]  At Naturepedic, we believe that your baby's health and safety are not negotiable.
[01:33:14.973 --> 01:33:19.936]  An organic cotton mattress is the first step toward a healthy and natural crib environment.
[01:33:20.217 --> 01:33:30.544]  At Naturepedic, the no-compromise organic baby crib mattress features organic cotton filling and a waterproof surface so pure that it meets food contact standards.
