[00:00:11.578 --> 00:00:12.919]  He stands for truth.
[01:09:02.224 --> 01:09:03.945]  Only Ron Paul is a real candidate.
[01:09:05.606 --> 01:09:06.806]  You know, I've never wavered.
[01:09:07.026 --> 01:09:08.107]  I have never, um...
[01:09:10.347 --> 01:09:13.049]  I've always told callers, don't call in and thank me, I'm just doing my job.
[01:09:13.829 --> 01:09:16.371]  I don't cover one one-hundredth of the attacks I'm under.
[01:09:16.852 --> 01:09:18.613]  It isn't about the cult of personality.
[01:09:20.154 --> 01:09:32.883]  Ron Paul has said that as well with himself, but I have to tell you that I do need people to rally behind me and to support me and to get my information out even more and to counter these national talk show hosts with tens of millions of listeners apiece because
[01:09:33.937 --> 01:09:37.220]  I'm under attack, and I've had things happen to me I don't talk about on air.
[01:09:37.240 --> 01:09:39.282]  The threats, the death threats.
[01:09:39.742 --> 01:09:40.743]  Trey, you're my producer.
[01:09:40.783 --> 01:09:41.724]  You see just the emails.
[01:09:41.744 --> 01:09:42.945]  What about the phone calls?
[01:09:42.965 --> 01:09:44.106]  I mean, turn your mic on.
[01:09:44.326 --> 01:09:46.008]  I didn't talk to you about this during break.
[01:09:46.028 --> 01:09:47.609]  He's having to swing his mic around.
[01:09:48.130 --> 01:09:49.751]  But the people calling up threatening to kill us.
[01:09:49.891 --> 01:09:50.652]  I mean, all of it.
[01:09:51.012 --> 01:09:52.173]  Because of what we're doing.
[01:09:52.574 --> 01:09:56.317]  And we're non-violent, peaceful people who just want to save this country.
[01:09:56.898 --> 01:09:57.098]  Trey?
[01:09:59.188 --> 01:10:01.810]  It comes in a lot and it's discouraging.
[01:10:01.970 --> 01:10:05.051]  I think they think we have a lot of alternative motives than what we really do.
[01:10:05.711 --> 01:10:08.633]  But we're really just out there doing what we say we're doing.
[01:10:08.653 --> 01:10:11.314]  I think people think... Most of that's intimidation.
[01:10:11.474 --> 01:10:12.254]  Yeah, you know.
[01:10:12.274 --> 01:10:14.475]  It's just bad people doing it.
[01:10:15.396 --> 01:10:24.940]  But the point is here that regardless if you like Alex Jones or hate Alex Jones or hate Ron Paul or love Ron Paul
[01:10:27.302 --> 01:10:38.650]  The point is, there is a concerted effort to say, arrest people that protest, don't allow demonstrations, because demonstrators are stopping a war that's to beat the terrorist, and therefore if you stop the war, you're with the terrorist.
[01:10:39.110 --> 01:10:40.051]  I mean, that's Democrats.
[01:10:40.091 --> 01:10:41.912]  That was the Deputy Attorney General back in 2003.
[01:10:42.113 --> 01:10:46.316]  He said no protest allowed anywhere in the state of California.
[01:10:46.816 --> 01:10:48.537]  The state was banning demonstrations.
[01:10:48.717 --> 01:10:55.402]  That was in the... He was quoted on television, and it was also in the Oakland Tribune.
[01:10:56.143 --> 01:10:56.703]  Oakland Herald.
[01:10:58.522 --> 01:11:03.571]  People being arrested for anti-war shirts on a parade route where Bush is driving, saying, well, that's a demonstration.
[01:11:04.232 --> 01:11:06.737]  You can be here for Bush, but you can't be here against Bush.
[01:11:07.538 --> 01:11:09.963]  Bill Clinton did similar things like that, but it's now accelerating.
[01:11:10.589 --> 01:11:11.630]  This is about freedom.
[01:11:11.730 --> 01:11:12.831]  I'm an American citizen.
[01:11:13.251 --> 01:11:15.973]  I have a right to say I'm against this war.
[01:11:16.474 --> 01:11:18.636]  I have a right to say I don't want to attack Iran.
[01:11:18.996 --> 01:11:20.977]  I have a right to go out and demonstrate.
[01:11:21.378 --> 01:11:24.100]  I have a right to talk about government-sponsored terrorism.
[01:11:24.480 --> 01:11:26.482]  I have a right to talk about how the Federal Reserve is private.
[01:11:26.702 --> 01:11:35.029]  I have a right to read North American Union SPP documents on air, and to read official United Nations calls 30 years ago, and they've now passed it, the U.S.
[01:11:35.049 --> 01:11:37.811]  just signed on Friday, for a global carbon tax.
[01:11:38.291 --> 01:11:39.953]  I'm telling you the truth.
[01:11:40.553 --> 01:11:48.835]  And I beg all the people listening across the nation who are driving along in their cars, or tuning around the AM dial or FM dial, hearing me for the first time, I'm telling the truth.
[01:11:48.955 --> 01:11:51.216]  I've done the research, and I've put my life on the line.
[01:11:51.796 --> 01:11:55.117]  And I've done this so you can wake up, and so we can save this country and this world.
[01:11:55.717 --> 01:11:57.557]  America has been seized by the New World Order.
[01:11:58.118 --> 01:11:59.018]  People go, oh, what's that?
[01:11:59.038 --> 01:12:00.218]  I was on Big L.A.
[01:12:00.238 --> 01:12:03.279]  Station last night, and a guy said, why do you talk about imaginary New World Order?
[01:12:03.866 --> 01:12:07.348]  Your film Endgame is good, I saw it, but why do you talk about the New World Order?
[01:12:07.368 --> 01:12:09.409]  I go, well, George Herbert Walker talked about it.
[01:12:09.709 --> 01:12:10.510]  Hitler talked about it.
[01:12:10.530 --> 01:12:12.171]  All these government documents talk about it.
[01:12:12.411 --> 01:12:13.331]  It's a world government!
[01:12:13.892 --> 01:12:23.137]  I mean, I've got mainstream news, CNN right here, where they say, and they have the quotes, by the head of the UN saying, we have finally gotten a world tax.
[01:12:24.317 --> 01:12:29.800]  Just type in, to Google, World Carbon Tax.
[01:12:29.980 --> 01:12:30.821]  World Tax.
[01:12:32.114 --> 01:12:33.694]  World tax for greenhouses.
[01:12:34.034 --> 01:12:35.575]  Hundreds of mainstream articles.
[01:12:35.815 --> 01:12:39.476]  You'll be on the UN website reading the text of what they said Friday!
[01:12:39.496 --> 01:12:48.117]  I mean, I got CNN on video last week saying that the North American Union didn't exist, but also that the Trans-Texas Corridor doesn't exist.
[01:12:50.218 --> 01:12:55.719]  I mean, Giuliani is on the law firm that's doing that whole deal, handing over our existing roads.
[01:12:56.604 --> 01:13:00.026]  With a bunch of Mexican and Spanish and German lobbyists.
[01:13:00.506 --> 01:13:02.107]  Just taking our roads and handing them over.
[01:13:02.568 --> 01:13:03.528]  This is about power.
[01:13:03.889 --> 01:13:08.451]  Big money comes in, they buy off the government, they have the government hand everything over to them.
[01:13:08.491 --> 01:13:10.633]  It's like third world nations being looted.
[01:13:11.213 --> 01:13:14.955]  Joseph Stiklitz, quit the World Bank, chief economist, 2002.
[01:13:15.175 --> 01:13:16.556]  Thousands of pages were released.
[01:13:18.758 --> 01:13:22.540]  Just type World Bank documents consume Argentina into Google, you'll get the actual documents.
[01:13:23.040 --> 01:13:24.061]  And the news articles about it.
[01:13:24.818 --> 01:13:26.639]  And they said they wanted to come into the U.S.
[01:13:26.759 --> 01:13:31.380]  and the third world, but do like what they've done in the third world and the U.S.
[01:13:31.740 --> 01:13:38.942]  and jack up inflation, destroy the dollar, blow out the economy, get you in debt, so they can come in and buy up the infrastructure.
[01:13:39.102 --> 01:13:50.426]  When they make the dollar as worthless as toilet paper, they can come in here with their foreign currencies that they just print up out of nowhere, too, and buy up all the ports, buy up all the water, buy up all the infrastructure, buy up all the roads.
[01:13:51.351 --> 01:14:09.140]  For pennies on the dollar, the government is engaged in crime handing them over, and I look at these well-oiled, quaffed hair, guys in suits, these neocon talk show hosts, these liberal talk show hosts, their establishment hacks, working both sides like carnival barkers, from both ends, conning you, manipulating you.
[01:14:09.160 --> 01:14:12.362]  I don't think you have any idea what it's like.
[01:14:12.882 --> 01:14:20.366]  And again, I've never said this, I've never come out, I've said pray for me before, but I've always had a good instinct for things.
[01:14:21.314 --> 01:14:22.274]  Pray for Ron Paul.
[01:14:23.175 --> 01:14:32.158]  But even people in our own movement, most of them are, not the grassroots, but most people that are, quote, prominent, are just driven with insane jealousy of me.
[01:14:32.238 --> 01:14:32.458]  Why?
[01:14:32.498 --> 01:14:34.619]  Because I worked till 2 in the morning last night?
[01:14:35.059 --> 01:14:37.020]  Because I have a passion to fight this tyranny?
[01:14:38.581 --> 01:14:39.761]  No, I deserve support.
[01:14:39.901 --> 01:14:42.602]  I deserve people to support me after everything I've done.
[01:14:42.902 --> 01:14:44.883]  After 13 years of total commitment.
[01:14:45.703 --> 01:14:50.105]  Nine years ago now, walking outside the TV station after I've been told to shut up over and over again.
[01:14:51.124 --> 01:15:02.753]  After guys had pulled up in high and tight haircuts and gotten out of their car and with government plates and said, yeah, we're special forces, yeah, we're with the local martial law crew, when it all comes down, now that's all public, and you better shut your mouth.
[01:15:03.414 --> 01:15:04.855]  I told them, go to you know where.
[01:15:05.255 --> 01:15:11.240]  They got in their car and a few weeks later, four guys with hoods over their heads tried to beat the living hell out of me and I looked like something out of Cape Fear.
[01:15:11.720 --> 01:15:12.981]  I got good old boy guts.
[01:15:13.422 --> 01:15:18.646]  And as soon as they got my blood flying, as soon as they hurt me, I turned it on and I rammed their heads in the concrete.
[01:15:18.866 --> 01:15:20.227]  And I kicked them and I stomped them.
[01:15:21.252 --> 01:15:23.413]  That freaked them out as my blood ran all over them!
[01:15:24.614 --> 01:15:26.314]  I'm committed to the United States!
[01:15:26.635 --> 01:15:28.455]  I'm committed to defending this Republic!
[01:15:28.716 --> 01:15:29.276]  I'm committed 110%!
[01:15:30.756 --> 01:15:32.297]  I do this for the right reasons!
[01:15:32.837 --> 01:15:38.800]  And how dare Neil Borch and Rush Limbaugh and Nedved and others like Nedved calling for my arrest!
[01:15:39.120 --> 01:15:40.861]  That's hot treason against the Republic!
[01:15:41.081 --> 01:15:42.562]  He's the one engaged in treason!
[01:15:43.303 --> 01:15:44.125]  How dare them!
[01:15:44.465 --> 01:15:48.191]  We shall go on to the end, no matter what the cost is!
[01:15:48.372 --> 01:15:50.996]  We shall go on to the end, we shall never surrender!
[01:15:51.096 --> 01:15:52.118]  We'll be back when you're called!
[01:15:53.405 --> 01:15:57.188]  As the old saying goes, if you give a man a fish, you feed him for a day.
[01:15:57.388 --> 01:16:02.893]  But if you give him a Berkey system, you give him the ability to obtain purified water for a lifetime.
[01:16:03.193 --> 01:16:08.337]  This year, when giving Christmas gifts, instead of unwanted trinkets, give a meaningful and substantial gift.
[01:16:08.357 --> 01:16:13.601]  Berkey systems are ideal for every member of your family, especially the young ones in college.
[01:16:13.841 --> 01:16:17.424]  Unlike other water filtration systems, Berkey purifiers are portable.
[01:16:17.464 --> 01:16:21.708]  They require no plumbing, and the elements don't have to be replaced every four to six months.
[01:16:22.168 --> 01:16:28.571]  Perfect for anyone on a tight budget, and more importantly, if there's an unexpected emergency, your loved ones will be prepared.
[01:16:28.591 --> 01:16:32.733]  That's because Berkey Systems are able to purify raw, untreated water.
[01:16:33.114 --> 01:16:35.895]  Check out our Christmas specials at berkeywater.com.
[01:16:36.055 --> 01:16:41.758]  With one of our quantity specials, you not only get a discount, but in one stop, you can get gifts for the entire family.
[01:16:41.858 --> 01:16:43.699]  That's berkeywater.com or call 888-03-4438.
[01:16:43.719 --> 01:16:44.079]  That's 888-03-4438.
[01:16:52.468 --> 01:16:56.052]  In this jungle called life, only the tiger survives.
[01:16:56.512 --> 01:17:01.096]  So says the armchair survivalist Kurt Wilson, owner of Survival Enterprises.
[01:17:01.577 --> 01:17:13.868]  Kurt talks common sense about food storage, health care, firearms and weaponry, security, urban and wilderness survival techniques, and the simple things we can all do to help us and our loved ones survive when bad times hit.
[01:17:14.128 --> 01:17:16.630]  Learn to be one step ahead of the crowd in every
[01:17:19.531 --> 01:17:27.937]  Kurt is geared for the rest of us who don't have unlimited funds to buy land, a cabin, build a bunker, or buy all the expensive survival supplies that would come in handy.
[01:17:28.117 --> 01:17:30.479]  He shows you how to work smarter, not harder.
[01:17:30.939 --> 01:17:34.722]  For over 25 years, Kurt has been helping people prepare for hard times.
[01:17:35.002 --> 01:17:44.549]  The Armchair Survivalist is sure to be an informative, entertaining, and educational talk show with Kurt not only sharing his vast level of survival knowledge, but taking your calls as well.
[01:17:45.149 --> 01:17:48.812]  Listen to the Armchair Survivalist, Saturdays at 5 p.m.
[01:17:48.852 --> 01:17:51.393]  Central Standard Time on the GCN Radio Network.
[01:18:19.275 --> 01:18:23.861]  Have you ever thought about the impact on your health from exposure to EMFs using your cell phone?
[01:18:24.021 --> 01:18:31.311]  Studies show that 30 minutes a day on a cell phone over the span of one year is equivalent to sticking your head in a microwave for 30 minutes.
[01:18:31.611 --> 01:18:37.896]  Installing the BioPro cell phone chip utilizes patented noise field technology to block harmful EMF pollution.
[01:18:38.136 --> 01:18:38.976]  Still not convinced?
[01:18:39.156 --> 01:18:45.101]  Go to ElectroPollution.org right now to purchase the extremely affordable BioPro cell chip.
[01:18:45.201 --> 01:18:47.362]  It attaches easily to the outside of your phone.
[01:18:47.642 --> 01:18:50.665]  Educate and protect yourself at ElectroPollution.org.
[01:18:52.117 --> 01:18:54.520]  Is credit card debt making your life stressful?
[01:18:54.900 --> 01:18:58.144]  Do you avoid answering the phone in fear of another creditor calling?
[01:18:58.504 --> 01:19:01.648]  How would you like to reduce your credit card balances by thousands?
[01:19:01.988 --> 01:19:03.150]  Well, now you can!
[01:19:03.170 --> 01:19:12.400]  Safeguard Debt Management Services will connect you to a debt management specialist who will negotiate with your creditors to reduce your balances by thousands of dollars.
[01:19:12.760 --> 01:19:16.821]  You can consolidate all your high credit card balances into one monthly payment.
[01:19:17.221 --> 01:19:23.703]  Call now to speak to one of our specialists and learn how to get your very own customized debt management program.
[01:19:23.723 --> 01:19:24.623]  800-794-4313.
[01:19:26.244 --> 01:19:30.645]  Enjoy the financial freedom you've dreamed of knowing your debt is being handled by professionals.
[01:19:31.045 --> 01:19:32.966]  Call now to speak to one of our specialists.
[01:19:33.346 --> 01:19:36.267]  Regardless of your credit history, Safeguard can help.
[01:19:36.587 --> 01:19:38.048]  Get the answers you're looking for.
[01:19:38.348 --> 01:19:39.228]  The call is free.
[01:19:39.469 --> 01:19:40.669]  The consultation is free.
[01:19:40.989 --> 01:19:42.850]  And the information could change your life.
[01:19:43.230 --> 01:19:43.730]  Call now.
[01:19:43.750 --> 01:19:44.070]  800-794-4313.
[01:19:44.130 --> 01:19:44.311]  That's 800-794-4313.
[01:19:44.331 --> 01:19:45.151]  You're listening to GCN.
[01:19:45.171 --> 01:19:46.471]  The Genesis Communications Radio Network.
[01:20:02.699 --> 01:20:05.201]  Crushing through the lies and disinformation.
[01:20:05.321 --> 01:20:08.944]  It's Alex Jones.
[01:20:11.526 --> 01:20:12.727]  This isn't a game we're playing.
[01:20:12.747 --> 01:20:14.468]  This is world government.
[01:20:14.748 --> 01:20:15.969]  This is ancient tyranny.
[01:20:16.550 --> 01:20:17.610]  The Norman society.
[01:20:17.630 --> 01:20:18.511]  Liberty, the precious.
[01:20:18.531 --> 01:20:19.752]  The rare jewel.
[01:20:20.513 --> 01:20:23.295]  I'm gonna go to your calls now and get to a bunch of other important news.
[01:20:24.195 --> 01:20:26.877]  But before I do that, just finishing up the last topic I raised.
[01:20:27.698 --> 01:20:31.381]  It's a very personal topic, but it affects us all, this darkness we face.
[01:20:32.561 --> 01:20:37.802]  All these neocon and fake conservatives and liberals that support the establishment, these are smart people.
[01:20:38.483 --> 01:20:43.424]  They've made conscious decisions, I've seen their shows change over the years, to sell out to the establishment.
[01:20:43.784 --> 01:20:50.186]  To sell out and backpedal and whitewash what the system's doing and what Republicans and Democrats are doing.
[01:20:51.566 --> 01:20:52.706]  And they're going to be beaten.
[01:20:52.766 --> 01:20:56.527]  I can see what's happened in history, I can see what's happening currently, and I can see what's going to happen in the future.
[01:20:56.987 --> 01:20:58.868]  Resistance is mounting exponentially.
[01:20:59.918 --> 01:21:08.925]  All the resistance and the 11% approval ratings for Congress that we see now, and 10% approval ratings for Cheney, and 20% approval ratings for Hillary, that is only the beginning.
[01:21:10.166 --> 01:21:13.309]  And they can get individuals, but ideas are bulletproof.
[01:21:13.929 --> 01:21:15.130]  Ideas are eternal.
[01:21:16.291 --> 01:21:21.716]  And first they ignore the truth, then they laugh at it, then they attack the truth, and who bears it, and then you win.
[01:21:22.777 --> 01:21:23.977]  As Mahatma Gandhi said.
[01:21:27.739 --> 01:21:29.900]  I don't want you to feel sorry for me and the choices I've made.
[01:21:30.360 --> 01:21:31.841]  I want you to come in for the big win.
[01:21:31.941 --> 01:21:33.962]  I want you to take action.
[01:21:34.402 --> 01:21:35.843]  Frankly, I've heard all the other talk shows.
[01:21:35.883 --> 01:21:36.783]  I've heard all the patriots.
[01:21:36.823 --> 01:21:37.984]  I've heard all the libertarians.
[01:21:38.564 --> 01:21:41.366]  Most of them only get 10, 20, 30 percent of it right.
[01:21:41.446 --> 01:21:43.507]  Most of them don't really assault the system.
[01:21:43.747 --> 01:21:45.548]  They don't know how to energize people.
[01:21:45.768 --> 01:21:47.288]  They don't understand the intricacies.
[01:21:47.309 --> 01:21:48.529]  They haven't studied it as much.
[01:21:48.829 --> 01:21:50.590]  Or they just don't want to tell the truth.
[01:21:51.170 --> 01:21:54.152]  And unfortunately, I'm the best thing there is out there.
[01:21:54.832 --> 01:21:56.433]  And that's why the New World Order
[01:21:57.117 --> 01:21:58.318]  Is so afraid of me.
[01:21:58.939 --> 01:22:07.988]  And that's why they are engaged in so many attacks and so many preparations to legitimize attacks or false charges or my death.
[01:22:09.349 --> 01:22:16.537]  And they want to set the precedent to do this to all of us, like this was the Soviet Union, or like this was East Germany, or China today.
[01:22:17.878 --> 01:22:18.839]  We're going to win this fight.
[01:22:19.435 --> 01:22:27.400]  And the people that have gone along with this and have betted on evil, and have gone along with evil, they need, and it's been in the news that a lot of them are on government payroll openly.
[01:22:27.680 --> 01:22:28.201]  It's come out.
[01:22:28.601 --> 01:22:30.402]  Quote, government purchases fake news.
[01:22:30.722 --> 01:22:31.643]  Congress rules it illegal.
[01:22:31.663 --> 01:22:32.423]  Type that into Google.
[01:22:32.443 --> 01:22:33.003]  Mainstream news.
[01:22:33.404 --> 01:22:34.224]  Congressional reports.
[01:22:35.645 --> 01:22:46.712]  They need to be held accountable for their treason, and for their colluding, and for the individuals that have come in and been part of this influence peddling, and have been part of being the paid-off corporate whore media.
[01:22:48.061 --> 01:23:01.473]  Now, the mere fact that I'm on so many A&M and FM stations and growing, and that smaller corporations and family-owned stations put me on, and that my websites together are bigger than the Drudge Report, is an illustration of the fact that we are rising, and we are taking action.
[01:23:01.633 --> 01:23:09.940]  The only reason the Newell Order hadn't killed me yet, though I see them trying to prep everybody for it, the only reason they haven't done that is because they don't want to make me a martyr.
[01:23:11.969 --> 01:23:22.750]  So again, I put my life in the hands of God, I put my life in the hands of Providence, and I ask all of you to pray for everyone who's fighting tyranny worldwide.
[01:23:23.965 --> 01:23:31.790]  Well, good men rot in filthy jails across the world for fighting evil and simply trying to defend the weak and the meek.
[01:23:32.070 --> 01:23:33.931]  Alright, your calls are coming up in a moment, I promise.
[01:23:34.251 --> 01:23:35.472]  But first, I want to get to this.
[01:23:35.852 --> 01:23:38.533]  By the way, you can hear the whole audio interview at PrisonPlanet.com.
[01:23:38.573 --> 01:23:40.134]  It's embedded in this story.
[01:23:40.755 --> 01:23:43.996]  Estherlyn, a lead is considered assassinating Ron Paul.
[01:23:44.637 --> 01:23:46.498]  Best-selling author and investigative journalist.
[01:23:47.088 --> 01:23:51.232]  And Bilderberg sleuth says intelligence sources told him highest levels of U.S.
[01:23:51.292 --> 01:23:55.396]  government are discussing what result would be if Congressman Ron Paul was killed.
[01:23:56.917 --> 01:24:02.443]  Now again, we've got them openly talking about how torture is good, how they should arrest people that disagree with the government, how it's treason.
[01:24:02.483 --> 01:24:03.944]  I know you've heard that on Neocon Radio.
[01:24:04.224 --> 01:24:05.245]  How it shouldn't be allowed.
[01:24:05.766 --> 01:24:07.948]  Got the liberals talking about trying to control free speech.
[01:24:09.685 --> 01:24:10.786]  It's all happening, folks.
[01:24:11.426 --> 01:24:12.447]  Best-selling author.
[01:24:12.527 --> 01:24:20.092]  Again, Estalin, whose information has unfortunately proven very accurate in the past, went public on the bombshell news during an appearance on the Alex Jones Show Friday.
[01:24:20.612 --> 01:24:26.636]  I'm getting information from my sources, this is a quote, that there are people... Oh, this is driving me crazy.
[01:24:26.676 --> 01:24:27.737]  I thought the printer printed it.
[01:24:27.777 --> 01:24:29.038]  Let me just find it online here.
[01:24:29.058 --> 01:24:38.444]  I go to PrisonPlanet.com and go find the story because this just... I thought I had both pages.
[01:24:38.464 --> 01:24:39.345]  I had a page behind it.
[01:24:44.076 --> 01:24:46.517]  And it's at the top of Prison Info Wars.
[01:24:46.557 --> 01:24:48.037]  I'm going to Info Wars so I can pull it up.
[01:24:48.877 --> 01:24:51.638]  The printer shot out a couple pages under it that weren't the same story.
[01:24:52.338 --> 01:24:57.539]  And so I was unable to cover it all.
[01:24:57.979 --> 01:25:01.180]  Let me just read it off the screen to you here as best I can.
[01:25:01.660 --> 01:25:08.322]  I'm getting information from my sources that there are people involved from a higher level of the American establishment who are seriously considering
[01:25:09.116 --> 01:25:10.117]  This has not been confirmed.
[01:25:10.137 --> 01:25:11.597]  By not being confirmed, they're going to do it.
[01:25:12.018 --> 01:25:16.620]  But assassination is definitely on the agenda, and I pray to God that this is not the case, said Estlin.
[01:25:17.060 --> 01:25:33.549]  Estlin, an award-winning investigative journalist, said that he was given the information from a source that has been reliable over the decade, providing accurate projections on future events based on what the elite were discussing in their own circles, and that the assassination was a serious option should the Ron Paul revolution continue to pick up steam.
[01:25:34.581 --> 01:25:42.585]  The author of the Global Bestseller, The True Story of the Bilderberg Group, described the concept as a trial balloon from the inner circle core within the inner core.
[01:25:43.045 --> 01:25:49.568]  It hasn't gone beyond that, but it's obviously on the table because I think, needless to say, they are very, very much concerned about Paul, he added.
[01:25:49.989 --> 01:26:02.755]  Ron Paul himself has stated on previous occasions on my show, we have an audio link right there, that he is aware of the dangers of being such a bold icon for freedom and understands that political assassinations have occurred in the past.
[01:26:03.476 --> 01:26:08.459]  In June appearance on the Alex Jones Show, Congressman Paul acknowledged that such a threat is real.
[01:26:08.860 --> 01:26:10.040]  Quoting Congressman Paul.
[01:26:10.941 --> 01:26:15.784]  Agreeing with a number of historical examples where leaders were killed or attacked for successfully standing up the system.
[01:26:15.824 --> 01:26:16.985]  Quote, that's right!
[01:26:17.651 --> 01:26:19.053]  He said to Alex Jones, they'll do it.
[01:26:19.333 --> 01:26:27.623]  Paul said, making reference to Alex Jones, to the upstarts like Andrew Jackson, the Kingfish, Huey Long, Bobby Kennedy, George Washington, even George Wallace.
[01:26:28.184 --> 01:26:35.733]  Esalen pointed out that his past predictions about global events were very accurate because of the solid information provided to him from within Bilderberg and the elite.
[01:26:36.133 --> 01:26:43.437]  Over 18 months ago, Estlin correctly made the call that the Iran War had been delayed and was probably off the table, which is looking to be exactly the case.
[01:26:43.937 --> 01:26:50.321]  After the release of the recent National Intelligence Estimate, Estlin is featured again in length in my film, Endgame, Blueprint for Global Enslavement.
[01:26:50.541 --> 01:26:51.761]  The story goes down and concludes.
[01:26:52.082 --> 01:26:56.544]  You can read it at Infowars.com, top of the page, one of the top four stories we have up there.
[01:26:57.532 --> 01:26:58.233]  Two items here.
[01:26:58.273 --> 01:27:02.576]  Number one, Esterlin's the guy that continues to learn exactly where the Bilderberg Group meetings are going to be.
[01:27:02.596 --> 01:27:04.477]  Remember, five years ago, the media said it didn't exist.
[01:27:04.517 --> 01:27:06.338]  Now they admit it in the Dallas Morning News and New York Times.
[01:27:07.059 --> 01:27:07.559]  Remember that?
[01:27:07.860 --> 01:27:09.881]  Remember joking the O'Connor saying it didn't exist?
[01:27:10.562 --> 01:27:11.943]  Okay, we'll delete.
[01:27:12.563 --> 01:27:14.284]  He said that they would not attack Iran.
[01:27:14.304 --> 01:27:16.626]  It was off the table 18 months ago when nobody else was saying that.
[01:27:17.885 --> 01:27:20.126]  He said, along with Jim Tucker, they weren't going to attack Iraq in 2002.
[01:27:20.186 --> 01:27:21.587]  It was going to be 2003 in March.
[01:27:21.928 --> 01:27:24.490]  Exactly what he said happened when all the news was saying it was going to happen.
[01:27:24.770 --> 01:27:26.171]  Because they get spies inside.
[01:27:26.191 --> 01:27:27.352]  They have spies inside.
[01:27:27.852 --> 01:27:30.895]  They find out where the hotel is on the Four Star Resort.
[01:27:30.935 --> 01:27:32.156]  They go in before it happens.
[01:27:32.416 --> 01:27:40.963]  They tell the workers, you're not going to want to help us now, but when you hear their evil plans when you're serving them caviar and champagne, or when you're caddying for them on the golf course, you'll want to tell me.
[01:27:40.983 --> 01:27:44.866]  And then after they leave town, they bring them documents, bring them the info, and they double, triple check it.
[01:27:45.286 --> 01:27:49.867]  That's A. That's why we went with this when Estelyn talked about it on my Friday show.
[01:27:50.007 --> 01:27:52.968]  Now, now, here's the other issue.
[01:27:53.268 --> 01:27:56.529]  We put this story out, Estelyn, and we just consider assassinating Ron Paul.
[01:27:56.909 --> 01:28:01.910]  Ron Paul on my show a few months ago said it was a real danger to him and that the system does this.
[01:28:01.930 --> 01:28:03.651]  Okay, that's Ron Paul, your icon.
[01:28:04.911 --> 01:28:11.373]  A bunch of big Ron Paul sites who have moderators who posted this story, I noticed by Googling it, erased it.
[01:28:12.459 --> 01:28:14.920]  You erased the audio file of Ron Paul.
[01:28:15.340 --> 01:28:19.160]  You erased the text of what Esterlin said, which puts him in danger.
[01:28:19.421 --> 01:28:23.381]  By exposing the possibility of this, that will make him take it off the table.
[01:28:23.941 --> 01:28:25.982]  That's what history and the analysis shows.
[01:28:26.242 --> 01:28:30.743]  But see, a lot of people in the Ron Paul camp are mainline Republicans, and it's also full of moles.
[01:28:30.783 --> 01:28:33.423]  That happens at any campaign, and that's come out over and over again.
[01:28:34.044 --> 01:28:40.525]  And there's people trying to make him water down his message, while at the same time, Huckabee and Hillary and all of them are now sounding like Ron Paul.
[01:28:41.559 --> 01:28:44.160]  So there's the political analysis there for you.
[01:28:44.601 --> 01:28:47.442]  Daniel Esselstyn of Impeccable Credentials comes out and says this.
[01:28:47.762 --> 01:28:51.204]  Ron Paul agrees that he knows there's a danger months ago.
[01:28:51.484 --> 01:28:55.086]  There's audio and text of him saying it to me and to you.
[01:28:55.726 --> 01:29:00.089]  And I found a bunch of Ron Paul sites yesterday and today that pulled it.
[01:29:00.349 --> 01:29:02.070]  People out there, oh, I don't know about that.
[01:29:02.270 --> 01:29:03.530]  That's a conspiracy theory!
[01:29:04.211 --> 01:29:10.614]  So now Ron Paul's own audio, Ron Paul's own text, what Ron Paul says, it doesn't matter now.
[01:29:11.354 --> 01:29:13.095]  And we cannot compromise this movement.
[01:29:13.756 --> 01:29:17.058]  We cannot allow neocons to take control of it.
[01:29:17.518 --> 01:29:20.160]  Rob Paul's going to win by being bold, as he has been.
[01:29:20.500 --> 01:29:24.462]  He's going to win by speaking out when they said, hey, you want to say there isn't a North American Union?
[01:29:24.502 --> 01:29:25.523]  He said, no, it does exist.
[01:29:26.169 --> 01:29:27.170]  We need to take action.
[01:29:27.350 --> 01:29:27.891]  Be strong.
[01:29:27.951 --> 01:29:28.432]  Be bold.
[01:29:28.752 --> 01:29:30.114]  Absolute total phone blitz.
[01:29:30.314 --> 01:29:35.380]  From Tom, Jim, Eric, Bob, TJ, Bill, and many others on the other side of this quick break.
[01:29:35.860 --> 01:29:39.484]  And some news on the global carbon tax signed by the United States.
[01:29:39.825 --> 01:29:41.647]  You're on the front line of the info war.
[01:29:41.787 --> 01:29:42.728]  The tip of the spear.
[01:29:43.088 --> 01:29:43.969]  I'm Alex Jones.
[01:29:44.190 --> 01:29:46.793]  Resistance to tyrants is obedience to God.
[01:29:52.050 --> 01:29:57.354]  Hello folks, this is Alex Jones introducing you to the incredible Berkey Solar Charger.
[01:29:57.554 --> 01:29:59.616]  Your source for free solar electricity.
[01:29:59.856 --> 01:30:06.981]  This portable system is the size of a book when folded and small enough to fit into a briefcase, handbag, or glove compartment.
[01:30:07.122 --> 01:30:18.650]  The Berkey Solar Charger has been designed to power the Berkey lights, LED lamps, as well as other applications such as mobile phones, radios, digital cameras, and PDAs when electricity is unavailable.
[01:30:19.031 --> 01:30:20.732]  It's multi-voltage capabilities,
[01:30:21.032 --> 01:30:21.652]  We're good to go!
