[00:00:02.150 --> 00:00:03.150]  He stands for truth.
[01:05:20.826 --> 01:05:25.110]  If you're right, and there's plenty of safe food, you can laugh at the fools who stocked up.
[01:05:25.510 --> 01:05:27.952]  They were wrong, but what did they lose?
[01:05:28.393 --> 01:05:28.673]  Nothing.
[01:05:29.477 --> 01:05:32.858]  But if you're wrong with no food, you'll lose everything.
[01:05:33.278 --> 01:05:36.800]  Freedom, children, guns, home, even life.
[01:05:37.360 --> 01:05:38.680]  Can you afford to be wrong?
[01:05:39.301 --> 01:05:40.001]  Place your bet.
[01:05:40.381 --> 01:05:41.721]  Food or no food.
[01:05:42.122 --> 01:05:43.602]  Can you afford to be wrong?
[01:05:44.062 --> 01:05:44.322]  Call 800-409-5633.
[01:05:44.422 --> 01:05:45.303]  On the web, efoodsdirect.com.
[01:05:45.323 --> 01:05:45.603]  That's 800-409-5633.
[01:05:52.549 --> 01:05:56.770]  This is Donald Trump, and almost everyone I meet has the desire to be wealthy.
[01:05:56.910 --> 01:05:58.290]  And who really can blame them?
[01:05:58.450 --> 01:06:02.651]  Most people, however, just don't know how to turn that desire into wealth.
[01:06:02.871 --> 01:06:04.931]  Do you have a desire to be wealthy?
[01:06:05.051 --> 01:06:06.572]  Do you want to know how to make millions?
[01:06:06.752 --> 01:06:09.492]  Have fun and get started on the successful life you've imagined?
[01:06:09.592 --> 01:06:11.653]  Well, Donald Trump wants to show you how.
[01:06:11.873 --> 01:06:15.213]  And he's got a powerful tape to send you at absolutely no charge.
[01:06:15.313 --> 01:06:18.154]  Donald Trump is offering to the public his Wealth Builder System.
[01:06:18.414 --> 01:06:21.357]  A proven system that reveals his secrets to making millions.
[01:06:21.498 --> 01:06:27.184]  And because he believes so much in the power of his system, Donald Trump wants to send you his tape today at no charge.
[01:06:27.464 --> 01:06:32.209]  I'm going to share with you strategies and techniques to generate lots of money.
[01:06:32.690 --> 01:06:33.871]  Untold income.
[01:06:34.171 --> 01:06:35.052]  The Trump way.
[01:06:35.453 --> 01:06:36.013]  My way.
[01:06:36.254 --> 01:06:37.755]  Do you have a desire to be wealthy?
[01:06:37.955 --> 01:06:39.237]  Then do something about it.
[01:06:40.433 --> 01:06:43.556]  Get Donald Trump's powerful tape at absolutely no charge.
[01:06:43.656 --> 01:06:43.956]  Call 1-800-930-6378.
[01:06:43.976 --> 01:06:44.036]  1-800-930-6378.
[01:06:44.056 --> 01:06:44.116]  1-800-930-6378.
[01:06:44.136 --> 01:06:46.318]  News, politics, sports, cars, home improvement, health, and everything in between.
[01:06:46.358 --> 01:06:47.099]  We've got you covered.
[01:06:47.119 --> 01:06:48.700]  You're listening to the GCN Radio Network.
[01:07:03.201 --> 01:07:14.510]  Coming to you from the capital of Texas, broadcasting the truth coast to coast and worldwide, this is the Alex Jones Show!
[01:07:15.290 --> 01:07:23.997]  By the way, the Army's own report they commissioned on Abu Ghraib stated they raped people with large objects dripping with acid.
[01:07:24.938 --> 01:07:26.499]  Go read the General Tugumbu report.
[01:07:28.060 --> 01:07:29.361]  The Filipino general, the U.S.
[01:07:29.401 --> 01:07:30.142]  general, put that out.
[01:07:31.343 --> 01:07:33.745]  And of course now the CIA says they're going to stop waterboarding.
[01:07:33.765 --> 01:07:34.645]  That's where they drowned you.
[01:07:35.326 --> 01:07:41.030]  So people watch these TV shows that are Pentagon funded where they torture people, torture children, get their parents to talk.
[01:07:42.450 --> 01:07:45.533]  That now has entered into law enforcement.
[01:07:45.813 --> 01:07:49.035]  And continue with your story because
[01:07:50.035 --> 01:07:53.478]  Again, I mean, I told you, hey man, you don't need to have to come on my show.
[01:07:53.538 --> 01:08:00.565]  I mean, if you want, just lie low and you're like, no, I have to talk about this because people have to know what this country's turned into.
[01:08:00.985 --> 01:08:02.847]  And you also described how you weren't scared of the guns.
[01:08:03.267 --> 01:08:04.108]  It was the threat of rape.
[01:08:04.689 --> 01:08:14.698]  Yeah, it was a threat from the marshal to destroy my life and my livelihood if I went back to Texas and continued on with the story of Edna Lane Brown.
[01:08:15.633 --> 01:08:16.753]  Oh, he was telling you don't make a film?
[01:08:17.053 --> 01:08:17.634]  Oh yeah, yeah.
[01:08:17.674 --> 01:08:25.756]  He said if somebody offered me $50,000 to make this film, that he'd come after me and he'd basically sodomize me.
[01:08:26.176 --> 01:08:28.096]  But that's a huge issue in America.
[01:08:28.116 --> 01:08:29.237]  You're just a filmmaker.
[01:08:29.277 --> 01:08:31.237]  They've now banned the AP from the property.
[01:08:31.757 --> 01:08:33.338]  I mean, are they going to rape AP reporters?
[01:08:33.418 --> 01:08:34.438]  Is that what we're coming down to?
[01:08:34.458 --> 01:08:35.959]  I sure hope not, Alex.
[01:08:36.119 --> 01:08:38.619]  Well, go through it blow by blow, exactly what he said.
[01:08:39.059 --> 01:08:40.700]  By the way, he never even tell you his name.
[01:08:41.160 --> 01:08:44.641]  No, well, it changed just about every time I talked to the gentleman.
[01:08:45.617 --> 01:08:46.638]  It was interrogation.
[01:08:46.938 --> 01:08:48.759]  They asked me all kinds of personal questions.
[01:08:50.739 --> 01:08:52.060]  They never read me my rights.
[01:08:52.080 --> 01:08:53.741]  They never told me why I was being detained.
[01:08:53.961 --> 01:08:54.941]  They put me in handcuffs.
[01:08:54.961 --> 01:08:58.783]  They humiliated me in front of all the local neighbors there.
[01:08:58.803 --> 01:09:01.484]  But now you're in the federal courthouse.
[01:09:01.504 --> 01:09:02.164]  What happened next?
[01:09:02.204 --> 01:09:03.405]  Now I'm in the federal courthouse.
[01:09:03.565 --> 01:09:06.006]  I was going through all these questions.
[01:09:06.346 --> 01:09:06.986]  They go out.
[01:09:07.026 --> 01:09:07.467]  They come in.
[01:09:07.487 --> 01:09:07.987]  They go out.
[01:09:09.108 --> 01:09:10.050]  I think.
[01:09:19.201 --> 01:09:21.222]  And then he said, you need to go away, you need to shut up.
[01:09:21.823 --> 01:09:29.047]  If you talk about this on air, if you make a video like Danny Reilly did... That's the secret police.
[01:09:29.307 --> 01:09:31.829]  Yeah, they said they would come right up my bottom end.
[01:09:31.849 --> 01:09:35.431]  But then you said he went clear, he said, I will rape you.
[01:09:35.651 --> 01:09:36.772]  Absolutely, yes.
[01:09:36.792 --> 01:09:40.094]  I mean, you can't say it on air, but specifically, what did he say without saying the words?
[01:09:40.834 --> 01:09:48.239]  He said he would come right up my effin' bottom end and ruin my life.
[01:09:48.809 --> 01:09:58.774]  Now, whether it was metaphorical or whether he really wanted to, you know, anally rape me, well then... What was the exact quote, though, on coming after you 13, 15 years later?
[01:09:59.854 --> 01:10:01.175]  That he would come after me.
[01:10:01.655 --> 01:10:03.316]  He would ruin my life.
[01:10:04.297 --> 01:10:07.858]  Even if it took 15 years, he would come after me and destroy me.
[01:10:08.419 --> 01:10:11.240]  And he said, you need to understand how serious I am about that.
[01:10:11.727 --> 01:10:13.147]  And that's when I got frustrated.
[01:10:13.167 --> 01:10:15.488]  That's when I was like, this isn't happening to me.
[01:10:15.508 --> 01:10:17.829]  I'm not hearing this from a U.S.
[01:10:17.889 --> 01:10:18.349]  Marshal.
[01:10:18.449 --> 01:10:19.649]  I mean, this is America.
[01:10:20.209 --> 01:10:21.950]  You know, I can understand him doing his job.
[01:10:22.710 --> 01:10:23.490]  He's in Russia.
[01:10:23.770 --> 01:10:24.431]  Right, yeah.
[01:10:24.651 --> 01:10:26.571]  I mean, you want information, get information.
[01:10:26.611 --> 01:10:28.332]  But you don't threaten me.
[01:10:28.932 --> 01:10:30.993]  You don't tell me that you're going to destroy my life.
[01:10:31.013 --> 01:10:33.573]  You don't tell me what you're going to do to my physical body.
[01:10:35.074 --> 01:10:36.114]  He crossed the line there.
[01:10:37.070 --> 01:10:41.893]  And that's why I felt like I need to get on the radio and get this information out.
[01:10:42.293 --> 01:10:47.156]  These things that Alex Jones talks about, you know, that some of these guys are out of control.
[01:10:47.216 --> 01:10:47.696]  It's true.
[01:10:47.716 --> 01:10:53.179]  I mean, I bear witness to that this weekend when all this stuff happened.
[01:10:53.499 --> 01:10:54.540]  It's unbelievable.
[01:10:54.620 --> 01:10:55.480]  And this was Wednesday?
[01:10:55.781 --> 01:10:56.501]  Correct, correct.
[01:10:57.114 --> 01:11:04.837]  And I'm still... Now the key here though, a major civil rights violation, is to tell you, do not make that film or I'm coming after you.
[01:11:05.097 --> 01:11:07.778]  I mean, he's telling you, don't make a film about something?
[01:11:08.018 --> 01:11:08.578]  Absolutely.
[01:11:08.838 --> 01:11:17.481]  He also told me, he was asking questions and I said, you know what, I don't feel comfortable, I'm not sure if I understand all my rights, and I'm going to get an attorney.
[01:11:17.601 --> 01:11:19.161]  And he said, I didn't need an attorney.
[01:11:20.302 --> 01:11:21.862]  He told me I did not need an attorney.
[01:11:21.922 --> 01:11:26.504]  He said, shut your mouth, go away, and stay out of this.
[01:11:29.315 --> 01:11:33.158]  And then when I talked to you, I said, look, I'm not going to tell you to come on the air or not.
[01:11:33.178 --> 01:11:35.919]  In fact, I told my riders, I said, let's hold off on this till I talk to him.
[01:11:35.979 --> 01:11:36.200]  Right.
[01:11:36.220 --> 01:11:41.163]  Because I mean, putting your name out there and I mean, it's all gang mentality.
[01:11:41.183 --> 01:11:42.664]  I mean, it's just like Eastside Vatos.
[01:11:42.704 --> 01:11:43.544]  Hey, I'm going to show him.
[01:11:43.645 --> 01:11:45.166]  And that's exactly how it felt.
[01:11:45.226 --> 01:11:56.193]  It felt like a bully, you know, like the school bully that, you know, when when the other cops, I think, were away, that's when he was coming in and saying, don't mess with me or I'm going to bust you up.
[01:11:57.408 --> 01:12:02.431]  And that's why I felt like I needed to get on there and tell this story.
[01:12:02.451 --> 01:12:03.191]  What did he look like?
[01:12:04.252 --> 01:12:07.955]  He was a tall gentleman, probably about 6'3", 6'4".
[01:12:08.015 --> 01:12:09.976]  He was pretty stout.
[01:12:11.877 --> 01:12:13.959]  I think he was bald, I think.
[01:12:15.400 --> 01:12:16.620]  He said he was from New York.
[01:12:17.401 --> 01:12:18.802]  He said he had a goatee?
[01:12:21.003 --> 01:12:22.084]  He may have had a goatee.
[01:12:22.144 --> 01:12:24.686]  I don't remember if he did or not.
[01:12:25.123 --> 01:12:25.983]  I just remember what he said.
[01:12:26.003 --> 01:12:26.843]  A few days ago he told me he did.
[01:12:26.863 --> 01:12:27.724]  I just remembered.
[01:12:28.064 --> 01:12:28.304]  Yeah.
[01:12:28.444 --> 01:12:30.684]  Or I'm still trying to deal with it.
[01:12:30.824 --> 01:12:32.725]  Did any of the others make any threats?
[01:12:34.645 --> 01:12:45.647]  The local cops, and it was probably this good cop bad cop situation, said well you need to cooperate with the FBI because Danny Riley is up for treason.
[01:12:46.067 --> 01:12:49.268]  They were basically putting the fear into me for when this gentleman came in.
[01:12:51.331 --> 01:12:56.313]  For which reason, I played a YouTube clip earlier where a well-known neocon is calling for my execution.
[01:12:57.133 --> 01:13:05.636]  I mean, that's what they think, so they can get rid of our borders, so they can debase the currency, so they can turn us into a police state, so they can fingerprint all our children, so they can just rule us.
[01:13:05.696 --> 01:13:06.497]  That's what tyranny is.
[01:13:06.517 --> 01:13:07.237]  We're just slaves.
[01:13:07.357 --> 01:13:09.718]  It's dead serious, and people need to wake up.
[01:13:10.398 --> 01:13:11.579]  It's dead serious.
[01:13:13.239 --> 01:13:15.380]  Any other points you'd like to make about what happened to you?
[01:13:16.480 --> 01:13:20.262]  No, the primary thing that I just wanted to get out is
[01:13:21.727 --> 01:13:23.170]  I don't know.
[01:13:33.725 --> 01:13:37.027]  You tend to be looking over your shoulder a whole lot more than you would normally.
[01:13:37.087 --> 01:13:38.508]  And again, you're a filmmaker.
[01:13:38.548 --> 01:13:44.150]  By the way, they have now cordoned off, they're like a mile away, blocking reporters and TV reporters.
[01:13:44.951 --> 01:13:50.333]  I mean, everybody from Fox News, nationally, to George Norie, to the Associated Press have interviewed him.
[01:13:50.653 --> 01:13:57.237]  They've sent reporters out there, Fox News has and other people, and they're not telling him, no, you can't get, and they've done nothing violent.
[01:13:57.457 --> 01:14:00.358]  You know, they say here, charges range from accessory after the fact.
[01:14:00.618 --> 01:14:01.919]  You weren't charged, the other four guys were.
[01:14:02.359 --> 01:14:13.724]  I think it's just a bunch of gentlemen that like guns and like to go hunting and you know whatever they're doing with their guns is you know their business and you know the feds trying to make it into
[01:14:24.552 --> 01:14:30.757]  Uh, aiding and abetting, uh, as if, um, you know, they're gonna, you know, stand by Ed and Lane Brown with their guns.
[01:14:30.877 --> 01:14:33.939]  You know, they're trying to create intent in this whole situation.
[01:14:33.979 --> 01:14:40.203]  But on top of that, uh, they've had helicopters flying at lower than tree level for eight hours.
[01:14:40.644 --> 01:14:41.464]  Very dangerous.
[01:14:42.205 --> 01:14:46.568]  Uh, they've already tasered Riley and grabbed him once and told him, you're gonna work for us, you're going to prison.
[01:14:46.608 --> 01:14:47.088]  They told him that.
[01:14:47.108 --> 01:14:49.670]  They said, you're gonna be our informant, we're gonna set you up so you can go to prison.
[01:14:49.690 --> 01:14:50.491]  I guess they're doing that now.
[01:14:51.338 --> 01:14:53.319]  Meanwhile, the illegal aliens are running all over us.
[01:14:53.359 --> 01:14:54.940]  There's all sorts of crime in government.
[01:14:55.581 --> 01:15:01.164]  And you just said, this is an interesting film, and you wanted to make... How many times have you been to the Brown property?
[01:15:02.225 --> 01:15:03.446]  I've been up there twice.
[01:15:03.506 --> 01:15:05.948]  This was going to be the third and final trip.
[01:15:06.868 --> 01:15:12.712]  Both times I was up there, I didn't really have a chance to interview Ed and Elaine because there were so many people there showing support.
[01:15:13.152 --> 01:15:17.235]  Did you ever talk back to His Majesty and say, hey, it's my right to go interview people?
[01:15:18.244 --> 01:15:23.385]  Um, no, I just, I pretty much was yes sir, no sir, because I just wanted to get out of there.
[01:15:23.725 --> 01:15:31.227]  But now you're doing this to get, uh, what I believe is a crime, to tell the press, don't make a film, don't do a story.
[01:15:31.287 --> 01:15:32.067]  That's like Mexico.
[01:15:32.107 --> 01:15:32.767]  That's like Russia.
[01:15:32.827 --> 01:15:34.367]  That is where he crossed the line.
[01:15:34.407 --> 01:15:36.668]  That's Russia, where they imprison and kill people for reporting.
[01:15:36.688 --> 01:15:38.308]  That's where he crossed the line with me.
[01:15:38.368 --> 01:15:42.889]  I'm just a videographer doing my job, and to threat me with rape.
[01:15:43.629 --> 01:15:44.189]  We're out of time.
[01:15:44.250 --> 01:15:45.070]  Thank you, Karen Elman.
[01:15:45.190 --> 01:15:45.810]  Thank you so much.
[01:15:45.970 --> 01:15:46.490]  We'll be right back.
[01:15:52.462 --> 01:15:58.466]  How would you like to have a tool to use at home that you can use anytime that helps reduce back pain, sciatica, hip pain and more?
[01:15:58.686 --> 01:16:01.448]  A tool that helps relieve the pain and doesn't just treat the symptoms?
[01:16:01.688 --> 01:16:03.929]  You need the SacroEggie Sacral Stabilizer.
[01:16:04.249 --> 01:16:07.832]  One satisfied user states, I don't believe in gadgets, but this is a miracle.
[01:16:07.992 --> 01:16:08.792]  Yes, that's right.
[01:16:08.852 --> 01:16:13.856]  Just relax 20 minutes daily or when needed to help correct a muscle imbalance that creates many of these symptoms.
[01:16:14.056 --> 01:16:17.738]  Gravity does the work with the SacroEggie under the sacrum and support under your neck.
[01:16:17.918 --> 01:16:20.020]  Help correct posture to help relieve the pain.
[01:16:20.220 --> 01:16:21.681]  Better balance equals fewer problems.
[01:16:21.721 --> 01:16:22.241]  I think so.
[01:16:52.785 --> 01:16:59.730]  When my son started having behavior problems, the total transformation techniques were like the instruction manual on how to deal with him.
[01:16:59.970 --> 01:17:01.231]  We got immediate results.
[01:17:01.571 --> 01:17:06.294]  Ever wish your kid came with an instruction manual when he's disrespectful, defiant, or even abusive?
[01:17:06.574 --> 01:17:07.375]  Do you know how to fix it?
[01:17:07.795 --> 01:17:13.159]  I'm behavioral therapist James Lehman, and I'll show you how to change your child's behavior right now with the Total Transformation.
[01:17:13.459 --> 01:17:16.542]  The program that helps you fix every behavior problem under the sun.
[01:17:16.882 --> 01:17:21.886]  Defiance, backtalking, lying, acting out in school, even problems with ADD and ADHD.
[01:17:22.126 --> 01:17:24.869]  There's no screaming, no fighting, no frustration.
[01:17:25.189 --> 01:17:30.113]  The Total Transformation is the program I've used for over 30 years to solve even the worst behavior problems.
[01:17:30.473 --> 01:17:34.196]  Your child will listen to you again, and you'll get peace and sanity back into your home.
[01:17:34.536 --> 01:17:35.157]  I guarantee it.
[01:17:35.557 --> 01:17:39.820]  Call now and get how to turn your child's attitude around in one minute or less free with your order.
[01:17:39.840 --> 01:17:40.561]  1-800-373-0402 1-800-373-0402 Call now.
[01:17:40.581 --> 01:17:45.084]  1-800-373-0402 1-800-373-0402 Why continue suffering from pain, illness, and disease when natural health and wellness therapies are within your reach?
[01:17:58.414 --> 01:18:02.656]  Hundreds of people report improved health and wellness using Rife Frequency Technology.
[01:18:03.076 --> 01:18:09.958]  In the 1920s, research scientist Royal Raymond Rife discovered that disease organisms can be destroyed using resonant frequencies.
[01:18:10.398 --> 01:18:17.061]  The BioSolutions Frequency Instrument uses this same technology for relief or elimination of pain and disease conditions.
[01:18:17.401 --> 01:18:19.024]  There are no reported side effects.
[01:18:19.324 --> 01:18:22.509]  Join others in discovering a return to natural health and wellness.
[01:18:22.769 --> 01:18:23.991]  Don't just treat symptoms.
[01:18:24.231 --> 01:18:25.233]  Eliminate the cause.
[01:18:25.533 --> 01:18:32.283]  BioSolutions has over 550 pre-programmed auto-sequences for various health conditions and is very easy to use.
[01:18:32.703 --> 01:18:35.405]  Customer satisfaction is guaranteed or your money back.
[01:18:35.646 --> 01:18:39.028]  For more information, call BioSolutions toll free at 866-885-6625.
[01:18:39.068 --> 01:18:39.449]  That's 866-885-6625.
[01:18:39.489 --> 01:18:41.250]  Once again, that's 866-885-6625 for BioSolutions.
[01:18:54.622 --> 01:18:58.965]  This is George Whitehurst Barry with the Genesis Communications Network.
[01:18:59.405 --> 01:19:01.827]  Welcome to our new program, Crash!
[01:19:02.167 --> 01:19:02.828]  Are you ready?
[01:19:03.148 --> 01:19:09.272]  In the coming weeks, we will focus on alternative economics as well as alternative health and survival topics.
[01:19:09.633 --> 01:19:13.035]  We are now in the largest debt bubble in U.S.
[01:19:13.075 --> 01:19:13.515]  history.
[01:19:13.896 --> 01:19:17.078]  A subset of the debt bubble is the real estate bubble.
[01:19:17.658 --> 01:19:24.607]  And I believe we are in the beginning stages of what could be the biggest real estate crash in our nation's history.
[01:19:24.907 --> 01:19:29.953]  For crash updates, visit our website at hereononline.com.
[01:19:30.373 --> 01:19:37.182]  That's H-E-A-R-I-T-O-N-L-I-N-E dot com.
[01:19:37.862 --> 01:19:48.746]  You're listening to GCN, the Genesis Communications Radio Network.
[01:20:05.470 --> 01:20:18.339]  Coming to you from the capital of Texas, broadcasting the truth coast to coast and worldwide, this is the Alex Jones Show!
[01:20:18.439 --> 01:20:21.882]  Alright, let's go to one of the former top strategists in the Air Force.
[01:20:22.782 --> 01:20:23.062]  I think?
[01:20:44.765 --> 01:20:46.466]  Top lobbyist.
[01:20:46.486 --> 01:20:49.767]  He's covered a lot of wars, and he's trying to poo-poo it and cover it up.
[01:20:50.027 --> 01:20:52.988]  But what the Colonel is saying is the absolute truth.
[01:20:53.708 --> 01:20:54.968]  And we are at war.
[01:20:55.028 --> 01:21:03.811]  That is, the globalists that control our country are already at war with Iran, and they're using known top al-Qaeda to do it, while saying Iran is al-Qaeda.
[01:21:05.299 --> 01:21:08.020]  When Al-Qaeda is basically outlawed in the country and you can hunt it down.
[01:21:08.480 --> 01:21:09.740]  It's just unbelievable.
[01:21:10.160 --> 01:21:12.501]  And I'm not defending what some of the Shiites do.
[01:21:12.741 --> 01:21:14.282]  See, I believe all these governments are bad.
[01:21:14.382 --> 01:21:15.082]  History shows that.
[01:21:15.142 --> 01:21:15.942]  Common sense shows it.
[01:21:16.342 --> 01:21:20.223]  It's just that the things you're being told are all complete lies, folks.
[01:21:20.443 --> 01:21:21.804]  They talk to you like you're two-year-olds.
[01:21:22.204 --> 01:21:23.444]  I'll at least tell you they're conning you.
[01:21:23.724 --> 01:21:24.665]  They're laughing at you.
[01:21:25.205 --> 01:21:25.565]  Here it is.
[01:21:26.638 --> 01:21:30.081]  ...in the Situation Room, see it Wednesday night... ...for at least 18 months.
[01:21:30.561 --> 01:21:33.323]  The evidence is overwhelming... Well, let me give you a pressure.
[01:21:33.583 --> 01:21:42.410]  When you say it's been given, the President says he wants diplomacy to work to convince the Iranian government to stop enriching uranium... He said the same thing.
[01:21:42.450 --> 01:21:43.671]  He said the same thing before the last war.
[01:21:44.797 --> 01:21:45.237]  Go back to it.
[01:21:45.257 --> 01:21:48.139]  The Iranian people that we have no desire for conflict.
[01:21:48.379 --> 01:21:51.260]  You told David Ignatius of the Washington Post the other day.
[01:21:51.280 --> 01:21:53.041]  So what does that mean the order has been given?
[01:21:53.381 --> 01:21:57.102]  We are conducting military operations inside Iran right now.
[01:21:57.843 --> 01:22:03.545]  The evidence is overwhelming from both the Iranians, Americans, and congressional sources.
[01:22:03.745 --> 01:22:05.826]  What does military operations define that?
[01:22:06.887 --> 01:22:09.868]  They probably have had two objectives going back 18 months.
[01:22:10.288 --> 01:22:12.269]  The first was to gather intelligence.
[01:22:12.609 --> 01:22:14.371]  Where is the Iranian nuclear program?
[01:22:14.751 --> 01:22:25.039]  The second has been to prepare dissident groups for phase two, which will be the strike, which will come as the next phase, I think.
[01:22:25.420 --> 01:22:29.183]  Preparing intelligence, that's understandable, using all sorts of means.
[01:22:29.203 --> 01:22:33.987]  They want to know what the Iranians are up to in terms of their nuclear program.
[01:22:34.227 --> 01:22:35.648]  But are you suggesting that U.S.
[01:22:35.708 --> 01:22:40.852]  military forces, special operations forces, or others are on the ground right now in Iran?
[01:22:41.853 --> 01:22:42.374]  Absolutely.
[01:22:42.394 --> 01:22:43.214]  Absolutely clear.
[01:22:43.254 --> 01:22:46.136]  The evidence is overwhelming from lots of sources.
[01:22:46.216 --> 01:22:49.278]  And again, most of them you can read in the public.
[01:22:49.318 --> 01:22:53.301]  You know, Seymour Hersh has done good work on it, and there are lots of other people who have done that.
[01:22:53.381 --> 01:22:54.401]  I've talked to Iranians.
[01:22:54.782 --> 01:22:59.525]  I asked an Iranian ambassador to the IAEA, what's this I hear about Americans being there?
[01:22:59.705 --> 01:23:02.847]  He said to me, well, we've captured some people who work with them.
[01:23:02.987 --> 01:23:04.208]  We've confirmed that they're there.
[01:23:04.308 --> 01:23:07.770]  Yeah, but you know, these guys, the Iranians, can't necessarily believe...
[01:23:08.507 --> 01:23:12.450]  Okay, now again, we wrote articles three months ago that are on PrisonPlanet.com.
[01:23:12.470 --> 01:23:14.211]  In fact, you're in a break.
[01:23:14.251 --> 01:23:15.892]  I'll dig around in the archives and find them.
[01:23:15.952 --> 01:23:22.496]  Right before showtime, I'll look for it and couldn't because we write like 50 articles a week or something ourselves and post thousands in the aggregate since then.
[01:23:23.296 --> 01:23:29.300]  You know, of other news and links, I don't know, there's about 60, 70 new things a day just on Prison Planet alone.
[01:23:29.340 --> 01:23:30.881]  But side issue, the point is,
[01:23:32.350 --> 01:23:35.412]  That the White House says they're carrying out military operations.
[01:23:35.432 --> 01:23:39.054]  They're funding insurgencies that go around and shoot cops in the back and bomb.
[01:23:39.274 --> 01:23:41.976]  And I know they're Iranian, so I guess their cops deserve to die in your mind.
[01:23:42.296 --> 01:23:43.257]  No, they don't, folks.
[01:23:43.577 --> 01:23:49.320]  They're going around shooting cops in the backs, blowing up dams, bombing stuff to destabilize it all over the country.
[01:23:50.021 --> 01:23:50.681]  It's on the news.
[01:23:50.741 --> 01:23:55.684]  It's in the foreign news about bombs going off almost every week in Iran.
[01:23:55.704 --> 01:23:58.366]  I mean, this is the criminals that run our government that are doing this.
[01:23:58.866 --> 01:23:59.567]  And who are they using?
[01:23:59.607 --> 01:24:00.267]  The Wahhabis.
[01:24:02.915 --> 01:24:03.936]  Let's play a little bit more of it.
[01:24:09.501 --> 01:24:14.305]  They could arrest some dissidents in Iran and say these are American spies.
[01:24:14.586 --> 01:24:15.686]  They do that all the time.
[01:24:15.807 --> 01:24:17.008]  Sure.
[01:24:17.408 --> 01:24:32.761]  The House Committee on Emerging Threats tried to have a hearing some weeks ago in which they asked the Department of State and Defense to come and answer this question because it's serious enough to be answered without congressional approval and they didn't come to the hearing.
[01:24:33.481 --> 01:24:39.964]  There are sources that I talk to on the Hill who believe that that's true and it's being done without Congressional oversight.
[01:24:39.984 --> 01:24:51.128]  Look, I was once a Pentagon correspondent many years ago, and in those days and in these days, and as Jamie McIntyre just reported, and as you well know from your time of active duty at the Pentagon in the U.S.
[01:24:51.188 --> 01:24:57.290]  military, these guys are planning contingency operations for almost everything.
[01:24:57.330 --> 01:25:00.951]  If Canada goes to war against the United States, they've got a contingency plan.
[01:25:01.071 --> 01:25:01.952]  Okay, different now.
[01:25:02.232 --> 01:25:02.812]  Two differences.
[01:25:03.092 --> 01:25:09.637]  Number one, we've learned from Time Magazine today that some US naval forces have been alerted for deployment.
[01:25:09.977 --> 01:25:11.378]  That is a major step.
[01:25:11.478 --> 01:25:11.878]  That's first.
[01:25:12.018 --> 01:25:16.241]  The second thing is, the sources suggest the plan is not in the Pentagon.
[01:25:16.502 --> 01:25:18.003]  The plan has gone to the White House.
[01:25:18.363 --> 01:25:19.704]  That's not normal planning.
[01:25:20.004 --> 01:25:23.907]  When the plan goes to the White House, that means we've gone to a different stage.
[01:25:23.927 --> 01:25:28.130]  You think it's possible there's a little psychological warfare being played on Ahmadinejad?
[01:25:28.770 --> 01:25:35.117]  Alright, so we have the White House announcing three months ago, what was in the news three and a half years ago, that U.S.
[01:25:35.157 --> 01:25:39.342]  Special Forces are in Iran carrying out destabilization operations.
[01:25:39.362 --> 01:25:40.423]  They would call it terrorism.
[01:25:40.963 --> 01:25:46.009]  Again, when we attack somebody, it's called loving and sweetness and goodness, and if they fight back, it's called evil terrorism.
[01:25:46.610 --> 01:25:51.513]  By the way, official White House statements, if Iran fights back in any way, it's called terrorism.
[01:25:51.813 --> 01:25:59.759]  They plan to hit more than 10,000 targets repeatedly in the first week of a bombardment with thousands of Saudis a day.
[01:26:00.499 --> 01:26:01.560]  That's aircraft attacks.
[01:26:02.040 --> 01:26:04.982]  And if Iran... I mean, this is a new rule for warfare.
[01:26:05.563 --> 01:26:06.123]  This would be like...
[01:26:08.461 --> 01:26:11.782]  Say if I was a cop and I just said, I'm going to walk around and just randomly beat people up.
[01:26:12.302 --> 01:26:13.422]  I guess that's kind of what's happening now.
[01:26:13.923 --> 01:26:16.463]  And if you even defend yourself, it's assault.
[01:26:16.503 --> 01:26:18.064]  I guess that's kind of what our government says.
[01:26:18.084 --> 01:26:19.244]  It's a new system.
[01:26:21.685 --> 01:26:23.685]  We're going to bombard you and attack you.
[01:26:23.705 --> 01:26:29.947]  We're going to fund terrorists to blow stuff up and shoot cops in the back and do whatever we want and carry out this insurgency.
[01:26:31.587 --> 01:26:34.388]  And if you fight back in any way, you're a terrorist.
[01:26:35.646 --> 01:26:39.509]  In any way, we're going to call you Al-Qaeda while we use Al-Qaeda to attack you.
[01:26:41.570 --> 01:26:51.397]  And if we didn't have a public who knew all the football and all the baseball scores, but nothing about the three branches of government, nothing about the regions of the world, that's how they're able to get away with this.
[01:26:52.438 --> 01:26:53.559]  It's not even that you're stupid.
[01:26:54.740 --> 01:27:01.785]  You're busy getting new chrome for your Harley, and you're busy trying to work out three times a day so you look good for the women or women for the men,
[01:27:02.754 --> 01:27:04.055]  And I'm not saying don't do some of that.
[01:27:04.235 --> 01:27:08.599]  But, I mean, number one, if you like money, you'll make more money in business knowing what's going on.
[01:27:10.580 --> 01:27:13.442]  I mean, you'll actually get to be in higher circles.
