[00:00:00.069 --> 00:00:00.309]  Hey!
[01:05:06.892 --> 01:05:18.080]  Electrolyzed Plus Water will alkalinize your water more powerfully than any other single nutraceutical because a body in an alkaline state can't grow pathogens, become allergic, or develop autoimmune disease or vascular degenerative illness.
[01:05:18.420 --> 01:05:22.745]  Electrolyzed water is non-toxic, non-corrosive, and environmentally safe for humans and animals.
[01:05:23.005 --> 01:05:32.355]  Alkaline water is available as a concentrate to be mixed with good, filtered, purified RO water, but not tap water, microstructured alkaline antioxidant water for consumption.
[01:05:32.495 --> 01:05:40.383]  Call for your Electrolyzed Plus Alkalinizing Miracle Rejuvenating Water Concentrate or other remarkable RPA Biotech products like Ultimate Fuel,
[01:05:41.083 --> 01:05:55.372]  Hello, this is Alex Jones with some important questions.
[01:05:55.772 --> 01:06:00.755]  If you're going into a battle and they give you a rifle and a sidearm, how much ammunition do you want?
[01:06:01.115 --> 01:06:02.856]  My answer would be all I can get.
[01:06:03.156 --> 01:06:07.939]  In the battle for freedom and the lives of your loved ones, food is your only ammunition.
[01:06:08.319 --> 01:06:09.119]  How much do you want?
[01:06:09.339 --> 01:06:10.079]  When do you want it?
[01:06:10.459 --> 01:06:12.060]  Now or after the battle starts?
[01:06:12.340 --> 01:06:13.160]  When will you need it?
[01:06:13.400 --> 01:06:15.481]  Can you buy it without proper identification?
[01:06:15.601 --> 01:06:16.721]  Will there be any food?
[01:06:16.941 --> 01:06:18.281]  Will it make your children sick?
[01:06:18.481 --> 01:06:23.542]  If there's a quarantine and you can't feed yourself, will you go to the gathering center and be immunized?
[01:06:23.742 --> 01:06:26.943]  You wipe out all these problems if you have a good food supply.
[01:06:27.323 --> 01:06:30.784]  Food is your ammunition to fight for your freedom and your life.
[01:06:31.144 --> 01:06:32.144]  How much will you need?
[01:06:32.364 --> 01:06:32.985]  We don't know.
[01:06:33.265 --> 01:06:34.185]  How much do you want?
[01:06:34.385 --> 01:06:35.125]  All you can get.
[01:06:35.305 --> 01:06:36.165]  I'm Alex Jones.
[01:06:36.406 --> 01:06:39.166]  I want all of you good guys to live to fight another day.
[01:06:39.446 --> 01:06:39.806]  Call 1-800-409-5633.
[01:06:39.986 --> 01:06:42.847]  Or check it out on the web at efoodsdirect.com.
[01:06:42.867 --> 01:06:43.607]  Again, that number, 1-800-409-5633.
[01:06:43.708 --> 01:06:47.349]  You're listening to GCN, the Genesis Communications Radio Network.
[01:07:03.226 --> 01:07:05.727]  Crushing through the lies and disinformation.
[01:07:08.427 --> 01:07:09.487]  It's Alex Jones.
[01:07:12.028 --> 01:07:22.190]  Look, I fight the New World Order because I don't like the fact that they run child kidnapping rings, they've devalued our dollar, that they're getting rid of our border, that they're anti-Second Amendment.
[01:07:23.550 --> 01:07:29.811]  I don't do this because I want to be some stud radio host or because I want to make documentaries and have people know who I am on the street.
[01:07:30.351 --> 01:07:32.752]  Frankly, it's annoying.
[01:07:33.866 --> 01:07:43.233]  But what's happened is, it's gotten basically half the people in the Patriot Movement, the Truth Movement, not the good listeners and people that take action, but quote, leaders, just frothing in jealousy.
[01:07:43.253 --> 01:07:50.438]  Because I'm supposed to just worship them and just give over my radio show, my sponsors, everything else to them.
[01:07:50.959 --> 01:07:52.380]  And just literally worship them.
[01:07:53.161 --> 01:07:55.802]  And then have them hate me on top of it.
[01:07:56.163 --> 01:07:57.704]  And no, I'm just done with all of that.
[01:07:58.371 --> 01:07:59.671]  And it's the same thing with World Net Daily.
[01:07:59.691 --> 01:08:08.534]  They admit in this article, these websites are gigantic and they're evil and everyone's visiting them and oh, it's so... They can't even hide it anymore!
[01:08:09.814 --> 01:08:13.655]  I mean, I'm sorry you're not real conservatives, real libertarians, and we are.
[01:08:14.015 --> 01:08:16.415]  I'm sorry you're not real Republicans and Ron Paul is.
[01:08:16.856 --> 01:08:18.316]  I'm sorry it makes you look bad.
[01:08:18.959 --> 01:08:23.703]  I mean, they wrote an article last year saying Stephen Jones, the physicist, called for a violent insurrection.
[01:08:24.123 --> 01:08:28.606]  The guy is like the most soft-spoken, grandfatherly person.
[01:08:28.726 --> 01:08:30.928]  And then we went and watched the whole tape that aired on C-SPAN of him.
[01:08:31.288 --> 01:08:32.449]  Nothing about violence.
[01:08:32.709 --> 01:08:33.370]  Just made up.
[01:08:33.390 --> 01:08:34.231]  They had to retract it.
[01:08:34.671 --> 01:08:36.052]  Next, I got threatening emails from him.
[01:08:37.105 --> 01:08:37.845]  About other issues.
[01:08:38.266 --> 01:08:39.746]  Then they had to retract something else.
[01:08:40.146 --> 01:08:41.147]  We're tired of it.
[01:08:41.607 --> 01:08:43.828]  They just made up a front page story.
[01:08:44.288 --> 01:08:45.689]  They're almost as big as the drugs report.
[01:08:45.729 --> 01:08:47.209]  I mean, millions of people read this.
[01:08:47.649 --> 01:08:51.171]  That I'm lying about what was said on Keith Oberman.
[01:08:51.391 --> 01:08:53.792]  And we just said that they said that the evidence points towards murder.
[01:08:54.012 --> 01:08:55.173]  That the mother thinks it's murder.
[01:08:55.793 --> 01:08:59.394]  That the forensics people think... We were quoting the A.P.
[01:09:00.215 --> 01:09:00.895]  A.P.
[01:09:01.095 --> 01:09:01.735]  says this.
[01:09:01.975 --> 01:09:03.156]  Go read our article.
[01:09:04.321 --> 01:09:05.482]  But see, they don't mention any of that.
[01:09:05.502 --> 01:09:07.124]  They just say we're leftist liars.
[01:09:07.985 --> 01:09:09.327]  I'm not the one for amnesty.
[01:09:09.407 --> 01:09:10.788]  I'm not the one for high taxes.
[01:09:11.929 --> 01:09:13.231]  I'm not the one for gun control.
[01:09:13.271 --> 01:09:14.832]  I'm not the one that signed back onto the U.N.
[01:09:14.873 --> 01:09:15.573]  and UNESCO.
[01:09:15.874 --> 01:09:16.674]  I'm not the one.
[01:09:17.776 --> 01:09:18.917]  I'm not the one, okay?
[01:09:18.957 --> 01:09:19.598]  I'm sorry.
[01:09:19.858 --> 01:09:22.260]  I can't be a fake conservative with you.
[01:09:22.781 --> 01:09:24.223]  I got offered the big national show.
[01:09:24.403 --> 01:09:26.225]  I got offered limbodum repeatedly.
[01:09:26.741 --> 01:09:27.041]  Okay?
[01:09:27.602 --> 01:09:29.043]  I can't sell out my country.
[01:09:29.223 --> 01:09:33.527]  I can't be like you phony conservatives and just say I'm a conservative and butcher the country.
[01:09:33.907 --> 01:09:35.768]  When they kill Pat Tillman, I gotta talk about it.
[01:09:36.509 --> 01:09:38.531]  When they carry out terror attacks, I gotta talk about it.
[01:09:38.851 --> 01:09:40.672]  When the CPS grabs kids, I gotta talk about it.
[01:09:40.832 --> 01:09:42.574]  Republicans and Democrats are not different.
[01:09:42.714 --> 01:09:43.294]  They're criminals.
[01:09:43.735 --> 01:09:45.056]  Fox News now admits
[01:09:45.583 --> 01:09:51.586]  That Roger Ailes and Rupert Murdoch are funding Hillary and advising her and basically running her campaign.
[01:09:51.806 --> 01:09:54.147]  I told you that five years ago, now it's mainstream news.
[01:09:54.507 --> 01:09:55.488]  It's fake, folks!
[01:09:55.588 --> 01:09:56.108]  It's fake!
[01:09:56.368 --> 01:09:57.289]  You understand that?
[01:09:57.649 --> 01:09:59.530]  It's the elite trying to pacify you.
[01:09:59.750 --> 01:10:03.591]  Let's go to what they actually said on the TV program.
[01:10:03.752 --> 01:10:04.652]  But this is a diversion.
[01:10:05.492 --> 01:10:13.236]  They claim that Oberman and Wesley Clark don't talk about murder and how the cover-up of what could be murder going all the way to the top.
[01:10:14.272 --> 01:10:15.153]  But see, that's a shill.
[01:10:15.493 --> 01:10:16.755]  It says that in the AP.
[01:10:17.015 --> 01:10:18.516]  It says in the AP they believe it's murder.
[01:10:18.937 --> 01:10:21.500]  But the Army believes it's murder, and was told to shut up and cover it up.
[01:10:21.840 --> 01:10:23.161]  People have now gotten in trouble over this.
[01:10:23.682 --> 01:10:24.162]  Not enough.
[01:10:24.703 --> 01:10:26.485]  See, so there's also shills within shills here.
[01:10:26.785 --> 01:10:27.886]  This is what they do, man.
[01:10:28.247 --> 01:10:31.690]  And you can really tell where people really stand when they pull stuff like this.
[01:10:31.970 --> 01:10:32.331]  Here it is.
[01:10:33.334 --> 01:10:35.116]  Terrell Clark, let me turn from this story.
[01:10:35.156 --> 01:10:40.120]  We expected to spend all of our time with you tonight talking about this, but there have been two developments in the Pat Tillman story.
[01:10:40.180 --> 01:10:40.821]  A fiasco.
[01:10:40.841 --> 01:10:41.961]  There's no other word for it now.
[01:10:42.002 --> 01:10:48.307]  In this awful report tonight, parsing through these documents obtained by the Associated Press that indicate that
[01:10:48.407 --> 01:11:06.198]  Army investigators were denied permission to see whether or not Pat Tillman's death in Afghanistan as an Army Ranger was a deliberate fragging, was a case of murder, even though the shots were seemingly so close together in his head that they looked to the doctors on the scene that they might have been fired from only 10 yards away.
[01:11:06.518 --> 01:11:14.583]  Not only was their access denied here, but the Army lawyers were congratulating themselves in email traffic from keeping this from becoming a criminal investigation.
[01:11:14.603 --> 01:11:17.125]  Do you think this case is still wide open?
[01:11:17.625 --> 01:11:19.106]  Absolutely, and it should be.
[01:11:19.866 --> 01:11:24.388]  The evidence of some problems is very, very clear.
[01:11:25.769 --> 01:11:33.673]  Mary Tillman and the Tillman family have been incredibly courageous in pursuing the truth in this, and the truth is not yet out.
[01:11:34.393 --> 01:11:45.278]  If there's even a hint that there was something like a homicide or a murder in this case, it should have been fully investigated and proved or disproved, and we don't really know how far up
[01:11:46.281 --> 01:11:47.742]  Was it the Secretary of Defense's office?
[01:11:47.923 --> 01:11:49.064]  Was it the White House?
[01:11:49.484 --> 01:12:01.194]  Where did the idea that you shouldn't give any indication of what happened to Tillman, just go ahead and go through with the burial ceremony, give him the silver star, where did that, where was that idea blessed?
[01:12:01.574 --> 01:12:07.619]  You can be sure that that idea did not originate or stop at the two or three star level.
[01:12:07.919 --> 01:12:16.666]  That was someone approved that all the way to the top because Pat Tillman was a political symbol used by the administration when it suited their purposes.
[01:12:17.626 --> 01:12:33.569]  Well, we have assumed from the beginning that that was exactly the scenario, that this possibility that his death from friendly fire would somehow affect, in some way that neither of us, as everybody will understand, somehow affect people's appreciation for his patriotism and sacrifice.
[01:12:33.889 --> 01:12:38.271]  Does it not begin to look more and more like that we're going the wrong direction in this?
[01:12:38.551 --> 01:12:51.418]  That they were not trying to protect something slightly negative from coming out, but in fact they're protecting the accusation that his mother has made and has not gotten a lot of attention to, that perhaps he was indeed murdered.
[01:12:52.078 --> 01:12:54.419]  Were we actually underestimating what was being covered up here?
[01:12:54.639 --> 01:12:55.680]  It is very possible.
[01:12:55.740 --> 01:12:57.080]  We just don't know, Keith.
[01:12:57.481 --> 01:12:59.762]  I think the responsible thing for the Pentagon to do
[01:13:00.522 --> 01:13:05.587]  And for the Congress to do is to demand that the investigation be reopened and people all the way up to jail.
[01:13:05.607 --> 01:13:07.069]  Let me go on and talk about murder some more.
[01:13:07.589 --> 01:13:08.570]  So there you have it.
[01:13:09.772 --> 01:13:17.820]  Now, we took the AP, we took that, we put a report together, and you see instead of addressing what they said, instead of addressing what the AP said, they just said we're liars.
[01:13:19.601 --> 01:13:21.223]  I mean, that is amazing!
[01:13:22.282 --> 01:13:30.149]  And see, what happens with these people in the mainline media and the so-called alternative media, the neocon fake alternative media, is they're getting called in their bluff over and over again.
[01:13:30.589 --> 01:13:32.310]  That's what we're able to do over and over again.
[01:13:32.330 --> 01:13:33.451]  And we're not going to stop, folks.
[01:13:33.832 --> 01:13:34.772]  You know, I'll say this.
[01:13:34.912 --> 01:13:36.394]  We are on the tip of the spear, folks.
[01:13:37.114 --> 01:13:39.596]  I mean, I do more work than anybody in the fight against the New World Order.
[01:13:39.636 --> 01:13:41.418]  I've got the best team in the fight against the New World Order.
[01:13:41.698 --> 01:13:46.522]  We're a small group that we've reached single-handedly, with God's help, tens of millions of people.
[01:13:47.303 --> 01:13:50.105]  And that couldn't have happened without you, the listeners, ladies and gentlemen.
[01:13:51.030 --> 01:13:52.311]  And A, I want you to be leaders.
[01:13:53.692 --> 01:13:58.295]  And B, I want you to realize that if we don't take this country back, the world is going to fall to world government.
[01:13:58.755 --> 01:13:59.616]  And it's not going to be pretty.
[01:14:00.737 --> 01:14:08.142]  And C, the way you can support us is by spreading the word about this broadcast.
[01:14:08.222 --> 01:14:19.530]  I mean, if you're listening on the AM station in upstate New York, or Southern California, or Tennessee, or right here in Central Texas, or North Texas, if you're listening to us,
[01:14:20.744 --> 01:14:27.889]  On an FM transmitter, if you're listening to us on a satellite right now, or at InfoWars.com, or JonesReport.com, or PrisonPlanet.tv.
[01:14:29.110 --> 01:14:30.691]  That's why we've got so many websites, folks.
[01:14:31.372 --> 01:14:36.735]  We've been attacked so many times, and I like to have stuff on different servers, because then they'll attack multiple servers, and that makes it really hard for them.
[01:14:37.416 --> 01:14:44.841]  And we're also getting into really expensive content distribution networks, but I mean, those are just so much money.
[01:14:46.362 --> 01:14:49.084]  All these people that play at InfoWars have no idea what it's like.
[01:14:50.268 --> 01:14:53.649]  But we're here to engage in a fight with the New World Order.
[01:14:53.669 --> 01:14:54.350]  We're here to win it.
[01:14:54.770 --> 01:14:55.690]  And we know we can win it.
[01:14:55.750 --> 01:14:57.331]  And we see the poll numbers changing.
[01:14:57.591 --> 01:15:00.432]  We see the whole structure of the nation changing.
[01:15:00.452 --> 01:15:03.873]  The CFR comes out Friday and says we are imploding.
[01:15:04.193 --> 01:15:05.194]  Everybody's waking up to us.
[01:15:05.214 --> 01:15:06.214]  Globalism could die.
[01:15:07.674 --> 01:15:09.195]  The people now, the jig is up.
[01:15:09.235 --> 01:15:10.596]  They've now learned what's happening.
[01:15:11.876 --> 01:15:14.257]  And I'm asking you right now, ladies and gentlemen,
[01:15:15.556 --> 01:15:16.896]  To go to InfoWars.com.
[01:15:17.356 --> 01:15:19.177]  To email the website URL to everybody.
[01:15:19.217 --> 01:15:24.478]  Tell them to get our stories every day and post them on Digg and MySpace and show them to your co-workers.
[01:15:25.318 --> 01:15:26.338]  So they can know the treason.
[01:15:26.358 --> 01:15:28.439]  So they can know how the Pentagon murdered Pat Tillman.
[01:15:28.619 --> 01:15:29.439]  The evidence is in.
[01:15:29.459 --> 01:15:37.761]  We're going to come right back and get into how the globalists are in retreat on a host of issues and take some of your advice.
[01:15:39.061 --> 01:15:42.702]  We'll be right back, ladies and gentlemen, after this quick break.
[01:15:42.722 --> 01:15:43.122]  Stay with us.
[01:15:52.450 --> 01:15:53.231]  Terrorism!
[01:15:53.371 --> 01:15:54.131]  Terrorism!
[01:15:54.231 --> 01:16:00.293]  Chemical attacks, dirty bombs, fallout, biological attack, anthrax, and to top it all off, duct tape and plastic!
[01:16:00.533 --> 01:16:02.153]  Alarming words for our time!
[01:16:02.373 --> 01:16:04.834]  But how do you protect your family during such a crisis?
[01:16:05.254 --> 01:16:19.806]  The video, Sheltering in Place, Surviving Acts of Terrorism from Biological, Chemical, and Radioactive Fallout, was developed by Wayne LeBaron, a health physicist who has served as a specialist in environmental health, communicable diseases, and has worked as a nuclear specialist for the U.S.
[01:16:19.846 --> 01:16:20.146]  government.
[01:16:20.347 --> 01:16:22.188]  Anyone can follow the simple instructions.
[01:16:22.528 --> 01:16:28.453]  It's presented by a housewife, as they walk you step-by-step through the process of preparing your home as a shelter.
[01:16:28.593 --> 01:16:33.017]  If you're not the type who waits till it's too late, then you need the video, Sheltering in Place.
[01:16:33.317 --> 01:16:38.701]  Get the critical information you need now for only $29 plus shipping by calling New Millennium at 888-803-4438.
[01:16:38.801 --> 01:16:40.943]  And tell them Alex Jones sent you at 888-803-4438.
[01:16:40.963 --> 01:16:42.724]  Or order on the web at murkywater.com.
[01:16:52.265 --> 01:17:00.408]  When we at The Bible Says want to alert the world to the topic of the Mark of the Beast, soon it will be upon us as an overwhelming surprise.
[01:17:00.708 --> 01:17:03.289]  The world is pressing toward a forced one-world religion.
[01:17:03.649 --> 01:17:08.451]  The real issue behind this is the union of church and state nullifying our First Amendment.
[01:17:08.851 --> 01:17:14.213]  Americans will have to give up their peculiar beliefs and accept what the new world religious leaders prescribe.
[01:17:14.513 --> 01:17:17.474]  In 2005, President Bush signed the Real ID Act.
[01:17:17.674 --> 01:17:18.314]  We're good to go.
[01:17:41.064 --> 01:17:46.006]  For a better understanding of this very important topic and to receive your three free books and a free DVD, call 1-888-211-1715.
[01:17:46.026 --> 01:17:46.426]  That's 1-888-211-1715.
[01:17:46.446 --> 01:17:50.608]  Times are tough right now, but there are a lot of different ways to get ourselves out of this mess.
[01:17:57.250 --> 01:18:01.232]  Providing for our own food, water, and power are a good start.
[01:18:01.492 --> 01:18:07.795]  As you may have heard by now, Ken's Solar has been configuring alternative energy packages for over a decade.
[01:18:08.035 --> 01:18:12.417]  One of Ken's most popular items right now is the new solar-powered generator.
[01:18:12.597 --> 01:18:17.919]  For a lot less than you'd expect, this portable system can chop up nearly a third of your electric bill.
[01:18:18.159 --> 01:18:22.721]  Getting yourself onto solar power is one of the most liberating things you can do for yourself.
[01:18:22.901 --> 01:18:23.681]  And your family!
[01:18:23.841 --> 01:18:31.583]  The Solar Powered Generator will run your lights, fan, electric blanket, your refrigerator, and a whole slew of household items.
[01:18:31.904 --> 01:18:40.586]  Visit Ken's website at KenSolar.com for free downloads, free videos and how-to's, and of course, the new Solar Powered Generator.
[01:18:40.866 --> 01:18:44.387]  Enter the GCN coupon code during your order and save an additional 10%.
[01:18:45.327 --> 01:18:49.288]  Get a Solar Powered Generator now from KenSolar.com.
[01:18:49.408 --> 01:18:51.409]  That's KenSolar.com.
[01:18:52.229 --> 01:19:04.175]  JLS Research, the makers of the all-natural and very effective no-BO deodorant, has now discovered very unique research that indicates that those who have body odor may be deficient in a certain dietary component.
[01:19:04.316 --> 01:19:10.879]  Their new product, the First Responder, supplies the body with the missing link so that it can respond to the symptom called body odor.
[01:19:11.159 --> 01:19:18.564]  By using organic and enzymes to step up the body's ability to absorb more freely, the body begins to respond by taking in the missing nutrient.
[01:19:18.884 --> 01:19:21.966]  As it responds, body odor will then no longer be an issue.
[01:19:22.227 --> 01:19:25.869]  First Responder is the first of its kind, comprised of only four organics.
[01:19:26.169 --> 01:19:29.572]  Grape seed skins, grapeseed, grapefruit seed, and garlic.
[01:19:29.832 --> 01:19:34.435]  It's so effective you need only one organic capsule per day to keep the odor away.
[01:19:34.775 --> 01:19:36.216]  First Responder is 100% guaranteed.
[01:19:37.657 --> 01:19:40.039]  Go online and order First Responder at No-VO.com.
[01:19:40.059 --> 01:19:41.801]  Visit No-VO.com or call JLS Research at 850-723-8599.
[01:19:41.821 --> 01:19:42.081]  That's 850-723-8599.
[01:19:42.121 --> 01:19:43.142]  Thank you for listening to GCN.
[01:19:43.162 --> 01:19:43.663]  Visit GCNlive.com today.
[01:20:07.298 --> 01:20:15.142]  Broadcasting the truth coast to coast and worldwide, this is the Alex Jones Show!
[01:20:15.282 --> 01:20:22.505]  Alright, welcome back.
[01:20:22.525 --> 01:20:26.207]  I haven't taken a lot of calls today because I've had a lot of news I wanted to cover.
[01:20:27.068 --> 01:20:31.770]  We've got Robert in Canada, James in Indiana, Ted in New Jersey, many others that, uh,
[01:20:33.693 --> 01:20:34.454]  We're also holding.
[01:20:34.954 --> 01:20:37.215]  James Indiana says Kilman was also robbed.
[01:20:37.516 --> 01:20:40.317]  Yeah, they took his uniform and buried it.
[01:20:40.638 --> 01:20:41.418]  That's now admitted.
[01:20:42.279 --> 01:20:44.060]  And stole his diary.
[01:20:44.780 --> 01:20:48.423]  And there was weird units there of soldiers without names and patches.
[01:20:49.243 --> 01:20:50.624]  Yeah, it was a black op, folks.
[01:20:51.104 --> 01:20:52.645]  Right out of the White House, you can have some.
[01:20:53.126 --> 01:20:54.907]  Well, he's about to come back and be anti-war?
[01:20:55.007 --> 01:20:56.128]  Kill that little bugger!
[01:20:56.388 --> 01:20:58.289]  You can just hear the order coming down.
[01:20:59.109 --> 01:21:00.310]  And same thing with Private Lynch.
[01:21:00.831 --> 01:21:02.812]  They killed, in one week, four people.
[01:21:03.786 --> 01:21:05.066]  Talk about how she didn't save anybody.
[01:21:05.086 --> 01:21:05.867]  She cowered in fear.
[01:21:05.887 --> 01:21:08.207]  The Pentagon was going, that's a conspiracy theory.
[01:21:08.488 --> 01:21:09.228]  That's all lies.
[01:21:09.268 --> 01:21:10.928]  And she was still out lying because they told her to.
[01:21:11.549 --> 01:21:18.411]  And then people who had survived, who had actually seen, one Hispanic fellow had killed a bunch of the Iraqis when they got ambushed in that convoy.
[01:21:18.731 --> 01:21:19.411]  He'd been killed.
[01:21:19.431 --> 01:21:21.572]  And she did all the things she got awards for.
[01:21:21.852 --> 01:21:23.332]  They wanted to sell women in the military.
[01:21:24.033 --> 01:21:24.393]  And so
[01:21:25.775 --> 01:21:41.289]  People that have witnessed this, one guy was having a barbecue in a nice neighborhood, had a privacy fence, somebody in a black uniform with a black mask, at 20 yards away, double tapped him in the head, and the local police in Phoenix said it was gang activity.
[01:21:41.670 --> 01:21:49.317]  People in black ghillie suits double tapping the head of people in the unit, and then they grabbed one lady,
[01:21:50.134 --> 01:21:50.314]  I don't
[01:22:08.458 --> 01:22:10.619]  Oh, the hero committed suicide.
[01:22:10.639 --> 01:22:11.399]  There was so much pressure.
[01:22:11.699 --> 01:22:13.700]  She came out and said, OK, it's all a hoax.
[01:22:13.740 --> 01:22:14.260]  It's a fable.
[01:22:14.280 --> 01:22:15.040]  They told me to lie.
[01:22:15.280 --> 01:22:16.280]  I cowered in fear.
[01:22:16.541 --> 01:22:18.441]  They said it was a plan to make women look good.
[01:22:18.561 --> 01:22:19.381]  It was all a lie.
[01:22:19.801 --> 01:22:21.422]  See, folks, that's Pentagon lies.
[01:22:22.222 --> 01:22:24.383]  They've been caught buying billions in fake news.
[01:22:24.803 --> 01:22:25.603]  It's been in the news.
[01:22:25.883 --> 01:22:31.525]  It's been admitted in mainstream news that they have thousands of reporters in fake news and outplanting news.
[01:22:32.605 --> 01:22:33.785]  This is not our military.
[01:22:33.946 --> 01:22:35.366]  They work for foreign banks.
[01:22:36.764 --> 01:22:37.885]  We don't own the country!
[01:22:38.666 --> 01:22:40.647]  The British... Let me give you the order of the ownership.
[01:22:40.907 --> 01:22:45.991]  The British, the French, the Dutch, the Germans, the Japanese, the Arabs.
[01:22:46.011 --> 01:22:47.752]  And the Arabs are about to overtake the Japanese.
[01:22:48.193 --> 01:22:49.494]  They own this country.
[01:22:49.974 --> 01:22:53.937]  They own the military, and they own the police, and they own most of the mayors.
[01:22:54.398 --> 01:22:55.458]  And they own the currency.
[01:22:55.719 --> 01:23:00.102]  And they've made the decision to get rid of the dollar's value and turn us into a third world country.
[01:23:01.152 --> 01:23:07.437]  And every major corporation that we know of is leaving and making their main headquarters in either London or in Dubai.
[01:23:08.617 --> 01:23:09.098]  They're leaving!
[01:23:09.198 --> 01:23:09.818]  Do you understand?
[01:23:09.958 --> 01:23:10.539]  They're gone!
[01:23:11.700 --> 01:23:12.620]  They've slit your throat!
[01:23:12.800 --> 01:23:13.581]  They've scammed you!
[01:23:13.961 --> 01:23:19.485]  But as long as they flap an American flag in front of your face, you'll like zombies go, I love America!
[01:23:19.625 --> 01:23:22.447]  I love America!
[01:23:24.048 --> 01:23:24.829]  I mean, literally,
[01:23:25.629 --> 01:23:29.451]  When they're the people killing America and bringing us into a North American Union.
[01:23:29.691 --> 01:23:33.173]  Let's take calls and I'll get into the latest North American Union slash EU news.
[01:23:33.253 --> 01:23:33.873]  It is huge.
[01:23:34.473 --> 01:23:36.955]  Let's go ahead and talk to Robert in Canada.
[01:23:36.975 --> 01:23:37.455]  You're on the air.
[01:23:37.495 --> 01:23:37.875]  Go ahead.
[01:23:38.955 --> 01:23:39.636]  Good afternoon.
[01:23:39.936 --> 01:23:40.676]  Thank you for holding, sir.
[01:23:41.157 --> 01:23:41.977]  Yes.
[01:23:42.257 --> 01:23:52.422]  I've found a most curious detail which nobody else seems to have noticed on a publicly available thing on YouTube.
[01:23:54.120 --> 01:23:54.801]  This is concerning 9-11.
[01:23:54.881 --> 01:24:01.344]  I've actually spoken to Dylan Avery at People at Loose Change, and they're looking into it.
[01:24:01.645 --> 01:24:02.385]  Well, thank you, sir.
[01:24:02.425 --> 01:24:03.045]  Tell us about it.
[01:24:03.446 --> 01:24:03.686]  Yes.
[01:24:03.966 --> 01:24:10.810]  It's a very long piece, which is like of the World Trade Center, which it runs, and it runs for 26 minutes odd.
[01:24:11.250 --> 01:24:16.753]  And the piece on it is basically only approximately half a second long.
[01:24:16.933 --> 01:24:19.935]  It's 7 minutes and 52 seconds to 7 minutes and 53 seconds.
[01:24:22.139 --> 01:24:33.903]  And you actually see two of the cutting charges, one hour before the collapse of the North Tower, two of the cutting charges, you actually see them detonate with a bright flash, and then you hear the bang.
[01:24:35.044 --> 01:24:43.207]  Well, there's now hundreds of videos of rings of explosions with white flashes before it starts collapsing, and cops going, look at the bombs!
[01:24:43.267 --> 01:24:45.248]  And firefighters going, it's bombs!
[01:24:45.268 --> 01:24:48.229]  I mean, they know, boom, boom, boom, boom, boom, boom!
[01:24:49.361 --> 01:24:49.681]  Right.
[01:24:50.061 --> 01:24:54.163]  And then molten steel, thousands of degrees hotter than what jet fuel burns.
[01:24:54.483 --> 01:25:02.406]  People right next to columns that have spewing lava coming out, but the heat's so localized, slag, that it's not even melting human flesh.
[01:25:02.946 --> 01:25:08.808]  Precision destruction with thermate, and then double-jacketed with high-powered plastic explosives.
[01:25:09.329 --> 01:25:10.129]  Oh yes, oh no.
[01:25:10.389 --> 01:25:11.910]  It's all completely normal what happened.
[01:25:12.110 --> 01:25:14.010]  But I will definitely check out this new footage.
[01:25:14.391 --> 01:25:15.451]  Specifically, what does it show?
[01:25:16.369 --> 01:25:27.596]  It literally shows the tower, an hour before it collapses, because the final collapse, of course, any flashes you won't actually get to see, and nobody's actually registered directly.
[01:25:28.171 --> 01:25:29.351]  I think you've missed the point.
[01:25:29.391 --> 01:25:30.192]  No, there's footage of flashes.
[01:25:30.212 --> 01:25:36.394]  Well, just give everybody the headline on the YouTube video, seven minutes plus in, and people will then be able to go see it with just a keyword search.
[01:25:50.743 --> 01:25:53.765]  Okay, uh, well, people tried the keyboard search, it hasn't worked so far.
[01:25:53.805 --> 01:25:56.586]  I've only got the, I've got the... Well, well, what's the headline on its side?
[01:25:56.606 --> 01:25:57.606]  Just, just humor me.
[01:25:57.866 --> 01:26:05.070]  Um, uh, it's, whoops, it says, um, whoops, it says...
[01:26:05.612 --> 01:26:12.174]  What we saw never before released video of the WTC attack.
[01:26:12.214 --> 01:26:15.555]  What we saw never before released video of the WTC attack.
[01:26:15.915 --> 01:26:25.238]  And it's 7 minutes 52 seconds to 7 minutes 53 and it ties in on time and everything with people who said they heard explosions at approximately the Sky Lobby.
[01:26:26.167 --> 01:26:30.031]  Well, many people, including the hero janitor, are one of the last people to get out.
[01:26:30.111 --> 01:26:30.271]  Yes.
[01:26:30.471 --> 01:26:37.678]  William Rodriguez said that before the planes even hit, there's explosions and people are coming out with, like, skin melting off, and then the planes hit.
[01:26:37.698 --> 01:26:39.720]  A lot of bizarre stuff going on.
[01:26:39.740 --> 01:26:46.446]  You know, I tell you what, I'm going to put you on hold, and yes, specifically, or, I mean, I guess on air, give us this long YouTube URL.
[01:26:46.827 --> 01:26:50.911]  Okay, it's, uh, four, uh, sorry, five, four, seven,
[01:26:51.271 --> 01:26:52.331]  4-0-0-6-5-5-1-0-1-1-4-8-9-4-1-3.
[01:26:54.172 --> 01:27:03.096]  And that's after the slash YouTube?
[01:27:04.157 --> 01:27:09.219]  Uh, you just put it into on, um, I think it's either YouTube or Google search, and it will come up.
[01:27:10.579 --> 01:27:11.560]  Oh.
[01:27:11.620 --> 01:27:14.041]  Okay, oh, so, so, uh, Cray says he's seen the video.
