[00:00:01.918 --> 00:00:02.959]  He stands for truth.
[01:09:22.628 --> 01:09:22.768]  Yeah.
[01:09:24.887 --> 01:09:31.228]  See, that's why I wouldn't, and I'm not, and I know people have money to put them elsewhere, but that's why I would never put my children in a government training camp.
[01:09:31.748 --> 01:09:32.689]  Because this is what they do.
[01:09:32.729 --> 01:09:49.332]  The system, and I have the official federal documents, I've interviewed the number two of the Department of Education, head of policy under Reagan, and she was a conservative, her dad was Skull and Bones, Bohemian Grove, Charlotte Isserby, and she got into the higher level meetings Reagan wasn't involved in, it was the Department of Education, and she got the actual documents out, put it in a phone book sized book.
[01:09:49.612 --> 01:09:52.493]  It's all about dumbing them down, all about getting them ready for prison,
[01:09:52.973 --> 01:09:57.178]  See, if they can't get you on welfare, they want to get you into the prisons or the military.
[01:09:57.538 --> 01:09:58.519]  And so, it didn't matter.
[01:09:58.579 --> 01:10:01.182]  It'd be better to get no education than go to public school, folks.
[01:10:01.722 --> 01:10:02.844]  But, anyways, go ahead.
[01:10:02.864 --> 01:10:05.506]  This has been happening for two years now.
[01:10:06.628 --> 01:10:11.913]  This has been happening with them roughing up kids and then expelling them and sending them all of it.
[01:10:11.953 --> 01:10:13.135]  Most of the black males that
[01:10:13.931 --> 01:10:16.893]  Attended Palmdale last year and the year before.
[01:10:17.213 --> 01:10:18.373]  They're in continuations.
[01:10:18.673 --> 01:10:20.714]  They got expelled.
[01:10:20.735 --> 01:10:29.719]  90% of black males have a record and 63% of the federal prison population and state population is even higher for drugs as black males.
[01:10:30.079 --> 01:10:34.041]  How is that possible when they're only 7% of the population?
[01:10:34.081 --> 01:10:36.222]  In fact, hold one minute ma'am.
[01:10:36.442 --> 01:10:40.445]  Here's Ron Paul at the debates three nights ago bringing up the actual statistics.
[01:10:40.485 --> 01:10:40.865]  Here it is.
[01:10:41.969 --> 01:10:50.334]  I would like to believe that if we have a freer society, it will take care of blacks and whites and everybody equally, because we're all individuals.
[01:10:50.415 --> 01:10:51.936]  And to me, that is so important.
[01:10:52.376 --> 01:10:55.898]  But if we had equal justice under the law, I think it would be a big improvement.
[01:10:55.978 --> 01:11:06.885]  If we had probably a repeal of most of the federal laws on drugs and the unfairness on how blacks are treated with these drug laws, it would be a tremendous improvement.
[01:11:07.165 --> 01:11:07.766]  Congressman Paul?
[01:11:11.241 --> 01:11:17.526]  A system designed to protect individual liberty will have no punishments for any group and no privileges.
[01:11:17.606 --> 01:11:22.810]  Today I think inner city folks and minorities are punished unfairly in the war on drugs.
[01:11:23.230 --> 01:11:28.034]  For instance, blacks make up 14% of those who use drugs.
[01:11:28.414 --> 01:11:36.040]  Yet 36% of those arrested are blacks and it ends up that 63% of those who finally end up in prison are black.
[01:11:36.821 --> 01:11:37.922]  This has to change.
[01:11:38.262 --> 01:11:40.584]  We don't have to have more courts and more prisons.
[01:11:40.624 --> 01:11:43.626]  We need to repeal the whole war on drugs.
[01:11:43.706 --> 01:11:44.547]  It isn't working!
[01:11:48.980 --> 01:11:54.843]  We have already spent over 400 billion dollars since the early 70s and it's a wasted money.
[01:11:54.903 --> 01:11:56.164]  Prohibition didn't work.
[01:11:56.524 --> 01:11:58.405]  Prohibition on drugs doesn't work.
[01:11:58.625 --> 01:12:02.647]  So we need to come to our senses and absolutely it's a disease.
[01:12:02.727 --> 01:12:04.468]  We don't treat alcoholics like this.
[01:12:04.728 --> 01:12:07.810]  This is a disease and we should orient ourselves to this.
[01:12:08.110 --> 01:12:10.851]  That is one way you can have equal justice under the law.
[01:12:10.872 --> 01:12:11.612]  Thank you, Congressman.
[01:12:13.695 --> 01:12:16.937]  Alright, so here's the point I'm making about all this.
[01:12:17.017 --> 01:12:19.719]  There is no doubt that blacks are discriminated against.
[01:12:20.139 --> 01:12:24.042]  National radio talk show hosts can take 100 heroin pills a day.
[01:12:24.442 --> 01:12:25.503]  Synthetic heroin pills.
[01:12:25.543 --> 01:12:26.344]  They don't get in trouble.
[01:12:26.664 --> 01:12:30.227]  But a black man's caught with cocaine or marijuana on average.
[01:12:30.267 --> 01:12:31.828]  They spend five years behind bars.
[01:12:33.410 --> 01:12:35.574]  So again, that is wrong.
[01:12:35.635 --> 01:12:41.425]  And then, if a young black man wasn't a thug, after he spends five years in the pen, he's going to be a thug.
[01:12:41.626 --> 01:12:43.669]  He's going to graduate with a master's in thuggery.
[01:12:45.592 --> 01:12:46.712]  Absolutely.
[01:12:47.072 --> 01:12:51.213]  In closing, what are they charging the poor young man?
[01:12:51.273 --> 01:12:53.314]  It just says they tackled him and charged him with assault.
[01:12:53.414 --> 01:12:54.454]  Is that accurate in the news?
[01:12:54.654 --> 01:12:55.054]  Very.
[01:12:56.674 --> 01:13:06.917]  But everyone saw it and it's on tape that they just tackled him and they slammed his head in the ground and three guys with shaved heads, three fat white guys, and then nothing's happening?
[01:13:06.937 --> 01:13:08.657]  Nothing's happening.
[01:13:10.277 --> 01:13:13.298]  They're actually holding a meeting tomorrow at the
[01:13:14.600 --> 01:13:15.882]  At the highest, at the highest.
[01:13:15.902 --> 01:13:17.224]  To try to pacify everybody.
[01:13:17.464 --> 01:13:18.325]  Yeah, exactly.
[01:13:19.166 --> 01:13:21.189]  And so the superintendent... It's called GELFI.
[01:13:21.329 --> 01:13:23.252]  It's called GELFI technique, but go ahead.
[01:13:23.593 --> 01:13:23.853]  Yes.
[01:13:24.314 --> 01:13:28.439]  So they're having a meeting, so I'm pretty sure we'll show up in big numbers for that tomorrow, too.
[01:13:28.479 --> 01:13:31.043]  So, you know, a lot of these other parents can be heard.
[01:13:32.102 --> 01:13:33.623]  Well, you know they just want to let your steam off.
[01:13:33.683 --> 01:13:40.268]  The key is you need to sue them for false arrest, false imprisonment, false charges, conspiracy to violate your civil rights with false charges.
[01:13:40.468 --> 01:13:45.691]  It's no different than in Alabama or Louisiana putting false charges on blacks trying to vote in the 50s and 60s.
[01:13:45.871 --> 01:13:46.772]  I agree.
[01:13:47.172 --> 01:13:48.033]  I totally agree.
[01:13:48.513 --> 01:13:50.655]  And I know it's open season.
[01:13:50.795 --> 01:13:51.435]  I watch it.
[01:13:52.256 --> 01:13:56.538]  I mean, I can watch a black man just get out of a car and be walking down the street going around to go to a restaurant.
[01:13:56.559 --> 01:13:58.640]  Cops just pull up and get up and say, let me see your papers.
[01:14:01.070 --> 01:14:08.533]  And I'm not saying there aren't thugs out there at every race, but the point is that we have tripled the heroin, doubled the cocaine on our streets we had 15 years ago.
[01:14:08.793 --> 01:14:09.994]  The drug war is a success.
[01:14:10.074 --> 01:14:15.116]  It's meant to get everybody in prison, drive the price of drugs up and put more of them on the streets, because the big banks launder the money.
[01:14:16.727 --> 01:14:17.348]  Absolutely.
[01:14:17.648 --> 01:14:19.249]  And they've been caught, by the way, hundreds of times.
[01:14:19.510 --> 01:14:20.190]  Absolutely.
[01:14:20.671 --> 01:14:23.774]  Well, I'm going to pray for you, and I hope they drop the false charges on you.
[01:14:26.096 --> 01:14:28.578]  If you want this all to go away, you can tell them to the lawyers.
[01:14:28.818 --> 01:14:31.901]  The lawyers probably won't want to do that.
[01:14:32.161 --> 01:14:33.583]  You've got a pretty good firm.
[01:14:33.663 --> 01:14:36.145]  I just submitted my paperwork to the Cochran firm.
[01:14:37.289 --> 01:14:40.371]  Oh, by the way, they also kicked you out of your job, too, didn't they?
[01:14:40.571 --> 01:14:43.012]  Oh, yeah, they suspended me until my court date.
[01:14:43.072 --> 01:14:44.733]  Because you also work in the same school district?
[01:14:45.153 --> 01:14:46.834]  No, actually, it's a different school district.
[01:14:46.854 --> 01:14:51.337]  That happened at, uh, Pete Knight is Union School District, and I work for Palmdale.
[01:14:51.497 --> 01:14:54.678]  Now, see, if you'd have broken some little girl's arm, you could have stayed at that school.
[01:14:54.838 --> 01:14:54.979]  Yeah.
[01:14:54.999 --> 01:14:57.580]  But since you brushed past somebody, that's not allowed.
[01:14:57.740 --> 01:14:58.200]  Mm-hmm.
[01:15:00.341 --> 01:15:01.082]  I see.
[01:15:01.242 --> 01:15:03.663]  Are you on paid leave, like the guy that broke your daughter's arm?
[01:15:04.083 --> 01:15:05.244]  No, not at all.
[01:15:06.036 --> 01:15:16.162]  Have you seen the footage of Indiana, the cop, the marshal of the town, punching the city councilman in the back for no reason, then knocking the door open with his head, and then beating him when he's unconscious and sending him to the hospital?
[01:15:16.602 --> 01:15:17.103]  Oh, God.
[01:15:17.223 --> 01:15:18.464]  And the news called it a fight!
[01:15:19.084 --> 01:15:19.864]  Oh, my goodness.
[01:15:20.065 --> 01:15:24.387]  Yeah, so I guess those poor folks in concentration camps getting mowed down, they were in a fight.
[01:15:24.607 --> 01:15:25.548]  No, they were being murdered.
[01:15:26.008 --> 01:15:28.290]  Well, we're going to pray for you, Ms.
[01:15:28.350 --> 01:15:31.411]  Majors, and want to stay in contact with you as this develops, okay?
[01:15:31.612 --> 01:15:32.212]  Absolutely.
[01:15:32.845 --> 01:15:35.611]  Maybe I'll have you on the show tomorrow and we'll give the number out to the school.
[01:15:36.292 --> 01:15:36.392]  Okay.
[01:15:36.412 --> 01:15:38.837]  Alright, I'm going to put you on hold and let Trey talk to you.
[01:15:38.857 --> 01:15:39.358]  God bless you.
[01:15:39.378 --> 01:15:40.861]  I'm going to come back, I promise.
[01:15:40.921 --> 01:15:42.545]  I will go right to your call.
[01:15:42.565 --> 01:15:42.966]  Stay with me.
[01:15:52.812 --> 01:15:55.696]  Are terrorist cells or prime terror targets located near you?
[01:15:56.036 --> 01:15:58.920]  Where are military bases and hazardous waste sites located?
[01:15:59.141 --> 01:16:05.349]  How do you find the best area for solar, average rainfall, fish contamination advisories, and major transportation routes?
[01:16:05.709 --> 01:16:13.018]  In the new interactive CD book, Prudent Places USA, you will find the information you want with over 50 interactive parameters that you control.
[01:16:13.199 --> 01:16:17.344]  Find everything from housing prices and taxes to brewing environmental catastrophes.
[01:16:17.584 --> 01:16:23.071]  Locate billion-dollar disaster-prone areas, the safest cities, ideal solar locations, and much, much more.
[01:16:23.311 --> 01:16:28.533]  Complete with over 3 gigabytes of detailed information on each of the 3,000 plus counties in the U.S.
[01:16:28.693 --> 01:16:36.416]  including 550 high-resolution, full-color maps and full-color photographs as well as detailed information and analysis that you need.
[01:16:36.616 --> 01:16:46.479]  Get this hard-to-find information by ordering Food and Places USA now for only $29 plus shipping and handling by calling New Millennium at 888-803-4438 or order on the web at Berkeywater.com.
[01:16:52.911 --> 01:16:56.373]  Spyville.com is your choice for everything spy related.
[01:16:56.513 --> 01:17:00.836]  Hidden security cameras, night vision cameras, and covert voice and phone recorders.
[01:17:01.176 --> 01:17:04.758]  No one will know what you're up to, but you'll always know what they're up to.
[01:17:05.058 --> 01:17:08.660]  Spyville.com also has cool spy gear like spy sunglasses.
[01:17:08.720 --> 01:17:09.000]  I'm good.
[01:17:23.872 --> 01:17:31.094]  SpyVille.com carries a selection of complete camera systems to protect your home and business, as well as a line of personal protection devices.
[01:17:31.354 --> 01:17:38.815]  Keep your property hidden from prying eyes using SpyVille.com's hidden safes made from everyday household items, even an underwear safe.
[01:17:39.095 --> 01:17:39.815]  Don't believe me?
[01:17:39.995 --> 01:17:43.296]  Check it out for yourself online at SpyVille.com or call 866-779-8455.
[01:17:43.336 --> 01:17:43.516]  That's 866-779-8455.
[01:17:43.536 --> 01:17:44.096]  Visit SpyVille.com today!
[01:17:53.053 --> 01:17:54.894]  Heart disease is on the rise.
[01:17:55.035 --> 01:18:01.739]  Clogged arteries, high blood pressure, and high cholesterol levels may not be fully detected by you, but the symptoms are there.
[01:18:01.999 --> 01:18:10.165]  Loss of energy, blood sugar spikes and drops, poor circulation, and irregular heartbeat are just a few of these that can alert you that something is wrong.
[01:18:10.405 --> 01:18:16.169]  Hear how heart and body extract is making a difference in thousands of people's lives across America.
[01:18:16.189 --> 01:18:17.010]  My blood pressure
[01:18:17.130 --> 01:18:17.571]  I think so.
[01:18:33.692 --> 01:18:34.032]  Thank you.
[01:18:52.299 --> 01:18:52.979]  It's a fact.
[01:18:53.159 --> 01:19:00.703]  Since the creation of the Federal Reserve in 1913, all banks in these United States create money out of thin air for every single loan they issue.
[01:19:00.803 --> 01:19:09.328]  With never-ending late fees, over-the-limit fees, and higher and higher interest rates, all debt has become mathematically impossible to repay, making all of us slaves to our creditors.
[01:19:09.608 --> 01:19:20.253]  The Federal Debt Relief System has created a successful, attorney-backed program to legally eliminate credit card debt, personal loans, lines of credit, and other unsecured debts which have been fraudulently created by the banks.
[01:19:20.493 --> 01:19:26.597]  We can terminate your unsecure debt within 18 months with a much lower monthly payment, ending with nothing on your credit report.
[01:19:26.817 --> 01:19:31.880]  Join the thousands of Americans who now breathe with a sigh of relief because they have legally eliminated their debt.
[01:19:32.080 --> 01:19:36.583]  Instead of living each day in fear and frustration, it's time to take action and turn your life around.
[01:19:36.763 --> 01:19:38.564]  Call the Federal Debt Relief System at 877-943-8600.
[01:19:38.624 --> 01:19:38.904]  That's 877-943-8600.
[01:19:38.924 --> 01:19:39.405]  Or visit FDRS.org.
[01:19:39.425 --> 01:19:41.326]  Find out how you can break the cycle of debt slavery.
[01:19:48.570 --> 01:19:51.632]  Raging for the truth.
[01:19:53.193 --> 01:19:55.354]  Exposing corruption.
[01:19:55.395 --> 01:19:57.656]  Dismantling a false left-right paradigm.
[01:19:57.696 --> 01:19:58.236]  He's Alex Jones.
[01:20:16.039 --> 01:20:23.901]  Coming up, the final segment, I'm going to cover some economic news and how the media keeps reporting that global warming is man-made and we've got to have global taxes to save us.
[01:20:24.782 --> 01:20:28.603]  When 9,000 years ago, we were 10 degrees a year, on average, hotter.
[01:20:28.683 --> 01:20:29.363]  I scored samples.
[01:20:29.823 --> 01:20:31.164]  And hotter weather is better for things.
[01:20:31.224 --> 01:20:34.905]  But, oh, don't worry, we've got a bunch of new taxes and new bureaucrats to run your life.
[01:20:35.665 --> 01:20:36.965]  I'm going to cover that coming up.
[01:20:37.365 --> 01:20:38.986]  Right now, let's blast through your calls here.
[01:20:39.790 --> 01:20:46.175]  Let's go ahead and go to line 5 first and talk to Tom in Kentucky.
[01:20:46.215 --> 01:20:47.176]  Tom, you're on the air.
[01:20:47.196 --> 01:20:49.298]  Hey Alex?
[01:20:49.518 --> 01:20:50.138]  Yes sir, go ahead.
[01:20:50.158 --> 01:20:56.864]  Hey, I just wanted to report some suspicious activity I felt.
[01:20:58.545 --> 01:21:08.333]  My family, they have a pharmacy in rural Kentucky and this past Friday afternoon there was a shipment of anthrax
[01:21:08.914 --> 01:21:12.557]  Vaccinations delivered by someone from the state.
[01:21:13.477 --> 01:21:20.443]  Yeah, they're making the troops take the experimental shot that they admit killed so many people before and now they're bringing it back.
[01:21:20.723 --> 01:21:24.646]  And I would imagine that you're near Fort Campbell or something and they're being delivered there?
[01:21:24.666 --> 01:21:29.650]  Yes, it's in that part of the state.
[01:21:29.670 --> 01:21:30.430]  That's just the troops.
[01:21:30.470 --> 01:21:33.392]  They're running a bio test on them.
[01:21:33.472 --> 01:21:35.514]  I mean, I got a fellow who works, well,
[01:21:36.901 --> 01:21:38.182]  Just getting off into other issues.
[01:21:38.222 --> 01:21:39.343]  I've talked to medics and people.
[01:21:39.363 --> 01:21:40.804]  I was talking to one guy in Rick Perry's office.
[01:21:41.024 --> 01:21:42.786]  He was a medic in the Army 10 years ago.
[01:21:43.947 --> 01:21:44.708]  Guys were shipped in.
[01:21:44.728 --> 01:21:46.570]  They were told give them all six of them shots.
[01:21:46.950 --> 01:21:48.872]  All six of them dropped dead after they gave them to them.
[01:21:48.892 --> 01:21:50.513]  It was just a bioweapons test.
[01:21:50.533 --> 01:21:51.174]  That's just how it works.
[01:21:51.841 --> 01:21:54.925]  Well, and I wanted to ask real quick, too, if I can just have another question.
[01:21:55.085 --> 01:21:55.365]  Sure.
[01:21:55.886 --> 01:22:00.230]  That area that we're close to is, there's a UNESCO biosphere.
[01:22:00.250 --> 01:22:03.454]  Yep, you've got the Mammoth Cave United Nations Zone there.
[01:22:03.814 --> 01:22:05.496]  Well, we've got Land Between the Lakes, too.
[01:22:05.516 --> 01:22:07.178]  That's right, they've got both of them.
[01:22:07.828 --> 01:22:13.450]  I just wondered if, like, with everything happening as fast as it is, like, what kind of perspective you have?
[01:22:13.630 --> 01:22:21.193]  Well, Bush signed us back on under UNESCO to run the Commerce Department, Labor Department, all the major federal agencies under treaty.
[01:22:21.213 --> 01:22:22.193]  That's a treaty bundle.
[01:22:22.714 --> 01:22:24.314]  And the continental government's under U.N.
[01:22:24.354 --> 01:22:28.636]  control now, and 20-plus percent of our ground force is illegally and legalized.
[01:22:29.304 --> 01:22:35.166]  And the Associated Press reports they're starting to hire foreigners as our police, so we're in deep trouble, sir.
[01:22:35.886 --> 01:22:38.567]  But yeah, that shipment, you need to go to the base, though.
[01:22:38.647 --> 01:22:40.368]  I don't know why your pharmacy got it.
[01:22:41.028 --> 01:22:43.969]  Pretty weird, but that's, you know, you can go research.
[01:22:45.610 --> 01:22:49.731]  BioPort's the name of the company with Admiral Crowe running it up in Michigan.
[01:22:50.411 --> 01:22:52.652]  And in the mid-90s, they gave it to a bunch of people.
[01:22:52.672 --> 01:22:55.133]  A bunch of them got sick and died, so they discontinued it.
[01:22:55.153 --> 01:22:58.054]  They found the plant was all, quote, contaminated.
[01:22:59.005 --> 01:23:01.626]  And they're just taking those shots again, everybody's forgotten.
[01:23:01.666 --> 01:23:03.707]  Gotta make that money, jabbing them right back in there.
[01:23:04.368 --> 01:23:06.048]  Alrighty then, your government loves you.
[01:23:06.088 --> 01:23:13.812]  Don't worry though, the doctors say it's good for you, so don't mind the fact you're gonna probably die or have an autoimmune disease or get accelerated cancer.
[01:23:13.852 --> 01:23:15.253]  Don't listen to me, I'm just an idiot.
[01:23:15.833 --> 01:23:17.474]  Government loves you, ladies and gentlemen.
[01:23:18.054 --> 01:23:21.796]  Let's go ahead and talk to Dan in College Station, here on the air from Texas.
[01:23:21.816 --> 01:23:22.236]  Go ahead.
[01:23:22.256 --> 01:23:23.657]  Hey Alex, how you doing?
[01:23:23.717 --> 01:23:24.017]  Good!
[01:23:24.557 --> 01:23:28.039]  Hey, uh, yeah, I just wanted to make a comment about terrorism in general and that, uh,
[01:23:28.752 --> 01:23:34.480]  You know, most of the people that end up dying of terrorist acts are just common people that don't really have any power in society anyways.
[01:23:35.101 --> 01:23:37.484]  And I think that that's something that needs to be kind of pushed more.
[01:23:37.884 --> 01:23:43.672]  That if, you know, terrorists are so smart to threat our nation's defenses, that it seems like they would pick their targets more carefully.
[01:23:43.692 --> 01:23:44.974]  And I'm not endorsing terrorism.
[01:23:46.258 --> 01:23:54.060]  Well, more people have died from purely government-sponsored, black-op, false-flag, staged terror, because it's been bigger events.
[01:23:54.100 --> 01:24:11.403]  But overall, about 80% of terrorism is real, but it's normally asymmetrical, low-intensity, four or five deaths, and I've seen these different numbers, different statistics, but, you know, a woman stabbing people, a bomb, somebody shooting some people, a discotheque bomb, some of that's real, and that's the lion's share of terrorism.
[01:24:11.703 --> 01:24:13.584]  The big spectaculars, the OKCs, the 9-11s,
[01:24:14.864 --> 01:24:16.785]  The 7-7's, those are always black ops.
[01:24:17.226 --> 01:24:18.666]  USS Liberty, black ops.
[01:24:19.067 --> 01:24:20.848]  The Idi Amin deal, declassified now.
[01:24:20.908 --> 01:24:22.429]  The Israelis staged that with him.
[01:24:22.669 --> 01:24:23.449]  Israel admits that.
[01:24:23.589 --> 01:24:30.013]  I'm kind of talking to the group of the population that might listen to your show that really has doubts about terrorism in general.
[01:24:31.154 --> 01:24:38.919]  And just to think, in terms of being able, terrorism is defined as being able to basically change a population or a government's opinions through violence.
[01:24:39.971 --> 01:24:44.499]  Yes, and so the way our government uses terrorism, by definition, is terrorism.
[01:24:44.900 --> 01:24:48.768]  Right, but you say government uses, and I think there's a lot of people that still wrestle with that issue.
[01:24:49.249 --> 01:25:01.192]  And if they really need to sit down and think about who are the victims of terrorism, what that does to our... Okay, well, our government took 42% of Native American women, their own numbers, and sterilized them in a five-year period in the mid-1970s.
[01:25:01.713 --> 01:25:09.115]  Our government openly has been caught running biowarfare operations all over the planet and killing New Yorkers on New York subways in 1968.
[01:25:10.035 --> 01:25:14.096]  Our government paid Israel 100... well, they paid them equivalent to $3 billion in their
[01:25:17.897 --> 01:25:24.182]  Their currency, in the shekels and the lira, to radiate 110,000 Jewish children.
[01:25:24.342 --> 01:25:26.724]  That's declassified public on Israeli television.
[01:25:27.665 --> 01:25:40.835]  So, I mean, the people running, it isn't our government, it's global corporations, bought and controlled the government, they raised the taxes, took the federal investments and state investments, invested it with the corporations to make even more power on a double set of books.
[01:25:41.585 --> 01:25:43.927]  And, uh, they are liquidating the country.
[01:25:43.947 --> 01:25:45.469]  We're already in the North American Union.
[01:25:45.649 --> 01:25:48.632]  But the general public can't find Iraq on a map, but they want to have war.
[01:25:49.412 --> 01:25:51.374]  I mean, I'm telling you, what I'm saying is not my opinion.
[01:25:52.355 --> 01:25:52.936]  Right, sure.
[01:25:52.956 --> 01:25:56.579]  No, I'm just saying... No, I'm just warning the public, folks, that this stuff's serious.
[01:25:57.300 --> 01:25:57.580]  Right.
[01:25:57.680 --> 01:26:06.348]  I just... I think that the people that listen to your show that, you know, may be asking questions, I just think it's really important for them to understand the psychological effect
[01:26:06.710 --> 01:26:10.073]  The terrorist attacks that have happened in this country have had on all of our psyches.
[01:26:10.573 --> 01:26:12.975]  Exactly, and we're told, give up liberty, you get security.
[01:26:13.395 --> 01:26:16.598]  A, you give up liberty, you don't get security, you get despotism and tyranny.
[01:26:17.258 --> 01:26:18.219]  And history shows that.
[01:26:19.040 --> 01:26:24.984]  But B, New York just said illegal aliens don't have to have driver's license or if they want them, they'll just give it to them.
[01:26:25.625 --> 01:26:28.467]  But then the citizens are at checkpoints and have to have them or they're arrested.
[01:26:29.247 --> 01:26:32.270]  Illegal aliens don't have to have driver's license to have bank accounts or house loans.
[01:26:32.510 --> 01:26:33.090]  That's AP.
[01:26:33.411 --> 01:26:33.951]  But we do.
[01:26:34.211 --> 01:26:36.493]  It has nothing to do with terrorism!
[01:26:37.230 --> 01:26:43.712]  It has everything to do with them about to shut the economy down and suck the dollar dry, like I've been telling you for five years at least.
[01:26:44.413 --> 01:26:47.074]  Everything I've warned you about is coming to fruition, boys and girls.
[01:26:47.514 --> 01:26:48.914]  You wait till the middle of next year.
[01:26:50.495 --> 01:26:52.395]  They have inflated the currency down to nothing.
[01:26:52.416 --> 01:26:53.976]  You're not even feeling it yet.
[01:26:54.176 --> 01:26:57.377]  And when it happens, I just want you to know who did it to you.
[01:26:58.058 --> 01:27:00.899]  By the time they're done with it, you'll be saying, I did it, I know that.
[01:27:01.279 --> 01:27:04.780]  But if you just once want to be able to beat these people, you'll grow up
[01:27:07.043 --> 01:27:08.484]  Learn about the New World Order.
[01:27:08.544 --> 01:27:10.305]  Learn about the geopolitical system.
[01:27:10.565 --> 01:27:12.025]  Learn about mercantilism.
[01:27:12.246 --> 01:27:13.466]  Learn what serfdom is.
[01:27:13.746 --> 01:27:14.627]  Here, here's a few words.
[01:27:14.727 --> 01:27:15.647]  Mercantilism.
[01:27:16.207 --> 01:27:16.788]  Serfdom.
[01:27:17.308 --> 01:27:18.168]  Feudalism.
[01:27:18.588 --> 01:27:19.349]  Fascism.
[01:27:19.589 --> 01:27:20.309]  Go look them up.
[01:27:20.409 --> 01:27:21.210]  Find out, okay?
[01:27:21.230 --> 01:27:22.330]  You'll learn the system you're under.
[01:27:23.071 --> 01:27:25.072]  Alright, who's up next now?
[01:27:26.552 --> 01:27:30.054]  Let's go ahead and take another call from Kentucky.
[01:27:30.574 --> 01:27:31.935]  Jeremy, you're on the ear.
[01:27:31.995 --> 01:27:32.435]  Go ahead.
[01:27:33.055 --> 01:27:34.036]  Hey Alex, how you doing?
[01:27:34.236 --> 01:27:34.476]  Good.
[01:27:35.211 --> 01:27:36.672]  Hey, I called last week.
[01:27:36.692 --> 01:27:39.114]  I'm the soldier that's at Fort Campbell.
[01:27:39.134 --> 01:27:41.917]  They have been vaccinating a lot of people with anthrax lately.
[01:27:41.957 --> 01:27:45.800]  I don't know if that... How many... Yeah, well, I mean, you can Google.
[01:27:45.820 --> 01:27:49.643]  Did you hear about the mid and late 90s, all the people that died from it?
[01:27:50.164 --> 01:27:51.184]  Yeah, yes, sir, I did.
[01:27:51.825 --> 01:27:55.648]  Well, and then, that's all I can say is I wouldn't take that.
[01:27:56.849 --> 01:27:59.051]  Oh, well, now it's not mandatory.
[01:27:59.311 --> 01:28:02.414]  It was, and then it went off, and now you can take it voluntarily.
[01:28:03.522 --> 01:28:06.987]  Yeah, but it's from, it's still the same supplies.
[01:28:07.047 --> 01:28:07.607]  I wouldn't take it.
[01:28:08.128 --> 01:28:09.009]  Oh yeah, absolutely.
[01:28:09.029 --> 01:28:09.550]  I wouldn't take it.
[01:28:11.072 --> 01:28:12.914]  What else is on your mind?
[01:28:13.155 --> 01:28:15.578]  I wanted to tell you something last week, but I kind of got sidetracked.
[01:28:16.259 --> 01:28:17.641]  I have found on the internet where
[01:28:18.516 --> 01:28:23.620]  There was a martial law practice day or week on the 22nd of September 2008.
[01:28:23.920 --> 01:28:25.601]  Yeah, that's true.
[01:28:25.661 --> 01:28:32.306]  I mean, I've got all these videos from North Carolina to Texas where they got cops training to put us in camps and take our guns.
[01:28:32.606 --> 01:28:33.787]  I've gone and videotaped it.
[01:28:34.247 --> 01:28:36.709]  I mean, I've gone and videotaped the Marines in 99 training.
[01:28:36.729 --> 01:28:37.489]  That's how I knew.
[01:28:37.889 --> 01:28:39.731]  They said, we're going to be hit by terrorists in America.
[01:28:40.011 --> 01:28:41.072]  We're going to put people in camps.
[01:28:41.112 --> 01:28:42.993]  I mean, that's how I knew and said, watch out, folks.
[01:28:43.273 --> 01:28:44.254]  They're going to stage an event.
[01:28:45.618 --> 01:28:50.705]  Yeah, this was on the internet and then I looked it up again today to call on your show and now it's changed.
[01:28:50.745 --> 01:28:52.427]  The date's like the 13th and it says 2007.
[01:28:54.011 --> 01:28:56.153]  So I don't know if that has anything to do with it.
[01:28:56.193 --> 01:28:59.456]  I just know the date used to say 22nd September 2008.
[01:28:59.736 --> 01:29:02.018]  Well, they're having martial law drills all the time.
[01:29:02.078 --> 01:29:11.285]  I mean, it actually says martial law in the John Warner defense authorization funding package that they're just about to reauthorize again, but this time legalize illegal aliens in that package.
[01:29:11.305 --> 01:29:12.386]  I appreciate your call.
[01:29:12.686 --> 01:29:14.248]  When are you shipping out to Iraq?
[01:29:14.808 --> 01:29:15.609]  Uh, it's pretty soon.
[01:29:15.629 --> 01:29:17.350]  Could I have time for one more comment?
[01:29:17.450 --> 01:29:17.871]  Real fast.
[01:29:18.531 --> 01:29:23.714]  Um, I was trying to tell people around the military community it's very, very hard to wake them up.
[01:29:24.015 --> 01:29:32.380]  But something I actually use and it's working pretty well is that if the terrorists really wanted to hit us here in America with nuclear bombs, wouldn't it be a lot easier for Iran to hit the soldiers in Iraq?
[01:29:32.860 --> 01:29:33.661]  And that's it, sir.
[01:29:34.221 --> 01:29:34.861]  I appreciate it.
[01:29:34.921 --> 01:29:39.424]  Well, when the globalists nuke us, Jim, they better grow up.
[01:29:40.125 --> 01:29:42.146]  Because it isn't going to be Al-Qaeda, Al-Syedah.
[01:29:43.351 --> 01:29:44.752]  They better wake up and realize that.
[01:29:44.832 --> 01:29:46.434]  Our lives mean nothing to the New World Order.
[01:29:46.454 --> 01:29:47.534]  They're killing America!
[01:29:47.775 --> 01:29:48.575]  We'll be right back!
[01:29:54.200 --> 01:29:55.241]  The War on Terrorism.
[01:29:55.561 --> 01:29:58.343]  Will it be fought overseas, or will it affect us here at home?
