[00:00:00.409 --> 00:00:01.250]  Find out right now!
[02:18:28.796 --> 02:18:29.356]  We're citizens.
[02:18:29.376 --> 02:18:29.996]  We're Americans.
[02:18:30.317 --> 02:18:31.377]  And you can't report this.
[02:18:31.417 --> 02:18:32.177]  You gotta check that off.
[02:18:32.197 --> 02:18:33.378]  You can't be reporting this.
[02:18:33.438 --> 02:18:34.498]  Alright, hit pause.
[02:18:34.839 --> 02:18:35.339]  Hit pause.
[02:18:35.899 --> 02:18:44.643]  Imagine two characters literally out of central casting walk up in suits, making the tough guy faces because they're actually so weak!
[02:18:45.543 --> 02:18:46.924]  Anyways, just weak!
[02:18:47.244 --> 02:18:47.924]  You're weak!
[02:18:49.005 --> 02:18:51.166]  Anyways, I just hate bullies, man.
[02:18:51.226 --> 02:18:51.946]  I hate them!
[02:18:53.507 --> 02:18:53.907]  I'm sorry.
[02:18:55.151 --> 02:18:56.051]  I don't know.
[02:19:15.691 --> 02:19:17.052]  Yeah, because they wanted to do a lot more.
[02:19:17.512 --> 02:19:18.092]  But you know what?
[02:19:18.332 --> 02:19:22.134]  They don't follow orders, and then they start accusing him of having bombs.
[02:19:22.534 --> 02:19:23.875]  Starts out calling him a terrorist.
[02:19:23.915 --> 02:19:24.615]  You could have a bomb.
[02:19:24.875 --> 02:19:27.356]  To announcing criminally, he's got a bomb.
[02:19:27.717 --> 02:19:29.678]  Now think, this is on a crowded New York Street.
[02:19:29.718 --> 02:19:32.539]  He needs to be arrested immediately.
[02:19:32.719 --> 02:19:34.080]  You need to call the NYPD.
[02:19:34.140 --> 02:19:36.861]  You need to send him to PrisonPlanet.com to watch this video.
[02:19:37.101 --> 02:19:39.502]  And this guy needs to be arrested now.
[02:19:39.902 --> 02:19:41.183]  One of Silverstein's henchmen.
[02:19:41.363 --> 02:19:41.783]  Here it is.
[02:19:45.090 --> 02:19:47.353]  Can I ask you why you're taking my picture?
[02:19:47.854 --> 02:19:48.835]  I have a right to.
[02:19:48.875 --> 02:19:49.996]  You're on a public sidewalk.
[02:19:50.136 --> 02:19:50.797]  I'm a citizen.
[02:19:52.018 --> 02:19:53.180]  Hey, buddy.
[02:19:53.320 --> 02:19:55.703]  We were out here before, so I don't mean no disrespect.
[02:19:55.763 --> 02:19:57.284]  Can you take your camera out of my face?
[02:19:57.345 --> 02:19:59.687]  Because you're disrespecting me by doing that.
[02:19:59.807 --> 02:20:01.109]  I'm not doing anything illegal.
[02:20:01.690 --> 02:20:02.851]  No, I'm asking you politely.
[02:20:02.871 --> 02:20:04.293]  Can you take that camera out of my face?
[02:20:05.843 --> 02:20:07.504]  It's off, right?
[02:20:07.644 --> 02:20:09.025]  It's on, right?
[02:20:09.146 --> 02:20:13.248]  Come on, you gotta shut that off, man.
[02:20:13.309 --> 02:20:14.609]  Yeah, maybe you're right to.
[02:20:14.629 --> 02:20:15.690]  Alright, hit pause.
[02:20:16.391 --> 02:20:17.532]  It's on, eh?
[02:20:17.612 --> 02:20:19.373]  Yeah, it's the camera on.
[02:20:19.713 --> 02:20:21.454]  This is Richard Bramblin.
[02:20:22.455 --> 02:20:24.617]  We don't like what you're saying about Larry.
[02:20:24.817 --> 02:20:26.078]  We called the coppers.
[02:20:26.198 --> 02:20:27.739]  Take work for us now.
[02:20:28.139 --> 02:20:29.160]  Things are going real well.
[02:20:30.919 --> 02:20:42.191]  Now you can enjoy the most delicious, freshest, and healthiest drinking water anytime, even while traveling, during outdoor sporting activities, and in hospital filtration environments such as local or national emergencies.
[02:20:42.411 --> 02:20:45.895]  The revolutionary Berkey Light removes pathogenic bacteria.
[02:20:46.175 --> 02:20:50.379]  Cysts, parasites, and harmful or unwanted chemicals to below detectable levels.
[02:20:50.659 --> 02:21:01.368]  It also removes foul tastes and odors like that rotten egg smell of sulfide, and it reduces nitrates and unhealthy minerals like lead and mercury, while leaving in the healthful and nutritional minerals your body needs.
[02:21:01.588 --> 02:21:07.073]  The Berkey Light is so powerful it can purify raw, untreated water from remote lake streams and stagnant ponds.
[02:21:07.313 --> 02:21:13.879]  The Berkey Light is transparent and glows in the dark with its rechargeable LED lighting system, so it can be used as a night light or candle.
[02:21:14.279 --> 02:21:16.281]  Get the Berkey Light Purifier for only $279.
[02:21:16.341 --> 02:21:17.201]  Call New Millennium 888-803-4438.
[02:21:17.222 --> 02:21:17.562]  That's 888-803-4438.
[02:21:17.582 --> 02:21:18.923]  Or order on the web at berkeywater.com.
[02:21:18.963 --> 02:21:19.904]  Not yet available in Iowa.
[02:21:29.518 --> 02:21:31.340]  Hi, Ted Anderson for Midas Resources.
[02:21:31.400 --> 02:21:36.284]  April 26, 2007 spot gold 675.70 and one ounce gold coins can be purchased for 6.96.66, 3.50.72 for half ounce and 1.75.39 for quarter ounce coins at 6.96.66, 3.50.72 and 1.75.39.
[02:21:47.213 --> 02:21:52.937]  There has been talk coming from the Council of Foreign Relations of forming an American Union combining Canada, Mexico and the U.S.
[02:21:53.058 --> 02:21:54.439]  and erasing economic borders.
[02:21:54.659 --> 02:22:01.424]  Bush met with Vincent Fox, President of Mexico, Paul Martin, Prime Minister of Canada, discussing a security and prosperity partnership.
[02:22:01.624 --> 02:22:05.187]  The formation of a North American Union will have a great impact on the U.S.
[02:22:05.247 --> 02:22:05.727]  economy.
[02:22:05.987 --> 02:22:10.711]  Jerome R. Corsi published the document, The Plan to Replace the Dollar with the Emerald.
[02:22:10.951 --> 02:22:12.352]  The sovereignty of the U.S.
[02:22:12.632 --> 02:22:13.333]  is under attack.
[02:22:13.793 --> 02:22:17.175]  And Corsi uncovers the secrets and lies that surround the deceit.
[02:22:17.435 --> 02:22:18.616]  Call for your copy today!
[02:22:18.636 --> 02:22:20.077]  800-686-2237 We the people must take a stand!
[02:22:20.137 --> 02:22:20.857]  That's 800-686-2237 That's 800-686-2237
[02:22:29.165 --> 02:22:32.767]  Are you looking for a one-stop shop to find all your favorite books and videos?
[02:22:33.027 --> 02:22:33.867]  Look no further!
[02:22:34.167 --> 02:22:36.749]  Northern Voice Bookstore has everything you need.
[02:22:37.189 --> 02:22:45.673]  Hundreds of titles, from self-defense, survival, and financial freedom, to history, politics, conspiracy, and everything you need to know about the New World Order.
[02:22:45.833 --> 02:22:47.534]  You can order everything you need on the web.
[02:22:48.334 --> 02:22:59.818]  24 hours a day at NorthernVoiceBookstore.com or send $2 for our latest catalog to Northern Voice Bookstore, Post Office Box 281, Wildwood, PA 15091.
[02:23:00.178 --> 02:23:09.981]  Northern Voice Bookstore offers a broad range of different perspectives and believes strongly that the American people need alternative sources of information in order to understand the society they live in today.
[02:23:10.201 --> 02:23:13.222]  You won't find a better selection of books or videos anywhere.
[02:23:13.442 --> 02:23:16.203]  So make Northern Voice Bookstore your bookstore!
[02:23:16.543 --> 02:23:24.087]  Visit us online at northernvoicebookstore.com or send $2 for our latest catalog to Northern Voice Bookstore, P.O.
[02:23:24.127 --> 02:23:26.649]  Box 281, Wildwood, PA 15091.
[02:23:26.689 --> 02:23:31.732]  Do you know that you can go solar for under $1,200 bucks now?
[02:23:32.252 --> 02:23:33.372]  Hi, this is Ken Soler.
[02:23:33.573 --> 02:23:37.695]  As you may have heard by now, I've been designing alternative energy packages for over a decade.
[02:23:38.317 --> 02:23:43.202]  The solar power generators that I produce will get you all the solar power you need for your household essentials.
[02:23:43.703 --> 02:23:50.130]  Your refrigerator, your freezer, lights, fans, electric blankets, TV, radio, clocks, phones, computers, and a lot more!
[02:23:50.885 --> 02:23:53.567]  No gas, no fumes, and they're totally silent.
[02:23:53.747 --> 02:24:03.714]  Each solar power generator comes complete with everything you'll need, including the solar panel, a 3,000 watt peak converter, a step-by-step quick setup sheet, and battery backup.
[02:24:03.994 --> 02:24:07.677]  I reached that point in my life where I just didn't want to have to rely on everyone else anymore.
[02:24:07.757 --> 02:24:14.241]  You know, power companies, government... Anyway, getting yourself free from the utility grid is a lot easier than you might think.
[02:24:14.421 --> 02:24:15.462]  Are you ready to go solar?
[02:24:15.662 --> 02:24:16.623]  Give me a call now at 239-677-3073.
[02:24:20.525 --> 02:24:24.567]  Or order them on the website at a 10% discount on KenSolar.com.
[02:24:24.827 --> 02:24:27.169]  That's KenSolar.com.
[02:24:29.110 --> 02:24:29.970]  Federal Agents!
[02:24:30.150 --> 02:24:30.850]  We are armed!
[02:24:31.531 --> 02:24:34.192]  What would you do if you knew?
[02:24:34.512 --> 02:24:37.054]  Who on earth can you bring home?
[02:24:37.214 --> 02:24:38.574]  Would you stand up?
[02:24:38.614 --> 02:24:39.775]  What should you do?
[02:24:39.835 --> 02:24:41.516]  Would you turn away too?
[02:24:41.616 --> 02:24:44.677]  And then what if you saw?
[02:24:45.298 --> 02:24:47.179]  All of the things that's wrong?
[02:24:47.719 --> 02:24:49.700]  Would you stand tall and strong?
[02:24:54.392 --> 02:24:58.983]  Tell you what, let's come out of the next segment at the part of this song where Paris comes in.
[02:25:00.303 --> 02:25:09.170]  Going back to Silverstein Properties' goons, you can hear them on audio, say they work for him later, going, hey, look, Wyatt might have a bomb.
[02:25:09.210 --> 02:25:11.131]  Later he says, he got a bomb!
[02:25:11.491 --> 02:25:12.412]  Handcuff him!
[02:25:12.952 --> 02:25:17.616]  Totally violates the Patriot Act, federal law, and other city and county laws.
[02:25:18.096 --> 02:25:20.058]  I mean, that's fire in a theater, ladies and gentlemen.
[02:25:20.578 --> 02:25:22.379]  And it's, ha, ha, look, he got arrested!
[02:25:22.459 --> 02:25:23.640]  Ha, ha, ha, ha!
[02:25:24.020 --> 02:25:27.083]  Why don't you turn the camera off so we can clap as he is?
[02:25:27.843 --> 02:25:29.564]  Uh, let's go back to this tape.
[02:25:29.584 --> 02:25:30.425]  This is America.
[02:25:30.785 --> 02:25:32.266]  And he, Luke, was arrested.
[02:25:32.306 --> 02:25:32.786]  Here it is.
[02:25:33.526 --> 02:25:34.207]  It's all right, right?
[02:25:34.307 --> 02:25:36.208]  It's all right, right?
[02:25:36.228 --> 02:25:38.849]  Come on, you gotta shut that off, man.
[02:25:38.929 --> 02:25:40.070]  You have every right to, Luke.
[02:25:40.290 --> 02:25:40.410]  Huh?
[02:25:40.430 --> 02:25:41.511]  We're not doing anything illegal.
[02:25:41.551 --> 02:25:44.632]  We have every right to.
[02:25:44.672 --> 02:25:47.554]  So when he comes, I think he's got a bomb in his bag.
[02:25:48.975 --> 02:25:49.475]  Exactly.
[02:25:50.415 --> 02:25:51.576]  I saw wires coming out of there.
[02:25:51.616 --> 02:25:53.017]  I think he's got a bomb in his bag.
[02:25:54.595 --> 02:25:55.756]  We're not terrorists.
[02:25:55.796 --> 02:25:56.496]  We're Americans, sir.
[02:25:56.536 --> 02:25:57.016]  You're right.
[02:25:57.036 --> 02:26:00.438]  By the time the government figures it out, you'll be in a hole for 30 days.
[02:26:00.478 --> 02:26:01.538]  Just don't record what he's saying.
[02:26:01.558 --> 02:26:02.839]  Don't record what I'm saying.
[02:26:09.893 --> 02:26:12.816]  Hey, please, do me a favor?
[02:26:12.896 --> 02:26:13.997]  I don't know.
[02:26:14.477 --> 02:26:17.040]  What's the problem with you guys?
[02:26:17.820 --> 02:26:18.901]  We do have a job.
[02:26:19.522 --> 02:26:20.463]  I do have a job, sir.
[02:26:20.643 --> 02:26:21.964]  Don't record this.
[02:26:22.004 --> 02:26:23.485]  Don't record this.
[02:26:23.505 --> 02:26:24.727]  Don't record this.
[02:26:24.787 --> 02:26:26.268]  Shut the camera off right now.
[02:26:26.508 --> 02:26:28.150]  Power go to you guys?
[02:26:28.370 --> 02:26:29.211]  The camera's off, sir.
[02:26:29.391 --> 02:26:30.912]  Shut that camera off.
[02:26:31.032 --> 02:26:31.713]  Is it on?
[02:26:32.153 --> 02:26:33.174]  Shut it off.
[02:26:38.240 --> 02:26:41.627]  This is a public sidewalk, a public street.
[02:26:41.647 --> 02:26:44.091]  This is a public street.
[02:26:44.131 --> 02:26:45.033]  That's a public street.
[02:26:45.093 --> 02:26:47.277]  This is also a public street.
[02:26:48.801 --> 02:26:49.522]  I'm on a public street.
[02:26:49.542 --> 02:26:50.422]  I'm not allowed to film yet?
[02:26:50.462 --> 02:26:50.522]  Huh?
[02:26:50.542 --> 02:26:52.423]  I'm not allowed to film on a public street?
[02:26:52.443 --> 02:26:53.664]  You're not allowed to film this.
[02:26:53.684 --> 02:26:54.284]  Put the camera down.
[02:26:54.364 --> 02:26:54.564]  Huh?
[02:26:54.765 --> 02:26:55.465]  Put the camera down.
[02:26:55.525 --> 02:26:57.166]  I'm not allowed to film this?
[02:26:57.206 --> 02:26:58.687]  Put the camera down.
[02:26:58.987 --> 02:27:00.388]  Put the camera down.
[02:27:00.408 --> 02:27:01.388]  Put the camera down.
[02:27:01.749 --> 02:27:03.369]  Well, sir, I'm not breaking any laws, sir.
[02:27:03.389 --> 02:27:04.950]  I'm allowed to... You're still recording me.
[02:27:04.970 --> 02:27:05.391]  Come on, man.
[02:27:05.411 --> 02:27:06.671]  You have every right to, sir.
[02:27:06.731 --> 02:27:11.054]  I'm sorry, but constitutionally, legally, you have every right to.
[02:27:12.057 --> 02:27:12.758]  I know my rights.
[02:27:12.778 --> 02:27:16.563]  I've been working at the ASLU before and I have every right to.
[02:27:16.603 --> 02:27:17.685]  Guess who's going to jail?
[02:27:17.725 --> 02:27:19.267]  Guess who's going to jail?
[02:27:19.427 --> 02:27:21.450]  Guess who's going to jail?
[02:27:21.490 --> 02:27:23.753]  Guess who's going to jail?
[02:27:23.773 --> 02:27:26.156]  Guess who's going to jail?
[02:27:28.439 --> 02:27:29.220]  Backpack, I think.
[02:27:29.520 --> 02:27:30.821]  How are you going to say that, sir?
[02:27:30.861 --> 02:27:31.502]  That's slander.
[02:27:31.522 --> 02:27:33.004]  I saw wires coming out of it.
[02:27:33.124 --> 02:27:35.026]  I don't know what you have in there.
[02:27:35.326 --> 02:27:35.726]  I don't know.
[02:27:35.766 --> 02:27:37.948]  You look like a terrorist may look like.
[02:27:37.968 --> 02:27:39.290]  I don't know what a terrorist looks like.
[02:27:39.310 --> 02:27:40.531]  Sir, that's very disrespectful.
[02:27:40.851 --> 02:27:42.072]  I don't know what a terrorist looks like.
[02:27:42.112 --> 02:27:43.654]  You may be a terrorist for all I know.
[02:27:43.694 --> 02:27:44.535]  How are you going to say that?
[02:27:45.356 --> 02:27:46.216]  We're not doing anything illegal.
[02:27:46.236 --> 02:27:47.357]  You saw wires coming out of the backpack.
[02:27:47.898 --> 02:27:48.819]  I'm not a terrorist, sir.
[02:27:48.839 --> 02:27:50.741]  You've made threats, so now I'm concerned.
[02:27:50.921 --> 02:27:51.902]  Nobody made a threat.
[02:27:53.308 --> 02:27:54.229]  Never made a threat, sir.
[02:27:54.249 --> 02:27:56.452]  What you're doing right now is, is slanderous.
[02:27:56.993 --> 02:27:57.674]  And it's libel.
[02:27:57.694 --> 02:27:58.635]  Let the judge decide.
[02:27:58.655 --> 02:27:59.596]  You have no right to do that.
[02:28:00.577 --> 02:28:01.378]  Can we talk, guys?
[02:28:01.398 --> 02:28:03.141]  About what we're doing?
[02:28:03.161 --> 02:28:04.963]  Alright.
[02:28:05.584 --> 02:28:06.825]  Just let us know.
[02:28:06.865 --> 02:28:08.567]  How you doing, sir?
[02:28:08.628 --> 02:28:09.288]  How you doing?
[02:28:09.409 --> 02:28:10.049]  I'm fine, thank you.
[02:28:10.109 --> 02:28:11.131]  Fine, I'll get to talk to you.
[02:28:11.858 --> 02:28:12.458]  Yeah, I'm fine.
[02:28:12.538 --> 02:28:13.378]  I do my homework too.
[02:28:13.578 --> 02:28:27.481]  Okay, just to make you understand, we were out here about a month ago, and the Port Authority police officer just came, we have it all on the record, we have it all on camera also, and he said that this is private property and that is private property, but as far as going to Nisco, this is Granite Street and this is New York City property.
[02:28:27.581 --> 02:28:28.881]  It's considered a court hearing.
[02:28:28.901 --> 02:28:31.201]  New York City public property, and therefore we can be here.
[02:28:31.241 --> 02:28:32.902]  The whole thing is considered a court hearing.
[02:28:33.002 --> 02:28:34.462]  Except over there, that's actually the street.
[02:28:34.702 --> 02:28:36.262]  That street over there?
[02:28:36.302 --> 02:28:36.722]  Yeah.
[02:28:37.223 --> 02:28:37.943]  That street's public.
[02:28:38.023 --> 02:28:39.583]  About a month ago, we were out here and
[02:28:40.657 --> 02:28:41.471]  The police officer.
[02:29:09.198 --> 02:29:36.975]  You can stand me up at the gates of hell But I won't back down No, I won't stand my ground Won't be turned around And I'll keep this world from dragging me down Gonna stand my ground And I won't back down
[02:29:40.302 --> 02:29:40.607]  Yeah.
[02:30:09.574 --> 02:30:10.254]  Two clips.
[02:30:10.695 --> 02:30:12.095]  One was about 15 minutes.
[02:30:12.175 --> 02:30:16.577]  I guess that was the short one, so we'll try to get things together on the other side.
[02:30:19.698 --> 02:30:20.579]  We're on the march.
[02:30:21.079 --> 02:30:22.679]  The Empire's on the run.
[02:30:23.620 --> 02:30:26.301]  Alex Jones and the GCN Radio Network.
[02:30:30.514 --> 02:30:32.996]  David J. Smith for Newswatch Magazine.
[02:30:33.477 --> 02:30:40.762]  Did you know that one of the 45 objectives of international communism was to have America become involved in free trade?
[02:30:40.842 --> 02:30:50.730]  Without tariffs on cheaply produced foreign goods, our manufacturing base, which would not be able to compete, would be forced to move their manufacturing plants overseas or to Mexico.
[02:30:51.450 --> 02:30:57.635]  This would throw millions of workers out of work and completely destroy the middle class that has made America great.
[02:30:58.355 --> 02:31:06.057]  We'd like to help you understand how these things are coming to pass by offering you an absolutely free one-year subscription to Newswatch Magazine.
[02:31:06.877 --> 02:31:08.617]  Just call our toll-free number at 1-800-516-8736.
[02:31:08.697 --> 02:31:09.738]  That's 1-800-516-8736 and request your subscription.
[02:31:09.758 --> 02:31:10.098]  Call now.
[02:31:10.618 --> 02:31:14.218]  Operators are standing by to receive your call.
[02:31:27.358 --> 02:31:34.466]  Craig Walcott, chartered financial consultant and host of the Dead Doctors Don't Lie radio program and million-dollar earner in the network marketing field since 1989.
[02:31:34.846 --> 02:31:36.608]  I certainly know what it takes to succeed.
[02:31:36.868 --> 02:31:42.294]  I also know without proper tools, your chance for significant income in the network marketing field can quickly fade.
[02:31:42.514 --> 02:31:48.441]  The sad truth is that 99% of the people who enter network marketing will never spend the time nor money to develop the skills they need.
[02:31:48.681 --> 02:31:51.104]  That's where MLM Incorporated steps in.
[02:31:51.324 --> 02:31:58.131]  No matter what network marketing venture you're involved in, MLM Incorporated can provide you the successful tools you need to truly succeed.
[02:31:58.431 --> 02:32:08.040]  A subscription to MLM Incorporated will provide you access to the three-hour industrial revolution of network marketing seminar where you will learn to perform at a level you never thought possible.
[02:32:08.201 --> 02:32:11.564]  Radio, TV, Internet, direct mail will all be at your fingertips.
[02:32:11.744 --> 02:32:13.766]  Weekly training calls, no additional charge.
[02:32:13.926 --> 02:32:16.208]  Plus so much more can't be mentioned in 60 seconds.
[02:32:16.428 --> 02:32:22.573]  Visit MLMincorporated.com to hear how you can become one of the elite income earners in the network marketing field.
[02:32:22.833 --> 02:32:26.316]  MLMincorporated.com where your success is guaranteed.
[02:32:27.850 --> 02:32:31.734]  Did you know that the water you drink every day can be even more beneficial to your health?
[02:32:31.974 --> 02:32:35.837]  I'm not talking so-called enriched water, but I'm talking about electrolyzed water.
[02:32:36.218 --> 02:32:41.222]  RPA Biotech is an amazing American company that provides unique technology to transform water.
[02:32:41.503 --> 02:32:52.693]  Electrolyzed plus water will alkalize your water more powerfully than any other single nutraceutical because a body in an alkaline state can't grow pathogens, become allergic, or develop autoimmune disease or vascular degenerative illness.
[02:32:53.013 --> 02:32:53.453]  I think so.
[02:33:12.062 --> 02:33:14.163]  If you believe in what we're doing here,
[02:33:40.748 --> 02:33:47.434]  You need to support us, and you do that by going to infowars.com and getting my documentary films.
[02:33:47.974 --> 02:33:52.638]  Terror Storm, Road to Tyranny, Martial Law, Order of Death, and I've made 15.
[02:33:52.919 --> 02:33:54.900]  The Police State Trilogy is now out on DVD.
[02:33:55.821 --> 02:33:56.662]  All my other films.
[02:34:00.205 --> 02:34:03.008]  And I carry a bunch of other documentaries.
[02:34:04.369 --> 02:34:06.631]  I carry Loose Change 2nd Edition,
[02:34:07.879 --> 02:34:13.901]  America, Freedom to Fascism, Riddles in Stone, a great new film we're carrying about all the occult stuff in Washington, D.C.
[02:34:16.221 --> 02:34:17.782]  Let's go ahead and go to Luke Rodowski.
[02:34:17.802 --> 02:34:19.502]  Luke, we're going to play some more of this clip again.
[02:34:19.522 --> 02:34:20.582]  There's actually a longer version.
[02:34:20.602 --> 02:34:25.383]  I didn't know we had a shorter, so I was out of the studio in the other room multitasking when I heard suddenly music come on.
[02:34:25.423 --> 02:34:26.104]  I ran back in.
[02:34:27.104 --> 02:34:32.405]  But Luke, describe for those that haven't seen the video or don't have internet what it was like and what happened.
[02:34:33.105 --> 02:34:35.046]  Well, this video you're seeing is from April 11th.
[02:34:35.845 --> 02:34:36.305]  And it's
[02:34:54.389 --> 02:34:57.451]  They told us that Larry's there and he's pissed off and he doesn't want us there.
[02:34:57.771 --> 02:34:58.692]  And they told us to leave.
[02:34:58.712 --> 02:34:59.712]  We stood up to these guys.
[02:34:59.732 --> 02:35:01.233]  We told them we have every right to be there.
[02:35:01.533 --> 02:35:03.935]  And then they started making threats against us and accusations.
[02:35:04.015 --> 02:35:09.018]  Now Luke, Luke, let me just stop you for a moment because again I wanted to get you on to make all this clear.
[02:35:09.478 --> 02:35:12.320]  You, that's the problem with, you know, audio outside obviously.
[02:35:12.420 --> 02:35:13.341]  I can see their lips.
[02:35:13.381 --> 02:35:14.401]  I can barely hear them.
[02:35:14.421 --> 02:35:20.005]  We tried to fots or schmutz as they say with the audio so people could hear it.
[02:35:21.125 --> 02:35:23.146]  But clearly, yeah, they're saying they're cops.
[02:35:23.186 --> 02:35:25.747]  They look more like mafia claiming they're cops.
[02:35:25.787 --> 02:35:28.328]  Probably Silverstein, Goon, CIA, you name it.
[02:35:28.949 --> 02:35:31.350]  But yes, so if they're not cops, that's illegal.
[02:35:31.530 --> 02:35:32.730]  But you see them calling the cops.
[02:35:32.770 --> 02:35:34.391]  The cops act like they are their bosses.
[02:35:34.591 --> 02:35:35.811]  They probably are detectives.
[02:35:36.151 --> 02:35:37.912]  Now, does that detective know it's illegal?
[02:35:37.932 --> 02:35:39.553]  Because later he said you had a bomb.
[02:35:39.793 --> 02:35:41.454]  First it was, it looks like he has a bomb.
[02:35:41.694 --> 02:35:43.134]  Later he says he's got a bomb.
[02:35:43.334 --> 02:35:44.715]  Have you filed a criminal complaint?
[02:35:45.854 --> 02:35:50.878]  We have not filed a criminal complaint because we do not have any legal help or legal lawyers.
[02:35:51.198 --> 02:35:58.123]  And if anybody's listening in the Tri-State area, any lawyer or legal aid we could get would be such help, it would be a lot of help to us.
[02:35:58.784 --> 02:36:01.226]  And, you know, that guy, you know, he just started making accusations.
[02:36:01.286 --> 02:36:02.727]  First he said, you know, look at those strings.
[02:36:03.127 --> 02:36:04.869]  And then he tried, said, oh, you could have a bomb.
[02:36:04.889 --> 02:36:06.430]  And then he said, you do have a bomb.
[02:36:06.750 --> 02:36:09.032]  And that's when they called the Port Authority police officers.
[02:36:10.732 --> 02:36:14.773]  So, he filed a false report, called in a fake bomb threat.
[02:36:14.813 --> 02:36:16.434]  Now, that's a major issue, folks.
[02:36:16.694 --> 02:36:18.094]  We've gone through this nationally.
[02:36:18.335 --> 02:36:19.775]  People are claiming they're cops.
[02:36:20.195 --> 02:36:21.656]  They call in fake bomb threats.
[02:36:21.676 --> 02:36:23.676]  They're on the phone saying he's got a bomb.
[02:36:24.036 --> 02:36:25.977]  People are freaked out on the street of New York.
[02:36:26.537 --> 02:36:28.218]  And then they, and the cops don't care.
[02:36:28.258 --> 02:36:29.738]  Hey, call in a fake bomb threat.
[02:36:30.058 --> 02:36:30.699]  They show up.
[02:36:30.739 --> 02:36:32.119]  They know it's all a fake bomb threat.
[02:36:32.339 --> 02:36:34.880]  They get, but they still go ahead and tell them what happened after that.
[02:36:35.532 --> 02:36:36.612]  Yeah, that's what it's all about.
[02:36:36.652 --> 02:36:38.553]  You know, that's what this war on terror is about.
[02:36:38.613 --> 02:36:47.815]  We're just up there, standing up for our rights, educating people, giving out flyers and DVDs about building 7 and Labour Service Team in front of his office, and these guys say we're terrorists.
[02:36:47.975 --> 02:36:49.876]  That's how far this war on terror has gone.
[02:36:49.916 --> 02:36:56.037]  So, you know, to stop freedom of speech, to stop doing what we're doing, they're calling us terrorists, which is absurd and ludicrous.
[02:36:56.277 --> 02:36:59.618]  And that's why we need to expose this and show everybody what's really happening.
[02:37:01.098 --> 02:37:07.783]  If there was ever any doubt about who Silverstein is, and how they operate, and how they roll, there's no doubt now.
[02:37:07.803 --> 02:37:14.127]  I mean, for people that haven't seen the video, Luke, am I just... Hello?
[02:37:14.487 --> 02:37:14.908]  Hello, hello?
[02:37:18.250 --> 02:37:18.550]  I'm here.
[02:37:18.770 --> 02:37:19.051]  Hello?
[02:37:20.732 --> 02:37:22.013]  Yeah, I'm talking right here.
[02:37:22.413 --> 02:37:24.254]  Check 1-2, are you guys can hear me?
[02:37:24.294 --> 02:37:25.335]  Hello, am I still...
[02:37:45.107 --> 02:38:01.260]  Alright folks, I'm on the phone back up here.
[02:38:01.280 --> 02:38:03.202]  I actually have two different digital lines.
[02:38:03.822 --> 02:38:05.964]  And I'm sure it's all just a big mistake.
[02:38:06.024 --> 02:38:09.547]  You know, I've had ISDN lines for voice where I don't do radio shows in different offices.
[02:38:10.387 --> 02:38:12.028]  And they never cut out, ever have problems.
[02:38:12.068 --> 02:38:14.029]  In fact, these never cut out unless I'm on air.
[02:38:14.129 --> 02:38:15.490]  That's always a very key topic.
[02:38:15.810 --> 02:38:23.615]  But again, I'm sure two separate ISDN lines of different phone companies, I'm just absolutely sure that they're cutting out by themselves.
[02:38:23.755 --> 02:38:25.276]  And it probably is what it is.
[02:38:25.976 --> 02:38:27.837]  This, again, only happens on key topics.
[02:38:27.917 --> 02:38:29.658]  And again, it's probably just Murphy's Law.
[02:38:30.119 --> 02:38:33.080]  So I'm here via telephone line while they try to get my digital lines back up.
[02:38:33.100 --> 02:38:35.542]  We're very thankful to all our stations putting up with us today with this.
[02:38:36.062 --> 02:38:37.363]  But it is the cost of liberty.
[02:38:38.150 --> 02:38:43.032]  Luke, going back to you now, I was bringing up how these guys look like gangsters.
[02:38:43.812 --> 02:38:45.233]  Can you comment on that, please?
[02:38:46.073 --> 02:38:48.014]  I mean, these guys were what they were.
[02:38:48.074 --> 02:38:54.277]  I mean, that one gentleman that said we had bombs in our backpacks actually said that Building 7 was burning for three days.
[02:38:54.337 --> 02:38:57.218]  That's how smart he is.
[02:38:57.398 --> 02:38:58.779]  He's not the sharpest knife in the drawer.
[02:38:58.959 --> 02:39:03.140]  And he's just one of these thugs, one of these guys who gives the NYPD a bad name.
[02:39:03.340 --> 02:39:04.741]  He doesn't deserve to wear the badge.
[02:39:05.291 --> 02:39:10.293]  What he doesn't know is, and I'm not exaggerating, if both those guys went to L.A.
[02:39:10.613 --> 02:39:22.938]  and went to casting calls, they would have jobs immediately, and I'm not joking when I say this, immediately, as gangster thugs, as soldiers on TV shows, instantly.
[02:39:22.958 --> 02:39:25.079]  They would be on The Sopranos within a week.
[02:39:25.953 --> 02:39:27.914]  Well, that's basically what these guys are, you know.
[02:39:27.994 --> 02:39:28.255]  Thugs.
[02:39:28.295 --> 02:39:32.577]  They're trying to intimidate and scare us just because the library service team has gotten mad and he saw it.
[02:39:32.858 --> 02:39:35.379]  Well, look, you could have had the police gun you down.
[02:39:35.719 --> 02:39:41.883]  I mean, if I went on a downtown trip to New York with hundreds of people walking by, I was going, he's got a bomb!
[02:39:42.204 --> 02:39:43.004]  Why us?
