[00:00:00.983 --> 00:00:02.564]  You have the power.
[02:10:45.256 --> 02:10:55.761]  It was basically just the news clips and articles from that day that everybody missed, and I put it in a way so that people could view it and wake up.
[02:10:56.061 --> 02:10:58.482]  It's really for newbies and beginners.
[02:10:58.622 --> 02:11:02.944]  It's not for the seasoned truther, because we already know all this stuff.
[02:11:03.104 --> 02:11:04.305]  That's the key to the whole thing.
[02:11:04.565 --> 02:11:15.651]  And it's not strawman either that the establishment, their favorite trick, will claim we've said something we haven't said, or have one of their disinfo operatives go out and say ridiculous things, or even laugh at you off the side and go, ah, we're going to get you.
[02:11:15.872 --> 02:11:17.032]  Ah, you know, it's real funny to them.
[02:11:17.052 --> 02:11:18.013]  I had that happen in New York.
[02:11:18.033 --> 02:11:23.436]  I mean, they're admitting they're feds, and they're discrediting us on purpose, and then they'll blame us for what they've done.
[02:11:24.176 --> 02:11:26.117]  But no, this is just their newscast admitting it all.
[02:11:26.598 --> 02:11:29.900]  Yeah, because on the day of September 11th, they didn't
[02:11:31.181 --> 02:11:38.049]  They didn't have quite a handle on all the reporters and all that, and a lot of them slipped up and did things.
[02:11:38.189 --> 02:11:44.136]  Obviously the BBC thing, where they called it 13 minutes before it actually happened.
[02:11:44.437 --> 02:11:48.722]  So there were a lot of slip-ups, and if you had the knowledge how to find this kind of stuff,
[02:11:49.242 --> 02:11:49.583]  I think so.
[02:12:09.205 --> 02:12:12.326]  Yeah, so they've really tried hard.
[02:12:12.647 --> 02:12:16.548]  Right now they're in a process of divide and conquer.
[02:12:17.048 --> 02:12:24.672]  Right now what they're doing is they're trying to, that's where you get what you were talking about when I was on the air with you yesterday, about the whole Vatican thing and all that.
[02:12:24.832 --> 02:12:28.693]  It's like they want to divide us up into smaller little groups, okay?
[02:12:28.954 --> 02:12:32.195]  And they do that by trying to cause distrust.
[02:12:32.715 --> 02:12:35.496]  And all the different, you know, little branches of metal.
[02:12:35.516 --> 02:12:38.577]  And sending Jesse Jackson down to get the blacks and whites fighting.
[02:12:38.817 --> 02:12:39.057]  Yeah.
[02:12:39.597 --> 02:12:48.320]  And between that and the media blitz that's happening, a media blitz is basically when they hit you with one story after the other.
[02:12:48.360 --> 02:12:52.061]  For instance, they talked about Cheney waterboarding, okay?
[02:12:52.501 --> 02:12:55.282]  And then a week later, Mark Foley's scandal comes out.
[02:12:55.662 --> 02:12:58.863]  So they bury the Cheney waterboarding stuff in the Mark Foley scandal.
[02:13:00.503 --> 02:13:05.728]  Another scandal, and another scandal, and your mind never really has a chance to digest all the different scandals.
[02:13:06.228 --> 02:13:10.692]  It just, and most people, that's why people are tuning away from the news, is because they don't want to deal with it.
[02:13:10.832 --> 02:13:11.332]  Absolutely.
[02:13:11.372 --> 02:13:16.296]  I want to play part of this nine-minute mini-doc you did, and frankly, you found smarter people than I found.
[02:13:16.356 --> 02:13:20.700]  I went downtown and nicely looked for smart-looking people, and do you know what the North American Union is?
[02:13:20.720 --> 02:13:21.520]  Have you heard of the SPP?
[02:13:21.540 --> 02:13:22.841]  Do you know about NAFTA Gap?
[02:13:23.342 --> 02:13:25.223]  And they were just like, we don't know anything.
[02:13:25.364 --> 02:13:29.467]  These people in business suits and stuff, uh, cops, just I know nothing.
[02:13:29.987 --> 02:13:32.849]  And then tell folks what you found in this latest little video you did.
[02:13:33.410 --> 02:13:34.811]  Well, I asked four questions.
[02:13:34.891 --> 02:13:36.132]  Who's our Vice President?
[02:13:36.232 --> 02:13:37.793]  What year did 9-11 happen?
[02:13:38.973 --> 02:13:42.316]  What does our First Amendment to the Constitution pertain to?
[02:13:46.175 --> 02:13:47.996]  Who is our Secretary of Defense?
[02:13:48.677 --> 02:13:57.844]  And in that, I found that 9 out of 36 people, no, it wasn't 9, no, 7 out of... Now, the answer is Robert Gates is the Defense Secretary.
[02:13:57.924 --> 02:13:58.164]  Right.
[02:13:58.664 --> 02:14:10.774]  The answer is September 11, 2001, Dick Cheney, and the First Amendment, of course, is the right of the press, the right of religion, the right to assemble, the right to demonstrate, the right to petition, all of that.
[02:14:11.134 --> 02:14:13.716]  And those are the statistical numbers that a lot of people know.
[02:14:14.216 --> 02:14:19.285]  Well, 7 out of 36 people didn't know who the Vice President was.
[02:14:20.226 --> 02:14:27.298]  And that's what... I don't have the actual percentage in front of me, but... And what was it?
[02:14:28.686 --> 02:14:33.268]  12 out of 36 people didn't know what year September 11th happened in.
[02:14:33.308 --> 02:14:35.328]  That's 33%.
[02:14:35.368 --> 02:14:40.350]  17 out of 36 didn't know what the First Amendment of the Constitution pertained to.
[02:14:41.070 --> 02:14:45.291]  And 33 out of 36 didn't know who the Secretary of Defense was.
[02:14:46.532 --> 02:14:50.793]  And how many people out of the 30-plus you talked to got all the questions right?
[02:14:51.053 --> 02:14:51.213]  Three.
[02:14:51.972 --> 02:14:55.234]  Three got all four questions right.
[02:14:55.274 --> 02:15:05.719]  I want to tell you, they've done national polls, and even higher levels, don't know who the Vice President is, even higher levels, was the majority, remember, over the age of 40, didn't know what year 9-11 happened.
[02:15:05.759 --> 02:15:07.060]  AP did that last year.
[02:15:07.660 --> 02:15:09.701]  So, you actually ran into some smart folks.
[02:15:10.436 --> 02:15:14.777]  You know, it's all because of... You become disfranchised with government.
[02:15:14.837 --> 02:15:19.138]  Say you got a... Say you're with a girl and she all of a sudden starts lying to you.
[02:15:19.518 --> 02:15:23.699]  Well, after a while you're going to look at her and say, you know, I don't want to hear anything you have to say anymore.
[02:15:23.979 --> 02:15:25.579]  And that's what the government has done to the American people.
[02:15:25.599 --> 02:15:26.279]  But they want that.
[02:15:26.319 --> 02:15:39.242]  They want us... Just like with rats, disassociating, they found in hundreds of studies that they can shock them, make them cold, make them hot, you know, put noise into the cage, and finally they just get catatonic and roll over on their back with their little pink feet up.
[02:15:39.922 --> 02:15:41.602]  And that's what they want us to do, folks.
[02:15:41.642 --> 02:15:42.923]  We cannot let them do that.
[02:15:43.303 --> 02:15:51.364]  Yeah, they want us to become very disenfranchised with government and just turn our mind off to it so they can do whatever they want in the background, like the Wizard of Oz, basically.
[02:15:51.384 --> 02:15:54.685]  You know, hide behind the curtain and... We've got to start getting to this clip.
[02:15:54.705 --> 02:15:58.065]  We're going to play part of this, come back in the next segment and play a little bit more of it.
[02:15:58.085 --> 02:16:02.046]  I want people to hear the First Amendment question because it's just unbelievable.
[02:16:02.406 --> 02:16:04.326]  This is in Austin, Texas, and when did you shoot this?
[02:16:05.187 --> 02:16:07.347]  Oh, I believe it was on the 20th.
[02:16:08.442 --> 02:16:09.462]  So you just put this together?
[02:16:09.482 --> 02:16:09.582]  Yeah.
[02:16:09.983 --> 02:16:13.264]  Folks, tell them the tagline so they can put it into YouTube and find it.
[02:16:14.044 --> 02:16:16.204]  It's called the Disillusionaries.
[02:16:16.545 --> 02:16:17.525]  The Disillusionaries.
[02:16:17.825 --> 02:16:19.806]  We've got links to it up on InfoWars.com.
[02:16:19.986 --> 02:16:20.466]  Here it is.
[02:16:20.826 --> 02:16:21.766]  Who's our Vice President?
[02:16:24.407 --> 02:16:25.387]  Who's our Vice President?
[02:16:26.087 --> 02:16:26.988]  Right now.
[02:16:27.748 --> 02:16:30.709]  I'm blanking out his name and facial expression.
[02:16:44.535 --> 02:16:45.155]  I'm embarrassed.
[02:16:45.176 --> 02:16:46.976]  I don't know who he is.
[02:16:47.016 --> 02:16:50.818]  Who's the Vice President of the United States?
[02:16:51.178 --> 02:16:54.160]  Who's the Vice President of the United States?
[02:16:54.420 --> 02:16:55.961]  The Vice President?
[02:16:55.981 --> 02:16:56.541]  Um, I forget.
[02:16:56.601 --> 02:16:57.522]  Who's our Vice President?
[02:16:58.242 --> 02:16:58.922]  You think?
[02:16:59.242 --> 02:17:00.183]  Vice President right now?
[02:17:00.763 --> 02:17:03.445]  And who's our Vice President?
[02:17:03.485 --> 02:17:09.067]  Who's the Vice President of the United States?
[02:17:13.502 --> 02:17:14.403]  I don't know.
[02:17:14.443 --> 02:17:15.083]  What year did 9-11 happen in?
[02:17:15.123 --> 02:17:15.224]  Uh, 9-11?
[02:17:15.844 --> 02:17:18.426]  Nah, that's too long ago.
[02:17:18.466 --> 02:17:19.127]  What year did 9-11 happen?
[02:17:19.147 --> 02:17:19.127]  2002?
[02:17:19.167 --> 02:17:21.729]  What year did 9-11 happen in?
[02:17:21.929 --> 02:17:22.469]  Uh, 19, uh, 2011.
[02:17:22.690 --> 02:17:23.510]  What year did 9-11 happen in?
[02:17:23.530 --> 02:17:23.570]  Uh, 2000.
[02:17:23.650 --> 02:17:25.752]  Let me ask you, what year did 9-11 happen?
[02:17:25.832 --> 02:17:27.433]  Uh, I can't say, but I can say around 2000.
[02:17:27.493 --> 02:17:29.015]  And what year did September 11th happen?
[02:17:44.418 --> 02:17:45.159]  2001, I believe.
[02:17:46.119 --> 02:17:54.565]  Okay, and, uh, what's, uh... No, wait a minute, wait a minute, we just have to take that verse.
[02:17:55.386 --> 02:17:56.907]  Hang on, hang on.
[02:17:56.947 --> 02:17:57.607]  So what year?
[02:17:57.667 --> 02:17:58.048]  Uh, 97.
[02:17:58.128 --> 02:17:59.709]  What year did September 11th happen in?
[02:18:00.810 --> 02:18:00.970]  Uh, 2002?
[02:18:01.510 --> 02:18:06.754]  What year did September 11th happen in?
[02:18:07.574 --> 02:18:06.754]  2003?
[02:18:07.654 --> 02:18:08.695]  What year did 9-11 happen in?
[02:18:08.815 --> 02:18:10.977]  Uh, okay, more?
[02:18:11.137 --> 02:18:12.157]  Yeah, 9-11, yeah.
[02:18:14.039 --> 02:18:16.681]  81.
[02:18:15.040 --> 02:18:16.681]  What year did 9-11 happen in?
[02:18:16.701 --> 02:18:18.642]  2000 and... Don't help her.
[02:18:20.303 --> 02:18:18.642]  2?
[02:18:20.363 --> 02:18:21.724]  What year did 9-11 happen in?
[02:18:21.744 --> 02:18:21.724]  2006.
[02:18:21.764 --> 02:18:24.726]  We'll come back and play a few more minutes of it.
[02:18:24.746 --> 02:18:26.547]  We don't have time to play it all.
[02:18:26.987 --> 02:18:28.948]  You can see the rest at InfoWars.com right now.
[02:18:37.325 --> 02:18:39.608]  Our guest, Lucas Drader, on the other side.
[02:18:39.648 --> 02:18:41.269]  Then I'm going to get into all the other news.
[02:18:41.790 --> 02:18:43.492]  And this interesting clip from back in 1992.
[02:18:45.494 --> 02:18:47.676]  Which, according to these people on the street, happened in 2047.
[02:18:49.198 --> 02:18:50.319]  We'll be right back.
[02:18:50.539 --> 02:18:52.541]  There's a guy coming up who thinks 9-11 happened in 2011.
[02:18:52.602 --> 02:18:53.082]  Ha ha ha ha ha!
[02:18:58.132 --> 02:19:01.315]  Introducing the most efficient gravity filter available.
[02:19:01.355 --> 02:19:05.378]  You know, if you were to throw 100 ball bearings at a magnet, most would bounce off.
[02:19:05.518 --> 02:19:08.080]  But, if you placed them on the magnet, all would stick.
[02:19:08.140 --> 02:19:10.482]  The same principle applies in water filtration.
[02:19:10.662 --> 02:19:19.109]  Most filtration systems force water through the filter at 60 to 90 PSI, causing water molecules to race through the filter in less than a second.
[02:19:19.169 --> 02:19:20.490]  The Brookie light is different.
[02:19:20.630 --> 02:19:24.633]  Water molecules take 5 to 10 minutes to pass through the torturous path
[02:19:24.933 --> 02:19:25.233]  I think so.
[02:19:45.043 --> 02:19:48.224]  Let's get the Advanced Berkey Light Purifier for only $279 by calling New Millennium.
[02:19:48.244 --> 02:19:49.984]  888-803-4438 or order on the web at berkeywater.com.
[02:19:50.004 --> 02:19:50.804]  Not yet available in Iowa.
[02:19:50.864 --> 02:19:52.105]  Ted Anderson for Midas.
[02:19:52.125 --> 02:19:52.405]  September 25, 2007.
[02:19:52.565 --> 02:19:55.745]  Gold 727 20 ounce gold coins can be purchased for $749.90, $369.80 for half, $184.90 for quarter.
[02:19:55.765 --> 02:19:56.245]  That's $749.90, $369.80, and $184.90.
[02:20:12.449 --> 02:20:14.669]  JPMorgan gets caught in the malaise of mortgage bankruptcies.
[02:20:14.709 --> 02:20:16.510]  The bond market continues to slump.
[02:20:16.690 --> 02:20:19.990]  JPMorgan gets caught in a $10 billion bad deal for Chrysler.
[02:20:20.030 --> 02:20:22.251]  Housing sales fell 6.6%.
[02:20:22.311 --> 02:20:27.192]  Mortgage giant Countrywide showed mortgage payment woes spreading to the middle and upper class.
[02:20:27.252 --> 02:20:29.692]  Investors cast doubt on investment banks.
[02:20:29.812 --> 02:20:34.233]  Credit protection insurance for mortgage lenders are skyrocketing due to the increased risk.
[02:20:34.573 --> 02:20:34.973]  The U.S.
[02:20:35.013 --> 02:20:39.374]  dollar is free-falling against foreign currencies and countries that previously financed the U.S.
[02:20:39.474 --> 02:20:41.254]  are now seeking safer alternatives.
[02:20:41.694 --> 02:20:44.475]  Economist Rody Boyd published the report, Bubble Leaking.
[02:20:44.735 --> 02:20:45.935]  Call for the report today, 800-686-2237.
[02:20:46.055 --> 02:20:51.637]  The value of your hard-earned money is being lost in a global game of chess.
[02:20:51.717 --> 02:20:51.977]  Call 800-686-2237.
[02:20:51.997 --> 02:20:52.197]  That's 800-686-2237.
[02:20:57.359 --> 02:20:59.741]  I need to do something about my dry heels.
[02:21:00.281 --> 02:21:01.762]  After a pedicure they look great.
[02:21:02.102 --> 02:21:05.945]  Then I have to go right back again because my feet get dry so quickly.
[02:21:06.385 --> 02:21:08.567]  Haven't you heard about CalX ointment?
[02:21:09.007 --> 02:21:12.329]  I use it regularly on my heels and they stay looking great.
[02:21:12.729 --> 02:21:15.211]  And my feet feel as good as they look.
[02:21:15.711 --> 02:21:16.752]  What's that name again?
[02:21:17.152 --> 02:21:18.333]  Wait, I'm getting my pen out.
[02:21:18.713 --> 02:21:19.854]  It's CalX.
[02:21:20.294 --> 02:21:22.135]  C-A-L-L-E-X.
[02:21:22.476 --> 02:21:24.317]  What makes CalX ointment so different?
[02:21:25.094 --> 02:21:33.702]  It's got these natural enzymes that quickly exfoliate dry, cracked feet and leave your feet feeling soft and smooth, just like a baby's bottom.
[02:21:34.162 --> 02:21:39.867]  For soft, smooth heels and feet, use enzyme-rich, moisturizing Cal-X ointment.
[02:21:40.268 --> 02:21:51.398]  It's diabetic-friendly and found in the foot care section of Walgreens, Long's, Snyder's Drug, Phyllo, Card Drug, HEB grocery stores, medicine shop pharmacies, and Rite Aid.
[02:21:52.040 --> 02:21:53.144]  Hey, here's a drugstore.
[02:21:53.486 --> 02:21:54.148]  I'll be right back.
[02:21:54.288 --> 02:21:55.995]  I'm getting some Calix for my heels.
[02:21:56.926 --> 02:22:00.367]  Attention, this is Jack Blood with an urgent GCN News Bulletin.
[02:22:00.608 --> 02:22:02.728]  Do you desperately need to get out of debt fast?
[02:22:02.868 --> 02:22:05.329]  Would you like to make some of your debts disappear completely?
[02:22:05.590 --> 02:22:09.951]  If so, and you're a GCN listener, there is a very real chance you will now be able to do it.
[02:22:09.991 --> 02:22:10.672]  Here's why.
[02:22:11.072 --> 02:22:17.014]  A new manual has just been published that reveals how you can get out of debt in 90 minutes without any loans or bankruptcy whatsoever.
[02:22:17.254 --> 02:22:23.257]  The insider secrets revealed allow you to get out of debt so fast and so completely that it makes some people feel like they're cheating.
[02:22:23.477 --> 02:22:24.397]  But they're not cheating.
[02:22:24.637 --> 02:22:28.640]  The secrets taught in the manual are 100% legal and 100% ethical.
[02:22:28.820 --> 02:22:33.163]  It's just that bankers, debt collectors, and credit card companies don't want you to know about these loopholes.
[02:22:33.263 --> 02:22:40.768]  Learn how to finally teach financial vultures some humility by beating them at their own game, and above all, learn how to bail out for a soft landing.
[02:22:40.808 --> 02:22:41.428]  Get control.
[02:22:41.648 --> 02:22:42.209]  Get relief.
[02:22:42.289 --> 02:22:42.969]  Get some sleep.
[02:22:43.089 --> 02:22:46.272]  Go to www.OutIn90.com.
[02:22:46.412 --> 02:22:49.774]  That's www.OutIn90.com, or give them a call at 877-327-0365.
[02:22:49.814 --> 02:22:50.054]  That's 877-327-0365.
[02:22:54.517 --> 02:22:59.721]  Lucas Drader, I want to thank you for coming in.
[02:22:59.781 --> 02:23:04.304]  We've got to go ahead and play the rest of this clip, then go out to break.
[02:23:23.579 --> 02:23:26.241]  What was it like to have people not even knowing what year it was?
[02:23:26.281 --> 02:23:27.943]  You were going up to normal-looking people.
[02:23:27.963 --> 02:23:32.166]  It wasn't like you were going up to, you know, homeless people that were mentally retarded.
[02:23:33.568 --> 02:23:35.529]  Well, it was pretty discouraging, actually.
[02:23:36.966 --> 02:23:41.187]  You know, there's a whole segment of the U.S.
[02:23:41.207 --> 02:23:43.488]  population that's just completely dumbed down.
[02:23:43.608 --> 02:23:48.210]  Well, they go through life like they're not interfacing with the world, like it's all just entertainment there for them.
[02:23:48.910 --> 02:23:53.392]  And they don't understand that life is about being involved and making change and being dynamic.
[02:23:53.432 --> 02:23:56.553]  I mean, I enjoy life so much, it's like electrical.
[02:23:56.593 --> 02:23:57.933]  I can't believe how good it is.
[02:23:58.273 --> 02:24:01.955]  I can't believe what thought is like and these complex ideas I have.
[02:24:03.736 --> 02:24:05.980]  It's so intricate you can't even describe it.
[02:24:06.320 --> 02:24:08.003]  Meanwhile, these people don't even know what's going on.
[02:24:09.028 --> 02:24:12.091]  Yeah, they're all stuck in their own little bubble.
[02:24:13.993 --> 02:24:15.594]  That's what they've done to our society.
[02:24:16.054 --> 02:24:20.398]  Here's the definition for divide and conquer.
[02:24:20.438 --> 02:24:34.231]  In politics and sociology, divide and rule, derived from Latin, divide and imperia, also known as divide and conquer, is a combination of political, military, and economic strategy of gaining and maintaining power by breaking up
[02:24:34.671 --> 02:24:35.132]  We're good to go.
[02:24:50.874 --> 02:24:58.682]  Yeah, they've broken our whole society up into a whole... And then, at the same time, they say, oh, but the government unifies you all and it's good.
[02:24:58.702 --> 02:25:01.324]  And then they're the arbiter over all the groups.
[02:25:01.544 --> 02:25:02.065]  Exactly.
[02:25:02.225 --> 02:25:06.369]  And it's a form of rule called divide and conquer.
[02:25:06.850 --> 02:25:15.298]  And basically, by getting in there and causing turmoil between a bunch of different groups, I mean, everything you can think of when I go to the different forums and blogs,
[02:25:15.758 --> 02:25:17.779]  People fight about everything now.
[02:25:18.339 --> 02:25:20.860]  Pro-dogfighting, anti-dogfighting, you know, everything.
[02:25:20.880 --> 02:25:21.961]  Well, they're trained to do that.
[02:25:22.021 --> 02:25:22.681]  They're trained to do that.
[02:25:22.721 --> 02:25:24.522]  Listen, we've got to get you back in here sometime.
[02:25:24.562 --> 02:25:26.082]  I want to thank you for coming in, my friend.
[02:25:26.462 --> 02:25:30.964]  Really interesting interview, and we're going to take what you've done and slap this interview on the front of it and get it out there on the web.
[02:25:31.124 --> 02:25:31.404]  Cool.
[02:25:31.465 --> 02:25:31.945]  Great, man.
[02:25:32.105 --> 02:25:32.665]  God bless you, man.
[02:25:32.705 --> 02:25:33.845]  We really appreciate you coming in.
[02:25:34.126 --> 02:25:36.026]  Let's go ahead and go back to his clip.
[02:25:36.326 --> 02:25:40.968]  You've got to go watch it on the web to get all of the facial expressions and the rest of it and people who think it's 2012.
[02:25:41.008 --> 02:25:41.329]  Here it is.
[02:25:44.371 --> 02:25:47.854]  2002.
[02:25:45.052 --> 02:25:47.854]  What year did September 11th happen in?
[02:25:48.595 --> 02:25:47.854]  2000.
[02:25:48.655 --> 02:25:50.236]  What does the First Amendment pertain to?
[02:25:50.256 --> 02:25:53.698]  I don't remember.
[02:25:53.878 --> 02:25:56.701]  What does the First Amendment of the Constitution pertain to?
[02:25:56.801 --> 02:25:59.943]  I'm not sure.
[02:26:00.163 --> 02:26:02.425]  What's the First Amendment of the Constitution pertain to?
[02:26:02.445 --> 02:26:03.165]  I have no idea.
[02:26:03.746 --> 02:26:05.307]  What does your First Amendment pertain to?
[02:26:05.327 --> 02:26:06.728]  I don't know.
[02:26:07.168 --> 02:26:09.230]  What does our First Amendment pertain to?
[02:26:14.125 --> 02:26:16.066]  The citizenship of the United States, the freedom.
[02:26:17.387 --> 02:26:19.749]  Okay, yeah, but what does it pertain to?
[02:26:20.089 --> 02:26:22.490]  To the people of the United States.
[02:26:22.731 --> 02:26:25.012]  What does the First Amendment of the Constitution pertain to?
[02:26:37.215 --> 02:26:39.339]  What does our First Amendment pertain to?
[02:26:39.760 --> 02:26:40.221]  What?
[02:26:40.321 --> 02:26:41.002]  The First Amendment.
[02:26:41.022 --> 02:26:42.865]  What does that pertain to?
[02:26:42.906 --> 02:26:43.406]  The First?
[02:26:43.687 --> 02:26:44.048]  Yeah.
[02:26:45.310 --> 02:26:47.735]  What does the First Amendment of the Constitution pertain to?
[02:26:49.658 --> 02:26:52.120]  Uh, I can't remember, but I should know that.
[02:26:52.140 --> 02:26:53.260]  Yeah, everybody should, actually.
[02:26:53.280 --> 02:26:56.482]  What's the First Amendment of the Constitution pertain to?
[02:26:57.242 --> 02:26:58.723]  What's our First Amendment pertain to?
[02:26:59.363 --> 02:27:07.328]  Oh, God, I know that one.
[02:27:07.408 --> 02:27:10.910]  And what does the United States First Amendment pertain to, or the Constitution?
[02:27:11.090 --> 02:27:14.091]  How about the First Amendment to the Constitution?
[02:27:14.111 --> 02:27:15.152]  Do you know what that pertains to?
[02:27:27.005 --> 02:27:27.746]  I don't know which one it is.
[02:27:27.806 --> 02:27:30.408]  What does our First Amendment pertain to?
[02:27:30.788 --> 02:27:31.989]  Oh, First Amendment.
[02:27:32.229 --> 02:27:35.752]  The fourth is freedom of speech.
[02:27:35.772 --> 02:27:39.074]  The first, right to bear arms.
[02:27:39.194 --> 02:27:42.137]  And what does the First Amendment of the Constitution pertain to?
[02:27:51.761 --> 02:27:52.621]  Oh man, you know what?
[02:27:52.721 --> 02:27:54.422]  I can't remember that one.
[02:27:54.502 --> 02:27:55.483]  I get you, sir, man.
[02:27:55.843 --> 02:27:57.504]  What does the First Amendment pertain to?
[02:27:57.744 --> 02:28:00.485]  The First Amendment?
[02:28:00.865 --> 02:28:02.226]  Freedom of speech?
[02:28:02.466 --> 02:28:05.947]  And what's our First Amendment pertain to?
[02:28:06.007 --> 02:28:08.728]  We don't like to wear armor.
[02:28:08.808 --> 02:28:10.969]  What's the First Amendment of the Constitution pertain to?
[02:28:12.710 --> 02:28:15.571]  I have no idea.
[02:28:15.591 --> 02:28:17.132]  Who's our Secretary of Defense?
[02:28:18.153 --> 02:28:19.315]  I don't know.
[02:28:19.375 --> 02:28:20.916]  Who is the Secretary of Defense?
[02:28:21.517 --> 02:28:22.358]  I don't know.
[02:28:22.378 --> 02:28:24.360]  Who is the Defense Secretary of the United States?
[02:28:24.380 --> 02:28:26.062]  I have no idea.
[02:28:26.162 --> 02:28:27.683]  Do you know who the Secretary of Defense is?
[02:28:28.144 --> 02:28:28.924]  I would love to.
[02:28:28.964 --> 02:28:30.426]  Who's our Secretary of Defense?
[02:28:30.446 --> 02:28:33.970]  Uh, it's the...O'Connor, Lisa, Rice?
[02:28:34.170 --> 02:28:35.892]  Who's our Secretary of Defense?
[02:28:36.312 --> 02:28:37.834]  O'Connor, Lisa, Rice.
[02:28:37.974 --> 02:28:39.335]  Who is the Secretary of Defense?
[02:28:48.670 --> 02:28:51.658]  We're on the march, the empire's on the run.
[02:28:52.601 --> 02:28:55.268]  Alex Jones and the GCN Radio Network.
[02:28:58.670 --> 02:28:59.811]  I'm Dr. Bill Diggle, MD.
[02:28:59.831 --> 02:29:02.253]  I'm the Nutramedical Report here on Genesis.
[02:29:02.353 --> 02:29:05.336]  Allicin, a natural antibiotic from Allomax Nutraceuticals U.S.
[02:29:05.396 --> 02:29:06.097]  is a real thing.
[02:29:06.157 --> 02:29:13.042]  This amazing molecule is a stabilized antimicrobial antipathogenic killer from fresh, never before available garlic.
[02:29:13.162 --> 02:29:18.447]  Allicin molecule is biologically active against all bacterial pathogens, viruses, fungi, parasites,
[02:29:18.787 --> 02:29:19.367]  We're good to go!
[02:29:45.433 --> 02:29:48.897]  Secure online ordering is available at Nutramedical.com or call 888-212-8871.
[02:29:48.957 --> 02:29:49.377]  That number again, 888-212-8871.
[02:29:49.457 --> 02:29:51.520]  The most powerful natural antimicrobial available.
[02:29:57.982 --> 02:29:59.824]  Heart disease is on the rise.
[02:29:59.984 --> 02:30:05.149]  Clogged arteries, high blood pressure, and high cholesterol levels may not be fully detected by you.
[02:30:05.329 --> 02:30:06.670]  But the symptoms are there.
[02:30:06.930 --> 02:30:15.118]  Loss of energy, blood sugar spikes and drops, poor circulation, and irregular heartbeat are just a few of these that can alert you that something is wrong.
[02:30:15.338 --> 02:30:21.063]  Hear how heart and body extract is making a difference in thousands of people's lives across America.
[02:30:21.223 --> 02:30:23.005]  My blood pressure has normalized.
[02:30:23.085 --> 02:30:25.226]  My diabetes has totally improved.
[02:30:25.367 --> 02:30:29.610]  Everyone is telling me now how much healthier I look, and I'm telling everyone how much healthier I feel.
[02:30:29.790 --> 02:30:31.972]  I recommend Heart and Body Extract to everyone.
[02:30:32.032 --> 02:30:38.478]  Anybody over 40 in the North American continent should be using this product as a preventative to keep their cardio...
[02:30:40.094 --> 02:30:40.374]  We're good.
[02:30:57.245 --> 02:30:59.206]  Gasoline prices are out of control.
[02:30:59.466 --> 02:31:02.508]  Are you tired of giving your hard-earned dollars to the major oil companies?
[02:31:02.768 --> 02:31:07.550]  Did you know that the oil companies have developed special products to increase mileage in their own vehicles?
[02:31:07.870 --> 02:31:10.611]  Very few consumers even know such products exist.
[02:31:10.852 --> 02:31:15.534]  This technology is backed by hundreds of thousands of dollars of testing that the oil companies have run.
[02:31:15.814 --> 02:31:17.715]  Yet they don't want you to know about them.
[02:31:18.175 --> 02:31:28.151]  SFR, the leader in fuel products, has obtained this technology and we are so convinced you'll notice the savings that we will give you, the loyal GCN listener, a bottle for free!
[02:31:28.512 --> 02:31:33.159]  SFR is not an injector cleaner or typical gas treatment found at your local store.
[02:31:33.579 --> 02:31:37.101]  SFR works so well that it even improves mileage on new cars.
[02:31:37.321 --> 02:31:39.482]  Just pay a minimal shipping and handling charge.
[02:31:39.783 --> 02:31:43.905]  If you're not completely delighted with the savings, we'll even refund the shipping charge.
[02:31:44.225 --> 02:31:47.347]  Share the oil company's secret and get SFR now.
[02:31:47.567 --> 02:31:48.447]  What are you waiting for?
[02:31:48.628 --> 02:31:49.328]  Call 1-888-USE-SFR1.
[02:31:49.548 --> 02:31:49.748]  That's 1-888-873-7371.
[02:31:49.768 --> 02:31:49.928]  Today!
[02:32:28.644 --> 02:32:45.432]  Yesterday, Paul Watson had a headline story on PrisonPlanet.com where now Google admits that they use the built-in microphones and video cameras that are in most of the new computers and many of the old ones to watch you, track you, listen to you, but it's okay.
[02:32:45.572 --> 02:32:48.273]  Only keyword software is getting data.
[02:32:49.830 --> 02:32:53.291]  And the Houston police chief wants a camera in every home, but the police can watch you.
[02:32:53.672 --> 02:32:54.772]  That was the Houston Chronicle.
[02:32:55.132 --> 02:32:56.673]  Again, you can't make this stuff up.
[02:32:57.373 --> 02:32:59.134]  And they reported it like it was a normal statement.
[02:33:01.375 --> 02:33:07.357]  Well, people on message boards and other places I saw a few said we were lying about this yesterday, the new development.
[02:33:09.027 --> 02:33:12.368]  We only got it from the company announcing it on the PR Newswire.
[02:33:12.508 --> 02:33:15.109]  AP did cover it by last night.
[02:33:16.089 --> 02:33:18.129]  It did come out after we reported on it.
[02:33:18.550 --> 02:33:20.690]  New service eavesdropping on internet calls.
[02:33:21.430 --> 02:33:23.531]  Talk about every move you make, every breath you take.
[02:33:24.531 --> 02:33:34.094]  And we're going to go over that coming up after I play this video clip, the audio of George Hunt talking about the UN and UNICEF, Earth Summit 1.
[02:33:34.134 --> 02:33:34.634]  This is back in 1992.
[02:33:37.774 --> 02:33:41.095]  This is the neo-feudal system for all of us.
[02:33:42.556 --> 02:33:44.977]  Before I do that, I want to tell you about two great sponsors.
