[00:00:06.503 --> 00:00:07.383]  You found it.
[03:21:27.160 --> 03:21:27.980]  I hope.
[03:21:28.480 --> 03:21:30.742]  And I said that Ryan is falling short.
[03:21:31.302 --> 03:21:33.083]  I did not call for him to be fired.
[03:21:33.684 --> 03:21:35.325]  I did not say that he was a bad guy.
[03:21:35.345 --> 03:21:36.766]  I said he's a good guy in my book.
[03:21:37.266 --> 03:21:37.967]  Well-intentioned.
[03:21:38.007 --> 03:21:40.488]  I think he's very loyal to the president.
[03:21:40.548 --> 03:21:43.190]  But I don't think, at the time, I didn't think he was well-served.
[03:21:43.550 --> 03:21:56.898]  I've been told by multiple people, some of who you know, some of which you might not, but it's, I mean, I've called around, that Grintz does things, which he needs to stop doing, like call in somebody he doesn't like and say, I want your resignation, the president wants it.
[03:21:57.018 --> 03:22:00.140]  Then, that person checks with the president and it's not true.
[03:22:00.560 --> 03:22:05.623]  So, that's what Trump is angry about, is that Priebus is basically trying to run everything
[03:22:06.584 --> 03:22:17.302]  And leaking information to the Republican Party that obviously people like John McCain that are out to get the president and I don't know what Priebus is thinking because that's what I've been told from multiple sources.
[03:22:17.742 --> 03:22:17.983]  Go ahead.
[03:22:19.476 --> 03:22:24.079]  You know, I don't know if that's true or not, but my experience is I believe that he's loyal to the President.
[03:22:24.119 --> 03:22:25.780]  I don't think he's trying to harm the President.
[03:22:26.240 --> 03:22:28.141]  I just think he's very new to the job.
[03:22:28.241 --> 03:22:32.864]  This is a guy that ran the political arm of the Republican Party for a number of years.
[03:22:32.884 --> 03:22:35.265]  He's a good relationships builder.
[03:22:35.305 --> 03:22:37.286]  He is close with Paul Ryan, as you mentioned.
[03:22:38.647 --> 03:22:42.710]  I think the President picked him because the President doesn't know a lot of these guys in Washington.
[03:22:43.070 --> 03:22:44.951]  He figured out, hey, I'll pick the head of the RNC.
[03:22:45.191 --> 03:22:45.872]  He needs a guy.
[03:22:45.892 --> 03:22:46.894]  He wants to unify.
[03:22:47.034 --> 03:22:54.084]  My job in the press, and it's your job, Alex, is not to parrot, but to give honest feedback.
[03:22:54.144 --> 03:22:58.751]  And my experience with Donald Trump over many years is he appreciates feedback.
[03:23:13.217 --> 03:23:21.125]  Anthony Gucciardi joins us to talk about Bio PCA, the latest formula to be announced and released by Infowarslife.com.
[03:23:21.185 --> 03:23:24.288]  They're true game changers, they're organic, they're proven as safe.
[03:23:25.100 --> 03:23:26.921]  And they're also very affordable.
[03:23:26.941 --> 03:23:27.261]  Exactly.
[03:23:27.281 --> 03:23:29.081]  You talk about being a game changer, right?
[03:23:29.101 --> 03:23:32.422]  You talk about we're in an industry where we talk to the industry leaders.
[03:23:32.462 --> 03:23:33.743]  We've both talked to them.
[03:23:33.923 --> 03:23:42.906]  They have individuals that are hired only to save money and get the lowest quality junk and put it in as many capsules as possible so they can make the highest profit margins.
[03:23:43.786 --> 03:23:44.867]  We refuse to screw people.
[03:23:45.227 --> 03:23:46.187]  We refuse to do that.
[03:23:46.567 --> 03:23:48.528]  We actually want to make something that's good.
[03:23:49.088 --> 03:23:55.810]  Went on what Mother Nature gave us, and it's changed my life, and it's also helped the InfoWar change the country and the world.
[03:23:56.230 --> 03:23:56.971]  It's a win-win.
[03:23:57.471 --> 03:23:58.471]  InfoWarsLive.com.
[03:24:05.233 --> 03:24:14.956]  Welcome back to the Alex Jones Show.
[03:24:14.976 --> 03:24:15.536]  I'm David Knight.
[03:24:16.077 --> 03:24:17.037]  I want to talk about
[03:24:18.504 --> 03:24:23.806]  David Petraeus back in the news as a possible choice for National Security Advisor.
[03:24:24.146 --> 03:24:24.446]  You know what?
[03:24:24.626 --> 03:24:26.547]  I haven't seen Donald Trump mention his name.
[03:24:26.607 --> 03:24:28.988]  The people who are pushing this out there are U.S.
[03:24:29.028 --> 03:24:31.588]  News and World Report and CNN and others.
[03:24:32.429 --> 03:24:35.250]  I think this is, of course, they would love to see David Petraeus.
[03:24:35.290 --> 03:24:36.550]  They love David Petraeus in there.
[03:24:36.590 --> 03:24:37.891]  He was a Hillary Clinton supporter.
[03:24:37.951 --> 03:24:40.091]  He was somebody who comes in with all of the baggage.
[03:24:40.151 --> 03:24:41.712]  How could you possibly replace
[03:24:42.392 --> 03:24:46.183]  Mike Flynn and say, oh, he's a security risk because we think he talked to Russians.
[03:24:46.564 --> 03:24:48.369]  What's his job to talk to Russians?
[03:24:48.429 --> 03:24:49.252]  But this is a guy.
[03:24:50.162 --> 03:24:54.204]  Who had to resign and got a $100,000 fine.
[03:24:54.304 --> 03:24:56.065]  Of course, not really any penalty.
[03:24:56.105 --> 03:24:58.786]  They put him on probation that wasn't supervised.
[03:24:58.906 --> 03:25:00.186]  But his probation is not even up.
[03:25:00.226 --> 03:25:02.928]  I mean, he'd have to get a pardon in order to even do the job.
[03:25:03.508 --> 03:25:04.808]  And he's a Hillary Clinton supporter.
[03:25:04.828 --> 03:25:07.250]  I mean, he's a poster child for national security violations.
[03:25:07.550 --> 03:25:12.372]  We're going to really seriously consider him as national security advisor, I would say.
[03:25:13.012 --> 03:25:15.574]  Don't take the advice from CNN, Mr. Trump.
[03:25:16.335 --> 03:25:20.278]  They are trying to push in their guy, a Hillary Clinton supporter.
[03:25:20.298 --> 03:25:25.541]  I just can't believe how his name just keeps coming up again and again.
[03:25:25.561 --> 03:25:27.763]  This was first put out there.
[03:25:28.584 --> 03:25:30.685]  It was interviews from the press.
[03:25:31.226 --> 03:25:37.931]  They interviewed David Petraeus and they said, for Secretary of State, wouldn't you be open to being Secretary of State?
[03:25:38.695 --> 03:25:44.876]  And he said, well, you know, I've always learned that when the president says something to you, asks you to do something, you can only say, yes, Mr. President.
[03:25:44.936 --> 03:25:47.877]  And then it was an echo chamber throughout the media.
[03:25:47.897 --> 03:25:49.757]  They're all talking about David Petraeus.
[03:25:50.237 --> 03:25:53.458]  And within a few days, Donald Trump invited him to Trump Tower.
[03:25:53.698 --> 03:26:02.460]  I think it was, I hope, I got to believe that Donald Trump is not stupid enough to ever seriously consider him.
[03:26:02.500 --> 03:26:03.780]  I think it was a courtesy interview.
[03:26:04.631 --> 03:26:09.715]  Because there had been so much talk about it, and maybe he really wanted to see what the opposition is like.
[03:26:09.875 --> 03:26:20.082]  If you want somebody who is going to undermine your policies, a full-on confirmed globalist, somebody who really should be prosecuted under the Logan Act, that's David Petraeus.
[03:26:20.962 --> 03:26:22.884]  He's a Henry Kissinger acolyte, okay?
[03:26:23.084 --> 03:26:24.345]  He's working with KKR.
[03:26:24.685 --> 03:26:26.046]  He's at Bilderberg all the time.
[03:26:26.086 --> 03:26:26.927]  I mean, those are the people.
[03:26:27.207 --> 03:26:28.608]  You want to talk about the Logan Act?
[03:26:29.636 --> 03:26:31.717]  Donald Trump ought to come out and say, you want to talk about that?
[03:26:32.297 --> 03:26:33.397]  I'm going to give you the Logan Act.
[03:26:33.437 --> 03:26:34.058]  We're going to enforce it.
[03:26:34.078 --> 03:26:36.318]  It's never been enforced against anybody since 1799.
[03:26:36.818 --> 03:26:39.439]  So 218 years it hasn't been enforced.
[03:26:39.479 --> 03:26:40.700]  But we're going to enforce it for you.
[03:26:40.720 --> 03:26:41.860]  We're going to do it good and hard.
[03:26:42.580 --> 03:26:46.702]  And we're going to serve notice to all these people going to Bilderberg that you're not going to meet secretly.
[03:26:47.731 --> 03:26:52.392]  With these other people carrying in suitcases full of documents without our scrutiny.
[03:26:52.532 --> 03:26:55.213]  And we're going to look at that and we're going to prosecute you about that.
[03:26:55.793 --> 03:26:57.914]  So I hope he doesn't go there.
[03:26:58.094 --> 03:27:04.996]  I want to talk also about what has just happened with Tom Price, our new Health and Human Services Director.
[03:27:05.016 --> 03:27:10.258]  Of course, he's going to be the guy in charge of what happens with Obamacare, hopefully shutting that down.
[03:27:10.298 --> 03:27:14.919]  But before I get to that, I just want to point out our new product, Caveman.
[03:27:15.660 --> 03:27:19.842]  You know, Alex Jones provided lunch for the staff and crew yesterday.
[03:27:19.862 --> 03:27:21.582]  Had a great lunch that he put out there.
[03:27:21.602 --> 03:27:27.765]  And then afterwards, we had Weldon come by and say, hey, I want you guys to try this.
[03:27:28.405 --> 03:27:31.406]  And it's this little sip of something that looked like chocolate milk.
[03:27:31.426 --> 03:27:33.447]  And I tried it, and it tasted just like chocolate milk.
[03:27:33.487 --> 03:27:34.468]  And I thought, what is this?
[03:27:35.376 --> 03:27:36.497]  And it was Caveman.
[03:27:37.197 --> 03:27:39.379]  And then, because I had seen what was in it.
[03:27:39.399 --> 03:27:47.645]  You know, it's got all this stuff like bone broth and turmeric root and chaga mushroom and all these different things that I know are really healthy in it.
[03:27:47.865 --> 03:27:49.186]  But it tastes like chocolate milk.
[03:27:49.226 --> 03:27:51.467]  And I thought, wow, this is great.
[03:27:51.848 --> 03:27:53.849]  And I got a container from him.
[03:27:54.289 --> 03:27:56.211]  You know, just for evaluation purposes, of course.
[03:27:56.591 --> 03:28:00.954]  No, it's going to be something that we're going to use on a regular basis and my family.
[03:28:01.495 --> 03:28:04.377]  Because, I mean, where else can you drink chocolate milk?
[03:28:05.397 --> 03:28:08.618]  Or something that tastes like chocolate milk, and you know that it's all this good stuff.
[03:28:08.638 --> 03:28:13.400]  My wife constantly makes bone broth around the holidays, bone soup.
[03:28:14.141 --> 03:28:20.643]  She takes a turkey carcass and she makes a great taste and she's got a great recipe for great tasting soup of vegetables and all this other kind of stuff.
[03:28:20.683 --> 03:28:26.926]  And we do that because, not just because we're stretching out the great turkey that we had, but because we know that it's really healthy.
[03:28:27.586 --> 03:28:31.530]  And so when I saw this caveman thing, it says, you know, bone broth and everything and turmeric root.
[03:28:31.550 --> 03:28:43.640]  I mean, when you look at turmeric root and you look at selenium, those are a couple of things that there's been a lot of studies that show correlations between reduced cancer risk and consumption of turmeric and selenium.
[03:28:43.680 --> 03:28:45.942]  Those are key things that you should pay for.
[03:28:45.962 --> 03:28:52.108]  So when I look at this and see it's got turmeric root and it's got bone broth and all this, it's like, wow, that's great stuff.
[03:28:52.168 --> 03:28:53.109]  But when I tasted it,
[03:28:54.289 --> 03:29:03.291]  That's when I realized that this is definitely going to be a staple around our household because there's not too many things that you can get that taste that good that are that good for you.
[03:29:03.311 --> 03:29:07.152]  So again, Caveman, the ultimate new paleo formulation InfoWars Life.
[03:29:07.212 --> 03:29:08.532]  It's high-quality bone broth.
[03:29:08.612 --> 03:29:13.193]  It helps to support healthy muscles and connective tissue with active compounds and turmeric.
[03:29:13.773 --> 03:29:15.294]  Do battle on the cellular level.
[03:29:15.334 --> 03:29:16.674]  Help to fight free radicals.
[03:29:16.934 --> 03:29:21.275]  The collagen works to aid healthy tendons, ligaments, and muscle tissue.
[03:29:21.775 --> 03:29:23.076]  So this is just a few of the things.
[03:29:23.096 --> 03:29:25.357]  You can read about it at Infowarslife.com.
[03:29:25.758 --> 03:29:28.059]  I would definitely recommend you try that.
[03:29:28.239 --> 03:29:31.682]  Once you try it, you're not going to want to ever do without it.
[03:29:31.702 --> 03:29:33.363]  And of course, you can always sign up for auto ship.
[03:29:33.403 --> 03:29:37.065]  Make sure you don't ever run out of anything and get a 10% discount.
[03:29:37.125 --> 03:29:40.588]  And if your order totals more than $50, you get free shipping.
[03:29:41.048 --> 03:29:41.428]  Stay with us.
[03:29:41.448 --> 03:29:46.331]  When we come back, we're going to talk about Humana exiting the death spiral of Obamacare.
[03:29:46.351 --> 03:29:49.714]  We've had massive insurers saying we can't afford to do this.
[03:29:49.754 --> 03:29:51.535]  And we're going to tell you why when we come back.
[03:29:51.996 --> 03:29:54.985]  We're on the march, the empire's on the run.
[03:29:55.005 --> 03:29:58.615]  Alex Jones and the GCN Radio Network.
[03:30:03.476 --> 03:30:17.651]  President Donald Trump stepped up his attack on the Fake News Network, CNN, during a press conference yesterday, telling reporter Jim Acosta that he had downgraded their title from Fake News to Very Fake News.
[03:30:17.831 --> 03:30:24.097]  Just because of the attack of Fake News and attacking our network, I just want to ask you, sir... I'm changing it from Fake News, though.
[03:30:24.137 --> 03:30:25.759]  Doesn't that under... Very Fake News.
[03:30:25.839 --> 03:30:26.600]  I know, but aren't you...
[03:30:28.866 --> 03:30:42.780]  Acosta then went on to ask President Trump, aren't you concerned, sir, that you are undermining the people's faith in the First Amendment, freedom of the press, the press in the country when you're calling stories you don't like fake news?
[03:30:43.241 --> 03:30:44.182]  No, Acosta.
[03:30:44.522 --> 03:30:58.658]  The only ones that are undermining the American people's faith in the press are fake news outlets like you guys at CNN that constantly push this narrative that somehow President Donald Trump is working for the Russians.
[03:30:58.898 --> 03:31:02.201]  This is Millie Weaver, signing off for InfoWars.com.
[03:31:03.720 --> 03:31:05.061]  This is Alex Jones.
[03:31:05.301 --> 03:31:10.104]  I want to tell you about a way to save a lot of money on one of the best new off-the-grid products of 2017.
[03:31:11.205 --> 03:31:13.487]  And seriously, I really think everyone should have one of these.
[03:31:13.747 --> 03:31:19.110]  I'm talking about the PPX solar generator system from our friends at Solutions from Science, one of our oldest sponsors.
[03:31:19.551 --> 03:31:28.156]  The PPX is so small you can put it in your pocket, but so powerful you can run some 110 appliances at your house, like a small refrigerator, so you can keep food from spoiling.
[03:31:28.396 --> 03:31:33.500]  Plus, you can take it with you to jumpstart cars, trucks, buses, 18-wheelers, heavy equipment, even airplanes.
[03:31:33.740 --> 03:31:40.442]  The system provides an endless supply of off-the-grid electricity, allowing you to create your own private power grid literally anywhere in the world.
[03:31:40.722 --> 03:31:45.303]  Perfect for cabins, remote locations, anytime you need to get off the grid for a while.
[03:31:45.463 --> 03:31:48.624]  Go to privatepowergrid.com to watch this thing in action.
[03:31:48.764 --> 03:31:50.645]  That's privatepowergrid.com.
[03:31:50.845 --> 03:31:56.187]  Even better, use coupon code POWER at checkout and get a second PPX energy unit for free.
[03:31:56.447 --> 03:31:58.427]  Check it out at privatepowergrid.com.
[03:31:58.747 --> 03:32:00.428]  That's privatepowergrid.com.
[03:32:03.134 --> 03:32:13.879]  We have the new book, The Bombshell, Inside a Story of the Trump Presidency, The Making of the President by the one and only Roger Stone, available now at Infowarsstore.com.
[03:32:13.919 --> 03:32:23.284]  For 20% off on this book for a limited time only, this is the officially available for an exclusive 20% off introductory special at Infowarsstore.com.
[03:32:23.424 --> 03:32:27.407]  A behind-the-scenes inside story of Donald Trump's 2016 campaign.
[03:32:27.608 --> 03:32:29.129]  It's never been published anywhere else.
[03:32:29.249 --> 03:32:31.191]  This is the guy who will know, of course.
[03:32:31.231 --> 03:32:34.934]  Trump advisor, comfort on every step along the way, Roger Stone.
[03:32:35.034 --> 03:32:38.597]  The making of the president details the account of Roger Stone and many other Trump insiders.
[03:32:38.997 --> 03:32:42.440]  ...who have been longtime friends and advisors to Trump since the 1980s.
[03:32:42.640 --> 03:32:50.847]  The candid, bombshell, revelatory, inside story of Trump's rise to prominence and how he won the presidency.
[03:32:50.947 --> 03:32:55.511]  You will find information like this in no other book because he's got the inside skinny.
[03:32:55.571 --> 03:32:57.192]  He had it every step of the way.
[03:32:57.332 --> 03:33:00.535]  The Making of the President by Roger Stone.
[03:33:00.555 --> 03:33:02.757]  20% off at Infowarsstore.com!
[03:33:13.877 --> 03:33:18.019]  Defending the Republic from enemies, foreign and domestic.
[03:33:18.780 --> 03:33:20.241]  It's Alex Jones.
[03:33:20.521 --> 03:33:27.164]  Welcome back to the Alex Jones Show.
[03:33:27.204 --> 03:33:27.865]  I'm David Knight.
[03:33:28.645 --> 03:33:34.528]  Did you realize that Obama took over about a fifth of the economy as president?
[03:33:34.588 --> 03:33:36.429]  That's what Obamacare did, quite frankly.
[03:33:37.310 --> 03:33:40.472]  We have about 19% of our economy is in the healthcare industry.
[03:33:41.141 --> 03:33:43.185]  And what he did was he tried to take over the healthcare industry.
[03:33:43.225 --> 03:33:44.708]  Now, he didn't do it as socialism.
[03:33:44.728 --> 03:33:46.311]  Obamacare is not really socialism.
[03:33:47.092 --> 03:33:48.294]  Obamacare is fascism.
[03:33:50.174 --> 03:33:52.455]  It is still private companies that are running this.
[03:33:52.555 --> 03:34:00.319]  These private companies are going out of business as well as the consumers because they've got mandates that don't serve the consumers, the patients.
[03:34:00.359 --> 03:34:03.120]  It doesn't serve the insurance companies well either.
[03:34:03.261 --> 03:34:05.962]  So nobody is doing well with these mandates.
[03:34:06.402 --> 03:34:09.204]  But of course it's still technically private.
[03:34:09.664 --> 03:34:12.705]  Although the government is controlling everything with these mandates.
[03:34:12.745 --> 03:34:13.826]  That's why I say it's fascism.
[03:34:14.727 --> 03:34:18.250]  Fascism isn't just extreme nationalism and Nazis marching in the street.
[03:34:18.310 --> 03:34:24.876]  No, economic fascism is where you still have a veneer of individual ownership, where you still have private companies.
[03:34:24.996 --> 03:34:29.480]  And of course, you know, Adolf Hitler called himself a socialist, but he was a national socialist.
[03:34:29.500 --> 03:34:37.066]  He said the communists got it wrong because the communists went straight ahead to the final solution, if you will, economically.
[03:34:37.927 --> 03:34:43.430]  They went straight ahead to the government confiscating everything and trying to run everything, and he says, no, you really can't do that.
[03:34:43.890 --> 03:34:49.873]  You have to go to the intermediate step, where you allow these captains of industry to be co-opted by the government.
[03:34:49.913 --> 03:35:01.679]  We kind of keep control of them, but they know how to make the planes, they know how to build the machines, and work the levers of the economy, but we will control them, and they will come to us for the privilege to do that, and that's what Obama is doing.
[03:35:02.239 --> 03:35:03.840]  So that's the true fascism.
[03:35:03.900 --> 03:35:05.780]  That's when you look at socialism.
[03:35:05.821 --> 03:35:11.663]  Of course, Hitler said, now we're going to eventually get to where the Russians have gone, when they had the communists.
[03:35:12.123 --> 03:35:23.188]  He said, we're going to eventually get to full-on communism, but we're going to have this fascist economic system as a step, as a way that we can use that to conquer the other countries.
[03:35:24.148 --> 03:35:32.632]  So, when we look at what Obama gave us with this fascist takeover of one-fifth of the economy, it's now starting to unravel very quickly.
[03:35:32.672 --> 03:35:39.815]  We saw Humana, the largest insurer, to announce that they are getting out of Obamacare effective next year.
[03:35:39.895 --> 03:35:41.595]  They're exiting that market.
[03:35:41.955 --> 03:35:43.596]  They say they cannot do this.
[03:35:43.656 --> 03:35:49.438]  They said, of course, the Aetna CEO said, I think you'll see a lot more withdrawals from other insurance companies.
[03:35:49.479 --> 03:35:52.520]  They were working with Aetna to try to get through a merger.
[03:35:53.427 --> 03:36:01.290]  You see, when they're struggling like that, they think, well, maybe if we make a bigger company and we keep getting bigger and bigger and bigger, we'll get too big to fail, just like the banks did, right?
[03:36:01.430 --> 03:36:03.071]  And the government will have to bail us out.
[03:36:03.591 --> 03:36:05.352]  And of course, that's part of the plan, folks.
[03:36:05.532 --> 03:36:07.553]  It was designed to essentially fail.
[03:36:07.973 --> 03:36:13.815]  So the government would have to come in and step in and say, we're going to take over, take it over completely.
[03:36:14.256 --> 03:36:14.476]  See?
[03:36:14.776 --> 03:36:17.097]  Just like Hitler wanted to do.
[03:36:18.017 --> 03:36:22.579]  We'll let you guys run it for a little while, but then eventually we're going to come in and just say, no, we own that now.
[03:36:22.639 --> 03:36:25.320]  That's the single payer plan that they always talk about.
[03:36:25.360 --> 03:36:28.041]  That's what Hillary Clinton always wanted to do.
[03:36:28.101 --> 03:36:32.162]  That's what she tried to do in the early 90s when she tried to take it over.
[03:36:32.242 --> 03:36:34.623]  She kept telling everybody, look, we just have too many doctors.
[03:36:34.643 --> 03:36:36.544]  We've got to have fewer doctors so the costs come down.
[03:36:36.604 --> 03:36:37.524]  It's like, what are you talking about?
[03:36:38.484 --> 03:36:43.910]  Under what system, when we have less competition, do prices actually go down?
[03:36:43.950 --> 03:36:44.691]  Of course they don't.
[03:36:45.032 --> 03:36:53.842]  And so we had Aetna and Humana try to do a merger, and we had a federal judge say, no, we want competition between these two.
[03:36:54.302 --> 03:36:57.086]  We don't want to see this coalesce together.
[03:36:58.120 --> 03:36:59.121]  And so he shut that down.
[03:36:59.741 --> 03:37:01.923]  Because competition does lower prices.
[03:37:02.504 --> 03:37:08.449]  And that brings us up to the question as to why then aren't insurance companies allowed to compete across state lines?
[03:37:08.509 --> 03:37:12.031]  That was a key thing that was in Trump's health care plan.
[03:37:12.092 --> 03:37:22.680]  And that, if you remember the debates where you had that one debate that Marco Rubio decided that he would be the little snarky guy and he would take down Donald Trump and he took himself down.
[03:37:23.241 --> 03:37:26.463]  And he kept mocking Trump because he said, lines, lines, what are you talking about?
[03:37:26.503 --> 03:37:26.864]  Lines.
[03:37:27.844 --> 03:37:30.467]  He was talking about allowing competition across state lines.
[03:37:30.807 --> 03:37:44.601]  You've got people like Marco Rubio and other globalists, other Republican and Democrat, who are saying, hey, we've got to have no boundaries, no restrictions on international trade, but hey, within our country, we're not going to allow competition between insurance companies across state lines.
[03:37:44.621 --> 03:37:46.984]  It's like you've got that exactly the opposite.
[03:37:47.584 --> 03:37:50.968]  See, when this country prospered, we had no internal taxes.
[03:37:52.159 --> 03:37:57.442]  As Thomas Jefferson said at the beginning of his second administration, he said, what farmer, what laborer, what mechanic knows the tax man?
[03:37:57.502 --> 03:37:58.123]  Nobody does!
[03:37:58.643 --> 03:38:00.964]  We have eliminated all internal taxation.
[03:38:01.745 --> 03:38:11.711]  A constitutionally sized government, which we are so incredibly far away from, but a constitutionally sized government could be run just on import fees.
[03:38:12.711 --> 03:38:14.832]  Just on taxes at the border.
[03:38:14.912 --> 03:38:16.834]  And it's interesting that if you look at the beginning of the 20th century,
[03:38:18.001 --> 03:38:20.542]  When they went to free trade, what did they do?
[03:38:21.182 --> 03:38:26.165]  They took the taxes off at the border, and they put taxes on us internally.
[03:38:26.205 --> 03:38:28.306]  That's when we got the Federal Reserve.
[03:38:28.326 --> 03:38:29.906]  We got the income tax.
[03:38:30.687 --> 03:38:33.968]  They went just the opposite way of Thomas Jefferson.
[03:38:34.008 --> 03:38:39.170]  And we've been running as fast as we can in the opposite direction of Thomas Jefferson ever since.
[03:38:39.491 --> 03:38:44.053]  Interestingly enough, today I saw that at his alma mater, William and Mary,
[03:38:44.873 --> 03:38:49.915]  Where Thomas Jefferson went to school, they actually had people defacing his statue.
[03:38:50.115 --> 03:38:52.296]  Black Lives Matter people defacing his statue.
[03:38:52.696 --> 03:38:53.676]  Profound ignorance.
[03:38:54.377 --> 03:38:56.557]  People who are slaves and they don't know it.
[03:38:56.958 --> 03:38:59.579]  They put on Thomas Jefferson's statue, he owns slaves.
[03:38:59.599 --> 03:39:00.059]  Well, you know what?
[03:39:00.859 --> 03:39:05.561]  The most pathetic people are the ones who are slaves and they don't even know it.
[03:39:05.681 --> 03:39:12.284]  If you read Thomas Jefferson's writings, you would stand up for yourself and you would take back your freedom.
[03:39:12.324 --> 03:39:17.386]  But I know they'd rather just deface his statue rather than to understand what he was saying.
[03:39:18.126 --> 03:39:22.848]  And there's a picture of they put blood on his hands, as they say, they put some red paint on his hands.
[03:39:22.908 --> 03:39:28.371]  But getting back to health care, because what we've got in Congress is we've got three or four competing plans amongst the GOP.
[03:39:29.670 --> 03:39:32.493]  And we've got Paul Ryan who really doesn't want to repeal it.
[03:39:32.553 --> 03:39:33.494]  You've got to understand that.
[03:39:34.214 --> 03:39:39.259]  Paul Ryan, four years ago, well, five years ago now, Paul Ryan was the running mate of Mitt Romney.
[03:39:39.960 --> 03:39:44.384]  And we had two hand-picked establishment candidates, Romney and Obama.
[03:39:44.984 --> 03:39:54.233]  And whoever won, it was going to be their job to deliver government health care to the globalists, Obamacare or Romneycare.
[03:39:54.313 --> 03:39:54.814]  Take your pick.
[03:39:56.089 --> 03:39:59.050]  Romney had already done Obamacare in Massachusetts as governor.
[03:39:59.070 --> 03:40:00.770]  That's why he was put in that position.
[03:40:00.970 --> 03:40:02.351]  You know that's why he was put in that position.
[03:40:02.391 --> 03:40:05.011]  And it didn't really matter who won.
[03:40:05.031 --> 03:40:06.192]  We were going to get Obamacare.
[03:40:06.212 --> 03:40:07.492]  It could have been called Romneycare.
[03:40:07.512 --> 03:40:09.873]  And of course, Paul Ryan is part of that establishment.
[03:40:09.913 --> 03:40:12.253]  He does not want to repeal these mandates.
[03:40:12.993 --> 03:40:14.134]  He's dragging his feet on it.
[03:40:14.194 --> 03:40:15.734]  There's three or four plans that are there.
[03:40:16.214 --> 03:40:22.056]  And of course, first voters got rid of Democrat congressmen.
[03:40:23.072 --> 03:40:24.513]  That's exactly what must happen.
[03:40:43.442 --> 03:40:48.365]  You are not going to have a plan arise from the GOP and Congress.
[03:40:48.485 --> 03:40:52.587]  The senators and the leadership do not want to do that.
[03:40:52.767 --> 03:40:55.808]  And the first thing that has to happen is you have to repeal it.
[03:40:55.908 --> 03:41:02.272]  If you do not repeal it, you will not have any pressure on the Democrats to change anything.
[03:41:02.932 --> 03:41:04.253]  It's got to start with repeal.
[03:41:04.966 --> 03:41:12.271]  Now, Rand Paul has said we've got to quickly replace it with something that works for the rest of the industry, for the insurance companies, for the doctors.
[03:41:12.812 --> 03:41:14.293]  We can't have this uncertainty.
[03:41:14.673 --> 03:41:15.233]  And he's right.
[03:41:15.354 --> 03:41:20.617]  It has to be replaced quickly with something that is going to be an orderly marketplace, not mandates.
[03:41:21.418 --> 03:41:24.060]  And of course, that was what Donald Trump campaigned on.
[03:41:24.100 --> 03:41:26.281]  If you go back and you look at his
[03:41:27.591 --> 03:41:33.833]  Health care plan, and of course that's been taken down now because they no longer have the campaign website up.
[03:41:33.873 --> 03:41:39.094]  But his health care reform plan had seven different items on it.
[03:41:39.614 --> 03:41:43.695]  And it was the first one was completely repeal Obamacare.
[03:41:43.915 --> 03:41:46.256]  Trump said we must eliminate the individual mandate.
[03:41:46.336 --> 03:41:50.617]  No person should be required to buy insurance unless he or she wants to.
[03:41:51.337 --> 03:41:55.342]  Secondly, modify existing law that inhibits the sale of health insurance across state lines.
[03:41:55.362 --> 03:41:56.623]  That's what we're just talking about, right?
[03:41:57.064 --> 03:42:05.053]  If it's anti-competitive and we can't have Humana and Aetna merge because of competition issues, then I agree with you, they shouldn't merge.
[03:42:05.113 --> 03:42:07.196]  We don't want to have too big to fail insurance companies.
[03:42:07.676 --> 03:42:09.438]  Remember that it was Bill Clinton
[03:42:10.287 --> 03:42:25.972]  Who allowed the first giant bank merger between Nations Bank and Bank of America, that eventually became Bank of America, re-headquartered into Charlotte, which was where his Chief of Staff Erskine Bowles came from at the time, and they okayed that, and everybody said, this is going to be really bad.
[03:42:26.573 --> 03:42:29.894]  It's going to put all the small to mid-sized banks out of business, and it did.
[03:42:30.454 --> 03:42:33.035]  They said it's going to set off a merger frenzy, and it did.
[03:42:33.755 --> 03:42:36.976]  And they said we're going to wind up with a half dozen banks, and we did.
[03:42:37.736 --> 03:42:50.360]  And then to make sure that everything was really going to go south, we had the Clinton administration get rid of the Glass-Steagall Act, which prohibited banks from getting involved in speculative investments as long as they had FDIC insurance from the government.
[03:42:51.041 --> 03:42:52.001]  So they did all that stuff.
[03:42:52.813 --> 03:42:58.535]  So he repeals Glass-Steagall, and he authorizes and sets off this merger mania of the banks.
[03:42:58.555 --> 03:43:05.477]  So we wind up with two big defailed banks that we have to bail out, and they get into trouble because of their speculative investments.
[03:43:05.557 --> 03:43:11.359]  Now, if we do the same thing with insurance companies, I'm glad this first failed with this federal judge.
[03:43:11.419 --> 03:43:12.659]  I hope they don't appeal this.
[03:43:12.719 --> 03:43:14.300]  It looks like now they're going to back down.
[03:43:14.320 --> 03:43:16.521]  There was another one that was in the works.
[03:43:16.621 --> 03:43:19.061]  There was an Aetna-Humana merger that was going to be $37 billion.
[03:43:20.982 --> 03:43:27.029]  The Sigma Anthem merger that was going to be $48 billion and now that looks like that's on shaky terms as well.
[03:43:27.049 --> 03:43:39.464]  Let's hope that that doesn't happen because the worst thing that could happen would be to have too big to fail insurance companies, just a couple of them, no competition across state lines, mandates for everybody to buy their products,
[03:43:40.604 --> 03:43:42.285]  And through Obamacare.
