[00:00:09.224 --> 00:00:11.286]  The Alex Jones Show.
[03:08:35.295 --> 03:08:36.336]  Getting ready the next month.
[03:08:36.536 --> 03:08:40.658]  In the next month, we're going to launch morning shows, nighttime shows, afternoon shows.
[03:08:40.698 --> 03:08:43.339]  Cernovich is going to be on right after my broadcast every day.
[03:08:43.659 --> 03:08:45.740]  The stations are already ready to pick it up.
[03:08:46.540 --> 03:08:47.783]  It's already on our own satellite.
[03:08:47.803 --> 03:08:48.585]  I'll probably work with GCN.
[03:08:48.605 --> 03:08:49.788]  It'll be on their satellite as well.
[03:08:50.369 --> 03:08:52.273]  That is all going to be announced very, very soon.
[03:08:52.293 --> 03:08:55.901]  I'm very, very excited about it because if I'm on over 200 stations...
[03:08:57.683 --> 03:09:06.313]  Imagine, once I launch all these other great broadcasts, and if 30, 40, 50 pick up a show out of the gates, that is millions of new listeners.
[03:09:06.333 --> 03:09:14.342]  I mean, we've got big stations in Chicago, L.A., going into New York, out of New Jersey, Florida, Texas.
[03:09:14.362 --> 03:09:15.703]  We're on all over the country.
[03:09:15.723 --> 03:09:17.305]  I want to thank all of our affiliates.
[03:09:17.325 --> 03:09:17.866]  You're amazing.
[03:09:18.126 --> 03:09:20.529]  Now, I promised to go to Jeff, Len, Joe, and Jeff.
[03:09:20.569 --> 03:09:23.373]  It's terrible that I have so many hosts and then I always take over.
[03:09:23.393 --> 03:09:24.315]  But I always like talking to Mike.
[03:09:24.595 --> 03:09:25.176]  I just love Mike.
[03:09:25.296 --> 03:09:27.860]  I just can't get enough of him and the great work he's doing.
[03:09:29.433 --> 03:09:30.274]  I want to go to these calls.
[03:09:30.294 --> 03:09:31.434]  I don't think we should make people wait.
[03:09:32.515 --> 03:09:36.636]  Cernovich has huge fake news stories exposing CNN.
[03:09:36.657 --> 03:09:38.697]  He's got huge news on their whole fake news narrative.
[03:09:39.178 --> 03:09:40.178]  Now that's all coming down.
[03:09:40.258 --> 03:09:43.960]  He's got big White House source news on the next big shoes to drop.
[03:09:44.280 --> 03:09:49.662]  He's going to be laying it out today and laying it out again on his own news sites and his own blogs and his own Twitter.
[03:09:50.483 --> 03:09:51.423]  But he had to wait.
[03:09:51.483 --> 03:09:52.304]  The stuff's so hot.
[03:09:53.004 --> 03:09:57.586]  Because it's so high-level policy that he's got to wait until it's disseminated, and then wait.
[03:09:58.186 --> 03:10:04.950]  We do this too, until it's just about to break from their own sources, but with spin against us, so that we had him off at the pass.
[03:10:05.010 --> 03:10:14.474]  And so far, he's had really good accuracy in when he releases it, and the media has to admit, even the New York Times, OK, Cernovich has a direct high-level White House source bigger than anything they've got.
[03:10:14.754 --> 03:10:15.554]  Well, of course you don't.
[03:10:15.574 --> 03:10:16.535]  You're the enemy of America.
[03:10:16.915 --> 03:10:17.855]  Cernovich has proven he's real.
[03:10:19.296 --> 03:10:21.898]  I too, if I actually want to have these sources, I have to go to D.C.
[03:10:21.938 --> 03:10:22.078]  now.
[03:10:22.118 --> 03:10:23.979]  The phone calls are listened to.
[03:10:24.479 --> 03:10:27.881]  The phone calls I do have are very, thank you, keep it up, we appreciate you.
[03:10:28.561 --> 03:10:29.442]  Nothing can be discussed.
[03:10:30.322 --> 03:10:31.103]  It's beyond a movie.
[03:10:31.763 --> 03:10:33.664]  So Mike Cernovich, wow, you were in D.C.
[03:10:33.704 --> 03:10:34.204]  last week.
[03:10:34.404 --> 03:10:35.305]  Big stuff going on.
[03:10:35.585 --> 03:10:38.627]  Let's hit that in a moment, but first, how big is this CNN implosion?
[03:10:38.667 --> 03:10:39.868]  Is this them committing suicide?
[03:10:40.168 --> 03:10:41.068]  Is this Death Watch?
[03:10:41.408 --> 03:10:42.389]  Are they finally gone?
[03:10:42.429 --> 03:10:44.290]  I mean, they were a shadow of their former selves.
[03:10:44.770 --> 03:10:45.891]  Is it a dead cat bounce?
[03:10:45.991 --> 03:10:47.692]  I mean, this, how much devastation
[03:10:48.092 --> 03:10:52.036]  Can they handle $100 million lawsuits, admitting they're fraudulent, admitting they're lying?
[03:10:52.616 --> 03:10:55.098]  Van Jones, top producers, it's all a lie for money.
[03:10:55.539 --> 03:10:57.200]  Take us to the brink of war with Russia.
[03:10:57.761 --> 03:10:59.162]  I mean, this is a clear and present danger.
[03:11:00.276 --> 03:11:01.938]  Yeah, it's actually quite beautiful.
[03:11:02.378 --> 03:11:07.342]  Jim Acosta has been complaining that... What was the exact thing he said?
[03:11:07.382 --> 03:11:12.987]  He goes, how is this America when conservatives are allowed to ask questions in the White House?
[03:11:13.448 --> 03:11:14.709]  He tweeted that out, actually.
[03:11:14.749 --> 03:11:17.051]  Think how disconnected... He said that during the hearing.
[03:11:17.071 --> 03:11:17.652]  We have video.
[03:11:17.892 --> 03:11:19.914]  He said, is this America?
[03:11:20.134 --> 03:11:21.695]  Conservatives get asked questions?
[03:11:21.715 --> 03:11:23.037]  Like, they're at the table?
[03:11:23.237 --> 03:11:24.017]  They have speech?
[03:11:24.278 --> 03:11:26.279]  What, I'm this entitled asshole?
[03:11:26.319 --> 03:11:26.680]  Excuse me.
[03:11:27.833 --> 03:11:28.713]  Yeah, exactly.
[03:11:28.993 --> 03:11:37.936]  The mask has fallen off, and another CNN person, I think Dylan Byers or somebody, had claimed that, oh, it's right-wing people asking about the media.
[03:11:38.356 --> 03:11:41.937]  Real journalists, the liberals, are asking about these other subjects.
[03:11:41.997 --> 03:11:50.819]  So, the mask is off now, and the people are saying the pure ugliness and the lies of the fake news media and of CNN.
[03:11:51.079 --> 03:11:53.219]  I mean, that wall placard is, you know, just perfect.
[03:11:53.700 --> 03:11:55.380]  The Patriots at the top, the people
[03:11:55.720 --> 03:11:58.588]  We need to add Jeff Zucker to the bottom there.
[03:11:58.608 --> 03:12:02.597]  Put him down there with George Soros and Sinka and Sean King and Bill Clinton and everyone else.
[03:12:04.056 --> 03:12:13.843]  And then the Playboy writer gets up and says, how dare you report on CNN, admittedly getting caught with fake news, retracting three different stories, total implosion.
[03:12:14.363 --> 03:12:17.866]  They get up and bitch and complain and say, you're causing a problem.
[03:12:18.206 --> 03:12:20.968]  Don't talk about it with some whiny wimp.
[03:12:21.048 --> 03:12:22.950]  I mean, look at these repeaters.
[03:12:23.110 --> 03:12:24.110]  Look at these whores.
[03:12:24.531 --> 03:12:25.651]  Look at these nobodies.
[03:12:25.932 --> 03:12:27.253]  Look at these soulless husks.
[03:12:27.273 --> 03:12:28.093]  Let's put it back on screen.
[03:12:28.574 --> 03:12:29.674]  I mean, what a joke.
[03:12:29.995 --> 03:12:31.416]  It's an army of morons.
[03:12:32.216 --> 03:12:41.244]  Yeah, that guy actually tried to get violent with me in the White House when I confronted the press reporters and asked them why they won't disavow violence.
[03:12:41.625 --> 03:12:50.433]  He followed me out and was putting his fingers in my face and was trying to bait me into beating up, essentially, so that he could frame me for a crime.
[03:12:50.713 --> 03:12:52.174]  So I've had a run-in with that guy.
[03:12:52.214 --> 03:12:54.816]  He's actually a total criminal, total scumbag.
[03:12:55.237 --> 03:12:58.179]  If you watch the video I did where I confronted CNN,
[03:12:59.100 --> 03:13:02.225]  And all the other fake news and go, why will you not disavow political violence?
[03:13:02.245 --> 03:13:04.688]  Well, why is he like, chewing on a piece of gum while he talks?
[03:13:04.808 --> 03:13:08.233]  I mean, you're saying in your view, he politically trying to frame you would be criminal.
[03:13:09.059 --> 03:13:09.479]  Yeah, yeah.
[03:13:09.499 --> 03:13:16.121]  So he was, when I went into the White House and I said to the media, I go, why will you not cover political violence on the left?
[03:13:16.421 --> 03:13:18.401]  He started screaming at me, actually.
[03:13:18.421 --> 03:13:19.661]  Yeah, I remember.
[03:13:19.801 --> 03:13:22.542]  He's over there on my left and you can hear him in the original video.
[03:13:22.562 --> 03:13:28.223]  He starts screaming at me, like, how dare I come to their sacred place and confront him?
[03:13:28.323 --> 03:13:29.624]  And so I don't know if we can see him.
[03:13:29.704 --> 03:13:31.424]  No, he's a little bit too far over to the left.
[03:13:32.024 --> 03:13:36.288]  But, so when I walked out quite peacefully as a lady... These are the most entitled idiots.
[03:13:36.348 --> 03:13:42.152]  Like, we were all trying to get out of high school by the time we were sophomores or juniors.
[03:13:42.312 --> 03:13:47.096]  They were like trying to hang on to high school, you know, like the guy from Dazed and Confused.
[03:13:47.156 --> 03:13:48.197]  All right, all right, all right.
[03:13:48.557 --> 03:13:51.159]  They think they're like in the cool club when there's such jokes.
[03:13:52.020 --> 03:13:53.200]  Oh no, and that was the whole thing.
[03:13:53.220 --> 03:13:59.742]  So he follows me out as I'm leaving very peacefully because I knew that they were all going to try to frame me for a kind of crime.
[03:14:00.082 --> 03:14:02.543]  And then he comes out and he gets right in my face.
[03:14:02.583 --> 03:14:10.105]  So what I did is I took my hands and I put them kind of like back, like in parade rest, like you would do in the army so that nobody could claim that I punched him.
[03:14:10.625 --> 03:14:13.106]  And he just screamed and was triggered.
[03:14:13.146 --> 03:14:14.686]  He goes, you think you're edgy?
[03:14:14.926 --> 03:14:15.907]  I work for Playboy.
[03:14:16.167 --> 03:14:17.507]  I'm the edgiest guy in here.
[03:14:17.807 --> 03:14:18.487]  Nobody's like me.
[03:14:18.527 --> 03:14:21.048]  There's nothing more uncool than Playboy.
[03:14:22.188 --> 03:14:22.872]  Yeah, right.
[03:14:23.213 --> 03:14:23.816]  What a joke.
[03:14:23.836 --> 03:14:25.666]  You're talking about a dried lizard, Weenie.
[03:14:26.561 --> 03:14:26.841]  Yeah.
[03:14:27.641 --> 03:14:28.982]  So he really did say that.
[03:14:29.002 --> 03:14:31.023]  The vice people caught everything.
[03:14:31.403 --> 03:14:34.984]  And he screams, you think that you're on the edge?
[03:14:35.164 --> 03:14:36.545]  There's nobody in here like me.
[03:14:36.625 --> 03:14:37.805]  I work for Playboy.
[03:14:38.166 --> 03:14:40.787]  And I thought, man, this guy is trying to frame me, dude.
[03:14:41.607 --> 03:14:42.267]  Oh my gosh.
[03:14:42.727 --> 03:14:44.388]  But he looks like a total moron.
[03:14:44.428 --> 03:14:47.069]  And since we mention it, then I want to get into your big breaking news.
[03:14:47.669 --> 03:14:51.511]  Let's play that clip from Sarah Sanders destroys
[03:14:52.904 --> 03:14:59.820]  Trendy, super edgy White House dweeby when he tries to defend his fellow fake news journalist.
[03:14:59.840 --> 03:15:00.060]  Here we go.
[03:15:01.178 --> 03:15:05.099]  If we make the slightest mistake, the slightest word is off.
[03:15:05.619 --> 03:15:11.061]  It is just an absolute tirade from a lot of people in this room.
[03:15:11.501 --> 03:15:20.704]  But news outlets get to go on day after day and cite unnamed sources, use stories without sources.
[03:15:21.984 --> 03:15:27.206]  You mentioned the Scaramucci story where they had to have reporters resign.
[03:15:27.506 --> 03:15:27.886]  Come on.
[03:15:28.086 --> 03:15:30.867]  You're inflaming everybody right here, right now with those words.
[03:15:31.587 --> 03:15:33.727]  This administration has done that as well.
[03:15:34.047 --> 03:15:35.127]  Why in the name of heavens?
[03:15:35.727 --> 03:15:38.088]  Any one of us, right, are replaceable.
[03:15:38.308 --> 03:15:44.109]  And any one of us, if we don't get it right, the audience has the opportunity to turn the channel or not read it.
[03:15:44.129 --> 03:15:46.029]  It's like you catch a guy and tell him you're wise and he turns it around.
[03:15:46.049 --> 03:15:47.830]  I think you have been elected to serve for two years at least.
[03:15:47.950 --> 03:15:48.650]  There's no option.
[03:15:48.670 --> 03:15:51.410]  He's acting like, how dare you talk about us, you know.
[03:15:51.490 --> 03:15:52.690]  You're being incendiary.
[03:15:52.990 --> 03:15:55.091]  We just attack you all day like a bunch of chihuahuas.
[03:15:56.471 --> 03:16:02.019]  All over the country, who look at it and say, see, once again, the president is right, and everybody else out here is fake media.
[03:16:02.239 --> 03:16:04.903]  And everybody in this room is only trying to do their job.
[03:16:05.203 --> 03:16:07.026]  Look at the entitlement of these libtards.
[03:16:07.739 --> 03:16:08.079]  Completely.
[03:16:08.139 --> 03:16:11.501]  First of all, I think if anything has been inflamed... Who said dinosaurs don't still exist?
[03:16:11.521 --> 03:16:14.522]  ...it's the dishonesty that often takes place by the news media.
[03:16:14.542 --> 03:16:15.123]  Can we back that up?
[03:16:15.143 --> 03:16:22.066]  And I think it is outrageous for you to accuse me of inflaming a story when I was simply trying to respond... That's right.
[03:16:22.086 --> 03:16:23.306]  Let's back it up 20 seconds.
[03:16:23.326 --> 03:16:31.810]  Because you want to see Diplodocus, Brachiosaurus, Tyrannosaurus, Pterodactyls, Pteranodons.
[03:16:32.451 --> 03:16:36.012]  You want to see real dinosaurs on TV, kids?
[03:16:36.112 --> 03:16:36.833]  Let me show them to you.
[03:16:37.881 --> 03:16:39.802]  Ladies and gentlemen, here is the true dinosaurs.
[03:16:39.842 --> 03:16:42.403]  You have been elected to serve for four years at least.
[03:16:42.423 --> 03:16:44.104]  There's no option other than that.
[03:16:44.544 --> 03:16:46.264]  We're here to ask you questions.
[03:16:46.365 --> 03:16:47.765]  You're here to provide the answers.
[03:16:47.805 --> 03:16:49.846]  And what you just did... Alright, I'm going to hit a few phone calls.
[03:16:49.906 --> 03:16:51.447]  I'm skipping this break so Cernovich has more time.
[03:16:51.467 --> 03:16:56.549]  But Mike, I know you're going to get more into this later after we take these calls, but prelude here, a little hors d'oeuvre.
[03:16:57.209 --> 03:16:59.270]  What's the latest intel from your White House sources?
[03:17:00.484 --> 03:17:08.995]  Oh, and by the way, I did find that video of that crybaby Brian when he threw a fit at me, so I'll play the audio just real quick so you can tell the guy's a drama queen.
[03:17:09.015 --> 03:17:13.421]  Yeah, we can't hear that.
[03:17:14.542 --> 03:17:14.782]  Okay.
[03:17:15.083 --> 03:17:15.944]  Send it to Nico.
[03:17:16.464 --> 03:17:18.006]  Just text it to him and we'll have it.
[03:17:18.735 --> 03:17:37.215]  Gotcha, yeah, so I found out the Syria thing, every piece of the puzzle now is kind of coming into place where Nikki Haley is on Twitter trying to start World War 3 with Iran and with Russia and I have got confirmation that McMaster is again manipulating intelligence reports coming out of Syria.
[03:17:37.455 --> 03:17:39.317]  So that whole chemical weapons attack
[03:17:39.737 --> 03:17:42.318]  Was a false flag orchestrated by McMaster.
[03:17:42.738 --> 03:17:44.918]  There was no planned attack by Assad.
[03:17:45.278 --> 03:17:51.960]  That was again McMaster manipulating intelligence, which we reported way back in April that he was going to do this.
[03:17:52.540 --> 03:18:00.441]  And while they have it, while the fake news media has everybody distracted on, as Van Jones said, the Russian nothing burger, McMaster is now feeding.
[03:18:00.921 --> 03:18:01.742]  This is treason.
[03:18:01.782 --> 03:18:03.142]  He is beating President Trump.
[03:18:03.842 --> 03:18:07.944]  Invalid intelligence about weapons and chemical weapons attacks.
[03:18:07.984 --> 03:18:09.565]  So this was, again, another lie.
[03:18:10.005 --> 03:18:16.348]  And how obvious is it when Nikki Haley tweets two days ago, anything happens in Syria, it's Russia's fault.
[03:18:17.469 --> 03:18:22.071]  I mean, that's encouraging the rebels to stage a false flag, just like the British ambassador said.
[03:18:23.332 --> 03:18:25.713]  Yeah, she said not only will Assad be blamed,
[03:18:26.576 --> 03:18:28.937]  But we'll also blame Russia and Iran.
[03:18:29.197 --> 03:18:31.278]  So she is orchestrating World War III.
[03:18:31.518 --> 03:18:31.759]  Right.
[03:18:32.119 --> 03:18:34.760]  It'll also be all blamed on them.
[03:18:35.280 --> 03:18:37.561]  And McMaster is orchestrating this again.
[03:18:37.601 --> 03:18:43.844]  So the intelligence now coming out of anything to do with McMaster is now being manipulated.
[03:18:44.164 --> 03:18:45.465]  Trump is being lied to.
[03:18:45.845 --> 03:18:53.309]  And then, of course, other pieces of the puzzle all coming together while everybody's distracted with this goldfish memory stuff of the latest nothing burgers.
[03:18:53.969 --> 03:18:58.633]  Brian Hook and Margaret Peterlin now run, and they totally control, State Department.
[03:18:58.994 --> 03:19:06.100]  They've blocked and jammed the security clearances of every person who might be for America First or might be Trump First.
[03:19:06.600 --> 03:19:08.802]  That is how we're letting in terrorist refugees.
[03:19:09.683 --> 03:19:12.125]  Rex Tillerson does not run State Department.
[03:19:12.165 --> 03:19:15.648]  It's actually Brian Hook, who was a never-Trumper, and Margaret Peterlin.
[03:19:16.209 --> 03:19:18.351]  Why has Tillerson done that?
[03:19:18.891 --> 03:19:20.717]  Because he could be given a free hand on energy?
[03:19:20.737 --> 03:19:21.600]  I mean why?
[03:19:21.660 --> 03:19:25.914]  Obviously a deal's been made with the neocons or whatever to let them continue to stay in there.
[03:19:27.014 --> 03:19:34.858]  Yeah, and Tillerson is actually trying, because he was from ExxonMobil, he's trying to work out some kind of deal with the Russian sanctions, but he didn't.
[03:19:34.898 --> 03:19:39.119]  Here's the thing Alex, this is again why it's so frustrating.
[03:19:39.500 --> 03:19:48.964]  You know, you're a business person, you run a business, you hire people and you expect them to do a good job, and even when you're paying people for the work that they do, a lot of times people disappoint you.
[03:19:49.364 --> 03:20:00.577]  Well, Tillerson comes in and he thinks, well, I'll hire Brian Hook and Margaret Peterlin, and they'll try to make America great again, not realizing that they're actually there to subvert and sabotage everything that Trump and he wants to do.
[03:20:00.597 --> 03:20:02.159]  Because they're part of mafia organizations.
[03:20:02.179 --> 03:20:03.280]  They're bought and paid for.
[03:20:03.300 --> 03:20:04.982]  And they're not going to stop.
[03:20:05.002 --> 03:20:07.345]  And that's why Trump cannot co-op these groups.
[03:20:07.846 --> 03:20:08.767]  He has to jettison them.
[03:20:09.758 --> 03:20:12.681]  Yeah, there's been a hiring freeze at State Department.
[03:20:13.121 --> 03:20:15.444]  State Department is its own little island now.
[03:20:15.544 --> 03:20:18.387]  If you ever supported Trump, they actually check your social media.
[03:20:18.787 --> 03:20:23.692]  And if you had posted pro-Trump tweets or Facebooks or anything, they won't allow you to work with them.
[03:20:23.712 --> 03:20:31.039]  And how can Trump allow, I get the fact he's working all day and doing events and trying to do policy, but I mean, does he get what enemies he's got?
[03:20:31.079 --> 03:20:33.602]  Just snakes just spoiling around beneath him?
[03:20:35.522 --> 03:20:36.783]  To a little bit, he does.
[03:20:37.263 --> 03:20:42.808]  But the degree of sabotage is not something anybody expected, including me.
[03:20:42.868 --> 03:20:52.617]  It is quite an accusation for me to claim that the National Security Advisor is manipulating intelligence reports on Syria, but this is true.
[03:20:52.637 --> 03:20:54.099]  This is what is actually happening.
[03:20:54.259 --> 03:20:56.641]  Sure, they've sent in heavy artillery, the Marines.
[03:20:56.961 --> 03:20:58.142]  It's clearly an invasion of Syria.
[03:20:58.162 --> 03:20:59.564]  They've been lying to Trump the whole time.
[03:21:00.124 --> 03:21:05.469]  They've defeated ISIS, ISIS is falling, their last city is about to fall, and so now they want to take out Assad.
[03:21:06.390 --> 03:21:18.181]  And I know Assad kind of agreed to have elections once this was done, so he should agree to that, but clearly shooting down aircraft, saying, you know, the Russians now saying if you enter the airspace we'll shoot you down, this is dangerous ranksmanship.
[03:21:19.346 --> 03:21:28.693]  Exactly, and well the reason they want to go into Assyria actually is because that is one of the few countries in the Middle East where Christianity is allowed and it's allowed to be openly practiced.
[03:21:29.134 --> 03:21:32.096]  So this is a broader part of the left's war on Christianity.
[03:21:32.456 --> 03:21:36.940]  They don't care about murdering civilians as long as they can make it so that Christians are persecuted.
[03:21:36.960 --> 03:21:37.940]  How do they control McMaster?
[03:21:38.000 --> 03:21:42.204]  Is he actually converted to a hobbyism like Brennan or is he just a stooge?
[03:21:43.344 --> 03:21:50.047]  I've been hearing conflicting reports, and a lot of people claim that he is a true interventionist.
[03:21:50.387 --> 03:21:52.748]  He's a true globalist, and he's a true believer.
[03:21:52.788 --> 03:21:54.348]  He's drunk the Kool-Aid.
[03:21:54.648 --> 03:22:05.292]  They've all told me, they go, McMaster really believes that we can send in troops, bomb people, and that democracies are going to magically spring up.
[03:22:08.291 --> 03:22:14.898]  Well, I don't know, but he wanted that national security job, and then McMaster popped in there, and it's a piece of work.
[03:22:15.538 --> 03:22:16.499]  And I agree with you more and more.
[03:22:16.519 --> 03:22:20.123]  I think the Kushner thing and the Ivanka thing has just been a red herring.
[03:22:20.143 --> 03:22:21.164]  I don't think they're the ones in there.
[03:22:21.444 --> 03:22:25.849]  I think Trump uses them as more of a PR arm, just to take people out to dinner and be nice to them.
[03:22:26.775 --> 03:22:28.036]  No, that's exactly right.
[03:22:28.736 --> 03:22:38.481]  And I was the first person to report that the McMaster Ban and Beef, the narrative that has spread, was actually spread by McMaster and Petraeus through KKR.
[03:22:38.842 --> 03:22:52.069]  That was grossly exaggerated and it was planted by McMaster because they, here's what they do, they want World War III, Russia, Iran, they want boots on the ground in Syria, they want a bigger war in Afghanistan, they want more
[03:22:52.529 --> 03:22:56.759]  Death, destruction, more Christians murdered, more money for the globalists.
[03:22:57.079 --> 03:22:58.442]  They want more destruction.
[03:22:58.963 --> 03:23:02.812]  So they get us to focus on, I mean, here's the thing I think about Van Jones for a minute is,
[03:23:03.840 --> 03:23:12.287]  Van Jones has less editorial freedom than InfoWars reporters, because I know that you don't agree with a lot of things that your reporters have said.
[03:23:12.307 --> 03:23:19.032]  We've talked about it, but you've told me, you know, Cernovich, I think journalism means I don't agree with everybody and I have to welcome disagreement.
[03:23:19.432 --> 03:23:21.514]  Van Jones doesn't have that freedom.
[03:23:21.534 --> 03:23:28.099]  That's what you've always talked about is, he says basically the whole CNN staff, so does the other producer, hates what they're being told.
[03:23:28.379 --> 03:23:32.422]  They feel terrible lying about us and lying about Trump, but they still
[03:23:33.223 --> 03:23:33.843]  Go along with it.
[03:23:34.924 --> 03:23:35.484]  Exactly.
[03:23:35.564 --> 03:23:44.766]  So Van Jones knows the Russia story is a nothing burger, but he is being ordered by Jeff Zucker and the globalists who control CNN to talk about it.
[03:23:44.786 --> 03:23:46.847]  They don't have any kind of editorial freedom.
[03:23:47.367 --> 03:23:55.430]  And again, that is why I've had a lot of people who they want to be whistleblowers at a lot of these media orgs, but they're afraid of losing their jobs and losing everything.
[03:23:55.490 --> 03:23:59.731]  So maybe Van Jones said that on camera as a cry for help.
[03:24:01.325 --> 03:24:08.006]  Well, there's no doubt that the other producer is really freaked out on those tapes and just says, we just lied to everybody.
[03:24:08.046 --> 03:24:08.566]  It's horrible.
[03:24:08.606 --> 03:24:10.747]  And it's just, it's just crazy.
[03:24:10.767 --> 03:24:13.747]  Let's take a few phone calls there and then coming up, I'm going to leave her in about five minutes.
[03:24:14.088 --> 03:24:16.388]  Cernovich is going to break down the latest breaking news.
[03:24:16.468 --> 03:24:19.489]  Jeff, Lynn and Jeff, only time we have for calls.
[03:24:19.529 --> 03:24:21.309]  I appreciate you holding Jeff in Arizona.
[03:24:21.829 --> 03:24:22.929]  You're on the air worldwide.
[03:24:22.969 --> 03:24:23.289]  Go ahead.
[03:24:24.930 --> 03:24:25.390]  Hi, Alex.
[03:24:25.450 --> 03:24:25.870]  How are you?
[03:24:26.030 --> 03:24:26.390]  Good, brother.
[03:24:28.055 --> 03:24:39.661]  Listen, I called today because I just started to realize just how important it is to have a good education system and how important history is to be a part of that.
[03:24:40.001 --> 03:24:50.887]  With all the race wars that are being pushed, you know, all this anti-white thing, and they try to justify it as if it's getting revenge on white people for all sorts of crap that went on during the
[03:24:52.151 --> 03:24:52.792]  Well, let's expand on that.
[03:25:11.223 --> 03:25:12.745]  We have big banks taking our rights.
[03:25:12.785 --> 03:25:14.487]  We have GMO changing our genetics.
[03:25:15.067 --> 03:25:22.356]  We have all this stuff going on and they just make it about what somebody's great great great great great grandpa did and it's just mental illness.
[03:25:22.416 --> 03:25:26.761]  It's just a diversion where people are like into these false paradigms.
[03:25:27.782 --> 03:25:29.384]  So they never really figure out how stuff works.
[03:25:29.424 --> 03:25:34.469]  They have chips on their shoulders and kind of go around acting all neurotic and weird so nobody can hire them.
[03:25:34.990 --> 03:25:38.133]  I mean, really, they're just giving them a psychic, psychological wound.
[03:25:38.854 --> 03:25:42.317]  Like, you know, a dog you try to pet and it crouches away because it thinks you're going to beat it.
[03:25:43.519 --> 03:25:54.315]  They're giving them the psychological trauma that didn't exist, and then the white people that are liberals, they're the high priests that manage the new plantation of all the butthurt people.
[03:25:55.036 --> 03:25:56.658]  So I think that's really what's going on, Jeff.
[03:25:56.678 --> 03:25:57.820]  Let's get Cernovich's take on that.
[03:25:59.025 --> 03:26:01.107]  Yeah, I mean he's exactly, it's a new religion.
[03:26:01.588 --> 03:26:13.802]  Ultimately, that used to be Gaiaism, they used to worship nature and the woods and that has shifted now to much more dark religion and dark forces and now they worship death.
[03:26:14.242 --> 03:26:29.495]  And that's why they're so pro-pedophile and why they're pro-decay, why they're pro-war, why they want to murder children, why they won't talk about the 500,000 Iraqi children with cancer who are dying because of Petraeus and Soros and other globalists.
[03:26:29.855 --> 03:26:31.736]  They are the modern-day death eaters.
[03:26:31.796 --> 03:26:41.024]  They are way worse than the Nazis ever were because they want to enslave all of humanity and carry on where Hitler left off, but they want to do it to all of the world.
[03:26:41.184 --> 03:26:44.325]  They want protected, institutionalized satanism.
[03:26:45.806 --> 03:26:46.506]  That's what they want.
[03:26:47.426 --> 03:26:48.086]  Unbelievable, Jeff.
[03:26:48.126 --> 03:26:48.506]  Thank you.
[03:26:48.566 --> 03:26:49.967]  Lynn, in the great state of Texas.
[03:26:49.987 --> 03:26:50.687]  You're on the air, Lynn.
[03:26:50.707 --> 03:26:51.267]  Thanks for calling.
[03:26:52.768 --> 03:26:53.188]  Hi, Alex.
[03:26:53.248 --> 03:26:55.749]  I've been listening to you since you had a radio station.
[03:26:55.829 --> 03:26:59.610]  I mean, a TV station here in Austin years ago.
[03:26:59.630 --> 03:27:02.111]  I guess that was over 20 years ago.
[03:27:02.131 --> 03:27:03.451]  Yes, ma'am.
[03:27:03.491 --> 03:27:05.392]  And I think you've done a great job.
[03:27:05.692 --> 03:27:08.573]  I've been listening to you for quite a, you know, quite a time now.
[03:27:09.828 --> 03:27:16.894]  My question is, I've been trying to talk to people that are on the left, and it seems almost impossible, because it's like their minds are totally made up.
[03:27:18.175 --> 03:27:19.576]  They refuse to listen.
[03:27:19.916 --> 03:27:26.922]  You know, I'll give them examples of what Trump's done, you know, and how much progress he's made, and they just don't get it.
[03:27:26.942 --> 03:27:31.786]  That's because their identity is bound in this idea.
[03:27:31.966 --> 03:27:35.309]  So you, how do you break through to people like that?
[03:27:36.488 --> 03:27:43.415]  Yeah, I mean, it's very frustrating, and that is why I always tell the true patriots that we can never be angry at them.
[03:27:43.435 --> 03:27:44.736]  It's like being angry at a child.
[03:27:44.756 --> 03:27:50.762]  You know, when my daughter, you know, when she cries or throws something, I just understand that's a toddler, and what are you going to do?
[03:27:50.802 --> 03:27:51.423]  That's a baby.
[03:27:51.843 --> 03:27:54.205]  They have been brainwashed and indoctrinated from birth.
[03:27:54.626 --> 03:27:56.908]  Many of them, in fact, have been enslaved with debt.
[03:27:57.208 --> 03:28:00.351]  Student loan debt is a modern form of peonage, is a modern form of
[03:28:01.192 --> 03:28:16.188]  slavery the only way giving them the bad degree that's worthless is on purpose so they're totally helpless and then the system's like don't worry be political with us I mean it's like pimping a whore it's like it's getting them into the life of bondage
[03:28:17.065 --> 03:28:20.306]  Yeah, it is a form of slavery.
[03:28:20.686 --> 03:28:31.630]  What they had after the Civil War, of course, was slavery where you would work your farm and you were technically a sharecropper, but you could never get ahead or it was like a factory town or something.
[03:28:31.650 --> 03:28:33.510]  That is what the globalists are creating.
[03:28:33.890 --> 03:28:35.891]  So my advice to people is always
[03:28:36.611 --> 03:28:40.074]  We have to be exemplars of virtue and of goodness.
[03:28:40.155 --> 03:28:45.800]  We have to just be kind to these people because they are walking around, they are enslaved, and they... That's right, Lionel.
[03:28:45.820 --> 03:28:51.485]  I mean, I wouldn't approach it like you're even trying to convince them, because they have an arrogance deal where they think, oh, they're powerful, they're going to ignore you.
[03:28:51.886 --> 03:28:56.150]  I would just go, man, I'm really worried about what's happening in the world, and then just lay it out.
