[00:00:06.266 --> 00:00:08.387]  The Alex Jones Show.
[03:07:28.258 --> 03:07:32.400]  From supporting the thyroid gland and immune system, to DNA production and eyesight.
[03:07:32.400 --> 03:07:35.141]  BioTruth Selenium is also the perfect supercharger.
[03:07:35.141 --> 03:07:37.502]  The Survival Shield X2 Mason Iodine.
[03:07:37.502 --> 03:07:40.503]  As both help support a healthy thyroid and many other systems.
[03:07:40.503 --> 03:07:45.405]  Visit InfoWarsLife.com to order your bottle of BioTruth Selenium before we sell it again.
[03:07:45.405 --> 03:07:53.169]  That's InfoWarsLife.com to secure your selenium and other key products that don't only help yourself and your family, but also fund our operation against the globalists.
[03:07:53.169 --> 03:07:53.429]  A 360 win.
[03:07:54.449 --> 03:07:56.530]  We didn't ask for this fight, but we're in this fight.
[03:07:56.530 --> 03:07:58.031]  This is the time to support InfoWars.
[03:07:58.031 --> 03:08:11.839]  That's InfoWarsLive.com.
[03:08:11.839 --> 03:08:16.201]  You are listening to an InfoWars.com frontline report.
[03:08:16.201 --> 03:08:21.264]  If you are receiving this transmission, you are the resistance.
[03:08:21.264 --> 03:08:23.746]  I was told by two different White House sources
[03:08:25.862 --> 03:08:46.061]  Five months ago, about a month into the administration, that Anthony Scaramucci is one of Trump's favorites from the campaign of getting stuff done, and that he had him in there as one of his advisors, and that they came in about a month in and said, when the president was on a trip, you are fired, the president doesn't like you.
[03:08:46.061 --> 03:08:48.162]  And he was told this by Rince Priebus and Sean Spicer.
[03:08:49.198 --> 03:08:54.763]  And then he called some of his friends that were outside of the White House, and they said, no, that's what they're doing to other people.
[03:08:54.763 --> 03:08:58.646]  Don't leave, because they'll tell Trump you quit.
[03:08:58.646 --> 03:08:59.987]  And asked to meet with the President.
[03:08:59.987 --> 03:09:03.210]  Well, they wouldn't give him the meeting for a week or so, but he went in and saw the President.
[03:09:03.210 --> 03:09:06.773]  The President waved him, and the President got real mad.
[03:09:06.773 --> 03:09:12.718]  How do you think Sean Spicer feels when he tried to go in there and hoax Anthony Scaramucci?
[03:09:12.718 --> 03:09:13.879]  What you're getting is an exclusive.
[03:09:15.657 --> 03:09:19.921]  But the media doesn't like us to have victories, so they never report on them.
[03:09:19.921 --> 03:09:20.682]  Well, that doesn't matter.
[03:09:20.682 --> 03:09:22.964]  We'll report on them.
[03:09:22.964 --> 03:09:29.451]  Like, recent victories I've had will be nowhere in the newspapers here in Austin, Texas.
[03:09:29.451 --> 03:09:34.255]  Because they just want to put out their perpetual hoaxes to the public.
[03:09:34.255 --> 03:09:38.360]  So here's a few minutes of it, then we're going to Mike Cernovich, probably the hardest working guy.
[03:09:39.355 --> 03:09:41.357]  Out there, I don't work 18 hours a day anymore.
[03:09:41.357 --> 03:09:41.857]  I just can't do it.
[03:09:41.857 --> 03:09:43.198]  I only work about 12, 14.
[03:09:43.198 --> 03:09:47.662]  But this guy is just constantly out there producing films, hosting shows.
[03:09:47.662 --> 03:09:52.165]  And again, in September, September 4th is the date we're launching the show.
[03:09:52.165 --> 03:09:55.288]  It's going to come on 3 o'clock central every day for three hours.
[03:09:55.288 --> 03:09:58.891]  It will host Roger Stone and Owen Schroer.
[03:09:58.891 --> 03:10:01.553]  Roger will come in for about 30 minutes to an hour every day with commentary.
[03:10:01.553 --> 03:10:04.815]  But it's going to be, you know, those two guys really quarterbacking the whole operation.
[03:10:04.815 --> 03:10:06.217]  A lot of stations ready to pick it up.
[03:10:07.300 --> 03:10:09.321]  Very, very excited stations.
[03:10:09.321 --> 03:10:16.205]  So, we're going to change the clock to the standard 6 o'clock, you know, deal where you come in at 6 after instead of 8 after.
[03:10:16.205 --> 03:10:19.267]  So, a lot of exciting things, a lot of affiliates chomping at the bit.
[03:10:20.538 --> 03:10:22.720]  To pick up the war room with Mike Cernovich.
[03:10:22.720 --> 03:10:26.122]  I want to get Mike's intel on what's happening in the shakeup.
[03:10:26.122 --> 03:10:30.325]  Remember, about a hundred and something days in, he said, you're about to get real happy.
[03:10:30.325 --> 03:10:32.126]  Trump's about to get super populist again.
[03:10:32.126 --> 03:10:33.668]  He tried to compromise.
[03:10:33.668 --> 03:10:35.509]  They stabbed him on the back, starting about day 70.
[03:10:35.509 --> 03:10:40.653]  By about day 110, he turned back towards total liberty because they weren't compromising.
[03:10:40.653 --> 03:10:45.856]  And now, the word is he's really going after Mueller and all these other phonies who have the biggest drag nets in history.
[03:10:45.856 --> 03:10:47.598]  But first, here's Anthony Scaramucci.
[03:10:48.478 --> 03:10:51.300]  A press conference that started about 45 minutes ago.
[03:10:51.300 --> 03:10:54.001]  Here's the first few minutes of the panicked prostitutes.
[03:10:54.001 --> 03:10:57.963]  My remarks are informal and then I'll take questions from everybody.
[03:10:57.963 --> 03:11:04.726]  First off, I'd like to announce formally that Sarah Huckabee Sanders is going to be the press... Oh, you can't hear me?
[03:11:04.726 --> 03:11:05.407]  I'm sorry.
[03:11:05.407 --> 03:11:06.768]  Better?
[03:11:06.768 --> 03:11:09.749]  Sarah Huckabee Sanders is going to be the press secretary.
[03:11:09.749 --> 03:11:12.751]  And so you can congratulate her after the session.
[03:11:12.751 --> 03:11:13.631]  You still can't hear me?
[03:11:13.631 --> 03:11:14.972]  No sound?
[03:11:14.972 --> 03:11:15.232]  Okay.
[03:11:16.465 --> 03:11:18.086]  They just say that to make him look weak.
[03:11:18.086 --> 03:11:19.706]  They sit around in the meetings.
[03:11:19.706 --> 03:11:20.586]  Hit pause.
[03:11:20.586 --> 03:11:21.146]  I'm telling you.
[03:11:21.146 --> 03:11:21.947]  I'm going to start over.
[03:11:21.947 --> 03:11:23.227]  Hit pause.
[03:11:23.227 --> 03:11:23.687]  Hit pause.
[03:11:23.687 --> 03:11:24.347]  I'm telling you.
[03:11:24.347 --> 03:11:26.428]  They're such rat bastards.
[03:11:26.428 --> 03:11:30.409]  And our people been in there with the press passes.
[03:11:30.409 --> 03:11:31.170]  Mike Sherman's been there.
[03:11:31.170 --> 03:11:35.091]  They sit back and they go, what are we going to do to make him look bad?
[03:11:36.112 --> 03:11:38.034]  They say, act like his mic's not on when they come in.
[03:11:38.034 --> 03:11:39.215]  That's a classic tactic.
[03:11:39.215 --> 03:11:40.377]  His mic's are on.
[03:11:40.377 --> 03:11:43.400]  You can hear it echoing in the room, not just the Fox mic.
[03:11:43.400 --> 03:11:49.927]  You can hear it echoing in the room from where the cameras are at the back, and they just keep saying, YAH!
[03:11:49.927 --> 03:11:51.008]  YAH!
[03:11:51.008 --> 03:11:52.830]  From the beginning, like, YAH!
[03:11:52.830 --> 03:11:54.211]  They didn't say, hey, turn the mic on.
[03:11:54.211 --> 03:11:56.774]  Or, hey, the mic, the mic, it's YAH!
[03:11:58.635 --> 03:12:00.576]  Day one, we're going to game this guy.
[03:12:00.576 --> 03:12:03.956]  Because they're sitting there for a couple hours, going, what are we going to do?
[03:12:03.956 --> 03:12:05.457]  Act like you don't hear his mic.
[03:12:05.457 --> 03:12:07.177]  Make him look like he fumbled when he came out.
[03:12:07.177 --> 03:12:09.598]  Because they're all thinking, how do we manipulate Trump?
[03:12:09.598 --> 03:12:11.278]  Say he's the brain of Trump.
[03:12:11.278 --> 03:12:12.058]  Yeah, yeah.
[03:12:12.058 --> 03:12:12.899]  Do that next.
[03:12:12.899 --> 03:12:15.819]  So let's start that over to see the anatomy of a sign-off.
[03:12:15.819 --> 03:12:17.060]  Because I know microphones.
[03:12:17.060 --> 03:12:18.260]  I know that you can hear it on.
[03:12:18.260 --> 03:12:20.601]  It's on the PA, in the little room.
[03:12:20.601 --> 03:12:21.561]  They can hear it.
[03:12:21.561 --> 03:12:25.222]  The room's so small, they can hear him from his own voice.
[03:12:25.222 --> 03:12:25.562]  Here it is.
[03:12:30.128 --> 03:12:30.908]  Better?
[03:12:30.908 --> 03:12:31.208]  Better.
[03:12:31.208 --> 03:12:32.049]  Better now?
[03:12:32.049 --> 03:12:33.329]  Better now?
[03:12:33.329 --> 03:12:34.669]  Back that up to the beginning.
[03:12:34.669 --> 03:12:35.209]  Back it up.
[03:12:35.209 --> 03:12:37.810]  See, the whole time you can hear the mic.
[03:12:37.810 --> 03:12:38.870]  You can hear it's on.
[03:12:38.870 --> 03:12:39.631]  He hits it earlier.
[03:12:39.631 --> 03:12:40.031]  It's working.
[03:12:40.031 --> 03:12:40.791]  He starts talking.
[03:12:40.791 --> 03:12:42.391]  They still say they can't hear.
[03:12:42.391 --> 03:12:44.452]  These are scum.
[03:12:44.452 --> 03:12:46.493]  Their whole life is about deceiving.
[03:12:46.493 --> 03:12:47.893]  It's about hating people.
[03:12:47.893 --> 03:12:52.114]  It's about, in unison, lying when Black Lives Matter kills more people.
[03:12:52.114 --> 03:12:53.354]  Mike Cernovich has been there.
[03:12:53.354 --> 03:12:54.375]  He's witnessed it.
[03:12:54.375 --> 03:12:55.175]  He's called them out.
[03:12:55.175 --> 03:12:58.736]  We're going to play more of this in a moment, but Mike, all of this is so educational.
[03:12:58.976 --> 03:13:00.236]  Do you not see the dirty trick?
[03:13:00.236 --> 03:13:02.377]  What do you think about that?
[03:13:02.377 --> 03:13:09.258]  Yeah, it's good to get behind the news and behind the scene and that of course is why they oppose what we're doing.
[03:13:09.258 --> 03:13:18.240]  As we take people behind the scenes of how they manipulate the message and lie and deceive and feed people fake and false information.
[03:13:18.240 --> 03:13:19.380]  It's textbook.
[03:13:19.380 --> 03:13:23.881]  It's just like they lit you up like a pumpkin for the Megyn Kelly thing.
[03:13:23.881 --> 03:13:25.921]  All these dirty tricks are to be expected.
[03:13:27.116 --> 03:13:28.798]  I mean, his mic's on from the beginning.
[03:13:28.798 --> 03:13:29.299]  You've been there.
[03:13:29.299 --> 03:13:31.662]  It's a little bitty room with a broken bathroom next to it.
[03:13:31.662 --> 03:13:32.744]  It's a filthy little hole.
[03:13:32.744 --> 03:13:37.751]  I mean, literally, what, the room's like 25 feet from the front to the back, maybe 30 feet.
[03:13:37.751 --> 03:13:39.033]  But he's, the mic's on.
[03:13:39.033 --> 03:13:39.914]  You can hear it.
[03:13:39.914 --> 03:13:42.798]  And they just keep saying, no, no, no, it's not working.
[03:13:42.798 --> 03:13:43.719]  Let's play the clip again.
[03:13:43.719 --> 03:13:44.060]  Here it is.
[03:13:46.952 --> 03:13:50.553]  Remarks informal, and then I'll take questions from everybody.
[03:13:50.553 --> 03:13:57.296]  First off, I'd like to announce formally that Sarah Huckabee Sanders is going to be the press... Oh, you can't hear me?
[03:13:57.296 --> 03:13:57.976]  I'm sorry.
[03:13:57.976 --> 03:13:59.357]  Better?
[03:13:59.357 --> 03:14:02.298]  Sarah Huckabee Sanders is going to be the press secretary.
[03:14:02.298 --> 03:14:05.319]  And so you can congratulate her after the session.
[03:14:05.319 --> 03:14:06.199]  You still can't hear me?
[03:14:06.199 --> 03:14:07.539]  No sound?
[03:14:07.539 --> 03:14:10.601]  Okay.
[03:14:10.601 --> 03:14:11.221]  Better?
[03:14:11.221 --> 03:14:11.701]  Better now?
[03:14:11.701 --> 03:14:12.681]  Better now?
[03:14:12.681 --> 03:14:14.262]  I'm going to start over.
[03:14:15.765 --> 03:14:17.287]  You guys heard me in the front, right?
[03:14:17.287 --> 03:14:18.408]  What'd I say, John?
[03:14:18.408 --> 03:14:20.850]  Sarah's gonna be the press secretary, right?
[03:14:20.850 --> 03:14:22.872]  Okay, so congratulations to you, Sarah.
[03:14:22.872 --> 03:14:23.873]  They're all, they're scum.
[03:14:23.873 --> 03:14:25.494]  They're all about deceiving the public.
[03:14:25.494 --> 03:14:26.495]  So they like to deceive him.
[03:14:26.495 --> 03:14:27.276]  That's their game.
[03:14:28.689 --> 03:14:38.654]  I want to say is I want to thank personally Sean Spicer, not only on behalf of myself, the president, the administration, but Sean is a true American patriot.
[03:14:38.654 --> 03:14:40.035]  He's a military serviceman.
[03:14:40.035 --> 03:14:42.536]  He has a family.
[03:14:42.536 --> 03:14:43.536]  And he's done an amazing job.
[03:14:43.536 --> 03:14:46.358]  This is obviously a difficult situation.
[03:14:46.358 --> 03:14:47.899]  And I applaud his efforts here.
[03:14:47.899 --> 03:14:52.421]  I love the guy and I wish him well and I hope he goes on to make a tremendous amount of money.
[03:14:53.501 --> 03:15:07.266]  As it relates to me in this position, I'm going to spend a couple of weeks getting to know the people here, and I'm going to be as coordinated as I can with the people inside the West Wing.
[03:15:07.266 --> 03:15:12.908]  We're going to come back to some more of those questions, but I want to turn this over, if he wants to play it, to the one and only Mike Cernovich.
[03:15:12.908 --> 03:15:17.149]  Mike, wow, what does this signify Trump's doing?
[03:15:17.149 --> 03:15:19.010]  A, B, what is your intel telling you?
[03:15:19.010 --> 03:15:21.251]  And I'm going to turn this over to, again, Mike Cernovich.
[03:15:21.251 --> 03:15:21.751]  Go ahead, my friend.
[03:15:22.415 --> 03:15:26.516]  Yeah, that clip is funny, too, because the White House press room is tiny.
[03:15:26.516 --> 03:15:31.036]  It's about the size of your studio where you do your main show.
[03:15:31.036 --> 03:15:36.217]  So the idea that they couldn't hear him, even if the microphone had been working, they're so fake, dude.
[03:15:36.217 --> 03:15:39.158]  They're just trolling him, like they do all the time.
[03:15:39.158 --> 03:15:44.839]  Scaramucci, or Mooch, as his friends call him, this is a very, very, very big move.
[03:15:44.839 --> 03:15:46.079]  I knew about this a while ago.
[03:15:46.079 --> 03:15:47.179]  I just hadn't reported it.
[03:15:47.179 --> 03:15:48.799]  I had to embargo it a little bit.
[03:15:48.799 --> 03:15:51.640]  But, you know, you and I both had got sources that Spicer was out.
[03:15:52.020 --> 03:15:53.802]  Spicer tried to block it.
[03:15:53.802 --> 03:15:55.524]  Priebus tried to block it.
[03:15:55.524 --> 03:15:59.828]  Priebus has been leaking negative stories about Scaramucci since last night.
[03:15:59.828 --> 03:16:07.235]  He was up on the phone all night calling Politico, Washington Post, New York Times, CNN, trying to get them to- I can't believe Trump puts up with this.
[03:16:07.235 --> 03:16:11.499]  The one criticism is he needs to get rid of all those guys now.
[03:16:11.499 --> 03:16:13.781]  Yeah, Trump still doesn't really understand.
[03:16:13.781 --> 03:16:14.802]  He's getting it though.
[03:16:14.802 --> 03:16:16.144]  The good guys are moving in.
[03:16:17.216 --> 03:16:22.498]  Scaramucci has a better understanding of media than Spicer.
[03:16:22.498 --> 03:16:26.720]  Spicer all he did was play defense and answer press releases and everything.
[03:16:26.720 --> 03:16:29.721]  Mucci understands that you actually have to create content.
[03:16:29.721 --> 03:16:30.961]  You have to push your own narrative forward.
[03:16:30.961 --> 03:16:32.142]  You have to create the narrative.
[03:16:32.142 --> 03:16:33.822]  You have to create the story.
[03:16:33.822 --> 03:16:36.963]  Because the story's America and prosperity and fighting tyranny.
[03:16:36.963 --> 03:16:39.204]  Not let them control the narrative.
[03:16:39.204 --> 03:16:39.644]  Exactly.
[03:16:39.644 --> 03:16:43.066]  The way I always put it is that if you didn't exist and social media didn't exist,
[03:16:44.019 --> 03:16:46.580]  What good about Trump would ever be heard?
[03:16:46.580 --> 03:16:48.742]  What defense about Trump would ever be heard?
[03:16:48.742 --> 03:16:53.024]  Take away Alex Jones, take away social media, and there's no messaging coming out.
[03:16:53.024 --> 03:17:05.511]  They have an entire communications team, but all they do is... They sycophant around all day, brown nose and give BJ's, quite frankly, to other liberal media, hoping they can be part of the in crowd.
[03:17:05.511 --> 03:17:09.033]  They're all trying to feather their nest to go get a job at, you know, Fox News or CNN.
[03:17:10.882 --> 03:17:12.564]  That too, and they also want to be liked.
[03:17:12.564 --> 03:17:14.746]  Sean Spicer definitely wants to be liked.
[03:17:14.746 --> 03:17:17.108]  Scaramucci understands new media better.
[03:17:17.108 --> 03:17:21.592]  The way I always put Sean Spicer is, he never did new media any favor.
[03:17:21.592 --> 03:17:23.894]  He never did anything for us.
[03:17:23.894 --> 03:17:26.336]  He never did anything for the resistance of the Patriots.
[03:17:26.336 --> 03:17:28.397]  He's just another... Well, I'm not going to announce it.
[03:17:28.397 --> 03:17:32.021]  It's Sean Spicer who deliberately killed us getting press passes over and over again.
[03:17:32.021 --> 03:17:36.605]  And literally, people above him, aka you-know-who, had to get us in.
[03:17:37.861 --> 03:17:49.809]  Yeah, I'd had, you know, Spicer, I can't go into the full details of it, but Spicer had definitely tried to sabotage me before, too, and that is a slight that, of course, I did not forget, and I do not forget those kinds of things.
[03:17:49.809 --> 03:17:50.930]  So it's politics.
[03:17:50.930 --> 03:17:54.692]  What Rince Priebus has to understand is that we don't owe him anything.
[03:17:54.692 --> 03:17:55.873]  We're not Republicans.
[03:17:55.873 --> 03:17:57.834]  We are Trump Republicans.
[03:17:57.834 --> 03:17:58.254]  We're patriots.
[03:17:58.254 --> 03:18:00.076]  We support Trump.
[03:18:00.076 --> 03:18:03.118]  Yeah, Priebus is up next on the chalking block.
[03:18:03.118 --> 03:18:04.939]  I wonder how long until he gets thrown out the airlock.
[03:18:06.424 --> 03:18:08.527]  Trump has wanted to get rid of these guys for a while.
[03:18:08.527 --> 03:18:12.691]  The issue, there's so much going on, I gotta be careful what I said.
[03:18:12.691 --> 03:18:16.615]  McMaster just held a meeting to discuss me.
[03:18:16.615 --> 03:18:20.440]  Believe it or not, we'll talk about that maybe with you now or at the end of the segment.
[03:18:20.440 --> 03:18:21.421]  No, we're gonna skip this break.
[03:18:21.421 --> 03:18:22.462]  Go ahead and take over.
[03:18:22.462 --> 03:18:23.383]  Give us the data.
[03:18:24.329 --> 03:18:47.867]  Yeah, so there was a story in Bloomberg that just broke right before I got on air, actually, and McMaster held a meeting to talk about my Twitter account, and he said in this meeting, there's no such thing as an Obama holdover, and that you guys should know that Cernovich is a bad person, because I've been talking about these Obama holdovers in the deep state within the NSC and the rest of the intelligence community.
[03:18:47.947 --> 03:18:56.885]  Foreign Affairs and Public Affairs, all the elite publications by name say you're dangerous, you've got real sources, and you're hurting deep states' attempt to sabotage the country.
[03:18:56.885 --> 03:18:58.729]  So now McMaster's had a meeting about you again.
[03:18:59.383 --> 03:19:00.244]  Yeah, yeah, exactly.
[03:19:00.244 --> 03:19:01.365]  It just broke on Bloomberg.
[03:19:01.365 --> 03:19:03.987]  I texted them the story a couple minutes ago, so they should be able to pull it up.
[03:19:03.987 --> 03:19:05.148]  Give us the headline, we'll put it on screen.
[03:19:05.148 --> 03:19:05.888]  What's the headline?
[03:19:05.888 --> 03:19:10.372]  Yeah, yeah, here, the headline is, um, here, let me, um, I'll pull it up right now.
[03:19:10.372 --> 03:19:13.554]  The headline is, the adults are out of the room.
[03:19:13.554 --> 03:19:15.836]  It's a very nasty article about Bannon.
[03:19:15.836 --> 03:19:18.678]  Trump's axis of adults is breaking apart.
[03:19:18.678 --> 03:19:20.780]  So it's, of course, a Bloomberg, a global story.
[03:19:20.780 --> 03:19:21.401]  Oh, it's terrible!
[03:19:21.401 --> 03:19:26.184]  There's actual people that want the country's future and, you know, that are battling back.
[03:19:26.184 --> 03:19:26.685]  It's terrible.
[03:19:27.912 --> 03:19:30.575]  Yeah, so in that story they go, H.R.
[03:19:30.575 --> 03:19:37.304]  McMaster said there are no holdovers, and he was responding to a series of tweets by Mike Cernovich.
[03:19:37.304 --> 03:19:45.094]  But it's admitted that Trump can't get his people in, and that Obama told the New York Times, I'm putting people in everywhere so that Trump can't dig them out!
[03:19:45.094 --> 03:19:46.315]  That was in all the newspapers!
[03:19:47.416 --> 03:19:50.158]  Exactly, and McMaster is siding with the Obama holdovers.
[03:19:50.158 --> 03:19:54.341]  He's actually saying that there's no such thing as an Obama holdover.
[03:19:54.341 --> 03:19:59.405]  These are all great people, even though those people are sabotaging Trump, they're leaking to Trump and everything.
[03:19:59.405 --> 03:20:04.128]  The interesting thing though, Alex, is just how shaken up that they are.
[03:20:04.128 --> 03:20:10.793]  In the next paragraph of the article, they say that McMaster was responding to a series of tweets by Mike Cernovich.
[03:20:10.793 --> 03:20:12.234]  They have to respond to us now.
[03:20:12.634 --> 03:20:18.258]  This is a whole new media landscape that Staramucci understands and Sean Spicer never did.
[03:20:18.258 --> 03:20:23.601]  The National Security Advisor, they're monitoring, I have information, they monitor InfoWars.
[03:20:23.601 --> 03:20:28.224]  And they go on to admit the precarious position, this is the elite talking to themselves in Bloomberg.
[03:20:28.224 --> 03:20:31.186]  Oh no, if Trump reads this, he's going to figure it out.
[03:20:31.186 --> 03:20:32.667]  We are so precarious.
[03:20:32.667 --> 03:20:34.589]  Which shows how pathetic they are!
[03:20:35.731 --> 03:20:37.193]  Yeah, that's actually a great point.
[03:20:37.193 --> 03:20:44.080]  Bloomberg is very upset to know that you and I have more influence in the media than Bloomberg has.
[03:20:44.080 --> 03:20:49.607]  Right now, the real national security journalism is on Infowars.com, it's on Facebook.com.
[03:20:49.607 --> 03:20:50.407]  Well, let's say it.
[03:20:50.407 --> 03:20:52.089]  I mean, you've really gotten under the skin.
[03:20:52.089 --> 03:20:55.353]  You get special, special, you know, special...
[03:20:56.374 --> 03:20:58.955]  Recognition here, you've done just a great job.
[03:20:58.955 --> 03:21:00.035]  So what does this signify?
[03:21:00.035 --> 03:21:07.978]  How pathetic they are, that everybody knows they're deep state dug in, and they're bitching and complaining that we're exposing it?
[03:21:07.978 --> 03:21:11.419]  Yeah, and that's why the ADL is doing a target list, foreign policy.
[03:21:11.419 --> 03:21:13.059]  Oh, that's why I wanted to get you on.
[03:21:13.059 --> 03:21:23.002]  Yeah, they like literally put you next to neo-Nazis, and in Cleo they're trying to get somebody, just like Southern Poverty Law Center has gotten a bunch of people shot when they attacked the Family Research Council.
[03:21:23.002 --> 03:21:24.083]  I mean, they really are crazy.
[03:21:25.390 --> 03:21:28.092]  Yeah, so there's an alliance now with the ADL.
[03:21:28.092 --> 03:21:29.853]  They're unhinged readers.
[03:21:29.853 --> 03:21:36.937]  There's an alliance with Deep State Foreign Policy and the Just Society, which is owned by George Soros, did a hate job on me.
[03:21:36.937 --> 03:21:37.898]  But they're losing.
[03:21:37.898 --> 03:21:41.580]  For example, we had Josh Mandel do a very courageous thing.
[03:21:41.580 --> 03:21:45.143]  Josh Mandel is running for Senate in Ohio.
[03:21:45.723 --> 03:21:48.985]  And he goes, you know what, I'm tired of these witch hunts by the ADL.
[03:21:48.985 --> 03:21:53.848]  The ADL is no longer about protecting Jews, it's about protecting left-wing.
[03:21:53.848 --> 03:21:55.229]  Where is the list of anti-democrats?
[03:21:55.229 --> 03:22:02.574]  It's about protecting Soros, listed as an enemy of Israel, in the WikiLeaks saying, overthrow Israel and give it to the Muslims.
[03:22:02.574 --> 03:22:06.357]  That's what's crazy is the ADL literally works directly against Israel.
[03:22:07.097 --> 03:22:07.617]  Exactly.
[03:22:07.617 --> 03:22:09.899]  And Keith Ellison is a member of the Muslim Brotherhood.
[03:22:09.899 --> 03:22:11.780]  He definitely hates Jewish people.
[03:22:11.780 --> 03:22:12.581]  He hates Israel.
[03:22:12.581 --> 03:22:13.361]  He hates a lot of things.
[03:22:13.361 --> 03:22:18.144]  Look, bottom line, the leftist Jews have completely made an alliance with radical Islam.
[03:22:18.144 --> 03:22:22.247]  And just like Soros helped round up Jews for Hitler, he's doing it again today.
[03:22:22.247 --> 03:22:25.309]  I mean, Soros is literally the number one living Nazi.
[03:22:26.331 --> 03:22:33.297]  Right, and conservative Jews are seeing that, and that is why I've always been an outspoken critic of anti-Semitism.
[03:22:33.297 --> 03:22:38.121]  What I've been telling people as I go, if you think that Jews just all think alike, you don't really understand.
[03:22:38.121 --> 03:22:40.183]  You're playing into the globalist master manipulation.
[03:22:41.018 --> 03:22:42.058]  Yeah, exactly.
[03:22:42.058 --> 03:22:47.160]  The globalists want to make it seem like all Jews are anti-America, and that actually isn't true.
[03:22:47.160 --> 03:22:49.161]  The ADL is anti-America.
[03:22:49.161 --> 03:22:50.902]  The ADL is anti-freedom.
[03:22:50.902 --> 03:22:56.644]  Because they go back to the Jewish Mafia in 1913 founded it.
[03:22:56.644 --> 03:23:04.286]  It was the Jewish Mafia feeding off Jews, abusing Jews, and it was the Jewish Mafia in Europe that wouldn't let Jews get out and made them pay money to them.
[03:23:04.286 --> 03:23:08.128]  So it's always been the group that feeds on the Jews working with the Nazis.
[03:23:09.248 --> 03:23:09.809]  Exactly.
[03:23:09.809 --> 03:23:11.671]  The ADL would extort Jews, actually.
[03:23:11.671 --> 03:23:14.614]  And what the ADL is doing now is extorting Jews.
[03:23:14.614 --> 03:23:17.477]  They're saying, oh my God, look at all these people.
[03:23:17.477 --> 03:23:20.279]  Most of the people they mentioned on the list, I'd never heard of.
[03:23:20.279 --> 03:23:24.003]  Some guy with a hundred people read his blog, he gets two blog comments.
[03:23:24.003 --> 03:23:27.587]  And they put you in with a Nazi guy that you've openly made fun of.
[03:23:27.587 --> 03:23:29.409]  It's just, it's crazy.
[03:23:30.390 --> 03:23:32.211]  Yeah, and it's extorting Jews.
[03:23:32.211 --> 03:23:38.153]  They want to scare Jews and make them terrified so that they can get more money and more donations and everything.
[03:23:38.153 --> 03:23:42.014]  So it's another form of terrorism by the ADL.
[03:23:42.014 --> 03:23:45.295]  And then now they've listed you, everything, your family.
[03:23:45.295 --> 03:23:48.976]  It's just... I'm happy.
[03:23:48.976 --> 03:23:51.777]  The way I always tell people is, hey, I'm on video every day.
[03:23:51.777 --> 03:23:52.897]  Do I look shook?
[03:23:52.897 --> 03:23:54.198]  Are my hands shaking?
[03:23:54.198 --> 03:23:56.819]  Well sure, they've been attacking me for a long time too.
[03:23:56.819 --> 03:23:57.279]  It's just that...
[03:23:58.789 --> 03:24:06.391]  I mean, they're like putting you and others, like, literally on the page next to Nazis hounding Hitler, hoping somebody obviously comes after you.
[03:24:06.391 --> 03:24:08.552]  Yeah, and they don't, but they don't have any spiritual core.
[03:24:08.552 --> 03:24:09.832]  They actually made a mistake, too.
[03:24:09.832 --> 03:24:22.356]  A lot of my friends, people forget that you and I both, we have a lot of liberal friends out there, and we have liberal friends in very high places, and they have told me, they said, the ADL is going to be like the SPLC now.
[03:24:22.356 --> 03:24:24.756]  Nobody's going to actually take them seriously, respect them.
[03:24:24.756 --> 03:24:27.197]  They're going to view them as a left-wing advocacy organization.
[03:24:27.717 --> 03:24:34.565]  The ADL doesn't know what it's like to go after somebody like me who people know that I can be an a-hole sometimes.
[03:24:34.565 --> 03:24:35.966]  I can be a little grady.
[03:24:35.966 --> 03:24:42.133]  I'm not always the nicest guy and you know like all people I'm a sinner and I work on it but a hate group leader
[03:24:42.734 --> 03:24:52.237]  That is so ridiculous that even the liberals who hate me were saying, well, I even had multiple people, hundreds, say, dude, I actually think Cernovich is a bad person, but he's not a hatred figure.
[03:24:52.237 --> 03:24:52.417]  Exactly.
[03:24:52.417 --> 03:24:54.538]  It's beyond just calling you a racist with no evidence.
[03:24:54.538 --> 03:24:56.358]  They're putting you in magazines.
[03:24:56.358 --> 03:24:59.179]  They mail the millions of people next to Nazis.
[03:24:59.699 --> 03:25:03.924]  Which, again, it just shows they're totally deceptive and the truth's coming out about them.
[03:25:03.924 --> 03:25:07.047]  Look, I gotta turn the show over to you because I want to listen to it myself while I eat my lunch.
[03:25:07.047 --> 03:25:08.408]  Mike Cernovich, take over.
[03:25:08.408 --> 03:25:10.851]  Very excited about a lot of the stuff we're working on, my friend.
[03:25:10.851 --> 03:25:14.155]  Really appreciate you and I always see you backing me up, too.
[03:25:14.155 --> 03:25:16.818]  I'm trying to back you up with the great work you're doing, so take over, my friend.
[03:25:17.469 --> 03:25:24.154]  Thanks Alex, yeah definitely we gotta stick together and I love the new meme coming out with that folk song.
[03:25:24.154 --> 03:25:26.075]  That is more penetration.
[03:25:26.075 --> 03:25:34.722]  Friends of mine who had never heard of you watched that video and just thought it was the funniest thing that they'd ever seen and they loved it and now they're noticing and paying attention.
[03:25:35.642 --> 03:25:36.823]  It's a good time.
