[00:00:09.831 --> 00:00:11.472]  This is our land.
[01:10:27.249 --> 01:10:27.629]  Okay?
[01:10:27.629 --> 01:10:30.791]  But the thing is, it's not just like I made these talking points up.
[01:10:30.791 --> 01:10:37.555]  I've studied black budget, black ops, globalism, COG, all these things, so I understand it.
[01:10:37.555 --> 01:10:39.496]  And people high level go, no, listen to this guy.
[01:10:39.496 --> 01:10:40.097]  He's got it right.
[01:10:40.717 --> 01:10:44.403]  Folks that can't tell Sean Hannity classified stuff, they just go, Alex Jones.
[01:10:44.403 --> 01:10:48.268]  In the Sean Hannity's meetings, he's like, Alex Jones, the conspiracy guy?
[01:10:48.268 --> 01:10:49.390]  This happened about six months ago.
[01:10:49.390 --> 01:10:49.831]  He goes, yeah.
[01:10:49.831 --> 01:10:50.832]  He goes, really?
[01:10:50.832 --> 01:10:53.937]  They go, yeah, basically, you take it word for word.
[01:10:53.937 --> 01:10:54.418]  Ask Hannity.
[01:10:55.458 --> 01:10:58.782]  I mean, I was talking to folks who were in those meetings with him.
[01:10:58.782 --> 01:11:06.250]  But the point, that's why suddenly he saw the DNC, he saw NIA, it was about eight months ago, he was like, I really like you guys, now keep up the good work, because nobody's perfect.
[01:11:06.250 --> 01:11:07.812]  I used to dislike people I like now.
[01:11:07.812 --> 01:11:09.293]  We all change, we all grow.
[01:11:09.293 --> 01:11:12.117]  Kennedy's talented, super hardworking, great guy.
[01:11:12.117 --> 01:11:15.440]  The fact that he's the new Alex Jones and bigger than I am in some respects,
[01:11:16.481 --> 01:11:19.584]  Wonderful, wonderful!
[01:11:19.584 --> 01:11:27.452]  But we need to get David Knight and other people prominently out there who are just as smart as I am, just as informed, just as on target.
[01:11:27.452 --> 01:11:29.894]  So David, you won't just be hosting every few weeks now.
[01:11:29.894 --> 01:11:32.517]  I know you wanted this, but I better not, and I don't think I will.
[01:11:32.517 --> 01:11:40.524]  I think you'll get more energy doing it, but doing a three-hour show, and I'll still want you to come on some too, just get ready to really enter the arena.
[01:11:40.524 --> 01:11:41.025]  Are you ready?
[01:11:41.505 --> 01:11:42.165]  Absolutely, Alex.
[01:11:42.165 --> 01:11:46.487]  You know, you were talking earlier about your new site, NewsWars.com.
[01:11:46.487 --> 01:11:50.589]  And of course, we could just go with InfoWars.com, but it's a different look to it.
[01:11:50.589 --> 01:11:51.670]  It's a different feel.
[01:11:51.670 --> 01:11:54.331]  It's going to have a little bit different content, but it's going to be basically the same.
[01:11:54.331 --> 01:11:55.492]  That's your website, too.
[01:11:55.492 --> 01:11:56.312]  Yeah, exactly.
[01:11:56.312 --> 01:11:57.593]  InfoWars is yours, too, David.
[01:11:57.593 --> 01:11:58.213]  We're all in this together.
[01:11:58.453 --> 01:12:06.936]  So, but the point is, is that when you sell the different supplements and things like Quay or you have Caveman, you've got them in different flavors.
[01:12:06.936 --> 01:12:07.996]  Same thing with your toothpaste.
[01:12:07.996 --> 01:12:13.138]  So you've got different flavors, basically the same stuff, but it's packaged in a slightly different way.
[01:12:13.138 --> 01:12:15.559]  Just like we have a new look on a new website.
[01:12:15.559 --> 01:12:16.699]  And so that's basically what
[01:12:17.239 --> 01:12:24.202]  Is behind this, and we look at one of the things I liked about News Wars, besides the nice, clean look of it, looks like a newspaper.
[01:12:24.202 --> 01:12:34.806]  One of the things that they put at the top, I think, to get back at the Washington Post, they've got the kind of strange subtitle for the Washington Post, they say, Democracy Dies in Darkness.
[01:12:35.606 --> 01:12:37.087]  And that's exactly what we're seeing now.
[01:12:37.087 --> 01:12:40.068]  We see the left, we see the corporate media pushing back.
[01:12:40.068 --> 01:12:42.349]  We got a story that's on Drudge Report today from Pajama Media.
[01:12:42.349 --> 01:12:42.589]  Exactly.
[01:12:42.589 --> 01:12:45.030]  Their slogan is what they're doing to us.
[01:12:45.030 --> 01:12:45.210]  Exactly.
[01:12:45.210 --> 01:12:47.071]  So I think we said tyranny dies in the light.
[01:12:47.071 --> 01:12:47.951]  Tyranny dies in the light.
[01:12:48.277 --> 01:12:55.582]  Yes, and you know as well as I do, when we had this, we went to that protest there at Planned Parenthood, my wife was there.
[01:12:55.582 --> 01:13:03.807]  We had signs saying, this is genocide against black people, and the protesters, the counter protesters, showed up with black signs.
[01:13:03.807 --> 01:13:06.789]  They had nothing to say in defense of abortion.
[01:13:06.789 --> 01:13:10.712]  Instead they showed up with their black signs to try to eclipse our message.
[01:13:11.212 --> 01:13:14.396]  I think it's significant that the Real News is starting on Eclipse Day.
[01:13:14.396 --> 01:13:16.398]  Because that's the tactic of the left.
[01:13:16.398 --> 01:13:20.882]  They don't want to argue, they simply want to censor you and they want to shut you down.
[01:13:20.882 --> 01:13:22.184]  And so we got this story from Bajanga Media.
[01:13:22.184 --> 01:13:22.624]  That's a good point.
[01:13:22.624 --> 01:13:24.226]  Can we search engine?
[01:13:24.226 --> 01:13:25.147]  Can we search engine?
[01:13:25.147 --> 01:13:26.148]  What was the headline like?
[01:13:26.508 --> 01:13:30.932]  Communists try to attack Infowars, an anti-abortion rally, I think is the main video.
[01:13:30.932 --> 01:13:32.213]  We did a live feed.
[01:13:32.213 --> 01:13:40.541]  They showed up with black tar paper, and were physically attacking us, and then black people were going, we murder our children, shut up!
[01:13:40.541 --> 01:13:42.202]  We're gonna kill the blacks!
[01:13:42.202 --> 01:13:44.704]  And you're just like, what the hell?
[01:13:44.704 --> 01:13:46.526]  And that's not the first time that's happened.
[01:13:46.526 --> 01:13:48.428]  I've told the story of weird black people
[01:13:49.008 --> 01:13:50.410]  With like, green skin.
[01:13:50.410 --> 01:13:52.432]  The whites have green skin, they have green skin.
[01:13:52.432 --> 01:13:53.533]  It's all like you're demonic.
[01:13:53.533 --> 01:13:54.774]  Just like in a movie.
[01:13:54.774 --> 01:13:56.596]  Just like in, uh, Omega Man.
[01:13:56.596 --> 01:13:57.497]  Everybody has green skin.
[01:13:57.497 --> 01:14:03.944]  And they're just like, we're gonna kill him and you won't... And then we start going... Like it's Exorcist or something.
[01:14:03.944 --> 01:14:09.150]  And it really makes you believe in God when you go out and people are going, they're gonna kill the blacks, racist.
[01:14:09.150 --> 01:14:10.752]  You'll never stop us from killing the blacks.
[01:14:11.412 --> 01:14:12.793]  I mean, it's just, it's insane.
[01:14:12.793 --> 01:14:17.094]  Your wife's like, you know, I have a daughter adopted and then they're like, shut up, white devil.
[01:14:17.094 --> 01:14:19.755]  You just did it to moral signal.
[01:14:19.755 --> 01:14:21.056]  Better to kill that baby.
[01:14:21.056 --> 01:14:22.616]  I mean, it's all on video.
[01:14:22.616 --> 01:14:23.517]  You cannot.
[01:14:23.517 --> 01:14:23.877]  That's right.
[01:14:23.877 --> 01:14:25.678]  And then they tried to spit on my daughter.
[01:14:27.258 --> 01:14:33.662]  Fortunately, the glass is up, but they saw her in the car and they spit on the glass where my daughter was, that we had adopted.
[01:14:33.662 --> 01:14:35.243]  This is what's happening now, though, Alex.
[01:14:35.243 --> 01:14:44.229]  We've got Google working with liberal groups like the Southern Poverty Law Center to algorithmically censor people to label them as hate groups.
[01:14:44.229 --> 01:14:45.950]  And of course, who are they labeling as hate groups?
[01:14:45.950 --> 01:14:50.873]  We've had the Southern Poverty Law Center this last week put out more lists, and this isn't the first time they've done it.
[01:14:50.873 --> 01:14:55.256]  They've put Christian groups on there, like Family Research Council, like the Alliance Defending Freedom.
[01:14:55.996 --> 01:14:58.478]  Yeah, and so they put them out, label them as hate groups.
[01:14:58.478 --> 01:14:59.099]  Why?
[01:14:59.099 --> 01:15:01.621]  Because they stand for traditional marriage.
[01:15:01.621 --> 01:15:04.043]  Martin Luther King stood for traditional marriage.
[01:15:04.043 --> 01:15:05.925]  Are they going to remove his name from all the streets?
[01:15:05.925 --> 01:15:07.987]  Are they going to tear down the monuments to Martin Luther King?
[01:15:07.987 --> 01:15:10.429]  They actually are calling for removing him.
[01:15:10.429 --> 01:15:13.391]  They're calling him a homophobe and they're calling him a transphobe.
[01:15:13.391 --> 01:15:13.992]  Well, that's where it goes.
[01:15:13.992 --> 01:15:17.054]  Actually, major universities are removing Martin Luther King now.
[01:15:17.054 --> 01:15:17.315]  Yeah.
[01:15:17.315 --> 01:15:19.517]  Because he said, judge somebody off what they do.
[01:15:19.517 --> 01:15:20.157]  Yeah!
[01:15:21.578 --> 01:15:22.539]  You fix my car?
[01:15:22.539 --> 01:15:23.559]  I don't care what color you are.
[01:15:23.559 --> 01:15:25.100]  If you're good at it, you play good music.
[01:15:25.100 --> 01:15:26.100]  I don't care what color you are.
[01:15:26.100 --> 01:15:28.942]  You got good southern cooking?
[01:15:28.942 --> 01:15:32.243]  There's some black restaurants on the east side got the best southern cooking over there.
[01:15:32.243 --> 01:15:35.084]  And you bet I'm in there eating like a little pig.
[01:15:35.084 --> 01:15:36.105]  Because they don't know how to cook it.
[01:15:37.347 --> 01:15:39.230]  There's some black barbecue joints in East Austin.
[01:15:39.230 --> 01:15:43.356]  I go there not because they're black, because the barbecue falls off the bone!
[01:15:43.356 --> 01:15:49.685]  Speaking of Jimi Hendrix, we're playing his music, not because he's black, but because that music's got what it takes, baby!
[01:15:49.685 --> 01:15:52.028]  I got something, and I'm super bad!
[01:15:53.951 --> 01:15:59.416]  After being sold out for months, our best-selling Super Blue Fluoride toothpaste is now back in stock at InfoWareStore.com.
[01:15:59.416 --> 01:16:01.498]  Research across the board is clear.
[01:16:01.498 --> 01:16:06.662]  When bacteria infects your gums, it can enter your bloodstream and even contribute to blood clots and heart attacks.
[01:16:06.662 --> 01:16:10.546]  That's why the last Surgeon General's report on oral health warns that
[01:16:10.646 --> 01:16:14.087]  Your oral health can have a serious impact on your entire body.
[01:16:14.087 --> 01:16:17.268]  Super Blue Fluoride Free Toothpaste is a groundbreaking new formula.
[01:16:17.268 --> 01:16:21.150]  It's loaded with good halogen iodine instead of the bad halogen fluoride.
[01:16:21.150 --> 01:16:28.312]  Super Blue contains natural oils and ingredients used since biblical times to help wipe out bad bacteria and eliminate bad breath.
[01:16:28.312 --> 01:16:34.434]  Just some of the ingredients in Super Blue chosen by our dental experts include xylitol, peppermint oil, iodine,
[01:16:34.614 --> 01:16:36.015]  Nanosilver and more.
[01:16:36.015 --> 01:16:44.298]  Due to requests from listeners who found that Spearmint was a little bit too strong for some of their children, we have created the new Bubblegum flavored Super Blue that is Spearmint free.
[01:16:44.298 --> 01:16:52.601]  Learn more about the new Bubblegum flavored Super Blue toothpastes and more at InfoWarsLife.com and support the Info War while you support healthy gums and teeth.
[01:16:54.150 --> 01:17:02.394]  Please listen carefully because I'm about to point out three things that will save you a lot of money while you get high quality products and fund the info war.
[01:17:02.394 --> 01:17:03.614]  A 360 win.
[01:17:03.614 --> 01:17:10.177]  Number one, when you choose AutoShip before checkout, we give you 10% off on your order at infowarshore.com.
[01:17:10.177 --> 01:17:17.701]  Number two, you're also able to get items that are out of stock when you sign up for AutoShip because we hold back a surplus for AutoShip customers.
[01:17:18.101 --> 01:17:23.182]  Number three, we're giving you free shipping on all orders above $50.
[01:17:23.182 --> 01:17:29.283]  Listeners have been requesting this for years because it's so easy to forget to reorder the products that you need each month.
[01:17:29.283 --> 01:17:37.065]  Just go to InfoWarsStore.com, select your favorite product or products, click on AutoShip, and choose how often you want us to send you another order.
[01:17:37.065 --> 01:17:43.587]  As you know, I coined the term 360Win, and with the new AutoShip feature at InfoWarsLife.com, this is a sure win.
[01:17:43.587 --> 01:17:45.087]  10% off on AutoShip.
[01:17:45.247 --> 01:17:47.668]  Win-win-win at InfoWarsLife.com.
[01:17:47.668 --> 01:17:49.669]  Free shipping on orders above $50.
[01:17:49.669 --> 01:17:55.813]  And all out-of-stock items are never out of stock when you sign up for auto-ship.
[01:17:55.813 --> 01:18:00.495]  You deserve a deep, restful sleep with Knockout by InfoWarsLife.
[01:18:00.495 --> 01:18:10.941]  Our organic formula is made from high-quality, natural ingredients such as valerian root extract, L-tryptophan, lemon balm leaf extract, and melatonin.
[01:18:11.821 --> 01:18:16.644]  Knockout packs a powerful punch to get you through the night and achieve proper sleep.
[01:18:16.644 --> 01:18:25.028]  Millions of people around the world experience daytime drowsiness, but with the rapid speed of life, we need to be able to keep up the pace.
[01:18:25.028 --> 01:18:32.753]  Our natural mixture harnesses the power of 10 known ingredients to let your body relax and get the sleep you need.
[01:18:32.753 --> 01:18:34.694]  Wake up refreshed and take on the day.
[01:18:35.174 --> 01:18:43.119]  InfoWarsLife wants to bring you a sleep support formula that goes above and beyond other leading brands at an affordable price.
[01:18:43.119 --> 01:18:46.802]  Get the sleep you deserve and experience the power of knockout.
[01:18:46.802 --> 01:18:51.184]  Head on over to InfoWarsLife.com and say goodbye to fatigue.
[01:18:51.184 --> 01:18:52.605]  That's InfoWarsLife.com
[01:18:55.137 --> 01:19:03.882]  Hey, did you know that you can now preserve your own food for up to 25 years and still maintain its nutrition and flavor?
[01:19:03.882 --> 01:19:04.422]  That's right.
[01:19:04.422 --> 01:19:09.685]  Now's the time to build your own food storage with Harvest Right's freeze dryers.
[01:19:09.685 --> 01:19:16.088]  Go to infowarsstore.com to learn more and check out this innovative and smart technology that's easy to use,
[01:19:16.348 --> 01:19:23.930]  And let me tell you something, it is perfect for freeze drying fruits, vegetables, meats, dairy products, desserts, and entire meals.
[01:19:23.930 --> 01:19:24.190]  Woo!
[01:19:24.190 --> 01:19:25.211]  That's what I'm talking about.
[01:19:25.211 --> 01:19:33.953]  And when compared to traditional methods of preservation, like canning or dehydrating, you know, like what you get at the grocery store, there is no comparison.
[01:19:33.953 --> 01:19:42.056]  Harvest Right freeze dryers retain 97% of the food's taste, color, and nutritional value, and have a shelf life of up to 25 years.
[01:19:43.536 --> 01:19:46.978]  Now that's what I call the miracle of food preservation.
[01:19:46.978 --> 01:19:51.101]  Harvest Right is truly the world's best, most affordable freeze dryer.
[01:19:51.101 --> 01:19:52.182]  So what are you waiting for?
[01:19:52.182 --> 01:19:57.706]  Check it out right now at infowarsstore.com.
[01:19:57.706 --> 01:20:00.347]  You're listening to the Alex Jones Show.
[01:20:17.668 --> 01:20:23.370]  Worldwide, defending the Republic from enemies foreign and domestic.
[01:20:23.370 --> 01:20:30.553]  It's Alex Jones.
[01:20:30.553 --> 01:20:31.093]  Okay, folks.
[01:20:32.282 --> 01:20:34.143]  Okay, folks, we are back live.
[01:20:34.143 --> 01:20:38.467]  Thank you so much for joining us on this Worldwide Sunday Global Transmission.
[01:20:38.467 --> 01:20:44.231]  To start the next segment, J.K., Ryan, Sean, Don, Kim, Nicole, many others were going to you.
[01:20:44.231 --> 01:20:50.415]  Sean gave us a little comment that reminds me of something I forgot to write about our cover Friday.
[01:20:50.415 --> 01:20:51.056]  My wife
[01:20:53.343 --> 01:20:57.744]  Use an Uber to go see some of her friends here in Seattle while I was working Friday.
[01:20:57.744 --> 01:21:00.884]  And they sent her this whole email about racism is everywhere.
[01:21:00.884 --> 01:21:03.585]  Trump is a KKK member.
[01:21:03.585 --> 01:21:05.625]  There's evil racists everywhere.
[01:21:05.625 --> 01:21:07.846]  Please report it to us immediately.
[01:21:07.846 --> 01:21:10.586]  Help us deny service to anybody that's a Nazi.
[01:21:10.586 --> 01:21:14.707]  I mean they're just creating a hysteria.
[01:21:14.707 --> 01:21:17.007]  Where meanwhile I'm walking down the street and they're trying to attack me.
[01:21:17.007 --> 01:21:18.507]  It's just pure bullying.
[01:21:18.507 --> 01:21:21.488]  It's a full corporate press and I believe it's going to backfire.
[01:21:22.366 --> 01:21:28.870]  But Sean says email from his job calling Trump a Nazi.
[01:21:28.870 --> 01:21:36.295]  So we're going to go to him first at the start of the next segment with David Knight, who is riding shotgun today.
[01:21:38.991 --> 01:21:40.452]  But we'll be hosting tomorrow at 8 a.m.
[01:21:40.452 --> 01:21:42.593]  Central, the real news.
[01:21:42.593 --> 01:21:46.856]  We're going to build a whole new radio slash TV network around that.
[01:21:46.856 --> 01:21:50.378]  And we've got InfoWars.com port slash show affiliate links.
[01:21:50.378 --> 01:21:54.900]  We're on the big establishment, you know, satellite release time.
[01:21:54.900 --> 01:22:02.125]  Big contract I signed for the next year to put out his show live on that and in archives so they can play it anytime they want off the Star Guide systems.
[01:22:02.625 --> 01:22:05.426]  And I've signed the contracts for two other shows that start.
[01:22:05.426 --> 01:22:06.966]  One of them hasn't been announced yet.
[01:22:06.966 --> 01:22:07.947]  One of them is War Room.
[01:22:07.947 --> 01:22:10.788]  It starts on the 4th of September.
[01:22:10.788 --> 01:22:12.848]  So we're busy hiring people moving forward.
[01:22:12.848 --> 01:22:13.769]  Thanks for all your prayers.
[01:22:13.769 --> 01:22:16.250]  Thanks for everything you do out there.
[01:22:16.250 --> 01:22:21.191]  Infowarsstore.com is where you can get great products and fund the operation.
[01:22:21.191 --> 01:22:25.913]  But before we go to those callers, I wanted to mention just some big breaking news.
[01:22:25.913 --> 01:22:28.934]  And I was told I could basically get into this from both sources.
[01:22:30.026 --> 01:22:34.527]  I'm going to be very, very careful about what I get into here.
[01:22:34.527 --> 01:22:39.489]  I don't really care about regular court or palace intrigue in an administration.
[01:22:39.489 --> 01:22:47.192]  If the palace intrigue is just globalist against globalist trying to get control of the president so they themselves can get better sweetheart deals.
[01:22:47.192 --> 01:22:55.074]  We've seen Democrats and Republicans sell out our infrastructure, our military, the Panama Canal, our missile secrets, armed North Korea, fund the Arab Spring.
[01:22:55.074 --> 01:22:57.075]  Bipartisanly, both groups are against Trump.
[01:22:57.654 --> 01:23:21.766]  And that's why I'm proud to stand against the media bullies, the Hollywood bullies, the Saudi Arabian bullies, the Islamic bullies, the Chinese Communist bullies, the EU bullies, the Democrats, all of it, the demonizations, the thugs in the street, the useful idiots, because I know I'm right, and we're going to change the world together, because we're not the yes men, you know, selling gasoline in hell, we're selling snow cones in hell, we're selling, you know,
[01:23:22.066 --> 01:23:24.507]  Ice cold ice tea in the middle of the Sahara Desert.
[01:23:24.507 --> 01:23:26.427]  We're selling what folks want, what we want.
[01:23:26.427 --> 01:23:28.308]  Treating folks like we want to be treated.
[01:23:28.308 --> 01:23:31.249]  Good old fashioned straight up shooting.
[01:23:31.249 --> 01:23:32.749]  I couldn't sit around and scheme anything.
[01:23:32.749 --> 01:23:34.090]  I'm just straight up.
[01:23:34.090 --> 01:23:35.630]  Everybody knows that.
[01:23:35.630 --> 01:23:40.732]  And the globalists just don't know what to do at this point.
[01:23:41.718 --> 01:23:44.740]  But I don't just get into White House intrigue to cover White House intrigue.
[01:23:44.740 --> 01:23:47.721]  But, you know, we tell you, hey, Trump's going to announce no boots on the ground.
[01:23:47.721 --> 01:23:50.242]  Three days later, he does it on Syria.
[01:23:50.242 --> 01:23:55.345]  Or we tell you, yeah, Priebus and Spicer are going to be out Friday.
[01:23:55.345 --> 01:23:56.846]  It happens exactly as we told you.
[01:23:56.846 --> 01:23:58.607]  We told you on Monday.
[01:23:58.607 --> 01:24:01.728]  We just have to prove to you here, you know, we told you a few weeks ago.
[01:24:01.728 --> 01:24:03.449]  No, he is out.
[01:24:03.449 --> 01:24:10.993]  Bannon is out for this book, Devil's Bargain, where he takes credit for everything.
[01:24:11.963 --> 01:24:17.989]  And a lot of stuff that Trump actually did and that other people did, he takes credit for in Devil's Bargain.
[01:24:17.989 --> 01:24:24.797]  And it's not about Trump wanting the credit or other people that actually made those shots getting the credit.
[01:24:24.797 --> 01:24:26.138]  Some of it's my work.
[01:24:26.138 --> 01:24:26.799]  I don't want the credit.
[01:24:27.159 --> 01:24:29.580]  I'm just telling you that was part of the issue.
[01:24:29.580 --> 01:24:34.280]  And the Army, you know, he took credit for stuff the Army did.
[01:24:34.280 --> 01:24:36.801]  And look, I'm not here criticizing Bannon.
[01:24:36.801 --> 01:24:38.901]  I think he's super smart, a great asset.
[01:24:38.901 --> 01:24:39.962]  I love Breitbart.
[01:24:39.962 --> 01:24:41.562]  I'm not in competition with Breitbart.
[01:24:41.562 --> 01:24:43.242]  I'm not here to count coup.
[01:24:43.242 --> 01:24:45.223]  When we knew he was out two weeks ago, I was bemoaning.
[01:24:45.223 --> 01:24:50.884]  And David Knight thought it was a really bad sign that Trump was getting rid of loyalists and the few patriots that were remaining.
[01:24:51.864 --> 01:24:54.626]  I was called David two days ago and I said we should wait on this.
[01:24:54.626 --> 01:24:56.447]  I never tell hosts what to say or do.
[01:24:56.447 --> 01:24:58.628]  I didn't tell him what to do, I just said I don't know yet.
[01:24:58.628 --> 01:25:04.351]  I'm talking to a lot of people that are very close to this and making some phone calls.
[01:25:04.351 --> 01:25:07.513]  And I think it's just classic power struggles.
[01:25:07.513 --> 01:25:11.275]  Abandon's a great guy, a patriot, not a racist, a great guy.
[01:25:11.275 --> 01:25:15.197]  He got in there though and his great sin was thinking they'd eat him last.
[01:25:15.197 --> 01:25:16.138]  Well finally they got to him.
[01:25:17.065 --> 01:25:23.779]  And so he brought in the generals, he brought in McMaster, he brought in Rex Tillerson and all these corporate guys.
[01:25:24.707 --> 01:25:27.509]  Who are executing Trump's Make America Great Again agenda.
[01:25:27.509 --> 01:25:30.471]  It's all I care about is the President's agenda is executed.
[01:25:30.471 --> 01:25:34.294]  He may take goblins, his goblin guides, and put them into a goblin's nest.
[01:25:34.294 --> 01:25:38.497]  As long as he's not, you know, kissing goblins and goblins are vomiting everywhere.
[01:25:38.497 --> 01:25:41.899]  Catch him in bed with a goblin.
[01:25:41.899 --> 01:25:43.140]  Succubus with a goblin.
[01:25:43.140 --> 01:25:45.442]  As long as that's not going on, we're cool.
[01:25:45.442 --> 01:25:48.064]  And so far, he's gotten more done than I thought he would in seven months.
[01:25:50.353 --> 01:25:52.594]  Right now, we're in a holding pattern.
[01:25:52.594 --> 01:25:57.175]  Overall, I can tell you, though, that it was over the inter-fighting.
[01:25:57.175 --> 01:26:08.019]  And it was over Bannon fighting with Jarrett and Ivanka, and then McMaster, and then McMaster, and Bannon kind of teaming up against Scaramucci.
[01:26:08.019 --> 01:26:15.701]  And then out of the wreckage of Scaramucci, Bannon, two weeks ago, said he was going to do his resignation.
[01:26:15.701 --> 01:26:18.382]  And I've been told he was going to resign two weeks ago, within three days.
[01:26:19.102 --> 01:26:20.983]  I guess for whatever reason they had him hold off on it.
[01:26:20.983 --> 01:26:23.584]  He had nothing to do with Charlottesville.
[01:26:23.584 --> 01:26:24.364]  That's just a fact.
[01:26:24.364 --> 01:26:26.945]  And they're admitting that.
[01:26:26.945 --> 01:26:28.266]  And I love Breitbart.
[01:26:28.266 --> 01:26:29.707]  I love the work they're doing.
[01:26:29.707 --> 01:26:30.527]  Really great folks.
[01:26:30.527 --> 01:26:33.008]  Really good nationalist patriots.
[01:26:33.008 --> 01:26:34.729]  And so I sleep good at night knowing they're there.
[01:26:34.729 --> 01:26:37.810]  It's like I sleep good at night knowing DrudgeReport.com's there.
[01:26:37.810 --> 01:26:39.431]  Because I don't want to walk point all the time.
[01:26:39.431 --> 01:26:44.973]  It's good to have those folks out there with their professionalism, their funding, their crowdsourcing, everything they're doing.
[01:26:47.254 --> 01:26:52.377]  It is of concern because right now the President says, now I'll get my agenda done, now I want peace.
[01:26:52.377 --> 01:26:55.840]  I don't want to hear I'm not getting my agenda done because there's infighting.
[01:26:55.840 --> 01:27:08.828]  Well, the infighting was over what was left of loyal opposition battling and now you've got deep staters that have brought in Condoleezza Rice around the State Department and brought in Petraeus' people and Soros' people and National Security with McMaster.
[01:27:09.828 --> 01:27:14.672]  Uh, more and more it looks like from my high-level sources that the kingpin is a.k.a.
[01:27:14.672 --> 01:27:17.294]  General Mattis, a.k.a.
[01:27:17.294 --> 01:27:19.315]  the real Palpatine.
[01:27:19.315 --> 01:27:22.698]  And so, uh, that's the big rooster in the henhouse there.
[01:27:24.193 --> 01:27:30.918]  And as long as these are American eggs we're laying, I don't have a problem who's running around with the rooster behavior.
[01:27:30.918 --> 01:27:34.300]  But I'm going to get real upset if things start going sideways at this point.
[01:27:34.300 --> 01:27:35.881]  So let's wait and see.
[01:27:35.881 --> 01:27:38.162]  As they're telling Trump, we'll get your agenda done now, sir.
[01:27:38.162 --> 01:27:39.363]  We'll get those tax cuts, sir.
[01:27:39.363 --> 01:27:40.624]  We'll get Obamacare repealed, sir.
[01:27:40.624 --> 01:27:41.785]  We'll get the borders secured.
[01:27:41.785 --> 01:27:42.665]  A lot of what they've already done.
[01:27:42.665 --> 01:27:44.426]  And we'll get our military strengthened again.
[01:27:44.426 --> 01:27:45.887]  And we'll finish knocking out ISIS.
[01:27:45.887 --> 01:27:47.308]  I mean, incredible successes.
[01:27:47.308 --> 01:27:50.731]  And we'll have the seven-nation ban, which we've successfully had.
[01:27:52.264 --> 01:27:56.748]  North Korea's kind of halfway back down, so Trump's just having devastating success.
[01:27:56.748 --> 01:28:00.030]  You watch mainstream media, you'd think he'd totally blown himself up.
[01:28:00.030 --> 01:28:05.955]  We're going to come back, talk to David Knight about this, play some clips and go to calls, but David Knight, what do you think of what I just said?
[01:28:05.955 --> 01:28:06.956]  I think you're absolutely right, Alex.
[01:28:06.956 --> 01:28:20.987]  One of the things I'm worried about, reported on this on Friday, was the fact there's going to be a Camp David meeting with the generals and Trump, and now we see that McMaster's says, we've reached a decision on an Afghan strategy after rigorous debate, he said, Trump
[01:28:21.207 --> 01:28:28.912]  Really did come in with a different course of action and I think he now needs a weekend to collect his thoughts on how he's going to explain it to the American people.
[01:28:28.912 --> 01:28:30.373]  That looks very ominous to me.
[01:28:30.373 --> 01:28:33.575]  I'm very concerned about what these generals are going to do with our foreign policy.
[01:28:33.575 --> 01:28:34.035]  Wow, wow.
[01:28:34.035 --> 01:28:34.896]  I hadn't seen that quote.
[01:28:34.896 --> 01:28:36.637]  I'm going to come back and lead with that.
[01:28:36.637 --> 01:28:37.558]  What an undermining.
[01:28:38.716 --> 01:28:47.382]  That sounds like they don't agree with the President on this longest war, 16 years, and that they think he's a bad guy and they're undermining him.
[01:28:47.382 --> 01:28:48.803]  Well, you know, this is the moment of truth.
[01:28:48.803 --> 01:28:54.127]  He's getting rid of people, one after the other is what he says, and gonna find out who's leaking and who's not executing.
[01:28:54.127 --> 01:28:56.168]  James Madison, the father of the Bill of Rights, wrote
[01:28:56.308 --> 01:29:00.911]  Where an excess of power prevails, property of no sort is duly respected.
[01:29:00.911 --> 01:29:06.395]  No man is safe in his opinions, in his person, in his faculties, or in his possessions.
[01:29:06.395 --> 01:29:09.738]  Is there any question that we have an excess of power in Washington?
[01:29:09.738 --> 01:29:12.099]  The only question is, how do we contain it?
[01:29:12.099 --> 01:29:17.443]  And how do we remove that power from Washington, to our local communities, to the individual?
[01:29:17.443 --> 01:29:19.285]  That is the ultimate concern.
[01:29:19.285 --> 01:29:25.409]  The concentration of power, the excess of power, was always the chief concern of the founders of this country.
[01:29:25.529 --> 01:29:27.930]  It was why the Anti-Federalists opposed the Constitution.
[01:29:27.930 --> 01:29:32.230]  They believe they put safeguards in the Constitution to abuse that concentration of power.
[01:29:32.230 --> 01:29:36.971]  But as James Madison also pointed out, knowledge will forever govern ignorance.
[01:29:36.971 --> 01:29:42.353]  People who mean to be their own governors must arm themselves with the power that knowledge gives.
[01:29:42.353 --> 01:29:47.734]  Arm yourself with the information of what your rulers are doing, of what the real constraints upon them are.
[01:29:47.734 --> 01:29:51.435]  Only then will you have the courage to nullify their actions.
[01:29:51.435 --> 01:29:53.275]  For InfoWars.com, I'm David Knight.
[01:29:55.094 --> 01:30:01.558]  More than two years ago, InfoWars first told you about our research into what has been called the Iodine Conspiracy.
[01:30:01.558 --> 01:30:14.547]  I've told you about how scientists have known for decades that iodine deficiencies can devastate IQ, and how the government knowingly started taking iodine out of the food and adding fluoride, a bad member of the halogen family, into the water.
[01:30:14.547 --> 01:30:17.889]  They took the good halogen out and put the deadly halogen in.
[01:30:18.189 --> 01:30:25.175]  And when the Fukushima crisis worsened, as it still is worsening today, I was there telling you how to prepare yourself and your family.
