[00:00:01.522 --> 00:00:04.387]  Coast to Coast, direct from Austin.
[02:24:52.528 --> 02:24:55.269]  When are they going to bang on the doors of the CDC?
[02:24:55.329 --> 02:24:57.710]  When are they going to freak out about this?
[02:24:57.770 --> 02:25:07.875]  I mean, Anthony, in a moment, is going to talk about what he saw during Hurricane Sandy, where, of course, you know, a huge amount of the population there in New York was basically crippled.
[02:25:07.915 --> 02:25:10.736]  They were cut off from all their electronic devices.
[02:25:10.776 --> 02:25:12.977]  They couldn't charge their iPhones, God forbid.
[02:25:13.437 --> 02:25:15.218]  And people were dumpster diving.
[02:25:15.278 --> 02:25:17.719]  People were freaking out as a result of that situation.
[02:25:18.139 --> 02:25:18.980]  What would it take
[02:25:19.520 --> 02:25:24.222]  For this Ebola crisis to generate that same level of hysteria, Anthony?
[02:25:24.903 --> 02:25:33.207]  Well, you know, I was in the heart of Hurricane Sandy, and honestly, it was a large hurricane, but it was not that bad.
[02:25:33.887 --> 02:25:41.351]  And I was in Philadelphia at the time, I had actually planned a trip to New York, and I went to New York afterwards, when there was taxis being pushed down the road due to the floods.
[02:25:42.071 --> 02:25:44.113]  And there was, like, rats in the street.
[02:25:44.153 --> 02:25:47.875]  It was a pretty disgusting scenario, but it was by no means apocalyptic.
[02:25:48.536 --> 02:25:54.861]  In Philadelphia, where it wasn't even that bad, there were people at the door of a CVS, which is a drugstore, banging on the door.
[02:25:54.901 --> 02:25:59.904]  There were signs on the door saying, sorry, we're closed, you know, due to Hurricane Sandy, we're out of water and stuff like that.
[02:25:59.924 --> 02:26:01.025]  There were people freaking out.
[02:26:01.465 --> 02:26:04.608]  They were just totally freaking out in a weird state of frenzy.
[02:26:05.148 --> 02:26:06.869]  And I have taken some pictures and everything.
[02:26:06.889 --> 02:26:08.190]  There was no water in some of the shelves.
[02:26:09.131 --> 02:26:12.575]  Imagine what will happen when people, there's already hysteria.
[02:26:12.615 --> 02:26:14.557]  I've been to Dallas since this has happened.
[02:26:14.957 --> 02:26:21.404]  There's already people freaking out about it saying, oh my god, I think my uncle has Ebola, he has a fever, you know, freaking out.
[02:26:21.724 --> 02:26:25.288]  Imagine when, if the CDC continues to be
[02:26:26.329 --> 02:26:36.017]  Whatever they are, impotent, then another patient pops up in California, another patient pops up in Florida, five patients pop up in New York, four patients pop up in Texas again.
[02:26:36.337 --> 02:26:38.359]  Over and over again, people are going to go into a frenzy.
[02:26:39.020 --> 02:26:41.682]  And whether or not it's warranted, it doesn't matter, they're going to do it.
[02:26:41.982 --> 02:26:48.047]  They're going to start stockpiling, they're going to start freaking out, and unfortunately, they're not even going to know how to really prepare themselves.
[02:26:48.387 --> 02:26:51.330]  Because the CDC isn't telling them about Genistein.
[02:26:51.530 --> 02:26:52.870]  They're not telling them about iodine.
[02:26:52.890 --> 02:26:54.251]  They're not telling them about storable foods.
[02:26:54.271 --> 02:26:58.571]  They're not telling them about water filtration devices, which is the biggest way to protect yourselves.
[02:26:58.852 --> 02:26:59.772]  They're not talking about any of that.
[02:27:00.312 --> 02:27:01.112]  They're telling them nothing.
[02:27:01.152 --> 02:27:02.212]  So they're going to go to the grocery store.
[02:27:02.232 --> 02:27:02.972]  They're going to freak out.
[02:27:02.992 --> 02:27:10.214]  They're going to go to their doctor and ask for antibiotics, which is where they're going to create antibiotic-resistant bacterias, which, by the way, can be conquered.
[02:27:10.614 --> 02:27:19.156]  Research shows with garlic, which is the biggest new thing on the horizon, garlic is going to be the answer once antibiotics are completely worthless and garlic extracts.
[02:27:19.656 --> 02:27:20.016]  But anyway,
[02:27:20.896 --> 02:27:25.380]  The problem comes when the CDC continues to do nothing and people freak out.
[02:27:25.520 --> 02:27:26.882]  And they're going to be forced to do something.
[02:27:26.902 --> 02:27:27.782]  And it's not going to be good.
[02:27:27.903 --> 02:27:30.385]  That's where you talk into isolation.
[02:27:30.425 --> 02:27:32.547]  That's where you talk into sending troops on the street.
[02:27:32.607 --> 02:27:38.412]  Because, not even because it's full martial law, just because people are going to literally demand that.
[02:27:38.973 --> 02:27:40.454]  Because nothing has been done.
[02:27:40.814 --> 02:27:44.458]  And when 50 people have a bowl in the United States, they're going to freak out if it comes to that.
[02:27:45.091 --> 02:27:49.854]  Although, I mean, in Africa, we've seen quite a lackadaisical response from the population there.
[02:27:49.894 --> 02:27:52.135]  Obviously, it's ravaged several countries in Africa.
[02:27:52.155 --> 02:28:00.899]  Well, they think that the United States is coming in just to harvest their organs and that Ebola isn't real, and that if they don't, like, worship their witch doctors or whatever, then they're going to get Ebola.
[02:28:00.939 --> 02:28:03.641]  I mean, it's a totally crazy system over there.
[02:28:04.101 --> 02:28:10.765]  Here, it's almost like we're almost as uneducated on the subject as well, though, thinking that basically
[02:28:11.565 --> 02:28:14.847]  If the God of CDC doesn't do something, we're all going to die.
[02:28:15.348 --> 02:28:18.430]  Which, in many ways, if the CDC doesn't do something, it's an issue.
[02:28:18.850 --> 02:28:21.712]  But we're almost as uneducated, in many ways.
[02:28:22.213 --> 02:28:39.525]  I mean, if they do go ahead with these mass quarantines, once they've obviously botched the reaction, the initial containment of the virus, which it now appears they're doing everything in their power to achieve, you know, how many million gun owners in America are going to, how are they going to respond to people coming door to door to try and quarantine their families?
[02:28:39.605 --> 02:28:43.808]  It's going to be a serious issue because also you have to understand not everyone's locked into the news.
[02:28:43.988 --> 02:28:45.529]  Not everyone even knows what's going on.
[02:28:45.549 --> 02:28:48.411]  There's people in East Texas, when you knock on their door, they're just going to start shooting.
[02:28:49.011 --> 02:28:50.152]  I mean, that's the whole issue.
[02:28:50.192 --> 02:28:53.334]  That's why it's so important to understand why they're not doing anything right now.
[02:28:53.374 --> 02:28:56.456]  And you were talking about, we should put a poll up and we should take calls.
[02:28:56.776 --> 02:28:57.737]  I'm not going to be in the next segment.
[02:28:57.757 --> 02:28:58.697]  You're going to be on with David Knight.
[02:28:58.717 --> 02:28:59.718]  We should take calls.
[02:28:59.758 --> 02:29:02.260]  We should put a poll up on InfoWars.com.
[02:29:02.740 --> 02:29:05.682]  Put it up shortly after this asking, what is the motivation?
[02:29:06.342 --> 02:29:06.702]  Are they
[02:29:07.603 --> 02:29:10.105]  Just lazy, stupid, impotent?
[02:29:10.766 --> 02:29:12.167]  Are they doing this on purpose?
[02:29:12.287 --> 02:29:15.650]  Do they really think this Ebola issue is a non-threat?
[02:29:16.030 --> 02:29:16.750]  What do they think?
[02:29:17.111 --> 02:29:19.993]  And I'd be interested to see what the informed public has to say.
[02:29:20.593 --> 02:29:22.715]  Because I'm pretty sure they're not just lazy.
[02:29:22.895 --> 02:29:26.098]  And I'm not also saying at the same time it is a crazy fringe conspiracy.
[02:29:26.138 --> 02:29:28.019]  What it is, I think, is corruption.
[02:29:29.000 --> 02:29:32.841]  And it is definitely by choice that they're doing this.
[02:29:32.861 --> 02:29:35.581]  Okay, we're going to try and get that poll up on Infowars.com.
[02:29:35.681 --> 02:29:37.222]  Is this merely incompetence?
[02:29:37.282 --> 02:29:44.223]  Is it some kind of facet to bring Obama to bear as the kingmaker right before the midterm elections?
[02:29:44.303 --> 02:29:47.364]  Is he going to be invested with even more power?
[02:29:47.684 --> 02:29:49.424]  We'll be back on the Alex Jones Show.
[02:29:49.444 --> 02:29:51.064]  We're going to talk to David Knight in studio.
[02:29:51.084 --> 02:29:54.145]  We're going to play some clips, some police state news coming up also.
[02:29:54.525 --> 02:29:55.405]  Keep it locked in.
[02:29:55.785 --> 02:29:58.006]  Alex Jones Show live, Infowars.com.
[02:29:59.206 --> 02:30:02.209]  We're on the march, the Empire's on the run.
[02:30:02.229 --> 02:30:05.932]  Alex Jones and the GCN Radio Network.
[02:30:10.096 --> 02:30:18.604]  You've heard about the essential qualities of iodine when it comes to your well-being, and you've read the opinions of top experts regarding this good member of the halogen family.
[02:30:18.764 --> 02:30:24.990]  Still, reports indicate that iodine is absent in sufficient amounts from the daily lives of countless people worldwide.
[02:30:25.350 --> 02:30:30.632]  Now, our extra-strength new nascent iodine formula is here, Survival Shield X2.
[02:30:30.652 --> 02:30:43.377]  Leading the way into the next generation of super high-quality nascent iodine, InfoWars Life Survival Shield X2 is derived from 200-plus million-year-old salt solutions found more than 7,000 feet below the Earth's surface.
[02:30:43.757 --> 02:30:50.500]  The result is a unique nascent iodine that is both concentrated and free of unwanted additives, genetically modified ingredients.
[02:30:50.700 --> 02:30:51.720]  And completely vegan.
[02:30:51.840 --> 02:30:55.322]  We even pre-screen our Survival Shield X2 Iodine for radiation.
[02:30:55.522 --> 02:30:58.343]  Pure, clean, and sourced from deep within the Earth.
[02:30:58.663 --> 02:31:04.846]  X2 Nascent Iodine is available exclusively at InfoWarsLife.com, InfoWarsStore.com or call 1-888-253-3139.
[02:31:09.887 --> 02:31:11.768]  I've always believed in nutrition and herbs.
[02:31:12.108 --> 02:31:19.752]  Super Male Vitality was developed to activate your body's own natural processes, instead of using synthetic chemicals.
[02:31:20.133 --> 02:31:27.436]  Sourced from powerful organic herbs, harvested around the planet, and then concentrated for maximum potency.
[02:31:27.697 --> 02:31:31.959]  I just received my Male Vitality about three days ago and I must say, that is some good stuff.
[02:31:32.279 --> 02:31:42.463]  After consulting top doctors, nutritionists, pharmacists, and others, we have developed what I believe is the ultimate non-GMO, organic, super male vitality formula.
[02:31:42.903 --> 02:31:49.085]  Super male vitality by InfoWars Life is so powerful that I only take half the recommended dose.
[02:31:49.386 --> 02:31:51.626]  I jump out of bed ready to fight these criminals every day.
[02:31:51.646 --> 02:31:55.628]  I look forward to waking up and taking my super male vitality and getting the day started.
[02:31:55.728 --> 02:31:58.330]  When you're out on the road, the last place you want to be is on the road.
[02:31:58.370 --> 02:32:02.974]  But if the unfortunate happens, you'll be glad you were wearing Diamond Gussets.
[02:32:02.994 --> 02:32:04.696]  There's a place down in Tennessee
[02:32:26.007 --> 02:32:36.978]  Well, they make blue diamond gusset jeans They sew pride in every stitch Guarantee you'll love the way they fit
[02:32:48.799 --> 02:32:50.681]  We turn jeans inside out.
[02:32:50.941 --> 02:32:52.442]  Diamond Gusset Jeans.
[02:32:52.722 --> 02:32:55.303]  Made in the USA with unparalleled quality.
[02:32:55.604 --> 02:32:59.646]  Our Defender Motorcycle Jeans combine Gusset comfort with Kevlar protection.
[02:32:59.666 --> 02:33:01.868]  So you can ride all day with confidence.
[02:33:02.248 --> 02:33:04.449]  Order yours at gusset.com.
[02:33:04.950 --> 02:33:06.371]  Diamond Gusset Jeans.
[02:33:06.531 --> 02:33:06.971]  Got it.
[02:33:07.311 --> 02:33:08.112]  Others don't.
[02:33:12.858 --> 02:33:27.500]  From the center of nowhere, atop the shoulders of giants, above the creeping fog of disinformation that clouds the American Union, this is Will of the Wisps, and this is the last light radio, your last beacon of truth and defiance.
[02:33:28.897 --> 02:33:35.881]  I've always started my shows by saying that all ships lost in the night search for the lighthouse on the rock of the enlightenment.
[02:33:36.021 --> 02:33:40.943]  But good truth seekers out there, the battery is fading and the light is dying.
[02:33:41.724 --> 02:33:46.166]  I see that freedom has failed us and with no light, the night's gonna be a long one.
[02:33:47.227 --> 02:33:51.369]  Woody Guthrie said, this land is your land, this land is my land.
[02:33:52.089 --> 02:33:54.951]  Great words, but this land is their land.
[02:33:58.743 --> 02:33:59.444]  Big Brother.
[02:33:59.885 --> 02:34:01.147]  Mainstream media.
[02:34:01.767 --> 02:34:02.929]  Government cover-ups.
[02:34:03.390 --> 02:34:04.351]  You want answers?
[02:34:04.952 --> 02:34:06.074]  Well, so does he.
[02:34:06.594 --> 02:34:10.280]  It's Alex Jones on the GCN Radio Network.
[02:34:20.951 --> 02:34:24.373]  Back live on the Alex Jones Show, David Knight in studio coming up.
[02:34:24.413 --> 02:34:29.595]  What you heard there was Stephen King on Shooter Jennings' album, Black Ribbons.
[02:34:29.635 --> 02:34:31.696]  Of course, Shooter Jennings has been a previous guest.
[02:34:32.136 --> 02:34:37.558]  He played a DJ whose radio station was being shut down by the government as martial law was being declared.
[02:34:37.959 --> 02:34:47.423]  The reason we play that is that Stephen King went on HuffPost Live, I believe yesterday, gave some very interesting comments and we're going to roll that clip now, go ahead.
[02:34:48.283 --> 02:34:58.673]  It's tiring to look at and to say the world looks more and more like George Orwell's vision in 1984, where war is a constant thing.
[02:35:00.074 --> 02:35:13.426]  We went in to the Mideast, in my view, in the wrong direction with George Bush's adventures in Iraq, when the real problem and the basis for bringing down the towers was in Afghanistan.
[02:35:14.086 --> 02:35:20.732]  But it's been, since that happened, that region has become destabilized.
[02:35:20.792 --> 02:35:22.754]  I don't hold any brief for Saddam Hussein.
[02:35:22.954 --> 02:35:24.515]  I think that he was a terrible man.
[02:35:25.056 --> 02:35:29.960]  But there was a stability and checks and balances at that time that doesn't exist anymore.
[02:35:30.120 --> 02:35:31.421]  There's a kind of anarchy.
[02:35:32.081 --> 02:35:34.644]  And it's a little bit like a bump under the rug.
[02:35:36.445 --> 02:35:45.169]  We dealt as well as we could with Al-Qaeda for years, and now we've got ISIL, and pretty soon it will be somebody else.
[02:35:45.629 --> 02:35:50.291]  And it's impossible for us to put boots on the ground everywhere that we go.
[02:35:50.552 --> 02:35:55.234]  We can't police the entire world, so it's just a little bit depressing.
[02:35:55.854 --> 02:36:07.843]  There's Stephen King on HuffPost Live talking about permanent war for permanent peace and of course the characteristic of a Benin Republic is expansion abroad, empirical expansion abroad.
[02:36:08.544 --> 02:36:13.788]  While the police state grows at home they see Stephen King fears the world is starting to look like Orwell's 1984.
[02:36:15.549 --> 02:36:19.110]  We also got another clip which ties into this regarding the police state.
[02:36:19.631 --> 02:36:21.591]  Cash is now criminal.
[02:36:21.792 --> 02:36:28.674]  Possession of cash is being treated as a criminal offence in and of itself by some police departments.
[02:36:28.694 --> 02:36:30.235]  Here's a clip from John Oliver.
[02:36:31.366 --> 02:36:35.787]  Public trust in the police is one of the most vital elements in a civilized society.
[02:36:35.847 --> 02:36:40.849]  But for many Americans, that trust has been undermined by a procedure called civil forfeiture.
[02:36:41.249 --> 02:36:48.451]  Now, I know it sounds like a Gwyneth Paltrow euphemism for divorce, but incredibly, it's actually even worse than that.
[02:36:49.324 --> 02:37:00.390]  Civil asset forfeiture is really a mechanism by which the state and federal government can seize people's property without having to convict them of a crime.
[02:37:00.791 --> 02:37:03.692]  Most people can't afford to hire a lawyer to challenge it.
[02:37:04.333 --> 02:37:06.454]  It's really legalized robbery by law enforcement.
[02:37:07.148 --> 02:37:10.510]  And think about it, that is a tough crime to report to the police.
[02:37:11.051 --> 02:37:13.172]  Give me a description of what the guy looked like.
[02:37:13.533 --> 02:37:17.475]  Well, to be honest, he looked a lot like the guy currently asking me what the guy looked like.
[02:37:18.296 --> 02:37:21.918]  And if you think this sounds bad, just wait until you see how it looks.
[02:37:22.299 --> 02:37:36.369]  Because the Washington Post recently published a major investigation featuring stories like that of this man, who was driving from Michigan to San Francisco with $2,400 in cash that his dad had lent him to start a new job when he was pulled over in Nevada.
[02:37:37.302 --> 02:37:43.450]  I gave him my license and registration, and then as he was looking at that information, he asked me how much money I was traveling with.
[02:37:43.631 --> 02:37:46.334]  Lee told him about the money his dad gave him, which he kept in the trunk.
[02:37:47.155 --> 02:37:51.441]  He told me to turn on my air vents on high, and roll up my windows.
[02:37:52.242 --> 02:37:55.206]  And get out of the car because he was going to run a canine around it.
[02:37:55.707 --> 02:37:57.710]  Dove didn't find drugs, but he did find the $2,400.
[02:37:57.790 --> 02:38:07.022]  He said, no, I'm going to keep the money because I've concluded through my investigation here that you are traveling from Michigan to California to purchase drugs.
[02:38:07.955 --> 02:38:08.235]  Wow.
[02:38:08.876 --> 02:38:22.729]  There is so much wrong there, including the fact that any policeman who genuinely believes you need to travel from Michigan to California to purchase drugs needs to be introduced to the concept of the University of Wisconsin-Madison.
[02:38:22.789 --> 02:38:22.869]  Okay.
[02:38:22.909 --> 02:38:24.030]  That's the click there.
[02:38:25.251 --> 02:38:30.237]  And it's basically, you know, your property is guilty until proven innocent, David Knight.
[02:38:30.257 --> 02:38:33.381]  This is about the criminalization of merely possessing cash.
[02:38:33.562 --> 02:38:35.824]  Well, I'm glad to see that mainstream media is starting to talk about this.
[02:38:35.864 --> 02:38:38.388]  I remember back in the 90s when I was involved in the Libertarian Party.
[02:38:38.708 --> 02:38:41.131]  We were screaming at the top of our lungs.
[02:38:41.992 --> 02:38:49.294]  About civil asset forfeiture and the way that it was destroying the fabric of our society, law enforcement, the courts, everything.
[02:38:49.734 --> 02:38:54.255]  They can go in and charge an inanimate object with a crime and they've done it over and over again.
[02:38:54.295 --> 02:38:57.976]  And this is really old news back in the 90s, early 90s, before the internet.
[02:38:58.416 --> 02:39:04.517]  They would go in and they would, you would see court cases where it was US government versus Learjet serial numbers, blah, blah, blah, they confiscate.
[02:39:04.537 --> 02:39:05.818]  Why they confiscate that Learjet?
[02:39:05.838 --> 02:39:06.758]  Because a guy who
[02:39:07.278 --> 02:39:15.543]  Who offered essentially a contract taxi service, if you will, had flown a couple of individuals out of the country into Canada and then back.
[02:39:15.764 --> 02:39:19.526]  They subsequently found that those individuals were involved in a drug deal.
[02:39:19.546 --> 02:39:20.206]  They arrested them.
[02:39:20.226 --> 02:39:20.827]  They charged them.
[02:39:20.867 --> 02:39:22.588]  They never charged the guy who owned the plane.
[02:39:22.608 --> 02:39:29.753]  They never asserted that he had any culpability in any of this, any knowledge of what was going on, yet they still would confiscate his plane.
[02:39:30.413 --> 02:39:34.035]  I could tell you stories for a half hour about what was going on with this.
[02:39:34.076 --> 02:39:35.757]  I'm glad they're finally paying attention to it.
[02:39:36.537 --> 02:39:39.018]  But look at the situation with LIBOR, for example.
[02:39:39.058 --> 02:39:45.740]  We've got a London banker, a senior banker for a London bank, pleading guilty to fixing the LIBOR rate.
[02:39:46.160 --> 02:39:48.661]  He is facing up to 10 years in jail.
[02:39:48.901 --> 02:39:50.101]  Now, he hasn't been sentenced yet.
[02:39:50.121 --> 02:39:52.762]  In other words, that's the maximum he's going to get.
[02:39:53.282 --> 02:40:02.345]  People who are found guilty of possessing a small amount of marijuana, thanks to the Reagan administration's mandatory minimums, can get more than 10 years just for that.
[02:40:02.726 --> 02:40:03.526]  But this is a guy
[02:40:04.620 --> 02:40:10.482]  And these are banks where they say, according to this RT article, they fraudulently boosted their profits.
[02:40:10.922 --> 02:40:16.984]  They say a senior banker has pled guilty to a conspiracy to defraud and manipulate the LIBOR.
[02:40:17.364 --> 02:40:21.386]  And they're saying that he colluded, his bank and other banks colluded together.
[02:40:21.426 --> 02:40:22.426]  This is a conspiracy.
[02:40:22.466 --> 02:40:24.587]  This is a real conspiracy, folks.
[02:40:24.887 --> 02:40:25.667]  It really happens.
[02:40:25.967 --> 02:40:27.868]  They're charging them with the crime of conspiracy.
[02:40:27.908 --> 02:40:31.049]  They colluded with other banks to manipulate the overall rate.
[02:40:32.089 --> 02:40:38.695]  And these other banks are banks like the Royal Bank of Scotland, the Deutsche Bank Credit Suisse and JP Morgan and Citigroup.
[02:40:38.735 --> 02:40:46.321]  And of course we've seen other organizations like HSBC and Bank of America when they were involved in money laundering for drug dealers.
[02:40:46.942 --> 02:40:47.843]  Nobody went to jail.
[02:40:48.003 --> 02:40:53.508]  They got a fine that was a slap on the wrist compared to the amount of money that they had made.
[02:40:53.848 --> 02:40:57.091]  So we see this difference in the way people are treated.
[02:40:57.151 --> 02:40:58.392]  It's absolutely outrageous.
[02:40:58.532 --> 02:40:59.193]  It destroys
[02:40:59.873 --> 02:41:10.808]  Everything that our legal system is based on, that they could confiscate your property by the legal fiction that your property committed a crime, even though you, while you were operating your plane or had your cash, did not commit a crime.
[02:41:10.928 --> 02:41:12.070]  It's absolutely outrageous.
[02:41:12.631 --> 02:41:14.373]  And going back to one of those cases there...
[02:41:15.074 --> 02:41:25.021]  I mean, I've got the quote of an officer who, this was his justification for confiscating a driver's cash, quote, common people do not carry this much U.S.
[02:41:25.081 --> 02:41:25.541]  currency.
[02:41:25.981 --> 02:41:34.767]  You saw in the case there, it was $2,400, which in today's world with the inflation is not a great deal of money, especially if you're going on a long trip.
[02:41:34.807 --> 02:41:40.351]  I mean, I've been interrogated before for taking over 2,000 Euros through an airport, so
[02:41:40.931 --> 02:41:49.478]  It really is insane how they're treating just the carrying of cash, and I guess... Let's understand, too, that cash is probably not going to make it back to the police department.
[02:41:49.558 --> 02:41:52.200]  It's going to go in the pocket of that corrupt cop, most likely.
[02:41:52.660 --> 02:41:55.883]  That's another issue, is that it corrupts law enforcement.
[02:41:56.103 --> 02:41:57.824]  It doesn't just destroy our due process.
[02:41:58.144 --> 02:42:02.428]  It corrupts law enforcement, and that's what happens when we try to solve a problem that is essentially
[02:42:02.908 --> 02:42:09.910]  A medical problem, a psychological problem, a spiritual problem, we try to solve it with this hammer called force.
[02:42:10.250 --> 02:42:12.411]  You know, that's the, using the government against it.
[02:42:12.671 --> 02:42:18.472]  It failed with alcohol prohibition, but at least they had the decency and the respect for the law to enact a constitutional amendment.
[02:42:18.512 --> 02:42:21.633]  They didn't even bother with that for everything that they're doing that were on drugs.
[02:42:21.853 --> 02:42:25.954]  They don't even have the authority, they didn't give themselves the authority under the Constitution to do it.
[02:42:25.974 --> 02:42:28.575]  They're just using raw, intimidating force.
[02:42:29.455 --> 02:42:37.058]  I mean, it becomes endemic to a point where, you know, if the cops see other people doing this, they see them stealing the cash, pocketing it in some cases.
[02:42:37.558 --> 02:42:42.720]  Just like the TSA, where they would steal your iPad, steal numerous other valuable items.
[02:42:42.780 --> 02:42:49.523]  It becomes kind of expected, kind of embraced and accepted by the other employees that this is just how, this is just the way it's done.
[02:42:49.583 --> 02:42:52.764]  So, you know, it feeds off itself in a way, David.
[02:42:53.004 --> 02:42:55.166]  Yeah, it's absolutely disgusting.
[02:42:55.546 --> 02:42:59.510]  And I hope that people are finally, as I said, it's good to see the mainstream media picking it up.
[02:42:59.870 --> 02:43:03.033]  Comedians joking about it even though it is kind of a black humor.
[02:43:03.933 --> 02:43:08.838]  Hopefully we will do something about it as we talked about earlier or last week when you and I were here in the studio.
[02:43:09.198 --> 02:43:14.302]  The incarceration rate that America has is just outrageous compared to every other country.
[02:43:14.322 --> 02:43:20.488]  We put a much larger percentage of our population in jail than even repressive communist regimes have done in the past.
[02:43:21.320 --> 02:43:32.553]  What's interesting about the fact that it is, you know, in a comedy piece is the fact that those comedy shows, particularly Comedy Central, they're only beaten now by Fox News in terms of viewers.
[02:43:32.613 --> 02:43:41.184]  All the top evening Fox News shows get the most viewers, obviously, but now the likes of Comedy Central, The Daily Show, are beating CNN, beating MSNBC.
[02:43:41.704 --> 02:43:48.430]  Because at least they give you a little bit of truth in with all the satire, whereas you're not going to get that with the big networks, obviously.
[02:43:48.470 --> 02:43:52.353]  But moving on, David, you wanted to mention this American journalist who caught Ebola.
[02:43:53.074 --> 02:44:00.701]  Yeah, we're seeing, and again, this goes back to the, we talked about earlier, the difference between the way it's treated politically and the way that it's treated medically.
[02:44:01.341 --> 02:44:06.065]  And, of course, the political aspect has a political correctness aspect to it.
[02:44:06.105 --> 02:44:07.927]  We have this story on Infowars.com.
[02:44:07.947 --> 02:44:11.790]  Neighbors of Ebola patients say that they feel discriminated against.
[02:44:11.850 --> 02:44:22.800]  Well, the reality is, is that if you look back at the apartment complex where this lady that Mr. Duncan caught it from lived, nine people are dead there.
[02:44:23.360 --> 02:44:24.821]  Both of her parents have Ebola.
[02:44:24.901 --> 02:44:26.582]  Her brother has already died of Ebola.
[02:44:27.022 --> 02:44:27.802]  Mr. Duncan has it.
[02:44:27.842 --> 02:44:35.085]  So basically, that apartment complex has essentially become a death sentence for everybody over there.
[02:44:35.586 --> 02:44:36.626]  And this is what they said.
[02:44:36.666 --> 02:44:38.187]  They said, we've been through this over and over again.
[02:44:38.507 --> 02:44:43.850]  We tell people no matter how much you love the person, it is the health authority's responsibility to pick up the sick people.
[02:44:44.230 --> 02:44:48.772]  That's the message that we're not getting from the CDC, from Judge Jenkins.
[02:44:48.812 --> 02:44:50.833]  They're giving people just the opposite message.
[02:44:51.713 --> 02:44:58.518]  Cavalierly coming into these areas and just talking about how there's zero risk and of course risk is not a binary thing.
[02:44:58.558 --> 02:45:02.241]  It isn't like there's a hundred percent chance you're going to get it or a zero percent chance you're going to get it.
[02:45:02.661 --> 02:45:03.902]  It's an analog function.
[02:45:03.942 --> 02:45:05.583]  There's a varying scale of risk.
[02:45:06.103 --> 02:45:15.130]  As we all know, we've all been in situations where someone has been sick with a cold or virus and some people that were in close proximity to them would get it.
[02:45:15.290 --> 02:45:15.930]  Others wouldn't.
[02:45:16.391 --> 02:45:19.393]  But why would we take that chance with it?
[02:45:19.433 --> 02:45:21.054]  And of course this story comes out
[02:45:21.434 --> 02:45:30.197]  From ABC News about a US journalist who's just being brought back for treatment to the United States said that he got Ebola while cleaning an infected car.
[02:45:30.998 --> 02:45:37.220]  So what does that tell us about this sloppy cleanup work where these guys were pressure washing with no protective equipment?
[02:45:38.260 --> 02:45:42.601]  Turning whatever was on the sidewalk into aerosol days afterwards.
[02:45:42.641 --> 02:45:44.182]  But they just left it there for days.
[02:45:44.262 --> 02:45:53.524]  By that time, perhaps the virus was dead, being exposed to the light, being exposed and left there from at least Sunday until Thursday afternoon when they did it.
[02:45:53.884 --> 02:45:55.425]  It was there for a full, what, four days?
[02:45:56.225 --> 02:45:57.905]  So it may have been dead by that point.
[02:45:58.045 --> 02:45:58.706]  Hopefully it was.
[02:45:58.826 --> 02:45:59.926]  But during that time,
[02:46:00.606 --> 02:46:08.653]  During that time, when he threw up on Sunday, to the time that it died, however long that was, people who walked by there were exposed to that.
[02:46:08.673 --> 02:46:10.814]  I'm going to go to a quick call now.
[02:46:11.055 --> 02:46:13.517]  Mike in Pennsylvania, you're on the air, go ahead.
[02:46:13.537 --> 02:46:15.258]  Hi, gentlemen.
[02:46:15.759 --> 02:46:18.000]  You guys are on the perfect topic.
[02:46:18.160 --> 02:46:19.902]  This is what I was calling to try to get at here.
[02:46:20.282 --> 02:46:23.345]  We're going to know very soon, within 20 days or so,
[02:46:25.425 --> 02:46:40.635]  If these practices that they're not doing okay and being very sloppy with really are, you know, the true Ebola virus, because people are just going to start getting it everywhere with the way they've handled it.
[02:46:40.976 --> 02:46:43.737]  I mean, this is absolutely ridiculous, number one.
[02:46:44.318 --> 02:46:47.480]  They don't seem to be very concerned about it, okay?
[02:46:48.000 --> 02:46:53.284]  So, I mean, in a month from now, if we don't have cases breaking out everywhere,
[02:46:54.630 --> 02:46:55.992]  It's a given it was a false flag.
[02:46:56.273 --> 02:47:00.361]  I mean, because nobody in their right mind would do these things under any normal situation.
[02:47:01.363 --> 02:47:03.387]  Well, I mean, the CDC again...
[02:47:04.332 --> 02:47:06.173]  People are contradicting it on every level.
[02:47:06.193 --> 02:47:10.315]  I mean, I've got this article here, US nurses say they are unprepared to handle Ebola patients.
[02:47:10.695 --> 02:47:16.698]  These are the nurses working in the actual hospitals where any potential Ebola victims will be taken.
[02:47:17.098 --> 02:47:27.382]  And again, the hospital that took in patient zero, Duncan, last week, they had all received Ebola training before he arrived and yet they sent him home anyway.
[02:47:27.883 --> 02:47:28.323]  Now we have
[02:47:28.903 --> 02:47:35.825]  Hundreds of nurses last week, I believe, protesting against the fact that they had not received proper Ebola training.
[02:47:36.285 --> 02:47:38.545]  We also have this article out of Reuters today.
[02:47:39.206 --> 02:47:45.667]  There you see, up on Enforce.com, the shocking truth, the US medical system is woefully unprepared for Ebola.
[02:47:45.687 --> 02:47:52.169]  So, David, I mean, the problem is, if this does become more widespread, we're not going to be ready to handle it, clearly.
[02:47:53.271 --> 02:47:54.252]  That's absolutely true, Paul.
[02:47:54.312 --> 02:48:02.142]  And you know, just as you were talking to Robert David Steele, he made the comment that the CDC was not being honest with medical care workers.
