[00:00:01.732 --> 00:00:02.894]  Coast to coast.
[02:44:17.487 --> 02:44:19.228]  Probably giving you their actual battle plan right now.
[02:44:19.808 --> 02:44:22.129]  Just going out into the ether and all the data and pulling it out.
[02:44:23.314 --> 02:44:24.895]  Then, oh my gosh, you can't resist.
[02:44:24.935 --> 02:44:28.198]  These people that are resisting, they're helping the Chinese defeat our troops.
[02:44:28.538 --> 02:44:30.319]  Images of sinking aircraft carriers.
[02:44:30.900 --> 02:44:35.843]  The public will then go under mind control and say, yes, we've got to root out the domestic group.
[02:44:36.344 --> 02:44:38.625]  They're with the Chinese or they're with Al Qaeda.
[02:44:38.665 --> 02:44:40.627]  I'm telling you, that's the plan right there.
[02:44:42.506 --> 02:44:46.468]  Through the crisis today of just days of racking my mind about what they're going to do.
[02:44:46.508 --> 02:44:48.470]  I think that's a prime battle plan that you just heard.
[02:44:48.490 --> 02:44:54.053]  Because again, top generals in history can look at the other enemy and know them well enough to know what move they're going to make.
[02:44:54.333 --> 02:44:55.994]  And then you're able to be ready to counter that.
[02:44:56.014 --> 02:44:59.756]  And I'm telling you folks, I have immersed myself in this like no one else probably.
[02:45:01.417 --> 02:45:04.399]  And that is one of their main plans that you just heard on air.
[02:45:07.241 --> 02:45:08.442]  That plan you just heard
[02:45:09.975 --> 02:45:11.737]  That is what they're lining up to do.
[02:45:11.938 --> 02:45:15.783]  You notice years ago we told you before the financial collapse they would bring all this into place.
[02:45:15.803 --> 02:45:16.924]  I want to go to our reporters now.
[02:45:17.245 --> 02:45:18.626]  We'll obviously do some overdrive here.
[02:45:19.924 --> 02:45:23.906]  We're going to go to Jakari Jackson who's outside the Golden Gate Bridge.
[02:45:23.926 --> 02:45:25.046]  It looks like he's on the city side.
[02:45:25.066 --> 02:45:28.968]  He's going to give us the radiation readings and tell us where he's going next.
[02:45:28.988 --> 02:45:41.173]  We're also going to send him to some water treatment plants because we just had a tipster remind me that water treatment plants is where the radiation precipitates out because it condenses there or the word would be
[02:45:43.004 --> 02:45:44.467]  Dehydrates there, basically.
[02:45:45.289 --> 02:45:46.812]  It's a concentrate of it.
[02:45:46.832 --> 02:45:47.674]  That's a good tip.
[02:45:47.714 --> 02:45:49.117]  They're going to go on down to Southern California.
[02:45:49.638 --> 02:45:51.602]  But Jakari Jackson, thank you for joining us today, sir.
[02:45:52.640 --> 02:45:53.701]  Thanks for having us, Alex.
[02:45:53.721 --> 02:45:56.343]  We're out here, like you said, right outside the Golden Gate Bridge.
[02:45:56.603 --> 02:45:57.704]  We're continuing our tour.
[02:45:58.044 --> 02:46:00.065]  We've gone as far north as Portland, Oregon.
[02:46:00.105 --> 02:46:01.907]  Now we're back down here in San Francisco.
[02:46:02.207 --> 02:46:07.731]  Because just a little bit south of here, we had some very high levels of radiation at Half Moon Bay at Surfers Beach.
[02:46:07.991 --> 02:46:12.775]  We found radiation levels in excess of 10 times of what's considered normal for that location.
[02:46:13.055 --> 02:46:13.815]  So we came up here.
[02:46:13.875 --> 02:46:14.596]  It's not too far.
[02:46:14.856 --> 02:46:17.738]  So we want to warn these people out here, and we'll do that right after this broadcast.
[02:46:18.699 --> 02:46:19.600]  Well, good job.
[02:46:19.640 --> 02:46:21.201]  What other intel do you have?
[02:46:22.165 --> 02:46:23.186]  Well, we've been out here, Alex.
[02:46:23.226 --> 02:46:29.233]  We came with our Geiger counter using the CPMs, the counts per minute, and we found about 62 counts per minute.
[02:46:29.593 --> 02:46:34.578]  Now, south of here at Half Moon Bay, they say the normal CPMs, or counts per minute, is around 30.
[02:46:34.879 --> 02:46:38.503]  So, we're heading about double of what's considered normal, just a little bit south.
[02:46:40.420 --> 02:46:43.483]  Jokari, that's good news and bad news, I guess.
[02:46:44.744 --> 02:46:54.111]  And I guess still no word with the city and the county there about why there's 1,000% higher in readings you got, 1,400% in other readings.
[02:46:54.411 --> 02:46:55.672]  They've confirmed it's much higher.
[02:46:55.692 --> 02:46:56.493]  Any word on that?
[02:46:58.194 --> 02:47:01.015]  Well, just like you said, Alex, there's the good news and the bad news.
[02:47:01.335 --> 02:47:08.096]  The good news is that in our travels, the concentration, the highest concentration of radiation seems to be centered around the Half Moon Bay area.
[02:47:08.116 --> 02:47:12.557]  Of course, not good news for those people who live in that location, but good news for everybody else.
[02:47:12.817 --> 02:47:19.338]  But we're still seeing high levels of radiation, higher levels of radiation double going up, going up north and also to the south of here.
[02:47:19.718 --> 02:47:27.900]  But people are still, they're debating, they say it may be naturally occurring radiation from things such as thorium, but I definitely do not want to discount that it could be Fukushima radiation.
[02:47:28.826 --> 02:47:34.508]  Sure, and there are a lot of earthquakes there, and that releases a lot of the thorium and radium and radon and the rest of it.
[02:47:34.988 --> 02:47:44.151]  The issue is that it's increasing from what it was in the past, and you've got Fukushima undoubtedly doing this, and you've had the cover up there, so that's why we're trying to cover this.
[02:47:44.171 --> 02:47:51.214]  We've only seen a few newspapers cover it, and they've tried to rebuff us, but then they admit that we're right.
[02:47:51.634 --> 02:47:53.875]  They just say that it's basically bad that we even care.
[02:47:54.750 --> 02:48:01.893]  That's pretty much the gist of it, and like I said yesterday on the show with Anthony Gucciardi, some people are convinced that it's global warming for whatever reason.
[02:48:02.193 --> 02:48:07.795]  Just many different theories and ideas as to what could be causing this high level of radiation.
[02:48:09.015 --> 02:48:14.357]  I'm wondering if a kaiju is to blame, and if it's about to come out of the ocean over there and attack the Golden Gate Bridge.
[02:48:15.417 --> 02:48:16.638]  I'm not exactly sure.
[02:48:16.678 --> 02:48:19.979]  That's one theory that I wouldn't be surprised to hear out here, Alex.
[02:48:20.390 --> 02:48:25.597]  You know, Jakar, you said you've been to Southern California before visiting family, but you've never been to Northern California.
[02:48:25.637 --> 02:48:26.178]  Memory serves.
[02:48:26.619 --> 02:48:28.742]  How beautiful is Central and Northern California?
[02:48:29.275 --> 02:48:33.818]  Well, I'll tell you, Alex, you guys were telling us when we were getting prepped for this mission that it was a very beautiful drive.
[02:48:33.858 --> 02:48:35.099]  It is very much that.
[02:48:35.499 --> 02:48:48.487]  It does concern me that, you know, the bioaccumulation could rise in those areas of the radiation, and we could get more radiation in those areas, but just on the outskirts, if you drove by it, it's just some of the most beautiful scenery, even out here in beautiful San Francisco.
[02:48:48.507 --> 02:48:50.769]  I don't know if the guys can get a shot of Alcatraz over there.
[02:48:50.889 --> 02:48:54.131]  Oh yeah, you're right there on the city side, right by the Presidio, right?
[02:48:54.642 --> 02:48:55.062]  That's right.
[02:48:55.222 --> 02:48:56.783]  It's a great location, Alex.
[02:48:56.803 --> 02:48:57.823]  We're very happy to be here.
[02:48:58.403 --> 02:49:00.124]  We are a little concerned about the radiation.
[02:49:00.164 --> 02:49:04.165]  Sometimes I think I might be safer out there in Alcatraz than out there in Half Moon Bay.
[02:49:04.606 --> 02:49:16.330]  But, you know, we're going to continue on the mission and when we get back we're just going to bathe in some iodine and we're going to keep going because we want all our info warriors and other people to know what's going out here so they can come out here with their own Geiger counters and do their own test.
[02:49:17.063 --> 02:49:22.368]  Absolutely, and you heard some of the radiologists earlier, they said wearing clothes is a big part because these particles are right to your body.
[02:49:23.188 --> 02:49:35.579]  Obviously, being around the area where it was a thousand percent higher than it should be probably isn't great, but they say when you fly in an airplane you probably get more radiation than that, but certainly I wouldn't be snorting any of the sand off the beach there at Half Moon Bay, Jacari.
[02:49:36.550 --> 02:49:46.957]  No, I wouldn't, and you know, as you mentioned that we talked to some people going up and down the coast just the other day when we came back to Half Moon Bay and people said they're, you know, once they got this information they stopped walking their dogs out there.
[02:49:47.278 --> 02:49:52.701]  One guy said his boys were swimming out there and he got the news, he pulled them out the water, he's not letting them go back as we talked about yesterday.
[02:49:52.721 --> 02:50:01.107]  A young lady said one of her friends goes swimming out there and he's going bald and she thinks it's exactly from directly related to Surfers Beach and the high levels.
[02:50:01.127 --> 02:50:04.670]  She was saying in a matter of months, it's like sudden clumps of hair falling out.
[02:50:04.790 --> 02:50:06.951]  Because like I asked, I said, you know, people go bald.
[02:50:07.211 --> 02:50:08.932]  But she said, no, you don't understand, sir.
[02:50:08.992 --> 02:50:09.993]  He's gone bald.
[02:50:10.273 --> 02:50:11.453]  And he won't stop swimming in there.
[02:50:11.493 --> 02:50:14.455]  I try to tell him to get out of that water, but he keeps going back.
[02:50:15.715 --> 02:50:16.076]  Wow.
[02:50:16.576 --> 02:50:18.617]  So where are you going after this, Shaqar?
[02:50:18.637 --> 02:50:21.759]  You're going to talk to locals, then I guess you're starting down towards Los Angeles?
[02:50:22.379 --> 02:50:23.219]  Yes, that's right, Alex.
[02:50:23.239 --> 02:50:26.621]  We'll go do a man on the street out right after this broadcast.
[02:50:26.971 --> 02:50:29.354]  Then we'll head south to Diablo Canyon.
[02:50:29.374 --> 02:50:32.658]  There's a nuclear facility out there we want to test around that location.
[02:50:32.958 --> 02:50:33.859]  Also Los Angeles.
[02:50:33.879 --> 02:50:40.186]  So hit up some of the sites and scenes out there and just continue down south looking for these levels of radiation.
[02:50:40.487 --> 02:50:43.310]  Now like I said we're not always encountering high levels which is a good deal.
[02:50:43.650 --> 02:50:48.113]  But we definitely want to warn the people that bioaccumulation could increase, and we definitely want people to be aware.
[02:50:48.133 --> 02:50:53.476]  Absolutely, because even if it's just double in many areas what it should be, it shows something's going on there.
[02:50:53.496 --> 02:50:57.798]  Well, investigative reporter Jakari Jackson with the rest of the great crew is out there tomorrow.
[02:50:57.838 --> 02:50:59.880]  Jakari, I want you on for a full 30 minutes.
[02:50:59.920 --> 02:51:04.402]  I want to talk to you and the rest of the crew to get their takes on everything that's been happening.
[02:51:04.442 --> 02:51:08.105]  Jakari Jackson reporting from Central California, the Bay Area.
[02:51:08.125 --> 02:51:08.525]  Stay with us.
[02:51:10.069 --> 02:51:16.253]  Ladies and gentlemen, America is more dangerous than ever with nine million property crimes last year.
[02:51:16.693 --> 02:51:18.654]  Crimes are happening every day.
[02:51:19.155 --> 02:51:21.836]  Be proactive and protect your home and family.
[02:51:22.177 --> 02:51:26.879]  SimpliSafe home security system helps guard against criminals, thugs, and thieves.
[02:51:27.260 --> 02:51:32.643]  Listen, SimpliSafe is the absolute best alarm system and company in America today.
[02:51:32.963 --> 02:51:33.744]  Here's why.
[02:51:34.024 --> 02:51:36.305]  We offer a 60-day money-back guarantee.
[02:51:36.605 --> 02:51:37.266]  It's affordable.
[02:51:37.646 --> 02:51:41.829]  No contracts to sign and is built with the latest wireless technology.
[02:51:42.129 --> 02:51:47.913]  SimpliSafe protects the ones you love the most, even if a criminal cuts your power and phone lines.
[02:51:48.193 --> 02:51:52.856]  When you order today, you'll receive a 10% discount along with a free keychain remote.
[02:51:53.076 --> 02:51:53.537]  Don't wait!
[02:51:53.737 --> 02:51:56.259]  This offer is only valid through January 31st.
[02:51:56.459 --> 02:52:00.742]  Take advantage of this special discount offer at GetSimpliSafe.com.
[02:52:01.022 --> 02:52:03.023]  That's GetSimpliSafe.com.
[02:52:03.283 --> 02:52:07.326]  Protect your home and family now at GetSimpliSafe.com.
[02:52:10.615 --> 02:52:17.079]  Big business has discovered the preparedness market, and that makes it difficult to know where to go and who to trust.
[02:52:17.420 --> 02:52:21.883]  MyPatriotSupply.com is owned and operated by Patriots just like you.
[02:52:22.183 --> 02:52:31.369]  Has the best prices on storable food, non-GMO seeds, water filtration devices, home canning equipment, survival and self-reliance books, and more.
[02:52:31.689 --> 02:52:37.613]  MyPatriotSupply.com has old-fashioned values and the absolute best customer service in the industry.
[02:52:37.853 --> 02:52:39.154]  Look for the deal of the day.
[02:52:39.434 --> 02:52:42.677]  Unique, affordable survival supplies that fit anyone's budget.
[02:52:42.837 --> 02:52:46.420]  Get same-day shipping on all orders and free shipping on orders over $49.
[02:52:46.680 --> 02:52:48.321]  Call 866-229-0927.
[02:52:48.341 --> 02:52:49.222]  866-229-0927.
[02:52:49.242 --> 02:53:00.110]  Or visit MyPatriotSupply.com for emergency preparedness, self-reliance, and food independence.
[02:53:00.551 --> 02:53:03.193]  Shop with a name you know and a name you can trust.
[02:53:03.433 --> 02:53:06.175]  Before it's time to survive, it's time to prepare.
[02:53:06.456 --> 02:53:19.166]  MyPatriotsupply.com In the last 50 years, iodine has been phased out of our staple foods and replaced with the halogen bromine, a practice now banned in nations around the world.
[02:53:19.466 --> 02:53:21.308]  Guess what else is in the halogen family?
[02:53:21.488 --> 02:53:22.189]  Fluoride.
[02:53:22.389 --> 02:53:24.630]  Ladies and gentlemen, Alex Jones here.
[02:53:24.790 --> 02:53:30.574]  In 1924, the federal government did the right thing and encouraged salt producers to add iodine.
[02:53:30.834 --> 02:53:33.656]  It's the good halogen on the periodic table.
[02:53:33.756 --> 02:53:35.618]  And the results are on record.
[02:53:35.738 --> 02:53:41.822]  Reports documented a 15-point IQ increase in areas that had previously been deficient in iodine.
[02:53:42.022 --> 02:53:44.164]  Bottom line, iodine is important.
[02:53:44.424 --> 02:53:47.025]  Unbound, clean, in a glycerin base.
[02:53:47.326 --> 02:53:50.708]  Nascent iodine was the answer for myself and my family.
[02:53:50.808 --> 02:53:55.373]  You'll find Survival Shield Nascent Iodine exclusively at InfoWarsLife.com.
[02:53:56.214 --> 02:54:00.980]  InfoWars Life Survival Shield Nascent Iodine isn't just for emergencies.
[02:54:01.280 --> 02:54:02.321]  I take it every day.
[02:54:02.481 --> 02:54:05.325]  That's InfoWarsLife.com or call toll free 888-253-3139.
[02:54:28.242 --> 02:54:34.007]  We are in the middle of unbelievable wonderment.
[02:54:34.107 --> 02:54:36.509]  So much good, so much beauty, so much to protect.
[02:54:36.849 --> 02:54:51.782]  And we've allowed the television and this artificial culture to literally program us with anti-human garbage to make us malfunction so that we can be conquered and then executed.
[02:54:53.191 --> 02:54:58.134]  And never even know we were killed by soft kill weapons that are on record being put in our food supply.
[02:54:58.934 --> 02:55:01.196]  And I don't know how you counter something like that.
[02:55:03.477 --> 02:55:07.859]  I mean, it's like people didn't believe Hitler was doing what he did for the first six, seven years he was in power.
[02:55:09.420 --> 02:55:10.641]  Really, the first eight, nine years.
[02:55:12.982 --> 02:55:17.325]  And it's just par for the course, historically, and we're in the middle of this craziness.
[02:55:18.820 --> 02:55:23.582]  And the average person is so narcissistic and so into being cool because of the television.
[02:55:23.602 --> 02:55:26.423]  The television shows you this arrested development, the way people act.
[02:55:27.083 --> 02:55:29.124]  And people act like people act on television.
[02:55:29.144 --> 02:55:29.864]  That's not real.
[02:55:30.524 --> 02:55:33.065]  So you're talking to these programmed people that aren't real.
[02:55:34.365 --> 02:55:36.306]  And you can't get through to them because they're delusional.
[02:55:36.646 --> 02:55:40.527]  They think if they just laugh at someone that cares, that that gives them power.
[02:55:40.808 --> 02:55:41.408]  They're delusional.
[02:55:41.428 --> 02:55:44.409]  I mean, look at this article that I keep saying I'm going to cover and I haven't.
[02:55:44.909 --> 02:55:47.610]  Children who watch too much TV may have damaged brain structures.
[02:55:49.673 --> 02:55:52.415]  The more time a child spends watching TV, the more profound the change is.
[02:55:52.475 --> 02:55:58.078]  It leads to more gray matter in the regions, and less in others, around the frontal polar cortex of the area of the brain.
[02:55:59.418 --> 02:56:01.960]  And it goes into saying it doesn't allow them to differentiate.
[02:56:01.980 --> 02:56:09.644]  It was a Japanese study that looked at 276 children ages 5 to 18 who watched between 0 and 4 hours per day, with the average being about 2 hours.
[02:56:10.224 --> 02:56:16.728]  MRI brain scans showed children who spent the most hours in front of the box had greater amounts of gray matter in the regions around the frontal cortex.
[02:56:18.200 --> 02:56:20.201]  In the area of the front of the frontal lobe.
[02:56:20.641 --> 02:56:28.946]  But the increased volume was a negative thing and it was linked to lower verbal intelligence, said the authors from the University of the City of Sindali.
[02:56:30.467 --> 02:56:40.473]  They suggested gray matter could be compared to body weight and said these brain areas needed to be pruned during childhood in order to operate efficiently.
[02:56:41.054 --> 02:56:45.977]  These areas show developmental cortex thinning during development.
[02:56:46.806 --> 02:56:55.432]  And children with superior IQ show the most vigorous thinning cortical in these areas, the team wrote.
[02:56:55.852 --> 02:56:59.054]  These areas show developmental thinning during development.
[02:56:59.874 --> 02:57:04.617]  And the children with superior IQs show the most vigorous thinning in the area, the team wrote.
[02:57:05.178 --> 02:57:06.559]  Now again, other areas of the brain
[02:57:07.563 --> 02:57:09.104]  It's better to have more cells.
[02:57:09.865 --> 02:57:24.574]  But then when you get into the cerebral cortex, to layman terms put this, it is wired so specifically to be able to access all the other areas of the brain that when you go on into the study they found you're very good at watching and very good at being programmed.
[02:57:26.055 --> 02:57:36.582]  But it's basically turning your frontal lobes that are meant to process and be a traffic cop into like the rest of your brain tissue to make it simple.
[02:57:37.594 --> 02:57:42.661]  Where they couldn't focus, they couldn't make fast decisions, they couldn't critically think.
[02:57:42.701 --> 02:57:44.463]  They're really good at watching TV though.
[02:57:44.864 --> 02:57:51.773]  You become really good at being a spectator, really good at being a jellyfish, really big at doing nothing.
[02:57:53.260 --> 02:58:07.133]  In other studies, and this is not the first of its type, been around for 60-something years, listening to radio increases, if it's informational news, increases IQ, increases neuron connections.
[02:58:07.333 --> 02:58:09.916]  Reading, even more.
[02:58:11.157 --> 02:58:11.477]  Why?
[02:58:11.597 --> 02:58:17.163]  Because when I am reading and I say blue whale, you pull up a blue whale.
[02:58:18.288 --> 02:58:25.294]  That makes your cerebral cortex, tying into your ears, everything else in the areas of the brain that have memory.
[02:58:25.594 --> 02:58:30.218]  All those areas then build their muscles, their fibers, their neuron connections.
[02:58:31.359 --> 02:58:33.761]  I use muscle as a figurative speech, not really muscle.
[02:58:34.441 --> 02:58:35.462]  They all communicate.
[02:58:35.962 --> 02:58:36.703]  Okay, you understand?
[02:58:37.484 --> 02:58:39.926]  Because it has to go get the data, what's a blue whale look like?
[02:58:41.347 --> 02:58:43.008]  But when you're watching TV, it's right there.
[02:58:43.568 --> 02:58:44.549]  You don't have to do that.
[02:58:44.950 --> 02:58:47.572]  It actually grows the brain different in development.
[02:58:50.009 --> 02:58:51.790]  You are listening to GCN.
[02:58:53.492 --> 02:58:57.555]  Visit GCNlive.com today.
[02:58:59.476 --> 02:59:02.218]  Alex Jones here with a message to fellow freedom lovers.
[02:59:02.498 --> 02:59:07.342]  The prognosis for the entire planetary economic system runs from bad to worse.
[02:59:07.502 --> 02:59:14.687]  The globalist model is to shut down societies and starve patriots out until they acquiesce to the global takeover.
[02:59:14.827 --> 02:59:20.233]  That's why we've assembled the most vital and important preparedness items at InfoWarsShop.com.
[02:59:20.453 --> 02:59:24.177]  These are items that I did research on, that I personally use.
[02:59:24.477 --> 02:59:29.002]  You've got the LifeStraw, so you can turn fetid water into safe water anywhere you go.
[02:59:29.202 --> 02:59:34.428]  The KTOR Hand Crank Generator, to charge up key equipment during power outages or out in the field.
[02:59:34.668 --> 02:59:37.750]  Strategic Relocation 3rd Edition by Joel Skousen.
[02:59:37.890 --> 02:59:40.171]  When Disaster Strikes by Matthew Stein.
[02:59:40.411 --> 02:59:44.973]  Therosafe used by Homeland Security to protect yourself during any radiological event.
[02:59:45.174 --> 02:59:47.615]  Hand Crank Shortwave AM FM Radios.
[02:59:48.055 --> 02:59:55.079]  Everything that we've researched and found to be the best is available at InfoWarshop.com and your purchase makes our Info War possible.
[02:59:55.259 --> 02:59:56.299]  We're getting prepared.
[02:59:56.540 --> 02:59:56.940]  Are you?
[02:59:57.200 --> 02:59:57.980]  InfoWarshop.com
[03:00:00.325 --> 03:00:03.153]  Coast to coast, direct from Austin.
[03:00:03.915 --> 03:00:07.124]  You're listening to the Alex Jones Broadcasting Network.
[03:00:14.249 --> 03:00:18.413]  Big Brother, Mainstream Media, Government Cover-Ups.
[03:00:19.094 --> 03:00:19.895]  You want answers?
[03:00:20.675 --> 03:00:21.556]  Well, so does he.
[03:00:22.217 --> 03:00:25.840]  He's Alex Jones on the GCN Radio Network.
[03:00:26.401 --> 03:00:30.505]  And now, live from Austin, Texas, Alex Jones.
[03:00:30.725 --> 03:00:38.512]  All right, I appreciate folks holding, and I apologize for having you hold.
[03:00:39.977 --> 03:00:42.219]  Jerry's in Texas, this is a nuclear scientist.
[03:00:42.899 --> 03:00:49.884]  We'll go to Joe, Chris, Tom, and Dave, and then I'll hit this other news into overdrive that I didn't get to in the main transmission.
[03:00:51.425 --> 03:00:55.248]  Let's go ahead and talk to Jerry in Texas.
[03:00:55.288 --> 03:00:56.188]  Go ahead, you're on the air.
[03:00:57.089 --> 03:00:57.990]  Good afternoon, Alex.
[03:00:58.630 --> 03:01:07.056]  There is really almost no place you can go to get a concise concentration of Fukushima news, so I aggregated
[03:01:08.302 --> 03:01:12.044]  A huge number of different kinds of Fukushima stories to one site.
[03:01:12.124 --> 03:01:14.304]  Fukushima Update Report.
[03:01:14.425 --> 03:01:18.286]  And there's... Yeah, by the way, I told the guys last week I wanted to get you on.
[03:01:18.706 --> 03:01:19.686]  So I'm glad you called in.
[03:01:19.706 --> 03:01:22.527]  We'll get your name and number right now and we'll get you on.
[03:01:22.547 --> 03:01:24.268]  We've done so much coverage of this this week.
[03:01:24.348 --> 03:01:26.229]  I'll probably want to get you on for an update next week.
[03:01:27.049 --> 03:01:27.809]  Well, that's good.
[03:01:27.849 --> 03:01:29.990]  I really want to compliment you on having the doctor.
[03:01:30.050 --> 03:01:30.891]  He nailed it.
[03:01:31.371 --> 03:01:34.552]  I mean, I've got nothing that I could say that he didn't already say.
[03:01:35.617 --> 03:01:36.377]  It was incredible.
[03:01:36.738 --> 03:01:38.238]  You've done good getting that guy on.
[03:01:38.578 --> 03:01:39.038]  Well, thank you.
[03:01:39.078 --> 03:01:42.979]  By the way, Nico, one of our great producers, has contacted you, so look in your inbox.
[03:01:43.920 --> 03:01:44.800]  Okay, will do.
[03:01:45.020 --> 03:01:45.800]  I do appreciate it.
[03:01:45.840 --> 03:01:46.621]  Contacted you last week.
[03:01:46.981 --> 03:01:47.241]  Go ahead.
[03:01:47.521 --> 03:01:48.681]  Keep the spotlight on it.
[03:01:50.002 --> 03:01:50.582]  We are.
[03:01:50.642 --> 03:01:51.482]  What else is on your mind?
[03:01:51.542 --> 03:01:52.822]  I mean, what do you think is really going on?
[03:01:53.863 --> 03:01:56.364]  Oh, I think it's objectification from the very beginning.
[03:01:56.404 --> 03:01:58.244]  I had somebody come into the industry the other day.
[03:01:58.284 --> 03:01:59.244]  We know 10%.
[03:02:00.085 --> 03:02:02.065]  And what we know scares the heck out of us.
[03:02:02.105 --> 03:02:02.906]  So what is the other 90%?
[03:02:02.966 --> 03:02:03.226]  We don't know.
[03:02:05.444 --> 03:02:06.745]  I was talking to Arnie Gunderson.
[03:02:06.806 --> 03:02:12.330]  He said he's got some stuff he's going to release soon, and of course at that point he couldn't tell me what it was.
[03:02:12.350 --> 03:02:14.071]  Let's get Arnie Gunderson on ASAP, guys.
[03:02:14.091 --> 03:02:30.383]  In fact, we're going to get your number right now, sir, and get you, Arnie Gunderson, and everybody on because, you know, my issue is Fox News even reports at the university say all that radiation is going to start just hitting now over the next four months in a whole new wave, bigger than it originally hit, and there's no coverage.
[03:02:30.423 --> 03:02:32.285]  So, I mean, Fox did cover it to their
[03:02:33.441 --> 03:02:39.566]  Well, ABC really gave it a whitewash.
[03:02:40.046 --> 03:02:44.189]  I stayed up and lost a lot of sleep for nothing on the ABC Nightline Show.
[03:02:44.609 --> 03:02:45.230]  Ridiculous.
[03:02:46.250 --> 03:02:49.293]  Well, my issue is this culture of whitewashing everything's got to end.
[03:02:49.373 --> 03:02:55.777]  And it doesn't mean we have to run around like chickens with our heads cut off about everything, but I mean China says they're preparing to nuke the U.S.
[03:02:56.178 --> 03:02:57.138]  Russia's freaking out.
[03:02:58.779 --> 03:03:00.781]  China says they're set to invade
[03:03:02.096 --> 03:03:03.237]  I think it's craziness.
[03:03:03.257 --> 03:03:06.019]  I think like the doctor said, there's a
[03:03:32.321 --> 03:03:44.347]  A large group that has an agenda, and if it's building on fault lines or it's getting China worked up to go after the Philippines, it's all on the list.
[03:03:46.500 --> 03:03:48.841]  Oh man, and the elite have spent more in the U.S.
[03:03:48.861 --> 03:04:01.126]  than all countries combined on record on underground bases that are basically like shopping malls with pools and ten years of food and artificial sunlight and nuclear reactors and everything.
[03:04:01.386 --> 03:04:04.787]  And then we're all up here with these crooks playing God.
[03:04:04.807 --> 03:04:05.648]  It makes me so angry.
[03:04:05.688 --> 03:04:06.128]  God bless you.
[03:04:06.168 --> 03:04:06.888]  I appreciate your call.
[03:04:06.908 --> 03:04:08.909]  We're going to come back in this long segment.
[03:04:09.369 --> 03:04:15.853]  Final segment and go to Joe, Chris, Tom and Dave and that's it because I've got a couple news articles I said I was going to hit and I got to hit them.
[03:04:16.133 --> 03:04:18.635]  I mean I haven't even gotten into this incredibly arrogant statement.
[03:04:19.195 --> 03:04:20.376]  This is my top story today.
[03:04:21.457 --> 03:04:30.103]  Bailing out health insurers and helping Obamacare and a prominent consultant to health insurance companies
[03:04:31.229 --> 03:04:44.834]  Robert Lazowinski recently wrote a remarkably candid blog post that while Obamacare is almost certain to cause insurance costs to skyrocket, even higher than it already has, insurers won't be losing a lot of sleep over it.
[03:04:44.854 --> 03:04:46.615]  He goes on to brag they're going to make more money.
[03:04:46.635 --> 03:04:48.176]  I mean, that's ridiculous.
[03:04:48.936 --> 03:04:56.159]  They wrote it to scam everybody and shut down their competition, and now they're acting like, oh gee, we're not too worried, we're going to make more money.
[03:04:57.824 --> 03:05:02.413]  That's like going in and robbing a bank saying, gee, I'm not too worried about this bank robbery, I'm gonna get some money!
[03:05:03.375 --> 03:05:06.281]  Acting like you're not the bank robber while you're holding the frickin' gun!
[03:05:07.423 --> 03:05:08.445]  I mean, it's ridiculous!
[03:05:10.370 --> 03:05:15.431]  To thank you for being a loyal listener, we have a limited time freebie offer for you.
[03:05:16.111 --> 03:05:23.673]  Claim your free heirloom tomato seeds, just pay shipping, right now at 123freeseeds.com.
[03:05:24.433 --> 03:05:26.273]  These aren't ordinary seeds.
[03:05:26.753 --> 03:05:35.595]  These are heirloom, non-genetically modified, super seeds that are open pollinated and can be grown, harvested, and replanted endlessly.
[03:05:36.235 --> 03:05:41.361]  These survival seeds are actually more valuable than gold in a crisis.
[03:05:42.202 --> 03:05:54.215]  Go to 123freeseeds.com and you can get an airtight storage packet of 150 super seeds free while supplies last to say thank you for being a loyal listener.
[03:05:54.895 --> 03:05:56.477]  First come, first served.
[03:05:56.877 --> 03:05:57.778]  Just cover shipping.
[03:05:58.419 --> 03:06:04.750]  Go to 123freeseeds.com now to see if your free heirloom seeds are still available.
[03:06:05.131 --> 03:06:05.932]  That's 123freeseeds.com.
[03:06:09.534 --> 03:06:11.656]  GrantedLaw is a law firm with partners in each state we do business.
[03:06:11.716 --> 03:06:12.917]  Our initial consultation is free.
[03:06:12.977 --> 03:06:14.458]  GrantedLaw is not licensed in all states.
[03:06:14.558 --> 03:06:16.279]  Are you struggling to make your mortgage payments?
[03:06:16.480 --> 03:06:17.340]  Facing foreclosure?
[03:06:17.560 --> 03:06:20.583]  Trying to refinance or modify your home loan but have been turned down?
[03:06:20.883 --> 03:06:21.924]  Afraid you'll lose your home?
[03:06:22.184 --> 03:06:23.025]  There is a way out!
[03:06:23.165 --> 03:06:28.289]  The Obama administration has announced a government relief program called the Home Affordability and Stability Plan.
[03:06:28.569 --> 03:06:30.731]  Funded by the Housing and Economic Recovery Act.
[03:06:30.971 --> 03:06:33.673]  It's designed to save 9 million homes from foreclosure.
[03:06:33.934 --> 03:06:35.435]  And there's a good chance you qualify!
[03:06:35.575 --> 03:06:43.619]  We were three months behind on our payments, and the National Mortgage Helpline was able to get our mortgage company to take the payments we were behind, put them on the back of our loan, and lower our interest rate.
[03:06:43.819 --> 03:06:45.299]  Now we have a payment we can afford.
[03:06:45.460 --> 03:06:49.081]  Here's your chance to take advantage of this government-funded program that's sweeping the nation.
