[00:00:00.971 --> 00:00:03.257]  3139.
[02:19:56.359 --> 02:20:00.022]  And that's what I see as I meet many, many people in leadership.
[02:20:00.042 --> 02:20:03.004]  They either have a very humble heart or just the opposite.
[02:20:03.604 --> 02:20:07.107]  And, you know, I think eventually this all catches up.
[02:20:07.387 --> 02:20:09.950]  And I think we're in that in that phase of history.
[02:20:09.970 --> 02:20:13.774]  You know there's a lot of unrest in the country right now in the world right now.
[02:20:14.635 --> 02:20:26.087]  That's actually feeding I think the changes that are coming to and it's the necessity of another jump in human thinking and our ability to think is certainly there.
[02:20:26.147 --> 02:20:28.490]  I mean consider what we're dealing with on a day to
[02:20:28.510 --> 02:20:29.431]  We're good to go.
[02:20:53.990 --> 02:20:54.310]  Absolutely.
[02:20:54.330 --> 02:20:59.691]  And instead of trying to suppress the general population where there's guaranteed individuals that would take us to the next level,
[02:21:15.455 --> 02:21:20.400]  I mean, the elite should see the entire population as a treasure trove instead of a detriment.
[02:21:20.640 --> 02:21:27.167]  And then the self-fulfilling prophecy that we're junk, they program us with junk so they can point at us and say, see, we're better than them.
[02:21:27.447 --> 02:21:28.348]  That's not elitist.
[02:21:28.989 --> 02:21:31.111]  That's not what a real elite would think.
[02:21:32.393 --> 02:21:33.354]  It just makes no sense.
[02:21:34.315 --> 02:21:44.318]  Well, you know, again, as they fail to recognize the value of each human being and, you know, some countries don't put any value on humankind.
[02:21:44.338 --> 02:21:52.680]  And what we're seeing is more and more of that drifting into Western governments to the point where we're just numbers on a tax record.
[02:21:52.740 --> 02:21:55.520]  You know, we're chattel on so many levels.
[02:21:55.921 --> 02:21:57.441]  But that is not who we are.
[02:21:58.001 --> 02:21:59.423]  We are way more than that.
[02:21:59.663 --> 02:22:04.447]  We are powerful individuals capable of creating change within our neighborhoods and our communities.
[02:22:05.128 --> 02:22:06.229]  Do what you can.
[02:22:06.289 --> 02:22:08.952]  Don't take on some impossible task as individuals.
[02:22:09.312 --> 02:22:15.298]  Take on the one that you absolutely know you can do, whether it's these issues or other issues, and that's how change happens.
[02:22:15.658 --> 02:22:17.180]  Put people's feet to the fire.
[02:22:17.280 --> 02:22:18.361]  Confront the issues.
[02:22:18.861 --> 02:22:20.183]  Provide the information.
[02:22:20.843 --> 02:22:26.964]  That's the only way we're going to see the mindset change from this defeatist attitude.
[02:22:26.984 --> 02:22:32.846]  We need to rise up out of the ashes of our apathy, claim our birthright, and change the world.
[02:22:33.286 --> 02:22:34.726]  That's what we're each called to do.
[02:22:34.786 --> 02:22:36.026]  That's what we're here to do.
[02:22:36.366 --> 02:22:42.268]  And we can do it in every way, in every which way, with every small and large thing that each of us engage in.
[02:22:42.288 --> 02:22:43.748]  We don't have to wait for a group to form.
[02:22:43.848 --> 02:23:03.054]  No, that's right, and if you read the three or four books written by Brzezinski on this, who is one of the top global strategists, he's in the top five that we know of, that's all they talk about, openly, knowing the public doesn't read their books, is, you know, the human potential is too powerful, they're going to take over, and then we won't control the future and the life extension technologies, hurry, let's dumb them all down.
[02:23:04.015 --> 02:23:07.916]  Obviously, these are not the people to lead us, that they would act like this.
[02:23:08.536 --> 02:23:09.136]  Absolutely.
[02:23:09.517 --> 02:23:12.378]  And again, good leaders keep getting taken out.
[02:23:12.398 --> 02:23:16.621]  They either die in plane crashes, they get taken out in political scandal.
[02:23:17.502 --> 02:23:18.842]  This is the way it's done.
[02:23:19.002 --> 02:23:21.904]  You either play ball or they try and bury you.
[02:23:22.705 --> 02:23:23.785]  This is the way it happens.
[02:23:24.005 --> 02:23:27.768]  Here in Alaska, they're going to spend probably $20 million on a Senate race.
[02:23:28.648 --> 02:23:31.910]  There's only a couple hundred thousand votes that are going to decide that race here.
[02:23:32.270 --> 02:23:32.811]  There's only
[02:23:33.151 --> 02:23:33.711]  We're good to go.
[02:23:58.124 --> 02:24:03.725]  Dig into who these people are, make your decisions based on real records and the things that are important to you.
[02:24:03.965 --> 02:24:10.927]  Whether you support the R's or the D's or the independents, find at least people that you can believe in and do something for them.
[02:24:11.427 --> 02:24:13.427]  That's the only way anything ever changes.
[02:24:13.947 --> 02:24:21.969]  And then hope they rotate out before they get corrupted because unfortunately over time, that's inevitable with so many politicians.
[02:24:22.009 --> 02:24:26.390]  They value the power more than they value the opportunity to sell it.
[02:24:26.730 --> 02:24:29.672]  Hey Alex, how are you doing today?
[02:24:29.732 --> 02:24:32.354]  Hey, yeah, this is the first time I've called.
[02:24:32.394 --> 02:24:38.678]  I've been listening to you for about six months now, and I tell you what, I've enjoyed every episode that you put out.
[02:24:54.671 --> 02:24:58.955]  And I want to thank you and the other patriots that, you know, do what you do.
[02:24:59.735 --> 02:25:01.176]  And, you know, it's a shame.
[02:25:01.316 --> 02:25:11.845]  I posted a comment on Facebook a couple of weeks ago about how the United States has fallen under tyranny once again, you know, after almost 200 and some odd years ago.
[02:25:11.905 --> 02:25:12.966]  And I got called a fool for this.
[02:25:14.077 --> 02:25:17.659]  Well, there's a lot of weak-minded people that are scared, so they just say that to make them feel big.
[02:25:17.899 --> 02:25:21.101]  They also have, on record, bots that respond now.
[02:25:21.681 --> 02:25:25.584]  They already have the CIA, already has major publications writing fake news with computers.
[02:25:25.984 --> 02:25:28.585]  So, sir, don't, listen, don't even listen to the bots.
[02:25:28.906 --> 02:25:34.048]  They're getting rid of comments on most big news sites because usually the comments are pro-liberty.
[02:25:34.509 --> 02:25:38.111]  So, they're trying to create a synthetic, artificial groupthink.
[02:25:38.631 --> 02:25:39.992]  Dr. Baggett, do you want to comment on that?
[02:25:40.552 --> 02:25:41.692]  That's exactly it.
[02:25:42.152 --> 02:25:44.553]  You know, it again is about manipulation.
[02:25:44.953 --> 02:25:50.434]  So, you know, screening out and controlling the dialogue is what all that is about.
[02:25:50.514 --> 02:25:53.995]  I mean, it's the whole nature of our society right now.
[02:25:54.015 --> 02:25:57.276]  It's control the dialogue, control the debate, control the discussion.
[02:25:57.676 --> 02:26:02.017]  And every way that technology can support that, that's what's happening.
[02:26:02.037 --> 02:26:08.459]  The idea that people are giving up their private information through internet, through all the electronic forms of information,
[02:26:09.119 --> 02:26:10.360]  That's our digital doorway.
[02:26:10.400 --> 02:26:12.221]  That's the doorway to our home.
[02:26:12.281 --> 02:26:13.562]  That's what should be protected.
[02:26:14.483 --> 02:26:17.185]  We should own all of that information, not private industry.
[02:26:17.205 --> 02:26:22.969]  Yeah, I'm thinking we're gonna start going to people's doors and knocking and going, why don't we come in and put cameras in your bathroom and watch you?
[02:26:22.989 --> 02:26:24.370]  They're gonna like, get off my porch!
[02:26:24.390 --> 02:26:25.491]  We're gonna say, hey, we apologize.
[02:26:25.871 --> 02:26:29.613]  It's for TV to illustrate that the NSA and corporations are watching everything you do.
[02:26:29.974 --> 02:26:32.796]  Why are you mad at me but not them when I'm being honest?
[02:26:33.550 --> 02:26:34.772]  Right, that's exactly right.
[02:26:35.373 --> 02:26:39.899]  And I wouldn't, I would not, you know, I mean, I've taken a lot of criticism, believe me, and I know Alex has too.
[02:26:40.400 --> 02:26:44.485]  You know, the fact is, we all take a lot of criticism when you're doing what you believe in.
[02:26:45.026 --> 02:26:48.972]  Do it respectfully, do it kindly, do it with an honest heart.
[02:26:49.652 --> 02:26:52.216]  And if you're wrong somewhere along the line, admit it and move on.
[02:26:52.256 --> 02:26:52.736]  And be humble.
[02:26:52.956 --> 02:26:55.339]  But exactly, don't you get empowered actually?
[02:26:56.060 --> 02:26:58.683]  When the establishment attacks you, it means you're doing good.
[02:26:58.703 --> 02:27:04.791]  I mean, when you know you're doing the right thing, people need to stop worrying about, you know, getting made fun of or attacked.
[02:27:05.051 --> 02:27:06.173]  That's what life's all about.
[02:27:06.860 --> 02:27:10.601]  Hey, you know, being raised in a political family, you get pretty thick skin.
[02:27:11.082 --> 02:27:16.043]  I could care less what they say if I'm speaking my truth, and all of us can do the same.
[02:27:16.543 --> 02:27:17.504]  Don't be in fear.
[02:27:17.544 --> 02:27:18.504]  That's where they want you.
[02:27:18.544 --> 02:27:19.945]  That's when everything shuts down.
[02:27:20.385 --> 02:27:25.407]  Know what you are, who you are, and take that forward into the world around you.
[02:27:25.447 --> 02:27:28.848]  Your sphere of influence may be your friends, may be your family, may be bigger than that.
[02:27:29.628 --> 02:27:30.508]  Exercise it.
[02:27:30.888 --> 02:27:31.709]  Do something.
[02:27:32.189 --> 02:27:33.469]  All of us are doing a little bit.
[02:27:33.549 --> 02:27:34.870]  It adds up in the long run.
[02:27:34.910 --> 02:27:37.550]  You know, this, the country is not lost.
[02:27:37.590 --> 02:27:38.871]  We wouldn't be doing this.
[02:27:38.971 --> 02:27:39.691]  I would give it up.
[02:27:39.711 --> 02:27:45.793]  Listen, I'm just some average guy from Texas and I've had a big effect and I've got my problems but...
[02:27:46.653 --> 02:27:47.914]  I'm real, so it's had an effect.
[02:27:47.954 --> 02:27:59.380]  I want to, I know you got to go soon, but I want to come back and do five minutes on the big resource issue and really how to supercharge this country and the world just using Alaska by itself on record as the model with Dr. Nick Baggage.
[02:27:59.620 --> 02:28:00.841]  We got two minutes to break, though.
[02:28:00.861 --> 02:28:02.022]  Let's jam in a few more calls.
[02:28:02.342 --> 02:28:04.823]  Chris in Nevada, you're on the air with Dr. Nick Baggage.
[02:28:04.863 --> 02:28:05.244]  Go ahead.
[02:28:07.325 --> 02:28:07.925]  Yes, sir, go ahead.
[02:28:10.466 --> 02:28:11.307]  Okay, Chris is gone.
[02:28:11.347 --> 02:28:13.088]  Let's go to Jay in North Carolina.
[02:28:13.428 --> 02:28:14.229]  Jay, you're on the air.
[02:28:14.249 --> 02:28:14.609]  Go ahead.
[02:28:16.172 --> 02:28:17.793]  Good afternoon, Alex, Doctor.
[02:28:19.154 --> 02:28:21.895]  I'm Jay Morrow from Great Dogwood State, North Carolina.
[02:28:21.955 --> 02:28:26.057]  I tried contacting you a couple of days ago by contact form.
[02:28:27.518 --> 02:28:32.521]  I wanted to touch on basically what the doctor was talking about as far as consciousness being upgraded.
[02:28:34.862 --> 02:28:40.945]  I'm just going to hit it on the head like a, you know, hit it on the head like a nail being hit with a hammer.
[02:28:41.326 --> 02:28:43.887]  Basically right now there exists some technology
[02:28:45.338 --> 02:28:53.495]  Has been used for I say the early 90s and it has basically been used to
[02:28:55.066 --> 02:29:10.118]  Elevate those, um, beneath the scenes, behind closed doors, um, but now it's a point where it needs to be known that this technology exists that, uh, can reverse the DNA manipulation that the government and, uh, the powers that be have been.
[02:29:10.138 --> 02:29:15.303]  Well, I know there's a lot of suppressed technology, but there's also a lot of people out there claiming they have things that they don't.
[02:29:15.343 --> 02:29:17.865]  I'm not saying you're doing that, but specifically, what is this?
[02:29:19.373 --> 02:29:32.279]  Basically, I have found myself to become a targeted individual after being discharged from the United States Navy in 2011 with all types of harassment, secret agents showing up at my door.
[02:29:32.340 --> 02:29:34.260]  Oh, there's no doubt they're harassing veterans.
[02:29:34.300 --> 02:29:37.442]  I mean, that's in the news today up on InfoWars.com.
[02:29:38.022 --> 02:29:39.523]  I mean, they publicly admit that.
[02:29:39.543 --> 02:29:41.304]  So I'm going to come back and get Dr. Begich's take on that.
[02:29:41.344 --> 02:29:42.124]  Thank you for the call, sir.
[02:29:42.584 --> 02:29:47.227]  And then we're going to get into some of the solutions just on a resource-based front.
[02:29:47.927 --> 02:29:50.548]  Okay, with Dr. Nick Baggage of EarthPulse.com.
[02:29:50.588 --> 02:29:56.811]  His books and videos are all available at InfoWarsStore.com or follow the links at InfoWars.com.
[02:29:56.851 --> 02:29:57.532]  I'm Alex Jones.
[02:29:57.872 --> 02:29:58.292]  Stay with us.
[02:29:58.332 --> 02:29:59.373]  It's a live Friday edition.
[02:29:59.653 --> 02:30:00.553]  We're on the march.
[02:30:01.053 --> 02:30:02.654]  The Empire's on the run.
[02:30:03.575 --> 02:30:06.256]  Alex Jones and the GCN Radio Network.
[02:30:13.251 --> 02:30:15.372]  Do you realize how fake it all is?
[02:30:15.432 --> 02:30:17.233]  The football, the basketball.
[02:30:17.593 --> 02:30:18.613]  Security alert.
[02:30:18.833 --> 02:30:20.594]  This is Homeland Security.
[02:30:20.874 --> 02:30:21.495]  Analysis.
[02:30:21.515 --> 02:30:24.496]  InfoWars building independent media operations.
[02:30:24.516 --> 02:30:29.578]  You let the worst people get controlled and tell us that we are the ones responsible.
[02:30:29.598 --> 02:30:30.559]  Prime Directive.
[02:30:30.659 --> 02:30:32.119]  Discredit Alex Jones.
[02:30:32.239 --> 02:30:35.101]  Jones is the wildly popular conspiracy theorist.
[02:30:35.121 --> 02:30:38.262]  A popular conspiracy theory talk show called InfoWars.
[02:30:38.522 --> 02:30:42.225]  I don't know what he is, except a conspiracy theorist.
[02:30:42.305 --> 02:30:44.446]  Targeting of patriots engaged.
[02:30:44.526 --> 02:30:46.908]  They are never going to stop.
[02:30:47.188 --> 02:30:51.151]  They're never going to deviate from their program until we stop them.
[02:30:51.311 --> 02:30:54.593]  Block free iPhone app at InfoWars.com.
[02:30:54.973 --> 02:30:57.675]  Block free podcast and video feed.
[02:30:58.376 --> 02:30:59.136]  Imperative.
[02:30:59.396 --> 02:31:01.438]  Destroy Little Planet TV.
[02:31:01.478 --> 02:31:03.299]  You gotta set your eye on the enemy!
[02:31:03.780 --> 02:31:05.949]  Don't worry about what propaganda they put out.
[02:31:05.969 --> 02:31:08.360]  Intellectually, it's because you can feel it.
[02:31:10.245 --> 02:31:14.247]  A chemical spill contaminating the water supply in nine West Virginia counties.
[02:31:14.287 --> 02:31:18.408]  This year alone, over 300,000 people in West Virginia had their drinking water contaminated.
[02:31:18.648 --> 02:31:22.069]  What are the health effects of having these drugs in our drinking water?
[02:31:22.310 --> 02:31:25.191]  It's forced medical treatment without the consent of residents.
[02:31:25.351 --> 02:31:32.633]  My friends, water filtration is one of the most basic actions you can take to protect you and your family from the harmful toxins and heavy metals in your tap water.
[02:31:32.653 --> 02:31:36.555]  On average, the county says it sprays with the glyphosate at least once a week.
[02:31:36.835 --> 02:31:41.076]  Few filters cut out the glyphosate that is found in water supplies worldwide.
[02:31:41.237 --> 02:31:47.179]  Remove pesticides, herbicides, chloramines, hydrofluorosilicic acid, sodium hexafluorosilicate.
[02:31:47.199 --> 02:31:51.000]  Fluoride is in tea, it's in coffee, it's in water, it's in bread, it's in toothpaste.
[02:31:51.140 --> 02:31:53.681]  It is our responsibility to protect our families.
[02:31:53.881 --> 02:31:55.241]  The establishment's not going to do it.
[02:31:55.381 --> 02:31:56.622]  It's time to take action.
[02:31:56.762 --> 02:31:58.462]  It's time to filter our water.
[02:31:58.583 --> 02:32:05.705]  Visit Infowarsstore.com and use promo code WATER to get 10% off their entire family of incredible products.
[02:32:05.965 --> 02:32:09.247]  Our call toll free 888-253-3139.
[02:32:09.307 --> 02:32:13.149]  This is Alex Jones for InfoWarsLife.com.
[02:32:13.309 --> 02:32:15.250]  The latest in preparedness is now here.
[02:32:15.450 --> 02:32:21.434]  An electrically stabilized colloidal silver solution that can be added to both your home cabinet and preparedness pack alike.
[02:32:21.634 --> 02:32:26.636]  Concentrated to 30 parts per million in what has been dubbed the survival silver solution.
[02:32:26.716 --> 02:32:31.419]  The new InfoWars Life Silver Bullet Colloidal Silver is the answer for you and your family.
[02:32:31.579 --> 02:32:36.122]  And it's entirely free of toxic artificial additives that are loaded into many products.
[02:32:36.402 --> 02:32:44.767]  The InfoWars Life Silver Bullet Silver is so powerful that it is concentrated into a 2-ounce bottle and is not recommended for extended continual use.
[02:32:45.007 --> 02:32:46.908]  This is not a low-grade formula.
[02:32:47.128 --> 02:32:58.255]  We are working with one of the top laboratory manufacturers in the United States to bring you the best form of colloidal silver using electrical processes within a base of deionized water.
[02:32:58.335 --> 02:33:09.203]  For your preparedness storage or your home kitchen, purchase your bottle of InfoWarsLife.com Silver Bullet Colloidal Silver today and find other amazing supplements at InfoWarsLife.com.
[02:33:21.837 --> 02:33:24.779]  To those who can hear me, I say, do not despair.
[02:33:25.359 --> 02:33:31.863]  The misery that is now upon us is but the passing of greed, the bitterness of men who fear the way of human progress.
[02:33:32.464 --> 02:33:35.445]  The hate of men will pass, and dictators die.
[02:33:35.906 --> 02:33:39.068]  And the power they took from the people will return to the people.
[02:33:39.488 --> 02:33:42.510]  And so long as men die, liberty will never perish.
[02:33:43.962 --> 02:33:45.563]  The answer to 1984 is 1776.
[02:33:45.904 --> 02:33:53.750]  You're listening to the Alex Jones Show.
[02:33:54.390 --> 02:34:02.676]  There's a couple of articles, that's from Charlie Chaplin's famous speech at the end of The Dictator, where he lampooned Adolf Hitler.
[02:34:03.517 --> 02:34:07.060]  Hitler reportedly had a hit put out on him, but it didn't come to fruition.
[02:34:08.445 --> 02:34:11.950]  Leaked document reveals Marine Corps Urban Training Center based on U.S.
[02:34:11.991 --> 02:34:14.174]  town where they train to take on the American people.
[02:34:14.995 --> 02:34:18.540]  Another article, police now armed for war against returning veterans.
[02:34:19.482 --> 02:34:23.928]  In fact, I'm going to be covering that some on the Sunday show with
[02:34:26.215 --> 02:34:35.839]  Our returning reporters, Sergeant Joe Biggs, Staff Sergeant Joe Biggs and David Knight, who just got back from an Army training facility, which looked like it was set up for torture.
[02:34:35.879 --> 02:34:37.300]  That's what Biggs had seen in Afghanistan.
[02:34:37.580 --> 02:34:38.980]  He would deliver people for torture.
[02:34:39.540 --> 02:34:41.401]  Really a serious, hardcore issue.
[02:34:41.461 --> 02:34:42.762]  Obviously war turns people into...
[02:34:43.542 --> 02:34:44.763]  It turns countries into monsters.
[02:34:45.224 --> 02:35:05.183]  Dr. Begich, in closing here, spend about five minutes on what you tried to get into earlier about freeing up federal lands, freeing up lands for natives, freeing up lands for states, the amount of minerals alone that can be easily and cleanly, from what I've seen, extracted from Alaska, but is not being allowed.
[02:35:05.203 --> 02:35:07.325]  A. Why do you think it's being suppressed?
[02:35:08.436 --> 02:35:10.900]  And then B, break down what this could do for our country.
[02:35:10.940 --> 02:35:19.773]  And I know we'll get emails or comments by different alternative energy websites going, Alex, we thought you were for alternative energy and you're a horrible person.
[02:35:19.793 --> 02:35:21.576]  Look, they're not letting us get those systems.
[02:35:21.596 --> 02:35:22.637]  We're trying to develop them.
[02:35:22.898 --> 02:35:23.859]  We're trying to deploy them.
[02:35:24.600 --> 02:35:30.003]  Everything the government pushes is kind of a patch or an act like they're doing it to actually control the industry.
[02:35:30.523 --> 02:35:35.746]  But we are based on minerals, we are based on oil and gas, and all these other things we have.
[02:35:36.546 --> 02:35:38.847]  And this could be a boom for our country.
[02:35:39.908 --> 02:35:41.329]  So talk about it as a leading expert.
[02:35:42.008 --> 02:35:47.091]  Well, first of all, you know, we're not going to convert from oil-based energy overnight.
[02:35:47.151 --> 02:35:48.752]  It's going to take decades.
[02:35:48.772 --> 02:35:50.253]  So these things are going to move forward.
[02:35:50.673 --> 02:36:01.660]  The United States has increased its oil and gas production dramatically from fracking, and now it's going to be happening here in Alaska, to the point where in a few years we're going to be a net exporter.
[02:36:02.180 --> 02:36:07.223]  Energy imports used to be about 50% of our trade deficit, with the other half pretty much China.
[02:36:07.983 --> 02:36:12.007]  That's changing because of energy production locally within the US.
[02:36:12.388 --> 02:36:24.159]  But taking it from the minerals perspective, you know, Alaska has a project that's the Red Dog Mine, which is actually a native owned property and a joint venture of private industry.
[02:36:24.199 --> 02:36:25.300]  It produces 6% of the zinc
[02:36:26.321 --> 02:36:27.661]  Concentrate in the world.
[02:36:28.002 --> 02:36:31.102]  We have one of the 10 top silver mines in Southeast Alaska.
[02:36:31.582 --> 02:36:39.084]  But we also have major finds of rare earth minerals, which are presently primarily controlled by the Chinese, but not in Alaska.
[02:36:39.485 --> 02:36:52.448]  We have resources that are being drilled out and found throughout Southeast Alaska and some of the interior locations that could make America free in terms of rare earth, something we absolutely need to maintain competitiveness globally.
[02:36:52.948 --> 02:36:57.330]  We have no railroad link to Alaska, to the rest of the United States.
[02:36:57.890 --> 02:37:06.174]  We could hook up to the Trans-Canadian Railroad and start moving these bulk commodities out of Alaska for value-added in the United States.
[02:37:06.534 --> 02:37:09.995]  We need the railroad links established to get these minerals to market.
[02:37:10.235 --> 02:37:11.736]  We can't just use ports.
[02:37:12.196 --> 02:37:17.779]  We have some of the largest mining projects in the country coming online in the next 10 years up here.
[02:37:18.159 --> 02:37:20.640]  We have the Donlan Creek mine, we have
[02:37:21.855 --> 02:37:27.017]  The biggest one was Pebble, which has recently been sort of slowed down dramatically.
[02:37:27.077 --> 02:37:28.458]  Anglo-American pulled out.
[02:37:28.558 --> 02:37:34.841]  That's a half a trillion dollar mine, and they still don't know the perimeters of it, and that's gold and molybdenum.
[02:37:35.181 --> 02:37:38.002]  Again, important minerals, you know, going forward.
[02:37:38.403 --> 02:37:49.808]  But Alaska has every strategic mineral in mineable quantities, in strategically large quantities, world-class sizes here in Alaska, and they are not being developed for lack of infrastructure.
[02:37:50.408 --> 02:37:59.815]  Yeah, they're talking about, you know, we need roads to the wilderness, we need roads to the mining areas, and we need infrastructure built in the same way that we built the Western United States.
[02:38:00.275 --> 02:38:10.863]  That kind of initiative would not only create domestic jobs, but actual jobs that result in private industry developments and the export of value-added minerals.
[02:38:11.303 --> 02:38:13.565]  This is where we can gain our independence again.
[02:38:14.025 --> 02:38:23.929]  Trillions and trillions of cubic feet of natural gas, not including the other forms of hydrocarbons, frozen methane on the North Slope.
[02:38:24.229 --> 02:38:27.090]  We have enough to run the country on energy.
[02:38:27.230 --> 02:38:34.493]  In coal alone, we have 51% of all the known resources in the United States and 25% of the world's coal resources.
[02:38:34.873 --> 02:38:37.414]  We have enough coal to run the energy needs of the U.S.
[02:38:37.454 --> 02:38:40.515]  for two millennium, two thousand years.
[02:38:40.535 --> 02:38:47.518]  Let me stop you right there, because you're giving this solution, I've read that research, what you're saying is all publicly available, your brother's the U.S.
[02:38:47.558 --> 02:38:56.021]  Senator, you've managed massive amounts of land there, dad a congressman, you know what you're talking about, but it's the same thing.
[02:38:56.121 --> 02:38:59.403]  America can't have jobs, we can't have factories, we can't even have
[02:39:00.589 --> 02:39:01.349]  Service jobs.
[02:39:01.809 --> 02:39:03.030]  It's Agenda 21.
[02:39:03.770 --> 02:39:05.550]  Same thing in Western Europe and the US.
[02:39:06.010 --> 02:39:07.310]  We're not allowed to develop.
[02:39:07.811 --> 02:39:14.692]  We're only allowed to have government or corporate institutional jobs to capture us and enslave us under the UNESCO treaty.
[02:39:15.292 --> 02:39:21.793]  My issue is, why does the elite want to shut down the United States and Western Europe?
[02:39:22.013 --> 02:39:27.755]  Why is the elite putting in policies where the West is committing suicide, not having children?
[02:39:28.135 --> 02:39:29.055]  Why does the elite
[02:39:29.535 --> 02:39:35.017]  ...themselves, pretty racist people, want to destroy the West.
[02:39:35.737 --> 02:39:37.458]  Well, I think there's really two reasons.
[02:39:37.618 --> 02:39:40.579]  One is the biggest money is being made in the developing world.
[02:39:40.619 --> 02:39:42.840]  I mean, think about a developed stock.
[02:39:42.880 --> 02:39:44.821]  It's selling at $100 and it jumps to $110.
[02:39:45.461 --> 02:39:46.662]  You make 10% on it.
[02:39:46.742 --> 02:39:49.763]  Think of a penny stock going from a penny to a dollar.
[02:39:50.183 --> 02:39:51.263]  That's the third world.
[02:39:51.303 --> 02:39:55.625]  That's where they want... So they want to shut down development here because they already totally have enslaved the third world?
[02:39:56.314 --> 02:39:59.095]  Right, and then if you look at it, they look at the U.S.
[02:39:59.515 --> 02:40:18.540]  mineral resource and base as a safety deposit box, because they can leave this stuff undeveloped while they exploit everyone else in the world until they get thrown out or nationalized, and then pull back into the United States and develop those resources at the point in which we're dumbed down and numbed down, and then they can continue to rip our thoughts apart.
[02:40:18.560 --> 02:40:19.901]  I was told that by a high-level elitist.
[02:40:19.961 --> 02:40:21.521]  I've never heard that before except from you.
[02:40:21.841 --> 02:40:23.522]  Were you given that from your high-level sources?
[02:40:23.982 --> 02:40:25.103]  You know, that's the reality.
[02:40:25.163 --> 02:40:27.224]  I mean, just look at how it unfolds.
[02:40:27.264 --> 02:40:28.705]  Yeah, that's what everyone sees.
[02:40:29.045 --> 02:40:33.167]  If you really look at the bigger picture, it's just a shift in the market.
[02:40:33.207 --> 02:40:41.092]  They're just, they're going to go and exploit where they make the biggest margins and the least regulations where they can corrupt government that's openly corrupt.
[02:40:41.132 --> 02:40:44.314]  I mean, every one of these governments, even our own government, think about it.
[02:40:44.734 --> 02:40:50.217]  We have a government that takes money around the world on pallets and plane loads to bribe people.
[02:40:50.597 --> 02:40:51.398]  It is well known.
[02:40:52.333 --> 02:40:56.237]  Kidnap people, torture people, invade your mail, kick down your doors.
[02:40:57.178 --> 02:41:01.243]  You don't even know people like this unless you're listening to this broadcast in prison.
[02:41:01.263 --> 02:41:03.025]  You know, the fact of the matter is...
[02:41:03.797 --> 02:41:11.462]  This is a criminal government, and they've done everything that the elite wants to restrict us, restrain us, and keep us down.
[02:41:11.963 --> 02:41:13.864]  Because we can make the difference.
[02:41:13.924 --> 02:41:18.107]  We can make the difference in being the light that our founding fathers expected of us.
[02:41:18.447 --> 02:41:29.194]  Not to be a dominant force in the world, but to be a light where people want to emulate what we have here, what we do here, in their own self-interest, not imposed upon them by some external force.
[02:41:34.037 --> 02:41:43.502]  And they use it not just to buy off local officials, but to buy off our own military where they would give a sergeant a hundred grand or somebody else a million, a general, and then say, by the way, you stole that money.
[02:41:44.082 --> 02:41:46.224]  You better do what we say and ship these drugs back.
[02:41:46.604 --> 02:41:47.684]  This is a corrupting.
[02:41:47.945 --> 02:41:53.968]  So instead of building something to rise in society that raises the whole society, if you're part of the criminal gang,
[02:41:55.569 --> 02:42:00.951]  You get ahead and it creates dark ages, folks.
[02:42:01.432 --> 02:42:03.152]  We need to be going the opposite direction.
[02:42:03.172 --> 02:42:03.913]  Let me ask you this.
[02:42:05.594 --> 02:42:06.554]  Are we turning the tide?
[02:42:06.574 --> 02:42:07.615]  I know there's a big awakening.
[02:42:07.755 --> 02:42:08.315]  Is it enough?
[02:42:08.595 --> 02:42:10.776]  What does your gut tell you the timeline is?
[02:42:11.097 --> 02:42:11.637]  What's going to happen?
[02:42:11.657 --> 02:42:14.618]  You're probably one of the smartest guys in general knowledge, Dr. Begich.
[02:42:14.898 --> 02:42:15.659]  What do you see happening?
[02:42:16.581 --> 02:42:19.023]  I think the tide is rising, and I don't think it takes 51%.
[02:42:19.283 --> 02:42:27.068]  The American Revolution started with 6% of the people they say were in favor of that when it began, and thank God there was that 6%.
[02:42:27.468 --> 02:42:39.516]  Today, with the ability to communicate globally, all of us, even in this broadcast right now, we can make a bigger difference if only 1% of us wake up and begin to act in what we believe to be right and true.
[02:42:39.896 --> 02:42:42.858]  It doesn't take a mass, it takes a few.
[02:42:43.299 --> 02:42:43.919]  There is way more.
[02:42:45.980 --> 02:42:52.004]  Um, uh, engaged right now than is necessary to create the next revolution, the next evolution in human thinking.
[02:42:52.484 --> 02:42:53.925]  That's what's going on right now.
[02:42:53.985 --> 02:42:55.126]  The tide will turn.
[02:42:55.166 --> 02:42:56.727]  We're not gonna give up the fight.
[02:42:57.027 --> 02:43:02.450]  There are too many of us in it for too long, and there's too many of us coming up and be from behind.
[02:43:02.570 --> 02:43:05.972]  And I think that's the fifth column is a fifth column of freedom.
[02:43:06.392 --> 02:43:12.539]  It's those of us that still engage this process and refuse to lay down in front of the tank and get run over.
[02:43:12.820 --> 02:43:14.682]  We're going to take control of those tanks again.
[02:43:14.702 --> 02:43:18.186]  We're going to take control of this country and all of our countries.
[02:43:18.526 --> 02:43:21.469]  Because corruption is what needs to be snuffed out.
[02:43:21.810 --> 02:43:25.193]  The elite needs to be recognized for who they are and what they are.
[02:43:25.834 --> 02:43:28.295]  And recognize that the change has to come.
[02:43:28.595 --> 02:43:29.395]  And it is coming.
[02:43:29.455 --> 02:43:30.935]  I believe the tide is turning.
