[00:00:02.017 --> 00:00:04.842]  Coast to Coast, direct from Austin.
[02:12:46.209 --> 02:12:53.342]  These indicate to me that the Atlantic side of things is relieving stress in a big way.
[02:12:54.429 --> 02:13:02.533]  I'm still not sure what's going to happen up at the Bartarbung volcano in Iceland.
[02:13:04.134 --> 02:13:15.939]  All the evidence we've got does show that there's quite a bit of earthquake activity deep underneath, which means it still hasn't approached the surface yet, even though, you know, people are saying to watch out when you fly over there and that kind of stuff.
[02:13:18.340 --> 02:13:27.986]  You know, it's, the one in San Francisco, you know, that area of the quakes there, that is a little bit unusual, as you know, in that area there.
[02:13:28.046 --> 02:13:33.929]  Gosh, it's been like one and a half million years or more since the Franklin Fault was active.
[02:13:34.329 --> 02:13:38.392]  It's not even the one that caused the great, you know, 1900 and some odd earthquake there.
[02:13:38.412 --> 02:13:39.652]  Oh, it's a different fault?
[02:13:40.133 --> 02:13:41.313]  Okay, I didn't know that.
[02:13:41.413 --> 02:13:41.754]  Yeah.
[02:13:41.854 --> 02:13:41.954]  Okay.
[02:13:41.974 --> 02:13:42.154]  Yeah.
[02:13:42.234 --> 02:13:42.474]  Yeah.
[02:13:42.494 --> 02:13:42.974]  Well, there's a few...
[02:13:44.898 --> 02:13:45.258]  No, no.
[02:13:45.298 --> 02:13:49.340]  San Andreas will probably trigger things in that area should it have a large quake.
[02:13:50.000 --> 02:14:02.165]  And certainly north of there, off the coast of Oregon and Washington State, there's a series of plate fractures there in the Juan de Fuca Plate.
[02:14:02.185 --> 02:14:08.188]  It's in two main pieces, and the bottom part just touches Northern California, just right above where this earthquake occurred.
[02:14:09.028 --> 02:14:15.646]  Now, if the Juan de Fuca plate does release, and it's overdue, probably six years overdue now, they figured...
[02:14:16.667 --> 02:14:21.711]  That it would do within 56 years, you know, back in the IGY year 1958.
[02:14:22.572 --> 02:14:30.179]  If you look at all the other areas around the Great Ring of Fire in the Pacific that were under stress like that, they've all released their, you know, Richter 8s and 9s.
[02:14:30.539 --> 02:14:36.905]  This is the only holdout on the whole Pacific Ring of Fire, or Arc of Fire, as it's now called.
[02:14:37.565 --> 02:14:39.227]  Now, if that goes, it'll be a nine...
[02:14:39.907 --> 02:14:42.992]  Point two or three plus earthquake.
[02:14:43.312 --> 02:14:43.593]  Wow, wow.
[02:14:43.773 --> 02:14:46.717]  And that will shake the Dickens out of the West Coast.
[02:14:47.078 --> 02:14:54.009]  And it'll trigger Franklin, it'll trigger San Andreas, and there's probably about 15 other parallel faults it'll trigger as well.
[02:14:54.477 --> 02:14:55.999]  Wow, wow, that's huge.
[02:14:56.099 --> 02:15:01.084]  Because as everybody knows, these Richter scale measurements are exponential.
[02:15:01.164 --> 02:15:08.652]  So there's a huge difference between a 6 and a 7 and between a, what they just had was a 6 in San Francisco, you're talking about a 9.
[02:15:09.272 --> 02:15:10.874]  What is that, a thousand times?
[02:15:11.655 --> 02:15:13.597]  That's about right, yeah.
[02:15:13.637 --> 02:15:14.918]  Man, that's amazing.
[02:15:15.358 --> 02:15:16.640]  That would jar your teeth a bit.
[02:15:17.208 --> 02:15:18.509]  Yeah, yeah, absolutely.
[02:15:18.709 --> 02:15:21.891]  Now, you're talking about some activity in the Atlantic.
[02:15:22.111 --> 02:15:25.552]  Now, there was also an article that I was reading from from last Thursday.
[02:15:25.613 --> 02:15:37.079]  Michael Snyder was talking about the New Madrid Fault that runs through central United States, through Illinois, Indiana, Missouri, Arkansas, Kentucky, Tennessee, and Mississippi, he says.
[02:15:38.739 --> 02:15:39.560]  What do you know about that?
[02:15:40.706 --> 02:15:42.027]  Oh, a fair amount, actually.
[02:15:42.648 --> 02:15:51.837]  On our website there, under the show images page, and your producer, we talked about this earlier, you can link into that and look at a number of maps and images.
[02:15:51.897 --> 02:15:55.661]  I've got even some stereo 3D things related to the New Madrid fall.
[02:15:57.423 --> 02:16:00.605]  It is a peculiar kind of fault system.
[02:16:00.805 --> 02:16:04.849]  It's like little rectangular honeycombs underneath there.
[02:16:05.529 --> 02:16:12.455]  It is a failed attempt to form a ridge like occurred in the middle of the Atlantic.
[02:16:13.255 --> 02:16:16.938]  And as such, it had dynamic pressures from several sides.
[02:16:17.318 --> 02:16:18.059]  And so it's a very
[02:16:19.560 --> 02:16:22.404]  Kind of unpredictable type of fault.
[02:16:22.484 --> 02:16:40.364]  We know that every 175 to 180 years we get a major release there and certainly we're seeing signs that this time, not only will it release in the, you know, southern Missouri, Tennessee area, it will probably release in a fault connecting through Arkansas all the way over to Oklahoma City.
[02:16:40.905 --> 02:16:41.105]  Wow.
[02:16:41.225 --> 02:16:57.663]  And this is, you know, still up for conjecture, but on our website, on the Show Images page, where I talk about these kind of things, I do have a map showing, well, the safe zone, if you wish,
[02:17:01.106 --> 02:17:05.467]  Well, earthquakes that will occur in Canada and the United States all the way down to Central America.
[02:17:05.487 --> 02:17:11.669]  Now, it's called the Central Stable Region Shield, and there's a black line.
[02:17:11.789 --> 02:17:14.409]  If you go down, oh gosh, let's see.
[02:17:14.429 --> 02:17:15.690]  I mean, let me tell you where it is.
[02:17:15.750 --> 02:17:20.551]  It's on the show images page down, fifth row down on the right, and it's a white, black and white image.
[02:17:20.911 --> 02:17:23.893]  And again, your website is standeyo.com.
[02:17:23.933 --> 02:17:30.336]  That's standeyo.com, where people can see these images and see what you've mapped out here.
[02:17:30.796 --> 02:17:31.116]  That's right.
[02:17:31.156 --> 02:17:35.318]  They just click the button next to the microphone that says Show Images and go down the fifth row and on the right.
[02:17:35.839 --> 02:17:41.562]  Now, this tells us, it's a very rare piece of graphic data I've got on this,
[02:17:42.182 --> 02:17:59.786]  But there's a black line that comes down between the west coast of the United States and goes on the other side of the Rockies and down into central Texas, down around where you are, and around and up into Tennessee, to the bottom of the New Madrid fault line, then all the way up into the Appalachians and, you know, out.
[02:18:00.426 --> 02:18:10.278]  Now that black line, outside of that black line toward the oceans everywhere, is where we have instabilities in the Earth's crust should a major earthquake series start.
[02:18:11.499 --> 02:18:13.722]  The Colorado Plateau is exempt from that.
[02:18:13.842 --> 02:18:15.484]  It's also within a shielded area.
[02:18:15.744 --> 02:18:17.706]  But other than that, on that map you will see
[02:18:19.025 --> 02:18:34.347]  That, you know, Mexico, Arizona, California, Washington, Idaho, Oregon, Florida, Louisiana, Mississippi, all along the East Coast and the South Coast and the West Coast are at risk for major earthquake activity.
[02:18:35.442 --> 02:18:36.363]  Should that start soon.
[02:18:36.383 --> 02:18:48.874]  On that same page you can see historically where earthquakes are occurring across the United States and where fracking has been occurring.
[02:18:49.295 --> 02:18:53.719]  I've got quite a detailed set of data on the New Madrid thing as well.
[02:18:54.740 --> 02:18:55.601]  It's on site there.
[02:18:56.141 --> 02:18:57.403]  Now you just mentioned fracking.
[02:18:57.444 --> 02:19:05.618]  We've had a lot of earthquakes where people are, in Texas, there's been a rapid increase in earthquakes they believe is due to fracking.
[02:19:05.678 --> 02:19:06.520]  Do you share that belief?
[02:19:07.723 --> 02:19:26.498]  Well, if you look at the fracking map I've got, we see all the little green dots on it there, that's to the left of that one we were just looking at, and it shows a huge concentration of them in the southeast portion of Texas, from the toe of Texas all the way across up into Louisiana and part of Mississippi.
[02:19:26.518 --> 02:19:32.142]  So there's a high correlation to where they're fracking and where these rapid earthquakes are happening, is that correct?
[02:19:32.182 --> 02:19:33.263]  That's right, that's right.
[02:19:34.438 --> 02:19:37.301]  Um, excuse me.
[02:19:37.321 --> 02:19:39.003]  Go ahead and get that.
[02:19:41.285 --> 02:19:47.291]  And also when we were talking about this earlier, we were talking about the fact that the U.S.
[02:19:47.311 --> 02:19:53.377]  Geological Service could see the effects of drought from their satellites across the western United States.
[02:19:53.797 --> 02:19:59.203]  We're going to continue talking about what's going on with this, and we're also going to talk about what you can do to prepare.
[02:19:59.223 --> 02:20:03.587]  We want to give you more than a 10-second warning to prepare like the people in California did.
[02:20:03.607 --> 02:20:10.274]  Of course, they expected it to come, but there are other places other than California and the United States that are susceptible to earthquakes.
[02:20:10.294 --> 02:20:10.654]  Stay with us.
[02:20:10.674 --> 02:20:17.141]  From the water table to our soils to the atmosphere itself, our world is becoming more and more toxic each and every day.
[02:20:17.301 --> 02:20:19.483]  But it's not just the air outside that's toxic.
[02:20:19.643 --> 02:20:24.788]  Indoor air has been shown to have two to five times higher concentrations of pollutants than even outdoor air.
[02:20:24.948 --> 02:20:30.033]  And most Americans spend 90% of their time inside using toxic chemicals within their homes.
[02:20:30.133 --> 02:20:33.216]  There are more than 42 million smokers in the United States.
[02:20:33.516 --> 02:20:37.377]  Well over a thousand types of mold and mildew linked to numerous conditions.
[02:20:37.597 --> 02:20:41.899]  And don't forget the fact that six million Americans live with pets they're allergic to as well.
[02:20:41.979 --> 02:20:52.022]  When I began to research these statistics it was clear to me it was time to start cleansing my lungs in order to combat the toxic environment that we cannot escape but that we can fight back against.
[02:20:52.262 --> 02:20:56.584]  Made with organic and wild cultivated herbs and manufactured in the USA.
[02:20:56.704 --> 02:21:03.106]  The new InfoWars Life Lung Cleanse is here in a convenient spray bottle that can be brought with you throughout any toxic environment.
[02:21:03.246 --> 02:21:09.091]  Now available exclusively at Infowarslife.com or by calling toll-free 888-253-3139.
[02:21:09.631 --> 02:21:14.955]  American gardeners and fellow Patriots make the right choice with your money, time, and your family food supply.
[02:21:15.095 --> 02:21:20.119]  Choose 100% pure heirloom seeds in the Survival Seed Vault from MyPatriotsupply.com.
[02:21:20.279 --> 02:21:21.120]  Why spend more?
[02:21:21.280 --> 02:21:29.026]  The Survival Seed Vault from MyPatriotsupply.com is only $37.95 and includes 20 varieties of pure, hearty, easy-to-grow heirloom seeds.
[02:21:29.286 --> 02:21:29.746]  Yes, only $37.95.
[02:21:29.806 --> 02:21:33.189]  That's 70% less than our competitors.
[02:21:33.449 --> 02:21:36.631]  You could buy three Survival Seed Vaults for less than one of theirs.
[02:21:36.851 --> 02:21:43.335]  The Survival Seed Vault from mypatriotsupply.com includes detailed planting and seed saving instructions and ships same day.
[02:21:43.495 --> 02:21:44.896]  Plus, all orders over $49 ship free.
[02:21:46.297 --> 02:21:51.962]  MyPatriotSupply.com is American-owned by patriots like you, passionate about freedom and preparedness.
[02:21:52.202 --> 02:21:55.045]  Call now, 866-229-0927.
[02:21:55.345 --> 02:21:59.289]  That's 866-229-0927.
[02:21:59.449 --> 02:22:04.073]  Or discover more emergency preparedness items when you order at MyPatriotSupply.com.
[02:22:04.213 --> 02:22:05.194]  Choose the original.
[02:22:05.314 --> 02:22:08.878]  Choose the Survival Seed Vault at MyPatriotSupply.com.
[02:22:09.358 --> 02:22:15.445]  This is an announcement for all people who want to take a risk-free challenge to whiten their teeth in five minutes.
[02:22:15.665 --> 02:22:21.071]  By calling now, you can whiten your teeth in five minutes using clinically proven power swabs.
[02:22:21.352 --> 02:22:27.719]  This risk-free challenge is for people whose smile has been yellowed by coffee, tea, red wine or smoking.
[02:22:27.879 --> 02:22:28.680]  The power swabs
[02:22:28.780 --> 02:22:32.762]  The Power Swabs 5 Minute Challenge is available by responding to this advertisement.
[02:22:32.922 --> 02:22:34.643]  If lines are busy, try again.
[02:22:34.863 --> 02:22:39.706]  Because the Power Swabs 5 Minute Challenge is exclusive, it's not available in drugstores.
[02:22:39.906 --> 02:22:46.029]  Power Swabs was formulated by Dr. Martin Ginegar and whitens teeth with a patented tooth detergent and whitening agent.
[02:22:46.189 --> 02:22:50.992]  It's so effective, we challenge you to try it for 5 minutes to see how white your smile could be.
[02:22:51.272 --> 02:22:52.173]  Get it risk-free.
[02:22:52.233 --> 02:22:52.533]  Dial 1-800-281-6805.
[02:22:52.553 --> 02:22:52.793]  That's 1-800-281-6805.
[02:22:58.556 --> 02:23:02.317]  Transform your smile into a wow, you look great smile.
[02:23:02.497 --> 02:23:02.957]  Dial 1-800-281-6805.
[02:23:03.077 --> 02:23:04.698]  That's 1-800-281-6805.
[02:23:04.998 --> 02:23:11.800]  If you owe the IRS back taxes, listen carefully.
[02:23:12.220 --> 02:23:19.061]  Sweeping changes to IRS policies will help more people than ever eliminate their tax debts once and for all.
[02:23:19.221 --> 02:23:24.763]  And now, thanks to Dan Pillup, you can get the tax help you need to end your tax nightmare.
[02:23:25.223 --> 02:23:26.184]  Hi, I'm Dan Pilla.
[02:23:26.504 --> 02:23:29.606]  I've helped thousands of people reduce or eliminate tax debts they couldn't pay.
[02:23:30.086 --> 02:23:35.530]  After more than 30 years of experience dealing with the IRS, I can tell you there's no such thing as a hopeless tax case.
[02:23:35.950 --> 02:23:40.753]  With the IRS's new policies, it's easier than ever to put your tax debt behind you once and for all.
[02:23:40.973 --> 02:23:45.015]  Call now at 800-346-6829 to learn how I can help you.
[02:23:45.235 --> 02:23:48.977]  You know your IRS debt will not go away by itself, but you don't have to live in fear anymore.
[02:23:49.177 --> 02:23:49.817]  Call 800-346-6829.
[02:23:51.958 --> 02:23:59.541]  Learn how I can help you eliminate wage and bank levies, release tax liens, and negotiate a settlement with the IRS that will put your tax nightmare behind you forever.
[02:23:59.761 --> 02:24:05.064]  Call 800-34-NO-TAX or go to my website taxhelponline.com.
[02:24:05.364 --> 02:24:07.245]  That's taxhelponline.com.
[02:24:10.390 --> 02:24:12.597]  He's the T-Rex of political talk.
[02:24:13.179 --> 02:24:15.967]  Alex Jones on the GCN Radio Network.
[02:24:23.524 --> 02:24:24.885]  Welcome back to the Alex Jones Show.
[02:24:24.965 --> 02:24:28.847]  I'm David Knight and I'm talking to Stan Deo of standeo.com.
[02:24:28.887 --> 02:24:32.549]  That's S-T-A-N-D-E-Y-O dot com.
[02:24:33.190 --> 02:24:40.814]  I mention that because you can go to his website as we've been talking here about his website and showing it for the people who are watching this.
[02:24:40.854 --> 02:24:42.896]  You can see some very detailed...
[02:24:43.556 --> 02:24:46.117]  Graphical data showing where these fault lines are.
[02:24:46.717 --> 02:24:51.539]  Many people think this is something that really only affects California or San Francisco in the United States.
[02:24:51.599 --> 02:24:56.961]  Or maybe it affects Pacific Islands where they have an earthquake off the coast.
[02:24:57.341 --> 02:24:59.101]  They have to worry about tsunamis coming in.
[02:24:59.161 --> 02:25:00.962]  We have all those problems here as well.
[02:25:01.242 --> 02:25:05.924]  And there are some faults within the United States that maybe you're not aware of.
[02:25:06.644 --> 02:25:10.747]  That have, are long overdue for some kind of activity.
[02:25:11.468 --> 02:25:27.641]  But just before we went to a commercial break, Stan had brought up fracking and I want to go over that a little bit more with him because he's got a chart on his site that shows a pretty high correlation between fracking activity and earthquakes in Oklahoma, Texas, other places.
[02:25:28.221 --> 02:25:30.944]  We know that there's been a massive amount of water
[02:25:31.644 --> 02:25:34.667]  Lost in the western United States due to drought.
[02:25:34.807 --> 02:25:47.719]  As a matter of fact, it's so much that it's the equivalent to about four inches of water covering the entire western half of the United States that is basically missing now due to this drought of epic proportions.
[02:25:47.759 --> 02:25:50.922]  They determined that by looking at the ground
[02:25:52.043 --> 02:26:17.448]  sinking uh... because it doesn't have the changes in the height of the ground uh... because uh... actually rising because the uh... lack of presence of the water which would normally take it down so they were able to measure a four millimeter difference in the height of the ground and uh... basically extrapolate from that the amount of water that was missing uh... dan let's uh... stan let's talk about uh...
[02:26:18.683 --> 02:26:32.936]  The correlation between changes in groundwater level is not just the plates that are building up tension, but it's also things that might be naturally occurring or things that we are doing that are man-made that are changing the groundwater and affecting earthquakes.
[02:26:33.991 --> 02:26:34.571]  Well, certainly.
[02:26:34.651 --> 02:26:44.516]  Depending upon the formation underneath, say, California where the water has been stored, it takes maybe 100 years to recharge some of those aquifers down there.
[02:26:44.736 --> 02:26:55.182]  And if you use it up quickly with agriculture, like in the San Joaquin Valley, you might find that the emptiness doesn't go away real quickly.
[02:26:55.202 --> 02:26:56.102]  It doesn't fill up again.
[02:26:57.824 --> 02:27:05.999]  This makes a mechanical instability with the weight of water that's firmly above it and with, you know, human activity there.
[02:27:08.771 --> 02:27:20.320]  Down in Lake Taupo in the North Island of New Zealand is another situation where water level in a lake is very important because it holds down the lid on a huge caldera as big as Yellowstone.
[02:27:20.340 --> 02:27:27.025]  And right now, of course, the water is warm and there's steam coming up on the shore occasionally.
[02:27:27.745 --> 02:27:33.049]  If that one goes, it will be probably because the weight of the water has been reduced.
[02:27:33.069 --> 02:27:36.491]  They've been using geothermal sources.
[02:27:37.372 --> 02:27:42.996]  With the drought hitting all over the world, all these areas are subject to danger.
[02:27:43.016 --> 02:28:00.228]  In California particularly, I think that what's going to happen there is that because the underground water storage is not like a flat level thing, it has like waves in it underneath in the sedimentary formations that have been kind of squeezed together.
[02:28:00.968 --> 02:28:09.251]  We might see the evidence of California separating into small islands as this progresses over the years.
[02:28:09.852 --> 02:28:18.055]  It could happen suddenly, but it may also happen over a period of a decade or two if we don't get rain in there to recharge.
[02:28:18.095 --> 02:28:21.196]  And as I said, it takes about 100 years to recharge the main aquifers.
[02:28:21.216 --> 02:28:24.177]  So the situation's not going to go away.
[02:28:25.258 --> 02:28:25.818]  It's not good.
[02:28:26.633 --> 02:28:27.553]  That's very interesting.
[02:28:27.613 --> 02:28:42.461]  Now, you were also talking about fracking, and I had read in the break just before you came on from Michael Snyder's article where he was talking about these holes that were opening up on Mount Baldy, which is near the New Madrid or New Madrid Fault.
[02:28:43.681 --> 02:28:46.482]  Do you think that's something that they don't really know what's going on there?
[02:28:46.502 --> 02:28:47.583]  There's speculation about that.
[02:28:47.603 --> 02:28:54.766]  Do you think that's related somehow to changes in water levels, or do you think that's something to do with plates?
[02:28:56.427 --> 02:29:04.649]  It's to do, I think, primarily with the same phenomenon that's causing a lot of the sinkholes all around the world, not just in the United States.
[02:29:05.390 --> 02:29:12.952]  There was a down near, I guess, Sonora in Mexico, just part of the Baja.
[02:29:13.892 --> 02:29:17.754]  There was a 12 mile long fissure that opened up all of a sudden.
[02:29:17.774 --> 02:29:21.696]  It's not deep, but it cracked, you know, for 12 miles.
[02:29:22.216 --> 02:29:31.241]  Now that's very close to, it's just south of the Salton Sea area in Southern California, which is a very thin part of the plate.
[02:29:32.085 --> 02:29:32.285]  No.
[02:29:33.466 --> 02:29:35.607]  Hang on, we've got to go to break, Stan.
[02:29:35.647 --> 02:29:38.009]  We want to get that information right after we come back from break.
[02:29:38.049 --> 02:29:39.130]  We'll continue on with that.
[02:29:39.150 --> 02:29:49.296]  This is the Alex Jones Show, and we're talking to Stan Dao, someone who is an expert on earthquake forecasting, and you can see more information if you go to his site, standao.com.
[02:29:49.316 --> 02:29:50.317]  Stay with us, we'll be right back.
[02:29:59.306 --> 02:30:02.291]  We're on the march, the empire's on the run.
[02:30:03.232 --> 02:30:05.896]  Alex Jones and the GCN Radio Network.
[02:30:09.986 --> 02:30:17.049]  From the water table, to our soils, to the atmosphere itself, our world is becoming more and more toxic each and every day.
[02:30:17.149 --> 02:30:19.289]  But it's not just the air outside that's toxic.
[02:30:19.489 --> 02:30:24.591]  Indoor air has been shown to have two to five times higher concentrations of pollutants than even outdoor air.
[02:30:24.751 --> 02:30:29.693]  And most Americans spend 90% of their time inside using toxic chemicals within their homes.
[02:30:29.933 --> 02:30:32.995]  There are more than 42 million smokers in the United States.
[02:30:33.255 --> 02:30:37.117]  Well over a thousand types of mold and mildew linked to numerous conditions.
[02:30:37.318 --> 02:30:41.560]  And don't forget the fact that 6 million Americans live with pets they're allergic to as well.
[02:30:41.640 --> 02:30:51.666]  When I began to research these statistics, it was clear to me it was time to start cleansing my lungs in order to combat the toxic environment that we cannot escape but that we can fight back against.
[02:30:51.866 --> 02:30:54.388]  Made with organic and wild cultivated herbs,
[02:30:54.588 --> 02:31:02.655]  And manufactured in the USA, the new InfoWars Life Lung Cleanse is here in a convenient spray bottle that can be brought with you throughout any toxic environment.
[02:31:02.795 --> 02:31:06.779]  Now available exclusively at InfoWarsLife.com or by calling toll free 888-253-3139.
[02:31:10.237 --> 02:31:16.182]  I began to get into iodine a few years ago because it was helping me and my family so much get healthy and detoxify.
[02:31:16.403 --> 02:31:20.606]  Most people know that iodine deficiency has been a crisis around the world.
[02:31:20.967 --> 02:31:25.531]  Iodine is key to so many of the body's functions, especially the thyroid.
[02:31:25.931 --> 02:31:28.553]  I discovered a product being developed by Dr. Group.
[02:31:28.853 --> 02:31:34.036]  You now know it as Survival Shield True Nascent Iodine that your body can really absorb.
[02:31:34.297 --> 02:31:41.181]  Then, about a year ago, he said, listen, if you think this is powerful, I'm going to come out with rare earth, deep earth crystals.
[02:31:41.701 --> 02:31:45.464]  And the results that I personally have had have been life-changing.
[02:31:45.844 --> 02:31:50.627]  Nobody else has got iodine based on these pure crystals, ladies and gentlemen.
[02:31:50.947 --> 02:31:51.788]  This is innovating.
[02:31:52.068 --> 02:31:59.374]  And the best part is it helps fund InfoWars.com, the radio show, the TV show, the whole media operation promoting true libertarian ideas.
[02:31:59.574 --> 02:32:03.617]  For a limited time, experience the ancient power of Survival Shield X2.
[02:32:03.817 --> 02:32:09.022]  Take advantage of this unprecedented 30% off super detox special at InfoWarsLive.com.
[02:32:10.911 --> 02:32:11.952]  In the near future.
[02:32:12.252 --> 02:32:16.395]  When you realize how fake it all is, the football, the basketball.
[02:32:16.735 --> 02:32:17.756]  Security alert.
[02:32:17.976 --> 02:32:19.697]  This is Homeland Security.
[02:32:19.977 --> 02:32:20.598]  Analysis.
[02:32:20.858 --> 02:32:21.498]  InfoWars.
[02:32:21.578 --> 02:32:23.660]  Building independent media operations.
[02:32:23.680 --> 02:32:28.523]  You let the worst people get controlled and tell us that we are the ones responsible.
[02:32:28.563 --> 02:32:29.484]  Prime Directive.
[02:32:29.584 --> 02:32:31.065]  Discredit Alex Jones.
[02:32:31.145 --> 02:32:33.927]  Jones is the wildly popular conspiracy theorist.
[02:32:34.007 --> 02:32:37.189]  A popular conspiracy theory talk show called InfoWars.
[02:32:37.249 --> 02:32:39.411]  Alex Jones is now in an Austin jail.
[02:32:39.531 --> 02:32:41.032]  These people are assaulting us.
[02:32:41.052 --> 02:32:43.394]  Targeting of patriots engaged.
[02:32:43.874 --> 02:32:45.535]  They are never going to stop.
[02:32:45.836 --> 02:32:49.758]  They're never going to deviate from their program until we stop them.
[02:32:49.878 --> 02:32:53.061]  Block free iPhone ads at InfoWars.com.
[02:32:53.481 --> 02:32:56.123]  Block free podcast and video feed.
[02:32:56.823 --> 02:32:57.564]  Imperative.
[02:32:57.824 --> 02:32:59.986]  Destroy Britain's Minutes TV.
[02:33:00.006 --> 02:33:04.269]  You gotta set your eye on the enemy, not worry about what propaganda they put out.
[02:33:04.389 --> 02:33:05.910]  Intellectually, it's begun.
[02:33:05.930 --> 02:33:06.670]  You can feel it.
[02:33:10.250 --> 02:33:16.335]  They took my saddle in Houston, broke my leg in the Santa Fe.
[02:33:18.397 --> 02:33:24.422]  Lost my wife and a girlfriend somewhere along the way.
[02:33:24.462 --> 02:33:27.504]  In defense of human liberty, Alex Jones.
[02:33:27.564 --> 02:33:30.787]  I'll be looking for aid when they pull that gate.
[02:33:31.907 --> 02:33:34.330]  Welcome back to the Alex Jones Show.
[02:33:34.410 --> 02:33:39.054]  I'm David Knight and I have on the line with me Stan Deo of standeo.com.
[02:33:39.094 --> 02:33:43.038]  It's an excellent site with information about earthquakes.
[02:33:43.098 --> 02:33:46.962]  And of course there's been a lot of information about a lot of earthquakes happened just yesterday.
[02:33:47.002 --> 02:33:50.205]  We had a 6.9 in Peru as well as a 6.1 in San Francisco.
[02:33:52.327 --> 02:33:55.951]  And of course we see there's seismic activity that they're warning about in Iceland.
[02:33:56.652 --> 02:34:02.518]  We're talking about where your risks are, and we're going to talk to Stan about what you can do.
[02:34:02.558 --> 02:34:12.809]  The people in San Francisco only got a 10-second warning, so we want to give you a little bit more of a warning, give you an idea of what to expect in the aftermath of an earthquake, how can you prepare for it.
[02:34:13.610 --> 02:34:18.432]  But before we do, I want to tell you that this hour of the Alex Jones Show is brought to you by Occupower.
[02:34:18.472 --> 02:34:20.313]  It's a new product that we have at InfoWars Life.
[02:34:20.393 --> 02:34:23.174]  It's a new eye super formula, Nutraceutical.
[02:34:23.194 --> 02:34:26.095]  It's available in limited batch supplies only.
[02:34:26.155 --> 02:34:29.637]  We just got a new batch in, the first batch in, just a few days ago.
[02:34:29.757 --> 02:34:31.337]  Already half of it is gone.
[02:34:31.357 --> 02:34:34.639]  It's going to take another six to eight weeks before we get our next batch.
[02:34:35.239 --> 02:34:45.985]  This is based on the same regenerative principles as DNA Force, but it is at a more affordable price, targeting the nutrients that you need to replenish the cells in your eye.
[02:34:46.005 --> 02:34:50.348]  And of course, those go through and need to be replaced very rapidly.
[02:34:50.368 --> 02:34:55.991]  It's the cause of many diseases, a contributing cause to things like macular degeneration.
[02:34:56.711 --> 02:35:01.598]  Occupower focuses on assisting the natural function of healthy eyes nutritionally.
[02:35:02.099 --> 02:35:05.183]  Not through surgery, not through harsh pharmaceutical drugs.
[02:35:05.223 --> 02:35:13.235]  That's available at InfoWars.com forward slash eyes or InfoWarsShop.com where you'll find the other products that support our operation.
[02:35:14.653 --> 02:35:16.874]  Now, going back to Stan Deo.
[02:35:16.934 --> 02:35:27.200]  Stan, just before we went to a commercial break, you were talking about the proliferation of sinkholes, not just in America, as we were talking about at the New Madrid Fault.
[02:35:27.260 --> 02:35:33.363]  There's a lot of holes that are forming there and a very major fault that's not in California.
[02:35:33.763 --> 02:35:35.544]  It's kind of in the central part of the United States.
[02:35:36.065 --> 02:35:39.727]  But you were talking about what's happening throughout the world, especially in Mexico.
[02:35:39.787 --> 02:35:40.767]  We had to go to a commercial break.
[02:35:40.787 --> 02:35:41.748]  Go ahead and continue with that.
[02:35:42.665 --> 02:35:49.527]  Okay, well, I've been working for a number of years with a number of other people who have also been studying this.
[02:35:50.488 --> 02:35:53.549]  It's known as the Expanding Earth Theory, or hypothesis.
[02:35:54.449 --> 02:35:58.671]  And under this concept, a few thousand years ago,
[02:35:59.591 --> 02:36:06.112]  The Earth was 25% smaller, or 20% smaller it is now, in diameter.
[02:36:06.593 --> 02:36:07.413]  And it expanded.
[02:36:07.513 --> 02:36:12.254]  And we think it occurred somewhere around 2300 to 2100 BC.
[02:36:12.894 --> 02:36:14.874]  That's what caused Pangea to break up.
[02:36:14.934 --> 02:36:19.015]  Now this is in direct contrast to what they teach in the universities.
[02:36:19.055 --> 02:36:19.875]  I'll tell you that right now.
[02:36:19.916 --> 02:36:21.656]  There's a lot of controversy over this.
[02:36:23.097 --> 02:36:23.818]  It did occur.
[02:36:24.358 --> 02:36:25.479]  I'm positive of this.
[02:36:26.100 --> 02:36:30.104]  And if you see my hands here, what happens is the Earth expands like this.
[02:36:30.405 --> 02:36:34.349]  It stretches the thin mantle where we live on top of it.
[02:36:34.689 --> 02:36:38.753]  And when that's stretching, it's like blowing up a balloon.
[02:36:38.813 --> 02:36:40.996]  It makes things get bigger in all directions.
[02:36:41.596 --> 02:36:50.625]  Now, a lot of the sinkholes, I'd say 85-90% of them, are due to water intrusion underneath structures or underneath the surface of the ground.
[02:36:51.166 --> 02:36:56.031]  And they make round holes, rather than jagged, long tears of that kind.
[02:36:56.151 --> 02:36:57.672]  As a general rule, they are round.
[02:36:59.005 --> 02:37:07.190]  What happens, I'm pretty sure, is that the expansion of the Earth is stretching gas pipes, water pipes, power lines, stuff underground, and they are starting to leak.
[02:37:07.450 --> 02:37:20.017]  And the leak, of course, creates the moisture in there, and reduces the pressure sideways pressure on the dirt grains there, and it collapses in, in a uniform circular hole.
[02:37:21.698 --> 02:37:29.621]  To me, this is a sign that we're experiencing a planetary expansion, a very slight one, but we're starting to expand as the planet ages.
[02:37:30.202 --> 02:37:45.207]  Now, I don't know whether this will increase dramatically or whether it'll just be a small event, but it is large enough to affect us, making these potholes, or these sinkholes, all over the planet, and now starting to make the tears, like near Sonora, where it's 12 miles long.
[02:37:48.249 --> 02:37:50.832]  You know, I could be wrong.
