[00:00:00.049 --> 00:00:01.613]  The Alex Jones Show.
[02:20:37.643 --> 02:20:38.464]  This is an alert.
[02:20:38.724 --> 02:20:42.706]  If your business or church is building this year, you're about to pay more than you should.
[02:20:42.846 --> 02:20:46.908]  This could mean thousands of dollars more for your office, retail space, church, or warehouse.
[02:20:47.048 --> 02:20:52.331]  A General Steel building can save you as much as half the cost and time of similar conventional construction.
[02:20:52.431 --> 02:20:55.853]  And we're offering rebates of up to $20,000 to help you build today.
[02:20:55.953 --> 02:20:58.975]  Call General Steel for free information that could save you thousands.
[02:20:59.155 --> 02:20:59.555]  Call 866-91-STEEL.
[02:20:59.575 --> 02:20:59.815]  866-91-STEEL.
[02:21:03.297 --> 02:21:06.860]  That's 866-917-8335.
[02:21:07.340 --> 02:21:11.443]  Are you happy doing your laundry with perfume detergents that irritate your skin?
[02:21:11.683 --> 02:21:16.106]  Are you happy washing your hands with stinking fragrances that gives your skin rashes?
[02:21:16.426 --> 02:21:19.828]  Are you happy paying new higher prices for smaller boxes?
[02:21:20.529 --> 02:21:21.870]  Find your happiness today!
[02:21:22.150 --> 02:21:22.911]  Hi, this is Ted Anderson.
[02:21:38.024 --> 02:21:42.325]  Have you ever wondered why banks, stockbrokers, investment advisors won't talk about gold IRAs?
[02:21:42.505 --> 02:21:48.067]  They've been available since 1986, yet the financial industry won't recognize the value of gold for your retirement.
[02:21:48.187 --> 02:21:51.587]  Gold has outperformed paper investments, yet no word about IRAs.
[02:21:51.747 --> 02:21:54.348]  If you would like to have gold for your retirement, call 800-686-2237.
[02:21:54.568 --> 02:21:59.309]  Don't get left behind by rising inflation and low returns.
[02:21:59.449 --> 02:21:59.689]  Call 800-686-2237.
[02:21:59.709 --> 02:22:01.090]  Secure your future and call 1-800-686-2237.
[02:22:06.391 --> 02:22:09.752]  We've had an amazing year here at Supernatural Silver.
[02:22:09.972 --> 02:22:19.394]  We've truly enjoyed the fantastic response from thousands of people as they've tried our extraordinary product, and we're thrilled at the life-changing results people have.
[02:22:19.774 --> 02:22:27.815]  Our company email is continually full of happy, satisfied customers who thank us for the help they've received from Supernatural Silver.
[02:22:27.975 --> 02:22:31.396]  This holiday season, as you think of gifts to give your loved ones,
[02:22:31.636 --> 02:22:33.980]  Consider giving Supernatural Silver.
[02:22:34.220 --> 02:22:36.944]  A gift that can help provide good health and wellness.
[02:22:37.204 --> 02:22:40.789]  A gift that can change lives and make a real difference.
[02:22:41.050 --> 02:22:48.040]  In a world where we are constantly exposed to dangerous health threats, give yourself and your loved ones a fighting chance.
[02:22:48.520 --> 02:22:50.262]  Give Supernatural Silver.
[02:22:50.582 --> 02:22:56.627]  Go to SupernaturalSilver.com and use the promo code HOLIDAY2014 for 30% off.
[02:22:56.947 --> 02:23:01.731]  And this holiday season, we wish you and yours the blessings of peace and good health.
[02:23:01.891 --> 02:23:05.354]  From all of us here at SupernaturalSilver.com.
[02:23:05.856 --> 02:23:10.800]  Do you have relatives and friends that are convinced there is no need ever to prepare for any kind of emergency?
[02:23:11.001 --> 02:23:13.483]  Are these also folks you buy Christmas presents for?
[02:23:13.983 --> 02:23:17.987]  At 30dayfoodsupply.com we can solve both of these problems at the same time.
[02:23:18.307 --> 02:23:22.110]  Go to 30dayfoodsupply.com or call 541-229-0010.
[02:23:23.651 --> 02:23:25.673]  We can ship your Christmas presents directly to them.
[02:23:25.973 --> 02:23:27.895]  Choose from our original $99 30-day food supply
[02:23:28.916 --> 02:23:29.236]  I think so.
[02:23:56.826 --> 02:23:58.707]  Call 541-229-0010.
[02:24:00.447 --> 02:24:01.768]  30dayfoodsupply.com.
[02:24:01.788 --> 02:24:02.288]  541-229-0010.
[02:24:02.408 --> 02:24:14.553]  Alex Jones here, back live.
[02:24:14.573 --> 02:24:20.356]  Gerald Cilente, TrendsResearch.com and the Trends Journal, riding shotgun with us.
[02:24:21.156 --> 02:24:23.577]  And we're not being negative here, bringing up the bad things.
[02:24:24.884 --> 02:24:27.467]  The system always says, oh, don't get angry, don't be negative.
[02:24:28.408 --> 02:24:31.711]  There's so much good stuff in the world that that's why I'm angry and upset.
[02:24:31.832 --> 02:24:32.652]  I want to defend it.
[02:24:33.313 --> 02:24:34.274]  I don't want to be a slave.
[02:24:34.895 --> 02:24:38.679]  But you really can't doubt the fact that tyranny's moving on all fronts.
[02:24:38.779 --> 02:24:40.641]  I've criticized the militarization of police.
[02:24:41.362 --> 02:24:42.963]  I've exposed it, probably like nobody else.
[02:24:43.584 --> 02:24:59.569]  But then I can see the Feds trying to come in and make every evil in the world about the police when it's worldwide the federalization, the globalization, the militarization has been happening as criminal ruling classes move from free market to crony systems.
[02:24:59.989 --> 02:25:06.491]  Gerald Cilente, I want to start getting into the top trends of 2015, your new journal that's just about to come out, that's just invaluable reading.
[02:25:06.511 --> 02:25:11.153]  I hope everybody goes to TrendsResearch.com and subscribes or at least signs up for your free alerts.
[02:25:12.668 --> 02:25:17.033]  And looks at the 2015 forecast, you're going to give us a first look here today.
[02:25:17.454 --> 02:25:21.999]  But in this short segment, what do you think the state of the world itself is?
[02:25:22.079 --> 02:25:26.324]  Obama says that he stabilized the world and that it's never been more secure.
[02:25:26.864 --> 02:25:29.968]  Hagel said the world's never been more insecure, so he fired him.
[02:25:30.909 --> 02:25:33.312]  What is the real state of the world overall in your view?
[02:25:34.431 --> 02:25:35.772]  We're heading toward World War.
[02:25:35.852 --> 02:25:37.813]  It's blowing out all over the place.
[02:25:37.873 --> 02:25:43.637]  Anybody that's half awake and listening to and watching what's going on can see it.
[02:25:44.237 --> 02:25:48.780]  And I want to stay on this China issue again with Zuckerberg sucking up over there.
[02:25:49.881 --> 02:25:52.083]  Zuckerberg, maybe, would be more appropriate.
[02:25:52.123 --> 02:25:52.843]  Yeah, Zuckerberg.
[02:25:53.363 --> 02:25:55.024]  Commie Zuckerberg.
[02:25:55.064 --> 02:25:55.765]  There we go.
[02:25:56.085 --> 02:25:59.107]  And you look what's going on here and around the world.
[02:25:59.647 --> 02:26:01.849]  You go back to one of our top trends for 2014.
[02:26:03.670 --> 02:26:04.750]  China boomtown.
[02:26:05.711 --> 02:26:09.092]  America's in the business of war, China's in the business of business.
[02:26:09.492 --> 02:26:10.672]  They're buying up the world.
[02:26:11.092 --> 02:26:12.433]  And they're buying up America.
[02:26:12.713 --> 02:26:14.153]  Hey, folks, you like that?
[02:26:14.653 --> 02:26:16.414]  Obama always calls everybody folks.
[02:26:16.574 --> 02:26:17.594]  Yeah, folks.
[02:26:18.054 --> 02:26:20.335]  Folks, you like that Smithfield pork?
[02:26:21.095 --> 02:26:22.797]  Hey, owned by China, huh?
[02:26:23.237 --> 02:26:23.717]  Oh, yeah.
[02:26:24.058 --> 02:26:28.061]  Hey, how about that Waldorf Astoria in New York?
[02:26:28.362 --> 02:26:30.704]  Hey, Chinese just bought it for $2 billion, didn't they?
[02:26:30.724 --> 02:26:32.285]  Oh, where are they getting the dough?
[02:26:32.946 --> 02:26:33.406]  Ah, yes.
[02:26:34.067 --> 02:26:36.108]  Just did another deal right here in New York.
[02:26:36.249 --> 02:26:36.489]  That?
[02:26:37.089 --> 02:26:38.651]  Only about a billion dollars.
[02:26:39.311 --> 02:26:40.092]  Who's funding it?
[02:26:40.833 --> 02:26:43.015]  The Chinese National, or the Chinese Bank?
[02:26:43.355 --> 02:26:44.356]  Communist government.
[02:26:45.182 --> 02:26:47.724]  You go look what's going on over there in Portugal.
[02:26:48.284 --> 02:27:00.374]  You know, they're privatizing everything, privatizing... And my problem, I mean, I want you to get into what real privatization is, but the Communist Chinese already every month I see where they're controlling TV shows, movies, what can be published.
[02:27:01.355 --> 02:27:03.677]  Michael Savage couldn't even get his book promoted anywhere.
[02:27:04.017 --> 02:27:10.602]  The publisher wouldn't promote it because the Chinese threatened him because he criticized... I mean, the Communist China is a big fat censor.
[02:27:10.662 --> 02:27:11.443]  That's my problem.
[02:27:12.110 --> 02:27:14.632]  Well, again, they're communists.
[02:27:15.172 --> 02:27:18.154]  I mean, I grew up most of my life teaching us to hate communists.
[02:27:18.554 --> 02:27:20.435]  Hey, those Russians, they're no good.
[02:27:20.775 --> 02:27:23.937]  But those Chinese commies, our kind of guys.
[02:27:24.217 --> 02:27:25.218]  Gee, I wonder why.
[02:27:25.918 --> 02:27:31.922]  Couldn't be because of all of the American manufacturers that sold us out and and be
[02:27:32.042 --> 02:27:36.525]  They brought all their cheap, uh, their product over there to be made by slave labor.
[02:27:36.825 --> 02:27:39.787]  So the Chinese communists are good commies.
[02:27:40.107 --> 02:27:42.288]  All those Cubans, they're bad commies too.
[02:27:42.609 --> 02:27:45.030]  There's only good commies and bad commies.
[02:27:45.430 --> 02:27:47.392]  It's all about business, Alex!
[02:27:48.012 --> 02:27:49.612]  And that's what I want to talk about.
[02:27:49.632 --> 02:27:57.054]  The business of business is China, and China's buying up the world, and you look at the numbers.
[02:27:57.535 --> 02:28:00.715]  As I said, privatization going on all throughout Europe.
[02:28:01.016 --> 02:28:02.436]  It's not privatization.
[02:28:02.816 --> 02:28:09.838]  It's selling off valuable public assets at bargain-basement prices to do dirty deals with your pals.
[02:28:10.358 --> 02:28:12.899]  They just had a big auction in Portugal.
[02:28:13.179 --> 02:28:15.780]  You know what the major language was of the people bidding?
[02:28:16.220 --> 02:28:16.860]  Mandarin.
[02:28:17.600 --> 02:28:19.382]  You look what's going on in Canada.
[02:28:19.602 --> 02:28:21.765]  Look what's going on in the United States.
[02:28:22.085 --> 02:28:23.947]  The Chinese economy's collapsed.
[02:28:24.247 --> 02:28:25.989]  The smart money over there knows it.
[02:28:26.370 --> 02:28:31.275]  They have 70 million, that's right, million vacant luxury apartments.
[02:28:31.695 --> 02:28:33.577]  Entire cities that are vacant.
[02:28:34.258 --> 02:28:35.498]  Their bubble has burst.
[02:28:35.798 --> 02:28:40.459]  Look, they lowered interest rates 40 basis points trying to pump this thing up.
[02:28:40.799 --> 02:28:42.179]  Goes back to the trends of 2015.
[02:28:43.640 --> 02:28:45.300]  One of them is called price wars.
[02:28:45.720 --> 02:28:46.060]  Why?
[02:28:46.520 --> 02:28:51.701]  Because there's oversupply and overcapacity of just about everything.
[02:28:51.961 --> 02:29:03.763]  It's not only oil prices that are going down because of oversupply and less demand, it's copper prices, it's corn prices, it's iron
[02:29:04.904 --> 02:29:07.588]  You could buy rebar, reinforcement rod.
[02:29:07.969 --> 02:29:13.616]  A ton of reinforcement rod over in China costs less than a ton of cabbage.
[02:29:14.056 --> 02:29:19.444]  So what they're doing, they are aware of the collapse that's coming.
[02:29:19.904 --> 02:29:23.147]  They're taking their money and they're buying up the world.
[02:29:23.367 --> 02:29:35.739]  You better learn how to speak Chinese and learn how to be a better commie because the politicians in this nation have sold us out and continue to do so.
[02:29:35.799 --> 02:29:36.760]  And they love it.
[02:29:36.880 --> 02:29:37.601]  It's like Gruber.
[02:29:38.041 --> 02:29:43.647]  It's one thing to raise rates and rip off poor people and cut their health care, but he enjoys it.
[02:29:44.367 --> 02:29:48.651]  He enjoys lying, enjoys cheating, enjoys screwing people over.
[02:29:48.971 --> 02:29:52.054]  A bunch of low-life, degenerate, filthy scum.
[02:29:52.274 --> 02:29:53.335]  But we let him do it.
[02:29:53.935 --> 02:29:54.736]  So it's our fault.
[02:29:54.876 --> 02:29:56.177]  Because we're a bunch of chumps.
[02:29:57.158 --> 02:29:58.079]  We're on the march.
[02:29:58.559 --> 02:30:00.181]  The Empire's on the run.
[02:30:01.101 --> 02:30:03.784]  Alex Jones and the GCN Radio Network.
[02:30:07.967 --> 02:30:08.988]  The experts are clear.
[02:30:09.288 --> 02:30:16.273]  Sunlight, purified water, healthy non-GMO food, and having a good attitude is essential to a healthy immune system.
[02:30:16.413 --> 02:30:22.657]  But I go further with Super Nascent Iodine X2 from Infowarslife.com.
[02:30:22.677 --> 02:30:26.280]  50% stronger than our original and revolutionary Nascent Iodine formula.
[02:30:26.400 --> 02:30:30.302]  Coming from a deep earth crystal source that no other supplier has.
[02:30:30.622 --> 02:30:35.664]  Most other forms of iodine come from seaweed in areas plagued by Fukushima and other contaminants.
[02:30:35.944 --> 02:30:36.844]  Not our iodine.
[02:30:36.944 --> 02:30:40.526]  It comes from over 200 million year old crystal salt deposits.
[02:30:40.766 --> 02:30:43.107]  And is tested and proven to be completely pure.
[02:30:43.307 --> 02:30:45.168]  Visit InfoWarsLife.com today.
[02:30:45.328 --> 02:30:46.688]  See the informational videos.
[02:30:46.908 --> 02:30:48.729]  Read the information there compiled.
[02:30:48.869 --> 02:30:53.671]  And for a limited time, when you use promo code NOW at checkout, you get an additional
[02:30:54.131 --> 02:30:57.853]  5% off the entire family of InfoWarsLife.com products.
[02:30:58.213 --> 02:31:03.655]  Secure your Survival Shield X2 today at InfoWarsLife.com or call toll free 888-253-3139.
[02:31:07.964 --> 02:31:09.625]  Aging starts at the cellular level.
[02:31:09.965 --> 02:31:13.747]  When cells become toxic, they die early, and aging sets in.
[02:31:14.487 --> 02:31:18.810]  In the past decade, we have witnessed unparalleled scientific discoveries.
[02:31:18.950 --> 02:31:25.753]  During that period, key patented compounds have focused on mitochondrial growth, nerve growth, and rejuvenation.
[02:31:26.253 --> 02:31:35.318]  But no one has put together a formula that focuses directly on brain health, nerve growth factors, and optimizing your cellular energy at the same time.
[02:31:35.538 --> 02:31:40.963]  We now have the synergistic solution, DNA Force, just one of the key compounds.
[02:31:41.083 --> 02:31:48.369]  BioPQQ is backed by major clinical studies and over 175 PubMed-listed published studies.
[02:31:48.689 --> 02:31:50.971]  You want the best that's out there at the lowest price anywhere?
[02:31:51.272 --> 02:31:56.416]  The ultimate value, cutting-edge, trailblazing game-changer that also supports the InfoWard.
[02:31:56.736 --> 02:32:01.543]  Secure your DNA Force today at InfoWarsLife.com or call toll free 888-253-3139.
[02:32:01.563 --> 02:32:02.705]  DNA Force from InfoWarsLife.
[02:32:08.653 --> 02:32:13.838]  As the year is coming to a close, we all pause to reflect on what's happened in the past year.
[02:32:14.158 --> 02:32:16.961]  We take a step back and thank God for what we have.
[02:32:17.481 --> 02:32:20.264]  I'm David Hall, founder of Diamond Gusset Jeans.
[02:32:20.544 --> 02:32:26.089]  At Diamond Gusset, we are celebrating the brush fires of liberty that are spreading across this great nation.
[02:32:26.750 --> 02:32:28.751]  Another thing we are celebrating is you.
[02:32:29.192 --> 02:32:34.457]  Without the valued listeners of Alex Jones and our loyal customers, we wouldn't be here today.
[02:32:35.057 --> 02:32:37.838]  We offer a wonderful online shopping experience.
[02:32:38.119 --> 02:32:43.321]  If you receive a pair that doesn't fit, send them back and we'll exchange them at no cost to you.
[02:32:43.801 --> 02:32:52.846]  Beat the shopping rush by visiting us at gusset.com and join our email newsletter to receive some great holiday discounts.
[02:32:53.306 --> 02:32:58.949]  And paying no attention to political correctness, Diamond Gusset wants to wish you all a Merry Christmas.
[02:32:59.489 --> 02:33:02.791]  Thanks for believing in our dream, the original 100% American-made Diamond Gusset jean.
[02:33:08.291 --> 02:33:08.871]  We've got it.
[02:33:08.911 --> 02:33:15.354]  This transmission is coming to you.
[02:33:15.434 --> 02:33:19.575]  Waging war on corruption.
[02:33:19.796 --> 02:33:25.478]  It's Alex Jones, coming to you live from the front lines of the InfoWar.
[02:33:32.481 --> 02:33:38.687]  My friends, I want to thank you all for this Christmas coming up, for your support of the broadcast.
[02:33:39.408 --> 02:33:41.630]  I am very humbled by the millions of listeners we have.
[02:33:41.650 --> 02:33:44.173]  I'm very humbled by the fact that you put up with me.
[02:33:44.933 --> 02:33:48.357]  Because regardless of how I deliver information, some of it good, some of it bad.
[02:33:50.290 --> 02:33:58.216]  We are trying to tell the truth and trying to promote liberty and freedom, and to try to build a platform for other great folks to promote their platforms, because we're all in this together.
[02:33:58.756 --> 02:34:04.401]  So this Christmas, please think about InfoWarsStore.com or InfoWarsShop.com, same URL.
[02:34:06.035 --> 02:34:06.996]  To do your Christmas shopping.
[02:34:07.436 --> 02:34:30.394]  As long as you order by the 17th, whether it's a Molon Labe camo, long-sleeve, Made in America shirt, or whether it's a come-and-take-it, pro-Second Amendment, short-leave shirt in men's or women's, whether it's high-quality supplements at Infowarslife.com, whether it's a commemorative Molon Labe silver coin, only 500, we've already sold out of one-fifth of them since I launched it yesterday, or Molon Labe belt buckles,
[02:34:30.974 --> 02:34:37.438]  It's all available at InfoWarsStore.com or InfoWarsLife.com.
[02:34:39.019 --> 02:34:43.241]  And OxyPowder, developed by Dr. Gribb, is revolutionary.
[02:34:43.601 --> 02:34:48.124]  Time-released oxygen in the intestines to flush out and detox like nothing else.
[02:34:48.424 --> 02:34:51.426]  Robb Due, in one week, lost 18 pounds of stuff that was in there.
[02:34:51.726 --> 02:34:53.747]  The average person has more than 20.
[02:34:55.482 --> 02:34:57.484]  And this is something that is so affordable.
[02:34:57.904 --> 02:35:01.647]  On average, you've got about three detoxes or enough to do three weeks of this.
[02:35:02.127 --> 02:35:03.248]  So every few months you can do it.
[02:35:03.268 --> 02:35:09.753]  That's a three, four month supply in one bottle of oxy powder.
[02:35:10.254 --> 02:35:14.076]  And we've got it available and discounted at Infowarslife.com.
[02:35:14.877 --> 02:35:17.459]  We did sell out of several of the nutraceuticals.
[02:35:18.940 --> 02:35:23.002]  Like the Secret 12, but we have a limited supply.
[02:35:23.082 --> 02:35:25.644]  We hope coming in very, very soon.
[02:35:25.664 --> 02:35:27.825]  We have more of the Occupower back in.
[02:35:28.145 --> 02:35:38.850]  These really are revolutionary products where we go out and find the most powerful missing links out there like iodine deficiency and people aren't getting the right type of bioavailable iodine.
[02:35:39.150 --> 02:35:47.895]  We have the True Nation Iodine, Deep Earth Crystal Source and Survival Shield, X2 and Classic Survival Shield, all available and a lot of specials running.
[02:35:48.275 --> 02:35:48.976]  Thank you, Gary.
[02:36:06.926 --> 02:36:22.783]  of 2015 and also looking back on the trends of 2014-2013 that you unfortunately very accurately gauged and in your trends I want to get your take on Russia because you were talking about that a few years ago I don't lionize Russia
[02:36:24.264 --> 02:36:27.086]  But as you know, they're really trying to destabilize it.
[02:36:27.106 --> 02:36:28.487]  They're trying to cut off their pipelines.
[02:36:28.507 --> 02:36:29.708]  They're trying to screw up their deals.
[02:36:30.709 --> 02:36:36.153]  They're lowering oil prices to try to bankrupt them, so that then there'll be no competition.
[02:36:36.193 --> 02:36:38.175]  They can jack it up as high as they want, in my view.
[02:36:39.036 --> 02:36:45.541]  And a lot of mainline analysts, not just you or Dr. Paul Craig Roberts or myself, are saying this could lead to actual war.
[02:36:47.313 --> 02:36:59.188]  Is there no amount of hubris out of these Harvard Mafia people that though they act like miscreant weasels are in control of the nuclear arsenal?
[02:37:01.749 --> 02:37:07.294]  Well, they, again, you know, we're looking at who they are, and everything they do, they turn to disaster.
[02:37:07.674 --> 02:37:13.019]  There's not one thing that anybody could point to that says, look at the great job that the D.C.
[02:37:13.059 --> 02:37:17.763]  gang has done, whether it's in healthcare, whether it's in education.
[02:37:18.303 --> 02:37:26.632]  Whether it's in military, whether it's in the environment, whether it's in food safety, go up and down the list.
[02:37:27.273 --> 02:37:39.766]  And before I go on, I want to also encourage all the listeners of InfoWars to support what you're doing, as you know that we do, and we advertise in InfoWars magazine.
[02:37:40.327 --> 02:37:45.268]  Because you're one of the few people out there, along with a number of us, that are concerned with the truth.
[02:37:45.348 --> 02:37:47.569]  And the truth isn't abstract.
[02:37:48.049 --> 02:37:50.550]  I'll give you an example why it's not abstract.
[02:37:50.950 --> 02:37:56.651]  Begins with our conversation today about the CIA, quote, misleading.
[02:37:56.951 --> 02:37:58.412]  It's not misleading, it's lying.
[02:37:58.432 --> 02:37:59.712]  There's a lie and a truth.
[02:38:00.332 --> 02:38:02.573]  It's not about banks misleading.
[02:38:03.593 --> 02:38:06.275]  Or misdeeds.
[02:38:06.816 --> 02:38:09.498]  It's about corruption and thievery.
[02:38:09.918 --> 02:38:11.179]  So there is a truth.
[02:38:11.740 --> 02:38:17.984]  And when enough people support the truth, then the truth, as they say, shall make us free.
[02:38:18.625 --> 02:38:26.551]  So I really encourage everyone during this holiday season to do what they can to keep promoting your voice of freedom.
[02:38:27.552 --> 02:38:31.175]  And as we look at the whole situation of what's devolving,
[02:38:31.963 --> 02:38:39.528]  And the bigger picture, the bigger picture is that we see in 2015, is this is the year of the game changer.
[02:38:40.248 --> 02:38:42.990]  Look what's going on in the markets as we're speaking.
[02:38:43.850 --> 02:38:47.172]  All of a sudden, the markets are now under pressure.
[02:38:47.913 --> 02:38:50.074]  The Shanghai Index today lost over 5%.
[02:38:50.274 --> 02:38:53.917]  It's down over 2% across Europe.
[02:38:54.705 --> 02:39:00.609]  Again, what's going on in oil, yes, it's an oversupply issue, but it's a lack of demand issue.
[02:39:01.029 --> 02:39:10.755]  Because when you go through all of the commodities, again, whether it's corn, whether it's iron ore, whether it's copper, you're looking at five-year lows.
[02:39:11.215 --> 02:39:13.436]  You're looking at a global slowdown.
[02:39:14.157 --> 02:39:20.941]  And the way they get your mind off the global slowdown is with war and going back to Russia.
[02:39:22.096 --> 02:39:24.258]  How they've taught us how to hate Russia.
[02:39:24.818 --> 02:39:26.900]  And you well know we were on top of this.
[02:39:27.280 --> 02:39:29.982]  We saw it coming with the Sochi Olympics.
[02:39:30.963 --> 02:39:34.406]  Again, prior to the destabilization of the Ukraine.
[02:39:34.966 --> 02:39:35.887]  Hey, Alex!
[02:39:36.407 --> 02:39:37.708]  Don't go to Sochi!
[02:39:38.109 --> 02:39:43.673]  Because if you get on one of those airplanes, watch out for those toothpaste bombs!
[02:39:44.253 --> 02:39:45.674]  Who can make this stuff up?
[02:39:46.095 --> 02:39:46.996]  I'll tell you who!
[02:39:47.596 --> 02:39:49.798]  A bunch of sick SOBs!
[02:39:50.218 --> 02:39:50.879]  Hey, Alex!
[02:39:51.539 --> 02:39:53.340]  Don't go to Sushi!
[02:39:53.760 --> 02:39:55.281]  Not if you like animals!
[02:39:55.682 --> 02:39:58.443]  Because they're shooting all those stray dogs!
[02:39:58.823 --> 02:40:00.284]  And don't drink the water!
[02:40:00.745 --> 02:40:02.886]  No, no, no, it's all yellow!
[02:40:03.366 --> 02:40:03.967]  Yeah!
[02:40:04.547 --> 02:40:07.309]  And hey, those hotel rooms, they're garbage!
[02:40:09.924 --> 02:40:13.627]  They started to defame Russia before it happened.
[02:40:13.947 --> 02:40:22.974]  By the time the Olympics began, America's perception of Russia was at a 1994 low.
[02:40:23.474 --> 02:40:25.396]  I'll tell everyone out there listening.
[02:40:25.996 --> 02:40:27.917]  You want to get into a good business?
[02:40:28.337 --> 02:40:34.821]  You could do it cheaply, doesn't have to make any sense, and you can make a lot of dough doing it.
[02:40:35.401 --> 02:40:36.442]  Propaganda!
[02:40:36.782 --> 02:40:38.643]  That's the business to get into.
[02:40:39.083 --> 02:40:40.744]  Watch out for those ISIS!
[02:40:41.464 --> 02:40:43.085]  Fear and hysteria.
[02:40:43.746 --> 02:40:46.967]  All of the propaganda coming out against Russia.
[02:40:47.708 --> 02:40:49.389]  Let's put this into perspective.
[02:40:49.929 --> 02:40:50.790]  Every week,
[02:40:51.870 --> 02:41:05.256]  If not, every day we keep hearing about Russian troop movements, Russian tanks, Russian armoured vehicles flooding over the Russian border into Ukraine.
[02:41:05.557 --> 02:41:08.238]  Hey Alex, have you seen any pictures yet?
[02:41:11.800 --> 02:41:12.882]  They show us nothing!
[02:41:13.423 --> 02:41:15.046]  Ain't this world of selfies?
[02:41:15.788 --> 02:41:17.651]  You can't show us one photo?
[02:41:18.032 --> 02:41:19.174]  No, I'll tell you why.
[02:41:19.655 --> 02:41:21.098]  Because they're liars.
[02:41:21.518 --> 02:41:22.821]  They're sociopaths.
[02:41:23.752 --> 02:41:25.814]  They are leading us to war.
[02:41:26.534 --> 02:41:29.257]  The global economy is collapsing.
[02:41:30.017 --> 02:41:45.571]  Only a psychopath would want to put sanctions on Russia, that only hurts really the Europeans, because we don't do that much business with them, at a time when the European economy is in the crapper.
[02:41:45.891 --> 02:41:46.632]  Oh, that's right!
[02:41:47.472 --> 02:41:48.493]  Unemployment in Italy?
[02:41:49.614 --> 02:41:51.974]  Yeah, it's at record lows.
[02:41:52.234 --> 02:41:53.275]  Yeah, over 13%.
[02:41:55.395 --> 02:42:00.396]  Oh, oh, look what happened today in the Greek stock market.
[02:42:00.696 --> 02:42:11.098]  Now you turn on CBS, Bloomberg, you see the little prostitutes come out there and say how there's recovery over there in Greece.
[02:42:11.378 --> 02:42:13.058]  They're out of a recession.
[02:42:13.598 --> 02:42:15.819]  Gee, wonder why the market's down 11% today.
[02:42:18.928 --> 02:42:30.232]  So you can see, only a moron, a psychopath, and a sociopath would put sanctions on Russia, now that Russians are putting sanctions on the Europeans.
[02:42:30.552 --> 02:42:31.612]  And who is it hurting?
[02:42:31.973 --> 02:42:34.453]  Well, it's hurting the small people in Europe.
[02:42:34.894 --> 02:42:38.235]  Yeah, the ones that used to sell product to Russia.
[02:42:38.735 --> 02:42:41.596]  So they're destroying the global economy.
[02:42:42.256 --> 02:42:47.058]  And when I said before, Alex, this isn't a throwaway line.
[02:42:48.342 --> 02:43:01.345]  That Obama, who's launched a war against Syria, that's dropping bombs on a sovereign nation, and you remember the line about that humanitarian mission?
[02:43:01.565 --> 02:43:03.346]  No, we're not going back in Iraq!
[02:43:03.846 --> 02:43:04.686]  No, no, no!
[02:43:05.126 --> 02:43:11.948]  We're there on a humanitarian mission to save those Christians on the mountain, and then the Yazidis.
[02:43:12.208 --> 02:43:13.548]  You know what a Yazidi is!
[02:43:13.888 --> 02:43:16.369]  I'm sure you got them all over San Antonio!
[02:43:16.829 --> 02:43:18.491]  We gotta save them too!
[02:43:18.931 --> 02:43:19.652]  No, no!
[02:43:20.073 --> 02:43:23.296]  It's not all those bombing runs they're doing every day!
[02:43:23.737 --> 02:43:25.118]  And who's he doing it with?
[02:43:25.579 --> 02:43:27.121]  Doesn't even ask Congress!
[02:43:27.461 --> 02:43:29.163]  Congress doesn't even care!
[02:43:29.523 --> 02:43:30.805]  They're traitors!
[02:43:31.426 --> 02:43:31.666]  These
[02:43:31.846 --> 02:43:33.847]  These people are committing treason!
[02:43:34.267 --> 02:43:36.008]  They're treasonous acts!
[02:43:36.488 --> 02:43:38.789]  And no one wants to call it what it is!
[02:43:39.110 --> 02:43:41.211]  They're treasonous acts of war!
[02:43:41.631 --> 02:43:50.195]  They're treasonous acts that are robbing us of our constitutional rights, of our Bill of Rights, and our money!
[02:43:50.615 --> 02:43:53.177]  Because they make up things!
[02:43:53.357 --> 02:43:55.638]  One of the top trends... Oh, by the way!
[02:43:56.238 --> 02:44:07.022]  We have decided, we selected the people for InfoWars to hear our list of top 10 trends, of top trends for 2015 before anyone else.
[02:44:07.662 --> 02:44:11.564]  They just went out to our subscribers as we're talking.
[02:44:12.404 --> 02:44:16.846]  We also had a conference here in Colonial Kingston this last Saturday.
[02:44:16.866 --> 02:44:22.648]  A video of that is also available, a five-hour conference we put on.
[02:44:23.089 --> 02:44:27.410]  And people, if they go to our website, they can sign up to get that as well.
[02:44:27.691 --> 02:44:35.434]  But we selected InfoWars because these are the people of all of the media that's putting out
[02:44:35.874 --> 02:44:40.199]  To the people, freedom of speech, thought, and spirit.
[02:44:40.699 --> 02:44:43.142]  No one is doing it to the level that you are.
[02:44:43.683 --> 02:44:47.167]  So we decided this is the one we're going to first.
[02:44:48.028 --> 02:44:51.311]  And going back to the top trends, bankism.
[02:44:52.441 --> 02:44:55.405]  People are saying this is a failure of capitalism.
[02:44:55.486 --> 02:44:56.066]  No, it's not.
[02:44:56.367 --> 02:44:57.288]  It's bankism.
[02:44:57.629 --> 02:44:59.291]  The banks are in control.
[02:44:59.612 --> 02:45:07.042]  And the person that's writing this story for us in the Trends Journal, and we have the synopsis out now, is Nomi Prins.
