[00:00:01.510 --> 00:00:02.671]  Coast to coast.
[02:15:38.619 --> 02:15:40.220]  So they're blocking renaissance in this.
[02:15:40.300 --> 02:15:47.286]  And some of the alternative energy people go, how dare you promote an oil boom in the US while claiming you're for new forms of energy.
[02:15:47.306 --> 02:15:48.186]  Well, that's hypocritical.
[02:15:48.486 --> 02:15:49.647]  Of course I'm for more.
[02:15:49.967 --> 02:15:52.069]  Whatever we've currently got, we need more of.
[02:15:52.509 --> 02:15:53.790]  Better than the Saudi Arabians.
[02:15:53.850 --> 02:15:56.893]  Better to have low prices while developing new systems.
[02:15:56.973 --> 02:15:58.113]  I don't think the two
[02:15:59.355 --> 02:16:00.896]  Conflict with each other at all.
[02:16:01.796 --> 02:16:05.418]  I mean, I'm absolutely for North American oil exploration.
[02:16:05.878 --> 02:16:06.819]  I want it to be done good.
[02:16:06.839 --> 02:16:08.440]  I don't like fracking in populated areas.
[02:16:08.460 --> 02:16:10.741]  There's a good way to do fracking versus a bad way.
[02:16:11.381 --> 02:16:13.362]  They can define fracking as any type of drilling.
[02:16:13.782 --> 02:16:15.283]  So, I mean, it's the Saudi Arabians.
[02:16:15.323 --> 02:16:18.005]  We've caught them funding the main anti-fracking movement.
[02:16:18.045 --> 02:16:18.685]  That's just a fact.
[02:16:19.734 --> 02:16:22.816]  Uh, you know, and because they don't want stuff being developed here.
[02:16:23.076 --> 02:16:25.038]  Well, most of our oil exploration is not fracking.
[02:16:25.438 --> 02:16:27.559]  So I want to let you break it all down coming up.
[02:16:27.599 --> 02:16:29.220]  I wanted to throw that in.
[02:16:29.541 --> 02:16:30.781]  Now take us out to break.
[02:16:31.102 --> 02:16:33.623]  We're going to break here in about three minutes.
[02:16:33.643 --> 02:16:35.244]  So I'm now going to turn things over to you, John.
[02:16:35.264 --> 02:16:35.945]  You'll hear the music.
[02:16:36.385 --> 02:16:42.888]  You take us out, you intro us, we'll take the training wheels off here and let you host the show because you're, you know, a great guy and I know can do it.
[02:16:43.249 --> 02:16:49.892]  But briefly, take us out what the essence of freedom is for John Rappaport and I will see everybody else tomorrow at 11 a.m.
[02:16:49.952 --> 02:16:52.613]  Central here with the weekday show.
[02:16:53.214 --> 02:16:55.795]  Alex Jones handing the baton off to John Rappaport.
[02:16:56.335 --> 02:16:57.236]  Thanks so much Alex.
[02:16:58.116 --> 02:17:01.278]  At the end of the Sunday conversation that we had
[02:17:02.256 --> 02:17:08.462]  You made the point, and it's absolutely correct, that freedom is not something that's given to you by the government.
[02:17:09.103 --> 02:17:12.526]  I don't care what the documents are, even the founding documents.
[02:17:13.447 --> 02:17:18.432]  The founding documents did not create freedom as if it had never existed before.
[02:17:19.152 --> 02:17:21.054]  You individually have your freedom.
[02:17:21.114 --> 02:17:22.416]  You've always had your freedom.
[02:17:22.976 --> 02:17:30.540]  Everybody has that potential within them, and they have to know what that means at a profound level, not just some superficial level.
[02:17:30.580 --> 02:17:42.966]  Because once you understand what it really means, your own freedom, independent from anything else, then you begin to understand what you need to do now in this situation that we find ourselves in.
[02:17:43.006 --> 02:17:44.407]  That's the big one.
[02:17:44.968 --> 02:17:46.228]  But that's the first step.
[02:17:46.768 --> 02:17:49.450]  The Constitution did not create freedom.
[02:17:50.911 --> 02:17:58.294]  The Articles of Confederation, the Declaration of Independence, they did not give people freedom that was never there to begin with.
[02:17:59.254 --> 02:18:02.535]  It confirmed the freedom that every individual has.
[02:18:03.075 --> 02:18:10.938]  And think of the disaster if individuals don't understand within themselves what their own freedom really is at the most profound level.
[02:18:11.478 --> 02:18:12.178]  Then we're done.
[02:18:13.099 --> 02:18:14.139]  That has to change.
[02:18:14.879 --> 02:18:16.800]  That has to really, really change.
[02:18:19.594 --> 02:18:23.675]  So, that's where we're going with that conversation about freedom.
[02:18:24.856 --> 02:18:32.758]  It means that every individual begins with a contemplation of what his own liberty and freedom really means to him.
[02:18:33.559 --> 02:18:38.600]  Does it mean that you can buy a soda at the 7-Eleven instead of at the liquor store?
[02:18:39.220 --> 02:18:40.081]  Is that where it goes?
[02:18:40.461 --> 02:18:46.283]  Does it mean that you can buy, you know, a two-seater couch instead of a chair?
[02:18:47.243 --> 02:18:52.985]  Or a 1999 car that's been completely remodeled?
[02:18:53.045 --> 02:18:55.486]  I mean, is that the limit of what freedom means?
[02:18:55.906 --> 02:18:57.227]  That you can take a vacation?
[02:18:57.307 --> 02:18:58.347]  Is that what it's all about?
[02:18:58.407 --> 02:19:00.048]  Is that the beginning and the end of it?
[02:19:00.988 --> 02:19:09.811]  Is freedom mean that you can shut your eyes to what's happening in the world and that nobody's going to punish you for retreating into a little burrow somewhere?
[02:19:09.891 --> 02:19:11.172]  Is that what your freedom means?
[02:19:12.772 --> 02:19:14.473]  Nobody can say to you
[02:19:16.704 --> 02:19:17.484]  What your freedom?
[02:19:17.544 --> 02:19:18.445]  You have to find it.
[02:19:19.185 --> 02:19:20.206]  You have to decide.
[02:19:20.646 --> 02:19:31.652]  And you have to go down below the everyday nonsense of social conversation and mainstream media and so forth to find out what that is.
[02:19:32.052 --> 02:19:35.394]  You would think that would be part of the educational system, don't you think so?
[02:19:36.034 --> 02:19:43.979]  Thomas Jefferson, as part of the founding of the public education system, wanted it to be the education of citizens.
[02:19:44.839 --> 02:19:45.780]  Because why?
[02:19:46.261 --> 02:19:51.345]  Because, he said, this was a republic, unlike any other form of government that ever existed.
[02:19:51.365 --> 02:20:00.594]  Therefore, the entire purpose of the education system should be to educate children into understanding what the role of a citizen would be in a republic.
[02:20:02.335 --> 02:20:04.097]  Do you find any discussion of freedom now?
[02:20:04.117 --> 02:20:04.457]  In schools?
[02:20:07.051 --> 02:20:07.491]  No, you don't.
[02:20:08.392 --> 02:20:09.713]  You'll be back on InfoWars.
[02:20:09.853 --> 02:20:13.016]  Harvest Right is the world's first in-home freeze dryer.
[02:20:13.216 --> 02:20:16.499]  Freeze dry your own fruits, vegetables, meats, and full meals.
[02:20:16.859 --> 02:20:24.045]  With Harvest Right, you can prepare foods that last 25 years, preserving its freshness, nutrition, color, and taste.
[02:20:24.465 --> 02:20:26.347]  All your food can be freeze-dried.
[02:20:26.707 --> 02:20:28.348]  So don't throw away your leftovers.
[02:20:28.569 --> 02:20:32.191]  Freeze-dry them with this incredible in-home money-saving freeze dryer.
[02:20:32.451 --> 02:20:36.474]  Go to HarvestRight.com to see how the HarvestRight freeze dryer works.
[02:20:36.855 --> 02:20:38.756]  That's HarvestRight.com.
[02:20:39.477 --> 02:20:43.139]  Clean water at home, clean water at the office, clean water on the go.
[02:20:43.400 --> 02:20:49.284]  The Berkey Guy has a Berkey water filtration model for anywhere you are and one that fits any budget.
[02:20:49.644 --> 02:20:52.466]  Thousands of satisfied customers can't be wrong.
[02:20:52.807 --> 02:20:56.009]  For free shipping within the US, go to GoBerkey.com.
[02:20:56.329 --> 02:20:57.010]  Or call 877-886-3653.
[02:20:57.070 --> 02:20:57.470]  That's 877-886-3653.
[02:20:57.511 --> 02:20:58.712]  Helping thousands prepare since 2005.
[02:20:58.892 --> 02:20:59.112]  Goberky.com.
[02:21:10.493 --> 02:21:16.938]  Big business has discovered the preparedness market, and that makes it difficult to know where to go and who to trust.
[02:21:17.278 --> 02:21:21.762]  MyPatriotSupply.com is owned and operated by Patriots just like you.
[02:21:22.042 --> 02:21:31.249]  Has the best prices on storable food, non-GMO seeds, water filtration devices, home canning equipment, survival and self-reliance books, and more.
[02:21:31.549 --> 02:21:37.494]  MyPatriotSupply.com has old-fashioned values and the absolute best customer service in the industry.
[02:21:37.734 --> 02:21:39.015]  Look for the deal of the day.
[02:21:39.315 --> 02:21:42.537]  Unique, affordable survival supplies that fit anyone's budget.
[02:21:42.697 --> 02:21:46.300]  Get same-day shipping on all orders and free shipping on orders over $49.
[02:21:46.540 --> 02:21:52.284]  Call 866-229-0927.
[02:21:52.304 --> 02:21:53.044]  866-229-0927.
[02:21:54.005 --> 02:21:59.989]  Or visit MyPatriotSupply.com for emergency preparedness, self-reliance, and food independence.
[02:22:00.409 --> 02:22:03.071]  Shop with a name you know and a name you can trust.
[02:22:03.311 --> 02:22:05.993]  Before it's time to survive, it's time to prepare.
[02:22:06.334 --> 02:22:12.759]  MyPatriotsSupply.com Are you happy doing your laundry with perfume detergents that irritate your skin?
[02:22:13.279 --> 02:22:17.403]  Are you happy washing your hands with stinking fragrances that gives your skin rashes?
[02:22:18.143 --> 02:22:21.446]  Are you happy paying new higher prices for smaller boxes?
[02:22:22.266 --> 02:22:26.410]  Find your happiness today with our one to four year supply of Pure Soaps.
[02:22:26.770 --> 02:22:30.294]  Get the most important package of information you'll ever receive in your life for only ten dollars.
[02:22:30.314 --> 02:22:34.338]  The package includes three books and seven DVD programs which cover biblical miracles and prophecy.
[02:22:48.092 --> 02:22:52.796]  The Shroud of Turin, The Third Secret of Fatima, What Really Happened to the Catholic Church, and more.
[02:22:52.996 --> 02:22:53.296]  Call 800-513-0029.
[02:22:53.336 --> 02:22:53.536]  That's 800-513-0029.
[02:22:53.556 --> 02:22:54.657]  Or go to VaticanCatholic.com.
[02:22:54.697 --> 02:22:55.498]  That's VaticanCatholic.com.
[02:22:55.518 --> 02:22:55.558]  800-513-0029.
[02:22:55.578 --> 02:22:55.958]  VaticanCatholic.com.
[02:23:07.967 --> 02:23:10.088]  Attention all radio listeners.
[02:23:10.348 --> 02:23:16.649]  Survival Life is giving away free credit card knives exclusively to our radio listeners.
[02:23:17.329 --> 02:23:25.071]  Visit freecovertknife.com to see this covert knife in action and to claim yours free.
[02:23:25.551 --> 02:23:28.332]  It's the same knife you've seen in airline magazines for $29.95.
[02:23:29.732 --> 02:23:31.693]  But today, it's yours free.
[02:23:32.213 --> 02:23:33.453]  Just pay shipping and handling.
[02:23:33.873 --> 02:23:36.874]  Go to freecovertknife.com.
[02:23:37.074 --> 02:23:37.454]  Go now!
[02:23:37.854 --> 02:23:42.777]  When the day comes where the world changes forever, you can be ready at a moment's notice.
[02:23:43.277 --> 02:23:50.041]  With Survivalist Camps, the ultimate, fully functional, off-the-grid survival bug-out house that's completely mobile and ready to go.
[02:23:50.401 --> 02:23:54.583]  All the comforts of an RV, but custom-built to outlast any other trailer.
[02:23:55.083 --> 02:23:57.265]  Learn more at survivalistcamps.com.
[02:23:57.765 --> 02:24:00.887]  Due to overwhelming response, limited inventory is available.
[02:24:01.187 --> 02:24:03.608]  Be ready with survivalistcamps.com.
[02:24:03.748 --> 02:24:04.609]  Survivalist Camps.
[02:24:04.629 --> 02:24:06.730]  Providing your basic needs to survive.
[02:24:19.701 --> 02:24:29.368]  Just to wrap up what I was saying about freedom, do you know any schools in America where this is the issue, as it should be?
[02:24:30.789 --> 02:24:37.313]  I'll write a 2,000 word essay on what it means to you to be free in this country now.
[02:24:38.354 --> 02:24:38.794]  Why not?
[02:24:39.775 --> 02:24:40.715]  Indeed, why not?
[02:24:41.136 --> 02:24:42.557]  What could be a greater issue?
[02:24:42.897 --> 02:24:47.640]  But if you happen to bring that up in the school these days, I mean, you could be suspended.
[02:24:48.000 --> 02:24:49.001]  Who knows what would happen?
[02:24:50.057 --> 02:24:56.391]  Individual freedom in an elementary school, in a high school, in a college, university.
[02:24:57.512 --> 02:24:58.413]  You could be stoned.
[02:24:58.733 --> 02:25:00.214]  I mean, this is verboten.
[02:25:00.614 --> 02:25:02.435]  You cannot bring up this subject.
[02:25:02.575 --> 02:25:08.779]  This is not a subject for discussion, much less assignment in classes.
[02:25:09.499 --> 02:25:22.667]  Professor gets up at the beginning of a class in college and says, the most important thing you can learn about in college is your individual freedom, and that's what we're going to focus on in this class in Philosophy of Oubladi, whatever.
[02:25:24.744 --> 02:25:28.527]  That guy's on a short leash from that moment on, that teacher.
[02:25:29.488 --> 02:25:34.953]  His career is going to be sidetracked if he persists in that.
[02:25:35.573 --> 02:25:37.515]  And yet, that's the basis of the country.
[02:25:38.095 --> 02:25:40.517]  That's what the Constitution was, Declaration of Independence.
[02:25:40.998 --> 02:25:41.678]  What happened?
[02:25:42.159 --> 02:25:43.320]  Complete overthrow.
[02:25:43.340 --> 02:25:44.160]  That's what happened.
[02:25:45.962 --> 02:25:50.986]  But that doesn't stop you, as an individual, from doing that work.
[02:25:51.547 --> 02:25:52.868]  Because when you hit page
[02:25:54.469 --> 02:26:04.278]  And you really understand, at the most profound level, what your freedom really means, what it is, then you know what to do.
[02:26:04.579 --> 02:26:05.460]  Then you understand.
[02:26:05.760 --> 02:26:07.201]  Then you can apply your mind.
[02:26:08.242 --> 02:26:18.632]  Not to some harebrained scheme, but to something that's going to contribute to turning this whole massive fascist oligarchy around.
[02:26:19.092 --> 02:26:19.353]  Okay.
[02:26:21.045 --> 02:26:21.485]  Energy.
[02:26:22.546 --> 02:26:26.748]  So now 30% we're going to cut 30% of coal.
[02:26:26.808 --> 02:26:28.689]  No problem, the president says.
[02:26:29.009 --> 02:26:31.371]  This in fact is going to create more jobs.
[02:26:31.431 --> 02:26:32.031]  It's a miracle.
[02:26:32.371 --> 02:26:35.953]  I mean he's got to be a magician if not an outright messiah.
[02:26:36.954 --> 02:26:42.997]  If he can cut coal by 30% and yet in the process create more jobs and
[02:26:44.522 --> 02:26:45.583]  And even more energy.
[02:26:45.783 --> 02:26:49.307]  This is like saying today is tomorrow, night is day, day is night.
[02:26:49.407 --> 02:26:51.890]  It's all 1984 lingo.
[02:26:52.831 --> 02:27:04.903]  At the same time, as Alex said in the last segment, and this is very important, you've got to keep the energy you have while you actually develop energy of the future.
[02:27:07.802 --> 02:27:20.847]  And I'm sorry to insult certain environmentalists about this, who I guess want to go back into the forest and scratch on the ground for roots and tubers and depopulate the planet down to about 100 million people.
[02:27:21.187 --> 02:27:30.710]  But in a society of civilization, you've got to keep the energy you have while you develop actual new energy, not phony new energy, real
[02:27:32.486 --> 02:27:32.666]  I think?
[02:28:02.540 --> 02:28:07.464]  He discovered a way to transfer solar energy into pipes within panels.
[02:28:07.924 --> 02:28:18.773]  And in fact, he built a factory in Egypt, which apparently runs to this present day, based entirely on solar in Mahadi.
[02:28:19.454 --> 02:28:23.517]  Pumps out 6,000 gallons of water, this solar
[02:28:24.991 --> 02:28:26.032]  That's pretty good.
[02:28:39.349 --> 02:28:40.930]  The real technology back then.
[02:28:41.351 --> 02:28:42.552]  This had real legs.
[02:28:42.972 --> 02:28:59.026]  This could be utilized, in fact was utilized, if you look at old photographs of Los Angeles all the way along the line in the early teens of the 20th century, you could see solar panels on all the houses until the oil boom hit.
[02:28:59.426 --> 02:29:03.669]  And it became obvious that this could be a monopoly for the few.
[02:29:04.390 --> 02:29:05.951]  I mean, we may not be able to control
[02:29:06.872 --> 02:29:12.019]  Well the sun, boys, because everybody's got access to it, but we can certainly control the oil.
[02:29:12.460 --> 02:29:13.441]  So what we have to do...
[02:29:14.975 --> 02:29:34.789]  Is destroy, suppress, defame, propagandize against all other forms of phony phony baloney energy and say it's all about oil, it always was and it always will be and you still to this day hear propaganda with that line whenever anybody really seriously brings up alternative energy.
[02:29:34.829 --> 02:29:38.772]  I'm not talking about Obama or Bush or Clinton alternative energy.
[02:29:40.400 --> 02:29:51.223]  I'm talking about the real things, which is a separate issue, quite apart from these phony schemes to create what looks like alternative energy, when it actually isn't.
[02:29:51.604 --> 02:29:53.284]  We're going out here at the bottom of the hour.
[02:29:53.544 --> 02:29:58.266]  I'm sitting in for Alex Jones, this is John Rappaport, and we will be back after this break.
[02:29:58.906 --> 02:30:01.907]  We're on the march, the empire's on the run.
[02:30:02.827 --> 02:30:05.508]  Alex Jones and the GCN Radio Network.
[02:30:09.628 --> 02:30:10.429]  I don't know what it is.
[02:30:10.649 --> 02:30:12.390]  Ralph just won't pay any attention to me.
[02:30:12.531 --> 02:30:16.474]  When he comes home from work, all he ever does is play video games and go to sleep.
[02:30:16.654 --> 02:30:17.875]  It's like I don't even exist.
[02:30:18.235 --> 02:30:20.057]  Oh Betty, that's just awful.
[02:30:20.197 --> 02:30:21.398]  Does this seem familiar?
[02:30:21.558 --> 02:30:24.160]  If the answer to this question is yes, then listen carefully.
[02:30:24.280 --> 02:30:34.629]  Toxic pesticides, GMO foods and additives, BPA plastics, contaminated water supplies, many of these toxic additives are deliberately engineered to attack and weaken human masculinity.
[02:30:34.769 --> 02:30:37.271]  It's part of the eugenics population control movement.
[02:30:37.472 --> 02:30:37.912]  Look it up.
[02:30:38.152 --> 02:30:44.840]  If men are more interested in online gaming than they are in their wives, a serious population crisis is soon to follow.
[02:30:45.020 --> 02:30:50.126]  Energize the man in your life with Super Male Vitality from InfoWarsLife.com.
[02:30:50.286 --> 02:30:54.010]  It's designed to aid the body in ways that help invigorate your natural systems.
[02:30:54.190 --> 02:30:58.415]  Without artificial testosterone, completely free of GMOs, harmful additives,
[02:30:58.575 --> 02:31:01.140]  Gluten and is made right here in the USA.
[02:31:01.280 --> 02:31:05.909]  Get your super male vitality right now at infowarslife.com or call 1-888-253-3139.
[02:31:09.525 --> 02:31:12.107]  Hi folks, Alex Jones here with some important information.
[02:31:12.367 --> 02:31:17.250]  I want to tell you about Matt Redhawk and his team of Patriots over at MyPatriotSupply.
[02:31:17.491 --> 02:31:25.376]  Several years ago, Matt was sitting in his two-bedroom apartment, frustrated with the direction this country was headed and the Charlatans willing to sell us out for a quick buck.
[02:31:25.616 --> 02:31:29.939]  Deciding to take action, a company run by Patriots for Patriots was born.
[02:31:30.139 --> 02:31:33.942]  MyPatriotSupply has never taken a loan or accepted outside funding.
[02:31:34.102 --> 02:31:39.804]  They now operate two distribution facilities and employ over 50 hard-working American men and women.
[02:31:40.044 --> 02:31:42.824]  It is rare to find companies who practice what they preach.
[02:31:43.204 --> 02:31:48.446]  And that's why I stock my pantry with high-quality, storable foods from My Patriot Supply.
[02:31:48.586 --> 02:31:56.708]  Go to mypatriotsupply.com forward slash alex today for special offers on emergency food storage or call their preparedness specialist at 866-229-0927.
[02:31:56.768 --> 02:31:56.948]  That's 866-229-0927.
[02:32:03.570 --> 02:32:05.658]  Business with someone who shares your values.
[02:32:05.939 --> 02:32:07.184]  BuyPatriotsupply.com
[02:32:09.289 --> 02:32:13.310]  A chemical spill contaminating the water supply in nine West Virginia counties.
[02:32:13.350 --> 02:32:17.491]  This year alone, over 300,000 people in West Virginia had their drinking water contaminated.
[02:32:17.711 --> 02:32:21.112]  What are the health effects of having these drugs in our drinking water?
[02:32:21.372 --> 02:32:24.253]  It's forced medical treatment without the consent of residents.
[02:32:24.413 --> 02:32:31.775]  My friends, water filtration is one of the most basic actions you can take to protect you and your family from the harmful toxins of heavy metals in your tap water.
[02:32:31.995 --> 02:32:35.616]  On average, the county says it sprays with the glyphosate at least once a week.
[02:32:35.836 --> 02:32:40.139]  A few filters cut out the glyphosate that is found in water supplies worldwide.
[02:32:40.299 --> 02:32:46.243]  Remove pesticides, herbicides, chloramines, hydrofluorosilicic acid, sodium hexafluorosilicate.
[02:32:46.283 --> 02:32:50.045]  Fluoride is in tea, it's in coffee, it's in water, it's in bread, it's in toothpaste.
[02:32:50.205 --> 02:32:52.747]  It is our responsibility to protect our families.
[02:32:52.947 --> 02:32:54.308]  The establishment's not going to do it.
[02:32:54.468 --> 02:32:55.689]  It's time to take action.
[02:32:55.829 --> 02:32:57.530]  It's time to filter our water.
[02:32:57.650 --> 02:33:04.775]  Visit Infowarsstore.com and use promo code WATER to get 10% off their entire family of incredible products.
[02:33:05.055 --> 02:33:06.555]  Resistance to tyrants is obedience to God.
[02:33:06.575 --> 02:33:07.416]  It's Alex Jones.
[02:33:35.216 --> 02:33:38.500]  This is John Rattenporth sitting in for Alex Jones for the rest of the hour.
[02:33:38.520 --> 02:33:44.608]  I just want to mention the tremendous work that all the crew at Infowars do.
[02:33:45.409 --> 02:33:50.495]  I mean, because I've been a reporter for 30 years, I understand how operations work.
[02:33:50.916 --> 02:33:52.758]  And to put this together without
[02:33:53.559 --> 02:33:58.002]  You know, government subsidies and all kinds of easy cash.
[02:33:58.422 --> 02:34:08.369]  To actually make this an entrepreneurial news independent operation is far from easy, especially with about 50 people on board.
[02:34:08.949 --> 02:34:16.855]  The reporters and the crew do a great job and they finance this whole operation on the basis of
[02:34:18.174 --> 02:34:30.888]  The products that they tell you about, that you buy, that are the best products they can possibly bring to you, that you will find at infowarslife.com, which is the store.
[02:34:31.588 --> 02:34:39.357]  Especially two new products, X2, which is a nascent iodine, and Super Female Vitality.
[02:34:40.393 --> 02:34:42.695]  Those are two of the newest products in the store.
[02:34:43.295 --> 02:34:44.676]  I urge you to look into this.
[02:34:44.996 --> 02:34:56.024]  Go to InfoWarsLife.com, the store, and support the crew at InfoWars and get yourself access to unique products at the same time.
[02:34:57.245 --> 02:34:57.585]  Okay?
[02:34:58.106 --> 02:34:58.426]  Okay.
[02:34:58.826 --> 02:34:59.687]  Make sure you do that.
[02:35:01.608 --> 02:35:03.189]  We're getting back to energy.
[02:35:03.630 --> 02:35:06.872]  And of course, those products are about energy.
[02:35:07.012 --> 02:35:08.193]  Energy is everywhere.
[02:35:09.707 --> 02:35:11.448]  How much energy do you have today?
[02:35:12.349 --> 02:35:13.170]  Can you last?
[02:35:13.330 --> 02:35:14.450]  Can you get through the day?
[02:35:14.851 --> 02:35:16.552]  How many cups of coffee do you need?
[02:35:16.832 --> 02:35:18.033]  How many Red Bulls?
[02:35:18.633 --> 02:35:21.796]  Everybody is involved with energy on some level.
[02:35:22.016 --> 02:35:31.463]  Whether it's personal energy, energy to run their machines, their devices, their cars, their houses, their offices, places of business.
[02:35:31.883 --> 02:35:35.586]  The society, the civilization runs on energy.
[02:35:37.867 --> 02:35:38.728]  So what's the problem?
[02:35:39.963 --> 02:35:42.326]  Well, we don't have a problem with that.
[02:35:42.626 --> 02:35:51.456]  The problem is that the people who control this planet, the elites, they want to dominate the energy.
[02:35:53.123 --> 02:35:53.683]  Monopoly.
[02:35:53.743 --> 02:35:54.264]  Cartel.
[02:35:54.284 --> 02:35:55.444]  That's what we're talking about.
[02:35:56.285 --> 02:35:59.767]  And oil is the perfect mechanism for this to do.
[02:36:00.627 --> 02:36:04.289]  And they can foment wars in the Middle East, where a lot of the oil is.
[02:36:04.729 --> 02:36:06.770]  And they can make oil seem scarcer.
[02:36:07.150 --> 02:36:08.511]  And they can raise the price.
[02:36:08.591 --> 02:36:10.732]  And they can manipulate the price up and down.
[02:36:11.173 --> 02:36:16.055]  Because they control the basic energy commodity of the planet.
[02:36:17.836 --> 02:36:18.897]  In their view,
[02:36:20.444 --> 02:36:22.045]  Which they are promoting to you.
[02:36:22.945 --> 02:36:23.706]  To everybody.
[02:36:24.246 --> 02:36:25.387]  This is what we have, folks.
[02:36:25.567 --> 02:36:26.307]  We have oil.
[02:36:26.367 --> 02:36:27.187]  That's all we have.
[02:36:27.368 --> 02:36:28.668]  There's nothing else, really.
[02:36:29.088 --> 02:36:35.271]  If we give up the oil, we're all going to go into the darkness and the chaos, which is a complete lie.
[02:36:35.852 --> 02:36:39.754]  Because there have been many suppressed energy technologies.
[02:36:40.214 --> 02:36:48.718]  Not the woo-woo fairy tale, I put a crystal on the mantle and looked at it and suddenly my car started driving down the street.
[02:36:48.898 --> 02:36:49.899]  I'm not talking about that.
[02:36:51.098 --> 02:36:54.801]  I'm talking about Frank Schumann that I spoke about in the last segment.
[02:36:55.261 --> 02:37:03.607]  This was a guy, an engineer, who pioneered engines that ran on solar in the beginning of the 20th century.
[02:37:04.128 --> 02:37:05.208]  What happened to that?
[02:37:05.969 --> 02:37:14.915]  That was an existing, workable, useful, dramatic breakthrough technology right then and there at the beginning of the 20th century.
[02:37:17.277 --> 02:37:28.005]  1913 started pumping 6,000 gallons of water per minute through that solar energy off of the Nile into cotton fields in Egypt.
[02:37:29.226 --> 02:37:31.668]  You would think somebody would get a clue from that.
[02:37:33.109 --> 02:37:33.989]  Revolutionizing.
[02:37:34.009 --> 02:37:37.312]  Let me tell you about something really extraordinary.
[02:37:38.513 --> 02:37:39.673]  Passamaquoddy.
[02:37:40.754 --> 02:37:41.735]  Passamaquoddy.
[02:37:43.336 --> 02:37:45.417]  The Maine, state of Maine,
[02:37:46.423 --> 02:37:56.593]  Passamaquoddy Tidal Basin Project that JFK was obsessively interested in since his days as a U.S.
[02:37:56.633 --> 02:37:56.993]  Senator.
[02:37:57.013 --> 02:38:00.777]  We're talking the late 1950s.
[02:38:01.017 --> 02:38:04.261]  In 1959, he went up to the state of Maine and looked over this proposal.
[02:38:05.001 --> 02:38:25.097]  To build a tidal basin project right off the coast of Maine with a huge turbine because the height of the water tide every day was very high, very low, very high, very low, very good for turning a turbine and creating electricity.
[02:38:25.457 --> 02:38:29.520]  An enormous amount of electricity, get this, for the state of Maine.
[02:38:32.303 --> 02:38:32.363]  In 1962
[02:38:34.488 --> 02:38:35.678]  He commissioned a report.
[02:38:35.718 --> 02:38:36.786]  He was president then.
[02:38:37.674 --> 02:38:39.675]  What is happening with Passamaquoddy?
[02:38:39.955 --> 02:38:42.055]  It's being stalled all these years.
[02:38:42.595 --> 02:38:44.636]  Different entities are fighting over it.
[02:38:44.696 --> 02:38:46.977]  Different cartels are trying to stop it.
[02:38:47.157 --> 02:38:48.157]  I want a report.
[02:38:48.637 --> 02:38:51.218]  The report was turned in to President Kennedy.
[02:38:51.798 --> 02:38:56.939]  It was a positive report on the possibilities from Passamaquoddy.
[02:38:57.680 --> 02:38:59.200]  The Tidal Basin Project.
[02:38:59.280 --> 02:39:01.581]  Shortly after that, JFK was murdered.
[02:39:02.201 --> 02:39:05.402]  And the whole project went into abeyance.
[02:39:07.378 --> 02:39:10.083]  It's not just the Passamaquoddy Project.
[02:39:10.684 --> 02:39:13.168]  It's anywhere in the country, in America.
[02:39:13.609 --> 02:39:15.271]  It's anywhere in the world.
[02:39:16.581 --> 02:39:20.582]  Where there is a coastal inlet that has those conditions.
[02:39:21.363 --> 02:39:29.665]  There are many, many, many, many coastal inlets all over the world that could be used to build these water turbine projects.
[02:39:30.106 --> 02:39:35.627]  This is not woo-woo, fairy tale, up in the clouds, alternative energy.
[02:39:36.048 --> 02:39:43.890]  This is straight ahead, down the line, electricity production, using the ocean, using the tides and turbines.
[02:39:44.450 --> 02:39:45.851]  Everybody knows about this.
[02:39:47.190 --> 02:39:58.237]  There's at least one company I researched some years ago, there are probably more now, that can put small turbines in rivers and produce energy for local communities.
[02:39:59.137 --> 02:40:02.159]  This is not strange, weird stuff.
[02:40:02.259 --> 02:40:03.259]  This is real stuff.
[02:40:03.340 --> 02:40:12.705]  And remember, Nikola Tesla, the famous inventor, when he died, the FBI instantly raided his hotel room and took
[02:40:16.016 --> 02:40:19.818]  What are we talking about when we talk about human health, folks?
[02:40:45.475 --> 02:40:46.096]  Think about this.
[02:40:46.156 --> 02:40:46.476]  Come on.
[02:40:47.056 --> 02:40:48.097]  We're talking about energy.
[02:40:48.418 --> 02:40:53.462]  What's the difference in energy level between a very sick person and a very healthy person?
[02:40:54.443 --> 02:40:55.444]  Human energy.
[02:40:55.844 --> 02:40:57.746]  Not just energy to run cars.
[02:40:58.086 --> 02:40:58.947]  Human energy.
[02:41:00.307 --> 02:41:19.117]  We've had a great deal of suppressed research about that, starting, not starting with, but including Royal Reif, the famous scientist in Southern California who developed his own breakthrough microscope that could observe microorganisms in action.
[02:41:20.490 --> 02:41:30.952]  And his frequency generator that he used to experiment on these microorganisms and kill off destructive ones with frequencies.
[02:41:32.333 --> 02:41:37.474]  In his time, you can see the newspaper articles, they appeared in Southern California.
[02:41:37.794 --> 02:41:48.456]  He was heralded as a genius by medical authorities until he decided not to cooperate with them to form any sort of cooperative business.
[02:41:48.456 --> 02:41:53.419]  This venture, at which point he became persona non grata, at which point he became a fraud.
[02:41:53.519 --> 02:41:55.540]  All of a sudden, the man was a fraud.
