[00:00:00.009 --> 00:00:01.754]  Alex Jones Broadcasting Network.
[02:21:00.689 --> 02:21:15.054]  For more information on the no charge flu shot clinic, please call the One Yardy Public Health Office at 832-6782 or the Torrance County Emergency Manager's Office at 246-4748.
[02:21:15.875 --> 02:21:17.515]  This is government pushing its services.
[02:21:18.115 --> 02:21:19.916]  Is this bizarre?
[02:21:19.956 --> 02:21:20.656]  No ma'am.
[02:21:20.676 --> 02:21:23.457]  I thought you would like to hear all that.
[02:21:23.477 --> 02:21:23.938]  No, I would.
[02:21:23.958 --> 02:21:26.158]  Go ahead and turn your machine off now and let me just tell you what's happening.
[02:21:26.799 --> 02:21:27.639]  Okay, just a second.
[02:21:30.788 --> 02:21:31.068]  Okay.
[02:21:31.529 --> 02:21:31.949]  Yeah, yeah.
[02:21:32.209 --> 02:21:35.012]  Ma'am, they tried this in the 80s.
[02:21:35.853 --> 02:21:46.583]  All the new radios in your car you buy at the store, most of the cost is a chip at them that picks up shortwave or AM from government transmitters that orders it to turn on.
[02:21:47.850 --> 02:21:51.672]  Some of you have a capacitor, so it can operate for a time without plug power.
[02:21:52.452 --> 02:21:53.653]  And then it gives you orders.
[02:21:54.173 --> 02:21:56.795]  Over your cell phone, you get Obama emails.
[02:21:56.855 --> 02:21:58.596]  My dad gets them every day, I get them every week.
[02:22:00.677 --> 02:22:03.498]  The flashing signs that say we've got an Alzheimer's missing woman.
[02:22:04.639 --> 02:22:09.021]  It all sounds reasonable, but then it can be jacked in to be a political tool.
[02:22:09.401 --> 02:22:14.384]  You heard it saying, tell your neighbors, give us their data, and in the future it will be
[02:22:16.089 --> 02:22:18.771]  You will arrive at this point or you will be arrested later.
[02:22:19.231 --> 02:22:30.639]  So this is government now getting into your life, taking over your phones, taking over your computers, data mining you, and using your phone number and information to call up.
[02:22:30.659 --> 02:22:33.341]  This is 911 with an emergency information for you.
[02:22:34.262 --> 02:22:38.965]  All to again prepare you to interface with government to be bossed around.
[02:22:39.005 --> 02:22:40.206]  That's what the TSA is.
[02:22:40.926 --> 02:22:44.709]  Normal people who aren't criminals aren't supposed to have regular contact with bureaucrats.
[02:22:45.982 --> 02:22:49.005]  But you're being prepared to literally be bathed in these people.
[02:22:49.445 --> 02:22:53.808]  And the new work projects during the Depression won't be building dams or park sites.
[02:22:54.809 --> 02:22:57.071]  It will be being part of the Tattletail Squats.
[02:22:58.492 --> 02:22:59.933]  And reporting on neighbors' guns.
[02:22:59.993 --> 02:23:03.576]  And all of this has already been done in other countries, in Europe and other places.
[02:23:04.136 --> 02:23:06.458]  And so, this is a takeover plan.
[02:23:07.599 --> 02:23:10.541]  And it is absolutely authoritarian.
[02:23:10.561 --> 02:23:12.143]  They have Walmarts all over the country.
[02:23:13.854 --> 02:23:18.097]  Where you go up to a robot kiosk and it goes, Obamacare helps you!
[02:23:18.557 --> 02:23:19.557]  Now buy healthcare!
[02:23:20.358 --> 02:23:28.683]  And then it told Jakari Jackson, who's got 3% body fat, that he was obese and, you know, it tells people who have low blood sugar that they're, you know, diabetic, even though they have low blood sugar.
[02:23:29.083 --> 02:23:30.704]  It's total quack garbage.
[02:23:32.085 --> 02:23:37.808]  You know, you go into one of these computers now, my grandmother did, and they said, have you had sugary snacks today?
[02:23:37.888 --> 02:23:38.129]  Yes.
[02:23:39.107 --> 02:23:43.492]  And then they said, well, then we can't give you the test, you know, for diabetes.
[02:23:43.532 --> 02:23:45.574]  Never had it, though, at, you know, 89 or whatever.
[02:23:46.315 --> 02:23:47.356]  This happened just last year.
[02:23:47.997 --> 02:23:57.708]  And so, still, they said, well, the computer says you're diabetic, even though you ate sugary snacks, and the blood test, you know, shows that you had a little bit of high blood sugar, but it's not diabetes.
[02:23:57.728 --> 02:23:59.791]  We're just going to go ahead and say you're diabetic, take this pill.
[02:24:00.555 --> 02:24:05.118]  And then she took the pill and passed out and basically almost died because it took her blood sugar down to nothing.
[02:24:05.918 --> 02:24:09.900]  And my dad called up the doctor, because my dad's a physician, and said, you're not supposed to do that.
[02:24:10.160 --> 02:24:17.004]  You're supposed to do a, I forget the name of the test, where they slice up the red blood cells and go back over a month to get the real average of the blood sugar.
[02:24:17.364 --> 02:24:18.505]  They just said, well, we don't do that now.
[02:24:18.565 --> 02:24:19.686]  We follow Obamacare.
[02:24:20.526 --> 02:24:23.128]  So Obamacare, and so my dad took her back to another doctor.
[02:24:23.428 --> 02:24:24.688]  No, you don't even have high sugar.
[02:24:25.029 --> 02:24:27.090]  You're in really good, great shape for 89 years old.
[02:24:28.090 --> 02:24:29.071]  You don't need any drugs.
[02:24:30.558 --> 02:24:32.142]  But, this is America.
[02:24:32.783 --> 02:24:38.555]  It's all run by robots, it's all run by computers, it's all run by centralized committees, and all your data is public.
[02:24:39.418 --> 02:24:40.579]  And this is the beginning.
[02:24:40.639 --> 02:24:46.904]  I've told everybody forever, it's going to start with, you know, there's an old lady missing, there's a child missing, and next it's going to be report illegal guns.
[02:24:46.924 --> 02:24:53.408]  Well, they now have the images flashing showing a revolver reporting illegal guns all over the country, including Austin.
[02:24:54.009 --> 02:25:01.114]  And the carpet cleaner comes to your house and sees a Colt 911-45 framed above your bed.
[02:25:02.014 --> 02:25:03.255]  You are going to be SWAT teamed.
[02:25:03.996 --> 02:25:05.417]  It doesn't matter if the gun's completely legal.
[02:25:06.323 --> 02:25:09.066]  When they get a call, they respond, they take the guns.
[02:25:09.586 --> 02:25:10.507]  And you don't get them back.
[02:25:10.547 --> 02:25:13.831]  And then they go, you'll give your guns back, go to psychological evaluation.
[02:25:13.851 --> 02:25:15.433]  Well, it's their psychological evaluator.
[02:25:16.394 --> 02:25:18.075]  And they go, are you mad about your gun being taken?
[02:25:18.296 --> 02:25:23.001]  Well, yeah, I have no criminal record and it was legal and they pushed my head in the ground, I'm upset.
[02:25:23.521 --> 02:25:28.586]  Well, that's an opposition to authority paranoia in the psychological manual.
[02:25:29.693 --> 02:25:32.675]  Your guns are all gone and now CPS is going to be there next week.
[02:25:33.256 --> 02:25:33.896]  They don't even tell you that.
[02:25:33.916 --> 02:25:34.677]  They go, you can go now.
[02:25:35.037 --> 02:25:36.659]  Then CPS comes and takes your kids.
[02:25:37.039 --> 02:25:37.900]  No judge, no jury.
[02:25:37.920 --> 02:25:38.460]  You've done nothing.
[02:25:38.500 --> 02:25:39.121]  Your life's over.
[02:25:39.521 --> 02:25:40.102]  Hardcore!
[02:25:40.282 --> 02:25:40.782]  They rule!
[02:25:40.982 --> 02:25:41.523]  They control!
[02:25:42.861 --> 02:25:45.443]  Drink your fluoride, take your shots, roll over and die.
[02:25:45.463 --> 02:25:50.146]  Give your kid a shot in the hospital, have them convulse right in front of you, never talk again.
[02:25:50.866 --> 02:25:53.328]  You try to get in that doctor's face, here come cops.
[02:25:53.868 --> 02:25:55.329]  The cops got brain-damaged kids.
[02:25:55.429 --> 02:25:56.290]  Nobody cares.
[02:25:56.490 --> 02:25:58.171]  We love death, we're gonna get it!
[02:25:58.572 --> 02:26:01.814]  High-tech, hell-released, you want it, you got it.
[02:26:02.574 --> 02:26:07.558]  And yes, those type of garbage alerts are the exact type of thing we're dealing with.
[02:26:07.638 --> 02:26:08.198]  Anything else, ma'am?
[02:26:09.139 --> 02:26:10.900]  That's it, I just wanted you to hear it.
[02:26:11.633 --> 02:26:12.254]  Thank you so much.
[02:26:12.334 --> 02:26:13.555]  I really appreciate you calling in.
[02:26:14.315 --> 02:26:15.556]  There goes Brenda.
[02:26:16.137 --> 02:26:17.778]  Lee in Georgia.
[02:26:17.798 --> 02:26:19.359]  You're on the air.
[02:26:19.400 --> 02:26:20.080]  First time caller.
[02:26:21.501 --> 02:26:22.502]  Alex, how's it going, man?
[02:26:23.403 --> 02:26:26.225]  I'm a little bit under the weather, but other than that, I'm doing good.
[02:26:27.026 --> 02:26:27.987]  Hey, I hear you, brother.
[02:26:28.547 --> 02:26:29.428]  Hey, we appreciate you.
[02:26:29.468 --> 02:26:30.889]  We all appreciate you out here, man.
[02:26:31.009 --> 02:26:32.851]  By the way, happy belated 40th, dude.
[02:26:33.531 --> 02:26:34.052]  Thank you, brother.
[02:26:35.267 --> 02:26:35.987]  No problem, man.
[02:26:36.027 --> 02:26:44.511]  Hey, I have kind of a multi-faceted topic here that deals with something that one of your callers earlier was talking about, about the mega-bankers' suicide.
[02:26:44.531 --> 02:26:47.452]  Yes, I want to hear what you have to say on that.
[02:26:48.672 --> 02:26:49.073]  Yes, sir.
[02:26:50.253 --> 02:26:56.736]  How do you think that their deaths play into the foreign exchange scandal that's happening right now?
[02:26:59.057 --> 02:27:00.417]  Elaborate on that and I'll give you my answer.
[02:27:05.798 --> 02:27:13.540]  I would just like to get your take on the speculation of how this is going to affect the Iraqi Dinar revaluation.
[02:27:16.060 --> 02:27:17.241]  I'm not ignoring you, sir.
[02:27:17.321 --> 02:27:20.341]  I was talking to somebody.
[02:27:20.361 --> 02:27:21.461]  They were giving me some information.
[02:27:21.481 --> 02:27:22.662]  I'm going to call them right back during the break.
[02:27:22.682 --> 02:27:24.382]  I don't usually take calls during a break.
[02:27:24.782 --> 02:27:25.402]  I heard your question.
[02:27:25.422 --> 02:27:27.223]  I was going to have you talk some more and then go back to it.
[02:27:29.815 --> 02:27:31.696]  Look, I don't know why the bankers are dying.
[02:27:32.116 --> 02:27:35.117]  There are all sorts of scandals going on right now.
[02:27:36.517 --> 02:27:41.719]  There are all sorts of things unfolding right now.
[02:27:42.839 --> 02:27:43.980]  And all sorts of corruption.
[02:27:44.660 --> 02:27:48.061]  But I believe these bankers are being murdered, they're not committing suicide.
[02:27:48.936 --> 02:27:50.496]  Because they don't do that, they always run.
[02:27:51.196 --> 02:27:52.257]  Why should they commit suicide?
[02:27:52.797 --> 02:27:58.778]  And it's always like comp-troller level for the mafias that are behind the scenes, like something out of the Pelican Brief.
[02:27:58.818 --> 02:28:02.559]  So, it's still just speculation, so I don't like to get into it too much.
[02:28:04.159 --> 02:28:04.639]  Yes, sir.
[02:28:06.419 --> 02:28:14.001]  Like I said, there's a lot of speculation, especially on the internet, about how the Iraqis and ours are going to be evaluated.
[02:28:15.376 --> 02:28:23.021]  A lot of people think that it's coming close to time for Dinar to be traded as a foreign exchange.
[02:28:23.982 --> 02:28:24.602]  Well, here's the deal.
[02:28:24.622 --> 02:28:26.964]  A lot of people invested in Dinar and I told them not to.
[02:28:27.724 --> 02:28:30.126]  And Iraq is in a mess.
[02:28:30.226 --> 02:28:32.367]  The oil is denominated in dollars.
[02:28:33.388 --> 02:28:36.030]  And they've already inflated the Iraqi currency so much.
[02:28:36.790 --> 02:28:41.874]  And it's gone up and down that I don't think bankers are going to be killing themselves over the Dinar.
[02:28:42.214 --> 02:28:43.175]  But I appreciate your call.
[02:28:44.229 --> 02:28:51.171]  They'd be getting killed over who was involved in derivatives and JPMorgan and all these settlements that they're making right now for all the scams they've run.
[02:28:51.611 --> 02:28:53.872]  Ralph in Texas, go ahead, you've got about a minute and ten seconds.
[02:28:56.533 --> 02:28:59.034]  Alex, I was just calling about your earlier guest.
[02:28:59.814 --> 02:29:04.696]  I want to say that he's completely wrong about Dr. Michio Kaku.
[02:29:06.496 --> 02:29:11.458]  Dr. Michio Kaku is a really smart theoretical physicist and all those quacky things
[02:29:12.609 --> 02:29:14.450]  Uh, that he's saying about the telepathy and the telekinesis?
[02:29:14.570 --> 02:29:15.910]  Right, yeah, I understand.
[02:29:15.950 --> 02:29:18.091]  And, uh, yeah, I just wanted to get to, uh, you know, just...
[02:29:40.004 --> 02:29:44.629]  I tell you what, after our guests leave, just so we're able to get them on Skype, I want to bring you back to make your statement.
[02:29:44.649 --> 02:29:45.830]  I don't want to just cut you off there.
[02:29:46.230 --> 02:29:47.431]  I want to hear what your criticism is.
[02:29:48.672 --> 02:29:53.477]  But we'll be right back on the other side of the break.
[02:29:53.857 --> 02:29:57.561]  I was actually calling one of the guys in the back to bring me some nasal spray.
[02:29:58.221 --> 02:29:59.122]  We're on the march.
[02:29:59.623 --> 02:30:01.224]  The Empire's on the run.
[02:30:02.145 --> 02:30:04.828]  Alex Jones and the GCN Radio Network.
[02:30:08.865 --> 02:30:19.232]  In the last 50 years, iodine has been phased out of our staple foods and replaced with the halogen bromine, a practice now banned in nations around the world.
[02:30:19.552 --> 02:30:21.413]  Guess what else is in the halogen family?
[02:30:21.593 --> 02:30:22.294]  Fluoride!
[02:30:22.494 --> 02:30:24.075]  Ladies and gentlemen, Alex Jones here.
[02:30:24.415 --> 02:30:30.740]  In 1924, the federal government did the right thing and encouraged salt producers to add iodine.
[02:30:31.000 --> 02:30:35.803]  It's the good halogen on the periodic table, and the results are on record.
[02:30:35.903 --> 02:30:38.605]  Reports documented a 15-point IQ increase.
[02:30:38.885 --> 02:30:39.605]  We're good to go.
[02:31:08.793 --> 02:31:13.355]  Why does the United States spend the largest percentage of GDP in the world on healthcare?
[02:31:13.495 --> 02:31:16.476]  Why do we have the highest cancer rates on the planet?
[02:31:16.616 --> 02:31:21.857]  The highest rates of diabetes, autism, and every other major disease.
[02:31:22.177 --> 02:31:23.838]  It all comes down to one thing.
[02:31:24.118 --> 02:31:25.438]  We are what we eat.
[02:31:25.758 --> 02:31:27.659]  Our food is devoid of nutrition.
[02:31:27.839 --> 02:31:28.359]  We're good.
[02:31:46.388 --> 02:31:53.310]  The site is literally packed with audio and video featuring top health professionals who don't bow down to Big Pharma.
[02:31:53.450 --> 02:31:59.271]  The fight against the New World Order starts with you, and you can't stand against the machine of your sick, tired, and obese.
[02:31:59.491 --> 02:32:05.432]  When you visit InfoWarsHealth.com, be sure and check out the catalog with nearly 400 life-changing products.
[02:32:05.672 --> 02:32:08.153]  And get free shipping when you sign up for AutoShip.
[02:32:08.713 --> 02:32:09.554]  The facts are in.
[02:32:09.734 --> 02:32:10.874]  The studies are legion.
[02:32:11.154 --> 02:32:18.458]  Sodium fluoride and other toxic members of the fluoride family are devastating the health and cognitive ability of the American people.
[02:32:18.658 --> 02:32:22.120]  So why are the social engineers adding it to the water?
[02:32:22.480 --> 02:32:22.880]  Simple.
[02:32:23.060 --> 02:32:27.482]  Dumb down the host population that the parasitic technocracy is feeding on.
[02:32:27.782 --> 02:32:33.205]  We may not have been able to get fluoride out of the water supply yet, but we can help to get it out of our bodies.
[02:32:33.485 --> 02:32:49.531]  I am extremely excited to announce the exclusive InfoWars Life Fluoride Shield formulation, fusing six of the best documented ingredients from around the world to help the body remove not just toxic fluoride residues from the body, but a whole host of toxic substances.
[02:32:49.811 --> 02:32:54.053]  Let's take a stand against the globalists by blocking their poisons with Fluoride Shield.
[02:32:54.393 --> 02:32:56.214]  I use Fluoride Shield every day.
[02:32:56.554 --> 02:32:59.755]  Secure your Fluoride Shield and other pioneering formulations
[02:32:59.915 --> 02:33:00.955]  He aligns himself with the truth.
[02:33:00.975 --> 02:33:02.456]  And it's time for you to choose a side.
[02:33:02.476 --> 02:33:03.516]  You're listening to Alex Jones.
[02:33:37.450 --> 02:33:41.153]  Shooter Jennings bringing us in.
[02:33:43.414 --> 02:33:46.176]  Monday, JonathanDavisonCorn.com is going to be all of this.
[02:33:46.216 --> 02:33:47.437]  I'm really interested in getting him on.
[02:33:47.477 --> 02:33:49.238]  I'm glad we contacted him a few weeks ago in there.
[02:33:49.879 --> 02:33:51.060]  We're ready to come on a short notice.
[02:33:51.500 --> 02:33:58.925]  Skype is just, for whatever reason, it happens sometimes, even people we regularly interview, it just won't make the connection on two different computers, so.
[02:34:00.766 --> 02:34:03.449]  We will get him on Monday if they're able to work out all those problems.
[02:34:03.469 --> 02:34:07.214]  If not, we'll just get him on via phone, but Skype is more powerful, so we'll look forward to that.
[02:34:07.674 --> 02:34:10.017]  Come on up and play that music video on Monday.
[02:34:10.758 --> 02:34:12.860]  I'll be back this Sunday, of course, 4 to 6 p.m.
[02:34:12.900 --> 02:34:13.321]  Central.
[02:34:13.741 --> 02:34:15.363]  I want to go back to the caller.
[02:34:16.164 --> 02:34:17.765]  Was that Ralph in Texas I was just talking to?
[02:34:17.785 --> 02:34:20.786]  I want to be able to finish his point about Michio Kaku.
[02:34:20.886 --> 02:34:22.187]  I was calling Michio a cuckoo.
[02:34:22.627 --> 02:34:23.588]  Just being silly folks.
[02:34:23.608 --> 02:34:24.568]  You gotta have some fun with this.
[02:34:25.208 --> 02:34:27.970]  And then Roger in Canada and others.
[02:34:28.010 --> 02:34:29.490]  The toll-free number to join us is 800-259-9231.
[02:34:33.152 --> 02:34:41.723]  And then I'm going to get into a video that just went up on Infowars.com that is excellent and comes from a comedy perspective.
[02:34:42.264 --> 02:34:49.754]  Some of it's a little bit racy from maybe a 10th grade perspective, but it's the folks that made American Dream, that great animated 30-minute film.
[02:34:52.316 --> 02:35:09.785]  And it breaks it down so we're going to be in fact we guys print me off that data sheet on it just so I have it it's video baby's got a gun and I'm gonna tweet that out at real Alex Jones here in just a few minutes and I'm gonna play that video that gives you statistics and facts and it's all about
[02:35:10.970 --> 02:35:16.992]  Getting people already that are very successful and have all these platinum records like Korn and others to speak out against the tyranny.
[02:35:17.412 --> 02:35:21.393]  But it's about getting grassroots filmmakers to make their own films and counter the lies.
[02:35:21.994 --> 02:35:23.254]  That's what it's really all about.
[02:35:24.174 --> 02:35:30.736]  And I get that physicist Michio Kaku is a smart guy.
[02:35:30.756 --> 02:35:35.758]  The point is they couldn't get a regular meteorologist or even astrophysicist on.
[02:35:36.398 --> 02:35:38.259]  They got a guy on, I read his quotes.
[02:35:39.429 --> 02:35:41.971]  About how unusual warm is causing the freeze.
[02:35:43.852 --> 02:35:46.454]  They've put that in that Al Gore-supported movie.
[02:35:47.475 --> 02:35:48.235]  It was a fiction.
[02:35:48.255 --> 02:35:53.359]  The Day After Tomorrow, whatever it was, that Art Bell was involved in, and the whole world freezes because it's so warm.
[02:35:54.200 --> 02:35:55.360]  I mean, just give me a break, folks.
[02:35:55.400 --> 02:35:56.861]  The sun is the main driver.
[02:35:57.702 --> 02:36:03.866]  It's about taxes, and the whole carbon tax thing distracts from all the crises in our environment.
[02:36:04.507 --> 02:36:06.909]  The overfishing, the toxic waste dumping,
[02:36:08.245 --> 02:36:14.510]  The toxic pesticides that are being used, the chemical fertilizers that don't give you the nutrients you need.
[02:36:14.530 --> 02:36:17.132]  There's thousands of serious... The honeybee's dying.
[02:36:18.713 --> 02:36:22.656]  But it all comes down to taxing carbon because we're a carbon-based economy.
[02:36:23.117 --> 02:36:24.458]  And I'm not saying oil's great.
[02:36:24.758 --> 02:36:29.982]  They've suppressed all sorts of other technology by funding the fake green movement, windmills and all this stuff.
[02:36:32.062 --> 02:36:47.635]  I'm sick of them acting like they're the progressives that want humanity to progress when they're the Agenda 21ers, on record, on record, that say they want to shut down society for the general public as a tool of control.
[02:36:47.795 --> 02:36:49.076]  I know their internal documents.
[02:36:49.496 --> 02:36:50.817]  I know their political writings.
[02:36:52.078 --> 02:36:52.839]  I know who they are!
[02:36:52.859 --> 02:37:00.025]  Now, I don't know if, um, Kaku is a bad guy individually.
[02:37:03.103 --> 02:37:06.686]  But I know that him saying this is global warming is a load of bull!
[02:37:07.366 --> 02:37:09.548]  So for 17 years, the Earth's been cooling.
[02:37:11.249 --> 02:37:13.531]  Compared to the warming cycle we've had since the 50s.
[02:37:16.593 --> 02:37:19.935]  And folks, I've read the history books that were written hundreds of years ago.
[02:37:19.956 --> 02:37:20.756]  It wasn't about global warming.
[02:37:20.776 --> 02:37:21.397]  It wasn't about debating.
[02:37:21.437 --> 02:37:27.101]  It was about, you know, for a 10-year period, the major rivers in England all froze over.
[02:37:28.379 --> 02:37:30.300]  And then for 50 years, nothing froze over, you know.
[02:37:30.500 --> 02:37:33.282]  There used to be grapes a thousand years ago growing in Northern England.
[02:37:33.902 --> 02:37:34.822]  Now you can't grow grapes there.
[02:37:35.122 --> 02:37:35.903]  There's cycles.
[02:37:35.923 --> 02:37:44.027]  There was the Iberian Maxim 10,000 years ago, where Northern Europe was like the Bahamas or something.
[02:37:44.087 --> 02:37:45.648]  I mean, I'm just sick.
[02:37:45.668 --> 02:37:48.709]  I mean, it was like 15 degrees hotter or something on average.
[02:37:48.749 --> 02:37:49.450]  It was insane.
[02:37:51.508 --> 02:37:55.129]  And paying money for the globalists is not going to fix things.
[02:37:55.149 --> 02:37:57.830]  So that's why we were calling him cuckoo and stuff.
[02:37:57.870 --> 02:38:02.892]  Because he's not cuckoo.
[02:38:03.112 --> 02:38:04.372]  I think he knows what he's doing.
[02:38:04.852 --> 02:38:08.934]  Now, Ralph, I don't want to just... You tell me what you have an issue with.
[02:38:09.474 --> 02:38:09.774]  Go ahead.
[02:38:11.813 --> 02:38:16.135]  Yeah, I totally agree with you about getting a theoretical physicist to talk about climate.
[02:38:16.776 --> 02:38:17.516]  I think that's dumb.
[02:38:18.076 --> 02:38:25.460]  But, you know, the thing, like, the kooky things that he says about telekinesis and telepathy and things like that.
[02:38:25.520 --> 02:38:36.205]  He's talking about, like, what you say about the advancement in technology and how we'll be able to have portable MRIs that already can take crude images.
[02:38:36.585 --> 02:38:39.386]  They already have that in the airports as a test ten years ago.
[02:38:39.426 --> 02:38:40.087]  No, no, no, no.
[02:38:40.307 --> 02:38:40.587]  I hear you.
[02:38:40.607 --> 02:38:40.787]  Go ahead.
[02:38:42.597 --> 02:38:51.224]  Right, and they'll be able to make a mobile version of this and that's how we'll be able to have a kind of telepathy that he's talking about it.
[02:38:52.292 --> 02:38:53.233]  No, no, listen, listen.
[02:38:53.253 --> 02:38:59.555]  They've got studies showing magnetic lines, that birds navigate off magnetics, that humans have those cells.
[02:39:00.816 --> 02:39:04.338]  It's really just science, and people don't under six cents, all of it.
[02:39:04.918 --> 02:39:07.039]  And so, I don't think that discredits him.
[02:39:07.099 --> 02:39:13.402]  I actually think he's a really smart guy, and that's why I actually get mad at him when he's saying it's global warming, just because that's like a liberal sacrament.
[02:39:14.002 --> 02:39:18.307]  And some of the crew was like, hey man, Michio Kaku is a pretty interesting guy.
[02:39:18.347 --> 02:39:18.988]  Why are you saying that?
[02:39:19.028 --> 02:39:20.370]  I was just going along with Moreno.
[02:39:20.730 --> 02:39:25.596]  Moreno is just mad at him because he's lying about global warming and not using science.
[02:39:26.017 --> 02:39:28.420]  And so he was getting into some of his more theoretical stuff.
[02:39:28.680 --> 02:39:29.221]  But I hear you.
[02:39:29.421 --> 02:39:29.842]  Anything else?
[02:39:31.328 --> 02:39:33.089]  Yeah, I think you should just have him on the show.
[02:39:33.109 --> 02:39:42.633]  And one more thing, I don't know if anybody told you, but this last Austin City Limits, Matt Bellamy from the band Muse gave you a shout out when he was doing the song Uprising.
[02:39:43.133 --> 02:39:49.636]  And I just thought it was, you know, the trainees had no idea what he was talking about, but yeah, I cheered him on when he gave you a shout out, so.
[02:39:49.656 --> 02:39:50.537]  When was this, a year ago?
[02:39:50.597 --> 02:39:51.657]  It was last October.
[02:39:51.717 --> 02:39:52.538]  At what event?
[02:39:59.279 --> 02:40:00.901]  The ACL, Austin City Limits.
[02:40:13.502 --> 02:40:18.186]  He'd go on the BBC everywhere and wear InfoWars.com shirts and TerrorStorm shirts.
[02:40:18.266 --> 02:40:19.487]  I don't even care.
[02:40:19.507 --> 02:40:20.548]  He's been on the show before.
[02:40:21.749 --> 02:40:23.871]  One time I heard he was in town and gave him a call and he came on.
[02:40:23.911 --> 02:40:27.554]  It's not that big of a deal except that I like his music, so I'd like to get him on.
[02:40:28.194 --> 02:40:28.915]  But hey, that's fine.
[02:40:28.935 --> 02:40:30.957]  We appreciate Matthew Bellamy giving us a shout out.
[02:40:31.337 --> 02:40:32.758]  All right, I'm going to go to this video.
[02:40:32.778 --> 02:40:34.560]  I'm going to come back with more of your calls.
[02:40:35.681 --> 02:40:38.523]  Again, this video is up on InfoWars.com.
[02:40:41.005 --> 02:40:43.226]  And it is titled, Babies Got a Gun.
[02:40:44.066 --> 02:40:47.187]  And it's the first tile in the featured news area.
[02:40:48.088 --> 02:40:57.271]  When you go up there to the site, if you want to share it with people, and it breaks down the reality of gun control, here it is.
[02:41:02.813 --> 02:41:03.914]  Man walks in the room.
[02:41:04.654 --> 02:41:06.855]  He's hit by shock and awe shorts.
[02:41:08.226 --> 02:41:08.666]  Lightning.
[02:41:09.387 --> 02:41:10.028]  Columbine.
[02:41:10.448 --> 02:41:11.108]  Virginia Tech.
[02:41:11.409 --> 02:41:12.009]  Tucson.
[02:41:12.390 --> 02:41:12.830]  Aurora.
[02:41:13.310 --> 02:41:13.831]  Fort Hood.
[02:41:14.371 --> 02:41:14.972]  Oak Creek.
[02:41:15.492 --> 02:41:15.993]  Newtown.
[02:41:16.333 --> 02:41:16.733]  Newtown.
[02:41:17.133 --> 02:41:17.534]  Newtown.
[02:41:17.834 --> 02:41:26.421]  The pair of you would like to have the right to have a tank and you don't agree with a single one of President Obama's proposals for gun control.
[02:41:26.461 --> 02:41:27.582]  And you know something?
[02:41:28.003 --> 02:41:31.525]  It makes me sick when I hear people say that kind of thing.
[02:41:31.966 --> 02:41:32.887]  Demand a plan.
[02:41:33.307 --> 02:41:34.288]  I know the Second Amendment.
[02:41:34.648 --> 02:41:42.372]  What I haven't heard is one coherent reason why any civilian in America needs an AR-15 military-style assault weapon.
[02:41:42.572 --> 02:41:43.833]  Tell me why you need one.
[02:41:44.133 --> 02:41:44.813]  As a husband.
[02:41:45.294 --> 02:41:45.834]  As a wife.
[02:41:46.334 --> 02:41:46.954]  As an American.
[02:41:47.555 --> 02:41:48.315]  As an American.
[02:41:49.076 --> 02:41:50.216]  As an American.
[02:41:50.877 --> 02:41:57.440]  Over the past four years, fear of a black president has made gun sales shoot through the roof and into the apartment upstairs.
[02:41:57.680 --> 02:42:00.822]  Now, what are these white people so afraid of out in the suburbs?
[02:42:01.142 --> 02:42:02.883]  For the children of Sandy Hook.
[02:42:03.547 --> 02:42:12.433]  But on the NRA side is also the argument that we must be taking up arms in order to potentially fight a military battle against the US government.
[02:42:12.973 --> 02:42:17.076]  So it's that argument and maybe 10% of the population on their side of the argument.
[02:42:17.456 --> 02:42:17.996]  It's time.
[02:42:18.496 --> 02:42:18.937]  It's time.
[02:42:19.377 --> 02:42:20.818]  It's time for our leaders to act.
[02:42:21.378 --> 02:42:22.179]  Demand a plan.
[02:42:23.219 --> 02:42:23.700]  Right now.
[02:42:24.140 --> 02:42:30.004]  You know, coming from Britain, as I did, I find a lot of the gun laws in this country incomprehensible.
[02:42:32.904 --> 02:42:40.394]  Okay, okay, my eyes are bleeding watching the Englishman and his merry band of shoulder parents play Manchurian Candidate with the hearts and minds of the American people.
[02:42:41.695 --> 02:42:43.978]  What if everything we just heard isn't true?
[02:42:44.519 --> 02:42:49.145]  What if it's a narrative not based on fact, but on irrational fear and an overdose of elitist smug?
[02:42:50.288 --> 02:42:51.990]  As you can see, I'm just a baby.
[02:42:52.330 --> 02:42:53.952]  Granted, a badass baby.
[02:42:54.212 --> 02:42:57.856]  But even I know a lie repeated a thousand times is still a lie.
[02:42:57.876 --> 02:43:03.001]  A badass bloodline has been at war with the lying liars for a long time now.
[02:43:03.642 --> 02:43:06.865]  My Uncle Batty-Ass the Fourth took out the White House trash.
[02:43:06.885 --> 02:43:07.346]  Why not a crook?
[02:43:07.566 --> 02:43:12.653]  My grandfather, real badass, helped save Private Ryan and the Holy Grail from the Nazis.
[02:43:13.173 --> 02:43:18.060]  Going all the way back to Badassius I, who defeated the so-called God King.
[02:43:18.580 --> 02:43:22.265]  Badass babies have been cleaning up history's mess for a long time.
[02:43:22.285 --> 02:43:24.748]  And now, it's my turn.
[02:43:25.669 --> 02:43:31.637]  Now the Blink Blink Box talks about guns, like they're the six-chamber apocalypse smelted in Satan's workshop.
[02:43:31.677 --> 02:43:32.899]  But Satan don't use guns.
