[00:00:00.009 --> 00:00:00.814]  Alex Jones Show!
[02:23:29.743 --> 02:23:34.827]  And dinner is Mountain House Long Grain Wild Rice Pilaf and Hearty Beef Stew, vegetables, and gravy!
[02:23:34.887 --> 02:23:37.789]  Call Freeze-Dry Guy and ask for details on the 126-serving 3 Square Meals Unit!
[02:23:39.070 --> 02:23:39.650]  We're good to go.
[02:24:20.700 --> 02:24:22.922]  Now, Max Keiser's on with us next week.
[02:24:22.942 --> 02:24:28.046]  The show is Freeway Ricky Ross, who's a big part of the movie Kill the Messenger.
[02:24:28.066 --> 02:24:31.108]  I was the first person to interview Ross from prison.
[02:24:32.028 --> 02:24:40.795]  I actually had Kevin Booth get in there, connected to the legal team and get that, and they locked him up in quasi-solitary confinement for a while when that happened.
[02:24:42.076 --> 02:24:49.902]  What hit me when I was watching Kill the Messenger, that's over-the-top good, it should win multiple Academy Awards, is that
[02:24:51.903 --> 02:25:09.977]  I was so close to Gary North, and then it's like all the other crazy stuff in my life, not Gary North, Gary Webb, Gary North's another writer with Oliver North and Gary North, and that I didn't break these big CIA drug dealing stories with him, because I was just like, yeah, I already know all that.
[02:25:10.277 --> 02:25:11.138]  Sure, come on the air.
[02:25:11.198 --> 02:25:11.959]  Sure, sell your book.
[02:25:12.179 --> 02:25:12.999]  Yeah, you're a hero.
[02:25:13.059 --> 02:25:14.901]  Yeah, they're trying to destroy you, but why?
[02:25:15.001 --> 02:25:16.282]  Why put out new documents?
[02:25:16.542 --> 02:25:18.744]  Why put out a website with you, Gary Webb?
[02:25:20.700 --> 02:25:21.601]  And then they killed him!
[02:25:22.841 --> 02:25:24.462]  And they attacked me for saying they killed him!
[02:25:24.822 --> 02:25:26.623]  But the movie basically says they killed him.
[02:25:26.643 --> 02:25:30.645]  You know, they show they were threatening his wife, his kids, and that they kill him.
[02:25:30.665 --> 02:25:32.246]  I'm just, I just am speechless.
[02:25:34.347 --> 02:25:39.330]  How powerful Kill the Messenger, the story about Gary Webb, and his Pulitzer Prize, and all the rest of it is.
[02:25:39.390 --> 02:25:45.754]  I mean, it's simply amazing how all his so-called friends turned against him when the mainstream media said he was a fraud with no proof.
[02:25:46.554 --> 02:25:48.295]  Have you seen Kill the Messenger yet, Kaiser?
[02:25:48.755 --> 02:25:49.936]  No, no, sounds good to me.
[02:25:51.883 --> 02:25:58.184]  I just feel like I dropped the ball monumentally not working with him more, helping get his material out, man.
[02:25:58.204 --> 02:26:03.466]  Max, why do you think we're still alive?
[02:26:03.626 --> 02:26:04.546]  We're too pretty.
[02:26:04.946 --> 02:26:11.667]  You know, people, they don't want to kill off such a beautiful, beautiful species, examples of the human species.
[02:26:11.807 --> 02:26:15.788]  It would just destroy their souls more than what they do on a day-to-day basis.
[02:26:15.828 --> 02:26:17.989]  Come on, Gary Webb had a beautiful soul.
[02:26:20.905 --> 02:26:22.386]  Why would they kill somebody like him?
[02:26:22.586 --> 02:26:26.930]  Well, I know, he had a new book coming out proving everything he said was true and more.
[02:26:27.570 --> 02:26:28.411]  And that's why they killed him.
[02:26:28.431 --> 02:26:29.551]  And of course, the book never came out.
[02:26:32.333 --> 02:26:37.197]  I don't mean to digress, it's just that it's just amazing that this film came out and told the truth.
[02:26:37.297 --> 02:26:37.938]  I'm dumbfounded.
[02:26:38.158 --> 02:26:41.600]  You know, I'm seeing more and more positive messages from Hollywood.
[02:26:42.001 --> 02:26:43.682]  What do you think is happening there, Max Keiser?
[02:26:45.202 --> 02:26:46.003]  It goes in cycles.
[02:26:46.183 --> 02:26:50.386]  You know, back in the 60s and 70s, remember we had the anti-hero?
[02:26:50.846 --> 02:26:54.809]  They had films like Dog Day Afternoon and these other films.
[02:26:55.289 --> 02:27:04.316]  And then Reagan was elected, and they immediately came out with films like Top Gun and Star Wars, where it's a very simple comic book type format, and now we've had kind of like a
[02:27:04.836 --> 02:27:05.076]  Oh yeah.
[02:27:20.723 --> 02:27:22.004]  You know, that type of hero.
[02:27:22.445 --> 02:27:24.006]  So I think, you know, it runs in cycles.
[02:27:24.266 --> 02:27:31.133]  And it runs, usually, if you listen to a guy named Robert Prechter, who is from Georgia, he came up with the Elliott Wave Theory.
[02:27:31.573 --> 02:27:35.036]  He does fantastic work tying market cycles to popular culture.
[02:27:35.937 --> 02:27:38.499]  And it's very interesting what he does in that realm.
[02:27:40.991 --> 02:27:44.592]  Sure, let me ask you this question in closing.
[02:27:44.632 --> 02:27:47.573]  How do you think this is all going to end with the markets?
[02:27:47.593 --> 02:27:50.874]  What's really happening in the world right now?
[02:28:03.721 --> 02:28:07.365]  You know, you always ask me this very broad, sweeping question.
[02:28:07.826 --> 02:28:15.554]  You know, where is it all going to end type of... Well, no, you made the big prediction the bond market was going to start imploding.
[02:28:15.894 --> 02:28:16.935]  It is all over the world.
[02:28:17.396 --> 02:28:18.056]  It is in U.S.
[02:28:18.076 --> 02:28:21.120]  Treasuries, which they say if that starts, it's the beginning of the end.
[02:28:21.140 --> 02:28:24.083]  So is this the time to start exiting the Titanic right now?
[02:28:25.998 --> 02:28:32.722]  Where the rats are hiding, the last vestige of safe haven status is in the U.S.
[02:28:32.742 --> 02:28:33.823]  Treasury market.
[02:28:33.863 --> 02:28:46.451]  When that finally gets to the point where they can't jack it up any further, where the central banks, who they went from their balance sheet, the Federal Reserve Bank has four to five trillion of these debts on their balance sheet.
[02:28:47.151 --> 02:28:51.834]  The Bank of England increased it by 600% all the bad debts on their balance sheet.
[02:28:51.854 --> 02:28:52.695]  When it gets to the end,
[02:28:53.840 --> 02:28:56.563]  There's got to be rotation into what's left.
[02:28:56.583 --> 02:28:57.063]  There's gold.
[02:28:57.083 --> 02:28:57.844]  There's got to be gold.
[02:28:57.864 --> 02:28:59.306]  There's got to be rotation into gold.
[02:28:59.346 --> 02:29:03.310]  They've successfully avoided it for the last few years, but as you point out,
[02:29:04.031 --> 02:29:06.212]  There has been hoarding all over the world.
[02:29:06.253 --> 02:29:07.433]  People are still buying it.
[02:29:09.114 --> 02:29:19.341]  Countries like Russia and China are still buying gold, but as far as the way the paper monies are operating, they're still able to keep these prices at high levels.
[02:29:19.421 --> 02:29:30.188]  If they bring in quantitative easing for, which just means that the government buys back its own paper, you know, ad nauseam, and they keep the Ponzi scheme going a little bit longer.
[02:29:30.208 --> 02:29:31.709]  What's going to happen then with the bond market?
[02:29:31.729 --> 02:29:32.490]  Is it going to keep going down?
[02:29:34.264 --> 02:29:36.166]  Well, yields are going down.
[02:29:36.186 --> 02:29:44.895]  Okay, when you read a headline that says the yields are crashing, the fact is that the prices, it's an inverse relationship.
[02:29:44.935 --> 02:29:46.917]  The price of the bond is going higher.
[02:29:47.477 --> 02:29:54.704]  When they say the yields are crashing, the place where you find the price of the bond crashing and yields going higher is in Greece.
[02:29:55.545 --> 02:29:56.906]  Italy and now France.
[02:29:57.006 --> 02:29:59.068]  That's where the bonds are collapsing.
[02:29:59.088 --> 02:30:00.969]  Great job Max Keiser.
[02:30:01.149 --> 02:30:03.671]  Tell you what, come back and put bookends on it.
[02:30:03.711 --> 02:30:05.632]  Then we're going to get another guest on about gold.
[02:30:06.473 --> 02:30:07.814]  In about five minutes, stay with us.
[02:30:09.588 --> 02:30:16.651]  From the water table, to our soils, to the atmosphere itself, our world is becoming more and more toxic each and every day.
[02:30:16.751 --> 02:30:18.912]  But it's not just the air outside that's toxic.
[02:30:19.092 --> 02:30:24.195]  Indoor air has been shown to have two to five times higher concentrations of pollutants than even outdoor air.
[02:30:24.375 --> 02:30:29.317]  And most Americans spend 90% of their time inside using toxic chemicals within their homes.
[02:30:29.537 --> 02:30:32.600]  There are more than 42 million smokers in the United States.
[02:30:32.860 --> 02:30:36.723]  Well over a thousand types of mold and mildew linked to numerous conditions.
[02:30:36.943 --> 02:30:41.187]  And don't forget the fact that 6 million Americans live with pets they're allergic to as well.
[02:30:41.267 --> 02:30:51.296]  When I began to research these statistics, it was clear to me it was time to start cleansing my lungs in order to combat the toxic environment that we cannot escape but that we can fight back against.
[02:30:51.496 --> 02:30:54.018]  Made with organic and wild cultivated herbs,
[02:30:54.198 --> 02:31:02.269]  And manufactured in the USA, the new InfoWars Life Lung Cleanse is here in a convenient spray bottle that can be brought with you throughout any toxic environment.
[02:31:02.409 --> 02:31:06.394]  Now available exclusively at InfoWarsLife.com or by calling toll free 888-253-3139.
[02:31:09.597 --> 02:31:13.099]  The government's Department of Homeland Security is buying up loads of ammo.
[02:31:13.259 --> 02:31:17.222]  At the same time, they're restricting civilians' rights to own and purchase firearms.
[02:31:17.542 --> 02:31:19.003]  Can you put two and two together?
[02:31:19.323 --> 02:31:26.907]  Infidel Body Armor can stop every round, including hollow points and .308 sniper rounds, is reasonably priced, and fully legal.
[02:31:27.188 --> 02:31:28.028]  But for how long?
[02:31:28.328 --> 02:31:34.592]  Go to InfidelBodyArmor.com, spelled I-N-F-I-D-E-L BodyArmor.com.
[02:31:34.972 --> 02:31:37.774]  Infidel Body Armor just won't quit.
[02:31:39.158 --> 02:31:42.379]  When cells become toxic, they die early and aging sets in.
[02:31:42.679 --> 02:31:50.681]  No one has put together a formula that focuses directly on brain health, nerve growth factors, and optimizing your cellular energy at the same time.
[02:31:50.921 --> 02:31:55.922]  Just one of the key compounds, BioPQQ, is backed by major clinical studies.
[02:31:56.342 --> 02:31:58.623]  You want the best that's out there at the lowest price anywhere?
[02:31:58.863 --> 02:32:00.663]  We now have the synergistic solution.
[02:32:00.963 --> 02:32:05.144]  Secure your DNA force today at InfoWarsLife.com or call toll-free 888-253-3139.
[02:32:09.298 --> 02:32:10.299]  The experts are clear.
[02:32:10.619 --> 02:32:17.605]  Sunlight, purified water, healthy non-GMO food, and having a good attitude is essential to a healthy immune system.
[02:32:17.745 --> 02:32:23.991]  But I go further with Super Nascent Iodine X2 from Infowarslife.com.
[02:32:24.011 --> 02:32:27.614]  50% stronger than our original and revolutionary Nascent Iodine formula.
[02:32:27.734 --> 02:32:31.636]  Coming from a deep earth crystal source that no other supplier has.
[02:32:31.956 --> 02:32:36.999]  Most other forms of iodine come from seaweed in areas plagued by Fukushima and other contaminants.
[02:32:37.259 --> 02:32:38.159]  Not our iodine.
[02:32:38.279 --> 02:32:41.861]  It comes from over 200 million year old crystal salt deposits.
[02:32:42.081 --> 02:32:44.402]  And is tested and proven to be completely pure.
[02:32:44.643 --> 02:32:46.504]  Visit InfoWarsLife.com today.
[02:32:46.664 --> 02:32:48.024]  See the informational videos.
[02:32:48.244 --> 02:32:50.065]  Read the information there compiled.
[02:32:50.205 --> 02:32:57.229]  And for a limited time, when you use promo code NOW at checkout, you get an additional 5% off the entire family
[02:32:57.369 --> 02:32:59.170]  Of Infowarslife.com products.
[02:32:59.550 --> 02:33:05.232]  Secure your Survival Shield X2 today at Infowarslife.com or call toll-free 888-253-3139.
[02:33:05.252 --> 02:33:07.153]  We're live, ladies and gentlemen.
[02:33:07.333 --> 02:33:17.758]  And bringing us in is the great Peter Reef.
[02:33:27.094 --> 02:33:32.818]  We now take you live to the Central Texas Command Center and the heart of the resistance.
[02:33:32.878 --> 02:33:40.642]  The Rock Band is not here because there is a war on for your mind.
[02:33:40.662 --> 02:33:43.124]  Because there's a war on for your mind.
[02:33:46.557 --> 02:33:48.859]  This song is Balls to the Walls.
[02:33:50.861 --> 02:33:56.486]  And that's a aviation term for slamming the throttle all the way up to the wall.
[02:33:57.106 --> 02:33:58.448]  Or pedal to the metal!
[02:33:59.896 --> 02:34:07.183]  It has a double entendre of meaning taking wrecking balls to the East German wall.
[02:34:07.844 --> 02:34:12.328]  This was a protest song against the East German oppression.
[02:34:12.909 --> 02:34:15.832]  It came out just a few years before the wall collapsed.
[02:34:16.412 --> 02:34:17.513]  And let's go ahead and crank it up.
[02:34:20.554 --> 02:34:24.057]  God bless them!
[02:34:24.117 --> 02:34:32.282]  We're gonna break the chains!
[02:34:32.302 --> 02:34:33.042]  You can't stop them!
[02:34:33.142 --> 02:34:35.764]  Let's get the balls to the wall!
[02:34:42.779 --> 02:34:44.340]  We're going to finish up with Max Keiser.
[02:34:44.360 --> 02:34:47.003]  Then we're going to look at gold with a guest.
[02:34:47.463 --> 02:34:49.805]  Now listen, I don't get stuff wrong on purpose.
[02:34:51.026 --> 02:34:53.028]  And I understand the basics of the bond market.
[02:34:53.128 --> 02:34:53.928]  I don't invest in it.
[02:34:54.489 --> 02:34:55.970]  So I'm always flipping things around.
[02:34:56.030 --> 02:34:57.211]  That's the kind of mistakes I make.
[02:34:58.572 --> 02:35:00.093]  Sometimes I'll come on air and say it's 2012.
[02:35:00.133 --> 02:35:01.895]  And they'll go, oh I mean it's 14.
[02:35:01.935 --> 02:35:04.617]  Sometimes I'm writing checks and I'll write like 2011.
[02:35:05.358 --> 02:35:06.719]  I'm like, no it's not.
[02:35:07.119 --> 02:35:08.140]  I just do weird stuff.
[02:35:08.160 --> 02:35:11.463]  That's why I'm always fact checking myself because I'll do some absurd things.
[02:35:12.329 --> 02:35:17.173]  When I come down here and I say the bond market's in trouble, the bond market's imploding, it is in Europe.
[02:35:17.914 --> 02:35:22.498]  That makes everybody then see-saw and run into the dollar over here and into U.S.
[02:35:22.518 --> 02:35:22.958]  Treasuries.
[02:35:23.439 --> 02:35:30.385]  I see that as a bad sign because it makes the yield go down, but as a fake safe haven it pumps that bubble up more.
[02:35:31.466 --> 02:35:37.211]  And what Kaiser predicted was is the bond market would start melting down worldwide by the middle of this year.
[02:35:38.803 --> 02:35:41.485]  Not even specifically that our bond market would go belly up.
[02:35:41.505 --> 02:35:46.290]  He just said it would be, in his words, in trouble, and you start seeing them implode.
[02:35:46.630 --> 02:35:49.913]  So, finishing up, Max Keiser, talk to me like I'm five.
[02:35:50.563 --> 02:35:57.450]  Because I look at this and read the financial papers forever and I don't even know how to articulate it because it's such flim-flam.
[02:35:57.791 --> 02:36:02.075]  Naked shorting of gold, paper manipulation, what you said the Saudis were doing to gold.
[02:36:02.396 --> 02:36:08.722]  Finish up with what the Saudis are doing with gold and oil right now to go after Russia and US shale producers.
[02:36:09.403 --> 02:36:11.704]  They're financing all the leftist groups against fracking.
[02:36:12.025 --> 02:36:24.812]  I'm not saying fracking doesn't cause problems, folks, but the Saudis are funding it to try to shut off our industry, just like George Soros didn't want us to have the, you know, the Keystone Pipeline so he could ship it by train to the west coast of Canada, then to China.
[02:36:25.232 --> 02:36:29.575]  They make their empires out of manipulating markets, not out of being in the market.
[02:36:29.875 --> 02:36:37.099]  So explain to me, like I'm five years old, what's happening with the bond market and why you're concerned about it, and then finish up with
[02:36:38.340 --> 02:36:40.581]  Any other little snivelets or tidbits?
[02:36:41.981 --> 02:36:49.163]  Yeah, the bond market and the interest rate and let's look at that post 2008.
[02:36:49.724 --> 02:37:00.887]  We know that in 2008 there was a global financial crisis and what was decided to do was to try to make the cost of money cheaper.
[02:37:01.624 --> 02:37:02.625]  You know, money has a cost.
[02:37:02.845 --> 02:37:03.746]  It's called the interest rate.
[02:37:04.046 --> 02:37:04.986]  That's the price of money.
[02:37:05.507 --> 02:37:14.153]  So, governments say, you know what, in order to get this economy moving again, we need to lower the cost of money to get this money circulating.
[02:37:14.773 --> 02:37:19.717]  So they engage in quantitative easing, which means that the government is buying back
[02:37:20.586 --> 02:37:21.486]  We're good to go.
[02:37:50.799 --> 02:37:56.122]  They were the banks that were the beneficiaries of all of this activity.
[02:37:56.502 --> 02:37:58.203]  They did not lend it out.
[02:37:58.883 --> 02:38:00.104]  They just kept it for themselves.
[02:38:00.924 --> 02:38:04.866]  And so, there was no real GDP growth.
[02:38:05.086 --> 02:38:12.170]  And here we are in 2014, and we see that the IMF just said the world is not growing at all.
[02:38:12.210 --> 02:38:12.950]  I mean, it's shrinking.
[02:38:13.010 --> 02:38:14.331]  There's deflation.
[02:38:14.391 --> 02:38:15.512]  There's no growth.
[02:38:16.460 --> 02:38:26.470]  GDP contraction because all of that, all of that attempt to make money cheaper by lowering rates by buying bonds has failed.
[02:38:26.890 --> 02:38:39.162]  So now we're at a point where they're talking in Washington about bringing in another program, another quantitative easing program, QE4, to try to once again
[02:38:41.038 --> 02:38:43.860]  Sure.
[02:38:43.920 --> 02:39:01.514]  But am I incorrect, from just my layman perspective, to see the announcement at the end of QE Unlimited for now, that would end up long-term driving down bond market, even as you see Europe imploding, short-term driving up bond market, which lowers yield.
[02:39:01.955 --> 02:39:07.739]  I see that as a net bad economic sign, and as a bad investment, and as bad news.
[02:39:07.839 --> 02:39:08.560]  Is that incorrect?
[02:39:09.090 --> 02:39:10.591]  What you just said is absolutely correct.
[02:39:10.611 --> 02:39:20.918]  The news that they were going to end quantitative easing, in fact, would have the effect of driving the bond prices down.
[02:39:21.078 --> 02:39:22.620]  Because that means they're not buying them anymore.
[02:39:23.240 --> 02:39:24.521]  So conversely, what does that mean?
[02:39:25.041 --> 02:39:25.782]  Interest rates go up.
[02:39:26.202 --> 02:39:32.827]  And higher interest rates mean higher mortgage rates, higher credit card rates, higher refinancing rates, and that's a negative on the economy.
[02:39:33.067 --> 02:39:37.470]  But the insiders don't care because they're going to continue to give themselves free money at 0%.
[02:39:37.750 --> 02:39:38.611]  We just don't get that.
[02:39:39.346 --> 02:39:45.007]  Goldman Sachs just came out with their quarterly earnings and they made a huge amount of money doing what?
[02:39:46.107 --> 02:39:55.669]  They suddenly made a huge amount of money in their bond business because they're the ones that package all the bonds for the government to do quantitative easing.
[02:39:56.149 --> 02:39:58.049]  So they're the ones on TV.
[02:39:58.089 --> 02:40:03.290]  You predicted bond markets would start breaking up this year and I think your prediction's right.
[02:40:03.350 --> 02:40:06.771]  This looks like volatility, breaking up, major problems.
[02:40:06.851 --> 02:40:07.311]  Is that right?
[02:40:09.185 --> 02:40:09.846]  Yeah, it is.
[02:40:09.926 --> 02:40:20.276]  I mean, in Europe, it's breaking down and we're seeing now France, as I mentioned earlier, it has always been, there's been a duopoly with Germany and France.
[02:40:20.296 --> 02:40:24.160]  They've always been the core, the two strongest central European economies.
[02:40:24.200 --> 02:40:27.243]  Now France is going the way of Greece irrefutably.
[02:40:27.563 --> 02:40:34.345]  So that means that the European, the Euro, remember two or three years ago, people were saying the Euro was going to break apart, it never did.
[02:40:34.606 --> 02:40:42.989]  Well now that talk is back on the table, because if France goes into the toilet, that means Germany is being asked to finance the entire 17th century.
[02:40:43.009 --> 02:40:51.031]  That's right, and they're signaling that they're getting ready to vote for very revolutionary governments and are going to throw Merkel and all of them out.
[02:40:51.292 --> 02:40:53.252]  The Germans have been saddled with this.
[02:40:53.272 --> 02:40:54.933]  I don't think they're going to put up with it, Max.
[02:40:55.273 --> 02:41:02.478]  No, Germany could just as easily be the one to declare that they're leaving the Eurozone and they're bringing back the Deutsche Mark.
[02:41:02.979 --> 02:41:03.979]  That could happen.
[02:41:04.099 --> 02:41:12.505]  The only reason they haven't done it is because they benefit by having a screwed up Euro because it helps their export market because it keeps the Euro cheap.
[02:41:12.866 --> 02:41:18.870]  If they were a separate economy, then the price of the Deutsche Mark would be a lot higher than it is now.
[02:41:19.010 --> 02:41:19.991]  Just like Switzerland.
[02:41:20.191 --> 02:41:21.512]  They'd have the same problem as the Swiss.
[02:41:21.937 --> 02:41:22.880]  Exactly, exactly.
[02:41:22.940 --> 02:41:25.007]  So they've been playing both sides of the coin here.
[02:41:26.215 --> 02:41:27.136]  We're good to go.
[02:41:56.375 --> 02:41:56.815]  Right.
[02:41:57.015 --> 02:41:59.577]  But in France, it starts to really fall apart.
[02:41:59.597 --> 02:42:02.358]  I think Germany may say, you know what, we're getting the hell out of this.
[02:42:02.958 --> 02:42:04.779]  Oh yeah, the German people want out of it.
[02:42:04.819 --> 02:42:05.599]  That's in the polls.
[02:42:05.879 --> 02:42:09.361]  But the German elite are conquering economically right now.
[02:42:09.781 --> 02:42:14.663]  Okay, now, to wrap this up, you referred to, after the break, you were talking about balls to the wall.
[02:42:15.363 --> 02:42:21.426]  And how this related somehow to an East German, you know, wall division between East and Western Germany.
[02:42:21.886 --> 02:42:22.967]  That's completely false.
[02:42:23.367 --> 02:42:25.588]  Balls to the wall refers to balls deep.
[02:42:28.877 --> 02:42:29.398]  That's enough.
[02:42:29.418 --> 02:42:30.258]  This is a family show.
[02:42:30.338 --> 02:42:31.019]  No, it doesn't.
[02:42:31.659 --> 02:42:39.845]  It is... and that is... Kaiser, you're always nice, you have a lot of good info, but you're also always stirring up trouble here on the show.
[02:42:40.406 --> 02:42:46.750]  And it refers to the lever all the way to... that's a German protest song about the wall.
[02:42:46.790 --> 02:42:47.411]  That's on record.
[02:42:47.831 --> 02:42:50.975]  And it's also about going all the way to the wall, pedal to metal.
[02:42:51.315 --> 02:42:55.360]  That is a, from the 1930s, an aviator thing.
[02:42:55.460 --> 02:42:57.362]  Now, somebody else may turn into something nasty.
[02:42:57.622 --> 02:42:58.884]  That's not our fault around here.
[02:42:59.665 --> 02:43:00.626]  Family show, Max.
[02:43:00.946 --> 02:43:02.107]  MaxKaiser.com.
[02:43:02.408 --> 02:43:04.290]  You're going to be on next week to follow this with us.
[02:43:04.931 --> 02:43:06.773]  Say hi to Stacy and everybody for us, okay?
[02:43:07.253 --> 02:43:07.794]  Oh, hell yeah!
[02:43:07.894 --> 02:43:08.134]  Bye now!
[02:43:08.174 --> 02:43:09.255]  All right, there he goes.
[02:43:09.916 --> 02:43:12.478]  Always being a bad stockbroker.
[02:43:12.498 --> 02:43:16.542]  Those guys are very bad behaved like Wolf of Wall Street, you know, in their behavior.
[02:43:16.582 --> 02:43:18.624]  We apologize for that.
[02:43:19.705 --> 02:43:21.366]  Max Keiser there joining us.
[02:43:22.988 --> 02:43:26.030]  I'm gonna go to Ted Anderson here on the gold front joining us via video Skype.
[02:43:26.050 --> 02:43:29.253]  He's out in California right now with gold up today.
[02:43:29.273 --> 02:43:30.394]  I want to get his take on that.
[02:43:30.755 --> 02:43:32.697]  But please don't forget we've just relaunched
[02:43:33.752 --> 02:43:46.997]  The InfoWars Insider, an underground newsletter that has exclusive, I'm going to shoot after the show today, a breaking news video, whatever I think is most important, that will then be just in the newsletter, not even on YouTube.
[02:43:47.597 --> 02:43:53.539]  The latest breaking news, inside info, promo codes for products at InfoWarsStore.com, and so much more.
[02:43:53.559 --> 02:43:56.380]  You go to InfoWars.com forward slash newsletter.
[02:43:58.180 --> 02:44:10.263]  It's in the Alex Jones Show tab and you go there and you can see the exclusive videos and more and just put, you can see yesterday's exclusive video, you just put in your email address and we will send you the information.
[02:44:10.623 --> 02:44:13.604]  So just sign up at InfoWars.com forward slash newsletter.
[02:44:13.884 --> 02:44:16.465]  We'll also tweet that out on Real Alex Jones right now.
[02:44:18.105 --> 02:44:22.586]  And lastly, I forgot to do this in the last hour.
[02:44:22.746 --> 02:44:24.026]  Let me get over here and do this.
[02:44:24.787 --> 02:44:25.967]  I'm always forgetting this till
[02:44:27.964 --> 02:44:30.426]  Deep into the show, so I kind of do it in a haphazard way.
[02:44:30.926 --> 02:44:37.932]  Three times a day, I take my drop of survival shield, nascent iodine, deep earth crystal source.
[02:44:38.593 --> 02:44:45.519]  I take my squirt of colloidal silver that I personally have been taking to try to boost my body's own defenses.
[02:44:46.039 --> 02:44:49.922]  I take the fluoride shield that is a known chelator.
[02:44:50.902 --> 02:44:55.186]  And detoxify, not just for fluoride, but a bunch of other toxins and heavy metals on record.
[02:44:55.526 --> 02:45:00.871]  And then super male vitality, because let me tell you, it is good to feel like a man.
[02:45:00.891 --> 02:45:03.813]  They have super female vitality as well.
[02:45:03.893 --> 02:45:14.943]  And if you'll just take my challenge and try the super male vitality, super female vitality, try the DNA Force, try the Survival Shield X2, you will start detoxing in about two weeks and feel it.
[02:45:14.963 --> 02:45:16.024]  But after about three weeks,
[02:45:16.784 --> 02:45:18.265]  Uh, with most people it passes.
[02:45:18.305 --> 02:45:22.046]  Some people don't have the detox, uh, you know, headaches and things that comes with it.
[02:45:22.346 --> 02:45:23.927]  The Oxy Powder to flush out your guts.
[02:45:24.347 --> 02:45:27.088]  All of it available at Infowarslife.com or 888-253-3139.
[02:45:31.969 --> 02:45:34.151]  I like to mix it with water into a concoction.
[02:45:34.171 --> 02:45:42.559]  In fact, here is my secret product that I've had for about four or five months that won't come out because it's so hard to produce this.
[02:45:42.619 --> 02:45:44.140]  It's a new laboratory creation.
[02:45:45.341 --> 02:45:46.823]  Let me mix that secret sauce in there.
[02:45:46.843 --> 02:45:49.365]  I forgot to take that and mix that up.
[02:45:50.506 --> 02:45:55.230]  This is a very famous vitamin that's well known that people inject.
[02:45:56.021 --> 02:45:56.482]  I don't think so.
[02:46:14.167 --> 02:46:15.328]  Let's just say this, I like it.
[02:46:16.028 --> 02:46:19.150]  So that'll be available at InfoWarsLive soon and we'll be able to tell you all about the secret.
[02:46:19.611 --> 02:46:24.274]  It's got secret in the name, I'll just leave it at that.
[02:46:24.354 --> 02:46:26.836]  So InfoWarsLive.com or 888-253-3139.
[02:46:28.477 --> 02:46:32.320]  And all the products are right there on the site and your purchase supports the transmission.
[02:46:32.580 --> 02:46:36.923]  But if you'll just get some of the products and try them, we don't screen the calls, you've heard the rave reviews.
[02:46:38.416 --> 02:46:42.118]  Quite frankly, we can't believe all we get is positive reviews.
[02:46:42.878 --> 02:46:44.679]  There's always people that complain or make stuff up.
[02:46:45.099 --> 02:46:46.640]  It's just nothing but positive.
[02:46:46.800 --> 02:46:47.720]  Nothing but positive.
[02:46:48.220 --> 02:46:49.421]  And it's really simple stuff.
[02:46:49.601 --> 02:46:52.762]  Why wouldn't somebody get a deep earth crystal source of iodine?
[02:46:54.723 --> 02:46:57.984]  Major drug manufacturers use it in some of their products.
[02:46:58.825 --> 02:47:01.966]  Some of the hair care top lines get it.
[02:47:02.486 --> 02:47:03.827]  No one put it out as a supplement.
[02:47:05.222 --> 02:47:09.164]  We have the Deep Earth Crystal Source, no one else has it, as a nutraceutical.
[02:47:09.965 --> 02:47:13.927]  And it's so affordable, it's X2, from Infowarslife.com.
[02:47:14.487 --> 02:47:19.570]  And I just put it in water three times a day, and it's life-changing, what it's done for me.
[02:47:20.090 --> 02:47:20.550]  Try it.
[02:47:21.531 --> 02:47:21.951]  Try it.
[02:47:22.031 --> 02:47:23.852]  If you'll just try it, you'll be blown away.
[02:47:24.272 --> 02:47:27.354]  With all the crazy stuff going on, it's time to bolster our immune systems.
[02:47:27.774 --> 02:47:31.156]  All right, Ted Anderson joining us on short notice from California.
[02:47:32.745 --> 02:47:34.286]  The owner of the GCN Radio Network.
[02:47:34.306 --> 02:47:42.089]  He also is one of the biggest private gold dealers with a AAA rating from the Better Business Bureau, something you can't say of most other gold dealers out there.
[02:47:42.129 --> 02:47:45.611]  This is where I've been buying my gold for 20 years, about 19 years.
[02:47:46.091 --> 02:47:46.991]  He's been a sponsor for 19.
[02:47:47.132 --> 02:47:51.233]  I've worked in this time slot for 18 years.
[02:47:51.854 --> 02:47:53.294]  I never wanted to go up against Rush Limbaugh.
[02:47:53.334 --> 02:47:54.395]  Ted said, no, we're going to do it.
[02:47:54.855 --> 02:47:58.399]  You know, he's got a monopoly in cities and a lot of stations, you know, want to have a show to go up against it.
[02:47:58.479 --> 02:48:01.522]  You're on here, not at night, if you want to work at this network.
[02:48:02.063 --> 02:48:07.549]  So here I am, and funny enough, I'm now beating Rush Limbaugh in ratings wherever I'm put up against him, even on smaller stations.
[02:48:08.110 --> 02:48:09.131]  But that's a side issue.
[02:48:10.475 --> 02:48:15.220]  Ted Anderson's talked about the naked shorting, the trying to knock gold down, the manipulation.
[02:48:15.740 --> 02:48:19.464]  Other commodities like oil are imploding, but gold is shooting up as elites hoard it.
[02:48:19.784 --> 02:48:21.566]  That's all over mainstream news today.
[02:48:22.187 --> 02:48:24.950]  They may knock it down again, but I didn't sell gold, I bought.
