[00:00:00.069 --> 00:00:02.043]  Alex Jones Broadcasting Network.
[02:22:37.150 --> 02:22:44.835]  Pro-EM1 is made with only non-GMO and certified organic ingredients, has no preservatives, and is dairy, soy, wheat, and gluten-free.
[02:22:45.095 --> 02:22:47.456]  Pro-EM1 is the key to your digestive health.
[02:22:47.837 --> 02:22:51.699]  Order Pro-EM1 Daily Probiotic Cleanse at Terragonics.com.
[02:22:51.719 --> 02:22:54.801]  Spelled T-E-R-A-G-A-N-I-X dot com.
[02:22:55.061 --> 02:22:55.862]  Or call toll-free 866-369-3678.
[02:22:56.002 --> 02:22:56.302]  That's 866-369-3678.
[02:22:56.322 --> 02:22:57.543]  Also available through Amazon Prime.
[02:22:57.563 --> 02:22:58.123]  Pro-EM1 from Terragonics.
[02:22:58.143 --> 02:22:59.124]  Life's getting better.
[02:23:08.951 --> 02:23:10.531]  Time and time again.
[02:23:10.551 --> 02:23:13.392]  You need to come here and help us.
[02:23:13.492 --> 02:23:14.572]  We need assistance.
[02:23:14.933 --> 02:23:15.473]  Please!
[02:23:15.753 --> 02:23:19.034]  Those we should be able to depend on let us down.
[02:23:19.334 --> 02:23:25.475]  Federal and state and local officials saying help is on the way while the folks here in Bell Harbor say show me.
[02:23:25.715 --> 02:23:28.076]  Don't depend on the government to save you.
[02:23:28.256 --> 02:23:31.837]  Take action now so that you're prepared for the next disaster.
[02:23:32.137 --> 02:23:35.621]  We are hurting down here and we need help.
[02:23:54.522 --> 02:23:55.303]  Immediately!
[02:23:55.423 --> 02:23:59.789]  Before it's time to survive, it's time to prepare.
[02:24:00.190 --> 02:24:04.577]  MyPatriotSupply.com MyPatriotSupply.com
[02:24:14.573 --> 02:24:17.156]  Bottom line, Wayne Madsen, Alex Jones back live, folks.
[02:24:17.176 --> 02:24:19.298]  We're going right back to calls, but I want to ask you.
[02:24:21.862 --> 02:24:31.474]  When the White House press secretary comes out yesterday and says that we have a substantially improved tranquility of the global community, that Obama has done that.
[02:24:32.824 --> 02:24:35.747]  They've got to know that that is ridiculous.
[02:24:36.247 --> 02:24:50.140]  Do you agree with my basic approximation that the world's probably never been more unstable than it is now and that everything Obama and George Soros and the State Department are doing and the neocons are doing is to destabilize?
[02:24:50.891 --> 02:24:58.457]  Right, I mean the White House, seeing the spinmeisters that they are, trying to put lipstick on a pig by making this claim.
[02:24:58.977 --> 02:25:19.373]  The world is very unstable right now and the chances are we're going to see an increase in that instability as there's plans to push what happened in Ukraine and Syria and Iraq, try to push that further into Eurasia and go after the two big prizes, Russia and China.
[02:25:20.043 --> 02:25:30.951]  We're going to go to calls, finish with who's on the board, you've agreed to stay to 45 after, and then we'll get into geopolitically where you see it all going and I want you to quantify in like a five minute period because you've been interrupted by breaks by myself.
[02:25:31.889 --> 02:25:38.271]  This relationship with Saudi Arabia, the caliphate, ISIS, and government officials, and Obama.
[02:25:39.091 --> 02:25:47.554]  Because it's in mainstream news now, what you were talking about a while back ago, about members of the establishment being secret Saudi Arabian Muslims.
[02:25:48.114 --> 02:25:49.515]  Right now, let's go to Kenny in Florida.
[02:25:49.535 --> 02:25:50.395]  Thanks for holding, Kenny.
[02:25:50.675 --> 02:25:51.295]  You're on the air.
[02:25:52.696 --> 02:25:53.676]  Greetings, comrades.
[02:25:55.637 --> 02:25:58.037]  I want to thank you both for being the tip of the spear to start with.
[02:25:58.077 --> 02:25:59.058]  I pray for you often.
[02:25:59.078 --> 02:25:59.418]  Thank you.
[02:26:00.160 --> 02:26:01.601]  I wanted to run something by you.
[02:26:02.121 --> 02:26:06.723]  We know that the United States created Al-Qaeda and Israel created Hamas.
[02:26:09.125 --> 02:26:18.009]  If the majority of people in Israel don't believe that Jesus is the Messiah, why are American Christians so quick to jump to the defense of Israel, no matter what they do?
[02:26:18.710 --> 02:26:28.415]  You basically have Palestine shooting bottle rockets at Israel, and Israel getting back with the most high-tech weapons in the world, and do you think this will ever end?
[02:26:29.155 --> 02:26:30.376]  Yeah, that's a great question, Wayne.
[02:26:30.436 --> 02:26:32.437]  I want you to give your take and then I will.
[02:26:32.917 --> 02:26:41.101]  Yeah, the thing that Kenny's referring to is, of course, the people like John Hagee.
[02:26:41.701 --> 02:26:44.102]  They call themselves Christian Zionists.
[02:26:44.622 --> 02:26:46.783]  He actually says Jesus is not the Messiah.
[02:26:46.804 --> 02:26:47.504]  I have it on video.
[02:26:48.226 --> 02:26:55.729]  Yeah, I mean, these guys are worse than the old Carnival Barkers and the old Revival Tents.
[02:26:55.769 --> 02:27:02.432]  They're deep-pocketed, they get a lot of money to build these mega-churches, but what they're preaching
[02:27:04.733 --> 02:27:07.094]  Has no relevance to the New Testament.
[02:27:07.394 --> 02:27:10.294]  So I don't know how they can even call themselves Christians.
[02:27:13.295 --> 02:27:15.595]  They say, oh yes, we support Israel.
[02:27:16.636 --> 02:27:27.058]  They're more supportive of people like Netanyahu and the settler parties in Israel than some of the other center-left political parties in Israel.
[02:27:28.178 --> 02:27:43.661]  I agree with a lot of what you said about that, but you've got the globalists manipulating the Muslims to be radical and do crazy stuff, and why are they shooting these rockets out of Gaza and out of Lebanon if it means they get bombed, and why do they do it from civilian areas?
[02:27:43.941 --> 02:27:44.722]  See, that's what I'm saying.
[02:27:44.742 --> 02:27:45.842]  You've got ISIS over here.
[02:27:45.862 --> 02:27:51.523]  I mean, what's the grand chessboard point, Wayne, of doing all of this?
[02:27:51.843 --> 02:27:56.386]  Well, it all gets to the increasing instability.
[02:27:56.806 --> 02:28:05.410]  Just when it looked like there might have been some advancement on the peace front, now we have this situation with Gaza.
[02:28:05.831 --> 02:28:11.574]  And now Netanyahu is saying, well, you see, we can never give independence to the West Bank.
[02:28:12.234 --> 02:28:13.195]  We've got to remain there.
[02:28:15.015 --> 02:28:16.236]  It meets an agenda.
[02:28:16.256 --> 02:28:23.258]  An agenda has been set that the Palestinians on the West Bank are going to be told to look elsewhere.
[02:28:23.318 --> 02:28:25.558]  No, I know, but who could trigger them to fire rockets?
[02:28:25.838 --> 02:28:26.979]  Because they say they're firing them.
[02:28:27.279 --> 02:28:30.600]  I can see a false flag where some Israeli... I can too.
[02:28:30.820 --> 02:28:39.982]  As a matter of fact, Moshe Dayan said Israel will continue to exist by doing exactly, creating these false flag situations.
[02:28:40.022 --> 02:28:41.783]  Oh, you think Israel may be shooting the rockets?
[02:28:42.648 --> 02:28:52.877]  Or at least somebody in... Look, as the caller said, it was Israel that created Hamas to be a foil against Tata, which is the majority party of the Palestine Liberation Army.
[02:28:52.897 --> 02:28:53.317]  PLO, yeah.
[02:28:53.717 --> 02:28:56.059]  And for those that don't know, that's in the Jerusalem Post and Haaretz.
[02:28:56.099 --> 02:28:58.461]  I mean, we're not... Every time I say that, I get mean emails.
[02:28:58.721 --> 02:29:00.943]  How dare you say Israel founded Hamas?
[02:29:01.023 --> 02:29:02.244]  That's in the Knesset.
[02:29:02.304 --> 02:29:04.166]  I mean, that's not debatable.
[02:29:04.186 --> 02:29:04.326]  What, 1975?
[02:29:04.386 --> 02:29:06.068]  Right, right.
[02:29:06.548 --> 02:29:09.731]  That's a matter of historical fact.
[02:29:10.752 --> 02:29:16.121]  But see, people hearing this out there, hearing reality, I mean, I don't have some dog in the fight.
[02:29:16.141 --> 02:29:17.923]  I don't hate Israel when I tell the truth.
[02:29:18.204 --> 02:29:19.826]  I'm reading it out of the Jerusalem Post.
[02:29:21.724 --> 02:29:22.484]  Right, right, right.
[02:29:23.224 --> 02:29:30.766]  But keep in mind that Israel has been very, very good at doing exactly what we were talking about earlier with GCHQ, using all kinds of tools.
[02:29:30.786 --> 02:29:32.126]  Their system's called Megaphone.
[02:29:32.766 --> 02:29:37.107]  Megaphone and the Hasbara community, right, they can call onto that pipeline.
[02:29:37.407 --> 02:29:41.668]  And it's a small political class using instability in Israel to keep control of their population.
[02:29:41.968 --> 02:29:42.648]  Sound familiar?
[02:29:42.928 --> 02:29:43.588]  Thank you, Kenny.
[02:29:43.608 --> 02:29:44.449]  Great question.
[02:29:44.469 --> 02:29:46.069]  We're going to talk to Jeremy.
[02:29:47.344 --> 02:29:50.408]  Shelley, Ned, and Sam.
[02:29:50.468 --> 02:29:51.469]  And then that's it for calls.
[02:29:51.509 --> 02:29:54.012]  We'll get into the Muslim angle of this.
[02:29:54.032 --> 02:29:54.954]  We're looking at everything.
[02:29:55.534 --> 02:29:56.556]  Nothing's taboo here.
[02:29:56.636 --> 02:29:57.737]  Hell, we'll look at the Vatican, too.
[02:29:58.117 --> 02:29:59.019]  We're on the march.
[02:29:59.519 --> 02:30:01.121]  The empire's on the run.
[02:30:02.042 --> 02:30:04.726]  Alex Jones and the GCN Radio Network.
[02:30:09.059 --> 02:30:10.241]  I didn't, like, taste dirt in it.
[02:30:10.341 --> 02:30:11.443]  God knows what's in this.
[02:30:11.663 --> 02:30:15.768]  These people just sampled city of Austin tap water straight from the faucet.
[02:30:15.949 --> 02:30:21.837]  Next, we had them try a sample of tap water filtered with a ProPure G2.0 filtration system.
[02:30:21.977 --> 02:30:22.978]  That one is better.
[02:30:23.038 --> 02:30:24.020]  Tastes like nothing.
[02:30:24.300 --> 02:30:25.742]  Yep, I know what good water tastes like.
[02:30:25.782 --> 02:30:26.263]  It's good water.
[02:30:26.383 --> 02:30:32.187]  Most tap water contains added substances, like fluoride, chlorine, glyphosate, and many others.
[02:30:32.427 --> 02:30:39.552]  Studies prove that these substances are linked to an assortment of major health issues, including tooth decay, lower IQ, and even cancer.
[02:30:39.772 --> 02:30:42.234]  It tastes like you're drinking out of the lake when you're drinking tap water.
[02:30:42.494 --> 02:30:50.480]  The ProPure® G2.0 filtration system removes these deadly substances, leaving only fresh-tasting, deliciously clean water.
[02:30:50.500 --> 02:30:51.680]  Okay, this is very tasty.
[02:30:51.700 --> 02:30:52.721]  It's good water.
[02:30:52.921 --> 02:30:53.362]  Refreshing.
[02:30:53.382 --> 02:30:53.842]  It's good!
[02:30:54.142 --> 02:31:01.946]  Go to Infowarsstore.com today and get your free wire stand with the purchase of a Pro-Pure Big Water Filtration System.
[02:31:02.246 --> 02:31:02.986]  Or call 1-888-253-3139.
[02:31:03.926 --> 02:31:10.329]  I've always believed in nutrition and herbs.
[02:31:10.690 --> 02:31:18.253]  Supermail Vitality was developed to activate your body's own natural processes instead of using synthetic chemicals.
[02:31:18.693 --> 02:31:25.976]  Sourced from powerful organic herbs, harvested around the planet, and then concentrated for maximum potency.
[02:31:26.256 --> 02:31:30.638]  I just received my male vitality about three days ago, and I must say, that is some good stuff.
[02:31:30.858 --> 02:31:41.021]  After consulting top doctors, nutritionists, pharmacists, and others, we have developed what I believe is the ultimate, non-GMO, organic, super male vitality formula.
[02:31:41.482 --> 02:31:47.604]  Super male vitality by InfoWars Life is so powerful that I only take half the recommended dose.
[02:31:47.944 --> 02:31:50.206]  I jump out of bed ready to fight these criminals every day.
[02:31:50.506 --> 02:31:54.149]  I look forward to waking up and taking my super male vitality and getting the day started.
[02:31:54.350 --> 02:31:55.951]  It's not just the super male vitality.
[02:31:56.291 --> 02:32:00.214]  All the products in Infowarslife.com are simply amazing.
[02:32:00.455 --> 02:32:07.401]  Visit Infowarslife.com today to secure your super male vitality and other powerful products from Infowarslife.
[02:32:08.402 --> 02:32:10.966]  Alex Jones here for InfoWars.com.
[02:32:11.206 --> 02:32:16.092]  In the month of July, we have got giant specials on everything at Madein1776.com.
[02:32:16.172 --> 02:32:18.456]  The already discounted Made in 1776 t-shirts are only $17.76.
[02:32:23.302 --> 02:32:27.749]  We have the new belt buckles that in only two weeks of sale are very close to selling out.
[02:32:27.789 --> 02:32:29.531]  There's only 500 of each.
[02:32:29.772 --> 02:32:33.898]  We're talking about made in America belt buckles in nickel brass.
[02:32:33.978 --> 02:32:36.061]  This is more than a summer blowout special.
[02:32:36.241 --> 02:32:39.166]  This is a new declaration of independence.
[02:32:39.366 --> 02:32:50.829]  But to expand the info orb, we're offering the equivalent of more than five months free, right now, when you get a membership at PrisonPlanet.tv, for a limited time, only $39.95 a year.
[02:32:51.109 --> 02:32:54.630]  That's more than five months free, off the regular price.
[02:32:54.991 --> 02:33:01.232]  Not just this July 4th weekend, but the entire month of July, at MadeIn1776.com.
[02:33:01.592 --> 02:33:06.674]  Molon Labe, you can take my gun from my cold, dead hands.
[02:33:25.041 --> 02:33:28.944]  If you are receiving this transmission, you are the resistance.
[02:33:30.545 --> 02:33:35.288]  Live from the Infowars.com studios, it's Alex Jones.
[02:33:37.409 --> 02:33:39.070]  Wayne Madsen is our guest.
[02:33:39.150 --> 02:33:40.431]  I'm Alex Jones, your host.
[02:33:42.152 --> 02:33:45.234]  Look, here's where I stand on Israel.
[02:33:47.415 --> 02:33:49.697]  It has become a political football issue.
[02:33:51.792 --> 02:34:03.115]  Where you'll get a hundred Palestinians that are killed, or five Jews that are killed, and you'd think it was the end of the world, and it's all anybody talks about.
[02:34:03.135 --> 02:34:10.578]  I mean, I think it's an important issue, it's terrible, it's horrible, but it's manufactured, compared to everything else going on, is my point.
[02:34:11.258 --> 02:34:18.380]  You got 15 million people, the UN admits, they're the ones that got it banned, 15 million people a year that die of malaria.
[02:34:19.440 --> 02:34:23.221]  Another 20 million children that starve to death each year.
[02:34:23.782 --> 02:34:25.322]  Another 20 million adults or so.
[02:34:27.383 --> 02:34:31.084]  You've got ISIS killing 300,000 people in Syria.
[02:34:32.705 --> 02:34:38.447]  Non-radical Muslims, Shiite Muslims, Alawites, and mainly Christians.
[02:34:38.587 --> 02:34:40.527]  And they're doing it all over Iraq right now.
[02:34:41.147 --> 02:34:44.189]  Funded and armed and commanded by British Special Forces and others.
[02:34:44.629 --> 02:34:45.309]  It's all come out.
[02:34:45.329 --> 02:34:46.589]  We know the camps where they were trained.
[02:34:47.050 --> 02:34:48.090]  I told you this years ago.
[02:34:50.205 --> 02:34:52.946]  And my issue is, I'm sick of everyone setting my agenda.
[02:34:53.567 --> 02:34:56.928]  I mean, you go to the comments on InfoWars.com, it's like a battle in there.
[02:34:57.489 --> 02:35:04.492]  Israel's perfect, Israel's the devil, on and on and on and on and on and on.
[02:35:05.112 --> 02:35:08.514]  Alex, you know, you work for Israel, or Alex is an anti-Semite and doesn't like Israel.
[02:35:10.375 --> 02:35:16.798]  And my whole issue is, my biggest criticism of some of the Israel lobby is the manipulation of our domestic politics.
[02:35:17.952 --> 02:35:22.016]  And a lot of the Israel lobby supports socialism, gun control.
[02:35:22.036 --> 02:35:24.818]  I don't like foreign governments involved in our policies.
[02:35:25.418 --> 02:35:26.700]  That's what I criticize with Israel.
[02:35:27.961 --> 02:35:30.583]  The Palestinians, you know, I'm sad for them.
[02:35:30.923 --> 02:35:31.984]  They're having a lot of kids.
[02:35:32.805 --> 02:35:34.066]  And I don't know how they live in Gaza.
[02:35:34.106 --> 02:35:37.269]  I don't know how they live in a desert by a beach.
[02:35:38.229 --> 02:35:39.731]  And you notice Egypt won't let them in.
[02:35:42.279 --> 02:35:45.080]  You notice Jordan is on the verge of getting overthrown by those folks.
[02:35:45.861 --> 02:35:48.322]  So, I mean, it's kind of like Latin America borders.
[02:35:48.402 --> 02:35:50.583]  And people say, well, Israel doesn't have a right to exist, blah, blah, blah.
[02:35:52.324 --> 02:35:56.086]  Look, I understand it was put in there as a colony and as a military base.
[02:35:56.386 --> 02:35:57.266]  It's political.
[02:35:59.327 --> 02:36:01.048]  By the British Zionists.
[02:36:02.909 --> 02:36:04.910]  And their reason was different than the Jewish Zionists.
[02:36:05.390 --> 02:36:06.511]  It's a disaster.
[02:36:07.478 --> 02:36:10.399]  And my point is, it's not one group in Israel.
[02:36:10.479 --> 02:36:11.679]  It's not one agenda.
[02:36:12.539 --> 02:36:13.740]  And it's the same thing everywhere else.
[02:36:13.760 --> 02:36:20.541]  I mean, you've got the Vatican involved setting up the EU, and you've got the EU trying to come into countries and basically restrict what the church can do.
[02:36:21.061 --> 02:36:25.643]  It's all these big power structures that get built, and then all these people fight over it.
[02:36:26.563 --> 02:36:27.483]  That's my view on it.
[02:36:28.283 --> 02:36:31.364]  But I'm just, you know, there's other things other than Israel in this world.
[02:36:32.524 --> 02:36:34.785]  Or people that want me to say the Vatican runs everything.
[02:36:35.459 --> 02:36:42.580]  Or people don't want me to say, I mean, I just criticized the Protestant Christian Zionists who don't look like Protestants I know.
[02:36:43.061 --> 02:36:48.722]  And then you've got the Vatican promoting gun control in this country and open borders, large sections of it.
[02:36:49.242 --> 02:36:51.162]  I mean, I've got a lot of issues with all of this.
[02:36:52.022 --> 02:36:53.903]  I mean, I actually study what each country does.
[02:36:53.923 --> 02:37:00.484]  Wayne Manson, you've heard the gestalt I've thrown out here, just what I'm thinking about here, what's in my heart.
[02:37:01.556 --> 02:37:06.179]  It's a mess and a tribal fight that I don't have a dog in, is what I'm saying.
[02:37:06.999 --> 02:37:20.327]  And there's a bunch of different propagandists involved, but I don't ever hear all these Israel bashers saying one word about Saudi Arabia and ISIS, because they almost always endorse anything Islamic.
[02:37:20.367 --> 02:37:22.269]  I mean, it's very bizarre.
[02:37:22.289 --> 02:37:29.233]  And then meanwhile, I see no anti-Israel criticism of Netanyahu tacitly endorsing ISIS last month.
[02:37:30.326 --> 02:37:36.170]  And when I criticize that, they go on YouTube and say, shut up Israeli operative, we're going to kill you and all the Jews.
[02:37:36.490 --> 02:37:37.731]  Well, they use a different word for it.
[02:37:38.072 --> 02:37:39.072]  And I'm not even Jewish.
[02:37:39.372 --> 02:37:42.915]  But then I say, fine, if you are obsessed with me being Jewish, I am Jewish.
[02:37:42.955 --> 02:37:43.675]  You see what I'm saying?
[02:37:44.336 --> 02:37:50.500]  I mean, I am so sick of the mental illness, the shallowness of the public's political understanding.
[02:37:51.653 --> 02:37:52.093]  I agree.
[02:37:52.173 --> 02:38:02.976]  You know, I've written at length about the connections between Saudi Arabia and Israel, and they're historical connections, especially between their intelligence services.
[02:38:03.316 --> 02:38:03.856]  And you're right.
[02:38:03.876 --> 02:38:11.438]  The Israel Defense Force has been coordinating its operations, especially around the Golan Heights, with ISIS.
[02:38:12.238 --> 02:38:12.758]  We know that.
[02:38:13.278 --> 02:38:29.168]  And because the common enemy is the Shias of Syria, the Alawites, who are a Shia sect in Syria, that's Assad, the Shia government of Iraq, and the big tamale of them all is Iran!
[02:38:29.748 --> 02:38:34.792]  And they want us to actually get involved in a war with Iran.
[02:38:34.833 --> 02:38:36.214]  That has been their goal.
[02:38:36.234 --> 02:38:37.655]  That's been Netanyahu's goal.
[02:38:37.915 --> 02:38:41.418]  Remember he showed that stupid Wile E. Coyote bomb at the U.N.
[02:38:41.458 --> 02:38:42.479]  General Assembly?
[02:38:42.679 --> 02:38:43.460]  Oh yeah!
[02:38:43.500 --> 02:38:47.864]  He drew this line across and said, yeah, here's where Iran is and this is where they're going to be.
[02:38:48.104 --> 02:38:50.266]  And it looked like one of those Wile E. Coyote Acme
[02:38:55.369 --> 02:39:03.654]  What a ridiculous thing that was up there, but really sort of juvenile propaganda.
[02:39:04.535 --> 02:39:08.798]  But it's quite clear that the two problem countries,
[02:39:09.738 --> 02:39:11.458]  Our Saudi Arabia and Israel.
[02:39:11.679 --> 02:39:13.139]  And they work together.
[02:39:13.179 --> 02:39:16.079]  They want to keep the status quo going.
[02:39:17.040 --> 02:39:21.040]  Well, I mean, it was supposedly Saudi Arabia and Al-Qaeda that attacked us.
[02:39:21.761 --> 02:39:23.101]  Why do we attack Iraq?
[02:39:23.221 --> 02:39:24.321]  It was a secular country.
[02:39:24.361 --> 02:39:27.542]  I mean, it's just the public needs to stop being so stupid.
[02:39:28.042 --> 02:39:38.244]  After World War I, yes, the Brits, the French created these artificial states of Iraq and Syria.
[02:39:39.861 --> 02:39:45.925]  And after World War II, we had to put these strongmen in charge, a series of them.
[02:39:46.005 --> 02:39:57.311]  Saddam Hussein was just the latest one, and then Syria, Assad, and then his son... And isn't he an angel, even though he was terrible, that the CIA put in in 1979?
[02:39:57.632 --> 02:39:59.853]  Wouldn't he be considered an angel compared to ISIS?
[02:40:00.484 --> 02:40:01.585]  Oh, absolutely.
[02:40:01.665 --> 02:40:12.453]  You know, I mean, it's now should be clear to everyone that because we created these states, these artificial states, we wanted to keep those borders intact.
[02:40:12.773 --> 02:40:17.656]  We had to keep Saddam in power and Assad and Qaddafi in Libya.
[02:40:17.696 --> 02:40:18.677]  That country's fallen apart.
[02:40:18.677 --> 02:40:43.417]  What happened to the CIA and the power structure that they went from trying to put stable regimes in and water systems and let the population, you know, go to college and control it, but they had some basic freedom, to trying to put Al Qaeda in, blowing up every church, slitting women's throats, mutilating people, crucifying Christians upside down, trying to overthrow the Egyptian government and put in
[02:40:44.097 --> 02:40:48.701]  I mean, it really is like a Jacobin French Revolution craziness.
[02:40:49.061 --> 02:40:50.142]  What happened at the CIA?
[02:40:50.242 --> 02:40:59.970]  I know it's been bad since it got set up in 1947 with the National Security Act, but my God, it's like a James Bond supervillain now.
[02:41:02.308 --> 02:41:08.857]  I think they have no adult supervision there because I think a guy like Brennan, he's like a knuckle-dragger.
[02:41:09.538 --> 02:41:14.805]  He probably did kill people when he was in the CIA Clandestine Services Division.
[02:41:16.227 --> 02:41:18.548]  But yeah, there's another agency.
[02:41:19.969 --> 02:41:22.230]  I found an interesting letter at the Truman Library.
[02:41:22.530 --> 02:41:29.113]  Just a week and a half after John Kennedy was assassinated in Dallas, Hoover wrote a column saying, let's get rid of the CIA.
[02:41:29.133 --> 02:41:30.054]  We got to really reform.
[02:41:30.254 --> 02:41:34.516]  He said it was a big mistake for me to create that agency back in 1947.
[02:41:35.256 --> 02:41:41.979]  Now why do you think Harry Truman would have said that when everybody else's mind was on the recent assassination of President Kennedy?
[02:41:42.280 --> 02:41:45.261]  I think President Truman knew the CIA had something to do with that.
[02:41:45.441 --> 02:41:47.242]  He probably knew ducks quack as well.
[02:41:47.262 --> 02:41:48.463]  Yeah, right.
[02:41:49.104 --> 02:41:56.269]  Well, I mean, it's just that the old elite at least wanted stability and prosperity because they could cut a bigger skim off the top.
[02:41:56.709 --> 02:42:00.772]  This elite really does want to screw everybody over.
[02:42:01.172 --> 02:42:02.293]  And my dad always told me that.
[02:42:02.313 --> 02:42:10.179]  He said, you've got to watch not just even the average criminal, but there are people that would rather screw you out of a dollar than make a million dollars with you.
[02:42:10.899 --> 02:42:18.705]  But he said those were usually low-level scumbags, like Benny Blanco from the Bronx, to use an analogy, a parable from Carlito's Way.
[02:42:19.265 --> 02:42:24.429]  Now it's the elites act like mentally ill deviants.
[02:42:26.415 --> 02:42:30.058]  But they profit in times of conflict and warfare.
[02:42:30.419 --> 02:42:40.327]  You know, a number of these elitists made money off both the Allies and the Nazi Germans during World War II, and the Japanese.
[02:42:40.647 --> 02:42:46.532]  And I think that's... Remember, Rahm Emanuel's favorite line was, never let a crisis go to waste.
[02:42:46.632 --> 02:42:47.693]  And I think we're seeing that.
[02:42:47.733 --> 02:42:49.814]  So they've been getting away with it so long.
[02:42:50.595 --> 02:42:58.564]  They just have bravado, chutzpah, arrogance, what's the proper term for it?
[02:42:58.684 --> 02:42:59.145]  Hubertus.
[02:43:00.037 --> 02:43:00.798]  Right, right.
[02:43:01.118 --> 02:43:08.782]  And remember the fear that they had after the Berlin Wall fell and the Soviet Union collapsed, you know, when peace was breaking out around the world.
[02:43:08.822 --> 02:43:14.366]  Notice how that, and then old man Bush, 41, had started talking about a new world order.
[02:43:14.706 --> 02:43:19.909]  You know, I think that was the code saying, look, we've got to be able to handle this new situation.
[02:43:19.929 --> 02:43:25.493]  Remember how they tried to prop up the so-called reformer, Gorbachev?
[02:43:26.328 --> 02:43:30.331]  Yeah, yeah, well he turned out to be, you know, a total joy.
[02:43:30.591 --> 02:43:34.094]  And here's a guy who walks hand in glove with people like George Soros today.
[02:43:35.623 --> 02:43:36.583]  It's truly disgusting.
[02:43:36.643 --> 02:43:43.185]  I mean, isn't it bizarre that George Soros could be a Nazi collaborator rounding up people and finding where the Jews were hidden?
[02:43:44.886 --> 02:43:46.467]  He's the perfect James Bond villain.
[02:43:46.487 --> 02:43:47.987]  You mentioned James Bond earlier.
[02:43:48.007 --> 02:43:51.808]  I mean, Ian Fleming should have met this guy Soros.
[02:43:51.868 --> 02:43:53.289]  Maybe he did when he was younger.
[02:43:53.309 --> 02:43:56.950]  Maybe he met his dad who was equally as complicit with the Nazis in Hungary.
[02:43:59.619 --> 02:44:05.687]  Well, I mean, look at how Madeleine Albright relished attacking Serbia, who had saved her and her dad.
[02:44:06.491 --> 02:44:06.991]  Exactly.
[02:44:07.071 --> 02:44:15.155]  Also, she had stolen artwork that was purloined from her father out of Prague that he took through Belgrade on his way to the United States.
[02:44:15.175 --> 02:44:18.756]  So it turns out they've been double dealing with the Nazis.
[02:44:19.176 --> 02:44:19.776]  Oh, them too.
[02:44:19.816 --> 02:44:20.497]  Yeah, sure.
[02:44:20.597 --> 02:44:30.301]  I mean, you know, maybe, you know, they have this constitutional amendment that only, you know, presidents and vice presidents have to be natural born citizens.
[02:44:30.601 --> 02:44:33.582]  Maybe that should be extended to the Secretary of State position.
[02:44:33.962 --> 02:44:43.465]  That would eliminate people like Madeleine Albright and Henry Kissinger, who did a lot of damage, let's face it, to the Secretary of State position.
[02:44:43.745 --> 02:44:46.165]  And also maybe throw in the National Security Advisor.
[02:44:46.766 --> 02:44:50.126]  Then we wouldn't have had guys like Zbigniew Brzezinski in there.
[02:44:50.147 --> 02:45:01.390]  Well, when you look at Albright and Soros and a lot of these people, these are Jews that escaped Nazi Germany with a piece of the Horde because they were managers over Jews selling them out.
[02:45:01.410 --> 02:45:02.210]  I mean, this has come out.
[02:45:04.472 --> 02:45:09.076]  And then they run off with a bunch of the Nazi horde to then rule over us.
[02:45:09.136 --> 02:45:09.817]  It's disgusting.
[02:45:10.543 --> 02:45:22.069]  Yeah, you know, I think maybe the founders had a good point when they put in that you had to be a, you know, a natural born citizen to become president and vice president.
[02:45:22.089 --> 02:45:25.851]  I just think maybe it's time to extend that to some other positions in government.
[02:45:26.152 --> 02:45:30.814]  Well, for me, it's surreal because one grandfather's been dead 20 plus years, the other 10 years.
[02:45:30.854 --> 02:45:33.596]  They were both in the Army Air Corps, both almost died.
[02:45:33.616 --> 02:45:34.996]  I won't go into all the stories.
[02:45:36.077 --> 02:45:38.198]  Over Europe, Germany, Italy, you name it.
[02:45:40.834 --> 02:45:50.580]  Then, George Soros is a living fossil, Nazi collaborator, and he's got news articles saying I'm a Nazi, and he's trying to overthrow the free press.
[02:45:50.641 --> 02:45:59.246]  It's surreal that my grandfathers are dead in the ground fighting Nazis, and a Nazi collaborator against his own people is trying to overthrow my country.
[02:45:59.486 --> 02:46:00.887]  I mean, it's just, it's like a movie!
[02:46:00.947 --> 02:46:01.648]  It's bizarre!
[02:46:02.805 --> 02:46:03.366]  Absolutely.
[02:46:03.426 --> 02:46:07.410]  Well, we also had Prescott Bush, the father of... Brown Brother Harriman.
[02:46:07.871 --> 02:46:11.315]  Yeah, he was the banker for the Nazis on Wall Street.
[02:46:11.475 --> 02:46:13.917]  And he became a senator from Connecticut.
[02:46:13.958 --> 02:46:18.182]  And of course, the rest of his family's history, as they say, is history.
[02:46:18.763 --> 02:46:19.323]  Well, that's it.
[02:46:19.384 --> 02:46:20.485]  I mean, the loot of Europe.
[02:46:20.525 --> 02:46:23.648]  For those that don't know, the Germans emptied out treasure hordes.
[02:46:24.642 --> 02:46:27.384]  The Rothschilds even got double-crossed, and a bunch of them got killed by Hitler.
[02:46:28.164 --> 02:46:31.927]  And they emptied out treasure hordes of art, gold, you name it, that are just unfathomable.
[02:46:32.527 --> 02:46:36.109]  And then, that's why they wanted the Rat Line, 30-plus thousand Nazis.
[02:46:36.149 --> 02:46:37.230]  It wasn't just the science.
