[00:00:00.211 --> 00:00:00.836]  Okay.
[02:22:18.868 --> 02:22:26.919]  A healthy digestive system will cleanse and remove toxins, support weight loss, improve absorption of food nutrients, and aid in controlling yeast and other infections.
[02:22:27.219 --> 02:22:35.165]  Pro-EM-1 is made with only non-GMO and certified organic ingredients, has no preservatives, and is dairy, soy, wheat, and gluten-free.
[02:22:35.165 --> 02:22:37.907]  Pro-EM-1 is the key to your digestive health.
[02:22:37.907 --> 02:22:41.810]  Order Pro-EM-1 Daily Probiotic Cleanse at Terragonics.com.
[02:22:41.810 --> 02:22:45.152]  Spelled T-E-R-A-G-A-N-I-X dot com.
[02:22:45.152 --> 02:22:46.073]  Or call toll free 866-369-3678.
[02:22:46.073 --> 02:22:46.433]  That's 866-369-3678.
[02:22:46.433 --> 02:22:47.654]  Also available through Amazon Prime.
[02:22:47.654 --> 02:22:48.235]  Pro-EM-1 from Terragonics.
[02:22:48.235 --> 02:22:49.216]  Life's getting better!
[02:22:57.734 --> 02:23:00.116]  It's time for a home security quiz.
[02:23:00.116 --> 02:23:13.149]  What effective home security device is smaller than a coffee cup, fakes out burglars into thinking someone is home at your house while you're away, plugs into any wall outlet, is recommended by many police departments, and sells for less than $30?
[02:23:14.190 --> 02:23:16.111]  Yes, it's fake TV.
[02:23:16.111 --> 02:23:18.312]  This year, about 1 in every 50 U.S.
[02:23:18.312 --> 02:23:24.736]  homes will have a break-in with burglars usually picking the easy target, a dark house that looks like no one is home.
[02:23:24.736 --> 02:23:32.740]  Fake TV is a small electronic security device that makes it look like someone is home watching TV by simulating the light from a real TV.
[02:23:33.300 --> 02:23:39.022]  Fake TV could be the difference between coming home to a secure house or one that's been ransacked.
[02:23:39.022 --> 02:23:45.985]  To get your fake TV for only $29.95 with free shipping, go to faketv.com or call 1-877-5-FAKE-TV.
[02:23:45.985 --> 02:23:46.345]  That's 877-532-5388.
[02:23:46.345 --> 02:23:47.446]  Or go to faketv.com.
[02:23:47.446 --> 02:23:49.107]  Fake TV, the burglar deterrent.
[02:24:08.007 --> 02:24:12.970]  We were talking about this earlier today, and then sure enough, the Daily Caller wrote a story about it.
[02:24:12.970 --> 02:24:16.613]  Actually, it was Rush Limbaugh.
[02:24:16.613 --> 02:24:21.796]  Holder may be resigning so Obama can nominate him for Supreme Court.
[02:24:21.796 --> 02:24:23.637]  And, you know, I think that's actually smart.
[02:24:23.637 --> 02:24:25.819]  It's bold.
[02:24:25.819 --> 02:24:29.321]  He could shit over cases about him and would probably not recuse himself.
[02:24:30.253 --> 02:24:31.054]  Totally criminal.
[02:24:31.054 --> 02:24:32.275]  They would do it.
[02:24:32.275 --> 02:24:34.196]  See, because it's all about being over the top.
[02:24:34.196 --> 02:24:42.544]  It's all about just rubbing our faces in it and saying we're racist if we don't want to turn our guns into Eric Holder with all his bodyguards.
[02:24:45.643 --> 02:24:48.806]  What a bunch of disconnected weirdos, all their political correctness.
[02:24:48.806 --> 02:24:53.069]  You don't like me because I'm black and you don't like Kagan because she's a lesbian.
[02:24:53.069 --> 02:25:09.063]  No, I don't like Kagan because she's another authoritarian dirtbag with bodyguards that wants my guns and was involved in all sorts of corruption and bizarre court cases, violating people's rights because she's an authoritarian.
[02:25:09.063 --> 02:25:13.387]  And I think it's discriminatory now that you can only have lesbian women in charge of things in government.
[02:25:14.804 --> 02:25:17.666]  Let's go ahead and talk to Richard in Pennsylvania.
[02:25:17.666 --> 02:25:18.307]  You're on the air.
[02:25:18.307 --> 02:25:18.807]  Go ahead.
[02:25:18.807 --> 02:25:21.550]  Hi, Alex.
[02:25:21.550 --> 02:25:25.533]  I've been listening to your show about for a year and a half now.
[02:25:25.533 --> 02:25:36.123]  I'd just like to say that I'm actually taking a major in information technology over at a major technology college over here in Pennsylvania.
[02:25:38.451 --> 02:25:58.793]  A growing trend of the NSA and other institutions trying to recruit people within the field of IT in order to... Oh yeah, there's a giant Manhattan Project on steroids program just where everything will be the NSA or these agencies and just ubiquitous spying at every level.
[02:26:00.854 --> 02:26:16.683]  Yeah, and it's definitely disconcerting because I'm even seeing it going into cultural Marxism trying to get women who don't even want to get into STEM majors in order to recruit them to build these giant databases for the NSA.
[02:26:16.683 --> 02:26:26.849]  Oh yeah, when I bring up women, it's because secret documents just came out with the video game makers Sony and Microsoft being advised by quote top feminist
[02:26:27.509 --> 02:26:32.051]  There's an article out today about, in a study, women want a man that makes money.
[02:26:32.051 --> 02:26:41.814]  Well, now the men are being phased out to have jobs, and any state-run system is trying to put women in charge of things, but only to break up any human community.
[02:26:41.814 --> 02:26:46.756]  And then they tell women, carry out this authoritarianism because it empowers women.
[02:26:46.756 --> 02:26:49.097]  Or, you know, we need women for the NSA.
[02:26:49.097 --> 02:26:49.918]  Join the NSA.
[02:26:51.358 --> 02:26:53.520]  You'll violate people's rights, that'll show the men.
[02:26:53.520 --> 02:26:57.843]  And so yes, it's an attempt to totally scramble the culture.
[02:26:57.843 --> 02:26:59.484]  Not to empower women.
[02:26:59.484 --> 02:27:03.807]  And so they sell it all as, you know, it's girls against the guys and vice versa.
[02:27:03.807 --> 02:27:07.089]  And then the women are 45 desperately trying to get a guy and, you know...
[02:27:08.050 --> 02:27:11.392]  But she's just not happy with the construction worker husband.
[02:27:11.392 --> 02:27:25.740]  You know, she's making $200,000 a year, he's making $50,000 a year, and you know, she wants a man, but at the same time, she wants to boss him around, but it doesn't satisfy her, so then she goes and gets a pet that does whatever, you know, she says, and then she hates him.
[02:27:26.901 --> 02:27:35.969]  And then she goes out and gets her a woman, and that doesn't satisfy her, and then she's 60, and that's, you know, she doesn't have kids, doesn't have jack squat, but hey, she worked for the government!
[02:27:35.969 --> 02:27:37.851]  She's powerful!
[02:27:37.851 --> 02:27:38.551]  Yay!
[02:27:38.551 --> 02:27:40.433]  I hear you, good to hear from you, Richard.
[02:27:40.433 --> 02:27:42.615]  Ben in Missouri, you're on the air, go ahead.
[02:27:43.720 --> 02:27:44.861]  Hey Alex, how's it going?
[02:27:44.861 --> 02:27:46.242]  Good.
[02:27:46.242 --> 02:27:50.865]  First of all, I just wanted to say, I know he doesn't understand yet, but happy birthday.
[02:27:50.865 --> 02:27:53.387]  My son's one year old today.
[02:27:53.387 --> 02:27:58.391]  Very healthy, climbs on everything, and he's not vaccinated because I'm deeply racist.
[02:27:59.110 --> 02:28:07.198]  You know, the word son is a little bit politically incorrect, like American flags are, or brown bags are racist in Seattle, so let's just not call him.
[02:28:07.198 --> 02:28:08.579]  Let's be gender neutral.
[02:28:08.579 --> 02:28:18.849]  You have a human resource bot, one-year-old, being scheduled for programming for unification with the great mothership of the great state.
[02:28:18.849 --> 02:28:20.631]  Oh, eugenics.
[02:28:20.631 --> 02:28:21.492]  I love you, Obama.
[02:28:22.978 --> 02:28:24.860]  Exactly, exactly.
[02:28:24.860 --> 02:28:27.403]  My offspring is one year old today.
[02:28:27.403 --> 02:28:30.626]  It's not your offspring, it's the state's!
[02:28:30.626 --> 02:28:32.548]  MSNBC said so!
[02:28:32.548 --> 02:28:35.872]  And a black woman said it, so it's racist if you don't agree!
[02:28:35.872 --> 02:28:37.454]  The state runs the kids!
[02:28:37.454 --> 02:28:39.516]  Racist, racist, white scum!
[02:28:39.516 --> 02:28:40.197]  Go ahead, sorry.
[02:28:41.187 --> 02:28:42.788]  Absolutely, no problem.
[02:28:42.788 --> 02:28:47.309]  So first of all, I was down in Austin a few months ago in our trade publication.
[02:28:47.309 --> 02:28:58.113]  I was at the American Association of Physics and Medicine conference and in our trade publication that month it said that nanosilver particles actually fight cancer.
[02:28:58.113 --> 02:29:00.114]  So documented scientific research.
[02:29:00.114 --> 02:29:02.315]  I don't care what scientific research says.
[02:29:02.315 --> 02:29:05.016]  Okay, the polar bears can't swim, they're all dead.
[02:29:05.016 --> 02:29:06.476]  Al Gore said so.
[02:29:06.476 --> 02:29:08.057]  Silver does not help anything.
[02:29:09.311 --> 02:29:12.154]  It does nothing to fight microbes!
[02:29:12.154 --> 02:29:13.595]  Nothing!
[02:29:13.595 --> 02:29:15.556]  Nothing!
[02:29:15.556 --> 02:29:17.118]  It's a conspiracy theory.
[02:29:17.118 --> 02:29:18.038]  Yes, anything else, Francis?
[02:29:18.038 --> 02:29:18.819]  It's a conspiracy theory.
[02:29:18.819 --> 02:29:19.700]  Yes.
[02:29:19.700 --> 02:29:26.665]  Yeah, and I also wanted to say, speaking of people who look like other people, Dianne Feinstein, I think she was in Kindergarten Cop.
[02:29:26.665 --> 02:29:29.968]  She was the villain in Kindergarten Cop.
[02:29:29.968 --> 02:29:34.191]  You know, I saw a horse's butt one time that looked like Dianne Feinstein.
[02:29:34.191 --> 02:29:34.872]  I'm serious.
[02:29:34.872 --> 02:29:35.873]  I'm not trying to be mean here.
[02:29:36.747 --> 02:29:42.952]  I mean, it was a dead horse in the ditch and there was flies all over the place.
[02:29:42.952 --> 02:29:43.392]  I'm sorry.
[02:29:43.392 --> 02:29:44.212]  I'm sorry.
[02:29:44.212 --> 02:29:46.374]  I was having a flashback to Dianne Feinstein.
[02:29:46.374 --> 02:29:47.175]  Thank you so much, sir.
[02:29:47.175 --> 02:29:47.935]  Thank you very much.
[02:29:59.762 --> 02:30:09.428]  Using unparalleled research in the development of a synergistic formulation based around the key concepts of super-oxygenation, the next level in cleansing is here!
[02:30:09.428 --> 02:30:19.155]  With key ingredients backed by real clinical studies, the new Oxy-Powder, available through InfoWars Life, was invented during Dr. Group's research on the toxification of our bodies.
[02:30:19.355 --> 02:30:25.520]  Many herbal colon cleansers are harsh on the body and contain cheap and potentially dangerous ingredients.
[02:30:25.520 --> 02:30:29.723]  Oftentimes full of synthetic fillers, GMOs, additives or worse.
[02:30:29.723 --> 02:30:34.387]  Gently start cleaning your body with easy capsules that start working while you sleep.
[02:30:34.387 --> 02:30:36.629]  Oxy powder does not require time off work.
[02:30:36.829 --> 02:30:39.372]  And there's no need for bad tasting concoctions.
[02:30:39.372 --> 02:30:45.057]  Instead, Oxy Powder slowly releases monoatomic oxygen into the intestinal tract and body.
[02:30:45.057 --> 02:30:50.402]  Experience the astonishing cleansing power of superoxide and ozonide technology.
[02:30:50.402 --> 02:30:55.888]  Go to InfoWarsLife.com or InfoWarsStore.com to get started with Oxy Powder.
[02:30:55.888 --> 02:30:56.368]  Or call 1-888-253-3139.
[02:30:59.471 --> 02:31:00.552]  DNA Force.
[02:31:00.552 --> 02:31:03.835]  When cells become toxic, they die early and aging sets in.
[02:31:03.835 --> 02:31:04.975]  DNA Force.
[02:31:04.975 --> 02:31:13.142]  No one has put together a formula that focuses directly on brain health, nerve growth factors, and optimizing your cellular energy at the same time.
[02:31:13.142 --> 02:31:18.246]  Just one of the key compounds, BioPQQ, is backed by major clinical studies.
[02:31:18.246 --> 02:31:19.267]  DNA Force.
[02:31:19.267 --> 02:31:21.269]  We now have the synergistic solution.
[02:31:21.269 --> 02:31:25.632]  Secure your DNA Force today at InfoWarsLife.com or call toll free 888-253-3139.
[02:31:25.632 --> 02:31:26.413]  DNA Force.
[02:31:29.642 --> 02:31:33.305]  The government's Department of Homeland Security is buying up loads of ammo.
[02:31:33.305 --> 02:31:37.588]  At the same time, they're restricting civilians' rights to own and purchase firearms.
[02:31:37.588 --> 02:31:39.369]  Can you put two and two together?
[02:31:39.369 --> 02:31:47.215]  Infidel Body Armor can stop every round, including hollow points and .308 sniper rounds, is reasonably priced, and fully legal.
[02:31:47.215 --> 02:31:48.356]  But for how long?
[02:31:48.356 --> 02:31:55.001]  Go to InfidelBodyArmor.com, spelled I-N-F-I-D-E-L BodyArmor.com.
[02:31:55.001 --> 02:31:57.823]  Infidel Body Armor just won't quit.
[02:31:59.403 --> 02:32:00.664]  Another major health threat.
[02:32:00.664 --> 02:32:05.666]  This one in Toledo, Ohio, where everybody in the entire city has been told not to drink the water.
[02:32:05.666 --> 02:32:08.307]  Ohio's governor declaring a state of emergency.
[02:32:08.307 --> 02:32:15.370]  Did you know that the average person uses about 80 to 100 gallons of water at home every single day?
[02:32:15.370 --> 02:32:18.351]  If there's a water emergency, will you be prepared?
[02:32:18.351 --> 02:32:21.392]  Panicked residents forming long lines throughout the day.
[02:32:21.392 --> 02:32:23.333]  We're here at a supermarket in Toledo.
[02:32:23.333 --> 02:32:26.174]  You can see the shelves empty where water once was.
[02:32:26.254 --> 02:32:31.976]  To stay safe and healthy during a crisis, you must have access to safe, clean water.
[02:32:31.976 --> 02:32:35.477]  Water which will not be available at your local grocery store.
[02:32:35.477 --> 02:32:38.578]  There's a mad dash on right now to stock up on supplies.
[02:32:38.578 --> 02:32:45.901]  The ProPure ProOne G2.0 water filtration system is a must-have for every modern, independently-minded household.
[02:32:45.901 --> 02:32:48.922]  Protect your family's safety during an emergency.
[02:32:49.102 --> 02:32:56.306]  Go to Infowarsstore.com today to purchase your ProPure Pro1 G2.0 water filtration system or call 1-888-253-3139.
[02:32:56.306 --> 02:33:11.954]  They took my saddle in Houston, broke my leg in Santa Fe, lost my wife and a girlfriend somewhere
[02:33:14.125 --> 02:33:17.246]  In defense of human liberty, Alex Jones.
[02:33:17.246 --> 02:33:23.949]  Well, according to FBI crime statistics at FBI.gov, no one died in 2012
[02:33:41.570 --> 02:33:46.992]  In Sandy Hook, it shows no homicides in that town.
[02:33:46.992 --> 02:33:51.373]  And that story by Adon Salazar is online at Infowars.com.
[02:33:51.373 --> 02:33:56.215]  We'll put that on screen, show some screenshots of those statistics for TV viewers.
[02:33:56.215 --> 02:34:00.956]  Again, Radio Listerson can go there and pull that up for themselves.
[02:34:00.956 --> 02:34:02.697]  But Wolfgang W. Halbig...
[02:34:04.284 --> 02:34:22.475]  Was a state police officer, then a customs enforcement officer, and then he went on to head up major university security, and then he runs one of the biggest school security of college, but also K-12 security programs.
[02:34:22.475 --> 02:34:26.377]  And he's been featured before going public questioning Sandy Hook.
[02:34:27.675 --> 02:34:32.557]  On Dateline NBC, Good Morning America, I'm not going to go over it all, but he really is a leading expert.
[02:34:32.557 --> 02:34:37.719]  When we started seeing him speak out in the last year, we went and checked into him.
[02:34:37.719 --> 02:34:47.723]  And Facebook.com forward slash Sandy Hook Justice, or SandyHookJustice.com, and he has gone up there, he has investigated.
[02:34:47.723 --> 02:34:48.763]  I want him to briefly recap
[02:34:51.633 --> 02:34:57.858]  And by the way, if he wants a bunch of business, this is the opposite way to do it, with government contracts to go and stir all this trouble up.
[02:34:57.858 --> 02:35:03.262]  And he's explaining, I mean, he's been visited by the feds, he's been threatened, and that's when he really turned the heat up.
[02:35:03.262 --> 02:35:06.665]  So as an investigator, he knows when people are acting scared.
[02:35:06.665 --> 02:35:08.306]  They told him, they said, just stop looking.
[02:35:08.306 --> 02:35:11.449]  You need to quit looking, buddy.
[02:35:11.449 --> 02:35:13.350]  If there wasn't something there, they'd just laugh at him.
[02:35:13.350 --> 02:35:20.396]  And you look at the videos of the kids walking in circles, in and out for the news cameras, and they come right out, a minute later it's the same ones.
[02:35:21.254 --> 02:35:27.959]  You know, they catch an anti-terrorism guy out in the bushes and say they didn't and no emergency helicopters were sent.
[02:35:27.959 --> 02:35:36.144]  And you've got the green screens with Anderson Cooper's nose disappearing and it just goes on and on, on and on.
[02:35:36.144 --> 02:35:37.225]  On and on.
[02:35:37.225 --> 02:35:37.845]  Perfect timing.
[02:35:37.845 --> 02:35:41.908]  You've got Bloomberg sending the email out the day before to get ready for a big event.
[02:35:41.908 --> 02:35:43.609]  That's mainstream news.
[02:35:43.609 --> 02:35:46.852]  But now, and again we're going to pull the article up and put it on screen.
[02:35:47.853 --> 02:35:49.634]  In fact, if you scroll down, guys, I'll give them the headline.
[02:35:49.634 --> 02:35:50.575]  Thank you.
[02:35:50.575 --> 02:35:52.976]  FBI says no one killed at Sandy Hook.
[02:35:52.976 --> 02:35:59.240]  Agency publishes crime report showing zero murders occurred in Newtown in 2012, even though that happened in December.
[02:35:59.240 --> 02:36:03.862]  And that's from the FBI crime statistics, which are unusually accurate.
[02:36:03.862 --> 02:36:05.443]  They're some of the best statistics out there.
[02:36:05.443 --> 02:36:06.004]  Don't believe me?
[02:36:06.004 --> 02:36:07.084]  Just look into it.
[02:36:07.084 --> 02:36:08.325]  Because they're compiled locally.
[02:36:08.325 --> 02:36:09.466]  Now, you could say it's a mistake.
[02:36:10.339 --> 02:36:14.462]  But it just adds to everything, and Wolfgang has been back up there.
[02:36:14.462 --> 02:36:16.564]  He's doing a serious investigation.
[02:36:16.564 --> 02:36:18.906]  He's been getting stonewalled, but has learned a lot.
[02:36:18.906 --> 02:36:26.471]  So Wolfgang, recap the basic anomalies, and then give us what happened in your new investigation, and then let's talk about this new piece of evidence.
[02:36:26.471 --> 02:36:29.754]  Is it important, or can we get a response from the FBI?
[02:36:29.754 --> 02:36:30.835]  Thank you, Wolfgang, for joining us.
[02:36:31.499 --> 02:36:33.201]  Well, you know, I did get a response.
[02:36:33.201 --> 02:36:43.872]  I called the New Haven FBI offices, and their response is, well, they've been asked by the Connecticut State Police not to put those numbers on their data sheet.
[02:36:43.872 --> 02:36:47.516]  Now, when has the state police ever told the FBI what to do?
[02:36:49.592 --> 02:36:51.795]  I mean, that's just unheard of.
[02:36:51.795 --> 02:37:03.506]  And you know, you've got to remember, President Obama called the Director, Robert Mueller in those days, and he told Director Mueller to take direct charge of the investigation at Sandy Hook.
[02:37:03.506 --> 02:37:10.893]  Now today, because people have the courage to share this data with us, can you imagine no murders in Newtown in the year 2012?
[02:37:13.612 --> 02:37:16.153]  The FBI has to keep accurate records.
[02:37:16.153 --> 02:37:18.114]  They keep it for the whole country.
[02:37:18.114 --> 02:37:19.535]  Why do they do that?
[02:37:19.535 --> 02:37:25.878]  Because that's how the federal government allocates grant monies to states so they can fight violence.
[02:37:25.878 --> 02:37:28.480]  I hear Sandy Hook, they've already got over $200 million.
[02:37:28.480 --> 02:37:29.980]  For what?
[02:37:29.980 --> 02:37:31.641]  There's nobody who died in 2012 in Newtown.
[02:37:34.682 --> 02:37:36.003]  Incredible.
[02:37:36.003 --> 02:37:37.425]  What do you think's going on here?
[02:37:37.425 --> 02:37:41.309]  And then let's get into your new evidence, your second leg of your investigation.
[02:37:41.309 --> 02:37:45.133]  Well, I think the big thing is that, you know, I forgot about it.
[02:37:45.133 --> 02:37:47.815]  I mean, I'm a FEMA trained person.
[02:37:47.815 --> 02:37:51.599]  I really forgot about the Homeland, you know, Homeland Security under
[02:37:54.042 --> 02:37:56.363]  There was a Senator Lieberman.
[02:37:56.363 --> 02:38:01.425]  He's the one that was in charge of putting FEMA and Homeland Security under one umbrella.
[02:38:01.425 --> 02:38:04.546]  And they came up with this word, Capstone.
[02:38:04.546 --> 02:38:10.088]  Alex, the American people need to wake up and listen to what these exercises are.
[02:38:10.088 --> 02:38:19.452]  If Homeland Security, FEMA, Capstone exercise, it starts at the White House, at the President's desk, goes all the way through Congress, through the
[02:38:20.552 --> 02:38:25.035]  To the Attorney General, down to the FBI, all the way to the local government.
[02:38:25.035 --> 02:38:28.878]  It is a whole community event.
[02:38:28.878 --> 02:38:31.180]  And I think that's what happened at Sandy Hook.
[02:38:31.180 --> 02:38:37.044]  That's why when I just did a workshop with 200 school board members, and you know what they asked me?
[02:38:37.044 --> 02:38:39.586]  Well, how does the whole community involved in this?
[02:38:40.146 --> 02:38:44.171]  How in the world can you get a community that engaged?
[02:38:44.171 --> 02:38:46.654]  It's a capstone event.
[02:38:46.654 --> 02:38:49.497]  There's so much money now flowing into Newtown.
[02:38:49.497 --> 02:38:50.458]  It's unbelievable.
[02:38:51.556 --> 02:39:09.125]  And if you've got control of the FBI and the agencies and the media, you get them all involved in the corruption up front, it only involves, really, a few of the main controllers, maybe, I would guess, a hundred people or so, and then everybody kind of saw the kids and saw a simulation, just like the Boston bombing.
[02:39:09.125 --> 02:39:15.148]  I mean, I had a former super high-level CIA guy who ran foreign operations on steel last week.
[02:39:16.048 --> 02:39:22.892]  And he said, bottom line, and not just from the evidence, but from his sources, he said Boston and Sandy Hook were staged.
[02:39:22.892 --> 02:39:27.255]  Dr. Steve Pachinik ran the Camp David Accords, wrote the books with Tom Clancy.
[02:39:27.255 --> 02:39:29.056]  He's the Jack Ryan character.
[02:39:29.056 --> 02:39:29.937]  He's been in combat.
[02:39:30.856 --> 02:39:34.378]  Situations at least 10 times and he said day one it was staged.
[02:39:34.378 --> 02:39:42.183]  I mean these are heavy hitters Saying this Pachinic ran psychological warfare for the CIA basically in the Pentagon.
[02:39:42.183 --> 02:39:47.786]  He was above it from the State Department Anybody that knows knows the State Department runs those runs the army you name it.
[02:39:47.786 --> 02:39:49.027]  That's where the actual orders come from
[02:39:49.747 --> 02:39:52.448]  I've got a cousin in black ops and he said, your show is absolutely accurate.
[02:39:52.448 --> 02:39:54.069]  All orders come from the State Department.
[02:39:54.069 --> 02:39:55.530]  Not even from the Pentagon.
[02:39:55.530 --> 02:39:57.711]  And so, I knew it stunk.
[02:39:57.711 --> 02:40:01.653]  I mean, why would Anderson Cooper turn and be a green screen and his nose disappear?
[02:40:01.653 --> 02:40:05.275]  Why would they have kids going in and coming out clearly staged?
[02:40:05.275 --> 02:40:08.457]  I just didn't... Early on I said, well, they had to have killed somebody.
[02:40:08.457 --> 02:40:09.557]  I mean, this doesn't make sense.
[02:40:09.557 --> 02:40:12.839]  Then parents come out and start laughing and then turn to the camera and cry.
[02:40:12.839 --> 02:40:15.260]  I mean, this stinks to high heaven.
[02:40:15.260 --> 02:40:17.422]  This is what you do.
[02:40:17.422 --> 02:40:17.742]  Tell us...
[02:40:18.877 --> 02:40:26.384]  Why you question up front, recapping for new listeners, and then get into, I know you went back and visited recently, and tell us what happened.
[02:40:26.384 --> 02:40:41.398]  Well, you know, the big thing that we found is, we actually found the only footage, live footage, shot by a helicopter, it's the only footage, Alex, that has a time stamp on it, when you see the people chasing each other in the woods.
[02:40:41.638 --> 02:40:43.740]  Remember, that's what CNN really did.
[02:40:43.740 --> 02:40:50.066]  They tried to hook everybody and they're showing these people running and running into the woods because guess what?
[02:40:50.066 --> 02:40:55.732]  They announced that a teacher just reported seeing two shadows running by the gym.
[02:40:55.732 --> 02:41:00.216]  Well, Alex, that footage was not shot till 12.23 in the afternoon.
[02:41:02.378 --> 02:41:06.379]  Now, why would you chase somebody in the woods after lunch?
[02:41:06.379 --> 02:41:08.219]  The school was safe and secure by 10.35.
[02:41:08.219 --> 02:41:12.040]  These are all scripted events.
[02:41:12.040 --> 02:41:18.922]  These were events that were specially shot, filmed, choreographed for CNN to have fun with it.
[02:41:18.922 --> 02:41:22.503]  Absolutely, and we caught them with the blue screen, and CNN's been caught faking stuff before.
[02:41:22.503 --> 02:41:24.063]  But let's go back to the beginning.
[02:41:24.063 --> 02:41:30.465]  As a top, I mean, you've got to be in the top five on record experts on school security in the country.
[02:41:31.725 --> 02:41:34.786]  You buy into it at first, I remember you saying that, and then you start to have questions.
[02:41:34.786 --> 02:41:36.987]  I did, I bought into it.
[02:41:36.987 --> 02:41:41.989]  But you know what, when I woke up is when I realized there were no trauma helicopters.
[02:41:41.989 --> 02:41:46.971]  They, at Hartford, they could have put trauma doctors knowing that you... You got a bunch of kids shot?
[02:41:46.971 --> 02:41:48.172]  You don't even ask questions.
[02:41:48.172 --> 02:41:49.833]  Default helicopters launch.
[02:41:49.833 --> 02:41:50.673]  They're gone.
[02:41:50.673 --> 02:41:51.333]  You know what?
[02:41:51.333 --> 02:41:53.774]  And the thing is, I even called Lifestar.
[02:41:53.774 --> 02:41:58.736]  What upset Lifestar is they never got a call, even asking them to stand by.
[02:41:58.736 --> 02:42:00.097]  And then, you know,
[02:42:01.744 --> 02:42:07.930]  Who said that all these children and teachers are dead within 11 minutes?
[02:42:09.332 --> 02:42:10.273]  That's unheard of.
[02:42:10.273 --> 02:42:11.654]  That's like Breitbart.
[02:42:11.654 --> 02:42:13.935]  Within one hour of him going to the hospital, they announced he was dead.
[02:42:13.935 --> 02:42:15.676]  Natural causes.
[02:42:15.676 --> 02:42:16.837]  Yeah, but who does that?
[02:42:16.837 --> 02:42:17.598]  For children!
[02:42:17.598 --> 02:42:28.005]  You know, the pediatric protocols tell us that if you have a child who's shot at home or in a school, boy, you transport him and you get him to the hospital as quickly as possible.
[02:42:28.005 --> 02:42:29.706]  That never happened.
[02:42:29.706 --> 02:42:32.969]  And then, we're like you said, we're the 600 other kids.
[02:42:32.969 --> 02:42:35.270]  We can't find 600 kids.
[02:42:35.270 --> 02:42:35.951]  Where are they?
[02:42:37.205 --> 02:42:38.746]  I mean, why did they tear the school down?
[02:42:38.746 --> 02:42:40.026]  Why did they let anybody in?
[02:42:40.026 --> 02:42:42.367]  Why are they keeping all the records so secret?
[02:42:42.367 --> 02:42:46.389]  Well, I think because, you know, people forget.
[02:42:46.389 --> 02:42:53.513]  On the headlines in the Hartford Courant, they showed where Sandy Hook was loaded with toxic, it was a toxic waste dump.
[02:42:54.398 --> 02:42:56.319]  Alex, it's a toxic waste of time.
[02:42:56.319 --> 02:42:59.320]  Who would send their children to that kind of school?
[02:42:59.320 --> 02:43:10.125]  And that school, based on the photographs by the crime scene technicians from the Connecticut State Police, it is the filthiest, the most deplorable school that I as a principal have ever seen.
[02:43:10.125 --> 02:43:11.306]  Sure, it was only used as a cutout.
[02:43:11.306 --> 02:43:14.487]  It had been closed until right before they reopened it for this event.
[02:43:16.408 --> 02:43:25.755]  And that's why when I do my FOIA request, one of the things I've learned as an administrator, show me the work orders beginning May the 1st through December the 13th, 2012.
[02:43:25.755 --> 02:43:27.616]  Show me the custodial.
[02:43:27.616 --> 02:43:29.037]  Show me that there's nothing.
[02:43:29.037 --> 02:43:29.517]  It's a cut out.
[02:43:29.517 --> 02:43:30.718]  There's nothing.
[02:43:30.718 --> 02:43:34.941]  And for 15 months, Alex, the school board refuses to call me back.
[02:43:34.941 --> 02:43:37.043]  They refuse to answer the questions.
[02:43:37.043 --> 02:43:41.186]  I've spent over $15,000 trying to get FOIA requests answered.
[02:43:41.186 --> 02:43:42.147]  And guess what?
[02:43:42.147 --> 02:43:43.427]  Not one response.
[02:43:43.427 --> 02:43:45.309]  Yeah, why don't they just release it and shut you up?
[02:43:46.135 --> 02:43:46.875]  I'd go away!
[02:43:46.875 --> 02:43:52.818]  You know, I don't want this to ever happen, but I wish it was real instead of fake.
[02:43:52.818 --> 02:43:55.339]  That is a hundred times more scary.
[02:43:55.339 --> 02:43:55.760]  Yep.
[02:43:55.760 --> 02:43:56.520]  You know what?
[02:43:56.520 --> 02:43:57.700]  I agree with you right there.
[02:43:57.700 --> 02:43:59.221]  I wish it was real.
[02:43:59.221 --> 02:44:00.922]  I wish I would just go away.
[02:44:00.922 --> 02:44:02.583]  It's affecting my entire family.
[02:44:02.583 --> 02:44:04.444]  It's affecting my lifestyle.
[02:44:04.444 --> 02:44:06.284]  I do this for a living.
[02:44:06.284 --> 02:44:10.266]  And, you know, when people ask me, I've got to tell them the truth about what happened.
[02:44:10.266 --> 02:44:11.287]  I was a Columbine.
[02:44:11.747 --> 02:44:13.688]  We learned active shooter training.
[02:44:13.688 --> 02:44:17.450]  I see nothing in Sandy Hook that even remotely looks close.
[02:44:17.450 --> 02:44:18.530]  In fact, I was looking you up.
[02:44:18.530 --> 02:44:20.331]  That's why you were on Good Morning America and all this stuff.
[02:44:20.331 --> 02:44:23.333]  Didn't you help develop everything we see today?
[02:44:23.333 --> 02:44:25.094]  Yes, emergency management plan.
[02:44:25.094 --> 02:44:28.135]  We came out with the first color-coded emergency plan.
[02:44:28.135 --> 02:44:30.136]  We sold it across the country.
[02:44:30.136 --> 02:44:36.579]  Even for Obama, since his kids, Sidwell friends, they actually bought this emergency management plan from me.
[02:44:36.579 --> 02:44:39.961]  And, I mean, now they have Secret Service, of course, but
