[00:00:00.009 --> 00:00:00.695]  Alex Jones Show!
[02:25:38.394 --> 02:25:39.714]  This was not the case.
[02:25:41.275 --> 02:25:47.217]  You couldn't even compare this with Ferguson or the Gardner case in New York.
[02:25:48.297 --> 02:25:50.918]  The Gardner case in New York, they had the video.
[02:25:52.379 --> 02:25:53.379]  Ferguson, they did not.
[02:25:54.860 --> 02:25:55.900]  We have the video.
[02:25:57.586 --> 02:26:03.688]  And I can assure you that what's on the video is what we're going to use.
[02:26:04.488 --> 02:26:08.729]  The City of Berkeley will be doing the investigation, along with the St.
[02:26:08.769 --> 02:26:10.030]  Louis, in parallel with the St.
[02:26:10.070 --> 02:26:10.690]  Louis County.
[02:26:11.830 --> 02:26:18.532]  And our overall goal is to project the truth to the residents.
[02:26:19.432 --> 02:26:24.314]  We reviewed the video and it appears that
[02:26:26.798 --> 02:26:30.900]  There was a gun pointed at the officer before the officer fired.
[02:26:31.260 --> 02:26:35.741]  But we got to complete our investigation before we take a position.
[02:26:36.262 --> 02:26:38.442]  Everybody don't die the same.
[02:26:38.782 --> 02:26:41.684]  Some people die because the policeman initiated.
[02:26:42.164 --> 02:26:44.465]  Some other people die... Wait a minute, hold up.
[02:26:45.105 --> 02:26:47.266]  That's the mayor of Berkeley there.
[02:26:47.306 --> 02:26:48.526]  We got cut off by break.
[02:26:48.846 --> 02:26:50.707]  LionelLionelMedia.com is our guest.
[02:26:52.828 --> 02:26:58.129]  And we're looking at this attempt to... Well, Lionel, what do you think's behind all the hype with this?
[02:26:58.229 --> 02:26:58.990]  You're in New York.
[02:26:59.010 --> 02:27:00.110]  Where do you see all this going?
[02:27:00.830 --> 02:27:02.110]  Well, first of all, there are so many issues.
[02:27:02.130 --> 02:27:05.071]  I want to say just one more thing about the Sony hack before we move over.
[02:27:05.771 --> 02:27:08.032]  Alex, the legal implications of this are amazing.
[02:27:08.532 --> 02:27:20.935]  Just very quickly, if you have a private corporation, a company, if you will, that knowingly involved itself, allegedly, with the deliberate hacking of information to give the impression that there was an international incident,
[02:27:21.855 --> 02:27:26.878]  To give the impression that another foreign power that is an enemy of the state with nuclear weapons?
[02:27:27.438 --> 02:27:34.062]  If you know that, if a company knows that, and allow that to happen, not to mention the monetary loss to all the theaters.
[02:27:34.082 --> 02:27:41.007]  In the meantime, Alex, this is a legal significance of monumental proportion that has no precedent.
[02:27:41.607 --> 02:27:46.670]  That being said, what's happening in New York, very quickly, is you have these two officers who were killed.
[02:27:46.690 --> 02:27:48.511]  This is officers Lew and Ramos.
[02:27:48.851 --> 02:27:51.153]  They were sitting by doing nothing.
[02:27:52.105 --> 02:27:57.149]  A lunatic, a lunatic acting on his own, Alex.
[02:27:57.909 --> 02:28:04.414]  A lunatic who had a history of mental illness problems, which is another topic for our concern in the criminal justice system.
[02:28:04.774 --> 02:28:18.684]  But a lunatic, a criminal, a insane person who shot his girlfriend, not because of Bill de Blasio, the mayor, not because of Al Sharpton, not because of the liberal media, not because of anything other than himself.
[02:28:19.204 --> 02:28:29.995]  And what we are doing here and what you're seeing in New York is people trying to apply this casuistic, specious connection as to who was responsible for this.
[02:28:30.495 --> 02:28:37.081]  Alex, we have come to the point in this country where people don't recognize that they are responsible for their own behaviors.
[02:28:37.722 --> 02:28:49.951]  If somebody goes out and does something horrible, and they happen to say in passing, I listen to Alex Jones, I listen to Ozzy Osbourne, I read the Bible, I watch cartoons, that is correlation versus cause.
[02:28:50.631 --> 02:28:55.515]  There is no causative reason for this to occur.
[02:28:56.015 --> 02:29:03.621]  And what's happening, we're also seeing in New York, regarding Eric Garner, the man who was killed, tragically, he was not
[02:29:04.221 --> 02:29:05.864]  Killed by the police!
[02:29:06.324 --> 02:29:11.131]  He wasn't choked, he wasn't killed, he resisted arrest!
[02:29:11.251 --> 02:29:14.656]  And thank God for this mayor of Berkeley because Alex, what's happening is that...
[02:29:15.899 --> 02:29:19.622]  There is no ability in this country anymore to critically think.
[02:29:20.143 --> 02:29:24.907]  There used to be a guy on Ed Sullivan years ago, this guy with a stick who would spin plates, a bunch of plates.
[02:29:25.107 --> 02:29:27.329]  He had six, seven plates going at the same time.
[02:29:28.090 --> 02:29:29.631]  We have multiple issues.
[02:29:30.011 --> 02:29:37.518]  And because of this lack of critical thinking in this country, because of this paucity, this dirt of basic mentation, we can't segregate.
[02:29:39.119 --> 02:29:48.648]  Cop abuse from racism just because a black assailant is involved or a black person is shot, either by a black officer or not, does not make it a racial matter.
[02:29:48.668 --> 02:29:49.088]  I hear you.
[02:29:49.108 --> 02:29:52.671]  Let's break it down from every angle when we come back straight ahead.
[02:29:52.691 --> 02:29:56.014]  And I agree with you on most of those issues, but I want to add some points.
[02:29:56.595 --> 02:29:57.496]  We're on the march.
[02:29:57.996 --> 02:29:59.617]  The empire's on the run.
[02:30:00.518 --> 02:30:03.201]  Alex Jones and the GCN Radio Network.
[02:30:07.530 --> 02:30:14.636]  2015 is almost here, and with it comes those New Year's Resolutions to finally transform your body the way you want it.
[02:30:14.856 --> 02:30:18.659]  There's a reason over 88% of New Year's Resolutions fail.
[02:30:18.799 --> 02:30:24.904]  Make this year different by equipping yourself with OxyPowder, the next level in cleansing the body naturally.
[02:30:25.244 --> 02:30:31.069]  Using super oxygenation, OxyPowder, available through Infowarslife.com, gently cleanses the body.
[02:30:31.229 --> 02:30:33.150]  While you sleep with easy capsules.
[02:30:33.470 --> 02:30:39.154]  Tens of thousands of individuals have used Oxy-Powder to cleanse their bodies and aid in their transformations.
[02:30:39.574 --> 02:30:44.877]  Even InfoWars Nightly News Director Rob Dew has been using Oxy-Powder with incredible success.
[02:30:45.197 --> 02:30:47.559]  Took it that first day and then I took it for six more days after that.
[02:30:47.699 --> 02:30:49.540]  Twelve pounds melted off in about a week.
[02:30:49.620 --> 02:30:50.181]  I'd say a week.
[02:30:50.341 --> 02:30:50.781]  Seven days.
[02:30:51.341 --> 02:30:52.962]  2015 can be different.
[02:30:53.082 --> 02:30:56.023]  Diet and exercise are important, but a lot of us have already tried that.
[02:30:56.283 --> 02:30:58.104]  Oxy Powder flushes it out.
[02:30:58.504 --> 02:31:01.225]  Secure your Oxy Powder at Infowarslife.com.
[02:31:01.486 --> 02:31:03.346]  That's Infowarslife.com or 888-253-3139.
[02:31:07.188 --> 02:31:18.314]  Sold out for weeks due to the difficult and extensive proprietary process behind its creation, the exclusive InfoWars Life Secret 12 formulation is now back in stock in the last limited shipment of 2014.
[02:31:18.554 --> 02:31:32.360]  The most bioactive form that has been created with our proprietary process, this ultra-clean vitamin B12 nutraceutical has been carefully crafted and developed over the last two years and is based on cellular science of how your body actively absorbs essential nutrients.
[02:31:32.781 --> 02:31:35.582]  Secret 12 is taken by mouth, right on the tongue, and then swallowed.
[02:31:35.862 --> 02:31:37.103]  No needles, no injections.
[02:31:37.303 --> 02:31:41.344]  Vitamin B12 deficiency is linked to scores of serious problems.
[02:31:41.625 --> 02:31:50.809]  And Secret 12 is a fusion of two organic, proprietary forms of Vitamin B12, bringing you a true nutraceutical quality of Vitamin B12.
[02:31:51.249 --> 02:31:51.609]  Secret 12.
[02:31:52.329 --> 02:31:57.972]  Secret 12 is an excellent Christmas gift and is tailor-made to boost your New Year's resolutions.
[02:31:57.992 --> 02:32:00.053]  Supplies of Secret 12 are very limited.
[02:32:00.333 --> 02:32:02.754]  Secure yours today at InfoWarsLife.com.
[02:32:05.276 --> 02:32:09.579]  Infowarslife.com.
[02:32:09.759 --> 02:32:10.780]  Check it out today.
[02:32:11.260 --> 02:32:16.884]  I have set out to bring you the most hardcore, cutting-edge supplements and nutraceuticals bar none.
[02:32:17.025 --> 02:32:19.446]  And that's what you'll find at Infowarslife.com.
[02:32:19.647 --> 02:32:26.732]  We have rejected literally hundreds of products from the Infowarslife line because they are not of the very highest quality.
[02:32:26.732 --> 02:32:27.412]  We're good to go.
[02:32:47.557 --> 02:32:48.097]  We're good.
[02:33:19.150 --> 02:33:22.772]  You're listening to an InfoWars.com Frontline Report.
[02:33:23.252 --> 02:33:24.773]  It's Alex Jones.
[02:33:25.633 --> 02:33:31.116]  I want to go in a bunch of different directions with Lionel, our guest, Lionel Media.
[02:33:31.176 --> 02:33:35.458]  I've got other articles here.
[02:33:35.518 --> 02:33:38.040]  Smartphone use changing our brains, BBC.
[02:33:39.901 --> 02:33:44.087]  A new article in Infowars.com, Feds preparing for new surge of illegal use.
[02:33:44.507 --> 02:33:49.514]  Preparations coincide with dismissal of Sheriff Pio's amnesty lawsuit.
[02:33:50.515 --> 02:33:55.682]  But going back and talking to Lionel, I get as a former prosecutor or whatever, you go off the law.
[02:33:56.721 --> 02:34:04.347]  And they can argue the law as any... I've seen cops beating people with billy clubs and they raise their arm to block the blow and they call it resisting.
[02:34:04.367 --> 02:34:08.430]  And I understand Garner had been arrested a bunch for, you know, selling cigarettes on the street or whatever.
[02:34:08.450 --> 02:34:09.410]  He was the father of six.
[02:34:10.313 --> 02:34:20.064]  But they do start choking him, and then when they say put your arm behind your back, well they've got him in a pin hold, and they use an illegal choke hold.
[02:34:20.104 --> 02:34:28.593]  So I think, I don't think they intended to kill him, I don't think it was premeditated, but I know how people watching that get extremely upset by it.
[02:34:29.013 --> 02:34:29.574]  Absolutely!
[02:34:30.595 --> 02:34:41.019]  No, Alex, absolutely, because first of all, if I were to represent the Officer Pantaleo in this, I'd put the medical examiner on and say, tell me the cause of death.
[02:34:41.479 --> 02:34:42.800]  Did Officer Pantaleo do it?
[02:34:42.920 --> 02:34:43.800]  Was it a chokehold?
[02:34:44.081 --> 02:34:45.061]  Well, it wasn't a chokehold.
[02:34:45.081 --> 02:34:46.101]  It wasn't a carotid restraint.
[02:34:46.401 --> 02:34:46.942]  It looked like it.
[02:34:47.042 --> 02:34:47.702]  It was a bag.
[02:34:47.722 --> 02:34:48.643]  That's not the case.
[02:34:48.663 --> 02:34:49.284]  That's not the issue.
[02:34:49.304 --> 02:34:52.187]  We have right now a number of people who are out there
[02:35:01.821 --> 02:35:09.646]  Showing a disdain and an anger and a disgust with police abuses.
[02:35:09.766 --> 02:35:12.568]  And you, I believe, and I are right there with you.
[02:35:12.949 --> 02:35:19.313]  Alex, we have been talking about the hyper militarization of the police for years before it was cool.
[02:35:19.673 --> 02:35:21.534]  We talked about 1033 programs.
[02:35:21.774 --> 02:35:24.957]  We talked about the fact that Sheriff Andy became Robocop.
[02:35:25.537 --> 02:35:27.438]  We talked about and you did it first.
[02:35:27.498 --> 02:35:29.419]  And I heard this to your credit, Alex.
[02:35:30.120 --> 02:35:31.501]  Another example where I'm thinking,
[02:35:32.221 --> 02:35:46.772]  I don't think Alex is on the money with this, because one day, I'll never forget, you said, we have a story here of a number of police departments that released or actually deemed people unfit to serve because their IQ scores were too high.
[02:35:47.373 --> 02:35:50.615]  And I said, well, I think Alex finally got a bad source.
[02:35:50.915 --> 02:35:51.616]  Sure enough!
[02:35:52.421 --> 02:35:58.883]  So we live in a country where we are having this systematic, almost systemic militarization of the police.
[02:35:59.223 --> 02:36:00.603]  We're there for that.
[02:36:00.943 --> 02:36:03.064]  We also, Alex, believe in the First Amendment.
[02:36:03.584 --> 02:36:05.204]  And we believe that people have the right to do it.
[02:36:05.444 --> 02:36:09.666]  However, and we also go, I don't want to speak for you, but there is racism.
[02:36:09.926 --> 02:36:11.546]  There has been racism.
[02:36:11.886 --> 02:36:22.009]  But what I've just provided for you, Alex, are three somewhat nuanced arguments that are not necessarily connected.
[02:36:22.629 --> 02:36:23.470]  They're different!
[02:36:23.970 --> 02:36:32.455]  And once the meme starts in this country, once the hashtag is begun, once the I can't breathe, Black Lives Matter, we're off and running!
[02:36:32.735 --> 02:36:33.696]  The hell with the facts!
[02:36:34.056 --> 02:36:35.117]  I don't care what he did!
[02:36:35.637 --> 02:36:37.939]  Eric Garner resisted arrest!
[02:36:38.439 --> 02:36:40.421]  That got the ball rolling!
[02:36:41.002 --> 02:36:44.686]  The proximate cause, the initial impetus, the momentum.
[02:36:45.026 --> 02:36:47.849]  Alex, you know better than anybody.
[02:36:48.170 --> 02:36:53.215]  You have been out there in every conceivable protest and rally.
[02:36:53.616 --> 02:36:57.540]  And when the cops come to you, you know the rules.
[02:36:57.880 --> 02:37:00.163]  And you may say, I'm going to win in court.
[02:37:00.823 --> 02:37:02.226]  I have a First Amendment right.
[02:37:02.606 --> 02:37:04.108]  But you're not an idiot!
[02:37:04.389 --> 02:37:08.715]  There's an old expression, you can beat the rap, but you can't beat the ride.
[02:37:09.156 --> 02:37:11.480]  Eric Garner, and we always have to say this.
[02:37:12.523 --> 02:37:14.024]  It was a tragedy that he died.
[02:37:14.705 --> 02:37:16.406]  He doesn't deserve... I know that!
[02:37:16.926 --> 02:37:18.067]  We all know that!
[02:37:18.707 --> 02:37:25.272]  But here was a guy on Staten Island, Richmond County, where a number of store owners called the cops and said, He's back!
[02:37:25.852 --> 02:37:26.753]  Get him out of here!
[02:37:27.474 --> 02:37:28.855]  We're taxpayers!
[02:37:29.075 --> 02:37:29.755]  He's back!
[02:37:30.175 --> 02:37:32.137]  What are you supposed to do as a police officer?
[02:37:32.517 --> 02:37:33.278]  I'm sorry, man.
[02:37:33.318 --> 02:37:33.538]  Why?
[02:37:33.878 --> 02:37:38.742]  Well, in the scheme of things, selling loosies is really not a big deal.
[02:37:39.142 --> 02:37:39.782]  Excuse me!
[02:37:39.902 --> 02:37:40.803]  That's the law!
[02:37:41.203 --> 02:37:42.044]  Get him out of here!
[02:37:42.304 --> 02:37:59.559]  Now, I'm not saying that anything other than, would people please, when you have these talks with your sons, whether they're African American or what, say that, yes son, we understand, sometimes it's police, but don't resist arrest!
[02:37:59.960 --> 02:38:00.980]  Don't mouth off!
[02:38:01.141 --> 02:38:02.522]  Let me tell you what happened here in New York.
[02:38:03.163 --> 02:38:29.115]  We had, after Eric Garner, our Mayor de Blasio, who was married to an African American who has mixed racial kids, which is fine, he's, after he gave his speech as the administrator of a multi-billion dollar corporation called the City of New York, after he spoke as mayor, not as a progressive, not as somebody who vacations and honeymoons in Cuba, not, no, no, no, you're a mayor!
[02:38:29.936 --> 02:38:32.077]  After he did it, he said, and by the way,
[02:38:32.677 --> 02:38:34.379]  And I thought, oh God, here we go.
[02:38:35.360 --> 02:38:39.224]  By the way, he kind of gave the Obama, you know, I see the Eric Garner's.
[02:38:39.284 --> 02:38:40.105]  I see myself.
[02:38:40.325 --> 02:38:41.246]  I see my son.
[02:38:41.627 --> 02:38:47.113]  And I've had conversations with my son and the police went berserk.
[02:38:47.433 --> 02:38:48.634]  What are you doing?
[02:38:49.395 --> 02:39:03.392]  You're, in essence, understanding, you're calling for calm, doing your thing, but you're tacitly, Alex, convincing, understanding, giving heft and weight and carte blanche to those individuals who might do something stupid.
[02:39:03.472 --> 02:39:05.674]  Now, even though that was excessive,
[02:39:06.255 --> 02:39:09.756]  That did not inspire this lunatic involvement.
[02:39:09.776 --> 02:39:10.757]  Let me back up for a minute.
[02:39:11.197 --> 02:39:13.377]  I agree that most of this is mentally ill people.
[02:39:13.838 --> 02:39:24.781]  The point is, though, that when the cops get run over in Denver at a protest they're protecting, and then the crowd chants, you know, hit them more, kill them or whatever, or we see
[02:39:27.182 --> 02:39:31.907]  The media hyping cops being shot, that will cause mentally ill people.
[02:39:31.947 --> 02:39:34.750]  You can't say it's the media's fault in court.
[02:39:34.830 --> 02:39:40.877]  You couldn't convict them, from my lay understanding, but you can sit back and make the judgment that they're fanning the flames.
[02:39:41.217 --> 02:39:43.319]  Alex, you know what you and I are doing right now?
[02:39:43.580 --> 02:39:44.501]  Fanning the flames.
[02:39:44.901 --> 02:39:46.061]  You know what George Washington did?
[02:39:46.282 --> 02:39:47.322]  He fanned the flame.
[02:39:47.442 --> 02:39:50.083]  Mahatma Gandhi, Martin Luther King, fanned the flame.
[02:39:50.423 --> 02:39:53.464]  Because if you don't fan the flame, then we're talking pablum.
[02:39:53.965 --> 02:39:55.225]  And that's the way it goes.
[02:39:55.625 --> 02:39:58.086]  Because there's an old idea between correlation and cause.
[02:39:58.106 --> 02:39:59.187]  You've heard this all the time.
[02:39:59.467 --> 02:40:01.988]  People use this idea that marijuana is a gateway drug.
[02:40:02.288 --> 02:40:04.189]  That marijuana causes heroin addiction.
[02:40:04.249 --> 02:40:04.429]  No!
[02:40:05.109 --> 02:40:06.490]  Let me tell you what you also have here.
[02:40:06.510 --> 02:40:09.753]  I want all of your viewers and listeners to pay attention to this.
[02:40:10.094 --> 02:40:15.078]  We have something that we're going to have the advent of a media superstar.
[02:40:15.098 --> 02:40:16.600]  His name is Pat Lynch.
[02:40:17.080 --> 02:40:22.385]  Pat Lynch is the union head of the Patrolman's Benevolent Association.
[02:40:23.544 --> 02:40:41.941]  By the way, on my website at linomedia.com, there is a link of how you can donate, if you want, to the New York City Widows and Children's Fund to help the family members, because if you want to donate at Christmas time, help the family members who are left behind!
[02:40:42.462 --> 02:40:43.222]  That being said,
[02:40:43.883 --> 02:40:49.729]  Pat Lynch, when he heard this, he went berserk, meaning de Blasio's statement about his son.
[02:40:50.090 --> 02:41:06.166]  So what he did was, he instructed all of his officers, if they wanted, they could download a form, this is before this tragedy, that said, I do not want the Speaker of the City Council and I do not want the Mayor at my funeral in the event I'm killed in the line of duty.
[02:41:06.943 --> 02:41:11.828]  How awfully pythonic and vatic that was impression, sadly.
[02:41:11.848 --> 02:41:13.509]  Lo and behold, we have this.
[02:41:14.250 --> 02:41:19.174]  And when the officer, when de Blasio walked in to check on him, the police turned their back.
[02:41:19.815 --> 02:41:27.142]  He also was late in going to try to be, to give his sympathies to the family.
[02:41:27.402 --> 02:41:28.463]  Governor Cuomo came in.
[02:41:29.003 --> 02:41:31.165]  Alex, what I want you to pay attention to,
[02:41:31.886 --> 02:41:33.507]  As we're already talking about this.
[02:41:33.788 --> 02:41:37.951]  They're talking about New York going back to the days of the 70s.
[02:41:38.572 --> 02:41:42.095]  And as you know, there is a feel that people get.
[02:41:42.635 --> 02:41:48.060]  Bad guys on the street, a feeling of kind of who's in charge, what's going on.
[02:41:48.600 --> 02:41:54.165]  Because there is a balance, Alex, a balance between police doing their jobs.
[02:41:54.265 --> 02:41:55.546]  And let me just say something also.
[02:41:56.046 --> 02:41:57.547]  You mentioned that the arrest
[02:41:58.248 --> 02:42:00.410]  You know, Alex, arrest is like childbirth.
[02:42:00.931 --> 02:42:04.915]  Many people have never seen a childbirth, but they know it's done and they think it's beautiful.
[02:42:05.175 --> 02:42:10.221]  And then they see it for the first time up close and personal and they say, this is the most disgusting thing I've ever seen in my life.
[02:42:10.241 --> 02:42:11.442]  I don't want to have a part of it.
[02:42:11.682 --> 02:42:13.004]  Well, the same thing goes for arrests.
[02:42:13.424 --> 02:42:15.086]  There are 316.1 million Americans in this country.
[02:42:17.108 --> 02:42:22.631]  And none of them killed any cops in response to this, except for this one lone lunatic.
[02:42:23.192 --> 02:42:29.476]  So police officers, there's like 45, 48,000 in New York at the 82nd Airborne.
[02:42:29.516 --> 02:42:30.196]  It's huge!
[02:42:30.796 --> 02:42:35.359]  There is this group of people that have to exert power, but they can't go over the line.
[02:42:35.679 --> 02:42:36.880]  They can't be Mealy Mouth.
[02:42:37.240 --> 02:42:38.661]  They can't sing Kumbaya.
[02:42:38.821 --> 02:42:42.303]  They can't look like Gandhi, but they can't be militarized goons either.
[02:42:42.543 --> 02:42:43.424]  We understand that.
[02:42:43.844 --> 02:42:44.765]  Then you have people
[02:42:45.831 --> 02:42:49.932]  Who, Alex, enjoy the spirit of the movement.
[02:42:50.472 --> 02:42:52.393]  They don't care the facts of the case.
[02:42:52.793 --> 02:42:58.015]  They don't care about whether Eric Garner had anything to do to contribute to his own tragic death.
[02:42:58.555 --> 02:43:00.096]  Because the meme is going.
[02:43:00.136 --> 02:43:01.116]  We've got hashtags.
[02:43:01.136 --> 02:43:02.456]  We've got Skittles.
[02:43:02.476 --> 02:43:03.637]  Remember that, Trayvon Martin?
[02:43:04.077 --> 02:43:04.637]  Skittles!
[02:43:04.997 --> 02:43:07.018]  Trayvon Martin attacked George Zimmerman.
[02:43:07.118 --> 02:43:07.738]  Didn't matter!
[02:43:08.158 --> 02:43:09.519]  We've got our meme going.
[02:43:09.799 --> 02:43:16.063]  We've got the meme, we've got the posters, we've got our Instagrams, and by God, you're not going to deprive us of our movement.
[02:43:16.083 --> 02:43:26.970]  Well, that's what I wanted to get to here, Lionel, your take on why the White House, why the media, why MSNBC is fanning racial division.
[02:43:26.990 --> 02:43:29.611]  And I think it's pretty clear it's all they've got.
[02:43:29.691 --> 02:43:31.553]  Black unemployment's doubled under Obama.
[02:43:32.233 --> 02:43:34.916]  Alex, I don't think, I don't disagree with you, but I don't think this is an American racial citizen
[02:43:52.401 --> 02:43:54.103]  We don't have gripes with each other.
[02:43:54.123 --> 02:44:03.033]  It's the police, right or wrong, and factions of the African American community or people of color or poor, whatever that is.
[02:44:03.994 --> 02:44:07.098]  I wish they'd stop saying, we get along fine.
[02:44:07.238 --> 02:44:09.521]  Don't confuse that
[02:44:10.021 --> 02:44:11.422]  With everyday interplay.
[02:44:11.803 --> 02:44:20.371]  And don't automatically jump with this Pateller-Pavlovian reflex that whenever you see somebody who is black involved, that it's race.
[02:44:20.931 --> 02:44:25.496]  Eric Garner, the man who died on Staten Island, was not killed because he's black!
[02:44:26.016 --> 02:44:29.720]  Michael Brown was not killed because he's black.
[02:44:30.220 --> 02:44:40.611]  Akai Gurley, a young man who was killed in the stairwell of his apartment, who was shot because it was dark, maybe by accident, was not killed because he was black.
[02:44:41.311 --> 02:44:47.478]  Kelly Thomas, horrible, homeless, schizophrenic man, Fullerton, was not killed because he was white.
[02:44:48.138 --> 02:44:51.401]  Would you stop this thing that people are killing?
[02:44:51.421 --> 02:44:55.924]  By the way, there's a movie out now, Selma, which I commend to you.
[02:44:56.565 --> 02:44:57.886]  Look at what happened.
[02:44:57.906 --> 02:44:59.087]  You want to see racism?
[02:44:59.247 --> 02:45:00.488]  You want to see Bull Connor?
[02:45:00.668 --> 02:45:02.169]  You want to see the Edmund Pettus Bridge?
[02:45:02.529 --> 02:45:03.050]  That's it.
[02:45:03.610 --> 02:45:04.251]  I hear you.
[02:45:04.271 --> 02:45:10.975]  Let's shift gears out of this and talk about some of the inside stuff you said that's happening in New York City.
[02:45:11.015 --> 02:45:15.158]  Because clearly, for whatever reason, the media is hyping this as a political diversion.
[02:45:15.278 --> 02:45:16.199]  It's growing.
[02:45:17.119 --> 02:45:23.524]  Even when cops shoot somebody on video who's aiming a gun at them down in Missouri, it's becoming another big issue and people riot.
[02:45:24.804 --> 02:45:34.868]  What's underlying that I think overall is economic decay, kind of a sense of hopelessness by some, and almost a trial of passage to go out and fight with the police.
[02:45:35.508 --> 02:45:42.070]  The police is becoming a trial of passage to become militarized, and there's a sense with the derivatives and the rest of it that a collapse is coming.
[02:45:42.350 --> 02:45:52.054]  I want to go to Victor and HB and Richard and Greg and Nelson here in a moment, but specifically other stuff that you see going on in New York.
[02:45:52.779 --> 02:45:53.199]  Two things.
[02:45:53.600 --> 02:45:59.764]  Number one, by the way, the 2017 New York mayor's race is already underway.
[02:46:00.064 --> 02:46:01.244]  I mean, they're doing the B-roll.
[02:46:01.264 --> 02:46:07.228]  I predict that a version of the 3 o'clock call, what happens if you get that 3 a.m.
[02:46:07.268 --> 02:46:10.971]  call, is going to be, what happens if a police officer is killed on your watch?
[02:46:11.071 --> 02:46:12.452]  What will your next mayor say?
[02:46:12.972 --> 02:46:31.684]  The second thing is, when Mayor Bill de Blasio was elected, on the dais you saw Bill and Hillary Clinton, because Alex, he showed to a lot of people, not just in New York, but the voice of the progressive, of a new faction, a new arm, a new wing of the Democratic-Liberal Party, and all eyes were on him.
[02:46:32.044 --> 02:46:33.145]  They were talking about him in 2016.
[02:46:33.305 --> 02:46:35.506]  I mean, he was the dandy.
[02:46:35.967 --> 02:46:37.548]  That is over.
[02:46:38.368 --> 02:46:44.614]  As he has these moments of silence, I submit, he has moments of silence for the death knell of his political career.
[02:46:44.954 --> 02:46:45.875]  That's number one.
[02:46:46.195 --> 02:46:48.257]  Number two, Al Sharpton.
[02:46:49.598 --> 02:46:56.664]  Alex, in the city of New York, Al Sharpton has provided a meme, a patella reflex.
[02:46:56.724 --> 02:46:59.587]  If you say Al Sharpton, they say Tawana Brawley.
[02:46:59.627 --> 02:47:00.988]  Like, you cannot believe.
[02:47:01.468 --> 02:47:04.952]  People who don't even know who Tawana Brawley is, they just say this.
[02:47:05.552 --> 02:47:10.499]  For years, people have been saying, how does he do it?
[02:47:11.000 --> 02:47:18.150]  I think he's a genius, like the royal family's a genius for cunning the people of Britain to pay for these inbred, but that's a different story.
[02:47:18.591 --> 02:47:20.253]  So people are wondering, how is it?
[02:47:20.814 --> 02:47:21.294]  What is it?
[02:47:21.855 --> 02:47:28.780]  Al Sharpton meeting with the Attorney General of this country, picking, handpicking, will help selecting the new U.S.
[02:47:28.840 --> 02:47:29.641]  Attorney here in New York.
[02:47:30.221 --> 02:47:31.322]  Meeting with the mayor.
[02:47:31.542 --> 02:47:32.182]  Imagine this.
[02:47:32.282 --> 02:47:39.388]  There's this picture in New York News of Al Sharpton sitting with Bill de Blasio, the mayor, and Bill Bratton, the commissioner.
[02:47:39.548 --> 02:47:40.809]  And there's Al Sharpton!
[02:47:41.369 --> 02:47:42.370]  National TV show.
[02:47:42.670 --> 02:47:46.153]  Four and a half million dollars in back taxes, et cetera, et cetera, et cetera.
[02:47:46.793 --> 02:47:47.614]  What is it?
[02:47:48.274 --> 02:47:51.296]  Now, I call this the Bill Cosby moment.
[02:47:51.916 --> 02:47:56.478]  Bill Cosby had these allegations for 45 plus years and all of a sudden, it changed.
[02:47:56.798 --> 02:47:57.519]  Something happened.
[02:47:57.799 --> 02:47:58.459]  Don't know why.
[02:47:58.479 --> 02:48:00.760]  Hannibal Buress, who cares?
[02:48:01.040 --> 02:48:02.001]  The momentum switched.
[02:48:02.481 --> 02:48:05.183]  You are not going to be seeing Al Sharpton at the White House.
[02:48:05.503 --> 02:48:08.744]  You are not going to be seeing him at Gracie Mansion or in City Hall.
[02:48:09.285 --> 02:48:09.525]  Two
[02:48:10.265 --> 02:48:14.388]  Different political trajectories in New York have just gone by the boards.
[02:48:14.789 --> 02:48:16.810]  Mayor de Blasio and Al Sharpton.
[02:48:16.830 --> 02:48:21.914]  You are going to see a complete and total re-fabrication of that.
[02:48:22.474 --> 02:48:24.236]  Mayor de Blasio is doomed.
[02:48:24.316 --> 02:48:25.116]  You're not going to be seeing.
[02:48:25.377 --> 02:48:30.421]  This will forever be his centerpiece and Al Sharpton finally because
[02:48:31.181 --> 02:48:42.005]  Even though Alex, he has never said or advocated violence, and even though other people around him said one dead cop, you can't be responsible for sometimes the momentum.
[02:48:42.325 --> 02:48:45.686]  But it doesn't matter, because in the city of New York,
[02:48:46.286 --> 02:48:49.670]  People look at those two as being responsible.
[02:48:50.130 --> 02:49:05.386]  Add to this vector in this, remember this name, Pat Lynch, who was the Patrolman of the Union, who is even more, now more vocal, saying that de Blasio and Al Jarbin have blood on their hands.
[02:49:05.886 --> 02:49:08.409]  That meme, that idea,
[02:49:08.869 --> 02:49:10.429]  Was so powerful.
[02:49:10.790 --> 02:49:12.950]  Right now, people are realigning.
[02:49:13.390 --> 02:49:17.311]  Because up till now, there's a new sheriff in town, so to speak.
[02:49:17.611 --> 02:49:21.452]  A new directory, a new vector, a new trajectory, a new something.
[02:49:21.893 --> 02:49:23.413]  Because everything's changing.
[02:49:23.753 --> 02:49:25.313]  And you're seeing power vacuum.
[02:49:25.393 --> 02:49:25.794]  Exactly.
[02:49:25.834 --> 02:49:26.894]  Let's go to some calls here.
[02:49:27.054 --> 02:49:28.374]  These calls will be all over the map.
