[00:00:00.450 --> 00:00:03.317]  Coast to Coast, direct from Austin.
[02:26:48.046 --> 02:26:48.907]  It was, well, what do you mean?
[02:26:48.927 --> 02:26:53.128]  I mean, I'd call the police anyways if a patient was saying something criminal that they were planning to do.
[02:26:53.468 --> 02:26:54.949]  I have a responsibility to do that.
[02:26:55.749 --> 02:26:59.331]  They say, no, no, no, there's no more patient
[02:27:01.095 --> 02:27:10.579]  doctor privilege on stuff that isn't even illegal, you have a duty to tell us if they don't like the government or they talk bad about the IRS.
[02:27:11.939 --> 02:27:14.000]  And my dad thought they were trying to set him up.
[02:27:14.020 --> 02:27:15.201]  He said, what do you think I ought to do?
[02:27:15.221 --> 02:27:19.422]  And I said, no, go ahead and start talking to him and talk to other dentists to find out more.
[02:27:19.442 --> 02:27:27.766]  And he found out, no, they didn't even know that David Jones was my dad, this longtime patient of his with the DHS.
[02:27:29.053 --> 02:27:30.053]  Who was playing spy.
[02:27:30.934 --> 02:27:36.216]  They didn't even know that and they had already gone to Dr. King in his office and others that same week.
[02:27:36.616 --> 02:27:39.577]  So he called other dentists he knew and they said, no, we're getting visits.
[02:27:41.018 --> 02:27:43.159]  Sometimes by FBI agents at their homes.
[02:27:43.259 --> 02:27:47.181]  So you have a total recruitment like the Stasi would do in East Germany.
[02:27:47.261 --> 02:27:49.862]  I mean, this is so authoritarian, it's so over the top.
[02:27:50.602 --> 02:27:57.265]  Two days ago, Holder announced Homeland Security offices in every small town and big city looking for homegrown terrorists, pre-crime.
[02:27:58.444 --> 02:28:10.662]  So you see an article at InfoWars.com like new medical law mandates private conversations with child before every doctor visit parental authority being eviscerated by the state.
[02:28:13.430 --> 02:28:16.731]  And this gets into what's happening in Michigan.
[02:28:17.031 --> 02:28:21.812]  And Christine Duffy brought her 17-year-old daughter to the physician's office for a minor foot injury.
[02:28:21.832 --> 02:28:26.553]  She was told the new medical access law required a nurse to have a private conversation with her child.
[02:28:26.593 --> 02:28:29.754]  Another example of parental authorities being eviscerated by the state.
[02:28:30.074 --> 02:28:31.494]  Folks, they do this to five-year-olds.
[02:28:32.054 --> 02:28:36.195]  I've had three children with a doctor I know in North Austin in a nice hospital.
[02:28:36.909 --> 02:28:38.170]  Now, she's a listener and a great lady.
[02:28:38.510 --> 02:28:38.950]  Didn't matter.
[02:28:39.671 --> 02:28:43.073]  Every time we get called in, the nurse says, you bring this file downstairs, Mr. Jones.
[02:28:43.733 --> 02:28:46.415]  And then when I go downstairs, she says, you know, do you have enough money?
[02:28:46.495 --> 02:28:47.155]  Does he beat you?
[02:28:47.215 --> 02:28:50.357]  And they're not telling my wife all this is happening.
[02:28:50.618 --> 02:28:55.000]  It's being put in a computer database, where if she says they don't have enough money, the kids are being taken.
[02:28:56.661 --> 02:28:56.961]  Okay?
[02:28:57.282 --> 02:28:59.123]  You're not being told you have a right to remain silent.
[02:28:59.143 --> 02:29:01.444]  Everything will, you know, be used against you in a court of law.
[02:29:01.664 --> 02:29:02.625]  They got rid of Miranda.
[02:29:02.885 --> 02:29:04.066]  Supreme Court ruled eight years ago.
[02:29:05.598 --> 02:29:08.321]  And again, the state acts like it's doing all this to take care of us.
[02:29:08.401 --> 02:29:21.574]  This is the same government caught doing thousands and thousands of secret tests, killing thousands of people per test in some cases, microwaving, radiating, foster kids, giving black people syphilis just a few years ago, turning the oxygen off to babies.
[02:29:23.533 --> 02:29:25.236]  Okay, this is the criminal globalists.
[02:29:25.256 --> 02:29:28.001]  It's not like they're doing this and being authoritarian for our own good.
[02:29:28.041 --> 02:29:28.883]  That's always the excuse.
[02:29:29.323 --> 02:29:30.586]  No, it's just like in every other case.
[02:29:30.866 --> 02:29:32.108]  It's because they want total power.
[02:29:32.409 --> 02:29:36.677]  Now, the good news is the average doctor, the average cop, the average social worker isn't even bad yet.
[02:29:37.950 --> 02:29:45.833]  But under centralization, they're bringing in the computerized orders to them, where they follow forms, where they don't have any discretion.
[02:29:46.233 --> 02:29:49.915]  They're like robots, biological robots, that come out and enforce all this.
[02:29:49.935 --> 02:29:54.016]  We're going to break it down and tie it into third world countries where it's already being done as well.
[02:29:54.677 --> 02:29:56.537]  Like India, you name it.
[02:29:56.658 --> 02:29:58.058]  It's all coming up.
[02:29:58.078 --> 02:29:58.538]  This is so key.
[02:29:58.558 --> 02:30:01.459]  We're on the march, the empire's on the run.
[02:30:02.380 --> 02:30:05.061]  Alex Jones and the GCN Radio Network.
[02:30:10.649 --> 02:30:14.651]  A chemical spill contaminating the water supply in nine West Virginia counties.
[02:30:14.691 --> 02:30:18.814]  This year alone, over 300,000 people in West Virginia had their drinking water contaminated.
[02:30:19.034 --> 02:30:22.476]  What are the health effects of having these drugs in our drinking water?
[02:30:22.696 --> 02:30:25.598]  It's forced medical treatment without the consent of residents.
[02:30:25.738 --> 02:30:33.103]  My friends, water filtration is one of the most basic actions you can take to protect you and your family from the harmful toxins and heavy metals in your tap water.
[02:30:33.323 --> 02:30:36.965]  On average, the county says it sprays with the glyphosate at least once a week.
[02:30:37.225 --> 02:30:41.468]  Few filters cut out the glyphosate that is found in water supplies worldwide.
[02:30:41.648 --> 02:30:47.571]  Remove pesticides, herbicides, chloramines, hydrofluorosilicic acid, sodium hexafluorosilicate.
[02:30:47.611 --> 02:30:51.374]  Fluoride is in tea, it's in coffee, it's in water, it's in bread, it's in toothpaste.
[02:30:51.554 --> 02:30:54.096]  It is our responsibility to protect our families.
[02:30:54.296 --> 02:30:55.636]  The establishment's not going to do it.
[02:30:55.797 --> 02:30:57.037]  It's time to take action.
[02:30:57.177 --> 02:30:58.878]  It's time to filter our water.
[02:30:58.979 --> 02:31:06.123]  Visit InfoWarsThor.com and use promo code WATER to get 10% off their entire family of incredible products.
[02:31:06.363 --> 02:31:09.686]  Our call toll free 888-253-3139.
[02:31:09.706 --> 02:31:13.550]  This is Leanne McAdoo for InfoWarsLife.com.
[02:31:13.810 --> 02:31:19.715]  I'm here with Dr. Edward Group, Master Herbologist and Chief Formulator behind the InfoWarsLife products.
[02:31:19.936 --> 02:31:24.360]  Dr. Group, what have you been hearing from women who've started taking Super Female Vitality?
[02:31:24.440 --> 02:31:31.006]  You know, we've heard the reviews and feedback from Super Male Vitality from emails to even excited callers on the radio.
[02:31:31.306 --> 02:31:33.188]  Now, the answer for women is here.
[02:31:33.328 --> 02:31:44.876]  A new formulation specifically designed for the female body, Super Female Vitality, delivers 10 key herbs that work synergistically to revitalize the unique biology of women.
[02:31:44.996 --> 02:31:46.998]  I'm so glad that you guys made this for women.
[02:31:47.018 --> 02:31:52.562]  When he brought me home, the bottle of Super Female, I had tons of energy, tons of motivation, a lot of drive.
[02:31:52.582 --> 02:31:53.943]  My husband thinks I've been in a better mood.
[02:31:53.963 --> 02:31:56.205]  Our relationship, all I can say is this is a lot better.
[02:31:56.716 --> 02:32:00.858]  I've just started taking Super Female Vitality from InfoWarsLife.com.
[02:32:01.058 --> 02:32:07.401]  Supplies are limited, so secure yours today at InfoWarsLife.com, InfoWarsStore.com, or dial 1-888-253-3139.
[02:32:11.448 --> 02:32:13.209]  Hi, I'm Dr. Edward Group.
[02:32:13.730 --> 02:32:20.694]  It took me 20 years of searching the globe to find the deposit of the highest purity iodine available.
[02:32:21.154 --> 02:32:31.601]  The new Survival Shield X2 is mined from 7,000 to 10,000 feet below the earth in pristine, environmentally clean conditions.
[02:32:32.002 --> 02:32:41.228]  The iodine crystals we use are extracted from an ancient 300 million plus year old deposit deep in the earth.
[02:32:41.948 --> 02:32:45.371]  It's the strongest nascent iodine on the market today.
[02:32:46.012 --> 02:32:49.455]  It delivers 650 micrograms per drop.
[02:32:49.775 --> 02:32:51.356]  Experience the new formula.
[02:32:51.837 --> 02:32:53.818]  Experience the ancient purity.
[02:32:54.419 --> 02:32:55.379]  Shield your family.
[02:32:55.740 --> 02:32:57.121]  Survival Shield X2.
[02:32:57.561 --> 02:33:00.143]  Available now at InfoWarsLife.com.
[02:33:00.724 --> 02:33:04.707]  X2 from InfoWarsLife.com or call toll free 888-253-3139.
[02:33:23.579 --> 02:33:27.681]  Defending the Republic from enemies, foreign and domestic.
[02:33:28.482 --> 02:33:29.943]  It's Alex Jones.
[02:33:41.869 --> 02:33:47.933]  We know, throughout history, over and over again, the patterns that authoritarian states follow.
[02:33:48.313 --> 02:33:49.053]  The surveillance.
[02:33:49.553 --> 02:33:50.414]  The forced drugging.
[02:33:50.814 --> 02:33:51.695]  The propaganda.
[02:33:52.475 --> 02:33:53.636]  The worship of the system.
[02:33:54.656 --> 02:34:01.260]  The state claiming that it's God and that only its needs should be met.
[02:34:01.320 --> 02:34:05.242]  Everyone else can basically starve to death or die for the state.
[02:34:05.302 --> 02:34:08.744]  Well now the state, in their own word, is the bankers.
[02:34:09.424 --> 02:34:13.666]  Not your banker down the street that's integral to the economy and helps loan money, which is fine.
[02:34:14.067 --> 02:34:19.790]  The banker that's the mega-globalist that issues the currency and credit that can create a thousand five hundred trillion
[02:34:20.510 --> 02:34:25.931]  Globally in the last 20 years of derivatives, and then sign the people of the world onto it.
[02:34:27.172 --> 02:34:48.357]  True slavery, my friends, is Nigeria, if you can go look up the phase of loans they got starting in the 60s, getting a $2 billion loan and a $4 billion loan in the 80s, and paying, last time I checked, more than $40 billion on one $2 billion loan, and more than $60 billion on the other loan.
[02:34:49.181 --> 02:34:55.562]  I know it was close to $100 billion they've paid on less than $10 billion in loans.
[02:34:55.582 --> 02:34:59.003]  $100 billion on less than $10 billion.
[02:35:01.063 --> 02:35:02.664]  And they're in greater debt than they ever were.
[02:35:02.684 --> 02:35:03.644]  They can never get out of it.
[02:35:03.964 --> 02:35:05.804]  And the globalists fully control the nation.
[02:35:07.045 --> 02:35:08.725]  That's what we're going under in America.
[02:35:08.745 --> 02:35:11.025]  Now, Nigeria never had a history of freedom.
[02:35:11.746 --> 02:35:13.286]  Venezuela's never had a history of freedom.
[02:35:14.264 --> 02:35:23.611]  But America's not been perfect, but it's been the model of freedom because you did have more freedom here on the economic index in the last 240 years than you've had in any other country.
[02:35:24.392 --> 02:35:34.660]  Now, we're dwarfed now by places like Switzerland and Luxembourg, but those are globalist command bases that they leave somewhat free for themselves as a get-out-of-jail-free card.
[02:35:35.280 --> 02:35:38.122]  And you can't move there unless you're stinking rich.
[02:35:38.683 --> 02:35:40.164]  I can't move to Switzerland, folks.
[02:35:40.844 --> 02:35:41.965]  I couldn't move to Switzerland.
[02:35:41.985 --> 02:35:42.926]  I couldn't get into Switzerland.
[02:35:46.010 --> 02:35:48.331]  So you need to understand something, ladies and gentlemen.
[02:35:49.371 --> 02:35:58.793]  This is a rigged game, and I talk about this constantly because if we don't realize it's rigged, and that's the true form of discrimination, and stop fighting over what color we are, it's over.
[02:35:59.553 --> 02:35:59.893]  It's over.
[02:36:01.854 --> 02:36:06.675]  And David Knight, we're going to talk more about this in about 10 minutes, but I wanted him to show the article first and just mention it.
[02:36:06.715 --> 02:36:14.017]  Here's Bloomberg today, saying in Venezuela they sacrificed drinking water and medicine to pay bankers.
[02:36:15.635 --> 02:36:18.557]  Notice Hugo Chavez is gone, but he paid the bankers.
[02:36:21.139 --> 02:36:24.721]  And the bankers always fund communist and socialist fake revolutions.
[02:36:25.042 --> 02:36:27.023]  I'll guarantee you they're in control of that guy.
[02:36:28.404 --> 02:36:29.985]  And they're in control of his new replacement.
[02:36:31.166 --> 02:36:33.908]  And David, show folks that article because this ties into
[02:36:35.185 --> 02:36:38.148]  Parents having no rights, and the state saying your kids belong to us.
[02:36:39.149 --> 02:36:46.898]  This is the exact system of where we have no rights, only the government and the corporations have rights, right out of James Caan's rollerball.
[02:36:46.938 --> 02:36:47.419]  David Knight.
[02:36:47.719 --> 02:36:48.720]  Oh yeah, absolutely Alex.
[02:36:48.760 --> 02:36:55.227]  They've got a quote even here from Barclays Banker who says, the government's priority is to pay the sovereign debt.
[02:36:55.948 --> 02:37:03.289]  Now he's saying that, even as they say in the article, 42 people have died because of food and medicine shortages since February.
[02:37:03.730 --> 02:37:08.090]  So, this is not something that is just limited to this particular government.
[02:37:08.110 --> 02:37:19.032]  They point out that under Hugo Chavez, they said he kept up, this is Bloomberg reporting this, Bloomberg.com, they say Hugo Chavez kept up payments to bondholders, allowing them to reap returns of 692%
[02:37:21.693 --> 02:37:23.035]  During his 14-year tenure.
[02:37:23.435 --> 02:37:34.410]  Almost 700% profits for these bankers, while his people are suffering economic hardship to the point of not even having water and trying to cross the border to get water and medicine.
[02:37:35.070 --> 02:37:35.371]  Absolutely.
[02:37:35.391 --> 02:37:38.315]  We're going to cover that more coming up in a few minutes, but here's the issue.
[02:37:39.454 --> 02:37:40.955]  Obamacare is not Obamacare.
[02:37:41.295 --> 02:37:43.177]  I love to call it that because he's unpopular.
[02:37:43.577 --> 02:37:46.019]  I can tie this monstrosity to him and hopefully we can beat it.
[02:37:46.699 --> 02:38:02.110]  But the globalists have passed the similar laws all over the world, and when you see something like Venezuela, and 600 plus percent profits for the banksters, they come in, put a dictatorship in even before he got in power, and then when he continued,
[02:38:03.061 --> 02:38:13.633]  and have them give them sweetheart deals where you give us all your roads and water and we only charge you two hundred percent interest every couple years and uh... then we double the prices
[02:38:15.239 --> 02:38:17.299]  That's how so-called privatization works.
[02:38:17.700 --> 02:38:19.280]  I'd be for real privatization.
[02:38:19.700 --> 02:38:32.383]  The problem is governments are so incredibly corrupt over and over again that they are basically always giving us the biggest screw job because of the complexity of the world.
[02:38:32.623 --> 02:38:38.944]  The world's so big we're destroyed by the bigness, by the complexity that evil and bureaucracy is able to hide behind.
[02:38:39.875 --> 02:38:47.358]  But bottom line, you cut government, you cut the taxes, you give the people more money, they can build an economy voting for quality.
[02:38:48.579 --> 02:38:59.524]  And you've got two different parallel free market systems running, and what's left of that, and then you've got the socialism and the corporate fascism above it, taking credit for all this good that free market created.
[02:39:00.868 --> 02:39:01.849]  Now, think about this.
[02:39:01.889 --> 02:39:05.290]  This is not just in Michigan, and it's a great article and I saw Paul Watson do it.
[02:39:05.790 --> 02:39:09.793]  But we need to have another article, maybe Monday or something, and anybody can go search this.
[02:39:10.753 --> 02:39:13.674]  You know, just type in, doctors told to talk to children about guns.
[02:39:14.355 --> 02:39:22.359]  And you'll have the White House denying it's going at Media Matters, but separately, you'll have Time Magazine coming out, kids and guns, why doctors have a right to know.
[02:39:24.065 --> 02:39:28.667]  A federal judge overturns a Florida law stating doctors can't ask parents about guns in their household.
[02:39:29.287 --> 02:39:32.688]  A law that critics said was a sign of gun rights protection gone too far.
[02:39:34.029 --> 02:39:39.971]  Since when do you go to a doctor and they're asking about do mommy and daddy smoke pot?
[02:39:40.011 --> 02:39:41.572]  Do mommy and daddy have guns?
[02:39:41.992 --> 02:39:43.633]  What do mommy and daddy say?
[02:39:43.833 --> 02:39:45.393]  Do mommy and daddy not like the government?
[02:39:46.234 --> 02:39:47.334]  This is what they ask them.
[02:39:48.407 --> 02:39:50.028]  They have been turned into secret police.
[02:39:50.488 --> 02:39:53.110]  Most doctors I know don't want to be part of this.
[02:39:53.551 --> 02:39:54.391]  They should have a right.
[02:39:54.631 --> 02:39:57.914]  Since when does Michelle Obama tell kids what they eat?
[02:39:58.074 --> 02:39:59.875]  Again, my kids, two years ago, went to private school.
[02:40:00.455 --> 02:40:02.917]  We said, oh, they've been homeschooling a while, let's send them to a Christian private school.
[02:40:03.377 --> 02:40:04.518]  Great private school, great people.
[02:40:05.399 --> 02:40:11.103]  But, they're accredited, so they would send handouts back every month with worksheets with Michelle Obama on them.
[02:40:12.008 --> 02:40:18.371]  And they would have this training day about food where Michelle Obama videos were shown about what food they were supposed to eat.
[02:40:20.052 --> 02:40:24.334]  And I went and talked to the school and they said, we're sorry, this is done everywhere you're a private school accredited.
[02:40:24.534 --> 02:40:25.954]  They're public schools now, folks.
[02:40:27.555 --> 02:40:28.435]  It doesn't matter.
[02:40:28.455 --> 02:40:29.576]  This is the total control.
[02:40:29.616 --> 02:40:31.057]  And again, it's UNESCO.
[02:40:31.357 --> 02:40:32.577]  They set the treaties.
[02:40:33.638 --> 02:40:40.901]  They set the rules all across the board to control the society and to control the curriculum.
[02:40:42.998 --> 02:40:50.963]  And again, folks, I'm broadcasting from my hotel room here, and there's light blasting through the window, bouncing off literally of a pyramid building across the street.
[02:40:52.244 --> 02:40:54.885]  And so I'm going to put my sunglasses on, sorry.
[02:40:55.286 --> 02:40:58.528]  I'm not doing it for James Bondy in effect, like the Secret Service.
[02:40:58.588 --> 02:41:06.372]  I'm just putting them on because I can't see if you're watching us on PrisonPlanet.tv or the free feeds for the daily radio show at InfoWars.com forward slash show.
[02:41:07.613 --> 02:41:10.575]  So this is an absolute screaming war against the people.
[02:41:10.895 --> 02:41:34.431]  And then in all the sitcoms, the dramas, the movies, you name it, if you don't like the state training your kids that secret police talk to them constantly, or you don't like the TSA training you to take your kid away where they're groped and psychologists admit it's pedophile training, if you don't like the checkpoints on the highways, if you don't like the Tea Party being demonized as terrorists, if you don't like it, you're a weirdo, as classical authoritarianism comes in.
[02:41:34.791 --> 02:41:36.893]  But I notice when I Google search doctors
[02:41:38.074 --> 02:41:52.628]  Ask kids about parents guns that I saw Media Matters, Huffington Post and all of them up top and Snopes run by George Soros is connected to that saying There is no program to ask kids about guns.
[02:41:52.668 --> 02:41:53.830]  There's no man behind the curtain.
[02:41:53.850 --> 02:41:57.994]  There is no drone program If you have a business you didn't build it raising the debt doesn't raise the debt
[02:41:58.985 --> 02:42:00.206]  You know, 2 plus 2 equals 5.
[02:42:00.486 --> 02:42:01.326]  I mean, literally.
[02:42:02.147 --> 02:42:04.168]  It doesn't exist, ladies and gentlemen.
[02:42:04.648 --> 02:42:05.829]  None of this is happening.
[02:42:06.329 --> 02:42:07.590]  None of this is going on.
[02:42:08.050 --> 02:42:09.391]  None of this is unfolding.
[02:42:11.792 --> 02:42:15.695]  And then meanwhile, from the other side, targeting their minions.
[02:42:16.817 --> 02:42:24.163]  They're saying, oh yes, ladies and gentlemen, of course we are doing all of this.
[02:42:25.324 --> 02:42:31.149]  Of course we've got to ask about the guns for the children's safety.
[02:42:31.790 --> 02:42:32.830]  It's for your safety.
[02:42:33.231 --> 02:42:34.031]  It's no big deal.
[02:42:34.071 --> 02:42:35.673]  Please don't be a conspiracy theorist.
[02:42:37.116 --> 02:42:40.498]  So again, just within that Google search, you can see the propaganda.
[02:42:40.539 --> 02:42:47.043]  Because then there's dozens of articles saying, yes, a doctor calls the police because a child said he was allowed to shoot guns.
[02:42:47.363 --> 02:42:47.804]  Child was 14.
[02:42:47.964 --> 02:42:51.707]  It's totally legal to shoot guns with your parents when you're 14.
[02:42:51.747 --> 02:42:54.809]  You can do it when you're 7 years old, 6 years old.
[02:42:56.920 --> 02:43:11.532]  I know people personally in Austin, Texas, where the CPS has been involved and tried to take people's children because they own a ranch, and they took the 6-year-old, the 9-year-old, and the 11-year-old out shooting.
[02:43:13.354 --> 02:43:23.062]  And the state got involved because the kid went and showed other kids photos of his dad shooting guns, and they said, you're with your dad shooting guns, and the police get involved.
[02:43:23.700 --> 02:43:23.940]  Okay.
[02:43:24.801 --> 02:43:27.503]  I mean, I've told you nothing against them except they're calling the police on us.
[02:43:27.763 --> 02:43:28.564]  It's always the same.
[02:43:28.804 --> 02:43:35.949]  Californians think it's cheap to buy 10 acres for $5 million.
[02:43:37.450 --> 02:43:43.835]  You could buy 10 acres, you know, around Austin, say out in Ripping Springs, five years ago for maybe $50,000.
[02:43:47.028 --> 02:43:49.494]  Now it might be million, two million, three million dollars.
[02:43:49.914 --> 02:43:53.823]  Because the Californians jacked up the prices so much in their bubble, they came here.
[02:43:54.949 --> 02:44:03.057]  And so there's people with 200-acre, 1,000-acre, 500-acre farms and ranches that have been there for hundreds of years, and literally the Californians show up, you shoot your guns.
[02:44:03.938 --> 02:44:06.120]  This has happened to my neighbors, by the way, all of my neighbors.
[02:44:06.700 --> 02:44:07.441]  Hadn't happened to me yet.
[02:44:07.922 --> 02:44:19.333]  And the police come, the state police, Hayes County Sheriff's Department, and they say, sorry, we're going to go ahead and give you tickets or arrest you, just your neighbor was scared, you know, this is America.
[02:44:20.137 --> 02:44:26.279]  And there is no law, but the Californians are kings of earth, as I've said, because they're there taggling.
[02:44:26.300 --> 02:44:30.501]  And in a police state, they've got to teach the public the only power you have is through the state.
[02:44:31.041 --> 02:44:33.402]  The only power you have is by sicking people on someone.
[02:44:35.243 --> 02:44:49.589]  So, it is a total takeover of society, with the state saying, your kids belong to us, and the state saying, we're going to take all of your freedoms, and it makes me absolutely, completely, physically sick.
[02:44:51.360 --> 02:44:53.201]  To know that it isn't just Michigan, folks.
[02:44:54.122 --> 02:45:00.186]  They've been doing this by stealth, just like they've been taking our blood for 41 years, worldwide, putting it in the UN database.
[02:45:00.686 --> 02:45:02.207]  I'm not bragging on it, but it is a fact.
[02:45:02.527 --> 02:45:06.470]  I broke it in 1997 when a nurse came in with the secret documents involved with the U.S.
[02:45:06.550 --> 02:45:06.750]  Army.
[02:45:08.118 --> 02:45:12.000]  My exposés of it caused families to sue in Texas and Minnesota.
[02:45:12.741 --> 02:45:13.661]  We had the families on.
[02:45:13.702 --> 02:45:14.702]  In both cases, they were listeners.
[02:45:15.022 --> 02:45:18.965]  I remember seeing it in the news starting in about 2002 when the lawsuit started.
[02:45:19.265 --> 02:45:20.626]  We would call and get the families on.
[02:45:20.646 --> 02:45:21.886]  They'd say, oh, I heard it on your show.
[02:45:22.247 --> 02:45:23.047]  Wynton had a baby.
[02:45:23.888 --> 02:45:24.708]  They lied to me about it.
[02:45:24.748 --> 02:45:25.088]  Blah, blah, blah.
[02:45:25.369 --> 02:45:27.370]  And then in another suit, the woman later went.
[02:45:28.365 --> 02:45:40.549]  A decade later, had heard about it, but after she'd had kids, heard about it on my show, went and tried to have DNA treatment on one of her kids, and they said, sorry, it's going to be $100,000 per treatment, because we patented your specific DNA protein.
[02:45:41.609 --> 02:45:43.210]  Well, how'd you get in my daughter's blood?
[02:45:44.690 --> 02:45:46.711]  That was in San Francisco, but they moved to Minnesota later.
[02:45:47.991 --> 02:45:50.132]  And they said, well, just, you know, we took the blood at birth.
[02:45:52.276 --> 02:45:54.317]  Black ops rule you and your family.
[02:45:54.477 --> 02:46:01.560]  We'll shoot black people up with syphilis all day and watch them spread it for 45 years and die with microscopic brain worms eating them.
[02:46:02.180 --> 02:46:05.362]  And we will take small children, black, white, old, young, it doesn't matter.
[02:46:05.522 --> 02:46:12.825]  We'll radiate you to death and you will worship us and you will love us because if you don't, you're anti-government scum and we'll call you racist.
[02:46:13.265 --> 02:46:16.207]  And we'll take black kids and give them pesticides till they die.
[02:46:16.427 --> 02:46:19.088]  It'll come out in the New York Daily News and no one will get in trouble.
[02:46:23.024 --> 02:46:28.228]  You are six to seven times more likely to be abused in CPS custody than any other custody out there.
[02:46:28.429 --> 02:46:29.890]  Look it up, Justice Department's own numbers.
[02:46:29.930 --> 02:46:31.831]  There's been articles written, the shame of foster care.
[02:46:32.172 --> 02:46:41.960]  They'll put the average foster child on seven psychotropic drugs, and when they start having convulsions, put you on anti-convulsion drugs until you die.
[02:46:42.380 --> 02:46:44.282]  I've had the medical doctors on breaking it down.
[02:46:44.602 --> 02:46:46.844]  They will never stop until we stop them.
[02:46:48.005 --> 02:46:51.708]  And again, the reason they're able to sell this and get away with all this
[02:46:52.896 --> 02:47:06.905]  Is that, more and more, people see the bureaucrat at the low level that has a nice story and the bureaucrat's got a job, got a degree, got bills to pay off with two college degrees or whatever.
[02:47:07.566 --> 02:47:10.488]  You know, the social workers and they just, they've seen a lot of bad stuff.
[02:47:10.528 --> 02:47:11.568]  Society is falling apart.
[02:47:11.869 --> 02:47:13.890]  They've got a lot of excuses for why they're doing what they're doing.
[02:47:14.150 --> 02:47:16.632]  A lot of times they'll buck the system and actually won't hurt you.
[02:47:19.113 --> 02:47:38.457]  But more and more, they have to follow computer directives just like doctors, just like lawyers, where it's all computerized, what you follow, the diagnosis, the treatment, what you do, or what you bureaucratically do, where you're just literally a biological android that shows up and has no free will to discern what the best justice is.
[02:47:39.877 --> 02:47:44.698]  Now again, they've given the bureaucrats stuff that's outside the Bill of Rights and Constitution that's classical tyranny.
[02:47:48.075 --> 02:47:51.156]  So that's why we have the checks and balances because it always gets twisted.
[02:47:51.376 --> 02:47:52.456]  It always gets abused.
[02:47:52.616 --> 02:47:53.936]  There's always a good excuse for it.
[02:47:53.956 --> 02:47:55.436]  The road to hell is paved with good intentions.
[02:47:57.277 --> 02:48:01.418]  But then once they actually get the power, ladies and gentlemen, it's hell on earth.
[02:48:02.618 --> 02:48:03.958]  And you're now seeing that.
[02:48:04.338 --> 02:48:05.619]  And the bureaucracy is growing.
[02:48:05.659 --> 02:48:06.319]  It's not going to stop.
[02:48:06.539 --> 02:48:09.319]  And there's never going to be enough money to pay off the 1.5 quadrillion.
[02:48:09.539 --> 02:48:10.439]  It's not even our debt.
[02:48:11.120 --> 02:48:15.000]  Iceland said no, arrested the bankers and found out 93% of the debt was not the 400,000 people of Iceland's debt.
[02:48:19.048 --> 02:48:22.530]  It was their criminal government with the British government had signed them on to derivatives.
[02:48:22.750 --> 02:48:26.732]  So they just arrested the government leaders who were involved and they're in jail now.
[02:48:29.053 --> 02:48:39.979]  England, the British government, you look it up in the BBC, tried to declare everyone in Iceland a terrorist four years ago and they wouldn't go along with it and wasn't going to let them fly out of the country because the main airline is British Airways out of Iceland.
[02:48:40.359 --> 02:48:41.840]  They're dependent on the UK.
[02:48:42.200 --> 02:48:43.941]  The people said, fine, list us as terrorists.
[02:48:45.063 --> 02:48:46.984]  They found their humanity, their will.
[02:48:47.364 --> 02:48:48.884]  The globalists had to back off.
[02:48:51.125 --> 02:48:51.585]  Look it up.
[02:48:52.685 --> 02:48:54.066]  Icelanders listed as terrorists.
[02:48:54.806 --> 02:48:55.246]  All of them.
[02:48:55.526 --> 02:48:57.547]  Five-year-old children, 80-year-old men.
[02:48:57.607 --> 02:48:58.147]  They don't care.
[02:48:58.327 --> 02:49:00.888]  They're going to list us all as terrorists and take everything.
[02:49:01.208 --> 02:49:04.109]  The level of tyranny we will live under is the level that we accept.
[02:49:04.149 --> 02:49:06.030]  Now, David Knight's going to tie this into Venezuela.
[02:49:06.370 --> 02:49:10.431]  And the literal, you will not have drinking water now to pay the bankers the debt.
[02:49:11.499 --> 02:49:15.122]  That you never signed on to, and that Dictator Chavez signed on to.
[02:49:16.223 --> 02:49:18.164]  That isn't even feasible to ever pay back.
[02:49:19.766 --> 02:49:21.347]  Loan sharking used to be illegal, folks.
[02:49:21.367 --> 02:49:26.912]  They just legalized payday loans in Arkansas, a place that used to have the strongest laws against loan sharking.
[02:49:27.853 --> 02:49:32.497]  We are becoming a hell pit, a predatory hell pit, by every yardstick.
[02:49:32.537 --> 02:49:41.283]  Now, before I go to break, I want to remind you, ladies and gentlemen, that we are listener-supported with the great products we sell at InfoWarsStore.com and InfoWarsLife.com.
[02:49:41.684 --> 02:49:49.350]  Now, I personally tend to just take it straight, but a lot of people I know take the survival shield nascent iodine
[02:49:50.646 --> 02:49:51.846]  X2 that just came out.
[02:49:52.527 --> 02:49:54.187]  A lot of people take it in water.
[02:49:54.907 --> 02:49:56.007]  And that's what I do.
[02:49:56.408 --> 02:49:58.428]  And it turns red, ladies and gentlemen.
[02:49:59.648 --> 02:50:01.469]  It's red and then turns blue on paper.
[02:50:02.409 --> 02:50:03.509]  Everything else turns black.
[02:50:04.110 --> 02:50:06.270]  Our older, weaker form is still excellent and available.
[02:50:06.610 --> 02:50:07.230]  Turns light blue.
[02:50:07.250 --> 02:50:08.451]  This turns dark blue on paper.
[02:50:09.051 --> 02:50:11.291]  I can take this water out and dump it on paper and turn blue.
[02:50:11.852 --> 02:50:12.892]  It's electric crystals.
