[00:00:02.174 --> 00:00:03.336]  Coast to coast.
[02:24:34.988 --> 02:24:39.191]  Or the computer sits there bossing you around and is tied back to the police department.
[02:24:40.043 --> 02:24:42.084]  And that's out of the Daily Mail, RT, you name it.
[02:24:42.684 --> 02:24:54.449]  And again, Toyota, about 15 years ago, had a whole online symposium where they said they were going to do this, and then they're going to show that robot cars are safer, so you're not going to be able to drive.
[02:24:55.349 --> 02:24:59.251]  Or if you have a special high score and pay more insurance, then you can drive.
[02:25:00.069 --> 02:25:02.490]  It'll get in your car, and it'll just shuttle you around.
[02:25:02.530 --> 02:25:05.631]  I mean, this is just the end of humans being able to do anything.
[02:25:05.651 --> 02:25:07.452]  And I go back to different Chinese dynasties.
[02:25:07.992 --> 02:25:09.152]  I forget which one it started in.
[02:25:09.172 --> 02:25:10.473]  I think like 3,000 years ago.
[02:25:10.893 --> 02:25:12.973]  There's been Chinese dynasties for 6,000 years.
[02:25:13.033 --> 02:25:17.675]  But around the middle period, I know from memory, I forget the name of the dynasty.
[02:25:17.695 --> 02:25:19.976]  The point is, I'm obsessing over the name of that dynasty.
[02:25:20.936 --> 02:25:22.657]  They said, you've got to be in the Forbidden City.
[02:25:23.077 --> 02:25:24.157]  You've got to stay behind walls.
[02:25:24.197 --> 02:25:24.877]  No one can look at you.
[02:25:24.917 --> 02:25:25.458]  You're God.
[02:25:25.518 --> 02:25:26.118]  It's the fashion.
[02:25:26.963 --> 02:25:30.584]  And then we've got to bind your feet so that you can't walk.
[02:25:30.744 --> 02:25:31.725]  You're so royal.
[02:25:32.565 --> 02:25:38.347]  We have to feed you, we have to bathe you, we have to wipe your hind end like the Queen of England would do with a stool.
[02:25:39.668 --> 02:25:41.568]  We have to have a valet that dresses you.
[02:25:42.289 --> 02:25:46.330]  And pretty soon the men and the women of the royalty could hardly walk, basically.
[02:25:47.151 --> 02:25:48.751]  And they were prisoners.
[02:25:49.892 --> 02:25:50.912]  And that's all that's happening.
[02:25:52.853 --> 02:25:55.834]  We're seen as an ugly human resource that isn't needed.
[02:25:56.977 --> 02:25:58.598]  And so they want to reduce our population now.
[02:26:00.218 --> 02:26:01.099]  They're on record about that.
[02:26:01.119 --> 02:26:01.979]  I mean, everybody knows that.
[02:26:02.459 --> 02:26:09.362]  And they've taught the average person to hate themselves and hate their fellow humans and go, yeah, there are too many people, you know, let's, let's euthanize folks, but, but not you.
[02:26:10.862 --> 02:26:16.465]  But we've got to give up all our rights so that, you know, the terrorists don't kill five Americans a year or whatever it is.
[02:26:17.025 --> 02:26:22.967]  I mean, that's scary, you know, because we, yeah, we got to have morals and we got to have the morals of letting women kill their babies.
[02:26:23.968 --> 02:26:25.008]  That's an important moral.
[02:26:31.581 --> 02:26:32.062]  You understand?
[02:26:32.082 --> 02:26:34.685]  I know you understand.
[02:26:35.706 --> 02:26:40.733]  It's just that it's this total anti-human system that they teach people to love.
[02:26:40.753 --> 02:26:41.854]  And I said I'd go to your calls.
[02:26:41.874 --> 02:26:42.816]  Let's go to the next segment.
[02:26:42.836 --> 02:26:43.637]  This is a short segment.
[02:26:46.577 --> 02:26:48.238]  And look, it's not like I'm even smart.
[02:26:48.338 --> 02:26:51.279]  This stuff is out in the open.
[02:26:51.679 --> 02:26:56.561]  Just like they're like, yeah, they're giving troops brain chips now that are depressed.
[02:26:56.581 --> 02:26:57.681]  It's really open.
[02:26:58.021 --> 02:26:59.341]  Wired Magazine.
[02:26:59.362 --> 02:27:06.224]  Hey, they got a vaccine they give the troops after six, seven, eight tours where they're not upset anymore.
[02:27:06.804 --> 02:27:08.705]  It's real good shot, real easy.
[02:27:09.619 --> 02:27:24.362]  Of course, they don't tell you, a virus goes in each part of your brain, and you'll never have those high emotions when listening to music, or when you're first born's born, or you know, when you win that business deal, or kiss that girl at the door when you say bye to her at night.
[02:27:26.322 --> 02:27:32.343]  Because see, if we're going to take away your bad emotions, those are all in the very same area of the brain as the good emotions.
[02:27:34.283 --> 02:27:38.264]  That's why the best things in my life now, I see, were the worst things.
[02:27:40.367 --> 02:27:49.011]  Leg surgeries, and car wrecks, and fights, and times I was scared and down, but came through it.
[02:27:49.872 --> 02:27:50.972]  That made me who I am.
[02:27:54.374 --> 02:27:57.515]  They don't want you to experience any of that.
[02:27:58.676 --> 02:28:00.137]  The animated contest of life.
[02:28:00.997 --> 02:28:02.698]  And again, I'll use the analogy of space travel.
[02:28:04.028 --> 02:28:08.092]  If I was going to go on a Mars mission, my heart would disintegrate, my bones would turn to rubber.
[02:28:08.572 --> 02:28:20.202]  By the time I got there, I'd be an invalid, even if I tried to work out six, seven, eight hours a day, unless they build a centrifugal force system like 2001 Space Odyssey to create some basic G's.
[02:28:21.484 --> 02:28:26.248]  When the crew gets there, it'll take them months to get to where they can pick up a 20-pound box, basically.
[02:28:28.703 --> 02:28:31.005]  And that's what the globalists have done to us.
[02:28:31.065 --> 02:28:42.995]  They have put us in an artificial, soft, poisonous system to get us eased back into their control so they can create the control grid, wipe us out, and we won't get upset while we're being killed.
[02:28:43.255 --> 02:28:44.296]  We're already been killed.
[02:28:44.556 --> 02:28:45.436]  We're already dead.
[02:28:46.878 --> 02:28:48.279]  Most people are walking dead.
[02:28:48.299 --> 02:28:49.119]  They're not conscious.
[02:28:49.360 --> 02:28:50.060]  They're not awake.
[02:28:50.080 --> 02:28:50.841]  They're not living.
[02:28:51.201 --> 02:28:54.384]  They're just machines that watch television, try to act cool.
[02:28:55.525 --> 02:28:56.846]  They're not really conscious.
[02:28:58.234 --> 02:29:00.455]  Because if you were conscious, you wouldn't want to act cool.
[02:29:00.815 --> 02:29:02.455]  You'd want to act honorable.
[02:29:04.396 --> 02:29:07.036]  You'd want to find other honorable people to commune with.
[02:29:07.577 --> 02:29:10.277]  You'd want to find other people to share art and love and passion with.
[02:29:10.297 --> 02:29:12.438]  And to not be betrayed.
[02:29:12.458 --> 02:29:15.059]  And to not be forsaken.
[02:29:15.619 --> 02:29:18.680]  And to be loved so there'd be people there to honor you when you're put in the ground.
[02:29:19.180 --> 02:29:20.200]  Like your ancestors.
[02:29:21.789 --> 02:29:40.121]  And that even though they don't know your name a thousand years from now, they will look back at what you did and will have a feeling of honor for you and will want to be honorable into the future with whatever unimaginably splendid missions our species is involved in in the future.
[02:29:41.101 --> 02:29:42.182]  In the recruitment arm.
[02:29:43.003 --> 02:29:43.463]  Big guy.
[02:29:51.018 --> 02:29:52.359]  Your phone calls are coming up.
[02:29:52.920 --> 02:29:53.521]  Stay with us.
[02:29:53.661 --> 02:29:55.683]  We are Free Humanity!
[02:29:59.327 --> 02:30:00.228]  We're on the march.
[02:30:00.708 --> 02:30:02.310]  The Empire's on the run.
[02:30:03.251 --> 02:30:05.934]  Alex Jones and the GCN Radio Network.
[02:30:09.941 --> 02:30:11.582]  Introducing Pro-1.
[02:30:11.822 --> 02:30:15.343]  All of your filtration in one system, portable, on-the-go.
[02:30:15.483 --> 02:30:19.885]  No more do you have two or three filters to just reduce sodium fluoride.
[02:30:20.045 --> 02:30:26.007]  You have a system that cuts out the sodium fluoride and up to 95% of hydrofluorosilicic acid.
[02:30:26.127 --> 02:30:36.911]  Advanced manufacturing technology combines silver impregnated white ceramic with new Aquamedics advanced media for removal of fluoride and other heavy metals, all in one filter element.
[02:30:37.111 --> 02:30:43.412]  It is the only one that does it, and out of the gates, we have it discounted at 10% off with promo code WATER.
[02:30:43.613 --> 02:30:58.336]  This is the only system that in one unit helps reduce or remove pesticides, herbicides, chloramines, ammonia and chlorine, hydrofluorosilicic acid, the most common form of fluoride not covered by other fluoride filter brands.
[02:30:58.956 --> 02:31:09.022]  The facts are in.
[02:31:09.663 --> 02:31:11.824]  The studies are legion.
[02:31:12.104 --> 02:31:19.469]  Sodium fluoride and other toxic members of the fluoride family are devastating the health and cognitive ability of the American people.
[02:31:19.609 --> 02:31:23.051]  So why are the social engineers adding it to the water?
[02:31:23.411 --> 02:31:23.811]  Simple.
[02:31:23.992 --> 02:31:28.415]  Dumb down the host population that the parasitic technocracy is feeding on.
[02:31:28.715 --> 02:31:34.180]  We may not have been able to get fluoride out of the water supply yet, but we can help to get it out of our bodies.
[02:31:34.420 --> 02:31:39.784]  I am extremely excited to announce the exclusive InfoWars Live Fluoride Shield Formulation.
[02:31:39.984 --> 02:31:50.472]  Fusing six of the best documented ingredients from around the world to help the body remove not just toxic fluoride residues from the body, but a whole host of toxic substances.
[02:31:50.773 --> 02:31:52.614]  Let's take a stand against the globalists.
[02:31:52.714 --> 02:31:54.995]  By blocking their poisons with fluoride shield.
[02:31:55.315 --> 02:31:57.156]  I use fluoride shield every day.
[02:31:57.496 --> 02:32:02.778]  Secure your fluoride shield and other pioneering formulations at InfoWarsLife.com today.
[02:32:03.038 --> 02:32:07.280]  Let's start cleansing our bodies now and support the Info War at the same time.
[02:32:07.440 --> 02:32:09.301]  That's InfoWarsLife.com.
[02:32:09.521 --> 02:32:12.122]  Hi folks, Alex Jones here with some important information.
[02:32:12.362 --> 02:32:15.964]  I want to tell you about Matt Redhawk and his team of patriots over at
[02:32:16.064 --> 02:32:17.225]  My Patriot Supply.
[02:32:17.505 --> 02:32:25.372]  Several years ago, Matt was sitting in his two-bedroom apartment, frustrated with the direction this country was headed and the charlatans willing to sell us out for a quick buck.
[02:32:25.612 --> 02:32:29.936]  Deciding to take action, a company run by Patriots for Patriots was born.
[02:32:30.156 --> 02:32:33.959]  My Patriot Supply has never taken a loan or accepted outside funding.
[02:32:34.099 --> 02:32:39.823]  They now operate two distribution facilities and employ over 50 hard-working American men and women.
[02:32:40.063 --> 02:32:42.845]  It is rare to find companies who practice what they preach.
[02:32:43.226 --> 02:32:48.449]  And that's why I stock my pantry with high-quality storable foods from My Patriot Supply.
[02:32:48.610 --> 02:32:56.715]  Go to mypatriotsupply.com forward slash alex today for special offers on emergency food storage or call their preparedness specialist at 866-229-0927.
[02:32:56.775 --> 02:32:56.956]  That's 866-229-0927.
[02:33:03.300 --> 02:33:05.662]  Do business with someone who shares your values.
[02:33:05.942 --> 02:33:08.664]  BuyPatriotsSupply.com slash Alex.
[02:33:11.986 --> 02:33:18.210]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[02:33:23.993 --> 02:33:24.954]  Don't tread on me!
[02:33:27.516 --> 02:33:29.037]  I better leave it, my friends.
[02:33:32.788 --> 02:33:39.493]  That's what the governor of New York says.
[02:33:43.836 --> 02:33:51.262]  That we should give up all of our freedoms and accept abortions and accept turning our guns in or leave the state.
[02:33:52.643 --> 02:33:54.364]  How about you leave the state?
[02:33:56.646 --> 02:33:58.287]  That's treading on you, ladies and gentlemen.
[02:34:00.088 --> 02:34:01.029]  But I don't want to be treaded upon.
[02:34:03.598 --> 02:34:08.843]  I don't want to be food for somebody that claims they have this authority and just dominates everyone.
[02:34:12.808 --> 02:34:21.737]  By the way, there's a big controversy around the nation as police start wearing ultralight cameras, and I don't have any problem with that.
[02:34:23.590 --> 02:34:39.280]  If we're going to be able to film them in public, which federal courts just ruled and state courts just ruled last week, two different courts, strange two rulings, one in Maryland, I think one was in Illinois, that the police can no longer arrest you for filming them in public.
[02:34:43.322 --> 02:34:45.863]  Well, by the same token, then you can't stop them filming you.
[02:34:46.624 --> 02:34:50.666]  And my issue is that that'll make them behave better.
[02:34:51.046 --> 02:34:55.468]  I'm not against cameras out in public if we have them as well.
[02:34:55.528 --> 02:35:06.534]  What I don't like is in privacy, them spying on our phones, our Twitter, our Facebook, our emails, reading everything, tracking us, and then using that data to corner financial markets.
[02:35:07.214 --> 02:35:12.097]  That's the essence of illegal spying, wiretapping.
[02:35:13.315 --> 02:35:17.336]  Anyone could ever go out in the public square and see what people are doing, see what they're saying.
[02:35:18.877 --> 02:35:22.818]  And in my experience, the system does not like cameras pointed back at them.
[02:35:26.199 --> 02:35:30.421]  Now, I don't like the fact that there is a total control grid of license plate readers.
[02:35:31.707 --> 02:35:39.493]  And that there are cameras up at every street corner tracking where you go because there's no probable cause and you're being tracked as if you're a criminal.
[02:35:39.913 --> 02:35:40.894]  That is wrong.
[02:35:41.414 --> 02:35:51.881]  The total control grid under common law and common sense is designed to abuse people and tax people's mobility, which is an ancient form of oppression.
[02:35:53.322 --> 02:35:54.363]  So I want to be clear.
[02:35:55.184 --> 02:35:59.387]  They're conflating it that, oh my gosh, the police are wearing cameras.
[02:36:01.735 --> 02:36:03.376]  Well, I've got a camera too.
[02:36:04.576 --> 02:36:06.217]  So you've got yours and I've got mine.
[02:36:07.938 --> 02:36:11.779]  And I didn't see any problems with the Austin Police when we went down for the open carry march.
[02:36:11.839 --> 02:36:14.880]  Jakari and the crew did a great job Wednesday and Saturday.
[02:36:15.321 --> 02:36:17.041]  Those videos are up on InfoWars.com.
[02:36:19.142 --> 02:36:26.325]  And the Austin Police we talked to were like, we're pro-Second Amendment, right to keep and bear arms, you have a right to march, open march, and we also support street preachers and the First Amendment.
[02:36:30.049 --> 02:36:34.191]  And people online are like, wow, man, that cop talked to you and was nice.
[02:36:34.331 --> 02:36:35.971]  Yeah, that's how they're supposed to act.
[02:36:36.031 --> 02:36:39.453]  And that's how I'd want to be if I was a cop or anybody else.
[02:36:39.513 --> 02:36:40.753]  I want to treat people like I want to be treated.
[02:36:44.755 --> 02:36:45.815]  You know, we all go overboard.
[02:36:45.855 --> 02:36:47.856]  The police get emotional sometimes as well.
[02:36:47.896 --> 02:36:51.158]  And, you know, I was up in Dallas and the police were being pretty nice to the fellow reserve.
[02:36:51.178 --> 02:36:55.159]  And they sent this cheerleader style woman over to tell me I couldn't be out there to demonstrate.
[02:36:55.179 --> 02:36:56.140]  And I started screaming at her.
[02:36:57.463 --> 02:37:01.044]  So they sent the riot police, but by the time they got there, we'd left an hour later.
[02:37:01.984 --> 02:37:04.305]  I really was screaming at those cops, but you know what?
[02:37:04.325 --> 02:37:10.926]  I don't apologize for it, because I was real nice until this woman shows up and says, you don't have free speech in Dallas.
[02:37:11.226 --> 02:37:12.026]  We have an ordinance.
[02:37:12.106 --> 02:37:18.048]  Lady, your ordinance is toilet paper, just like some ordinance against wiretapping in Maryland.
[02:37:21.963 --> 02:37:24.985]  Some state law saying videoing cops in public is wiretapping.
[02:37:25.225 --> 02:37:25.805]  No it's not!
[02:37:26.225 --> 02:37:27.106]  And you know it's not!
[02:37:27.846 --> 02:37:35.670]  And you know my political speech is protected when I'm on a sidewalk, not blocking the road, bullhorning the Federal Reserve.
[02:37:39.258 --> 02:37:42.399]  So see, I say I shouldn't have blown up at her like that, but that starts making me mad!
[02:37:42.939 --> 02:37:44.260]  That is treading on me!
[02:37:45.060 --> 02:37:46.360]  People go, oh, don't get so upset.
[02:37:46.680 --> 02:37:50.601]  Folks, we've gotten the position we are because we lay down like a doormat.
[02:37:51.262 --> 02:37:53.242]  A nation of sheep will be ruled by wolves.
[02:37:56.163 --> 02:38:01.445]  And I physically get upset by people wanting to dominate me because I'm free, folks.
[02:38:02.654 --> 02:38:09.857]  Americans were always some of the freest people compared to other nations because Americans would rather kill than be a slave.
[02:38:10.618 --> 02:38:15.800]  Americans would rather kill, I'm going to say that again, than let somebody slight them.
[02:38:15.820 --> 02:38:20.122]  I mean, people were very polite in the old Americana culture, not just the South.
[02:38:20.142 --> 02:38:22.103]  That's where it got outlawed by the 1870s.
[02:38:22.163 --> 02:38:30.747]  What do you think that is in the old westerns where two guys, and I'm going to go to Chris, I'm going to get to you Chris, I'm going to play a special report and then get to you.
[02:38:32.022 --> 02:38:35.844]  What do you think that is in the old westerns, where it shows the, come on sheriff, think you're so tough?
[02:38:35.864 --> 02:38:36.744]  Let's go outside.
[02:38:36.764 --> 02:38:41.386]  And then they draw and shoot each other.
[02:38:41.767 --> 02:38:42.987]  That's really what went on.
[02:38:43.067 --> 02:38:46.909]  But it didn't happen very often, like Hollywood says, because people were real polite.
[02:38:46.929 --> 02:38:49.971]  Because it didn't matter who somebody was.
[02:38:50.951 --> 02:38:59.155]  If you cheated them in business, if you beat somebody's daughter up, or raped her, you're dead!
[02:39:03.243 --> 02:39:06.904]  And it wasn't, they've finally done the histories and gone back on all the letters and stuff.
[02:39:06.924 --> 02:39:08.745]  I like my great great great grandpas and people.
[02:39:09.125 --> 02:39:13.026]  And man, reading the letters and the stuff is just, there's just like safety deposit boxes full of it.
[02:39:13.646 --> 02:39:14.967]  It sounds better than any Western.
[02:39:15.647 --> 02:39:24.530]  Stuff that was going on, stuff that was like, you know, had four wives, you know, three would die and you'd have a fourth and have like 30-something children and like, uh...
[02:39:25.646 --> 02:39:47.474]  You know, somebody cheated him, so he went over and pistol-whipped him to death, and then they had a trial, and you know, the jury found not guilty, and you know, just like, just all sorts of just, and then this guy did this, and that guy did that, and just like, I mean, my ancestors just, I mean, you know, were really nice, gave the shrapnel to their back, but if you mess with them, they would kill you, just instantly, I mean, or you're gonna, somebody's gonna die.
[02:39:49.790 --> 02:39:52.273]  Now look at what a wimp I am compared to those people.
[02:39:52.793 --> 02:39:54.074]  And it wasn't they were looking for trouble.
[02:39:54.535 --> 02:39:57.678]  They were the nicest, sweetest, upright people, man.
[02:39:58.219 --> 02:39:59.600]  But they were gonna live.
[02:39:59.800 --> 02:40:08.469]  They were gonna have kids, and they were gonna plow, and they were gonna build, and they were gonna get strong, or they were gonna die trying.
[02:40:08.509 --> 02:40:12.093]  And anybody got in their way, anybody tried to keep them down, they were gonna kill you.
[02:40:16.713 --> 02:40:22.837]  And if you walked into a place and said somebody's wife was a whore, you were gonna go outside and you were gonna have a duel.
[02:40:28.481 --> 02:40:30.743]  Because if you talk the talk, you gotta walk the walk.
[02:40:31.143 --> 02:40:32.484]  Government doesn't have to do that today.
[02:40:33.445 --> 02:40:35.286]  All this scum doesn't have to do that today.
[02:40:35.306 --> 02:40:42.391]  You can cheat somebody today, most of the time you don't get in trouble for it.
[02:40:43.432 --> 02:40:44.633]  But let me tell you how you get in trouble.
[02:40:45.652 --> 02:40:47.233]  No one will do business with you.
[02:40:47.514 --> 02:40:49.976]  I love people that have cheated me over the years or done stuff.
[02:40:50.216 --> 02:40:52.437]  And then years later they go, did you blackball me or something?
[02:40:52.458 --> 02:40:53.618]  Nobody will give me a job.
[02:40:54.559 --> 02:40:57.982]  And I go, no, no one has to blackball someone that goes around cheating people.
[02:40:58.302 --> 02:41:01.164]  No one has to blackball someone that goes around lying about people.
[02:41:01.465 --> 02:41:05.087]  People see that type of stuff and they don't want to associate with you.
[02:41:07.189 --> 02:41:14.135]  And then people see folks that don't kiss and tell about things that are going on, good things.
[02:41:15.103 --> 02:41:18.867]  People that don't cheat, people that don't steal, people that want to be honorable.
[02:41:19.307 --> 02:41:20.569]  That's the real society.
[02:41:20.889 --> 02:41:28.557]  And let me tell you, that society is still what's making the West run and operate, even though there's a corrupt society above it and below it.
[02:41:30.805 --> 02:41:42.097]  And it's that society that's got this country still operating and still running and the professionals out there in every walk of life that are honorable because their daddy was honorable and because their mama was honorable.
[02:41:42.858 --> 02:41:52.468]  And they wouldn't think about doing something bad or cheating somebody or hurting somebody because it feels bad to them but also because what would their grandma think even though she's dead?
[02:41:54.861 --> 02:41:57.742]  Now the establishment boys, they call that a goody two-shoes square.
[02:41:57.782 --> 02:41:58.583]  They call that an idiot.
[02:41:58.983 --> 02:41:59.803]  They call that a fool.
[02:42:00.544 --> 02:42:01.704]  I call that civilization.
[02:42:04.386 --> 02:42:05.886]  And that doesn't mean everybody's perfect.
[02:42:05.926 --> 02:42:07.787]  Doesn't mean you don't get mad and do things that are wrong.
[02:42:08.588 --> 02:42:12.229]  Every one of us has got our own sins, our own problems.
[02:42:12.289 --> 02:42:14.230]  But what God judges is the heart.
[02:42:15.851 --> 02:42:19.473]  And that's why they say before you go into battle, better get your heart right with God.
[02:42:21.554 --> 02:42:23.475]  Better get lined up with God.
[02:42:26.940 --> 02:42:29.241]  And when you get lined up with God, believe me, you feel it.
[02:42:31.662 --> 02:42:32.562]  You feel eternity.
[02:42:33.363 --> 02:42:34.163]  You feel love.
[02:42:34.283 --> 02:42:35.043]  You feel strength.
[02:42:35.083 --> 02:42:35.724]  You feel honor.
[02:42:35.964 --> 02:42:37.744]  But you also feel very ashamed.
[02:42:39.465 --> 02:42:41.306]  That's why people call and tell me how great I am.
[02:42:41.346 --> 02:42:41.826]  No, I'm not.
[02:42:43.407 --> 02:42:44.927]  I can feel the presence of God.
[02:42:45.087 --> 02:42:49.109]  I feel ashamed at how bad I am.
[02:42:49.649 --> 02:42:52.851]  Even though people would look at the stuff I do and go, you're a pretty good guy, man.
[02:42:52.871 --> 02:42:53.191]  What do you mean?
[02:42:54.301 --> 02:42:56.762]  Doesn't matter, I'm still wicked, as the day is long.
[02:42:56.802 --> 02:42:57.602]  I'm a wicked.
[02:43:00.243 --> 02:43:02.064]  How do you think I know how the Newell Order operates?
[02:43:02.144 --> 02:43:03.664]  I've got that area of my brain too.
[02:43:04.024 --> 02:43:04.585]  We all do.
[02:43:05.945 --> 02:43:09.746]  But see, my good side is so much bigger than my dark side, my evil side.
[02:43:10.527 --> 02:43:13.068]  That's how I'm able to continue on.
[02:43:16.349 --> 02:43:17.769]  Just like you're able to continue on.
[02:43:18.750 --> 02:43:19.490]  Fight the good fight.
[02:43:20.523 --> 02:43:26.986]  Now speaking of mind control, with the face scanners going in, car manufacturers are always looking for ways to make driving safer.
[02:43:27.626 --> 02:43:30.927]  Oh, like proximity to other vehicle systems that will tax you by the mile.
[02:43:31.407 --> 02:43:33.588]  And now, live cameras of the police.
[02:43:35.149 --> 02:43:41.672]  And in the future, dashboard emotion detectors could search for signs of irritation and a bid to identify the first signs of road rage.
[02:43:42.192 --> 02:43:47.354]  A prototype of the device is able to read a driver's facial expressions using tiny embedded camera.
[02:43:50.285 --> 02:43:53.672]  And they're coming out with it, and oh, you're going to get an insurance discount if you get it.
[02:43:54.735 --> 02:43:59.485]  Speaking of mind control, we're going to go to Chris in Carolina.
[02:44:01.809 --> 02:44:03.030]  Is Robert in Ukraine?
[02:44:03.050 --> 02:44:03.850]  No, he's in California.
[02:44:03.930 --> 02:44:05.631]  Laura, Tom and Travis.
[02:44:05.751 --> 02:44:06.291]  I'm gonna go to you.
[02:44:06.331 --> 02:44:06.891]  I've been bad.
[02:44:07.251 --> 02:44:08.752]  Little hogish with my babbling.
[02:44:09.832 --> 02:44:10.452]  My inane.
[02:44:10.873 --> 02:44:13.013]  In amongst the inane babbling.
[02:44:13.474 --> 02:44:15.274]  They could make out two words.
[02:44:15.715 --> 02:44:16.895]  Hobbit and Shire.
[02:44:17.315 --> 02:44:18.236]  It's kind of like my show.
[02:44:18.276 --> 02:44:20.997]  But in amongst the inane babblings.
[02:44:21.917 --> 02:44:23.158]  There is some information there.
[02:44:23.758 --> 02:44:26.680]  Let's go ahead and go to this report by David Knight on mind control.
[02:44:26.720 --> 02:44:27.101]  Here it is.
[02:44:27.401 --> 02:44:33.585]  It used to be that your privacy was invaded by people breaking into your home, listening to your phone calls, opening your mail.
[02:44:34.105 --> 02:44:39.809]  But technology has made it far easier for criminals and governments to invade your privacy.
[02:44:40.409 --> 02:44:48.315]  As a matter of fact, you could argue that metadata is far more dangerous than just listening to people's phone calls or opening their emails.
[02:44:48.855 --> 02:44:51.697]  InfoWars has been warning you about this for a long time.
[02:44:51.857 --> 02:44:57.601]  Here's just one article from four years ago where we told you about Google's cozy relationship with the CIA.
[02:44:57.941 --> 02:45:06.307]  Joining with them in an internet monitoring project that would scour Twitter accounts, blogs, and websites and be used to, quote, predict the future.
[02:45:06.567 --> 02:45:14.090]  Google's venture capital firm and the CIA's In-Q-Tel invested 10 million dollars into a company called Recorded Future.
[02:45:14.570 --> 02:45:20.772]  Using metadata, Google and the government can predict not only societal trends, but individual action.
[02:45:21.352 --> 02:45:25.054]  Knowing better than you do, where you will likely be at a certain time.
[02:45:25.734 --> 02:45:29.896]  That's being done with metadata, not with your phone calls or your email.
[02:45:30.236 --> 02:45:33.337]  But now the surveillance state gets far more intrusive and sinister.
[02:45:33.777 --> 02:45:40.719]  Not content to invade your home, your mail, your computer, the government has been working for decades on ways to invade your mind.
[02:45:41.260 --> 02:45:47.442]  Monitoring your thoughts, controlling your actions, even implanting or changing your memories.
[02:45:47.982 --> 02:45:50.783]  And InfoWars has been pointing this out for a long time as well.
[02:45:50.823 --> 02:45:53.064]  Look at this article from 11 years ago.
[02:45:53.504 --> 02:45:56.905]  Now if you Google it, you'll easily find over 349,000 results in less than half a second.
[02:45:59.306 --> 02:46:11.898]  And the government and its media have gone from ridiculing reports of their mind control research, calling you a conspiracy theorist if you report it, to taking credit for it, even putting a humanitarian spin on their demonic creation.
[02:46:12.159 --> 02:46:18.605]  The mainstream media is positively giddy about the prospects of mind control and memory manipulation.
[02:46:18.985 --> 02:46:23.369]  How will the IT revolution help change our minds, improve our lives?
[02:46:23.829 --> 02:46:28.373]  Are we going to cure diseases like Alzheimer's, move objects just by looking at them?
[02:46:28.573 --> 02:46:35.339]  DARPA wants you to see the purpose of their research as producing a medical device for Alzheimer's or PTSD.
[02:46:35.880 --> 02:46:41.544]  DARPA also wants you to see their militarized robots as something that will save your life in a natural disaster.
[02:46:41.785 --> 02:46:45.187]  They want you to believe that building a robot that can run faster than a human
[02:46:45.948 --> 02:46:48.409]  is to save you, not to hunt you down.
[02:46:48.909 --> 02:46:56.751]  Of course, DARPA's evil inventions could be used for benevolent purposes, but benevolent medical devices are not DARPA's mission.
[02:46:57.031 --> 02:47:11.836]  Their mission statement says that it's to overcome multi-faceted threats, to wield cyber as a military capability, to open new operational regimes with advanced platforms and weapons, and to build a strong foundation for tomorrow's military.
[02:47:12.256 --> 02:47:14.537]  DARPA weaponizes technology.
[02:47:14.597 --> 02:47:16.298]  They're not looking for a cure for Alzheimer's.
[02:47:16.598 --> 02:47:18.839]  They're not even looking for a cure for PTSD.
[02:47:19.399 --> 02:47:22.781]  They're looking for a way to weaponize mind control.
[02:47:22.821 --> 02:47:24.721]  Keep that in mind when you hear this.
[02:47:25.222 --> 02:47:30.584]  We can actually connect the mind to a computer now, and actually begin to, quote, read thoughts.
[02:47:30.784 --> 02:47:36.787]  You can type, you can issue commands, and we can even photograph what you're thinking about.
[02:47:37.327 --> 02:47:39.788]  Meaning that, in principle, we can photograph a dream.
[02:47:40.248 --> 02:47:43.730]  Homeland Security's mission isn't benevolent medical devices either.
[02:47:44.250 --> 02:47:53.134]  As InfoWars reported three years ago, Homeland Security, as part of their so-called anti-terrorism mission, developed a memory transfer system at the University of Southern California.
[02:47:53.274 --> 02:47:58.817]  The Pentagon and Homeland Security pretending that their mind control programs are benevolent medical devices?
[02:47:59.277 --> 02:48:05.660]  It's just like the thought police and the interrogators from the novel 1984 calling themselves the Ministry of Love.
[02:48:06.500 --> 02:48:08.442]  Homeland has a familiar ring to it.
[02:48:08.982 --> 02:48:10.603]  And a familiar purpose.
[02:48:11.123 --> 02:48:11.604]  Who knows?
[02:48:11.884 --> 02:48:14.206]  Maybe we'll upload a vacation you never had.
[02:48:14.466 --> 02:48:17.788]  Or maybe they'll use you as a false flag terrorist.
[02:48:18.269 --> 02:48:20.250]  Kaku even referenced Total Recall.
[02:48:22.211 --> 02:48:23.212]  Tell us your fantasy.
[02:48:24.053 --> 02:48:24.993]  We'll give you the memory.
[02:48:27.915 --> 02:48:29.416]  You want to be the crime fighter?
[02:48:30.077 --> 02:48:31.498]  Or world-class athlete?
[02:48:32.499 --> 02:48:33.519]  Or secret agent?
[02:48:33.860 --> 02:48:34.100]  Yeah.
[02:48:35.299 --> 02:48:36.440]  Happy trails, man.
[02:48:37.621 --> 02:48:44.807]  What happens if our criminal justice system comes up against the fact that memories, eyewitness accounts, cannot be trusted anymore?
[02:48:45.107 --> 02:48:52.413]  Finally, Kaku talked about another aspect of brain control besides selectively removing memories or implanting new fictional memories.
