[00:00:01.078 --> 00:00:03.941]  Coast to Coast, direct from Austin.
[01:11:48.983 --> 01:11:57.286]  And I'll hardly even get a cab in Austin to the airport or if I got to pick my car up at the shop because they usually show up 30-40 minutes after they're supposed to.
[01:11:57.606 --> 01:11:58.266]  They're rude.
[01:11:58.286 --> 01:12:01.427]  I mean, on average, cabs are nightmares in Austin.
[01:12:01.447 --> 01:12:02.908]  They're better in some other cities I've been in.
[01:12:03.228 --> 01:12:05.028]  But when I use Uber, it's quick.
[01:12:05.148 --> 01:12:05.669]  It's clean.
[01:12:05.769 --> 01:12:09.270]  I can track the app in live time as they pull up.
[01:12:10.083 --> 01:12:10.343]  To get
[01:12:31.744 --> 01:12:35.329]  That tells me more and more that Bitcoin really could be a winner.
[01:12:35.369 --> 01:12:42.560]  But regardless, we can't let them shoot down the idea of independent ways to exchange money and credit and currencies.
[01:12:42.820 --> 01:12:44.763]  So again, I salute you for being a Trollblazer, Max.
[01:12:45.165 --> 01:12:47.066]  Well, I think the comparison to Uber is a good one.
[01:12:47.166 --> 01:12:48.546]  They did come around about the same time.
[01:12:48.967 --> 01:12:53.308]  The words used in the technology space would be disintermediation or disruptive.
[01:12:53.949 --> 01:12:58.631]  And in the case of Uber, they are going to put some cab drivers out of business.
[01:12:59.391 --> 01:13:01.732]  But, you know, somebody said something I thought was very good.
[01:13:01.752 --> 01:13:05.754]  They said the reason the Stone Age ended is not because they ran out of stones.
[01:13:07.134 --> 01:13:16.303]  Meaning that when technological advances come along, they tend to completely write over the current system with a new paradigm, a new system.
[01:13:16.903 --> 01:13:19.386]  Uber's an example, and Bitcoin is another example.
[01:13:19.486 --> 01:13:28.915]  All the ways of doing business in the markets and in the banking sector are being reinvented and re-realized using cryptocurrencies, the open ledger,
[01:13:29.255 --> 01:13:31.376]  There are other cryptocurrencies other than Bitcoin.
[01:13:31.396 --> 01:13:35.899]  Bitcoin has by far the biggest share of the market, but there are specific coins that do specific things.
[01:13:36.039 --> 01:13:42.063]  I created a new coin called Startcoin, which is specifically for my crowdfunding platform, StartJoin.
[01:13:42.263 --> 01:13:46.385]  You know, I used to be very big in technology until 9-11 more or less wiped out my company.
[01:13:46.946 --> 01:13:52.249]  So I've been quiet in the technology space for a number of years, but now I'm back with something that I think is equally compelling.
[01:13:52.549 --> 01:13:55.971]  As a stuff that I was doing in the 90s, crowdfunding meets cryptocurrency.
[01:13:56.011 --> 01:14:07.576]  We've got a fantastic project taking a stab at some of the mainstream media in America with a billboard campaign trying to raise $7,000 to take out a billboard that says, you know, Sean Hannity is an idiot.
[01:14:07.657 --> 01:14:11.358]  Okay, it's not the most elegant campaign in the world, but it is a bit of fun.
[01:14:11.558 --> 01:14:12.499]  It's being crowdfunded.
[01:14:12.539 --> 01:14:13.119]  People are raising $5, $10.
[01:14:13.359 --> 01:14:16.401]  I heard a guy raised tens of thousands for potato salad.
[01:14:16.761 --> 01:14:26.225]  Well, in another crowdfunding company, somebody listed that they were looking to raise 10 bucks or something for a potato salad, but it caught fire as a meme on the internet, and they raised $50,000.
[01:14:26.766 --> 01:14:35.830]  And that's what happens when you mix finance with the social networking and the meme potential or the viral aspect of the internet.
[01:14:36.570 --> 01:14:36.850]  No, no.
[01:14:54.833 --> 01:15:02.376]  What I see is more and more of an elite that believes they have a political system and believes they're in control, found in this global corporate government.
[01:15:02.977 --> 01:15:10.240]  But if you look at what's really happening, following the news closely every day, not just from mainstream news, but alternative and different regions,
[01:15:11.536 --> 01:15:26.661]  It's a bunch of disconnected financial oligarchs who've bought off major governments and who aren't really aware militarily, economically, culturally what they're doing and that the whole world is lining up against them towards a giant crisis.
[01:15:26.681 --> 01:15:28.241]  I want to see if you agree with that.
[01:15:28.261 --> 01:15:37.024]  I want you to augment that and expand and give us your breakdown of the short, mid, long term with your predictions straight ahead with more trends with Max Keiser.
[01:15:37.224 --> 01:15:38.825]  Then I'm going to break down after he leaves us.
[01:15:39.585 --> 01:15:41.847]  A detailed report on geoengineering.
[01:15:42.187 --> 01:15:42.687]  It's real.
[01:15:42.768 --> 01:15:43.328]  It's happening.
[01:15:43.588 --> 01:15:45.369]  Manipulation of our Earth's atmosphere.
[01:15:45.730 --> 01:15:47.031]  Bill Gates is involved.
[01:15:47.331 --> 01:15:50.874]  All right, what you're listening to is from Friday night's nightly news.
[01:15:50.894 --> 01:15:53.355]  That's what you'll hear as a Prison Planet TV subscriber.
[01:15:53.756 --> 01:15:54.156]  Stay with us.
[01:15:54.176 --> 01:15:59.860]  We're going to be right back with the second half of that interview with Max Keiser that Alex Jones did last Friday.
[01:15:59.900 --> 01:16:00.821]  We'll be right back with that.
[01:16:00.921 --> 01:16:04.024]  And as he said, a special report on geoengineering.
[01:16:04.064 --> 01:16:04.484]  Stay tuned.
[01:16:10.308 --> 01:16:20.552]  After consulting top doctors, nutritionists, pharmacists, and others, we have developed what I believe is the ultimate non-GMO organic super male vitality formula.
[01:16:20.872 --> 01:16:27.254]  Super male vitality by InfoWars Life is so powerful that I only take half the recommended dose.
[01:16:27.334 --> 01:16:29.575]  I jump out of bed ready to fight these criminals every day.
[01:16:29.675 --> 01:16:32.736]  I look forward to waking up and taking my super male vitality.
[01:16:32.776 --> 01:16:39.638]  Visit InfoWarsLife.com today to secure your super male vitality and other powerful products from InfoWars Life.
[01:16:40.098 --> 01:16:43.600]  The government's Department of Homeland Security is buying up loads of ammo.
[01:16:43.760 --> 01:16:47.723]  At the same time, they're restricting civilians' rights to own and purchase firearms.
[01:16:48.023 --> 01:16:49.484]  Can you put two and two together?
[01:16:49.804 --> 01:16:57.388]  Infidel Body Armor can stop every round, including hollow points and .308 sniper rounds, is reasonably priced, and fully legal.
[01:16:57.669 --> 01:16:58.509]  But for how long?
[01:16:58.809 --> 01:17:05.073]  Go to InfidelBodyArmor.com, spelled I-N-F-I-D-E-L BodyArmor.com.
[01:17:05.453 --> 01:17:08.275]  Infidel Body Armor just won't quit.
[01:17:09.867 --> 01:17:12.108]  InfoWarsStore.com.
[01:17:12.328 --> 01:17:27.237]  From this Monday to next, all of the incredible books, videos, supplements, liberty-based attire, belt buckles, Molon Labe t-shirts, organic seeds, you name it, are 10% off the already extremely low prices.
[01:17:27.617 --> 01:17:37.546]  We are doing this special to draw attention to the brainwashing that's taking place in the media and in the public schools and in many of the private schools and the quote higher levels of education.
[01:17:37.846 --> 01:17:41.629]  InfoWars.com is right at the tip of the spear worldwide.
[01:17:41.829 --> 01:17:52.198]  That's why it's essential to take advantage of this 10% off across the board special at InfoWarsStore.com whether it's the Made in America apparel or the Produced in America
[01:17:52.478 --> 01:18:00.364]  I began to get into iodine a few years ago because it was helping me and my family so much get healthy and detoxify.
[01:18:00.484 --> 01:18:04.427]  Most people know that iodine deficiency has been a crisis around the world.
[01:18:20.618 --> 01:18:25.201]  Iodine is key to so many of the body's functions, especially the thyroid.
[01:18:25.602 --> 01:18:28.203]  I discovered a product being developed by Dr. Group.
[01:18:28.524 --> 01:18:33.727]  You now know it as Survival Shield True Nascent Iodine that your body can really absorb.
[01:18:33.967 --> 01:18:40.852]  Then, about a year ago, he said, listen, if you think this is powerful, I'm going to come out with rare earth, deep earth crystals.
[01:18:41.352 --> 01:18:45.095]  And the results that I personally have had have been life changing.
[01:18:45.495 --> 01:18:46.176]  Nobody else.
[01:18:46.616 --> 01:18:50.259]  ...has got iodine based on these pure crystals, ladies and gentlemen.
[01:18:50.599 --> 01:18:59.027]  This is innovating, and the best part is, it helps fund InfoWars.com, the radio show, the TV show, the whole media operation, promoting true libertarian ideas.
[01:18:59.207 --> 01:19:03.290]  For a limited time, experience the ancient power of Survival Shield X2.
[01:19:03.470 --> 01:19:08.695]  Take advantage of this unprecedented 30% off super detox special at InfoWarsLive.com.
[01:19:09.560 --> 01:19:15.664]  General, what do you think about the FBI saying that there's a terror alert on Monday about a potential Fort Hood situation?
[01:19:15.684 --> 01:19:19.007]  The police are shoving people, shoving Alex, shoving the crowd.
[01:19:19.027 --> 01:19:20.728]  Here we go, folks, I'm being a sergeant!
[01:19:20.748 --> 01:19:27.033]  Whether it's the radio show, the news websites, documentary films, or the nightly news, InfoWars is the tip of the spear.
[01:19:27.153 --> 01:19:33.037]  Is this another false flag stage attack to take our civil liberties and put more homeless security by sticking their hands down on the streets?
[01:19:33.177 --> 01:19:36.939]  It's up to us to set brush fires in the minds of men and women everywhere.
[01:19:37.140 --> 01:19:40.041]  And that's what PrisonPlanet.TV is designed to do.
[01:19:40.061 --> 01:19:48.227]  If you watch, the Assad regime is going to be blamed or accused of using chemical weapons against the so-called rebels.
[01:19:48.487 --> 01:19:50.548]  What we see now is a war against reality.
[01:19:50.608 --> 01:19:51.629]  It's a war against the truth.
[01:19:52.009 --> 01:20:00.753]  It's more vital than ever that supporters of freedom become members of PrisonPlanet.TV and share their membership with up to 11 friends and family.
[01:20:00.953 --> 01:20:03.394]  Visit InfoWarsNews.com today.
[01:20:03.594 --> 01:20:07.956]  Become a member, share your membership, and help take the info war to the next level.
[01:20:11.218 --> 01:20:12.378]  Coast to Coast.
[01:20:12.758 --> 01:20:14.179]  Direct from Austin.
[01:20:14.799 --> 01:20:18.021]  You're listening to the Alex Jones Broadcasting Network.
[01:20:21.510 --> 01:20:22.210]  And we are back.
[01:20:22.250 --> 01:20:23.551]  Thank you so much for joining us.
[01:20:23.612 --> 01:20:28.376]  I'm Alex Jones, Max Keiser from England, is our guest if you just tuned in.
[01:20:28.956 --> 01:20:40.786]  He's a former successful stockbroker and of course invented a lot of the virtual trading systems that are used today and he's also been a syndicated radio host and syndicated television host and made a lot of accurate predictions on our show.
[01:20:40.826 --> 01:20:42.948]  MaxKeiser.com is his main website.
[01:20:42.968 --> 01:20:45.310]  Of course, I'm Alex Jones, InfoWars.com.
[01:20:45.650 --> 01:20:47.772]  We ask, of course, InfoWars Nightly News.
[01:20:48.272 --> 01:21:01.961]  I'm excited that a lot of what airs on InfoWorks Nightly News is also being picked up by our syndicated AM and FM affiliates on their own accord, and they are airing a lot of the nightly news on their own shows or in little vignettes on their stations.
[01:21:02.701 --> 01:21:11.267]  So it's incredible, Max, how hungry people are for something that isn't controlled left or controlled right, but just has a pro-liberty, common-sense bent
[01:21:11.987 --> 01:21:12.447]  I don't know.
[01:21:27.625 --> 01:21:30.227]  We see massive political engineering going on.
[01:21:30.747 --> 01:21:32.849]  We see huge turmoil.
[01:21:32.909 --> 01:21:35.971]  Just last week, Secretary of Defense said the whole world's blowing up.
[01:21:36.572 --> 01:21:44.278]  Two weeks before, the White House Press Secretary said we've had unparalleled prosperity and tranquility during Obama.
[01:21:44.998 --> 01:21:46.799]  That's like saying two plus two equals five.
[01:21:47.519 --> 01:21:58.445]  Or earlier in the week in Ferguson, when our reporters got attacked with rubber bullets along with the Washington Post and Al Jazeera, the police said they were helping us, that we'd asked to have that done when they knocked the cameras over.
[01:21:58.865 --> 01:21:59.945]  That was on Fox News.
[01:22:00.005 --> 01:22:05.888]  So we see CNN, MSNBC lying at record levels, Fox News just reporting whatever the police say.
[01:22:06.408 --> 01:22:07.949]  We're not even against the police in Ferguson.
[01:22:08.009 --> 01:22:12.351]  It's just, it just seems like the age of lies and fraud has kicked into
[01:22:14.415 --> 01:22:15.296]  Overdrive.
[01:22:15.416 --> 01:22:19.458]  And then we see Russia having a convoy blown up by Ukraine last Friday.
[01:22:20.279 --> 01:22:23.801]  We just see unparalleled things happening right now.
[01:22:24.181 --> 01:22:24.481]  U.S.
[01:22:24.601 --> 01:22:25.682]  armor being sent to the border.
[01:22:26.162 --> 01:22:27.843]  Dollar devaluation accelerating.
[01:22:28.203 --> 01:22:31.505]  What are your short, medium, and long-term predictions?
[01:22:31.806 --> 01:22:33.847]  And what is the state of the world right now, Max Keiser?
[01:22:34.207 --> 01:22:35.548]  Well, I'll give a little background.
[01:22:35.668 --> 01:22:44.571]  For the past 30 years, big western economies and economies around the world have tried to sustain their growth using only monetary policy.
[01:22:44.611 --> 01:22:53.414]  That is to say, they've been printing money instead of programs or instead of policies that would increase things like manufacturing.
[01:22:53.914 --> 01:23:00.877]  They've been doing whatever they can to lower the cost for corporations and to make up any shortfalls by just printing money.
[01:23:01.397 --> 01:23:08.799]  And right now, in 2014, we see the result of 30 years of monetization fail, a huge failure.
[01:23:09.299 --> 01:23:21.963]  So these countries that have really become corpocracies, vehicles for companies, are now battling for remaining world resources after having now come to the conclusion that they're
[01:23:22.483 --> 01:23:22.643]  Okay.
[01:23:42.602 --> 01:24:02.876]  An agriculturally rich country like Ukraine, which also will have a pipeline going through it coming from Russia and Iran, suddenly catches the eye of the expanding Western European and the American forces that are not able to generate any GDP growth in those countries by printing more money.
[01:24:03.097 --> 01:24:06.259]  It used to be that if you printed a bunch of money, you could create some GDP growth.
[01:24:06.619 --> 01:24:09.062]  Now, the debts are skyrocketing.
[01:24:09.262 --> 01:24:13.826]  They keep printing money, but these debts are still going rapidly out of control.
[01:24:13.846 --> 01:24:18.171]  So conquest by counterfeit fiat derivative is coming to an end.
[01:24:18.231 --> 01:24:18.431]  Yes.
[01:24:18.531 --> 01:24:21.915]  So now they're going back to the old-fashioned conquest by military force.
[01:24:21.995 --> 01:24:22.235]  Correct.
[01:24:22.575 --> 01:24:23.996]  I think that's a good summation.
[01:24:24.396 --> 01:24:33.739]  So, as a result, money from before the world became monetized is coming back into play, and that would mean gold, that form of money.
[01:24:33.759 --> 01:24:41.601]  And I think Bitcoin, just to follow up on Bitcoin a little bit, Bitcoin is almost digital gold in that sense, in that it has the attributes of gold.
[01:24:41.621 --> 01:24:46.502]  There's a limited supply, it's desirable, it's fungible, and it'll be used in this new war.
[01:24:46.522 --> 01:24:47.783]  You know, it's interesting, looking at the
[01:24:48.988 --> 01:24:49.428]  History.
[01:24:49.668 --> 01:24:51.749]  World War I started on horseback.
[01:24:51.809 --> 01:24:53.250]  It ended up with the Gatling gun.
[01:24:53.570 --> 01:24:55.431]  World War II started with the infantry.
[01:24:55.451 --> 01:24:57.031]  It ended up with atomic weapons.
[01:24:57.352 --> 01:25:05.415]  World War III, which is what I think we're starting now, is going to start with sanctions, which is a very crude economic warfare technique.
[01:25:05.675 --> 01:25:07.496]  And it'll end with cryptocurrencies.
[01:25:07.857 --> 01:25:26.830]  In five years time, the world financial map will be redrawn due to cryptocurrencies, the public ledger that's inherent in a cryptocurrency, and the ability to move hundreds of billions of pounds and dollars around the world effortlessly, frictionlessly, using the blockchain, using cryptocurrency.
[01:25:27.010 --> 01:25:27.851]  That's my prediction.
[01:25:28.071 --> 01:25:32.274]  World War III will be defined by cryptocurrency, principally Bitcoin.
[01:25:34.039 --> 01:25:39.822]  Well, the West, engaging in all this economic sabotage, is forcing Russia and others into the BRICS.
[01:25:40.222 --> 01:25:42.523]  It's forcing them to set up their own financial institutions.
[01:25:43.704 --> 01:25:44.164]  That's true.
[01:25:44.364 --> 01:25:47.326]  They say necessity is the mother of invention.
[01:25:47.646 --> 01:25:47.966]  That's right.
[01:25:48.126 --> 01:25:51.628]  The BRICS are creating their own bank to counter the IMF.
[01:25:52.288 --> 01:25:54.431]  This is called de-dollarization.
[01:25:54.831 --> 01:25:59.716]  So the dollar, which has been world reserve currency since World War II, is losing its use on a daily basis.
[01:25:59.736 --> 01:26:04.100]  It almost seems like our political elite are destroying our system on purpose.
[01:26:04.481 --> 01:26:05.702]  Or is it just pure greed?
[01:26:05.982 --> 01:26:06.743]  That's my concern.
[01:26:06.763 --> 01:26:11.088]  Before you had generals and dictators and countries and they made mistakes and things got bad.
[01:26:11.568 --> 01:26:11.828]  Now...
[01:26:12.998 --> 01:26:20.970]  The suicide bankers you talk about aren't even looking at Russia minucus and we're moving tanks up to their borders and breaking deals we had.
[01:26:21.350 --> 01:26:23.393]  They just want Ukraine and it's just one more
[01:26:24.665 --> 01:26:26.966]  One more, you know, notch in their belt.
[01:26:27.326 --> 01:26:30.747]  It really seems like the type of thing, historically, that leads to disaster.
[01:26:31.167 --> 01:26:32.467]  It's a Ponzi scheme.
[01:26:32.527 --> 01:26:36.748]  It's a Ponzi scheme made up of sovereign debt, mostly U.S.
[01:26:36.788 --> 01:26:37.449]  sovereign debt.
[01:26:37.769 --> 01:26:43.630]  And you know with a Ponzi scheme or a pyramid scheme, in order for it to keep active, you need to expand the base all the time.
[01:26:43.670 --> 01:26:44.891]  We know this from Bernie Madoff.
[01:26:44.911 --> 01:26:47.351]  We know this from classic Ponzi schemes and pyramid schemes.
[01:26:47.371 --> 01:26:49.052]  So the American economy realizes...
[01:26:49.292 --> 01:26:53.073]  That the way to increase the debt of the U.S.
[01:26:53.093 --> 01:26:56.954]  sovereign Ponzi scheme fast is to launch another war.
[01:26:57.154 --> 01:26:59.295]  Because war is incredibly capitalistic.
[01:26:59.315 --> 01:27:02.956]  But I guess we've run out of, like, third world countries to blow up.
[01:27:02.976 --> 01:27:04.997]  So now let's start it with somebody with 20 million nukes.
[01:27:05.397 --> 01:27:05.857]  Exactly.
[01:27:05.917 --> 01:27:09.338]  Now they're going up against somebody who
[01:27:09.958 --> 01:27:18.125]  ...has their own energy resources, who has, obviously, atomic weapons, but they have an enormous legion of hackers, of cyber hackers.
[01:27:18.165 --> 01:27:27.253]  I mean, Russia, the country we're talking about, is known around the world for having extraordinarily adept cyber hackers and technologists.
[01:27:27.553 --> 01:27:31.296]  They're in bed with Iran and China through the Shanghai Cooperation Organization.
[01:27:31.617 --> 01:27:34.639]  They want to get a pipeline going from that region into Europe.
[01:27:35.000 --> 01:27:36.441]  So, who's Merkel going to go with?
[01:27:36.621 --> 01:27:37.382]  She's going to side with
[01:27:38.123 --> 01:27:43.713]  Russia, China, Iran... The bottom line, the bravado and the arrogance of the West could be our undoing.
[01:27:44.093 --> 01:27:46.337]  Our elite has become completely disconnected from reality.
[01:27:46.377 --> 01:27:47.038]  Look at Obama.
[01:27:47.419 --> 01:27:49.142]  In one minute, how do you see an ending?
[01:27:49.423 --> 01:27:50.364]  Where is the dollar going?
[01:27:51.036 --> 01:27:52.998]  It's like in casinos.
[01:27:53.178 --> 01:28:00.783]  There's a strategy called the Martingale betting system, where you have a losing bet, but you double down on that losing bet over and over and over again, thinking you're going to win.
[01:28:01.023 --> 01:28:07.808]  I think America is doubling down once again on another losing bet, this Russia invasion, more or less.
[01:28:08.169 --> 01:28:09.730]  And I think that will be the last bet.
[01:28:09.790 --> 01:28:12.412]  I think after that, America goes belly up.
[01:28:12.652 --> 01:28:14.973]  The dollar loses World Reserve status and
[01:28:15.754 --> 01:28:21.699]  Commodities, oil, food, prices in this country are set to double and triple in the next three to four years.
[01:28:22.420 --> 01:28:24.902]  All right, Max Keiser, thank you so much for being with us.
[01:28:25.102 --> 01:28:26.743]  I hope we can hang out some tonight.
[01:28:27.584 --> 01:28:32.949]  Folks, we're going to go back to break now and come back with my detailed report on geoengineering straight ahead.
[01:28:32.969 --> 01:28:35.611]  InfoWars.com, PrisonPlanet.com.
[01:28:36.071 --> 01:28:39.955]  We don't know how all this is going to end, but one thing's for sure, this is not a boring time to be alive.
[01:28:40.515 --> 01:28:44.779]  This is one of those times in history where everything's coming down, everything is happening right now.
[01:28:44.819 --> 01:28:49.522]  This is the time to be informed, the time to be involved, and the time to be spreading the word about the info war.
[01:28:49.743 --> 01:28:53.286]  Because if you're watching or listening to this transmission, you are the resistance.
[01:28:53.666 --> 01:28:59.030]  Again, a very interesting perspective from Max Keiser and Alex Jones on cryptocurrencies and our monetary system.
[01:28:59.310 --> 01:29:03.154]  That's from Friday Night's Nightly News, available to subscribers of Prison Planet TV.
[01:29:03.194 --> 01:29:07.357]  We're going to be right back with Alex Jones' report on geoengineering.
[01:29:07.617 --> 01:29:08.038]  Stay with us.
[01:29:10.253 --> 01:29:12.836]  This is Alex Jones for InfoWarsLife.com.
[01:29:12.876 --> 01:29:15.258]  The latest in preparedness is now here.
[01:29:15.459 --> 01:29:21.445]  An electrically stabilized colloidal silver solution that can be added to both your home cabinet and preparedness pack alike.
[01:29:21.645 --> 01:29:26.651]  Concentrated to 30 parts per million in what has been dubbed the survival silver solution.
[01:29:26.731 --> 01:29:31.436]  The new InfoWars Life silver bullet colloidal silver is the answer for you and your family.
[01:29:31.576 --> 01:29:36.143]  And it's entirely free of toxic artificial additives that are loaded into many products.
[01:29:36.403 --> 01:29:44.776]  The Infowars Life Silver Bullet Silver is so powerful that it is concentrated into a 2-ounce bottle and is not recommended for extended continual use.
[01:29:45.016 --> 01:29:46.919]  This is not a low-grade formula.
[01:29:47.139 --> 01:29:58.250]  We are working with one of the top laboratory manufacturers in the United States to bring you the best form of colloidal silver using electrical processes within a base of deionized water.
[01:29:58.370 --> 01:30:09.321]  For your preparedness storage or your home kitchen, purchase your bottle of InfoWarsLife.com Silver Bullet Colloidal Silver today and find other amazing supplements at InfoWarsLife.com.
[01:30:11.087 --> 01:30:12.868]  Hi, I'm Dr. Edward Group.
[01:30:13.369 --> 01:30:20.353]  It took me 20 years of searching the globe to find the deposit of the highest purity iodine available.
[01:30:20.813 --> 01:30:31.200]  The new Survival Shield X2 is mined from 7,000 to 10,000 feet below the earth in pristine, environmentally clean conditions.
[01:30:31.641 --> 01:30:40.887]  The iodine crystals we use are extracted from an ancient 300 million plus year old deposit deep in the earth.
[01:30:41.607 --> 01:30:45.028]  It's the strongest nascent iodine on the market today.
[01:30:45.668 --> 01:30:49.108]  It delivers 650 micrograms per drop.
[01:30:49.429 --> 01:30:51.009]  Experience the new formula.
[01:30:51.489 --> 01:30:53.469]  Experience the ancient purity.
[01:30:54.069 --> 01:30:55.070]  Shield your family.
[01:30:55.390 --> 01:30:56.790]  Survival Shield X2.
[01:30:57.210 --> 01:30:59.810]  Available now at Infowarslife.com.
[01:31:00.371 --> 01:31:04.331]  X2 from Infowarslife.com or call toll free 888-253-3139.
[01:31:10.603 --> 01:31:11.664]  In the near future.
[01:31:11.944 --> 01:31:15.585]  When you realize how fake it all is, the football, the basketball.
[01:31:15.605 --> 01:31:16.106]  Security alert.
[01:31:16.446 --> 01:31:17.466]  Security alert.
[01:31:17.666 --> 01:31:19.387]  This is Homeland Security.
[01:31:19.667 --> 01:31:20.308]  Analysis.
[01:31:20.548 --> 01:31:21.208]  InfoWars.
[01:31:21.268 --> 01:31:23.349]  Building independent media operations.
[01:31:23.369 --> 01:31:28.212]  But the worst people get controlled and tell us that we are the ones responsible.
[01:31:28.252 --> 01:31:29.192]  Prime Directive.
[01:31:29.292 --> 01:31:30.733]  Discredit Alex Jones.
[01:31:30.853 --> 01:31:33.614]  Jones is the wildly popular conspiracy theorist.
[01:31:33.694 --> 01:31:36.756]  A popular conspiracy theory talk show called InfoWars.
[01:31:36.936 --> 01:31:39.097]  Alex Jones is now in an Austin jail.
[01:31:39.417 --> 01:31:40.738]  These people are assaulting us.
[01:31:40.758 --> 01:31:43.098]  Targeting of patriots engaged.
[01:31:43.579 --> 01:31:45.259]  They are never going to stop.
[01:31:45.539 --> 01:31:49.481]  They're never going to deviate from their program until we stop them.
[01:31:49.581 --> 01:31:52.742]  Block free iPhone ads at InfoWars.com.
[01:31:53.162 --> 01:31:55.784]  Block free podcast and video feed.
[01:31:56.524 --> 01:31:57.264]  Imperative.
[01:31:57.524 --> 01:31:59.525]  Destroy Britain's TV.
[01:31:59.545 --> 01:32:03.927]  You gotta set your eye on the enemy, not worry about what propaganda they put out.
[01:32:03.967 --> 01:32:06.348]  Intellectually, it's begun and you can feel it.
[01:32:09.674 --> 01:32:16.562]  I'm David Hall, founder of Diamond Gusset, where we are proud of our 100% grown and sewn American-made jeans.
[01:32:16.962 --> 01:32:24.290]  Whether you're out for dinner, working on the farm, or on the road, Diamond Gusset Jeans offers a full spectrum of style and sizes for any occasion.
[01:32:24.871 --> 01:32:29.396]  Our loyal customers enable us to continue sponsoring Liberty Media outlets.
[01:32:30.397 --> 01:32:35.182]  Use promo code FREEDOM to receive a 15% discount at gusset.com.
[01:32:35.743 --> 01:32:38.706]  In Liberty, David Hall, Diamond Gusset Jeans Company.
[01:32:38.826 --> 01:32:43.191]  Tell folks how you got introduced to super male, and then when super female came out, tell us what happened.
[01:32:43.471 --> 01:32:48.116]  After I saw such a huge positive change in my husband, I had to try it for myself.
[01:32:48.236 --> 01:32:49.237]  Talk about the effects.
[01:32:49.557 --> 01:32:51.018]  I feel great when I wake up in the morning.
[01:32:51.038 --> 01:32:53.058]  I have drive to go to the gym.
[01:32:53.078 --> 01:32:54.059]  I feel like I look better.
[01:32:54.099 --> 01:32:54.759]  I feel better.
[01:32:54.819 --> 01:32:55.879]  I feel sexier.
[01:32:55.899 --> 01:32:56.620]  I love it.
[01:32:56.840 --> 01:32:59.761]  Even if you don't believe in supplements, take the challenge.
[01:32:59.821 --> 01:33:02.562]  Get a bottle of Super Male, a bottle of Super Female.
[01:33:02.762 --> 01:33:03.802]  Check it out for yourself.
[01:33:03.842 --> 01:33:04.883]  Consult your physician.
[01:33:05.023 --> 01:33:07.224]  Visit Infowarslife.com today.
[01:33:07.244 --> 01:33:08.324]  This is life changing.
[01:33:11.095 --> 01:33:13.937]  Coast to Coast, direct from Austin.
[01:33:14.678 --> 01:33:18.781]  You're listening to the Alex Jones Broadcasting Network.
[01:33:19.062 --> 01:33:20.363]  Welcome back, my friends.
[01:33:20.643 --> 01:33:21.904]  Welcome back, humanity.
[01:33:22.444 --> 01:33:23.225]  Alex Jones here.
[01:33:24.166 --> 01:33:32.032]  In the next 10 minutes, I'm going to break down a subject so incredibly important, I don't even feel worthy to bring you this information.
[01:33:32.853 --> 01:33:38.357]  I want to beg all of you listening and watching out there as we simulcast this on television,
[01:33:39.434 --> 01:33:51.659]  To go out for yourselves, write down some notes, and then use a major search engine to look up these mainstream media articles, university studies, and governmental reports for yourself.
[01:33:53.100 --> 01:34:03.744]  Since the early 1990s, it's been partially declassified, I'm about to go over it, that major western governments have been secretly adding to jet fuel
[01:34:05.074 --> 01:34:14.880]  A whole host of radioactive isotopes, aluminum dioxide, the list goes on and on, to manipulate the weather on this planet.
[01:34:16.420 --> 01:34:24.005]  And when the general public brings it up, they just say, oh, you're a conspiracy theorist, despite the fact that most of this is hiding in plain view.
[01:34:25.105 --> 01:34:31.069]  This is similar to back in 1996-97 with my NSA whistleblower connections.
[01:34:31.892 --> 01:34:44.839]  Many of which are now public, Wayne Madsen, James Bamford and others, that the National Security Agency was illegally spying on everything Americans did for social control.
[01:34:45.759 --> 01:34:49.221]  Now, folks would call that a conspiracy theory then, it's now a known fact.
[01:34:49.661 --> 01:34:56.825]  I want to give viewers and radio listeners a chance to write down some key terms and look this up.
[01:34:58.200 --> 01:35:08.806]  They kept the Manhattan Project secret, they kept the Tuskegee Experiment secret, they've kept literally hundreds of different projects secret until the establishment feels like telling us they were doing it later.
[01:35:11.567 --> 01:35:16.170]  In the public documents dealing with weather manipulation, geoengineering, or terraforming,
[01:35:17.762 --> 01:35:21.484]  They say it's being done for our own good and to repair the atmosphere.
[01:35:21.805 --> 01:35:34.073]  But the scientists, meteorologists, astrophysicists and others that I've talked to have said what they're spraying and releasing would actually eat holes in the atmosphere and damage the soils of the planet.
[01:35:34.353 --> 01:35:45.060]  So let me now race through for you the over 50 or so documents I have here in front of us admitting the geoengineering program that's going on.
[01:35:45.780 --> 01:35:56.784]  Council on Foreign Relations 2008 Geoengineering Workshop on Planetary Scale Geoengineering.
[01:35:57.064 --> 01:35:58.605]  This is already going on.
[01:35:58.625 --> 01:36:00.465]  It's a multi-hundred page report.
[01:36:00.786 --> 01:36:01.386]  Go read it.
[01:36:02.299 --> 01:36:07.542]  Admitting this is going on, but then they make jokes on the nightly news when I talk about this.
[01:36:08.042 --> 01:36:10.143]  Here's another report out of Wired Magazine.
[01:36:10.543 --> 01:36:13.464]  Earth's dimming skies before and after.
