[00:00:01.831 --> 00:00:02.992]  Coast to coast.
[02:12:42.907 --> 02:12:49.128]  When I go on there and say, Red Coat, try to take our guns, this is going to be a new revolution, that air on every channel, that was seen by hundreds of millions.
[02:12:50.444 --> 02:12:59.188]  But the show itself does not have a regular long-term audience, and it's unable to steer debate and to push topics out there.
[02:13:00.409 --> 02:13:07.212]  The New York Times editorial staff two months ago bemoaned, in the news, you can pull this up, that they have no relevant effect anymore.
[02:13:07.232 --> 02:13:08.552]  In fact, I want to show people that.
[02:13:08.793 --> 02:13:11.394]  New York Times admits their editorial pages have no relevance.
[02:13:12.344 --> 02:13:13.625]  No relevance in the culture.
[02:13:14.585 --> 02:13:15.845]  50 years ago, total relevance.
[02:13:15.925 --> 02:13:16.966]  Controlling the discourse.
[02:13:17.706 --> 02:13:18.707]  Not the New York Times.
[02:13:18.887 --> 02:13:34.893]  DrudgeReport.com now, like the New York Times could do 50 years ago, can take an interesting local news story, mainstream or alternative, put it out there, and two days later it's a national news story with every dinosaur parroting it, or covering it.
[02:13:36.234 --> 02:13:36.694]  That's power.
[02:13:38.092 --> 02:13:40.815]  That is the fire of Prometheus, ladies and gentlemen.
[02:13:41.435 --> 02:13:47.141]  And we, to a certain extent now, are able to put stories out, even if Drudge doesn't carry them.
[02:13:47.922 --> 02:13:58.652]  They always hit big if Drudge carries them, and that's the real thrill, is seeing it defeat a gun legislation, defeat an open border legislation, defeat a provision of Obamacare because Drudge picks it up and carries it.
[02:14:00.996 --> 02:14:04.859]  Exposing them in Copenhagen, in the climate change garbage.
[02:14:05.700 --> 02:14:09.382]  There it is, MSM collapsing, New York Times now irrelevant according to its own writers.
[02:14:09.863 --> 02:14:14.046]  Opinion pieces have no impact on public discourse as status media sinks.
[02:14:14.706 --> 02:14:15.947]  That was from February 5th.
[02:14:16.648 --> 02:14:30.178]  In another example of how the mainstream media is in a state of collapse, the New York Times own writers told the newspaper that the New York Times opinion pieces are now seen as irrelevant and have no impact on public discourse whatsoever.
[02:14:31.189 --> 02:14:36.853]  And they told that in a New York Observer interview with more than two dozen current and former New York Times writers.
[02:14:37.193 --> 02:14:41.816]  Virtually all of them were unanimous in acknowledging that the old gray lady is dead.
[02:14:43.837 --> 02:14:44.118]  Okay?
[02:14:45.238 --> 02:14:46.579]  Illegitimate doesn't matter.
[02:14:47.400 --> 02:14:49.701]  And I told Politico this when Rand Paul got elected.
[02:14:50.402 --> 02:14:52.763]  And I said, I only talk to you so I can tell you how pathetic you are.
[02:14:52.783 --> 02:14:53.704]  And I'm not on a power trip.
[02:14:55.225 --> 02:14:56.246]  I don't say you're pathetic.
[02:14:56.306 --> 02:14:56.786]  I'm great.
[02:14:56.866 --> 02:14:58.347]  No, no, no.
[02:14:58.487 --> 02:14:59.148]  I mean, I tell.
[02:15:01.229 --> 02:15:08.215]  National News now, every week when they send us stuff wanting to come here, I tell them, even if you're a real writer, they're not going to let you publish it.
[02:15:08.276 --> 02:15:09.477]  Hey, that's happened a bunch.
[02:15:10.137 --> 02:15:11.739]  If it's not a hit piece, it's not going to be published.
[02:15:12.980 --> 02:15:16.423]  Only time that didn't happen was with Esquire, because the guy had so much pull there.
[02:15:18.305 --> 02:15:19.506]  And he said, no, I think you're a good guy.
[02:15:19.526 --> 02:15:24.831]  So I wrote a good piece, and they put it in the back instead of the front, but, and you know, I got in a little bit of trouble, but you know, I got it out there.
[02:15:25.874 --> 02:15:31.179]  Everyone else, Wall Street Journal, LA Times, you name it, never comes out if they write a fair piece.
[02:15:31.399 --> 02:15:33.180]  They tell me, they go, my God, this never happened.
[02:15:33.200 --> 02:15:34.722]  You're right, they killed the piece.
[02:15:34.762 --> 02:15:35.743]  They said, you're too dangerous.
[02:15:36.023 --> 02:15:36.824]  They're not giving you attention.
[02:15:37.084 --> 02:15:38.986]  I don't need your attention, dinosaur.
[02:15:39.486 --> 02:15:41.768]  And I told, see, I live in the age of the mammals.
[02:15:43.329 --> 02:15:49.034]  I told Politico, I said, listen, you want to hurt Rand Paul, endorse him.
[02:15:49.475 --> 02:15:50.636]  You want to hurt me, endorse me.
[02:15:52.281 --> 02:15:56.403]  But I said, you won't do that because you're still too arrogant, thinking you run everything and you control everything.
[02:15:57.103 --> 02:16:01.125]  And they basically put that in the Politico article.
[02:16:01.706 --> 02:16:06.228]  And I'm glad they did because, listen man, I've been threatened to be murdered by the system.
[02:16:06.648 --> 02:16:11.010]  I've had them call up and death threat me and my family, telling me what I talked about on the phone ten minutes before.
[02:16:11.350 --> 02:16:12.851]  I know how evil this system is.
[02:16:13.111 --> 02:16:13.951]  I'm not naive.
[02:16:15.172 --> 02:16:18.954]  You think I care about status and being petted by you idiots?
[02:16:20.242 --> 02:16:23.466]  I've been doing this 19 years on air, being ridiculed and attacked.
[02:16:23.766 --> 02:16:29.693]  Do you think now, at our moment of victory, that I want to be brought in out of the dark to be with you?
[02:16:29.713 --> 02:16:31.836]  I don't want to be anywhere near you.
[02:16:31.856 --> 02:16:34.299]  Let me tell you, I put my pants on one leg at a time.
[02:16:35.020 --> 02:16:35.600]  I'm real.
[02:16:36.021 --> 02:16:36.922]  I've got integrity.
[02:16:38.712 --> 02:16:45.796]  And when I'm on this show being serious and focused, it's 100% what I believe and 100% what I stand for.
[02:16:46.757 --> 02:16:51.800]  And I tell you 100% unvarnished, as best a research as I have, what I believe is going on.
[02:16:52.460 --> 02:16:53.981]  All of us see through rose-colored darklies.
[02:16:54.521 --> 02:17:05.488]  What the mainstream media is starting to do is taking me as Cobra Commander, or the Joker, or as the Devil when I do these satire pieces every few months, and editing them together saying he's an actor, he's fake, look he's crazy.
[02:17:05.908 --> 02:17:06.889]  People see through that!
[02:17:07.981 --> 02:17:13.183]  I like to go and do satire pieces, and I'm going to continue to do satire pieces.
[02:17:14.523 --> 02:17:17.884]  And you can sit there and try to say I'm a crazy person all day.
[02:17:18.124 --> 02:17:23.326]  People know the difference between Alex Jones, 100% real right now, and satire pieces.
[02:17:23.706 --> 02:17:32.089]  We're going to go to Bright, come back, go to your calls, get into the polio news, which is really big, and major censorship news, but I'm going to jam in calls from Brian.
[02:17:33.914 --> 02:17:37.955]  And then Chris, Paul, J.D., Simon, and others.
[02:17:37.995 --> 02:17:47.717]  And that'll be all the calls for today we have time for, because we have the makers of Conrad the Constitution, starring Alex Jones, Ron Paul, and the Constitution, joining us.
[02:17:47.777 --> 02:17:49.238]  Secret Service has contacted them.
[02:17:50.558 --> 02:17:55.419]  The offending video, better see it before they take it down, folks, is up on InfoWars.com right now.
[02:17:55.439 --> 02:17:57.900]  We're going to be breaking that down.
[02:18:02.284 --> 02:18:05.186]  Let's go ahead and get into these articles of censorship first.
[02:18:05.206 --> 02:18:06.326]  We're going to break and come back with your calls.
[02:18:06.726 --> 02:18:09.368]  This is out of News Busters, New York Times cartoon.
[02:18:09.388 --> 02:18:10.588]  You can go to their site and see it.
[02:18:11.129 --> 02:18:13.250]  Climate change deniers should be stabbed to death.
[02:18:13.730 --> 02:18:15.311]  Editorial cartoons often are...
[02:18:17.076 --> 02:18:25.799]  Petty, or try to paraphrase Steve Martin's observation of the perils of comedy, but one found in the opinion section of the New York Times is downright ugly.
[02:18:26.219 --> 02:18:31.820]  The cartoon, which we want to go to and then link to there on screen, if we can do that, folks, I want to show people the cartoon.
[02:18:32.500 --> 02:18:36.021]  Again, the headline is, New York Times cartoon suggests climate change deniers should be stabbed to death.
[02:18:36.041 --> 02:18:37.142]  You click there, you can see the cartoon.
[02:18:37.602 --> 02:18:40.783]  Alluding to this year's brutal winter, suggests U.S.
[02:18:40.803 --> 02:18:42.863]  Department of Commerce strategies for dealing with 2014
[02:18:46.241 --> 02:18:46.501]  I think?
[02:19:08.254 --> 02:19:10.454]  For dispatching climate change deniers.
[02:19:11.195 --> 02:19:11.975]  So there you go.
[02:19:12.015 --> 02:19:18.756]  You need to kill people that... Look, the guy that's a climate change denier is a white male with a cigar.
[02:19:19.036 --> 02:19:20.636]  Classic communist propaganda.
[02:19:20.836 --> 02:19:22.136]  Why not put a top hat on him?
[02:19:22.156 --> 02:19:27.297]  Because it is about wealth redistribution with a carbon tax on everything that'll actually hurt the poor the worst.
[02:19:27.677 --> 02:19:31.158]  So just classic communist crap out of the Robert Barron run New York Times.
[02:19:31.598 --> 02:19:32.198]  And here's another one.
[02:19:32.958 --> 02:19:34.018]  This is out of Fox News.
[02:19:34.278 --> 02:19:34.799]  Heating up.
[02:19:34.879 --> 02:19:37.339]  Climate change advocates try to silence Krauthammer.
[02:19:38.271 --> 02:19:46.278]  That's right, they've called in a petition for him to be fired for saying, I'm not a global warming believer, I'm not a global warming denier, I'm allowed to question it.
[02:19:46.679 --> 02:19:48.200]  Oh no, you're not allowed to question!
[02:19:48.480 --> 02:19:53.445]  It's like the mayor or the governor of New York says, if you're pro-life or pro-gun, get out of the state!
[02:19:54.726 --> 02:19:55.747]  These people aren't tolerant!
[02:19:56.658 --> 02:19:58.922]  Believe what they believe, or hit the road.
[02:19:59.903 --> 02:20:01.466]  Take the FCC in your newsroom.
[02:20:01.486 --> 02:20:02.447]  Let them tell you what to do.
[02:20:02.467 --> 02:20:05.151]  So that's in the censorship file today.
[02:20:05.492 --> 02:20:07.315]  I'm Alex Jones with InforWars.com.
[02:20:07.355 --> 02:20:08.116]  We are the real media.
[02:20:09.719 --> 02:20:15.923]  Uncover a simple privacy loophole that can stop the NSA spying thugs in their tracks at PrivacyLockdown.com.
[02:20:16.084 --> 02:20:21.648]  The NSA has already shut down hundreds of sites, and to truth be told, they could shut down this operation at any time.
[02:20:21.928 --> 02:20:28.072]  See, the privacy loophole I'm about to show you allows you to make all your sensitive information disappear in the next 30 days or less.
[02:20:28.292 --> 02:20:36.958]  Go to PrivacyLockdown.com now to take your life off the grid and see the loophole in the NSA and FBI spying machine before they close the loophole forever.
[02:20:37.138 --> 02:20:38.379]  Go to PrivacyLockdown.com.
[02:20:39.560 --> 02:20:42.121]  Silver has always been nature's very own antibiotic.
[02:20:42.261 --> 02:20:46.263]  And only one system allows you to generate an endless supply of natural silver solutions.
[02:20:46.563 --> 02:20:47.804]  SilverLungs.com.
[02:20:47.964 --> 02:20:50.445]  You'll find no wild claims or pseudoscience.
[02:20:50.645 --> 02:20:53.447]  Just a lifetime of nano-sized pure silver solutions.
[02:20:53.647 --> 02:20:55.768]  The Silver Lungs Generator allows you to make your own.
[02:20:55.988 --> 02:20:57.729]  So stop paying for silver solutions.
[02:20:57.889 --> 02:21:03.231]  The unique lung delivery system targets respiratory infections where other silver solutions simply cannot reach.
[02:21:03.451 --> 02:21:07.073]  See the Silver Lungs Generator and lung delivery system at SilverLungs.com.
[02:21:07.253 --> 02:21:08.775]  That's silverlungs.com.
[02:21:08.795 --> 02:21:19.467]  In the last 50 years, iodine has been phased out of our staple foods and replaced with the halogen bromine, a practice now banned in nations around the world.
[02:21:19.767 --> 02:21:21.609]  Guess what else is in the halogen family?
[02:21:21.830 --> 02:21:22.170]  Fluoride.
[02:21:22.690 --> 02:21:24.251]  Ladies and gentlemen, Alex Jones here.
[02:21:24.591 --> 02:21:30.894]  In 1924, the federal government did the right thing and encouraged salt producers to add iodine.
[02:21:31.134 --> 02:21:33.955]  It's the good halogen on the periodic table.
[02:21:34.055 --> 02:21:35.916]  And the results are on record.
[02:21:36.036 --> 02:21:39.237]  Reports documented a 15-point IQ increase.
[02:21:39.477 --> 02:21:42.098]  In areas that had previously been deficient in iodine.
[02:21:42.298 --> 02:21:44.458]  Bottom line, iodine is important.
[02:21:44.718 --> 02:21:47.319]  Unbound, clean, in a glycerin base.
[02:21:47.619 --> 02:21:51.000]  Nascent iodine was the answer for myself and my family.
[02:21:51.100 --> 02:21:56.301]  You will find Survival Shield Nascent Iodine exclusively at Infowarslife.com.
[02:21:56.501 --> 02:22:01.262]  Infowarslife Survival Shield Nascent Iodine isn't just for emergencies.
[02:22:01.582 --> 02:22:02.623]  I take it every day.
[02:22:02.763 --> 02:22:05.603]  That's Infowarslife.com or call toll free 888-253-3139.
[02:22:10.106 --> 02:22:11.707]  Time and time again.
[02:22:12.047 --> 02:22:14.528]  You need to come here and help us.
[02:22:14.628 --> 02:22:15.708]  We need assistance.
[02:22:16.088 --> 02:22:16.628]  Please!
[02:22:16.888 --> 02:22:20.190]  Those we should be able to depend on let us down.
[02:22:20.490 --> 02:22:26.572]  Federal and state and local officials saying help is on the way, while the folks here in Bell Harbor say show me.
[02:22:26.872 --> 02:22:29.213]  Don't depend on the government to save you.
[02:22:29.393 --> 02:22:35.736]  Take action now so that you're prepared for the next disaster with MyPatriotsupply.com.
[02:22:36.036 --> 02:22:48.322]  Get the best prices on storable food, non-GMO seeds, water filtration devices, home canning equipment, survival and self-reliance books, and more at MyPatriotsupply.com.
[02:22:48.362 --> 02:22:48.702]  Call 866-229-0927.
[02:22:48.882 --> 02:22:51.323]  We are hurting down here and we need help.
[02:22:55.665 --> 02:22:56.506]  Immediately!
[02:22:56.566 --> 02:23:00.929]  Before it's time to survive, it's time to prepare.
[02:23:01.330 --> 02:23:05.713]  MyPatriotSupply.com MyPatriotSupply.com
[02:23:09.577 --> 02:23:15.739]  Ladies and gentlemen, America is more dangerous than ever with nine million property crimes last year.
[02:23:16.159 --> 02:23:18.120]  Crimes are happening every day.
[02:23:18.620 --> 02:23:21.281]  Be proactive and protect your home and family.
[02:23:21.621 --> 02:23:26.303]  SimpliSafe home security system helps guard against criminals, thugs and thieves.
[02:23:26.803 --> 02:23:32.145]  Listen, SimpliSafe is the absolute best alarm system and company in America today.
[02:23:32.605 --> 02:23:33.406]  Here's why.
[02:23:33.746 --> 02:23:36.047]  We offer a 60-day money-back guarantee.
[02:23:36.327 --> 02:23:36.967]  It's affordable.
[02:23:37.367 --> 02:23:41.488]  No contracts to sign and is built with the latest wireless technology.
[02:23:41.968 --> 02:23:47.709]  SimpliSafe protects the ones you love the most, even if a criminal cuts your power and phone lines.
[02:23:48.010 --> 02:23:53.131]  When you order SimpliSafe today, you'll receive a 10% discount along with a free keychain remote.
[02:23:53.271 --> 02:23:53.811]  Don't wait!
[02:23:53.991 --> 02:23:56.251]  This offer is only valid through February 28th.
[02:23:56.452 --> 02:24:00.132]  Take advantage of this special discount offer at GetSimpliSafe.com.
[02:24:00.252 --> 02:24:02.233]  That's GetSimpliSafe.com.
[02:24:02.513 --> 02:24:06.294]  Protect your home and family now at GetSimpliSafe.com.
[02:24:09.947 --> 02:24:10.587]  Federal agents!
[02:24:10.827 --> 02:24:14.249]  We are armed!
[02:24:14.329 --> 02:24:18.630]  Think of what a joke it is how the government ships in the drugs for the big banks on record.
[02:24:18.650 --> 02:24:20.271]  No one debates it.
[02:24:20.291 --> 02:24:24.112]  They catch your high school student with any drugs, they'll throw him in jail.
[02:24:24.753 --> 02:24:28.434]  Or they get abused by a bunch of hardened criminals and get made to join a gang.
[02:24:28.994 --> 02:24:30.795]  So they can then be pushers for the big banks.
[02:24:31.415 --> 02:24:35.997]  They can break in your house and rob you to buy more of the overpriced products because of the black market.
[02:24:37.148 --> 02:24:38.789]  That's how the New World Order rolls.
[02:24:38.929 --> 02:24:44.512]  Brian, what do you make of the mainstream dinosaur whore media, prostitute media, and free fall at every level?
[02:24:44.912 --> 02:24:48.134]  The nice cherry on top being loving Piers Morgan.
[02:24:49.895 --> 02:24:59.060]  Well, Alex, I gotta say that finding out that Piers Morgan is not going to be on TV anymore is like finding $50 in a coat you haven't worn in a year.
[02:24:59.821 --> 02:25:00.901]  That's a great way to put it.
[02:25:01.041 --> 02:25:01.381]  It is.
[02:25:01.401 --> 02:25:02.902]  I think it's better than that.
[02:25:02.922 --> 02:25:03.302]  It's like finding $100.
[02:25:04.841 --> 02:25:05.903]  Yeah, absolutely.
[02:25:06.564 --> 02:25:10.331]  It's all Federal Reserve notes anyway, so it's not worth that much.
[02:25:12.597 --> 02:25:18.761]  Really, I think that the biggest thing, aside from them discrediting themselves, is the apathy in this country.
[02:25:18.961 --> 02:25:26.646]  You know, you watch those Mark Dice Man on the Street videos and just see, you know, people are completely disengaged.
[02:25:26.666 --> 02:25:28.927]  Well that is California, and that's the future man.
[02:25:29.327 --> 02:25:30.568]  Someone who can hardly talk.
[02:25:30.588 --> 02:25:34.571]  And if you say, for Obama, we're going to kill all conservatives, and they go, oh yes.
[02:25:35.551 --> 02:25:37.893]  And he goes, we're going to kill him now, and they go, I want to kill him.
[02:25:38.834 --> 02:25:44.818]  And they're ready, they're ready to literally put us in forced labor camps, and then they'll waddle around in black uniforms above us.
[02:25:45.839 --> 02:25:53.885]  Yeah, you know, well, not me, because I'll... I ain't going to... Well, fighting against a liberal trendy when you're in a death camp and they're raping your wife is treason.
[02:25:54.946 --> 02:25:56.126]  That's fine, I'm a traitor.
[02:25:57.387 --> 02:26:03.392]  You need to bow to people that can't even talk, who watch Rachel Maddow and she tells them how smart they are over and over again.
[02:26:03.792 --> 02:26:04.492]  Great point, Brian.
[02:26:04.512 --> 02:26:04.933]  Anything else?
[02:26:06.035 --> 02:26:07.115]  No, that's pretty much it.
[02:26:07.135 --> 02:26:08.216]  You know, I just want to say ditto.
[02:26:08.236 --> 02:26:10.156]  You know, I don't want to take up all your time, so thanks.
[02:26:10.176 --> 02:26:11.257]  Well, you're awesome, Brian.
[02:26:11.277 --> 02:26:11.977]  Good to hear from you.
[02:26:12.337 --> 02:26:14.577]  Let's talk to another evil person, Chris in Kentucky.
[02:26:15.378 --> 02:26:16.838]  He's probably white, too, folks.
[02:26:17.398 --> 02:26:18.699]  The question is, are you racist?
[02:26:18.799 --> 02:26:20.639]  And the answer is, are you white?
[02:26:20.659 --> 02:26:21.580]  Did you wake up this morning?
[02:26:21.620 --> 02:26:21.880]  Yes.
[02:26:22.400 --> 02:26:23.780]  Chris, do you want to apologize?
[02:26:23.840 --> 02:26:24.360]  Are you white?
[02:26:25.081 --> 02:26:26.101]  Ah, yes, I am a white.
[02:26:26.201 --> 02:26:27.461]  I tell you, I must be a terrorist.
[02:26:27.541 --> 02:26:28.381]  I'm everything.
[02:26:28.642 --> 02:26:29.082]  I knew it.
[02:26:29.102 --> 02:26:29.822]  Go ahead, racist.
[02:26:30.396 --> 02:26:36.381]  Okay, anyway, about the mainstream media, this is hopefully, people, more and more people, I think, are starting to wake up.
[02:26:36.421 --> 02:26:37.422]  They know they're in trouble.
[02:26:38.123 --> 02:26:41.706]  Bottom line is mainstream media has got none to be entertainment.
[02:26:41.726 --> 02:26:45.469]  You got your info babes doing this, cooking shows on the weekend.
[02:26:45.529 --> 02:26:46.690]  I mean, that's not news anymore.
[02:26:46.750 --> 02:26:48.632]  People are figuring it out.
[02:26:48.812 --> 02:26:49.473]  It's time.
[02:26:49.673 --> 02:26:54.037]  I talk to people and generally out here saying they're sick of mainstream news because the reality
[02:26:54.617 --> 02:26:57.538]  They're beginning to see, and a lot of people are waking up.
[02:26:57.718 --> 02:27:00.039]  I mean, we're scaring them out of here.
[02:27:00.119 --> 02:27:00.959]  We're getting them out of here.
[02:27:01.299 --> 02:27:01.779]  It's time.
[02:27:01.899 --> 02:27:02.359]  That's right.
[02:27:02.559 --> 02:27:05.900]  And then they all still pose on their big sets like everyone's watching them.
[02:27:06.261 --> 02:27:10.922]  It's all a facade that they have the moral authority, that they're the boss.
[02:27:11.002 --> 02:27:17.544]  And then the White House-run Media Matters, with no viewers or readers, is always lecturing media who to have on and who not.
[02:27:17.844 --> 02:27:18.666]  We're the boss!
[02:27:18.926 --> 02:27:20.489]  We're the authoritarian left!
[02:27:20.810 --> 02:27:22.653]  You're not going to do what we say and watch us?
[02:27:23.014 --> 02:27:25.498]  Look at Mr. Maddow, isn't he handsome?
[02:27:26.576 --> 02:27:27.096]  Exactly.
[02:27:27.216 --> 02:27:32.419]  And then on our local media, all they talk about is murders and arrests on people.
[02:27:32.459 --> 02:27:33.840]  I mean, that's not news anymore.
[02:27:33.960 --> 02:27:35.841]  I mean, let's get real, folks.
[02:27:35.861 --> 02:27:41.565]  Yeah, they should be talking about fluoride in your water and government corruption, or how the sheriff stood up for the Second Amendment.
[02:27:41.585 --> 02:27:42.525]  Good to hear from you, Chris.
[02:27:42.866 --> 02:27:44.587]  Let's talk to Paul in the UK.
[02:27:45.127 --> 02:27:46.568]  That's the United Kingdom.
[02:27:46.928 --> 02:27:48.429]  What do you think of Lord Morgan?
[02:27:50.447 --> 02:28:14.736]  I think it's a bit of a nitwit to be honest with you, coming from a country that is very disarmed and basically, I'm firearms trained myself, I used to be a Navy cadet and I know how to use firearms and I know ex-police that they say that gun control does not work now and basically it's gone up 200% gun crime
[02:28:16.978 --> 02:28:19.939]  And there's roughly 2,034 crimes per 100,000 in the UK conceptually, where there's 466 crimes per 100,000.
[02:28:19.979 --> 02:28:25.761]  And this is in America where they still stay true to the principles of liberty and freedom that we've lost in these isles.
[02:28:39.065 --> 02:28:45.809]  By the way, I was about to say, you guys had a low crime rate because you were a genteel law-abiding society like Switzerland.
[02:28:46.109 --> 02:28:50.772]  They took the guns and your crime, I was reading, went up tenfold in most areas.
[02:28:50.812 --> 02:28:54.654]  The muggings, the stabbings, and the people aren't allowed to defend themselves.
[02:28:56.115 --> 02:29:07.422]  Yeah, but basically on this issue, there are organizations in the UK that want to keep
[02:29:08.696 --> 02:29:23.228]  They want to restore the right to keep and bear arms in this country as a whole, but since Switzerland adopted our model in the 1500s, which is 500 years, they've never been invaded in 500 years.
[02:29:23.929 --> 02:29:30.374]  Dictators and other people would never even mutter the S word in their battle plans anyway.
[02:29:31.448 --> 02:29:32.128]  Well said, sir.
[02:29:32.168 --> 02:29:33.269]  God bless you and thank you for calling.
[02:29:33.569 --> 02:29:37.931]  Yeah, they always make it an anti-British thing or anti-UK thing, this whole gun debate.
[02:29:38.892 --> 02:29:48.517]  The Magna Carta and later other acts, the right for the citizens to have weapons, came out of England and became the model for the Dutch and then the folks in Switzerland.
[02:29:48.877 --> 02:29:49.817]  That's actually true.
[02:29:50.978 --> 02:29:55.180]  And the people that were fighting for liberty here had big support in England in 1776.
[02:29:55.220 --> 02:29:55.760]  We'll be right back.
[02:29:58.599 --> 02:30:01.608]  We're on the march, the Empire's on the run.
[02:30:02.531 --> 02:30:05.219]  Alex Jones and the GCN Radio Network.
[02:30:09.619 --> 02:30:20.003]  In the last 50 years, iodine has been phased out of our staple foods and replaced with the halogen bromine, a practice now banned in nations around the world.
[02:30:20.283 --> 02:30:22.164]  Guess what else is in the halogen family?
[02:30:22.344 --> 02:30:23.024]  Fluoride!
[02:30:23.224 --> 02:30:25.025]  Ladies and gentlemen, Alex Jones here.
[02:30:25.165 --> 02:30:31.467]  In 1924, the federal government did the right thing and encouraged salt producers to add iodine.
[02:30:31.727 --> 02:30:36.511]  It's the good halogen on the periodic table, and the results are on record.
[02:30:36.651 --> 02:30:42.775]  Reports documented a 15-point IQ increase in areas that had previously been deficient in iodine.
[02:30:42.975 --> 02:30:45.137]  Bottom line, iodine is important.
[02:30:45.397 --> 02:30:48.019]  Unbound, clean, in a glycerin base.
[02:30:48.319 --> 02:30:51.701]  Nascent iodine was the answer for myself and my family.
[02:30:51.821 --> 02:30:56.425]  You will find survival shield Nascent Iodine exclusively at Infowarslife.com.
[02:30:57.245 --> 02:31:02.055]  InfoWars Life Survival Shield Nascent Iodine isn't just for emergencies.
[02:31:02.356 --> 02:31:03.418]  I take it every day.
[02:31:03.558 --> 02:31:06.424]  That's InfoWarsLife.com or call toll-free 888-253-9000.
[02:31:09.676 --> 02:31:18.678]  Alex Jones here to tell you about how you can help spread liberty worldwide while also enjoying what I have found to be the best tasting 100% organic coffee on the planet.
[02:31:18.758 --> 02:31:27.000]  For more than a decade, my favorite coffee has come from the high mountains of southern Mexico, where the Chiapas farmers grow their unique shade-grown Arabica beans.
[02:31:27.160 --> 02:31:31.861]  We have now managed to secure these sought-after beans in a highly customized blend.
[02:31:32.041 --> 02:31:38.463]  Discover and try a bag of the Patriot Blend 100% Organic Coffee at InfoWarsLife.com.
[02:31:38.823 --> 02:31:45.905]  This coffee gives you a long, smooth pick-me-up for hours without the headaches and heartburn that so many other coffees give me personally.
[02:31:46.005 --> 02:31:52.866]  Hands down, this is my favorite coffee, and it's taken us years to secure connections directly to the Chiapas Mexican farmers.
[02:31:53.026 --> 02:31:57.387]  Drop by the site today, order a bag or two, and I don't think you're going to be disappointed.
[02:31:57.507 --> 02:32:00.728]  Available in original or with our immune support infusion blend.
[02:32:00.888 --> 02:32:07.010]  You will be supporting a free press, all the while enjoying a truly great-tasting cup of my favorite coffee.
[02:32:07.190 --> 02:32:09.410]  Available at Infowarslife.com.
[02:32:09.650 --> 02:32:10.491]  The facts are in.
[02:32:10.671 --> 02:32:11.811]  The studies are legion.
[02:32:12.091 --> 02:32:19.473]  Sodium fluoride and other toxic members of the fluoride family are devastating the health and cognitive ability of the American people.
[02:32:19.593 --> 02:32:23.034]  So why are the social engineers adding it to the water?
[02:32:23.414 --> 02:32:23.814]  Simple.
[02:32:23.975 --> 02:32:28.418]  Dumb down the host population that the parasitic technocracy is feeding on.
[02:32:28.698 --> 02:32:34.183]  We may not have been able to get fluoride out of the water supply yet, but we can help to get it out of our bodies.
[02:32:34.423 --> 02:32:50.475]  I am extremely excited to announce the exclusive InfoWars Life Fluoride Shield Formulation, fusing six of the best documented ingredients from around the world to help the body remove not just toxic fluoride residues from the body, but a whole host of toxic substances.
[02:32:50.756 --> 02:32:52.617]  Let's take a stand against the globalists.
[02:32:52.697 --> 02:32:55.038]  By blocking their poisons with Fluoride Shield.
[02:32:55.318 --> 02:32:57.159]  I use Fluoride Shield every day.
[02:32:57.479 --> 02:33:02.782]  Secure your Fluoride Shield and other pioneering formulations at InfoWarsLife.com today.
[02:33:03.022 --> 02:33:07.284]  Let's start cleansing our bodies now and support the Info War at the same time.
[02:33:07.444 --> 02:33:08.705]  That's InfoWarsLife.com
[02:33:19.799 --> 02:33:25.123]  You let one ant stand up to us, then they all might stand up.
[02:33:25.843 --> 02:33:30.327]  Those puny little ants outnumber us a hundred to one.
[02:33:30.847 --> 02:33:34.890]  And if they ever figure that out, there goes our way of life.
[02:33:35.710 --> 02:33:36.991]  It's not about food.
[02:33:37.692 --> 02:33:40.274]  It's about keeping those ants in line.
[02:33:46.946 --> 02:33:48.669]  The Alex Jones Show.
[02:33:49.109 --> 02:33:52.094]  Because there is a war on for your mind.
[02:33:56.119 --> 02:33:58.122]  Don't forget my friends, this hour
[02:34:00.211 --> 02:34:06.313]  Was brought to you by MyPatriotSupply.com forward slash Alex, where you find incredibly high quality storable foods.
[02:34:06.353 --> 02:34:08.334]  It's important to not be dependent on the system.
[02:34:08.754 --> 02:34:11.895]  We've had great customer service last 25 years, super high quality.
[02:34:12.295 --> 02:34:15.556]  MyPatriotSupply.com forward slash Alex to find their specials.
[02:34:16.036 --> 02:34:17.017]  And they have a toll free number.
[02:34:20.348 --> 02:34:28.010]  866-229-0927, 866-229-0927, mypatriotsupply.com, forward slash Alex, and did I mention it's non-GMO.
[02:34:28.630 --> 02:34:38.933]  And speaking of being prepared, ladies and gentlemen, the spring is coming during this very dark winter of our discontent and of tyranny, but physically very cold as well.
[02:34:39.373 --> 02:34:41.554]  We have the giant InfoWars seed center.
[02:34:42.534 --> 02:34:49.157]  With all the highest quality brands of non-GMO, non-hybrid, open-pollinated seeds.
[02:34:50.338 --> 02:34:55.901]  The Infowar Seed Center has the widest selection of the highest quality non-GMO,
[02:34:57.193 --> 02:35:05.537]  Seeds that produce more seeds, and then more seeds, and then more seeds, from all the best companies out there, including the Survival Seed Vault, put out by MyPatriotSupply, I should add.
[02:35:06.177 --> 02:35:12.480]  And we have it at the lowest authorized price that we can buy it from these companies that sign deals.
[02:35:12.501 --> 02:35:14.742]  We can sell it at the lowest price available anywhere.
