[00:00:00.029 --> 00:00:01.252]  Direct from Austin.
[02:18:29.645 --> 02:18:32.789]  I don't want to be one of the babies thrown out with the bathwater.
[02:18:32.930 --> 02:18:38.697]  I'd like to be there after the revolution and really build a country that's based on what we all believe is right and true.
[02:18:38.717 --> 02:18:44.464]  What would you do, first thing, in the minute we've got left, what would you do if you were a U.S.
[02:18:44.484 --> 02:18:44.785]  Senator?
[02:18:46.423 --> 02:18:49.066]  I would be attacking the surveillance society.
[02:18:49.106 --> 02:18:53.671]  I'd be looking for creating more whistleblower mechanisms that allow people to come forward with the truth.
[02:18:54.051 --> 02:18:57.455]  Things that people can trust in and not necessarily run by government.
[02:18:57.495 --> 02:19:05.483]  That was an issue we intended to push in Europe when we gained a certain amount of momentum and the politicians that work with us were taken out by the elite.
[02:19:05.884 --> 02:19:06.865]  And I can tell you this.
[02:19:08.296 --> 02:19:13.179]  The opportunity for people to speak the truth and say the truth needs to be enhanced in this country and not suppressed.
[02:19:13.579 --> 02:19:23.184]  We need a way to do that in an orderly way that give people confidence and security within a country that has dissolved it with the sense of a security state.
[02:19:23.784 --> 02:19:28.747]  The reality is for true liberty to exist, we've got to have disclosure, and that means a little bit of risk.
[02:19:29.207 --> 02:19:31.408]  And that little bit of risk, we just have to have.
[02:19:31.949 --> 02:19:35.231]  That's the price of a democratic republic in the 21st century.
[02:19:35.591 --> 02:19:40.974]  We can do a lot to ensure it and preserve it, but the real preservation of democracies and republics
[02:19:41.594 --> 02:19:42.555]  Are the citizens.
[02:19:42.675 --> 02:19:48.718]  You and I. The elite doesn't like the idea that we can step in to the kind of power that every... Exactly!
[02:19:48.778 --> 02:19:49.719]  They want control.
[02:19:49.759 --> 02:19:51.720]  They want us to think that they're invincible.
[02:19:52.000 --> 02:19:52.600]  They're not.
[02:19:52.780 --> 02:19:55.602]  And so the answer is realizing that.
[02:19:55.662 --> 02:19:57.323]  The answer is 1776.
[02:19:57.903 --> 02:19:58.944]  Thank you, Dr. Baggage.
[02:19:58.984 --> 02:20:00.004]  Thank you so much, buddy.
[02:20:00.585 --> 02:20:02.826]  Hey, thanks for being there and keep the revolution alive.
[02:20:02.866 --> 02:20:04.047]  We're gonna change the state.
[02:20:04.127 --> 02:20:04.507]  We are.
[02:20:04.687 --> 02:20:04.967]  We are.
[02:20:04.987 --> 02:20:05.928]  We'll be right back with more news.
[02:20:07.555 --> 02:20:11.256]  New year, new website, new ways to protect your health and privacy.
[02:20:11.476 --> 02:20:15.897]  To thank you for our recent success, BlockItPocket.com is extending our holiday offers.
[02:20:16.237 --> 02:20:22.059]  See these new get one free New Year deals only at BlockItPocket.com and only through January 31st.
[02:20:22.379 --> 02:20:27.800]  Enhance cell phone and wireless device safety and security with products that work from a family-owned American business.
[02:20:28.060 --> 02:20:35.382]  Call or click 888-315-9618 or BlockItPocket.com, your source for wireless protection and information.
[02:20:37.375 --> 02:20:39.236]  You can eliminate inflammation and pain.
[02:20:39.316 --> 02:20:41.718]  You can eliminate constipation or irritable bowels.
[02:20:42.038 --> 02:20:46.541]  You can flatten your tummy without exercises, and you can make your complexion clearer and more youthful.
[02:20:46.842 --> 02:20:48.723]  You can feel good from the inside out.
[02:20:49.003 --> 02:20:58.490]  Find out that as far back as 1749, what was able to reverse one man's death sentence and open up 160 spas to dispense this life-giving food.
[02:20:58.830 --> 02:20:59.110]  Call 866-844-1047.
[02:20:59.130 --> 02:20:59.310]  That's 866-844-1047.
[02:21:06.181 --> 02:21:08.203]  It's time for a home security quiz.
[02:21:08.563 --> 02:21:21.556]  What effective home security device is smaller than a coffee cup, fakes out burglars into thinking someone is home at your house while you're away, plugs into any wall outlet, is recommended by many police departments, and sells for less than $30?
[02:21:22.637 --> 02:21:24.318]  Yes, it's fake TV.
[02:21:24.558 --> 02:21:26.720]  This year, about 1 in every 50 U.S.
[02:21:26.760 --> 02:21:30.342]  homes will have a break-in with burglars usually picking the easy target.
[02:21:30.663 --> 02:21:32.844]  A dark house that looks like no one is home.
[02:21:33.164 --> 02:21:41.190]  Fake TV is a small electronic security device that makes it look like someone is home watching TV by simulating the light from a real TV.
[02:21:41.750 --> 02:21:47.234]  Fake TV could be the difference between coming home to a secure house or one that's been ransacked.
[02:21:47.454 --> 02:21:54.379]  To get your fake TV for only $29.95 with free shipping, go to faketv.com or call 1-877-5-FAKE-TV.
[02:21:54.399 --> 02:21:54.599]  That's 877-532-5388.
[02:21:54.679 --> 02:21:55.279]  Or go to faketv.com.
[02:21:55.399 --> 02:21:57.541]  Fake TV, the burglar deterrent.
[02:22:07.148 --> 02:22:08.730]  Time and time again.
[02:22:08.750 --> 02:22:11.593]  You need to come here and help us.
[02:22:11.693 --> 02:22:12.774]  We need assistance.
[02:22:13.134 --> 02:22:13.675]  Please!
[02:22:13.955 --> 02:22:17.258]  Those we should be able to depend on let us down.
[02:22:17.539 --> 02:22:23.625]  Federal and state and local officials saying help is on the way, while the folks here in Bell Harbor say show me.
[02:22:23.925 --> 02:22:26.266]  Don't depend on the government to save you.
[02:22:26.446 --> 02:22:32.788]  Take action now so that you're prepared for the next disaster with MyPatriotsupply.com.
[02:22:33.088 --> 02:22:45.373]  Get the best prices on storable food, non-GMO seeds, water filtration devices, home canning equipment, survival and self-reliance books, and more at MyPatriotsupply.com.
[02:22:45.413 --> 02:22:45.813]  Call 866-229-0927.
[02:22:49.454 --> 02:22:53.541]  We are hurting down here and we need help immediately.
[02:22:53.621 --> 02:22:57.988]  Before it's time to survive, it's time to prepare.
[02:22:58.408 --> 02:23:02.795]  MyPatriotSupply.com MyPatriotSupply.com
[02:23:05.376 --> 02:23:09.500]  If you're a baby boomer or senior, please listen closely to this important message.
[02:23:09.961 --> 02:23:15.406]  Politicians in Washington are quietly plotting to decrease your Social Security payments drastically.
[02:23:15.666 --> 02:23:17.148]  And they want to do it soon.
[02:23:17.568 --> 02:23:21.993]  In fact, despite rising prices at the gas pump, grocery store and doctor's office.
[02:23:22.253 --> 02:23:27.919]  Retirees have received a mere 1.3% annual increase to their social security checks.
[02:23:28.379 --> 02:23:34.625]  Meanwhile, food stamp recipients have seen their payouts increase over 30% under the Obama administration.
[02:23:35.065 --> 02:23:35.926]  That's shocking.
[02:23:36.247 --> 02:23:41.732]  So when we stumbled upon a weird trick that could add up to $1,000 to your monthly social security checks,
[02:23:41.912 --> 02:23:43.594]  We knew we had to share it with you.
[02:23:43.774 --> 02:23:47.337]  To get started, simply go to MyBenefits311.com.
[02:23:47.557 --> 02:23:48.238]  Yes, it's true.
[02:23:48.458 --> 02:23:53.542]  You can take simple steps that could add up to $1,000 to your monthly Social Security payouts.
[02:23:53.862 --> 02:23:58.887]  Newsmax says MyBenefits311.com is a critical resource for anyone over 50.
[02:23:59.527 --> 02:24:02.030]  Go to MyBenefits311.com now.
[02:24:02.170 --> 02:24:03.191]  That's MyBenefits311.com.
[02:24:17.911 --> 02:24:19.212]  By the way,
[02:24:43.863 --> 02:24:55.228]  Dr. Begich's brother, Senator Begich, does support net neutrality and is battling with the Supreme Court via Congress to not let them basically censor the web.
[02:24:55.248 --> 02:24:56.128]  So he does some good things.
[02:24:56.608 --> 02:24:58.069]  For a Democrat, he's a pretty good guy.
[02:24:58.329 --> 02:25:00.170]  I'm not trying to get somebody on there and talk bad about their brother.
[02:25:00.610 --> 02:25:03.331]  I just know that Nick had a lot of big hopes for his brother.
[02:25:03.351 --> 02:25:07.453]  And I know his brother's aware of all this stuff as well.
[02:25:07.473 --> 02:25:08.193]  I'm just going to leave it at that.
[02:25:09.925 --> 02:25:16.409]  And, but I guess, you know, you heard Nick Begich, he said they killed a lot of people in the 60s, 70s, 80s, and 90s.
[02:25:17.109 --> 02:25:25.513]  Last time I saw numbers, I think it's your 11 or 12 times more likely if you are a congressperson to die in a plane accident per capita.
[02:25:25.874 --> 02:25:28.955]  That doesn't mean they fly more, so they die more.
[02:25:28.995 --> 02:25:29.356]  No, no, no, no.
[02:25:29.676 --> 02:25:35.619]  Compared to other people that fly as much or more, they are more than 10 times more likely to die in a plane crash.
[02:25:37.375 --> 02:25:39.617]  And I've interviewed the people.
[02:25:39.637 --> 02:25:41.358]  I mean, I've interviewed St.
[02:25:41.418 --> 02:25:41.998]  John Hunt.
[02:25:42.058 --> 02:25:49.183]  His dad was a famous guy that overthrew a bunch of governments, E. Howard Hunt, who gave the deathbed confession for running the operation to kill Kennedy.
[02:25:50.264 --> 02:25:51.345]  That had been known for a long time.
[02:25:51.365 --> 02:25:52.766]  He was photographed that day and other things.
[02:25:53.786 --> 02:25:58.650]  And, you know, he started demanding more money whenever he was keeping his mouth shut here in Watergate.
[02:25:59.370 --> 02:26:04.634]  And his wife was flying, E. Howard Hunt's wife, was flying to pick up the money in Chicago.
[02:26:05.797 --> 02:26:08.698]  And they blew the airplane up as it came in for a landing with explosives.
[02:26:09.958 --> 02:26:13.159]  And then they sent him a message that said, now you want to arrest your family?
[02:26:15.219 --> 02:26:17.539]  I mean, that's how they work, ladies and gentlemen.
[02:26:17.599 --> 02:26:19.620]  So, I mean, that's what I'm telling you.
[02:26:19.640 --> 02:26:25.181]  With Ted Cruz and Rand Paul up there saying, we got a tyrant and the government's dangerous and it's evil and we got to get rid of the NSA.
[02:26:25.221 --> 02:26:32.002]  Let me tell you, I can look in those guys eyeballs and tell they have got the look of men that are just putting their face down and going, I'm doing this.
[02:26:32.662 --> 02:26:35.003]  And they're the type of people whose airplanes they'll blow up.
[02:26:35.720 --> 02:26:42.645]  I'm going to tell you right now, I expect all the time to hear about a Ted Cruz or Rand Paul airplane blowing up.
[02:26:43.645 --> 02:26:44.906]  I'm just going to be honest with you.
[02:26:45.847 --> 02:26:48.989]  Now, one reason they haven't done that is they know we're not stupid nowadays.
[02:26:50.870 --> 02:26:56.113]  They don't want martyrs, and they're also trying to co-opt them, and seeing if they'll work with them.
[02:26:56.394 --> 02:27:00.216]  And Rand a little bit, Cruz a little bit, will work with them on some issues.
[02:27:00.236 --> 02:27:04.299]  They also know the libertarian tide, as the Financial Times wrote two days ago, is taking over.
[02:27:05.427 --> 02:27:08.170]  And so the globalists want to kind of hijack that at Bilderberg now.
[02:27:08.190 --> 02:27:09.611]  They'll have a bunch of top libertarians.
[02:27:10.492 --> 02:27:11.493]  Peter Thiel and others.
[02:27:12.754 --> 02:27:14.195]  Thiel, Thiel, potato, patata.
[02:27:15.436 --> 02:27:20.040]  And so, the establishment also realizes it can't keep this going.
[02:27:20.861 --> 02:27:23.784]  So, that's the only reason those two are still alive.
[02:27:23.864 --> 02:27:24.825]  I can tell you right now.
[02:27:26.510 --> 02:27:34.774]  The only reason I'm still alive is that they realize I've already said basically so much that if they do kill me, it'll make me a martyr.
[02:27:35.334 --> 02:27:40.637]  It'll highlight with a big indelible marker and put 50 exclamation points behind everything I've ever said.
[02:27:41.197 --> 02:27:43.719]  It will make me a super cult icon.
[02:27:43.739 --> 02:27:44.939]  And believe me, I don't want that to happen.
[02:27:45.740 --> 02:27:48.261]  And I don't do risky stuff.
[02:27:48.301 --> 02:27:49.341]  I don't mountain climb.
[02:27:49.441 --> 02:27:50.422]  I don't use drugs.
[02:27:50.902 --> 02:27:53.143]  I don't do really anything they can come after me for.
[02:27:53.163 --> 02:27:54.444]  I don't even speed anymore.
[02:27:55.899 --> 02:27:59.001]  In fact, I catch myself now in the slow lane all the time.
[02:28:00.062 --> 02:28:03.405]  Just listening to music or talking on my hands free, getting work done on the phone.
[02:28:04.646 --> 02:28:13.453]  So, I mean, it's just, I'm really becoming an old man, which I actually like doing, in that I just, I just care about the work.
[02:28:14.386 --> 02:28:19.210]  And when bad things happen in my personal life, it's almost like the work is there and the mission is there.
[02:28:19.250 --> 02:28:20.552]  It's very comforting, actually.
[02:28:21.252 --> 02:28:28.559]  The more I get attacked, the more I get demonized, the more all these horrible things happen to me behind the scenes, just the stronger I get by the grace of God.
[02:28:28.739 --> 02:28:30.501]  And I'm very, very, very thankful for that.
[02:28:31.081 --> 02:28:32.663]  And I've been blessed.
[02:28:33.383 --> 02:28:34.905]  And we're gonna make it through this together.
[02:28:36.058 --> 02:28:38.019]  But we're going to go to break, come back, long segment.
[02:28:38.599 --> 02:28:41.360]  I'm going to do a ton of news that I haven't, and believe me, it's a heavy news day.
[02:28:41.380 --> 02:28:44.101]  I've got to get to the rest of this and recap some of the top stories.
[02:28:45.582 --> 02:28:49.263]  On the other side, and I try to talk about myself all the time, I'm just explaining to you my journey.
[02:28:49.323 --> 02:28:52.244]  Because, you know, sometimes I'm out of breath on air.
[02:28:53.665 --> 02:28:54.945]  Sometimes I'm exhausted.
[02:28:55.025 --> 02:28:59.967]  Sometimes my head spins looking at all the news that I've already looked at, and I almost don't even want to get into it.
[02:29:02.288 --> 02:29:04.569]  And so I'm just kind of telling you where I'm at in all of this.
[02:29:06.400 --> 02:29:06.940]  It's creepy.
[02:29:08.201 --> 02:29:10.082]  It's also, uh, it's crushing.
[02:29:11.783 --> 02:29:13.504]  Very stoic at a certain level.
[02:29:13.704 --> 02:29:22.589]  I mean, people would think having all this attention, having this responsibility, being in the spotlight, it's like the more I get in the spotlight, I know it's a mission and it's satisfying.
[02:29:22.969 --> 02:29:25.571]  And 10 years ago, it was more ego driven, even though my heart was good.
[02:29:25.831 --> 02:29:28.152]  It was fun to be successful and get bigger.
[02:29:28.753 --> 02:29:30.894]  Now it's entered a territory of just
[02:29:33.049 --> 02:29:37.092]  With great power comes great responsibility, as Spider-Man's uncle tells him.
[02:29:37.212 --> 02:29:40.454]  And now, I just freak out on my crew.
[02:29:40.674 --> 02:29:43.856]  Not bad, but... And writers and researchers, I want to get it all right.
[02:29:44.536 --> 02:29:47.638]  I want to, you know... I mean, I'm killing myself to try to be accurate.
[02:29:47.919 --> 02:29:53.682]  Whereas the mainstream whores just spew lies cynically, bunch of corrupt narcissists, and they make me sick!
[02:29:54.143 --> 02:29:54.983]  Make me sick!
[02:29:55.664 --> 02:29:56.564]  We're on the march.
[02:29:57.064 --> 02:29:58.665]  The Empire's on the run.
[02:29:59.586 --> 02:30:02.268]  Alex Jones and the GCN Radio Network.
[02:30:06.747 --> 02:30:08.388]  Introducing Pro-1.
[02:30:08.648 --> 02:30:12.150]  All of your filtration in one system, portable, on-the-go.
[02:30:12.290 --> 02:30:16.692]  No more do you have two or three filters to just reduce sodium fluoride.
[02:30:16.832 --> 02:30:22.815]  You have a system that cuts out the sodium fluoride and up to 95% of hydrofluorosilicic acid.
[02:30:22.935 --> 02:30:23.916]  Advanced manufacturing.
[02:30:23.936 --> 02:30:27.278]  This is the only system that in one unit helps reduce or remove pesticides
[02:30:46.147 --> 02:30:57.396]  Herbicides, chloramines, ammonia and chlorine, hydrofluorosilicic acid, the most common form of fluoride not covered by other fluoride filter brands, and sodium hexafluorosilicate.
[02:30:57.716 --> 02:31:03.040]  Get your Pro-Pure with the new Pro-1 filters today at Infowarsstore.com or by calling 888-253-3139.
[02:31:06.463 --> 02:31:07.304]  The facts are in.
[02:31:07.484 --> 02:31:08.605]  The studies are legion.
[02:31:08.885 --> 02:31:16.250]  Sodium fluoride and other toxic members of the fluoride family are devastating the health and cognitive ability of the American people.
[02:31:16.410 --> 02:31:19.872]  So why are the social engineers adding it to the water?
[02:31:20.233 --> 02:31:20.633]  Simple.
[02:31:20.793 --> 02:31:25.196]  Dumb down the host population that the parasitic technocracy is feeding on.
[02:31:25.516 --> 02:31:30.977]  We may not have been able to get fluoride out of the water supply yet, but we can help to get it out of our bodies.
[02:31:31.217 --> 02:31:47.281]  I am extremely excited to announce the exclusive InfoWars Life Fluoride Shield Formulation, fusing six of the best documented ingredients from around the world to help the body remove not just toxic fluoride residues from the body, but a whole host of toxic substances.
[02:31:47.542 --> 02:31:49.402]  Let's take a stand against the globalists.
[02:31:49.522 --> 02:31:51.844]  By blocking their poisons with Fluoride Shield.
[02:31:52.124 --> 02:31:53.966]  I use Fluoride Shield every day.
[02:31:54.286 --> 02:31:59.591]  Secure your Fluoride Shield and other pioneering formulations at InfoWarsLife.com today.
[02:31:59.851 --> 02:32:04.095]  Let's start cleansing our bodies now and support the Info War at the same time.
[02:32:04.255 --> 02:32:05.516]  That's InfoWarsLife.com
[02:32:06.397 --> 02:32:15.401]  Alex Jones here to tell you about how you can help spread liberty worldwide, also enjoying what I have found to be the best tasting 100% organic coffee on the planet.
[02:32:15.481 --> 02:32:23.704]  For more than a decade, my favorite coffee has come from the high mountains of southern Mexico, where the Chiapas farmers grow their unique shade-grown Arabica beans.
[02:32:23.884 --> 02:32:28.546]  We have now managed to secure the sought-after beans in a highly customized blend.
[02:32:28.746 --> 02:32:35.470]  Discover and try a bag of the Patriot Blend 100% Organic Coffee at InfoWarsLife.com.
[02:32:35.550 --> 02:32:42.614]  This coffee gives you a long, smooth pick-me-up for hours without the headaches and heartburn that so many other coffees give me personally.
[02:32:42.714 --> 02:32:49.598]  Hands down, this is my favorite coffee, and it's taken us years to secure connections directly to the Chiapas Mexican farmers.
[02:32:49.738 --> 02:32:54.101]  Drop by the site today, order a bag or two, and I don't think you're going to be disappointed.
[02:32:54.221 --> 02:32:57.443]  Available in original or with our immune support infusion blend.
[02:32:57.603 --> 02:33:03.739]  You will be supporting a free press, all the while enjoying a truly great tasting cup of my favorite coffee.
[02:33:03.919 --> 02:33:05.603]  Available at Infowarslife.com
[02:33:22.628 --> 02:33:24.790]  Waging war on corruption.
[02:33:25.290 --> 02:33:32.095]  It's Alex Jones, coming to you live from the front lines of the InfoWars.
[02:33:32.155 --> 02:33:41.161]  Headline up on InfoWars.com.
[02:33:41.181 --> 02:33:46.745]  Police tell reporters that they cannot film wastewater plant from public street.
[02:33:48.700 --> 02:33:52.283]  They don't have any law behind them, just billy clubs, tasers and guns.
[02:33:53.243 --> 02:33:54.704]  How can you defend this, police?
[02:33:55.045 --> 02:34:01.809]  You're ordered to do this with reporters with flagged microphones in sports jackets?
[02:34:03.891 --> 02:34:12.497]  You couldn't stop some guy wearing a Muslim headdress from filming it, but you could come over and see if there was any evidence for probable cause search.
[02:34:14.398 --> 02:34:17.561]  But you cannot sit there and walk up to clear reporters
[02:34:19.153 --> 02:34:23.755]  And say you can't film this and well there is no law but we're gonna arrest you if you don't leave.
[02:34:24.475 --> 02:34:27.776]  And man, we've had that happen so many times and I get really mad.
[02:34:28.216 --> 02:34:30.097]  Not that I'm being dominated by somebody.
[02:34:31.238 --> 02:34:33.599]  I get mad that I'm being robbed of my freedom.
[02:34:34.379 --> 02:34:36.400]  And I'm on tape over and over again with police.
[02:34:36.440 --> 02:34:37.260]  Come on, go ahead and arrest me.
[02:34:38.220 --> 02:34:39.301]  But I don't want to sue them.
[02:34:39.401 --> 02:34:40.641]  I don't want to mess with them.
[02:34:41.061 --> 02:34:47.684]  I want them to have enough honor and dignity to not sit there and try to racketeer my rights and violate them.
[02:34:49.557 --> 02:34:54.962]  It's the same thing as telling black people you can't go vote back in the 50s and 60s in some bad areas of the South.
[02:34:55.743 --> 02:34:58.225]  They'd have cops walk up and say, I don't care who says you can vote.
[02:34:58.746 --> 02:34:59.967]  I don't care if you're on the voting rolls.
[02:35:00.267 --> 02:35:01.008]  You turn around.
[02:35:02.449 --> 02:35:08.175]  Saying we can't film a wastewater plant from a sidewalk to do a news report on it is pure bull.
[02:35:10.950 --> 02:35:11.510]  Here's another one.
[02:35:11.550 --> 02:35:12.351]  Discovery Channel.
[02:35:12.411 --> 02:35:14.331]  Stop worrying about Fukushima radiation.
[02:35:14.371 --> 02:35:15.592]  Paul Watson did a report on that.
[02:35:15.612 --> 02:35:16.332]  It's pretty amazing.
[02:35:16.832 --> 02:35:21.074]  Congressman looking to introduce a bill to stop TSA barking orders at public.
[02:35:21.714 --> 02:35:23.155]  That is very, very exciting.
[02:35:23.815 --> 02:35:25.776]  And again, they are so rude to people.
[02:35:26.716 --> 02:35:36.319]  When I was flying back from England into Dallas last year from covering Bilderberg, they were literally just yelling at families and kids for no reason.
[02:35:37.560 --> 02:35:40.021]  Oh, and they're even ruder down in Houston coming back into the country.
[02:35:40.925 --> 02:35:44.227]  I mean they have like big lines of people, people on walkers and stuff yelling at them.
[02:35:44.507 --> 02:35:45.547]  They yelled at my grandmother.
[02:35:45.607 --> 02:35:46.207]  I didn't see this.
[02:35:46.227 --> 02:35:50.609]  They went to a wedding years ago and my cousin Verna got married in Mexico at a beautiful resort.
[02:35:51.150 --> 02:35:53.011]  I didn't go because of the TSA.
[02:35:53.071 --> 02:35:55.312]  If it's not business, I don't do it.
[02:35:55.332 --> 02:35:56.812]  I just can't handle it.
[02:35:58.533 --> 02:36:01.555]  My grandmother had polio in the 50s and it's tough.
[02:36:01.795 --> 02:36:04.777]  She's 89 years old and she walks on with crutches.
[02:36:05.818 --> 02:36:09.961]  Now she's gone to the wheelchair, finally, but she wanted to do that to try to keep mobility.
[02:36:12.483 --> 02:36:16.885]  That was about five years ago, and my dad said he actually turned red and almost, you know, blew up.
[02:36:16.905 --> 02:36:17.865]  My dad's a nice guy.
[02:36:18.205 --> 02:36:19.145]  He's the opposite of me.
[02:36:19.205 --> 02:36:21.506]  He's real calm compared to a hothead.
[02:36:23.127 --> 02:36:25.768]  But he will get mad, and then if he gets mad, look out.
[02:36:26.248 --> 02:36:30.049]  And he said he was, because these people were screaming at my grandmother to hurry up.
[02:36:31.010 --> 02:36:34.311]  I mean, you know, 84-year-old woman at the time on crutches?
[02:36:35.151 --> 02:36:36.292]  I mean, you know, I'm sorry.
[02:36:36.312 --> 02:36:38.432]  At a point, there's enough is enough, man.
[02:36:41.866 --> 02:36:50.271]  A cop had died in a car wreck, not even chasing anybody, coming to work out on 290 and I was driving in a few months ago and didn't know it was a funeral.
[02:36:50.832 --> 02:36:54.114]  And they had motorcycle cops up and down the road and traffic slowed down.
[02:36:54.134 --> 02:36:56.255]  It took me an hour to get to work instead of 35 minutes.
[02:36:57.095 --> 02:37:02.018]  And I happened to wait until I rolled right to a stop with cars in front of me, right by a motorcycle cop.
[02:37:02.259 --> 02:37:03.539]  And I was like, hi, how you doing?
[02:37:03.559 --> 02:37:04.240]  What's going on?
[02:37:05.401 --> 02:37:07.422]  Trying to see, I knew he'd be rude.
[02:37:08.439 --> 02:37:09.882]  Because that's what you treat a peasant like.
[02:37:11.024 --> 02:37:11.805]  But I was hoping.
[02:37:11.825 --> 02:37:13.268]  I said, hey, how's it going?
[02:37:13.288 --> 02:37:14.029]  What's going on?
[02:37:14.891 --> 02:37:16.313]  He looks at me like he couldn't believe I asked a question.
[02:37:16.334 --> 02:37:17.656]  He goes, don't worry about it!
[02:37:18.539 --> 02:37:19.060]  Move!
[02:37:19.360 --> 02:37:21.221]  And of course I couldn't, there was a car five feet in front of me.
[02:37:21.562 --> 02:37:25.365]  So I waited, and another cop was standing there, just looking at me like, can you believe that scum?
[02:37:26.165 --> 02:37:33.391]  And then I rolled to another stop, this time didn't, the car was ten feet ahead of me, I could have kept going, but I stopped right where the cop was, and I was like, what's going on?
[02:37:33.431 --> 02:37:41.418]  It was the other two of them, they were like, of course they knew who I was, that group was like, just don't worry about it, they weren't as hateful, just get on, you know, just don't worry about it.
[02:37:42.499 --> 02:37:46.662]  But I can't imagine if I was just walking down the street and somebody
[02:37:47.571 --> 02:37:53.635]  He said to me, hey, sir, do you know where, you know, we're here from New Jersey or California, do you know where the Capitol is?
[02:37:53.695 --> 02:37:55.736]  Yeah, it's down on Congress Street at the end of it.
[02:37:56.056 --> 02:37:58.558]  Just, just, just go down two streets here, take a look, you'll see it down there.
[02:37:59.738 --> 02:38:07.843]  You know, I learned going to New York quite a bit that either people are super nice from New York, super helpful, or they're the thug culture that are incredibly rude.
[02:38:07.863 --> 02:38:13.747]  And I'll tell you, most New Yorkers I've found to be some of the nicest people ever if they're real New Yorkers and not trendies that have moved there.
[02:38:14.687 --> 02:38:15.828]  They're too cool to talk to you.
[02:38:15.848 --> 02:38:16.569]  We've got those here.
[02:38:17.109 --> 02:38:17.950]  They can come from anywhere.
[02:38:19.391 --> 02:38:20.372]  I met a lot of New Yorkers.
[02:38:20.392 --> 02:38:26.497]  There's just firemen, police, construction workers, people that have been at 9-11 events about the dust.
[02:38:26.537 --> 02:38:27.918]  There is just neat as you can get.
[02:38:28.819 --> 02:38:38.187]  But New York police, and I'm told a lot of them are listeners, they've given us a lot of info over the years, but a lot, you'll see like the thug young cop with the hat sideways, with a cigar, their belly hanging out.
[02:38:38.967 --> 02:38:40.809]  And it's like the image of a moron.
[02:38:42.213 --> 02:38:47.115]  I mean, if this guy came to your house wanting to sell you vacuum cleaners, you wouldn't open the door because they look like a thug.
[02:38:48.836 --> 02:38:51.437]  Tattoos all over him, and I'm not knocking if he's got tattoos.
[02:38:51.717 --> 02:38:53.497]  I know it's the dominant culture now.
[02:38:53.557 --> 02:38:55.938]  It's weird when I go to the swimming pool and don't have them, okay?
[02:38:55.978 --> 02:38:56.338]  I get it.
[02:38:57.559 --> 02:39:00.900]  But I'm saying there's the image of the guys that get them to be thugs.
[02:39:01.600 --> 02:39:05.302]  A cop with a cigar, with their hat, cocked to the side.
[02:39:06.533 --> 02:39:11.034]  I've seen, I saw a video of that ABC reporter doing an interview on the street and the cops come and go, you can't interview, get out of here.
[02:39:11.054 --> 02:39:13.815]  And the ABC guy goes, man, I've got First Amendment.
[02:39:14.456 --> 02:39:15.776]  And the cop goes, you want me to hurt you?
[02:39:15.816 --> 02:39:18.777]  And he's smoking a cigarette with his hat sideways.
[02:39:18.817 --> 02:39:19.697]  And I've seen this.
[02:39:19.757 --> 02:39:24.839]  I saw the Puerto Rican Day Parade when I happened to be there a few years ago for the Talker's Magazine keynote deal.
[02:39:25.379 --> 02:39:28.720]  And before we had to go catch the plane, we went out and got some footage of the Puerto Rican Day Parade.
[02:39:29.360 --> 02:39:30.201]  And the cops
[02:39:31.388 --> 02:39:57.159]  I got to look at the New York police, and man, let me tell you, that is, that is, I thought Mexican police years ago when I'd go visit Mexico as a kid looked like pot-bellied thugs with gold teeth, you know, the stereotypical, no, they looked honorable compared to the New York police that I saw, and what I'm saying is that's the essence of what we're dealing with here, is that
[02:39:59.642 --> 02:40:01.643]  I'm like, excuse me, officer, how you doing?
[02:40:02.523 --> 02:40:02.884]  Yeah?
[02:40:03.724 --> 02:40:06.845]  You know, well, can you tell me where the sausage is?
[02:40:07.186 --> 02:40:08.686]  Do I look like a phone book?
[02:40:10.287 --> 02:40:15.830]  And then if you grovel, I've done the psychological test, Rob Jacobson's done this too, and he's from New York, trying to set up a camera and film down there.
[02:40:16.110 --> 02:40:19.111]  You go, sorry, sir, and they'll go, oh, hey, I'll tell you all about it.
[02:40:19.451 --> 02:40:22.293]  It's all about you bowing down to them.
[02:40:22.613 --> 02:40:27.035]  I mean, do you want your kids to grow up in a society where everyone grovels in fear to uniforms?
[02:40:28.390 --> 02:40:30.051]  I mean, is that really what you want?
[02:40:30.091 --> 02:40:34.093]  Because the cops all have it in their heads that they're these heroes and they're saving the world and all this stuff.
[02:40:34.113 --> 02:40:39.356]  And I do see more and more police, quite frankly, changing tires and doing what I saw when I was a kid, at least around Austin.
[02:40:40.277 --> 02:40:42.278]  But I mean, that's what you're supposed to act like as a servant.
[02:40:42.298 --> 02:40:43.839]  That's a very honorable position.
[02:40:44.439 --> 02:40:50.943]  And then you are the person to be honored, who is a peace officer who also wears the hat of a warrior fighting bad guys.
[02:40:52.284 --> 02:40:56.807]  But when you become revenue generators and secret police and intimidators of the press,
[02:40:58.894 --> 02:40:59.696]  I mean, come on.
[02:41:00.237 --> 02:41:06.370]  There's not much further to fall when outside of law, we have a policy you can't film.
[02:41:06.671 --> 02:41:08.414]  We're going to arrest you if you don't leave.
[02:41:10.748 --> 02:41:12.749]  And then his failure to follow a police officer's order.
