[00:00:03.924 --> 00:00:04.685]  I don't know.
[01:04:27.405 --> 01:04:30.307]  They're gonna show up going, I'm liberal, I'm trendy.
[01:04:30.527 --> 01:04:32.829]  They're gonna show up with a bunch of right-wing scum as well.
[01:04:33.049 --> 01:04:35.611]  This is 21st century full-spectrum dominance.
[01:04:35.931 --> 01:04:36.691]  Just like the Pentagon.
[01:04:37.452 --> 01:04:40.353]  He funds Al-Qaeda and Israel funds it as well, so the British.
[01:04:40.973 --> 01:04:42.173]  So they can then have the enemy.
[01:04:42.514 --> 01:04:44.154]  The Al-Qaeda boss is CIA!
[01:04:45.014 --> 01:04:48.175]  The low-level poor guy blowing himself up doesn't even know it!
[01:04:52.497 --> 01:04:52.797]  That!
[01:04:53.905 --> 01:04:54.926]  That is how they operate.
[01:04:55.526 --> 01:04:57.067]  That is how they get this done.
[01:04:57.508 --> 01:04:58.749]  That is what they're doing.
[01:04:59.089 --> 01:05:00.650]  They don't want us to march on them.
[01:05:00.850 --> 01:05:05.213]  They want us to march on each other and destroy what's left of a free market and wealth in this country.
[01:05:05.373 --> 01:05:06.234]  You like globalism?
[01:05:06.474 --> 01:05:07.335]  You like socialism?
[01:05:07.495 --> 01:05:08.396]  You like big government?
[01:05:08.536 --> 01:05:09.696]  Has it been better for you?
[01:05:09.957 --> 01:05:15.521]  They got a bunch of dirty leg hippies out there telling everybody that that's the answer and blaming free market.
[01:05:16.041 --> 01:05:22.925]  When we left the free market, when this country had somewhat of a free market, we had 10% growth rates on average from the 1780s until 1913.
[01:05:24.146 --> 01:05:24.506]  Look it up.
[01:05:27.088 --> 01:05:33.711]  We've had a 3% growth rate since then with massive annual inflation, so we haven't had any growth at all.
[01:05:34.252 --> 01:05:36.473]  Since the 60s, the middle class has been disappearing.
[01:05:36.833 --> 01:05:40.055]  I want the banker coup to end, and I've actually identified them.
[01:05:40.335 --> 01:05:44.458]  They're masters at disguise, masters at camouflage, masters at distracting you.
[01:05:45.728 --> 01:05:46.831]  You want to march on Wall Street?
[01:05:46.872 --> 01:05:48.316]  We need to march on their masters.
[01:05:48.577 --> 01:05:52.349]  We need to march on the insiders, the crony people, the monopoly men.
[01:05:53.359 --> 01:05:54.459]  All right, I'm done ranting.
[01:05:54.499 --> 01:05:56.700]  Coming up in less than one hour, we've got to rebroadcast.
[01:05:56.720 --> 01:05:58.380]  Some of it's never before heard.
[01:05:58.400 --> 01:06:00.301]  Some of it's from the Nympho Wars Nightly News.
[01:06:01.441 --> 01:06:03.722]  We did a big Florida report that was so good Friday.
[01:06:04.322 --> 01:06:07.502]  I'm not sure if Jaron's going to have that on there because I just sprung that on him to put it into the rebroadcast.
[01:06:07.542 --> 01:06:12.064]  We've got quite a rebroadcast lined up for you, 4 to 6 p.m., and then back tomorrow live, 11 a.m.
[01:06:12.084 --> 01:06:12.444]  Central.
[01:06:13.104 --> 01:06:13.684]  I'll be here.
[01:06:13.824 --> 01:06:16.765]  Obviously, I'm sweating because in the RV, we've got to turn the A.C.
[01:06:16.845 --> 01:06:18.105]  off, and I've been on for over an hour.
[01:06:18.665 --> 01:06:21.366]  It's about 90 degrees outside, so I'm starting to cook in here.
[01:06:22.486 --> 01:06:23.847]  We're going after the real enemy.
[01:06:23.867 --> 01:06:24.808]  I know I keep repeating it.
[01:06:24.868 --> 01:06:26.329]  You gotta get this out to people.
[01:06:26.750 --> 01:06:28.812]  It's not Wall Street and capitalism.
[01:06:29.272 --> 01:06:30.393]  It's insiders.
[01:06:30.493 --> 01:06:31.934]  It's the big six megabanks.
[01:06:32.715 --> 01:06:35.818]  They've gotten $27 trillion conservatively.
[01:06:35.838 --> 01:06:36.859]  $16.5 trillion was secret.
[01:06:36.879 --> 01:06:38.040]  We just learned about it a few months ago.
[01:06:40.082 --> 01:06:41.062]  $16 plus trillion dollars.
[01:06:41.743 --> 01:06:43.785]  The entire GDP isn't even near that every year.
[01:06:45.253 --> 01:06:48.535]  My God, that's bigger than the entire budget deficit.
[01:06:49.196 --> 01:06:50.477]  This isn't money we owe.
[01:06:50.797 --> 01:06:51.858]  We'd be in milk and honey.
[01:06:52.198 --> 01:06:54.439]  We have parasites sitting on top of us.
[01:06:55.480 --> 01:06:59.043]  It's time to take our republic back and to take our world back.
[01:06:59.083 --> 01:07:03.406]  The very same banks that rule us are the ones that rule third world countries and that rule Europe.
[01:07:03.606 --> 01:07:05.967]  They're the same ones setting up a financial dictatorship there.
[01:07:07.529 --> 01:07:11.992]  They're just calling it outright austerity there and saying they're going to take everything from the Germans.
[01:07:13.223 --> 01:07:13.784]  My God.
[01:07:14.604 --> 01:07:17.867]  Will Soros and Al Gore and the Rothschilds and all the scum beat us again.
[01:07:18.568 --> 01:07:20.289]  They might, because they've got the control right.
[01:07:20.469 --> 01:07:23.672]  They'll play the part of opposition and never tell their audience what's really going on.
[01:07:24.633 --> 01:07:26.935]  They'll put on this whole show like they're fighting with each other.
[01:07:27.155 --> 01:07:28.556]  Not me, I'm risking my life, folks.
[01:07:30.357 --> 01:07:31.999]  But we don't have any future if we don't beat these people.
[01:07:33.080 --> 01:07:35.282]  The Fed says they're surveilling all their, quote, enemies.
[01:07:36.043 --> 01:07:37.124]  They say they're worried.
[01:07:37.385 --> 01:07:38.446]  Well, they better be worried.
[01:07:38.947 --> 01:07:39.207]  OK.
[01:07:39.888 --> 01:07:40.148]  OK.
[01:07:40.648 --> 01:07:42.210]  I'll see you back live tomorrow at 11 a.m.
[01:07:42.250 --> 01:07:43.492]  The retransmission's coming up.
[01:07:44.433 --> 01:07:49.318]  And great job to the crew that's up there on Sunday.
[01:07:50.479 --> 01:08:00.447]  And again, pray for us driving back on the road and pray for a edge of protection up around our entire crew because what we're doing is going right up against the enemy toe-to-toe.
[01:08:00.787 --> 01:08:01.348]  Pray for us.
[01:08:01.748 --> 01:08:02.869]  Get the word out about what we're doing.
[01:08:03.169 --> 01:08:04.250]  It's Occupy the Fed.
[01:08:04.530 --> 01:08:05.431]  It's In the Fed.
[01:08:05.891 --> 01:08:07.152]  It is Expose the Fed.
[01:08:08.133 --> 01:08:09.815]  Get the information at InfoWars.com.
[01:08:09.835 --> 01:08:10.935]  Get this video when it's posted.
[01:08:10.955 --> 01:08:11.616]  Get out to everybody.
[01:08:11.636 --> 01:08:12.997]  I'm Alex Jones signing off.
[01:08:13.037 --> 01:08:13.778]  The rest is up to you.
[01:08:19.904 --> 01:08:20.465]  I don't see
