[00:00:00.089 --> 00:00:01.190]  We're good.
[02:16:47.580 --> 02:16:53.382]  That's their eugenics, which is then part of their religion, which has to have the human sacrifice, but I'm interrupting, go back.
[02:16:54.062 --> 02:16:59.544]  Yes, and so, there's no doubt about it, the big bankers and the British elite
[02:17:00.569 --> 02:17:01.890]  Who do exist in Britain.
[02:17:02.010 --> 02:17:04.132]  Most of them never appear on television.
[02:17:04.152 --> 02:17:05.172]  They're very old families.
[02:17:05.212 --> 02:17:07.234]  They come from the Norman descendancy.
[02:17:08.655 --> 02:17:11.357]  These characters are called the establishment in Britain.
[02:17:11.977 --> 02:17:16.140]  They are the real government above the so-called elected governments.
[02:17:16.701 --> 02:17:19.402]  And they don't play politics because politics is a game.
[02:17:19.422 --> 02:17:23.045]  And these characters do make an agenda.
[02:17:23.746 --> 02:17:28.489]  And if you look into one of their front organizations, one of the biggest front organizations that they have,
[02:17:29.255 --> 02:17:31.557]  It's the Royal Institute of International Affairs.
[02:17:32.398 --> 02:17:45.350]  And explain, that was then transplanted here as a regional governorship known as the CFR, and they have these behind-the-throne imperial shadow governments in all of the original holdings.
[02:17:46.011 --> 02:17:51.015]  Yes, and Margaret Thatcher admitted that publicly when she gave her tour of the world.
[02:17:51.055 --> 02:17:54.659]  The tour was called the New World Order back in the 90s.
[02:17:55.899 --> 02:18:01.802]  And she said, we ex-politicians, ex-premiers, ex-presidents all know each other.
[02:18:01.842 --> 02:18:02.662]  We never retire.
[02:18:02.682 --> 02:18:07.985]  She says, we have a parallel government, which is unelected to the people.
[02:18:08.325 --> 02:18:12.007]  We can get more done because we're not responsible to the public.
[02:18:12.327 --> 02:18:14.508]  And we work tirelessly towards this goal.
[02:18:15.428 --> 02:18:18.250]  So she admitted to what their establishment was.
[02:18:18.350 --> 02:18:20.191]  It is the Royal Institute of International Affairs.
[02:18:21.171 --> 02:18:24.973]  And they're given a royal charter by the British crown to exist.
[02:18:25.723 --> 02:18:28.846]  And to speak on behalf of the crown, the unelected elite.
[02:18:29.627 --> 02:18:32.950]  And they've been working tirelessly towards this world system.
[02:18:33.310 --> 02:18:42.098]  But again, to go back to how they created the two party sides, they go back to nature in ancient Egypt, and they talk about the laws of nature.
[02:18:42.658 --> 02:18:47.923]  And of course, they talked about spring, and then you'd have fall in this opposition, and summer and winter.
[02:18:48.424 --> 02:18:51.026]  And therefore, the whole idea was everything works in harmony.
[02:18:51.772 --> 02:18:57.217]  To a new beginning, if you go through the process of having opposites in battle and conflict.
[02:18:58.138 --> 02:19:05.845]  And it was updated much later and put to new terminology with Hegel, who called it thesis, antithesis and synthesis.
[02:19:06.526 --> 02:19:10.770]  Synthesis is the merging together of the two opposing sides in a compromise.
[02:19:11.514 --> 02:19:36.025]  And over thousands of years, the elites developed this, and if the elites didn't develop this, and if the power behind the throne, who was always his magicians, they were just the con artists, they understood psychology, that is the hidden mystery religion, they then put on the theater for those out there in the general public or the congregation, and that is the big secret, is just how to punch the buttons in people's minds.
[02:19:36.705 --> 02:19:38.106]  Is that your take on it, Alan Watt?
[02:19:38.566 --> 02:19:39.426]  It's old formula.
[02:19:39.526 --> 02:19:40.226]  That's right, formula.
[02:19:40.287 --> 02:19:40.827]  Formula.
[02:19:40.867 --> 02:19:41.807]  We'll be right back.
[02:19:41.827 --> 02:19:47.409]  We're gonna get into their mindset, what they believe, not just what they tell us, and their extermination plans for you and your family.
[02:19:48.670 --> 02:19:50.070]  It is a big idea.
[02:19:50.090 --> 02:19:52.191]  A new world order.
[02:19:52.912 --> 02:19:53.832]  In the near future.
[02:19:54.736 --> 02:19:57.459]  Earth is dominated by a powerful world government.
[02:19:57.800 --> 02:19:59.942]  It's known as the Bilderberg Group.
[02:20:00.643 --> 02:20:02.866]  Could their objective be world domination?
[02:20:03.427 --> 02:20:05.850]  For thousands of years, their dark order grew.
[02:20:06.611 --> 02:20:13.939]  Now, as they hail the birth of the New World Order, their great dream of exterminating 80% of humanity is at hand.
[02:20:16.943 --> 02:20:21.926]  For the first time in history, the elite's plan for world government is blown wide open.
[02:20:22.407 --> 02:20:25.869]  You will learn the secret that drives the entire New World Order agenda.
[02:20:26.269 --> 02:20:28.731]  Bill of Rights is making great progress toward a world government.
[02:20:28.831 --> 02:20:29.972]  Most people have no idea.
[02:20:29.992 --> 02:20:30.772]  They're not after money.
[02:20:30.792 --> 02:20:31.853]  They have all the money they need.
[02:20:32.073 --> 02:20:32.774]  They're after power.
[02:20:33.034 --> 02:20:33.874]  That's their aphrodisiac.
[02:20:34.195 --> 02:20:38.718]  Order Endgame on DVD at PrisonPlanet.com or InfoWars.com.
[02:20:38.938 --> 02:20:42.440]  Or watch it online right now at PrisonPlanet.tv.
[02:20:42.900 --> 02:20:43.281]  Endgame.
[02:20:43.681 --> 02:20:45.222]  Blueprint for global enslaving.
[02:20:45.702 --> 02:20:46.783]  You have been warned.
[02:20:48.045 --> 02:20:50.829]  The Road Warrior radio broadcast bringing you the quickening.
[02:20:51.330 --> 02:20:54.655]  Are you tired of talk shows that preach over you and talk over your head?
[02:20:54.915 --> 02:21:00.804]  Eric Arthur Blair, commonly known as George Orwell, said the great enemy of clear language is insincerity.
[02:21:01.528 --> 02:21:03.970]  Are you looking for a fresh, new voice in the fight for liberty?
[02:21:04.330 --> 02:21:15.019]  Then tune in to Road Warrior Radio, bringing you the quickening on the one and only GCN Network, live Sundays at 11 Pacific and 1 Central, or on demand at roadwarriorradio.com.
[02:21:15.299 --> 02:21:17.941]  The Road Warrior is a program dedicated to you, the listener.
[02:21:18.321 --> 02:21:20.383]  Are you tired of all the misinformation and lies?
[02:21:20.923 --> 02:21:23.203]  Are you hearing too much noise and not enough signal?
[02:21:23.304 --> 02:21:29.365]  The Road Warrior Radio unveils the truth and exposes the lies and disinfo that pervade society.
[02:21:29.665 --> 02:21:34.386]  Have you noticed all areas of American civics have slanted in to usher in the One World Nation State?
[02:21:34.626 --> 02:21:38.766]  The Road Warrior Radio Broadcast is dedicated to presenting the quickening at hand.
[02:21:39.106 --> 02:21:40.007]  Time is running out.
[02:21:40.207 --> 02:21:43.327]  Tune into the quickening on the Road Warrior Radio Broadcast.
[02:21:43.827 --> 02:21:46.808]  Sponsored by Free From Mortgage Debt Now dot com.
[02:21:47.890 --> 02:21:49.572]  Our beloved Republic is on her knees.
[02:21:49.892 --> 02:21:53.335]  The forces of globalism are destroying national sovereignty worldwide.
[02:21:53.515 --> 02:21:55.396]  But in Liberty's darkest hour, there is hope.
[02:21:55.997 --> 02:21:58.739]  The first time in modern history, the people are beginning to wake up.
[02:21:59.040 --> 02:22:04.564]  It is essential that Patriots worldwide accelerate their fellow man's understanding of the New World Order Master Plan.
[02:22:04.824 --> 02:22:08.768]  We have a short time frame to fully awaken and energize the people to meet this threat.
[02:22:09.108 --> 02:22:14.030]  In the Info War, PrisonPlanet.tv is a powerful weapon in the battle to regain our freedom.
[02:22:14.310 --> 02:22:17.091]  PrisonPlanet.tv is a vault of forbidden information.
[02:22:17.391 --> 02:22:24.274]  All 18 of my documentary films can be downloaded or streamed in super high quality directly to your computer or iPhone and shared with others.
[02:22:24.654 --> 02:22:30.516]  Thousands of special video reports, from tainted vaccines to martial law, can be found in this online video library.
[02:22:30.676 --> 02:22:35.218]  My weekly news television broadcast, thousands of exclusive audio interviews, and so much more.
[02:22:35.578 --> 02:22:38.041]  The Info War is waiting for you to set it free.
[02:22:38.382 --> 02:22:40.084]  Join PrisonPlanet.tv.
[02:22:40.465 --> 02:22:42.227]  Burn the info bombs to disk.
[02:22:42.447 --> 02:22:44.270]  Put them on the file sharing networks.
[02:22:44.610 --> 02:22:46.032]  Bring down the New World Order.
[02:22:46.413 --> 02:22:47.174]  PrisonPlanet.tv
[02:22:48.760 --> 02:22:51.702]  Spyville.com is your choice for everything spy related.
[02:22:51.922 --> 02:22:59.888]  Stealth cameras cleverly disguised as items commonly found around the home, night vision cameras, covert phone and voice recorders, powerful binoculars, security systems and more.
[02:23:00.108 --> 02:23:05.932]  Find hidden cameras wherever you go with a small handheld spy finder and locate hidden transmitters with one of our bug detectors.
[02:23:06.252 --> 02:23:11.915]  Spyville.com also carries a wide variety of night vision scopes, allowing you to see in the darkest of conditions.
[02:23:12.135 --> 02:23:16.817]  Protect your home and business with our complete line of security cameras, made to fit any situation.
[02:23:17.037 --> 02:23:19.879]  We also carry a large selection of personal security devices.
[02:23:20.099 --> 02:23:26.942]  Keep your personal belongings secure using our hidden safes made out of everyday household items, including an outlet safe and even an underwear safe.
[02:23:27.222 --> 02:23:32.147]  Go to Spyville.com, that's S-P-Y-V-I-L-L-E dot com, or call us today at 866-779-8455, that's 866-779-8455.
[02:23:32.167 --> 02:23:34.670]  Use promotional code GCN007 and receive a 5% discount when ordering online.
[02:23:34.710 --> 02:23:36.732]  Spyville.com, where your personal security and well-being is our goal.
[02:24:02.122 --> 02:24:05.365]  In about 35 minutes we're going to go live with video feeds at PrisonPlanet.tv.
[02:24:05.385 --> 02:24:14.733]  You'll be able to hear the audio for free at InfoWars.com in the fourth hour, in a higher bitrate, or on the mainstream at InfoWars.com.
[02:24:14.933 --> 02:24:24.501]  And we're going to be hooking into the satellites and all the affiliates in the next few weeks for our regular radio listeners out there in AMNF and Lambert stations that choose to carry it.
[02:24:24.541 --> 02:24:26.703]  Going back to Alan Watt, please continue.
[02:24:26.723 --> 02:24:28.885]  You know, we've talked about the grid they built.
[02:24:28.905 --> 02:24:29.726]  We're going to get more into that.
[02:24:30.544 --> 02:24:36.247]  Specifically, their mindsets, what they believe, what they're into, where they think they're going.
[02:24:37.687 --> 02:24:39.088]  From your research, get into that, Alan.
[02:24:40.529 --> 02:24:43.550]  Where they're going is to a utopia.
[02:24:43.590 --> 02:24:47.112]  They've talked about a utopia, a golden age for thousands of years.
[02:24:48.832 --> 02:24:55.215]  Every elite has talked about the possibility of immortality in this world, in this particular body.
[02:24:57.037 --> 02:25:03.820]  Understanding nature once again, in other words, science, by conquering the laws of nature to conquer death for themselves.
[02:25:05.161 --> 02:25:07.282]  And there's no doubt about it.
[02:25:08.583 --> 02:25:16.667]  They want to fix, as they say in their old religions, the spirit and the physical body for eternity.
[02:25:17.727 --> 02:25:18.708]  And no more.
[02:25:19.068 --> 02:25:23.230]  And the top two, many of them do believe in reincarnation, but they believe
[02:25:23.775 --> 02:25:28.258]  That they are the most evolved species, both spiritually and physically, on the planet.
[02:25:29.459 --> 02:25:39.886]  Later, this was brought out by Charles Darwin under another guise, a pseudo-scientific guise of determinism through superior types.
[02:25:40.087 --> 02:25:40.967]  Yeah, let's be clear.
[02:25:41.528 --> 02:25:49.113]  They claim on the surface they're atheists, but they're actually deep occultists and believe they're God and have God complexes.
[02:25:49.493 --> 02:25:50.534]  That's why they've got giant
[02:25:51.445 --> 02:25:58.646]  Heavy cyclotrons colliding heavy particles, which the equations show could cause a huge chain reaction and destroy the whole planet.
[02:25:58.887 --> 02:25:59.827]  They can't help it, though.
[02:25:59.847 --> 02:26:00.707]  They've got to play God.
[02:26:01.427 --> 02:26:02.007]  They have to.
[02:26:02.727 --> 02:26:10.229]  And they truly do believe that through their advanced sciences, they will dominate nature and everything in it.
[02:26:10.769 --> 02:26:19.411]  When you look at the old Psalms written for pharaohs, you'll see that the psalm would say the pharaoh is God.
[02:26:19.531 --> 02:26:20.571]  He is God on Earth.
[02:26:21.400 --> 02:26:23.802]  And he owns everything in the world.
[02:26:24.202 --> 02:26:27.604]  Everything that flies, crawls, walks, or burrows in the earth is his.
[02:26:28.164 --> 02:26:29.045]  The land is his.
[02:26:29.505 --> 02:26:30.406]  The people are his.
[02:26:31.086 --> 02:26:32.887]  He was the owner of everything.
[02:26:33.468 --> 02:26:34.709]  And it hasn't really changed.
[02:26:35.389 --> 02:26:40.933]  The elite truly believe that we should worship them for giving us their system.
[02:26:42.213 --> 02:26:44.535]  We should worship them for giving us jobs.
[02:26:45.308 --> 02:26:45.508]  I think
[02:27:05.151 --> 02:27:14.919]  But through the genotype of different people and the Human Genome Project, they're going to take the best genes and create a better race of purpose-made slaves.
[02:27:15.380 --> 02:27:18.202]  This has been published in many scientific journals.
[02:27:19.723 --> 02:27:22.185]  Purpose-made humans for purpose-made jobs.
[02:27:22.545 --> 02:27:25.968]  That's right, and what, in 1916, H.G.
[02:27:26.008 --> 02:27:30.352]  Wells had already written about atomic and hydrogen bombs, because Max Planck and others
[02:27:31.261 --> 02:27:33.483]  By 1905, it already put out the equations.
[02:27:33.883 --> 02:27:36.045]  Probably before that, that's when they told the public about it.
[02:27:36.065 --> 02:27:40.489]  And then they used Einstein as the vehicle to basically publicize it.
[02:27:41.770 --> 02:27:47.135]  They had, you know, he had written about the Eloi and Morlocks almost a hundred years ago.
[02:27:47.915 --> 02:27:50.578]  This elite, cold-blooded, psychopathic elite and their slaves.
[02:27:51.518 --> 02:27:56.042]  And going back 150 years ago to Galton and his cousin, of course, Darwin.
[02:27:56.223 --> 02:27:57.804]  This is all an endgame, ladies and gentlemen.
[02:27:58.462 --> 02:27:59.983]  They already believed they were the super race.
[02:28:00.003 --> 02:28:07.208]  They interbred and actually made unhealthy lunatics or people who had extra or less chromosomes.
[02:28:08.408 --> 02:28:09.529]  Massive genetic problems.
[02:28:10.009 --> 02:28:11.831]  So now they want to prove they're the best.
[02:28:12.411 --> 02:28:18.495]  They're saying, OK, well, we'll actually come in artificially, just like in Huxley's 1933 Brave New World.
[02:28:18.775 --> 02:28:20.196]  We're going to make you stupid.
[02:28:21.096 --> 02:28:22.397]  Oh, there's no doubt about it.
[02:28:22.477 --> 02:28:25.159]  They had meetings at the beginning of the 20th century.
[02:28:26.275 --> 02:28:39.399]  On how to dominate the public, the general public, the entire planet, through chemical means, through ways of using chemicals to lobotomize specific parts of the brain.
[02:28:39.519 --> 02:28:39.979]  Fluoride!
[02:28:40.479 --> 02:28:43.340]  Yeah, to make people more, and also by using the needle.
[02:28:43.520 --> 02:28:48.501]  Even Bertrand Russell talked about the use of the needle will make people very compliant.
[02:28:49.401 --> 02:28:54.863]  And it can, it can target specific parts of the brain through chemicals or viruses that it can send right to your brain.
[02:28:55.498 --> 02:29:04.025]  And I really do believe that that's the main reason for inoculations because we look at the IQ dropping, plunging since the 1950s.
[02:29:04.185 --> 02:29:09.390]  Just like sperm dropping and then all the PR ads about how good the shots are for you.
[02:29:10.971 --> 02:29:19.878]  And people are becoming so unhealthy that surgeons are calling me telling me that they're opening up young men and their bodies inside are of advanced aging.
[02:29:19.898 --> 02:29:21.680]  I think they were 17 years old.
[02:29:22.549 --> 02:29:25.370]  Well, that's the GMO food, which they knew would do that as well.
[02:29:26.370 --> 02:29:29.671]  Ladies and gentlemen, you're being orderly exterminated with soft kill weapons.
[02:29:30.251 --> 02:29:31.472]  All Pentagon run.
[02:29:31.512 --> 02:29:32.332]  Hope you enjoy it.
[02:29:33.392 --> 02:29:34.473]  Go ahead and serve the system.
[02:29:34.513 --> 02:29:35.873]  Those that are laughing, they're killing you.
[02:29:35.913 --> 02:29:37.053]  I know you love your masters.
[02:29:37.534 --> 02:29:38.074]  We'll be right back.
[02:29:38.274 --> 02:29:39.174]  We're on the march.
[02:29:39.654 --> 02:29:41.255]  The Empire's on the run.
[02:29:42.195 --> 02:29:44.876]  Alex Jones and the GCN Radio Network.
[02:29:48.328 --> 02:29:54.134]  The ideology powering the Democrats and Republicans is not liberalism or conservatism, but globalism.
[02:29:54.435 --> 02:29:59.480]  Globalists are concerned with what's good for the American empire, instead of what's fair for the American people.
[02:29:59.761 --> 02:30:06.148]  The only antidote to the poison of globalism is nationalism, which is why you should be reading the Nationalist Times each month.
[02:30:06.468 --> 02:30:15.734]  Published monthly since 1985, The Nationalist Times features outstanding writers and columnists who promote a common sense, intelligent, and passionate alternative to the reigning party line.
[02:30:15.934 --> 02:30:19.076]  Find out why The Nationalist Times has many thousands of loyal readers.
[02:30:19.396 --> 02:30:25.000]  Subscribe now to The Nationalist Times, America's best patriotic newspaper, for just $19 for one year.
[02:30:25.200 --> 02:30:27.161]  That's less than half the regular subscription price.
[02:30:27.481 --> 02:30:35.285]  Subscribe today by sending $19 to The Nationalist Times, 10161 Park Run Drive, Suite 150, Las Vegas, Nevada, 89145.
[02:30:37.086 --> 02:30:42.848]  That's The Nationalist Times, 10161 Park Run Drive, Suite 150, Las Vegas, Nevada, 89145.
[02:30:42.988 --> 02:30:43.969]  Or subscribe online at ANU.org.
[02:30:48.658 --> 02:30:54.540]  Attention GCN listeners, would you like to watch uncensored, unregulated, even banned TV on your computer?
[02:30:54.660 --> 02:31:06.143]  Well now you can watch satellite TV on your PC with an extremely simple hookup that allows computer owners to pick up more channels than any sane person can even watch without paying monthly cable or satellite fees.
[02:31:06.543 --> 02:31:07.364]  Here's the story.
[02:31:07.684 --> 02:31:15.526]  New video feed technology lets anyone with a high-speed internet connection gain instant access to an endless list of underground channels from all over the globe.
[02:31:15.846 --> 02:31:17.407]  And here's the best part, it's 100% legal.
[02:31:18.687 --> 02:31:24.792]  And it works at home, the office, or even in other countries to grab television channels and video feeds at your command.
[02:31:25.112 --> 02:31:29.516]  GCN listeners can use it to watch hundreds of conspiracy videos absolutely free.
[02:31:29.936 --> 02:31:34.080]  Best of all, you could be watching free TV on your PC in five minutes or less.
[02:31:34.260 --> 02:31:35.080]  It's that simple.
[02:31:35.381 --> 02:31:38.683]  Just go to www.orderfreetv.com.
[02:31:39.004 --> 02:31:42.006]  That's www.orderfreetv.com.
[02:31:42.306 --> 02:31:47.911]  To watch unregulated TV on your PC, go to www.orderfreetv.com.
[02:31:49.531 --> 02:31:49.971]  Alright, Dad.
[02:31:50.252 --> 02:31:51.253]  Let me get this straight.
[02:31:51.533 --> 02:31:53.596]  Uncivil Liberties takes place in the future, right?
[02:31:53.716 --> 02:31:54.577]  Like Star Wars?
[02:31:54.737 --> 02:31:55.357]  Yeah, that's right.
[02:31:55.578 --> 02:31:56.559]  Slightly in the future.
[02:31:56.759 --> 02:31:57.560]  Wait a second.
[02:31:57.840 --> 02:32:00.904]  I thought Star Wars took place a long, long time ago.
[02:32:01.104 --> 02:32:02.025]  Alright, Einstein.
[02:32:02.165 --> 02:32:04.207]  But it is kind of like Star Wars anyway.
[02:32:04.347 --> 02:32:10.975]  Just like Star Wars, there's an evil empire and some people have started an armed rebellion to fight the evil empire.
[02:32:11.235 --> 02:32:14.357]  Okay, so don't tell me, the government's the bad guys again?
[02:32:14.517 --> 02:32:15.358]  Yep, that's right.
[02:32:15.638 --> 02:32:17.979]  Oh, so your character's like Luke Skywalker?
[02:32:18.359 --> 02:32:19.120]  Not exactly.
[02:32:19.420 --> 02:32:21.381]  I know, you're Chewbacca!
[02:32:21.521 --> 02:32:30.427]  Not really, but my character does help the rebellion to stop the government's evil tracking system, which is happening now in the real world, just like in Uncivil Liberties.
[02:32:30.607 --> 02:32:33.228]  Wait a second, they can't track us, it's a free country!
[02:32:33.749 --> 02:32:34.289]  Exactly.
[02:32:35.322 --> 02:32:38.965]  Uncivil Liberties, a political thriller ripped from today's headlines.
[02:32:39.125 --> 02:32:43.909]  Go to uncivilliberties.com to receive your full-length feature on DVD for only $13.95.
[02:32:45.090 --> 02:32:47.612]  Purchase a copy today at uncivilliberties.com.
[02:32:53.012 --> 02:33:18.698]  All right, ladies and gentlemen, this is going to be our maiden voyage today.
[02:33:20.982 --> 02:33:24.904]  The audio is going out for the fourth hour at InfoWars.com.
[02:33:24.964 --> 02:33:30.687]  We're going to be taking your calls off a new phone number for the time being.
[02:33:32.528 --> 02:33:39.231]  Coming up in the fourth hour today that starts at two o'clock central, and Alan Watt will be with us for the duration of that hour.
[02:33:41.292 --> 02:33:45.934]  Also, we're going to take the hour-long encoding of my document cam, of the video cam in here on me,
[02:33:46.678 --> 02:33:53.741]  And on the video clips we play, Anne Allen Watt, and that will be uploaded and posted at PrisonPlanet.tv within a few hours of the end of the show.
[02:33:55.442 --> 02:34:02.805]  Because this is the internet, and sometimes there will be glitches on the cam when thousands and thousands of people are on there, but we're always encoding here locally.
[02:34:03.265 --> 02:34:08.708]  We've got one machine encoding now, we're going to go to about two soon as backup, and so you'll always be able to see it, period.
[02:34:09.562 --> 02:34:10.724]  It's going to be very, very timely.
[02:34:11.084 --> 02:34:15.910]  Always, even if you miss it live while you're at work, you'll be able to get home and there'll be the new video for you five days a week.
[02:34:16.350 --> 02:34:19.294]  We're even looking into coming in with just a basic webcam on the Sunday show.
[02:34:21.636 --> 02:34:24.397]  Yes, and so the dialectical process works so well because
[02:34:50.296 --> 02:34:57.879]  The public, as I say, will always pick this side or that side, whichever one appeals to them, or whichever side their father or mother has followed before.
[02:34:58.380 --> 02:35:01.521]  They adopt the same attitude, and they don't think beyond that.
[02:35:02.221 --> 02:35:11.185]  However, this agenda was to be set up under a new system, eventually, that would take over from this vague term called democracy.
[02:35:11.245 --> 02:35:15.247]  We've never really had a true democracy in the history of the world.
[02:35:17.937 --> 02:35:32.367]  The new system that would come in, and this was published at the beginning of the 20th century, it said that under this new democracy, only those biggest groups that exist and who are authorized to exist would have a say in the affairs of government.
[02:35:32.607 --> 02:35:35.269]  We now call them non-governmental organizations.
[02:35:35.970 --> 02:35:40.793]  And so with the use of, again, front NGO groups, non-governmental organizations,
[02:35:41.340 --> 02:35:48.166]  Who would pretend to demand from government on behalf of the public that certain laws be passed on various things.
[02:35:48.847 --> 02:35:52.450]  They would guide this whole system into their brave new world scenario.
[02:35:52.490 --> 02:36:02.459]  And it's all stated, and they brag even in these textbooks, hundreds of books out there, well at least some of the names, that the slaves never read so we can admit they're slaves, and they also point
[02:36:03.326 --> 02:36:09.216]  At the rent-a-mob NGOs, non-governmental organizations, and then say that that is the grassroots.
[02:36:09.296 --> 02:36:12.081]  Really, this is all an elaborate thespian.
[02:36:12.101 --> 02:36:15.246]  The whole world is a stage, each of us a player upon it.
[02:36:15.627 --> 02:36:16.428]  Of course, we know that
[02:36:17.623 --> 02:36:18.844]  Shakespeare was an insider.
[02:36:18.864 --> 02:36:23.989]  That was really just an acronym for a group of Illuminists that wrote under his name.
[02:36:24.229 --> 02:36:26.491]  He really wasn't writing a book a week, ladies and gentlemen.
[02:36:26.871 --> 02:36:27.772]  And the history shows that.
[02:36:27.812 --> 02:36:30.014]  Some say it was really the king or the prince.
[02:36:30.054 --> 02:36:31.215]  Well, it was.
[02:36:31.635 --> 02:36:37.561]  William Shakespeare was just a front for a whole group of these people to put this out.
[02:36:38.101 --> 02:36:44.507]  And so they expansively then pre-programmed the public control both sides of the debate.
[02:36:45.180 --> 02:36:45.861]  Mm-hmm.
[02:36:45.941 --> 02:36:54.366]  It was even deeper because they introduced a whole new language into England with the King James Bible and Shakespeare around the same time.
[02:36:55.167 --> 02:37:05.034]  Because prior to that, if you read the writings of Chaucer and others around the 11th century, you'll see that they were speaking a form of Saxon German.
[02:37:05.874 --> 02:37:12.038]  And so they even upgraded the language because language itself is very important to this whole agenda.
[02:37:12.299 --> 02:37:13.439]  We think in a language.
[02:37:13.459 --> 02:37:14.280]  We're like computers.
[02:37:15.189 --> 02:37:24.780]  And technically, and they knew this a long time ago, if they gave you a certain type of language, and they already know the logic, like the logic of a computer,
[02:37:25.539 --> 02:37:37.002]  Then the programmer will know the answer to every question that you as a being must arrive at, because you'll use your logic, use their language, and you'll arrive at the predestined conclusion.
[02:37:37.083 --> 02:37:38.883]  Why do people love logos?
[02:37:39.383 --> 02:37:50.887]  The Volkswagen logo, the CBS logo, because in our development we would know what if a spider was poisonous or not by its spots, or by its red hourglass, or by its little violin.
[02:37:51.387 --> 02:37:51.907]  We would know
[02:37:53.190 --> 02:37:55.932]  Whether a fish was good to eat by its spots, by the way it looks.
[02:37:56.212 --> 02:38:07.620]  And so language really, in the human mind, is symbols or characters, like in Chinese or Japanese, where it's pictorial, pictographs, pictures.
[02:38:08.001 --> 02:38:19.749]  They then come in and change the meaning of those words and then add new mental recognition to those verbal signals and they are now altering those.
[02:38:20.712 --> 02:38:21.753]  Yes, very, very simple.
[02:38:22.254 --> 02:38:23.255]  It's very, very simple.
[02:38:23.335 --> 02:38:25.878]  And sure enough, they do keep changing the meanings of words.
[02:38:25.959 --> 02:38:30.084]  And George Orwell warned us about that, too, how easy it is to do.
[02:38:30.544 --> 02:38:36.151]  And if you start to adapt and adopt the new terms that are given to you, you're being programmed.
[02:38:36.607 --> 02:38:37.187]  Automatically.
[02:38:37.428 --> 02:38:51.337]  Most people today, and this was written about in the 1960s by the Royal Institute of International Affairs, when they had the world meeting to decide which organisation, which country would lead the world for the new culture, and they said that they'd give the job to Hollywood.
[02:38:51.917 --> 02:38:57.121]  Most young people that watch all these soaps and so on, the dramas, their school dramas and so on,
[02:38:57.580 --> 02:39:07.247]  And they don't realize there's new words, new vocabulary being introduced, new meanings of words as they change them, and they start to parrot them, they mimic them, as Charles Galton Darwin said.
[02:39:07.668 --> 02:39:15.354]  So this is an age-old technique of controlling culture through the use of words and the gradual... Now let's be clear.
[02:39:16.074 --> 02:39:20.538]  That was firmly institutionalized going back 50 years ago where the FBI
[02:39:22.296 --> 02:39:29.102]  Would oversee all the production houses and have you arrested or blackballed if you didn't follow the order.
[02:39:29.222 --> 02:39:30.603]  There is the overt control.
[02:39:30.623 --> 02:39:44.254]  Now today, the feds since 2001 have been spending 45 million a year, and this was in the Washington Post, LA Times, to just pay one script writing house
[02:39:44.958 --> 02:39:57.593]  To write the quote government terror scripts and then you look and they're actually using those terror scripts in real attack so it goes vice versa and then I remember having the lone gunman and X-Files star Dean Hagelin
[02:39:58.593 --> 02:40:00.254]  He called me up and said, I want to come visit you.
[02:40:00.614 --> 02:40:06.575]  He said, listen, the CIA visited us and they would plant these on us and tell us, hey, it's a good idea if you use this.
[02:40:06.595 --> 02:40:07.256]  So I want to be clear.
[02:40:07.816 --> 02:40:10.777]  Everybody in Hollywood isn't marching around getting CIA orders.
[02:40:11.717 --> 02:40:12.857]  It's the top producers.
[02:40:12.917 --> 02:40:15.498]  It's the top production houses.
[02:40:15.598 --> 02:40:18.799]  They decide what they want to pick out of the millions of scripts.
[02:40:19.279 --> 02:40:27.382]  And then once you start ideas rolling, it magnifies and others parrot it, adapt it, change it, and don't even know they're taking part in a larger program.
[02:40:29.831 --> 02:40:36.214]  One month before 9-11 happened, the International Censorship Committees of the world met.
[02:40:37.615 --> 02:40:40.857]  And I didn't know at that time we had an International Censorship Committee.
[02:40:40.877 --> 02:40:42.077]  I knew every country had one.
[02:40:42.898 --> 02:40:48.741]  And you think your censorship committee is there to see what you'll be exposed to on television, and so on.
[02:40:49.321 --> 02:40:50.301]  And it's there to protect you.
[02:40:51.002 --> 02:40:55.804]  But they published their findings, and they published their speeches from the international meeting.
[02:40:56.826 --> 02:41:23.672]  This got lost immediately when the bombings happened at 9-11, but I remember them and I cut them up in newspapers because they had speeches given, identical speeches written by the same scripter, obviously, for two professors, one in the United States who attended the meeting, one in Canada at a university here, and they said, now we have won the battle for homosexuality and lesbianism and so on, we shall push the envelope.
[02:41:23.772 --> 02:41:25.852]  Our next target is for bestiality
[02:41:26.570 --> 02:41:26.770]  Thank you.
[02:41:42.350 --> 02:41:48.713]  And that's because they have to cold-bloodedly remove the old basic human programming to keep tribes together and healthy.
[02:41:48.953 --> 02:42:01.318]  They have to fracture, break up families, break up societies, reduce us to isolated creatures who only have a relationship with the flickering television or computer screen being programmed by our imaginary friends.
[02:42:02.208 --> 02:42:03.609]  And they even call the show Friends.
[02:42:04.369 --> 02:42:12.814]  And it must be very... You see, again, Blair or George Orwell talked about this ability for bureaucracies to adapt so quickly.
[02:42:12.874 --> 02:42:26.262]  What's true and correct one day, you must truly instantly believe it, this new correctness for today, even though it's diametrically opposed to your conditioning yesterday, and it's constant adaptation of political correctness.
[02:42:26.302 --> 02:42:29.084]  Now, the term political correctness came from the Soviet Union.
