[00:00:00.668 --> 00:00:03.931]  1998.
[03:13:55.103 --> 03:14:00.908]  In fact, we're not in control of this agency, and later on, at a very advanced stage, my father
[03:14:01.788 --> 03:14:07.013]  Confess to me of his knowledge and his role in the assassination of President John F. Kennedy.
[03:14:08.094 --> 03:14:26.010]  Now, the things that he told me, I got an article that came out in Rolling Stone Magazine, that's how the story broke, and then Alex, you were one of the first, I think the first radio station to break this nationwide after the Rolling Stone story came out in April 2000.
[03:14:28.564 --> 03:14:28.885]  I think so.
[03:14:44.265 --> 03:15:10.903]  uh... expatriates uh... that uh... were working under the protection of the the uh... cia and of president johnson and of the fbi to uh... to assassinate president kennedy because he was viewed as soft on communism uh... he was viewed as uh... the danger to the the true and and secret uh... uh... desires of the military industrial complex uh... way back in nineteen sixty three
[03:15:11.543 --> 03:15:32.649]  So, what's important about this little window of history here is that this, I believe, was the first stab at the American Constitution and the first time that the secret government really had stepped in and taken control of this country in a well-carried-out coup d'etat, which my father was a part of.
[03:15:33.469 --> 03:15:39.111]  In my book, as you mentioned, has just come out as an e-book on my website, stjohnhunt.com,
[03:15:41.131 --> 03:15:56.536]  I supply all the handwritten memos and the photographs and the notes that my father wrote to me on his deathbed in Miami, Florida when I flew down there and he confessed his knowledge and his involvement in the assassination of President Kennedy.
[03:15:56.576 --> 03:16:02.438]  So the reason this is important is because we all have to understand that this kind of stuff has been going on a long time.
[03:16:03.078 --> 03:16:11.600]  It's going on today, even bigger and worse than ever, and thank God we have people like you, Alex, to bring out the truth.
[03:16:13.120 --> 03:16:22.742]  This book has been shopped to various publishers on the East Coast of New York, and people are just scared to take this on.
[03:16:23.463 --> 03:16:29.404]  So I went ahead and published it as an e-book, which you can get on my website, stjohnhunt.com.
[03:16:31.533 --> 03:16:32.413]  Well, continue.
[03:16:32.513 --> 03:16:37.655]  I mean, break down some of the things that are covered in the book, because this is amazing information.
[03:16:37.695 --> 03:16:40.376]  You would think that the mainstream publishers would want to publish it.
[03:16:40.396 --> 03:16:41.336]  It's a very well-written book.
[03:16:41.356 --> 03:16:41.776]  I've read it.
[03:16:42.276 --> 03:16:43.556]  A lot of other people did look at it.
[03:16:43.576 --> 03:16:44.717]  The publishers are scared.
[03:16:45.117 --> 03:16:48.078]  I mean, this is smoking gun, handwritten notes, documents.
[03:16:48.478 --> 03:16:52.579]  I mean, this is really the key, one of the biggest smoking guns ever.
[03:16:52.599 --> 03:16:53.359]  There's been others.
[03:16:53.879 --> 03:16:59.301]  This is kind of the coup de grace, and no, they won't touch it, because they've got so much hinging on the myth
[03:16:59.941 --> 03:17:14.846]  And selling the myth that they told the truth about the JFK killing being a lone assassin, I'm surprised they didn't say the Tooth Fairy did it or that Kennedy bumped his head on the side of a car like they said Budo did when there's video of her being shot in Pakistan.
[03:17:15.166 --> 03:17:23.468]  I mean, now they feed us even bigger lies, but this is one of the big ones, one of the big icons, if not the biggest, just as big as 9-11 in the psyche.
[03:17:23.748 --> 03:17:25.869]  So if that falls, so many of the other dominoes fall.
[03:17:26.744 --> 03:17:33.050]  Yeah, this was really the first, you know, one of the biggest lies that was fostered upon the American public.
[03:17:33.090 --> 03:17:44.840]  And of course, you know, the mindset back in 1963 was, you know, we were still a country whose citizens were rather innocent to this kind of internal intrigue.
[03:17:45.440 --> 03:18:01.148]  And it was just so natural for the New World Order government, which I believe started back then, to step in and take control by assassinating President Kennedy and then putting in Lyndon Johnson.
[03:18:02.089 --> 03:18:06.891]  My father, I have in my book the detailed conversations that I had with my father.
[03:18:08.368 --> 03:18:12.050]  I have photographs of the conspirators.
[03:18:13.051 --> 03:18:14.192]  It's not a long book.
[03:18:14.292 --> 03:18:24.878]  It's 131 pages, but it's got a bounty of memorandums and handwritten notes, the photographs of the conspirators.
[03:18:24.998 --> 03:18:33.003]  I have some personal family photographs in there of my father and myself and our family at different times of our lives.
[03:18:34.222 --> 03:18:34.323]  I'm
[03:18:41.975 --> 03:19:06.902]  My lifelong struggle to find the truth of my father, because starting in 1970, 1971, 72, when Watergate broke and my father was arrested for his role, he served 33 and a half months in federal penitentiary for his involvement as one of the co-conspirators in the Watergate break-in, as well as all the other things he'd done illegally for President Nixon at the time.
[03:19:07.643 --> 03:19:08.463]  Yes, we are.
[03:19:23.380 --> 03:19:28.983]  Supposed hobos that were arrested within minutes after the assassination there in Dallas.
[03:19:29.743 --> 03:19:49.152]  They were behind a parking lot and a picket fence in a railroad yard, and they were discovered there, and then they were paraded through downtown Dealey Plaza and taken, booked, and then released, and all the records of their bookings were somehow lost or destroyed for the next 40 years.
[03:19:50.032 --> 03:19:50.632]  All right, St.
[03:19:50.672 --> 03:19:52.072]  John Hunt, we gotta go to break.
[03:19:52.112 --> 03:19:57.594]  We'll be right back and we will get into more detail on the key info that you are covering.
[03:19:59.254 --> 03:20:11.997]  Now from the makers of Loose Change, the most downloaded film in internet history, comes the long-awaited release of Loose Change Final Cut, an entirely new two-hour film that completely destroys the official fable forever.
[03:20:12.377 --> 03:20:19.138]  Loose Change Final Cut hopes to be a catalyst for a new independent investigation in which family members receive answers to their questions.
[03:20:19.498 --> 03:20:23.060]  And the true perpetrators of this horrendous crime are brought to justice.
[03:20:23.440 --> 03:20:26.642]  Loose Change Final Cut is the ultimate 9-11 expose.
[03:20:26.862 --> 03:20:34.365]  From hijackers being trained at US military bases to bombs in the buildings, Loose Change Final Cut is the one 9-11 film everyone must see.
[03:20:34.745 --> 03:20:39.948]  Secure your copy of Loose Change Final Cut today at Infowars.com or PrisonPlanet.com.
[03:20:40.148 --> 03:20:48.432]  While you're visiting the online video store, be sure to check out the huge discounts on films like Endgame, Blueprint for Global Enslavement, America, Freedom to Fascism,
[03:20:48.772 --> 03:20:49.092]  I'm good.
[03:20:58.892 --> 03:21:05.097]  On the average, Americans work between 45 to 50 years hoping to build up enough wealth to retire and live out their golden years.
[03:21:05.557 --> 03:21:13.323]  Unfortunately, with taxation, the rising cost of food, energy, housing, and medical, many retirees are forced to live below the poverty line.
[03:21:13.664 --> 03:21:19.248]  Is this a flaw free enterprise or is our monetary unit we call the Federal Reserve Note forcing us into perpetual debt
[03:21:19.588 --> 03:21:21.529]  Ensuring inflation and higher taxes.
[03:21:21.829 --> 03:21:26.591]  These questions and more can be answered by reading G. Edward Griffin's book, The Creature from Jekyll Island.
[03:21:26.932 --> 03:21:31.554]  Congressman Ron Paul states it's what every American needs to know about central bank power.
[03:21:32.142 --> 03:21:35.986]  A gripping adventure into the secret world of International Banking Cartel.
[03:21:36.486 --> 03:21:37.507]  Hi, this is Ted Anderson.
[03:21:37.567 --> 03:21:41.651]  I will give a silver dollar from the early 1900s to anyone who purchases this book.
[03:21:42.071 --> 03:21:46.455]  Call 1-800-686-2237 and order a copy today.
[03:21:46.995 --> 03:21:49.538]  It's critical that the public be made aware of the system.
[03:21:49.978 --> 03:21:51.660]  Call and order your copy today at 1-800-686-2237.
[03:21:51.760 --> 03:21:51.980]  That's 1-800-686-2237.
[03:22:00.794 --> 03:22:02.916]  Once, America was led by real politicians.
[03:22:03.136 --> 03:22:08.019]  Now politicians in the U.S., city, county, state, and federal are owned and controlled by corporations.
[03:22:08.220 --> 03:22:10.701]  We have corporate representatives instead of politicians.
[03:22:10.902 --> 03:22:15.025]  Criminal corporate manipulation has caused grain prices to soar to the highest levels in history.
[03:22:15.185 --> 03:22:18.087]  Shortages of rice, corn, and wheat now exist in most countries.
[03:22:18.247 --> 03:22:21.469]  Natural disasters have put millions worldwide at risk of starvation.
[03:22:21.569 --> 03:22:26.453]  Food riots and breadlines occur daily in 30 nations, and not only is that list growing, but it's headed this way.
[03:22:26.633 --> 03:22:30.576]  Survival Enterprises are master distributors of the highest quality long-term storage foods.
[03:22:30.696 --> 03:22:35.560]  Mountain House freeze-dried foods, canned beef, chicken, turkey, butter, bacon, spices, cheese, fruit, and more.
[03:22:35.640 --> 03:22:37.302]  We have tons of food in stock now.
[03:22:37.482 --> 03:22:38.963]  Call 1-800-753-1981.
[03:22:39.203 --> 03:22:42.586]  That's 1-800-753-1981.
[03:22:42.786 --> 03:22:44.728]  Or go to BeforeIt'sTooLate.us.
[03:22:44.788 --> 03:22:46.930]  That's BeforeIt'sTooLate.us.
[03:22:47.090 --> 03:22:49.852]  Where you'll find what you'll need to keep you and your loved ones secure.
[03:22:49.992 --> 03:22:53.715]  And remember, those without food will be servants of those with the food.
[03:22:54.016 --> 03:22:54.436]  Call now.
[03:22:58.260 --> 03:23:01.623]  More than 700 chemicals have been found in our drinking water.
[03:23:01.783 --> 03:23:06.987]  And did you know that you have greater exposure to these chemicals while taking hot showers than when drinking the water?
[03:23:07.187 --> 03:23:11.951]  That's because many chemicals are inhaled when they evaporate, and others are absorbed into the skin.
[03:23:12.331 --> 03:23:23.460]  The KDF Dual Media Shower Filter works with both hot and cold water, and it's designed to reduce chlorine, lead, mercury, and iron, and it inhibits the growth of bacteria, mold, algae, and fungus.
[03:23:23.840 --> 03:23:29.404]  The KDF dual media shower filter typically last 10,000 gallons or one year, whichever comes first.
[03:23:29.624 --> 03:23:35.688]  Hospitals, restaurants and water treatment facilities use this media to reduce chlorine, iron, heavy metals and bacteria.
[03:23:35.888 --> 03:23:36.548]  What about you?
[03:23:36.929 --> 03:23:38.850]  Order your KDF shower filter normally.
[03:23:38.930 --> 03:23:42.952]  Forty nine dollars for a special price of only thirty nine ninety nine with free shipping.
[03:23:43.373 --> 03:23:45.374]  Call the Berkey guy and order now by calling 1 8 7 7 8 8 6 3 6 5 3.
[03:23:48.854 --> 03:23:49.294]  That's 1-877-886-3653.
[03:23:49.314 --> 03:23:51.797]  Or simply click on the banner at GCNlive.com to order online now.
[03:24:23.553 --> 03:24:23.773]  St.
[03:24:23.793 --> 03:24:48.427]  John Hunt is our guest, who would have ever thought that after the death of E. Howard Hunt, talk about an incredible past, swashbuckling, intrigue, black operations, overthrowing governments, and yes, honchoing the assassination of John F. Kennedy, his son now with audio, video, all of it, releasing a book right now at his website.
[03:24:48.468 --> 03:24:48.668]  St.
[03:24:48.688 --> 03:24:50.749]  John, again, tell people how they can get the book.
[03:24:51.742 --> 03:25:04.707]  Well, they can go to my website, which is stjohnhunt.com, and that's spelled out S-A-I-N-T-J-O-H-N-H-U-N-T, stjohnhunt.com, and there'll be a prompt there to click to order the book.
[03:25:05.067 --> 03:25:11.170]  The book's only $12.95, and I guarantee anybody that gets this book is going to be just thrilled with the information I'm providing.
[03:25:12.191 --> 03:25:23.143]  And by the way, I need to send some people, when we get the time, out to interview you in another interview for the film we've decided, showing where they tried to run you off the road and where they broke into your place to try to steal your notes.
[03:25:23.223 --> 03:25:24.645]  I mean, you've gone through a lot.
[03:25:25.105 --> 03:25:30.772]  You know, the fact of that even shows more evidence of how real this is, all the things that have happened to you in the process.
[03:25:31.460 --> 03:25:46.770]  Yes, just after I came out with this information, or when I was in the early stages of processing this information, and I was making phone calls to my friend Eric Kettergaard from Rolling Stone Magazine.
[03:25:47.370 --> 03:25:48.070]  No, I don't.
[03:26:03.064 --> 03:26:03.664]  I think so.
[03:26:20.730 --> 03:26:21.731]  Well, it's
[03:26:41.309 --> 03:26:41.609]  I think so.
[03:26:58.104 --> 03:26:58.524]  What I have
[03:27:16.472 --> 03:27:22.957]  Real voice confessing his involvement and some of the key players in the assassination.
[03:27:23.517 --> 03:27:33.064]  Now, you know, people have all thought the assassination of JFK was a huge conspiracy and how could this conspiracy involve so many people?
[03:27:33.105 --> 03:27:34.606]  Well, it really didn't.
[03:27:34.846 --> 03:27:36.607]  In the 50s and 60s, there was an elite group of CIA
[03:27:39.915 --> 03:27:47.819]  The CIA officers that headed a very secret black operation section called the Executive Action Committee.
[03:27:47.899 --> 03:27:53.382]  And the Executive Action was a euphemism for the assassination of unfriendly foreign leaders.
[03:27:53.842 --> 03:27:59.345]  And the people that were involved in this were Cord Meyer, he was the Chief of Station of Great Britain.
[03:28:00.205 --> 03:28:06.048]  He also personally hated Kennedy because his ex-wife had been a mistress to JFK for
[03:28:06.930 --> 03:28:08.413]  Corbier was also the handler.
[03:28:08.433 --> 03:28:10.599]  We have the national security documents of the Clintons.
[03:28:11.641 --> 03:28:12.042]  Oh really?
[03:28:12.062 --> 03:28:13.325]  Yeah, when they were going to Oxford.
[03:28:15.194 --> 03:28:29.867]  Yeah, Bill Harvey was also one of the chief operatives for the Executive Action Black Op operations to assassinate unfriendly foreign leaders.
[03:28:29.967 --> 03:28:36.492]  He was stationed over in Italy and Rome and there's a memo that has surfaced
[03:28:37.573 --> 03:28:38.974]  Well, they always use go-betweens.
[03:28:39.014 --> 03:28:43.135]  They always use it so they have the plausible deniability and degrees of separation between each envelope.
[03:28:56.644 --> 03:29:09.355]  That's right, and these were an elite group of CIA operatives that were very familiar with how to put assassinations together, how to carry them out, and how to cover their tracks or cover their asses after the assassination was over.
[03:29:10.116 --> 03:29:18.703]  Antonio Vecchiano was the vicious leader of Anticastro Alpha 66, who worked as a contract agent for the CIA.
[03:29:18.763 --> 03:29:22.606]  He was handled by David Phillips, and he met with Oswald in Mexico in 1963, according to my father.
[03:29:24.548 --> 03:29:24.988]  Stay there.
[03:29:25.028 --> 03:29:26.489]  Let's talk more about this in the book.
[03:29:26.930 --> 03:29:29.091]  Final segment with St.
[03:29:29.111 --> 03:29:36.797]  John Hunt straight ahead, and then we're scheduled to have Dennis Kucinich popping in with the big impeachment hearing coming up in less than 48 hours.
[03:29:37.257 --> 03:29:38.098]  I'm Alex Jones.
[03:29:38.138 --> 03:29:40.360]  This is the GCN Radio Network.
[03:29:40.480 --> 03:29:42.061]  Infowars.com.
[03:29:48.906 --> 03:29:49.806]  We're on the march.
[03:29:50.307 --> 03:29:51.808]  The empire's on the run.
[03:29:52.819 --> 03:29:55.622]  Alex Jones and the GCN Radio Network.
[03:29:58.985 --> 03:30:04.650]  Did you know that pH balance is one of the most important factors in maintaining high energy and vibrant health?
[03:30:04.910 --> 03:30:09.715]  Most experts agree that the water you drink should be at a pH level of 9 or higher.
[03:30:09.955 --> 03:30:14.919]  Plasma pH drops combine a unique formula of the most alkaline minerals and elements.
[03:30:15.140 --> 03:30:18.523]  This product is a one-of-a-kind in its strength and effectiveness.
[03:30:19.043 --> 03:30:27.210]  Using plasma pH drops is one of the best ways to make your water alkaline while helping you get rid of acid and regaining your health and energy.
[03:30:27.571 --> 03:30:32.535]  With just 10 drops, you can raise the pH level of the water you drink up to the pH of 10.
[03:30:33.376 --> 03:30:39.101]  Alkalizing water helps the body rid itself of acidic waste and increases the oxygen content of your body.
[03:30:39.361 --> 03:30:41.663]  Disease organisms like bacteria and cancer
[03:30:41.943 --> 03:30:44.366]  Cannot survive in an alkaline environment.
[03:30:44.607 --> 03:30:50.274]  Order your bottle of AlkaVision Plasma pH Drops now by going directly to AlkaVision.com.
[03:30:50.354 --> 03:30:52.577]  That's A-L-K-A Vision dot com.
[03:30:52.837 --> 03:30:53.859]  Or call 269-344-3420 today!
[03:30:59.309 --> 03:31:05.252]  Have you ever suffered from Giardia, food poisoning, heavy metal poisoning, arthritis, fatigue, or high cholesterol?
[03:31:05.452 --> 03:31:11.635]  Maybe you're one of the 75 million Americans that the Center for Disease Control reports as suffering from internal parasites.
[03:31:12.016 --> 03:31:21.080]  If so, Freshwater Organics is proud to introduce you to a million-year-old miracle that has been used all over the world by health-conscious individuals seeking alternatives to chemicals and drugs.
[03:31:21.480 --> 03:31:28.304]  FPP, or Fossilized Phytoplankton Powder, is a 100% natural, organic product with absolutely no additives.
[03:31:28.644 --> 03:31:33.607]  When taken daily, it is an excellent source of natural plant-based silica with 14 trace minerals.
[03:31:33.927 --> 03:31:36.609]  Many believe it is the key to a healthy digestive tract.
[03:31:36.949 --> 03:31:47.675]  To find an FPP distributor near you, or to buy it now, online, go to www.freshwaterorganics.com.
[03:31:48.255 --> 03:31:49.796]  You can also call toll-free at 888-949-3570.
[03:31:49.816 --> 03:31:50.016]  That's 888-949-3570.
[03:31:57.910 --> 03:31:59.952]  May I have everybody's attention please?
[03:32:00.092 --> 03:32:02.495]  I've come with a message of information.
[03:32:02.875 --> 03:32:05.839]  Natural plant-based silica with 14 trace minerals.
[03:32:06.159 --> 03:32:08.842]  Many believe it is the key to a healthy digestive tract.
[03:32:09.162 --> 03:32:19.393]  To find an FPP distributor near you, or to buy it now, online, go to www.freshwaterorganics.com
[03:32:20.454 --> 03:32:22.336]  You can also call toll-free at 888-949-3570.
[03:32:22.436 --> 03:32:23.697]  That's 888-949-3570.
[03:32:23.757 --> 03:32:27.860]  May I have everybody's attention, please?
[03:32:28.040 --> 03:32:34.706]  I've come with a message of information.
[03:32:34.726 --> 03:32:36.987]  9-11 was an inside job.
[03:32:37.007 --> 03:32:38.509]  Do you like being a puppet, sir?
[03:32:38.529 --> 03:32:40.170]  Do you like being a puppet for the New World Order?
[03:32:40.250 --> 03:32:43.092]  How do the American people know that 9-11 was a stage?
[03:32:43.152 --> 03:32:46.775]  Was it engineered by you, David Rockefeller, the Trilateral Commission, the CFR?
[03:32:56.412 --> 03:33:01.694]  Seven years after the attacks of September 11th, a global awakening has taken place.
[03:33:02.555 --> 03:33:03.715]  An inside job?
[03:33:05.076 --> 03:33:06.156]  How dare you?
[03:33:07.517 --> 03:33:12.599]  If you know that there's treason going on, you can be held accountable for treason yourself.
[03:33:12.759 --> 03:33:15.120]  All hell is breaking loose on 6th Avenue.
[03:33:15.300 --> 03:33:21.143]  And if the government has not told the truth in five years, we will be here on the 10th anniversary of Donald Trump.
[03:33:21.163 --> 03:33:21.683]  Truth Rising.
[03:33:21.943 --> 03:33:25.305]  Download the film at PrisonPlanet.tv right now, or get the DVD.
[03:33:26.647 --> 03:33:30.258]  We're about 10 minutes away from having Dennis Kucinich on, briefly.
[03:33:30.759 --> 03:33:32.865]  Very, very busy coming up with impeachment.
[03:33:34.504 --> 03:33:36.465]  in the House Judiciary Committee Friday.
[03:33:36.485 --> 03:33:38.246]  This is a big, big deal.
[03:33:39.126 --> 03:33:48.050]  Huge news on Willie Nelson in article format coming out in the next 30 minutes or so by Kurt Nimmo at InfoWars.com.
[03:33:48.090 --> 03:33:49.950]  It'll also be posted on PrisonPlanet.com.
[03:33:51.491 --> 03:33:58.694]  People have been lobbying me to try to get Ventura out to a 9-11 event, try to get Willie Nelson out to one, try to get Charlie Sheen out to one.
[03:33:59.534 --> 03:34:02.296]  I already got Charlie Sheen out to one, and I just had never asked.
[03:34:02.316 --> 03:34:03.997]  But a caller called in and said, why don't you do it?
[03:34:04.517 --> 03:34:06.639]  And Willie Nelson said, yeah, I want to do that.
[03:34:07.039 --> 03:34:10.141]  But I'm not going to... You see, Willie Nelson's going to do what he wants.
[03:34:10.281 --> 03:34:14.264]  He has the band, he has the tour buses, he has the millions of dollars in equipment.
[03:34:14.964 --> 03:34:17.465]  They are the ones that are going to choose where to do a venue.
[03:34:17.785 --> 03:34:21.147]  Now they want me to advise them and be part of picking who comes and speaks.
[03:34:21.167 --> 03:34:23.047]  Okay, we've talked off air already.
[03:34:23.728 --> 03:34:26.189]  I'm talking to them in the morning, but everybody's going crazy.
[03:34:26.209 --> 03:34:27.429]  We're getting phone calls, emails.
[03:34:28.049 --> 03:34:30.390]  Willie Nelson is running things.
[03:34:30.951 --> 03:34:33.712]  Not Alex Jones, and certainly not some of you out there.
[03:34:34.560 --> 03:34:42.125]  So don't, uh, well you can't stop him from doing it, he's doing it, you can't, so you can, people can try to take it over, do whatever they want to do, it's not going to work, so good luck.
[03:34:42.726 --> 03:34:45.348]  Go ahead, just like people tried to take over my LA thing, it didn't work.
[03:34:45.388 --> 03:34:53.914]  I'm just, I'm tired of, I want to fight the New World Order, I want to have a big media event, I want to get it on C-SPAN, I want to get TV coverage to try to stop the war.
[03:34:54.074 --> 03:34:55.235]  Will this be a magic bullet?
[03:34:56.864 --> 03:34:59.266]  Somebody put this in here in the studio.
[03:35:00.527 --> 03:35:02.729]  No, but it's something.
[03:35:02.789 --> 03:35:04.290]  It's the right spirit, the right direction.
[03:35:04.310 --> 03:35:05.071]  I think it's going to be big.
[03:35:06.312 --> 03:35:07.493]  In the time we have left with St.
[03:35:07.513 --> 03:35:13.437]  John Hunt, I'll have him back up next week if you can do it for a full hour to take your calls because I love the different directions callers take us.
[03:35:14.038 --> 03:35:15.939]  In the last 5-6 minutes we've got left, St.
[03:35:15.979 --> 03:35:17.701]  John, other key points you want to make?
[03:35:19.173 --> 03:35:35.020]  Well, some of the key points covered in my book are the handwritten memo that includes the admission, finally, that my father wrote down that he and Frank Sergis had been lifelong friends.
[03:35:35.060 --> 03:35:36.261]  Now, this is key because
[03:35:36.901 --> 03:35:37.221]  I think so.
[03:35:55.286 --> 03:35:55.647]  I think so.
[03:36:14.406 --> 03:36:16.487]  A little bit more at the conspiracy.
[03:36:16.507 --> 03:36:20.170]  I don't claim to have figured the entire... Are you kidding?
[03:36:20.270 --> 03:36:21.090]  Chips away?
[03:36:21.110 --> 03:36:24.672]  It isn't just that your book or your father's audio or videotapes.
[03:36:24.773 --> 03:36:25.533]  Nobody's seen the video.
[03:36:25.553 --> 03:36:25.993]  We've got it.
[03:36:26.013 --> 03:36:27.454]  We're going to put a little clip out soon.
[03:36:27.915 --> 03:36:29.055]  But I keep meaning to.
[03:36:29.095 --> 03:36:29.996]  We're just so busy.
[03:36:30.556 --> 03:36:39.702]  Yeah, Alex, I want to make available to you the entire 10 hours which I have available to you to do what you want with it.
[03:36:39.722 --> 03:36:42.824]  Well, as soon as September's over, all we're working on is the JFK thing.
[03:36:43.064 --> 03:36:49.668]  We're working on some now, but Burmess got us to help him with his film, and that's got to be done for September 1st, so everything's insane.
[03:36:50.109 --> 03:36:53.451]  But we're going to send Rob out there for a week with you if that's okay to interview you.
[03:36:54.151 --> 03:36:54.292]  Okay.
[03:36:54.312 --> 03:36:54.532]  Okay.
[03:36:54.552 --> 03:36:54.672]  Okay.
[03:37:06.522 --> 03:37:30.801]  Well, it really is, but on the broader scale, on the larger scale, the JFK conspiracy is just a part of the entire conspiracy of the New World Order to dupe the American public and to basically rob us of our rights and to establish martial law, which we're just a hair's breadth away from.
[03:37:31.889 --> 03:37:45.233]  Well, it's the same crew, and then you look at the presidents and people that come after, and the heads of the CIA and the heads of Congress are the people involved in running the black op that day in Dealey Plaza back in 1963.
[03:37:45.753 --> 03:37:49.114]  So it is just a repeat over and over again of the same nightmare.
[03:37:49.134 --> 03:37:50.414]  It's like Groundhog Day or something.
[03:37:50.974 --> 03:37:52.896]  And it's just, we have to put an end to it.
[03:37:52.936 --> 03:37:53.697]  It has to stop.
[03:37:54.238 --> 03:38:10.697]  And I mentioned that Rick Linklater showed some of my films to the Die Hard star, Bruce Willis, and he went from being a Neocon follower to now, I told you before it was in Vanity Fair, he came out and said, yeah, the same people that killed Kennedy are involved in running things today in 9-11.
[03:38:11.698 --> 03:38:14.641]  So there it was confirmed, behind the scenes, Bruce Willis had woken up.
[03:38:14.981 --> 03:38:18.585]  The neocons freaked out and tried to deny it and said, we talked to one of Bruce Willis' friends.
[03:38:18.905 --> 03:38:19.926]  He says that's not the case.
[03:38:19.946 --> 03:38:21.227]  But then he did an interview with Vanity Fair.
[03:38:21.247 --> 03:38:23.129]  I haven't even tried to get Bruce Willis on.
[03:38:23.229 --> 03:38:23.529]  You know what?
[03:38:23.689 --> 03:38:24.110]  Remind me.
[03:38:24.130 --> 03:38:25.051]  I want to get Willis on.
[03:38:25.071 --> 03:38:25.951]  Good for you.
[03:38:29.835 --> 03:38:32.136]  People say that we always have big stars on here.
[03:38:32.196 --> 03:38:35.436]  Most of the time, Charlie Sheen, you name it, they come to us, which is great.
[03:38:35.477 --> 03:38:37.837]  They want to speak out, and then it gets the big attention.
[03:38:37.897 --> 03:38:39.818]  It isn't because they think they're important.
[03:38:40.098 --> 03:38:45.339]  It's because they understand that that will get media attention, and they are important because they have courage.
[03:38:45.739 --> 03:38:46.599]  Well, St.
[03:38:46.639 --> 03:38:49.060]  John, I just really want to thank you for coming on with us.
[03:38:49.100 --> 03:38:56.162]  I want to set you up next week for an hour to open you up to the listeners so they can ask you questions, and get out your website one more time.
[03:38:57.017 --> 03:38:58.818]  My website, stjohnhunt.com.
[03:38:58.838 --> 03:39:02.361]  Spell it out, S-A-I-N-T, johnhunt.com.
[03:39:02.641 --> 03:39:06.784]  And for those of you that download the book, it's only $12.95.
[03:39:07.544 --> 03:39:10.126]  It's a real good read.
[03:39:10.186 --> 03:39:11.928]  I've gotten so many compliments.
[03:39:13.389 --> 03:39:15.310]  You know, people just can't put it down when they read it.
[03:39:15.450 --> 03:39:20.534]  And it's filled with all the memos, the handwritten documents that my father gave me, personal family photographs.
[03:39:21.094 --> 03:39:23.596]  And feel free to contact me through my website.
[03:39:23.616 --> 03:39:24.536]  Let me know what you think of it.
[03:39:24.857 --> 03:39:25.057]  St.
[03:39:25.097 --> 03:39:26.258]  John, we'll talk to you next week.
[03:39:26.818 --> 03:39:27.579]  Alright, thank you Alex.
[03:39:27.639 --> 03:39:28.559]  Thank you so much my friend.
[03:39:28.840 --> 03:39:32.983]  While we're lining Kucinich up, he's supposed to call in here but we'll see what goes on.
[03:39:33.904 --> 03:39:38.767]  While we're doing that, go ahead and play a few minutes of the clip of him he put out yesterday on YouTube.
[03:39:38.928 --> 03:39:40.609]  We have a link to it on InfoWars.com.
[03:39:40.949 --> 03:39:44.712]  Calling for people to support him and explaining why he's taking this bold step.
[03:39:44.752 --> 03:39:45.112]  Here it is.
[03:39:46.033 --> 03:39:55.801]  I want to thank you for the support which you have given to my efforts to hold this administration accountable for taking us into a war based on lies
[03:39:56.812 --> 03:40:03.354]  And for the destruction of the rule of law and the destruction of cherished constitutional principles.
[03:40:04.894 --> 03:40:25.420]  Because of your support, this Friday in Washington, D.C., I will make a presentation before the Judiciary Committee of the House of Representatives, at which time I will make the case that this President has violated his oath of office, violated United States law and international law,
[03:40:26.690 --> 03:40:40.437]  Has separated our nation from our Constitution and has taken us on a course that has been so profoundly anti-democratic that it has threatened the core of our nation.
[03:40:42.518 --> 03:40:55.264]  Because of your support, I've been able to advance this series of matters right to the table of the Judiciary Committee.
[03:40:56.676 --> 03:41:21.222]  Because of your support, I've been able to create an opening where we're finally getting a chance in Washington to discuss the abuses of power, to discuss a war based on lies, to discuss the whole architecture.
[03:41:21.502 --> 03:41:22.102]  He's here, Jones.
[03:41:23.948 --> 03:41:28.170]  of constitutional principles that have been taken down.
[03:41:33.633 --> 03:41:44.358]  Every serious matter that faces the people of this country today can be linked to an administration which is not accountable.
[03:41:45.759 --> 03:41:49.081]  For example, the price of gasoline.
[03:41:51.102 --> 03:41:51.802]  You know that
[03:41:52.563 --> 03:42:09.936]  Vice President Cheney, with the permission and blessing of President Bush, held secret meetings with leaders of the oil industry, where they laid out maps of Iraq, far in advance of the attack on Iraq.
[03:42:11.977 --> 03:42:14.079]  You know and I know the war was about oil.
[03:42:15.740 --> 03:42:19.863]  And if we can force the Vice President of the United States to have to testify
[03:42:20.754 --> 03:42:26.561]  We can get the information that's necessary to be able to prove that not only has U.S.
[03:42:26.641 --> 03:42:38.876]  law been violated, but that the public trust has been under a continuous assault by an alliance between the White House and the oil companies.
[03:42:41.948 --> 03:42:46.252]  Ladies and gentlemen, you can watch the rest of him eloquently lay it out on his congressional website.
[03:42:46.612 --> 03:42:48.894]  We have links to it up on InfoWars.com.
[03:42:48.934 --> 03:42:52.177]  Now, I want to be clear, we only have him for a little while, Congressman Kucinich.
[03:42:53.017 --> 03:42:54.498]  I got Willie Nelson on the show today.
[03:42:54.519 --> 03:42:57.981]  I called him and said, Eddie, you want to come on and support Mr. Kucinich's impeachment?
[03:42:58.001 --> 03:42:59.342]  He said, absolutely, let's do it today.
[03:43:00.223 --> 03:43:01.623]  And I'm getting a lot of other prominent people.
