[00:00:00.049 --> 00:00:01.910]  Welcome, my friends.
[02:18:52.562 --> 02:18:56.643]  I mean, they're torturers, they're criminals, I mean, it's all falling apart!
[02:18:57.466 --> 02:18:59.068]  We just need a national ID card.
[02:18:59.068 --> 02:19:01.530]  That would simplify everything, and that way everyone could carry it.
[02:19:01.530 --> 02:19:03.332]  It'd be mandatory, and no one would get in trouble.
[02:19:03.332 --> 02:19:05.334]  Right?
[02:19:05.334 --> 02:19:06.455]  That's what they're thinking.
[02:19:06.455 --> 02:19:08.457]  That's the mentality behind this.
[02:19:08.457 --> 02:19:10.919]  I mean, you know, that's how they're going to use this information against us.
[02:19:10.919 --> 02:19:12.401]  I mean, it's great that we're getting it out.
[02:19:12.401 --> 02:19:13.802]  We have to tell people what's going on.
[02:19:13.802 --> 02:19:14.663]  But you know their story.
[02:19:14.663 --> 02:19:15.484]  You know their spin.
[02:19:15.484 --> 02:19:19.788]  The way they're going to spin this is if we had a national ID card, those guys wouldn't have got taped.
[02:19:19.788 --> 02:19:21.970]  Or if you had a chip under your skin, those guys wouldn't have got taped.
[02:19:23.849 --> 02:19:24.810]  It's unbelievable.
[02:19:24.810 --> 02:19:26.331]  Stay there, my friend.
[02:19:26.331 --> 02:19:30.254]  We're going to come back and we're going to continue to play some clips.
[02:19:30.254 --> 02:19:36.839]  The video links are up on Infowars.com to watch clips of the videos for yourself.
[02:19:36.839 --> 02:19:38.000]  William Lewis is our guest.
[02:19:38.000 --> 02:19:40.122]  The new film is Washington, You're Fired.
[02:19:40.122 --> 02:19:43.345]  The Declaration of Independence tells us it's our right and duty to do that.
[02:19:43.345 --> 02:19:44.105]  You understand?
[02:19:44.105 --> 02:19:45.747]  We're the boss of you, government.
[02:19:45.747 --> 02:19:49.530]  You don't rule us, you dirty crooks!
[02:19:49.530 --> 02:19:50.831]  It is a big idea
[02:19:51.966 --> 02:19:53.727]  A New World Order.
[02:19:53.727 --> 02:19:58.629]  In the near future, Earth is dominated by a powerful world government.
[02:19:58.629 --> 02:20:01.451]  It's known as the Bilderberg Group.
[02:20:01.451 --> 02:20:04.252]  Could their objective be world domination?
[02:20:04.252 --> 02:20:07.434]  For thousands of years, their dark order grew.
[02:20:07.434 --> 02:20:14.758]  Now, as they hail the birth of the New World Order, their great dream of exterminating 80% of humanity is at hand.
[02:20:17.788 --> 02:20:23.234]  For the first time in history, the elite's plan for world government is blown wide open.
[02:20:23.234 --> 02:20:26.537]  You will learn the secret that drives the entire New World Order agenda.
[02:20:26.537 --> 02:20:29.660]  The Oval Bureau is making great progress toward a world government.
[02:20:29.660 --> 02:20:30.821]  Most people have no idea.
[02:20:30.821 --> 02:20:31.622]  They're not after money.
[02:20:31.622 --> 02:20:32.883]  They have all the money they need.
[02:20:32.883 --> 02:20:33.884]  They're after power.
[02:20:33.884 --> 02:20:35.025]  That's what they're after.
[02:20:35.025 --> 02:20:39.170]  Order Endgame on DVD at PrisonPlanet.com or InfoWars.com.
[02:20:39.770 --> 02:20:43.738]  Or watch it online right now at PrisonPlanet.tv.
[02:20:43.738 --> 02:20:44.500]  Endgame.
[02:20:44.500 --> 02:20:46.544]  Blueprint for global enslavement.
[02:20:46.544 --> 02:20:47.707]  You have been warned.
[02:20:49.881 --> 02:20:55.948]  Did you know the accumulation of acidic waste in the body is the single largest cause of disease such as cancer or diabetes?
[02:20:55.948 --> 02:21:01.894]  Acidic waste is created by the types of food we eat, what we drink, the environment, and our high-stress lifestyles.
[02:21:01.894 --> 02:21:06.059]  It's these choices that cause decreased energy, weight gain, and eventually disease.
[02:21:06.059 --> 02:21:10.964]  The easiest way to reduce disease-causing acidic waste is by drinking alkaline ionized water.
[02:21:11.204 --> 02:21:19.711]  At SnyderHealth.com we offer a full line of alkaline water ionizers from Jupiter Science, the leader in water ionization technology for over 25 years.
[02:21:19.711 --> 02:21:29.979]  Instantly transform ordinary tap water into clean, living, energized water containing alkaline minerals, disease-fighting antioxidants, and highly absorbable oxygen.
[02:21:29.979 --> 02:21:34.803]  Now you can easily and effectively rid your body of harmful acidic waste with alkaline ionized water.
[02:21:35.183 --> 02:21:39.509]  Let SnyderHealth.com provide the water ionizer that's right for you and your family.
[02:21:39.509 --> 02:21:43.534]  Call us today at 877-356-2508 and visit us online at SnyderHealth.com.
[02:21:43.534 --> 02:21:44.675]  That's SnyderHealth.com.
[02:21:48.678 --> 02:22:01.827]  Now from the makers of Loose Change, the most downloaded film in internet history, comes the long-awaited release of Loose Change Final Cut, an entirely new two-hour film that completely destroys the official fable forever.
[02:22:01.827 --> 02:22:12.895]  Loose Change Final Cut hopes to be a catalyst for a new independent investigation in which family members receive answers to their questions and the true perpetrators of the horrendous crime are brought to justice.
[02:22:12.895 --> 02:22:15.236]  Loose Change Final Cut is the ultimate 9-11 expose
[02:22:16.297 --> 02:22:18.038]  From hijackers being trained at U.S.
[02:22:18.038 --> 02:22:24.182]  military bases to bombs in the buildings, Loose Change Final Cut is the one 9-11 film everyone must see.
[02:22:24.182 --> 02:22:29.586]  Secure your copy of Loose Change Final Cut today at InfoWars.com or PrisonPlanet.com.
[02:22:29.586 --> 02:22:39.393]  While you're visiting the online video store, be sure to check out the huge discounts on films like Endgame, Blueprint for Global Enslavement, America, Freedom to Fascism, and hundreds of other titles.
[02:22:39.813 --> 02:22:42.434]  We're in a no-holds-bar information war.
[02:22:42.434 --> 02:22:48.416]  Truth is our weapon, and PrisonPlanet.com has the tools you need to take the fight back to Big Brother.
[02:22:48.416 --> 02:22:54.257]  Doctors around the world claim that cancer and other diseases cannot live in a pH-balanced alkaline environment.
[02:22:54.257 --> 02:22:59.339]  But as you know, most people are overly acidic due to stress, acidic diet, and lack of exercise.
[02:22:59.679 --> 02:23:05.065]  pH balance is the foundation of energy abundance and perfect health, as well as prevention of disease.
[02:23:05.065 --> 02:23:10.971]  People who alkalize the water they drink experience normalized blood sugar, mental clarity, and loss of weight.
[02:23:10.971 --> 02:23:17.198]  It was intended for human beings to drink alkaline water, but due to modern way of life, most people are overly acidic.
[02:23:17.198 --> 02:23:20.702]  The fact is that disease simply cannot exist in an alkaline environment.
[02:23:20.982 --> 02:23:25.784]  Fat accumulates if a person consumes too much acid on a regular basis and doesn't neutralize it.
[02:23:25.784 --> 02:23:26.844]  Do your part.
[02:23:26.844 --> 02:23:29.465]  Alkalize and supercharge your body now.
[02:23:29.465 --> 02:23:38.669]  AlkaVision Plasma pH Drops contain a special mineral salt concentrate that raises the pH of the water you drink up to the pH of 10 with only 10 drops.
[02:23:38.669 --> 02:23:45.131]  Order your bottle of AlkaVision Plasma pH Drops now by going directly to alkavision.com.
[02:23:45.131 --> 02:23:46.532]  Again, that's alkavision.com.
[02:23:55.620 --> 02:23:59.503]  In every case in history, the same thing happens.
[02:23:59.503 --> 02:24:02.544]  They always wear black cloaks.
[02:24:02.544 --> 02:24:03.725]  It's an archetypal image.
[02:24:03.725 --> 02:24:06.747]  Why do you think George Lucas chose it for Darth Vader?
[02:24:06.747 --> 02:24:07.628]  They always come.
[02:24:07.628 --> 02:24:09.149]  They always rape your women.
[02:24:09.149 --> 02:24:12.711]  They always burn your cities and put you in big camps.
[02:24:12.711 --> 02:24:13.872]  It's because it's what they do.
[02:24:15.467 --> 02:24:17.248]  That's what psychopaths do.
[02:24:17.248 --> 02:24:20.190]  They always declare themselves God.
[02:24:20.190 --> 02:24:22.671]  They always spy on you.
[02:24:22.671 --> 02:24:24.472]  They always take everything you got.
[02:24:24.472 --> 02:24:27.914]  99 times out of 100.
[02:24:27.914 --> 02:24:30.715]  Liberty is unbelievably rare and unknown.
[02:24:30.715 --> 02:24:34.538]  Squalor and serfdom and enslavement is the norm.
[02:24:34.538 --> 02:24:37.299]  America, America, the great has fallen.
[02:24:37.299 --> 02:24:42.422]  Can we resurrect her or will the enemies overthrow everything that's left and have their ways with you?
[02:24:44.437 --> 02:24:47.519]  Going back to William Lewis, the new film.
[02:24:47.519 --> 02:24:48.219]  You're fired.
[02:24:48.219 --> 02:24:50.021]  Washington, you're fired.
[02:24:50.021 --> 02:24:53.623]  It's up on InfoWars.com if you want to get it right now.
[02:24:53.623 --> 02:24:56.044]  Play some more audio clips from the film in the next segment.
[02:24:56.044 --> 02:25:02.088]  William, when did you decide to make this film and break down, I mean this is really an amazing film, break down what they learned.
[02:25:02.088 --> 02:25:03.829]  I love it because it's wide spectrum.
[02:25:03.829 --> 02:25:09.953]  It gives you a big picture of how this is serious, hardcore tyranny.
[02:25:09.953 --> 02:25:12.715]  Well, we started shooting this about two and a half years ago.
[02:25:13.468 --> 02:25:28.653]  It covers several of the events that were going on in Washington over the 9-1-1 celebration, whatever you want to call it, you know, the big events that they were having, Democracy Now!, and all those people, demonstrations.
[02:25:28.653 --> 02:25:30.674]  Everybody's out on the street.
[02:25:30.674 --> 02:25:37.457]  All you have to do is walk up to someone and say, hey, we're making a documentary about the government, you know, really in Washington.
[02:25:37.457 --> 02:25:38.417]  That's all you have to say.
[02:25:38.417 --> 02:25:41.378]  And you've got somebody shooting off 10 things that they're
[02:25:42.170 --> 02:25:43.030]  Yeah, he's huge.
[02:25:43.030 --> 02:25:45.251]  He's Keith Olbermann's favorite.
[02:26:10.172 --> 02:26:11.613]  Well, he's my favorite, too.
[02:26:11.613 --> 02:26:15.335]  I mean, he says the right things, and he said all the right things for this documentary.
[02:26:15.335 --> 02:26:15.935]  I guarantee it.
[02:26:15.935 --> 02:26:17.656]  The man knows what he's talking about.
[02:26:17.656 --> 02:26:24.259]  He cries out continually against the Bush administration these laws that have been passed, and he gives you the constitutional reason.
[02:26:24.259 --> 02:26:34.445]  You know, he tells you exactly why this is wrong, and this is why it was so great to have him be a part of this and be able to go to Washington and shoot a documentary with Jonathan Turley.
[02:26:38.046 --> 02:26:48.371]  One of my dreams, just like some of the other ones, where we got Jim Mars or Joan Vion, these people I've been following for 10 years now.
[02:26:48.371 --> 02:26:56.494]  And now I'm actually getting to work with some of these people.
[02:26:56.494 --> 02:27:01.076]  Just the value of having those people in your documentary, because they're so
[02:27:02.060 --> 02:27:10.625]  Well-known and so articulate in the way they explain that your rights are being taken away and you're watching it happen right underneath your nose.
[02:27:10.625 --> 02:27:12.166]  Now, what are we going to do about it?
[02:27:12.166 --> 02:27:18.289]  And instead of talking yourself blue in the face, trying to talk to your friends, family, neighbors, say, hey, this is a pretty wild movie.
[02:27:18.289 --> 02:27:19.750]  Tell me what you think.
[02:27:19.750 --> 02:27:28.295]  And 90% of the time, you've just unlocked a mind that the government has spent from cradle to wherever they're at in their life, hundreds of thousands of dollars in propaganda apiece
[02:27:29.035 --> 02:27:30.076]  I love the way you descriptively
[02:27:51.906 --> 02:27:52.907]  Show people those things.
[02:27:52.907 --> 02:27:56.088]  I guess in radio, you kind of have to paint a picture for everyone.
[02:27:56.088 --> 02:28:05.654]  Fortunately, for video, we can just show them what we want them to see, and I think you're going to find that in Washington, you're fired.
[02:28:05.654 --> 02:28:08.955]  Unlike, I guess, the other four that I've worked on.
[02:28:08.955 --> 02:28:16.179]  Maybe Beyond Treason is an exception, but there's no conspiracy theory in this.
[02:28:16.179 --> 02:28:18.901]  It is simply a matter of fact that this is the bill.
[02:28:19.648 --> 02:28:20.969]  Here's the people who signed it.
[02:28:20.969 --> 02:28:21.749]  Here's the Democrats.
[02:28:21.749 --> 02:28:22.609]  Here's the Republicans.
[02:28:22.609 --> 02:28:25.470]  You'll notice that it's about the same number of each.
[02:28:25.470 --> 02:28:26.871]  And here's what the bill does to you.
[02:28:26.871 --> 02:28:29.152]  This is how it affects your rights.
[02:28:29.152 --> 02:28:39.596]  And, of course, at the end of each one of these little segments that we do on the particular legislation, we like to give out ways that people can combat these things.
[02:28:39.596 --> 02:28:43.218]  B-O-R-D-C dot org is a great website.
[02:28:44.682 --> 02:28:57.536]  Bill of Rights Defense Committee, they actually help organize groups and individuals around the country to be able to enact legislation in your community that says the Patriot Act is not valid here.
[02:28:57.536 --> 02:29:03.523]  I don't know if your audience is aware of this or not, but there's like about 450 resolutions that have passed.
[02:29:05.122 --> 02:29:17.450]  By the way, I'm not bragging, but William, did you know that I came up with that idea six months before and said we should form groups and have cities and counties and states pledge not to do this?
[02:29:17.450 --> 02:29:19.592]  I don't doubt it, but now it's happening.
[02:29:19.592 --> 02:29:25.896]  My point is that that's the power of just ideas, and the listeners here carried the ball.
[02:29:25.896 --> 02:29:30.439]  Austin was one of the first cities to do it, and it's something I'm very, very proud of.
[02:29:30.439 --> 02:29:31.660]  It is one of my accomplishments.
[02:29:32.643 --> 02:29:36.690]  I put out a battle plan, people picked up on it, improved on it, and it happened.
[02:29:36.690 --> 02:29:39.254]  Stay there.
[02:29:39.254 --> 02:29:40.636]  We're on the march.
[02:29:40.636 --> 02:29:43.180]  The Empire's on the run.
[02:29:43.180 --> 02:29:45.864]  Alex Jones and the GCN Radio Network.
[02:29:49.562 --> 02:29:51.542]  Heart disease is on the rise.
[02:29:51.542 --> 02:29:58.504]  Clogged arteries, high blood pressure, and high cholesterol levels may not be fully detected by you, but the symptoms are there.
[02:29:58.504 --> 02:30:06.906]  Loss of energy, blood sugar spikes and drops, poor circulation, and irregular heartbeat are just a few of these that can alert you that something is wrong.
[02:30:06.906 --> 02:30:12.627]  Hear how heart and body extract is making a difference in thousands of people's lives across America.
[02:30:13.027 --> 02:30:14.648]  My blood pressure has normalized.
[02:30:14.648 --> 02:30:16.949]  My diabetes has totally improved.
[02:30:16.949 --> 02:30:21.350]  Everyone is telling me now how much healthier I look and I'm telling everyone how much healthier I feel.
[02:30:21.350 --> 02:30:23.571]  I recommend Heart and Body Extract to everyone.
[02:30:23.571 --> 02:30:31.354]  Anybody over 40 in the North American continent should be using this product as a preventative to keep their cardiovascular system healthy.
[02:30:31.514 --> 02:30:34.075]  Order your two-month supply today by calling 866-295-5305.
[02:30:34.075 --> 02:30:34.816]  That's 866-295-5305.
[02:30:34.816 --> 02:30:35.936]  Or order online at HBextract.com.
[02:30:35.936 --> 02:30:36.897]  Heart and Body Extract, 866-295-5305.
[02:30:36.897 --> 02:30:37.697]  Or HBextract.com.
[02:30:49.184 --> 02:30:52.646]  Yes, there is an In-Dash AM-FM shortwave radio.
[02:30:52.646 --> 02:31:01.010]  For limited time and in limited numbers, the Sony GT-160S AM-FM shortwave radio and CD player is available only at the Power Hour.
[02:31:01.010 --> 02:31:09.394]  This radio is designed to eliminate interference from ignition systems and the result is clear, clean reception so you can hear your favorite broadcasts both domestically and internationally.
[02:31:09.394 --> 02:31:13.216]  Get your Sony AM-FM shortwave radio and CD player from the Power Hour today.
[02:31:13.616 --> 02:31:15.779]  Call 877-817-9829.
[02:31:15.779 --> 02:31:20.206]  That's 877-817-9829 to order.
[02:31:20.206 --> 02:31:24.251]  Only $249 plus shipping and handling, and we'll ship it right to you.
[02:31:24.251 --> 02:31:26.715]  There's even an input to plug in an external source.
[02:31:26.715 --> 02:31:29.499]  Your MP3 player, your iPod, your DVD player,
[02:31:29.739 --> 02:31:32.942]  Or any other source will sound great through your new Sony receiver.
[02:31:32.942 --> 02:31:36.105]  These radios are not available anywhere else and for a limited time.
[02:31:36.105 --> 02:31:37.266]  So call now, dial 877-817-9829.
[02:31:37.266 --> 02:31:40.049]  That's 877-817-9829 and get your Sony GT-160S AM-FM shortwave radio and CD player from the Power Hour.
[02:31:49.457 --> 02:31:52.639]  Spyville.com is your choice for everything spy related.
[02:31:52.639 --> 02:32:00.805]  Stealth cameras cleverly disguised as items commonly found around the home, night vision cameras, covert phone and voice recorders, powerful binoculars, security systems and more.
[02:32:00.805 --> 02:32:06.629]  Find hidden cameras wherever you go with a small handheld spy finder and locate hidden transmitters with one of our bug detectors.
[02:32:06.949 --> 02:32:12.853]  Spyville.com also carries a wide variety of night vision scopes, allowing you to see in the darkest of conditions.
[02:32:12.853 --> 02:32:17.737]  Protect your home and business with our complete line of security cameras, made to fit any situation.
[02:32:17.737 --> 02:32:20.799]  We also carry a large selection of personal security devices.
[02:32:20.799 --> 02:32:27.644]  Keep your personal belongings secure using our hidden safes made out of everyday household items, including an outlet safe and even an underwear safe.
[02:32:27.924 --> 02:32:32.866]  Go to Spyville.com, that's S-P-Y-V-I-L-L-E dot com, or call us today at 866-779-8455, that's 866-779-8455.
[02:32:32.866 --> 02:32:35.407]  Use promotional code GCN007 and receive a 5% discount when ordering online.
[02:32:35.407 --> 02:32:37.408]  Spyville.com, where your personal security and well-being is our goal.
[02:32:50.362 --> 02:32:59.805]  In April of 2007, Representative Jane Harman introduced one of the most terrifying bills ever to make its way onto the House floor.
[02:32:59.805 --> 02:33:12.368]  The Violent Radicalization and Homegrown Terrorism Prevention Act of 2007 amends the Homeland Security Act of 2002 and seeks to add provisions pertaining to the prevention of homegrown terrorism.
[02:33:13.786 --> 02:33:22.893]  The bill's focal point is centered on terrorism by individuals born, raised, or based and operating primarily in the United States.
[02:33:22.893 --> 02:33:24.154]  H.R.
[02:33:24.154 --> 02:33:30.058]  1955 specifically targets the civilian population of the United States and makes having certain thoughts a crime.
[02:33:35.140 --> 02:33:46.891]  This bill makes it a crime for the people of the United States to have certain thoughts floating around in their head that may be contrary to the conventional wisdom of the current administration.
[02:33:46.891 --> 02:33:48.532]  Are you a terrorist?
[02:33:48.532 --> 02:33:50.654]  You just might be.
[02:33:50.654 --> 02:33:59.242]  As defined in the bill, homegrown terrorism is a term meaning the use, planned use, or threatened use of force or violence by a group or individual.
[02:34:00.976 --> 02:34:10.283]  I think we can all agree that preventing violence is a good thing, but the red flag being waved in front of our faces actually comes from the use of the word force.
[02:34:10.283 --> 02:34:29.297]  According to the American Heritage Dictionary, the word force is defined as the capacity to do work or cause physical change, intellectual power or vigor, especially as conveyed in writing or speech, a capacity for affecting, influencing, or persuading the mind or behavior,
[02:34:31.058 --> 02:34:36.080]  Here's where you really begin to understand what the bill is attempting to regulate.
[02:34:36.080 --> 02:34:42.682]  Let's read the bill's intended uses and substitute the word force with the actual definitions.
[02:34:42.682 --> 02:34:52.166]  Homegrown terrorism is a term meaning the use, planned use, or threatened use of intellectual power or vigor, especially as conveyed in writing or speech.
[02:34:53.795 --> 02:35:03.580]  Homegrown terrorism is a term meaning the use, planned use, or threatened use of persuading the mind or behavior of another person.
[02:35:03.580 --> 02:35:14.505]  According to the bill, you might be a terrorist if you use or plan to use your powers of persuasion to change someone else's mind, either through writing or through speech.
[02:35:14.505 --> 02:35:15.525]  Can anyone say 19 freaking 84?
[02:35:17.984 --> 02:35:24.928]  This bill makes anyone into a terrorist for simply aspiring to affect political, religious, or social change.
[02:35:24.928 --> 02:35:36.134]  Anyone attempting to think, teach, or promote concepts that challenge conventional thinking or popular wisdom would be labeled and dealt with as criminals.
[02:35:36.134 --> 02:35:41.397]  My question for our legislators is who gets to decide what's a thought crime?
[02:35:41.397 --> 02:35:45.079]  Will the definition of thought crimes change from administration to administration?
[02:35:46.533 --> 02:35:55.039]  Will the people of this country be sentenced to death or merely imprisoned for questioning the conduct of their leaders in Washington?
[02:35:55.039 --> 02:36:05.246]  If signed into law, this piece of legislation will single-handedly strip Americans of the most essential birthright that we have, the freedom of conscious thought.
[02:36:05.246 --> 02:36:10.030]  The very foundation upon which our First Amendment is grounded is being uprooted at the core.
[02:36:11.355 --> 02:36:22.686]  HR 1955 sets the stage for the outlawing of protests of any kind in the United States and seeks to criminalize the very conception of thought itself.
[02:36:22.686 --> 02:36:33.216]  Any piece of legislation that seeks to invade and regulate the thoughts of the people of the United States needs to be booted out the front door of the Capitol building along with the person who introduced it.
[02:36:34.873 --> 02:36:43.218]  If you agree that your brain belongs to you, please join us in contacting the House of Representatives and voicing your opinion.
[02:36:43.218 --> 02:36:46.861]  Go to www.house.gov.
[02:36:46.861 --> 02:36:50.403]  Just enter your zip code and click go to find your representative.
[02:36:51.508 --> 02:36:53.710]  Make sure to tell them that you oppose H.R.
[02:36:53.710 --> 02:36:55.452]  1955.
[02:36:55.452 --> 02:37:06.101]  And the next time you see representative... I mean, it's an amazing film, not just incredible video work or police beating up peaceful protesters or all these experts they've got or the corruption in Washington.
[02:37:06.101 --> 02:37:09.364]  It really gives people a wide spectrum understanding what's happening.
[02:37:09.364 --> 02:37:10.305]  Washington, you're fired.
[02:37:10.305 --> 02:37:13.107]  Available right now at InfoWars.com.
[02:37:13.107 --> 02:37:13.247]  Now...
[02:37:14.088 --> 02:37:16.052]  He'll be with us for this segment and the next.
[02:37:16.052 --> 02:37:19.059]  And then for the full fourth hour, William Lewis will be with us.
[02:37:19.059 --> 02:37:23.368]  He's going to ride shotgun right now and talk to Bob Chapman with us.
[02:37:24.335 --> 02:37:27.778]  We've got Bob on with all the financial things that are happening.
[02:37:27.778 --> 02:37:29.319]  That's another form of tyranny.
[02:37:29.319 --> 02:37:43.572]  It's important to give you analysis from an expert who's had one of the biggest, if not the biggest, financial newsletters out there, an amazing forecaster, worked in military intelligence, then in almost every level of finance, and in brokerage, and gold and silver, you name it.
[02:37:43.572 --> 02:37:51.959]  Bob Chapman of TheInternationalForecaster.com, who predicted three years ago we'd see $1,000 an ounce gold, and we've now seen it.
[02:37:52.634 --> 02:37:56.317]  And he's predicting it'll go above 2,000 in the next few years.
[02:37:56.317 --> 02:37:57.758]  Here's the headlines I've got.
[02:37:57.758 --> 02:37:59.699]  William Lewis, pop in any time.
[02:37:59.699 --> 02:38:01.961]  Filmmaker William Lewis with your comments.
[02:38:01.961 --> 02:38:05.344]  Authorities lose patience with collapsing dollar.
[02:38:05.344 --> 02:38:14.691]  London Telegraph, Jean-Claude Juncker, who is calling for Washington to take steps to halt the slide of the dollar, is saying that Washington by design is destroying it.
[02:38:15.612 --> 02:38:20.756]  And saying that they've got to move to prop it up or it may completely implode, causing a worldwide depression.
[02:38:20.756 --> 02:38:21.897]  London Telegraph.
[02:38:21.897 --> 02:38:22.478]  Reuters.
[02:38:22.478 --> 02:38:25.020]  Experts see depression parallels in U.S.
[02:38:25.020 --> 02:38:25.961]  crisis.
[02:38:25.961 --> 02:38:31.205]  Big article from Reuters and their financial reporter saying that they see a depression in the U.S.
[02:38:31.205 --> 02:38:32.867]  That's Reuters.
[02:38:32.867 --> 02:38:33.587]  Here's Reuters.
[02:38:33.587 --> 02:38:35.869]  Gold bounces back to market.
[02:38:35.869 --> 02:38:37.331]  $9.50 plus in futures.
[02:38:37.331 --> 02:38:37.511]  $9.50 today.
[02:38:39.512 --> 02:38:45.594]  Financial collapse will end the Iraq occupation, but it won't come at a time of Washington's choosing.
[02:38:45.594 --> 02:38:47.434]  That ties into it as well.
[02:38:47.434 --> 02:38:51.115]  Bob Chapman, a lot has developed since you were on with us last Friday.
[02:38:51.115 --> 02:38:53.256]  What do you see happening?
[02:38:53.256 --> 02:39:03.678]  Well, Jade Claude Juncker is the president of Luxembourg, and as you know, it's a very small country.
[02:39:03.678 --> 02:39:05.339]  He's also the chairman of the
[02:39:06.711 --> 02:39:11.054]  financial board with the G7.
[02:39:11.054 --> 02:39:18.219]  And I don't know that what he has to say carries a terrific amount of weight.
[02:39:18.219 --> 02:39:34.371]  But that said, look, they all know that the other currencies have to go down against the dollar because of the tremendous problems that are involved, a lot of which, or criminally incited, and a lot of which
[02:39:35.163 --> 02:39:36.964]  ...are the result of the U.S.
[02:39:36.964 --> 02:39:40.706]  being the local motive of the world for so many years.
[02:39:40.706 --> 02:39:42.827]  And, you know, these people don't appreciate that.
[02:39:42.827 --> 02:39:46.129]  It's like, what have you done for me lately?
[02:39:46.129 --> 02:40:03.819]  And, you know, my question, and I was just writing something about that, and my question is, Mr. Juncker, how about the manipulation of the markets already by the central banks?
[02:40:04.429 --> 02:40:06.351]  Why don't you talk about that?
[02:40:06.351 --> 02:40:10.334]  He's talking about coming in and shoring up the dollar.
[02:40:10.334 --> 02:40:11.916]  Let me tell you something.
[02:40:11.916 --> 02:40:15.979]  That's a $3.2 trillion a day market.
[02:40:15.979 --> 02:40:19.402]  They might be able to affect it for two or three days.
[02:40:19.402 --> 02:40:20.944]  End of story.
[02:40:20.944 --> 02:40:23.866]  So, it's hollow.
[02:40:23.866 --> 02:40:28.991]  What is behind this is they wanted to rally the stock market.
[02:40:28.991 --> 02:40:29.831]  And that they did.
[02:40:29.831 --> 02:40:31.493]  They've done it over the last several days.
[02:40:32.351 --> 02:40:39.054]  I'm sure all of the Illuminists pitched in and did their part, and they want the market up high.
[02:40:39.054 --> 02:40:39.654]  You know why?
[02:40:39.654 --> 02:40:41.235]  Because it's going to go back down again!
[02:40:41.235 --> 02:40:41.815]  That's why!
[02:40:41.815 --> 02:40:44.636]  Because the news is dreadful!
[02:40:44.636 --> 02:40:50.799]  And so, you see these little pieces come out, which are really propaganda.
[02:40:50.799 --> 02:40:57.702]  Look, the euro has been undervalued versus the dollar for years.
[02:40:57.702 --> 02:41:01.003]  And now you take into consideration the problems that the dollar has,
[02:41:02.799 --> 02:41:05.001]  The Euro should go higher.
[02:41:05.001 --> 02:41:08.484]  And the reason they don't want it to is they can't make as much money.
[02:41:08.484 --> 02:41:16.671]  And if they step in and try to hold the dollar at these levels, they're going to buy lots of dollars that are depreciating.
[02:41:16.671 --> 02:41:19.994]  And so, this guy is whistling in the wind.
[02:41:19.994 --> 02:41:23.517]  And nothing is going to change the underlying problems.
[02:41:23.517 --> 02:41:29.261]  And yes, the Europeans are making noises, but they have to.
[02:41:29.261 --> 02:41:31.003]  Because they're all politicians.
[02:41:32.137 --> 02:41:40.444]  And they're getting all kinds of questions from manufacturers that are saying, oh my goodness, we're going to have a 160 euro, how can I make any money?
[02:41:40.444 --> 02:41:43.226]  And so they've got to come out with something.
[02:41:43.226 --> 02:41:50.692]  Well that's it, it's more of acting like they're trying to stop this slide, but fundamentally, enough of the establishment wants the slide that it's continuing.
[02:41:50.692 --> 02:41:59.538]  I mean, how is, why is that happening A, and then B, Bob Chapman, I want William to comment on this, why are they allowing it to happen, but then B,
[02:42:00.639 --> 02:42:06.401]  What will it look like from your intelligence background and financial background and your incredible skills at forecasting?
[02:42:06.401 --> 02:42:17.886]  I mean, that's really why you're important, is because you have forecasted for decades accurately at about a 95%, which is better than most people that I know of, even at the highest levels of forecasting.
[02:42:17.886 --> 02:42:19.526]  What will it look like in the U.S.
[02:42:19.526 --> 02:42:21.587]  if we go into a hyper-depression?
[02:42:21.587 --> 02:42:25.809]  I mean, what do you forecast people are going to behave like?
[02:42:25.809 --> 02:42:28.930]  Probably, at some point in time, like a bunch of wild animals.
[02:42:29.858 --> 02:42:32.720]  And, you know, the world lives on its stomach.
[02:42:32.720 --> 02:42:35.762]  And it also has to have a house or an apartment to live in.
[02:42:35.762 --> 02:42:48.491]  And we get all these people getting thrown out of their apartments and houses because they can't pay their rent or their mortgage, and the price of energy products and food are going up astronomically.
[02:42:48.491 --> 02:42:52.734]  And so there's going to be a lot of people out of work.
[02:42:52.734 --> 02:42:53.114]  The U.S.
[02:42:53.114 --> 02:42:55.336]  economy is going to tank.
[02:42:55.336 --> 02:42:57.517]  And I think part of this whole thing is
[02:42:59.253 --> 02:43:06.254]  And this is a guesstimate, and I'm trying to think of what Brzezinski's thinking.
[02:43:06.254 --> 02:43:15.376]  And I think what they're trying to do here is, I think they realize they made an awful lot of money with globalization and free trade.
[02:43:15.376 --> 02:43:17.717]  They gained an awful lot of control.
[02:43:17.717 --> 02:43:20.117]  But it's gone out of control.
[02:43:20.117 --> 02:43:23.238]  And I think they want to bring it to an end.
[02:43:23.238 --> 02:43:28.799]  And I think this is one of the ways to do it, by bringing the dollar down, and then eventually putting on tariffs.
[02:43:29.261 --> 02:43:37.327]  And the sidestep there, that's why MI6 and the CIA are sticking it to the Chinese in Tibet.
[02:43:37.327 --> 02:43:41.330]  That operation was set up in 1948, and it's been going ever since.
[02:43:42.736 --> 02:43:44.177]  See, Bob, I have a problem.
