[00:00:00.089 --> 00:00:01.210]  We're good.
[03:14:03.041 --> 03:14:04.342]  They have the world right now.
[03:14:05.103 --> 03:14:07.925]  Alan, one area that I don't want to say I disagree with you.
[03:14:35.154 --> 03:14:42.637]  But I have questions, and I was trying to figure out exactly the full point you were trying to make.
[03:14:42.637 --> 03:14:51.820]  As I heard you doing your own radio show a few weeks ago, driving my car locally on, I think it was 96.3, maybe it was 90.1.
[03:14:51.820 --> 03:15:00.704]  And I heard you talking about how you act like a zombie in your own neighborhood, your own area, and that you don't talk to your neighbors.
[03:15:01.770 --> 03:15:10.174]  And that because there's spies and CIA and intelligence everywhere, uh, and that you only talk out of your area.
[03:15:10.174 --> 03:15:14.136]  And I just wanted to say this.
[03:15:14.136 --> 03:15:20.620]  I wanted to give you a chance to respond to what I'm going to say and, and, and, and respond to what you were saying, uh, yourself.
[03:15:20.620 --> 03:15:23.701]  But, but, but first off, here's my take on that.
[03:15:23.701 --> 03:15:25.222]  We have to be more open than ever.
[03:15:25.222 --> 03:15:26.483]  We have to be louder than ever.
[03:15:26.483 --> 03:15:28.564]  We have to point out that they're the terrorists.
[03:15:28.564 --> 03:15:29.244]  They're the criminals.
[03:15:29.244 --> 03:15:30.004]  They're illegitimate.
[03:15:30.004 --> 03:15:31.165]  They've lied a billion times.
[03:15:32.386 --> 03:15:39.789]  Talk to our neighbors so that they don't have a chilling effect, so the darkness doesn't fall, because as soon as that intimidation happens, they win.
[03:15:39.789 --> 03:15:46.111]  That's A. B, we know with black ops and from analyzing the budgets and even some of the secret budgets,
[03:15:46.946 --> 03:15:55.452]  That they probably have, and now I have newscasts today where they're training school children all over the country to tattle on their parents, their neighbors.
[03:15:55.452 --> 03:15:59.714]  They give them little credit cards and then have briefings every day about, well, who are you going to tattle on?
[03:15:59.714 --> 03:16:01.816]  Total East Germany.
[03:16:01.816 --> 03:16:03.917]  So I'm not saying it's not going on.
[03:16:03.917 --> 03:16:06.839]  It's just that they haven't geared up yet to that total level.
[03:16:07.495 --> 03:16:10.236]  And a lot of the people that work for the government I've talked to are waking up.
[03:16:10.236 --> 03:16:12.036]  They're upset about what's happening.
[03:16:12.036 --> 03:16:13.837]  A lot of them are blowing the whistle.
[03:16:13.837 --> 03:16:17.297]  And I just disagree with saying you should be secretive.
[03:16:17.297 --> 03:16:21.739]  Because I found when you're secretive and creep around, that lets the evil and the tyranny grow.
[03:16:21.739 --> 03:16:25.219]  And I don't think I agree with you on the number.
[03:16:25.219 --> 03:16:28.540]  Or maybe I misunderstood the number of spies you were talking about.
[03:16:28.540 --> 03:16:34.082]  But if we get intimidated and shut up, they definitely win.
[03:16:34.082 --> 03:16:35.002]  What were you trying to say?
[03:16:35.825 --> 03:16:43.508]  Well, I was responding to someone who generally is trying to get their own relatives, etc., to wake up.
[03:16:43.508 --> 03:16:49.750]  And I keep telling people, don't spend that kind of energy trying to wake up people who are telling you they don't want to.
[03:16:49.750 --> 03:16:51.451]  They don't want to know.
[03:16:51.451 --> 03:16:53.732]  And so you have to go further afield.
[03:16:53.732 --> 03:16:58.514]  And if you do go further afield, or even locally too, you've got to have your facts correct.
[03:16:58.514 --> 03:16:59.534]  Most people come out.
[03:16:59.534 --> 03:17:02.155]  Remember the average person out there, they watch television.
[03:17:02.155 --> 03:17:03.776]  That's their only source of media.
[03:17:04.858 --> 03:17:09.759]  And here you're hitting them with all this information and it's completely foreign to them.
[03:17:09.759 --> 03:17:11.599]  So you have to have facts here.
[03:17:11.599 --> 03:17:19.181]  Most people will go out and start rattling on what they've just heard on the radio, on the Patriot stations, and people look at them as scams.
[03:17:19.181 --> 03:17:24.222]  They can't understand where you're coming from or where you're going and it's not being on the regular media.
[03:17:24.222 --> 03:17:32.704]  I try to tell people, especially here where I am here, I mean I can't afford to know the locals because I know how the chain of gossip gets to the police.
[03:17:33.942 --> 03:17:37.485]  Well, I have to agree with you.
[03:17:37.485 --> 03:17:41.709]  I mean, if you show somebody a Ron Paul video, sometimes you get arrested.
[03:17:41.709 --> 03:17:55.861]  They have a system where if they get called, they won't respond to a real crime or a robbery or a shooting half the time, or your car being stolen, but they will then respond to just a petty rumor, and it's encouraging that.
[03:17:55.861 --> 03:17:58.603]  Yes, and as you see, here in Canada,
[03:17:59.292 --> 03:18:00.273]  I know this for a fact.
[03:18:00.273 --> 03:18:01.053]  I know how it works.
[03:18:01.053 --> 03:18:05.235]  And this was mentioned, by the way, in the 1950s by Jack Elal.
[03:18:05.235 --> 03:18:09.837]  He said, since the 1950s onwards, they'd already set up the spy system.
[03:18:09.837 --> 03:18:17.621]  He says, even if you live in a rural village in any of the Western Hemisphere, he says, at that time they're using a Kardec system.
[03:18:17.621 --> 03:18:24.104]  And even the gossip that gets to your local restaurant or cafe or whatever that you attend, or the gas pump,
[03:18:24.950 --> 03:18:25.350]  I don't know.
[03:18:42.702 --> 03:18:49.065]  You know, in the San Antonio Independent School District, the district launched a Crime Stoppers program itself today.
[03:18:49.065 --> 03:18:57.629]  Students can now help police catch other kids and even adults committing crimes, and they can be rewarded for it, just as with the regular Crime Stoppers program.
[03:18:57.629 --> 03:19:00.050]  Students can remain anonymous.
[03:19:00.050 --> 03:19:07.314]  Anything we can do to encourage kids to come forward and be productive parts of our community is a very, very good thing.
[03:19:08.288 --> 03:19:13.312]  The San Antonio District students can call 227-TIPS to report a crime.
[03:19:13.312 --> 03:19:19.637]  Rewards range from $25 to $250, but they can reach up to $1,000.
[03:19:19.637 --> 03:19:23.480]  And by the way, we know about that program for 10 years in Austin and all over the country.
[03:19:23.480 --> 03:19:26.463]  They debrief you daily and ask about your parents.
[03:19:26.463 --> 03:19:28.544]  Boy, that's freedom, isn't it, Alan?
[03:19:28.544 --> 03:19:28.865]  It is.
[03:19:28.865 --> 03:19:34.189]  And the FBI are recruiting ones that have got into trouble, and they let them off on condition that they tattle.
[03:19:34.907 --> 03:19:38.349]  And giving them little perks if they do this for them.
[03:19:38.349 --> 03:19:40.131]  Yeah, it's a total criminal state.
[03:19:40.131 --> 03:19:41.472]  Total criminal state.
[03:19:41.472 --> 03:19:42.632]  Stay there, Alan Watt.
[03:19:42.632 --> 03:19:43.253]  I'm Alex Jones.
[03:19:43.253 --> 03:19:45.855]  We'll be right back.
[03:19:45.855 --> 03:19:47.576]  Attention GCN listeners.
[03:19:47.576 --> 03:19:51.859]  Would you like to watch uncensored, unregulated, even banned TV on your computer?
[03:19:51.859 --> 03:20:03.327]  Well, now you can watch satellite TV on your PC with an extremely simple hookup that allows computer owners to pick up more channels than any sane person can even watch without paying monthly cable or satellite fees.
[03:20:03.727 --> 03:20:04.868]  Here's the story.
[03:20:04.868 --> 03:20:13.034]  New video feed technology lets anyone with a high-speed internet connection gain instant access to an endless list of underground channels from all over the globe.
[03:20:13.034 --> 03:20:14.175]  And here's the best part.
[03:20:14.175 --> 03:20:15.877]  It's 100% legal.
[03:20:15.877 --> 03:20:18.699]  And it works at home, the office, or even in other countries.
[03:20:19.139 --> 03:20:19.879]  I think so.
[03:20:46.249 --> 03:20:49.110]  Terror Storm, a history of government-sponsored terror.
[03:20:49.110 --> 03:20:50.670]  Loose Change Final Cut.
[03:20:50.670 --> 03:20:52.831]  Endgame, blueprint for global enslavement.
[03:20:52.831 --> 03:20:54.731]  The True Story of the Bilderberg Group.
[03:20:54.731 --> 03:20:56.212]  The Late Great USA.
[03:20:56.212 --> 03:20:57.972]  America, freedom to fascism.
[03:20:57.972 --> 03:21:04.994]  These are just a few of the hundreds of powerful documentary films and books available at truthnews.us and prisonplanet.com.
[03:21:04.994 --> 03:21:09.075]  When you visit prisonplanet.com, you can connect to our amazing online store.
[03:21:09.075 --> 03:21:12.476]  Whether you're looking for survival and wellness products like Berkey water filters,
[03:21:12.856 --> 03:21:15.638]  Or you would like a book on the history of the Federal Reserve.
[03:21:15.638 --> 03:21:18.720]  We've got the most well-researched and documented titles.
[03:21:18.720 --> 03:21:21.061]  All available at PrisonPlanet.com.
[03:21:21.061 --> 03:21:26.764]  Or if you'd like, you can give the InfoWars store a call at 888-253-3139.
[03:21:26.764 --> 03:21:31.727]  Or you can view more than a thousand titles in super high quality right now at PrisonPlanet.tv.
[03:21:32.788 --> 03:21:43.375]  Knowledge is power, and the information you need to effectively wake up your fellow man and fight the New World Order is available right now at truthnews.us and prisonplanet.tv.
[03:21:43.375 --> 03:21:44.856]  Join the info war today!
[03:21:47.390 --> 03:21:48.831]  Hi, this is Ted Anderson.
[03:21:48.831 --> 03:21:54.897]  Have you ever wondered why banks, stockbrokers, investment advisors won't talk about gold for your IRA?
[03:21:54.897 --> 03:21:55.698]  That's right.
[03:21:55.698 --> 03:21:58.560]  Gold has been available to be placed in IRAs since 1986.
[03:21:58.560 --> 03:22:05.487]  Yet still, the financial industry refuses to recognize the value of real hard assets for your retirement.
[03:22:06.027 --> 03:22:14.173]  The truth be told, gold and silver has outperformed paper investments like stocks, bonds, and CDs, yet no word about IRAs.
[03:22:14.173 --> 03:22:19.656]  Perhaps the financial institutions want to maintain control of your assets by keeping you in paper.
[03:22:19.656 --> 03:22:25.460]  If you'd like to take a look at gold for your retirement, call 800-686-2237.
[03:22:25.460 --> 03:22:29.983]  Don't get left behind by rising inflation and low return on your paper investments.
[03:22:29.983 --> 03:22:30.244]  Call 800-686-2237.
[03:22:30.244 --> 03:22:32.085]  Make sure that you secure your future.
[03:22:35.327 --> 03:22:38.750]  Call 800-686-2237.
[03:22:38.750 --> 03:22:39.630]  That's 1-800-686-2237.
[03:22:39.630 --> 03:22:48.217]  Do you stay up late worrying about your teen driver?
[03:22:48.217 --> 03:22:51.600]  Do you need to know the exact location of a loved one or a company vehicle?
[03:22:51.600 --> 03:22:55.583]  What can you do if your vehicle becomes one of the thousands annually targeted for theft?
[03:22:55.583 --> 03:23:02.548]  Now you can log into your own personal website and view the exact location of your vehicle, stationary or moving, in real time.
[03:23:03.189 --> 03:23:03.929]  24 hours a day.
[03:23:03.929 --> 03:23:11.877]  Introducing NowTrack, a revolutionary new GPS vehicle tracking device that requires no activation fee, no monthly fee, and no contract.
[03:23:11.877 --> 03:23:16.222]  Your NowTrack device is designed for self-installation discreetly in any vehicle.
[03:23:16.222 --> 03:23:22.488]  Using state-of-the-art GPS, track your vehicle via the internet or text message in all 50 states, plus Canada.
[03:23:22.568 --> 03:23:23.048]  I think so.
[03:24:03.081 --> 03:24:03.941]  Alan Watt is our guest.
[03:24:03.941 --> 03:24:07.223]  We're going to be taking some of your calls coming up in the next segment at 1-800-259-9231.
[03:24:07.223 --> 03:24:14.507]  For Alan, I'm going to recap in the final segment a little bit about what's happened at Bilderberg.
[03:24:14.507 --> 03:24:17.708]  Very suspicious with the Texas Governor's Mansion.
[03:24:17.708 --> 03:24:24.552]  What do you see happening in the next few years, Alan, from your studies of the globalists and some of the things they're doing?
[03:24:24.552 --> 03:24:29.934]  I go by what they've published themselves and what's in the newspaper today.
[03:24:29.934 --> 03:24:31.055]  We know they're going to
[03:24:31.567 --> 03:24:33.828]  Give us rationing for everything we need.
[03:24:33.828 --> 03:24:38.231]  And that's food, possibly water and all the rest of it.
[03:24:38.231 --> 03:24:41.553]  They want to get us into a total war mode.
[03:24:41.553 --> 03:24:48.036]  And they're also using the high tech weaponry that's been spraying the skies across most of Canada here for the last four days.
[03:24:48.036 --> 03:24:50.118]  And it's so hot and humid.
[03:24:50.118 --> 03:24:52.499]  And you see them spraying like crazy.
[03:24:53.180 --> 03:24:54.841]  They're using harp technology along with it.
[03:24:54.841 --> 03:24:58.324]  They must convince the public that we are the problem on the planet.
[03:24:58.324 --> 03:25:00.926]  And now the universities admit there's a spraying program.
[03:25:00.926 --> 03:25:03.628]  I mean, it's just all drugs in the water, everything.
[03:25:03.628 --> 03:25:04.449]  Yes.
[03:25:04.449 --> 03:25:14.917]  And Joe Average that watches TV will start, because we've got David Suzuki and the big players working for the World Wildlife Fund and the United Nations, telling them repeatedly, we're the problem.
[03:25:14.917 --> 03:25:18.500]  They're creating these abstract terms like carbon footprints.
[03:25:18.500 --> 03:25:21.683]  They're all breathing out carbon dioxide and killing the planet.
[03:25:22.179 --> 03:25:31.996]  We've got to reduce the population, and this is the amazing thing, they know, they've studied humanity for thousands of years, they know with enough propaganda
[03:25:32.921 --> 03:25:34.402]  We're good to go.
[03:26:02.040 --> 03:26:03.162]  That's us!
[03:26:17.369 --> 03:26:25.673]  The old type of humanity, the imperfect type species, and bring in a new perfected slave system to serve them better.
[03:26:25.673 --> 03:26:32.215]  They won't have to use propaganda on, because you won't be able to think as an individual human being.
[03:26:32.215 --> 03:26:35.497]  It'll be impossible to think individualistically.
[03:26:35.497 --> 03:26:45.181]  At the Loyola Science Conference they had, kicked off by Newt Gingrich a few years ago, he talked about giving us the brain chip, and he says, when this is done,
[03:26:45.959 --> 03:26:50.781]  It says, it'll be no longer possible to think as a distinct, separate individual.
[03:26:50.781 --> 03:26:53.002]  He said, think of it more like the hive.
[03:26:53.002 --> 03:27:00.606]  You'll hear all this buzzing in your head from the central computer giving commands to those around you and to yourself, and then back again.
[03:27:00.606 --> 03:27:05.828]  Well, that's what the Pentagon said in 2000 that the Federation of American Scientists put out.
[03:27:05.828 --> 03:27:06.689]  It was really from 93.
[03:27:06.689 --> 03:27:08.750]  They said their job by 2025
[03:27:10.211 --> 03:27:16.015]  ...would be inserting themselves, the last of us, into the Hive chambers, as described in the Matrix.
[03:27:16.015 --> 03:27:17.977]  See, they didn't make that up in the Matrix.
[03:27:17.977 --> 03:27:18.757]  That's right.
[03:27:18.757 --> 03:27:21.960]  In the movie, it's the Grand Architect, basically Lucifer.
[03:27:21.960 --> 03:27:23.101]  And folks, you can't make this up.
[03:27:23.101 --> 03:27:25.622]  These people are totally insane, but they're doing it.
[03:27:25.622 --> 03:27:26.343]  Alan?
[03:27:26.343 --> 03:27:36.090]  And also, you had the Borg in Star Trek series, where everyone is part cyborg and chipped, and Queen Bee controls them all.
[03:27:36.090 --> 03:27:38.612]  And their ship was even called the Hive, you know?
[03:27:39.275 --> 03:27:50.502]  So, this is, they give you all this subliminal programming to accept what's coming, and you don't consciously think through it, and then what really happens is kind of familiar to you, so you go along with it.
[03:27:50.502 --> 03:27:52.102]  That's the programming through fiction.
[03:27:52.102 --> 03:27:59.547]  Meanwhile, Mr. Shatner, he is, William Shatner's big into all this and admits that's the plan.
[03:27:59.547 --> 03:28:02.248]  Yes, he's all for it himself, you know.
[03:28:02.248 --> 03:28:08.492]  He thinks he's one of the superior ones, and he belongs to the transhumanist society, and gives talks to them, yeah.
[03:28:10.751 --> 03:28:14.453]  You know, it sounds all so amazing, but we have an amazing life.
[03:28:14.453 --> 03:28:17.815]  We live on this incredible planet, spinning through the galaxy.
[03:28:17.815 --> 03:28:19.496]  There's all these wonders all around us.
[03:28:19.496 --> 03:28:21.857]  It's 2008.
[03:28:21.857 --> 03:28:23.738]  We're living in a science fiction nightmare.
[03:28:23.738 --> 03:28:26.980]  But there's also all these great things around us, and we don't have to go along with it, folks.
[03:28:26.980 --> 03:28:30.102]  I know all this sounds crazy, but it's their own words.
[03:28:30.102 --> 03:28:33.043]  It's their own admissions.
[03:28:33.043 --> 03:28:40.087]  You see, since the 1960s onwards, they had done so much to gradually, step by step, dehumanize society.
[03:28:40.925 --> 03:28:43.366]  Destroy the family completely.
[03:28:43.366 --> 03:28:46.167]  And destroy even conversation between people.
[03:28:46.167 --> 03:28:53.630]  Everyone sits and watches TV, and even those in the room don't communicate unless they're talking about what they're seeing on television.
[03:28:53.630 --> 03:28:57.972]  And what you're fed is degrading stuff, getting more and more degrading.
[03:28:57.972 --> 03:29:01.834]  And when you're apathetic and degraded, you're easily managed.
[03:29:01.834 --> 03:29:05.355]  And even the language itself has become minimalistic.
[03:29:05.355 --> 03:29:09.817]  They've taken so many words from the average person's vocabulary, they can't convey an idea.
[03:29:10.276 --> 03:29:11.757]  And you're the perfect target then.
[03:29:11.757 --> 03:29:16.138]  You can't concede your thoughts to another.
[03:29:16.138 --> 03:29:17.299]  Alan Watts, my guest.
[03:29:17.299 --> 03:29:18.639]  Your phone calls.
[03:29:18.639 --> 03:29:19.880]  Straight ahead.
[03:29:19.880 --> 03:29:21.581]  This is the one, the only.
[03:29:21.581 --> 03:29:24.262]  GCN Radio Network.
[03:29:24.262 --> 03:29:25.562]  I'm Alex Jones.
[03:29:25.562 --> 03:29:27.603]  The tip of the spear in the info war.
[03:29:27.603 --> 03:29:28.764]  We all need your support.
[03:29:28.764 --> 03:29:30.204]  We're all in this together.
[03:29:30.204 --> 03:29:31.885]  This is the fight for humanity.
[03:29:31.885 --> 03:29:33.566]  The fight for humanity's future.
[03:29:33.566 --> 03:29:35.887]  We'll be right back.
[03:29:35.887 --> 03:29:37.287]  We're on the march.
[03:29:37.287 --> 03:29:38.788]  The Empire's on the run.
[03:29:39.827 --> 03:29:42.491]  Alex Jones and the GCN Radio Network.
[03:29:45.999 --> 03:29:47.120]  Storable food!
[03:29:47.120 --> 03:29:48.140]  Storable food!
[03:29:48.140 --> 03:29:52.342]  HempUSA.org has an inexpensive, nutritionally dense, high-frequency food.
[03:29:52.342 --> 03:30:03.546]  Hemp, known around the world, will boost your immune system and increase energy levels, detoxifies the body and reduces junk food cravings, burns fat and builds muscle, and is easy to digest, non-allergenic, and gluten-free.
[03:30:03.546 --> 03:30:07.668]  Can be made into smoothies, breads, muffins, pancakes, cookies, you name it!
[03:30:07.668 --> 03:30:10.489]  The entire planet should make this a staple food in their diet.
[03:30:10.489 --> 03:30:12.310]  The seeds will scrape the colon wall.
[03:30:12.310 --> 03:30:14.291]  The powder will feed the body vital minerals.
[03:30:14.451 --> 03:30:14.771]  I think so.
[03:30:37.643 --> 03:30:41.585]  908-691-2608 at hempusa.org.
[03:30:41.585 --> 03:30:46.146]  And remember, let your food be your medicine, and your medicine be your food.
[03:30:46.146 --> 03:30:59.291]  Now, from the makers of Loose Change, the most downloaded film in internet history, comes the long-awaited release of Loose Change Final Cut, an entirely new two-hour film that completely destroys the official fable forever.
[03:30:59.291 --> 03:31:03.113]  Loose Change Final Cut hopes to be a catalyst for a new independent investigation.
[03:31:03.453 --> 03:31:10.335]  In which family members receive answers to their questions and the true perpetrators of this horrendous crime are brought to justice.
[03:31:10.335 --> 03:31:13.756]  Loose Change Final Cut is the ultimate 9-11 expose.
[03:31:13.756 --> 03:31:21.638]  From hijackers being trained at US military bases to bombs in the buildings, Loose Change Final Cut is the one 9-11 film everyone must see.
[03:31:21.638 --> 03:31:27.060]  Secure your copy of Loose Change Final Cut today at InfoWars.com or PrisonPlanet.com.
[03:31:27.060 --> 03:31:30.761]  While you're visiting the online video store, be sure to check out the huge discounts.
[03:31:31.041 --> 03:31:37.284]  On films like Endgame, Blueprint for Global Enslavement, America, Freedom to Fascism, and hundreds of other titles.
[03:31:37.284 --> 03:31:39.926]  We're in a no-holds-barred information war.
[03:31:39.926 --> 03:31:45.229]  Truth is our weapon, and PrisonPlanet.com has the tools you need to take the fight back to Big Brother.
[03:31:48.658 --> 03:31:50.999]  Once, America was led by real politicians.
[03:31:50.999 --> 03:31:56.080]  Now politicians in the U.S., city, county, state, and federal are owned and controlled by corporations.
[03:31:56.080 --> 03:31:58.781]  We have corporate representatives instead of politicians.
[03:31:58.781 --> 03:32:03.062]  Criminal corporate manipulation has caused grain prices to soar to the highest levels in history.
[03:32:03.062 --> 03:32:06.103]  Shortages of rice, corn, and wheat now exist in most countries.
[03:32:06.103 --> 03:32:09.444]  Natural disasters have put millions worldwide at risk of starvation.
[03:32:09.444 --> 03:32:14.305]  Food riots and breadlines occur daily in 30 nations, and not only is that list growing, but it's headed this way.
[03:32:14.505 --> 03:32:18.568]  Survival Enterprises are master distributors of the highest quality long-term storage foods.
[03:32:18.568 --> 03:32:23.511]  Mountain House freeze-dried foods, canned beef, chicken, turkey, butter, bacon, spices, cheese, fruit, and more.
[03:32:23.511 --> 03:32:25.353]  We have tons of food in stock now.
[03:32:25.353 --> 03:32:27.074]  Call 1-800-753-1981.
[03:32:27.074 --> 03:32:30.657]  That's 1-800-753-1981.
[03:32:30.657 --> 03:32:32.658]  Or go to BeforeIt'sTooLate.us.
[03:32:32.658 --> 03:32:34.960]  That's BeforeIt'sTooLate.us.
[03:32:34.960 --> 03:32:37.862]  Where you'll find what you'll need to keep you and your loved ones secure.
[03:32:37.862 --> 03:32:41.885]  And remember, those without food will be servants of those with the food.
[03:32:41.885 --> 03:32:42.305]  Call now.
[03:33:18.453 --> 03:33:35.238]  Remember, the New World Order staged the September 11th attacks, the first World Trade Center attacks in 93 as well, the Oklahoma City bombing, and there's countless others like Gulf of Tonkin, USS Liberty, Operation Gladio, where they admit what they've done.
[03:33:35.238 --> 03:33:38.899]  Hitler brought in his tyranny by burning down his own Capitol building.
[03:33:38.899 --> 03:33:40.099]  I believe they've done something similar.
[03:33:40.774 --> 03:33:41.795]  Here in Austin, Texas.
[03:33:41.795 --> 03:33:43.336]  Just a heads up to everybody.
[03:33:43.336 --> 03:33:47.018]  I'm going down there 15-20 minutes after the show ends.
[03:33:47.018 --> 03:33:48.839]  So about 3.30 central.
[03:33:48.839 --> 03:33:52.101]  I'm down at the Governor's mansion trying to survey things.
[03:33:52.101 --> 03:33:54.882]  They try to tell me I can't have cameras and be getting video of it.
[03:33:54.882 --> 03:33:56.963]  I bet they're already trying to cover it up.
[03:33:56.963 --> 03:34:00.465]  So we can't see evidence of what they've done.
[03:34:00.465 --> 03:34:03.127]  95% chance they've done it.
[03:34:03.127 --> 03:34:10.071]  I mean, out of that 95% chance, I would say an 80% chance out of that, that it was arson by the government, by a criminal element.
[03:34:11.168 --> 03:34:20.372]  Uh, maybe there's a, you know, 15% chance that it was something in the construction that caused it, and they're just hyping it, saying it's terrorism, saying it's arson.
[03:34:20.372 --> 03:34:27.775]  Uh, but, uh, the DPS had come out saying that they were going to switch over to mainly, quote, fighting terror, the imaginary boogeyman that is suppressing the public.
[03:34:27.775 --> 03:34:33.258]  When you hear that, that means the terrorist running your life, turning the state police into total thug goons, as they've already been converting.
[03:34:33.258 --> 03:34:34.518]  They used to be a lot nicer.
[03:34:34.518 --> 03:34:35.659]  Now they're really getting bad.
[03:34:36.843 --> 03:34:38.184]  It's really a shame to see this happen.
[03:34:38.184 --> 03:34:40.545]  The government's training your kids to be tattletales on you.
[03:34:40.545 --> 03:34:43.007]  They're sucking blood from you at checkpoints.
[03:34:43.007 --> 03:34:44.467]  You see, they're not going to stop, folks.
[03:34:44.467 --> 03:34:46.609]  They're not going to stop with 9-11.
[03:34:46.609 --> 03:34:47.769]  They're going to keep going.
[03:34:47.769 --> 03:34:48.510]  They're not done.
[03:34:48.510 --> 03:34:49.330]  They're not going to give up.
[03:34:49.330 --> 03:34:50.791]  They're not going to give in.
[03:34:50.791 --> 03:34:52.812]  This is life and death, and I realize that.
[03:34:52.812 --> 03:34:55.273]  I mean, I am totally into this fight.
[03:34:55.273 --> 03:34:56.674]  We don't have a choice.
[03:34:56.674 --> 03:34:57.534]  None of us have a choice.
[03:34:57.534 --> 03:35:02.777]  We can't just sit here and let them carry out eugenics and rationing and microchipping against us.
[03:35:05.689 --> 03:35:07.010]  Alan, how do you see them?
[03:35:07.010 --> 03:35:10.993]  We're gonna go to calls from Australia, the Colorado, California, North Carolina.
[03:35:10.993 --> 03:35:14.977]  But how do you see them trying to get the public ready for the chips?
[03:35:14.977 --> 03:35:17.619]  I mean, I know they've made the military do it now, most of them.
[03:35:17.619 --> 03:35:18.599]  That's now admitted.
[03:35:18.599 --> 03:35:20.421]  The unbelievable has now happened.
[03:35:20.421 --> 03:35:23.003]  I guess to have a job, you're gonna have to have one or be a trusted traveler.
[03:35:23.003 --> 03:35:23.804]  You're gonna have to have one.
[03:35:23.804 --> 03:35:24.945]  That's what Bilderberg was saying.
[03:35:24.945 --> 03:35:27.326]  You know, you're gonna get special perks if you take it.
[03:35:27.326 --> 03:35:30.309]  I mean, I guess I'm answering my own question, but anything else you want to add?
[03:35:31.627 --> 03:35:32.868]  Yes, they'll also hype it up.
[03:35:32.868 --> 03:35:43.136]  There was also an article put out a little while back there from the major drug companies to do with chips will save us all in times of pandemic.
[03:35:43.136 --> 03:35:51.122]  And because you're able to scan you and that chip will tell them if you have a fever and possibly are carrying a plague.
[03:35:51.122 --> 03:35:56.806]  So they've got a whole bunch of scenarios we can use to make us take this thing or try and convince the public.
[03:35:56.806 --> 03:35:59.408]  And as you say, you'll get little perks if you go along with them.
[03:36:00.343 --> 03:36:00.564]  I don't
[03:36:17.367 --> 03:36:23.273]  This is the creation of what they call social acceptance and non-acceptance.
[03:36:23.273 --> 03:36:31.561]  They copied the system from China to do with abortion, where they get society to turn against you because you're the odd one out, you're a threat to them.
[03:36:31.561 --> 03:36:33.323]  And so they're using the same technique here.
[03:36:33.323 --> 03:36:35.305]  Peer pressure.
[03:36:35.305 --> 03:36:35.525]  Yes.
[03:36:35.525 --> 03:36:36.746]  Let me just add a point here.
[03:36:36.746 --> 03:36:41.031]  We've got a story up on Infowars.com named Bilderberg goon with a gun.
[03:36:42.134 --> 03:36:45.536]  And people are saying, why is it a still shot from a YouTube video?
[03:36:45.536 --> 03:36:47.216]  Why don't you show the actual video?
[03:36:47.216 --> 03:36:48.917]  Well, let me explain something.
[03:36:48.917 --> 03:36:53.059]  We've got about 60 hours of footage that four of us shot while we were there.
[03:36:53.059 --> 03:36:55.420]  There were hundreds of other people there.
[03:36:55.420 --> 03:36:57.201]  I got in at 1230 last night.
[03:36:57.201 --> 03:36:58.742]  My plane was delayed for an hour and a half.
[03:37:00.214 --> 03:37:01.415]  This is not our footage.
[03:37:01.415 --> 03:37:02.756]  We got the same footage.
[03:37:02.756 --> 03:37:04.537]  I saw them with the guns.
[03:37:04.537 --> 03:37:07.698]  We haven't even had time to dump our footage to computer or put it up.
[03:37:07.698 --> 03:37:13.581]  This is other people that were there putting up YouTube videos of what I saw and reported to you days ago.
[03:37:13.581 --> 03:37:16.723]  Them flashing the MP5s at us.
[03:37:16.723 --> 03:37:19.684]  So they're in the comment section saying, it's blurred.
[03:37:19.684 --> 03:37:20.885]  You can't tell it's a gun.
[03:37:20.885 --> 03:37:21.525]  It's not a gun.
[03:37:21.525 --> 03:37:22.786]  It's a seatbelt.
[03:37:22.786 --> 03:37:24.387]  No, they had guns.
[03:37:24.387 --> 03:37:25.087]  They had them out.
[03:37:25.087 --> 03:37:26.128]  They were aiming them at us.
[03:37:27.054 --> 03:37:28.695]  We have clear video of it.
[03:37:28.695 --> 03:37:29.976]  We're not a million people.
[03:37:29.976 --> 03:37:31.657]  We actually have to do this work.
[03:37:31.657 --> 03:37:41.202]  Like, I'm gonna have to get in the car and drive down there to investigate the governor's mansion, even though I haven't seen my children, because I just got home last night, saw them briefly this morning, and in five, six days.
[03:37:41.202 --> 03:37:42.122]  I'm not whining.
[03:37:42.122 --> 03:37:43.383]  It's just, I'm not Superman.
[03:37:43.883 --> 03:37:53.526]  I'm not Superman, and we, this morning, I saw that somebody put up the video of the guns I saw, so I told Kurt, I said, get a screenshot of this, you did the best job they did.
[03:37:53.526 --> 03:37:57.827]  If you don't like the fact that it's not that clear, you need to have been out there and get video of it.
[03:37:57.827 --> 03:38:08.470]  It's just, it's just, and I'm not complaining, it's that they've trained the public, even our own people, to never do anything themselves, but then nitpick and demand everything else out of us, Alan.
[03:38:08.470 --> 03:38:11.931]  Yes, they have, and again, people live on fiction, and it depends
[03:38:12.398 --> 03:38:21.621]  A generation has been reared watching cops smash doors down and so on in movies and in dramas and real life things.
[03:38:21.621 --> 03:38:25.042]  And those youngsters, youngsters want to be on the winning team.
[03:38:25.042 --> 03:38:28.863]  This is an instinctive survival thing with all youngsters.
