[00:00:00.189 --> 00:00:00.609]  We're good.
[02:08:00.977 --> 02:08:11.519]  And, you know, the nurses all kind of were red-faced, but halfway mad, halfway agreeing, all in this culture of fear, all carrying out black ops against each other.
[02:08:11.920 --> 02:08:12.780]  Alan, comments on that?
[02:08:12.800 --> 02:08:13.460]  We're going to take calls.
[02:08:13.820 --> 02:08:15.460]  It's so sad, so true.
[02:08:15.500 --> 02:08:19.201]  You're right on with that, because the nursing staff know that.
[02:08:19.221 --> 02:08:21.042]  And it's the same all through the society.
[02:08:21.362 --> 02:08:27.263]  Those who are paid the wage, the paycheck there, are terrified to inform the public
[02:08:28.352 --> 02:08:34.275]  Of the reality of what's going on, they tend to go along with it, and that's how the whole system works.
[02:08:34.295 --> 02:08:35.675]  It's the same in the school system.
[02:08:35.715 --> 02:08:39.937]  I've talked to lots of teachers, I'm sure you have too, who know exactly what they're doing.
[02:08:40.197 --> 02:08:53.443]  It's really social indoctrination for specific purposes, and it's social engineering, and yet they'll tell you, I cannot leave, I need this job, and where else will I get this kind of paycheck, which is very true for teachers.
[02:08:54.176 --> 02:09:03.983]  So, the whole structure of society depends on this darn paycheck, unfortunately, and people are terrified of losing that job and telling the truth.
[02:09:06.084 --> 02:09:06.865]  It's like blackmail.
[02:09:07.386 --> 02:09:23.931]  Well, you're absolutely right, and if you look at what they put doctors through, the 18-hour days, the brainwashing, you know, once they even have their degree, they have to do a year or two of residency, they're bossed around by the nurses, everybody, and it's all about in the power position, just like the Nazis.
[02:09:24.111 --> 02:09:35.075]  Once they get in that power position, they're controlling over those above them, I mean below them, and then minions to those above them, and it's this whole hierarchical system of control because
[02:09:36.158 --> 02:09:37.158]  They've paid their dues.
[02:09:37.598 --> 02:09:39.119]  They've worked hard to get this position.
[02:09:39.619 --> 02:09:43.060]  They've got hundreds of thousands of dollars in college bills.
[02:09:43.100 --> 02:09:45.081]  They've got to buy into the system.
[02:09:45.101 --> 02:09:46.081]  Can you talk about that?
[02:09:46.661 --> 02:09:47.782]  I've got one right now.
[02:09:48.162 --> 02:10:04.607]  I know he's a top specialist surgeon who was approached recently by the United Nations to set up, once they take over the complete Middle East, they want him to go over and set up the beginning of a Western structure of medicine
[02:10:05.351 --> 02:10:08.472]  And no doubt implement the whole scheme of inoculations and so on.
[02:10:09.113 --> 02:10:14.795]  And he phoned me just at the weekend to tell me he can't be scared to talk to me anymore in case they find out.
[02:10:15.575 --> 02:10:16.676]  He actually told me this.
[02:10:17.436 --> 02:10:19.197]  He's now terrified after he was approached.
[02:10:19.833 --> 02:10:30.699]  That he'll lose this position, and he works in a big... Oh yeah, I talk to mid-level technocrats all the time, and they're like, listen, they'll hear, I can't be talking to you, you know what they're going to do to you?
[02:10:30.719 --> 02:10:31.079]  Yeah.
[02:10:31.359 --> 02:10:37.963]  I mean, exactly, the whole intelligency is like, now figuring it out, and like, oh my gosh, we're, you know, I better go along with this.
[02:10:38.383 --> 02:10:38.583]  Yes.
[02:10:39.284 --> 02:10:46.808]  When people actually tell you, they've been talking to you for a couple of years, but they can't talk to you anymore, or they're afraid to, because of who you are, what you're doing,
[02:10:47.626 --> 02:10:53.029]  And because of the lucrative positions that have just been offered, then what can you say?
[02:10:53.049 --> 02:10:58.332]  In a sense, they're letting themselves down, they're letting the populations down, the people, even their own children.
[02:10:58.352 --> 02:11:03.935]  Well, the globalists, again, control the entire financial, psychological, physical paradigm.
[02:11:04.135 --> 02:11:05.976]  They're just issuing the money out of nothing.
[02:11:06.176 --> 02:11:06.536]  Yes, I know.
[02:11:06.556 --> 02:11:11.598]  We'll sell our souls for this made-up commodity, which is a fiat currency and credit.
[02:11:12.199 --> 02:11:12.359]  Yes.
[02:11:12.972 --> 02:11:18.039]  And it is true, you know, there's going to be no lack of food, food to go around.
[02:11:18.059 --> 02:11:21.143]  There's going to be a lack of the money to buy it, the same as the last depression.
[02:11:22.000 --> 02:11:23.040]  They did the same in Ireland.
[02:11:23.080 --> 02:11:25.201]  They called it the Great Potato Famine.
[02:11:25.661 --> 02:11:26.902]  It wasn't a potato famine.
[02:11:27.302 --> 02:11:35.864]  Ireland was exporting more grain and other kind of foods and beef and cattle and so on than you'd ever believe to the top corporations in England at the time.
[02:11:36.405 --> 02:11:40.826]  And Ireland, at the same time as they were loading their stuff on the ships, they were starving to death.
[02:11:41.226 --> 02:11:45.608]  And the British troops were stopping the public, the peasantry, from getting their own food.
[02:11:45.648 --> 02:11:46.928]  They were exporting all abroad.
[02:11:46.988 --> 02:11:49.188]  About New Orleans, I've talked to people on air who were there.
[02:11:49.208 --> 02:11:50.229]  I've had family that was there.
[02:11:50.869 --> 02:11:55.029]  For five days, they held the food within yards of the people at the Superdome.
[02:11:55.069 --> 02:11:56.210]  It was all a test.
[02:11:56.690 --> 02:12:01.651]  And so they could also then show that and say, oh look, we don't have enough money and power and funding.
[02:12:02.051 --> 02:12:05.231]  We need even more power now because we, quote, screwed up.
[02:12:05.971 --> 02:12:06.572]  That's correct.
[02:12:06.912 --> 02:12:07.952]  That is absolutely correct.
[02:12:08.312 --> 02:12:09.532]  Money is an idea.
[02:12:10.472 --> 02:12:11.812]  That's all it is, is an idea.
[02:12:11.832 --> 02:12:14.373]  A price on something is someone's idea.
[02:12:15.111 --> 02:12:18.053]  And yet we've been trained to believe that nothing works without money.
[02:12:18.514 --> 02:12:20.495]  Well, hey, you can still grow food without money.
[02:12:20.515 --> 02:12:22.437]  You can still trade in barter without money.
[02:12:22.797 --> 02:12:24.498]  There's no reason for anyone to starve.
[02:12:24.638 --> 02:12:30.203]  Which is why they're going after the family farms all over the Western world, and the main reason the food prices are up.
[02:12:30.703 --> 02:12:45.648]  Is because the dollar's been devalued by 60 plus percent and now there are trillions of dollars globally and so these companies and speculators are buying it all up so America can't have its own food, it's being shipped to other nations.
[02:12:46.008 --> 02:12:55.631]  That's correct and also that the Council on Foreign Relations that drafted up the integration for the Americas and they admitted that on television in Canada, on national television
[02:12:56.937 --> 02:13:07.084]  They're now beating the drums to say that we'll have to amalgamate because of terrorism, because the dollar is falling, and we're so integrated and dependent on the dollar, and they'll bring out the new currency.
[02:13:07.124 --> 02:13:15.891]  Now they did this in Europe with the Euro, and you better believe that when they bring out the new Amaro, it'll be worth half, purchasing power-wise, of the dollar.
[02:13:16.171 --> 02:13:18.612]  We're all going to see incredible price increases.
[02:13:18.833 --> 02:13:22.395]  And that goes after people that have been putting their money in their mattress?
[02:13:22.895 --> 02:13:23.116]  Yes.
[02:13:23.976 --> 02:13:24.216]  Oh yeah.
[02:13:26.417 --> 02:13:37.282]  Yeah, and yet some man at the top, this great person that walks out from the Federal Reserve as though he is the king of the world and declares what the dollar is worth and everyone goes into action as soon as he utters it.
[02:13:38.182 --> 02:13:40.063]  We've seen this down through the centuries.
[02:13:40.123 --> 02:13:43.164]  Lord Rothschild does the same with the gold standard every day.
[02:13:43.184 --> 02:13:45.605]  He sticks his finger out the window and tells you what gold is worth.
[02:13:46.391 --> 02:13:53.354]  I mean, these characters have run the world for thousands of years, and they've got us convinced that we cannot survive without their system.
[02:13:53.674 --> 02:13:58.596]  And yet we have no say on purchasing power and what money is even worth.
[02:13:59.376 --> 02:14:01.197]  Something's drastically wrong here.
[02:14:03.057 --> 02:14:03.918]  Well, it is, Alan.
[02:14:03.938 --> 02:14:06.119]  I'm going to take... Do you have time to take five calls with us?
[02:14:06.139 --> 02:14:06.779]  Sure.
[02:14:07.019 --> 02:14:07.699]  And then we'll let you go.
[02:14:07.719 --> 02:14:08.820]  We appreciate all your time.
[02:14:09.520 --> 02:14:11.081]  Let's talk to George in Indiana.
[02:14:11.101 --> 02:14:11.981]  George, you're on the air.
[02:14:12.665 --> 02:14:17.047]  All right, Alex, I've never disagreed with you, but there's something happening in my town I want to know.
[02:14:17.367 --> 02:14:19.048]  You say they won't come out for mugging.
[02:14:19.208 --> 02:14:20.809]  Our cops come out for everything.
[02:14:20.989 --> 02:14:26.372]  I manage a seven-room apartment building, and one lady's called him 17 times in one week.
[02:14:27.212 --> 02:14:28.693]  Can you tell me why that might be happening?
[02:14:29.349 --> 02:14:30.429]  Well, that's wonderful.
[02:14:31.670 --> 02:14:43.954]  I'm telling you that what I have dealt with is my car being stolen, house being broken into, the coffee shop got broken into, and the police never came.
[02:14:44.455 --> 02:14:50.417]  But they will give you a ticket now for five miles over the speed limit, where they didn't used to do that in the past.
[02:14:51.157 --> 02:14:54.798]  And so it sounds like you're doing a good job in your town.
[02:14:55.058 --> 02:14:56.159]  Well, they'll come for aliens.
[02:14:56.619 --> 02:15:00.140]  I mean, these people, they must be paid for every time they make a stop.
[02:15:00.920 --> 02:15:02.301]  Well, that does jack up their number.
[02:15:02.321 --> 02:15:06.562]  I mean, I know here in Austin, Texas, that it's hard to get a cop.
[02:15:07.082 --> 02:15:07.282]  Yeah.
[02:15:07.582 --> 02:15:09.582]  And they have massively increased the amount.
[02:15:10.183 --> 02:15:13.303]  But I'm telling you, you go five miles over the speed limit anywhere, they're going to catch you.
[02:15:13.603 --> 02:15:19.385]  I mean, they're on every road, 24 hours a day, and now they just randomly pull you over and want to search your vehicle.
[02:15:20.044 --> 02:15:23.007]  Yeah, I got something else to talk to you about, but I'll do it another time.
[02:15:23.088 --> 02:15:23.828]  Nice show, guys.
[02:15:24.049 --> 02:15:26.411]  Hey, I really appreciate you calling, appreciate you holding.
[02:15:26.952 --> 02:15:28.273]  Let's go to Joe in New York.
[02:15:28.313 --> 02:15:28.974]  Joe, go ahead.
[02:15:30.135 --> 02:15:35.841]  Yeah, I first started coming into informing myself, actually because of Ron Paul.
[02:15:35.901 --> 02:15:41.527]  I really supported a lot of his views and started to inform myself, get a lot of information out.
[02:15:42.253 --> 02:15:50.318]  Now, uh, I'm starting to look at the other presidential candidates and see if there's anything that, uh... Totally staged all three.
[02:15:50.339 --> 02:15:54.621]  Uh, well, let me go ahead and make your point and then I want to get Alan Watts' take on our election.
[02:15:55.262 --> 02:16:03.928]  Sure, uh, well, the only thing that I, uh, looked at is, is there any possibility for reform in, uh, what people want in monetary policy in this country?
[02:16:03.948 --> 02:16:04.508]  Alright, let me say this.
[02:16:04.608 --> 02:16:10.452]  A candidate like Obama maybe take an issue like that up or is it just so, uh,
[02:16:11.058 --> 02:16:14.101]  So behind the scenes, nothing like that would even be able to get.
[02:16:14.161 --> 02:16:15.563]  Let me just explain something here.
[02:16:17.545 --> 02:16:29.057]  We get 60% turnout for presidential elections, they give it endless coverage, and then they're total puppets run by the interests that put them into power, and the minute they don't follow orders, they're Kennedy or Lincoln.
[02:16:31.112 --> 02:16:42.998]  Instead, we get about 8% on average in the US, I don't know what it is in Canada, turnout for local elections, where you can actually have an effect, where you can sabotage, peacefully, what the globalists are doing.
[02:16:43.638 --> 02:16:49.701]  And so we need to get people to focus on local elections, instead of, I mean look, the mainstream media says focus on national.
[02:16:50.041 --> 02:16:51.222]  Why do we focus on national?
[02:16:52.603 --> 02:16:59.106]  Where you can have an effect is locally, but the window is closing with the fraudulent machines.
[02:16:59.246 --> 02:16:59.686]  Alan Watt?
[02:17:00.837 --> 02:17:11.816]  Yeah, it's true, but even with your local too, I keep telling people you better investigate anyone who wants power over you, power to make laws over you or your children.
[02:17:12.412 --> 02:17:12.973]  Yeah, here's an example.
[02:17:12.993 --> 02:17:13.533]  I don't want power.
[02:17:13.553 --> 02:17:14.835]  I don't want to be in government.
[02:17:14.855 --> 02:17:18.759]  I want to have enough power to protect myself and be left alone.
[02:17:33.756 --> 02:17:36.158]  I mean, here's an example, and I use this a lot, and I like going to events.
[02:17:36.178 --> 02:17:39.581]  We're going to have some Alamo Draft House showings later this month to show my film.
[02:17:40.521 --> 02:17:42.823]  The new film I've made, it's one of the best I've ever made, folks.
[02:17:42.863 --> 02:17:45.865]  It's totally different than any other film I've made, but I need to talk about that.
[02:17:45.885 --> 02:17:47.667]  I've been so busy making it, I haven't talked about it yet.
[02:17:48.327 --> 02:17:55.092]  But I like watching you enjoy the film, or laugh, or see your response, and I like seeing you.
[02:17:56.153 --> 02:18:00.417]  But I don't like being told how great I am and having person after person fawn after me.
[02:18:00.957 --> 02:18:07.123]  It actually is upsetting to me because I kind of don't have a low view of myself, but I'm much more interested in you than I am in myself.
[02:18:07.383 --> 02:18:08.744]  And I'm not saying I'm some great person.
[02:18:08.764 --> 02:18:14.169]  I mean, I remember 10, 12 years ago when I first got involved, it was fun for people to like me, fun to go out and do events.
[02:18:14.189 --> 02:18:19.914]  But I always wonder how politicians and people can run around to thousands of meetings and love shaking hands.
[02:18:20.314 --> 02:18:21.676]  They are getting off on it.
[02:18:22.256 --> 02:18:24.918]  You see, so you gotta wonder about somebody who wants power.
[02:18:25.478 --> 02:18:26.319]  Alan, go ahead.
[02:18:26.719 --> 02:18:27.720]  Well, that's exactly true.
[02:18:28.020 --> 02:18:35.946]  Again, the psychopathic types gravitate towards powerful positions, and they are the ones who go into these particular jobs.
[02:18:35.986 --> 02:18:45.073]  Look how Hitler ran across the whole of Germany in an aircraft he hated flying to, and attended two, three, four speeches in different parts of Germany per day.
[02:18:46.034 --> 02:18:49.717]  These characters are tireless when it comes to grabbing that seat of power,
[02:18:50.856 --> 02:18:53.017]  Way beyond the normal person's capacity.
[02:18:54.058 --> 02:18:56.399]  But they crave it, and they'll do anything to get it.
[02:18:56.719 --> 02:18:57.159]  That's true.
[02:18:58.600 --> 02:18:59.760]  Anything else, Joe?
[02:19:01.301 --> 02:19:07.804]  So you really don't think that there could be any kind of... Is there any way we could form a movement to change monetary policy?
[02:19:07.844 --> 02:19:10.785]  To change this idea that we should be blindly following the Fed?
[02:19:11.265 --> 02:19:15.047]  I mean, I think that goes to the root of all evil, and nobody even talks about it.
[02:19:15.697 --> 02:19:18.180]  Well, sir, we talk about the Federal Reserve every day here.
[02:19:18.240 --> 02:19:21.102]  Well, I know you do, but mainstream media doesn't.
[02:19:21.123 --> 02:19:25.507]  But I mean, we have to make our own media, you see, and I appreciate your call.
[02:19:26.488 --> 02:19:29.030]  You're going at it trying to seize their territory.
[02:19:29.924 --> 02:19:34.169]  Instead of, Alan and I are saying, they are not the entire paradigm.
[02:19:34.609 --> 02:19:37.092]  We can make our own paradigm.
[02:19:37.152 --> 02:19:39.435]  We can create things outside of their system.
[02:19:39.875 --> 02:19:41.057]  I mean, let me tell you where things start.
[02:19:41.577 --> 02:19:48.625]  It's with you getting a hand-cranked printing press and making one-page handbills, you know, and handing them out to your neighbors.
[02:19:49.386 --> 02:19:55.110]  It's in you picking a few issues locally that you rally people to defeat, even if it's in your neighborhood.
[02:19:55.451 --> 02:19:57.192]  Then you show you can get things done.
[02:19:57.732 --> 02:19:59.093]  People then learn who you are.
[02:19:59.534 --> 02:20:02.656]  Then you can do more as an act of saboteur in their system.
[02:20:03.657 --> 02:20:08.280]  But if we imagine some huge national movement and some stroke.
[02:20:08.300 --> 02:20:13.424]  You know, Hollywood shows us this Herculean image of one strong man that saves us.
[02:20:13.484 --> 02:20:17.407]  Of one guy who, like Schwarzenegger, takes out all the bad guys.
[02:20:18.127 --> 02:20:27.311]  It is a process of waking others up, of not supporting the mainline system, of supporting alternative media, of spreading the word.
[02:20:27.651 --> 02:20:29.792]  Alan, you want to give people suggestions for solutions?
[02:20:30.652 --> 02:20:32.613]  Yeah, they have to.
[02:20:32.713 --> 02:20:33.714]  Again, that's exactly right.
[02:20:33.814 --> 02:20:39.936]  One person concentrating on just one aspect of it, like the money, is going to be lost there.
[02:20:40.076 --> 02:20:41.597]  Even that's overwhelming in itself.
[02:20:42.442 --> 02:20:46.507]  You've got to start being individually involved as an individual.
[02:20:46.527 --> 02:20:52.193]  Stop looking just for groups all the time and start printing up information yourself and passing it around.
[02:20:52.273 --> 02:20:53.374]  I don't care if you get laughed at.
[02:20:53.574 --> 02:20:57.318]  One person out of a hundred that listens and they spread that on too.
[02:20:57.358 --> 02:20:59.480]  That's how the whole process works in history.
[02:20:59.780 --> 02:21:00.501]  It takes time.
[02:21:00.521 --> 02:21:04.886]  We're looking for a quick fix in the day when we take an aspirin for a headache.
[02:21:06.059 --> 02:21:08.280]  It doesn't work that way in societal changes.
[02:21:08.901 --> 02:21:10.222]  It's intergenerational.
[02:21:10.242 --> 02:21:15.626]  These guys work through generations, but we want an immediate writing of a system.
[02:21:15.706 --> 02:21:16.267]  Exactly!
[02:21:16.327 --> 02:21:21.010]  I mean, the huge awakening we're seeing now is nothing compared to one in a decade.
[02:21:21.331 --> 02:21:28.777]  I mean, the guys that came 30, 40, 50, 100 years ago, exposing this controlling oligarchy, this scientific dictatorship,
[02:21:29.901 --> 02:21:32.122]  Their work was tiny, very small.
[02:21:32.142 --> 02:21:37.765]  I mean, they might write a book and 2,000 people read it, and then that creates a ripple, and then bigger ripples, and bigger.
[02:21:38.045 --> 02:21:40.806]  Now, we've got millions listening every day.
[02:21:40.866 --> 02:21:47.650]  We've got people awakening all over, but they're still looking for a pyramidal, top-down solution.
[02:21:48.630 --> 02:21:49.771]  And you're absolutely right, Alan.
[02:21:49.791 --> 02:21:51.191]  I mean, I've been doing this almost 13 years.
[02:21:52.412 --> 02:21:55.415]  And I've been doing it seven days a week, and I'm like a farmer.
[02:21:55.735 --> 02:21:57.116]  I mean, I see it as a process.
[02:21:57.136 --> 02:21:58.858]  I've got to plow the field, plant the seeds.
[02:21:59.198 --> 02:22:00.159]  I've got to bring it in.
[02:22:00.259 --> 02:22:02.821]  I've got to then, you know, do a bigger field the next year.
[02:22:02.841 --> 02:22:04.502]  I've got to teach others how to plant fields.
[02:22:05.183 --> 02:22:10.768]  And I always work hard and don't expect big results, so I've gotten exponential results.
[02:22:10.868 --> 02:22:17.634]  Now, it is getting to chain reaction level, just in my area, because I have listeners that understand that and are active.
[02:22:18.554 --> 02:22:20.576]  And so again, stop looking for the big fix.
[02:22:20.997 --> 02:22:28.645]  Realize every mind, every person we unlock, that's the process at the cellular level that's going to change the body politic.
[02:22:28.745 --> 02:22:28.965]  Alan?
[02:22:29.545 --> 02:22:30.727]  There's no doubt about it.
[02:22:30.847 --> 02:22:35.892]  As many fingers pointing to the same target at once as would scare those at the top.
[02:22:36.437 --> 02:22:49.041]  They're not afraid of one lone guy pointing a finger and accusing him of something, but when thousands or millions understand something and are all looking at them, these characters want to cower into the shadows very quickly, believe you me.
[02:22:49.061 --> 02:22:50.181]  And exactly!
[02:22:50.841 --> 02:22:52.402]  That sounds like an oxymoron, but it's not.
[02:22:52.662 --> 02:23:05.106]  You're talking about billions of people, millions of people, individually pointing from different angles, different places, and it's the act of pointing, a lot of people around you, they're scared to speak up, they're scared to step out.
[02:23:05.566 --> 02:23:16.639]  As more people go public on 9-11, more people go public on global warming and the solutions to it being a fraud and transhumanist excuse to be anti-human.
[02:23:17.179 --> 02:23:20.543]  Again, more and more their confidence is shaken.
[02:23:20.563 --> 02:23:22.405]  I mean, I know so many patriots that have come and gone.
[02:23:23.524 --> 02:23:28.406]  So many patriots that have freedom lovers, truthers, who come and go.
[02:23:28.726 --> 02:23:35.629]  They work for a year, two years, they don't become big shots overnight, they drop off, they throw a fit, or they come into it.
[02:23:36.209 --> 02:23:40.131]  The elite sees all of us as people who want to be aristocrats.
[02:23:40.191 --> 02:23:40.591]  They think
[02:23:41.511 --> 02:23:44.232]  I'm fighting them because I want to unseat them and get power.
[02:23:44.552 --> 02:23:48.634]  And it's true, a lot of people like me are doing it for their own personal power.
[02:23:48.754 --> 02:23:55.857]  I'm doing it organically, instinctively to survive and to defend humanity at a species level.
[02:23:56.177 --> 02:23:57.398]  I'm doing that organically.
[02:23:57.698 --> 02:24:01.660]  But it is true that a lot of people in our movement aren't successful because they're just
[02:24:02.720 --> 02:24:04.481]  There's no doubt on that at all.
[02:24:04.521 --> 02:24:04.941]  You're right.
[02:24:05.041 --> 02:24:05.321]  They do.
[02:24:28.842 --> 02:24:37.426]  Again, psychopaths will always sniff the wind to see where popular opinion is going, and they'll try and jump on the bandwagon and get to the top any way they can.
[02:24:37.806 --> 02:24:43.989]  We've found again that this happens down through history, and you'll find it too with conquerors after they take over a country.
[02:24:44.009 --> 02:24:47.311]  Those they were fighting against at the top immediately join with them.
[02:24:47.331 --> 02:24:49.272]  We found it with the communist system as well.
[02:24:49.672 --> 02:24:55.715]  The countries that were conquered, their members at the top would immediately become communists and be part of the Politburo.
[02:24:56.415 --> 02:25:01.881]  So, they'll use popular movements to get in, but they don't last long, these people.
[02:25:01.961 --> 02:25:03.222]  It is true they don't last long.
[02:25:03.622 --> 02:25:08.107]  They tend to argue, fall out with everyone around them, and people just fall away from them.
[02:25:08.607 --> 02:25:15.474]  This is a collective process here, because, you see, we're fighting, not for personal power, we're fighting
[02:25:16.187 --> 02:25:17.327]  For everything that's been.
[02:25:17.487 --> 02:25:21.869]  For all the hardship that created us and brought us to where we are today.
[02:25:21.949 --> 02:25:23.089]  All those that went before.
[02:25:23.609 --> 02:25:26.210]  All those who were used and abused down through centuries.
[02:25:26.850 --> 02:25:27.650]  That's what we're fighting for.
[02:25:27.670 --> 02:25:28.050]  That's right.
[02:25:28.090 --> 02:25:31.471]  We're fighting for humanity that has succeeded despite the elite.
[02:25:31.771 --> 02:25:31.951]  Yes.
[02:25:32.431 --> 02:25:35.572]  And I think the elite overall are failing though, Alan.
[02:25:35.592 --> 02:25:37.033]  I don't think they have full control.
[02:25:37.493 --> 02:25:38.893]  I don't... I think they're mad.
[02:25:38.953 --> 02:25:41.274]  I know they're mad at how... I know they're new orders behind.
[02:25:41.294 --> 02:25:43.134]  I know they're very upset right now.
[02:25:43.674 --> 02:25:45.895]  Whatever they do, and this is the key to everything,
[02:25:46.348 --> 02:25:53.912]  Whatever they do to the public, and that goes for the schooling system, the police system, everything, they need our acquiescence.
[02:25:53.972 --> 02:25:57.835]  They need us to cooperate and silently agree with them.
[02:25:58.095 --> 02:26:07.100]  They need our cooperation for everything they want to do, even inoculating your children, bowing down to them, allowing them to control all your food.
[02:26:07.400 --> 02:26:09.001]  They need our acquiescence.
[02:26:12.603 --> 02:26:17.227]  I'll tell you what defeats them.
[02:26:18.207 --> 02:26:24.972]  Everybody, even if you're a busy executive, you've got to start a garden, even if it's a separate piece of property, and then just start giving the food away.
[02:26:25.332 --> 02:26:27.914]  Start having neighborhood cooking classes on how to cook
[02:26:28.394 --> 02:26:29.975]  Yeah, and one generation and just one generation
[02:26:58.007 --> 02:27:05.532]  They have systematically destroyed the small farmer and almost eradicated the complete knowledge of being self-sufficient.
[02:27:05.892 --> 02:27:07.753]  Yeah, horticulture, all of it.
[02:27:07.793 --> 02:27:08.954]  Let's take some calls quickly.
[02:27:08.994 --> 02:27:10.595]  Alan Watts got to go, we really appreciate it.
[02:27:10.935 --> 02:27:12.336]  David in Texas, you're on the air.
[02:27:12.356 --> 02:27:13.877]  Hi, how are you all doing?
[02:27:13.917 --> 02:27:14.818]  Great show as usual.
[02:27:14.838 --> 02:27:16.859]  I want to briefly say a couple things.
[02:27:17.239 --> 02:27:22.103]  First of all, I want to thank Alan Watts for all the research and all the broadcast work that he's doing in his various endeavors.
[02:27:22.123 --> 02:27:25.745]  And I also want to thank you too, Alex, for all that you've done in the Patriot Movement for all these years.
[02:27:26.671 --> 02:27:29.614]  Your contributions have been very invaluable, and I'm very appreciative of that.
[02:27:30.154 --> 02:27:40.142]  I want to make a quick point about something you started off on, the belief system of the Ethiopians, and then have a question for Mr. Watt, where I think all this is going.
[02:27:41.282 --> 02:27:53.632]  I've kind of come up with a personal observation, but I think I may be onto something here, that a lot of the Ethiopians believe in this supposed deity from Babylon called Moloch, and I think also the ancient Pharaohs
[02:27:54.164 --> 02:28:00.026]  People in Egypt have their god Horus, which was a falcon-headed god, while Moloch was an owl-headed god.
[02:28:00.586 --> 02:28:06.327]  I kind of think there may be two different variations of the same god that both are worshipping.
[02:28:06.427 --> 02:28:09.648]  And I also think that my belief system is that it's Satan.
[02:28:09.828 --> 02:28:10.608]  It's Satan worship.
[02:28:11.048 --> 02:28:12.929]  And these people are very evil and very misguided.
[02:28:12.949 --> 02:28:15.330]  They think they're elite and better than everyone else, but they're not.
[02:28:15.890 --> 02:28:16.930]  Well, let me just stop you.
[02:28:17.950 --> 02:28:20.171]  I get attacked for saying Moloch is an owl.
[02:28:21.232 --> 02:28:24.858]  At the Bohemian Grove, they call it Moloch, and they call it an owl.
[02:28:26.121 --> 02:28:29.006]  Everybody knows that Moloch was a bull-headed god.
[02:28:29.226 --> 02:28:31.049]  Whatever it is, it's a big statue with some horns.
[02:28:32.446 --> 02:28:36.128]  But the occult is always changing names and changing things.
[02:28:37.169 --> 02:28:41.051]  The point is, it is a Canaanite slash Babylonian, but they did it all over.
[02:28:41.091 --> 02:28:41.751]  Greece did it too.
[02:28:42.192 --> 02:28:47.014]  Burning children in a fiery altar before a horned god that symbolizes the male side.
[02:28:47.335 --> 02:28:49.756]  Then you have the goddess worship on the other side.
[02:28:50.296 --> 02:28:53.518]  And so these occultists send me emails and get real mad going, Moloch's a bull!
[02:28:53.858 --> 02:28:55.179]  You won't correct it!
[02:28:55.559 --> 02:29:00.502]  I'm going off what the Bohemians say it is in Northern California.
[02:29:00.942 --> 02:29:03.623]  You know, the Indians have 10,000 gods in India.
[02:29:03.644 --> 02:29:04.864]  I'm not getting into all that.
[02:29:05.344 --> 02:29:08.866]  Okay, I'm saying what they believe, what this current cult is doing.
[02:29:09.247 --> 02:29:10.387]  Comments on that, Alan, what?
[02:29:11.128 --> 02:29:11.708]  Yeah, it's true.
[02:29:11.748 --> 02:29:15.470]  They have many names for the same thing, and even in ancient times they did too.
[02:29:16.170 --> 02:29:19.052]  And even Isis was a goddess with a thousand names and faces.
[02:29:20.619 --> 02:29:23.641]  But really, the owl is really those who can see in the dark.
[02:29:24.021 --> 02:29:27.643]  Meaning, the darkness, by the way, is the common people in society.
[02:29:27.683 --> 02:29:28.623]  Yeah, we're in the dark.
[02:29:28.843 --> 02:29:31.264]  They're a big predator that hunts us in the dark.
[02:29:31.404 --> 02:29:32.024]  It has light.
[02:29:32.285 --> 02:29:33.505]  It's illuminated in the dark.
[02:29:33.845 --> 02:29:41.489]  And Horus, of course, Horus the hawk is the one who can fly as high as the sun and look into the light of the sun, meaning themselves, the elite.
[02:29:41.529 --> 02:29:42.489]  They can go both ways.
[02:29:42.529 --> 02:29:46.671]  They can see in the world of darkness where the profane live, as they call it.
[02:29:47.191 --> 02:29:49.133]  And it can also rise as high as the sun.
[02:29:49.493 --> 02:29:50.494]  That's what they mean by that.
[02:29:51.334 --> 02:29:52.475]  I have a quick question.
[02:29:53.015 --> 02:29:54.556]  Where do you think all this is going?
[02:29:54.616 --> 02:30:00.581]  Do you get the feeling that they're maybe about to try to pull something, or a major catastrophic event, possibly on a global scale?
[02:30:01.261 --> 02:30:04.844]  They might be contrived, and they're trying to seize power on a global scale.
[02:30:04.884 --> 02:30:06.045]  Oh yeah, there's no doubt.
[02:30:06.285 --> 02:30:06.945]  There's no doubt of that.
[02:30:06.985 --> 02:30:08.006]  I appreciate your call, Alan.
[02:30:08.667 --> 02:30:09.287]  Yeah, there's no doubt.
[02:30:09.307 --> 02:30:13.310]  They've said themselves, Brzezinski said it in his own book, so did the club of Rome.
[02:30:14.088 --> 02:30:14.209]  Yeah.
[02:30:26.010 --> 02:30:29.971]  So they're using a technique and trying to convince us that terrorism is everywhere.
[02:30:29.991 --> 02:30:31.372]  It could be you, it could be your neighbor.
[02:30:31.392 --> 02:30:39.015]  And we're going to have millions of trained children and everyone spying on neighbors to fight terror, terror, terror!
[02:30:39.035 --> 02:30:44.877]  And therefore the only way to save the world will be to put the world into the hands of experts.
[02:30:45.317 --> 02:30:48.820]  And have everyone monitored from cradle to grave on a daily basis.
[02:30:49.300 --> 02:30:50.941]  And that's going to be given to the public.
