[00:00:00.009 --> 00:00:01.290]  We're good.
[03:03:28.658 --> 03:03:38.261]  Now, the establishment is trying to focus, though, in on organized groups and websites and authors and attacking networks and things like that.
[03:03:38.261 --> 03:03:55.807]  But overall, the loss of confidence in the state and in the organized system, the top-down hierarchical structure, is so massive, and people are becoming more and more distrustful, that I'm intellectually pretty sure that the elite is in for some very rough times themselves.
[03:03:55.807 --> 03:03:58.048]  And, of course, they've foreseen that and tried to build up
[03:03:58.748 --> 03:04:02.090]  Yeah, I think they're quite right, but they're committed.
[03:04:02.090 --> 03:04:06.733]  I don't think the guys at the top are going to have any option of turning around.
[03:04:06.733 --> 03:04:07.173]  They're committed.
[03:04:07.173 --> 03:04:11.956]  So they're not going to back down, and I think the only hope we have is to beat them at their own game, to overpower them.
[03:04:27.253 --> 03:04:29.435]  And, uh, no, we do have numbers.
[03:04:29.435 --> 03:04:30.816]  We do have truth on our side.
[03:04:30.816 --> 03:04:33.159]  They're truly on the dark side.
[03:04:33.159 --> 03:04:35.180]  They are on the dark side.
[03:04:35.180 --> 03:04:37.863]  Like Chaney said in that interview, he says, we're working on the dark side.
[03:04:37.863 --> 03:04:38.463]  Stay there.
[03:04:38.463 --> 03:04:46.190]  I'm going to talk to you during the break for the InfoWars.com stream listeners, and then we'll come back for everybody else on the other side.
[03:04:46.190 --> 03:04:47.512]  It is a big idea.
[03:04:48.638 --> 03:04:50.400]  A New World Order.
[03:04:50.400 --> 03:04:54.924]  In the near future, Earth is dominated by a powerful world government.
[03:04:54.924 --> 03:04:58.127]  It's known as the Bilderberg Group.
[03:04:58.127 --> 03:05:00.929]  Could their objective be world domination?
[03:05:00.929 --> 03:05:04.112]  For thousands of years, their dark order grew.
[03:05:04.112 --> 03:05:11.438]  Now, as they hail the birth of the New World Order, their great dream of exterminating 80% of humanity is at hand.
[03:05:14.454 --> 03:05:19.878]  For the first time in history, the elite's plan for world government is blown wide open.
[03:05:19.878 --> 03:05:23.760]  You will learn the secret that drives the entire New World Order agenda.
[03:05:23.760 --> 03:05:26.322]  Build America is making great progress toward a world government.
[03:05:26.322 --> 03:05:27.483]  Most people have no idea.
[03:05:27.483 --> 03:05:28.283]  They're not after money.
[03:05:28.283 --> 03:05:29.564]  They have all the money they need.
[03:05:29.564 --> 03:05:30.545]  They're after power.
[03:05:30.545 --> 03:05:31.686]  That's what they're after these days.
[03:05:31.686 --> 03:05:36.449]  Order In Game on DVD at PrisonPlanet.com or InfoWars.com.
[03:05:36.449 --> 03:05:40.411]  Or watch it online right now at PrisonPlanet.tv.
[03:05:40.411 --> 03:05:43.213]  In Game, blueprint for global enslavement.
[03:05:43.213 --> 03:05:44.254]  You have been warned.
[03:05:45.314 --> 03:05:48.416]  Have you ever thought about what's in your shampoo, soap, or detergent?
[03:05:48.416 --> 03:05:53.938]  How about chlorides, dyes, ethanol, sulfates, sodium, formaldehydes, and more?
[03:05:53.938 --> 03:05:59.661]  Even fragrance can indicate the presence of some 4,000 separate ingredients, most of which are synthetic.
[03:05:59.661 --> 03:06:01.141]  Hi, this is Alex Jones.
[03:06:01.141 --> 03:06:10.025]  I was shocked when I discovered I could be inhaling these additives that can lead to coughing, wheezing, and shortness of breath, headaches, nausea, irritation of the skin, and mucous membranes.
[03:06:10.445 --> 03:06:12.286]  Now, compare a Calben Pure Soap.
[03:06:12.286 --> 03:06:16.508]  All natural, earth friendly, no harsh chemicals, no animal testing.
[03:06:16.508 --> 03:06:21.511]  They're safe and you save 85% of the money you're spending on cleaning products now.
[03:06:21.511 --> 03:06:23.612]  Start saving over $1,000 a year for your family of four.
[03:06:25.373 --> 03:06:26.435]  Keep it natural.
[03:06:26.435 --> 03:06:34.845]  Call Calvin Pure Soap for a free catalog at 1-800-340-7091 or log on to 5starsoap.com.
[03:06:34.845 --> 03:06:39.030]  Try Calvin Pure Soaps and I'll bet you'll never use any other cleaning products again.
[03:06:39.030 --> 03:06:40.192]  Call 1-800-340-7091 for all your cleaning needs.
[03:06:45.620 --> 03:06:47.601]  Heart disease is on the rise.
[03:06:47.601 --> 03:06:52.943]  Clogged arteries, high blood pressure, and high cholesterol levels may not be fully detected by you.
[03:06:52.943 --> 03:06:54.563]  But the symptoms are there.
[03:06:54.563 --> 03:07:02.966]  Loss of energy, blood sugar spikes and drops, poor circulation, and irregular heartbeat are just a few of these that can alert you that something is wrong.
[03:07:02.966 --> 03:07:08.688]  Hear how heart and body extract is making a difference in thousands of people's lives across America.
[03:07:08.868 --> 03:07:10.710]  My blood pressure has normalized.
[03:07:10.710 --> 03:07:12.893]  My diabetes has totally improved.
[03:07:12.893 --> 03:07:17.419]  Everyone is telling me now how much healthier I look, and I'm telling everyone how much healthier I feel.
[03:07:17.419 --> 03:07:19.642]  I recommend Heart and Body Extract to everyone.
[03:07:19.642 --> 03:07:27.412]  Anybody over 40 in the North American continent should be using this product as a preventative to keep their cardiovascular system healthy.
[03:07:27.552 --> 03:07:31.773]  Order your two-month supply today by calling 866-295-5305.
[03:07:31.773 --> 03:07:35.674]  That's 866-295-5305.
[03:07:35.674 --> 03:07:38.694]  Or order online at HBextract.com.
[03:07:38.694 --> 03:07:42.275]  Heart and Body Extract, 866-295-5305.
[03:07:42.275 --> 03:07:45.655]  Or HBextract.com.
[03:07:45.655 --> 03:07:51.036]  The Genesis Communications Radio Network proudly presents the Alex Jones Show.
[03:07:51.036 --> 03:07:53.317]  Because there's a war on for your mind.
[03:07:56.045 --> 03:07:57.326]  G. Edward Griffin is our guest.
[03:07:57.326 --> 03:07:59.888]  At the bottom of the hour, I promise, we're going directly to your calls.
[03:07:59.888 --> 03:08:02.390]  He'll be with us at least 20 minutes into overdrive today.
[03:08:02.390 --> 03:08:05.973]  We'll be going to 3.20 Central Standard Time today.
[03:08:05.973 --> 03:08:13.839]  G. Edward Griffin, we were talking about the ways the Globalists distract us, divert us.
[03:08:13.839 --> 03:08:15.400]  They try to destroy our unity.
[03:08:16.300 --> 03:08:18.801]  And I don't mean our unity as one organization.
[03:08:18.801 --> 03:08:20.881]  I don't want one group fighting the new world order.
[03:08:20.881 --> 03:08:24.303]  I want lots of attack frigates out there going after them.
[03:08:24.303 --> 03:08:31.565]  But I mean, unity of purpose, our manifesto, what we believe in, you know, the liberty, you know, ideas like that.
[03:08:31.565 --> 03:08:38.167]  But then shifting gears back into, for the mainline people that are still tuned into the false paradigm, they keep saying Barack Obama
[03:08:39.210 --> 03:08:43.492]  is about making us believe in each other again, bringing us back together.
[03:08:43.492 --> 03:08:58.760]  What they mean is not bringing us back together, but bringing us back into being conned by the state, conned by the left-right paradigm, conned by the two parties one more time, taking us for one more ride while they finish getting their police state control grid in.
[03:08:58.760 --> 03:09:01.341]  And let me be clear, I'm not even entertaining a debate here
[03:09:02.179 --> 03:09:04.560]  I'm not bashing Barack Obama here.
[03:09:04.560 --> 03:09:11.542]  The guy's a total puppet, runs nothing, you know, nice, handsome, friendly, smart guy, but he's a globalist.
[03:09:11.542 --> 03:09:20.244]  I dislike him less than Hillary because she's been around a while, you know, she's the devil I know, and I know she is a devil, but it doesn't matter.
[03:09:20.244 --> 03:09:23.065]  So me saying Barack Obama is a fake,
[03:09:24.165 --> 03:09:25.587]  I'm not saying Hillary's good.
[03:09:25.587 --> 03:09:26.968]  I'm not saying McCain's good.
[03:09:26.968 --> 03:09:29.151]  They're all bad.
[03:09:29.151 --> 03:09:35.197]  And so, occasionally, they give you a new puppet to make you think that things have changed.
[03:09:35.197 --> 03:09:36.899]  I'm not trying to take hope away here.
[03:09:36.899 --> 03:09:44.467]  I want you to know there's hope in real resistance, in a real awakening, in local government, in you taking action.
[03:09:44.867 --> 03:09:56.515]  In you running for office, in you educating others, instead of wasting all our energies like all these young people are doing, starry-eyed, just, I just love Hillary, I love McCain, I love Obama.
[03:09:56.515 --> 03:10:10.263]  You know, you know, you see all these, you know, intelligent, great-looking college girls just out there dedicating themselves to Hillary or Barack Obama, or all these well-meaning business people for McCain, when they're all America killers, they're all globalists.
[03:10:10.263 --> 03:10:10.984]  G. Edward Griffin.
[03:10:12.210 --> 03:10:14.052]  Well, what can you say?
[03:10:14.052 --> 03:10:14.752]  That's true.
[03:10:14.752 --> 03:10:25.341]  And the reason they're that way is because their opinions have been engineered by the media and to a large extent by the educational system that some of those younger people are still in.
[03:10:25.341 --> 03:10:29.445]  When you look at the campaign rhetoric of these major candidates,
[03:10:29.935 --> 03:10:35.896]  They can talk for hours and not really say anything, but they are masters at using words that sound good.
[03:10:35.896 --> 03:10:38.957]  Like, well, Obama's famous word, change.
[03:10:38.957 --> 03:10:42.738]  If we want change, or big chance, yes, change, change, change.
[03:10:42.738 --> 03:10:45.698]  But if you asked any of them, well, what would you change?
[03:10:45.698 --> 03:10:47.979]  They'd probably be dead silent because they don't know.
[03:10:47.979 --> 03:10:49.379]  They'd say, well, we'll change the name.
[03:10:49.379 --> 03:10:54.640]  We'll change the name from Bush to Obama or something.
[03:10:54.640 --> 03:10:57.181]  But they have no idea of political principles.
[03:10:58.508 --> 03:11:09.736]  They have never even thought about the proper role of government or what the Constitution says about what these candidates are allowed or specifically not allowed to do.
[03:11:09.736 --> 03:11:26.769]  They haven't a single thought in their entire brains about political concepts, but yet they're out there carrying these banners and chanting, as you said, and they're all starry-eyed over some kind of a word game, just change or compassion or
[03:11:28.118 --> 03:11:35.101]  Patriotism, or who knows what these words mean at the inner recesses of their minds.
[03:11:35.101 --> 03:11:39.003]  But they certainly don't mean anything in the realm of political principle.
[03:11:39.003 --> 03:11:44.626]  And until the American people start thinking about political principles once again, there is no hope.
[03:11:44.626 --> 03:11:53.130]  So, you're quite right when you say, why should we even entertain a debate or try to choose up sides between all three of these word masters?
[03:11:53.130 --> 03:11:56.231]  And it's not just them, it's the organizations that support them.
[03:11:56.724 --> 03:12:01.787]  When the real issues are never allowed to be even discussed in such a debate.
[03:12:01.787 --> 03:12:12.332]  And so, yes, our job has to be not to get entrapped by this so-called two-party system, when in reality it's not a two-party system.
[03:12:12.332 --> 03:12:14.053]  Well, it's a carnival distraction.
[03:12:14.053 --> 03:12:22.317]  It's like having a traveling carnival, a troupe of trained monkeys dance in front of you while somebody sneaks up on you to stab you in the back.
[03:12:23.835 --> 03:12:25.096]  It's distraction.
[03:12:25.096 --> 03:12:37.824]  It's the same thing that the magician does, where he has his beautiful assistant bend over in front of the crowd while he, you know, stages the hat trick.
[03:12:37.824 --> 03:12:39.605]  It works every time, doesn't it?
[03:12:39.605 --> 03:12:40.565]  Yeah.
[03:12:40.565 --> 03:12:46.609]  Yeah, well, that was the theme of my presentation when I was there in Austin a few weeks ago, as you remember.
[03:12:46.609 --> 03:12:48.190]  We called it the Quigley formula.
[03:12:48.780 --> 03:13:01.451]  And it was named after Professor Carol Quigley, who wrote the book, Tragedy and Hope, who was a sort of an unofficial or maybe an official historian for a secret society founded by Cecil Rhodes.
[03:13:01.451 --> 03:13:03.012]  And we got into all of that history.
[03:13:03.012 --> 03:13:13.942]  And the reason that history is interesting and the reason it's important is because without an understanding of how the two party systems came into being, if you don't know the history,
[03:13:14.306 --> 03:13:24.471]  If you don't know the fact that there is an organization that has a strategy for doing exactly what we're complaining about here, people would say, well, I guess it just happened.
[03:13:24.471 --> 03:13:26.192]  Well, no, it didn't just happen.
[03:13:26.192 --> 03:13:29.594]  This came about as a result of a very well thought out plan.
[03:13:29.594 --> 03:13:37.278]  It's being implemented today by people who have names, who belong to an organization that has a name, has a headquarters in New York and all of that.
[03:13:37.665 --> 03:13:47.312]  And so once you tell people about the facts behind what's happening and the names and the places and the dates, then all of a sudden it becomes real.
[03:13:47.312 --> 03:13:52.676]  Other than that, before they have all that information, they'll just look at you and say, what are you talking about?
[03:13:52.676 --> 03:13:54.478]  You know, I don't think that's true.
[03:13:54.478 --> 03:14:05.426]  And so what we're facing now is the fact that the people of America are starving for information and factual data.
[03:14:07.165 --> 03:14:07.585]  Oh, I agree with you.
[03:14:07.585 --> 03:14:09.907]  And I think that's our role.
[03:14:09.907 --> 03:14:10.387]  I agree with you.
[03:14:10.387 --> 03:14:23.558]  They are starving, and so they give them real simple pap, like change, change, knowing that stacked up against the two establishment candidates that another establishment candidate can be slipped in on them.
[03:14:23.558 --> 03:14:29.202]  Talk a little bit about the Quigley formula, because there are hundreds of published PhD-level
[03:14:30.319 --> 03:14:30.739]  I don't know.
[03:14:45.991 --> 03:15:03.855]  That some good old boy at the gym will waddle over and make fun of me saying I believe in imaginary groups when, you know, the heads of political science divisions of top universities, you know, write books about how they engineer the shadow government system and how we run nothing.
[03:15:03.855 --> 03:15:11.316]  I mean, it's very frustrating to know that we've spent the time to read all these books and watch these people on C-SPAN and then the public
[03:15:11.949 --> 03:15:20.531]  I mean, I hate the globalists, but at the same time, the public has been engineered to laugh at us for trying to save them.
[03:15:20.531 --> 03:15:22.671]  I mean, it's disgusting.
[03:15:22.671 --> 03:15:37.735]  Well, yeah, and you have to not blame the public to a certain extent, because they're just the products of programming, very effective programming, although I still think that if anybody had any kind of an instinct for truth,
[03:15:38.582 --> 03:15:40.183]  They would somehow break through that.
[03:15:40.183 --> 03:15:41.504]  I guess we did somehow.
[03:15:41.504 --> 03:15:47.027]  I don't know whether that was to our benefit or simply because of an accident that happened along the way.
[03:15:47.027 --> 03:15:49.388]  But in any event, yeah, it is frustrating.
[03:15:49.388 --> 03:15:52.870]  But the bottom line is that this is not imaginary.
[03:15:52.870 --> 03:16:00.335]  And anybody who has any intellectual curiosity or honesty about them would say, OK, where are your facts?
[03:16:00.335 --> 03:16:01.896]  And then that's where we come in.
[03:16:01.896 --> 03:16:02.656]  Here are the facts.
[03:16:03.038 --> 03:16:18.089]  And I found that generally, if you have the ability to present the facts without being interrupted, you know, give me 20 or 30 minutes, and if people are interested enough to sit and listen to a presentation for 20 or 30 minutes, I'll convince them.
[03:16:18.089 --> 03:16:22.632]  Not that I'll convince them, but the facts will convince them, because they're irrefutable.
[03:16:22.632 --> 03:16:32.499]  So that's our job, is to find those people, and there won't be many, probably 3% or less, who have the intellectual curiosity and the intellectual honesty.
[03:16:32.935 --> 03:16:35.376]  To ask the question, where are your facts?
[03:16:35.376 --> 03:16:37.817]  And that's all we need, Alex, and you know that.
[03:16:37.817 --> 03:16:42.159]  We don't need that 51, that magic 51% of the population.
[03:16:42.159 --> 03:16:44.000]  The majority never determined anything.
[03:16:44.000 --> 03:16:52.324]  They're always led by the few, 3% or less, who can generate a majority by the strength of their leadership.
[03:16:52.324 --> 03:16:53.704]  And that's what we must do.
[03:16:53.704 --> 03:16:54.985]  That's what our enemies have done.
[03:16:55.427 --> 03:17:03.432]  And as you know, that's what Freedom Force is all about, is to move into the power centers of society, those groups and organizations.
[03:17:03.993 --> 03:17:08.937]  Well, now again, I'm trying to be subtle here, not that I'm delicate, or not that I'm even well-spoken.
[03:17:08.937 --> 03:17:10.778]  Maybe I haven't explained it right to some people.
[03:17:10.778 --> 03:17:11.839]  I'm not against the militia.
[03:17:11.839 --> 03:17:13.540]  I believe in the militia.
[03:17:13.540 --> 03:17:14.541]  I'm a member of the militia.
[03:17:14.541 --> 03:17:15.501]  18 to 44 are all part of it.
[03:17:27.971 --> 03:17:32.216]  Uh, and it's in our Constitution and the Feds say we have no right to own guns.
[03:17:32.216 --> 03:17:36.602]  It's only an organized militia, but that didn't exist until 1907.
[03:17:36.602 --> 03:17:39.786]  Uh, so, so we know it's our right to keep and bear arms.
[03:17:39.786 --> 03:17:42.029]  It's to defend against criminals and the government.
[03:17:42.029 --> 03:17:44.092]  And I've read the Federalist Papers and others on air.
[03:17:45.054 --> 03:18:12.714]  But then you've got what the modern militia movement is, and that's feds setting up innocent good people, and usually the militia leaders are feds, and it's a thing of paranoia, don't trust your neighbors, meet us behind the barn, and then the feds says let's build a bomb so they can send a bunch of innocent farmers to jail, and then asset forfeiture their farms, and then I get on air and I say watch out, we're up front, we're in suits and ties, we're well-spoken, we're the good guys,
[03:18:13.394 --> 03:18:23.644]  But the Feds, when they run these operations, they've tried to always steer our movement into hiding, and like it's secret agent stuff, and it's all, oh my God, everyone's watching you and wanting to get you.
[03:18:23.644 --> 03:18:26.407]  And I'm saying, no, no, no, no, this isn't a thing of paranoia.
[03:18:26.407 --> 03:18:27.708]  We are the good guys.
[03:18:27.708 --> 03:18:32.993]  We're out in the town square with the white hat at high noon saying, bring it on.
[03:18:32.993 --> 03:18:34.314]  Do you see the point I'm making?
[03:18:34.314 --> 03:18:35.075]  Oh, absolutely.
[03:18:35.075 --> 03:18:36.116]  I couldn't agree with you more.
[03:18:36.756 --> 03:18:45.683]  And, yeah, it has always worried me deeply as to the character that the militia movements have taken.
[03:18:45.683 --> 03:18:59.013]  They're going in the wrong direction, and I think the reason, as you've just stated, is because they are under the influence of Asia provocateurs who are sent in there to do that, just to mess it up so it won't possibly work.
[03:18:59.013 --> 03:19:03.016]  Oh, we've caught them hundreds of times in every case.
[03:19:03.016 --> 03:19:04.237]  It turns out that's what they do.
[03:19:05.709 --> 03:19:07.470]  So, they're smart.
[03:19:07.470 --> 03:19:08.710]  So, okay, they're smart.
[03:19:08.710 --> 03:19:09.871]  Now, what are we going to do about it?
[03:19:09.871 --> 03:19:11.031]  Let's be just as smart.
[03:19:11.031 --> 03:19:14.092]  Let's not let them win that game.
[03:19:14.092 --> 03:19:17.493]  Let's be aware of it and move around.
[03:19:17.493 --> 03:19:27.057]  Well, I mean, I remembered when I was just a mainline conservative, but fighting for property rights locally, I'd have a guy show up at an event and say, I want to work with you, let's kill cops.
[03:19:27.057 --> 03:19:30.078]  And I'd follow him outside and the guy would get in an unmarked cop car.
[03:19:31.125 --> 03:19:34.287]  And, you know, I mean, it's just, these people are criminals.
[03:19:34.287 --> 03:19:36.488]  Dirtbag slime.
[03:19:36.488 --> 03:19:41.890]  And, uh, well, Texas Monthly caught the FBI creating a Klan group trying to get them to blow up a chemical plant.
[03:19:41.890 --> 03:19:46.352]  They were so dumb, the FBI couldn't get them to do it.
[03:19:46.352 --> 03:19:48.853]  It is a big idea.
[03:19:48.853 --> 03:19:50.614]  A new world order.
[03:19:50.614 --> 03:19:55.076]  In the near future, Earth is dominated by a powerful world government.
[03:19:55.498 --> 03:19:58.302]  It's known as the Bilderberg Group.
[03:19:58.302 --> 03:20:01.106]  Could their objective be world domination?
[03:20:01.106 --> 03:20:04.291]  For thousands of years, their dark order grew.
[03:20:04.291 --> 03:20:11.621]  Now, as they hail the birth of the New World Order, their great dream of exterminating 80% of humanity is at hand.
[03:20:14.645 --> 03:20:20.089]  For the first time in history, the elite's plan for world government is blown wide open.
[03:20:20.089 --> 03:20:23.951]  You will learn the secret that drives the entire New World Order agenda.
[03:20:23.951 --> 03:20:26.513]  Build America is making great progress toward a world government.
[03:20:26.513 --> 03:20:27.674]  Most people have no idea.
[03:20:27.674 --> 03:20:28.474]  They're not after money.
[03:20:28.474 --> 03:20:29.735]  They have all the money they need.
[03:20:29.735 --> 03:20:30.716]  They're after power.
[03:20:30.716 --> 03:20:31.877]  That's their aphrodisiac.
[03:20:31.877 --> 03:20:36.620]  Order Endgame on DVD at PrisonPlanet.com or InfoWars.com.
[03:20:36.620 --> 03:20:40.602]  Or watch it online right now at PrisonPlanet.tv.
[03:20:40.602 --> 03:20:43.404]  Endgame, blueprint for global enslavement.
[03:20:43.404 --> 03:20:44.465]  You have been warned.
[03:20:48.147 --> 03:20:51.549]  Imagine walking down the street and hearing footsteps behind you.
[03:20:51.549 --> 03:20:56.372]  They get closer and closer, and suddenly you have a sense something bad is going to happen.
[03:20:56.372 --> 03:20:58.873]  What are you going to do to defend yourself?
[03:20:58.873 --> 03:21:03.556]  Tebowtech specializes in non-lethal self-defense products for you and your family.
[03:21:03.556 --> 03:21:11.661]  With everything from stun guns and tasers, to personal alarms and pepper spray, Tebowtech will arm you with the most advanced non-lethal products anywhere on the net.
[03:21:12.381 --> 03:21:13.742]  Not sure where to start?
[03:21:13.742 --> 03:21:17.646]  The Tebowtech Essentials Package is great for you or to share with your family.
[03:21:17.646 --> 03:21:29.037]  It comes with a 950,000 volt cell phone stun gun, a multi-pack of pepper sprays, an extremely loud personal alarm, and a how-to book for defending yourself with pepper spray all at a low price.
[03:21:29.037 --> 03:21:35.082]  With these or any of Tebowtech's products, you have the tools to defend yourself against an attack and get yourself to safety.
[03:21:35.763 --> 03:21:36.963]  Don't be a victim.
[03:21:36.963 --> 03:21:38.223]  Be a victor.
[03:21:38.223 --> 03:21:39.284]  Stock up now.
[03:21:39.284 --> 03:21:40.944]  tbotech.com.
[03:21:40.944 --> 03:21:45.565]  That's t-b-o-t-e-c-h dot com.
[03:21:45.565 --> 03:21:53.486]  Now, from the makers of Loose Change, the most downloaded film in internet history, comes the long-awaited release of Loose Change Final Cut.
[03:21:53.486 --> 03:21:58.687]  An entirely new two-hour film that completely destroys the official fable forever.
[03:21:58.687 --> 03:22:02.508]  Loose Change Final Cut hopes to be a catalyst for a new independent investigation.
[03:22:02.868 --> 03:22:09.752]  In which family members receive answers to their questions and the true perpetrators of this horrendous crime are brought to justice.
[03:22:09.752 --> 03:22:13.174]  Loose Change Final Cut is the ultimate 9-11 expose.
[03:22:13.174 --> 03:22:21.058]  From hijackers being trained at US military bases to bombs in the buildings, Loose Change Final Cut is the one 9-11 film everyone must see.
[03:22:21.058 --> 03:22:28.222]  Secure your copy of Loose Change Final Cut today at InfoWars.com or PrisonPlanet.com while you're visiting the online video store.
[03:22:28.542 --> 03:22:36.688]  Be sure to check out the huge discounts on films like Endgame, Blueprint for Global Enslavement, America, Freedom to Fascism, and hundreds of other titles.
[03:22:36.688 --> 03:22:39.330]  We're in a no-holds-bar information war.
[03:22:39.330 --> 03:22:44.654]  Truth is our weapon, and PrisonPlanet.com has the tools you need to take the fight back to Big Brother.
[03:22:45.541 --> 03:22:55.952]  USCivilFlags.org is here to help Americans remember as well as our leaders that every man and woman is sovereign and that we're all endowed by our Creator with life, liberty, and the pursuit of happiness.
[03:22:55.952 --> 03:23:04.721]  The Sovereign Civil Flag is available at USCivilFlags.org and is a symbol of our desire to return America to the dreams that our forefathers envisioned.
[03:23:04.981 --> 03:23:10.524]  Show your support for a return to traditional moral values by flying one of these great flags today!
[03:23:10.524 --> 03:23:14.606]  Standard flags are 3 by 5 feet with miniature flags also available.
[03:23:14.606 --> 03:23:31.054]  USCivilFlags.org also carries a large inventory of Ron Paul related gear including DVDs, buttons, and so on patches, and a large variety of educational books and numerous historical documents, including the US Constitution, the Declaration of Independence, and the Articles of Confederation.
[03:23:31.374 --> 03:23:36.197]  So visit us online today to pick up your piece of history at uscivilflags.org.
[03:23:36.197 --> 03:23:38.138]  That's uscivilflags.org.
[03:23:38.138 --> 03:23:38.958]  Or call us at 646-498-5309.
[03:23:38.958 --> 03:23:39.919]  That's 646-498-5309.
[03:23:39.919 --> 03:23:45.662]  No matter how hard you try, you can't stop us now.
[03:23:45.662 --> 03:23:53.486]  No matter how hard you try, you can't stop us now.
[03:24:17.183 --> 03:24:18.724]  And I'll tell you why.
[03:24:18.724 --> 03:24:30.791]  It's because the globalists claim that their breeding makes them god men when they're really a bunch of inbred, mentally retarded individuals at the top.
[03:24:45.706 --> 03:24:51.029]  Well, these criminal bureaucracies that serve them, that's where their genius still lies.
[03:24:51.029 --> 03:24:55.531]  The truth is, from the common people also comes intelligence, and we don't want to be your slaves.
[03:24:56.570 --> 03:24:59.151]  We're not lesser men, and we're not going to go along with you.
[03:24:59.151 --> 03:25:05.054]  Gee, Edward Griffin, we'll talk through the next segment in the next break for Infowars.com, internet stream listeners.
[03:25:05.054 --> 03:25:18.360]  But right now, you want to get into Carol Quigley and the Quigley Method, because I didn't want to kind of give away your thunder when you were on before you gave your UT speech, but maybe now you should spend some time on that, and then we'll start taking phone calls in about 10 minutes.
[03:25:18.977 --> 03:25:24.620]  Yeah, I'd like to do that, Alex, but may I finish where my brain was going with our last segment?
[03:25:24.620 --> 03:25:26.020]  Certainly.
[03:25:26.020 --> 03:25:37.386]  We were talking about false leadership and how effective that can be, especially if the victim is not even aware of the possibility that this tactic is being used.
[03:25:37.386 --> 03:25:47.010]  Every once in a while, after I've written something or said something about this, I'll get an email from some person that'll say, how do we know that you are not a false leader?
[03:25:47.928 --> 03:25:49.429]  And of course that's a darn good question.
[03:25:49.429 --> 03:25:55.011]  I'm very happy to hear that because now I know that people are beginning to look around and question.
[03:25:55.011 --> 03:25:57.292]  And that the answer to that is very simple.
[03:25:57.292 --> 03:26:02.694]  You can tell whether a person is a false leader or not simply by looking at their record.
[03:26:02.694 --> 03:26:05.595]  Where they've been, how long they've been doing it, what they've actually done.
[03:26:05.595 --> 03:26:06.715]  Their fruits!
[03:26:06.715 --> 03:26:08.716]  Their fruits shall reveal them, yeah.
[03:26:09.406 --> 03:26:22.999]  So you see, if they have a record of dividing people, whether they have a record of diverting attention away from the real culprit, which is the government, not government, but people in government, I always want to emphasize that.
[03:26:22.999 --> 03:26:24.741]  We're not opposed to government.
[03:26:24.741 --> 03:26:26.663]  We're opposed to corruption in government.
[03:26:27.464 --> 03:26:36.530]  And if you can see that leaders have been focused on the corruption in government and consistently have tried to unite people, they're probably on the right track.
[03:26:36.530 --> 03:26:48.057]  But if they've always left behind them a debris of broken organizations and anger and division, you've got a pretty good idea that you're dealing with a false leader.
[03:26:49.116 --> 03:26:58.459]  And so what we're trying to do is build a dependable leadership core that people can rely on, especially people coming into the movement early.
[03:26:58.459 --> 03:27:01.060]  I mean, just recently, I should say.
[03:27:01.060 --> 03:27:04.441]  People who haven't had a chance to spend years and years studying this thing.
[03:27:04.441 --> 03:27:07.122]  They need someone they can rely on.
[03:27:07.122 --> 03:27:08.122]  Someone with that record.
[03:27:08.122 --> 03:27:12.664]  And we're hoping that people will consider Freedom Force International to be that.
[03:27:13.164 --> 03:27:19.528]  So, if you're trying to figure out who you can rely on, come to Freedom Force International.
[03:27:19.528 --> 03:27:22.129]  Check us out and ask the question.
[03:27:22.129 --> 03:27:27.472]  Well, I'll say, G. Edward Griffin, the enemy doesn't operate for 5 years, 10 years, 20 years, 30 years, 40 plus years since 1959.
[03:27:31.294 --> 03:27:32.695]  We're good to go.
[03:27:55.322 --> 03:27:58.544]  Most of the groups and organizations out there are actually good.
[03:27:58.544 --> 03:28:03.869]  The folks out on the ground are good.
[03:28:03.869 --> 03:28:09.514]  But you can really tell the organizations of people that are bad.
[03:28:09.514 --> 03:28:13.217]  And, I mean, Jim Griffin, we know you're good.
[03:28:13.217 --> 03:28:16.560]  We know so many others are good as well.
[03:28:16.560 --> 03:28:18.862]  And a lot of it's also discernment.
[03:28:18.862 --> 03:28:21.084]  You know, having your head in the game a long time.
[03:28:21.084 --> 03:28:21.585]  But also,
[03:28:22.145 --> 03:28:33.052]  You know, not just being aware of disinfo, being aware of also the fact that we can also get too into this where we're too focused and paranoid and then never just move forward.
[03:28:33.052 --> 03:28:45.901]  I think really having a good attitude, viewers out there, listeners out there, you know that you're good people, you know you're leaders, you know that you've done nothing wrong, you know that you're doing this for the right reasons, so you be leaders.
[03:28:45.901 --> 03:28:47.662]  You go out and start organizations.
[03:28:47.662 --> 03:28:50.063]  I mean, I think, you know, there's no excuse there.
[03:28:50.063 --> 03:28:50.884]  Is there, G. Edward Griffin?
[03:28:51.404 --> 03:28:53.846]  No, no, no excuse at all, whatsoever.
[03:28:53.846 --> 03:28:57.929]  And you know, in a way that takes us back finally to the Quigley formula.
[03:28:57.929 --> 03:29:05.595]  Because Quigley was talking to some extent, to a very important extent, about how to provide false leadership.
[03:29:05.595 --> 03:29:08.477]  And so, are we ready for that topic?
[03:29:08.477 --> 03:29:10.579]  Yes, let's continue discussing that.
[03:29:11.357 --> 03:29:18.060]  During this segment, if you're listening to the InfoWars.com audio streams, this discussion will continue in 10 seconds at InfoWars.com.
