[00:00:13.122 --> 00:00:14.462]  He stands for truth.
[01:12:19.362 --> 01:12:20.242]  I'm sure of it.
[01:12:20.743 --> 01:12:21.783]  It's also very dangerous.
[01:12:21.843 --> 01:12:25.866]  Now, you independently, I've looked you up, and you've been covered by the national news with your claims.
[01:12:26.326 --> 01:12:33.710]  I mean, you've written some of the biggest scandal articles, huge corruption stories, in finance, in technology, in Japan.
[01:12:33.730 --> 01:12:38.653]  You've got the biggest interviews with prime ministers, presidents, corporate heads, the royal family.
[01:12:38.913 --> 01:12:41.395]  You're the real deal, and you make these unbelievable claims.
[01:12:41.655 --> 01:12:44.817]  You get David Rockefeller interviews like that even after you leave Forbes.
[01:12:45.457 --> 01:12:45.958]  We're good to go.
[01:13:07.774 --> 01:13:10.596]  Start just in a nutshell, like you're talking to five-year-olds.
[01:13:10.616 --> 01:13:12.518]  I mean, let's say I've never heard of this before.
[01:13:12.938 --> 01:13:20.484]  Explain to me what you discovered, what the Asian mafia... I say that, I know they're a secret society, but the public doesn't believe those exist.
[01:13:21.145 --> 01:13:22.946]  Explain what the Asian mafia told you.
[01:13:22.966 --> 01:13:23.426]  Break it down.
[01:13:24.207 --> 01:13:33.174]  Well, I mean, I was for a long time a believer in the sort of mainstream corporate propaganda and their whole worldview.
[01:13:34.415 --> 01:13:35.656]  And I got into this stuff...
[01:13:36.667 --> 01:13:42.929]  Not through the internet, but directly, you know, through interviews and stuff.
[01:13:42.969 --> 01:13:47.790]  So I ran into it firsthand, and then I started reading up, you know, about the history of all this stuff.
[01:13:48.251 --> 01:13:59.074]  But, I mean, in a nutshell, what happened was, I started studying, well, I was a financial journalist, and then I got involved in the bad debt issues.
[01:14:00.714 --> 01:14:05.696]  And then I found out that most of the bad debt was held by gangsters, which just didn't make sense, right?
[01:14:06.388 --> 01:14:13.692]  So I started to find gangsters to interview, the Yakuza mobsters, and they explained to me that they were middlemen.
[01:14:13.892 --> 01:14:21.596]  They just took all these bad loans, and they took a percentage, and then their money was disappearing into the hands of politicians.
[01:14:21.616 --> 01:14:34.183]  So I started uncovering also a systematic series of murders where they would make it look like a suicide, but it was actually a murder of senior government officials.
[01:14:35.183 --> 01:14:38.865]  And he was thinking, well, you know, and I was just really appalled.
[01:14:38.885 --> 01:14:40.747]  I thought the Japanese government was horrible.
[01:14:41.807 --> 01:14:50.373]  And I was going to write a book in English that was going to completely blow these people up, name names, name people, even prime ministers involved in murders here.
[01:14:51.033 --> 01:14:54.575]  I was going to do all that, and then I would have to either be killed or get the hell out of Japan.
[01:14:55.376 --> 01:14:57.217]  I sent two chapters to my agent.
[01:14:58.493 --> 01:14:58.853]  Stay there.
[01:14:58.913 --> 01:15:00.874]  I want to talk about this on the other side.
[01:15:00.954 --> 01:15:03.435]  And for the loaded phones, we'll jam you in.
[01:15:24.865 --> 01:15:26.526]  Okay, it all ties into the same thing.
[01:15:26.546 --> 01:15:27.526]  Everybody patiently holding.
[01:15:27.786 --> 01:15:28.666]  We're going to get to you.
[01:15:29.006 --> 01:15:30.247]  Our guest is Benjamin Fulford.
[01:15:30.267 --> 01:15:32.207]  BenjaminFulford.com is the website.
[01:15:32.587 --> 01:15:35.128]  We've got links up on PrisonPlanet.com, InfoWars.com.
[01:15:35.148 --> 01:15:38.189]  Remember to get the new site, RonPaulWarroom.com.
[01:15:38.429 --> 01:15:41.270]  It's all coming up after this quick break with the news and a lot more.
[01:15:41.550 --> 01:15:42.050]  Stay with us.
[01:15:52.233 --> 01:15:53.653]  Honey, I'll be right back.
[01:15:54.491 --> 01:15:57.333]  Brittany, your husband looks so good tonight.
[01:15:57.513 --> 01:15:59.194]  I just worry about his high blood pressure.
[01:15:59.354 --> 01:16:00.955]  He gets uptight so easily.
[01:16:01.155 --> 01:16:01.555]  I know.
[01:16:01.815 --> 01:16:04.977]  My Gary has high blood pressure and high cholesterol.
[01:16:05.077 --> 01:16:06.958]  I always think about the what if.
[01:16:07.298 --> 01:16:07.859]  I know.
[01:16:08.099 --> 01:16:11.441]  Ladies, we need to get your husband's Coco Pure chocolate tea.
[01:16:11.601 --> 01:16:12.521]  Chocolate tea?
[01:16:12.601 --> 01:16:13.642]  That sounds delicious.
[01:16:13.742 --> 01:16:15.463]  The information is all over the news.
[01:16:15.703 --> 01:16:23.848]  Coco without the high fat and an extract from red wine are both shown to have heart benefits, including supporting healthy blood pressure and cholesterol levels.
[01:16:24.269 --> 01:16:26.278]  See, I told you chocolate was good for us.
[01:16:27.398 --> 01:16:29.839]  To try Cocoa Pure risk-free, call 1-800-457-9914.
[01:16:32.200 --> 01:16:37.282]  Cocoa Pure contains a red wine extract and pure cocoa and is natural and healthy for anyone.
[01:16:37.422 --> 01:16:43.085]  Cocoa Pure is especially recommended for those with high blood pressure, high cholesterol, or a family history of heart disease.
[01:16:43.285 --> 01:16:45.686]  Call now for your delicious risk-free trial.
[01:16:45.846 --> 01:16:46.126]  Call 1-800-457-9914.
[01:16:46.146 --> 01:16:46.406]  That's 1-800-457-9914.
[01:16:46.426 --> 01:16:48.047]  Hi, Dr. Diegel here from the NutraMedical Report, 2 to 4 p.m.
[01:16:48.067 --> 01:16:49.408]  Monday to Friday here on Genesis.
[01:16:56.971 --> 01:16:57.532]  We're good to go.
[01:17:12.892 --> 01:17:13.112]  I think.
[01:17:33.131 --> 01:17:34.151]  888-212-8871 or NutriMedical.com
[01:17:52.312 --> 01:17:52.732]  My blood pressure.
[01:18:17.114 --> 01:18:19.657]  My diabetes has totally improved.
[01:18:19.697 --> 01:18:24.163]  Everyone is telling me now how much healthier I look, and I'm telling everyone how much healthier I feel.
[01:18:24.343 --> 01:18:26.446]  I recommend heart and body extract to everyone.
[01:18:26.607 --> 01:18:34.317]  Anybody over 40 in the North American continent should be using this product as a preventative to keep their cardiovascular system healthy.
[01:18:34.497 --> 01:18:36.839]  Order your two-month supply today by calling 866-295-5305.
[01:18:36.859 --> 01:18:37.159]  That's 866-295-5305.
[01:18:37.199 --> 01:18:39.180]  Or order online at hbextract.com.
[01:18:39.240 --> 01:18:41.922]  Heart and Body Extract, 866-295-5305 or hbextract.com.
[01:18:51.909 --> 01:18:58.895]  When my son started having behavior problems, the total transformation techniques were like the instruction manual on how to deal with him.
[01:18:59.115 --> 01:19:00.376]  We got immediate results.
[01:19:00.696 --> 01:19:05.440]  Ever wish your kid came with an instruction manual when he's disrespectful, defiant, or even abusive?
[01:19:05.720 --> 01:19:06.521]  Do you know how to fix it?
[01:19:06.941 --> 01:19:12.306]  I'm behavioral therapist James Lehman, and I'll show you how to change your child's behavior right now with the total transformation.
[01:19:12.606 --> 01:19:15.688]  The program that helps you fix every behavior problem under the sun.
[01:19:16.028 --> 01:19:21.030]  Defiance, back-talking, lying, acting out in school, even problems with ADD and ADHD.
[01:19:21.250 --> 01:19:24.011]  There's no screaming, no fighting, no frustration.
[01:19:24.312 --> 01:19:29.254]  The Total Transformation is the program I've used for over 30 years to solve even the worst behavior problems.
[01:19:29.614 --> 01:19:33.336]  Your child will listen to you again, and you'll get peace and sanity back into your home.
[01:19:33.676 --> 01:19:34.316]  I guarantee it.
[01:19:34.697 --> 01:19:38.959]  Call now and get how to turn your child's attitude around in one minute or less, free with your order.
[01:19:38.979 --> 01:19:39.419]  1-800-373-0402 1-800-373-0402 Call now.
[01:19:39.439 --> 01:19:39.579]  1-800-373-0402 1-800-373-0402
[01:19:54.398 --> 01:19:56.539]  Thank you for listening to GCN.
[01:19:56.999 --> 01:20:01.901]  Be sure to visit GCNlive.com today.
[01:20:05.102 --> 01:20:23.349]  For all of our wonderful listeners out there across the country and the world, if you're sick of the Ron Paul is a racist smear going on, we have the president of the NAACP here in Austin.
[01:20:24.292 --> 01:20:26.399]  Very prominent member of the national organization.
[01:20:28.988 --> 01:20:30.874]  Mr. Linder, Nelson E. Linder.
[01:20:31.761 --> 01:20:34.003]  Top story, prisonplanet.com.
[01:20:34.083 --> 01:20:37.005]  Get this story out to everybody you know.
[01:20:37.085 --> 01:20:41.169]  He has known Ron Paul for more than 20 years, and they are making this stuff up.
[01:20:41.209 --> 01:20:44.852]  Hillary can openly make racist statements, and that's okay to get votes.
[01:20:44.932 --> 01:20:51.717]  And then Ron Paul fights it, and he gets to be called one, and they lie and twist things that he has said and others have written.
[01:20:52.758 --> 01:20:55.280]  This is up on prisonplanet.com right now.
[01:20:55.380 --> 01:20:55.901]  Top story.
[01:20:55.921 --> 01:20:58.042]  It's also going to be posted at ronpaulwarroom.com.
[01:20:59.632 --> 01:21:01.073]  And your calls, again, are coming up.
[01:21:01.093 --> 01:21:04.255]  But we're going to do a part three with Mr. Fulford later this week or next week if he'll do it.
[01:21:04.535 --> 01:21:05.816]  Probably have him on for two hours.
[01:21:05.836 --> 01:21:07.737]  He just has too much information.
[01:21:07.777 --> 01:21:09.598]  Benjamin Fulford, again, is our guest.
[01:21:09.638 --> 01:21:12.139]  BenjaminFulford.com is the website.
[01:21:12.760 --> 01:21:16.662]  Again, Forbes writer, a lot of other big publications, big investigative journalist.
[01:21:16.702 --> 01:21:17.923]  I mean, type his name in.
[01:21:18.263 --> 01:21:19.224]  Look at this stuff for years.
[01:21:19.464 --> 01:21:20.084]  How long?
[01:21:20.104 --> 01:21:24.887]  I mean, you studied Asian studies, so you speak Japanese, Chinese, a lot of other languages.
[01:21:24.927 --> 01:21:26.088]  I guess that's why you moved to Japan.
[01:21:26.348 --> 01:21:28.409]  How long did you live in Japan before you learned all this?
[01:21:29.514 --> 01:21:37.382]  Well, I mean, my first job when I came here in 1980 was in a bar as a bartender from 9 p.m.
[01:21:37.422 --> 01:21:40.906]  to 5 a.m., and the bar was owned and run by a gangster.
[01:21:41.006 --> 01:21:51.677]  So I always knew there was a kind of a hidden part of Japan, but it took about 20 years of reporting at the highest level before I started finally to figure out
[01:21:52.858 --> 01:22:01.662]  Well, I mean, for a long time Japan was corrupt and that their democracy was a facade, but... Well, I mean, we know ever since MacArthur when it was staged in a front.
[01:22:02.362 --> 01:22:10.565]  Yeah, but I did not... And I'd heard little things like about, you know, they're all on premises being Freemasons, and I had little bits of evidence...
[01:22:11.677 --> 01:22:12.918]  Well, as simply as you can.
[01:22:12.958 --> 01:22:25.187]  I mean, bring us up to, you've gotten to the point where the emperor's granddaughter comes to you, gives you a 9-11 film, says, look, there's something a lot bigger going on here, and then you learn it's about eugenics, and that the Asians don't want to be killed by the New World Order.
[01:22:25.407 --> 01:22:32.692]  And I'm telling you, folks, normal people who have half a brain will see the info I've discovered in Endgame, Blueprint for Global Enslavement, my new film.
[01:22:33.052 --> 01:22:34.933]  And I learned Michael Crichton's written about it now.
[01:22:34.953 --> 01:22:36.554]  I'm learning everybody seems to know about it but me.
[01:22:36.934 --> 01:22:44.077]  That this is something that in circles of scientists and doctors and important people, that this is the big issue.
[01:22:44.097 --> 01:22:48.819]  And Benjamin Fulford ran into this because he was, again, going to publish a book on the mob.
[01:22:49.099 --> 01:22:51.200]  And they came to him and said, look, we're just front men.
[01:22:51.420 --> 01:22:51.900]  Continue.
[01:22:52.761 --> 01:23:00.144]  Yeah, and when they gave me this 911 video, my state of mind was that, oh, my God, you know, I'm not even going to look at this thing, you know.
[01:23:00.885 --> 01:23:03.707]  I thought it was some kind of anti-Semitic rant or something, right?
[01:23:03.827 --> 01:23:09.011]  And I was shocked, but she kept calling and saying... So you're still a mainstream guy, you don't believe in any conspiracies?
[01:23:09.331 --> 01:23:10.692]  I didn't believe any of this stuff, right?
[01:23:11.173 --> 01:23:13.975]  And I wasn't even going to watch it or listen to it, you know?
[01:23:13.995 --> 01:23:15.015]  That was my state of mind.
[01:23:15.035 --> 01:23:23.241]  I mean, I had been investigating Japan, but I just assumed that everything in the West was as reported by the New York Times, etc., you know?
[01:23:23.261 --> 01:23:24.422]  And, but...
[01:23:26.034 --> 01:23:30.677]  When I finally started to watch it, I mean, I know real information when I see it.
[01:23:31.678 --> 01:23:41.866]  And the problem that happens to a lot of mainstream journalists and guys is they see the evidence about 9-1-1, but then they say, but no, wait a minute, why didn't the New York Times write about it?
[01:23:41.946 --> 01:23:43.787]  Why didn't the Washington Post write about it?
[01:23:43.987 --> 01:23:45.488]  Well, no, no, that's just too big.
[01:23:45.548 --> 01:23:46.469]  I mean, that's too...
[01:23:47.452 --> 01:23:51.374]  Two months to be possible, and they shut down their minds.
[01:23:51.714 --> 01:23:53.215]  But now it's declassified.
[01:23:53.375 --> 01:24:11.024]  One example I use of hundreds, because a lot of people have heard of this, it's been in Time and Newsweek, 40 years after, in the 90s, 40 years after the 50s, they admitted that the government took 4,000 plus foster children and put them in radiation tanks and murdered them, quote, to test radiation.
[01:24:11.384 --> 01:24:12.845]  So that's 4,000 little kids.
[01:24:13.645 --> 01:24:14.346]  That's admitted.
[01:24:14.426 --> 01:24:16.427]  And people who can't believe 9-11, well, that's admitted.
[01:24:17.789 --> 01:24:19.434]  Yeah, yeah.
[01:24:19.554 --> 01:24:21.921]  Once you start seeing through all that, it's just...
[01:24:22.679 --> 01:24:27.503]  You know, it really is like that movie, The Matrix, where you take the red pill or the blue pill.
[01:24:27.523 --> 01:24:31.946]  You have to completely change your world view, and then when you do, you get really angry.
[01:24:32.026 --> 01:24:40.092]  Well, I mean, in 68, the army with the CIA was declassified, released a bacteria in the New York subway, dozens died, the details remain classified.
[01:24:40.492 --> 01:24:43.214]  They just, people randomly go into work, just kill them, you know.
[01:24:44.075 --> 01:24:45.416]  Sorry, go ahead and continue.
[01:24:45.596 --> 01:24:52.241]  Yeah, well, I mean, out here in Asia, I mean, they murdered about 5 million people in Korea before the Korean War even started.
[01:24:54.141 --> 01:25:00.445]  And, you know, they covered Vietnam with poison, chemical warfare.
[01:25:00.465 --> 01:25:01.946]  They used germ warfare out here.
[01:25:01.966 --> 01:25:09.711]  There was a Japanese experimental unit called Unit 731 that carried out all sorts of plagues.
[01:25:09.771 --> 01:25:10.371]  And the U.S.
[01:25:10.411 --> 01:25:12.132]  pardoned all of them to come to the U.S.
[01:25:12.172 --> 01:25:12.592]  and teach them.
[01:25:13.013 --> 01:25:15.494]  Yeah, and then they've been developing ever since, and they've been using it.
[01:25:17.155 --> 01:25:18.236]  And, look,
[01:25:19.386 --> 01:25:33.617]  What they say, what they say in their, you know, nice talk when they want to sound reasonable, they say, look, you know, this planet is only big enough to support people, about one or two billion people with a European lifestyle, right?
[01:25:34.326 --> 01:25:39.151]  But what's really going on is they're totally terrified of losing control.
[01:25:39.732 --> 01:25:44.297]  And they realize that they don't have control over a lot of the people of the planet.
[01:25:45.078 --> 01:25:46.660]  And these people are getting powerful.
[01:25:46.680 --> 01:25:47.681]  And so they're scared.
[01:25:47.701 --> 01:25:50.884]  And they say, well, we have to kill them in order to maintain our control of the planet.
[01:25:50.924 --> 01:25:53.907]  Now, Mr. Falford, you got all this directly from...
[01:25:54.708 --> 01:26:02.217]  The emperor's family, the government, I mean, now the Japanese government's talking about 9-11 being an inside job on national TV, prime time for 30 minutes.
[01:26:02.277 --> 01:26:03.758]  So for those in the U.S.
[01:26:03.798 --> 01:26:06.321]  listening, in Canada, England, Europe, this is really happening.
[01:26:08.257 --> 01:26:09.358]  I want to explain to people.
[01:26:09.398 --> 01:26:13.601]  You can go to the Royal Population Commission paid for by His Highness in England.
[01:26:13.861 --> 01:26:14.401]  It's public.
[01:26:14.902 --> 01:26:15.842]  It's declassified.
[01:26:16.142 --> 01:26:17.203]  Declassified in the 70s.
[01:26:17.563 --> 01:26:18.944]  Conducted from 1944 to 1949.
[01:26:20.125 --> 01:26:26.709]  And it says we've got to use war, famine, bioweapons to kill off the majority of the third world.
[01:26:26.749 --> 01:26:29.011]  We can't let them develop or they're going to threaten us.
[01:26:29.351 --> 01:26:34.034]  Then we have the 1973 Henry Kissinger State Department Memorandum 200 U.S.
[01:26:34.675 --> 01:26:38.037]  policy to reduce the world's population by at least half.
[01:26:38.377 --> 01:26:43.419]  Yeah, well, I mean, out here, like, they had a secret, you know, plan to reduce the Japanese population.
[01:26:43.459 --> 01:26:43.759]  They've been...
[01:26:59.748 --> 01:27:05.672]  Putting substances in the food supply and stuff that make them impotent, you know?
[01:27:05.712 --> 01:27:09.815]  By the way, that came out in all the major Australian papers.
[01:27:10.036 --> 01:27:18.261]  England was using Australia in 1956 to do that, and the Japanese tested the food and found out that is Sydney Morning Herald and all the major papers.
[01:27:18.322 --> 01:27:20.023]  Again, for the public who doesn't know, absolutely true.
[01:27:20.063 --> 01:27:20.303]  Go ahead.
[01:27:21.063 --> 01:27:25.847]  Yeah, I mean, you know, it's just... By impotent, it sterilized them, but go ahead.
[01:27:26.337 --> 01:27:36.228]  Yeah, I mean, but the real kicker, right, was the SARS bacteria, because that was germ warfare.
[01:27:36.248 --> 01:27:37.829]  It was an artificially created virus.
[01:27:37.869 --> 01:27:42.534]  And it's come out, by the way, since you've been saying this, that scientists do believe it's engineered.
[01:27:43.275 --> 01:27:47.840]  Yeah, and not only that, it's engineered to only kill Asians.
[01:27:49.341 --> 01:28:00.083]  And with all these soft-kill weapons, it can still kill whites or Africans if it's engineered for another group because we're so similar, but it'll kill 10, 20 times as many.
[01:28:01.243 --> 01:28:05.504]  You've got like a 100% chance of your Asian to die and like a 5% chance of your white.
[01:28:06.004 --> 01:28:07.404]  Yeah, that's about right.
[01:28:07.484 --> 01:28:09.824]  Just like AIDS is a bioweapon, we even have the patent.
[01:28:09.865 --> 01:28:10.145]  Go ahead.
[01:28:11.745 --> 01:28:18.466]  Yeah, well, what happened, though, is when people caught on about SARS, right?
[01:28:19.278 --> 01:28:24.923]  This is when the Asians decided it was time to fight back.
[01:28:25.524 --> 01:28:27.926]  Because, you know, I mean, they don't like mass murder.
[01:28:28.306 --> 01:28:30.188]  And by the way, that was just a test weapon.
[01:28:30.208 --> 01:28:30.909]  They always do that.
[01:28:30.929 --> 01:28:33.471]  That was just how it would spread, how the Asians would deal with it.
[01:28:33.831 --> 01:28:37.074]  Well, I think it was more of a failed experiment.
[01:28:37.114 --> 01:28:39.416]  I mean, they were hoping it would kill a lot more people than it did.
[01:28:39.436 --> 01:28:42.519]  The intel I've got is it was a soft-kill test.
[01:28:43.760 --> 01:28:44.621]  Well, that could well be.
[01:28:46.537 --> 01:29:02.280]  But, you know, and the thing to remember, too, and I know you're aware of this, is that the plan for a new project for New American Century, the people, you know, Cheney and... Yeah, Dick Cheney openly wrote and said we need to use these.
[01:29:02.460 --> 01:29:04.840]  This is a public document, so we need to raise specific weapons.
[01:29:05.040 --> 01:29:06.340]  We need to legitimize their use.
[01:29:06.380 --> 01:29:06.600]  Yes.
[01:29:06.881 --> 01:29:15.042]  Yeah, so they said... So the Asians... All weapons that can target a particular ethnic group or, you know, genotype would be a useful political tool.
[01:29:16.229 --> 01:29:19.710]  I mean, you know, murdering certain groups of people is a useful tool.
[01:29:19.770 --> 01:29:20.631]  That's their attitude.
[01:29:20.691 --> 01:29:21.771]  That's their mindset.
[01:29:21.811 --> 01:29:23.092]  BenjaminFulford.com.
[01:29:23.112 --> 01:29:24.372]  We're not in Kansas anymore.
[01:29:24.452 --> 01:29:25.053]  Final segment.
[01:29:25.073 --> 01:29:26.573]  We've got to... My producer's in there right now.
[01:29:26.593 --> 01:29:27.794]  We've got to sit in the sky for two hours.
[01:29:27.814 --> 01:29:31.015]  But I know my daytime show in the week is in the middle of the night for Benjamin.
[01:29:31.035 --> 01:29:32.456]  But final segment with you, sir.
[01:29:32.696 --> 01:29:33.176]  Unbelievable.
[01:29:33.396 --> 01:29:37.378]  And I'm only throwing stuff in over him because everything he's saying, I've documented in triplicate.
[01:29:37.658 --> 01:29:40.079]  He's getting it directly from people that are under the gun.
[01:29:40.579 --> 01:29:42.420]  By the way, they plan to kill most whites, too.
[01:29:42.440 --> 01:29:43.320]  Just wanted to let you know that.
[01:29:43.480 --> 01:29:44.320]  But we come last.
[01:29:44.761 --> 01:29:45.381]  We'll be right back.
[01:29:45.401 --> 01:29:45.801]  Stay with us.
[01:29:51.383 --> 01:29:53.084]  Hi, neighbor.
[01:29:53.664 --> 01:29:55.325]  The world famine is in its third year.
[01:29:55.745 --> 01:29:57.866]  Our harvest is too small to get through the year.
[01:29:58.446 --> 01:30:05.349]  Genetically poisoned food, dangerous food imports, and constantly recalled disease-contaminated foods are mixed in with our safe food.
[01:30:06.150 --> 01:30:08.931]  Farm food production is turned into ethanol fuel.
[01:30:09.571 --> 01:30:10.252]  What should I do?
[01:30:10.772 --> 01:30:13.453]  How long can I afford food or till there's no food?
[01:30:14.053 --> 01:30:15.474]  How long before it's all poisoned?
[01:30:16.081 --> 01:30:18.362]  Will three years worth of food supply be enough?
[01:30:18.823 --> 01:30:22.265]  Or will it only postpone my trip to the population control bread line?
[01:30:22.725 --> 01:30:24.826]  Will it be okay to wait till after the holidays?
[01:30:25.266 --> 01:30:29.228]  I'll use what I didn't spend on Christmas for a something is better than nothing supply.
[01:30:29.709 --> 01:30:30.589]  I'll get the rest later.
[01:30:30.609 --> 01:30:31.910]  How long do I dare wait?
[01:30:32.734 --> 01:30:35.936]  I know I'll regret not starting sooner and not getting enough food.
[01:30:36.556 --> 01:30:38.738]  I have to decide while I still have a choice.
[01:30:39.198 --> 01:30:40.099]  Tell me what to do.
[01:30:40.779 --> 01:30:43.340]  Now take your own advice and call 800-409-5633 or on the web efoodsdirect.com.
[01:30:43.381 --> 01:30:43.621]  Call 800-409-5633.
[01:30:43.681 --> 01:30:45.522]  Ladies and gentlemen, Abigail's Addict.
[01:30:56.952 --> 01:31:01.813]  Tactio is the most exciting advance in media entertainment to come along in 50 years.
[01:31:02.213 --> 01:31:05.794]  Imagine not only hearing your favorite music, but also feeling it.
[01:31:06.074 --> 01:31:11.575]  Far beyond listening with just your ears, Tactio allows you to actually feel the music you're listening to.
[01:31:11.915 --> 01:31:16.596]  Tactio enhances and amplifies all the sensations that we enjoy when we listen to music.
[01:31:16.876 --> 01:31:25.798]  Just plug in your media player into Tactio and experience the most unbelievable sensation of energy and vitality while you feel the music rush through your body.
[01:31:26.118 --> 01:31:27.758]  You have to feel it to believe it.
[01:31:27.938 --> 01:31:29.639]  Call 888-891-1122.
[01:31:30.459 --> 01:31:32.179]  That's 888-891-1122.
[01:31:32.340 --> 01:31:35.420]  Or visit tactio.com.
[01:31:35.600 --> 01:31:38.001]  That's T-A-C-T-I-O dot com.
[01:31:38.301 --> 01:31:42.942]  Keep listening to GCN for information on future Abigail's Attic concerts featuring Tactio.
[01:31:43.062 --> 01:31:45.723]  And learn how you can save 50% on your Tactio purchase.
[01:31:47.003 --> 01:31:48.483]  Tactio is a registered trademark of J.W.
[01:31:48.623 --> 01:31:49.924]  Labs, makers of first instruments since 1987.
[01:31:52.142 --> 01:31:52.722]  We're good to go.
[01:32:12.868 --> 01:32:13.609]  We're good to go.
[01:32:39.747 --> 01:32:40.187]  We're good to go.
[01:32:40.207 --> 01:32:40.708]  We're good to go.
[01:33:03.626 --> 01:33:08.971]  We can terminate your unsecured debt within 18 months with a much lower monthly payment ending with nothing on your credit report.
[01:33:26.349 --> 01:33:26.829]  Visit FDRS.org today.
[01:33:52.385 --> 01:33:57.170]  Thank you for listening to GCN.
[01:33:57.190 --> 01:33:59.512]  Be sure to visit GCNlive.com today.
[01:33:59.592 --> 01:34:11.403]  Well, we're going to have to have Benjamin Fulper back on for at least two hours.
[01:34:12.124 --> 01:34:15.167]  We've got calls I want to get to here in just a moment.
[01:34:16.954 --> 01:34:22.315]  Benjamin Colford, in the next interview, we'll vet out all the details so much.
[01:34:22.915 --> 01:34:24.435]  But bottom line, this is real.
[01:34:24.455 --> 01:34:25.796]  The Asians are upset about it.
[01:34:26.096 --> 01:34:27.096]  I believe your story.
[01:34:29.416 --> 01:34:33.697]  The establishment over here is just used to always winning, and it's really gotten decadent.
[01:34:36.578 --> 01:34:43.939]  From your intel, what's now happening as the West finds out that the Asians are aware of their operations?
[01:34:45.342 --> 01:35:04.337]  Yeah, and what really is an Asian secret society, really it has 6 million members of them, 1.8 million are all the Asian gangsters are in there, and they extend to the highest levels of government in Japan, China, Vietnam, throughout Asia.
[01:35:04.357 --> 01:35:08.040]  This is a really powerful organization, and it only moves
[01:35:08.567 --> 01:35:09.348]  For the greater good.
[01:35:09.388 --> 01:35:14.672]  It's not like some sort of money-making criminal society, although all the crime gangs are involved.
[01:35:15.252 --> 01:35:29.343]  And they have a list of 10,000 names, all the Bilderbergers, Council of Foreign Relations, all these people, these so-called Illuminati, or whatever you want to call them, and they can have them killed if it really comes to it.
[01:35:29.684 --> 01:35:34.948]  So, you know, the idea I gave them was target the eye on the top of the pyramid.
[01:35:35.700 --> 01:35:38.601]  Don't bother with their hired thugs.
[01:35:38.781 --> 01:35:40.522]  Just go straight for those people.
[01:35:40.562 --> 01:35:47.504]  You have these groups telling you, because you're going to write this big expose, and this is where we've got to talk about in the next interview.
[01:35:47.904 --> 01:35:49.405]  I have no doubt these are elite groups.
[01:35:49.445 --> 01:35:52.366]  I have no doubt that the elite is doing this or the Asians are concerned.
[01:35:52.646 --> 01:35:53.787]  That's even come out some.
[01:35:54.747 --> 01:35:57.848]  My whole situation is the CIA came in in 1975.
[01:35:58.248 --> 01:35:59.229]  This is public.
[01:35:59.289 --> 01:36:00.449]  Endgame covers it.
[01:36:01.704 --> 01:36:02.686]  George Bush Sr.
[01:36:03.228 --> 01:36:05.713]  was the Chinese ambassador from the U.S.
[01:36:05.753 --> 01:36:09.962]  He went and got him to sign on to the one-child policy that started his fines and fees and became law in 81.
[01:36:10.143 --> 01:36:11.586]  They're now trying to do it here in Australia.
[01:36:12.405 --> 01:36:12.666]  I think?
[01:36:32.185 --> 01:36:32.606]  It's admitted.
[01:36:32.626 --> 01:36:35.288]  The general public doesn't know it exists, but they can't find the U.S.
[01:36:35.328 --> 01:36:35.788]  on a map.
[01:36:35.808 --> 01:36:38.331]  So, you know, they're having a hole in the ground.
[01:36:38.711 --> 01:36:45.277]  So, Benjamin Fulbert, I mean, how do you know that these groups aren't coming to you and at least giving you partial truth?
[01:36:45.557 --> 01:36:49.981]  Because it looks like to me that the Asian groups at the top are bought and paid for by the New World Order.
[01:36:50.221 --> 01:36:52.223]  Or are you saying now that maybe that's coming to an end?
[01:36:53.012 --> 01:36:54.113]  Well, that's coming to an end.
[01:36:54.173 --> 01:37:03.517]  I mean, there has been some business transactions at high levels of different sorts, but, you know, when they try to murder them with disease, that just blows the whole thing away.
[01:37:03.537 --> 01:37:05.298]  I mean, that's a deal-breaker, you know?
[01:37:06.031 --> 01:37:16.360]  And, sure, the Chinese have this birth control policy because, I mean, let's face it, there's 1.3 billion people, and for a long time, a lot of those people were starving to death.
[01:37:16.380 --> 01:37:18.182]  No, I know, but, I mean, they signed on to that.
[01:37:18.222 --> 01:37:19.663]  They're in the hip pocket of the West.
[01:37:19.683 --> 01:37:21.124]  You know, they own our debt.
[01:37:21.404 --> 01:37:24.107]  I'm just saying the communist Chinese were put in by our government.
[01:37:24.127 --> 01:37:25.508]  That's mainstream news now.
[01:37:26.028 --> 01:37:29.029]  Big, dirty secret, and we talked about that Friday, Benjamin.
[01:37:29.349 --> 01:37:37.111]  My point is, and I understand it's a deal-breaker to want to get rid of all of them, so you're saying the Chinese early on said, oh, that sounds reasonable, but now they're finding out the full story?
[01:37:37.911 --> 01:37:48.694]  Well, yeah, and also, I mean, the other thing you must remember is that although the colonial government was set up by the Americans and stuff, it's no longer under their control.
[01:37:48.714 --> 01:37:50.554]  They kicked them out in the 1960s, and it's...
[01:37:54.171 --> 01:37:55.972]  They have not had control since then.
[01:37:56.752 --> 01:38:01.555]  You can tell Russia and China nearly went to war in the 1960s.
[01:38:01.575 --> 01:38:03.075]  The Sino-Soviet split?
[01:38:03.355 --> 01:38:04.016]  Yeah.
