[00:00:04.508 --> 00:00:05.809]  He stands for truth.
[01:10:03.611 --> 01:10:08.854]  They didn't have, quote, government espionage intelligence agencies until the French invented them about 400 years ago.
[01:10:11.312 --> 01:10:16.083]  I guess you could say the Jesuits really invented them in Spain 400 years ago.
[01:10:16.504 --> 01:10:18.449]  But then it got really big and perfected in France.
[01:10:20.202 --> 01:10:21.623]  It was called secret societies.
[01:10:21.743 --> 01:10:24.985]  You had secret groups, generally of men, in societies.
[01:10:25.425 --> 01:10:26.886]  They were called secret societies.
[01:10:27.126 --> 01:10:29.288]  People would say, that doesn't exist, that doesn't exist.
[01:10:29.308 --> 01:10:32.370]  That's intelligence agency, or a private intelligence network.
[01:10:32.710 --> 01:10:34.731]  It's a good old boy thing taken to the next level.
[01:10:35.012 --> 01:10:47.240]  Kind of like, let's say you get a group of car dealers that get together in a state, and a lot of them do, and have meetings, you know, at hotels and conferences, about, hey, let's fix prices, or let's try to not compete too much, or let's compete but not pass this level.
[01:10:47.500 --> 01:10:48.981]  The oil companies have been caught doing that.
[01:10:49.561 --> 01:10:51.942]  It's not even, quote, what you think of as a conspiracy theory.
[01:10:52.382 --> 01:10:55.164]  It's just the way dealings are done.
[01:10:56.684 --> 01:10:58.905]  Let's go ahead and take another call.
[01:10:59.726 --> 01:11:05.689]  Let's go ahead and take a call from David in Palm Springs.
[01:11:06.429 --> 01:11:06.949]  Welcome, sir.
[01:11:06.989 --> 01:11:07.549]  You're on the air.
[01:11:08.390 --> 01:11:08.950]  Hey, Alex.
[01:11:08.990 --> 01:11:09.530]  How are you doing?
[01:11:09.570 --> 01:11:10.131]  Good.
[01:11:10.651 --> 01:11:11.811]  Well, it's sober now.
[01:11:11.951 --> 01:11:13.792]  I've been in court for three years.
[01:11:14.032 --> 01:11:17.374]  I live in three acres above in Palm Springs in a rural area.
[01:11:18.010 --> 01:11:18.471]  We're good to go.
[01:11:37.227 --> 01:11:38.990]  He picked me up, came to my house.
[01:11:39.150 --> 01:11:42.134]  They saw two Mercedes Benz cars there, which is a little unusual.
[01:11:42.154 --> 01:11:44.337]  There's some varying degrees of people up here.
[01:11:45.078 --> 01:11:47.281]  And he said, oh, I don't like the looks of this.
[01:11:47.502 --> 01:11:48.163]  I couldn't believe it.
[01:11:48.183 --> 01:11:50.366]  I'm in the back of the car, and he goes, I don't like the looks of this.
[01:11:51.587 --> 01:11:52.908]  Yeah, my 53-year-old man.
[01:11:53.388 --> 01:11:54.368]  Well, get ready for it.
[01:11:54.588 --> 01:11:59.171]  Everyone with illegal aliens is scum and trash and to be searched and controlled.
[01:11:59.411 --> 01:12:01.432]  The government's going to ship the narcotics in.
[01:12:01.692 --> 01:12:03.032]  Then they're going to claim you've got them.
[01:12:04.073 --> 01:12:05.974]  This is just the way America operates, sir.
[01:12:05.994 --> 01:12:12.497]  This guy arrested me on terrorist threats, $7,000 bail, didn't even file charges.
[01:12:12.597 --> 01:12:13.177]  But you beat it.
[01:12:13.818 --> 01:12:14.398]  Yep, beat it.
[01:12:14.578 --> 01:12:17.139]  Well, you need to sue him civilly.
[01:12:17.960 --> 01:12:20.941]  Listen, they came and watched me for three months.
[01:12:21.864 --> 01:12:25.967]  And then they were in my property in camouflage with drop-down leg holsters.
[01:12:25.987 --> 01:12:27.868]  Well, that's what they always do because they're mad.
[01:12:27.908 --> 01:12:29.009]  They want to intimidate you.
[01:12:29.569 --> 01:12:30.930]  Look, just get more aggressive.
[01:12:31.851 --> 01:12:34.212]  Take their jet ski, take their bass boats, sue them.
[01:12:34.973 --> 01:12:37.514]  They're good cops, but there's nests of bad ones everywhere.
[01:12:38.295 --> 01:12:39.156]  And this is what they do.
[01:12:39.296 --> 01:12:42.218]  And, folks, here's the news I've got.
[01:12:42.258 --> 01:12:45.380]  Breathalyzer test, now the law at New Jersey High School.
[01:12:45.840 --> 01:12:47.221]  Then you read later there is no law.
[01:12:49.466 --> 01:12:50.167]  We're good to go.
[01:13:17.984 --> 01:13:18.545]  I understand.
[01:13:18.585 --> 01:13:19.045]  It's bad.
[01:13:19.566 --> 01:13:20.727]  And I'm sure your story's horrible.
[01:13:20.787 --> 01:13:21.567]  Write up the story.
[01:13:21.888 --> 01:13:22.448]  Send it to us.
[01:13:22.468 --> 01:13:22.989]  We'll post it.
[01:13:23.009 --> 01:13:25.111]  Go post it right now on ronpaulwarren.com.
[01:13:25.371 --> 01:13:26.892]  That site's not just for Ron Paul News.
[01:13:27.433 --> 01:13:30.936]  It's about the New World Order, the police state, everything that's happening in our society.
[01:13:30.976 --> 01:13:31.637]  It's a news site.
[01:13:32.678 --> 01:13:37.922]  Let's go ahead and talk to Todd in Corpus Christi, Texas.
[01:13:38.323 --> 01:13:39.164]  You're on the air, Todd.
[01:13:39.204 --> 01:13:39.504]  Go ahead.
[01:13:40.342 --> 01:13:42.803]  Hey, Alex, I've been meaning to call you on this for a long time.
[01:13:42.883 --> 01:13:47.804]  I've done a research paper, actually my master's degree, my master's paper, Research in the UN and Education.
[01:13:47.844 --> 01:13:48.744]  I called you before on that.
[01:13:48.784 --> 01:13:50.184]  And I had found a book.
[01:13:50.204 --> 01:13:52.765]  I'm sure you've heard the quotes from these many times.
[01:13:53.685 --> 01:13:59.447]  One of the quotes from this UN book says, The kindergarten or infant school has a significant part to play in the child's education.
[01:13:59.467 --> 01:14:07.989]  Not only can it correct many of the errors of home training, but it can also prepare the child for membership, basically, in the world society.
[01:14:08.349 --> 01:14:09.729]  And one of the other quotes from this says,
[01:14:12.446 --> 01:14:21.933]  Yeah, by the way, those are unofficial U.N.
[01:14:21.993 --> 01:14:23.955]  meetings, statements, unofficial U.N.
[01:14:24.015 --> 01:14:24.575]  policy.
[01:14:24.936 --> 01:14:25.576]  That's nothing.
[01:14:25.696 --> 01:14:31.160]  I have the National Education Association two separate times saying the family must be eliminated.
[01:14:31.621 --> 01:14:33.122]  The family is a disease.
[01:14:33.162 --> 01:14:35.824]  And for listeners not believing this, University of Texas...
[01:14:36.304 --> 01:14:45.013]  Their social workers have a textbook that I've had on my local TV show and opened up and shown this, where it says, we must end the disease of the family.
[01:14:45.193 --> 01:14:45.613]  Exactly.
[01:14:45.653 --> 01:14:47.635]  And they've already eradicated half the family.
[01:14:48.276 --> 01:14:49.877]  So I guess they're doing well against the disease.
[01:14:50.258 --> 01:14:54.142]  Yeah, it says, as we have pointed out, it's frequently the family that infects the child with extreme naturalism.
[01:14:54.362 --> 01:14:56.364]  But these are the original publications from the 1940s.
[01:14:56.384 --> 01:14:57.545]  Look, look, look, do it.
[01:14:57.585 --> 01:14:59.166]  I've seen them, but that was years ago.
[01:14:59.186 --> 01:15:00.568]  Put them all together in an article.
[01:15:01.008 --> 01:15:03.169]  Post them on RonPaulWarRoom.com.
[01:15:03.449 --> 01:15:04.510]  We'll put them everywhere.
[01:15:04.530 --> 01:15:05.630]  That's a place where you can post them.
[01:15:05.650 --> 01:15:07.591]  We'll put them on Prison Planet, InfoWall.
[01:15:07.631 --> 01:15:08.532]  We need your help.
[01:15:09.072 --> 01:15:10.312]  Okay, I know all those quotes.
[01:15:10.332 --> 01:15:11.273]  I actually own the books.
[01:15:11.313 --> 01:15:13.434]  I don't have time to go scan them and do stories.
[01:15:13.494 --> 01:15:14.314]  I did a story a year ago.
[01:15:14.594 --> 01:15:14.874]  I know.
[01:15:14.914 --> 01:15:16.095]  Don't you want to warn people?
[01:15:16.295 --> 01:15:18.316]  Doesn't it upset you how they call us slaves?
[01:15:18.776 --> 01:15:20.637]  Hey, Michael Crichton knows about them.
[01:15:20.897 --> 01:15:25.920]  There's more of us, you know, and we're now starting to figure out that we're together and we know what's going on.
[01:15:25.980 --> 01:15:26.540]  Anything else, sir?
[01:15:27.200 --> 01:15:27.561]  Amen.
[01:15:27.621 --> 01:15:28.121]  God bless you.
[01:15:28.161 --> 01:15:28.542]  We're doing it.
[01:15:28.822 --> 01:15:29.803]  Hey, listen.
[01:15:30.484 --> 01:15:31.685]  You've done your master's thesis.
[01:15:31.725 --> 01:15:35.009]  Your professor will probably burn it and run around worshiping the UN.
[01:15:35.349 --> 01:15:40.615]  Why not take the research you did, put it in an article, and post it on ronpaulwarroom.com right now.
[01:15:41.076 --> 01:15:45.421]  We'll be right back, ladies and gentlemen, with more of your calls, Ron Paul interview, and the police state.
[01:15:45.641 --> 01:15:46.182]  Stay with us!
[01:15:52.188 --> 01:15:53.049]  Storable food.
[01:15:53.289 --> 01:15:54.150]  Storable food.
[01:15:54.330 --> 01:15:58.333]  HempUSA.org has an inexpensive, nutritionally dense, high-frequency food.
[01:15:58.493 --> 01:16:02.296]  Hemp, known around the world, will boost your immune system and increase energy levels.
[01:16:02.476 --> 01:16:04.998]  Detoxifies the body and reduces junk food cravings.
[01:16:05.198 --> 01:16:07.800]  Burns fat and builds muscle and is easy to digest.
[01:16:07.960 --> 01:16:09.581]  Non-allergenic and gluten-free.
[01:16:09.701 --> 01:16:10.762]  Can be made into smoothies.
[01:16:13.203 --> 01:16:13.664]  You name it.
[01:16:13.824 --> 01:16:16.506]  The entire planet should make this a staple food in their diet.
[01:16:16.646 --> 01:16:18.367]  The seeds will scrape the colon wall.
[01:16:18.467 --> 01:16:20.468]  The powder will feed the body vital minerals.
[01:16:20.628 --> 01:16:23.290]  And the oil will clean the arterial walls and feed the brain.
[01:16:23.450 --> 01:16:25.291]  Try our powder, seeds, and oil today.
[01:16:25.451 --> 01:16:26.212]  Call 908-691-2608 or go to hempusa.org.
[01:16:26.232 --> 01:16:27.152]  That's 908-691-2608 at hempusa.org.
[01:16:34.517 --> 01:16:39.581]  Remember, vacuum packaging this food will have at least a five-year shelf life stored in a cool, dark, dry place.
[01:16:39.781 --> 01:16:42.944]  Holidays are coming, and this would make a perfect gift for friends and family.
[01:16:43.024 --> 01:16:47.587]  Call today, 908-691-2608 at hempusa.org.
[01:16:47.747 --> 01:16:51.290]  And remember, let your food be your medicine, and your medicine be your food.
[01:16:52.450 --> 01:16:59.412]  When my son started having behavior problems, the total transformation techniques were like the instruction manual on how to deal with him.
[01:16:59.652 --> 01:17:00.892]  We got immediate results.
[01:17:01.232 --> 01:17:05.953]  Ever wish your kid came with an instruction manual when he's disrespectful, defiant, or even abusive?
[01:17:06.233 --> 01:17:07.054]  Do you know how to fix it?
[01:17:07.474 --> 01:17:12.815]  I'm behavioral therapist James Lehman, and I'll show you how to change your child's behavior right now with the total transformation.
[01:17:13.135 --> 01:17:16.216]  The program then helps you fix every behavior problem under the sun.
[01:17:16.556 --> 01:17:21.577]  Defiance, back-talking, lying, acting out in school, even problems with ADD and ADHD.
[01:17:21.797 --> 01:17:24.538]  There's no screaming, no fighting, no frustration.
[01:17:24.858 --> 01:17:29.799]  The Total Transformation is the program I've used for over 30 years to solve even the worst behavior problems.
[01:17:30.140 --> 01:17:33.880]  Your child will listen to you again, and you'll get peace and sanity back into your home.
[01:17:34.201 --> 01:17:34.841]  I guarantee it.
[01:17:35.241 --> 01:17:39.442]  Call now and get how to turn your child's attitude around in one minute or less, free with your order.
[01:17:39.582 --> 01:17:39.922]  1-800-373-0402 1-800-373-0402 Call now!
[01:17:39.942 --> 01:17:41.343]  1-800-373-0402 1-800-373-0402 Is your credit score holding you back?
[01:17:41.363 --> 01:17:44.424]  Are you paying more for everything just because you don't have perfect credit?
[01:17:44.464 --> 01:17:45.624]  Well, it's not your fault.
[01:17:59.150 --> 01:17:59.911]  My credit score is now 758.
[01:17:59.951 --> 01:18:01.312]  My wife and I are shouting for joy right now.
[01:18:18.427 --> 01:18:20.529]  Our credit score was in the low 600s, and now we're at 780.
[01:18:36.002 --> 01:18:38.784]  You can wipe the slate clean once and for all.
[01:18:39.004 --> 01:18:41.125]  Call right now and I'll rush you my free tape.
[01:18:41.385 --> 01:18:42.606]  For your free tape, call 1-800-504-4770.
[01:18:42.666 --> 01:18:42.926]  That's 1-800-504-4770.
[01:18:42.946 --> 01:18:43.006]  1-800-504-4770.
[01:18:43.206 --> 01:18:44.867]  Yes, there is an in-dash AM-FM shortwave radio.
[01:18:44.887 --> 01:18:49.410]  For limited time and in limited numbers, the Sony GT160S AM-FM shortwave radio and CD player is available only at the power hour.
[01:19:04.059 --> 01:19:04.479]  We're good to go.
[01:19:26.374 --> 01:19:26.975]  We're good to go.
[01:19:27.315 --> 01:19:27.715]  We're good to go.
[01:19:54.890 --> 01:20:01.842]  You're listening to GCN, the Genesis Communications Radio Network.
[01:20:02.883 --> 01:20:05.367]  Crushing through the lies and disinformation.
[01:20:05.387 --> 01:20:09.214]  It's Alex Jones.
[01:20:11.835 --> 01:20:14.337]  It comes to keeping our teenagers safe and sober.
[01:20:14.357 --> 01:20:17.039]  One New Jersey school district is now taking the lead.
[01:20:17.379 --> 01:20:19.401]  Officials there are using breathalyzer tests.
[01:20:19.521 --> 01:20:25.465]  And as CBS News Jade Al reports, it's become such a successful deterrent, students are passing with flying colors.
[01:20:26.686 --> 01:20:28.487]  Keeping high school students sober.
[01:20:28.747 --> 01:20:32.030]  In some situations, it can be a full-time job.
[01:20:38.107 --> 01:20:42.410]  Getting breathalyzed is now routine at dances and other social events.
[01:20:43.050 --> 01:20:46.953]  I'm all for it, because if your child's not doing anything wrong, they have nothing to hide.
[01:20:47.473 --> 01:20:52.036]  It actually came to a head when last year at the graduation senior trip.
[01:20:53.937 --> 01:20:57.399]  But we had students that actually couldn't graduate as a result of their drinking.
[01:20:57.419 --> 01:21:03.642]  Pequonic also has an active breatharizer test, similar to what would be used during a police traffic stop.
[01:21:04.202 --> 01:21:10.945]  It's more intrusive, but administrators believe it sends a clear message about their zero-tolerance policy on alcohol abuse.
[01:21:11.745 --> 01:21:15.487]  It worked, and now other districts are following Paquannock's lead.
[01:21:15.887 --> 01:21:23.392]  In fact, Southington High School in Connecticut expanded the program for daily use when a student is suspected of drinking.
[01:21:23.872 --> 01:21:27.234]  In the world of high school students, any alcohol
[01:21:29.022 --> 01:21:31.684]  Any alcohol reading is a reading that's inappropriate.
[01:21:31.944 --> 01:21:40.150]  Pequodic school officials say because their limited breathalyzer use has been so effective, they are not willing to take the program that far just yet.
[01:21:40.170 --> 01:21:42.131]  We'll leave that for somebody else to decide.
[01:21:42.211 --> 01:21:44.132]  We're not really going into that area.
[01:21:44.452 --> 01:21:48.655]  However frequently it's used... I don't think anybody would drink any more.
[01:21:49.035 --> 01:21:55.540]  It seems the breathalyzer has at least cleared the air about who is and who is not welcome at school.
[01:21:56.120 --> 01:21:58.462]  In Pequodic, Jay Dow, CBS 2 News.
[01:21:59.202 --> 01:22:04.106]  Piquantic school officials say they avoided privacy issues by making students sign a contract.
[01:22:04.606 --> 01:22:09.790]  It states they must submit to a breathalyzer if they want to attend a school social event.
[01:22:10.750 --> 01:22:11.591]  All right.
[01:22:12.212 --> 01:22:18.336]  For more than a decade, they've said if you want to play football, if you're on the band, you've got to take breathalyzers and sign a pledge not to drink or use drugs.
[01:22:19.466 --> 01:22:25.569]  Then they start saying, well, coming to school or parking in the parking lot or, you know, everything's extracurricular.
[01:22:26.510 --> 01:22:27.650]  You can't even graduate.
[01:22:27.690 --> 01:22:32.593]  That's extracurricular to come to the ceremony unless you sign away your rights.
[01:22:32.613 --> 01:22:33.933]  And, again, it sounds reasonable.
[01:22:34.033 --> 01:22:35.194]  Oh, let's stop drinking.
[01:22:35.954 --> 01:22:39.056]  Well, when they stopped drinking in the 20s, alcoholism tripled.
[01:22:39.636 --> 01:22:46.840]  When Europe, more than a decade ago, put up signs all over Europe saying that cigarettes were bad, cigarette smoking doubled.
[01:22:47.685 --> 01:22:48.306]  We're good to go.
[01:23:11.623 --> 01:23:14.926]  They'll just increase the training and then the dying will increase.
[01:23:15.166 --> 01:23:17.788]  You know, two plus two is too hard for people to figure out out there.
[01:23:19.229 --> 01:23:23.973]  Young people, don't drink because the system wants to put you in prison and suck money out of your parents.
[01:23:24.013 --> 01:23:27.555]  Don't use drugs because they ship the garbage in to get you hooked on it.
[01:23:28.316 --> 01:23:29.797]  Don't use their Prozac and Ritalin.
[01:23:30.217 --> 01:23:34.601]  We have the drug companies on documents, federal law they passed trying to force half the kids on these drugs.
[01:23:34.921 --> 01:23:39.024]  Their own internal documents for the drug companies out three years ago said it was about making money.
[01:23:39.898 --> 01:23:44.099]  These are drug companies that will knowingly have HIV in their factor VIII blood product that will kill you.
[01:23:44.299 --> 01:23:46.139]  They don't care about you.
[01:23:46.179 --> 01:23:47.140]  They're eugenicists.
[01:23:47.740 --> 01:23:48.800]  You better find that out.
[01:23:48.820 --> 01:23:52.801]  And they've got all these do-gooder idiots under them that don't see the bigger picture.
[01:23:53.101 --> 01:24:06.384]  But look, even if you're for prison barbed wire, drug dogs biting the children, grabbing their bags, ripping them open like Goose Creek, face scanning cameras, cameras in the bathrooms, shakedowns, I mean, you might as well just go stick them in San Quentin.
[01:24:08.675 --> 01:24:15.297]  And then it becomes a criminal culture, and you know, you like pervert jail guards at the schools, five times more often to be abusive.
[01:24:15.317 --> 01:24:16.698]  Where do you think abusers go?
[01:24:16.738 --> 01:24:18.978]  They go where they can be around kids and have authority.
[01:24:19.258 --> 01:24:19.699]  Duh.
[01:24:20.199 --> 01:24:21.159]  Read your criminology.
[01:24:22.199 --> 01:24:23.660]  Again, who watches the government?
[01:24:23.680 --> 01:24:26.881]  You know, this mother's like, well, if they have nothing to hide, they should go ahead and do it.
[01:24:27.881 --> 01:24:29.242]  What does the government have to hide?
[01:24:29.402 --> 01:24:30.882]  What's most dangerous throughout history?
[01:24:31.042 --> 01:24:32.903]  What has the power to get away with corruption?
[01:24:33.777 --> 01:24:38.018]  What killed 200 million people last century and tens of millions already in the last eight years?
[01:24:38.318 --> 01:24:38.858]  This century.
[01:24:39.238 --> 01:24:39.658]  Government.
[01:24:39.918 --> 01:24:40.218]  Endgame.
[01:24:40.238 --> 01:24:42.039]  Blueprint for Global Enslavement documents it.
[01:24:43.639 --> 01:24:49.820]  But the key here is, even if you're for all this police state, notice the headline is, Breathalyzer Test, Now the Law at New Jersey High School.
[01:24:50.120 --> 01:24:54.761]  You can go to the news website and you can read it.
[01:24:54.821 --> 01:24:56.442]  Breathalyzer Test, Now the Law.
[01:24:57.462 --> 01:24:58.682]  That's not the law.
[01:24:59.537 --> 01:25:00.678]  That's not the law.
[01:25:00.718 --> 01:25:01.878]  There is no law.
[01:25:02.179 --> 01:25:03.760]  There's no law you've got to take shots.
[01:25:04.260 --> 01:25:05.180]  It's color of law.
[01:25:05.220 --> 01:25:07.602]  They say, you've got to sign this form.
[01:25:07.682 --> 01:25:09.163]  And there's no law even behind that.
[01:25:10.343 --> 01:25:12.084]  That's why the feds have been caught funding.
[01:25:12.124 --> 01:25:12.725]  Oh, you didn't know this?
[01:25:12.745 --> 01:25:17.948]  A lot of these court shows the last 20 years, 25 years, where it shows a judge telling everybody what to do.
[01:25:18.268 --> 01:25:18.888]  No jury.
[01:25:19.169 --> 01:25:19.769]  No questions.
[01:25:19.789 --> 01:25:21.450]  They're training you how to be slaves.
[01:25:21.790 --> 01:25:23.311]  This is operant conditioning.
[01:25:23.471 --> 01:25:24.692]  They have textbooks on it.
[01:25:24.952 --> 01:25:26.313]  They have brainwashed you.
[01:25:28.120 --> 01:25:29.141]  We've got loaded phones.
[01:25:29.261 --> 01:25:30.462]  We've got tons of news.
[01:25:30.502 --> 01:25:32.483]  I've got audio clips I want to play.
[01:25:32.523 --> 01:25:33.324]  Ron Paul interview.
[01:25:34.044 --> 01:25:35.565]  Folks, I've got to talk about Michael Crichton.
[01:25:35.925 --> 01:25:37.666]  And I'll do more of this on my weekday show tomorrow.
[01:25:38.267 --> 01:25:38.887]  My wife read this.
[01:25:38.947 --> 01:25:39.868]  I've only scanned through it now.
[01:25:39.888 --> 01:25:41.509]  She's like, oh my God, this is everything you talk about.
[01:25:43.310 --> 01:25:45.131]  And she's like, he knew all about it.
[01:25:45.151 --> 01:25:45.872]  How did he know about it?
[01:25:45.892 --> 01:25:47.493]  You just now started talking about this last year.
[01:25:47.513 --> 01:25:49.694]  I said, honey, I just discovered it.
[01:25:49.714 --> 01:25:53.997]  It doesn't mean it's kind of like you go on a cruise for the first time and you discover how fun cruises are.
[01:25:54.017 --> 01:25:56.339]  It doesn't mean you're the first person to ever go out on the ocean.
[01:25:57.028 --> 01:26:00.311]  People always email me and call me and go, hey, this person discovered this before you.
[01:26:00.351 --> 01:26:00.952]  Ha ha!
[01:26:01.332 --> 01:26:01.673]  Good!
[01:26:01.713 --> 01:26:02.534]  I hope they did!
[01:26:02.754 --> 01:26:04.776]  I hope all of you discovered stuff I haven't discovered!
[01:26:04.956 --> 01:26:06.498]  This is about survival, folks!
[01:26:07.358 --> 01:26:08.359]  Anyways, it doesn't matter.
[01:26:08.379 --> 01:26:13.945]  The point is, I'm very excited to tell you that Michael Crichton is just unbelievable.
[01:26:14.005 --> 01:26:15.827]  And he's actually got scientific facts, documents.
[01:26:15.847 --> 01:26:19.811]  He wrote it in a fiction form, but then with a bunch of appendixes.
[01:26:21.204 --> 01:26:25.828]  An author's message section breaks down actual documents, and he is a trained, agreed scientist.
[01:26:25.868 --> 01:26:26.989]  What is that, a biologist?
[01:26:27.009 --> 01:26:33.074]  You know, he's the guy that wrote Jurassic Park and the Andromeda Strain and Rising Sun, everything else you can imagine.
[01:26:33.895 --> 01:26:36.597]  He created ER, the TV show.
[01:26:36.657 --> 01:26:39.039]  If I told you about him, he's bigger than Stephen King.
[01:26:40.080 --> 01:26:40.380]  Okay?
[01:26:41.201 --> 01:26:45.684]  And people kept calling me on the show a couple times going, have you read State of Fear?
[01:26:45.744 --> 01:26:46.325]  I'm like, no.
[01:26:46.345 --> 01:26:47.626]  Well, they go, it's Endgame.
[01:26:47.686 --> 01:26:50.048]  Are you sure you haven't read it?
[01:26:50.894 --> 01:26:52.675]  And that's what proves this stuff so real.
[01:26:53.055 --> 01:26:56.876]  Crichton went out and read all the documents, went and did the research, and he puts it in the book.
[01:26:57.977 --> 01:27:00.457]  I've only read, again, the scientific non-fiction part at the back.
[01:27:00.637 --> 01:27:04.859]  He hooks you with the fiction because you don't want reality, and then goes, oh, by the way, this is reality.
[01:27:04.879 --> 01:27:08.440]  That's why I'm thinking about a fiction film.
[01:27:09.180 --> 01:27:12.142]  And at the end go, oh, by the way, this is all true, just the names were changed.
[01:27:12.402 --> 01:27:13.782]  Here's all the documents.
[01:27:13.822 --> 01:27:14.322]  I don't get them.
[01:27:14.682 --> 01:27:16.223]  Anything to get you to find out what's happening.
[01:27:16.883 --> 01:27:19.526]  But he says, why politicize science is so dangerous?
[01:27:19.906 --> 01:27:24.931]  Imagine that there is a new scientific theory that warns of an impending crisis and points to a way out.
[01:27:25.672 --> 01:27:31.558]  This theory quickly draws support from leading researchers, scientists, politicians, and celebrities around the world.
[01:27:32.278 --> 01:27:35.762]  Research and funding by distinguished philanthropists.
[01:27:36.255 --> 01:27:37.195]  Like eugenicists.
[01:27:37.535 --> 01:27:39.296]  And carried out at prestigious universities.
[01:27:39.676 --> 01:27:41.536]  The crises are reported frequently in the media.
[01:27:41.836 --> 01:27:44.197]  The science is taught in college and high school classrooms.
[01:27:44.657 --> 01:27:45.677]  I don't mean global warming.
[01:27:45.717 --> 01:27:48.818]  I'm talking about another theory which rose in prominence a century ago.
[01:27:49.338 --> 01:27:52.939]  Its supporters included Theodore Roosevelt, Woodrow Wilson, Winston Churchill.
[01:27:52.959 --> 01:27:59.360]  It was approved by the Supreme Court justices, Oliver Wendell Holmes, and Louis Brandeis, who ruled in its favor.
[01:27:59.700 --> 01:28:01.981]  The famous names who supported it included Alexander Graham Bell,
[01:28:02.893 --> 01:28:11.719]  Inventor of the telephone, activist Margaret Sanger, botanist Luther Burbank, Leland Stanford, founder of Stanford University, and novelist H.G.
[01:28:11.759 --> 01:28:14.641]  Wells, the playwright George Bertrand Shaw, and hundreds of others.
[01:28:14.681 --> 01:28:16.102]  Nobel Prize winners gave support.
[01:28:16.442 --> 01:28:19.144]  Research was backed by the Carnegie and Rockefeller Foundations.
[01:28:19.484 --> 01:28:20.305]  This is all in-game.
[01:28:21.226 --> 01:28:30.392]  The Cold Springs Harbor Institute was built to carry out its research, but important work was also, turn the page, done at Harvard, Yale, Princeton, Stanford, John Hopkins University,
[01:28:59.406 --> 01:29:00.367]  And then it just goes on.
[01:29:00.607 --> 01:29:05.331]  And then he goes on to how the environmental movement was founded by these people and how it's all run by them and what they're doing.
[01:29:05.891 --> 01:29:06.872]  And how they get you fooled.
[01:29:07.092 --> 01:29:08.253]  It has nothing to do with the earth.
[01:29:08.774 --> 01:29:10.856]  Nothing to do... They run the system.
[01:29:12.197 --> 01:29:14.439]  And Michael Crichton knew all about it.
[01:29:15.479 --> 01:29:16.340]  Michael Crichton.
[01:29:17.381 --> 01:29:20.283]  And I guess that's why he's made a billion plus bucks writing books.
[01:29:20.323 --> 01:29:20.844]  He's a smart guy.
[01:29:21.793 --> 01:29:24.836]  Endgame, blueprint for global enslavement, by the way, is not based in a fiction.
[01:29:24.876 --> 01:29:25.317]  It's a front.
[01:29:25.377 --> 01:29:26.478]  It's based in reality.
[01:29:26.999 --> 01:29:29.701]  It's available at infowars.com and storage nationwide.
[01:29:29.962 --> 01:29:30.903]  Right now, final segment.
[01:29:30.923 --> 01:29:35.367]  We'll jam in three or four phone calls, hit some more police state news, and play about five minutes of the Ron Paul interview.
[01:29:35.668 --> 01:29:36.409]  I did Friday.
[01:29:36.729 --> 01:29:38.771]  RonPaulWarRoom.com is the website.
[01:29:39.472 --> 01:29:41.153]  I know the New World Order is coming against us.
[01:29:41.474 --> 01:29:42.895]  I'm sworn to stand against them.
[01:29:43.076 --> 01:29:44.317]  I hope you'll join me in this fight.
[01:29:52.393 --> 01:29:52.914]  Hi, neighbor.
[01:29:53.254 --> 01:29:58.760]  No matter when the time comes to survive on our food supply, every single one of us who have prepared will have two regrets.
[01:29:59.401 --> 01:30:05.107]  Even those who haven't wasted a single penny on Christmas, birthdays, and vacations in order to store all the food possible.
[01:30:05.874 --> 01:30:09.135]  Even those who have sold stuff and taken on part-time jobs to buy food.
[01:30:09.775 --> 01:30:13.075]  Even those who have traded their gold while it will still buy food.
[01:30:13.675 --> 01:30:17.056]  Yes, we will have been called stupid, crazy, and foolish.
[01:30:17.656 --> 01:30:22.157]  When folks won't be able to afford food and there won't be any food for any amount of money.
[01:30:22.877 --> 01:30:24.858]  We will still have two regrets.
[01:30:25.518 --> 01:30:28.858]  We will regret that we didn't get more serious about more food sooner.
[01:30:29.518 --> 01:30:32.379]  We will deeply regret that we didn't get enough food.
[01:30:33.183 --> 01:30:40.052]  Putting off emergency food preparations to celebrate the holidays will be the most dangerous decision that some of us will ever make.
[01:30:40.072 --> 01:30:42.195]  Call 800-409-5633 on the web, efoodsdirect.com.
[01:30:42.215 --> 01:30:42.255]  800-409-5633.
[01:30:51.744 --> 01:30:56.349]  The Berkey Security Pack is your one-stop solution for unexpected emergencies.
[01:30:56.549 --> 01:31:00.993]  It provides you with purified water, light, power, and communications ability.
[01:31:01.193 --> 01:31:15.207]  The Security Pack includes a Berkey light water purifier, an LED base, two Berkey sport filtration bottles, the Berkey battery adapter, the Berkey MP solar charger, as well as a backup set of two Black Berkey purification elements.
[01:31:15.427 --> 01:31:34.613]  The Berkey Security Pack is important every day and a must during emergencies because it provides purified water, long-term low-energy lighting, backup battery power for your Berkey LEDs, free long-term solar power for communications devices such as radios, walkie-talkies, and cell phones, as well as power for small applications.
[01:31:34.833 --> 01:31:38.454]  Get the one-stop solution for your emergency and everyday needs.
[01:31:38.594 --> 01:31:41.735]  The Berkey Security Pack, a retail value of $518 for only $399 by calling
[01:31:48.462 --> 01:31:49.883]  Not yet available in Iowa.
