[00:00:04.645 --> 00:00:10.691]  He stands for truth.
[01:14:32.097 --> 01:14:36.980]  Alex, can I make a shout-out to our New England Patriots that are heading down to Arizona?
[01:14:37.460 --> 01:14:38.161]  Sure, go ahead.
[01:14:38.661 --> 01:14:39.742]  Come on, New England!
[01:14:39.762 --> 01:14:40.462]  Go for it!
[01:14:40.502 --> 01:14:41.122]  Go Pats!
[01:14:41.563 --> 01:14:42.923]  Thank you very much, Alex.
[01:14:43.204 --> 01:14:43.904]  Oh, my gosh.
[01:14:44.404 --> 01:14:45.845]  You know, I played football.
[01:14:45.865 --> 01:14:46.706]  I like football.
[01:14:46.726 --> 01:14:49.167]  And I don't blame people who still like it.
[01:14:49.447 --> 01:14:52.069]  And the Patriots are hard to ignore, I have to admit to everybody.
[01:14:52.089 --> 01:14:55.751]  But we're not going to... I hope they crush them.
[01:14:55.771 --> 01:15:00.854]  But anyways, the problem is that I...
[01:15:04.184 --> 01:15:15.166]  When the government is testing pesticides on CPS children they grab and it's in the mainstream news and nobody gets in trouble, any spare time I have I just spend with my family.
[01:15:15.746 --> 01:15:22.288]  And even when I'm doing that, as much as I love it, I don't even really take vacations because all I do is spend my time fighting the New World Order.
[01:15:22.308 --> 01:15:24.548]  I mean, how could I know all this and not do it?
[01:15:25.328 --> 01:15:27.029]  How could I know this and not be involved?
[01:15:29.169 --> 01:15:33.190]  By the way, to show how powerful alternative media is getting, guess what?
[01:15:34.361 --> 01:15:37.210]  The top ten videos on Google Video Art.
[01:15:37.390 --> 01:15:38.353]  With millions of views a day.
[01:15:38.955 --> 01:15:40.038]  It's like TV channels.
[01:15:40.058 --> 01:15:40.500]  They're that big.
[01:15:41.974 --> 01:15:42.514]  It's my video.
[01:15:42.734 --> 01:15:43.015]  Endgame.
[01:15:43.255 --> 01:15:43.875]  It's Terror Storm.
[01:15:43.935 --> 01:15:45.616]  It's a bunch of other patriot movies.
[01:15:45.676 --> 01:15:47.356]  Loose Change and Freedom of Fascism.
[01:15:47.617 --> 01:15:50.438]  See, like it or not, New World Order, you can kill us individually.
[01:15:50.478 --> 01:15:51.398]  You can't kill the idea.
[01:15:51.898 --> 01:15:59.842]  On September 11, 2001, the New World Order hijacked our government and began the process of trying to destroy the United States of America.
[01:16:00.082 --> 01:16:04.444]  If we, the American citizens, do not intervene immediately, they will succeed.
[01:16:04.724 --> 01:16:07.826]  It is time we stand together now and make our voice heard.
[01:16:08.226 --> 01:16:10.867]  At RightToRedress.com, we have the solution.
[01:16:11.267 --> 01:16:19.536]  We write congressional letters for you and organize powerful campaigns that will get results and hold Congress responsible to the voters and laws of this country.
[01:16:19.836 --> 01:16:29.886]  Get our weekly newsletter and join thousands of other patriotic citizens in a collective demand for a new 9-11 investigation, a stop to the North American Union and the collapse of our economy.
[01:16:30.106 --> 01:16:31.468]  Join us at www.righttoredress.com
[01:16:52.057 --> 01:16:53.918]  Gasoline prices are out of control.
[01:16:54.118 --> 01:16:57.179]  Are you tired of giving your hard earned dollars to the major oil companies?
[01:16:57.419 --> 01:17:02.040]  Did you know that the oil companies have developed special products to increase mileage in their own vehicles?
[01:17:02.380 --> 01:17:05.001]  Very few consumers even know such products exist.
[01:17:05.261 --> 01:17:10.143]  SFR has obtained this technology that is backed by testing that the major oil companies have run.
[01:17:10.343 --> 01:17:12.143]  Yet they don't want you to know about them.
[01:17:12.323 --> 01:17:18.065]  This product is made right here in the United States and is not a typical gas treatment found at your local store.
[01:17:18.325 --> 01:17:20.046]  SFR lasts up to six months.
[01:17:20.446 --> 01:17:21.026]  SFR works
[01:17:21.186 --> 01:17:21.826]  We're good to go.
[01:17:51.623 --> 01:17:52.003]  We're good to go.
[01:18:15.709 --> 01:18:17.811]  So the body is an amazing thing.
[01:18:17.831 --> 01:18:20.953]  It simply needs some help so it has the tools to heal itself.
[01:18:39.847 --> 01:18:43.108]  Here are just a few of the benefits associated with heart and body extract.
[01:18:43.308 --> 01:18:46.369]  Blood sugar, cholesterol, and circulation levels return to normal.
[01:18:46.650 --> 01:18:47.710]  Arteries unclog.
[01:18:47.970 --> 01:18:49.771]  Angina is gone in just a few days.
[01:18:50.031 --> 01:18:51.451]  Blood pressure goes back to normal.
[01:18:51.611 --> 01:18:53.972]  An irregular heartbeat returns to normal.
[01:18:53.992 --> 01:18:55.833]  Heart and body extract works.
[01:18:56.073 --> 01:19:00.358]  I have a best experience with a gentleman who was a colleague of mine for many, many years.
[01:19:00.378 --> 01:19:01.599]  And so we got him this product, and...
[01:19:17.136 --> 01:19:17.677]  We're good to go.
[01:19:17.797 --> 01:19:18.478]  We're good to go.
[01:19:32.293 --> 01:19:34.034]  Thank you for listening to GCN.
[01:19:34.074 --> 01:19:35.214]  Visit GCNlive.com today.
[01:20:15.947 --> 01:20:26.152]  You know, I can look at Trey and Paul in there and I just start clowning around entertaining them.
[01:20:27.472 --> 01:20:29.413]  And I know I'm entertaining them because I'm acting so stupid.
[01:20:29.433 --> 01:20:30.474]  It's not that I'm actually funny.
[01:20:31.214 --> 01:20:33.475]  That's the secret to Python-esque humor.
[01:20:34.616 --> 01:20:34.936]  Ha ha!
[01:20:36.986 --> 01:20:39.348]  Alright, let's just continue rampaging through your calls.
[01:20:39.388 --> 01:20:41.569]  I've also got some really important news dealing with the economy.
[01:20:41.589 --> 01:20:45.872]  I'm going to head on to the final segment, a little bit more election news as well.
[01:20:46.673 --> 01:20:53.177]  But continuing with your calls, let's talk to Brian from deep in the heart of Texas, Austin, Texas.
[01:20:54.078 --> 01:20:55.819]  You know, I kind of overuse that, but it's true.
[01:20:56.700 --> 01:21:04.285]  People who live in Dallas or San Antonio or Houston only say, Deep in the heart of Texas, with the stars so bright and the...
[01:21:04.784 --> 01:21:06.525]  But we really are deep in the heart of Texas.
[01:21:06.545 --> 01:21:07.405]  We're not just the capital.
[01:21:07.425 --> 01:21:09.945]  We are the heart of Texas.
[01:21:10.786 --> 01:21:11.926]  Coming to you from the heart of Texas.
[01:21:11.966 --> 01:21:12.906]  God bless Texas.
[01:21:13.967 --> 01:21:15.047]  You're on the air, Brian.
[01:21:15.087 --> 01:21:15.447]  Welcome.
[01:21:16.587 --> 01:21:17.388]  Hey, how you doing there?
[01:21:17.848 --> 01:21:19.388]  I'm doing good in the heart of Texas.
[01:21:20.668 --> 01:21:21.129]  Outstanding.
[01:21:21.509 --> 01:21:26.110]  Yeah, I've been a big fan for a while since the Austin Access days.
[01:21:26.590 --> 01:21:28.311]  Hey, I still do my Access TV show every week.
[01:21:28.331 --> 01:21:29.431]  We put it up on prisonplanet.tv.
[01:21:30.811 --> 01:21:32.897]  I've never seen that since many years ago.
[01:21:32.917 --> 01:21:34.542]  I still do it once a week.
[01:21:35.184 --> 01:21:35.645]  Outstanding.
[01:21:36.969 --> 01:21:37.450]  My question...
[01:21:38.493 --> 01:21:40.294]  Probably a rather simple question, too.
[01:21:41.135 --> 01:21:44.197]  A lot of my friends don't agree with all this stuff that you talk about.
[01:21:44.237 --> 01:21:48.360]  Yeah, they just think that they can just say they don't agree and so it doesn't exist.
[01:21:48.800 --> 01:21:53.463]  You can say the White House wasn't on Cipro, the drug that treats anthrax before the attacks happen.
[01:21:53.783 --> 01:21:55.745]  You can say the hijackers weren't trained at U.S.
[01:21:55.765 --> 01:21:58.106]  military bases, but it's absolutely a minute fact.
[01:21:58.586 --> 01:22:04.611]  You can say the government doesn't grab CPS kids and test drugs and pesticides on them until they die, but it's true.
[01:22:05.071 --> 01:22:08.193]  You can say that I'm lying, but I'm not.
[01:22:09.395 --> 01:22:10.276]  So, I mean, I'm sorry.
[01:22:10.556 --> 01:22:12.637]  You're asking something about your friends that don't listen.
[01:22:13.257 --> 01:22:19.901]  That plays into the question perfectly, because I guess at some point it would have to stop being a conspiracy document.
[01:22:20.302 --> 01:22:25.665]  But not just with you, but other people who are making movies and writing books about all this, that we cite their sources.
[01:22:26.125 --> 01:22:30.508]  But my question is not so much where the documents come from, but why are there documents, period?
[01:22:31.149 --> 01:22:35.052]  If they're trying to undermine the Constitution and laws don't apply to them, why are they making these documents?
[01:22:35.432 --> 01:22:38.914]  Well, that's because they haven't had absolute tyranny from the beginning.
[01:22:39.315 --> 01:22:56.526]  And when the government wanted to be totally and completely secret back in 1947, the beginning of the end with the National Security Act, when they openly set up a shadow government and said, now it's all secret, they said, well, we can't tell you what's happening today because the Ruskies, which it turned out they were actually funding, that's now declassified.
[01:22:56.726 --> 01:23:00.889]  The old-timers always told us McCarthy was crazy, but now the New York Times admits he was right.
[01:23:01.900 --> 01:23:05.663]  Remember when he came out and said, the army is running the communists.
[01:23:06.283 --> 01:23:11.527]  See, it was okay for him when he was on witch hunts and restricting free speech and going after a bunch of Hollywood leftists.
[01:23:12.107 --> 01:23:13.068]  What he was doing was wrong.
[01:23:14.048 --> 01:23:15.109]  But he thought he was doing right.
[01:23:15.669 --> 01:23:20.853]  But then when he found out that the military had funded the fall of China, that's now declassified.
[01:23:20.893 --> 01:23:21.433]  Did you know that?
[01:23:22.334 --> 01:23:23.114]  That's now admitted.
[01:23:23.134 --> 01:23:24.115]  That's been declassified.
[01:23:24.415 --> 01:23:26.637]  He came out and said, our government's behind all this.
[01:23:27.441 --> 01:23:27.801]  We're good to go.
[01:23:47.856 --> 01:23:50.358]  That's mainstream history now.
[01:23:50.798 --> 01:23:54.900]  But you've got a bunch of Americans who don't know how many continents there are, who don't know who the vice president is.
[01:23:55.300 --> 01:23:58.422]  One-fifth of Americans in major polls and studies can't find the U.S.
[01:23:58.482 --> 01:23:58.963]  on a map.
[01:23:59.783 --> 01:24:02.304]  On a globe, they can't find the country they live in.
[01:24:02.565 --> 01:24:06.487]  Oh, but they've got an opinion, and Alex is making stuff up.
[01:24:08.228 --> 01:24:10.130]  No, Alex is obsessed with reality.
[01:24:10.310 --> 01:24:11.851]  Alex loves knowing what's going on.
[01:24:12.051 --> 01:24:13.212]  Alex loves researching.
[01:24:13.352 --> 01:24:18.536]  Alex knows how much he doesn't know, so he ravenously, voraciously studies.
[01:24:18.697 --> 01:24:25.002]  So, they come to the people and they say, well, everything has to be secret now that all these agencies do.
[01:24:25.672 --> 01:24:28.354]  And people said, well, you can't have secrecy in a secret government.
[01:24:28.574 --> 01:24:29.815]  That'll breed corruption.
[01:24:30.255 --> 01:24:32.836]  Unlimited funding, unlimited power, and secrecy?
[01:24:33.377 --> 01:24:38.160]  My God, if bad people aren't running the CIA and other agencies today, they will be in a few years.
[01:24:38.200 --> 01:24:39.420]  You can go read the congressional debates.
[01:24:40.261 --> 01:24:41.101]  They said, don't worry.
[01:24:42.382 --> 01:24:44.924]  We'll start declassifying things in five years.
[01:24:46.725 --> 01:24:50.127]  After it happens, we'll declassify it all for the news media.
[01:24:51.164 --> 01:24:53.366]  And then two years later they said, we need to make it 10 years.
[01:24:53.446 --> 01:24:56.228]  And then they said 10 years later, we need to make it 20 years.
[01:24:56.308 --> 01:25:03.553]  And one of the first things Bush did when he got in office was he just said, oh, now all the Kennedy stuff is another 20 years on top.
[01:25:03.573 --> 01:25:04.734]  It was.
[01:25:05.575 --> 01:25:05.995]  We're good to go.
[01:25:06.015 --> 01:25:06.996]  We're good to go.
[01:25:34.986 --> 01:25:35.706]  Blame it on enemy.
[01:25:37.487 --> 01:25:38.508]  Go pull those headlines up.
[01:25:39.168 --> 01:25:41.889]  And the White House, the new White House came in and they said, that's it.
[01:25:42.410 --> 01:25:44.631]  We're not declassifying anything anymore.
[01:25:44.651 --> 01:25:54.596]  And people got mad and they said, okay, we will choose when the new special agency we're creating with thousands of employees, we will decide what's declassified.
[01:25:55.296 --> 01:25:58.397]  So see, it started out with, oh, they'll declassify.
[01:25:58.598 --> 01:26:02.459]  And now what you're saying, well, they're so evil, they want everything classified.
[01:26:03.100 --> 01:26:03.560]  And you're right.
[01:26:04.224 --> 01:26:12.067]  Now, ten years after they had the National Security Act, they would also be forced to release stuff until they extended it out to 20, 30, 40 years, and then now in perpetuity.
[01:26:12.487 --> 01:26:14.788]  So they would say, okay, we can release it, but we'll black it out.
[01:26:15.108 --> 01:26:19.249]  So you'd get 1,000 pages on a different government operation, and everything would be blacked out.
[01:26:19.289 --> 01:26:21.130]  They'd say, here, it's all blacked out.
[01:26:22.110 --> 01:26:22.591]  How's that sound?
[01:26:24.551 --> 01:26:29.793]  So Bush, by the way, got mad when they released the Gulf of Tonkin stuff, admitting the government staged that.
[01:26:30.373 --> 01:26:31.954]  So that answers your question, sir.
[01:26:31.974 --> 01:26:32.374]  I hope it did.
[01:26:32.944 --> 01:26:34.445]  I get that question more and more these days.
[01:26:35.386 --> 01:26:36.426]  How do you have documents?
[01:26:36.847 --> 01:26:37.087]  Listen.
[01:26:38.327 --> 01:26:44.091]  How did I know they were putting cameras up all over the country for law enforcement and to scan our faces six, seven, eight years ago?
[01:26:44.111 --> 01:26:49.174]  Remember I was that crazy guy setting the cameras up or reading all your license plates in real time?
[01:26:50.035 --> 01:26:52.616]  And I would read the documents on air and people still wouldn't believe me.
[01:26:52.656 --> 01:26:55.638]  And then I'd get calls going, I heard you say that seven years ago.
[01:26:56.639 --> 01:26:59.000]  And now it was just on the news they're doing it.
[01:26:59.040 --> 01:27:01.222]  Well, I was reading the legislation.
[01:27:03.554 --> 01:27:11.659]  They would say, $844,000 for Austin, Texas, for microphones that listen to everything we do and wire into the locals and the feds.
[01:27:13.160 --> 01:27:16.242]  Or I'd see a $5 million grant for Austin for more cameras.
[01:27:16.522 --> 01:27:17.763]  And it would say to surveillance.
[01:27:19.724 --> 01:27:24.987]  And then now, just this week, Austin police say, gee, we ought to use these cameras.
[01:27:25.287 --> 01:27:26.388]  They just now got the idea.
[01:27:26.408 --> 01:27:32.972]  And see, when they're ready to announce it, kind of like we had a national ID card under executive order in 93, standardized for the state driver's license.
[01:27:34.474 --> 01:27:36.875]  They just got around to telling you this year that it is.
[01:27:38.496 --> 01:27:49.600]  But you can go hear all my shows, all my videos, and I didn't just tell you when I made my first film in 1997, America Destroyed by Design.
[01:27:49.620 --> 01:27:52.461]  You want to see a skinny 40-pound lighter Alex Jones.
[01:27:52.481 --> 01:27:54.642]  That was back when I would work out two hours a day.
[01:27:54.902 --> 01:27:56.623]  I just made the decision I can't do that for the country.
[01:27:56.643 --> 01:27:57.423]  I can't spend that time.
[01:27:57.443 --> 01:27:59.764]  I've got to do that time researching so I look like Jabba the Hutt.
[01:27:59.844 --> 01:28:00.304]  I'm just joking.
[01:28:01.228 --> 01:28:01.788]  Not that bad.
[01:28:02.128 --> 01:28:23.752]  The point is, is that I show you the executive order, I explain how it's all standardized, and how they're later going to announce that it's a national ID card, and exactly what, exactly, not close, not near, not kinda, now if we had a national ID card by 93, guess what we had by 2000, under UN treaty?
[01:28:24.272 --> 01:28:27.773]  Standardized world ID card.
[01:28:28.873 --> 01:28:30.073]  Let us now talk to Mark
[01:28:31.838 --> 01:28:33.240]  In Austin, Tejas.
[01:28:33.320 --> 01:28:34.422]  You are on the air, sir.
[01:28:35.243 --> 01:28:35.503]  Yes.
[01:28:35.583 --> 01:28:36.224]  Hi, Alex.
[01:28:37.646 --> 01:28:45.196]  I would like to go into the spiritual and the moral or the mental cause of the United States decline, and I would thumbnail sketch it like this.
[01:28:46.197 --> 01:28:49.041]  It's kind of a divided, conquered, and ruled...
[01:28:49.620 --> 01:28:51.561]  Sectarian denominationalism.
[01:28:51.961 --> 01:28:54.241]  You know, they all think the other person's wrong.
[01:28:54.521 --> 01:29:00.043]  Everybody's holier than thou, and their own little group's got all the answers, and everyone ninnies around preening.
[01:29:00.063 --> 01:29:01.743]  And I'm glad you brought this up, and I'm going to let you finish.
[01:29:02.383 --> 01:29:03.724]  Let me get back after break, okay?
[01:29:03.744 --> 01:29:05.644]  Because I actually went to you a little bit too late.
[01:29:05.704 --> 01:29:06.504]  Stay there, Mark.
[01:29:06.964 --> 01:29:08.225]  You'll be first up when we get back.
[01:29:08.245 --> 01:29:09.725]  I'll give you plenty of time.
[01:29:09.745 --> 01:29:13.926]  Then Eli, Cheryl, Maggie, everybody else.
[01:29:15.867 --> 01:29:16.607]  We'll be right back.
[01:29:18.007 --> 01:29:23.430]  The point I wanted to make, though, before we go to break, is I meant to add earlier when I went into why I do what I do, my philosophy.
[01:29:24.090 --> 01:29:33.696]  Yeah, we wouldn't have this evil government and this evil corporate system if we ourselves hadn't become decadent, corrupt, to the point of not caring.
[01:29:33.716 --> 01:29:36.818]  I mean, when you don't care and you're not involved, bad things are going to happen.
[01:29:37.018 --> 01:29:41.000]  When you disengage from society, the bad guys are going to take control of it because they know the machinery.
[01:29:41.972 --> 01:29:44.737]  Allows them to take your tax money and control your life and make you slaves.
[01:29:44.977 --> 01:29:45.939]  That's the history of humanity.
[01:29:46.119 --> 01:29:48.243]  If good guys don't stand up, the bad guys take over.
[01:29:48.884 --> 01:29:49.465]  We'll be right back.
[01:29:52.000 --> 01:30:04.725]  Now, from the makers of Loose Change, the most downloaded film in Internet history, comes the long-awaited release of Loose Change Final Cut, an entirely new two-hour film that completely destroys the official fable forever.
[01:30:05.145 --> 01:30:11.868]  Loose Change Final Cut hopes to be a catalyst for a new independent investigation in which family members receive answers to their questions.
[01:30:12.228 --> 01:30:12.748]  We're good to go.
[01:30:12.808 --> 01:30:13.788]  We're good to go.
[01:30:41.516 --> 01:30:41.817]  Hi, neighbor.
[01:30:54.753 --> 01:30:56.474]  We all know that knowledge is power.
[01:30:56.894 --> 01:31:00.015]  We've tried to give you knowledge to help you prepare for rough times.
[01:31:00.615 --> 01:31:05.296]  There's the worldwide famine and our country's dependence on often dangerous food imports.
[01:31:05.936 --> 01:31:07.917]  You know about genetically poisoned food.
[01:31:08.457 --> 01:31:14.039]  Two-thirds of the food is disappearing with the bees along with huge crop failures from all-time record water shortages.
[01:31:14.759 --> 01:31:18.420]  You know they're turning food into fuel with corn ethanol plants.
[01:31:19.369 --> 01:31:23.090]  If we do not control our food, food will be used to control us.
[01:31:23.610 --> 01:31:28.751]  Food control has been the plan historically in every enslaved population and is the plan for America.
[01:31:29.431 --> 01:31:37.693]  The only value of the knowledge you have to take control of your food is if you choose to get a supply while you still have the freedom to choose.
[01:31:38.153 --> 01:31:39.293]  Call 800-409-5633 on the web, efoodsdirect.com.
[01:31:39.313 --> 01:31:39.453]  Call 800-409-5633.
[01:31:52.064 --> 01:31:54.646]  I'm Dr. Arthur Perry, and I'm a plastic surgeon.
[01:31:54.686 --> 01:31:59.450]  And I see a lot of people who come to my office for facelifts and collagen injections.
[01:31:59.630 --> 01:32:02.092]  But I want to tell you today about a product that I developed.
[01:32:02.132 --> 01:32:08.216]  It's called Night Skin, and it helps your skin look younger without needles, without acid peels, and without a facelift.
[01:32:08.417 --> 01:32:11.539]  In 12 hours, it will make your skin seem smoother.
[01:32:11.719 --> 01:32:14.141]  In 12 hours, it will stimulate collagen production.
[01:32:14.381 --> 01:32:17.723]  And in 12 hours, it will promote a lasting growth in your skin.
[01:32:17.863 --> 01:32:18.684]  What does this all mean?
[01:32:18.904 --> 01:32:23.227]  Well, this is the stuff that makes your skin firm and healthy and helps you look younger.
[01:32:23.487 --> 01:32:32.533]  Night skin is real, and the results are real, and it contains only proven ingredients that work to lighten age spots, smooth the skin, and help diminish the appearance of wrinkles.
[01:32:32.813 --> 01:32:35.435]  It's easy, and in 12 hours, you'll see it works.
[01:32:35.655 --> 01:32:36.996]  Try it risk-free today.
[01:32:37.176 --> 01:32:37.576]  It's a fact.
[01:32:37.596 --> 01:32:43.542]  Since the creation of the Federal Reserve in 1913, all banks in these United States create money out of thin air for every single loan they issue, with
[01:33:00.137 --> 01:33:00.578]  We're good to go.
[01:33:19.881 --> 01:33:20.782]  That's 877-943-8600 or visit FDRS.org.
[01:33:20.802 --> 01:33:22.262]  Find out how you can break the cycle of debt slavery.
[01:33:47.814 --> 01:33:54.341]  You're listening to GCN, the Genesis Communications Radio Network.
[01:33:54.361 --> 01:33:54.501]  Music
[01:34:16.801 --> 01:34:21.003]  Final segment.
[01:34:23.065 --> 01:34:33.352]  We'll see you throughout the week at PrisonPlanet.com, TruthNews.us, FrontHallWarRoom.com, and our other family of sites in the InfoWar.
[01:34:33.372 --> 01:34:35.193]  I'm going to try to get at least four of these calls.
[01:34:36.054 --> 01:34:39.236]  Eli, Maggie, Cheryl, Mark, and Mark in Austin, Texas.
[01:34:40.096 --> 01:34:41.457]  Imagine he's a 590 listener.
[01:34:42.078 --> 01:34:42.438]  Go ahead.
[01:34:42.458 --> 01:34:42.998]  You got the four.
[01:34:43.018 --> 01:34:43.739]  I'm going to shut up.
[01:34:44.494 --> 01:34:46.455]  Trey's here restraining me right now.
[01:34:46.475 --> 01:34:46.796]  Go ahead.
[01:34:47.336 --> 01:34:48.036]  That's okay.
[01:34:49.517 --> 01:34:56.622]  When we look at the spiritual cause of the decline, it doesn't look too glamorous because you've got to do your own research on it.
[01:34:56.702 --> 01:35:10.491]  And I've researched it for about 15 years, but there's 143 biographies out there that all attest to the fact that Mary Baker Eddy healed the sick and raised the dead, just like Jesus, for our 50 years on these shores.
[01:35:11.397 --> 01:35:15.820]  And the Jesuits have been putting out false teachings that discredit her for about a century.
[01:35:15.860 --> 01:35:16.420]  Who is she?
[01:35:17.221 --> 01:35:19.922]  Mary Baker Eddy, the discoverer of Christian science.
[01:35:21.583 --> 01:35:27.087]  All I know is that the inventor of the Muppets believed that, and remember, he didn't take penicillin and he died.
[01:35:27.990 --> 01:35:29.751]  Oh, I mean, there's no question about it.
[01:35:30.111 --> 01:35:37.333]  You've got to be practical and Christian about these things, and you don't let your children die rather than seek medical treatment.
[01:35:37.673 --> 01:35:47.316]  But I'm just saying, her teachings in science and health was key to the scriptures, actually show a person how to practically understand and demonstrate Jesus' teachings.
[01:35:47.716 --> 01:35:48.836]  Well, that's interesting, sir.
[01:35:48.856 --> 01:35:50.177]  This isn't really a religious show.
[01:35:50.197 --> 01:35:54.998]  I mean, I'm a Christian myself, but I don't get into all the different denominations and subgroups and the rest of it.
[01:35:55.318 --> 01:35:56.079]  But thank you.
[01:35:59.178 --> 01:36:01.840]  I'm just going to continue trying to go to as many of your calls as possible.
[01:36:02.640 --> 01:36:04.721]  Maggie in Texas, you're on the air.
[01:36:04.841 --> 01:36:05.442]  Thanks for holding.
[01:36:05.882 --> 01:36:06.602]  Oh, hello, Alex.
[01:36:07.783 --> 01:36:28.495]  You were talking about anthrax earlier, and that reminded me of a discovery I made recently just by accident, and that is that the police chief of Frederick, Maryland, at the time, Frederick, Maryland being where Fort Detrick is, where the anthrax likely came from, that police chief was the brother...
[01:36:29.136 --> 01:36:39.579]  Of the same journalist who wrote that hit piece, The North American Union is a Myth, last May that was syndicated everywhere.
[01:36:40.279 --> 01:36:41.459]  And I thought that was interesting.
[01:36:43.379 --> 01:36:44.300]  That is interesting.
[01:36:44.340 --> 01:36:53.542]  I mean, what about the fact that the White House was on the anthrax-fighting antibiotic and it had all been issued on September 10th, three and a half, four weeks before anthrax even showed up?
[01:36:54.142 --> 01:36:54.762]  It's amazing.
[01:36:55.242 --> 01:36:56.002]  Yeah, it is.
[01:36:56.163 --> 01:36:57.983]  It never ceases to amaze me how
[01:36:58.914 --> 01:37:01.015]  How big this octopus is.
[01:37:01.675 --> 01:37:02.255]  It's huge.
[01:37:02.875 --> 01:37:04.876]  Let's talk to Cheryl in Mass.
[01:37:04.956 --> 01:37:05.636]  You're on the air.
[01:37:05.697 --> 01:37:06.137]  Go ahead.
[01:37:06.157 --> 01:37:07.417]  Hi, it's Shirley.
[01:37:07.857 --> 01:37:08.798]  How are you, Alex?
[01:37:09.158 --> 01:37:09.478]  Good.
[01:37:10.018 --> 01:37:12.739]  And I'm just thanking you so much.
[01:37:12.819 --> 01:37:15.720]  If anybody should get a Nobel Prize, it's you.
[01:37:15.740 --> 01:37:20.522]  You are a noble man to have informed so many people of what's going on.
[01:37:21.209 --> 01:37:29.154]  You know, I've watched so many things that I could find on YouTube and other areas that you have documented.
[01:37:29.774 --> 01:37:34.137]  And also, I really love the Bohemian Group boy, a cult.
[01:37:34.777 --> 01:37:37.439]  And I've listened to George Carlin, Chuck Harder.
[01:37:37.979 --> 01:37:40.120]  You know, I'm familiar with Zeitgeist, back and forth.
[01:37:41.221 --> 01:37:44.563]  And I certainly am applauding Caroline Kenney.
[01:37:44.643 --> 01:37:46.604]  And now we see Senator Kennedy.
[01:37:47.305 --> 01:37:49.146]  I'm going to be backing Obama next.
[01:37:50.077 --> 01:37:53.098]  Well, I mean, when you talk about Obama versus Hillary, it doesn't matter.
[01:37:54.378 --> 01:37:55.798]  They're all members of the establishment.
[01:37:55.818 --> 01:37:58.378]  The only good candidate out of all of them is Ron Paul.
[01:37:58.959 --> 01:38:00.359]  That's how the establishment controls things.
[01:38:00.379 --> 01:38:03.459]  They control all the horses, all the fighters in the bout.
[01:38:03.999 --> 01:38:06.460]  Let's talk to Eli in New York.
[01:38:06.600 --> 01:38:07.800]  Eli, you're on the air.
[01:38:07.920 --> 01:38:08.300]  Welcome.
[01:38:09.160 --> 01:38:09.480]  Yes.
[01:38:09.740 --> 01:38:11.641]  Good evening, Alex.
[01:38:12.061 --> 01:38:15.601]  I have met you before on 9-1-1.
[01:38:16.181 --> 01:38:19.062]  But what I really want to talk to you about first is the fact that
[01:38:20.461 --> 01:38:22.462]  The son of the devil, was it Chertoff?
[01:38:23.482 --> 01:38:37.726]  He had ordered Bloomberg to pass a law banning anybody the possession of... Video camera.
[01:38:37.846 --> 01:38:42.148]  No, the possessors of golf meters, Geiger counters... I saw that.
[01:38:42.828 --> 01:38:43.588]  You saw that?
[01:38:43.888 --> 01:38:44.168]  Yes.
[01:38:45.409 --> 01:38:49.230]  And also, when I met you at...
[01:38:50.623 --> 01:38:51.063]  St.
[01:38:51.384 --> 01:38:52.464]  George's Church?
[01:38:52.805 --> 01:38:55.506]  Yeah, at a 9-1-1 memorial in New York, yes.
[01:38:55.767 --> 01:39:06.774]  Right, I had given you this headline with the dome and the pyramid and the uncapped, I mean the dome and the obelisk facing each other.
[01:39:08.191 --> 01:39:08.772]  Yes, sir.
[01:39:08.812 --> 01:39:10.073]  Go ahead.
[01:39:10.213 --> 01:39:11.454]  I hear you.
[01:39:11.474 --> 01:39:16.440]  You know, some days on the show, we get to unusual callers, and today is one of those days.
[01:39:29.153 --> 01:39:29.873]  I have to tell you.
[01:39:29.893 --> 01:39:35.515]  I'm not going to take any more calls now because I promised to get into some of the financial news.
[01:39:35.975 --> 01:39:37.116]  This is out of Reuters.
[01:39:37.156 --> 01:39:41.197]  New York City sues countrywide officers, underwriters.
[01:39:42.077 --> 01:39:53.661]  New York City comptroller William Thompson on Friday expanded a class action lawsuit filed against countrywide financial corporation naming additional company officers and directors, 26 underwriters, and two accounting firms.
[01:39:54.461 --> 01:39:56.302]  Thompson in a statement said executives...
[01:39:57.132 --> 01:39:58.713]  Countrywide Financial, one of the biggest U.S.
[01:39:58.733 --> 01:40:05.816]  mortgage lenders, cashed out at the tune of almost $700 million while borrowers lost homes and the value of investors' shares fell sharply.
[01:40:05.856 --> 01:40:10.058]  That's the one that went belly up and they had folks, you know, around the bank a few months ago.
[01:40:10.078 --> 01:40:16.941]  That started about three months ago, three or four months ago, at the start of the whole subprime mortgage crisis.
[01:40:19.282 --> 01:40:23.324]  We also have Florida now suing different companies.
[01:40:24.065 --> 01:40:37.531]  We have Florida going after people, going after different companies, that AAA-rated corporate paper, that is these bundled mortgages that have been made to people that didn't have good credit.
[01:40:38.312 --> 01:40:43.094]  And so we have the state pension funds and others now who have been scammed.
[01:40:43.374 --> 01:40:49.597]  And so the subprime mortgage crisis hasn't even begun to unfold yet.
[01:40:49.697 --> 01:40:51.418]  It hasn't even begun yet.
[01:40:53.177 --> 01:40:53.997]  To unravel.
