[00:00:30.229 --> 00:00:31.071]  Yeah.
[01:15:07.435 --> 01:15:08.215]  But I don't just have that.
[01:15:08.355 --> 01:15:13.038]  I found the cops who were on PBS getting the countdown for Building 7.
[01:15:14.312 --> 01:15:15.453]  And they blew up other buildings, too.
[01:15:16.373 --> 01:15:18.534]  And all the chaos, they're told, oh, we're gonna protect these buildings.
[01:15:18.915 --> 01:15:21.596]  It takes days, if not weeks, to wire these buildings.
[01:15:21.936 --> 01:15:22.717]  Do I know what happened?
[01:15:22.857 --> 01:15:23.557]  No, I don't.
[01:15:24.718 --> 01:15:25.918]  Just like President Trump doesn't.
[01:15:26.719 --> 01:15:27.599]  I covered it.
[01:15:28.040 --> 01:15:28.720]  I was on air.
[01:15:28.860 --> 01:15:30.521]  I'm not going to lie to you.
[01:15:30.881 --> 01:15:32.722]  Now, Eric Bolling said, hey, show me the clips.
[01:15:33.222 --> 01:15:34.323]  Eric, we just showed you the clips.
[01:15:35.144 --> 01:15:38.285]  So, this is a live show, but later we'll cut this out, we'll archive it.
[01:15:38.645 --> 01:15:40.607]  TimFullWars.com and NewsWars.com.
[01:15:40.627 --> 01:15:43.048]  Our own video feeds, because we're censored on YouTube.
[01:15:43.648 --> 01:15:46.492]  And we will send this out to Eric Bolling.
[01:15:46.532 --> 01:15:47.974]  But you aren't banned from YouTube.
[01:15:48.314 --> 01:15:50.537]  You can upload this segment to YouTube and I hope you do.
[01:15:50.917 --> 01:16:01.110]  Don't forget Infowars.com forward slash show where you can bypass the censors and go directly there and subscribe for free to the podcast of the live shows and find the live audio feeds.
[01:16:02.463 --> 01:16:06.305]  We all know that the outside toxins in the water is a serious health issue.
[01:16:06.585 --> 01:16:13.229]  InfoWars is proud to sell incredible filters, but it's almost impossible to keep up with every faucet, shower, and sink in your home.
[01:16:13.709 --> 01:16:18.272]  That's why we're bringing you something to provide clean water for your whole house with one system.
[01:16:18.532 --> 01:16:26.476]  The ProPure Whole House Water Filtration System is an advanced, four-stage, compact filtration system that will provide
[01:16:28.097 --> 01:16:41.122]  It's compact in size, easy to install and maintain, and keeps fluoride and other dangerous toxins out of your water supply and away from you and your family.
[01:16:41.562 --> 01:16:48.685]  With its broad spectrum contaminant reduction, you'll only need this one filter for clean and refreshing water all over your home.
[01:16:49.065 --> 01:17:01.870]  Head to InfoWarsStore.com and whether it's your first water filtration purchase or you're looking to replace your current rundown systems, it's time to go big and go home with the ProPure Whole House Filtration System today!
[01:17:07.645 --> 01:17:09.545]  The Real Red Pill Plus, ladies and gentlemen.
[01:17:09.986 --> 01:17:13.146]  Our team is constantly on the lookout for newer and better ways to improve our products.
[01:17:13.426 --> 01:17:19.788]  That's why we're bringing you a brand new version of one of the newest fan-favorite products, The Real Red Pill Plus.
[01:17:19.808 --> 01:17:25.049]  The Real Red Pill Plus is an all-new version of the powerhouse preglanone product.
[01:17:25.309 --> 01:17:32.991]  It features the same great formula that supports your heart, brain, healthy aging process, with an all-new natural caffeine boost included.
[01:17:33.451 --> 01:17:39.214]  A powerful preglanone base, the Real Red Pill, has quickly become one of our fellow InfoWarriors' favorite products.
[01:17:39.874 --> 01:17:50.280]  Now, with an extra proprietary energy blend inside, including green tea extract, yerba mate, leaf extract, and more, you can get that extra pick-me-up, all supporting your mind and body in a healthy way.
[01:17:50.300 --> 01:17:52.701]  It's got all the great stuff that Real Red Pill has.
[01:17:53.041 --> 01:17:54.622]  It's also got the boost in it.
[01:17:54.982 --> 01:17:58.244]  Get the Real Red Pill Plus at InfoWarStore.com.
[01:18:03.098 --> 01:18:06.059]  Right now is Massive Rampage Force!
[01:18:06.359 --> 01:18:06.599]  Go ahead.
[01:18:06.859 --> 01:18:12.460]  Alex, last night I was on with Laura Ingram, and I had done the Alex Jones Show yesterday.
[01:18:12.661 --> 01:18:13.741]  I'd done The War Room.
[01:18:14.041 --> 01:18:16.502]  She's not on until 9.40 Central.
[01:18:16.522 --> 01:18:18.082]  That's 10.40 Eastern.
[01:18:18.122 --> 01:18:18.802]  I was exhausted.
[01:18:19.062 --> 01:18:22.363]  I popped two Brain Force Plus, and I was good as new.
[01:18:22.683 --> 01:18:27.304]  I mean, it really is mentally stabilized, mentally energizing.
[01:18:27.404 --> 01:18:29.385]  Tonight, I'm on with Tucker Carlson.
[01:18:29.665 --> 01:18:30.265]  The same thing.
[01:18:30.346 --> 01:18:32.247]  I'm going to put in a full day here at InfoWars.
[01:18:32.347 --> 01:18:33.568]  I'm going to go on the Tucker tonight.
[01:18:33.708 --> 01:18:35.569]  Thank goodness for this great product.
[01:18:35.849 --> 01:18:41.853]  This is my all-time favorite because it's so effective and it doesn't give you that jacked-up energy drink feeling, you know?
[01:18:42.133 --> 01:18:42.994]  You can sleep with it.
[01:18:43.294 --> 01:18:47.597]  And when you stack it with the Red Pill, the mind-body combination, that is the best.
[01:18:47.657 --> 01:18:50.459]  That supercharges your energy, your vitality.
[01:18:50.599 --> 01:18:52.320]  This is the best combination I have found.
[01:18:52.420 --> 01:18:53.121]  It really works.
[01:18:53.361 --> 01:18:57.944]  It's the best mineral-vitamin combination I have found, and I've tried them all.
[01:18:58.304 --> 01:18:59.565]  I wasted a lot of money at Whole Foods.
[01:18:59.705 --> 01:19:05.918]  What are champions made of?
[01:19:07.641 --> 01:19:08.783]  Here's a man who can show you.
[01:19:15.345 --> 01:19:16.846]  AAA-253-3139, AAA-253-3139, AAA-253-3139 is the InfoWars store hotline.
[01:19:16.926 --> 01:19:18.407]  AAA-253-3139, AAA-253-3139, AAA-253-3139 is the InfoWars store hotline.
[01:19:18.427 --> 01:19:19.708]  AAA-253-3139 is the InfoWars store hotline.
[01:19:19.748 --> 01:19:21.409]  AAA-253-3139 is the InfoWars store... Wait!
[01:19:21.429 --> 01:19:22.509]  AAA-253-3139 is the InfoWars store hotline.
[01:19:22.549 --> 01:19:23.850]  AAA-253-3139 is the InfoWars store...
[01:19:41.540 --> 01:19:44.681]  InfoWarsStore.com is simply the best.
[01:19:45.002 --> 01:19:48.003]  InfoWarsStore.com beats out all the rest.
[01:19:48.023 --> 01:19:49.864]  888-253-3139, 888-253-3139, 888-253-3139 is the InfoWarsStore hotline.
[01:19:49.884 --> 01:19:51.064]  888-253-3139, 888-253-3139, 888-253-3139, that's InfoWarsStore.com.
[01:19:51.084 --> 01:19:52.785]  You're listening to the Alex Jones Show.
[01:20:16.707 --> 01:20:18.870]  Waging war on corruption.
[01:20:19.410 --> 01:20:24.536]  It's Alex Jones, coming to you live from the front lines of the InfoWar.
[01:20:27.779 --> 01:20:31.482]  All right, Roger Stone riding shotgun with his former head of the Trump campaign.
[01:20:32.303 --> 01:20:33.964]  Mueller sharks circling him.
[01:20:34.785 --> 01:20:40.429]  Manafort agreeing to plea bargain, but not on Russiagate, on tax evasion 15 years ago.
[01:20:41.090 --> 01:20:43.892]  But everybody is ready to blow their brains out of the air about Russiagate.
[01:20:44.312 --> 01:20:52.138]  The reason Roger's here is to get into Matt Drudge, who's got a smart political brain on his shoulders, warns of midterm bloodbath.
[01:20:53.059 --> 01:20:56.722]  Trump to lose 60 seats in the House like Obama did unless
[01:20:58.080 --> 01:21:00.601]  But he cryptically didn't say what UNLESS meant.
[01:21:01.801 --> 01:21:19.166]  And then, California professor, writer of controversial Brett Kavanaugh letter, speaks out about her allegation of sexual assault, never told anybody until 2012, and she just said a group of frat boys were drunk and jumped on top of me for a few seconds, in a bed.
[01:21:19.186 --> 01:21:27.149]  I think a group of frat boys beat me up a couple times, but I just, he actually was Brett, in fact, I'm not a secret source, Brett Kavanaugh,
[01:21:28.821 --> 01:21:33.683]  In 1986, came to Dallas, Texas, and I was in high school, and he raped me.
[01:21:34.583 --> 01:21:35.163]  No, I'm serious.
[01:21:36.163 --> 01:21:40.325]  He came in the room, it was him, and he punched me right in the nose, and he raped me.
[01:21:41.585 --> 01:21:42.165]  And that's it!
[01:21:42.385 --> 01:21:43.546]  He can't be confirmed.
[01:21:43.606 --> 01:21:50.168]  In fact, he then opened up a black suitcase, and 14 Keebler elves came out.
[01:21:50.888 --> 01:21:52.528]  You're thinking, hey, they're not scary, they're little.
[01:21:52.748 --> 01:21:53.029]  Listen.
[01:21:54.829 --> 01:21:55.549]  They were dangerous.
[01:21:55.589 --> 01:21:57.510]  They tied me down like Lilliputians.
[01:21:58.717 --> 01:21:59.657]  And Gulliver's Travels.
[01:22:00.678 --> 01:22:04.799]  And they, they made me take DMT and PCP.
[01:22:05.979 --> 01:22:12.621]  And then, once I was doing that, Barack Obama flew in, like a little winged pig, and landed at the foot of my bed.
[01:22:13.181 --> 01:22:15.602]  No, I'm being sarcastic here, ladies and gentlemen.
[01:22:16.982 --> 01:22:24.324]  I could say, secret source says that Hillary Clinton
[01:22:26.055 --> 01:22:27.717]  Tells the truth, and you know it was a lie.
[01:22:27.937 --> 01:22:30.140]  I mean, this is so obvious.
[01:22:30.180 --> 01:22:32.422]  At least Anita Hill worked for Clarence Thomas.
[01:22:34.424 --> 01:22:37.007]  But then all the witnesses of her throwing herself at him.
[01:22:38.449 --> 01:22:39.350]  And then it never happened.
[01:22:40.771 --> 01:22:43.674]  So, we're gonna get into that with Roger before we end this segment.
[01:22:44.651 --> 01:22:45.011]  As well.
[01:22:45.051 --> 01:22:53.017]  But Roger, the big enchilada first, Joe Biden, maybe we should queue up the first 20 seconds of that club, says that Trump supporters are the dregs of society.
[01:22:53.337 --> 01:22:57.980]  So if deplorables hurt Hillary, this has got to hurt Joe Biden.
[01:23:00.017 --> 01:23:04.462]  Yeah, I mean, Joe Biden is the world's class example of elitism.
[01:23:04.542 --> 01:23:12.091]  He lives in Greenville, Delaware, the wealthiest part of town, and he tries to pass himself off as just good old regular Joe.
[01:23:12.111 --> 01:23:19.200]  You know, this is a guy whose son, Hunter, got extraordinarily lucrative
[01:23:19.700 --> 01:23:30.023]  Business deals out of both Ukraine and China in the immediate aftermath of his visiting both countries with his vice presidential father.
[01:23:30.363 --> 01:23:32.164]  You want to talk about collusion?
[01:23:32.784 --> 01:23:37.425]  I mean, Joe Biden is is about as tone deaf as you can get.
[01:23:37.445 --> 01:23:41.026]  And this constant disparagement
[01:23:41.756 --> 01:23:56.189]  of Donald Trump supporters because they're working class people, because they didn't go to Harvard or Yale, is really part and parcel of the elitism of the Democratic Party and people like Biden.
[01:23:56.749 --> 01:24:02.294]  More importantly, though, why he can't keep his hands off of children, I just don't understand.
[01:24:02.314 --> 01:24:06.117]  Well, there's hours of video, but that doesn't matter because Brett Kavanaugh raped me.
[01:24:06.998 --> 01:24:08.179]  Seriously, I'm going to put the headline out.
[01:24:08.199 --> 01:24:09.060]  Did you know he raped me?
[01:24:10.063 --> 01:24:15.486]  This whole thing, this is a woman looking for her Anita Hill moment.
[01:24:16.586 --> 01:24:18.947]  You know, this is her 15 minutes.
[01:24:19.708 --> 01:24:23.289]  Joe Biden is really one creepy guy.
[01:24:23.770 --> 01:24:32.694]  It's interesting because when I was in Rehoboth Beach, Delaware last week, Joe trawls up and down Rehoboth Avenue looking for adoration.
[01:24:33.094 --> 01:24:34.815]  He wants people to adore him.
[01:24:34.895 --> 01:24:39.197]  He has in the back of his mind that he's a Kennedy, whereas in truth,
[01:24:39.857 --> 01:24:47.998]  Every single foreign policy issue he dealt with as chairman of the Senate Foreign Policy Committee, he was wrong.
[01:24:48.239 --> 01:24:49.439]  No, no, he did a terrible job.
[01:24:49.459 --> 01:25:01.441]  But just getting back to this liberal professor had said that once at a party in high school, some drunk guys jumped on her for five seconds and then that was it.
[01:25:02.101 --> 01:25:03.821]  And then now she says it's Kavanaugh.
[01:25:04.161 --> 01:25:05.101]  Well, I want to be clear.
[01:25:07.022 --> 01:25:07.982]  Kavanaugh raped me.
[01:25:10.009 --> 01:25:11.070]  It's about as credible.
[01:25:11.110 --> 01:25:14.371]  I mean, first of all, what evidence does this woman produce?
[01:25:14.431 --> 01:25:18.513]  Is there another witness to this alleged assault?
[01:25:18.914 --> 01:25:28.198]  This is a last-ditch desperation attempt to derail what is almost certainly going to be another conservative Supreme Court justice racked up by Donald Jacobs.
[01:25:28.218 --> 01:25:35.242]  I was about to say, I mean, this is the most classic thing ever, where you just get any leftist out of millions of people just to make something up.
[01:25:36.549 --> 01:25:40.752]  And then to get your husband to say, oh yeah, she told me about it six years ago and then it's a done deal.
[01:25:41.052 --> 01:25:41.793]  This is crazy.
[01:25:42.874 --> 01:25:47.457]  Well, and the performance of Cory Booker really takes the cake.
[01:25:47.537 --> 01:25:48.257]  I'll be honest with you.
[01:25:48.758 --> 01:25:51.740]  I was working on a book on Cory Booker called The Moth.
[01:25:53.000 --> 01:26:03.687]  That's a name given to him by Governor Chris Christie because, like a moth, he flies to every controversy with a press release, but he never actually does anything.
[01:26:04.248 --> 01:26:12.573]  Cory Booker is an incredibly corrupt public servant, and I have a book coming out shortly on Cory Booker that will expose all of that.
[01:26:13.094 --> 01:26:19.518]  I was ready to leave him alone because he's a non-entity and he's not going to be president, but now I think I have no choice.
[01:26:19.898 --> 01:26:21.619]  Well, let's get to that last point, though.
[01:26:22.180 --> 01:26:25.002]  What do you make of Drudge saying we could lose 60 seats?
[01:26:25.443 --> 01:26:34.310]  Well, just because the polls showed Obama at the same point two years in as Trump, those are fake polls, plus there's the Trump secret that a lot of folks don't want to admit they support Trump.
[01:26:34.850 --> 01:26:36.972]  Now they have the illegal and the dead people voting.
[01:26:36.992 --> 01:26:37.733]  That's their secret.
[01:26:38.093 --> 01:26:41.316]  So that's why we still have a chance of losing, but only because of election fraud.
[01:26:42.297 --> 01:26:45.059]  Well, I've got to tell you, Alex, I'm more with
[01:26:45.743 --> 01:26:50.528]  With Matt Drudge on this, including, importantly, the word unless.
[01:26:50.948 --> 01:26:54.312]  The President has not framed this election.
[01:26:54.712 --> 01:26:59.317]  He's too busy dickering with the New York Times over their phony anonymous op-ed.
[01:26:59.697 --> 01:27:01.999]  He's too busy fighting over... No, I agree.
[01:27:02.039 --> 01:27:04.262]  He needs to stop giving their distractions attention.
[01:27:04.302 --> 01:27:05.263]  So what is the unless?
[01:27:05.643 --> 01:27:07.245]  What does President Trump need to do
[01:27:07.905 --> 01:27:10.008]  Right now he needs to say they're trying to overturn the election.
[01:27:10.028 --> 01:27:11.190]  They're trying to kill the recovery.
[01:27:11.570 --> 01:27:13.252]  They're the ones in league with the Russians and others.
[01:27:13.293 --> 01:27:14.674]  They're allied with radical Islam.
[01:27:15.375 --> 01:27:16.217]  They're the frauds.
[01:27:16.237 --> 01:27:19.601]  He needs to get on the super offense and stir Republicans up and do the same.
[01:27:19.922 --> 01:27:20.082]  Right?
[01:27:21.226 --> 01:27:26.711]  Declassify all of the information pertaining to the FISA warrant.
[01:27:27.031 --> 01:27:33.777]  The way to counter the phony Russian collusion fraud is to show who was cheating in 2016.
[01:27:33.917 --> 01:27:36.459]  It wasn't Donald Trump and the Republicans.
[01:27:36.780 --> 01:27:40.743]  It was Hillary Clinton and the Obama Justice Department and FBI.
[01:27:40.823 --> 01:27:48.330]  Mr. President, we implore you, declassify the information pertaining to the FISA warrants.
[01:27:48.710 --> 01:27:54.692]  When your advisors say, we can't do that sir, it's a matter of national security, that's a lie.
[01:27:54.712 --> 01:27:56.533]  A damnable lie.
[01:27:56.553 --> 01:28:03.476]  Well the matter of national security is not letting this rogue group of angry Democrats overturn the election of the American people and kill our recovery.
[01:28:03.756 --> 01:28:06.017]  He's got to release it now, they're not going to stop.
[01:28:06.914 --> 01:28:07.094]  Right.
[01:28:07.154 --> 01:28:08.495]  Two messages for the election.
[01:28:08.695 --> 01:28:11.676]  One, talk about the economic recovery and how great it is.
[01:28:11.976 --> 01:28:16.038]  Because the mainstream media will not talk about that, even though I think people are feeling it.
[01:28:16.418 --> 01:28:26.041]  And two, get the Democrats on defense by declassifying all of the information pertaining to the spying on Donald Trump's campaign.
[01:28:26.402 --> 01:28:28.883]  Yeah, he says he won't fire Sessions until after the election.
[01:28:28.903 --> 01:28:29.603]  I think that's a mistake.
[01:28:30.745 --> 01:28:32.806]  Well, I agree, but we're probably past that now.
[01:28:32.886 --> 01:28:41.552]  So, tout the economy and declassify the spying information and you will change the whole scope of this election.
[01:28:41.632 --> 01:28:43.593]  And the other unless is this, Roger.
[01:28:44.453 --> 01:28:45.814]  All of us gotta get people to vote.
[01:28:45.874 --> 01:28:47.035]  We gotta be politically active.
[01:28:47.095 --> 01:28:56.961]  We can't be asleep thinking this thing is won because they got a bunch of dead people and a bunch of illegal aliens set to vote and major election fraud with half the machines owned by George Soros.
[01:28:57.321 --> 01:28:58.422]  Newswars.com.
[01:28:58.502 --> 01:28:59.462]  Tomorrow's news today.
[01:28:59.522 --> 01:29:00.283]  Roger takes over.
[01:29:02.145 --> 01:29:10.451]  If you are receiving this transmission, you are the resistance.
[01:29:11.411 --> 01:29:15.414]  You know, there's two different types of monarch butterflies.
[01:29:16.630 --> 01:29:31.439]  There's one type that takes several generations to get all the way up to Canada, and then they've got a big one that's three times bigger than the other little monarchs that flies all the way back down to Mexico, one little mountain region, and then they fly all the way back up.
[01:29:31.599 --> 01:29:33.000]  They fly down and have their babies die.
[01:29:33.220 --> 01:29:33.761]  We're good to go.
[01:29:49.344 --> 01:29:52.566]  We've got to fly all the way from Canada, all the way down to central Mexico.
[01:29:52.706 --> 01:29:54.207]  This big, beautiful forest region.
[01:29:54.267 --> 01:29:56.068]  These big, giant, 500-foot-tall trees.
[01:29:56.249 --> 01:29:58.610]  And a lot of them drop out of the sky and die on their way.
[01:29:58.710 --> 01:29:59.391]  They fall out of the sky.
[01:29:59.411 --> 01:30:02.152]  I've been in Texas, and all of a sudden, big old monarchs start dropping out of the sky.
[01:30:02.252 --> 01:30:04.414]  I saw the documentary, and I was like, I saw that one time when I was a kid.
[01:30:04.514 --> 01:30:05.054]  They didn't make it.
[01:30:05.174 --> 01:30:06.255]  But some of them do make it.
[01:30:06.335 --> 01:30:08.897]  And they make it, and they mate, and they have babies, and they die.
[01:30:08.957 --> 01:30:15.881]  And then it takes those little babies, three generations, in less than a year, living their life cycle, to jump to the north.
[01:30:16.021 --> 01:30:18.663]  And then the big guy pops, and the big guy's got to come back down.
[01:30:18.783 --> 01:30:19.764]  And that's what this is right now.
[01:30:19.784 --> 01:30:20.745]  We're in that period.
[01:30:20.985 --> 01:30:21.906]  You're the big monarch.
[01:30:21.926 --> 01:30:22.807]  You're the big butterfly.
[01:30:23.347 --> 01:30:24.568]  You've got to take it all the way down.
[01:30:24.888 --> 01:30:26.990]  You've got to deliver it or the species dies.
[01:30:27.411 --> 01:30:29.012]  You can't drop the ball at this level.
[01:30:29.132 --> 01:30:30.754]  We're at that in-game time.
[01:30:30.874 --> 01:30:32.815]  And the enemy knows we're turning the tide right now.
[01:30:32.875 --> 01:30:33.796]  They know we're turning the tide.
[01:30:33.836 --> 01:30:38.160]  They can feel our spirit rising and scaring them because it's what they want but what they don't have.
[01:30:38.400 --> 01:30:39.701]  We already have all the innate power.
[01:30:39.761 --> 01:30:40.862]  We already have all of it.
[01:30:40.942 --> 01:30:41.643]  Keys of the universe.
[01:30:41.703 --> 01:30:42.584]  God already gave them to us.
[01:30:42.724 --> 01:30:43.825]  But we have to learn how to drive first.
[01:30:43.865 --> 01:30:44.746]  This is driver's ed.
[01:30:45.006 --> 01:30:45.927]  God's just waiting right there.
[01:30:46.127 --> 01:30:47.028]  Pass the driving test.
[01:30:47.048 --> 01:30:48.689]  There's a big blue highway right there, baby.
[01:30:48.789 --> 01:30:49.190]  Come on up.
[01:30:49.290 --> 01:30:50.191]  Just like Stranglehold.
[01:30:50.311 --> 01:30:51.692]  Come on, come on up.
[01:30:51.812 --> 01:30:53.734]  Come on, come on, come on up.
[01:30:53.814 --> 01:30:55.755]  Come on, come on, come on!
[01:30:56.176 --> 01:30:57.217]  They want to keep you down.
[01:30:57.557 --> 01:30:58.518]  Oh, America's bad.
[01:30:58.558 --> 01:30:59.419]  America will never come back.
[01:30:59.439 --> 01:31:00.219]  America sucks.
[01:31:00.239 --> 01:31:00.860]  America's weak.
[01:31:00.900 --> 01:31:01.360]  You suck.
[01:31:01.400 --> 01:31:02.041]  You're nobody.
[01:31:02.421 --> 01:31:03.242]  No, no, no.
[01:31:03.302 --> 01:31:04.123]  You're a victim group.
[01:31:04.143 --> 01:31:05.124]  You're under our control.
[01:31:05.424 --> 01:31:06.865]  You just stay right there where you are.
[01:31:06.885 --> 01:31:08.607]  Oh, Alex Jones is a failure.
[01:31:08.747 --> 01:31:09.588]  Oh, you're a failure.
[01:31:09.728 --> 01:31:10.869]  Oh, Trump's a failure.
[01:31:12.819 --> 01:31:13.960]  That'll give you a little fluoride.
[01:31:13.980 --> 01:31:14.981]  How about some mercury?
[01:31:15.001 --> 01:31:17.543]  How about we brain damage you so we can lure it over you?
[01:31:17.743 --> 01:31:23.848]  So if you want to see this mission continue, and if you understand they want to shut us down for a reason, then you need to financially support us.
[01:31:23.928 --> 01:31:32.855]  Nobody's got stuff at this level, just like our info, but you cannot put money into something that is more aggressive against tyranny and satanist and anti-human filth.
[01:31:32.955 --> 01:31:34.957]  There's no organization more focused, more crazed.
[01:31:35.257 --> 01:31:35.698]  This is it.
[01:31:36.138 --> 01:31:38.079]  We've got products that help you.
[01:31:38.199 --> 01:31:38.700]  Help the brain.
[01:31:38.740 --> 01:31:39.200]  Help the body.
[01:31:39.220 --> 01:31:39.680]  Help the heart.
[01:31:39.700 --> 01:31:40.461]  Help the Infowar.
[01:31:40.501 --> 01:31:41.302]  Win, win, win, win, win, win.
[01:31:41.402 --> 01:31:42.282]  Non-zero-sum game.
[01:31:42.382 --> 01:31:43.423]  Planetary expansion.
[01:31:43.483 --> 01:31:44.344]  Everything I do is about that.
[01:31:44.464 --> 01:31:47.926]  And so, victory is very close within our grasp right now.
[01:31:47.946 --> 01:31:48.947]  Now, let me stop right there.
[01:31:49.027 --> 01:31:53.610]  If you don't fund us, they'll have fun destroying me earlier than I think I'm supposed to be.
[01:31:53.650 --> 01:31:55.211]  Just remember, they say I'm failing.
[01:31:55.231 --> 01:31:56.252]  They say I'm going under.
[01:31:56.452 --> 01:31:58.894]  It's not true, but if you don't support us, we will.
[01:31:58.974 --> 01:32:00.195]  Right now at InfowarStore.com.
[01:32:07.270 --> 01:32:10.391]  Let's go ahead and go to Lloyd in Washington.
[01:32:10.411 --> 01:32:10.932]  You're on the air.
[01:32:10.952 --> 01:32:11.492]  Thanks for holding.
[01:32:11.892 --> 01:32:12.953]  Mr. Alex Jones.
[01:32:13.193 --> 01:32:13.813]  Hey, brother.
[01:32:14.093 --> 01:32:14.453]  Good, man.
[01:32:14.473 --> 01:32:15.294]  Thank you for calling.
[01:32:15.354 --> 01:32:15.914]  Hey, hey.
[01:32:16.014 --> 01:32:20.436]  I just wanted to say thanks for your products and everything that you're doing to try to save the country.
[01:32:20.656 --> 01:32:26.999]  I mean, I've tried your Secret 12, Super Male, Anthroplex, the Silver Bullet, Phylum Defense, Micro ZX.
[01:32:27.019 --> 01:32:28.840]  I mean, that's all good stuff.
[01:32:28.940 --> 01:32:35.103]  Secret 12, if everybody would just drop their energy drinks and get some Secret 12, take a shot of that.
[01:32:36.243 --> 01:32:37.364]  That's the thing about Secret 12.
[01:32:37.424 --> 01:32:41.426]  Just a half a dropper has way more energy and it's totally... People ask, why is it sweet?
[01:32:41.827 --> 01:32:43.528]  Real organic B12 is sweet.
[01:32:43.868 --> 01:32:44.628]  And exactly.
[01:32:44.648 --> 01:32:48.871]  When I'm super tired, I go, hey, why am I drinking coffee at 10 at night if I'm going on some show like Coast to Coast?
[01:32:49.231 --> 01:32:49.512]  Boom!
[01:32:49.652 --> 01:32:52.473]  Secret 12, 30 minutes later, massive energy.
[01:32:52.533 --> 01:32:53.054]  It's amazing.
[01:32:53.114 --> 01:32:57.357]  Yeah, that stuff will wake you up and the clarity of mind that comes along with that is just amazing.
[01:33:05.948 --> 01:33:17.398]  You're listening to the Alex Jones Show.
[01:33:18.039 --> 01:33:27.627]  And now, the tip of the spear, leading the fight to take back the nation.
[01:33:28.168 --> 01:33:29.829]  It's Roger Stone.
[01:33:32.482 --> 01:33:33.303]  Welcome back.
[01:33:33.803 --> 01:33:38.949]  You're on the Alex Jones Show and our very special Sunday night broadcast.
[01:33:39.509 --> 01:33:47.498]  With so much news breaking in Washington, these late evening reports from InfoWars are really indispensable.
[01:33:48.439 --> 01:33:53.625]  But people need to understand that InfoWars is threatened as never before.
[01:33:54.309 --> 01:34:02.314]  There's a veritable war of censorship being waged against Alex Jones and the entire team here at InfoWars.
[01:34:02.775 --> 01:34:08.158]  You see, this is the precursor to an effort to take Donald Trump down.
[01:34:08.759 --> 01:34:20.947]  We saw the seeds of it in the phony but serious New York Times editorial where they talked about a 25th Amendment play to remove the president.
[01:34:21.650 --> 01:34:28.013]  If you've been following InfoWars, you know that we've been reporting about this literally for eight months.
[01:34:28.713 --> 01:34:42.720]  The 25th Amendment is a constitutional amendment that requires that if the vice president and a majority of the president's chosen cabinet seek to remove him, well, he has two choices.
[01:34:43.300 --> 01:34:48.643]  He can then go quietly, or he can appeal that decision to the U.S.
[01:34:48.683 --> 01:34:53.325]  House of Representatives, currently under control of Paul Ryan.
[01:34:54.026 --> 01:35:00.509]  The point, of course, is that we at InfoWars are bringing you this story, and no one else is.
[01:35:01.029 --> 01:35:06.452]  That's why we need your loyal support at the InfoWars.com store right now.
[01:35:07.430 --> 01:35:12.114]  One of my very favorite products is on sale, and that's X2.
[01:35:12.514 --> 01:35:18.539]  This is the best natural iodine formula that you can buy.
[01:35:18.960 --> 01:35:32.931]  Now, there's a big difference between Survival Shield X2 and the other iodine products that you can buy at, say, Whole Foods or even CVS or Fresh Market, and that is this.
[01:35:33.571 --> 01:35:43.501]  Alex Jones goes to enormous lengths and expense to get the very best natural nascent iodine on the face of the planet.
[01:35:44.222 --> 01:35:46.865]  And we have a more gentle price.
[01:35:47.505 --> 01:35:48.606]  What was normally $39.95 is $29.95.
[01:35:48.666 --> 01:35:49.567]  I was in Whole Foods yesterday.
[01:35:49.607 --> 01:35:50.068]  You'll pay $42.
[01:35:56.654 --> 01:36:05.478]  For their inferior iodine product, and volume-wise, you actually get more by buying at Infowars.
[01:36:05.859 --> 01:36:18.725]  Nascent iodine is absolutely necessary to torque up your defenses, your immune system, has been used all the way back to the Egyptians for this purpose.
[01:36:19.185 --> 01:36:34.314]  So, by going to the Infowars.com site now and taking advantage of this particular product, and when teamed with other great products, stacking as we call it, it's a 360 win!
[01:36:34.875 --> 01:36:43.480]  You're getting, in the BioTrue Selenium Survival Shield Survival Pack, not only the best nascent iodine and selenium,
[01:36:44.767 --> 01:36:59.058]  Together, which help for healthy thyroid and overall beneficial to your well-being and health, we are helping us fund the fight against the globalist censors who would shut us down.
[01:37:00.039 --> 01:37:07.984]  People don't understand the enormous expense of these harassment lawsuits that have been filed against Alex Jones and InfoWars.
[01:37:09.366 --> 01:37:12.548]  Oh, Alex Jones says nobody died at Sandy Hook.
[01:37:13.400 --> 01:37:14.181]  No, he didn't.
[01:37:14.341 --> 01:37:15.722]  That's not what he said.
[01:37:15.742 --> 01:37:19.987]  And anybody who could look at the actual broadcast would know that.
[01:37:20.167 --> 01:37:29.856]  But lo and behold, the tech left, the Facebooks, the Twitters, the YouTubes, they've removed them so they can't even be examined.
[01:37:30.157 --> 01:37:35.522]  Which means Alex Jones is not afforded the opportunity to defend himself with truth.
[01:37:36.573 --> 01:37:41.858]  That's why we need you to go now to the InfoWars.com site and give us your support.
[01:37:42.259 --> 01:37:43.320]  We're not crying wolf.
[01:37:43.680 --> 01:37:47.484]  We're not just churning to sell product.
[01:37:47.924 --> 01:37:50.607]  We are up against it as never before.
[01:37:51.027 --> 01:37:53.810]  While you're there, two products I highly recommend.
