[00:00:10.191 --> 00:00:11.071]  You found it.
[02:49:28.689 --> 02:49:32.273]  Mandates you've got in London and other places across Europe.
[02:49:32.953 --> 02:49:35.575]  They have these ultra-low emission zones.
[02:49:35.615 --> 02:49:41.219]  You're not allowed in if you don't have an extremely low emission car.
[02:49:41.239 --> 02:49:43.701]  In other words, something that's like a hybrid or an electric car.
[02:49:44.121 --> 02:49:47.644]  They really hit you with a large fine each day that you drive in.
[02:49:47.664 --> 02:49:49.526]  It's going to be things like $16 a day to get into London.
[02:49:52.452 --> 02:49:56.535]  But, predictably, it's no longer about the economy, is it?
[02:49:56.855 --> 02:49:58.797]  It's about them taxing you.
[02:49:59.197 --> 02:50:00.478]  It's about them tracking you.
[02:50:00.498 --> 02:50:05.742]  It's about them having control over your transportation and making sure that you can't drive.
[02:50:05.962 --> 02:50:06.823]  Here's the evidence of it.
[02:50:07.543 --> 02:50:11.086]  London Mayor Sadiq Khan is going to phase out the congestion charge.
[02:50:11.166 --> 02:50:12.787]  It was an emission charge.
[02:50:12.847 --> 02:50:15.089]  Now, then it became a congestion charge.
[02:50:15.976 --> 02:50:20.720]  And now he's going to phase out the exemption that they carved out for hybrid cars next year.
[02:50:21.420 --> 02:50:27.005]  And then they're going to phase out the exemption for electric cars, zero emission cars, in 2025.
[02:50:28.826 --> 02:50:31.608]  So they're going to gradually take that out.
[02:50:31.768 --> 02:50:37.012]  Even if you want to have a Uber or something like that, they're still going to tax that.
[02:50:37.032 --> 02:50:37.853]  $16 a day.
[02:50:39.787 --> 02:50:43.310]  So they don't want you to have even access to a car.
[02:50:43.670 --> 02:50:52.437]  And so when you look at what Google is doing up in Toronto, they call their smart city for dumb people, they call it Sidewalk Labs because you're going to be doing a lot of walking.
[02:50:53.197 --> 02:50:54.638]  You're not going to have a vehicle to get around.
[02:50:54.658 --> 02:50:56.080]  They don't want you to be mobile.
[02:50:56.640 --> 02:50:58.121]  They don't want you to have that kind of freedom.
[02:50:58.682 --> 02:51:02.064]  Washington DC is in on this as well because this is a global initiative.
[02:51:02.104 --> 02:51:04.006]  This is coming from the United Nations and guess what?
[02:51:04.486 --> 02:51:06.027]  All this stuff is going to be in place by 2030.
[02:51:07.825 --> 02:51:09.526]  By 2032, I said, D.C.
[02:51:09.586 --> 02:51:12.827]  is going to pass a bill to make the city run on 100% clean energy.
[02:51:13.648 --> 02:51:14.908]  This is what's happening everywhere.
[02:51:15.009 --> 02:51:18.630]  And Jerry Brown, I think, gave us an amazing nugget of truth.
[02:51:18.670 --> 02:51:22.612]  He said, the Democrats are becoming too radical for the majority of voters.
[02:51:22.772 --> 02:51:24.173]  That is absolutely true.
[02:51:24.193 --> 02:51:26.554]  All right, just a little bit of time we've got left here.
[02:51:26.634 --> 02:51:36.659]  As I was looking at the various mainstream media, hammering President Trump because, you know, he started, he's there in the White House.
[02:51:37.779 --> 02:51:41.081]  He's not going to his home because of the shutdown and so forth.
[02:51:41.101 --> 02:51:42.481]  So he's taking calls from kids.
[02:51:43.642 --> 02:51:46.723]  Part of this thing with NORAD is tracking Santa Claus or whatever.
[02:51:47.744 --> 02:51:52.406]  And one kid calls in and he says, hello, is this Coleman?
[02:51:52.426 --> 02:51:52.966]  Merry Christmas.
[02:51:52.986 --> 02:51:53.407]  How are you?
[02:51:53.447 --> 02:51:54.047]  How old are you?
[02:51:54.407 --> 02:51:55.307]  Are you doing well in school?
[02:51:55.648 --> 02:51:56.788]  Do you still believe in Santa?
[02:51:56.808 --> 02:51:58.329]  The kid says, well, I'm seven years old.
[02:51:59.609 --> 02:52:03.591]  And he says, well, because, you know, at seven, it's marginal, right?
[02:52:06.405 --> 02:52:08.967]  I was like, you're getting a little bit too old to believe in Santa Claus, he said to the kid.
[02:52:09.227 --> 02:52:10.888]  So they're having a fit about this.
[02:52:10.988 --> 02:52:12.209]  All the people, oh, you shouldn't tell them that.
[02:52:12.970 --> 02:52:20.155]  Well, I guess the question is, you know, if we talk about marginal beliefs, does the mainstream media still believe in Santa Claus?
[02:52:20.815 --> 02:52:22.696]  Do they still believe in quantitative easing?
[02:52:23.477 --> 02:52:25.599]  Do they still believe in the Federal Reserve?
[02:52:26.799 --> 02:52:28.821]  See, this is the real question that ought to be out there.
[02:52:29.551 --> 02:52:33.232]  President Trump should call them up and say, do you still believe in the Federal Reserve?
[02:52:33.252 --> 02:52:35.273]  Do you still believe they have America's best interests at heart?
[02:52:35.293 --> 02:52:41.675]  Do you still believe that they're trying to help us when they say we've got to ratchet this economy down real hard?
[02:52:41.795 --> 02:52:52.658]  Gotta have a hard landing because these people are about to grow at 2 or 3% a year when they've allowed China to grow for 9.5% average a year for 40 years!
[02:52:52.678 --> 02:52:53.618]  40 years!
[02:52:53.658 --> 02:52:55.599]  You just had the Chinese president bragging about that.
[02:52:56.713 --> 02:52:59.895]  Someone pointed out, did somebody slip Donald Trump some kind of political Viagra?
[02:52:59.996 --> 02:53:03.978]  Yeah, well, you know, maybe he just woke up to this stuff.
[02:53:04.018 --> 02:53:08.302]  Maybe he woke up to the fact that the establishment is against him.
[02:53:09.282 --> 02:53:14.826]  You know, folks, when we look at this, Trump really is the iconoclast that we need.
[02:53:15.727 --> 02:53:16.788]  And who is an iconoclast?
[02:53:16.888 --> 02:53:24.414]  Anybody that challenges cherished beliefs and venerated institutions, like the Federal Reserve.
[02:53:25.259 --> 02:53:29.344]  On the grounds that they are pernicious or in error.
[02:53:30.325 --> 02:53:33.369]  Oh, the Federal Reserve is both in error and pernicious.
[02:53:33.429 --> 02:53:34.710]  It just depends on your perspective.
[02:53:35.071 --> 02:53:39.336]  Are they grossly incompetent or are they pernicious and malicious in what they're doing?
[02:53:40.570 --> 02:53:52.304]  Bottom line is, folks, we need to get rid of calling ourselves... I don't call myself a conservative because I don't want to maintain, conserve, or preserve things like the Federal Reserve.
[02:53:53.065 --> 02:53:56.188]  There are certain things in our society that are like a cancer.
[02:53:57.150 --> 02:53:58.170]  Federal Reserve is one of those.
[02:53:58.610 --> 02:54:00.911]  Created 105 years ago this last Friday.
[02:54:01.331 --> 02:54:04.932]  They did it at Christmas break, when nobody was paying attention.
[02:54:05.652 --> 02:54:16.355]  And now, just like this story that we saw this last week, this squatter who moved into a half-million-dollar home and said, I'm here, I'm an indigenous Moor, and I'm taking this for reparations, or whatever, the bogus reason.
[02:54:17.236 --> 02:54:18.696]  Fortunately, they had the police throw him out.
[02:54:18.716 --> 02:54:20.497]  A lot of times, police won't take any action on that.
[02:54:21.557 --> 02:54:25.098]  But we've had the Federal Reserve is essentially like this squatter.
[02:54:26.206 --> 02:54:27.927]  They have squatted on our country.
[02:54:28.947 --> 02:54:30.807]  And they're telling us that we can't get rid of them.
[02:54:31.588 --> 02:54:38.810]  And the sad thing about it is, that President Trump's, the people surrounding him, people like Steve Mnuchin, who just kicked off what they call the Mnuchin Massacre.
[02:54:39.210 --> 02:54:40.630]  Yeah, it was a nightmare before Christmas.
[02:54:41.391 --> 02:54:46.112]  And all through the House, he starts calling up the six big banks.
[02:54:46.152 --> 02:54:47.493]  You know, we got six big banks.
[02:54:47.653 --> 02:54:48.533]  The big banks.
[02:54:48.553 --> 02:54:50.374]  They're too big to fail, too big to jail.
[02:54:50.534 --> 02:54:51.514]  These are the banks, by the way.
[02:54:52.458 --> 02:55:08.771]  That were created by Bill Clinton and his administration when they got rid of the Glass-Steagall Act, when they approved the merger of Bank of America and Nations Bank, because he had a chief of staff that was, you know, part of that industry right there in North Carolina, Erskine Bowles.
[02:55:09.532 --> 02:55:15.037]  Nevertheless, they put that through and everybody said, you're going to create a wave of mergers, you're going to wind up with just a few big banks.
[02:55:15.117 --> 02:55:15.877]  And sure enough, they did.
[02:55:15.937 --> 02:55:17.419]  And guess what those big banks did?
[02:55:18.179 --> 02:55:20.201]  They worked with the Federal Reserve to destroy our economy.
[02:55:21.897 --> 02:55:28.180]  And so, yeah, you've got six banks, and so Steve Mnuchin was calling them up and saying, you know, don't worry, everything's going to... you're okay, right?
[02:55:28.200 --> 02:55:28.821]  You're liquid, right?
[02:55:29.581 --> 02:55:34.324]  And he puts it out that the Plunge Protection Team is going to protect the stock market.
[02:55:34.895 --> 02:55:39.679]  And then starts telling people, don't worry, I've talked to all the banks and they said they're doing really well.
[02:55:39.699 --> 02:55:43.182]  And as one commenter pointed out, they said, that's kind of like, that's worrying.
[02:55:43.342 --> 02:55:50.228]  Like if you were to go to the doctor and you have some tests made and the doctor calls you up and say, well, I can't tell you about it right now, but don't worry.
[02:55:50.248 --> 02:55:51.609]  I don't think it's cancer.
[02:55:51.709 --> 02:55:56.052]  And even if it is that kind of cancer, we've got some treatments for it that sometimes work.
[02:55:56.873 --> 02:55:58.615]  That's basically what Steve Mnuchin did.
[02:55:59.075 --> 02:55:59.936]  Trashed the market.
[02:56:00.596 --> 02:56:02.157]  And now the same Steve Mnuchin
[02:56:02.938 --> 02:56:12.047]  This is the one that is telling President Trump that you, telling everybody, President Trump did not suggest firing the Fed Chair.
[02:56:12.728 --> 02:56:19.574]  And his new Chief of Staff, Mick Mulvaney, is saying the President now realizes that he doesn't have the ability to fire Powell.
[02:56:20.055 --> 02:56:20.575]  No, he does.
[02:56:21.396 --> 02:56:22.016]  He really does.
[02:56:23.758 --> 02:56:27.322]  If you look at the Federal Reserve Act, it says for cause.
[02:56:28.444 --> 02:56:33.828]  And again, when we talk about people having employment, you either have at will or you've got a contract, right?
[02:56:34.548 --> 02:56:35.769]  If you've got a contract...
[02:56:37.250 --> 02:56:44.893]  Then they can't get rid of you unless there's misconduct or unless you're fired for cause.
[02:56:44.973 --> 02:56:46.253]  What is firing for cause?
[02:56:46.293 --> 02:56:59.578]  Well, if you look at what they tell people in employment contracts in terms of state law, in terms of national law, when they talk to employers, they say, well, for cause is somebody that is not doing what they were supposed to do.
[02:57:00.258 --> 02:57:00.458]  Right?
[02:57:01.299 --> 02:57:03.119]  Misconduct is not the same thing as cause.
[02:57:03.179 --> 02:57:05.260]  Cause is understood to mean for good reason.
[02:57:06.294 --> 02:57:08.679]  Misconduct is something like criminal behavior.
[02:57:09.681 --> 02:57:13.669]  So what you're hearing from the people is that you can't fire the Fed.
[02:57:14.634 --> 02:57:17.676]  For cause, because he hasn't committed any crimes.
[02:57:18.356 --> 02:57:24.060]  Or he hasn't, you know, molested some girls on a casting couch like Weinstein has.
[02:57:24.080 --> 02:57:25.641]  No, it doesn't have anything to do with that.
[02:57:26.041 --> 02:57:27.002]  That would be misconduct.
[02:57:27.102 --> 02:57:35.688]  Misconduct is sometimes explicitly stated in the for cause part of a contract so that they can get rid of him for that as well.
[02:57:36.368 --> 02:57:43.093]  But for cause simply means that you have been doing things that harm the thing that you're supposed to be working on.
[02:57:43.434 --> 02:57:43.994]  Not working.
[02:57:44.535 --> 02:57:46.716]  He could fire him for that, but he should audit them.
[02:57:47.717 --> 02:57:50.159]  And you need to call President Trump and tell him that you support him.
[02:57:50.620 --> 02:57:52.041]  Because the rest of Washington doesn't.
[02:57:53.126 --> 02:57:56.750]  Listeners and viewers know that every time we go to break, I pass the hat.
[02:57:57.671 --> 02:58:02.956]  I ask for your support, I ask for your prayers, I ask for your financial support buying products at InfoWarsTore.com.
[02:58:03.557 --> 02:58:05.118]  Because simply put, we're neck and neck.
[02:58:05.999 --> 02:58:11.685]  If you don't support us, Soros and Hillary and the globalist scumbags will be successful taking us down.
[02:58:12.646 --> 02:58:22.030]  If you do support us, we will, like a promontory with a lighthouse on it, in the thick of a hurricane or a typhoon, survive.
[02:58:22.811 --> 02:58:23.331]  It's that simple.
[02:58:23.991 --> 02:58:24.912]  So, it's epic.
[02:58:24.992 --> 02:58:25.592]  It's amazing.
[02:58:25.852 --> 02:58:27.353]  I can't believe we've lasted this long.
[02:58:27.913 --> 02:58:30.354]  In many ways, we've gotten stronger and some we've gotten weaker.
[02:58:31.955 --> 02:58:37.020]  This is the stuff of legends, and I just want listeners to continue to understand something, because it's the key.
[02:58:37.640 --> 02:58:39.962]  You are not just part of the info war.
[02:58:40.523 --> 02:58:41.163]  You're the core.
[02:58:41.203 --> 02:58:41.764]  You're the heart.
[02:58:41.864 --> 02:58:42.505]  You're everything.
[02:58:43.205 --> 02:58:56.457]  And it's that realization, understanding that, that will then push you to not just support us, but to support yourself by letters to the editor, calling into C-SPAN, starting your own local radio show, starting your own blog, starting your own...
[02:58:59.270 --> 02:59:07.553]  Whatever it is, just take action today and realize that we're going to win only if you take action.
[02:59:07.633 --> 02:59:09.094]  And again, I'm not here bitching at you.
[02:59:09.174 --> 02:59:09.794]  I love you.
[02:59:10.895 --> 02:59:11.695]  I appreciate you.
[02:59:11.715 --> 02:59:13.756]  You're like a life raft in the middle of an ocean.
[02:59:14.416 --> 02:59:15.537]  I feel like you are me.
[02:59:15.697 --> 02:59:17.217]  I mean, I'm just so humbled.
[02:59:17.757 --> 02:59:23.540]  I just want everybody to realize that of all the spectrums of knowledge and spectrums of information, almost all of it's disinfo.
[02:59:24.000 --> 02:59:24.941]  What we're covering is
[02:59:26.121 --> 02:59:28.724]  The blueprint of what the globalists are doing and how to stop it.
[02:59:29.104 --> 02:59:30.886]  And that's why it's so incredibly precious.
[02:59:31.486 --> 02:59:41.796]  So again, whatever you do and however you can help yourself and InfoWars and our country and the world and our children, stand up against these control freaks, sociopaths, psychopaths and pedophiles.
[02:59:42.116 --> 02:59:42.477]  Do it.
[02:59:43.097 --> 02:59:44.699]  Because without you, we're going to lose this thing.
[02:59:44.719 --> 02:59:47.481]  And if you just keep taking action, we're not just going to win.
[02:59:47.521 --> 02:59:49.463]  We're going to build an incredible world together.
[02:59:49.703 --> 02:59:51.105]  So God bless you all and thank you.
[02:59:55.037 --> 02:59:59.138]  Leading a frontal assault on the lies of the New World Order.
[02:59:59.659 --> 03:00:00.999]  It's Alex Jones.
[03:00:08.581 --> 03:00:12.063]  My fellow Americans, let me make this perfectly clear.
[03:00:12.123 --> 03:00:15.704]  You're listening to Roger Stone on N4.
[03:00:21.012 --> 03:00:21.792]  Welcome back.
[03:00:22.453 --> 03:00:30.155]  That's right, I'm Roger Stone and you're on the most talked about show on the net, the Alex Jones Show.
[03:00:30.715 --> 03:00:42.019]  Why is it the globalists and the two-party duopoly that have run this country into the gutter are so hysterical to ban InfoWars and snuff the Alex Jones Show?
[03:00:42.039 --> 03:00:44.880]  That's because we bring you the truth.
[03:00:45.663 --> 03:00:47.345]  Seven days a week.
[03:00:47.565 --> 03:00:49.087]  So you're in the right place.
[03:00:49.507 --> 03:00:50.788]  Buckle your seatbelt.
[03:00:50.808 --> 03:00:52.230]  We've got a great show for you.
[03:00:52.830 --> 03:01:09.627]  Now, just last week, you may have seen a raft of fake news stories regarding a legal settlement that I reached with a Chinese billionaire who is fighting extradition to his home country where he is wanted for financial crimes.
[03:01:10.750 --> 03:01:27.143]  This is one of the greatest smears in American history because, to be very clear, I have never broadcast or reported any story or any fact that I did not believe to be true at the time I reported it.
[03:01:27.624 --> 03:01:31.427]  Not on InfoWars, not on any other platform.
[03:01:32.007 --> 03:01:39.150]  In this instance, some of the details of my report regarding this businessman turned out to be incorrect.
[03:01:39.470 --> 03:01:43.551]  That's because I relied on a source who just turned out to be wrong.
[03:01:44.112 --> 03:01:57.837]  And, unlike the Washington Post, unlike the Wall Street Journal, unlike CNN, unlike MSNBC, when we make an error here at InfoWars, we quickly correct it.
[03:01:58.317 --> 03:02:00.598]  That's what real journalists do.
[03:02:01.218 --> 03:02:11.043]  But every single one of these mainstream media outlets led with a headline that says, Roger Stone admits lying on InfoWars.
[03:02:11.184 --> 03:02:14.505]  No, I never said anything of the kind.
[03:02:15.086 --> 03:02:19.948]  And in the settlement, by the way, I was sued for $100 million.
[03:02:20.429 --> 03:02:24.751]  I paid zero, but I issued a retraction and an apology.
[03:02:25.191 --> 03:02:27.253]  Built around two key points.
[03:02:27.793 --> 03:02:32.197]  I said the businessman in question had been a bundler for Hillary Clinton.
[03:02:32.637 --> 03:02:39.163]  That turns out to have been a misreading of the Federal Election Commission report by none other than Sam Nunberg.
[03:02:39.763 --> 03:02:45.168]  And also that he was financing a presidential campaign for Steve Bannon.
[03:02:45.608 --> 03:02:46.909]  I was incorrect about that.
[03:02:47.249 --> 03:02:52.954]  He's financing a non-profit for Steve Bannon, as reported in the New York Times.
[03:02:53.394 --> 03:02:57.356]  Funny, the same amount that I was sued for.
[03:02:57.797 --> 03:03:02.379]  That was a page one story in the New York Times only days ago.
[03:03:03.500 --> 03:03:14.146]  And, of course, I said that Mr. Kwok was wanted both in China and here for financial crimes, when in fact he's only wanted in China for alleged financial crimes.
[03:03:14.607 --> 03:03:20.030]  So, our apologies, but unlike the mainstream media, we correct when we're wrong.
[03:03:20.090 --> 03:03:21.731]  It's not often, but it happens.
[03:03:22.521 --> 03:03:28.528]  We have been proud of our track record here at InfoWars of bringing you tomorrow's news today.
[03:03:28.949 --> 03:03:32.353]  We've had a series of breaking stories over the last two years.
[03:03:32.793 --> 03:03:40.963]  It is kind of interesting that in the two years that I have been reporting for InfoWars, I have had to issue one retraction and one apology.
[03:03:41.543 --> 03:03:43.945]  That's what real journalists do.
[03:03:44.486 --> 03:03:46.448]  In any event, you're in the right place.
[03:03:46.548 --> 03:03:47.889]  It's the Alex Jones Show.
[03:03:48.189 --> 03:03:51.292]  I want you to take a moment to go to the Infowars.com site.
[03:03:51.612 --> 03:03:57.618]  We'll be back to talk about this, but I want to remind you, we are completely and totally listener and viewer supported.
[03:03:58.058 --> 03:04:21.643]  Therefore, if you don't go to the site and load up on our very best products, whether it is a nutraceutical, a t-shirt, a book, or anything else, a water filter, well then, we can't continue to expand and continue the fight against the deep state, the globalists, George Soros, and others who would put us out of business, who would snuff out this very broadcast.
[03:04:21.663 --> 03:04:22.203]  So please,
[03:04:22.703 --> 03:04:23.883]  Give us your support.
[03:04:23.983 --> 03:04:26.024]  We need it more than ever before.
[03:04:26.464 --> 03:04:34.367]  A lot of people think that Alex Jones and I cry wolf, that we are exaggerating the hazardous days ahead.
[03:04:34.807 --> 03:04:35.707]  That's not true.
[03:04:36.267 --> 03:04:43.669]  InfoWars faces multi-million dollar bogus harassment lawsuits that they use as an excuse to censor us.
[03:04:44.009 --> 03:04:47.670]  Please have our back because we have yours.
[03:04:48.111 --> 03:04:49.111]  I'll be right back.
[03:05:03.598 --> 03:05:04.739]  Defeat the globalists.
[03:05:05.259 --> 03:05:06.420]  Hashtag Alex Jones.
[03:05:06.981 --> 03:05:08.062]  Defeat the pedophiles.
[03:05:08.502 --> 03:05:09.603]  Hashtag Alex Jones.
[03:05:10.544 --> 03:05:14.807]  Defeat Alexandra Cortez and her mindless idiocy with hashtag Alex Jones.
[03:05:15.448 --> 03:05:18.670]  Defeat the censors with hashtag Alex Jones.
[03:05:19.251 --> 03:05:27.317]  They've tried to ban us off every platform out there, but we've just gotten stronger because you've taken action with hashtag Alex Jones.
[03:05:28.238 --> 03:05:37.606]  I am patient zero in the massive banning, but you can override the censors now, and if all of our audience gets involved with hashtag Alex Jones, we are unstoppable together.
[03:05:38.306 --> 03:05:42.190]  We've already changed the world together with our laser focus.
[03:05:42.270 --> 03:05:48.155]  Do it again with hashtag Alex Jones on Twitter, on Facebook, on Google, on YouTube, everywhere.
[03:05:48.215 --> 03:05:51.037]  Call or talk radio, C-SPAN, shout it out loud in public.
[03:05:51.257 --> 03:05:52.478]  Hashtag Alex Jones.
[03:05:52.758 --> 03:05:55.781]  That's the rallying cry to restore the First Amendment.
[03:05:59.071 --> 03:06:01.734]  And now, your host, Roger Stone.
[03:06:20.540 --> 03:06:21.200]  Welcome back.
[03:06:21.800 --> 03:06:35.364]  That's right, you're on the Alex Jones Show, the most talked about, the most controversial, and the most news-busting story on the, or I should say program, on the net and on your local radio station.
[03:06:35.764 --> 03:06:37.584]  We're proud of the work we do here.
[03:06:37.644 --> 03:06:45.306]  We're the Paul Revere of the American political revolution that has taken place under President Donald Trump.
[03:06:45.916 --> 03:06:51.539]  It's amazing to sit back here and watch the spasms and hysteria of the far left.
[03:06:51.819 --> 03:06:55.842]  You see, when I first got involved in politics, the left was against war.
[03:06:56.302 --> 03:07:01.885]  The conservatives were for war, certainly against the war against the communists in Southeast Asia.
[03:07:02.525 --> 03:07:11.130]  And, let's face it, if President Barack Obama had ended the war in Syria, well, they'd be nominating him for another Nobel Peace Prize.
[03:07:11.550 --> 03:07:29.080]  But because Donald Trump has kept faith with the American people, because he has kept his pledge to get us withdrawn from endless foreign war that cost us billions, not to mention American lives, well, we're against anything the President does, and that includes making peace.
[03:07:29.680 --> 03:07:30.962]  It is disgraceful.
[03:07:31.503 --> 03:07:36.870]  It's amazing how Donald Trump has stuck to his guns when it comes to the withdrawal from Syria.
[03:07:37.765 --> 03:07:43.910]  Bringing our troop levels in Afghanistan down by 50% on the way to bringing them to zero.
[03:07:44.290 --> 03:07:52.077]  Exactly what he told the American people he would do when he ran as a non-interventionist candidate for president.
[03:07:52.577 --> 03:07:59.643]  And now he is hanging tough on the wall in a way that few could have forecast.
[03:08:00.163 --> 03:08:06.946]  The thing about Donald Trump, a man I have known for 40 years, is that he's an inordinately stubborn individual.
[03:08:07.306 --> 03:08:09.427]  And I say that in a positive sense.
[03:08:10.007 --> 03:08:16.129]  What I mean is, when the president puts his mind to a goal, he will not be taken off of it.
[03:08:16.269 --> 03:08:17.770]  He will not be distracted.
[03:08:18.110 --> 03:08:19.671]  He will not fold.
[03:08:20.191 --> 03:08:27.874]  And I am convinced that he will let the government shutdown go as long as it needs to until the Congress folds and gives him
[03:08:28.474 --> 03:08:30.236]  The funding for a wall.
[03:08:30.676 --> 03:08:32.518]  Do we really need a wall?
[03:08:33.038 --> 03:08:37.022]  Take a look at what's going on in Europe, even as we speak.
[03:08:37.462 --> 03:08:43.588]  Take a look at what's going on in France, in Belgium, in Germany, in Paris, specifically.
[03:08:44.028 --> 03:08:53.337]  Tell me that that tidal wave of terrorism, of rape, of murder, of assault, of peace-loving citizens is not headed this way.
[03:08:53.937 --> 03:09:02.368]  That is the wave of the future if we allow unfettered open borders and let anyone come into the country who wants to.
[03:09:02.908 --> 03:09:09.897]  If you do not have borders, you do not have a country, as the president has said throughout his campaign.
[03:09:10.640 --> 03:09:19.703]  Now, let's go to another story that I know a lot of InfoWarriors are most interested in, and that is the fate of Broward County Sheriff Scott Israel.
[03:09:20.244 --> 03:09:26.546]  Now, right up front, I want to say that I supported Scott Israel for Sheriff the second time he ran,
[03:09:27.086 --> 03:09:43.528]  Because I learned that our local Broward County, Florida, Republican Sheriff Al Lamberti had been corrupted by a Ponzi scammer named Scott Rothstein, who was using the Broward County Sheriff's Office as his personal Gestapo.
[03:09:44.629 --> 03:09:49.852]  And that he had corrupted the agency, was using it for his personal protection.
[03:09:50.272 --> 03:10:02.681]  We even learned that Sheriff Lamberti ordered the destruction, with a hammer, of two hard drives that contained evidence of his illicit relationship with the Ponzi scammer Rothstein.
[03:10:03.121 --> 03:10:08.025]  So I supported Scott Israel for Sheriff, and I live to regret it.
[03:10:08.565 --> 03:10:15.729]  Then, when the shooting at the Parkland High School went down, well, the sheriff lied to my face about what happened.
[03:10:16.169 --> 03:10:24.253]  I should have listened to Alex Jones and others who told me that their analysis indicated that more than one officer had stood down.
[03:10:24.893 --> 03:10:51.659]  Now, we have learned, based on an incredible story in the Miami Herald and then spreading elsewhere, that the official inquiry, one of two, indicates that at least six Broward County Sheriff's officers arrived at the Parkland High School, Marjory Stoneman Douglas High School, while there was still active shooting going on, and that they stood down for 11 crucial
[03:10:52.039 --> 03:10:52.980]  We're good to go.
[03:11:11.182 --> 03:11:27.228]  77 members of the state legislature, all Republicans, co-signed a letter to Governor Rick Scott demanding the ouster of the sheriff, but Scott has taken no action, preferring to appoint two different commissions to study exactly what happened.
[03:11:27.768 --> 03:11:41.693]  Well, now we know what happened, and in a stunning editorial in today's Fort Lauderdale Sun Sentinel, a newspaper that, frankly, I very, very rarely agree with, we have learned even more.
[03:11:42.114 --> 03:11:55.739]  Not only is there the failure of leadership by Scott Israel in the Parkland High School shooting at Marjory Stoneman Douglas High School, but there's also his mishandling of the shooting at the Fort Lauderdale International Airport.
[03:11:56.431 --> 03:12:00.796]  I must sadly admit that I agree it is time for Scott Israel to go.
[03:12:01.536 --> 03:12:10.005]  And Ron DeSantis said that he would have suspended the sheriff, removed him, had he been governor at the time of the shooting.
[03:12:10.788 --> 03:12:24.741]  Ron DeSantis, the Republican candidate, now governor-elect, appeared with Andrew Pollack, the father of one of the victims of the Parkland shooter, a man who lost, tragically, his daughter on that fateful day.
[03:12:25.401 --> 03:12:33.128]  Now, however, Ron DeSantis seems to be backing off his pledge to replace Sheriff Scott Israel.
[03:12:33.248 --> 03:12:34.029]  Let's take a look.
[03:12:36.107 --> 03:12:47.243]  You said a number of times that if you had been governor after the tragedy at Marjory Stoneman Douglas, given the response of BSO, that you would have suspended, fired Sheriff Scott Israel.
[03:12:47.323 --> 03:12:49.387]  Well, on January 8th, you're going to be the governor.
[03:12:49.827 --> 03:12:50.668]  Will you suspend him?
[03:12:51.360 --> 03:12:58.823]  Well, I also said that I would take stock of what's happened between the time I said that and when I was governor, because I didn't know what was happening.
[03:12:58.863 --> 03:13:03.285]  And there is going to be a report that is going to be presented to the public early in January.
[03:13:03.645 --> 03:13:04.706]  So I want to look at that.
[03:13:05.566 --> 03:13:14.110]  From what I've been told about it, there's a lot of really troubling facts about, really, this guy should not have been anywhere near that campus.
[03:13:14.130 --> 03:13:16.791]  He should have been brought to have been in the criminal system.
[03:13:17.071 --> 03:13:18.132]  There's a whole bunch of problems.
[03:13:18.152 --> 03:13:20.533]  But let's get that out there, and then we'll make a decision.
[03:13:22.048 --> 03:13:23.269]  Well, there you have it.
[03:13:23.349 --> 03:13:33.340]  Now, if anything, the information that has come to light since the shooting, since Mr. DeSantis was elected governor, is even more troubling than what we knew before.
[03:13:33.940 --> 03:13:35.061]  So what will happen?
[03:13:35.522 --> 03:13:43.250]  Some people speculate that outgoing governor Rick Scott will remove Scott Israel and appoint a replacement.
[03:13:43.850 --> 03:14:08.329]  Other people believe that Governor-elect Ron DeSantis will replace Scott Israel and appoint a replacement, which I believe he has the authority to do, and which today's editorial in the Sun Central argues that he has the authority to do, although Israel might face a trial in the State Senate, which is in solidly Republican hands and could be counted on to remove him.
[03:14:08.349 --> 03:14:12.532]  And of course, there's a third theory, which is that DeSantis
[03:14:13.152 --> 03:14:20.777]  And Scott will do nothing and that Scott Israel will remain in office for two more years to face the wrath of the voters.
[03:14:21.238 --> 03:14:27.922]  There's a rumor about a poll going around in Broward County that shows that the sheriff is still very popular.
[03:14:28.282 --> 03:14:29.603]  Frankly, I doubt that.
[03:14:29.683 --> 03:14:42.572]  Having seen some survey research during the recent congressional race for a district that takes up most of Broward County, I found that he had a 69% unfavorable rating among all voters.
[03:14:43.232 --> 03:14:45.534]  I don't think he can stay the course.
[03:14:46.135 --> 03:14:52.921]  I must reluctantly conclude that Alex Jones and others like Laura Loomer were absolutely right.
[03:14:53.222 --> 03:14:57.065]  It's time for Sheriff Scott Israel to go.
[03:14:57.085 --> 03:15:00.749]  I hope Governor-elect Ron DeSantis will keep his pledge.
[03:15:01.209 --> 03:15:01.409]  I think.
[03:15:19.924 --> 03:15:24.127]  are either law enforcement officers or firefighters.
[03:15:24.527 --> 03:15:35.554]  The people of Broward County, the taxpayers of Broward County, and the parents who lost children at Marjory Stoneman Douglas High School deserve nothing less.
[03:15:42.898 --> 03:15:44.519]  We are on the march.
[03:15:44.599 --> 03:15:46.760]  The Empire is on the run.
[03:15:46.880 --> 03:15:50.402]  You're listening to The Alex Jones Show.
