[00:00:06.221 --> 00:00:07.101]  You found it.
[03:27:37.465 --> 03:27:40.706]  I mean, it's like, I mean, I can't stand, um,
[03:27:42.349 --> 03:27:49.738]  Who was it, was it Robert De Niro, that he was like, Trump's a, he's a punk, he's a, he's a bitch, he's a mutt, he's a dog, like all these insults.
[03:27:49.758 --> 03:27:52.862]  Well, there's still some films that I like that Robert De Niro's a good actor.
[03:27:53.382 --> 03:27:56.846]  But sorry Josh, yeah, the Space Force t-shirt, Infowarsstore.com, very popular.
[03:27:57.127 --> 03:27:58.088]  Oh, there's one more thing.
[03:27:58.823 --> 03:28:02.125]  Um, Beto was changing a tire on, it was a V8 truck.
[03:28:02.285 --> 03:28:04.526]  I love my truck, but those guys don't want trucks.
[03:28:04.566 --> 03:28:06.367]  So what's he doing driving a V8 truck?
[03:28:06.387 --> 03:28:07.588]  Yeah, yeah, oh my gosh!
[03:28:07.768 --> 03:28:09.048]  What is Beto doing?
[03:28:09.669 --> 03:28:10.829]  He's against climate change.
[03:28:10.869 --> 03:28:13.290]  He's driving around a big V8 truck.
[03:28:13.370 --> 03:28:14.931]  He's eating cheeseburgers.
[03:28:15.331 --> 03:28:15.572]  Yeah.
[03:28:15.812 --> 03:28:16.752]  How about that fraud?
[03:28:16.772 --> 03:28:17.873]  I have seen that, yeah.
[03:28:18.593 --> 03:28:23.715]  It was the fact that AOC even got caught eating burgers as well after going on her big rant about climate change.
[03:28:23.755 --> 03:28:25.175]  And he was eating pizza too?
[03:28:25.235 --> 03:28:28.497]  I mean, how many cows had to fart to make that pizza?
[03:28:28.557 --> 03:28:31.398]  I'm noticing a lot of hypocrisy coming from them.
[03:28:31.418 --> 03:28:35.539]  You know, oh, let's save the climate while I drive everywhere in my big truck and fly on private jets.
[03:28:35.639 --> 03:28:39.440]  And it's, you know, let's help the poor people while I live in a multi-million dollar mansion.
[03:28:39.961 --> 03:28:40.381]  I don't get it.
[03:28:40.661 --> 03:28:40.881]  Or, or...
[03:28:41.969 --> 03:28:43.030]  Uh, love Trump's hate.
[03:28:43.110 --> 03:28:46.513]  By the way, I hate you and I'm gonna beat the crap out of you because you like Trump.
[03:28:46.733 --> 03:28:48.054]  But love Trump's hate, everybody!
[03:28:48.655 --> 03:28:49.635]  Love Trump's hate!
[03:28:50.156 --> 03:28:51.657]  We love peace and tolerance!
[03:28:51.977 --> 03:28:54.039]  By the way, I'm gonna beat your ass because you like Trump!
[03:28:54.780 --> 03:28:54.900]  Oh!
[03:28:56.901 --> 03:28:58.322]  Me too, me too, me too!
[03:28:58.523 --> 03:29:00.784]  Hey, Jeffrey Epstein was sex trafficking 30 women.
[03:29:00.965 --> 03:29:02.186]  Oh, I didn't see anything about that!
[03:29:03.787 --> 03:29:07.530]  We have a new product line-in that I'm extremely excited about.
[03:29:07.630 --> 03:29:08.431]  Everybody knows that
[03:29:10.805 --> 03:29:14.528]  Super Silver is the strongest over-the-counter, FDA approved for over-the-counter sale.
[03:29:15.269 --> 03:29:16.150]  Silver there is.
[03:29:16.170 --> 03:29:17.851]  It's used in medical clinics.
[03:29:17.931 --> 03:29:18.812]  It's used in hospitals.
[03:29:19.493 --> 03:29:20.213]  It's for wounds.
[03:29:20.274 --> 03:29:23.116]  A little pea-sized amount of it is like a shield on your skin.
[03:29:23.576 --> 03:29:24.177]  It's amazing.
[03:29:24.417 --> 03:29:25.218]  Everybody needs it.
[03:29:25.378 --> 03:29:27.320]  Once you've been wounded, once you've got a scratch or a
[03:29:27.540 --> 03:29:27.700]  I think?
[03:29:46.391 --> 03:29:46.491]  True.
[03:29:46.531 --> 03:29:47.531]  Well, that's what we got them to do.
[03:29:47.591 --> 03:29:48.371]  The same big company.
[03:29:48.452 --> 03:29:49.592]  We've had this in for two weeks.
[03:29:49.652 --> 03:29:50.332]  I've been so busy.
[03:29:50.432 --> 03:29:52.913]  I haven't talked about it because I've been covering news.
[03:29:53.013 --> 03:29:55.073]  But it's very exciting from the same company.
[03:29:55.153 --> 03:29:55.833]  But it's new.
[03:29:55.973 --> 03:29:57.634]  Working with another big skin care company.
[03:29:57.794 --> 03:29:59.134]  They're producing it in their factory.
[03:29:59.294 --> 03:30:01.535]  It's super silver skin cream.
[03:30:01.655 --> 03:30:03.715]  And so, it's got all of these benefits.
[03:30:03.775 --> 03:30:04.816]  Too many to mention.
[03:30:04.876 --> 03:30:05.956]  But it's revolutionary.
[03:30:06.136 --> 03:30:06.956]  It's brand new.
[03:30:07.076 --> 03:30:07.836]  People are going to love it.
[03:30:07.916 --> 03:30:09.957]  Introducing the new super silver skin cream.
[03:30:10.077 --> 03:30:11.417]  Exclusively at Inforestore.com.
[03:30:11.437 --> 03:30:12.838]  25% off introductory price.
[03:30:14.718 --> 03:30:17.399]  The new Super Silver Skin Cream is the best of both worlds.
[03:30:17.419 --> 03:30:19.500]  It helps reduce wrinkles and keep your skin healthy.
[03:30:19.660 --> 03:30:22.241]  It kills dangerous viruses and bacteria that make you sick.
[03:30:22.281 --> 03:30:26.043]  Super Silver Skin Cream is infused with patented Silver Sol Technology.
[03:30:26.063 --> 03:30:31.085]  It's used by top hospitals and health clinics to kill off everything from MRSA to Candida fungus.
[03:30:31.205 --> 03:30:42.190]  It's also loaded with the best natural ingredients for your skin, like coconut oil, vitamin E. Unlike most skin creams, Super Silver Skin Cream is free of BPA, parabens, harsh preservatives, and sulfates.
[03:30:42.250 --> 03:30:42.990]  Yeah, we're good to go.
[03:30:43.010 --> 03:30:43.430]  We're good to go.
[03:30:43.470 --> 03:30:44.010]  We're good to go.
[03:30:44.050 --> 03:30:44.931]  We're good to go.
[03:30:44.951 --> 03:30:45.951]  We're good to go.
[03:30:46.011 --> 03:30:46.671]  We're good to go.
[03:30:46.891 --> 03:30:47.911]  We're good to go.
[03:30:47.971 --> 03:30:48.491]  We're good to go.
[03:30:48.511 --> 03:30:49.231]  We're good to go.
[03:30:49.311 --> 03:30:50.212]  We're good to go.
[03:30:50.512 --> 03:30:51.292]  We're good to go.
[03:30:51.312 --> 03:30:51.852]  We're good to go.
[03:30:51.912 --> 03:30:52.492]  We're good to go.
[03:30:52.512 --> 03:30:53.952]  We're good to go.
[03:30:54.012 --> 03:30:54.453]  We're good to go.
[03:30:54.473 --> 03:30:55.413]  We're good to go.
[03:30:55.433 --> 03:30:55.933]  We're good to go.
[03:30:55.953 --> 03:30:56.513]  We're good to go.
[03:30:56.553 --> 03:30:57.053]  We're good to go.
[03:30:57.073 --> 03:30:57.833]  We're good to go.
[03:30:57.933 --> 03:30:58.453]  We're good to go.
[03:30:58.473 --> 03:30:59.073]  We're good to go.
[03:30:59.193 --> 03:31:00.114]  We're good to go.
[03:31:00.174 --> 03:31:00.714]  We're good to go.
[03:31:00.774 --> 03:31:01.374]  We're good to go.
[03:31:01.454 --> 03:31:02.174]  We're good to go.
[03:31:02.194 --> 03:31:03.154]  We're good to go.
[03:31:03.174 --> 03:31:03.794]  We're good to go.
[03:31:03.934 --> 03:31:04.675]  We're good to go.
[03:31:04.695 --> 03:31:05.295]  We're good to go.
[03:31:05.315 --> 03:31:06.335]  We're good to go.
[03:31:06.355 --> 03:31:07.135]  We're good to go.
[03:31:07.215 --> 03:31:08.055]  We're good to go.
[03:31:08.075 --> 03:31:08.815]  We're good to go.
[03:31:08.855 --> 03:31:09.376]  We're good to go.
[03:31:09.396 --> 03:31:10.056]  We're good to go.
[03:31:10.076 --> 03:31:10.756]  We're good to go.
[03:31:11.576 --> 03:31:14.318]  Want to get this for yourself for external use only.
[03:31:14.438 --> 03:31:16.559]  And we've got it in the straight no scent.
[03:31:16.579 --> 03:31:17.380]  It's not really a scent.
[03:31:17.460 --> 03:31:17.960]  It's natural.
[03:31:18.060 --> 03:31:19.761]  And we've also got it with the grapefruit.
[03:31:19.781 --> 03:31:20.882]  It's also got all those added.
[03:31:21.142 --> 03:31:22.182]  We have little tubes of it.
[03:31:22.202 --> 03:31:23.123]  We have big tubes of it.
[03:31:23.323 --> 03:31:24.484]  And it's a great deal.
[03:31:24.584 --> 03:31:27.886]  Again, $7.45 for the little one.
[03:31:28.166 --> 03:31:32.729]  And if you get the big ones, you get an even better deal for the amount that you get.
[03:31:32.749 --> 03:31:32.729]  $14.95.
[03:31:32.769 --> 03:31:33.329]  And I can tell you,
[03:31:34.750 --> 03:31:37.071]  Similar brands sold in stores that don't have the silver.
[03:31:37.211 --> 03:31:38.452]  Retail for $25.
[03:31:38.512 --> 03:31:38.812]  Sell for $19.95.
[03:31:39.633 --> 03:31:41.133]  So this is even better at $14.95.
[03:31:41.774 --> 03:31:42.834]  That is a really good deal.
[03:31:42.954 --> 03:31:45.436]  So this is a whole new enchilada.
[03:31:45.856 --> 03:31:47.056]  It's a whole new world.
[03:31:47.076 --> 03:31:51.619]  And I believe it's going to end up being a national bestseller, not just here.
[03:31:51.639 --> 03:31:54.941]  And I believe it's going to fund us into taking the country and the world back.
[03:31:54.961 --> 03:31:55.841]  So please, check it out.
[03:31:55.881 --> 03:31:57.862]  The new products at InfoWarsStore.com.
[03:31:57.882 --> 03:32:00.904]  25% off as an introductory at InfoWarsLife and InfoWarsStore.com.
[03:32:06.135 --> 03:32:07.676]  We are in a complete war!
[03:32:07.776 --> 03:32:09.818]  And you idiots don't join with the Republic!
[03:32:09.838 --> 03:32:10.679]  You fools!
[03:32:11.339 --> 03:32:12.360]  I want them shut down.
[03:32:12.380 --> 03:32:13.361]  I want them silenced.
[03:32:13.401 --> 03:32:14.182]  I want them muted.
[03:32:14.222 --> 03:32:16.083]  I think they are horrible for our society.
[03:32:17.064 --> 03:32:24.651]  Yes, now Facebook is going to be banning Alex Jones and InfoWars from not only their main platform, Facebook, but also from Instagram.
[03:32:24.871 --> 03:32:28.294]  President Trump, please save the First Amendment!
[03:32:29.134 --> 03:32:32.436]  Please do the right thing and stand up against big tech!
[03:32:32.856 --> 03:32:35.398]  Mark Zuckerberg is not simply censoring opinions.
[03:32:35.898 --> 03:32:39.941]  He's prescribing which political opinions you're allowed to have.
[03:32:40.361 --> 03:32:41.662]  I want them shut down.
[03:32:41.942 --> 03:32:45.624]  We're losing the thread of the concepts that are important to this country.
[03:32:45.904 --> 03:32:49.506]  I don't like Alex Jones, but Alex Jones gets to speak.
[03:32:49.846 --> 03:32:50.887]  Everybody gets to speak.
[03:32:51.167 --> 03:32:52.088]  I'm a bad person!
[03:32:52.148 --> 03:32:52.828]  I question things!
[03:32:52.848 --> 03:32:53.389]  I'm evil!
[03:32:53.509 --> 03:32:53.849]  I don't...
[03:32:58.564 --> 03:33:00.308]  How dangerous is Infowars?
[03:33:06.040 --> 03:33:08.646]  You're listening to the Alex Jones Show.
[03:33:18.346 --> 03:33:24.229]  And now, the tip of the spear, leading the fight to take back the nation.
[03:33:24.249 --> 03:33:26.531]  It's Owen Troyer.
[03:33:27.131 --> 03:33:29.872]  You're listening to the Alex Jones Show.
[03:33:33.875 --> 03:33:34.755]  Oh my gosh!
[03:33:35.055 --> 03:33:36.016]  I can't believe it!
[03:33:37.662 --> 03:33:44.464]  The surveillance footage from outside Epstein's prison cell is just, it's just glitchy and it's just unusable.
[03:33:46.204 --> 03:33:47.045]  Amazing, isn't it?
[03:33:47.085 --> 03:33:55.887]  We just have, you know, all these security cameras, all these security guards, this max security jail cell, all this attention on this sex trafficker, and he just, he just offs himself.
[03:33:56.707 --> 03:34:03.189]  Nobody knows, nobody knows anything, no, no camera footage, off suicide watch, inmate taken out of the cell, nothing to see here.
[03:34:04.249 --> 03:34:06.050]  Disappointed, but not surprised.
[03:34:07.389 --> 03:34:07.829]  Amazing.
[03:34:08.150 --> 03:34:08.890]  Who are these people?
[03:34:09.230 --> 03:34:12.092]  Seriously, who are these people that have so much power they can get away with this?
[03:34:12.432 --> 03:34:14.553]  Alright, we are with Count Dankula.
[03:34:14.613 --> 03:34:17.615]  We're taking your phone calls here on the final hour of the Alex Jones Show.
[03:34:17.655 --> 03:34:20.077]  Let's just continue down the line here.
[03:34:21.177 --> 03:34:23.139]  Let's go with Bill in Wisconsin.
[03:34:23.179 --> 03:34:24.540]  Alright, Bill, go ahead.
[03:34:25.780 --> 03:34:26.601]  Yeah, hello gentlemen.
[03:34:27.361 --> 03:34:29.523]  I'm calling just because I'm done with Fox.
[03:34:29.623 --> 03:34:32.024]  I would only watch them to watch Tucker.
[03:34:32.044 --> 03:34:34.686]  I got sick of Hannity when he became a warmonger.
[03:34:35.313 --> 03:34:38.914]  But then all of a sudden, Tucker mysteriously disappears for two weeks.
[03:34:40.394 --> 03:34:42.455]  And then I'm like, all right, he's back on.
[03:34:43.335 --> 03:34:48.296]  And then all of a sudden, I tune in last night, and he's gone again for the next two days.
[03:34:48.376 --> 03:34:50.177]  And Brian Kilmeade's chilling in.
[03:34:50.797 --> 03:34:50.877]  Oh.
[03:34:50.897 --> 03:35:01.119]  You know, look, I'm not going to talk trash on Kilmeade, but he's, you know, he pretty much says whatever I think he thinks is going to sell.
[03:35:01.999 --> 03:35:03.800]  Because I hear him say things, I'm just like, wow.
[03:35:07.319 --> 03:35:18.610]  I want to be careful here because I don't want to get Tucker Carlson in trouble or say anything inaccurate, but the rumor is that they basically are kind of threatening Tucker right now.
[03:35:19.737 --> 03:35:21.778]  And I guess they don't.
[03:35:21.958 --> 03:35:25.780]  Fox maybe doesn't like his coverage or advertisers don't like his his show or something.
[03:35:26.260 --> 03:35:28.061]  And so I've heard again.
[03:35:28.361 --> 03:35:38.426]  I'm not I don't talk to Tucker Carlson, but I've heard that that has something to do with perhaps his show being in the balance because they don't like the powerful content he's putting out.
[03:35:40.307 --> 03:35:45.409]  Yeah, I mean, I think that as well, but the kicker is is
[03:35:46.127 --> 03:36:10.085]  On Tucker Carlson's show last night with Brian Kilmeade, he had Dr. Mark Siegel on to rebut the JAMA fluoride report, and he, Dr. Mark Siegel, went on Tucker's show and said that fluoride isn't causing low IQ in babies, it's pregnant women with cavities that's causing it.
[03:36:10.763 --> 03:36:11.904]  Well, I'm serious.
[03:36:11.964 --> 03:36:13.745]  After I saw that, I was like, I can't believe it.
[03:36:14.085 --> 03:36:16.147]  He knew he was lying when he said that.
[03:36:16.187 --> 03:36:17.268]  You could just see it all over.
[03:36:17.288 --> 03:36:18.128]  But that's what I'm saying.
[03:36:18.268 --> 03:36:22.952]  I've watched enough of this mainstream news to develop an understanding of the patterns.
[03:36:22.992 --> 03:36:25.653]  Like Brian Kilmeade, I think he just says whatever they want him to say.
[03:36:25.713 --> 03:36:27.455]  He seems like just kind of an establishment guy.
[03:36:27.475 --> 03:36:29.156]  He just wants to be on TV.
[03:36:29.936 --> 03:36:31.998]  If he's told to say Trump colluded with Russia, he'll say it.
[03:36:32.798 --> 03:36:34.460]  The same thing with Dr. Siegel, right?
[03:36:34.480 --> 03:36:34.740]  You said?
[03:36:35.819 --> 03:36:36.039]  Yeah.
[03:36:36.439 --> 03:36:40.701]  Yeah, they seem to put him on Fox News whenever they need someone to be on there to go with the establishment line.
[03:36:41.882 --> 03:36:48.264]  So, I mean, I don't know, because in the UK, I mean, you pretty much get CNN and the BBC and that's it, right?
[03:36:48.284 --> 03:36:49.245]  I mean, there is no Fox News.
[03:36:49.265 --> 03:36:49.985]  They got rid of that.
[03:36:50.165 --> 03:36:58.329]  Sky News, which is owned by the same people that own Fox, is that broadcast anywhere outside of Britain?
[03:36:59.048 --> 03:37:00.249]  No, well we've got our own version.
[03:37:00.269 --> 03:37:07.832]  We've got sort of like Sky News UK, we get international news as well, but then we've got the BBC who are just state-owned and do whatever the state wants.
[03:37:08.132 --> 03:37:10.052]  I don't trust the BBC at all.
[03:37:10.633 --> 03:37:12.673]  They've been caught being sketchy far too many times.
[03:37:13.274 --> 03:37:18.416]  Well, and Fox News, which is, you know, the conservative quote-unquote cable news program,
[03:37:19.349 --> 03:37:32.662]  Again, they have to tow a certain line because these are guys that are making millions of dollars going on air, and that's because their advertisers pay top dollar to get into that market, and so they can't report on some things.
[03:37:32.702 --> 03:37:40.289]  So maybe they can't even report the truth about fluoride because somewhere, somehow, an advertising deal they have would be negatively affected by it.
[03:37:40.369 --> 03:37:43.312]  So we don't have those type of reports.
[03:37:44.395 --> 03:37:48.236]  Shackles holding us back from reporting here, like I believe they have on Fox News.
[03:37:48.256 --> 03:37:49.056]  Thanks for the call, Bill.
[03:37:49.296 --> 03:37:50.596]  Let's go to Allison in Nevada.
[03:37:50.616 --> 03:37:51.316]  Go ahead, Allison.
[03:37:53.197 --> 03:37:53.637]  Hi!
[03:37:55.037 --> 03:38:00.658]  I love your show, and I'm really glad that I finally got to be able to talk to you guys.
[03:38:01.398 --> 03:38:01.799]  Okay.
[03:38:01.819 --> 03:38:04.539]  Sorry, I'm shy.
[03:38:06.579 --> 03:38:14.141]  I would like to ask, there's so many hopeless people around me and stuff, and it's like
[03:38:14.580 --> 03:38:24.970]  And even now there's like, the cyborgs are coming in and stuff, and I don't know how to bring back hope to people and stuff, because it just...
[03:38:26.913 --> 03:38:32.757]  People are a lot more cynical these days, and I'm sorry.
[03:38:32.777 --> 03:38:34.358]  It's called the black pill.
[03:38:34.618 --> 03:38:35.739]  Yeah, what do you think about that?
[03:38:35.759 --> 03:38:38.600]  Because it's definitely a real phenomenon Alison is talking about.
[03:38:39.021 --> 03:38:43.323]  Yeah, it's a form of just sort of political depression and apathy.
[03:38:43.363 --> 03:38:48.567]  People just sort of get to the point where they go, everything's going to be screwed up anyway no matter what we do.
[03:38:48.607 --> 03:38:51.929]  We should stop trying, we should stop doing this, we should stop doing that, and you just end up
[03:38:52.689 --> 03:38:53.390]  We're good to go.
[03:39:16.068 --> 03:39:19.351]  Just everybody has to work together and it's really important that you don't give up.
[03:39:19.371 --> 03:39:25.457]  You know, as cheesy and cliche as it sounds, hope is a good thing and you should hold on to it.
[03:39:26.758 --> 03:39:35.726]  Well, and I think too, Alison, I think too part of that phenomenon is that people have really just lost control over their emotions and they've lost control over their own
[03:39:37.242 --> 03:39:41.312]  Psychological development and so it's really easy to get angry.
[03:39:41.473 --> 03:39:42.776]  It's really easy to get frustrated.
[03:39:42.816 --> 03:39:46.004]  We all feel these emotions anxiety but like
[03:39:47.020 --> 03:39:52.901]  These emotions get demonized and then it's like, it becomes, you're put in some basket case situation.
[03:39:52.921 --> 03:39:54.742]  It's like, oh my gosh, I have anxiety.
[03:39:55.342 --> 03:39:56.982]  Well, everyone has anxiety.
[03:39:57.222 --> 03:39:58.382]  Like, you know what I'm saying?
[03:39:58.402 --> 03:39:59.723]  But oh, I need a pill for this.
[03:39:59.943 --> 03:40:00.723]  I need a pill for that.
[03:40:01.143 --> 03:40:03.943]  So I feel like people are just, they're just losing control of their emotions.
[03:40:03.963 --> 03:40:05.784]  They feel like they're losing control of their destiny.
[03:40:05.804 --> 03:40:07.164]  Hey, I'm angry.
[03:40:07.324 --> 03:40:08.104]  I have anxiety.
[03:40:08.264 --> 03:40:11.465]  I'm frustrated with stuff that's going on, but I'm still in control enough.
[03:40:12.461 --> 03:40:17.383]  Of my own self and then realize that in the larger scheme, I'm not in control of anything.
[03:40:17.943 --> 03:40:25.547]  So I think it's just people... I don't even know how to measure it really, Count Dankula, but I think that it's at a certain level...
[03:40:26.601 --> 03:40:38.767]  Just it comes down to the mental illness where people just have lost control over the ability to think for themselves and even control their own health or their own physical development.
[03:40:39.247 --> 03:40:41.609]  People absolutely need to have more faith in themselves.
[03:40:41.949 --> 03:40:48.472]  That's why, you know, everybody at some point in their life has looked down that black hole of absolute despair, but it's just important that you don't fall in.
[03:40:49.393 --> 03:40:51.374]  But even if you have fallen, you can climb back out.
[03:40:52.674 --> 03:40:55.116]  Yeah, I agree with that totally.
[03:40:56.508 --> 03:40:58.430]  I've been, yeah, I've been through some stuff.
[03:40:58.490 --> 03:40:59.471]  I don't need to talk about it.
[03:40:59.491 --> 03:41:00.372]  Don't worry about it.
[03:41:00.392 --> 03:41:01.333]  I'm fine.
[03:41:02.334 --> 03:41:03.796]  And also, can I ask you one more thing?
[03:41:04.557 --> 03:41:04.737]  Yeah.
[03:41:05.337 --> 03:41:06.318]  Um, okay.
[03:41:06.599 --> 03:41:13.005]  Um, well, I was thinking about doing like more research and stuff and, oh, I'm sorry.
[03:41:13.026 --> 03:41:14.427]  I need to get something.
[03:41:15.448 --> 03:41:15.748]  Okay.
[03:41:15.848 --> 03:41:19.032]  I was thinking about doing more research and stuff, but, um, there's so much like,
[03:41:19.622 --> 03:41:20.123]  I don't know.
[03:41:31.661 --> 03:41:32.501]  Read a big book.
[03:41:32.601 --> 03:41:35.883]  It could be just from a big, fat liar and stuff.
[03:41:36.323 --> 03:41:36.703]  I'm sorry.
[03:41:36.723 --> 03:41:40.884]  It takes a long time, just like anything else you want to do in life.
[03:41:40.925 --> 03:41:41.885]  Thanks for the call, Allison.
[03:41:42.305 --> 03:41:55.030]  Just like anything else you want to be a master of in life, it takes a long time to understand how to read news, consume news, and then apply news to other news that you're reading or covering.
[03:41:55.070 --> 03:41:57.631]  It's just like anything else, like learning how to play the guitar.
[03:41:58.371 --> 03:41:59.512]  Like you can pick it up.
[03:41:59.612 --> 03:42:08.256]  You can learn how to play strings, maybe learn some songs, but you still maybe can't understand everything or write your own music until you learn how to do it better.
[03:42:08.296 --> 03:42:10.397]  So really, it just, I think, takes time.
[03:42:10.417 --> 03:42:10.857]  I mean, I don't know.
[03:42:11.277 --> 03:42:14.399]  My news aggregation routine is probably as thorough as anybody else's out there.
[03:42:14.719 --> 03:42:18.541]  I don't know what you do to kind of find news or figure out what's real in the world.
[03:42:18.741 --> 03:42:24.224]  As many different sources as I can get my hands on just to sort of, you know, you'll find that some things line up, some things don't.
[03:42:24.524 --> 03:42:26.205]  You know, depending on where you read, you'll see the
[03:42:26.685 --> 03:42:33.331]  Each place tries to sort of put its own spin on it, which is kind of, you know, if it's left-wing or right-wing, they'll try and... Right, which is what I'm saying.
[03:42:33.351 --> 03:42:39.076]  So that's one of the things you learn from sources is, okay, I know that they're going to kind of spin it this way or they're going to spin it that way.
[03:42:39.136 --> 03:42:39.836]  Yeah, exactly.
[03:42:40.077 --> 03:42:43.079]  So just consume as many different sources as you possibly can.
[03:42:43.480 --> 03:42:46.022]  And consuming all kinds of information is a good thing.
[03:42:46.042 --> 03:42:46.382]  Yeah.
[03:42:46.422 --> 03:42:47.083]  It was a good thing.
[03:42:47.123 --> 03:42:47.303]  Yeah.
[03:42:47.503 --> 03:42:47.903]  Definitely.
[03:42:47.963 --> 03:42:49.425]  So that's what I would say.
[03:42:49.985 --> 03:42:51.827]  But I think you're on the right track, Allison.
[03:42:51.867 --> 03:42:52.868]  All right, last segment.
[03:42:52.888 --> 03:42:53.909]  We'll take more of your calls.
[03:42:54.369 --> 03:42:55.610]  Count Dankula in studio.
[03:42:55.650 --> 03:42:56.831]  This is the Alex Jones Show.
[03:42:57.292 --> 03:42:59.894]  In this break, go to infowarsstore.com, ladies and gentlemen.
[03:43:04.540 --> 03:43:06.521]  There's this weird culture in Google.
[03:43:06.541 --> 03:43:08.642]  They're trying to, like, install this monoculture.
[03:43:08.742 --> 03:43:09.903]  And yes, there are people.
[03:43:09.963 --> 03:43:14.106]  There's kind of a patriot network inside of Google, but they're afraid to come out.
[03:43:14.326 --> 03:43:18.168]  And some of it extends all the way into the executive class.
[03:43:18.368 --> 03:43:31.195]  And so the thing is, is that I felt that if I came forward, that I would galvanize other people by paving a path of disclosure for these documents so that people could come forward and say their opinion without violating the NDA.
[03:43:32.416 --> 03:43:36.160]  Ladies and gentlemen, this isn't a Netflix drama show.
[03:43:36.200 --> 03:43:38.483]  This isn't a Law & Order TV program.
[03:43:38.643 --> 03:43:39.484]  This is not a movie.
[03:43:39.504 --> 03:43:40.305]  This is not a drill.
[03:43:40.365 --> 03:43:41.206]  This is not fiction.
[03:43:41.666 --> 03:43:42.968]  This is reality.
[03:43:43.672 --> 03:43:50.455]  You have a major Google engineer backing up what the other engineers have said, what the documents have shown, and talking about perjury before Congress.
[03:43:50.615 --> 03:43:53.697]  Pray and support this individual and others to come forward.
[03:43:53.737 --> 03:43:57.098]  You heard him say he hopes to blaze a path to get others to have the courage.
[03:43:57.178 --> 03:43:58.239]  That's leadership.
[03:43:58.319 --> 03:43:59.720]  So Zach Voorhees, we salute you.
[03:43:59.740 --> 03:44:00.440]  And I'll say this.
[03:44:00.660 --> 03:44:01.700]  It's all of our birthright.
[03:44:01.780 --> 03:44:07.483]  Black, white, old, young, gay, straight, whether you're from San Francisco, New York City, or Austin, Texas, or Des Moines, Iowa.
[03:44:07.603 --> 03:44:09.804]  We're all having our birthright stolen right now.
[03:44:09.824 --> 03:44:11.105]  We're seeing election meddling.
[03:44:11.505 --> 03:44:15.669]  And it's time to admit it and to realize we've seen a giant backdoor power grab.
[03:44:16.009 --> 03:44:18.652]  They didn't come like an enemy from over the horizon.
[03:44:19.252 --> 03:44:22.676]  They came from inside and they came through cyberspace.
[03:44:23.236 --> 03:44:27.800]  Our republic, our constitutional little d democracy has been hacked.
[03:44:28.161 --> 03:44:30.343]  And please remember, without your financial support,
[03:44:31.115 --> 03:44:35.821]  We wouldn't have withstood this withering storm of censorship, attacks, and lies.
[03:44:35.921 --> 03:44:41.288]  We have the new World Awakens Mega Sale Globalist House of Cards Collapsing End of Summer Super Sale.
[03:44:41.408 --> 03:44:48.577]  It's the big, giant, 50-60% off, store-wide free shipping, double Patreon points, but only on 50-something items, not.
[03:44:48.717 --> 03:44:51.239]  On every item, because a bunch of these are very close to selling out.
[03:44:51.279 --> 03:45:01.068]  Whether it's Ultimate Krill Oil, Body Turmeric, Brain Force Plus, Knockout Sleep Aid, Turbo Force, 8-Pack Power Stack, it's all 50-60% off, and your purchases make it all possible here.
[03:45:04.375 --> 03:45:07.136]  So let's go to Allen from Ohio.
[03:45:07.296 --> 03:45:08.436]  He wants to talk about DNA Force.
[03:45:08.557 --> 03:45:09.937]  Hi, can you hear me?
[03:45:10.117 --> 03:45:10.897]  Yes, loud and clear.
[03:45:11.097 --> 03:45:11.518]  Oh good.
[03:45:11.698 --> 03:45:13.158]  It's an honor to talk to you guys.
[03:45:13.278 --> 03:45:14.299]  I don't miss the broadcast.
[03:45:14.359 --> 03:45:15.919]  So DNA Force, okay.
[03:45:16.019 --> 03:45:19.420]  I broke my neck 16 years ago, you know, in a skiing accident.
[03:45:19.580 --> 03:45:25.843]  I was paralyzed from the neck down only for a short period of time, like the first hour after the, you know, after the accident.
[03:45:25.903 --> 03:45:29.804]  But I experienced that and I had a knife hardware in my neck and
[03:45:29.804 --> 03:45:30.664]  Yeah, it's like multiple plates.
[03:45:30.804 --> 03:45:33.625]  And anyway, it did all right for like 12, 13 years.
[03:45:33.665 --> 03:45:40.446]  And about two years ago, I started having the most incredible nerve pain down my arms, especially my left arm pulsing.
[03:45:40.506 --> 03:45:41.806]  And you can't imagine the pain.
[03:45:41.826 --> 03:45:43.306]  It was like I had rebroke my neck.
[03:45:43.366 --> 03:45:46.507]  I went and got MRI to see if my hardware was OK.
[03:45:46.547 --> 03:45:49.948]  And I missed the whole process of getting a doctor and everything took a month or two.
[03:45:50.108 --> 03:45:52.468]  And they scheduled me for these pain shots.
[03:45:52.548 --> 03:45:53.868]  They were just going to deaden the nerve.
[03:45:53.988 --> 03:45:54.908]  It was so painful.
[03:45:55.128 --> 03:45:55.809]  I couldn't take it.
[03:45:58.249 --> 03:45:59.070]  We're good to go.
[03:46:17.944 --> 03:46:18.845]  That is amazing.
[03:46:18.905 --> 03:46:19.605]  That is amazing.
[03:46:35.356 --> 03:46:35.856]  You know what?
[03:46:35.876 --> 03:46:40.779]  When I talk about the products, that's one of the things I've always focused on is how well they work.
[03:46:40.959 --> 03:46:43.420]  You know, they actually, they actually work.
