[00:00:20.205 --> 00:00:21.927]  The Alex Jones Show.
[03:15:08.601 --> 03:15:09.742]  Excuse me, it's ma'am.
[03:15:10.243 --> 03:15:13.726]  It is ma'am.
[03:15:13.826 --> 03:15:19.551]  Every time one of these characters has a public temper tantrum, it's a memetic victory for the right.
[03:15:19.652 --> 03:15:28.600]  I mean, when your behavior turns even warmongering neocon Lindsey Graham into based Lindsey Graham, that's when you know you're losing the meme war.
[03:15:28.700 --> 03:15:29.261]  You are gay.
[03:15:29.621 --> 03:15:32.684]  So BuzzFeed, Huffington Post, Vice Journalists,
[03:15:32.884 --> 03:15:37.566]  Instead of relying on your sycophantic, handing-glove circle-jerk with big tech.
[03:15:37.766 --> 03:15:43.368]  Instead of running, whimpering to the Twitter hall monitors every time a meme hurts your feelings.
[03:15:43.488 --> 03:15:46.689]  Instead of trying to censor memes and have their creators banned.
[03:15:46.829 --> 03:15:53.392]  Instead of trying to crap all over fun, like the joyless pearl-clutchers you are, forget Learn to Code.
[03:15:53.952 --> 03:15:56.073]  How about... Learn to Meme?
[03:16:08.951 --> 03:16:12.925]  This isn't worse, because now everybody hears hype and there's thousands of channels and...
[03:16:14.246 --> 03:16:15.566]  This is the channel that's trying to shut down.
[03:16:15.967 --> 03:16:16.927]  This is what they don't want on there.
[03:16:17.067 --> 03:16:18.347]  This is the wild card.
[03:16:18.507 --> 03:16:21.889]  Time and time again, when nobody else is covering it, we're covering it.
[03:16:22.009 --> 03:16:23.469]  It breaks out, and it defeats them.
[03:16:23.669 --> 03:16:27.170]  So, if you want to defeat the globalists, just keep doing what you've already been doing.
[03:16:27.230 --> 03:16:32.552]  Remember that, yeah, you can get censored or banned on YouTube or Twitter or Facebook for promoting it at fullwars.com links.
[03:16:32.592 --> 03:16:33.193]  We make it easier.
[03:16:33.273 --> 03:16:34.173]  Promote a News Wars link.
[03:16:34.253 --> 03:16:36.694]  That doesn't get you banned 10% as much, but who cares?
[03:16:37.054 --> 03:16:39.695]  They built these platforms to get us in there like a web.
[03:16:40.535 --> 03:16:41.976]  So the spiders would have us caught.
[03:16:42.676 --> 03:16:46.478]  They'd come up and say, do what we say or we'll not let you talk to people.
[03:16:47.438 --> 03:16:48.138]  And you go, okay.
[03:16:48.358 --> 03:16:49.439]  And then you tie her in the web.
[03:16:50.259 --> 03:16:52.740]  And then pretty soon it's like, you can't get free now.
[03:16:53.160 --> 03:16:54.621]  Mmm, delicious.
[03:16:55.181 --> 03:16:59.263]  And that's exactly who Jack Dorsey and all these people are.
[03:16:59.523 --> 03:17:04.145]  Smart ass spiders that all screw each other and lie and just, oh yeah.
[03:17:05.804 --> 03:17:08.431]  We've got a Bitcoin pump and dump.
[03:17:08.531 --> 03:17:12.944]  I dumped my stock before it plunged, and now I'm gonna sucker you back in.
[03:17:16.804 --> 03:17:18.885]  Help me so get ready for them.
[03:17:19.426 --> 03:17:20.726]  That's how the spider operates.
[03:17:20.847 --> 03:17:22.528]  We gotta learn to recognize the spider.
[03:17:22.648 --> 03:17:23.908]  It's in love with itself.
[03:17:24.209 --> 03:17:25.529]  It's fallen.
[03:17:25.749 --> 03:17:28.991]  And it's so sure of itself and how it can destroy everything around it.
[03:17:29.031 --> 03:17:30.672]  But we're here to say no.
[03:17:30.893 --> 03:17:39.518]  Info Wars has been chosen out of the spectrum of resistance because it's one of the leading lights.
[03:17:41.104 --> 03:17:42.565]  The spiders don't like light.
[03:17:42.825 --> 03:17:43.386]  They like dark.
[03:17:44.086 --> 03:17:47.168]  And so, if they're able, they believe, to shut us down.
[03:17:47.348 --> 03:17:51.431]  They believe they've killed a major nexus point for human expression and human freedom.
[03:17:51.811 --> 03:17:55.253]  The Lord works in mysterious ways, but I can tell you this.
[03:17:55.454 --> 03:18:07.442]  The fact that we're persecuted shows we're over the target, and we just have to hold on a few more years into the future for things we're going to do that don't just give us the big victories you've already delivered, blisters, by supporting us.
[03:18:07.542 --> 03:18:08.222]  We're all in this together.
[03:18:11.384 --> 03:18:13.605]  Was you mad he's gotta go through a lot easier?
[03:18:13.705 --> 03:18:15.306]  And I realize that's the commitment.
[03:18:15.486 --> 03:18:22.570]  If I'm willing to go all the way, and if you're willing to go all the way, there's gonna be major dividends for our children and for society and culture.
[03:18:22.690 --> 03:18:28.372]  Where, you know, only a billion people are gonna die in this Armageddon instead of like seven billion.
[03:18:29.013 --> 03:18:31.234]  I mean, seriously, like, just kind of choose your adventure.
[03:18:32.034 --> 03:18:39.776]  If we really get involved now and say no to all this up front, then we're going to go through this metamorphosis and it's going to be rough, but it'll be okay.
[03:18:40.556 --> 03:18:45.598]  If we don't, I tell you, it's a very, very hard road we're going down.
[03:18:46.218 --> 03:18:50.499]  And so I would just ask everybody to really search their heart and soul and commit to this fight.
[03:18:50.519 --> 03:18:51.859]  And thank you all for your financial support.
[03:18:52.099 --> 03:18:54.220]  That's Beyond Critical and FullRestore.com.
[03:19:02.555 --> 03:19:09.900]  At InfoWars, we're always looking for the very best, best-selling, highest-rated products that we can then private label and sell.
[03:19:10.240 --> 03:19:23.409]  Well, there is a national company who has FDA approval to sell their wound gel that is the strongest out there, and we private label it, and we sell it for $10 less online than they sell it at CVS and Walgreens.
[03:19:23.609 --> 03:19:28.172]  We also have another product, also produced by the same company, Immune Gargle.
[03:19:28.512 --> 03:19:32.015]  We've been selling a lot of the wound gel and a lot of the Immune Gargle.
[03:19:32.675 --> 03:19:41.300]  We're going to go from full price to 40% off on both of these best-selling products right now at InfoWarsLife.com and InfoWarsTore.com.
[03:19:41.780 --> 03:19:44.121]  This is a limited-time Immune Boost Special.
[03:19:44.141 --> 03:19:51.245]  Get Super Blue, Silver Immune Gargle, and Super Silver Wound Dressing for 40% off at InfoWarsTore.com.
[03:19:51.745 --> 03:19:54.686]  Again, this is a limited-time Immune Boost Special.
[03:19:54.887 --> 03:20:01.390]  Get Super Blue, Silver Immune Gargle, and Super Silver Wound Dressing for 40% off at InfoWarsTore.com.
[03:20:06.244 --> 03:20:08.987]  You're listening to The Alex Jones Show.
[03:20:24.040 --> 03:20:29.705]  You're listening to The Alex Jones Show with Nick Begich.
[03:20:32.877 --> 03:20:37.279]  And welcome back to InfoWars.com, and this is Nick Fegich.
[03:20:37.939 --> 03:21:01.289]  On this Friday, February 8, 2019, in the last hour of the day, you know, just looking at all of the crazy, really crazy news lately in terms of what's been happening, and I want to kind of paint a different picture about governance and politics, because a couple things have jumped out to me recently that really
[03:21:03.090 --> 03:21:12.054]  illustrate sort of the all-time low in which much of governance has fallen.
[03:21:12.354 --> 03:21:13.735]  But I want to start historically.
[03:21:13.755 --> 03:21:21.159]  I want to give a little bit of background on me again, but I want to talk about this kind of overlap of some of the issues from a personal perspective.
[03:21:21.199 --> 03:21:28.362]  My grandparents and my great-grandparents on my mother's side were immigrants coming into the United States.
[03:21:28.402 --> 03:21:32.504]  My grandfather and grandmother on my father's side immigrated from
[03:21:33.284 --> 03:21:37.068]  Southern Europe from Croatia, what was formerly Yugoslavia.
[03:21:37.608 --> 03:21:43.633]  Originally in Croatia, you know, things kind of change around quite a bit in Europe over the decades and even centuries.
[03:21:45.074 --> 03:21:46.776]  But they came here, my grandfather, 1906.
[03:21:47.537 --> 03:21:48.297]  He was 16.
[03:21:48.337 --> 03:21:49.438]  He went to work in the mines.
[03:21:49.498 --> 03:21:50.499]  He built a life here.
[03:21:50.519 --> 03:21:54.703]  And my son kind of brought this to my attention recently.
[03:21:54.723 --> 03:21:57.705]  My oldest son is 43.
[03:21:58.005 --> 03:21:59.507]  And what he said is, you know,
[03:22:00.228 --> 03:22:11.010]  Those early pictures of immigrants, you know, Italian children, Croatian children, Irish children, they were always waving flags, if you ever go back and look.
[03:22:11.230 --> 03:22:18.671]  And the interesting thing is they were generally, almost always, in fact, always, I can't remember otherwise, they were always American flags.
[03:22:19.411 --> 03:22:23.492]  And people were happy, privileged, excited.
[03:22:23.532 --> 03:22:28.213]  Yeah, there's an image up now, you know, excited to come into the United States.
[03:22:28.453 --> 03:22:29.173]  You know, it was like
[03:22:30.886 --> 03:22:39.336]  The golden opportunity of a global lifetime for anyone on the planet a hundred years ago.
[03:22:39.536 --> 03:22:41.258]  People weren't breaking in the back door.
[03:22:42.059 --> 03:22:43.521]  They were coming through Ellis Island.
[03:22:43.561 --> 03:22:49.328]  They were coming in the front door and really proud and privileged to integrate into this culture.
[03:22:51.036 --> 03:22:52.216]  I think of my grandparents.
[03:22:52.436 --> 03:23:02.159]  My grandparents did not speak very good English, but they absolutely forbid their four children from speaking anything but English.
[03:23:02.359 --> 03:23:10.721]  Even though the whole neighborhood, because everyone kind of clustered together from the various countries of people, came from much in the same way they do in immigrant communities today.
[03:23:12.061 --> 03:23:22.584]  But in those days, the children weren't allowed to speak, at least in my dad's household, Serbo-Croatian or Croatian because they were going to be Americans.
[03:23:22.724 --> 03:23:29.846]  Now, my dad grew up and he understood every word of Croatian, but even as an adult, he couldn't speak it because he knew he'd get in trouble for it, you know?
[03:23:29.866 --> 03:23:30.846]  I mean, think about that.
[03:23:32.126 --> 03:23:34.407]  But that's kind of the backdrop of it.
[03:23:34.467 --> 03:23:38.648]  You know, and I think about even the Pledge of Allegiance, you know, Pledge of Allegiance to the flag.
[03:23:40.646 --> 03:23:45.650]  And the United States of America, which is kind of, you know, sort of the foundation of all this.
[03:23:46.311 --> 03:23:53.417]  And then the next line, the last line, you know, for the republic for which it stands, one nation under God, indivisible.
[03:23:53.437 --> 03:24:05.727]  You know, that's kind of interesting when you think of identity politics today and how counter that even runs to that basic pledge of allegiance, you know, indivisible, a nation together, you know.
[03:24:06.705 --> 03:24:07.965]  With liberty and justice.
[03:24:08.125 --> 03:24:08.746]  Really?
[03:24:09.286 --> 03:24:11.006]  Justice for all.
[03:24:11.266 --> 03:24:13.146]  Is that really true today?
[03:24:13.306 --> 03:24:14.127]  Justice for all?
[03:24:14.187 --> 03:24:15.087]  I mean, think about it.
[03:24:16.427 --> 03:24:29.830]  In the court system, if it's a criminal matter or a civil matter, like what Alex is facing right now, it's a million-dollar equation to have justice for the very foundation of what we are as Americans.
[03:24:29.910 --> 03:24:31.270]  The right to free speech.
[03:24:32.211 --> 03:24:34.171]  The First Amendment right to free speech.
[03:24:35.054 --> 03:24:50.106]  You know, when I think about all this and the backdrop of the nonsense about immigration and leadership, and I think about my own family's history, you know, my dad was born during the Depression years.
[03:24:50.747 --> 03:24:58.313]  And, you know, so here you are, you arrive as an immigrant, you're working underground mines, you're making in those days a dollar a day, which was great.
[03:24:58.333 --> 03:25:02.476]  I mean, he had a chance, you know, he built this house with his hands on
[03:25:03.878 --> 03:25:07.320]  Property owned by the mining company, which later became USS Steel.
[03:25:07.380 --> 03:25:10.722]  In fact, up until he died, he was on that property.
[03:25:10.762 --> 03:25:16.345]  When he died, they tore down his house, the last house standing, because it was mining property, after all.
[03:25:16.385 --> 03:25:17.326]  He never even owned it.
[03:25:18.146 --> 03:25:19.747]  And he lived into his 90s.
[03:25:20.147 --> 03:25:21.988]  You know, he lived 80 years in the United States.
[03:25:23.089 --> 03:25:27.211]  But when I think about all that, you know, my dad grew up proud to be an American.
[03:25:27.251 --> 03:25:28.132]  He loved history.
[03:25:28.172 --> 03:25:29.232]  He was a very brilliant guy.
[03:25:31.067 --> 03:25:34.369]  In European history, Russian history, American history, those were his specialties.
[03:25:34.429 --> 03:25:45.076]  And he loved the idea of governance, the idea of him being born here, first generation, the idea that he could actually make a difference in the world, do something in the world.
[03:25:45.156 --> 03:25:53.881]  And he left Minnesota where he lived in his early 20s, moved to Alaska, which was truly a frontier place in the mid-50s.
[03:25:53.921 --> 03:25:57.784]  This was a rough place to land.
[03:25:58.647 --> 03:26:03.192]  And he landed here the next year, brought my mother up a few years before statehood.
[03:26:03.232 --> 03:26:08.858]  And then my dad, six children, my dad and mom, six children were born here in Alaska.
[03:26:09.338 --> 03:26:12.041]  I went, it was still a territory, my sister also.
[03:26:12.714 --> 03:26:18.458]  You know, and we watched this place change and grow, and the governance of Alaska was so different then, you know?
[03:26:18.498 --> 03:26:29.045]  I mean, there were Republicans and Democrats, and people fought like crazy over foundational issues like a state constitution, like how the government was going to be constructed, you know?
[03:26:29.365 --> 03:26:31.026]  We were the last group to do this.
[03:26:31.106 --> 03:26:40.292]  My generation literally grew up in that environment, the environment of a frontier state within a frontier nation.
[03:26:41.193 --> 03:26:54.424]  We were the last to hang on to the foundation of our value system, which has been a big part of my private conversations these days, because that's what should drive government.
[03:26:55.364 --> 03:27:01.930]  That's what should drive the legacy that we're going to leave behind for our grandchildren and children.
[03:27:03.891 --> 03:27:12.624]  Good governance is what it was about in my father's day, and I'm going to dedicate this entire Friday afternoon to this because
[03:27:13.505 --> 03:27:14.926]  It is what it's about.
[03:27:15.106 --> 03:27:19.029]  You know, when I think back again on my dad, you know, he started as a school teacher.
[03:27:19.069 --> 03:27:22.251]  My dad couldn't afford to go to college, all right, for four years.
[03:27:22.771 --> 03:27:28.095]  So he had to get a four-year degree in two years because that's what he could afford, and that's what he did.
[03:27:28.675 --> 03:27:37.581]  He doubled the load, finished top of his class, a four-year degree at 20, and started teaching.
[03:27:37.982 --> 03:27:39.643]  And he came to Alaska,
[03:27:40.063 --> 03:27:43.685]  He was at first, he worked as a inspector on federal projects.
[03:27:43.705 --> 03:27:44.685]  There's an image of my dad.
[03:27:44.785 --> 03:27:45.725]  He died actually at 40.
[03:27:46.606 --> 03:27:48.407]  I've outlived him now by 20 years.
[03:27:49.987 --> 03:27:54.989]  But when I look at dad, you know, his history here, he came up pretty simple guy, you know.
[03:27:55.530 --> 03:28:01.552]  And then he became, after being a federal inspector, as long as he could stomach it until he could get a teaching job, he went into teaching.
[03:28:01.912 --> 03:28:05.354]  He then was a boys counselor when they segregated boys and girls counselors.
[03:28:06.334 --> 03:28:07.175]  He was then a principal.
[03:28:08.735 --> 03:28:11.757]  And then a superintendent of schools at 26 years old.
[03:28:12.797 --> 03:28:16.279]  And then from there, the State Senate, and then on to the United States Congress.
[03:28:17.139 --> 03:28:21.041]  And in all of that, he dealt with a lot of fights, a lot of things.
[03:28:21.081 --> 03:28:26.483]  They tried to stomp him down in so many ways because Dad believed in government.
[03:28:26.563 --> 03:28:30.745]  He believed in government of the people, by the people, and for the people.
[03:28:31.226 --> 03:28:36.048]  He grew up dirt poor like a lot of people have in this country and understood
[03:28:36.608 --> 03:28:41.215]  What it was to struggle, what it was to build, and what it was to be proud of the country that you're in.
[03:28:41.616 --> 03:28:42.837]  We're headed into the break.
[03:28:42.917 --> 03:28:44.139]  This is Dr. Nick Begich.
[03:28:44.199 --> 03:28:48.866]  We're in InfoWars, and we are in the InfoWars in the 21st century.
[03:28:48.906 --> 03:28:52.612]  This is Dr. Nick Begich, and we'll be right back after these brief messages.
[03:29:02.225 --> 03:29:10.771]  At InfoWars, we're always looking for the very best, best-selling, highest-rated products that we can then private label and sell.
[03:29:11.111 --> 03:29:24.260]  Well, there is a national company who has FDA approval to sell their wound gel that is the strongest out there, and we private label it, and we sell it for $10 less online than they sell it at CVS and Walgreens.
[03:29:24.480 --> 03:29:29.024]  We also have another product also produced by the same company, Immune Gargle.
[03:29:29.364 --> 03:29:32.867]  We've been selling a lot of the Wound Gel and a lot of the Immune Gargle.
[03:29:33.547 --> 03:29:42.114]  We're going to go from full price to 40% off on both of these best-selling products right now at InfluenceLife.com and InfluenceTour.com.
[03:29:42.654 --> 03:29:44.976]  This is a limited-time Immune Boost Special.
[03:29:45.016 --> 03:29:52.124]  Get Super Blue, Silver Immune Gargle, and Super Silver Wound Dressing for 40% off at InfoWarstore.com.
[03:29:52.604 --> 03:29:55.547]  Again, this is a limited-time Immune Boost Special.
[03:29:55.747 --> 03:30:02.254]  Get Super Blue, Silver Immune Gargle, and Super Silver Wound Dressing for 40% off at InfoWarstore.com.
[03:30:05.325 --> 03:30:08.767]  I cannot say enough nice things about Super Male Vitality right here.
[03:30:09.067 --> 03:30:10.408]  I actually have three of them on my desk.
[03:30:10.448 --> 03:30:11.268]  This is my favorite.
[03:30:11.288 --> 03:30:13.850]  It's heartbreaking that it's going away, I really think.
[03:30:14.230 --> 03:30:15.130]  I mean, really, it's true.
[03:30:15.190 --> 03:30:18.212]  Ever since I've tried these two here, I've also got another one sitting here.
[03:30:18.372 --> 03:30:20.333]  Alpha Power, Super Male Vitality.
[03:30:20.433 --> 03:30:23.375]  They have given me the energy that I did not have.
[03:30:23.395 --> 03:30:27.317]  I mean, my God, I didn't realize how little I was doing before with these two here.
[03:30:27.657 --> 03:30:30.558]  I have the energy to go to the gym at the end of a long day of working.
[03:30:30.578 --> 03:30:33.298]  At the end of doing a broadcast, I have the energy to go to a gym.
[03:30:33.378 --> 03:30:36.879]  And frankly, I really think this is better than anything you're going to get in the store.
[03:30:36.919 --> 03:30:37.679]  It's heartbreaking.
[03:30:37.719 --> 03:30:39.960]  The super male vitality is about to go away.
[03:30:40.000 --> 03:30:43.500]  And again, it's just because you can't find the herbs and you don't want to sell us crap.
[03:30:43.540 --> 03:30:44.640]  But that's what it's all about.
[03:30:44.661 --> 03:30:45.861]  This is the real deal.
[03:30:45.901 --> 03:30:50.622]  You take two droplets of this a couple of times a day and all of a sudden it's like, whoa, I'm a man again.
[03:30:50.882 --> 03:30:56.023]  I have all the power that a steady diet of soy fed through government schools robbed me of.
[03:30:56.083 --> 03:30:56.683]  It's back.
[03:30:57.083 --> 03:30:59.725]  So between that, I've got my X2 right here.
[03:30:59.865 --> 03:31:04.669]  Everything else I've tried, I have a filter in my house, a water filter I just bought for my family.
[03:31:04.789 --> 03:31:07.111]  Everybody loves everything in the Infowar store.
[03:31:07.251 --> 03:31:08.852]  Everything is very reasonably priced.
[03:31:08.972 --> 03:31:10.053]  You're supporting the show.
[03:31:10.093 --> 03:31:11.354]  You're supporting the Infowar.
[03:31:11.454 --> 03:31:14.576]  And really, as conservatives, who are you going to give your money to?
[03:31:14.636 --> 03:31:20.000]  Are you going to go to the supplement store and give it to somebody who probably advertises on Roku?
[03:31:20.120 --> 03:31:22.602]  Or are you going to give your money directly to Alex Jones?
[03:31:22.682 --> 03:31:23.943]  It's an easy choice, I think.
[03:31:24.003 --> 03:31:29.765]  These are exciting times we live in, and yes, super male vitality or female vitality is an aging process.
[03:31:29.825 --> 03:31:30.485]  It's cold-pressed.
[03:31:30.585 --> 03:31:36.048]  It takes three to four times more of the herbs to do it, and it's super, super strong for libido, stamina, energy.
[03:31:36.128 --> 03:31:41.890]  When I first heard about it like six, seven years ago that was being developed, and I actually tried it, I was like, okay, this is actually works.
[03:31:42.090 --> 03:31:46.193]  But I mean, I lost 60, 70 pounds with the X2 and with the SuperMetal Vitality.
[03:31:46.293 --> 03:31:48.355]  I've gained a few pounds back because I barely work out anymore.
[03:31:48.435 --> 03:31:54.619]  And if I wasn't taking it and wasn't taking the X2 and X3, I would definitely be pushing 300 pounds right now.
[03:31:54.879 --> 03:31:59.723]  So get your SuperMetal Vitality, the final run, unless me squeezing them makes me win out on the prize.
[03:31:59.803 --> 03:32:01.044]  So get it today while you still can.
[03:32:05.928 --> 03:32:11.332]  When we go off to war, when we exercise our rights,
[03:32:14.369 --> 03:32:16.591]  When we soar to our greatest heights.
[03:32:17.191 --> 03:32:21.034]  When we mourn and pray.
[03:32:23.957 --> 03:32:25.498]  When our neighbors are at risk.
[03:32:27.780 --> 03:32:29.722]  When our nation is threatened.
[03:32:31.783 --> 03:32:33.905]  There's someone to gather the facts.
[03:32:36.147 --> 03:32:37.188]  To bring you the story.
[03:32:39.930 --> 03:32:41.051]  No matter the cost.
[03:32:43.635 --> 03:32:47.078]  This is why so many people can't stand the mainstream media.
[03:32:47.599 --> 03:32:49.580]  Because knowing empowers us.
[03:32:51.162 --> 03:32:53.084]  Knowing helps us decide.
[03:32:54.505 --> 03:32:58.789]  Knowing keeps us free.
[03:33:06.135 --> 03:33:08.758]  You're listening to the Alex Jones Show.
[03:33:23.399 --> 03:33:31.027]  The Alex Jones Show, because there is a war on, for your mind, with Nick Begich.
[03:33:35.672 --> 03:33:42.179]  And welcome back to this fourth hour of the Alex Jones Show, InfoWars.com.
[03:33:42.199 --> 03:33:43.381]  This is Nick Begich.
[03:33:44.001 --> 03:33:44.282]  Today
[03:33:45.163 --> 03:33:56.119]  Coming into this, you know, talking about my own personal family history and the backdrop of the immigration issues on governance, on discourse, if you will, within the country right now.
[03:33:58.146 --> 03:34:01.949]  You know, this is not a dignified discourse on any level.
[03:34:01.989 --> 03:34:10.477]  You know, my dad, again, and going back to my dad, a student of history, American history, Russian history, and European history, my dad was a genius, encyclopedic.
[03:34:10.937 --> 03:34:20.105]  He could rattle off the history of these countries going back centuries, and the details, and the politics, all the way up into the current frame and the overlaps.
[03:34:20.145 --> 03:34:20.826]  That's just the way
[03:34:21.466 --> 03:34:31.710]  He approached things, and he was the ability, multi-interested background, much in the same way as my brothers and sisters and I have developed over the years.
[03:34:31.770 --> 03:34:43.014]  But when you think about the mindset was this was the nation of total opportunity, the one oasis on the planet for freedom and liberty and justice.
[03:34:43.414 --> 03:34:43.994]  We're good to go.
[03:35:04.623 --> 03:35:25.401]  Adults would have over the radio broadcasts of the latest news and he would listen carefully and he kept detailed maps during World War II where we were and where the Axis and the Allies had moved in combat and so on both in the Pacific and in Europe and he followed all of that and it was part of the dialogue among people.
[03:35:25.421 --> 03:35:30.486]  A real conversation was happening among the people.
[03:35:31.445 --> 03:35:34.128]  For the people, by the people, of the people.
[03:35:34.168 --> 03:35:38.312]  That's the way my father grew up, understanding governance.
[03:35:38.333 --> 03:35:39.314]  And that's the way I grew up.
[03:35:39.694 --> 03:35:43.498]  And my children grow up, and my grandchildren now are growing.
[03:35:43.979 --> 03:35:53.649]  And as I look at that multi-generational overlay of what the American value system was based on, this is what we're losing presently.
[03:35:55.060 --> 03:36:04.406]  I have a couple of video clips that I pulled recently and asked the guys in the team to pull together of Nancy Pelosi, the leader of the Democratic Party.
[03:36:04.726 --> 03:36:06.528]  Now, let me roll back a little bit further.
[03:36:06.568 --> 03:36:23.439]  Now, when my dad was in the Congress in the early 70s before he disappeared, and without getting into that history today, but when he disappeared off the face of the earth, Don Young came in in a special election, Don Young, who is the longest living, longest in history serving United
[03:36:23.439 --> 03:36:23.519]  Yes.
[03:36:43.800 --> 03:36:45.121]  And I don't pick on people.
[03:36:45.161 --> 03:36:46.262]  That is not who I am.
[03:36:46.382 --> 03:36:59.672]  But I've got to say, the words coming out, the ideas that are being expressed by Nancy Pelosi in the next video clip, which deals with the concept of government, you know, in terms of how do you manipulate the news?
[03:36:59.752 --> 03:37:02.354]  How do you create the news, if you will?
[03:37:02.394 --> 03:37:06.717]  And it's a thing she ran that ran actually on C-SPAN and
[03:37:08.027 --> 03:37:09.167]  No, let's just run the clip.
[03:37:09.227 --> 03:37:10.368]  I mean, let's hear it.
[03:37:10.408 --> 03:37:13.609]  Let's go, guys, if you have that ready and we can run it.
[03:37:13.629 --> 03:37:16.370]  It's self-fulfilling.
[03:37:16.630 --> 03:37:19.871]  You demonize and then you... We call it the wrap-up smear.
[03:37:20.231 --> 03:37:22.672]  If you want to talk politics, it's called the wrap-up smear.
[03:37:22.952 --> 03:37:26.673]  You smear somebody with falsehoods and all the rest.
[03:37:27.645 --> 03:37:28.807]  And then you merchandise it.
[03:37:29.728 --> 03:37:35.215]  And then you write it, and they'll say, see it's reported in the press that this, this, this, and this.
[03:37:35.976 --> 03:37:39.761]  So they have that validation that the press reported the smear.
[03:37:40.562 --> 03:37:41.824]  And then it's called the wrap-up smear.
[03:37:41.884 --> 03:37:46.009]  Now I'm going to merchandise the press's report on the smear that we made.
[03:37:47.751 --> 03:37:48.572]  Now get that.
[03:37:49.052 --> 03:37:56.496]  I'm going to merchandise the lie that we created, that then we make into the news, is what Nancy Pelosi is saying.
[03:37:56.856 --> 03:38:03.741]  And then once it's a news story, we point at it like it's a factual story, and then just reiterate it over and over again.
[03:38:03.781 --> 03:38:05.462]  This is called propaganda.
[03:38:05.502 --> 03:38:11.165]  This is what Adolf Hitler invented in the 1930s and was the master of.
[03:38:12.339 --> 03:38:18.146]  That kind of thinking and what Nancy Pelosi refers to this as a tactic.
[03:38:19.508 --> 03:38:25.415]  A tactic to be applied for a government of the people, by the people, and for the people.
[03:38:26.856 --> 03:38:28.619]  Are you kidding me?
[03:38:29.970 --> 03:38:44.776]  My father, my grandfather, my great-grandfather are rolling over in their graves along with the founders of this nation right now, listening to that as a value statement.
[03:38:45.316 --> 03:38:53.819]  Forget about the words, forget about the whole idea that, okay, that's the Speaker of the United States House of Representatives.
[03:38:55.123 --> 03:38:59.995]  A position that should be respected and respectable.
[03:39:01.639 --> 03:39:04.546]  And what are we hearing from the speaker?
[03:39:06.067 --> 03:39:14.971]  That a tactic of lying is the way of the world, and what she teaches other Democrats as their leader in the U.S.
[03:39:15.011 --> 03:39:15.332]  House.
[03:39:15.832 --> 03:39:23.156]  And this should be an affront to every citizen, regardless of your political party, in this country.
[03:39:23.696 --> 03:39:27.958]  This is not what this nation is about.
[03:39:29.279 --> 03:39:34.081]  Lying and manipulating, and how is that expressed in the last administration?
[03:39:34.986 --> 03:39:40.408]  You know, the travel for torture programs run both under Obama and his predecessor.
[03:39:40.549 --> 03:39:42.930]  Oh, we're not going to do every kind of torture.
[03:39:42.970 --> 03:39:43.890]  We'll have some new ones.
[03:39:44.510 --> 03:39:45.571]  But, you know, think about it.
[03:39:46.191 --> 03:39:49.653]  Blackmail, extortion, regime change.
[03:39:49.713 --> 03:39:51.433]  These are not American ideas.
[03:39:51.453 --> 03:39:58.296]  These are modern ideas put forward by somebody other than you and me as average citizens.
[03:39:58.837 --> 03:40:02.118]  We have been hijacked in the very leadership of these parties.
[03:40:02.738 --> 03:40:03.699]  Think they know
[03:40:04.545 --> 03:40:09.747]  Better and believe that we are so stupid that we can just be manipulated.
[03:40:09.908 --> 03:40:14.570]  There's another segment I want to run and it was during the budget conference recently in December.
[03:40:15.710 --> 03:40:23.794]  Owen and I were on talking about this but I want to run this segment on the budget and the idea of transparency as we talk about our government today.
[03:40:25.055 --> 03:40:25.895]  Can we roll that guys?
[03:40:27.346 --> 03:40:32.373]  I'm coming in in good faith to negotiate with you about how we can keep the government open.
[03:40:32.754 --> 03:40:35.839]  We're going to keep it open if we have border security.
[03:40:35.879 --> 03:40:38.442]  If we don't have border security, Chuck, we're not going to keep it open.
[03:40:38.523 --> 03:40:39.043]  I'm with you.
[03:40:39.164 --> 03:40:40.365]  We are going to have border security.
[03:40:40.385 --> 03:40:43.089]  And it's the same way you're bragging about what has been done.
[03:40:44.185 --> 03:40:47.747]  We want to do the same thing we did last year, this year.
[03:40:47.807 --> 03:40:48.787]  That's our proposal.
[03:40:48.967 --> 03:40:52.429]  If it's good then, it's good now, and it won't shut down the government.
[03:40:52.449 --> 03:40:55.070]  Chuck, we can build a much bigger section with more money.
[03:40:55.090 --> 03:40:56.851]  Let's debate in private, okay?
[03:40:56.931 --> 03:41:00.653]  Yeah, let's debate in private.
[03:41:00.693 --> 03:41:02.634]  We need border security.
[03:41:02.654 --> 03:41:04.414]  I think we all agree that we need border security.
[03:41:05.915 --> 03:41:06.856]  Now, listen to that.
[03:41:06.916 --> 03:41:08.336]  Let's do this in private.
[03:41:08.456 --> 03:41:09.877]  Let's do this in private.
[03:41:10.811 --> 03:41:15.474]  Schumer saying and Pelosi's echoing, let's do this in private.
[03:41:15.954 --> 03:41:24.219]  Let's take the people's business and shove it in a closet and light up the cigars and make the deal and ha ha ha.
[03:41:25.360 --> 03:41:27.621]  Screw America, that's what they're saying.
[03:41:29.463 --> 03:41:31.584]  That is what is being said here.
[03:41:31.784 --> 03:41:34.825]  It is about let's all hide in the closet.
[03:41:34.865 --> 03:41:35.806]  What is Donald Trump saying?
