[00:00:04.623 --> 00:00:04.745]  Okay.
[03:17:27.860 --> 03:17:29.060]  That's why I like to use a blender.
[03:17:35.506 --> 03:17:36.586]  Again, I love it with milk.
[03:17:37.587 --> 03:17:38.727]  Just bang this baby back.
[03:17:38.747 --> 03:17:45.911]  Mmm.
[03:17:46.011 --> 03:17:47.151]  Nothing like it for a meal replacement.
[03:17:47.171 --> 03:17:48.832]  It's way beyond any way you've ever had.
[03:17:48.852 --> 03:17:55.015]  Again, it's got the essence of the bones, the chaga mushroom, the turmeric, a bunch of other incredible stuff.
[03:17:55.495 --> 03:17:58.176]  This is what fuels patriots.
[03:17:58.196 --> 03:17:59.837]  This is what fuels people that really want to be healthy.
[03:17:59.857 --> 03:18:02.118]  It's ultimate bone broth at InFootwearLife.com.
[03:18:06.892 --> 03:18:08.834]  The dodo is an extinct bird.
[03:18:09.134 --> 03:18:12.038]  Big, fat, juicy, delicious birds the size of a turkey.
[03:18:12.178 --> 03:18:13.299]  They never had a predator.
[03:18:13.319 --> 03:18:15.982]  There weren't any wolves, there weren't any foxes, there weren't any dogs.
[03:18:16.002 --> 03:18:18.044]  There's nothing but these birds running around on this island.
[03:18:18.244 --> 03:18:22.609]  And within just a few years of sailors finding the island, whaling ships would go stop there.
[03:18:23.630 --> 03:18:27.253]  They just walk up with a boar and just club him in the head and eat him.
[03:18:27.273 --> 03:18:28.254]  Big ol' fat juicy meal.
[03:18:28.394 --> 03:18:31.017]  So the dodo... People call people a dodo.
[03:18:31.037 --> 03:18:33.899]  They're stupid and don't care about themselves and fall off the edge of a cliff.
[03:18:33.919 --> 03:18:34.360]  They're stupid.
[03:18:34.420 --> 03:18:36.401]  But it was they'd never seen humans.
[03:18:36.441 --> 03:18:37.642]  They'd never had a predator.
[03:18:37.662 --> 03:18:38.984]  They had no fear.
[03:18:39.064 --> 03:18:40.165]  Well, let me tell you something.
[03:18:40.185 --> 03:18:42.807]  If I was a chicken, I'm running around like my head's cut off.
[03:18:42.967 --> 03:18:44.048]  And you know why I feel like that?
[03:18:44.108 --> 03:18:44.728]  Why I'm pissed?
[03:18:44.928 --> 03:18:47.050]  Because my instincts are lined up and normal.
[03:18:47.130 --> 03:18:48.251]  We have world government.
[03:18:48.291 --> 03:18:50.533]  We have Democrats saying they're killing babies after they're born.
[03:18:50.613 --> 03:18:52.594]  We have sex education to five-year-olds.
[03:18:52.694 --> 03:18:55.596]  We have total evil Hollywood demoralizing us.
[03:18:55.656 --> 03:18:56.817]  They attack on the family.
[03:18:56.917 --> 03:18:57.658]  All these lies.
[03:18:57.798 --> 03:19:02.321]  We have criminal collapse news networks calling anyone that doesn't submit to them Nazis.
[03:19:02.461 --> 03:19:06.324]  And then using their fake claim that you're a Nazi to have your bank accounts taken.
[03:19:06.404 --> 03:19:07.365]  That's what the Nazis did.
[03:19:07.505 --> 03:19:10.868]  And as a man, I become physically angry at this point.
[03:19:11.288 --> 03:19:13.450]  You don't fundamentally get pissed at that.
[03:19:13.550 --> 03:19:14.571]  You're a dodo bird.
[03:19:14.752 --> 03:19:15.953]  Folks, I'm not a dodo bird.
[03:19:16.073 --> 03:19:17.615]  And I'm not gonna compare myself to an eagle.
[03:19:17.735 --> 03:19:19.897]  Let me just compare myself to a chicken.
[03:19:20.237 --> 03:19:23.340]  Chicken sees a hawk fly over, that chicken runs for the bushes.
[03:19:24.261 --> 03:19:27.184]  That chicken goes... To tell others, hey...
[03:19:27.805 --> 03:19:29.607]  The hawk that eats this, he just flew over.
[03:19:29.828 --> 03:19:34.853]  You see, the Dodos were on that island for probably millions of years and nothing ever ate them.
[03:19:34.874 --> 03:19:37.236]  At least hundreds of thousands, so they didn't have a race memory.
[03:19:37.316 --> 03:19:44.565]  But you can take a chicken or any other creature that's ever been around predators and they know about predators, they know what they look like, even though
[03:19:51.155 --> 03:19:54.617]  You're listening to the Alex Jones Show!
[03:20:24.742 --> 03:20:30.358]  You're listening to The Alex Jones Show with Nick Baggage.
[03:20:36.335 --> 03:20:41.637]  And welcome back to InfoWars.com.
[03:20:41.697 --> 03:20:42.937]  And this is Nick Begich.
[03:20:42.997 --> 03:20:48.999]  And, you know, listening to the program today, you know, a lot of different topics were touched upon.
[03:20:49.039 --> 03:20:58.102]  And those that are watching, the images in the background now are ones I sent down that I've shot in various locations here in Alaska.
[03:20:59.263 --> 03:21:06.187]  So you'll get the authentic neck baggage view of some of the more beautiful places here in our state.
[03:21:06.207 --> 03:21:13.392]  In fact, well, before I came on, we were talking about a little bit about Alaska to one of the guys producing the program.
[03:21:13.612 --> 03:21:17.895]  Connor, I appreciate your work today and everyone there at InfoWars.
[03:21:18.935 --> 03:21:21.678]  But you know, it's springtime actually in Alaska.
[03:21:21.698 --> 03:21:27.222]  The leaves are just coming out in Anchorage and I was joking about spring break here in March.
[03:21:27.302 --> 03:21:27.923]  Kind of a joke.
[03:21:28.003 --> 03:21:31.966]  It's like a winter number two break.
[03:21:32.767 --> 03:21:39.893]  But in any case, Alaska really a wonderful place and the images you're looking at are our summer images.
[03:21:40.033 --> 03:21:46.799]  If you can see us online, you know, when you and some of the glacial shots and some of those classic sort of Alaska images.
[03:21:47.549 --> 03:21:58.913]  But you know, I think about this place, Alaska, and my father, who first came here in the 1950s, the early 50s, before statehood, when it was still a territory.
[03:21:59.433 --> 03:22:02.375]  And my dad, he was a first generation American.
[03:22:02.415 --> 03:22:07.677]  You know, we've been talking a bit about immigration today and the border and the need to secure the border.
[03:22:07.737 --> 03:22:16.700]  And I certainly favor that concept coming from an immigrant background that came in the front door, which I think is the appropriate way to enter.
[03:22:17.652 --> 03:22:35.973]  The country and you know, and I'm thinking about all this today and in terms of my travels around the world sort of where I go and what I see and the invasion going on at our southern border from Latin America and the variances in Latin countries.
[03:22:35.993 --> 03:22:38.336]  I mean, because there's a big difference, you know, you can't just lump
[03:22:39.182 --> 03:22:40.042]  Everyone together.
[03:22:40.082 --> 03:22:41.443]  They're very different cultures.
[03:22:41.643 --> 03:22:46.765]  Every country I've ever been to in Latin America and I've been in South America.
[03:22:46.785 --> 03:22:51.327]  I've been to Brazil and I've been to Ecuador and Peru and Colombia and Venezuela.
[03:22:52.688 --> 03:22:55.889]  I've been in Central America, El Salvador.
[03:22:56.570 --> 03:22:58.691]  I've been to Costa Rica.
[03:22:59.191 --> 03:23:01.152]  I've been to most of the Caribbean.
[03:23:01.172 --> 03:23:08.355]  I've been Columbia, you know, a lot of all of the Caribbean except for Cuba.
[03:23:10.217 --> 03:23:17.585]  In the Dominican, I haven't been, but you know, so traveling around that part of the world, there are some very big differences.
[03:23:18.226 --> 03:23:25.474]  You can't lump them all together, you know, and when you start to look at the differences culturally and you ask, why are people running away?
[03:23:26.583 --> 03:23:34.070]  And why is our government supporting really corrupt governments where these people are running away in the way that they are?
[03:23:34.590 --> 03:23:51.966]  You know, you go back in time to different periods in American history when people were like leaving Ireland and coming to the United States because of the potato famine and things that drove people in the 1800s to leave there and then later people in the Baltic countries leaving for various reasons.
[03:23:52.646 --> 03:23:59.949]  But really the big reasons were economic, weren't they?
[03:24:00.489 --> 03:24:01.050]  From Europe.
[03:24:01.110 --> 03:24:02.630]  You couldn't own enough land.
[03:24:02.670 --> 03:24:04.811]  It was poor agriculturally in Ireland.
[03:24:04.831 --> 03:24:07.372]  A lot of Europe you couldn't own land.
[03:24:07.412 --> 03:24:08.973]  Land was out of the question.
[03:24:09.013 --> 03:24:11.094]  Where you could, you just had no way to make the money.
[03:24:12.546 --> 03:24:22.291]  You know, I mean, it was still locked a hundred years ago, really, at a lot of sort of the two classes of population.
[03:24:22.331 --> 03:24:29.794]  America offered a middle class opportunity where you could come in dirt poor and build something and do something and create something here.
[03:24:30.694 --> 03:24:40.060]  And the door was open, and we welcomed people in the front door, not running through our borders playing games with the law, but honoring the law.
[03:24:40.120 --> 03:24:41.981]  You know, I looked up a couple things in my
[03:24:42.853 --> 03:24:50.057]  Family's Archive in advance of the program and, you know, and I've had the opportunity to even travel back to where my grandfather came from.
[03:24:50.117 --> 03:24:59.643]  And in the last program I did, we got into a little bit of this discussion about the concept of multi-generational memory in terms of values and what that represents.
[03:25:00.343 --> 03:25:02.865]  And, you know, I'm 60 now.
[03:25:02.885 --> 03:25:04.205]  I may not look it, but I'm 60.
[03:25:05.846 --> 03:25:12.150]  And I knew my great grandmother, who is my grandchildren's great, great, great grandmother.
[03:25:12.924 --> 03:25:23.632]  So that's a lot of generations, you know, of spanning an understanding of our history as a family, but also our history within the culture of the United States.
[03:25:24.753 --> 03:25:39.524]  And then having the opportunity to travel out of the United States to where my grandfather came from in Croatia, and maybe with the guys in the booth can get a map of Southern Europe, the Mediterranean, and show Croatia across from Italy.
[03:25:40.024 --> 03:25:41.425]  And it's a very small country.
[03:25:41.445 --> 03:25:57.540]  It was part of Yugoslavia before the, you know, back in time when my grandfather left, and then it became Yugoslavia, the merger of a bunch of those states, and later then broken back up in the 93 wars.
[03:25:57.620 --> 03:26:04.546]  And my son and I, together with one of my business partners and my cousin from Croatia, my oldest son Nicholas,
[03:26:05.467 --> 03:26:06.888]  He's 41 this year.
[03:26:07.509 --> 03:26:17.418]  He's got offices in Zagreb, actually, along with Chicago and Chennai, India, and here in Anchorage.
[03:26:18.599 --> 03:26:24.305]  But in Croatia, I had the opportunity to travel back to the village my grandfather
[03:26:25.817 --> 03:26:26.938]  And it hasn't changed.
[03:26:28.020 --> 03:26:30.663]  He left in 1906 and it hasn't changed since.
[03:26:30.703 --> 03:26:31.344]  He was born in 1890.
[03:26:32.785 --> 03:26:42.436]  I remember as a kid talking to him, he watched the whole industrial age move into what now and things I've reported on is the technocracy.
[03:26:42.517 --> 03:26:45.220]  He watched it from the automobile, the beginning of the airplane,
[03:26:46.221 --> 03:26:51.765]  He walked from central Croatia from his village to a place called Dubrovnik on the coast.
[03:26:52.666 --> 03:27:00.593]  I visited those places and visited my cousins living on the same farm that my grandfather left in 1906.
[03:27:02.094 --> 03:27:13.964]  And just as poor, making the equivalent of about $130 a month for a household of six, and largely agricultural still, you know, growing and raising
[03:27:14.617 --> 03:27:30.038]  Most of their own food and creating their own heat through wood fired wood stoves, you know, the same way I was living for a number of years here in Alaska in the wilderness, pretty remote, but still on a road system.
[03:27:30.479 --> 03:27:31.100]  Croatia.
[03:27:31.932 --> 03:27:38.157]  Still is very similar to where it was when my grandfather left.
[03:27:38.657 --> 03:27:39.478]  Why did he leave?
[03:27:39.518 --> 03:27:41.760]  He left because there was opportunity in the United States.
[03:27:41.780 --> 03:27:44.842]  He came here, he had nothing, he worked hard.
[03:27:44.862 --> 03:27:52.528]  I mean, he was a laborer with no English, worked his way in the mines in Minnesota, northern Minnesota.
[03:27:54.424 --> 03:28:04.359]  Raised four children and then my father left in the 1950s, came to Alaska, became a state senator, a superintendent of schools, teacher, and later a U.S.
[03:28:04.399 --> 03:28:05.621]  congressman.
[03:28:05.681 --> 03:28:07.083]  First generation American.
[03:28:07.144 --> 03:28:08.566]  So, you know, when I think about
[03:28:09.486 --> 03:28:27.210]  Immigration, it's not very far removed from me and certainly not removed from my memory talking to my grandfather who spoke broken English about what it was like to come here and leave the country where he was born and then to travel back there with my oldest son.
[03:28:27.250 --> 03:28:30.491]  My grandfather never went back and he fully integrated.
[03:28:30.511 --> 03:28:32.832]  In fact, he did not allow in his household.
[03:28:32.912 --> 03:28:34.912]  People didn't in those days.
[03:28:35.972 --> 03:28:37.393]  They didn't allow you to speak
[03:28:39.264 --> 03:28:39.985]  Okay, so
[03:29:04.497 --> 03:29:09.360]  Casey, I'm sure it's wishful thinking you're saying, Tyra comes right from nowhere, is he on turbo force?
[03:29:09.841 --> 03:29:13.984]  Which is an amazing pre-workout and long-term energy system, unlike any other.
[03:29:14.584 --> 03:29:16.906]  Or Tyra Woods isn't actually taking turbo force, is he?
[03:29:17.126 --> 03:29:18.867]  That's a good idea though, I should try to send him some.
[03:29:19.327 --> 03:29:21.709]  I'm not entirely sure, but when I was watching the man
[03:29:21.909 --> 03:29:22.890]  I'll have to try to find out.
[03:29:22.990 --> 03:29:23.130]  I know.
[03:29:23.150 --> 03:29:26.071]  I've been told by multiple folks that are friends with him.
[03:29:26.091 --> 03:29:28.773]  He's a listener, but I don't really worry about stuff like that.
[03:29:28.793 --> 03:29:29.513]  But that's great.
[03:29:29.533 --> 03:29:30.033]  Who knows?
[03:29:30.073 --> 03:29:31.474]  He might be on Turbo Force.
[03:29:31.494 --> 03:29:31.834]  Who knows?
[03:29:44.161 --> 03:29:50.225]  Well, last year, when he won his first tournament in a long time, they tried to grill him on, like, degrading the president in some way.
[03:29:50.245 --> 03:29:53.407]  You know, this is what you need in a press conference after a golf tournament, and he wouldn't do it.
[03:29:53.547 --> 03:29:54.548]  I know, he's friends with Trump.
[03:29:54.588 --> 03:29:55.969]  He's been friends with Trump, like, 20 years.
[03:29:56.109 --> 03:29:56.769]  Yeah, exactly.
[03:29:56.789 --> 03:29:58.410]  The media wasn't even talking about his win.
[03:29:58.450 --> 03:29:59.971]  They were talking about his politics.
[03:30:00.011 --> 03:30:00.592]  Thank you, Casey.
[03:30:12.608 --> 03:30:16.850]  The globalists are hyper-competitive scientific dictators.
[03:30:16.970 --> 03:30:17.751]  They are technocrats.
[03:30:18.031 --> 03:30:20.132]  They are control freaks in their own words.
[03:30:20.752 --> 03:30:27.616]  And they believe allowing you to live your own life and make your own decisions gets in the way of their great destiny to merge with AI gods.
[03:30:28.516 --> 03:30:29.997]  Now, we're fighting them hard in cyberspace.
[03:30:30.397 --> 03:30:32.519]  We're fighting them hard right here in the third dimension.
[03:30:33.039 --> 03:30:39.283]  But one of the biggest places that we neglect to forget that we've really got a lot of control in our lives is our bodies.
[03:30:39.443 --> 03:30:40.203]  And I'm not perfect.
[03:30:40.664 --> 03:30:41.604]  I work a lot of hours.
[03:30:42.164 --> 03:30:47.148]  And if I wasn't taking the highest quality supplements from 4warslife.com, I couldn't do it.
[03:30:47.788 --> 03:30:56.793]  That's why we decided to take our original secret 12 that was incredibly high quality medical bottlemen and double the strength of it in a new formula, Ultra 12.
[03:30:57.774 --> 03:31:03.437]  Ultra 12 is undoubtedly the strongest, highest quality B12 over-the-counter you're going to find anywhere.
[03:31:03.777 --> 03:31:07.199]  That's what we set out with top developers in the United States to do.
[03:31:07.479 --> 03:31:11.021]  It took us years to up the quality and be able to concentrate it like this.
[03:31:11.661 --> 03:31:12.882]  Secret 12 is still amazing.
[03:31:13.562 --> 03:31:15.903]  This is the next level.
[03:31:15.943 --> 03:31:17.063]  This is Ultra 12.
[03:31:17.503 --> 03:31:23.045]  Exclusively available at InfoWarsLife.com or by calling toll-free 888-253-3139.
[03:31:23.365 --> 03:31:26.425]  You take it under your tongue for maximum absorption.
[03:31:26.766 --> 03:31:27.386]  It tastes great.
[03:31:27.766 --> 03:31:29.086]  There's no sweeteners, no additives.
[03:31:29.386 --> 03:31:30.086]  It is amazing.
[03:31:30.327 --> 03:31:42.010]  Experience pure Methocobalamin B12 for yourself and fund the Second American Revolution against the tyrants and their attack on our free speech at InfoWarsStore.com, InfoWarsLife.com or 888-253-3139.
[03:31:43.430 --> 03:31:47.072]  Thank you for your support, and thank you for taking care of your own body.
[03:32:06.178 --> 03:32:07.139]  Marcos, thanks for holding.
[03:32:07.199 --> 03:32:09.300]  I really appreciate you joining us on this Friday edition.
[03:32:09.340 --> 03:32:09.921]  What's your view?
[03:32:09.961 --> 03:32:10.581]  Hi, Mr. Jones.
[03:32:10.661 --> 03:32:11.762]  I appreciate you having me on.
[03:32:11.802 --> 03:32:13.584]  First off, I wanted to thank you for the body.
[03:32:13.644 --> 03:32:24.912]  I've been using it for a while, but I sent the bottle to my mom, and after taking it for a few days, she called me literally in tears, saying that she could see the knuckles on her fingers again and, like, the bones in her knees again.
[03:32:24.932 --> 03:32:25.873]  She was ecstatic.
[03:32:25.913 --> 03:32:32.538]  So, personal thank you to you for that, because anybody who makes my mom's life a little bit easier has a special place in my heart.
[03:32:32.698 --> 03:32:33.218]  Tumor-y.
[03:32:34.139 --> 03:32:36.922]  Curry in India is powerful.
[03:32:36.942 --> 03:32:39.184]  The average turmeric product is about 3-5%.
[03:32:39.284 --> 03:32:39.644]  Ours is 95%.
[03:32:39.684 --> 03:32:42.667]  The strongest curcuminoid out there.
[03:32:43.268 --> 03:32:45.930]  So Advil works great when I got twisted ankle.
[03:32:46.311 --> 03:32:49.694]  This is nature's Advil to the next level.
[03:32:50.294 --> 03:32:52.216]  So that's why Bodies is so incredible.
[03:32:52.256 --> 03:32:54.578]  People should really check it out and support the InfoWars.
[03:32:54.599 --> 03:32:58.022]  So thank you for giving us your testimony about your mother because Bodies is amazing.
[03:32:58.122 --> 03:32:58.903]  Oh yeah, definitely.
[03:33:06.113 --> 03:33:10.176]  You're listening to The Alex Jones Show.
[03:33:23.383 --> 03:33:25.104]  The Alex Jones Show.
[03:33:25.525 --> 03:33:26.985]  Because there is a war on.
[03:33:27.446 --> 03:33:28.406]  For your mind.
[03:33:29.067 --> 03:33:30.968]  With Nick Begich.
[03:33:36.738 --> 03:33:39.701]  And welcome back and welcome back to InfoWars.
[03:33:39.781 --> 03:33:50.313]  I appreciate being here and I appreciate everybody helping out in the studio today and talking about this multi-generational memory and why it's important.
[03:33:50.333 --> 03:33:56.540]  I'm giving part of my own story in the context of this because it's immigration after all what we're talking about here.
[03:33:56.600 --> 03:33:57.501]  My family came in
[03:33:58.301 --> 03:33:59.042]  The front door.
[03:33:59.062 --> 03:34:01.263]  I believe in the rule of law.
[03:34:01.303 --> 03:34:03.065]  My family certainly does.
[03:34:03.165 --> 03:34:06.367]  I have my father was a state senator, a U.S.
[03:34:06.427 --> 03:34:13.832]  congressman, my brother, second-generation American, a mayor, an assemblyman, a U.S.
[03:34:13.892 --> 03:34:17.254]  senator, my other younger brother, a state senator.
[03:34:17.274 --> 03:34:18.335]  You know,
[03:34:19.036 --> 03:34:23.677]  When you think about the opportunities of this country, they're incredible.
[03:34:23.697 --> 03:34:26.718]  It's easy to understand why people want to come here.
[03:34:26.858 --> 03:34:35.640]  But as I was saying before the break, in those generations past that brought us here, we integrated into the culture that was here.
[03:34:35.960 --> 03:34:41.501]  And I was saying before the break, my grandfather forbid his children from speaking
[03:34:43.362 --> 03:34:48.064]  Croatia, Yugoslav languages, Slavic languages in the household.
[03:34:48.104 --> 03:34:48.645]  They didn't do it.
[03:34:48.685 --> 03:34:51.326]  They lived in a neighborhood and it was all Yugoslavian immigrants.
[03:34:52.446 --> 03:34:53.887]  But all the families were the same.
[03:34:53.907 --> 03:34:55.247]  Their kids didn't speak it.
[03:34:55.387 --> 03:34:56.488]  My dad understood it.
[03:34:56.988 --> 03:35:03.451]  I mean, he could hear it and understand it, but he couldn't speak it even as an adult because he was forbidden.
[03:35:03.731 --> 03:35:06.172]  And that was a level of integration, you know.
[03:35:06.272 --> 03:35:07.833]  And my dad was
[03:35:08.954 --> 03:35:13.956]  A very principled man in terms of values and how he viewed the country.
[03:35:14.396 --> 03:35:20.079]  His background was a school teacher, and his background was history, is what he studied.
[03:35:20.459 --> 03:35:27.282]  Russian history, Eastern history, in terms of the Eastern European history particularly, and he was an expert.
[03:35:27.462 --> 03:35:31.004]  I mean, my dad was a brilliant, brilliant man.
[03:35:31.724 --> 03:35:38.347]  When I think about what's going on on our southern border and the fact I've traveled a lot through Latin America, you know, Mexico I won't even go to anymore.
[03:35:39.231 --> 03:35:41.453]  On a free trip, I won't go anymore.
[03:35:42.134 --> 03:35:43.635]  Because it's a criminal state.
[03:35:44.516 --> 03:35:48.319]  And the president of Mexico, the new one, I hope he can clean it up.
[03:35:48.839 --> 03:35:58.948]  Because that's part of the problem at the border, is you have a criminal state that is a gangster state at our southern border, that we have appeased for years.
[03:35:59.248 --> 03:36:07.755]  And when 10% of the adult population is running away from a country that's right next to ours, we have to ask why.
[03:36:08.496 --> 03:36:34.936]  A country that has tremendous natural resources, beaches, coastline, natural resources, silver, copper, iron, magnesium, every industrial metal under the sun, oil, gas, and it's been looted for a couple hundred years, for hundreds of years actually, beginning with Spain and the families that came from Spain and looted Mexico and continue
[03:36:35.596 --> 03:36:46.907]  Through their lineage to loot the country and through other billionaires that have been born out of that looting in Mexico, that have bankrupted the people of Mexico.
[03:36:47.527 --> 03:36:50.730]  So they're running away because that's happened.
[03:36:50.750 --> 03:36:53.773]  And what has the United States done in response to this historically?
[03:36:54.274 --> 03:36:55.775]  Defended the government of Mexico.
[03:36:55.795 --> 03:37:00.059]  You remember when the Yucatan, they were rebelling in the Yucatan because they were fed up
[03:37:00.839 --> 03:37:07.323]  With all of it, the lawlessness, the craziness, they wanted a revolution because they were sick of it.
[03:37:07.343 --> 03:37:11.586]  And we provided resources under the Clinton administration to suppress that revolution.
[03:37:12.766 --> 03:37:17.049]  You know, and this country was founded on revolution.
[03:37:18.270 --> 03:37:28.796]  You know, when I think about going back to my grandfather's village and going in the middle of the town and looking at the war memorial and seeing the list of all of my relations that were killed in the war,
[03:37:29.807 --> 03:37:31.208]  Not a certain feeling about that.
[03:37:31.688 --> 03:37:34.110]  And then you see the ones killed in 93.
[03:37:35.130 --> 03:37:38.752]  Actually, just one direct relationship.
[03:37:38.833 --> 03:37:43.315]  And it's the mother of my cousin who I went to visit in Croatia.
[03:37:43.375 --> 03:37:44.996]  She was slaughtered like an animal.
[03:37:45.016 --> 03:37:46.517]  They found her on her front porch.
[03:37:48.946 --> 03:37:53.287]  In 93, you know, that's not very long ago in anyone's memory.
[03:37:54.227 --> 03:37:57.068]  You know, the world is a very unstable place.
[03:37:57.728 --> 03:38:03.570]  When you look around the world, what happens within the world also touches us no matter where we live.
[03:38:04.390 --> 03:38:09.351]  But sort of exporting democracy that we've tried, that doesn't work.
[03:38:10.191 --> 03:38:12.112]  Regime change doesn't work.
[03:38:13.005 --> 03:38:15.486]  Interfering with other people's elections doesn't work.
[03:38:16.226 --> 03:38:20.128]  I'm not talking about this bull about the Russians.
[03:38:20.188 --> 03:38:24.990]  I'm talking about what we do as a country, because we do that all over the world.
[03:38:25.530 --> 03:38:33.473]  People come here for economic reasons, for opportunities that are legitimately here, but come in the front door.
[03:38:33.753 --> 03:38:35.794]  And immigration is healthy.
[03:38:35.834 --> 03:38:36.654]  We get a lot of
[03:38:37.354 --> 03:38:41.840]  Really interesting people when we allow immigration, and we do.
[03:38:42.621 --> 03:38:45.524]  We've been generous, we're the most generous country on the planet.
[03:38:47.146 --> 03:38:54.615]  But it has to be orderly and respectful of law, because we're not interested in importing criminal states and moving them here.
[03:38:55.683 --> 03:38:56.023]  No.
[03:38:56.944 --> 03:39:07.309]  In fact, the policy of the United States should be to support those seeking democracy or Republican government in other parts of the world, certainly.
[03:39:08.430 --> 03:39:14.193]  But how do we do that and protect our borders and allow balanced immigration?
[03:39:14.233 --> 03:39:16.254]  We certainly did it successfully in the past.
[03:39:16.554 --> 03:39:18.095]  I got an image I want to pop up.
[03:39:18.155 --> 03:39:19.316]  It's of my grandparents.
[03:39:20.616 --> 03:39:25.019]  And it's a document I had them do a little shot of, and maybe they can run that up.
[03:39:25.579 --> 03:39:30.543]  But it's when they came over, you know, and it's their citizenship papers.
[03:39:31.223 --> 03:39:39.069]  You know, and I mentioned my grandfather came over in 1906, but he didn't become a citizen until the 20s.
[03:39:39.209 --> 03:39:41.731]  It took a long time to become a citizen even back then.
[03:39:41.751 --> 03:39:46.774]  You had to learn English, you had to learn the whole thing, you had to integrate into the culture.
[03:39:47.254 --> 03:39:52.118]  The same with my grandmother, you know, and you'll see if we can get that up, guys, I don't know whether we should.
[03:39:52.992 --> 03:39:53.393]  All right.
[03:39:53.993 --> 03:39:54.614]  Next segment.
[03:39:54.654 --> 03:39:55.715]  They'll get it the next segment.
[03:39:55.735 --> 03:39:56.776]  They say they got a little problem.
[03:39:58.037 --> 03:40:00.260]  But you know what's important about all of this is
[03:40:01.005 --> 03:40:02.646]  There was, it was orderly.
[03:40:02.887 --> 03:40:04.328]  You know, my grandmother was here.
[03:40:04.448 --> 03:40:07.891]  I don't know the exact date of when she came to the United States.
[03:40:07.971 --> 03:40:09.112]  My grandfather, I do, 1906.
[03:40:11.594 --> 03:40:14.436]  And he was 16, 16 years old.
[03:40:14.476 --> 03:40:17.859]  He left his country, didn't know anything, came through New York, through Ellis Island.
[03:40:19.260 --> 03:40:29.889]  And then in coming through Ellis Island to Minnesota and then working underground in the mines for a buck and a quarter a day before they went open pit in northern Minnesota on the Iron Range.
[03:40:30.566 --> 03:40:33.487]  You know, that's my dad left there.
[03:40:33.507 --> 03:40:41.110]  He got to Alaska with 11 bucks with a job and 11 bucks and built something here.
[03:40:41.130 --> 03:40:52.054]  And when I think about all that and the opportunities present to every generation, we forget that, you know, and how blessed we are to be here, but under the rule of law.
[03:40:52.714 --> 03:40:54.614]  And I think that's what we're missing right now.
[03:40:54.735 --> 03:40:58.556]  And at the same time, respecting the right of others
[03:40:59.548 --> 03:41:08.713]  Within their boundaries to have their own revolutions and quit interfering with them on the guise of our value system.
[03:41:08.773 --> 03:41:09.573]  It's not up to us.
[03:41:09.654 --> 03:41:16.737]  It's up to them within their sovereign boundaries to form their governments to make them reflect who they are, whatever that means.
[03:41:17.618 --> 03:41:19.179]  And I think that's reasonable enough.
[03:41:19.279 --> 03:41:22.721]  We don't have to interfere or be threatened by someone.
[03:41:24.481 --> 03:41:26.043]  Evolving a form of governance.
[03:41:26.083 --> 03:41:40.241]  I don't care whether you want a theocracy, or you want a democracy, a straight democracy, or a republic like ours, or some other, a parliamentarian form of government, or some dictatorship you're willing to tolerate and not rebel against.
[03:41:40.762 --> 03:41:41.683]  If that's what you want.
[03:41:42.406 --> 03:41:49.869]  But I don't think it's up to us to always be the police of the world to tell people what their value system ought to look like.
[03:41:50.189 --> 03:41:52.110]  And that's what has happened historically.
[03:41:52.530 --> 03:41:57.492]  So we have an immigration because we've interfered with everybody's politics through Central and South America.
[03:41:57.872 --> 03:42:01.353]  And we didn't keep the war at home where it belonged.
[03:42:02.361 --> 03:42:26.433]  You know, we didn't let them deal with their revolutions and change out their governments and create whatever they wanted down there in terms of a form that worked and support something in terms of informing, creating the opportunity for people to see the world perhaps a little bit differently by an example here in the United States that allows for orderly immigration, the highest in the world.
[03:42:27.566 --> 03:42:35.212]  That has built the biggest economy on the planet until recently, challenged now by the Chinese because of the globalists.
[03:42:35.693 --> 03:42:40.056]  And I want to get into that whole thing in the next segment, because that's what's dividing us right now.
[03:42:40.597 --> 03:42:49.724]  It's a globalist agenda that's getting us to fight over things that fundamentally we should be in agreement on the security of our national borders, for goodness sake.
[03:42:50.213 --> 03:42:51.175]  We're going to be right back.
[03:42:51.215 --> 03:42:52.216]  This is InfoWars.
[03:42:52.237 --> 03:42:59.088]  This is Dr. Nick Begich on this Friday morning in my part of the world and afternoon for most of our listening audience.
[03:42:59.128 --> 03:43:00.010]  Thank you for being here.
[03:43:00.050 --> 03:43:00.711]  We'll be right back.
[03:43:03.601 --> 03:43:13.488]  Hey, by now I'm sure that most of you know that there are always big discounts and unbelievable savings on a regular basis at InfoWarsStore.com.
[03:43:13.668 --> 03:43:14.728]  But check this out.
[03:43:15.029 --> 03:43:21.273]  Now you can earn even bigger discounts at the InfoWars Store by using our Patriot Points
[03:43:21.593 --> 03:43:23.675]  Hey, like the sound of that?
[03:43:41.408 --> 03:43:41.848]  Not that easy.
[03:43:41.888 --> 03:43:42.989]  So you're starting to get the picture here?
[03:43:43.029 --> 03:43:50.991]  This is a rewards program that gives you powerful discounts for buying your favorite products at the InfoWars store.
[03:43:51.231 --> 03:43:51.952]  So check it out!
[03:43:52.232 --> 03:43:56.773]  The Patriot Points Reward Program at InfoWarsStore.com or call 1-888-253-3139.
[03:44:02.955 --> 03:44:05.236]  Stress is a natural part of life.
