[00:00:13.061 --> 00:00:24.465]  From the front lines of the information war, it's Alex Jones.
[01:13:42.390 --> 01:13:45.653]  And you know, I missed an important phone call a few hours ago.
[01:13:45.653 --> 01:13:48.435]  I think the White House knows how pissed people are.
[01:13:48.435 --> 01:13:54.541]  But if Trump doesn't act on this, it's like blowing holes in the bottom of your own boat.
[01:13:54.541 --> 01:14:04.389]  You may have the sails up, you may have the whole crew, you may have a beautiful ship, but if you let somebody drill a hole in the bottom of the boat, I'm getting off the boat.
[01:14:04.389 --> 01:14:08.273]  Doesn't mean I don't love the captor and love the ship, but you're going to the bottom, I'm getting the hell off the ship.
[01:14:11.087 --> 01:14:12.528]  We're going to go to break here in a moment.
[01:14:12.528 --> 01:14:15.009]  I've got some really good news though.
[01:14:15.009 --> 01:14:26.573]  It was like six, seven years ago, we knew that iodine was key and that if you didn't have it, people's IQs went down and all these problems and the globals were bombarding us with chlorine and fluoride and the bad halogens.
[01:14:26.573 --> 01:14:30.455]  And the good halogen is clean iodine, but nobody had real atomic iodine.
[01:14:30.455 --> 01:14:34.417]  We got supposed atomic iodine and tested it from companies and it wasn't.
[01:14:35.097 --> 01:14:37.219]  I'm like, A, it's not what they say it is.
[01:14:37.219 --> 01:14:38.340]  B, we're going to get tested.
[01:14:38.340 --> 01:14:39.662]  We're under the microscope.
[01:14:39.662 --> 01:14:41.003]  This is not atomic iodine.
[01:14:41.003 --> 01:14:42.384]  We're going to get sued.
[01:14:42.384 --> 01:14:47.870]  So I found a seaweed company that had been around for 50 years or so that did have something you'd call atomic.
[01:14:48.697 --> 01:14:50.879]  But it was extracted and it was weak.
[01:14:50.879 --> 01:14:56.563]  Then we got Deep Earth Crystal from drilling for oil and gas between 7,000 and 12,000 feet.
[01:14:56.563 --> 01:14:57.584]  We had that for five years.
[01:14:57.584 --> 01:14:59.505]  It became the number one bestseller in the world.
[01:14:59.505 --> 01:15:01.227]  For Iodine, everyone loved it.
[01:15:01.227 --> 01:15:04.189]  And then I got put over a barrel and for the last year couldn't get it.
[01:15:04.189 --> 01:15:09.854]  But I finally got them to break when I broke the contract and didn't have it for over a year.
[01:15:09.854 --> 01:15:11.275]  And it's been sold out for three months.
[01:15:12.401 --> 01:15:13.781]  X2's back.
[01:15:13.781 --> 01:15:15.542]  The original X2.
[01:15:15.542 --> 01:15:16.482]  Deep Earth Crystal.
[01:15:16.482 --> 01:15:18.443]  Pure atomic iodine.
[01:15:18.443 --> 01:15:19.543]  What you want.
[01:15:19.543 --> 01:15:20.663]  Infowarstore.com.
[01:15:20.663 --> 01:15:22.084]  It'll be here in a week.
[01:15:22.084 --> 01:15:23.804]  Manufactured in the U.S.
[01:15:23.804 --> 01:15:27.065]  The 18-wheeler is being loaded up, I'm told, tomorrow.
[01:15:27.065 --> 01:15:29.666]  In Utah, we will have it for you shipped out.
[01:15:29.666 --> 01:15:31.006]  Not this week, but next week.
[01:15:31.006 --> 01:15:31.986]  Infowarstore.com.
[01:15:31.986 --> 01:15:33.787]  With the best iodine in the world.
[01:15:33.787 --> 01:15:34.507]  X2, it's available.
[01:15:34.927 --> 01:15:35.928]  I thought X3 is great.
[01:15:35.928 --> 01:15:39.933]  We still got another deep-earth crystal source, but I thought add the other two types of iodine.
[01:15:39.933 --> 01:15:41.294]  The scientists said do that.
[01:15:41.294 --> 01:15:43.216]  It's sold a lot, but people want original X2.
[01:15:43.216 --> 01:15:48.322]  Well, I was resigned to the fact we didn't have X2, but it came through about a month ago.
[01:15:48.322 --> 01:15:51.165]  We now have X2 again at Infowarsstore.com.
[01:15:51.165 --> 01:15:52.127]  So hallelujah.
[01:15:52.127 --> 01:15:53.969]  Pre-orders yours now to get it first.
[01:15:57.913 --> 01:16:00.715]  Stress is a natural part of life.
[01:16:00.715 --> 01:16:06.959]  Work, family, friends, and everyday accidents can put a lot of strain on the body and your mood.
[01:16:06.959 --> 01:16:08.720]  Don't let life weigh you down.
[01:16:08.720 --> 01:16:15.585]  Happies is a powerful mood and stress support formula that has your back against life's daily inconveniences.
[01:16:15.585 --> 01:16:21.769]  Made with ancient ingredients used for thousands of years, Happies can help you take back the day.
[01:16:21.769 --> 01:16:27.533]  With our powerhouse formula, Happies can be an important part of your daily supplement routine.
[01:16:27.853 --> 01:16:36.095]  With poor diet and the constant on and off of your work life, it's more important than ever to support your body in the fight against stress.
[01:16:36.095 --> 01:16:46.978]  With powerful ingredients combined to help support the mind and body, Happies helps support during stress, promotes overall well-being, and helps support your mood.
[01:16:46.978 --> 01:16:49.098]  Don't live your life bogged down.
[01:16:49.098 --> 01:16:55.820]  Help your body overcome the effects of daily stress and pressure today with Happies from InfoWarsStore.com.
[01:17:07.119 --> 01:17:16.122]  By leaps and by bounds, the number one best-selling supplement family in the world is energy drinks and energy supplements.
[01:17:16.122 --> 01:17:26.184]  But they are riddled with dyes and toxins and synthetic caffeines and other chemicals that sure get you a quick boost, but burn out in just a few hours and have terrible side effects.
[01:17:26.184 --> 01:17:34.727]  We have developed, hands down from our research, the most powerful, healthy energy drink pre-workout and beyond system in the world.
[01:17:35.567 --> 01:17:36.907]  There's nothing else like it.
[01:17:36.907 --> 01:17:38.068]  You must experience it.
[01:17:38.068 --> 01:17:45.069]  It is a total game changer and it comes in easy to use packets to mix in with fruit juice or water, whatever you'd like.
[01:17:45.069 --> 01:17:46.590]  Warning though, it's very, very strong.
[01:17:46.590 --> 01:17:48.070]  It lasts 10 hours.
[01:17:48.070 --> 01:17:54.752]  So take a half packet the first time you take it because Turbo Force is named Turbo Force because it will take you into overdrive.
[01:17:54.752 --> 01:17:56.232]  Turbo Force at m4slive.com.
[01:17:58.348 --> 01:18:01.952]  InfoWars Life is bringing you a breakthrough in modern medicine.
[01:18:01.952 --> 01:18:03.734]  Introducing Pollen Block.
[01:18:03.734 --> 01:18:15.786]  We have found an extraordinary new, natural way to alleviate seasonal distress symptoms, including promoting clear nasal and sinus passageways, eye comfort, and respiratory function.
[01:18:15.786 --> 01:18:20.812]  In the 1960s, researchers in France noticed that people who ate certain quail eggs
[01:18:21.032 --> 01:18:21.953]  We're good to go.
[01:18:38.630 --> 01:18:40.352]  It is not an antihistamine.
[01:18:40.352 --> 01:18:50.340]  In fact, current research has found that it actually acts by blocking the activity of tryptase, which is an enzyme that amplifies immune and inflammatory responses in the body.
[01:18:50.340 --> 01:18:53.002]  Go outside and enjoy the air you breathe.
[01:18:53.002 --> 01:18:57.706]  Head to Infowarslife.com and grab a pack of our Pollen Block chewable tablets.
[01:18:58.271 --> 01:19:03.833]  It's time to show them what a real alpha male looks like with one of our most powerful products ever made.
[01:19:03.833 --> 01:19:06.473]  Alpha Power at 50% off!
[01:19:06.473 --> 01:19:09.934]  As you age, your body can lose testosterone over time.
[01:19:09.934 --> 01:19:18.377]  With the incredible ingredients in this formula, we can help you beat the test of time and assist in restoring that lost energy and mood that comes with time and age.
[01:19:19.037 --> 01:19:27.785]  Alpha Power's incredible ingredients can help you boost your sport performance or enhance your day-to-day life with ease while encouraging hormonal balance.
[01:19:27.785 --> 01:19:33.230]  Perfect by itself or with super male vitality in the true Alpha Male Pack.
[01:19:33.230 --> 01:19:39.916]  Alpha Power can help boost performance, help maintain normal testosterone levels, support healthy cholesterol and more.
[01:19:40.436 --> 01:19:44.137]  Let Alpha Power help bring you to the peak of your optimal health.
[01:19:44.137 --> 01:19:47.178]  Don't fall short on energy in the fight against tyranny.
[01:19:47.178 --> 01:20:01.342]  Show the world what a true alpha male looks like today with Alpha Power at 50% off only at the Info Wars store.
[01:20:01.342 --> 01:20:03.943]  You're listening to the Alex Jones Show.
[01:20:09.315 --> 01:20:10.456]  There's a lot of media in the world.
[01:20:20.877 --> 01:20:25.399]  There's a lot of talk show hosts, a lot of radio hosts, a lot of TV hosts.
[01:20:25.399 --> 01:20:32.922]  Countries like India, China, Russia, Mexico, Germany, United States.
[01:20:32.922 --> 01:20:40.085]  But over and over again, in the 20 plus years I've been on air, we hit the zeitgeist.
[01:20:40.085 --> 01:20:45.488]  We haven't just had the number one video once or twice or 50 times or 100 times.
[01:20:45.488 --> 01:20:48.309]  We've had the number one video thousands of times.
[01:20:49.912 --> 01:20:53.053]  And we've always watched them block it.
[01:20:53.053 --> 01:20:54.674]  Yes, the masses see it.
[01:20:54.674 --> 01:21:03.617]  Yes, it gets 20 million views, 30 million views, 100 million views, 200 million views, but it's never recognized.
[01:21:03.617 --> 01:21:11.820]  The Super Bowl has like 80 million views, and it's just worshipped, and people pay 10 million, 15 million dollars for a 60-second ad.
[01:21:11.820 --> 01:21:13.381]  It's just, it's just everyone just...
[01:21:16.559 --> 01:21:22.764]  Even though their viewership's down 40% because of all the globalism and... Life is garbage.
[01:21:22.764 --> 01:21:33.231]  So when I get up here and I say, wow, look how InfoWars continues to dominate, it's not like, oh, I'm a really cool guy, ladies, you need to know that I'm the guy you want to be with.
[01:21:33.231 --> 01:21:34.712]  It's not that.
[01:21:34.712 --> 01:21:37.634]  It's not that I'm that good.
[01:21:37.634 --> 01:21:41.057]  It's that humans have a serious hunger and a will
[01:21:42.318 --> 01:21:50.141]  And a desire to hear real communication that's a pro-human narrative and not some corporate predatory thing that's been cooked up.
[01:21:50.141 --> 01:21:56.503]  So, we've always been shadow banned and blocked on YouTube.
[01:21:56.503 --> 01:22:06.186]  But despite that, with all our channels combined, we had like 7 billion views when they banned us last year, like 11 months ago.
[01:22:06.186 --> 01:22:10.188]  And to me, it's not like, oh look, PewDiePie has 80 billion views.
[01:22:10.188 --> 01:22:11.148]  I'm not as good as him.
[01:22:12.338 --> 01:22:13.319]  Young kids like to watch him.
[01:22:13.319 --> 01:22:14.399]  He plays video games.
[01:22:14.399 --> 01:22:15.040]  He's a great guy.
[01:22:15.040 --> 01:22:19.903]  I kind of, like, wish he'd be pure liberty and speak the truth because we could maybe save the planet.
[01:22:19.903 --> 01:22:21.164]  But it's like, oh, I'm mad.
[01:22:21.164 --> 01:22:22.825]  Pootie Pie's bigger than me.
[01:22:22.825 --> 01:22:26.047]  But in this panopticon, there are things bigger than Infowars.
[01:22:26.047 --> 01:22:31.250]  But when it comes to hardcore news and analysis on real issues, there's nothing bigger.
[01:22:31.250 --> 01:22:32.811]  I mean, you look at a
[01:22:33.837 --> 01:22:38.942]  Wall Street Journal or a National Review, they don't even register to us.
[01:22:38.942 --> 01:22:42.765]  They're the supposed intelligentsia of the right-wing establishment.
[01:22:42.765 --> 01:22:46.649]  They don't even register because they're leftist, globalist, blue-blood control.
[01:22:46.649 --> 01:22:49.051]  We're way up here.
[01:22:49.051 --> 01:22:57.339]  So their censorship project drives us down to here, but it creates that feedback loop of, oh, the Streisand effect, so we really go way up here.
[01:22:59.295 --> 01:23:01.816]  But it's not about how big I am.
[01:23:01.816 --> 01:23:06.537]  I just don't want to keep babies alive and sell their organs.
[01:23:06.537 --> 01:23:12.018]  I just don't want to, you know, have human-animal hybrids at the Chai Coms be our bosses.
[01:23:12.018 --> 01:23:16.419]  I'm not like trying to like, someday I'll be the number one talk show host.
[01:23:16.419 --> 01:23:18.879]  Someday I'll be in charge.
[01:23:18.879 --> 01:23:23.000]  I don't want to be in charge.
[01:23:23.000 --> 01:23:26.961]  I want to be in charge of getting those in charge out of the way to turn you loose.
[01:23:29.258 --> 01:23:41.068]  But if you look at these numbers when I was on Joe Rogan, who never had me on in his first 910 episodes, had me on, it was the biggest episode he ever did, even though it was shadowbanned.
[01:23:41.068 --> 01:23:42.049]  Yeah, zoom in on this.
[01:23:42.049 --> 01:23:45.471]  Zoom in right there.
[01:23:45.471 --> 01:23:47.873]  And whatever reason Joe did that, whatever, it doesn't matter.
[01:23:47.873 --> 01:23:52.577]  So then Joe has me on two years plus later.
[01:23:52.577 --> 01:23:54.279]  So the 9-11 episode, it's the
[01:23:58.102 --> 01:23:59.443]  1,255 episode.
[01:23:59.443 --> 01:24:06.829]  And it goes, out of all the history of his episodes, a lot of these have been up for years, it goes to number one.
[01:24:06.829 --> 01:24:10.913]  That's over, I talked to him a few days ago, it was 11 million.
[01:24:10.913 --> 01:24:13.355]  Who knows, 15, 20 million, who knows where it's at.
[01:24:13.355 --> 01:24:17.498]  Out of all his podcasts, it's number one in history.
[01:24:17.498 --> 01:24:21.381]  Not Elon Musk, not any of these other people, it's number one.
[01:24:21.381 --> 01:24:25.745]  10 plus million views, Alex Jones.
[01:24:26.618 --> 01:24:33.201]  Now, you go to the front page of iTunes, it's not even listed.
[01:24:33.201 --> 01:24:37.302]  They don't show it.
[01:24:37.302 --> 01:24:43.004]  And it's the same thing with YouTube.
[01:24:43.004 --> 01:24:49.527]  Top podcast episode for all of Apple.
[01:24:49.527 --> 01:24:52.408]  For the entire week, it's Alex Jones Returns.
[01:24:54.514 --> 01:24:58.735]  When he sent this to me, it was over 10 million views.
[01:24:58.735 --> 01:25:02.596]  That was three days ago.
[01:25:02.596 --> 01:25:14.160]  Now, YouTube has all these top trending videos, some of them a couple hundred thousand views, a few million views, we're at seven plus million, no coverage, not anywhere on trending.
[01:25:14.160 --> 01:25:15.020]  Again, it's rigged.
[01:25:15.020 --> 01:25:16.740]  It's not who really won the race.
[01:25:16.740 --> 01:25:18.161]  It's not who won the boxing match.
[01:25:18.161 --> 01:25:21.522]  It's not who delivered.
[01:25:21.522 --> 01:25:22.002]  It's a fraud.
[01:25:26.260 --> 01:25:28.443]  And then nowhere else is it listed.
[01:25:28.443 --> 01:25:32.790]  So what does that tell you?
[01:25:32.790 --> 01:25:39.119]  We deliver an information warfare product based in pro-human guts.
[01:25:41.633 --> 01:25:43.014]  I mean, why wouldn't it be that way?
[01:25:43.014 --> 01:25:44.354]  It's not like we're doing something special.
[01:25:44.354 --> 01:25:45.495]  I mean, I'm a human.
[01:25:45.495 --> 01:25:46.455]  I love my ancestors.
[01:25:46.455 --> 01:25:47.376]  I love you.
[01:25:47.376 --> 01:25:48.416]  I want to build something good.
[01:25:48.416 --> 01:25:50.477]  It's not like we're doing something special.
[01:25:50.477 --> 01:25:51.558]  Don't thank us for this.
[01:25:51.558 --> 01:25:56.100]  But somebody stands up and talks about facts, and it's always number one.
[01:25:56.100 --> 01:26:01.603]  Not once, not twice, not three times, not four times, not five times, not ten times.
[01:26:01.603 --> 01:26:04.445]  Thousands of times we've been number one.
[01:26:04.445 --> 01:26:10.488]  Humanity wants men and women and families and third dimensional
[01:26:11.499 --> 01:26:15.242]  Resource expansion and a pro-human future.
[01:26:15.242 --> 01:26:16.683]  And we're reaching to the stars.
[01:26:16.683 --> 01:26:18.304]  People want victory.
[01:26:18.304 --> 01:26:22.107]  They want success.
[01:26:22.107 --> 01:26:24.049]  And we're told by Hollywood and all the losers, no.
[01:26:25.845 --> 01:26:28.086]  You're going to be force-fed all this stuff.
[01:26:28.086 --> 01:26:33.988]  You're going to be force-fed all these anti-human, anti-male, anti-family, anti-female talk show hosts.
[01:26:33.988 --> 01:26:37.689]  We're going to take the stars off Netflix because people are downvoting it.
[01:26:37.689 --> 01:26:40.870]  The good news is humanity is rejecting this.
[01:26:40.870 --> 01:26:53.335]  The bad news is, and here's where you play violins for real, they can't get women, they can't get men, they can't get Hispanics, they can't get blacks, they can't get whites, they can't get Asians, but you know what they can get?
[01:26:55.503 --> 01:26:57.524]  Children.
[01:26:57.524 --> 01:26:59.545]  They've not differentiated the universe.
[01:26:59.545 --> 01:27:02.746]  They believe any adult is an authority figure.
[01:27:02.746 --> 01:27:06.267]  And all over the world, they're teaching two-year-old kids, you're a girl, you're a boy.
[01:27:06.267 --> 01:27:08.428]  Let me sexualize you.
[01:27:08.428 --> 01:27:10.229]  Let me confuse you.
[01:27:10.229 --> 01:27:11.029]  Let me make you cool.
[01:27:11.029 --> 01:27:17.072]  Let me praise you in front of the class because you're a five-year-old boy and you put on a dress and you want to have your pee pee cut off.
[01:27:19.321 --> 01:27:23.004]  It's classic villains that target children.
[01:27:23.004 --> 01:27:29.989]  It's classic villains that target the young, because they can't beat up a woman or a man.
[01:27:29.989 --> 01:27:37.435]  They can't take on somebody that's differentiated and who has contact with their ancestors, but they can take a baby.
[01:27:37.435 --> 01:27:43.920]  That's why Satanists do that, and they can have their way with them.
[01:27:43.920 --> 01:27:45.902]  And so I want you all to think about that today.
[01:27:47.133 --> 01:27:48.814]  And where we stand.
[01:27:48.814 --> 01:27:51.676]  Our message dominates with adults.
[01:27:51.676 --> 01:28:06.286]  It dominates with people that have jobs and have lived lives and no matter what color you are, but if you've been in the real world and ran a company or worked at a company or drove a cab or been in the military and seen the real world, you hear this, you go, yeah, that's what I've already experienced.
[01:28:06.286 --> 01:28:07.166]  That's true.
[01:28:07.166 --> 01:28:09.688]  But they got our kids and they don't know.
[01:28:09.688 --> 01:28:16.793]  So we got to ask ourselves, what are we going to do to get these hyenas, these wolves off our kids' asses?
[01:28:18.154 --> 01:28:28.440]  We're going to come back with Laura Loomer, who scares the system, banned at CPAC because the Southern Poverty Law Center said so straight ahead, but make no mistake.
[01:28:28.440 --> 01:28:30.281]  We don't stand up for the children now.
[01:28:30.281 --> 01:28:33.603]  God's going to put it on our head.
[01:28:33.603 --> 01:28:36.245]  God's going to bring us low.
[01:28:36.245 --> 01:28:38.266]  God's going to tear us limb from limb.
[01:28:38.266 --> 01:28:39.426]  And you know what?
[01:28:39.426 --> 01:28:40.007]  We deserve it.
[01:28:41.015 --> 01:28:42.976]  Because we knew and didn't do anything.
[01:28:42.976 --> 01:28:52.379]  God is going to hate us worse than the devil if we don't stand up for the unborn and the children because God expects evil from the devil.
[01:28:52.379 --> 01:28:55.180]  What does God expect from us that are not of the devil?
[01:28:55.180 --> 01:28:55.500]  Action!
[01:28:59.716 --> 01:29:02.799]  At its regular price, it's a little over $3.
[01:29:02.799 --> 01:29:07.684]  When we have it discounted, it's at about $2.50 a piece.
[01:29:07.684 --> 01:29:11.667]  Comparable bars are between $5 and $7 a piece at Whole Foods.
[01:29:11.667 --> 01:29:13.069]  This is high-end.
[01:29:13.069 --> 01:29:16.332]  When you get one box, you get them at basically $3.
[01:29:16.332 --> 01:29:20.416]  You get them for $2.50 or so when you get it at the current launch discount.
[01:29:21.016 --> 01:29:29.900]  This took over a year to get the top manufacturer and developer in the country to get it all ready and to have the manufacturing line prepared and to make this.
[01:29:29.900 --> 01:29:32.341]  It's available exclusively at InfoWarsLife.com.
[01:29:32.341 --> 01:29:32.741]  It's simple.
[01:29:32.741 --> 01:29:38.343]  You get the highest quality protein bars in two different flavors and you fund the war against the globalists.
[01:29:38.823 --> 01:29:39.323]  We're good to go.
[01:29:58.649 --> 01:30:01.010]  We all know the importance of fish oils.
[01:30:01.010 --> 01:30:07.273]  While we are sure to provide them for ourselves, it's just as important to make sure your kids get their EPA and DHA too.
[01:30:07.273 --> 01:30:12.096]  Honor Roll is a powerful DHA fish oil formula for your child.
[01:30:12.096 --> 01:30:18.079]  Built from the ground up to support your child's development, this formula uses wild anchovy fish oil,
[01:30:18.579 --> 01:30:25.062]  Ultra-purified krill oil and wild salmon fish oil with vitamins to boost your child's mind and body.
[01:30:25.062 --> 01:30:37.048]  With this fish oil formula, you can support your child's optimal heart, joint, cognitive, and brain health while providing DHA, which has been shown to be essential for your child's brain growth spurts.
[01:30:37.048 --> 01:30:46.273]  Built on powerful ingredients with 580 milligrams of high DHA omega-3s, this formula is highly refined to eliminate nearly all heavy metals.
[01:30:46.874 --> 01:30:51.222]  If you're looking for a formula to help your child grow, look no further.
[01:30:51.222 --> 01:30:55.731]  Try Honor Roll from InfoWars Life at InfoWarsStore.com.
[01:30:58.234 --> 01:31:00.476]  If you're not expanding, you're imploding.
[01:31:00.476 --> 01:31:02.217]  There is no set stasis.
[01:31:02.217 --> 01:31:03.458]  There is no managed system.
[01:31:03.458 --> 01:31:05.120]  There is no un-continuum.
[01:31:05.120 --> 01:31:08.342]  The continuum is always launching forward into the future.
[01:31:08.342 --> 01:31:11.705]  So you support us and get creative and get fired up.
[01:31:11.705 --> 01:31:12.946]  We won't just be here a hundred years.
[01:31:12.946 --> 01:31:13.726]  We'll be here forever.
[01:31:13.726 --> 01:31:14.987]  We'll turn the whole thing around.
[01:31:14.987 --> 01:31:21.873]  Our grandchildren on Mars bases and jump bases and God knows what are going to look back and say, you know, we struggled here.
[01:31:21.873 --> 01:31:22.433]  We made it.
[01:31:22.433 --> 01:31:24.615]  And that's really where this goes.
[01:31:24.615 --> 01:31:26.417]  God's got a big war for you ready.
[01:31:26.417 --> 01:31:26.777]  And so,
[01:31:26.977 --> 01:31:33.442]  If you can't face George Soros and Hillary Clinton and Adolf Hitler and Mao Zedong, are you going to really be able to face the other stuff?
[01:31:33.442 --> 01:31:38.506]  Because God wants warriors that are smart and are ready to build things and are also ready to fight.
[01:31:38.506 --> 01:31:41.368]  You don't go to the next level without getting a big weight put on your back.
[01:31:41.368 --> 01:31:43.750]  And I mean, I don't know what's going to happen to me in the future.
[01:31:43.750 --> 01:31:47.252]  I mean, all I know is I want to go with the master built.
[01:31:47.252 --> 01:31:48.273]  I want to go to the next level.
[01:31:48.533 --> 01:31:52.820]  I want to be with the spirit that I've experienced, not these devil worshippers.
[01:31:52.820 --> 01:31:55.704]  They're cold and failed and feels like being in a tomb.
[01:31:55.704 --> 01:31:56.785]  I want life!
[01:31:56.785 --> 01:31:57.607]  I want Jesus!
[01:32:00.587 --> 01:32:10.014]  One of the most incredible cups of coffee can be found in the high mountains of southern Mexico, where the Chiapas farmers have spent years perfecting their techniques.
[01:32:10.014 --> 01:32:21.023]  Based on hundreds of years of traditional techniques and perfect conditions, we've sourced only the best to provide you with our immune support and Wake Up America Patriot Blend coffee.
[01:32:21.423 --> 01:32:27.348]  Ancient Mayan knowledge is paired with the natural fertility of the land to generate the world's finest coffee beans.
[01:32:27.348 --> 01:32:38.857]  Carefully harvested and free of toxic chemicals used in big agricultural productions, Patriot Blend coffees have a smooth, bold flavor with great depth to give you just what you need in the morning.
[01:32:38.857 --> 01:32:43.120]  You can even choose to start your morning healthier with the Immune Support Blend.
[01:32:43.120 --> 01:32:49.225]  Infused with a powerful blend to support your immune response and stamina, it's time to take care of your morning routine.
[01:32:49.525 --> 01:33:01.364]  Get a bag of Patriot Blunt coffee to support the show while enhancing your morning routine at InfoWarsStore.com.
[01:33:01.364 --> 01:33:04.088]  You're listening to the Alex Jones Show.
[01:33:21.172 --> 01:33:24.816]  You can run on for a long time.
[01:33:24.816 --> 01:33:27.759]  Run on for a long time.
[01:33:27.759 --> 01:33:30.622]  Run on for a long time.
[01:33:30.622 --> 01:33:33.625]  Sooner or later gotta put you down.
[01:33:33.625 --> 01:33:34.926]  Sooner or later gotta put you down.
[01:33:34.926 --> 01:33:36.408]  So, I don't know anybody as a...
[01:33:37.910 --> 01:33:39.832]  on the ground activists.
[01:33:39.832 --> 01:33:51.882]  He's got more results than Laura Loomer confronting globalists other than Caitlin Bennett and Millie Weaver who all are correspondents for InfoWars.com.
[01:33:51.882 --> 01:33:57.767]  I mean these women produce more than all the other men reporters I know combined.
[01:33:57.767 --> 01:34:00.069]  That's not some leftist ass-kissing of women.
[01:34:00.069 --> 01:34:03.612]  I'm like, wow, why is it the women who are dominating?
[01:34:03.612 --> 01:34:05.093]  Well, the Bible says what
[01:34:06.761 --> 01:34:11.304]  Men cease to be men, we almost stop up.
[01:34:11.304 --> 01:34:14.487]  So it's a very sad situation, I'll be honest with you.
[01:34:14.487 --> 01:34:27.116]  But when they were doing Shakespeare in the Park in New York a few years ago, simulating the murder of President Trump, it was Laura Loomer, took it over and got tens of millions of views and got arrested.
[01:34:27.116 --> 01:34:29.258]  And she did it over and over and over again.
[01:34:29.258 --> 01:34:33.301]  And so many things, I can't list all her exploits.
[01:34:33.301 --> 01:34:34.361]  And then she went to CPAC,
[01:34:35.988 --> 01:34:39.211]  And she was there at the Southern Poverty Law Center that runs Right Wing Watch.
[01:34:39.211 --> 01:34:40.973]  She said, how dare you?
[01:34:40.973 --> 01:34:42.694]  She's so polite in the video.
[01:34:42.694 --> 01:34:44.356]  The full video is on Infowars.com.
[01:34:44.356 --> 01:34:45.717]  We've got 20 minutes left.
[01:34:45.717 --> 01:34:46.738]  I'm not going to air it here.
[01:34:46.738 --> 01:34:49.861]  It's on Infowars.com.
[01:34:49.861 --> 01:34:55.206]  She politely talks to Oliver Darcy, the guy that I got banned off Twitter, they said, because I bullied him.
[01:34:55.206 --> 01:34:56.607]  I'm at a congressional hearing.
[01:34:56.607 --> 01:34:57.068]  He's there.
[01:34:57.068 --> 01:34:58.329]  He's calling for me to be banned.
[01:34:58.329 --> 01:34:59.130]  I say, how dare you?
[01:34:59.130 --> 01:34:59.950]  You're an un-American.
[01:35:00.816 --> 01:35:03.478]  And they said, you're banned because of that.
[01:35:03.478 --> 01:35:05.039]  Well, she's there.
[01:35:05.039 --> 01:35:07.460]  And she's kicked out because of that.
[01:35:07.460 --> 01:35:09.622]  So I thought we should play the video just so you can see it.
[01:35:09.622 --> 01:35:13.905]  And she's the top story on the right hand side of redrapport.com.
[01:35:13.905 --> 01:35:16.727]  The disruptor, Laura Limmer, kicked out of CPAC.
[01:35:16.727 --> 01:35:19.709]  But we'll get to the rest of the story in a moment.
[01:35:19.709 --> 01:35:22.991]  But here she is just simply asking questions.
[01:35:22.991 --> 01:35:25.632]  Let's show her when they actually throw her out of CPAC.
[01:35:27.443 --> 01:35:32.065]  Someone that, as she says, Donald Trump, Donald Jr., all of them retweet her.
[01:35:32.065 --> 01:35:32.786]  It doesn't matter.
[01:35:32.786 --> 01:35:35.287]  The Democrats are in control.
[01:35:35.287 --> 01:35:38.449]  The Southern Poverty Law Center runs Right Wing Watch.
[01:35:40.256 --> 01:35:40.296]  So...
[01:36:05.069 --> 01:36:07.830]  Just so everyone knows, they're banning me right now from CPAC.
[01:36:07.830 --> 01:36:12.252]  I'm here at the security, and I'm one of Trump's biggest supporters.
[01:36:12.252 --> 01:36:15.593]  I have 265,000 followers on Twitter before I was banned.
[01:36:15.593 --> 01:36:17.274]  And I just talked to Don Jr.
[01:36:17.274 --> 01:36:18.014]  the other day.
[01:36:18.014 --> 01:36:18.674]  Don Jr.
[01:36:18.674 --> 01:36:20.495]  follows me on Instagram.
[01:36:20.495 --> 01:36:23.536]  Kimberly Guilfoyle follows me on Instagram.
[01:36:23.536 --> 01:36:30.559]  I just had dinner with Katrina Pierson last night, who's the senior advisor to President Trump, and they are now banning me from CPAC.
[01:36:31.801 --> 01:36:33.963]  They're taking away my media credentials.
[01:36:33.963 --> 01:36:35.985]  Any reason why they're taking away my media credentials?
[01:36:35.985 --> 01:36:37.746]  Can you just provide a reason?
[01:36:37.746 --> 01:36:39.568]  I've already explained that to you, ma'am.
[01:36:39.568 --> 01:36:49.436]  Apparently somebody from CPAC doesn't want me attending, so... You see, Laura Loomer, Illuminate Media, CPAC 2019, media credentials.
[01:36:49.436 --> 01:36:57.182]  I'm banned on Twitter, banned on Uber, banned on PayPal, banned on Uber Eats, Lyft, GoFundMe, everywhere, and now they're banning me from CPAC, so...
[01:36:59.582 --> 01:37:01.623]  I mean, I'm one of President Trump's biggest supporters.
[01:37:01.623 --> 01:37:05.946]  The politics are irrelevant?
[01:37:05.946 --> 01:37:07.627]  It doesn't make any sense.
[01:37:07.627 --> 01:37:11.049]  I just had dinner with his senior advisor last night, Katrina Pearson.
[01:37:11.049 --> 01:37:14.030]  Why would they ban me from CPAC?
[01:37:14.030 --> 01:37:18.213]  This is such bad optics for CPAC to be banning me.
[01:37:18.213 --> 01:37:19.113]  Alright, go ahead and paint it out.
[01:37:19.113 --> 01:37:20.614]  Let's go to Laura.
[01:37:20.614 --> 01:37:25.137]  So, again, Trump and everybody's good, but the controllers
[01:37:26.286 --> 01:37:34.495]  Are they're ordering you removed because, I'm not going to play the whole clip, this is like 10 minutes, Oliver Darcy, you just politely questioned him.
