[00:00:00.589 --> 00:00:05.754]  You're listening to The Alex Jones Show.
[01:15:11.696 --> 01:15:19.178]  Remember, it was less than a year ago that David Petraeus, who's gone to the last two Bilderberg groups, he'll probably be at this one this year as well.
[01:15:20.118 --> 01:15:22.339]  David Petraeus said, well, what comes after America?
[01:15:22.619 --> 01:15:23.839]  That's easy, North America.
[01:15:23.879 --> 01:15:26.660]  He said, we're 20 years into the North American Union.
[01:15:27.040 --> 01:15:28.400]  They understand what this is about.
[01:15:28.920 --> 01:15:31.501]  They created NORTHCOM in 2002.
[01:15:32.021 --> 01:15:33.941]  What does NORTHCOM have jurisdiction over?
[01:15:34.021 --> 01:15:36.902]  Well, it has jurisdiction over the North American Union.
[01:15:36.942 --> 01:15:40.643]  It has jurisdiction over Canada, America, Mexico.
[01:15:41.423 --> 01:15:43.424]  This is something that's been going on for a very long time.
[01:15:43.444 --> 01:15:49.608]  We're going to go back and look at these documents that we reported on six years ago about what was happening at Bilderberg.
[01:15:49.628 --> 01:16:00.075]  And then we're going to talk about how that's reflected in the current Trans-Pacific, Trans-Atlantic partnerships and the fast-tracked agreement that subverts our Constitution.
[01:16:00.095 --> 01:16:00.535]  Stay with us.
[01:16:00.555 --> 01:16:01.116]  We'll be right back.
[01:16:09.935 --> 01:16:16.877]  For all of recorded history, civilizations around the world praised the health benefits of silver.
[01:16:17.137 --> 01:16:26.561]  At InfoWarsLife, our mission is to bring you the highest quality, purest, cleanest, effective colloidal silver on the market today for the lowest price available.
[01:16:26.821 --> 01:16:30.202]  Now, InfoWarsLife.com has taken colloidal silver to the next level.
[01:16:30.402 --> 01:16:33.704]  Using a cutting-edge technique that is free of toxic artificial additives.
[01:16:34.184 --> 01:16:41.647]  Infowarslife.com developed Silver Bullet by closely working with one of the top silver manufacturing labs in the United States.
[01:16:42.007 --> 01:16:45.349]  We set out to bring you the very best at the lowest price.
[01:16:45.689 --> 01:16:50.471]  Find out more about the proprietary development of Silver Bullet at Infowarslife.com.
[01:16:50.651 --> 01:16:54.713]  In these times, it's essential to have high-quality loyal silver on hand.
[01:16:55.073 --> 01:16:57.914]  No survival chest is complete without Silver Bullet.
[01:16:58.114 --> 01:16:59.195]  Exclusively available
[01:16:59.355 --> 01:17:01.176]  at InfoWarsLive.com.
[01:17:01.216 --> 01:17:05.560]  Secure your Silver Bullet today at InfoWarsLive.com or by calling toll free 888-253-3139.
[01:17:09.628 --> 01:17:14.371]  Alex Jones here with Infowarslife.com Consumer Alert Report.
[01:17:14.791 --> 01:17:21.836]  Many of you are aware that around the world most populations are woefully deficient in clean forms of iodine.
[01:17:22.116 --> 01:17:29.901]  The good news is our listeners over the past two years tried X2 nascent iodine and experienced it for themselves.
[01:17:30.221 --> 01:17:31.182]  The bad news is
[01:17:31.542 --> 01:17:38.804]  For the first time in more than a year, supplies at InfoWarsLife.com of Survival Shield X2 Nascent Iodine are running low.
[01:17:39.204 --> 01:17:43.605]  But what's even more serious is the supply of these Deep Earth Crystals.
[01:17:44.005 --> 01:17:51.167]  That exclusive 999 pure source is proprietary and only available to InfoWarsLife.com.
[01:17:51.367 --> 01:17:54.248]  And that supply is running low and is in question.
[01:17:54.488 --> 01:18:01.192]  That's why it's more important than ever to secure your current and longtime supply of Survival Shield Nascent Iodine X2 today.
[01:18:01.472 --> 01:18:05.454]  Available exclusively at InfoWarsLife.com or by calling toll-free 888-253-3139.
[01:18:09.406 --> 01:18:28.975]  Ladies and gentlemen, you haven't really ever heard firearms manufacturers as sponsors on my syndicated radio show, or the nightly news, or the news website, InfoWars.com, because the companies I've been approached by were not the highest quality, and they weren't as affordable as they should be, so I refused probably 30, 40 firearms manufacturers over the years.
[01:18:29.135 --> 01:18:29.555]  Well then,
[01:18:29.895 --> 01:18:33.560]  About six months ago, we get contacted by Head Down Firearms.
[01:18:33.980 --> 01:18:35.222]  Hdfirearms.com.
[01:18:35.502 --> 01:18:38.706]  Owned and run by a bunch of former Navy SEALs, Special Ops people.
[01:18:38.826 --> 01:18:43.732]  They're veterans, they're patriots, they're listeners of the radio show, and they want to support the broadcast.
[01:18:43.932 --> 01:18:44.653]  It's always about
[01:18:44.833 --> 01:18:45.213]  Thank you.
[01:19:09.276 --> 01:19:14.300]  Introducing Secret 12, the new InfoWarsLife vitamin B12 formulation.
[01:19:14.420 --> 01:19:20.304]  Secret 12 is a binary of nutrimedical grade, bioavailable, coenzyme forms of B12.
[01:19:20.544 --> 01:19:25.127]  Methylcobalamin, the same kind used in B12 injections, and adenosylcobalamin.
[01:19:25.327 --> 01:19:28.649]  Secret 12 is simply taken by mouth, right on the tongue, and then swallowed.
[01:19:28.909 --> 01:19:30.490]  No needles, no injections.
[01:19:30.871 --> 01:19:36.014]  Secure your revolutionary Secret 12 formula right now at InfoWarsLife.com or call 888-253-3139.
[01:19:39.196 --> 01:19:39.856]  Alex Jones here.
[01:19:40.216 --> 01:19:49.259]  For the last two years, I've been working with top doctors, nutritionists, and chemists to design a nutraceutical formulation that has truly life-changing health benefits.
[01:19:49.480 --> 01:19:52.981]  Introducing the all-new Ancient Defense Herbal Immunity Blend.
[01:19:53.261 --> 01:20:01.283]  Experience the benefits of combining over 14 ancient herbs and extracts with exciting new advances in nutraceutical science.
[01:20:01.624 --> 01:20:03.904]  Visit Infowarslife.com or call 1-888-253-3139.
[01:20:03.924 --> 01:20:04.965]  That's Infowarslife.com.
[01:20:11.798 --> 01:20:17.980]  You're listening to the Alex Jones Show.
[01:20:21.581 --> 01:20:29.324]  Crashing through the lies and disinformation, it's Alex Jones on the GCN Radio Network.
[01:20:39.011 --> 01:20:40.272]  Welcome back to the Alex Jones Show.
[01:20:40.332 --> 01:20:41.013]  I'm David Knight.
[01:20:41.593 --> 01:20:43.315]  Co-hosting with me is Alex Jones.
[01:20:43.335 --> 01:20:47.959]  He's going to be breaking down the Trans-Pacific Partnership in a later segment.
[01:20:48.299 --> 01:20:51.962]  Right now, I want to go back into the history of Bilderberg.
[01:20:51.982 --> 01:20:54.124]  And of course, we have our reporters on their way there now.
[01:20:54.644 --> 01:20:57.827]  We have Rob Dew and Josh Owens just filed a report.
[01:20:57.847 --> 01:20:59.288]  You can see that up on InfoWars.
[01:21:00.029 --> 01:21:09.994]  From the airport, talking about where they're going and engaging people there at the airport, asking them if they know anything about Bilderberg, if they know anything about TPP, if they care.
[01:21:10.334 --> 01:21:12.695]  And of course the problem is, people don't care.
[01:21:13.516 --> 01:21:15.557]  It's the apathy that is killing us.
[01:21:15.917 --> 01:21:17.398]  That's why it's an information war.
[01:21:17.958 --> 01:21:23.661]  Now of course, if you want to support us, we could certainly use your financial support, but you could also support your health
[01:21:24.361 --> 01:21:25.661]  With Survival Shield X2.
[01:21:25.681 --> 01:21:28.983]  We have a sale going on right now and it looks like it's going to sell out today.
[01:21:29.063 --> 01:21:30.783]  It's been moving very quickly.
[01:21:31.823 --> 01:21:33.964]  Likely this will be the end of it today.
[01:21:34.024 --> 01:21:35.125]  It looks like it might sell out.
[01:21:35.525 --> 01:21:37.285]  It's $10 off the usual price.
[01:21:37.365 --> 01:21:39.506]  It is now just $29.95 for a bottle.
[01:21:40.126 --> 01:21:45.308]  A few drops of this gives you a powerful dose of a key essential nutrient, iodine.
[01:21:45.348 --> 01:21:47.729]  And of course it's in a great form, nascent iodine.
[01:21:47.769 --> 01:21:51.810]  This particular nascent iodine that we have comes from thousands of feet beneath the earth.
[01:21:52.390 --> 01:21:59.792]  We run radioactive tests on it before we accept it to make sure that it is pure raw iodine and is not contaminated with anything else.
[01:22:00.312 --> 01:22:04.834]  Again, it's time to get prepared with Survival Shield X2 from InfoWarsLife.
[01:22:04.854 --> 01:22:06.954]  You can find that at InfoWarsLife.com.
[01:22:07.315 --> 01:22:11.796]  It is $10 off per bottle and they expect that to sell out today.
[01:22:13.216 --> 01:22:20.879]  Now, as I'd mentioned at the top of the hour, we have an FBI official who came out this last week and said, we're going to
[01:22:22.250 --> 01:22:25.412]  Essentially stop encryption is what they really want to do.
[01:22:25.872 --> 01:22:26.953]  Let's just be honest about it.
[01:22:26.973 --> 01:22:30.055]  They don't want anybody to have any secrets from them.
[01:22:30.095 --> 01:22:34.718]  He said privacy if it's above all other things like safety and freedom from terrorism.
[01:22:35.238 --> 01:22:35.519]  Freedom.
[01:22:35.799 --> 01:22:36.960]  He gets the freedom in there, right?
[01:22:37.760 --> 01:22:38.681]  It's not where we want to go.
[01:22:38.701 --> 01:22:40.762]  In other words, he doesn't want to go to privacy.
[01:22:40.882 --> 01:22:44.685]  You need to understand that if they take away your freedom,
[01:22:45.620 --> 01:22:47.461]  And this trade-off, they'd like to tell you.
[01:22:47.481 --> 01:22:50.842]  There's a trade-off between security and liberty.
[01:22:51.363 --> 01:22:52.563]  No, there isn't any trade-off.
[01:22:53.444 --> 01:22:56.765]  If you give up your liberty, you become a slave by degree.
[01:22:57.866 --> 01:22:59.506]  Slaves are never secure.
[01:23:00.327 --> 01:23:03.108]  And if you want to go into maximum security, you know where you get that?
[01:23:03.868 --> 01:23:04.389]  In a prison.
[01:23:05.233 --> 01:23:07.114]  But that's the deal that they're giving you right now.
[01:23:07.714 --> 01:23:11.777]  And that's what they want to sell you above all else.
[01:23:11.817 --> 01:23:12.597]  That's what he says.
[01:23:12.837 --> 01:23:14.558]  They want to prevent encryption above all else.
[01:23:14.598 --> 01:23:17.840]  They want to prevent your privacy above all else.
[01:23:17.900 --> 01:23:22.642]  They want to know everything about you while they do everything in secret.
[01:23:22.702 --> 01:23:23.723]  That's what this is all about.
[01:23:24.283 --> 01:23:30.347]  We saw this a long time ago in Zbigniew Brzezinski when he talked about, in his book, Between the Two Ages.
[01:23:31.334 --> 01:23:32.714]  He talked about a technotronic era.
[01:23:32.734 --> 01:23:38.436]  And he said, the technotronic era is going to involve the gradual appearance of a more controlled society.
[01:23:39.316 --> 01:23:45.017]  Such a society would be dominated by an elite that is unrestrained by traditional values.
[01:23:45.377 --> 01:23:56.940]  Soon it will be possible to assert almost continuous surveillance over every citizen and maintain up-to-date, complete files containing even the most personal information about the citizen.
[01:23:56.960 --> 01:23:57.480]  This was written in 1970.
[01:23:59.212 --> 01:24:01.474]  This was 45 years ago, he said this.
[01:24:02.234 --> 01:24:03.455]  That day is now.
[01:24:03.996 --> 01:24:05.437]  It's not just, it's not coming soon.
[01:24:05.757 --> 01:24:15.104]  Now they can assert continuous surveillance over every citizen and maintain complete up-to-date files on the most personal information about the citizen.
[01:24:15.384 --> 01:24:17.786]  And they want to make sure that that stays that way.
[01:24:17.826 --> 01:24:20.688]  And then he finishes up with this from 45 years ago.
[01:24:20.768 --> 01:24:27.553]  He said, these files will be subject to instantaneous retrieval by the authorities.
[01:24:28.334 --> 01:24:30.176]  That's what the FBI is demanding.
[01:24:31.076 --> 01:24:35.580]  Now, he also said something else that was interesting 45 years ago in his book, Between the Two Ages.
[01:24:35.600 --> 01:24:40.323]  And again, Zbigniew Brzezinski, if you don't remember, he was essentially the guy that ran the Carter White House.
[01:24:40.383 --> 01:24:41.364]  Carter was his man.
[01:24:41.464 --> 01:24:42.485]  He picked Carter.
[01:24:42.505 --> 01:24:45.007]  Carter was one of the founding members of the Trilateral Commission.
[01:24:45.667 --> 01:24:48.590]  Trilateral Commission is another one of these groups, like the Bilderberg Group.
[01:24:48.650 --> 01:24:52.473]  It was created in 1973, three years after this book that he wrote.
[01:24:53.359 --> 01:24:56.760]  That brought him to the attention of David Rockefeller, who created the organization.
[01:24:56.800 --> 01:25:03.381]  And again, one of the founders of that organization, one of the first founding members of that organization, was Jimmy Carter.
[01:25:03.441 --> 01:25:17.704]  He was handpicked by Zbigniew Brzezinski, and then he became the little public face of the Brzezinski administration, which is what we ought to call it, just as Nixon was the face of the Kissinger administration that followed it.
[01:25:19.144 --> 01:25:26.066]  He says, uh, today we are, now this is going back to what Brzezinski wrote, uh, 45 years ago in this book, before the Trilateral Commission.
[01:25:26.446 --> 01:25:29.687]  He said, today we are witnessing the emergence of transnational elites.
[01:25:30.728 --> 01:25:31.788]  This is 45 years ago.
[01:25:32.208 --> 01:25:34.529]  He said, whose ties cut across national boundaries.
[01:25:34.969 --> 01:25:43.172]  It is likely that before long the social elites of most of the more advanced countries will be highly internationalist or globalist in their spirit and outlook.
[01:25:43.932 --> 01:25:47.313]  The nation state is gradually yielding its sovereignty.
[01:25:47.993 --> 01:25:50.995]  Further progress will require greater American sacrifices.
[01:25:51.055 --> 01:25:53.097]  He's going to come out of America.
[01:25:53.137 --> 01:25:58.561]  We're the ones who are going to be taken down to let this global governance arise.
[01:25:58.921 --> 01:26:08.968]  He says, more intensive efforts to shape a new world monetary structure will have to be undertaken, with some consequent risk to the present relatively favorable American position.
[01:26:09.408 --> 01:26:13.311]  Yeah, they come at us through economics and through currency.
[01:26:14.032 --> 01:26:16.974]  Going back to the Bilderberg Group's second meeting.
[01:26:17.854 --> 01:26:20.435]  40, sorry, 60 years ago.
[01:26:21.296 --> 01:26:34.462]  We saw these minutes released six years ago, and again, Paul Joseph Watson, one of our reporters who is on his way now to this year's Bilderberg in Austria, wrote this at the time, six years ago, when this was released by WikiLeaks.
[01:26:34.482 --> 01:26:45.287]  He said, in 2003, a BBC investigative team was allowed to access Bilderberg files, which confirmed that the EU and the Euro were the brainchild of Bilderberg.
[01:26:46.267 --> 01:26:53.731]  It's nothing new to have a secretive meeting between corporations and governments to create world governance.
[01:26:53.771 --> 01:26:56.092]  We can see that's now in the open with these trade agreements.
[01:26:57.093 --> 01:26:58.353]  The document outlines a plan.
[01:26:58.373 --> 01:27:03.436]  It says, quote, to arrive in the shortest possible time at the highest degree of integration
[01:27:04.116 --> 01:27:06.317]  Beginning with a common European market.
[01:27:06.357 --> 01:27:07.038]  That was their goal.
[01:27:07.098 --> 01:27:11.140]  That's from the minutes of the 1955 Bilderberg meeting.
[01:27:11.160 --> 01:27:18.624]  He said just two years later, in 1955, we saw the first incarnation of the European Economic Community, the EEC.
[01:27:19.324 --> 01:27:25.428]  It was comprised of a single market between Belgium, France, Germany, Italy, Luxembourg, and the Netherlands.
[01:27:26.636 --> 01:27:31.918]  The EEC gradually enlarged over the next few decades until it became the European Community.
[01:27:32.338 --> 01:27:38.120]  Then it enlarged again to become the European Union, officially created in 1993.
[01:27:38.760 --> 01:27:42.021]  So you see the pattern of gradual consolidation.
[01:27:43.021 --> 01:27:46.604]  Now of course, their pattern of doing this is to consolidate regionally.
[01:27:47.085 --> 01:27:50.648]  Then to consolidate those regions into a world governance.
[01:27:51.049 --> 01:27:56.394]  That's why we saw this being done in Europe and then simultaneously it was being done in North America.
[01:27:57.608 --> 01:28:04.532]  The Trilateral Commission was set up to work on three different areas, North America, Europe, and Asia.
[01:28:04.972 --> 01:28:05.792]  What do we see now?
[01:28:05.932 --> 01:28:18.579]  We see that America, which has been the center where they put everything, the UN, all these different globalist organizations, we have a heavy presence in America, and of course America is now going to unite with
[01:28:20.140 --> 01:28:23.622]  Pacific countries and with the European countries.
[01:28:24.342 --> 01:28:34.027]  But doing so in a way that is going to give the corporations, the multinational corporations that is, just a few multinational corporations, it is going to give them control over everything.
[01:28:34.807 --> 01:28:40.890]  So you can see the stepping stones of gradual consolidation going back again to the 1955 Bilderberg summary.
[01:28:41.230 --> 01:28:45.072]  They say it might be better to proceed through the development of a common market by treaty.
[01:28:45.712 --> 01:28:48.976]  Rather than by the creation of new high authorities.
[01:28:48.996 --> 01:29:04.332]  And we're going to talk when we come back about why these are treaties and why this fast-tracked authority, the TPA, that was just passed by the Senate that is coming up before the House, is a treacherous agreement that denies the process for approving treaties.
[01:29:04.352 --> 01:29:05.554]  Stay with us, we'll be right back.
[01:29:09.947 --> 01:29:14.688]  Alex Jones here with an InfoWarsLive.com Consumer Alert Report.
[01:29:15.108 --> 01:29:22.150]  Many of you are aware that around the world most populations are woefully deficient in clean forms of iodine.
[01:29:22.430 --> 01:29:30.192]  The good news is our listeners over the past two years tried X2 nascent iodine and experienced it for themselves.
[01:29:30.512 --> 01:29:31.512]  The bad news is
[01:29:31.852 --> 01:29:39.119]  For the first time in more than a year, supplies at InfoWarsLife.com of Survival Shield X2 Nascent Iodine are running low.
[01:29:39.520 --> 01:29:43.924]  But what's even more serious is the supply of these Deep Earth Crystals.
[01:29:44.305 --> 01:29:51.492]  That exclusive 999 pure source is proprietary and only available to InfoWarsLife.com.
[01:29:51.692 --> 01:29:54.595]  And that supply is running low and is in question.
[01:29:54.795 --> 01:30:01.500]  That's why it's more important than ever to secure your current and longtime supply of Survival Shield Nascent Iodine X2 today.
[01:30:01.780 --> 01:30:05.783]  Available exclusively at InfoWarsLife.com or by calling toll-free 888-253-3139.
[01:30:09.622 --> 01:30:10.522]  Hey, how you doing, Alex?
[01:30:10.582 --> 01:30:11.002]  Good, brother.
[01:30:11.142 --> 01:30:12.863]  Just recently started using your products.
[01:30:13.103 --> 01:30:14.644]  Everything you said about them is correct.
[01:30:14.824 --> 01:30:18.825]  Me and my wife both use a lot of them, and it's made a lot of changes in our lives here.
[01:30:18.845 --> 01:30:21.426]  Well, thank you, brother, because it also funds our operation.
[01:30:21.466 --> 01:30:23.686]  But doing that, I know I've got to have the highest quality.
[01:30:23.886 --> 01:30:31.769]  Super Mill Vitality was developed to activate your body's own natural processes instead of using synthetic chemicals.
[01:30:32.049 --> 01:30:35.172]  We do the super male and the super female vitality.
[01:30:35.312 --> 01:30:36.813]  Big changes, a lot of energy.
[01:30:36.833 --> 01:30:39.736]  We've gotten off of the cheap energy drinks, energy shots.
[01:30:39.876 --> 01:30:41.257]  Saving a ton of money there.
[01:30:41.518 --> 01:30:44.020]  Sourced from powerful organic herbs.
[01:30:44.260 --> 01:30:47.323]  Harvested around the planet and then concentrated.
[01:30:47.603 --> 01:30:49.204]  Or maximum potency.
[01:30:49.365 --> 01:30:59.533]  They want to stun and dumb down and energy drinks and stuff just cover that up for a while, but then burn you out in my experience, whereas stuff that gets your glands naturally going goes right to the source.
[01:30:59.593 --> 01:31:01.334]  So, it's pretty exciting and I love it.
[01:31:01.374 --> 01:31:08.320]  Visit InfoWarsLife.com today to secure your super male vitality and other powerful products from InfoWars Life.
[01:31:09.497 --> 01:31:14.519]  Introducing Secret 12, the new InfoWars Life vitamin B12 formulation.
[01:31:14.639 --> 01:31:20.522]  Secret 12 is a binary of nutrimedical grade, bioavailable coenzyme forms of B12.
[01:31:20.762 --> 01:31:23.424]  Methocobalamin, the same kind used in B12 injections.
[01:31:23.804 --> 01:31:25.344]  And adenosylcobalamin.
[01:31:25.544 --> 01:31:28.886]  Secret 12 is simply taken by mouth, right on the tongue, and then swallowed.
[01:31:29.126 --> 01:31:30.687]  No needles, no injections.
[01:31:31.087 --> 01:31:37.433]  Secure your revolutionary secret 12 formula right now at Infowarslife.com or call 888-253-3139.
[01:31:37.453 --> 01:31:38.634]  Alex Jones here.
[01:31:38.815 --> 01:31:49.325]  For the last two years, I've been working with top doctors, nutritionists, and chemists to design a nutraceutical formulation that has truly life-changing health benefits.
[01:31:49.565 --> 01:31:53.149]  Introducing the all-new Ancient Defense Herbal Immunity Blend.
[01:31:53.370 --> 01:32:01.359]  Experience the benefits of combining over 14 ancient herbs and extracts with exciting new advances in nutraceutical science.
[01:32:01.720 --> 01:32:04.002]  Visit Infowarslife.com or call 1-888-253-3139.
[01:32:04.022 --> 01:32:05.064]  That's Infowarslife.com.
[01:32:09.031 --> 01:32:28.610]  Ladies and gentlemen, you haven't really ever heard firearms manufacturers as sponsors on my syndicated radio show, or the nightly news, or the news website, InfoWars.com, because the companies I've been approached by were not the highest quality, and they weren't as affordable as they should be, so I refused probably 30, 40 firearms manufacturers over the years.
[01:32:28.770 --> 01:32:29.191]  Well then,
[01:32:29.531 --> 01:32:33.193]  About six months ago, we get contacted by Head Down Firearms.
[01:32:33.433 --> 01:32:34.834]  Hdfirearms.com.
[01:32:35.135 --> 01:32:38.336]  Owned and run by a bunch of former Navy SEALs, Special Ops people.
[01:32:38.457 --> 01:32:43.340]  They're veterans, they're patriots, they're listeners of the radio show, and they want to support the broadcast.
[01:32:43.560 --> 01:32:47.322]  It's always about security, whether it's for yourself, your wife, your loved ones.
[01:32:47.502 --> 01:32:49.784]  Go to their website, hdfirearms.com.
[01:32:49.884 --> 01:32:54.106]  Buy right off their website, and they'll just send it to the FFL dealer of your choice.
[01:32:54.306 --> 01:32:57.488]  You can pick it up at the gun show, you can pick it up at a local sporting goods store.
[01:32:57.668 --> 01:32:58.409]  Whatever you do,
[01:32:58.829 --> 01:33:01.771]  Get your Head Down Firearm today!
[01:33:01.791 --> 01:33:06.393]  The spirit of 1776 lives at Head Down Firearms!
[01:33:06.693 --> 01:33:08.414]  HDFirearms.com!
[01:33:12.336 --> 01:33:14.977]  You're listening to the Alex Jones Show!
[01:33:24.932 --> 01:33:30.475]  We now take you live to the Central Texas Command Center in the heart of the resistance.
[01:33:30.955 --> 01:33:33.616]  You're listening to the Alex Jones Show!
[01:33:38.919 --> 01:33:40.159]  Welcome back to the Alex Jones Show.
[01:33:40.199 --> 01:33:40.940]  I'm David Knight.
[01:33:41.600 --> 01:33:46.262]  Joining us in the next segment to explain the Trans-Pacific Partnership is going to be Alex Jones.
[01:33:46.402 --> 01:33:49.904]  In this segment I want to talk a little bit about what we saw in terms of
[01:33:51.215 --> 01:33:54.357]  Government officials being held captive, essentially, if you will.
[01:33:54.717 --> 01:33:56.599]  I guess we should call them, really, vassals.
[01:33:57.019 --> 01:33:59.020]  That's really kind of the appropriate analogy, I think.
[01:33:59.081 --> 01:34:04.024]  Because it really, if you go back and you think about the Magna Carta, think about Runnymede, what happened there?
[01:34:04.084 --> 01:34:12.190]  We had a situation there where the nobility came up to evil King John and said, we have this giant charter.
[01:34:12.450 --> 01:34:14.751]  That's what the Magna Carta was, a giant charter.
[01:34:15.232 --> 01:34:19.215]  They said, we are going to devolve power from the center.
[01:34:20.015 --> 01:34:26.321]  It was the beginning of the kind of democratic republics that we now have throughout the West, or that we have seen throughout the West.
[01:34:26.341 --> 01:34:32.386]  They have now essentially become vassals of these multinational corporations.
[01:34:32.487 --> 01:34:42.236]  And the reality is, is that just like the Magna Carta, power had already transferred away from King John to these few people in the nobility.
[01:34:43.276 --> 01:34:51.143]  In the same way, power has also transferred away from the governments that we have to the multinational corporations.
[01:34:51.623 --> 01:34:58.249]  They're able to write this just like you had the nobleman write the Magna Carta and present it to King John and say, sign it.
[01:34:58.489 --> 01:35:00.151]  They didn't ask if he approved of it.
[01:35:00.831 --> 01:35:02.332]  They didn't ask him to read it.
[01:35:02.872 --> 01:35:05.533]  He wasn't going to be given the ability to amend it.
[01:35:06.393 --> 01:35:07.374]  They had the power.
[01:35:07.574 --> 01:35:11.575]  What they were seeking was the formal recognition of that transfer of power.
[01:35:11.595 --> 01:35:16.537]  And if you want to think about these partnership agreements, as I call them, that's precisely what they are.
[01:35:16.597 --> 01:35:22.920]  They're formal recognition of the fact that power has already passed to these multinational corporations.
[01:35:24.127 --> 01:35:24.847]  Hasn't it passed?
[01:35:25.127 --> 01:35:34.912]  I mean, they can come to these senators, they can come to congressmen of every nation, and they can tell them, you're not going to be able to tell anybody what you see in this thing.
[01:35:35.992 --> 01:35:38.373]  You can't make any notes and take these notes with you.
[01:35:39.133 --> 01:35:42.295]  They defy them to even talk about what they have written.
[01:35:43.155 --> 01:35:47.277]  And they have, with this fast-track trade agreement that ran through the Senate,
[01:35:48.595 --> 01:35:56.178]  They have put in process a procedure that is not going to be able to stop these agreements.
[01:35:56.218 --> 01:36:13.086]  So when they vote for the Trade Promotion Authority, the fast-tracked authority, they are by proxy voting for these partnership agreements, the Transatlantic, the Trans-Pacific, and others that are going to come down the road because this is going to last for six years.
[01:36:14.126 --> 01:36:17.648]  This is far broader than just the TPP and the TTIP.
[01:36:18.496 --> 01:36:23.900]  This is going to go for six years, and just this last week, we found out about yet another agreement.
[01:36:23.960 --> 01:36:26.142]  That's the TISA.
[01:36:26.802 --> 01:36:30.625]  That's the Trade and Services Agreement.
[01:36:30.705 --> 01:36:31.225]  It's a new one.
[01:36:31.286 --> 01:36:32.747]  Trade and Services Agreement.
[01:36:32.767 --> 01:36:33.787]  The TISA.
[01:36:33.847 --> 01:36:35.128]  That's one I didn't even know about.
[01:36:35.909 --> 01:36:42.394]  It's hard to keep up with these things, and they're going to be coming fast and furious, because they're going to be created by the executive branch, by Obama,
[01:36:43.188 --> 01:36:51.512]  They're going to be presented to the legislature, and here's how this process that the Senate has approved, that still has to be approved by the House, but this is what the Senate approved last week.
[01:36:52.412 --> 01:36:55.194]  Typically when a bill becomes law, it has to go through committees.
[01:36:55.354 --> 01:36:59.296]  So it can be stopped, it can be modified in committees before it goes to the floor.
[01:36:59.336 --> 01:37:02.237]  The leadership has a say as to whether or not it's going to go to the floor.
[01:37:02.637 --> 01:37:05.179]  It can be amended or stopped at any of these procedures.
[01:37:05.939 --> 01:37:07.520]  Not so with these agreements.
[01:37:08.664 --> 01:37:15.151]  Once these things are handed to the legislative bodies, they will have 45 days to send it to the floor.
[01:37:16.232 --> 01:37:20.056]  So they can make it quicker, but they can't take longer than 45 days.
[01:37:20.176 --> 01:37:24.941]  Because if they don't put it on the floor for a vote in 45 days, it will go there automatically.
[01:37:26.069 --> 01:37:27.409]  They cannot stop it in committee.
[01:37:27.890 --> 01:37:29.230]  The leadership cannot stop it.
[01:37:29.390 --> 01:37:30.530]  It will go to the House floor.
[01:37:30.590 --> 01:37:33.111]  They will have 20 hours to debate it.
[01:37:33.591 --> 01:37:36.072]  They will not be allowed to have any amendments.
[01:37:36.212 --> 01:37:37.213]  And here's the key thing.
[01:37:38.053 --> 01:37:40.794]  It will pass forward with a simple majority vote of 51.
[01:37:42.174 --> 01:37:45.458]  Not with the 67 votes that would be needed for a treaty.
[01:37:45.919 --> 01:37:56.693]  So if you want to look at it, this TPA that was just passed in the Senate was an act of treason against the Constitution by the 62 senators who voted for it.
[01:37:57.634 --> 01:38:10.838]  And let's understand who voted for it, because I've seen a lot of criticism of Senators, unjustly, people unjustly criticizing Rand Paul, even criticizing us saying, hey, you're criticizing this trade agreement, but you love Rand Paul because he voted for it.
[01:38:11.038 --> 01:38:12.318]  He didn't vote for this.
[01:38:12.878 --> 01:38:14.659]  He voted against the TPA.
[01:38:14.699 --> 01:38:16.520]  Some people have confused the two votes.
[01:38:16.560 --> 01:38:20.921]  There was a vote to stop the filibuster and go to a vote for the TPA.
[01:38:21.721 --> 01:38:24.183]  He voted for that, as did Senator Sessions and others.
[01:38:24.243 --> 01:38:25.984]  All the Republicans who were present voted for that.
[01:38:26.444 --> 01:38:34.370]  But there were at least five Republicans and many Democrats, people like Bernie Sanders and Elizabeth Warren, who spoke up against this.
[01:38:35.371 --> 01:38:39.534]  They voted against the Trade Promotion Authority, the fast-tracked authority.
[01:38:40.529 --> 01:38:42.190]  And this is what Senator Sessions has said.
[01:38:42.210 --> 01:38:50.796]  Now, he and Rand Paul were a couple of the only senators who even bothered to go down and look at what they could see at this current point from the trade representatives.
[01:38:50.836 --> 01:38:53.098]  He wrote yet another letter to Barack Obama.
[01:38:53.138 --> 01:39:00.143]  He says, on May 6th of this year, I sent you a letter regarding your request for Congress to grant you fast-tracked executive authority.
[01:39:00.183 --> 01:39:02.944]  So he just sent him this letter at the end of this last week.
[01:39:02.964 --> 01:39:06.147]  So he said, I'm including that again, and here are my concerns.
[01:39:06.187 --> 01:39:07.708]  He says, under fast-track,
[01:39:08.268 --> 01:39:13.891]  Congress transfers its authority to the executive and agrees to give up several of its most basic powers.
[01:39:15.051 --> 01:39:15.572]  Exactly.
[01:39:15.892 --> 01:39:17.873]  They're giving up the power to write legislation.
[01:39:18.073 --> 01:39:20.434]  They're giving up the power to amend legislation.
