[00:00:03.237 --> 00:00:05.138]  We're live.
[02:55:05.982 --> 02:55:11.124]  It's actually a very small number compared to media operations, much smaller.
[02:55:11.124 --> 02:55:15.905]  But I guess I should just go ahead and tell everybody how much it costs to run this place every year.
[02:55:15.905 --> 02:55:16.545]  $15 million.
[02:55:16.545 --> 02:55:22.467]  So see, that's how big the show is, is that it can bring in the money to pay for this.
[02:55:22.467 --> 02:55:24.648]  We have 50 plus crew members.
[02:55:24.648 --> 02:55:29.769]  We have correspondents that are full time, 12 hours a day in London.
[02:55:29.769 --> 02:55:31.150]  Okay, we've got them in other cities.
[02:55:32.319 --> 02:55:55.451]  And I want to be able to hire more correspondents, more writers, but this million dollars is just to have enough to be able to get two or three more reporters and two or three more writers and maybe another camera person and be able to pay for the satellite and for the closed captioning.
[02:55:57.062 --> 02:55:58.022]  So it sounds like a lot of money.
[02:55:58.022 --> 02:56:01.383]  It's not, when we have tens of millions of viewers and listeners.
[02:56:01.383 --> 02:56:07.125]  Go to InfoWars.com and donate right there.
[02:56:07.125 --> 02:56:10.526]  Normally, we would be the whole month before Money Bomb, saying, if you want to donate early, you can.
[02:56:10.526 --> 02:56:12.026]  I haven't really been doing that.
[02:56:12.026 --> 02:56:17.788]  And you can see the video breaking it down and more there at InfoWars.com.
[02:56:17.788 --> 02:56:19.669]  But tomorrow, I'll have a free video feed there.
[02:56:19.669 --> 02:56:21.949]  It's going to be a 28-hour transmission.
[02:56:21.949 --> 02:56:23.190]  Let's go to Mark in California.
[02:56:23.190 --> 02:56:24.170]  Thanks for holding.
[02:56:24.170 --> 02:56:24.610]  You're on the air.
[02:56:27.165 --> 02:56:34.090]  Doug Millar is one of the few real heroes that we have, and I actually have his information if you want to interview him.
[02:56:34.090 --> 02:56:46.740]  He's worked with Ted Gunderson, and Ted actually gave him one of the highest compliments a man could give, that he was the number one authority exposing MK Ultra Michael Aquino, former head of the National Security Agency.
[02:56:46.740 --> 02:56:48.841]  What's his name again?
[02:56:48.841 --> 02:56:49.642]  Doug Millar.
[02:56:49.642 --> 02:56:51.463]  I think I've heard that name.
[02:56:53.729 --> 02:56:56.712]  Yeah, he was arrested at Bohemian Grove a couple years ago.
[02:56:56.712 --> 02:57:00.455]  And you've got to interview him, Alex.
[02:57:00.455 --> 02:57:03.178]  Believe me, he knows his stuff.
[02:57:03.178 --> 02:57:16.250]  And he goes, he went around to Michael Aquino's house, right around the neighborhood, passed out like 100, 200 flyers telling people what Michael Aquino is really like, the former head of the National Security Agency.
[02:57:16.250 --> 02:57:18.292]  And you've got to listen to him.
[02:57:18.292 --> 02:57:19.333]  It'll just be a thrill.
[02:57:20.013 --> 02:57:20.713]  It's real.
[02:57:20.713 --> 02:57:26.836]  And I also would like some advice on about an hour from now I'm planning on going to our City Council here in San Jose.
[02:57:26.836 --> 02:57:33.959]  They only give me two minutes and I want you to tell me what you'd say and talk slow on SB 277.
[02:57:33.959 --> 02:57:37.221]  And I'll hear you.
[02:57:37.221 --> 02:57:40.342]  Just go slow because I am slow.
[02:57:40.342 --> 02:57:43.124]  Say that again, sir?
[02:57:43.124 --> 02:57:48.366]  I'm going to give a speech to the Mayor and City Council in San Jose in about an hour.
[02:57:49.033 --> 02:57:53.897]  And I get two minutes, so I want you to tell me what I should say and I'm going to write it down for you.
[02:57:53.897 --> 02:57:54.838]  Sure, that's what I thought you said.
[02:57:54.838 --> 02:57:57.420]  Brother, you're a super smart talker yourself.
[02:57:57.420 --> 02:57:58.821]  You certainly have a lot of info.
[02:57:58.821 --> 02:58:03.525]  I'd get up there and talk about whatever issue you think is most important.
[02:58:03.525 --> 02:58:09.249]  I mean, I'm always flattered that listeners ask me for advice, but I just think, you know, that...
[02:58:11.184 --> 02:58:18.911]  Whatever you think is most important, whatever is in your heart, whatever is in your mind, I would just tell them that everybody can see the world changing for the worse right now in many ways.
[02:58:18.911 --> 02:58:20.593]  Good people need to get involved.
[02:58:20.593 --> 02:58:24.897]  And whatever corruption is going on in their town or city, they need to stand up to it.
[02:58:24.897 --> 02:58:27.920]  And then hit some of the issues that you think are most important.
[02:58:27.920 --> 02:58:28.740]  Thank you for holding, brother.
[02:58:28.740 --> 02:58:34.706]  I'm going to do five minutes of overdrive and go to Alan, Frank, Spirit of Freedom, and others.
[02:58:34.706 --> 02:58:36.467]  Then David Knight hosts the fourth hour.
[02:58:39.423 --> 02:58:41.284]  Thank you for listening to GCN.
[02:58:41.284 --> 02:58:42.846]  28-hour transmission tomorrow.
[02:58:42.846 --> 02:58:48.930]  Visit GCNlive.com today.
[02:58:48.930 --> 02:58:53.014]  Alex Jones here with a very important news alert for InfoWars listeners.
[02:58:53.014 --> 02:59:03.482]  We've confirmed through our major suppliers attempting to resupply Survival Shield X2 Deep Earth Crystals that elite corporations are buying up the supplies all over the world.
[02:59:03.482 --> 02:59:06.384]  So prices are going up and it's very hard to secure it.
[02:59:06.544 --> 02:59:15.667]  We have been able to secure a limited supply of the Pure Deep Earth Crystals and have now been able to produce more Survival Shield Nascent Iodine X2.
[02:59:15.667 --> 02:59:17.187]  This is the good halogen.
[02:59:17.187 --> 02:59:20.248]  This is the opposite of the bad halogens like fluoride.
[02:59:20.248 --> 02:59:32.252]  Now we at InfoWarsLife.com are bringing you the only source of clean, pure, 99.99 Ultra Pure Deep Earth Crystals from more than 7,000 feet below the Earth's surface.
[02:59:32.252 --> 02:59:33.512]  Watch the informational videos
[02:59:33.852 --> 02:59:36.055]  You're listening to the Alex Jones Show!
[03:00:01.474 --> 03:00:08.130]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[03:00:08.130 --> 03:00:11.117]  It's Alex Jones and the GCN Radio Network.
[03:00:12.558 --> 03:00:17.483]  I just want to thank all of our affiliates, all our listeners, all our sponsors, but most importantly, the good Lord above.
[03:00:17.483 --> 03:00:26.372]  And then outside of that, most importantly in this operation, the incredible crew we've got, people behind the scenes, our reporters, writers, researchers, video editors, everybody.
[03:00:26.372 --> 03:00:30.095]  Camera folks, Matt did a great job up there with Joe shooting that video.
[03:00:30.095 --> 03:00:32.978]  I asked him, I went there and I said, was that taken from TV?
[03:00:34.110 --> 03:00:36.972]  I didn't see any bug on it, and I went, no, that was Matt shooting that.
[03:00:36.972 --> 03:00:40.514]  It looked better than broadcast television, the video he shot of the Trump thing.
[03:00:40.514 --> 03:00:42.215]  So, great job.
[03:00:42.215 --> 03:00:44.016]  Just the amazing people we have.
[03:00:44.016 --> 03:00:48.619]  I'm very, very humbled to be here talking to all of you.
[03:00:48.619 --> 03:00:50.420]  And humbled to be talking to Alan in Colorado.
[03:00:50.420 --> 03:00:50.940]  You're on the air.
[03:00:50.940 --> 03:00:53.642]  Go ahead.
[03:00:53.642 --> 03:00:54.742]  Howdy, sir.
[03:00:54.742 --> 03:00:56.984]  Welcome.
[03:00:56.984 --> 03:00:59.505]  I wanted to just thank you for all that you do.
[03:00:59.505 --> 03:01:01.106]  I wanted to just
[03:01:02.108 --> 03:01:04.310]  Let you know that it's very much appreciated.
[03:01:04.310 --> 03:01:11.655]  There is a pocket of resistance which is growing, and it is indeed taking right off.
[03:01:11.655 --> 03:01:20.982]  One thing that we as citizens are always being pushed to do, and that's to be held accountable for things.
[03:01:20.982 --> 03:01:26.606]  If I don't pay my house payment, I'm held accountable to the mortgage company.
[03:01:26.606 --> 03:01:31.310]  We need to do that with the government, and instead of
[03:01:32.338 --> 03:01:39.242]  Deciding that we just need to lay down and take whatever.
[03:01:39.242 --> 03:01:43.124]  You know, the biggest thing is to hold them accountable.
[03:01:43.124 --> 03:01:57.391]  One way that one can do that, one way that one can take back the power that has been usurped from us, is to visit www.accountabilityrevolution.com.
[03:01:59.722 --> 03:02:22.351]  I represent the Center for Government Accountability and it's an organization of citizens that basically have gotten tired of whining about what we can do and doing nothing while each right is stripped from us on a daily basis.
[03:02:23.345 --> 03:02:27.309]  I'm familiar with those organizations, and from what I've seen, I haven't had time to follow them too intensely.
[03:02:27.309 --> 03:02:28.891]  They're doing a really great job.
[03:02:28.891 --> 03:02:31.554]  But yeah, it's important for everybody to get involved and to say no.
[03:02:31.554 --> 03:02:33.236]  And we have been usurped.
[03:02:33.236 --> 03:02:34.317]  We have been enslaved.
[03:02:34.317 --> 03:02:35.819]  Now they want to finish the job.
[03:02:35.819 --> 03:02:37.020]  That's why we're here saying no.
[03:02:37.020 --> 03:02:39.503]  And the public's never been more ready to wake up.
[03:02:39.503 --> 03:02:40.444]  God bless you.
[03:02:40.444 --> 03:02:41.425]  Good to hear from you.
[03:02:41.425 --> 03:02:42.226]  Frank in New York.
[03:02:42.226 --> 03:02:43.227]  Thanks for holding her on the air.
[03:02:44.724 --> 03:02:48.805]  I just want to say, may God protect you on your path.
[03:02:48.805 --> 03:02:50.206]  May God bless you, my brother.
[03:02:50.206 --> 03:02:50.746]  You did a fantastic job.
[03:02:50.746 --> 03:02:51.106]  Thank you.
[03:02:51.106 --> 03:02:51.886]  That's very humbling.
[03:02:51.886 --> 03:02:52.546]  Thank you.
[03:02:52.546 --> 03:02:54.107]  Oh, God's been blessing me and protecting me.
[03:02:54.107 --> 03:02:55.847]  Believe me.
[03:02:55.847 --> 03:02:56.407]  It's crazy.
[03:02:56.407 --> 03:02:58.648]  I can't believe how God's worked in my life.
[03:02:58.648 --> 03:03:01.809]  It's been incredibly obvious, over the top.
[03:03:01.809 --> 03:03:02.109]  Go ahead.
[03:03:04.137 --> 03:03:19.383]  You mentioned before, but the North American Union in 2005, what our, you know, George Bush signed into that treaty basically, but people have to realize this actually was thought of in 1973 under the regionalized and adaptive model of global and world systems.
[03:03:19.383 --> 03:03:20.063]  That's right.
[03:03:20.063 --> 03:03:25.785]  They rolled this out under 7277 and 63, they rolled it out in the 70s again, you're right.
[03:03:25.785 --> 03:03:29.927]  And people said no, and they went, that's a conspiracy, no one ever wanted that.
[03:03:30.427 --> 03:03:32.310]  No one ever wanted a world government, what?
[03:03:32.310 --> 03:03:40.183]  I mean, it was in kids' cartoons in the 60s and stuff, and you know, newsreels in the schools, on the projectors, exactly.
[03:03:40.183 --> 03:03:44.791]  Then folks said no, so they just denied it existed, but now it's out in the open.
[03:03:47.482 --> 03:03:51.445]  And one more thing about Al Gore for his carbon tax garbage.
[03:03:51.445 --> 03:03:57.350]  You know, you made up a film on the endgame when, you know, like with Galton and Darwinism and all that stuff.
[03:03:57.350 --> 03:04:03.274]  They wanted to like create the perfect species and they actually, you know, they, they had, you know, they inbreeding with each other.
[03:04:03.274 --> 03:04:06.156]  But these people actually inbreed wealth as well too.
[03:04:06.156 --> 03:04:11.720]  Do you know that Al Gore's daughter is married to the great, great, great grandson of Jacob Schiff?
[03:04:11.720 --> 03:04:12.120]  Yes, I do.
[03:04:12.120 --> 03:04:15.403]  The very same man that Nathan Rothschild sent in to
[03:04:15.836 --> 03:04:18.777]  You know, during the Civil War to actually hijack our country?
[03:04:18.777 --> 03:04:19.877]  Oh, it's incredible.
[03:04:19.877 --> 03:04:21.277]  Absolutely.
[03:04:21.277 --> 03:04:24.338]  It's all a couple hundred families that manage it.
[03:04:24.338 --> 03:04:28.318]  And there's like less than 20 that own the Anglo-American establishment.
[03:04:28.318 --> 03:04:31.659]  And every time you research them, you find one thing.
[03:04:31.659 --> 03:04:32.999]  They want one world government.
[03:04:32.999 --> 03:04:34.479]  They worship Lucifer.
[03:04:34.479 --> 03:04:35.960]  They hate everybody else.
[03:04:35.960 --> 03:04:39.380]  And they're all into organic food and non-GMO and purified water.
[03:04:39.380 --> 03:04:41.000]  And they won't take vaccines.
[03:04:41.000 --> 03:04:43.841]  And they sit there enjoying everyone else dying around them.
[03:04:44.421 --> 03:04:51.069]  And as far as I'm concerned, when we take the country back and the world back, there's going to be Nuremberg Part 2, and they're going to be in a lot of trouble.
[03:04:51.069 --> 03:04:52.951]  Because they're going to pay for their crimes.
[03:04:52.951 --> 03:04:54.693]  In this life and the next.
[03:04:54.693 --> 03:04:55.935]  God bless you.
[03:04:55.935 --> 03:04:56.775]  David Knight's coming in.
[03:04:56.775 --> 03:04:57.797]  He'll take these calls as well.
[03:04:59.810 --> 03:05:05.416]  The Miss America pageant is known for beautiful women who sometimes give rather amusing answers.
[03:05:05.416 --> 03:05:09.961]  But recently, Miss South Carolina turned the tide when she was asked about this.
[03:05:09.961 --> 03:05:14.026]  Do you support a ban on military style assault weapons?
[03:05:15.502 --> 03:05:18.286]  I don't, but I think it's because we need to increase education.
[03:05:18.286 --> 03:05:19.367]  We have to go back there.
[03:05:19.367 --> 03:05:27.397]  If we teach people the proper way to use guns, then we will reduce the risk of having gun-related accidents.
[03:05:27.397 --> 03:05:29.640]  It starts with education.
[03:05:29.640 --> 03:05:34.606]  Even before she could finish answering her question, her response received a massive applause.
[03:05:35.086 --> 03:05:41.691]  Demonstrating strong support for gun rights, despite the establishment's ongoing gun demonization campaign.
[03:05:41.691 --> 03:05:52.119]  And yes, there have been high-profile slayings with fully automatic rifles, but the FBI's... Killed by a blunt object, such as a baseball bat or hammer.
[03:05:52.119 --> 03:05:54.901]  You can find more reports on InfoWars.com.
[03:05:58.755 --> 03:06:05.962]  For all of recorded history, civilizations around the world praised the health benefits of silver.
[03:06:05.962 --> 03:06:15.651]  At InfoWarsLife, our mission is to bring you the highest quality, purest, cleanest, effective colloidal silver on the market today for the lowest price available.
[03:06:15.651 --> 03:06:22.578]  Now, InfoWarsLife.com is taking colloidal silver to the next level using a cutting-edge technique that is free of toxic artificial additives.
[03:06:22.998 --> 03:06:30.819]  Infowarslife.com developed Silver Bullet by closely working with one of the top silver manufacturing labs in the United States.
[03:06:30.819 --> 03:06:34.500]  We set out to bring you the very best at the lowest price.
[03:06:34.500 --> 03:06:39.481]  Find out more about the proprietary development of Silver Bullet at Infowarslife.com.
[03:06:39.481 --> 03:06:43.882]  In these times, it's essential to have high-quality floydal silver on hand.
[03:06:43.882 --> 03:06:46.922]  No survival chest is complete without Silver Bullet.
[03:06:46.922 --> 03:06:50.023]  Exclusively available at Infowarslife.com.
[03:06:50.023 --> 03:06:50.483]  Secured
[03:06:58.330 --> 03:07:04.255]  Supermail Vitality is InfoWarsLife.com's number one selling product for a good reason.
[03:07:04.255 --> 03:07:04.995]  It works.
[03:07:04.995 --> 03:07:09.279]  Go to InfoWarsLife.com today and read the testimonials for yourself.
[03:07:09.279 --> 03:07:14.744]  There are thousands of them with an average voting score at an unprecedented 4.8.
[03:07:16.525 --> 03:07:28.480]  It is concentrated herbs and natural organic compounds known to energize the body's natural processes that are blocked by estrogen mimickers and other toxic elements in the food chain.
[03:07:28.480 --> 03:07:33.526]  Super Mel Vitality from InfoWarsLife.com has sold out multiple times in the last three months.
[03:07:33.666 --> 03:07:41.249]  To fix that problem, we have now produced the biggest and most concentrated high-quality batch of Super Mel Vitality in the product's history.
[03:07:41.249 --> 03:07:44.010]  Our new Ultra Strength Formula is even stronger.
[03:07:44.010 --> 03:07:48.552]  Check out the third-party reviews and informational videos at InfoWarsLife.com.
[03:07:48.552 --> 03:07:51.273]  Now it's time to get your body in balance and fight back.
[03:07:51.273 --> 03:07:57.535]  I'm Alex Jones for Super Mel Vitality and InfoWarsLife.com, and I salute you, our supporters!
[03:08:01.287 --> 03:08:03.949]  Ease the T-Rex of political talk.
[03:08:03.949 --> 03:08:11.634]  Alex Jones on the GCN Radio Network.
[03:08:11.634 --> 03:08:15.696]  Welcome to the InfoWars News Wrap-Up, the fourth hour of the Alex Jones Radio Show.
[03:08:15.696 --> 03:08:17.338]  I'm David Knight, your host.
[03:08:17.338 --> 03:08:20.960]  We have several important issues that we're going to talk about this hour.
[03:08:20.960 --> 03:08:25.883]  Of course, one of the stories that's up on InfoWars.com is new Planned Parenthood video.
[03:08:25.883 --> 03:08:30.046]  Official admits to selling fresh aborted baby eyes, hearts,
[03:08:30.706 --> 03:08:31.747]  And gonads.
[03:08:31.747 --> 03:08:33.367]  We're going to talk about that.
[03:08:33.367 --> 03:08:37.269]  So we have some callers up here on the board that want to talk about immigration.
[03:08:37.269 --> 03:08:41.451]  One of the stories that is on the top of the Drudge Report is L.A.
[03:08:41.451 --> 03:08:47.853]  touting itself as, quote, the northern capital of Latin America for the 2024 Olympic bid.
[03:08:47.853 --> 03:08:50.994]  They say in the video, which is only about a minute long, L.A.
[03:08:50.994 --> 03:08:59.118]  is called, quote, the western capital of the U.S., the northern capital of Latin America, and the eastern capital of the Pacific Rim.
[03:08:59.758 --> 03:09:01.620]  What do you think about that?
[03:09:01.620 --> 03:09:04.062]  Is LA making a bid for the Olympics?
[03:09:04.062 --> 03:09:07.745]  Or are they making a bid for the capital of Aslan?
[03:09:07.745 --> 03:09:09.787]  Let's talk to Matt in Nebraska.
[03:09:09.787 --> 03:09:11.469]  Matt, what do you think about this headline?
[03:09:11.469 --> 03:09:13.691]  Or did you want to talk about something else with immigration?
[03:09:15.373 --> 03:09:15.833]  Oh, he did.
[03:09:15.833 --> 03:09:17.535]  Okay, he dropped off.
[03:09:17.535 --> 03:09:21.318]  We had somebody else that wanted to talk about immigration there as well, I think.
[03:09:21.318 --> 03:09:26.762]  Let's look at, let's see, we had, well actually we had Jeff in Missouri.
[03:09:26.762 --> 03:09:31.546]  Hang on, Jeff, because I want to, I'm going to put some stuff out here about Hillary Clinton, and I want to get your comments on it.
[03:09:31.546 --> 03:09:34.389]  Let's go back to this Planned Parenthood video.
[03:09:34.389 --> 03:09:36.030]  This is something that's up on InfoWars today.
[03:09:36.030 --> 03:09:39.033]  This is a new video that's been put out.
[03:09:39.033 --> 03:09:43.756]  This is part of the ongoing investigation by the Center for Medical Progress.
[03:09:44.577 --> 03:09:47.860]  And this particular video has Dr. Carolyn Westhoff.
[03:09:47.860 --> 03:09:52.003]  Now she's Senior Medical Advisor for Planned Parenthood FA.
[03:09:52.003 --> 03:09:54.966]  This is the national umbrella organization.
[03:09:54.966 --> 03:09:59.190]  Many of these are kind of, I guess you think of them as local franchisees.
[03:09:59.190 --> 03:10:00.551]  I don't know exactly what they're
[03:10:01.131 --> 03:10:04.253]  Their financial structure is, or their organizational structure.
[03:10:04.253 --> 03:10:09.196]  Nevertheless, this is the Umbrella Group, and she is the Senior Medical Advisor.
[03:10:09.196 --> 03:10:11.057]  Here's what she had to say on the video.
[03:10:11.057 --> 03:10:11.898]  She's walking them through.
[03:10:11.898 --> 03:10:19.123]  She says, we've been working with people who want particular tissues, like, you know, they want cardiac, or they want eyes, or they want neural.
[03:10:19.123 --> 03:10:20.383]  We've seen this a lot, haven't we?
[03:10:20.383 --> 03:10:23.765]  We've seen this in several videos, but this is what she goes on to say.
[03:10:23.765 --> 03:10:28.789]  She says, certainly everything we provide, oh, gonads, oh yeah, gonads, everything we provide is fresh.
[03:10:29.670 --> 03:10:35.738]  And as Steve Watson points out, it's as if she's selling organic produce in a grocery store.
[03:10:35.738 --> 03:10:38.642]  Yeah, we got fresh eyes, fresh brains, fresh organs.
[03:10:39.870 --> 03:10:46.035]  She goes on to say, obviously, we would have potential for a huge PR issue in doing this.
[03:10:46.035 --> 03:10:46.895]  You think?
[03:10:46.895 --> 03:10:48.196]  You think?
[03:10:48.196 --> 03:10:53.340]  She says, National Office of Abortion People and Planned Parenthood would be concerned about this.
[03:10:53.340 --> 03:10:58.484]  She says, I've been talking to the executive director of the National Abortion Federation.
[03:10:58.484 --> 03:11:08.351]  We're trying to figure this out as an industry, about how we're going to manage remuneration, in other words, pay, because the headlines would be a disaster.
[03:11:08.931 --> 03:11:10.751]  Yeah, they have been, haven't they?
[03:11:10.751 --> 03:11:12.632]  Kind of, but actually, you know what?
[03:11:12.632 --> 03:11:14.632]  Nothing has really happened to them, has it?
[03:11:14.632 --> 03:11:17.553]  So I guess it hasn't been that much of a disaster, has it?
[03:11:17.553 --> 03:11:22.633]  She goes on to say, we have independent colleagues who generate a fair amount of income doing this.
[03:11:22.633 --> 03:11:23.314]  Hear that?
[03:11:23.314 --> 03:11:24.194]  Income.
[03:11:24.194 --> 03:11:24.554]  Income.
[03:11:24.554 --> 03:11:25.874]  You know what the law says?
[03:11:25.874 --> 03:11:29.315]  The law says you recoup your expenses.
[03:11:29.315 --> 03:11:32.855]  Income is what you have after your expenses.
[03:11:32.855 --> 03:11:34.876]  It's your profits, okay, they're talking about.
[03:11:34.876 --> 03:11:35.956]  They get a lot of income.
[03:11:35.956 --> 03:11:37.416]  She's not just talking about income.
[03:11:38.076 --> 03:11:40.237]  She's talking about profits here.
[03:11:40.237 --> 03:11:44.198]  She says, we have independents who generate a fair amount of income doing this.
[03:11:44.198 --> 03:11:51.360]  This is an issue that you might imagine we're not really that comfortable talking about on email.
[03:11:51.360 --> 03:12:02.384]  How many times do we have to have officials from the abortion industry, from Planned Parenthood, from their affiliates, from the national industry, how many times
[03:12:03.083 --> 03:12:08.369]  Do they have to be caught on video confessing to the fact that they're making money?
[03:12:08.369 --> 03:12:09.771]  You remember the next to the last one?
[03:12:09.771 --> 03:12:12.794]  The one that was Stem Express, the CEO of Stem Express?
[03:12:12.794 --> 03:12:17.039]  Of course, they were the ones who went to court to stop the video from being put out.
[03:12:17.039 --> 03:12:21.584]  Very good reason for that, because on that video, Stem Express is talking to
[03:12:22.731 --> 03:12:24.552]  The undercover reporters.
[03:12:24.552 --> 03:12:32.856]  And what she says in that, she says, well, we want to make sure that everybody is making money, you know, that you're making money, that we're making money, that the abortion clinics are making money.
[03:12:32.856 --> 03:12:44.522]  And the other lady who is feeding her the question says, yeah, I want to make sure that's happening because, you know, some of them, I just want to make sure that they're not getting, that they're not getting shoved to the side.
[03:12:44.522 --> 03:12:45.363]  She goes, wait a minute.
[03:12:46.084 --> 03:12:48.849]  Do you know anybody that's not making money off of this?
[03:12:48.849 --> 03:12:51.153]  Any abortion clinics that are not making money off of this?
[03:12:51.153 --> 03:12:55.040]  Says the Stem Express person who is buying all this stuff.
[03:12:55.040 --> 03:12:56.523]  And she says, uh, no, no I don't.
[03:12:56.523 --> 03:12:57.705]  She goes, yeah, neither do I.
[03:12:58.547 --> 03:13:01.988]  Neither do I. In other words, I don't know anybody that's not making money off of this.
[03:13:01.988 --> 03:13:05.509]  We need to make sure that they make money off this, that they profit off of this.
[03:13:05.509 --> 03:13:09.390]  And now this is what the Senior Medical Advisor for PPFA is saying.
[03:13:09.390 --> 03:13:11.851]  This is systemic corruption.
[03:13:11.851 --> 03:13:14.311]  They're talking about how this would be a PR disaster.
[03:13:14.311 --> 03:13:16.052]  They're talking about how they have to be very careful.
[03:13:16.052 --> 03:13:17.993]  They have to pass this through legal.
[03:13:17.993 --> 03:13:20.553]  This is planned, okay?
[03:13:20.553 --> 03:13:21.874]  It's not planned parenthood.
[03:13:21.874 --> 03:13:25.095]  It's planned abortion, planned criminal activity.
[03:13:25.095 --> 03:13:25.815]  And when you see
[03:13:26.795 --> 03:13:37.625]  GOP presidential candidates like John Kasich saying we don't want to have a shutdown that is predicated on withholding funding from Planned Parenthood.
[03:13:37.625 --> 03:13:40.547]  Do you understand how corrupt that is?
[03:13:40.547 --> 03:13:42.729]  Why is he even in the debates?
[03:13:42.729 --> 03:13:44.091]  Why is he even running?
[03:13:44.091 --> 03:13:46.212]  Who supports him in the GOP?
[03:13:46.212 --> 03:13:50.857]  This is something, this is one issue that I thought the GOP defined itself by.
[03:13:52.005 --> 03:14:05.991]  But of course, John Kasich can say not only is he not calling for these people to go to jail, he can't even bring himself to muster the backbone to have a fight about whether or not they're going to get federal funding.
[03:14:05.991 --> 03:14:07.712]  Isn't that amazing?
[03:14:07.712 --> 03:14:08.472]  I find it amazing.
[03:14:08.472 --> 03:14:09.393]  I hope you find it amazing.
[03:14:11.018 --> 03:14:17.469]  This is what the guy who's doing the undercover videos, the Center for Medical Progress says.
[03:14:17.469 --> 03:14:23.059]  He says Planned Parenthood runs their abortion and baby parts business in the open!
[03:14:23.059 --> 03:14:23.600]  In the open!
[03:14:24.687 --> 03:14:29.470]  Disregarding the law and should be prosecuted immediately.
[03:14:29.470 --> 03:14:40.236]  Their taxpayer funding should be reassigned to federally qualified health centers which provide more and comprehensive health services at locations that outnumber Planned Parenthood 20 to 1.
[03:14:41.923 --> 03:14:43.144]  Exactly.
[03:14:43.144 --> 03:14:43.664]  Exactly.
[03:14:43.664 --> 03:14:48.746]  This should not even be an issue of discussion.
[03:14:48.746 --> 03:14:59.751]  I mean, even honest people who have supported abortion, and who continue to support abortion, like people like Camille Paglia, said this is an outrage.
[03:14:59.751 --> 03:15:00.632]  This has to stop.
[03:15:01.442 --> 03:15:08.688]  I mean, even, she's an honest, I disagree with her on a lot of issues, but she's honest about this stuff, and she says it's an outrage.
[03:15:08.688 --> 03:15:10.769]  Why isn't this being shut down?
[03:15:10.769 --> 03:15:22.258]  Why do we still have Republicans who are in office, who are running for the highest office, defending this practice, defending, subsidizing this practice?
[03:15:22.258 --> 03:15:24.180]  It's absolute insanity.
[03:15:25.711 --> 03:15:26.991]  Think about the healthcare industry.
[03:15:26.991 --> 03:15:29.212]  There was this article, and it was just a passing article.
[03:15:29.212 --> 03:15:30.332]  It was on the Daily Mail.
[03:15:30.332 --> 03:15:33.712]  It's one of these lifestyles, the rich and famous.
[03:15:33.712 --> 03:15:40.033]  It's about a vaccine billionaire in India, one of India's richest men, according to the Daily Mail.
[03:15:40.033 --> 03:15:42.054]  They say he just bought the former U.S.
[03:15:42.054 --> 03:15:51.255]  consulate in Mumbai for $113 million, making it the most expensive residence sold in India's history.
[03:15:51.255 --> 03:15:54.876]  Now, this was a former mansion of a Maharaja.
[03:15:56.007 --> 03:15:57.248]  It was then bought by the U.S.
[03:15:57.248 --> 03:15:58.849]  government, used for their embassy.
[03:15:58.849 --> 03:16:00.190]  And now, who gets it?
[03:16:00.190 --> 03:16:03.992]  Cyrus Poonawalla, a vaccine billionaire.
[03:16:03.992 --> 03:16:06.394]  That's how they continually refer to him, as a vaccine billionaire.
[03:16:06.394 --> 03:16:11.417]  They don't point out they're not anti-vaccine by any means.
[03:16:11.417 --> 03:16:16.221]  But you understand the vast amount of money that is being made, don't you?
[03:16:17.130 --> 03:16:23.153]  This is just a guy in India making vaccines, making profits off of vaccines in India.
[03:16:23.153 --> 03:16:29.697]  And he makes enough money to buy the most expensive house in India's history.
[03:16:29.697 --> 03:16:31.658]  Vaccines are big business.
[03:16:31.658 --> 03:16:32.678]  You need to understand that.
[03:16:32.678 --> 03:16:35.040]  It's a big business in America with no downside.
[03:16:35.868 --> 03:16:52.500]  Because going back to 1986, Ronald Reagan, Ronald Reagan, not Ronald Raven, Rick Perry, but Ronald Reagan, the guy that you're going to hear his name mentioned over and over and over again tomorrow night, Ronald Raven gave the vaccine industry a
[03:16:54.958 --> 03:16:57.980]  Blank check to do whatever they want and not get harmed with it.
[03:16:57.980 --> 03:17:03.324]  They said so many people are bringing up lawsuits from adverse reactions with vaccines.
[03:17:03.324 --> 03:17:05.426]  We're going to have to give them legal protection.
[03:17:05.426 --> 03:17:13.072]  And that's one of the reasons, as we've mentioned on this show many times, it's one of the reasons why we now have everything being mandated.
[03:17:13.072 --> 03:17:16.855]  Why they have turned away, for the most part, from doing any antibiotics research.
[03:17:16.855 --> 03:17:18.036]  They announced that a couple of years ago.
[03:17:18.556 --> 03:17:23.839]  And then it didn't take very long before they started using government to say, we're going to take away your informed consent.
[03:17:23.839 --> 03:17:25.200]  We're going to mandate vaccines.
[03:17:25.200 --> 03:17:27.301]  We have no liability for vaccines.
[03:17:27.301 --> 03:17:28.901]  That's where our profit is.
[03:17:28.901 --> 03:17:31.683]  It's all about the money.
[03:17:31.683 --> 03:17:34.965]  They are taking away your freedom to make profits.
[03:17:35.845 --> 03:17:44.227]  And when we run through these trans-Pacific, trans-Atlantic trade agreements, quote-unquote trade agreements, that's precisely what they're going to be doing.
