[00:00:00.009 --> 00:00:01.373]  The Alex Jones Show.
[02:10:38.225 --> 02:10:41.506]  And so we're all just atomized on our own.
[02:10:42.407 --> 02:10:45.508]  The system has divided us all against each other in hundreds of different ways.
[02:10:49.420 --> 02:10:50.400]  And it hit me this morning.
[02:10:52.601 --> 02:10:53.582]  I stayed up late last night.
[02:10:53.642 --> 02:10:55.082]  I still woke up at like six in the morning.
[02:10:57.343 --> 02:11:12.609]  When I was laying there in bed, I just thought, wow, the president really is bringing in all the illegals outside of the law and giving them tax refunds and letting them vote.
[02:11:12.689 --> 02:11:13.709]  And it's all over the news.
[02:11:14.910 --> 02:11:17.951]  And they really are putting our military under NATO command.
[02:11:20.635 --> 02:11:27.100]  And Obamacare really is designed to get rid of doctors and patients having any decision-making, and it really is a monumental screwjob.
[02:11:27.120 --> 02:11:38.830]  And I just try to think about all the bad things they're doing and realizing that the worst I've projected onto the New World Order is a whitewash.
[02:11:40.471 --> 02:11:41.892]  I mean, I mean everything I say.
[02:11:41.972 --> 02:11:46.235]  I believe what I say, but then I hear how extreme it is, but it's true!
[02:11:46.676 --> 02:11:47.857]  And then it's worse!
[02:11:54.031 --> 02:12:03.075]  And then I had one of those rare moments in my life where I felt not fear, but beyond sadness.
[02:12:03.235 --> 02:12:09.577]  It's like a feeling of regret.
[02:12:11.378 --> 02:12:12.378]  I've psychoanalyzed it.
[02:12:12.818 --> 02:12:14.859]  That's why I can't stand people thanking me.
[02:12:15.960 --> 02:12:17.901]  Because you're such good people.
[02:12:17.941 --> 02:12:18.821]  You're so wonderful.
[02:12:20.259 --> 02:12:23.744]  I can see your soul in your eyes, and you're believing in me.
[02:12:23.924 --> 02:12:26.288]  I'm a failed person, part of this system.
[02:12:27.730 --> 02:12:29.392]  So I'm not what needs to be thanked.
[02:12:29.512 --> 02:12:32.757]  It's the freedom that needs to be protected, and the liberty and the truth.
[02:12:33.117 --> 02:12:36.182]  That is what is important, not the messenger.
[02:12:39.167 --> 02:12:52.958]  Because I feel completely angry with myself that I want to go to a concert, I want to go to a movie, I want to sit around with my buddies and, you know, I want to go play pool and make jokes, you know.
[02:12:53.599 --> 02:12:54.760]  I'm just like a regular guy.
[02:12:54.780 --> 02:13:01.145]  I want to go sit around a deer camp and, you know, eat deer chili.
[02:13:06.053 --> 02:13:08.075]  And I do do some of that.
[02:13:08.776 --> 02:13:17.225]  And then, this is a paradox, because I've got to have some rest and relaxation, but at the same time, I mean, we're living in a science fiction movie, just like I said in that promo earlier.
[02:13:18.666 --> 02:13:19.687]  I mean, this stuff's real!
[02:13:20.027 --> 02:13:26.054]  I mean, it just hit me, and I got up, went in the bathroom, came out, and I just...
[02:13:28.266 --> 02:13:29.427]  Kneel down on the ground.
[02:13:29.847 --> 02:13:31.368]  And I wasn't even really praying to God.
[02:13:31.468 --> 02:13:42.793]  I just, it was a normal response to just want to get in a kneeled position, my whole body, my soul going, my God, what do we do to stop these people?
[02:13:43.614 --> 02:13:49.417]  And I just constantly now today, a few weeks ago, I had, I just went off air, you know, I said, Dave and I just come in here and take over.
[02:13:50.257 --> 02:13:54.719]  Because this same feeling hit me of, of like waiting for something.
[02:13:55.780 --> 02:13:57.581]  It's like a computer waiting for the answer.
[02:13:59.588 --> 02:14:05.792]  And the machines are spinning, it's like in that movie, The Imitation Game, and they're waiting for the computer to give the answer and to see if it works for weeks.
[02:14:05.812 --> 02:14:22.544]  And that's what I feel like, all this news, all this data, all the things the enemy's doing, all the globalist operations, how they set up perpetual motion machines, these programs, these wars of evil, these drug wars, war on illiteracy, war on mental illness, it all just makes it worse.
[02:14:23.666 --> 02:14:43.536]  How they set up these centralized systems, and I can see the systems, I know how their systems operate, I can go read books written by globalists 20 years ago, and they're writing things that I'd already totally understood just seeing their operation, but then I'm reading them laying it out, and then they actually did it!
[02:14:46.087 --> 02:14:49.729]  I could see the code, basically, of their operations everywhere.
[02:14:50.089 --> 02:14:50.829]  It's not hard.
[02:14:50.849 --> 02:14:55.812]  It's once you know their program, it's almost like matrix code.
[02:14:57.112 --> 02:14:59.994]  You can see their philosophies, how they operate.
[02:15:00.174 --> 02:15:06.096]  It's like if you study criminology and you learn how different criminal groups operate, they'll have a modus operandi.
[02:15:06.136 --> 02:15:08.077]  They'll have a system.
[02:15:08.117 --> 02:15:09.418]  They'll have a philosophy.
[02:15:09.458 --> 02:15:10.418]  They'll have a culture.
[02:15:12.079 --> 02:15:13.300]  And for 20 plus years,
[02:15:15.074 --> 02:15:30.263]  I've been immersed in the globalist culture, really watching them, really learning who they are, and man, I'm telling you folks, the actress that came out and played the
[02:15:32.708 --> 02:15:38.870]  The Queen, in the Queen movie that came out a few years ago, she's in the news saying that the Royals are aliens.
[02:15:39.711 --> 02:15:40.291]  That's in the news.
[02:15:40.331 --> 02:15:42.712]  I don't think they're aliens, folks, but they might as well be.
[02:15:43.192 --> 02:15:56.117]  I just have come to that hard realization that these people, it's not like we're a pig in the backyard that they're going to slaughter for Christmas, and you're kind of sorry for the pig and give it a nice meal the day before you slit his throat.
[02:16:02.532 --> 02:16:06.075]  It's that they enjoy hauling us up by our trotters and slitting our throat.
[02:16:10.299 --> 02:16:11.740]  I mean, they really want to hurt us.
[02:16:11.760 --> 02:16:12.961]  I mean, they are, too, boy.
[02:16:16.685 --> 02:16:20.328]  Actresses, royals, or aliens, the world they live in is so beyond our understanding.
[02:16:21.289 --> 02:16:22.010]  London Independent.
[02:16:22.971 --> 02:16:23.931]  Helen Mirren.
[02:16:26.714 --> 02:16:28.776]  Everybody that gets around these people, that's what they say.
[02:16:33.786 --> 02:16:36.889]  By the way, you know this top reporter that just died at 50-something years of age?
[02:16:37.629 --> 02:16:39.311]  Yeah, he talked to Snowden and then he dropped dead.
[02:16:39.331 --> 02:16:50.880]  And by the way, it was obvious they killed that guy who was about to give testimony that would bring down the Argentinian president, so now she's been charged in a cover-up.
[02:16:54.063 --> 02:16:55.424]  Former first lady turned president.
[02:16:57.926 --> 02:16:59.988]  People say, oh no, nobody killed the investigator.
[02:17:00.008 --> 02:17:00.789]  Of course they killed him.
[02:17:03.069 --> 02:17:09.915]  David Carr, Times critic and champion of media, dies at 58 after talking to Snowden.
[02:17:10.556 --> 02:17:12.297]  That article's up on Infowars.com.
[02:17:16.721 --> 02:17:29.393]  What I'm saying is I get lost in all this minutiae, but then I get to the point where I could do a really interesting radio show right now off each of these articles and tie it into things and, you know, it'd be informative, but that's not gonna win the war.
[02:17:30.580 --> 02:17:37.982]  We've got to somehow get people out of their comfort zones to pull back and realize your life's being programmed for you.
[02:17:38.462 --> 02:17:40.062]  You're having your free will taken.
[02:17:41.023 --> 02:17:45.184]  And a lot of people that have already had their free will partially taken, they are slaves.
[02:17:45.224 --> 02:17:45.924]  They are zombies.
[02:17:46.224 --> 02:17:47.104]  They're not people.
[02:17:47.764 --> 02:17:50.445]  And the globalists have these weird metaphysical rules.
[02:17:50.845 --> 02:17:57.407]  They've got to get you to turn your soul over and turn your free will over and then
[02:18:01.337 --> 02:18:02.218]  Then they can kill you.
[02:18:08.785 --> 02:18:09.606]  I was trying to think of the word.
[02:18:09.766 --> 02:18:10.027]  Epic?
[02:18:11.749 --> 02:18:12.730]  Life is epic.
[02:18:14.211 --> 02:18:17.735]  The mystery of this planet and where we came from and everything around us.
[02:18:17.855 --> 02:18:18.656]  It's epic!
[02:18:19.297 --> 02:18:22.521]  The fact that men and women can come together and make a new creature.
[02:18:23.484 --> 02:18:44.930]  And that humans can experience life and love, art and literature and all the passions and everything and then you see the metrics out there of people unhappy and thinking the world's empty and they don't care and fantasy football and dramas is what we think is the ultimate goal of the world.
[02:18:45.850 --> 02:18:49.791]  Watching other people pretend
[02:18:57.352 --> 02:19:00.735]  The engineering is so pervasive.
[02:19:03.477 --> 02:19:07.640]  And it's not failed, it's not... It's by design.
[02:19:11.202 --> 02:19:23.992]  And the failures of the system are designed because 98% of people who work in the system, corporate, government, doesn't matter, follow their own template,
[02:19:25.114 --> 02:19:30.359]  That they've been basically programmed with and are compartmentalized and they don't even know how things are working.
[02:19:32.221 --> 02:19:33.021]  So they have no hope.
[02:19:34.343 --> 02:19:38.507]  And even if you try to convince them of what's going on, it's so complex.
[02:19:44.652 --> 02:19:45.794]  That's just unbelievable.
[02:19:47.195 --> 02:19:48.696]  That's why I couldn't even continue the radio show.
[02:19:48.716 --> 02:19:50.218]  It was a week or two ago.
[02:19:52.068 --> 02:20:07.661]  I mean, it's just, if people really want this lie, I mean, from 1 in 25,000 having autism to 1 in 50-something, I mean, if you really want them to kill you and you really think this is all great, then fine, let Satan have you.
[02:20:07.741 --> 02:20:08.842]  I mean, give yourself to the devil.
[02:20:10.678 --> 02:20:11.799]  It's happening again.
[02:20:11.839 --> 02:20:15.040]  The Feds are trying to ban your freedom to own body armor.
[02:20:15.460 --> 02:20:18.662]  In January, a newly introduced bill, H.R.
[02:20:18.882 --> 02:20:22.564]  378, will take away your right to buy level 3 and higher body armor.
[02:20:22.944 --> 02:20:27.926]  Katie Armor offers the most affordable level 3 body armor packages on the market today.
[02:20:28.446 --> 02:20:29.407]  Protect yourself.
[02:20:29.547 --> 02:20:32.528]  Buy your body armor now, before it's too late.
[02:20:32.808 --> 02:20:34.289]  Go to katiarmor.com.
[02:20:34.329 --> 02:20:36.730]  That's k-a-t-i-armor.com.
[02:20:37.330 --> 02:20:38.391]  Come and take it.
[02:20:40.043 --> 02:20:40.843]  This is an alert.
[02:20:41.123 --> 02:20:45.084]  If your business or church is building this year, you're about to pay more than you should.
[02:20:45.224 --> 02:20:49.286]  This could mean thousands of dollars more for your office, retail space, church, or warehouse.
[02:20:49.426 --> 02:20:54.727]  A General Steel building can save you as much as half the cost and time of similar conventional construction.
[02:20:54.827 --> 02:20:58.228]  And we're offering rebates of up to $20,000 to help you build today.
[02:20:58.348 --> 02:21:01.369]  Call General Steel for free information that could save you thousands.
[02:21:01.549 --> 02:21:01.949]  Call 866-91-STEEL.
[02:21:01.969 --> 02:21:02.249]  866-91-STEEL.
[02:21:02.289 --> 02:21:02.589]  That's 866-917-8335.
[02:21:09.731 --> 02:21:15.497]  Used since before the days of the Roman Empire to support the body's natural systems and enhance overall health.
[02:21:15.818 --> 02:21:20.122]  Introducing the new Infowarslife.com oil of oregano formulation.
[02:21:20.403 --> 02:21:28.111]  A highly advanced nutraceutical form of this key herb that has been traditionally used by civilizations for thousands of years to promote health.
[02:21:28.311 --> 02:21:33.535]  We have now procured the most high quality and potent forms of oregano oil on the market.
[02:21:33.835 --> 02:21:39.419]  Sourced from top leading manufacturers to ensure a concentrated level of bioactive ingredients.
[02:21:39.780 --> 02:21:44.603]  Extracted directly from the wild herb and sealed in easy to use capsules.
[02:21:44.743 --> 02:21:48.346]  You will no longer need to endure the burning of liquid oregano on the tongue.
[02:21:48.686 --> 02:21:54.891]  Wild crafted from the Mediterranean oregano species that experts agree is one of the most powerful and most challenging to acquire.
[02:21:55.271 --> 02:22:00.252]  This winter season, it's more important than ever to secure this true form of oil of oregano.
[02:22:00.432 --> 02:22:03.933]  Now available in our limited first run at Infowarslife.com.
[02:22:04.153 --> 02:22:07.354]  That's Infowarslife.com or call 888-253-3139.
[02:22:09.014 --> 02:22:12.695]  We all have our own idea about what being safe and secure means.
[02:22:12.995 --> 02:22:18.216]  The doors lock, bills are paid, you've got a job that keeps the lights on, and a home to call your own.
[02:22:18.516 --> 02:22:20.917]  But what happens when Mother Nature throws a curveball?
[02:22:21.217 --> 02:22:23.117]  I'm telling you to take cover!
[02:22:23.712 --> 02:22:27.655]  Are you prepared to live without electricity or passable roads for weeks at a time?
[02:22:28.015 --> 02:22:29.496]  Do you even have a plan B?
[02:22:30.116 --> 02:22:33.118]  If you do, are you willing to bet your life on it?
[02:22:33.398 --> 02:22:34.599]  Children left with no homes.
[02:22:34.659 --> 02:22:35.980]  And no one's coming to help them.
[02:22:36.480 --> 02:22:39.322]  The first step towards self-reliance in the face of disaster.
[02:22:39.522 --> 02:22:41.763]  is a visit to MyPatriotSupply.com.
[02:22:41.943 --> 02:22:49.606]  There you'll find the absolute best prices on storable foods, non-GMO seeds, emergency water filtration devices, and so much more.
[02:22:49.786 --> 02:22:53.927]  All orders over $49 qualify for free shipping in the lower 48 states.
[02:22:54.068 --> 02:22:55.668]  Call 866-229-0927.
[02:22:56.148 --> 02:22:57.969]  That's 866-229-0927.
[02:22:58.169 --> 02:23:01.770]  And speak to one of our preparedness advisors today.
[02:23:02.051 --> 02:23:04.772]  Or visit us at MyPatriotSupply.com.
[02:23:04.892 --> 02:23:08.153]  Remember, before it's time to survive, it's time to prepare.
[02:23:08.553 --> 02:23:10.954]  Hunters, anglers, campers, and survivalists.
[02:23:11.154 --> 02:23:12.095]  Get back to nature.
[02:23:12.255 --> 02:23:19.298]  Expand your horizons with the highest quality, most versatile, unique slingshots and sling bows on the market at slingbow.com.
[02:23:19.438 --> 02:23:22.620]  Slingbow products are compact and models start from just $17.98.
[02:23:22.800 --> 02:23:26.061]  They're perfect for your bug out bag or storing in your vehicle.
[02:23:26.301 --> 02:23:30.203]  Give yourself and your loved ones the excitement and tradition of slingbow.
[02:23:30.423 --> 02:23:34.745]  A new frontier in archery and truly modern twist on this primitive survival tool.
[02:23:34.946 --> 02:23:37.567]  Feel the thrill only at slingbow.com.
[02:23:38.087 --> 02:23:41.430]  A lot of people's lives and bodies are out of balance.
[02:23:41.990 --> 02:23:47.294]  AlkaVision Plasma pH Drops optimize pH level and get rid of harmful waste and acid.
[02:23:47.414 --> 02:23:51.718]  Just a few drops in water restores vibrance and energy and gets you back in balance.
[02:23:51.938 --> 02:23:54.380]  Now order two bottles and get $10 off your order.
[02:23:54.560 --> 02:23:57.282]  Sign up for monthly auto shipping and save 25%.
[02:23:57.442 --> 02:24:02.686]  Call 800-518-7615 or visit alkavision.com.
[02:24:02.967 --> 02:24:03.907]  Alkalize your body.
[02:24:04.108 --> 02:24:06.970]  Supercharge your health at alkavision.com.
[02:24:12.817 --> 02:24:18.363]  Here's an example, Alex Jones here back live, of why I'm not even frustrated.
[02:24:18.623 --> 02:24:21.906]  I'm just waiting for the answer, the key.
[02:24:22.486 --> 02:24:30.734]  And I know there's not a silver bullet in this world, but I know one key is being excited, being passionate, and letting people know that you're really concerned.
[02:24:30.774 --> 02:24:33.337]  Because I don't get excited on air as an act.
[02:24:36.104 --> 02:24:44.011]  But we've got to imitate success and the fact that I, from a grassroots position, have been the most successful in this planet's history.
[02:24:45.251 --> 02:24:48.354]  of exposing the hidden global elites and combines.
[02:24:49.194 --> 02:24:55.259]  Right at the point when they are emerging, because when they finally fully take over, they have to emerge.
[02:24:55.319 --> 02:25:10.671]  And so they're now announcing the secret torture, the forced drugging, the social engineering, the illegal spying, the funding of Al-Qaeda, the government trafficking in narcotics, major banks laundering, hundreds of billions of dollars.
[02:25:11.332 --> 02:25:14.194]  I mean, all this stuff that I would get threats over.
[02:25:16.519 --> 02:25:22.142]  I would have Terry Reid on, who wrote Compromised, Clinton Bush and the CIA.
[02:25:22.222 --> 02:25:23.063]  I mean, he was there.
[02:25:23.103 --> 02:25:26.365]  He saw the famous people at the airfield flying in the cocaine.
[02:25:26.385 --> 02:25:27.545]  He was a trainer for pilots.
[02:25:27.565 --> 02:25:30.387]  There were already pilots training him on how it was done.
[02:25:30.407 --> 02:25:31.868]  I mean, he was there and he said, this is cocaine?
[02:25:37.652 --> 02:25:39.473]  Google that, Compromise Clinton Bush and the CIA.
[02:25:39.554 --> 02:25:40.394]  I want to show people that book.
[02:25:40.434 --> 02:25:41.095]  I want to get him on.
[02:25:41.115 --> 02:25:41.815]  I keep saying get him on.
[02:25:41.835 --> 02:25:44.417]  I know we're trying to find his number and contacting people.
[02:25:45.338 --> 02:25:49.861]  And I would get him on the show or other people and I had famous whistleblowers on.
[02:25:49.881 --> 02:25:50.681]  Had them on all the time.
[02:25:51.962 --> 02:26:00.689]  And I'd come walking out at my apartment and there'd be a car sitting there and a guy'd walk over, you know, in a suit.
[02:26:01.769 --> 02:26:02.910]  It'd be an FBI agent.
[02:26:03.511 --> 02:26:05.012]  They'd say, how you doing Alex?
[02:26:06.581 --> 02:26:08.522]  Better watch yourself, and I'd be like, who are you?
[02:26:08.542 --> 02:26:09.162]  You look like a fed.
[02:26:09.182 --> 02:26:10.883]  And he's like, have a nice day.
[02:26:10.903 --> 02:26:20.046]  Or I'd be in a Target parking lot, and there'd be, you can tell, like Special Forces guys, and you're getting in your car, and they walk over and go, you think you're really tough, buddy?
[02:26:20.066 --> 02:26:21.347]  Better watch your bleeping.
[02:26:21.367 --> 02:26:23.128]  And I'm like, what's going on?
[02:26:23.148 --> 02:26:23.968]  They're like, oh, you said, come on.
[02:26:24.768 --> 02:26:25.649]  Come on, you planning something?
[02:26:25.669 --> 02:26:26.949]  You planning to blow something up, huh?
[02:26:27.669 --> 02:26:28.510]  And I'm like, no.
[02:26:29.130 --> 02:26:30.591]  Well, you better watch it.
[02:26:32.411 --> 02:26:33.772]  Or I'd be at the AXS TV studio.
[02:26:35.265 --> 02:26:40.467]  I mean, I think about all this stuff, and it's just like, now, it's just, yeah, it's in Bloomberg!
[02:26:41.547 --> 02:26:48.130]  Wells Fargo, Warren Buffett laundered $378 billion in cocaine, heroin, and marijuana money!
[02:26:48.150 --> 02:26:51.811]  And it's just, so what?
[02:26:52.591 --> 02:26:56.773]  They don't even, they don't, I mean, used to, they were so concerned that I would be having guests on like that.
[02:26:57.813 --> 02:26:58.613]  Naming names.
[02:26:59.274 --> 02:27:02.395]  I mean, used to, I'd talk about DynCorp running child kidnapping rings.
[02:27:03.433 --> 02:27:05.853]  And congressional testimony, and it was even the Chicago Tribune.
[02:27:07.714 --> 02:27:09.114]  And I would get death threats over that.
[02:27:09.154 --> 02:27:10.594]  I mean, really serious ones.
[02:27:13.835 --> 02:27:15.515]  I would get really serious death threats.
[02:27:15.655 --> 02:27:20.336]  I mean, you can tell when a really serious, mean man calls you up, and there's no ID on the phone number.
[02:27:20.396 --> 02:27:21.476]  No numbers, no nothing.
[02:27:22.276 --> 02:27:25.377]  And it sounds like some guy out of a movie going, hey, how you doing, Alex?
[02:27:25.917 --> 02:27:26.577]  Blah, blah, blah.
[02:27:27.898 --> 02:27:29.998]  I'm gonna cut your head off, blah, blah, blah.
[02:27:32.233 --> 02:27:33.534]  That's all going on out there.
[02:27:34.014 --> 02:27:35.895]  They don't even care now!
[02:27:37.575 --> 02:27:39.216]  What's going on?
[02:27:39.236 --> 02:27:53.022]  The president is announcing worldwide that illegals get basically free in-state tuition, you name it, free welfare, and now it's in the news that if you've been here one day, you can get a tax return.
[02:27:53.482 --> 02:27:53.863]  Refund.
[02:27:54.443 --> 02:27:54.843]  Free money.
[02:27:58.749 --> 02:27:59.730]  It's totally illegal!
[02:28:00.610 --> 02:28:01.330]  All of it's illegal!
[02:28:01.471 --> 02:28:01.871]  That's what I mean!
[02:28:02.111 --> 02:28:02.811]  It's crazy!
[02:28:03.192 --> 02:28:03.752]  It's crazy!
[02:28:03.772 --> 02:28:14.078]  And it's just hundreds of things where the government just does whatever it wants, whenever it wants.
[02:28:20.121 --> 02:28:22.883]  I mean, Al Gore said that the North Pole
[02:28:24.355 --> 02:28:26.817]  And the South Pole would be completely melted by 2013.
[02:28:28.078 --> 02:28:33.803]  And the North Pole is 43% bigger, according to NASA satellites, and the South Pole is 20-something.
[02:28:33.823 --> 02:28:35.945]  In fact, just pull it up and show them the numbers.
[02:28:37.686 --> 02:28:40.708]  Boston is having record-shattering snow.
[02:28:43.270 --> 02:28:44.972]  Turns neighbor against neighbor.
[02:28:46.633 --> 02:28:47.894]  That's CBS News.
[02:28:49.876 --> 02:28:51.077]  And they're saying that's global warming.
[02:28:54.172 --> 02:28:55.633]  I mean, do you get what I'm saying here?
[02:28:57.415 --> 02:29:01.518]  We have complete, out-of-their-mind, crazy criminals running the country.
[02:29:07.323 --> 02:29:08.524]  And they don't get in trouble for it.
[02:29:08.544 --> 02:29:10.946]  I mean, everybody's mad at Brian Williams being a big fat liar.
[02:29:11.667 --> 02:29:12.908]  Al Gore says he invented the Internet.
[02:29:13.956 --> 02:29:16.597]  Why hasn't Hillary stepped down from public life?
[02:29:16.817 --> 02:29:21.658]  She told the exact same type of lie that that creep Brian Williams told.
[02:29:21.798 --> 02:29:27.020]  The same ones that get up there and say, parents aren't vaccinating, it's the law, and they should be arrested.
[02:29:27.060 --> 02:29:32.801]  I mean, I've seen that slack-jawed pretty boy punk.
[02:29:33.421 --> 02:29:35.502]  I'm just sick of dishonorable trash.
[02:29:35.802 --> 02:29:39.043]  I'm sick of people enjoying selling people out and preying on people.
[02:29:40.401 --> 02:29:41.482]  Let me tell you what I'm really tired of.
[02:29:42.042 --> 02:29:43.903]  I'm tired of the good men out there doing nothing.
[02:29:45.905 --> 02:29:47.466]  What are you doing to fight these people?
[02:29:48.066 --> 02:29:48.786]  Get out there!
[02:29:49.147 --> 02:29:49.847]  Take action!
[02:29:50.027 --> 02:29:51.908]  Because I'm telling you, it's all coming to the head.
[02:29:52.429 --> 02:29:55.231]  If we're putting up with all this now, imagine what's coming next.
[02:29:55.251 --> 02:29:57.172]  I'm going to cover a bunch of news, a bunch of clips.
[02:29:57.252 --> 02:29:57.692]  Stay with us.
[02:29:59.674 --> 02:30:00.554]  We're on the march.
[02:30:01.054 --> 02:30:02.655]  The Empire's on the run.
[02:30:03.576 --> 02:30:06.278]  Alex Jones and the GCN Radio Network.
[02:30:10.253 --> 02:30:13.315]  The month of February is all about Valentine's Day.
[02:30:13.655 --> 02:30:16.917]  Big heart-shaped boxes filled with delicious candy.
[02:30:17.158 --> 02:30:23.142]  What if we, the patriots, hijacked Valentine's Day and instead made it about human liberty and individual empowerment?
[02:30:23.242 --> 02:30:24.402]  I'm all about human potential.
[02:30:24.623 --> 02:30:26.764]  I'm all about the individual being empowered.
[02:30:26.844 --> 02:30:28.365]  The establishment is the opposite.
[02:30:28.425 --> 02:30:32.948]  That's why they spike our water with fluoride and GMO, estrogen mimickers, and the rest of the garbage.
[02:30:33.208 --> 02:30:37.571]  InfoWars is striking back in the month of February with Human Empowerment Month.
[02:30:37.811 --> 02:30:40.093]  How we can come together and win the human race.
[02:30:40.593 --> 02:30:41.374]  We're good to go.
[02:31:10.511 --> 02:31:16.277]  Used since before the days of the Roman Empire to support the body's natural systems and enhance overall health.
[02:31:16.618 --> 02:31:20.922]  Introducing the new Infowarslife.com oil of oregano formulation.
[02:31:21.202 --> 02:31:28.910]  A highly advanced nutraceutical form of this key herb that has been traditionally used by civilizations for thousands of years to promote health.
[02:31:29.150 --> 02:31:34.374]  We have now procured the most high quality and potent forms of oregano oil on the market.
[02:31:34.674 --> 02:31:40.259]  Sourced from top leading manufacturers to ensure a concentrated level of bioactive ingredients.
[02:31:40.619 --> 02:31:45.443]  Extracted directly from the wild herb and sealed in easy to use capsules.
[02:31:45.583 --> 02:31:49.166]  You will no longer need to endure the burning of liquid oregano on the tongue.
[02:31:49.506 --> 02:31:55.791]  Wild crafted from the Mediterranean oregano species that experts agree is one of the most powerful and most challenging to acquire.
[02:31:56.112 --> 02:32:01.096]  This winter season, it's more important than ever to secure this true form of oil of oregano.
[02:32:01.276 --> 02:32:04.819]  Now available in our limited first run at Infowarslife.com.
[02:32:04.999 --> 02:32:06.901]  That's Infowarslife.com or call 888-253-3139.
[02:32:10.322 --> 02:32:13.823]  The government's Department of Homeland Security is buying up loads of ammo.
[02:32:13.983 --> 02:32:17.944]  At the same time, they're restricting civilians' rights to own and purchase firearms.
[02:32:18.264 --> 02:32:19.724]  Can you put two and two together?
[02:32:20.044 --> 02:32:27.626]  Infidel Body Armor can stop every round, including hollow points and .308 sniper rounds, is reasonably priced, and fully legal.
[02:32:27.886 --> 02:32:28.746]  But for how long?
[02:32:29.046 --> 02:32:35.287]  Go to InfidelBodyArmor.com, spelled I-N-F-I-D-E-L BodyArmor.com.
[02:32:35.667 --> 02:32:38.488]  Infidel Body Armor just won't quit.
[02:32:39.861 --> 02:32:43.082]  When cells become toxic, they die early and aging sets in.
[02:32:43.382 --> 02:32:51.406]  No one has put together a formula that focuses directly on brain health, nerve growth factors, and optimizing your cellular energy at the same time.
[02:32:51.626 --> 02:32:56.648]  Just one of the key compounds, BioPQQ, is backed by major clinical studies.
[02:32:57.048 --> 02:32:59.329]  You want the best that's out there at the lowest price anywhere?
[02:32:59.569 --> 02:33:01.370]  We now have the synergistic solution.
[02:33:01.670 --> 02:33:05.872]  Secure your DNA force today at InfoWarsLife.com or call toll-free 888-253-3139.
[02:33:23.619 --> 02:33:27.722]  Defending the Republic from enemies foreign and domestic.
[02:33:28.483 --> 02:33:29.984]  It's Alex Jones.
[02:33:31.265 --> 02:33:36.249]  When the enemy comes in like a flood, the spirit of the Lord will lift up a standard against it.
[02:33:38.791 --> 02:33:40.572]  You have to be that standard in your area.
[02:33:41.833 --> 02:33:47.878]  You're not going to find in the big establishment churches any fight against tyranny.
[02:33:49.579 --> 02:33:51.321]  The major denominations have been captured.
[02:33:53.735 --> 02:33:55.236]  And are now engines of tyranny.
[02:33:58.178 --> 02:34:02.460]  Every basic freedom, every basic checks and balance is being annihilated.
[02:34:04.241 --> 02:34:09.344]  The announcements are being made, the federalization of your private 401ks, it's all beginning.
[02:34:10.731 --> 02:34:12.191]  The moves are being made.
[02:34:12.611 --> 02:34:33.596]  The decisions have been made to engage in a totalitarian, authoritarian, command-and-control, centralized, global, computer-monitored, surveilled, directed, panopticonic system designed to destroy the souls of men.
[02:34:37.437 --> 02:34:38.937]  Our world is captured.
[02:34:39.969 --> 02:34:49.031]  Our planet is in the hands of the devil.
[02:34:53.331 --> 02:34:53.972]  God help us.
[02:34:58.212 --> 02:35:05.114]  All these Pharisees will get mad if you listen to rock and roll music, but they're not mad at the abortuary down the street.
[02:35:05.274 --> 02:35:06.574]  It's cutting up babies right now.
[02:35:09.878 --> 02:35:12.899]  Or they're mad at some veteran because they've got tattoos all over them.
[02:35:13.319 --> 02:35:17.020]  You can point at them, look at them, tattoos all over that veteran.
[02:35:17.080 --> 02:35:21.662]  Meanwhile, you're doing nothing to warn people about vaccines.
[02:35:22.242 --> 02:35:23.102]  You're probably taking them.
[02:35:23.142 --> 02:35:24.943]  I'm talking about establishment type people.
[02:35:25.963 --> 02:35:32.365]  All these facts are there that the vaccines are just one example of a forced criminal annihilation of our people.
[02:35:34.005 --> 02:35:40.408]  With the UN and other groups caught canning vaccines all over the world to kill people, sterilize them, you name it.
[02:35:41.489 --> 02:35:51.934]  Let me tell you what they do in countries like Syria, where they've got captured areas of the country and send in the multinational UN force.
[02:35:52.674 --> 02:35:58.016]  They don't give you shots that just make one out of 54 kids or 55 kids mentally retarded.
[02:36:00.818 --> 02:36:02.859]  They give them shots that kill a large number of people.
[02:36:03.547 --> 02:36:04.868]  That was in the news just two weeks ago.
[02:36:07.829 --> 02:36:08.389]  In Africa?
[02:36:09.549 --> 02:36:10.610]  They tell a local town?
[02:36:11.230 --> 02:36:26.236]  Yeah, you get a million dollars in aid if you forcibly vaccinate everybody on your census roll, and they go out, and they show up these villages in India and Africa and other areas at night, this is all over the news, and they come in with gunpoint and shoot everybody up.
[02:36:28.018 --> 02:36:30.659]  And then, every woman who's pregnant has a miscarriage.
[02:36:30.859 --> 02:36:31.840]  I've got the news reports.
[02:36:32.020 --> 02:36:42.485]  Every woman, within two days... I've seen the woman interviewed in Indonesia, and Chad, and Africa, and they go, the baby was moving, and the next day, baby quit moving in my tummy.
[02:36:43.025 --> 02:36:45.026]  And two days later, the baby come out.
[02:36:46.406 --> 02:36:49.488]  The only woman who keep baby run to woods.
[02:36:50.248 --> 02:36:55.451]  And they come back and take her to government clinic and she lose baby!
