[00:00:00.373 --> 00:00:00.919]  Alex Jones Show!
[03:07:09.329 --> 03:07:12.292]  A clean, toxic-free body is the foundation of true health.
[03:07:12.533 --> 03:07:14.234]  Deep Cleanse by Infowarslife.com.
[03:07:14.855 --> 03:07:21.582]  A scientifically formulated blend of nanocolloidal zeolites and organic ingredients that aid the body in cleansing chemicals and toxic metals.
[03:07:21.882 --> 03:07:27.047]  Using our proprietary multi-step extraction technology, Deep Cleanze is our most affordable all-in-one cleanser.
[03:07:27.187 --> 03:07:36.196]  With concentrated organic compounds like cilantro, milk thistle, fulvic acid, orange peel, zeolites and others, Deep Cleanze doesn't hold back.
[03:07:36.616 --> 03:07:45.226]  Instead of buying five, six, or even seven different cleansing products, we use decades-old scientific research to put together the Rolls-Royce of all-in-one cleansing.
[03:07:45.486 --> 03:07:52.414]  Look, there's a reason Deep Cleanse is the only product on the market that uses our proprietary Spike G-Rex herbal processing technique.
[03:07:52.594 --> 03:07:58.060]  We use only the highest quality organic herbs backed by serious research, and we still bring it to you at the best price.
[03:07:58.240 --> 03:08:03.683]  If you wish to find deep cleanse and experience the all-in-one cleansing, visit InfoWarsLife.com.
[03:08:03.863 --> 03:08:05.804]  That's InfoWarsLife.com or call 888-253-3139.
[03:08:19.535 --> 03:08:20.496]  You want answers?
[03:08:20.936 --> 03:08:22.297]  Well, so does he.
[03:08:22.637 --> 03:08:24.178]  It's Alex Jones.
[03:08:24.338 --> 03:08:26.980]  That's right, it's Alex Jones!
[03:08:27.020 --> 03:08:31.883]  David Knight is going to be hosting the rest of the hour, but a lot of days we end up overlapping into the fourth hour, obviously.
[03:08:32.244 --> 03:08:33.745]  Some days I'll continue to host the fourth hour.
[03:08:34.845 --> 03:08:36.486]  But David's got a ton of news coming up.
[03:08:36.506 --> 03:08:44.170]  He'll be commenting on what Joel Skousen is discussing here in just a moment as we finish up my part of the transmission.
[03:08:44.530 --> 03:08:46.051]  We're talking about these purple states.
[03:08:46.251 --> 03:08:47.172]  They're not Democrat.
[03:08:47.212 --> 03:08:48.212]  They're not Republican.
[03:08:48.713 --> 03:08:52.235]  They're kind of these swing states that are partially Republican.
[03:08:53.495 --> 03:08:57.617]  And Joel Skousen was getting into that being the key battle for who they end up nominating.
[03:08:58.278 --> 03:09:01.840]  Also a question I have for Joel because I saw it this morning.
[03:09:01.940 --> 03:09:02.600]  I didn't cover it.
[03:09:02.640 --> 03:09:03.421]  It was in my stack.
[03:09:04.380 --> 03:09:05.281]  But we're covering it now.
[03:09:06.142 --> 03:09:10.387]  Yeah, Donald Trump's thinking about, we may have to shut down parts of the internet in some places to stop these people.
[03:09:11.908 --> 03:09:14.030]  And again, that'll be used to say he's anti-free speech.
[03:09:14.050 --> 03:09:16.994]  I would ask him next time he's on, what do you mean shut down the internet?
[03:09:17.014 --> 03:09:19.556]  You mean in certain third world war zones?
[03:09:20.646 --> 03:09:23.349]  Because, you know, that's a pretty bold statement.
[03:09:23.389 --> 03:09:26.533]  You know, Hillary's saying, restrict the internet, but she means our speech.
[03:09:27.414 --> 03:09:28.875]  And she admits she means our speech.
[03:09:28.895 --> 03:09:31.839]  So very, very dangerous, some of these statements.
[03:09:32.079 --> 03:09:34.242]  Joel Skousen, finish up your Purple State breakdown.
[03:09:35.250 --> 03:09:43.751]  Well, the important thing to realize is that if a person doesn't get an outright win in eight primaries, then they cannot be nominated for president.
[03:09:43.771 --> 03:09:59.354]  So you're going to look to these people who, like Rubio and Kasich, who might win in their individual, to hand their votes to someone that they want, like Christie, who I think is going to win a few, and that will beef him up enough to be able to be nominated for president.
[03:09:59.754 --> 03:10:01.935]  Somehow they're going to dump Trump.
[03:10:02.015 --> 03:10:04.575]  I can tell you that he's not going to be the nominee.
[03:10:04.855 --> 03:10:06.617]  You're saying they're going to gerrymander it somehow.
[03:10:07.157 --> 03:10:07.518]  That's right.
[03:10:07.558 --> 03:10:08.939]  They're going to gerrymander this thing.
[03:10:09.099 --> 03:10:15.306]  And I think it's very important to watch this because I'll tell you, the Tea Party is going to be outraged when they see this happen.
[03:10:15.326 --> 03:10:22.433]  They're going to realize, boy, the system really is rigged and it doesn't look like... And that's when Obama would do a new Oklahoma City to blame us.
[03:10:23.954 --> 03:10:24.134]  Yes.
[03:10:25.049 --> 03:10:31.531]  I want to also mention before we close here that the National Front in France just won the latest regional election.
[03:10:31.631 --> 03:10:39.152]  They are now almost as big as the other two major parties, and this really has the establishment worried in Europe.
[03:10:39.693 --> 03:10:46.854]  This goes to the thing that I've long predicted, as Helmut Kohl told the Maastricht Conference in 1997.
[03:10:47.774 --> 03:10:49.295]  If you don't do this voluntarily,
[03:10:50.035 --> 03:10:51.036]  There's going to be war.
[03:10:51.356 --> 03:10:53.817]  The only other alternative to the EU is war.
[03:10:54.017 --> 03:11:00.681]  And so I think what he means, of course, as a globalist, is we're going to give you a war to force you into a major global government.
[03:11:01.262 --> 03:11:06.865]  And although I still think that this is a few years off, Alex, it's coming as sure as we're living here today.
[03:11:07.085 --> 03:11:11.107]  Well, the new Attorney General that wants to restrict free speech, I totally agree with you, Joel Skousen.
[03:11:12.148 --> 03:11:15.791]  Tipped her hand when she said her biggest fear is retaliatory strikes on Muslims.
[03:11:16.092 --> 03:11:25.280]  Well, A, I don't want anything to happen to random innocent Muslims as well, especially the ones being preyed on by the Wahhabis our government's been funding that have killed hundreds of thousands of them in Libya and Syria.
[03:11:25.880 --> 03:11:36.070]  But she tips her hand, the perfect thing out of this could be a false flag with a bunch of Muslim school kids or something mowed down by some right-winger they're winding up right now.
[03:11:36.630 --> 03:11:44.296]  Or some patsy, or maybe they go all the way with a false flag, and then they can come in and come together and take our guns in the name of unity.
[03:11:44.737 --> 03:11:54.144]  I mean, I really see that, and I really just feel, in the tea leaves, looking at all the pieces, that we're going into a false flag to blame the patriots.
[03:11:54.164 --> 03:11:59.288]  Or they could have a giant Muslim attack against Muslims in Europe to demonize Le Pen.
[03:11:59.308 --> 03:11:59.929]  I mean, I really
[03:12:00.629 --> 03:12:04.471]  In the calculus, I see they need that, and that would really help them.
[03:12:04.511 --> 03:12:08.073]  Now, maybe if they know we're there watching and folks aren't going to buy it, maybe they won't.
[03:12:08.113 --> 03:12:09.093]  What do you say, Joel Schausen?
[03:12:09.714 --> 03:12:20.179]  No, I think, in fact, I wrote about this in the World Affairs Brief, that when the Paris attacks, they dropped this passport showing that one of the attackers, the suicide bombers, had come in as a refugee.
[03:12:20.719 --> 03:12:23.701]  And it, of course, accelerated the anti-Muslim movement there.
[03:12:23.741 --> 03:12:25.222]  And I thought, what could they be doing?
[03:12:25.262 --> 03:12:26.142]  They don't want to do this.
[03:12:26.182 --> 03:12:27.823]  They want to have more Muslims coming in.
[03:12:28.603 --> 03:12:41.427]  But in a sense, I thought just as you did here, they could very well capitalize on an anti-Muslim sentiment by then demonizing those in the name of hate speech who hate Muslims or who attack Muslims.
[03:12:41.547 --> 03:12:47.349]  And they might very well have black operations attack Muslims so that they can make them a protected class.
[03:12:48.170 --> 03:12:52.331]  So they have multiple ways to run this and they win either way.
[03:12:53.510 --> 03:12:54.550]  They're very, very devious.
[03:12:54.930 --> 03:12:55.210]  Wow.
[03:12:55.410 --> 03:12:55.831]  All right.
[03:12:55.891 --> 03:12:57.611]  Joel Skousen, thank you for all the time.
[03:12:57.651 --> 03:12:59.712]  WorldAffairsBrief.com.
[03:12:59.752 --> 03:13:00.392]  Great job over there.
[03:13:00.412 --> 03:13:01.412]  Look forward to speaking to you soon.
[03:13:02.012 --> 03:13:02.652]  Thank you, Alex.
[03:13:03.673 --> 03:13:09.554]  I tell you, folks, trying to figure out the truth is interesting, it's exciting, and also gives me a headache sometimes.
[03:13:10.654 --> 03:13:16.176]  All I know is I'm sick of looking at Hillary Clinton, and I'm sick of looking at Barack Obama, and I want
[03:13:17.318 --> 03:13:18.338]  Trump to be a good guy.
[03:13:19.279 --> 03:13:22.820]  In ways he says such wild stuff it makes me think he's real.
[03:13:23.520 --> 03:13:26.361]  Then he says wild stuff and it makes me think, what's going on?
[03:13:26.381 --> 03:13:30.923]  And the fact that he's smart enough through people to reach out to us, I just...
[03:13:32.691 --> 03:13:33.532]  Here's the bottom line.
[03:13:33.712 --> 03:13:35.334]  I'm above my pay grade right now.
[03:13:36.014 --> 03:13:36.895]  I'm in over my head.
[03:13:36.955 --> 03:13:48.928]  But then what makes me even more concerned is I've had dinner with top rocket scientists, top former NASA people, billionaires, top writers, top researchers, media heads, and I'm just as smart as they are.
[03:13:49.048 --> 03:13:53.653]  And I'm more informed because my business is immersing myself four or five hours a day
[03:13:55.111 --> 03:13:57.653]  When I get off air mainly and at night, not so much in the morning anymore.
[03:13:57.693 --> 03:13:58.654]  I still do that for about an hour.
[03:13:58.674 --> 03:14:00.815]  I study like four hours every morning.
[03:14:00.835 --> 03:14:01.656]  I don't do that anymore.
[03:14:02.437 --> 03:14:03.097]  And I just can't.
[03:14:03.117 --> 03:14:03.678]  I go crazy.
[03:14:04.618 --> 03:14:07.901]  And it's just so, so out of control.
[03:14:07.941 --> 03:14:08.742]  But that's the answer.
[03:14:08.802 --> 03:14:13.045]  Create the crisis and then offer world government as the solution to it.
[03:14:14.636 --> 03:14:20.278]  I want to get comments before I hand the baton from David Knight, who is in the Situation Room.
[03:14:20.638 --> 03:14:23.619]  Again, I'm in the War Room, as we call it, here at InfoWars.
[03:14:23.639 --> 03:14:33.162]  If you're a radio listener, don't forget we simulcast full video from multi-studios and with reporters on the ground around the country and the world at InfoWars.com forward slash show.
[03:14:33.802 --> 03:14:35.483]  We now take you back to David Knight.
[03:14:35.503 --> 03:14:38.904]  David, what do you think about what you heard Joel Skousen and I just talk about?
[03:14:39.602 --> 03:14:45.185]  Well, Alex, I think that clearly Trump's remarks, I think, will actually make him more popular.
[03:14:45.285 --> 03:14:49.387]  I'm surprised to see that it wasn't covered at all by most people.
[03:14:49.407 --> 03:14:58.191]  We covered a little bit, but most of the press did not talk about Rand Paul when he introduced a bill to do precisely what Donald Trump said he would do last night.
[03:14:58.911 --> 03:15:07.137]  The difference is, is that Rand Paul's bill was more focused, more carefully worded, it wasn't controversial, and just didn't get the press exposure.
[03:15:07.157 --> 03:15:10.779]  And of course, he only had nine senators join with him to do that.
[03:15:11.339 --> 03:15:19.845]  Basically, what it would do is suspend the issuance of visas to refugees from Syria and up to 30 other countries, unless they had strict background checks.
[03:15:19.925 --> 03:15:21.846]  He introduced that bill back on November 16th.
[03:15:21.886 --> 03:15:22.487]  That makes sense.
[03:15:22.767 --> 03:15:23.848]  Yeah, he introduced that.
[03:15:24.048 --> 03:15:26.610]  And here's the difference, here's the difference that we're hearing from a lot of people.
[03:15:27.717 --> 03:15:39.112]  At the same time, this is a Washington Post talking about this, it says, at the same time, Paul is distancing himself from Rubio and other Republican hawks who've argued for further American involvement in Iraq and Syria to fight ISIS.
[03:15:40.009 --> 03:15:41.170]  But of course, that's the whole thing.
[03:15:41.651 --> 03:15:46.936]  Why would we continue this war that created the refugee humanitarian crisis in the first place?
[03:15:47.516 --> 03:15:54.703]  And that's what the people who are saying, like Rubio, who want to bring them in, he's saying, well, you know, we've got a humanitarian crisis, let's bring them in, but let's step up the war.
[03:15:54.984 --> 03:16:00.089]  And I hear the same thing from Trump, except he says, don't bring them in, but let's step up the war.
[03:16:00.629 --> 03:16:08.836]  I think the appropriate thing to do is to stop this war that we started, and we all understand that Obama created ISIS, that he created this whole thing.
[03:16:08.956 --> 03:16:10.177]  That's the elephant in the room!
[03:16:10.217 --> 03:16:14.621]  The elephant in the room is, Western government started this whole thing, end it now!
[03:16:14.941 --> 03:16:15.661]  Yes, yes.
[03:16:16.122 --> 03:16:27.851]  But then it gets even worse, Alex, because one of the things that they're just starting to pick up now, The Verge ran this 17 hours ago, but a lot of news outlets just within the last two or three hours have picked this up, and that was at the same speech last night.
[03:16:28.752 --> 03:16:34.476]  In Mount Pleasant, South Carolina, USS Yorktown, Donald Trump, and we have the clip here, we could play it.
[03:16:34.496 --> 03:16:35.317]  We'll do that in a moment.
[03:16:35.377 --> 03:16:41.341]  Yeah, but basically he says we need to close up the internet in some ways because of the threat of terrorism.
[03:16:41.381 --> 03:16:44.383]  He says some people will say freedom of speech, freedom of speech.
[03:16:44.443 --> 03:16:45.744]  He says these are foolish people.
[03:16:46.244 --> 03:16:51.930]  No, what's foolish is to think that we can achieve safety by selling out our liberties.
[03:16:52.330 --> 03:16:58.136]  If we throw the Constitution and the rule of law in principle under the bus, and that's what's important about these presidential elections.
[03:16:58.156 --> 03:16:59.237]  Look, the whole thing is rigged.
[03:16:59.377 --> 03:16:59.557]  Sure.
[03:16:59.597 --> 03:17:03.922]  I agree with Joel Skousen that they'll probably shut down Trump if they feel that he's a threat.
[03:17:03.962 --> 03:17:05.523]  They shut down Ron Paul.
[03:17:05.543 --> 03:17:06.725]  They shut down all third parties.
[03:17:06.745 --> 03:17:07.345]  That's a rigged system.
[03:17:07.365 --> 03:17:08.086]  Well, let's expand on that.
[03:17:08.126 --> 03:17:09.948]  They did somewhat take it out of context.
[03:17:10.408 --> 03:17:36.885]  Just the two words, close it up, that's like that one senator saying a bunch of tubes, because he is not going off a teleprompter, but he should elaborate on this, because if he's not talking about specific war zones, or shutting down, say, Al-Qaeda, you know, not letting them promote or whatever, I could obviously say, you know, see that, don't put snuff films on YouTube of eight-year-olds blowing men's heads off, I mean, I could say censor that, because it's not censorship, it's, you know, snuff films are illegal, but if he goes, oh no, shut the internet off,
[03:17:37.145 --> 03:17:39.227]  Well, that's what Obama and the Globalists have put in place.
[03:17:39.567 --> 03:17:40.328]  That's what they want.
[03:17:40.348 --> 03:17:42.069]  So he needs to clarify this.
[03:17:42.349 --> 03:17:44.551]  In fact, speaking of it, here is the clip of Donald Trump.
[03:17:44.571 --> 03:17:50.376]  A lot of people because of the Internet.
[03:17:50.676 --> 03:17:51.737]  And we have to do something.
[03:17:51.777 --> 03:17:56.520]  We have to go see Bill Gates and a lot of different people that really understand what's happening.
[03:17:57.021 --> 03:18:01.524]  We have to talk to them, maybe in certain areas, closing that Internet up in some way.
[03:18:01.905 --> 03:18:04.407]  Somebody will say, oh, freedom of speech, freedom of speech.
[03:18:06.001 --> 03:18:06.901]  These are foolish people!
[03:18:08.082 --> 03:18:13.544]  Well, if it's in a war zone, you know, you jam radio, you jam the enemies, whatever, I can see what he's saying, but they're going to take that out of context.
[03:18:13.964 --> 03:18:15.385]  There it is in some more context.
[03:18:15.405 --> 03:18:16.265]  What do you say, David Knight?
[03:18:16.545 --> 03:18:21.107]  Well, I think the context is, he's saying that people are going to object to it, saying you're violating our freedom of speech.
[03:18:21.147 --> 03:18:22.127]  I think that's his intention.
[03:18:22.688 --> 03:18:23.788]  I think that's his clear intention.
[03:18:23.828 --> 03:18:28.750]  He said that he's going to do things to win the war on terror, whatever that is, however you want to define the war.
[03:18:28.790 --> 03:18:30.891]  It's a technique, we've talked about that many times.
[03:18:31.479 --> 03:18:35.541]  But he said he's going to do things that you've not even heard of, you can't even imagine.
[03:18:35.801 --> 03:18:42.465]  So he's bragging about how he wants to be authoritarian, how he's going to attack freedom of speech, and says if you want to defend freedom of speech, you're foolish.
[03:18:43.265 --> 03:18:46.027]  Alright, we're going to continue to track and trace all of this.
[03:18:46.067 --> 03:18:48.008]  David, I'm going to hand the baton to you right now.
[03:18:48.048 --> 03:18:56.533]  I just want listeners to understand, this is a one-of-a-kind broadcast, what you're watching and viewing right now, and it needs your support, your prayers.
[03:18:56.673 --> 03:18:58.414]  Please, purchase products.
[03:18:58.894 --> 03:19:16.730]  For Christmas gifts, we have a huge spectrum of crank-powered shortwave radios, incredible generator systems we just added, jumper cable systems, battery systems, GSoC watches at some of the lowest prices you're going to find, strategic relocation, seeds, high-quality storable food, incredible optics,
[03:19:17.430 --> 03:19:18.512]  Uh, so much more.
[03:19:18.592 --> 03:19:19.813]  Mulan Lobby Apparel.
[03:19:20.094 --> 03:19:21.395]  Hillary for Prison Apparel.
[03:19:21.916 --> 03:19:23.698]  Infowarsstore.com.
[03:19:24.039 --> 03:19:26.061]  Free shipping until December 18th.
[03:19:26.702 --> 03:19:29.085]  And you can get t-shirts, get books, get videos.
[03:19:29.365 --> 03:19:35.013]  You can just order from us, put in your friends and family's addresses, and have the packages mailed directly there.
[03:19:35.433 --> 03:19:46.801]  We have an area where we can put a note in the order as well to them or ship them to yourself there in your town or city and then put them under the tree or give them to friends and family and that way you're giving the gift of funding this operation and getting high quality discounted products.
[03:19:47.081 --> 03:19:48.142]  Deep Cleanse is back!
[03:19:48.162 --> 03:19:58.730]  It was sold out for almost a month at InfoWarsLife.com with Shilajit, Zeolites and more and other big discounts at InfoWarsLife.com or call toll free 888-253-3139.
[03:19:58.750 --> 03:19:59.751]  David Knight takes over.
[03:19:59.771 --> 03:20:00.391]  Straight ahead.
[03:20:00.411 --> 03:20:00.871]  Stay with us.
[03:20:12.506 --> 03:20:16.747]  Earthquake, floods, winter storms, prolonged power outages, or war.
[03:20:17.167 --> 03:20:20.888]  Each of us have had that moment when we recognize that we need to be better prepared.
[03:20:21.448 --> 03:20:22.689]  We typically do the same thing.
[03:20:22.829 --> 03:20:25.370]  We start with food storage, then we address the need for water.
[03:20:25.850 --> 03:20:27.470]  But have you considered heat storage?
[03:20:28.070 --> 03:20:29.851]  I'm talking about staying warm in the cold.
[03:20:30.271 --> 03:20:31.951]  Here are some things for you to consider.
[03:20:32.552 --> 03:20:33.932]  How will I keep my family warm?
[03:20:34.192 --> 03:20:36.653]  The standard answers are firewood, coal, or propane.
[03:20:36.673 --> 03:20:40.734]  But the problem with that, if you need to be on the move, is you can't take it with you.
[03:20:41.576 --> 03:20:42.277]  Another concern?
[03:20:42.677 --> 03:20:46.339]  There may come a time when you need to stay warm without smoke, like in times of war.
[03:20:46.660 --> 03:20:48.921]  There may even come a time when you can't burn fuel.
[03:20:49.241 --> 03:20:52.444]  The answers may be simpler and less costly than you think.
[03:20:53.224 --> 03:20:55.666]  For these answers, go to FortressClothing.com.
[03:20:56.046 --> 03:21:00.009]  Again, FortressClothing.com has the answers to your heat storage dilemma.
[03:21:00.689 --> 03:21:02.030]  Don't get stuck in the cold.
[03:21:02.691 --> 03:21:03.992]  FortressClothing.com.
[03:21:04.332 --> 03:21:05.673]  You'll never be cold again.
[03:21:09.548 --> 03:21:10.909]  Clean, pure drinking water.
[03:21:11.169 --> 03:21:12.470]  You can't survive without it.
[03:21:12.671 --> 03:21:13.571]  But where do you get it?
[03:21:13.872 --> 03:21:19.636]  Alexa Pure Pro is a brand-new, groundbreaking, gravity-fed water filtration system that is like no other.
[03:21:19.856 --> 03:21:25.601]  The Alexa Pure Pro transforms water from virtually any fresh source into clean, healthy drinking water.
[03:21:25.781 --> 03:21:33.547]  Pairing the unprecedented superfiltration power of an all-new Gravity Block Core with a hybrid chromatic shell, it removes up to 99.999% of impurities.
[03:21:36.309 --> 03:21:42.632]  Including bacteria, viruses, fluoride, disinfectants, volatile organic contaminants, and hormones.
[03:21:43.032 --> 03:21:45.153]  Filter capacity up to 5,000 gallons.
[03:21:45.514 --> 03:21:46.714]  Stainless steel construction.
[03:21:46.994 --> 03:21:47.735]  Easy assembly.
[03:21:48.035 --> 03:21:48.635]  Low maintenance.
[03:21:48.935 --> 03:21:50.776]  Replacement filters are simple to install.
[03:21:51.036 --> 03:21:54.518]  And now, as part of an exclusive limited time introductory offer,
[03:21:54.778 --> 03:21:58.161]  You can save $20 off the retail price and get free shipping.
[03:21:58.302 --> 03:22:03.307]  This is a limited time offer, so order your unit today and receive free shipping and $20 off.
[03:22:03.507 --> 03:22:07.791]  Go to InfoWarsStore.com or call 888-253-3139.
[03:22:08.492 --> 03:22:13.357]  The following is an important holiday inventory announcement from IDStronghold.com.
[03:22:13.997 --> 03:22:29.245]  As many of you have come to know, IDStronghold.com is the number one name in quality RFID blocking wallets that actually do as they say and prevent electronic pickpocketing of the new RFID chips found in credit cards, room keys, subway passes, and more.
[03:22:29.705 --> 03:22:39.070]  Last year, due to the extreme popularity of giving IDStronghold wallets and clutches as unique gifts at Christmastime, we ran out of our most popular styles and colors early.
[03:22:39.350 --> 03:22:43.352]  The good news is, we now have our holiday inventory ready for same-day shipping.
[03:22:43.672 --> 03:22:47.014]  We have added many more designs of beautiful leather wallets and clutches.
[03:22:47.374 --> 03:22:53.118]  All with state-of-the-art built-in electronic pickpocket shielding from the most respected name in RFID protection.
[03:22:53.418 --> 03:22:54.859]  IDStronghold.com.
[03:22:55.179 --> 03:22:57.680]  Don't wait and limit your choices of these great gifts.
[03:22:58.041 --> 03:23:00.162]  We are expecting another sellout season.
[03:23:00.462 --> 03:23:02.143]  These wallets aren't available in stores.
[03:23:02.523 --> 03:23:04.945]  So visit IDStronghold.com today.
[03:23:05.325 --> 03:23:06.646]  That's IDStronghold.com.
[03:23:09.272 --> 03:23:12.594]  We've had an amazing year here at Supernatural Silver.
[03:23:12.814 --> 03:23:22.221]  We've truly enjoyed the fantastic response from thousands of people as they've tried our extraordinary product, and we're thrilled at the life-changing results people have.
[03:23:22.561 --> 03:23:30.567]  Our company email is continually full of happy, satisfied customers who thank us for the help they've received from Supernatural Silver.
[03:23:30.727 --> 03:23:34.049]  This holiday season, as you think of gifts to give your loved ones,
[03:23:34.389 --> 03:23:36.732]  Consider giving Supernatural Silver.
[03:23:36.972 --> 03:23:39.655]  A gift that can help provide good health and wellness.
[03:23:39.935 --> 03:23:43.499]  A gift that can change lives and make a real difference.
[03:23:43.759 --> 03:23:50.707]  In a world where we are constantly exposed to dangerous health threats, give yourself and your loved ones a fighting chance.
[03:23:51.187 --> 03:23:52.948]  Give Supernatural Silver.
[03:23:53.108 --> 03:23:59.371]  Go to SupernaturalSilver.com and use the promo code HOLIDAY2015 for 20% off.
[03:23:59.611 --> 03:24:04.354]  And this holiday season, we wish you and yours the blessings of peace and good health.
[03:24:04.514 --> 03:24:07.936]  From all of us here at SupernaturalSilver.com.
[03:24:22.805 --> 03:24:24.027]  Welcome back to the Alex Jones Show.
[03:24:24.047 --> 03:24:26.110]  I'm David Knight, your host from this fourth hour.
[03:24:27.051 --> 03:24:35.522]  We have several Supreme Court decisions that are in the pike that cover everything from the freedom of the internet that we were just talking about.
[03:24:35.542 --> 03:24:36.984]  Donald Trump mentioned that last night.
[03:24:37.805 --> 03:24:42.951]  To the Supreme Court saying that Obama can continue to assassinate people in secret.
[03:24:43.591 --> 03:24:45.974]  Even Americans can be assassinated in secret.
[03:24:45.994 --> 03:24:46.935]  They have no problem with that.
[03:24:47.376 --> 03:24:51.420]  They gave a nod to an assault weapons ban out of Chicago.
[03:24:51.961 --> 03:24:58.327]  And so I want to talk about this whole thing about the Supreme Court being the final decision about what our rights are.
[03:24:58.908 --> 03:25:03.192]  When we look at that kind of mentality, understand it goes back to Marbury versus Madison.
[03:25:04.313 --> 03:25:09.617]  That was a Supreme Court decision that gave the Supreme Court the ultimate last say on everything.
[03:25:09.677 --> 03:25:10.998]  Isn't that interesting how that worked out?
[03:25:11.018 --> 03:25:13.881]  Of course, Thomas Jefferson disagreed vehemently with it.
[03:25:13.921 --> 03:25:24.290]  We've had presidents like Andrew Jackson, who said when the court took the side against him for a national bank, he said, well, the court has made their decision, let's see them enforce it.
[03:25:24.830 --> 03:25:38.406]  So we, at one point in time, we did have an independent executive branch, an independent Congress that did what they were told, and we had a Supreme Court that would try to assert its power, but it really didn't have the authority to do that.
[03:25:38.746 --> 03:25:40.708]  That was never the design of the Constitution, I don't believe.
[03:25:40.748 --> 03:25:41.910]  I agree with Jefferson on that.
[03:25:42.250 --> 03:25:43.411]  And we can see how this works out.
[03:25:44.092 --> 03:25:45.414]  Of course, we know that
[03:25:46.385 --> 03:25:48.727]  The Supreme Court has been on the wrong side of many decisions.
[03:25:49.368 --> 03:25:54.352]  They said in the Dred Scott decision that escaped fugitive slaves had to be returned.
[03:25:54.372 --> 03:25:55.873]  They were still the property of their owners.
[03:25:56.694 --> 03:26:03.800]  In the early 20th century, for nearly 50 years, the Supreme Court maintained that there was no freedom of speech for motion pictures.
[03:26:04.440 --> 03:26:14.228]  And as a matter of fact, the second person who was prosecuted under the 1917 Espionage Act of Woodrow Wilson to try to get people into, try to get America into World War I,
[03:26:14.989 --> 03:26:17.772]  The second person who was prosecuted under that was a film producer.
[03:26:17.912 --> 03:26:19.554]  And guess what the film was that he produced?
[03:26:19.995 --> 03:26:20.836]  The Spirit of 76.
[03:26:22.217 --> 03:26:26.201]  A film about the American Revolution, but it portrayed the British in a negative light.
[03:26:26.282 --> 03:26:35.852]  So Woodrow Wilson and his censors at various places told him, you're going to have to cut this out, you're going to have to cut that out, it makes the British look too bad, and we want to go to war on the side of the British.
[03:26:36.793 --> 03:26:44.456]  Well, finally, he took it out in Chicago, and then when it went to L.A., he put the removed scenes back in, so they prosecuted him with a federal prosecution.
[03:26:44.496 --> 03:26:45.457]  They gave him a fine of $5,000.
[03:26:45.797 --> 03:26:49.238]  Today, that would be equivalent to a half a million dollars.
[03:26:49.298 --> 03:26:51.419]  And they sentenced him to 10 years in jail.
[03:26:51.659 --> 03:26:55.821]  And the Supreme Court said, First Amendment does not apply to films.
[03:26:55.941 --> 03:26:58.042]  They reversed that later, in the 1950s, in another case.
[03:27:00.823 --> 03:27:04.428]  The Supreme Court has been on multiple sides of the same issue.
[03:27:04.828 --> 03:27:07.652]  They were for it before they were against it, as many people say.
[03:27:08.353 --> 03:27:09.294]  They are not infallible.
[03:27:09.334 --> 03:27:11.056]  They are nine politically appointed judges.
[03:27:11.097 --> 03:27:12.338]  Let me give you an example of this.
[03:27:12.358 --> 03:27:13.359]  Hillary Clinton the other night...
[03:27:14.269 --> 03:27:20.531]  was giving a speech and she said we need to keep the nuclear option on the table for Iran.
[03:27:20.951 --> 03:27:27.453]  Now, James Breyer, one of the Supreme Court justices, was sitting in the audience and he immediately corrected her and said, you mean military option?
[03:27:27.993 --> 03:27:28.694]  Military option.
[03:27:29.334 --> 03:27:35.836]  And of course she's making these remarks at the Brookings Institute Saban fortune for relations between the US and Israel.
[03:27:35.856 --> 03:27:38.777]  So she immediately said, oh yes, military option.
[03:27:39.457 --> 03:27:40.418]  He's watching her back.
[03:27:40.598 --> 03:27:42.359]  These guys are political hacks.
[03:27:42.620 --> 03:27:51.707]  These people, these nine unelected, unaccountable justices who think that they have it within their power to modify the Constitution as they wish.
[03:27:51.827 --> 03:27:53.469]  And that's what we really need to be careful about.
[03:27:53.949 --> 03:27:59.394]  Because coming up, we have a lot of things, a lot of different attacks from different areas on the Internet.
[03:27:59.414 --> 03:28:06.380]  Just as we were talking about in the last segment with Alex Jones in that speech last night that everybody's focused on Donald Trump talking about how he would ban all Muslims.
[03:28:07.372 --> 03:28:18.259]  He also said that in order to shut down terrorism, we have to, in certain areas, close that internet up in some ways, and somebody will say, oh freedom of speech, freedom of speech, those are foolish people.
[03:28:19.400 --> 03:28:29.469]  So we're going to see people coming after the Internet, just as Hillary Clinton has said the same thing, essentially, that we need to use the Internet to shut down terrorism in a speech of terrorism.
[03:28:30.270 --> 03:28:35.755]  We have seen, they're going to try to argue for censorship of the Internet based on protecting us from terrorism.
[03:28:36.055 --> 03:28:39.499]  They're going to argue for it on the basis of copyright.
[03:28:39.519 --> 03:28:43.522]  Of course, there's a story that we had back in the beginning of November, shortly after
[03:28:44.683 --> 03:28:52.333]  Matt Drudge came here and gave the interview where he said Supreme Court Justice told him they've got the votes to shut down the internet, just shut down hyperlinks.
[03:28:52.353 --> 03:28:55.658]  And of course, they're openly talking about doing that in the European Commission.
[03:28:56.399 --> 03:29:02.326]  The European Commission prepared, and this was reported by Kurt Nemo back in November 9th, the European Commission is preparing a frontal attack on the hyperlink.
[03:29:02.887 --> 03:29:04.429]  The basic building block of the internet.
