[00:00:00.596 --> 00:00:03.207]  You're listening to The Alex Jones Show.
[02:28:27.638 --> 02:28:34.541]  But it also saw, and Tom Drake was able to run this program after he took over the ThinThread program after we left,
[02:28:35.674 --> 02:28:39.876]  In October 2001, he ran it in early 2002, March or April, I believe it was.
[02:28:41.356 --> 02:28:51.680]  And as part of the fallout of that process against the entire database at NSA, they found material that showed the dispersal pattern of people who didn't succeed at hijacking other planes.
[02:28:52.848 --> 02:29:10.474]  And all the information necessary to stop them, even before 9-11, in August, starting there and even going back, they found all of the phone calls that Alexander said went from the Yemen facility back to San Diego, the two agents in San Diego, the terrorists there.
[02:29:11.440 --> 02:29:13.081]  They said they couldn't tell it was in San Diego.
[02:29:13.141 --> 02:29:15.023]  Well, the program found that very clearly.
[02:29:15.063 --> 02:29:16.344]  They were there in San Diego.
[02:29:16.584 --> 02:29:19.066]  The numbers were available and in the database.
[02:29:19.307 --> 02:29:19.547]  Wow.
[02:29:19.587 --> 02:29:22.729]  So, all of that data was there and none of it was addressed.
[02:29:22.769 --> 02:29:26.392]  And it's probably, probably some of it might be in the 28 pages, you know.
[02:29:27.335 --> 02:29:28.456]  Well, it's amazing, sir.
[02:29:28.496 --> 02:29:29.737]  We appreciate your time.
[02:29:29.757 --> 02:29:34.640]  I just put a Reuters headline on screen that says it all.
[02:29:34.660 --> 02:29:37.542]  I mean, this just shows the organized crime mentality that's taking over.
[02:29:37.562 --> 02:29:41.124]  Mr. Benny, thank you for so much time, sir, and thanks for your courage.
[02:29:41.164 --> 02:29:42.905]  Well, thank you, Alex, and thank everybody there at the show.
[02:29:42.925 --> 02:29:43.326]  Thank you so much.
[02:29:58.362 --> 02:30:01.352]  We're on the march, the empire's on the run.
[02:30:02.295 --> 02:30:04.964]  Alex Jones and the GCN Radio Network.
[02:30:09.045 --> 02:30:10.726]  Here's an update on the Chattanooga shooting.
[02:30:10.946 --> 02:30:16.931]  Over the weekend, one of the victims died of his injuries, and now the death toll is six, including the shooter.
[02:30:17.071 --> 02:30:23.636]  And the FBI is telling people not to jump to conclusions, and that the shooter may not have had terrorist ties, but may have suffered from depression.
[02:30:23.816 --> 02:30:27.099]  So here we have another potential mass murder-suicide-pill incident.
[02:30:27.219 --> 02:30:28.079]  Thanks, Big Pharma.
[02:30:28.339 --> 02:30:36.706]  Of course, Mr. Abdulziz's father was initially on a terror watch list, and Mr. Abdulziz himself made some interesting trips to the Middle East over the last few years.
[02:30:36.986 --> 02:30:37.987]  But don't look at any of that.
[02:30:38.507 --> 02:30:39.688]  It's not a terrorist attack.
[02:30:39.988 --> 02:30:42.369]  This can only be considered an isolated incident.
[02:30:42.609 --> 02:30:47.431]  But that didn't stop General Wesley Clark calling for internment camps for disloyal Americans.
[02:30:47.751 --> 02:30:55.395]  Over the weekend, the retired general told MSNBC, In World War II, if someone supported Nazi Germany at the expense of the United States, we didn't say that was freedom of speech.
[02:30:55.615 --> 02:30:56.495]  We put them in a camp.
[02:30:56.755 --> 02:30:57.876]  They were prisoners of war.
[02:30:58.136 --> 02:31:00.817]  Clark's remarks reveal the mindset of the upper echelon of government.
[02:31:00.957 --> 02:31:06.500]  Those who disagree with our so-called leaders are now to be rounded up and shut up indefinitely in political internment camps.
[02:31:06.900 --> 02:31:08.602]  Rob Dew reporting for InfoWars.com.
[02:31:08.982 --> 02:31:11.404]  InfoWarsLife.com.
[02:31:11.605 --> 02:31:12.626]  Check it out today.
[02:31:13.086 --> 02:31:18.712]  I have set out to bring you the most hardcore, cutting-edge supplements and nutraceuticals bar none.
[02:31:18.852 --> 02:31:21.274]  And that's what you'll find at InfoWarsLife.com.
[02:31:21.474 --> 02:31:28.501]  We have rejected literally hundreds of products from the InfoWarsLife line because they are not of the very highest
[02:31:28.541 --> 02:31:29.262]  I don't know.
[02:31:48.701 --> 02:31:59.192]  I believe that all of these products will blow you away like they've done the thousands of other customers that have visited Infowarslife.com and believed in us and tried the products.
[02:31:59.532 --> 02:32:07.140]  Folks, check out Infowarslife.com today and the entire line of groundbreaking, cutting-edge, hardcore products.
[02:32:08.686 --> 02:32:11.888]  When cells become toxic, they die early and aging sets in.
[02:32:12.188 --> 02:32:20.213]  No one has put together a formula that focuses directly on brain health, nerve growth factors, and optimizing your cellular energy at the same time.
[02:32:20.433 --> 02:32:25.457]  Just one of the key compounds, BioPQQ, is backed by major clinical studies.
[02:32:25.857 --> 02:32:28.138]  You want the best that's out there at the lowest price anywhere?
[02:32:28.378 --> 02:32:30.180]  We now have the synergistic solution.
[02:32:30.500 --> 02:32:34.682]  Secure your DNA force today at InfoWarsLife.com or call toll-free 888-253-3139.
[02:32:38.547 --> 02:32:39.147]  Alex Jones here.
[02:32:39.567 --> 02:32:48.590]  For the last two years, I've been working with top doctors, nutritionists, and chemists to design a nutraceutical formulation that has truly life-changing health benefits.
[02:32:48.851 --> 02:32:52.332]  Introducing the all-new Ancient Defense Herbal Immunity Blend.
[02:32:52.652 --> 02:33:00.634]  Experience the benefits of combining over 14 ancient herbs and extracts with exciting new advances in nutraceutical science.
[02:33:00.975 --> 02:33:03.275]  Visit Infowarslife.com or call 1-888-253-3139.
[02:33:03.315 --> 02:33:04.336]  That's Infowarslife.com.
[02:33:13.160 --> 02:33:15.301]  We are on the march.
[02:33:15.361 --> 02:33:17.303]  The Empire is on the run.
[02:33:18.263 --> 02:33:21.946]  Alex Jones and the GCN Radio Network.
[02:33:25.538 --> 02:33:28.299]  Murphy, Dave, Amy, Doug, I'm still going to go to all of you.
[02:33:29.300 --> 02:33:35.163]  We pretty much finalized the deal to get Wayne Madsen to do investigative reports for us on the ground around the world.
[02:33:35.663 --> 02:33:42.627]  And we're going to be starting tomorrow publishing his reports when they come out at Infowars.com, not just WayneMadsenReport.com.
[02:33:42.647 --> 02:33:43.407]  So he's on board.
[02:33:44.147 --> 02:33:52.352]  He'll be joining us pretty much every week for at least 30 minutes, sometimes for hours, and also routinely coming to the Infowars studios here in Austin, Texas.
[02:33:52.392 --> 02:33:53.752]  He works, of course, in D.C.
[02:33:54.353 --> 02:33:55.073]  and in Florida.
[02:33:59.309 --> 02:34:10.513]  And I was just thinking during the break about how important the mission of InfoWars.com is and how I want to hire four or five more reporters.
[02:34:10.533 --> 02:34:15.574]  That's what we need to be able to be two or three levels deep to be able to cover multiple stories simultaneously.
[02:34:16.555 --> 02:34:23.997]  I want to hire more writers, more video editors, more researchers, and also pay them a living wage.
[02:34:25.712 --> 02:34:29.274]  And listen, the listeners have already done so much for this broadcast.
[02:34:29.294 --> 02:34:30.175]  We're all in this together.
[02:34:30.635 --> 02:34:38.259]  You don't stand behind Infowars or in front of Infowars, as I've said many times, at the heart of 1776 and what we're trying to do here.
[02:34:38.640 --> 02:34:44.003]  Transcend liberal-conservative, promote basic freedom, promote basic ideas we know work historically.
[02:34:44.623 --> 02:34:47.445]  Fight classical corruption with classical freedom.
[02:34:48.916 --> 02:34:57.639]  But we are launching on satellite in the next, really the next few months, really the next few weeks, but we're not going to be advertising it until it's all ironed out and ready.
[02:34:58.059 --> 02:34:59.800]  We already have a whole bunch of stations picking it up.
[02:35:00.000 --> 02:35:05.802]  At that point I'm going to announce it, and that's pretty much already kind of happening right now, but I'm not going to make the announcements yet.
[02:35:06.182 --> 02:35:09.243]  I have a tendency to say, this is coming up, and then go ahead and make the announcement.
[02:35:09.643 --> 02:35:14.765]  I don't like to say coming up and then keep you waiting, but for reasons of technical issues,
[02:35:16.621 --> 02:35:23.922]  I don't want to get into the expenses of it, but it's another big nut for us to crack, but the Lord's always provided through people like you.
[02:35:25.822 --> 02:35:29.766]  We need the finances and the funds to do this safely and to do this robustly.
[02:35:30.147 --> 02:35:35.432]  I don't want to be spending all my time scrounging around trying to make ends meet instead of fighting the globalists toe-to-toe.
[02:35:36.053 --> 02:35:37.414]  I'll get in the ring with these people.
[02:35:37.594 --> 02:35:38.535]  I've been in the ring with them.
[02:35:38.876 --> 02:35:44.562]  I'll go up against their emplacements, tip of the spear, so that it's safer for other people to tell the truth.
[02:35:45.002 --> 02:35:46.484]  I'll be the canary in the coal mine.
[02:35:48.171 --> 02:35:49.071]  But I need your support.
[02:35:49.271 --> 02:35:51.052]  Spread the word about the broadcast.
[02:35:51.092 --> 02:35:52.892]  Tell your friends and family every day.
[02:35:53.452 --> 02:35:59.333]  Sign off on your emails, Facebook and Twitter with InfoWars.com forward slash show for the free feeds.
[02:35:59.733 --> 02:36:01.874]  Let people know this is forbidden information.
[02:36:02.154 --> 02:36:03.434]  This is hardcore intel.
[02:36:05.275 --> 02:36:16.137]  This is stuff they don't want you to have because they're cracking down with censorship and control and dirty tricks and manipulating all sorts of stuff big time.
[02:36:19.617 --> 02:36:24.559]  Across the political spectrum, a iron curtain of censorship is descending.
[02:36:25.359 --> 02:36:27.740]  Spain just banned criticizing the government, period.
[02:36:27.800 --> 02:36:28.541]  Hard jail time.
[02:36:32.782 --> 02:36:35.163]  Major cities like Rome are on the verge of collapse.
[02:36:36.444 --> 02:36:37.764]  We're going into a depression.
[02:36:38.645 --> 02:36:45.928]  And the reason they're getting ready to start censoring people more, and they're openly admitting it, is because they know in this ruling class
[02:36:47.332 --> 02:36:54.237]  That people are going to wake up and get really upset and really pay attention to what we have to say as things get more hardcore.
[02:36:56.399 --> 02:37:03.484]  That's why I want to be on the field as strong as we can be, reaching the most people we can during this period.
[02:37:04.705 --> 02:37:05.646]  I'll be honest with you.
[02:37:05.946 --> 02:37:13.512]  I'm not asking to be crushed by the globalists, but I will do my duty and I will do it, you know, knock on wood, say an extra prayer every day.
[02:37:17.145 --> 02:37:21.287]  We're not like other TV shows where it's just another boring show.
[02:37:21.847 --> 02:37:28.169]  We have UHF, VHF cable systems all over the country that have been knocking down our doors for us to give them a feed.
[02:37:30.110 --> 02:37:35.773]  We will reach immediately millions of additional people that have never heard the truth, never seen it.
[02:37:36.193 --> 02:37:45.276]  Can you imagine on a major cable system, on basic cable, are UHF, VHF tuning through an hour or two of the shows on in the middle of the day or at night, the nightly news?
[02:37:45.576 --> 02:37:46.397]  Can you imagine?
[02:37:47.401 --> 02:37:49.262]  This is really going to get the enemy's attention.
[02:37:49.602 --> 02:37:51.923]  It's why they've already been doubling down their attacks against us.
[02:37:51.983 --> 02:37:52.803]  And I'm not whining.
[02:37:53.764 --> 02:37:58.786]  Quite frankly, they could arrest me tomorrow, blow my head off, and I've done my duty.
[02:37:59.166 --> 02:38:00.486]  I mean, I'm committed.
[02:38:00.546 --> 02:38:01.307]  I'm not stopping.
[02:38:01.567 --> 02:38:03.707]  I have no fear except failure.
[02:38:05.788 --> 02:38:11.991]  So, there's never been a place for you to promote more steadfastly and know you're promoting something
[02:38:12.853 --> 02:38:19.036]  That is absolute Americana, vicious, double tough, uncompromising, never stopping.
[02:38:20.516 --> 02:38:21.397]  I mean, this is it.
[02:38:21.577 --> 02:38:24.898]  You want to sign on and support the real deal, InfoWars is it.
[02:38:25.299 --> 02:38:29.681]  We're not perfect, we don't read off teleprompters, but we're the real deal.
[02:38:29.781 --> 02:38:30.581]  And everybody knows it.
[02:38:30.881 --> 02:38:32.142]  That's why we got so many enemies.
[02:38:33.522 --> 02:38:34.743]  That's why we also have so many friends.
[02:38:36.428 --> 02:38:37.809]  And we're here to try to free the people.
[02:38:37.829 --> 02:38:42.913]  We're here to try to get the people to free themselves by taking the blinders off and to see the change.
[02:38:44.195 --> 02:38:46.997]  If you want to be a slave, may your change set lightly upon you.
[02:38:47.678 --> 02:38:49.739]  As for me, give me liberty or give me death.
[02:38:49.819 --> 02:38:54.723]  So, take advantage of the hundreds of high-quality products that we have at InfoWarsTore.com.
[02:38:56.567 --> 02:38:59.570]  Take advantage of the Nutraceuticals at Infowarslife.com.
[02:39:00.150 --> 02:39:02.292]  Take advantage of the free shipping in the month of July.
[02:39:03.053 --> 02:39:10.859]  Take advantage of the high-quality storable foods, the high-quality cook stoves, non-GMO seed banks, lowest price, incredible Nutraceuticals.
[02:39:11.540 --> 02:39:24.131]  All of it, you are funding what is the biggest independent media outlet in the world, even addressing the IMF, the World Bank, the Globalist, the EU takeover, all of it.
[02:39:24.895 --> 02:39:32.838]  And by the way, I don't say that with pleasure, like, I'm the biggest, and there's not a lot of company, and boy, we're kinda out here on our own, I feel special!
[02:39:33.238 --> 02:39:34.158]  It is scary!
[02:39:36.019 --> 02:39:43.801]  And it's scary also to know that when we fight back, we have success, and to realize that the public could take their chains off any minute they wanted to.
[02:39:46.142 --> 02:39:48.002]  But they're brain-dead in a coma, basically.
[02:39:52.164 --> 02:39:53.184]  So I wanna go to Wayne Madsen.
[02:39:54.727 --> 02:39:58.128]  I just want you to realize that this is historical, what's happening.
[02:39:59.328 --> 02:40:05.149]  And if you will continue to spread the word, that's the most important thing, about InfoWars.com and PrisonPlanet.com.
[02:40:05.689 --> 02:40:12.251]  If you'll get a PrisonPlanet.tv membership and share it with your friends, if you'll buy some of the products and check them out for yourself, what do you have to lose?
[02:40:12.771 --> 02:40:23.753]  You are putting fuel in this information warfare bomber that will go over the enemy targets politically and will drop huge heavy loads directly on the enemy.
[02:40:24.878 --> 02:40:29.939]  I mean, I'm willing to go in every day, and so is my crew, up against these people to use the bomber analogy.
[02:40:30.239 --> 02:40:31.300]  We are not going to back down.
[02:40:31.320 --> 02:40:34.000]  We're going to never stop the missions until the enemy's defeated.
[02:40:34.281 --> 02:40:35.781]  We don't care how dangerous it is.
[02:40:36.141 --> 02:40:37.141]  We want to get bigger.
[02:40:37.241 --> 02:40:38.262]  We want to get stronger.
[02:40:38.482 --> 02:40:40.002]  We want to force a confrontation.
[02:40:40.222 --> 02:40:40.802]  We're committed.
[02:40:41.062 --> 02:40:41.523]  We're ready.
[02:40:43.103 --> 02:40:46.384]  We are not intending to just slither off at the opportune time.
[02:40:46.664 --> 02:40:53.706]  If I'm completely ever shut down off the air, and have no way of communicating, I will try to go to another country to communicate.
[02:40:54.448 --> 02:40:56.709]  But not to run, but to be able to communicate.
[02:40:57.349 --> 02:40:58.409]  I will not be silenced.
[02:40:58.969 --> 02:41:01.510]  And if they kill me or set me up, that won't silence me either.
[02:41:02.130 --> 02:41:04.151]  And I meant to give this speech earlier, but ran out of time.
[02:41:04.491 --> 02:41:07.472]  Wayne Madsen joins us from WayneMadsenReport.com.
[02:41:07.812 --> 02:41:15.974]  He's been very busy, we've been very busy, but we're finalizing the fact that he'll do multiple stories a month on the ground, traveling the world for us, here in the U.S.
[02:41:16.014 --> 02:41:16.554]  and abroad.
[02:41:16.574 --> 02:41:18.695]  He'll also accompany myself and other reporters.
[02:41:19.555 --> 02:41:23.977]  Uh, to add his, uh, gravitas to what they're doing.
[02:41:24.357 --> 02:41:25.797]  So it is now happening.
[02:41:25.817 --> 02:41:27.998]  Wayne Madsen joins the Infowars team.
[02:41:29.319 --> 02:41:31.119]  And that again is thanks to your support.
[02:41:32.240 --> 02:41:37.682]  Uh, and, and the fact that he's also accommodated us, uh, and basically he's just doing it for the expenses.
[02:41:38.182 --> 02:41:39.202]  He didn't really want to be paid.
[02:41:39.222 --> 02:41:40.543]  He just wanted his expenses paid.
[02:41:40.883 --> 02:41:46.005]  That's how much he realizes how serious this is and how committed this is.
[02:41:46.025 --> 02:41:48.106]  I mean don't, don't think later
[02:41:49.232 --> 02:41:51.875]  Oh my gosh, I wish I would have realized how real this was.
[02:41:52.216 --> 02:41:54.198]  This is hardcore, folks.
[02:41:55.099 --> 02:41:56.220]  Tyranny is now naked.
[02:41:56.521 --> 02:42:01.347]  Now, Wayne, I just ran it for five, six minutes, so don't pause or I'll start interrupting you.
[02:42:01.687 --> 02:42:02.588]  You've got the floor.
[02:42:03.029 --> 02:42:04.310]  You're investigating this dead...
[02:42:05.402 --> 02:42:06.302]  Chef of the Clintons.
[02:42:07.442 --> 02:42:09.183]  You're an expert on McCain.
[02:42:10.583 --> 02:42:12.984]  Trump, I'm not even defending Trump, but he's saying he's no hero.
[02:42:13.024 --> 02:42:14.864]  Boy, he doesn't know how true that is.
[02:42:14.884 --> 02:42:18.285]  And of course, you've got new NSA info.
[02:42:19.385 --> 02:42:20.885]  So much intel.
[02:42:21.686 --> 02:42:27.347]  But the word is, the missing chef that was then found dead, on his body he had a letter
[02:42:28.931 --> 02:42:32.812]  Saying, contact Larry Nichols if I'm found dead, whatever that means.
[02:42:33.773 --> 02:42:35.934]  So, Wayne Madsen, thank you so much for joining us.
[02:42:36.634 --> 02:42:37.674]  Good to be with you, Alex.
[02:42:38.175 --> 02:42:46.037]  Well, you know, every once in a while there's a dead body turns up, and you know, dead bodies are always turning up.
[02:42:46.278 --> 02:42:54.781]  Sometimes there's no story there, but I believe there may be a story with the former White House executive chef, Walter Scheib.
[02:42:55.681 --> 02:43:01.446]  And the reason I feel so is yes, he was hired by Hillary Clinton in 1994.
[02:43:01.927 --> 02:43:04.349]  He had been the executive chef at the Greenbrier.
[02:43:04.409 --> 02:43:14.278]  And anyone who knows about how the government would react in the event of a nuclear war during the Cold War knows that the Greenbrier Resort and Hotel
[02:43:15.118 --> 02:43:23.466]  On the West Virginia-Virginia line also happened to have housed behind it where Congress would go in the event of a nuclear attack.
[02:43:23.526 --> 02:43:28.170]  And Chef Scheib was the executive chef at that resort.
[02:43:28.190 --> 02:43:29.552]  He was hired from that resort.
[02:43:30.012 --> 02:43:43.537]  So he knew a little bit about the government, continuity of government, continuity of operations planning because he, of course, would have had to have been providing the food for a transfer of the Congress to the underground mountain complex.
[02:43:44.237 --> 02:43:57.762]  And why I'm saying this is this all has a bearing on 9-11 because when George W. Bush took over, that administration kept Walter Scheib on as the executive chef.
[02:43:58.722 --> 02:44:06.750]  He was on until the Bush re-election in 2004 and then in January of 2005 he was given his walking papers.
[02:44:07.731 --> 02:44:15.338]  It would have been nice to have heard just one of the mainstream media reporters to have actually read
[02:44:18.541 --> 02:44:23.862]  Welter Scheib's book called White House Chef, which I decided I didn't have it.
[02:44:24.082 --> 02:44:31.064]  I ordered it thinking, well, I wonder what he may have written that may have put a target on his back.
[02:44:31.924 --> 02:44:38.746]  Now, before I read the book, I went back because I distinctly remembered from the 9-11 footage.
[02:44:39.446 --> 02:44:42.087]  You remember all the people were running out of the White House.
[02:44:42.167 --> 02:44:44.207]  It was a very, it was uncontrolled.
[02:44:44.247 --> 02:44:46.568]  It looked like one of these Hollywood disaster movies.
[02:44:47.108 --> 02:44:48.389]  It's like Independence Day.
[02:45:08.741 --> 02:45:10.362]  recounted her conversation.
[02:45:10.382 --> 02:45:14.085]  You can find this clip on the internet on YouTube.
[02:45:14.225 --> 02:45:23.611]  She recounted her conversation with Peter Jennings and she said, I ran into the White House chef and he was very, very upset.
[02:45:23.731 --> 02:45:25.792]  He was too upset to talk on the air.
[02:45:26.293 --> 02:45:31.276]  All he said is he and his staff understood what happened to the country that day.
[02:45:31.736 --> 02:45:37.279]  Now that's a very strange thing to say because nobody else really knew what was going on.
[02:45:37.299 --> 02:45:38.740]  I was in DC.
[02:45:39.060 --> 02:45:41.141]  I was two miles from the Pentagon when it happened.
[02:45:42.168 --> 02:45:55.298]  Nobody really understood what was going on, but in reading Walter Scheib's book here, it's very interesting what happened, because he had a very tortuous relationship with the Bush administration.
[02:45:56.139 --> 02:46:02.224]  Not so much W, who decided he didn't want to use the talents of a graduate of the CIA.
[02:46:02.264 --> 02:46:10.911]  I don't mean the Central Intelligence Agency, I mean the Culinary Institute of America, but I wonder what secrets of the CIA...
[02:46:11.731 --> 02:46:35.155]  The other CIA chief, Chef Scheid, may have possessed, because on 9-11, first he left the White House, and then he realized how bad the situation was, and there was no organized evacuation of the White House, and then he heard crackling over the Secret Service walkie-talkies, incoming aircraft.
[02:46:35.775 --> 02:46:40.120]  And he went back to rescue his own staff from the White House kitchen.
[02:46:40.561 --> 02:46:41.382]  He left again.
[02:46:41.402 --> 02:46:45.907]  And then someone said, what about the cafeteria?
[02:46:45.927 --> 02:46:48.670]  Well, that's the Navy mess in the White House.
[02:46:48.690 --> 02:46:52.595]  And they don't report to the White House chef that they're Navy personnel.
[02:46:52.615 --> 02:46:54.197]  But he went back in a second time.
[02:46:54.577 --> 02:47:00.202]  To make sure that the cooks at the mess got the word to get out.
[02:47:00.242 --> 02:47:06.847]  And what he was struck about was there was no organized evacuation of the White House.
[02:47:06.927 --> 02:47:08.729]  No one gave the order to evacuate.
[02:47:08.769 --> 02:47:10.170]  Now who was in charge that day?
[02:47:10.590 --> 02:47:11.872]  Bush was off in Florida.
[02:47:12.674 --> 02:47:24.365]  Dick Cheney was effectively the person in charge of the White House, and he did nothing to organize or order an evacuation of the White House staff.
[02:47:24.525 --> 02:47:25.626]  Wasn't he in the bunker?
[02:47:25.646 --> 02:47:33.474]  He was in the bunker at this time, the President's Emergency Operations Center, which is below the White House, several stories below the White House.
[02:47:33.974 --> 02:47:36.977]  And so what happened was, when
[02:47:38.278 --> 02:47:44.901]  When Sean first realized what was going on with 9-11, he said he walked into the Chief Usher's office.
[02:47:45.341 --> 02:47:48.043]  Now, the Chief Usher was a guy named Gary Walters.
[02:47:48.083 --> 02:48:00.909]  He had been Secret Service, Uniformed Secret Service, under Nixon, and then he became an Usher under Gerald Ford, an Assistant Usher under Gerald Ford, and then the Reagan administration made him the Chief Usher.
[02:48:00.949 --> 02:48:03.030]  So he had served under, like, seven presidents.
[02:48:03.590 --> 02:48:10.454]  And he noticed that the ushers were watching the television, a small television, and he said, what's going on?
[02:48:10.514 --> 02:48:14.716]  And he saw flames, smoke coming out of one of the World Trade Center towers.
[02:48:15.177 --> 02:48:19.599]  And then he said he saw the second plane hit.
[02:48:20.319 --> 02:48:23.821]  And the chief usher, Gary Walters, at that point said, that's two.
[02:48:24.382 --> 02:48:26.223]  And he said, the chef said,
[02:48:26.863 --> 02:48:28.544]  That echoed in his mind.
[02:48:28.684 --> 02:48:29.585]  What in the world?
[02:48:30.445 --> 02:48:31.106]  That's two.
[02:48:31.186 --> 02:48:32.667]  That's a very strange thing to say.
[02:48:33.207 --> 02:48:35.989]  What was so important about the number two?
[02:48:36.870 --> 02:48:42.613]  And then later, of course, he told Rebecca Cooper, we understand what's happening to the country today.
[02:48:42.954 --> 02:48:44.454]  Now, let's fast forward.
[02:48:45.675 --> 02:48:49.258]  June 15, Jeb Bush announces he's running for president in Miami.
[02:48:50.038 --> 02:48:57.404]  On June 16th, Scheib, who had since been divorced, was with his girlfriend in Teos, New Mexico.
[02:48:57.845 --> 02:49:01.968]  He decided to go hiking on a trail outside of Teos.
[02:49:02.508 --> 02:49:05.211]  On the 16th, his girlfriend reported him missing.
[02:49:05.931 --> 02:49:10.035]  And on the 22nd of June, the New Mexico State Police found his body
[02:49:10.735 --> 02:49:14.398]  In a ravine, he was in water.
[02:49:14.719 --> 02:49:25.549]  Of course, anybody knows that if a body is found in water, you can pretty much rule out the toxicology results because they're corrupted by the simple process of osmosis.
[02:49:26.249 --> 02:49:37.897]  And so here we have Jeb announcing, and the chef who had a, like I say, did not have a very good relationship with the Bush family, turns up dead in New Mexico.
[02:49:38.297 --> 02:49:46.863]  And is this just another person who may have known too much about 9-11, may have known too much about the inner workings of the Bush crime family?
[02:49:46.883 --> 02:49:55.749]  And was he eliminated because of his knowledge, especially at this critical juncture of Jeb announcing he's going to run
[02:49:56.769 --> 02:49:59.150]  For the White House to be the third President Bush.
[02:50:02.051 --> 02:50:02.832]  Please continue.
[02:50:03.652 --> 02:50:11.675]  So, anyway, my suspicions are heightened about the cause of death.
[02:50:12.596 --> 02:50:18.238]  Again, it was one of these where the New Mexico State Police immediately said it was an accident.
[02:50:18.438 --> 02:50:20.499]  I mean, before the autopsy results are in,
[02:50:20.939 --> 02:50:22.320]  How many times have we seen this?
[02:50:22.380 --> 02:50:28.304]  We saw, you know, when I investigated the Phil Marshall death out in California.
[02:50:28.364 --> 02:50:39.132]  Again, we had these preconceived notions by law enforcement that it was suicide before, you know, they knew any of the real facts, you know, from the crime scene.
[02:50:39.693 --> 02:50:45.277]  And I'm just looking at all the long, long
[02:50:45.797 --> 02:50:51.483]  Well, I mean, how many cleaning ladies and maids and cooks end up dying at their houses?
[02:51:09.028 --> 02:51:13.890]  Now a twice as nice Twin Kit special offer from Complete H2O Minerals for all GCN listeners.
[02:51:14.010 --> 02:51:19.012]  Get a Complete H2O Minerals Twin Kit with 33 different minerals, vitamins, and amino acids all in a liquid form.
[02:51:19.212 --> 02:51:20.692]  Enough for two people for one month.
[02:51:20.812 --> 02:51:25.034]  Regular price $89.95, but now Complete H2O Minerals is offering the Twin Kit for $69.95.
[02:51:25.954 --> 02:51:30.756]  And all GCN listeners receive a bonus 16-ounce bottle of ionic silver absolutely free with free shipping.
[02:51:31.036 --> 02:51:32.497]  A $120 total value.
[02:51:32.717 --> 02:51:32.957]  Hurry!
[02:51:33.017 --> 02:51:33.817]  Limited time offer.
[02:51:33.897 --> 02:51:35.078]  Call 803-794-4767 or click completeh2ominerals.com.
[02:51:38.559 --> 02:51:47.802]  We the people grow cotton, weave fabric, engrave ink, embed strips and fibers to protect from counterfeit, then carting to a private bank, having it lent back at interest, forcing taxes to service debt.
[02:51:47.862 --> 02:51:48.582]  This capitalism?
[02:51:48.642 --> 02:51:54.764]  Or was Jefferson correct when stating a central bank issuing the public currency is a greater menace to the liberties of the people than a standing army?
[02:51:54.804 --> 02:51:58.445]  Ted Anderson, I'm placing a free silver dollar in a book that explains our monetary system.
[02:51:58.505 --> 02:51:59.425]  Call for your copy 800-686-2237.
[02:51:59.445 --> 02:52:00.486]  It's time to understand the system.
[02:52:00.506 --> 02:52:00.766]  Call 800-686-2237.
[02:52:00.826 --> 02:52:01.166]  That's 800-686-2237.
[02:52:08.328 --> 02:52:10.751]  Infowarslife.com.
[02:52:10.952 --> 02:52:11.973]  Check it out today.
[02:52:12.433 --> 02:52:20.624]  I have set out to bring you the most hardcore, cutting-edge supplements and nutraceuticals bar none, and that's what you'll find at Infowarslife.com.
[02:52:20.824 --> 02:52:26.792]  We have rejected literally hundreds of products from the Infowarslife line because they are not
[02:52:26.992 --> 02:52:27.212]  Of course.
[02:52:48.732 --> 02:52:49.272]  We're good.
[02:53:08.283 --> 02:53:12.166]  The human body is extraordinary, despite all the stress we inflict upon it.
[02:53:12.386 --> 02:53:17.409]  Thousands of people across the country use an extremely effective product to help their bodies stay balanced.
[02:53:17.429 --> 02:53:27.256]  It's Heart and Body Extract, an all-natural herbal formula designed to help maintain healthy blood pressure, clean arteries, promote good circulation, and balance cholesterol.
[02:53:27.536 --> 02:53:33.861]  Heart and Body Extract, along with good nutrition and exercise, can give you a life free from pain, sickness, and fear.
[02:53:34.241 --> 02:53:40.764]  Recapture your youthful vitality and experience your body healing itself with the aid of Heart and Body Extract.
[02:53:40.864 --> 02:53:46.226]  Learn more and read scores of testimonials from satisfied customers at heartandbody.com.
[02:53:46.426 --> 02:53:51.748]  Heart and Body Extracts offers a lifetime guarantee with no price increase in over 14 years.
[02:53:51.868 --> 02:53:52.948]  For free info call 866-295-5305 now.
[02:53:52.968 --> 02:53:54.149]  That's 866-295-5305 or heartandbody.com.
[02:54:01.872 --> 02:54:03.335]  Distributor inquiries welcome.
[02:54:03.355 --> 02:54:03.395]  866-295-5305.
[02:54:10.515 --> 02:54:15.660]  The Genesis Communications Radio Network proudly presents the Alex Jones Show.
[02:54:16.340 --> 02:54:18.682]  Because there's a war on for your mind.
[02:54:19.703 --> 02:54:23.166]  Some of the news breaking at Infowars.com, you can't make this up.
[02:54:23.627 --> 02:54:28.691]  Feminists not allowing your wife to sleep with other men is sexist, but you don't cheat on her.
[02:54:29.933 --> 02:54:35.558]  She'll tell me all about how she and Pablo had sex, and I'm glad because I'm a feminist.
[02:54:37.958 --> 02:54:42.659]  The New York Times is so intellectual, they had a big spread about women with different colored arm hair.
