[00:00:00.009 --> 00:00:00.511]  Alex Jones Show!
[02:12:12.812 --> 02:12:17.194]  Every single treaty that comes along, whether it's NAFTA, whether it's CAFTA, whatever it is,
[02:12:17.914 --> 02:12:21.477]  It's always meant less jobs for American workers.
[02:12:21.577 --> 02:12:24.840]  It's always meant more jobs, more businesses going overseas.
[02:12:25.300 --> 02:12:28.082]  So this is just another step in that direction.
[02:12:28.142 --> 02:12:35.148]  And then the other thing that infuriates me about this is that this treaty is not just about economics and trade.
[02:12:35.188 --> 02:12:36.388]  That's only a small part of it.
[02:12:36.469 --> 02:12:37.830]  It's also about the environment.
[02:12:38.230 --> 02:12:39.851]  It's about intellectual property.
[02:12:39.991 --> 02:12:41.152]  It's about the Internet.
[02:12:41.232 --> 02:12:42.333]  It's about derivatives.
[02:12:42.433 --> 02:12:44.154]  It's about education.
[02:12:44.275 --> 02:12:47.317]  It's about so many other things.
[02:12:47.557 --> 02:12:48.237]  That's so true.
[02:12:49.298 --> 02:12:56.921]  And you know, the sad thing about it is, you started out talking about how it is global governance, and of course Senator Jeff Sessions pointed that out.
[02:12:56.982 --> 02:13:06.306]  He's not anybody who believes, he's not a 9-11 truther, he's not somebody that is out there that's been talking about a new world government.
[02:13:06.626 --> 02:13:14.290]  But he looked at the agreement and he said, look, they're creating a transnational committee that is going to have the power to write its own laws without any input from us.
[02:13:14.890 --> 02:13:32.086]  This is global governance, and so when we fight against this just by talking about the negative economic consequences, and we've seen how these economic consequences have worked out for us with NAFTA, if we just fight against it on that basis alone, though, we're fighting it with one hand behind our back, aren't we?
[02:13:33.459 --> 02:13:34.599]  Oh, we absolutely are.
[02:13:34.819 --> 02:13:47.463]  And what infuriates me is that the Republicans have been the ones pushing for this, pushing so hard to give Obama this authority to negotiate this comprehensive treaty in secrecy.
[02:13:47.603 --> 02:13:49.624]  It's an ultra-secret treaty.
[02:13:49.724 --> 02:13:54.465]  Members of Congress actually have to go into a basement room to read this treaty.
[02:13:54.745 --> 02:14:01.227]  They're handed one section at a time where they're able to go through with someone actually looking over their shoulder as they read it.
[02:14:01.287 --> 02:14:03.068]  When they're done, they have to hand it back.
[02:14:03.408 --> 02:14:03.768]  I don't know.
[02:14:22.121 --> 02:14:42.347]  Everything that he always wanted to do, he's sticking into this treaty, putting into this treaty, and the Republicans are saying, yeah, let's go ahead and give him this authority to negotiate this super huge treaty, which is going to lock us in, and then this treaty is going to say the only way that it can be changed is with the permission of all the other countries that are part of the treaty.
[02:14:42.647 --> 02:14:44.268]  So it's really insidious.
[02:14:44.608 --> 02:14:50.513]  Well, with the permission of that transnational committee, which presumes to represent all those other countries.
[02:14:50.773 --> 02:14:56.358]  You know, one of the things that we need to do, I think, Michael, is we need to... The Republicans are signing on to this.
[02:14:56.418 --> 02:14:59.040]  In many cases, the rank and file say, well, I support free trade.
[02:14:59.060 --> 02:15:00.801]  They need to understand this is not free trade.
[02:15:01.602 --> 02:15:05.247]  Any more than crony capitalism and what we saw happen with the banks.
[02:15:05.287 --> 02:15:06.489]  That's not a free market.
[02:15:07.009 --> 02:15:07.230]  Okay?
[02:15:07.250 --> 02:15:11.516]  So understand, this is not free trade by any stretch of the imagination.
[02:15:11.556 --> 02:15:17.604]  And they also need to understand, I think, you're talking about all these different issues that are already a part of it based on the leaks that we've seen.
[02:15:18.024 --> 02:15:19.765]  They can bring in things like gun control.
[02:15:19.805 --> 02:15:20.566]  We've seen the U.N.
[02:15:20.626 --> 02:15:26.849]  Arms Trade Treaty that Obama is desperate to pass, that John Kerry said he signed on behalf of the American people.
[02:15:26.869 --> 02:15:31.892]  Of course, we had Senator Corker from Tennessee say, I'm sorry, that's not the way the law works.
[02:15:32.193 --> 02:15:33.073]  But they are willing to
[02:15:34.594 --> 02:15:36.916]  You know, bend the Constitution to their will.
[02:15:36.936 --> 02:15:37.856]  We see this over and over again.
[02:15:37.877 --> 02:15:39.578]  We just saw it in the Supreme Court decision today.
[02:15:39.778 --> 02:15:41.319]  It doesn't matter what the language says.
[02:15:41.619 --> 02:15:46.603]  They're going to use any kind of pretense or prevarication to do what they want to do.
[02:15:46.643 --> 02:15:53.448]  So we should be very concerned and we ought to get Republicans on board with this saying, look, this is going to affect gun control quite possibly.
[02:15:53.488 --> 02:15:56.370]  This is something that's been going down the pike for several years as well.
[02:15:57.771 --> 02:15:58.651]  Yeah, absolutely.
[02:15:58.712 --> 02:16:09.517]  We truly have become a lawless land, and we saw this with the Supreme Court decision today about Obamacare, with Chief Justice Roberts once again stepping up to defend Obamacare.
[02:16:09.597 --> 02:16:13.059]  And I warned at the time he was nominated, this is a progressive.
[02:16:13.419 --> 02:16:16.020]  This is not someone that has a respect for a Constitution.
[02:16:16.060 --> 02:16:21.903]  But all the conservatives out there, because he was nominated by a Republican, they thought, oh, this is a good justice.
[02:16:21.923 --> 02:16:23.404]  He's going to stand up for the Constitution.
[02:16:23.444 --> 02:16:27.146]  But I said, no, that's not going to be the case, and that's turned out not to be the case.
[02:16:27.746 --> 02:16:32.508]  Now, what a lot of people out there may not realize is that I actually have a law degree.
[02:16:32.548 --> 02:16:39.130]  I went to law school, the University of Florida Law School, and then I went on to practice law right in the heart of Washington, D.C., down on K Street.
[02:16:39.751 --> 02:16:45.513]  And what people need to realize is that in our law schools all over this country and courts all over this land,
[02:16:46.213 --> 02:16:46.614]  Absolutely.
[02:17:01.487 --> 02:17:08.449]  Absolutely.
[02:17:09.049 --> 02:17:24.434]  Drudge had an article up yesterday talking about how the Supreme Court under Roberts had moved quite a bit to the left and they ranked it by all these different decisions and that was before today's move and so Drudge put that up as a headline today, the court swings far to the left.
[02:17:24.894 --> 02:17:26.815]  I think that's really true and it underscores
[02:17:27.515 --> 02:17:39.728]  The nonsense of thinking that you're going to, that the Republican Party, that a Supreme Court nominee from a Republican president are going to vote the way you want them to vote.
[02:17:39.788 --> 02:17:42.572]  Look, these guys are tools of the corporation.
[02:17:43.172 --> 02:17:45.955]  Take a look at the Keystone Pipeline, for example.
[02:17:46.315 --> 02:17:46.535]  Okay?
[02:17:46.555 --> 02:17:49.718]  The Republicans have passed that ten times.
[02:17:50.179 --> 02:17:52.401]  They still haven't gotten it through, but they've passed that ten times.
[02:17:52.421 --> 02:18:01.209]  Now, we could have a discussion about oil and about pollution and sources of oil and that kind of stuff, but the thing that concerns me about the Keystone Pipeline, again, is this
[02:18:02.722 --> 02:18:09.065]  Supranational idea that the corporations rule, and you can see that already as they got close to passing this.
[02:18:09.465 --> 02:18:19.930]  They gave TransCanada, which is running the Keystone Pipeline, they gave them eminent domain to condemn and seize the farms of people who are going to be in the path of the pipeline.
[02:18:19.970 --> 02:18:26.553]  People who've had the farms in their family for over a hundred years, they gave that to a corporation.
[02:18:26.593 --> 02:18:29.394]  This is far beyond the Kellogg decision, which is a Supreme Court
[02:18:30.935 --> 02:18:38.180]  So it was okay where they had a local government take from one individual and give to another individual private property.
[02:18:38.240 --> 02:18:40.421]  Not for public use, but for private use.
[02:18:40.501 --> 02:18:46.945]  Now this is something that is giving, not only extending that, but extending it to a foreign corporation.
[02:18:47.026 --> 02:18:53.530]  Giving the foreign corporation the power to condemn and to take for that corporation's benefit.
[02:18:54.170 --> 02:18:54.970]  That's amazing to me.
[02:18:55.030 --> 02:18:57.371]  But we see the Republicans lining up to do that.
[02:18:57.431 --> 02:18:59.972]  We see the Republicans refusing to take on Obamacare.
[02:19:00.313 --> 02:19:07.055]  And we see the Supreme Court saying, hey, you know, this would be a difficult thing if we had to actually rewrite the law to do what we wanted to do.
[02:19:07.096 --> 02:19:12.738]  So let's just have the Supreme Court wave their magic wand over it and say these words don't mean what these words mean.
[02:19:14.401 --> 02:19:15.221]  Oh, absolutely.
[02:19:15.361 --> 02:19:25.724]  And when I was in law school, when people go to law school, most Americans don't realize, but our law students are being taught and trained that the Constitution is a living, breathing document.
[02:19:25.824 --> 02:19:29.725]  In other words, that it can change with the times.
[02:19:29.745 --> 02:19:32.306]  And the attitude that law students are taught in law school
[02:19:36.667 --> 02:19:36.827]  Yes.
[02:19:51.544 --> 02:19:52.145]  Stay with us.
[02:20:09.648 --> 02:20:18.894]  We the people grow cotton, wheat fabric, engrave ink, embed strips and fibers to protect from counterfeit, then carting to a private bank, having it led back at interest, forcing taxes to service debt.
[02:20:18.954 --> 02:20:19.694]  This capitalism?
[02:20:19.754 --> 02:20:25.858]  Or was Jefferson correct when stating a central bank issuing the public currency is a greater menace to the liberties of the people than a standing army?
[02:20:25.918 --> 02:20:29.560]  Ted Anderson, I'm placing a free silver dollar in a book that explains our monetary system.
[02:20:29.620 --> 02:20:30.541]  Call for your copy 800-686-2237.
[02:20:30.561 --> 02:20:31.581]  It's time to understand the system.
[02:20:31.621 --> 02:20:32.222]  Call 800-686-2237.
[02:20:32.262 --> 02:20:32.542]  That's 800-686-2237.
[02:20:39.326 --> 02:20:39.586]  I think so.
[02:21:08.906 --> 02:21:14.831]  At 30dayfoodsupply.com, two of our top priorities are providing quality food at a reasonable price and protecting your security.
[02:21:15.151 --> 02:21:23.118]  When you call 800-700-2184, we will never record your phone call and never ask for your personal information, like how much food you have stored or where you keep it.
[02:21:23.419 --> 02:21:27.162]  We'll also never store your credit card information and email address on a computer.
[02:21:27.442 --> 02:21:29.484]  Your email address will never be shared or sold.
[02:21:29.744 --> 02:21:31.666]  We'll never limit the number of boxes you can purchase.
[02:21:31.906 --> 02:21:35.309]  We'll never use outside packers or use relabeled food from another company.
[02:21:35.729 --> 02:21:43.932]  Our meals are naturally high in fiber, carbs and protein and everything is packed with oxygen absorbers and Mylar pouches under our direct supervision at our plant in Oregon.
[02:21:44.212 --> 02:21:50.794]  Oregon Trail Foods and 30dayfoodsupply.com keep prices low by buying directly from their producers in Oregon and then passing the savings on to you.
[02:21:51.074 --> 02:21:54.435]  Call 800-700-2184 and purchase our 30-day, 90-serving emergency food supply for only $99 and $10 ships your entire order to lower 48.
[02:22:00.197 --> 02:22:02.939]  Visit our website 30dayfoodsupply.com or call 800-700-2184.
[02:22:03.599 --> 02:22:08.322]  That's 30dayfoodsupply.com at 800-700-2184.
[02:22:09.162 --> 02:22:15.365]  Usually the older one gets, the less you are able to absorb amino acids and the less you are able to repair the 100 trillion cells of your body.
[02:22:15.906 --> 02:22:19.648]  As a result, you'll have less energy, your tissues will shrink, and you'll become wrinkled.
[02:22:20.288 --> 02:22:23.250]  An older person will typically injure more easily and heal more slowly.
[02:22:23.790 --> 02:22:24.371]  Not fun.
[02:22:24.931 --> 02:22:32.716]  However, if you can consume a protein powder that is easier to absorb, then you may be able to gain back some strength, muscle, and speed of recovery.
[02:22:33.316 --> 02:22:38.079]  One World Whey is a highly digestible whey protein powder that may be the perfect answer for you.
[02:22:38.419 --> 02:22:39.240]  My name is Errol.
[02:22:39.580 --> 02:22:40.921]  I'm 74 years old.
[02:22:41.121 --> 02:22:43.502]  You know, the taste of One World Whey is amazing.
[02:22:43.682 --> 02:22:51.167]  I play pickleball, and since taking One World Whey and your trace mineral supplement, I have more energy and recover faster from my working out.
[02:22:51.547 --> 02:22:57.611]  I used to take another grass-fed whey protein powder, but now I'm getting much better results using One World Whey.
[02:22:57.851 --> 02:22:58.271]  Call 888-988-3325.
[02:22:58.331 --> 02:22:58.511]  That's 888-988-3325.
[02:22:58.531 --> 02:22:59.612]  Or visit oneworldwhey.com.
[02:23:08.459 --> 02:23:14.143]  It's time to build your own emergency food stockpile with the industry leader, MyPatriotSupply.
[02:23:14.703 --> 02:23:20.287]  Once you try them, you'll know why so many Americans like you have made them part of their emergency preparedness plan.
[02:23:20.867 --> 02:23:25.450]  Experience the MyPatriotSupply difference today with this unbelievable offer.
[02:23:25.910 --> 02:23:31.033]  Right now, a four-week food supply is only $99, and that includes free shipping.
[02:23:31.314 --> 02:23:33.275]  That's 50% off the online price.
[02:23:33.775 --> 02:23:37.237]  Call 800-274-3070 to claim yours.
[02:23:37.677 --> 02:23:39.678]  Limit two per caller while supplies last.
[02:23:40.138 --> 02:23:45.901]  This offer isn't available online, so you want to make sure and grab this opportunity to get prepared today.
[02:23:45.921 --> 02:23:50.643]  800-274-3070 to get your four-week food supply for the incredible price of only $99, and it'll be shipped to you completely free.
[02:23:56.886 --> 02:23:57.487]  Call 800-274-3070 right now.
[02:23:57.507 --> 02:23:59.989]  That's 800-274-3070 to claim yours while supplies last.
[02:24:00.029 --> 02:24:00.230]  Don't wait.
[02:24:00.250 --> 02:24:00.710]  Call today.
[02:24:23.208 --> 02:24:24.649]  Welcome back to the Alex Jones Show.
[02:24:24.729 --> 02:24:31.695]  I'm David Knight in Austin, and we're joined by Michael Snyder, an author that we pick up frequently at Infowars.com.
[02:24:31.735 --> 02:24:44.165]  He writes for TheEconomicCollapseBlog.com, and we're going to talk to him about economic collapse, what he sees in the near future, his concerns, and also what he thinks the timing may be.
[02:24:44.986 --> 02:24:52.415]  In the last segment we were talking about the Supreme Court decision that just came out in terms of Obamacare as Justice Scalia said.
[02:24:52.455 --> 02:25:00.805]  Let's call it SCOTUS care because they are essentially writing the laws and moving the words of the law to suit themselves.
[02:25:00.825 --> 02:25:03.929]  He said it's not a malleable document and Michael
[02:25:04.389 --> 02:25:13.560]  He's a lawyer by training and he was just talking about how they're training the lawyers in law school now to see the Constitution as a living document.
[02:25:13.780 --> 02:25:18.565]  Jeff Sessions is a lawyer, he's a judge and he looked at the Trans-Pacific Partnership
[02:25:19.286 --> 02:25:33.239]  And he was appalled by the fact that it itself was a living document, something that could be infinitely changed without any due process by any involvement by any of the nations that had signed on to it.
[02:25:33.259 --> 02:25:36.582]  It was going to be a transnational committee that was going to be free to change this.
[02:25:36.622 --> 02:25:37.863]  Of course, they're going to present it.
[02:25:38.403 --> 02:25:42.564]  As a complete package to the House and to the Senate.
[02:25:42.784 --> 02:25:49.926]  Once it is passed, and they're not going to be able to make any amendments, once it is passed, that international committee is going to be able to change it at will.
[02:25:50.166 --> 02:25:55.768]  But I want to get back to what you were talking about because it was exactly what Scalia was talking about today.
[02:25:55.828 --> 02:26:01.049]  How they're teaching the law school students that the Constitution is a malleable document.
[02:26:01.109 --> 02:26:05.190]  Kind of this post-modern subjective outlook on it.
[02:26:06.593 --> 02:26:18.266]  Yeah, and if you go and look at federal court decisions today, sometimes they even go to international law or international standards of morality, they call it, to justify their decisions.
[02:26:18.306 --> 02:26:20.288]  They even go outside of the United States.
[02:26:20.348 --> 02:26:27.837]  So anything they can reach for and grasp, and they talk about changing public values, changing public opinions,
[02:26:28.297 --> 02:26:41.392]  And so I expect to see something similar within the next few days regarding the upcoming decision about gay marriage, which I fully expect to be declared a constitutional right, even though the Constitution says nothing of the sort.
[02:26:41.753 --> 02:26:47.039]  No language in there which could possibly be used to justify such a thing, but I fully expect
[02:26:47.519 --> 02:26:52.581]  That it will be termed a fundamental right will be the technical language that will be used.
[02:26:52.621 --> 02:26:57.303]  And I fully expect the Supreme Court to make it the law of the land in all 50 states.
[02:26:57.703 --> 02:27:02.706]  But the reason they're doing it is because that's the decision they want to come to.
[02:27:02.726 --> 02:27:06.087]  And I believe Justice Roberts will once again side on that.
[02:27:06.987 --> 02:27:09.088]  But they're making things up out of thin air.
[02:27:09.128 --> 02:27:10.469]  That's what people need to realize.
[02:27:11.169 --> 02:27:18.717]  Yeah, the Constitution says that the central government doesn't have any powers unless they are explicitly granted to it.
[02:27:18.737 --> 02:27:26.366]  And, of course, they will play games with things like the Commerce Clause, which I kind of find interesting, Michael, because, you know, the Commerce Clause was originally there to create free trade.
[02:27:26.766 --> 02:27:34.331]  You know, it was originally there to stop the different states from imposing taxes as goods were crossing from, let's say, Texas into Oklahoma.
[02:27:34.351 --> 02:27:38.234]  They were going to say, no, Oklahoma's not going to be able to put an import tax on those goods.
[02:27:38.254 --> 02:27:52.443]  So they put the Commerce Clause in there to create free trade, and the government has turned that on its head and used it to not only control trade, but to involve themselves in pretty much every aspect of our lives.
[02:27:52.483 --> 02:27:56.264]  Of course, that's the kind of prevarications, the kind of lies and perversions that they use.
[02:27:56.505 --> 02:28:03.867]  There's absolutely nothing in the Constitution that gives the government, the central government, control over defining marriage.
[02:28:03.887 --> 02:28:06.989]  Of course, they don't even have any control over prohibiting drugs.
[02:28:07.009 --> 02:28:10.090]  They had to have a constitutional amendment to prohibit alcohol.
[02:28:10.410 --> 02:28:11.811]  And then another one to make it legal again.
[02:28:12.091 --> 02:28:18.776]  At least in the early 20th century, we had people in Washington who paid respect to the formalities of the law.
[02:28:19.016 --> 02:28:19.837]  We no longer have that.
[02:28:19.877 --> 02:28:22.199]  If they don't want you to have something, they just say, you can't have it.
[02:28:22.239 --> 02:28:26.202]  If they want you to buy a product from one of their corporate sponsors, they mandate it.
[02:28:27.022 --> 02:28:27.863]  That's where we are today.
[02:28:29.125 --> 02:28:29.985]  Oh, absolutely.
[02:28:30.005 --> 02:28:36.729]  It's absolutely insane what's happening to the Constitution and to the rule of law.
[02:28:37.189 --> 02:28:39.770]  And I think it's only going to get worse.
[02:28:40.070 --> 02:28:46.633]  I recently wrote an article about the emergency powers that our presidents have, and Obama has more than ever before.
[02:28:46.693 --> 02:28:50.295]  And federal courts have consistently sided with the presidency
[02:28:50.775 --> 02:28:58.597]  Even though the Constitution says nothing about emergency powers, but today, Barack Obama is the most powerful president in all of U.S.
[02:28:58.617 --> 02:29:07.940]  history, thanks not only to executive orders, but statutory law, and a whole bunch of other things, and precedents that have been set in courts.
[02:29:09.180 --> 02:29:22.807]  If we have a major national emergency, it's at the point where the groundwork has already been laid for Barack Obama to essentially be a dictator and take control of basically whatever he wants and to do basically whatever he wants.
[02:29:23.387 --> 02:29:31.031]  All we need is one major national crisis and he already has the groundwork, the legal authority, although
[02:29:31.391 --> 02:29:33.812]  He really, you know, according to the Constitution, he wouldn't.
[02:29:33.893 --> 02:29:38.475]  But the groundwork has been laid in the courts for him to take control, basically, of everything.
[02:29:38.815 --> 02:29:39.436]  Oh, absolutely.
[02:29:39.536 --> 02:29:39.736]  Yeah.
[02:29:40.016 --> 02:29:45.159]  And that's what you wind up with when you throw out the objective truth of written law.
[02:29:45.659 --> 02:29:46.940]  And you make it a living document.
[02:29:47.000 --> 02:29:49.081]  Then it is whatever the people say it is.
[02:29:49.382 --> 02:29:50.943]  It's whatever the leader says it is.
[02:29:51.003 --> 02:29:52.724]  That's the definition of a dictator.
[02:29:52.984 --> 02:29:53.324]  Stay with us.
[02:29:53.344 --> 02:29:54.785]  We're going to be right back with Michael Snyder.
[02:29:54.805 --> 02:29:58.907]  We're going to talk about what he sees as the coming collapse as well as the timing.
[02:29:58.927 --> 02:29:59.748]  We're on the march.
[02:30:00.268 --> 02:30:01.869]  The Empire's on the run.
[02:30:02.789 --> 02:30:05.610]  Alex Jones and the GCN Radio Network.
[02:30:10.211 --> 02:30:19.174]  Former CNN host and gun control advocate, Piers Morgan, has called for all white people who use the N-word to be thrown in jail.
[02:30:19.354 --> 02:30:29.558]  The debate began yesterday, shortly after President Barack Obama used the N-word during an interview about racism on the WTF with Marc Maron podcast.
[02:30:29.978 --> 02:30:30.358]  Racism.
[02:30:30.819 --> 02:30:31.199]  Racism.
[02:30:31.559 --> 02:30:32.900]  We are not cured of it.
[02:30:33.020 --> 02:30:33.360]  Clearly.
[02:30:33.500 --> 02:30:39.884]  And it's not just a matter of it not being polite to say n****s in public.
[02:30:40.064 --> 02:30:44.427]  That's not the measure of whether racism still exists or not.
[02:30:44.587 --> 02:30:54.573]  Shortly after the interview, the term n-word quickly began trending on Twitter, which later resulted in Piers Morgan's response to jail all white people who used the term.
[02:30:54.773 --> 02:31:03.883]  So I guess since Piers Morgan failed in his attempt to take away our second amendment, now it looks like his eyes are on the first.
[02:31:04.284 --> 02:31:06.927]  And you can learn more right now at InfoWars.com.
[02:31:09.173 --> 02:31:14.195]  Introducing Secret 12, the new InfoWarsLife vitamin B12 formulation.
[02:31:14.335 --> 02:31:20.197]  Secret 12 is a binary of nutrimedical grade bioavailable coenzyme forms of B12.
[02:31:20.437 --> 02:31:25.038]  Methylcobalamin, the same kind used in B12 injections, and adenosylcobalamin.
[02:31:25.218 --> 02:31:28.540]  Secret 12 is simply taken by mouth, right on the tongue, and then swallowed.
[02:31:28.800 --> 02:31:30.380]  No needles, no injections.
[02:31:30.760 --> 02:31:35.382]  Secure your revolutionary Secret 12 formula right now at InfoWarsLife.com or call 888-253-3139.
[02:31:38.963 --> 02:31:42.185]  When cells become toxic, they die early and aging sets in.
[02:31:42.486 --> 02:31:50.491]  No one has put together a formula that focuses directly on brain health, nerve growth factors, and optimizing your cellular energy at the same time.
[02:31:50.731 --> 02:31:55.755]  Just one of the key compounds, BioPQQ, is backed by major clinical studies.
[02:31:56.155 --> 02:31:58.437]  You want the best that's out there at the lowest price anywhere?
[02:31:58.677 --> 02:32:00.458]  We now have the synergistic solution.
[02:32:00.778 --> 02:32:04.981]  Secure your DNA force today at InfoWarsLife.com or call toll-free 888-253-3139.
[02:32:08.945 --> 02:32:14.389]  Your liver can be full of fatty deposits, built-up toxins, and even dangerous objects known as liver stones.
[02:32:14.689 --> 02:32:29.120]  We worked with the top developers in the field of detox to take tried and true herbs and other compounds known to safely cleanse the liver and fuse it with the latest research and technological development on concentrating these ingredients to give you the maximum effect.
[02:32:29.400 --> 02:32:37.205]  Liver Shield is the only liver support product on the market that uses a patented Spigyrex blend of powerful organic herbs that support detoxification.
[02:32:37.385 --> 02:32:42.828]  And when you visit InfoWarsLife.com, see the instructional video on how to do a six-day liver detox.
[02:32:42.848 --> 02:32:46.350]  This isn't a game, and let me tell you, the results are dramatic.
[02:32:46.530 --> 02:32:50.512]  Liver Shield is totally organic and made of the safest, high-quality herbs.
[02:32:50.653 --> 02:32:54.555]  But that said, you need to consult your physician before you do the full detox.
[02:32:54.975 --> 02:32:58.998]  Liver Shield can also be used daily by itself for overall upkeep of the liver.
[02:32:59.098 --> 02:33:04.102]  Secure your Liver Shield today exclusively at Infowarslife.com for the lowest price available.
[02:33:04.163 --> 02:33:07.505]  That's Infowarslife.com or call 888-253-3139.
[02:33:08.306 --> 02:33:11.308]  Is the U.S.
[02:33:11.368 --> 02:33:20.676]  involved with any procuring of weapons, transfer of weapons, buying, selling, anyhow transferring weapons to Turkey out of Libya?
[02:33:23.678 --> 02:33:24.299]  To Turkey?
[02:33:26.030 --> 02:33:27.452]  It is a big idea.
[02:33:27.472 --> 02:33:29.595]  A new world order.
[02:33:30.096 --> 02:33:33.621]  How is it that this organization is so well-funded, so organized?
[02:33:33.681 --> 02:33:40.932]  Islamic State-linked militants have gained a stronger foothold in Libya, seizing new economically vital areas of the country.
[02:33:41.252 --> 02:33:46.155]  The leader of ISIS in Libya is none other than Abdel Hakim Belhadj.
[02:33:46.595 --> 02:33:49.477]  And of course he was armed to the teeth by NATO.
[02:33:49.617 --> 02:33:53.539]  A world in which there is the very real prospect of a new world order.
[02:33:53.820 --> 02:33:58.062]  The Russians say they're negotiating with North Korea to hold joint military exercise.
[02:33:58.322 --> 02:34:03.746]  Kim Jong-un and Vladimir Putin teaming up, creating an ominous alliance against the United States.
[02:34:04.786 --> 02:34:11.909]  Israel's Prime Minister Benjamin Netanyahu is aggressively opposing the nuclear deal that the US government is negotiating with Iran.
[02:34:12.089 --> 02:34:17.310]  Saudi Arabia is apparently prepared to allow Israeli jets into its airspace to conduct attacks on Iran.
[02:34:17.790 --> 02:34:22.092]  We have an unprecedented opportunity to build a new world order.
[02:34:22.652 --> 02:34:28.779]  I set up a foundation in Ukraine and played an important part in events now.
[02:34:28.999 --> 02:34:33.344]  Ukraine is set to receive the first tranche of an international monetary fund aid package.
[02:34:33.404 --> 02:34:37.709]  We had brokered a deal to transition power in Ukraine.
[02:34:38.129 --> 02:34:39.911]  Vladimir Putin is on the move.
[02:34:42.253 --> 02:34:52.960]  Only when this transformation is complete will we be able to take full measure of the opportunities presented by this new and involving world order.
[02:34:53.300 --> 02:34:55.441]  It's known as the Bilderberg Group.
[02:34:56.121 --> 02:34:58.323]  Could their objective be world domination?
[02:35:07.051 --> 02:35:07.511]  Welcome back.
[02:35:07.631 --> 02:35:10.073]  I'm David Knight in studio for InfoWars.
[02:35:10.133 --> 02:35:21.341]  We have Michael Snyder joining us, a frequent contributor to InfoWars.com, the creator of the Economic Collapse blog.com, also the TruthWins.com, EndOfTheAmericanDream.com.
[02:35:21.361 --> 02:35:26.124]  We're going to talk to him about what he sees in terms of the financial outlook.
[02:35:26.905 --> 02:35:34.350]  He sees an economic collapse coming, I'll tell you about that, but we'll go into more detail about that, but also the timing that he sees this coming at.
[02:35:34.390 --> 02:35:35.091]  But before we do,
[02:35:35.891 --> 02:35:39.895]  I want to tell you about some of the reviews that we've been having about our products.
[02:35:39.915 --> 02:35:41.577]  Of course, we've said we get great reviews on them.
[02:35:41.597 --> 02:35:46.802]  I want to read you a couple of the reviews that we have on Survival Shield X2.
[02:35:47.283 --> 02:35:50.226]  Here's one from Reef Diver in Pennsylvania.
[02:35:50.306 --> 02:35:52.047]  He says, I went to Mexico for 11 days.
[02:35:52.468 --> 02:35:53.929]  I forgot to bring my X2 along.
[02:35:54.089 --> 02:35:55.291]  It will never happen again.
[02:35:55.851 --> 02:35:58.373]  I feel mentally clear, energetic, and stronger with X2.
[02:35:58.433 --> 02:36:00.415]  I've lost 10 pounds with no problem.
[02:36:00.876 --> 02:36:03.858]  Continue to trim with no change in routine.
[02:36:03.938 --> 02:36:07.101]  I have a year more supply, which I plan to maintain.
[02:36:07.662 --> 02:36:08.763]  X2, don't leave the U.S.
[02:36:08.783 --> 02:36:09.163]  without it.
[02:36:09.203 --> 02:36:10.024]  Thank you, Men For Wars.
[02:36:10.064 --> 02:36:12.947]  Here's another one from Izzy in Bishop, California.
[02:36:12.987 --> 02:36:14.948]  Says, this is by far the craziest thing I've ever seen.
[02:36:14.989 --> 02:36:16.390]  I literally started yesterday.
[02:36:16.770 --> 02:36:26.078]  After feeling sluggish and tired from my three-hour drive, I got home and pulled the X2 from my mailbox, took three drops, and about 45 minutes later, I had super energy.
[02:36:26.438 --> 02:36:30.361]  I never run, and I had to jog about a mile or so to wind down before bed.
[02:36:30.401 --> 02:36:34.044]  I usually take pain meds for my pain, and they cloud my mind up a lot.
[02:36:34.585 --> 02:36:39.629]  After I take X2, I'm clear-headed, focused, and my sense of awareness has increased.
[02:36:40.089 --> 02:36:44.033]  I can't say anything about long-term yet, but I will drop a comment about a month down the road.
[02:36:44.733 --> 02:36:47.895]  You're feeling about 65% all the time like me.
[02:36:48.075 --> 02:36:49.316]  It will bring you up to 100%.
[02:36:49.696 --> 02:36:51.097]  It's worth it.
[02:36:51.877 --> 02:36:53.258]  That's the kind of feedback we've been getting.
[02:36:53.298 --> 02:36:54.419]  I just want to read you a couple of those.
[02:36:54.459 --> 02:36:56.580]  And of course, we've been out of stock with X2.
[02:36:56.660 --> 02:37:01.603]  Now it's a chance to get it because we now have gotten an emergency supply of it.
[02:37:02.483 --> 02:37:06.527]  We said last week that we were going to be getting that emergency shipment in.
[02:37:06.688 --> 02:37:07.529]  It is in now.
[02:37:07.569 --> 02:37:10.272]  You can get that at InfoWarsLife.com.
[02:37:10.652 --> 02:37:15.197]  And again, stock up on it while it's in stock because we sell out from time to time.
[02:37:15.397 --> 02:37:24.487]  And if there is an economic collapse or we've got some kind of an emergency, it's going to be hard to get not just food, but medicines that you need to maintain your health.
[02:37:25.087 --> 02:37:26.608]  Let's go to Michael Snyder.
[02:37:26.648 --> 02:37:30.930]  Michael, you're looking at, you believe there's going to be an economic collapse soon.
[02:37:30.950 --> 02:37:32.511]  You take a bearish outlook on things.
[02:37:32.531 --> 02:37:33.711]  You prepare for the future.
[02:37:34.572 --> 02:37:36.793]  What do you see coming and when do you see it coming?
