[00:00.000 --> 00:15.000]  Music
[2:16:09.000 --> 2:16:22.000]  Robert, they had to use high tech systems were told to scan 280,000 emails and they scanned them and they reported us the FBI for the information. The FBI said we're not guilty because we never opened it.
[2:16:22.000 --> 2:16:26.000]  But this doesn't look too good.
[2:16:26.000 --> 2:16:42.000]  I know doubt. And the other thing is he brought up our suit that had the suit that I filed against the young Turks and others who falsely reported the initial news on this based on the misleading information being put out by the plaintiffs from.
[2:16:42.000 --> 2:16:49.000]  And it was interesting. He didn't tell the whole story. He didn't tell the part that the young Turks. The reason why the suit didn't go forward. The young Turks retracted.
[2:16:49.000 --> 2:17:00.000]  The other people involved, they got sued, retracted. And unlike the plaintiff's lawyers, in this case, you weren't going to go forward against people who admitted they made a mistake and withdrew the statement.
[2:17:00.000 --> 2:17:10.000]  Now, for some reason, they left my personal phone, they left my phone number and address on the screen because they started getting all these messages saying, by the way, we can see it too.
[2:17:10.000 --> 2:17:23.000]  But it was my office marketing. They've been obsessed with me for whatever weird reason from the get go. But it shows the nature of their unwillingness to have the truth come out.
[2:17:23.000 --> 2:17:33.000]  That's why they have to rig a trial. You don't have to rig a trial if you're on the side of truth. You don't have to rig a trial if you're on the side of justice. You have to rig a trial when both are against you.
[2:17:33.000 --> 2:17:35.000]  And that's exactly what they're trying to do.
[2:17:35.000 --> 2:17:44.000]  Well, exactly. But I'll just say this. How do you get 280 something thousand emails and then scan them for secret links?
[2:17:44.000 --> 2:17:48.000]  And then they find, I mean, it just, it doesn't sound good.
[2:17:48.000 --> 2:17:57.000]  Well, there was a lot of concern at the time as to what the source of this was and whether it was somebody aligned with the plaintiff's lawyers, allied with the plaintiff's lawyers.
[2:17:57.000 --> 2:18:01.000]  Whoever said it was attacking us for Sandy Hook in it.
[2:18:01.000 --> 2:18:09.000]  I mean, exactly. I mean, it was, it was they sought information that was guaranteed to produce stuff that you didn't even know existed.
[2:18:09.000 --> 2:18:19.000]  Emails you would never even open. And I would note your lawyers objected on the grounds that this was a crazily invasive and overbroad discovery request and the court compelled it.
[2:18:19.000 --> 2:18:25.000]  The court forced you to turn over anything, even if it was in your spam box, you had to turn it over.
[2:18:25.000 --> 2:18:36.000]  And that's how invasive the discovery was. You did massive searches on your entire computer for anything with any term the judge said you had to give the plaintiff's lawyers.
[2:18:36.000 --> 2:18:42.000]  And then when information turns up on there that you'd never seen before, they blame you for it.
[2:18:42.000 --> 2:18:50.000]  And of course, there were going to be questions raised about whether or not they were complicit at all about how that information got there in the first place.
[2:18:50.000 --> 2:18:56.000]  They may be totally innocent. They may not be. But the whole truth won't be won't will never come out.
[2:18:56.000 --> 2:19:06.000]  But what that truth shows is that, in fact, you completely complied with discovery so much so that you even produced junk email you got sent in the process.
[2:19:06.000 --> 2:19:12.000]  Well, let's expand on that in closing and then we'll have the Russian thing and then we'll close out the interview.
[2:19:12.000 --> 2:19:21.000]  I was never really sure about what was going on until he waited like 45 minutes an hour and then said, but you did send child porn.
[2:19:21.000 --> 2:19:32.000]  And look to the look to the jury. And I was like, oh my God, you just did it. He did it right there. He did it right there.
[2:19:32.000 --> 2:19:36.000]  Well, any completely misrepresented your public presentation about that.
[2:19:36.000 --> 2:19:42.000]  What you said was whoever sent that child porn information, you would like to have outed.
[2:19:42.000 --> 2:19:48.000]  And I said, whoever did it a million dollars and then he spun it that I said he was doing it.
[2:19:48.000 --> 2:19:53.000]  Is this the P word again? Projection?
[2:19:53.000 --> 2:20:00.000]  That's always a possibility. I mean, you can't really I'm not saying he did that. He's a nice person.
[2:20:00.000 --> 2:20:06.000]  I mean, yeah, I mean, who knows? All I know is that he completely misrepresented at the time how that came about.
[2:20:06.000 --> 2:20:09.000]  And he misrepresented in court your public presentation.
[2:20:09.000 --> 2:20:16.000]  He made it sound like you stuck his photo up and pointed to it and said you wanted his head on a stake. All false.
[2:20:16.000 --> 2:20:20.000]  That's all false. That's just that's just a lie. It's just one more lie.
[2:20:20.000 --> 2:20:25.000]  I don't think Maddie sent me. I don't think Maddie sent me that. And we didn't say that at the time.
[2:20:25.000 --> 2:20:29.000]  All I know is the whole thing's disgusting. All right, five minutes. I'll give you the floor.
[2:20:29.000 --> 2:20:34.000]  I'll interrupt you. You're you're a political expert. You're also a political expert.
[2:20:34.000 --> 2:20:39.000]  You've been very accurate on the Russian situation. 300,000 troops called up threats of nuclear war.
[2:20:39.000 --> 2:20:43.000]  Putin says he's not bluffing. I'm not picking sides here. I'm saying this is an escalation.
[2:20:43.000 --> 2:20:46.000]  At least a really bad things. Your take on the Russian situation.
[2:20:46.000 --> 2:20:50.000]  Yeah, they're holding referendums in all the regions occupied by Russia.
[2:20:50.000 --> 2:20:57.000]  Ukraine has said that anybody participates in those elections will go to prison if Ukraine ever takes back over.
[2:20:57.000 --> 2:21:01.000]  They're basically guaranteeing that Russia will win each of those referendums.
[2:21:01.000 --> 2:21:08.000]  And so what will happen is those regions will become part of Russia under Russian law within a week or so.
[2:21:08.000 --> 2:21:13.000]  And that means any attack on it will be considered an attack on Russia.
[2:21:13.000 --> 2:21:19.000]  That that that is a complete escalation and the partial mobilization is 300,000.
[2:21:19.000 --> 2:21:27.000]  There's more than double their true presence that's currently occupying the regions in the Donbass and the southern regions north of Crimea and Crimea.
[2:21:27.000 --> 2:21:35.000]  So you're talking about and Putin made it clear because some NATO people were saying, ah, you know what, he won't use nuclear weapons and maybe we can.
[2:21:35.000 --> 2:21:40.000]  And he made it clear that if you go any further, nuclear weapons will be used to defend the country.
[2:21:40.000 --> 2:21:45.000]  So the so what it showed in the problem is the West refuses to back down.
[2:21:45.000 --> 2:21:53.000]  Another thing Putin pointed out in his speech is that Ukraine had agreed to a deal in Istanbul all the way back at the very beginning of this.
[2:21:53.000 --> 2:21:58.000]  And then the British and the American Biden administration told him to not do it.
[2:21:58.000 --> 2:22:01.000]  And that's the only reason why there wasn't a peace deal from the get go.
[2:22:01.000 --> 2:22:03.000]  All kinds of lives could have been saved.
[2:22:03.000 --> 2:22:09.000]  All kind of treasure could have been salvaged had we not interfered in that peace negotiation.
[2:22:09.000 --> 2:22:20.000]  And we don't know what's going on in China. There's flights are being canceled rumors of whether she is whether there's a house, you know, an old fashioned palace coup going on.
[2:22:20.000 --> 2:22:22.000]  We don't know Iran has protests.
[2:22:22.000 --> 2:22:24.000]  They're shutting down the Internet.
[2:22:24.000 --> 2:22:31.000]  They're repressing trying to repress those protests after their morality police killed somebody for not complying with Sharia law.
[2:22:31.000 --> 2:22:41.000]  So I mean, it's it's we're seeing all of this sort of explosion of political turmoil and we're distracted by this continuous escalation of a needless conflict.
[2:22:41.000 --> 2:22:53.000]  As President Trump has repeatedly said with Russia over Ukraine, the parts of the country, the parts of Ukraine that want to be part of Russia should have should just allow that to be part of Russia and the dispute.
[2:22:53.000 --> 2:22:55.000]  Finish it. Go on.
[2:22:55.000 --> 2:23:02.000]  No, there's no reason for continued backfiring economic sanctions that are going to induce a great reset agenda in the Western world.
[2:23:02.000 --> 2:23:06.000]  The pound has dropped to the lowest level in 4050 years.
[2:23:06.000 --> 2:23:09.000]  The euro has dropped to one of the lowest levels it's ever been.
[2:23:09.000 --> 2:23:11.000]  They're having a fuel crisis in Europe.
[2:23:11.000 --> 2:23:13.000]  They're having a food crisis in Europe.
[2:23:13.000 --> 2:23:16.000]  That food crisis is expanding to other parts of the world.
[2:23:16.000 --> 2:23:23.000]  The net effect of this is going to be really ugly that the West war on Russia has failed.
[2:23:23.000 --> 2:23:25.000]  Even Henry Kissinger has acknowledged this.
[2:23:25.000 --> 2:23:39.000]  It's time to do as Trump suggested, do a deal, cut a piece deal, get out.
[2:23:39.000 --> 2:23:46.000]  So if we look at what's happening in China, the relevant and pertinent issues are is has there been a change of the guard?
[2:23:46.000 --> 2:23:55.000]  At this point, it's just rumors, but some of the rumors were reinforced by sudden flight cancellations in different places and unusual military action.
[2:23:55.000 --> 2:24:04.000]  The rumor is that there has been a palace coup and G who was up for a reelection to party leadership of the Chinese Communist Party was replaced.
[2:24:04.000 --> 2:24:14.000]  Now, at this point, this is coming from unreliable sources, sources that don't have definite access to inside information, constant problem in China.
[2:24:14.000 --> 2:24:28.000]  A bigger, broader problem in China, aside from Taiwan and the attempts of the Biden administration to provoke a military conflict of Taiwan are two set of internal controversial set of issues and policies.
[2:24:28.000 --> 2:24:50.000]  One is more and more pushback by the Chinese people, public and populace against the extreme no COVID lockdown policies that are not only infringing upon people's core abilities to practice their everyday life, but is also badly impairing their economic well being and supply chain at a time.
[2:24:50.000 --> 2:25:00.000]  And this goes to the second issue. They have a range of water issues throughout the country that are implicating their power source because hydro power is the primary source of their power.
[2:25:00.000 --> 2:25:11.000]  And it's coming at a bad time with the supply chain issues because they have a huge real estate bubble that makes the American real estate bubble of 2008 look tiny by comparison.
[2:25:11.000 --> 2:25:22.000]  One out of four Chinese are employed by the real estate economy directly or indirectly one out of three steel workers are actually working for the construction industry in the real estate industry.
[2:25:22.000 --> 2:25:34.000]  What China did is they had their people build excess capital and created artificial internal spending on real estate boom that was unsupported by core economics.
[2:25:34.000 --> 2:25:48.000]  So you had people that's where they had these ghost town, these huge huge whole complexes, whole created cities, whole towns, whole suburbs, all unoccupied with one high rise after the other.
[2:25:48.000 --> 2:25:53.000]  Many of these having those may be knocked down because they were made so shoddy and cheap.
[2:25:53.000 --> 2:26:04.000]  And it was almost pyramid scheme ish, almost Ponzi scheme ish that the whole belief was well real estate had always gone up for 30 years in China.
[2:26:04.000 --> 2:26:07.000]  So surely it would keep going up for 30 years in China.
[2:26:07.000 --> 2:26:19.000]  So people sunk their life savings and second, third, fourth properties and properties they could not rent out because the value of the property was often as much as 10 times higher on a monthly basis.
[2:26:19.000 --> 2:26:24.000]  And those their mortgage payment was often 10 times higher than they could possibly get rent for.
[2:26:24.000 --> 2:26:30.000]  That's a sign that anybody that knows the real estate economy of a complete bubble.
[2:26:30.000 --> 2:26:31.000]  Robert, that's my next point.
[2:26:31.000 --> 2:26:34.000]  I don't get into all this esoteric of the 24th of September.
[2:26:34.000 --> 2:26:35.000]  The world ends all this stuff.
[2:26:35.000 --> 2:26:36.000]  We're not saying that.
[2:26:36.000 --> 2:26:46.000]  But Russia and nuclear war and the economy and the Ponzi scheme in China with real estate coming to an end and the stock market plunging last week and
[2:26:46.000 --> 2:26:49.000]  FedEx saying the economy is flatlining.
[2:26:49.000 --> 2:26:53.000]  I mean, I don't think there's any denial that we're in for some very insane times in closing.
[2:26:53.000 --> 2:26:56.000]  What is your research tell you is about to happen?
[2:26:56.000 --> 2:26:58.000]  Oh, the economy is definitely going to take a tank.
[2:26:58.000 --> 2:27:06.000]  I mean, the Federal Reserve came out and said unless there's massive more unemployment and economic pain of the ordinary person, they're going to refuse to do anything but raise rates.
[2:27:06.000 --> 2:27:12.000]  That means the real estate economy is predicted by some well respected experts to fall 50% within the next two years.
[2:27:12.000 --> 2:27:18.000]  People will not be able to afford a home and that will impact the entire home build construction industry here in the United States.
[2:27:18.000 --> 2:27:31.000]  Both Stanley, Drunkenmiller and Carl Icahn, two prominent members of Wall Street have said that the economy is going to tank from a 20% to 50% drop in the various stock in real estate and other markets that you were used.
[2:27:31.000 --> 2:27:37.000]  Particularly the housing market was used for the consumer spending, which our entire economy is predicated upon when we shifted away from many.
[2:27:37.000 --> 2:27:43.000]  And again, I'm no rocket scientist, but I said that I bought a very expensive house four years ago thinking it would double.
[2:27:43.000 --> 2:27:45.000]  I sold it six, seven months ago.
[2:27:45.000 --> 2:27:46.000]  My wife said, why are you doing this?
[2:27:46.000 --> 2:27:48.000]  I said it was an investment to fund info wars.
[2:27:48.000 --> 2:27:51.000]  I put the money in info wars and she's like, wow, you're right.
[2:27:51.000 --> 2:27:53.000]  She sees family with rent houses.
[2:27:53.000 --> 2:27:56.000]  She has plunging in value around the country.
[2:27:56.000 --> 2:27:59.000]  And again, I could just see where this was going.
[2:27:59.000 --> 2:28:00.000]  I'm not an expert.
[2:28:00.000 --> 2:28:01.000]  I could see it.
[2:28:01.000 --> 2:28:04.000]  How bad do you think it's going to get here in the United States?
[2:28:04.000 --> 2:28:08.000]  It's going to get bad. We may have the lowest rate of home ownership in decades.
[2:28:08.000 --> 2:28:09.000]  That's the path that's going on.
[2:28:09.000 --> 2:28:11.000]  People will not be able to afford a home.
[2:28:11.000 --> 2:28:15.000]  Your average mortgage has doubled in price since Biden took over double.
[2:28:15.000 --> 2:28:22.000]  So within two years, your average person has had to pay twice as much for the same home as they did under Donald Trump.
[2:28:22.000 --> 2:28:31.000]  And notice it's BlackRock is vacuuming up all the $200 to $500,000 houses in key areas for regular working families.
[2:28:31.000 --> 2:28:33.000]  They're planning something big.
[2:28:33.000 --> 2:28:34.000]  No doubt.
[2:28:34.000 --> 2:28:36.000]  And BlackRock is deeply embedded in China.
[2:28:36.000 --> 2:28:41.000]  So I mean, you look at where BlackRock is deeply embedded in these ESG policies.
[2:28:41.000 --> 2:28:48.000]  So that are meant to sort of culturally use corporate power to take over and implement a cultural leftist,
[2:28:48.000 --> 2:28:51.000]  wokeish agenda and enforce it on ordinary people.
[2:28:51.000 --> 2:28:53.000]  Their power is way out of pale.
[2:28:53.000 --> 2:28:55.000]  I mean, they make the big trust.
[2:28:55.000 --> 2:29:02.000]  They make the Rockefellers and the robber barons and the Morgans and the Rothschilds look like small change.
[2:29:02.000 --> 2:29:05.000]  The scale and size of their global economic footprint.
[2:29:05.000 --> 2:29:10.000]  That's how big BlackRock is and has been too little attention paid to what they're up to.
[2:29:10.000 --> 2:29:11.000]  Final question.
[2:29:11.000 --> 2:29:12.000]  Final question.
[2:29:12.000 --> 2:29:13.000]  And I appreciate all your time.
[2:29:13.000 --> 2:29:19.000]  And then plug your great show with the Friar and the rest of it, Robert.
[2:29:19.000 --> 2:29:23.000]  45 days off from the midterm, they say all Republicans are terrorists.
[2:29:23.000 --> 2:29:25.000]  Anybody that challenges us are terrorists.
[2:29:25.000 --> 2:29:27.000]  There's imminent terror attacks.
[2:29:27.000 --> 2:29:30.000]  I see them priming a false flag or provocative event.
[2:29:30.000 --> 2:29:35.000]  What can you speak to that and then other tricks to deep state my play?
[2:29:35.000 --> 2:29:41.000]  I mean, I think the great concern is they'll continue to weaponize the legal system so that you see Steve Bannon and died it again in New York.
[2:29:41.000 --> 2:29:47.000]  You see President Trump having to face a bogus Connecticut suit as well as the crazy criminal case that they're looking at.
[2:29:47.000 --> 2:29:48.000]  You're seeing Esco.
[2:29:48.000 --> 2:29:56.000]  You're seeing Mike Lindell have to hire Alan Dershowitz to sue the FBI because they're trying to go after him related to him exposing election fraud in 2020.
[2:29:56.000 --> 2:30:04.000]  So you're seeing this constant escalation that ultimately failed when they try to take out Matt Gates, but they may want to escalate even further.
[2:30:04.000 --> 2:30:11.000]  The only restraint right now is they're under the mistaken impression that Democrats are in good, good place for the midterms.
[2:30:11.000 --> 2:30:13.000]  And so and they're wrong.
[2:30:13.000 --> 2:30:17.000]  Republicans are going to sweep key governor's races, key Senate races, key house races.
[2:30:17.000 --> 2:30:24.000]  The question is if they ever come to that recognition that that's going to happen, will we get a horrendous October surprise?
[2:30:24.000 --> 2:30:26.000]  Will we get a Halloween for the ages?
[2:30:26.000 --> 2:30:29.000]  Will we get war with Russia or war with China?
[2:30:29.000 --> 2:30:33.000]  Will we get global conflict that could be extraordinarily dangerous?
[2:30:33.000 --> 2:30:34.000]  Will we get emergency?
[2:30:34.000 --> 2:30:35.000]  I mean, I think you already said it.
[2:30:35.000 --> 2:30:37.000]  We're getting war with Russia.
[2:30:37.000 --> 2:30:41.000]  I mean, it's Russia's do the national draft threatening nuclear war.
[2:30:41.000 --> 2:30:43.000]  I mean, I think that's what's going to happen.
[2:30:43.000 --> 2:30:44.000]  That's a definite risk.
[2:30:44.000 --> 2:30:49.000]  And we have to be on a constant alert for that risk and to push back against it in the court of public opinion.
[2:30:49.000 --> 2:30:54.000]  Because the whole get as both plaintiffs lawyers have been admitted in both cases in both states.
[2:30:54.000 --> 2:30:59.000]  The whole goal was to take infowars off the air to prevent it from being heard.
[2:30:59.000 --> 2:31:04.000]  Because I always tell people free speech is mostly about my right to listen to what I want.
[2:31:04.000 --> 2:31:06.000]  Not just my right to speak.
[2:31:06.000 --> 2:31:08.000]  Not just anyone else's right to speak.
[2:31:08.000 --> 2:31:09.000]  Yeah, and let me clarify.
[2:31:09.000 --> 2:31:13.000]  I'm not saying we're going to have nuclear war, but we're going to have a massive escalation in the Russian war.
[2:31:13.000 --> 2:31:15.000]  And I don't see how that doesn't escalate.
[2:31:15.000 --> 2:31:20.000]  I mean, it's just an incredible position to be and you have all the insider training by the Democrats.
[2:31:20.000 --> 2:31:26.000]  They just seem to be out of control thinking there's no checks and balances on them.
[2:31:26.000 --> 2:31:29.000]  I mean, they're trying to put the former president of the United States in prison.
[2:31:29.000 --> 2:31:32.000]  I mean, you couldn't get that's never happened in America before.
[2:31:32.000 --> 2:31:39.000]  They're they're re prosecuting Steve Bannon on charges he was pardoned for after prosecuting him on bogus contempt charges in the District of Columbia.
[2:31:39.000 --> 2:31:47.000]  This is I mean, we cannot point to any other time in American history outside of parts of World War One where there was such an over open
[2:31:47.000 --> 2:31:50.000]  weaponization of the legal system against political dissidents.
[2:31:50.000 --> 2:31:55.000]  And this is going after people that they didn't even go after in World War One after Eugene V. Debs.
[2:31:55.000 --> 2:31:57.000]  You're right. Historic moment, Robert Barnes.
[2:31:57.000 --> 2:31:58.000]  You always do a great job.
[2:31:58.000 --> 2:32:01.000]  You host a lot of great shows and great coverage of the show trial.
[2:32:01.000 --> 2:32:03.000]  We'll have more coverage next week of my show trial.
[2:32:03.000 --> 2:32:05.000]  I go back to Connecticut Tuesday and Wednesday.
[2:32:05.000 --> 2:32:07.000]  I'll do Monday, Thursday and Friday.
[2:32:07.000 --> 2:32:09.000]  How do people tune in and find your show?
[2:32:09.000 --> 2:32:10.000]  Absolutely.
[2:32:10.000 --> 2:32:16.000]  They can get all the content at Viva Barnes law dot locals dot com.
[2:32:16.000 --> 2:32:20.000]  That's where they can get all the curated say it again all the coverage.
[2:32:20.000 --> 2:32:22.000]  Say the URL again.
[2:32:22.000 --> 2:32:27.000]  Viva Barnes law dot locals dot com.
[2:32:27.000 --> 2:32:28.000]  All right, Robert.
[2:32:28.000 --> 2:32:29.000]  Thanks for the time.
[2:32:29.000 --> 2:32:30.000]  Talk to you soon.
[2:32:30.000 --> 2:32:31.000]  Absolutely.
[2:32:31.000 --> 2:32:32.000]  Powerful.
[2:32:32.000 --> 2:32:33.000]  All right.
[2:32:33.000 --> 2:32:36.000]  I'm going to go to break play some key clubs and then I'm going to come back and hit final statements on where we're at.
[2:32:36.000 --> 2:32:41.000]  We're going to re loop this live show until 4pm tomorrow with my live Sunday show.
[2:32:41.000 --> 2:32:48.000]  And I've announced I got Dr. Judy Mikovits in studio and I'm hosting all four hours tomorrow night.
[2:32:48.000 --> 2:32:52.000]  4 to 8pm central standard time.
[2:32:52.000 --> 2:32:53.000]  We've got so much.
[2:32:53.000 --> 2:32:57.000]  We'll take your phone call special guest in studio and so much more.
[2:32:57.000 --> 2:33:05.000]  But man, I mean, it's hard to estimate how dangerous this this this rush is situation.
[2:33:05.000 --> 2:33:07.000]  I mean, this is crazy.
[2:33:07.000 --> 2:33:13.000]  All right, I've got some other news I want to hit on the economy and on super mega cities in the new world order.
[2:33:13.000 --> 2:33:20.000]  When we come back, we got another 27 minutes left in this live transmission.
[2:33:20.000 --> 2:33:24.000]  Stay with us.
[2:33:24.000 --> 2:33:31.000]  This program contains language and sequences some viewers may find disturbing.
[2:33:31.000 --> 2:33:35.000]  The nation and all of our freedoms hang by a thread.
[2:33:35.000 --> 2:33:39.000]  And the military apparatus of this country is about to be handed over to scum.
[2:33:39.000 --> 2:33:41.000]  We're beholden to scum.
[2:33:41.000 --> 2:33:49.000]  Russian scum.
[2:33:49.000 --> 2:33:51.000]  Please listen.
[2:33:51.000 --> 2:34:00.000]  If you don't, if you won't, if you fail to understand and the same incredible terror that's menacing me will strike at you.
[2:34:00.000 --> 2:34:03.000]  All life is survival.
[2:34:03.000 --> 2:34:05.000]  Sleep.
[2:34:05.000 --> 2:34:07.000]  Sleep.
[2:34:07.000 --> 2:34:09.000]  Sleep.
[2:34:09.000 --> 2:34:10.000]  Oh my God.
[2:34:10.000 --> 2:34:11.000]  Lock the door.
[2:34:11.000 --> 2:34:12.000]  Lock the door.
[2:34:12.000 --> 2:34:13.000]  They're coming.
[2:34:13.000 --> 2:34:14.000]  They're coming.
[2:34:14.000 --> 2:34:15.000]  Help.
[2:34:15.000 --> 2:34:16.000]  Help.
[2:34:16.000 --> 2:34:17.000]  They're coming.
[2:34:17.000 --> 2:34:18.000]  They're coming.
[2:34:18.000 --> 2:34:19.000]  Listen to me.
[2:34:19.000 --> 2:34:20.000]  Listen.
[2:34:20.000 --> 2:34:21.000]  Help me.
[2:34:21.000 --> 2:34:22.000]  Your next please.
[2:34:22.000 --> 2:34:23.000]  Please.
[2:34:23.000 --> 2:34:24.000]  Your next.
[2:34:24.000 --> 2:34:25.000]  They're in danger.
[2:34:25.000 --> 2:34:26.000]  Please listen to me.
[2:34:26.000 --> 2:34:27.000]  Something terrible.
[2:34:27.000 --> 2:34:28.000]  Please.
[2:34:28.000 --> 2:34:30.000]  Your next.
[2:34:30.000 --> 2:34:31.000]  They're coming.
[2:34:31.000 --> 2:34:32.000]  They're coming.
[2:34:32.000 --> 2:34:33.000]  Sleep.
[2:34:33.000 --> 2:34:35.000]  The seed is planted.
[2:34:35.000 --> 2:34:36.000]  Sleep.
[2:34:36.000 --> 2:34:37.000]  Sleep.
[2:34:37.000 --> 2:34:39.000]  Terror grows.
[2:34:39.000 --> 2:34:41.000]  Atlas, let's wake up.
[2:34:41.000 --> 2:34:43.000]  Get you when you sleep.
[2:34:43.000 --> 2:34:44.000]  Sit up.
[2:34:44.000 --> 2:34:47.000]  Invasion of the body snatchers.
[2:34:47.000 --> 2:34:50.000]  All of a sudden, they're growing like parasites.
[2:34:50.000 --> 2:34:51.000]  Is it contagious?
[2:34:51.000 --> 2:34:52.000]  It's a trap.
[2:34:52.000 --> 2:34:53.000]  Real homies.
[2:34:53.000 --> 2:34:54.000]  It looked right at me.
[2:34:54.000 --> 2:34:55.000]  You need to get out.
[2:34:55.000 --> 2:34:59.000]  If you're looking at it as if it was human, it was not human.
[2:34:59.000 --> 2:35:03.000]  Now, the classic fear begins to grow.
[2:35:03.000 --> 2:35:05.000]  We're being cornered.
[2:35:05.000 --> 2:35:08.000]  In a modern masterpiece of science fiction.
[2:35:08.000 --> 2:35:11.000]  The barricaded street.
[2:35:11.000 --> 2:35:14.000]  Invasion of the body snatchers.
[2:35:14.000 --> 2:35:19.000]  The land of the walking dead.
[2:35:19.000 --> 2:35:40.000]  If you are receiving this transmission, you are the resistance.
[2:35:40.000 --> 2:35:50.000]  It's Alice Jones.
[2:35:50.000 --> 2:35:56.000]  So I would say, you know, if anything that's happening at CNN and anybody who buys your
[2:35:56.000 --> 2:36:01.000]  book, it's really just one of those things that is dividing our nation.
[2:36:01.000 --> 2:36:03.000]  And I don't believe in dividing our nation.
[2:36:03.000 --> 2:36:05.000]  It hurts our great nation.
[2:36:05.000 --> 2:36:08.000]  And so CNN is really the enemy of the truth.
[2:36:08.000 --> 2:36:09.000]  And that's my opinion.
[2:36:09.000 --> 2:36:10.000]  Thank you.
[2:36:10.000 --> 2:36:13.000]  No American is an enemy of another American.
[2:36:13.000 --> 2:36:16.000]  No news outlet is an enemy of America.
[2:36:16.000 --> 2:36:40.000]  No news outlet is an enemy of America.
[2:36:40.000 --> 2:37:08.000]  No news outlet is an enemy of America.
[2:37:08.000 --> 2:37:10.000]  No news outlet is an enemy of America.
[2:37:10.000 --> 2:37:12.000]  Bill Gates blocks you.
[2:37:12.000 --> 2:37:16.000]  Take the vaccine.
[2:37:16.000 --> 2:37:17.000]  Don't run.
[2:37:17.000 --> 2:37:20.000]  CNN is your friend.
[2:37:20.000 --> 2:37:22.000]  This is CNN.
[2:37:22.000 --> 2:37:27.000]  Face Force 7.
[2:37:27.000 --> 2:37:33.000]  When you have US senators in both parties saying, we may need to go ahead and nuke Russia
[2:37:33.000 --> 2:37:36.000]  first and the Russians are aware that's almost happened before.
[2:37:36.000 --> 2:37:38.000]  What do you think that makes the Russians do?
[2:37:38.000 --> 2:37:42.000]  Well, it makes them go into war mode.
[2:37:42.000 --> 2:37:44.000]  So I don't like them invading Ukraine.
[2:37:44.000 --> 2:37:48.000]  I don't like him putting his nuclear forces on maximum alert.
[2:37:48.000 --> 2:37:51.000]  Only one level above that on their death con, just like our system.
[2:37:51.000 --> 2:37:53.000]  And that's fire the weapons.
[2:37:53.000 --> 2:38:00.000]  And so now we have Democrats all over the news saying, let's just use nuclear weapons on Russia.
[2:38:00.000 --> 2:38:02.000]  Think of their ignorance.
[2:38:02.000 --> 2:38:12.000]  Russia has hundreds of submarines off our coast with sea-launched missiles that would vaporize our cities within five minutes on average of being launched.
[2:38:12.000 --> 2:38:16.000]  Sea-launched cruise missiles that fly at Mach 5.
[2:38:16.000 --> 2:38:22.000]  Land-launched systems that can also launch from ships that are at Mach 9 and cannot be shot down.
[2:38:22.000 --> 2:38:25.000]  And yes, the United States has those too.
[2:38:25.000 --> 2:38:29.000]  That's a Pentagon lie that Russia developed system that we don't have.
[2:38:29.000 --> 2:38:31.000]  It's on record the US has those systems.
[2:38:31.000 --> 2:38:37.000]  The point is it's called mutually assured destruction or mad for a reason.
[2:38:37.000 --> 2:38:41.000]  Because anyone that would violate the mad doctrine is insane.
[2:38:41.000 --> 2:38:44.000]  And you know, I'm on the side of not having a nuclear war.
[2:38:44.000 --> 2:38:46.000]  Especially when Russia is not starting to fight with us.
[2:38:46.000 --> 2:38:52.000]  And especially after we just heard for years that everything happening in this country is run by Russia when that was all a giant lie.
[2:38:52.000 --> 2:38:55.000]  The globalists are the outside evil force.
[2:38:57.000 --> 2:39:00.000]  Hello Americans, I'm Paul Harvey.
[2:39:00.000 --> 2:39:02.000]  Why were the devil?
[2:39:02.000 --> 2:39:06.000]  If I were the Prince of Darkness, I'd want to engulf the whole world in darkness.
[2:39:06.000 --> 2:39:10.000]  And I'd have a third of its real estate and four-fifths of its population.
[2:39:10.000 --> 2:39:14.000]  But I wouldn't be happy until I have seized the ripest apple on the tree.
[2:39:14.000 --> 2:39:16.000]  The.
[2:39:16.000 --> 2:39:19.000]  So I set about however necessary to take over the United States.
[2:39:19.000 --> 2:39:23.000]  President Kennedy has been seriously wounded by the shooting.
[2:39:23.000 --> 2:39:26.000]  I'd subvert the churches first. I'd begin with a campaign of whispers.
[2:39:26.000 --> 2:39:30.000]  With the wisdom of a serpent I would whisper to you as I whispered to Eve.
[2:39:30.000 --> 2:39:32.000]  Do as you please.
[2:39:32.000 --> 2:39:34.000]  To the young I would whisper that the Bible is a myth.
[2:39:34.000 --> 2:39:38.000]  I would convince them that man created God instead of the other way around.
[2:39:38.000 --> 2:39:42.000]  I would confide that what's bad is good and what's good is square.
[2:39:42.000 --> 2:39:45.000]  And the old I would teach you to pray after me.
[2:39:45.000 --> 2:39:48.000]  Our father, which art in Washington.
[2:39:48.000 --> 2:39:53.000]  And then I'd get organized. I'd educate authors in how to make lurid literature exciting
[2:39:53.000 --> 2:39:55.000]  so that anything else would appear dull and uninteresting.
[2:39:55.000 --> 2:39:59.000]  I'd threaten TV with dirtier movies and vice versa.
[2:39:59.000 --> 2:40:01.000]  I'd peddle narcotics to whom I could.
[2:40:01.000 --> 2:40:04.000]  I'd sell alcohol to ladies and gentlemen of distinction.
[2:40:04.000 --> 2:40:07.000]  I'd tranquilize the rest with pills.
[2:40:07.000 --> 2:40:11.000]  If I were the devil I'd soon have families at war with themselves,
