[00:00.000 --> 00:07.000]  Infowars. Tomorrow's news. Today.
[2:04:24.000 --> 2:04:28.000]  I'm
[2:04:28.000 --> 2:04:32.000]  I'm
[2:04:32.000 --> 2:04:36.000]  I'm
[2:04:36.000 --> 2:04:40.000]  I'm
[2:04:40.000 --> 2:04:44.000]  I'm
[2:04:44.000 --> 2:04:48.000]  I'm
[2:04:48.000 --> 2:04:52.000]  I'm
[2:04:52.000 --> 2:04:56.000]  I'm
[2:04:56.000 --> 2:05:00.000]  I'm
[2:05:00.000 --> 2:05:04.000]  I'm
[2:05:04.000 --> 2:05:08.000]  I'm
[2:05:08.000 --> 2:05:12.000]  I'm
[2:05:12.000 --> 2:05:16.000]  I'm
[2:05:16.000 --> 2:05:20.000]  I'm
[2:05:20.000 --> 2:05:24.000]  I'm
[2:05:24.000 --> 2:05:28.000]  I'm
[2:05:28.000 --> 2:05:32.000]  I'm
[2:05:32.000 --> 2:05:36.000]  I'm
[2:05:36.000 --> 2:05:40.000]  I'm
[2:05:40.000 --> 2:05:44.000]  I'm
[2:05:44.000 --> 2:05:48.000]  I'm
[2:05:48.000 --> 2:05:52.000]  I'm
[2:05:52.000 --> 2:05:56.000]  I'm
[2:05:56.000 --> 2:06:08.000]  I'm
[2:06:08.000 --> 2:06:12.000]  I'm
[2:06:12.000 --> 2:06:16.000]  I'm
[2:06:16.000 --> 2:06:20.000]  I'm
[2:06:20.000 --> 2:06:24.000]  I'm
[2:06:24.000 --> 2:06:36.000]  I'm
[2:06:36.000 --> 2:06:40.000]  I'm
[2:06:40.000 --> 2:06:44.000]  I'm
[2:06:44.000 --> 2:06:48.000]  I'm
[2:06:48.000 --> 2:06:52.000]  I'm
[2:06:52.000 --> 2:06:56.000]  I'm
[2:06:56.000 --> 2:07:00.000]  I'm
[2:07:00.000 --> 2:07:08.000]  I'm
[2:07:08.000 --> 2:07:12.000]  I'm
[2:07:12.000 --> 2:07:16.000]  I'm
[2:07:16.000 --> 2:07:20.000]  I'm
[2:07:20.000 --> 2:07:24.000]  I'm
[2:07:24.000 --> 2:07:28.000]  I'm
[2:07:28.000 --> 2:07:32.000]  I'm
[2:07:32.000 --> 2:07:36.000]  I'm
[2:07:36.000 --> 2:07:40.000]  I'm
[2:07:40.000 --> 2:07:44.000]  I'm
[2:07:44.000 --> 2:07:48.000]  I'm
[2:07:48.000 --> 2:07:52.000]  I'm
[2:07:52.000 --> 2:08:00.000]  I'm
[2:08:00.000 --> 2:08:04.000]  I'm
[2:08:04.000 --> 2:08:08.000]  I'm
[2:08:08.000 --> 2:08:12.000]  I'm
[2:08:12.000 --> 2:08:16.000]  I'm
[2:08:16.000 --> 2:08:20.000]  I'm
[2:08:20.000 --> 2:08:24.000]  I'm
[2:08:24.000 --> 2:08:28.000]  I'm
[2:08:28.000 --> 2:08:32.000]  I'm
[2:08:32.000 --> 2:08:36.000]  I'm
[2:08:36.000 --> 2:08:40.000]  I'm
[2:08:40.000 --> 2:08:44.000]  I'm
[2:08:44.000 --> 2:08:48.000]  I'm
[2:08:48.000 --> 2:08:52.000]  I'm
[2:08:52.000 --> 2:08:56.000]  I'm
[2:08:56.000 --> 2:09:00.000]  I'm
[2:09:00.000 --> 2:09:04.000]  I'm
[2:09:04.000 --> 2:09:08.000]  I'm
[2:09:08.000 --> 2:09:12.000]  I'm
[2:09:12.000 --> 2:09:16.000]  I'm
[2:09:16.000 --> 2:09:20.000]  I'm
[2:09:20.000 --> 2:09:24.000]  I'm
[2:09:24.000 --> 2:09:28.000]  I'm
[2:09:28.000 --> 2:09:32.000]  I'm
[2:09:32.000 --> 2:09:36.000]  I'm
[2:09:36.000 --> 2:09:40.000]  I'm
[2:09:40.000 --> 2:09:44.000]  I'm
[2:09:44.000 --> 2:09:48.000]  I'm
[2:09:48.000 --> 2:09:52.000]  I'm
[2:09:52.000 --> 2:09:56.000]  I'm
[2:09:56.000 --> 2:10:00.000]  I'm
[2:10:00.000 --> 2:10:04.000]  I'm
[2:10:04.000 --> 2:10:08.000]  I'm
[2:10:08.000 --> 2:10:12.000]  I'm
[2:10:12.000 --> 2:10:16.000]  I'm
[2:10:16.000 --> 2:10:20.000]  I'm
[2:10:20.000 --> 2:10:24.000]  I'm
[2:10:24.000 --> 2:10:28.000]  I'm
[2:10:28.000 --> 2:10:32.000]  I'm
[2:10:32.000 --> 2:10:36.000]  I'm
[2:10:36.000 --> 2:10:40.000]  I'm
[2:10:40.000 --> 2:10:44.000]  I'm
[2:10:44.000 --> 2:10:48.000]  I'm
[2:10:48.000 --> 2:10:52.000]  I'm
[2:10:52.000 --> 2:10:56.000]  I'm
[2:10:56.000 --> 2:11:00.000]  I'm
[2:11:00.000 --> 2:11:04.000]  I'm
[2:11:04.000 --> 2:11:08.000]  I'm
[2:11:08.000 --> 2:11:12.000]  I'm
[2:11:12.000 --> 2:11:16.000]  I'm
[2:11:16.000 --> 2:11:20.000]  I'm
[2:11:20.000 --> 2:11:24.000]  I'm
[2:11:24.000 --> 2:11:28.000]  I'm
[2:11:28.000 --> 2:11:32.000]  I'm
[2:11:32.000 --> 2:11:36.000]  I'm
[2:11:36.000 --> 2:11:40.000]  I'm
[2:11:40.000 --> 2:11:44.000]  I'm
[2:11:44.000 --> 2:11:48.000]  I'm
[2:11:48.000 --> 2:11:52.000]  I'm
[2:11:52.000 --> 2:11:56.000]  I'm
[2:11:56.000 --> 2:12:00.000]  I'm
[2:12:00.000 --> 2:12:04.000]  I'm
[2:12:04.000 --> 2:12:08.000]  I'm
[2:12:08.000 --> 2:12:12.000]  I'm
[2:12:12.000 --> 2:12:16.000]  I'm
[2:12:16.000 --> 2:12:20.000]  I'm
[2:12:20.000 --> 2:12:24.000]  I'm
[2:12:24.000 --> 2:12:28.000]  I'm
[2:12:28.000 --> 2:12:32.000]  I'm
[2:12:32.000 --> 2:12:36.000]  I'm
[2:12:36.000 --> 2:12:40.000]  I'm
[2:12:40.000 --> 2:12:44.000]  I'm
[2:12:44.000 --> 2:12:48.000]  I'm
[2:12:48.000 --> 2:12:52.000]  I'm
[2:12:52.000 --> 2:12:56.000]  I'm
[2:12:56.000 --> 2:13:00.000]  I'm
[2:13:00.000 --> 2:13:04.000]  I'm
[2:13:04.000 --> 2:13:08.000]  I'm
[2:13:08.000 --> 2:13:12.000]  I'm
[2:13:12.000 --> 2:13:16.000]  I'm
[2:13:16.000 --> 2:13:20.000]  I'm
[2:13:20.000 --> 2:13:24.000]  I'm
[2:13:24.000 --> 2:13:28.000]  I'm
[2:13:28.000 --> 2:13:32.000]  I'm
[2:13:32.000 --> 2:13:36.000]  I'm
[2:13:36.000 --> 2:13:40.000]  I'm
[2:13:40.000 --> 2:13:44.000]  I'm
[2:13:44.000 --> 2:13:48.000]  I'm
[2:13:48.000 --> 2:13:52.000]  I'm
[2:13:52.000 --> 2:13:56.000]  I'm
[2:13:56.000 --> 2:14:00.000]  I'm
[2:14:00.000 --> 2:14:04.000]  I'm
[2:14:04.000 --> 2:14:08.000]  I'm
[2:14:08.000 --> 2:14:12.000]  I'm
[2:14:12.000 --> 2:14:16.000]  I'm
[2:14:16.000 --> 2:14:20.000]  I'm
[2:14:20.000 --> 2:14:24.000]  I'm
[2:14:24.000 --> 2:14:28.000]  I'm
[2:14:28.000 --> 2:14:32.000]  I'm
[2:14:32.000 --> 2:14:36.000]  I'm
[2:14:36.000 --> 2:14:40.000]  I'm
[2:14:40.000 --> 2:14:44.000]  I'm
[2:14:44.000 --> 2:14:48.000]  I'm
[2:14:48.000 --> 2:14:52.000]  I'm
[2:14:52.000 --> 2:14:56.000]  I'm
[2:14:56.000 --> 2:15:00.000]  I'm
[2:15:00.000 --> 2:15:04.000]  I'm
[2:15:04.000 --> 2:15:08.000]  I'm
[2:15:08.000 --> 2:15:12.000]  I'm
[2:15:12.000 --> 2:15:16.000]  I'm
[2:15:16.000 --> 2:15:20.000]  I'm
[2:15:20.000 --> 2:15:24.000]  I'm
[2:15:24.000 --> 2:15:28.000]  I'm
[2:15:28.000 --> 2:15:32.000]  I'm
[2:15:32.000 --> 2:15:36.000]  I'm
[2:15:36.000 --> 2:15:40.000]  I'm
[2:15:40.000 --> 2:15:44.000]  I'm
[2:15:44.000 --> 2:15:48.000]  I'm
[2:15:48.000 --> 2:15:52.000]  I'm
[2:15:52.000 --> 2:15:56.000]  I'm
[2:15:56.000 --> 2:16:00.000]  I'm
[2:16:00.000 --> 2:16:04.000]  I'm
[2:16:04.000 --> 2:16:08.000]  I'm
[2:16:08.000 --> 2:16:12.000]  I'm
[2:16:12.000 --> 2:16:16.000]  I'm
[2:16:16.000 --> 2:16:20.000]  I'm
[2:16:20.000 --> 2:16:24.000]  I'm
[2:16:24.000 --> 2:16:28.000]  I'm
[2:16:28.000 --> 2:16:32.000]  I'm
[2:16:32.000 --> 2:16:36.000]  I'm
[2:16:36.000 --> 2:16:40.000]  I'm
[2:16:40.000 --> 2:16:44.000]  I'm
[2:16:44.000 --> 2:16:48.000]  I'm
[2:16:48.000 --> 2:16:52.000]  I'm
[2:16:52.000 --> 2:16:56.000]  I'm
[2:16:56.000 --> 2:17:00.000]  I'm
[2:17:00.000 --> 2:17:04.000]  I'm
[2:17:04.000 --> 2:17:08.000]  I'm
[2:17:08.000 --> 2:17:16.000]  I'm
[2:17:16.000 --> 2:17:20.000]  I'm
[2:17:20.000 --> 2:17:24.000]  I'm
[2:17:24.000 --> 2:17:28.000]  I'm
[2:17:28.000 --> 2:17:32.000]  I'm
[2:17:32.000 --> 2:17:36.000]  I'm
[2:17:36.000 --> 2:17:40.000]  I'm
[2:17:40.000 --> 2:17:44.000]  I'm
[2:17:44.000 --> 2:17:48.000]  I'm
[2:17:48.000 --> 2:17:52.000]  I'm
[2:17:52.000 --> 2:17:56.000]  I'm
[2:17:56.000 --> 2:18:00.000]  I'm
[2:18:00.000 --> 2:18:04.000]  I'm
[2:18:04.000 --> 2:18:08.000]  I'm
[2:18:08.000 --> 2:18:12.000]  I'm
[2:18:12.000 --> 2:18:16.000]  I'm
[2:18:16.000 --> 2:18:20.000]  I'm
[2:18:20.000 --> 2:18:24.000]  I'm
[2:18:24.000 --> 2:18:28.000]  I'm
[2:18:28.000 --> 2:18:32.000]  I'm
[2:18:32.000 --> 2:18:36.000]  I'm
[2:18:36.000 --> 2:18:40.000]  I'm
[2:18:40.000 --> 2:18:44.000]  I'm
[2:18:44.000 --> 2:18:48.000]  I'm
[2:18:48.000 --> 2:18:52.000]  I'm
[2:18:52.000 --> 2:18:56.000]  I'm
[2:18:56.000 --> 2:19:00.000]  I'm
[2:19:00.000 --> 2:19:04.000]  I'm
[2:19:04.000 --> 2:19:08.000]  I'm
[2:19:08.000 --> 2:19:12.000]  I'm
[2:19:12.000 --> 2:19:16.000]  I'm
[2:19:16.000 --> 2:19:20.000]  I'm
[2:19:20.000 --> 2:19:24.000]  I'm
[2:19:24.000 --> 2:19:28.000]  I'm
[2:19:28.000 --> 2:19:32.000]  I'm
[2:19:32.000 --> 2:19:36.000]  I'm
[2:19:36.000 --> 2:19:40.000]  I'm
[2:19:40.000 --> 2:19:44.000]  I'm
[2:19:44.000 --> 2:19:48.000]  I'm
[2:19:48.000 --> 2:19:52.000]  I'm
[2:19:52.000 --> 2:20:00.000]  I'm
[2:20:00.000 --> 2:20:04.000]  I'm
[2:20:04.000 --> 2:20:08.000]  I'm
[2:20:08.000 --> 2:20:12.000]  I'm
[2:20:12.000 --> 2:20:16.000]  I'm
[2:20:16.000 --> 2:20:20.000]  I'm
[2:20:20.000 --> 2:20:24.000]  I'm
[2:20:24.000 --> 2:20:28.000]  I'm
[2:20:28.000 --> 2:20:32.000]  I'm
[2:20:32.000 --> 2:20:36.000]  I'm
[2:20:36.000 --> 2:20:40.000]  I'm
[2:20:40.000 --> 2:20:44.000]  I'm
[2:20:44.000 --> 2:20:48.000]  I'm
[2:20:48.000 --> 2:20:52.000]  I'm
[2:20:52.000 --> 2:20:56.000]  I'm
[2:20:56.000 --> 2:21:00.000]  I'm
[2:21:00.000 --> 2:21:04.000]  I'm
[2:21:04.000 --> 2:21:08.000]  I'm
[2:21:08.000 --> 2:21:12.000]  I'm
[2:21:12.000 --> 2:21:16.000]  I'm
[2:21:16.000 --> 2:21:20.000]  I'm
[2:21:20.000 --> 2:21:24.000]  I'm
[2:21:24.000 --> 2:21:28.000]  I'm
[2:21:28.000 --> 2:21:32.000]  I'm
[2:21:32.000 --> 2:21:36.000]  I'm
[2:21:36.000 --> 2:21:40.000]  I'm
[2:21:40.000 --> 2:21:44.000]  I'm
[2:21:44.000 --> 2:21:48.000]  I'm
[2:21:48.000 --> 2:21:52.000]  I'm
[2:21:52.000 --> 2:21:56.000]  I'm
[2:21:56.000 --> 2:22:00.000]  I'm
[2:22:00.000 --> 2:22:04.000]  I'm
[2:22:04.000 --> 2:22:08.000]  I'm
[2:22:08.000 --> 2:22:12.000]  I'm
[2:22:12.000 --> 2:22:16.000]  I'm
[2:22:16.000 --> 2:22:20.000]  I'm
[2:22:20.000 --> 2:22:24.000]  I'm
[2:22:24.000 --> 2:22:28.000]  I'm
[2:22:28.000 --> 2:22:32.000]  I'm
[2:22:32.000 --> 2:22:36.000]  I'm
[2:22:36.000 --> 2:22:40.000]  I'm
[2:22:40.000 --> 2:22:44.000]  I'm
[2:22:44.000 --> 2:22:48.000]  I'm
[2:22:48.000 --> 2:22:52.000]  I'm
[2:22:52.000 --> 2:22:56.000]  I'm
[2:22:56.000 --> 2:23:00.000]  I'm
[2:23:00.000 --> 2:23:04.000]  I'm
[2:23:04.000 --> 2:23:08.000]  I'm
[2:23:08.000 --> 2:23:12.000]  I'm
[2:23:12.000 --> 2:23:16.000]  I'm
[2:23:16.000 --> 2:23:20.000]  I'm
[2:23:20.000 --> 2:23:24.000]  I'm
[2:23:24.000 --> 2:23:28.000]  I'm
[2:23:28.000 --> 2:23:32.000]  I'm
[2:23:32.000 --> 2:23:36.000]  I'm
[2:23:36.000 --> 2:23:40.000]  I'm
[2:23:40.000 --> 2:23:44.000]  I'm
[2:23:44.000 --> 2:23:48.000]  I'm
[2:23:48.000 --> 2:23:52.000]  I'm
[2:23:52.000 --> 2:23:56.000]  I'm
[2:23:56.000 --> 2:24:00.000]  I'm
[2:24:00.000 --> 2:24:04.000]  I'm
[2:24:04.000 --> 2:24:08.000]  I'm
[2:24:08.000 --> 2:24:12.000]  I'm
[2:24:12.000 --> 2:24:16.000]  I'm
[2:24:16.000 --> 2:24:20.000]  I'm
[2:24:20.000 --> 2:24:24.000]  I'm
[2:24:24.000 --> 2:24:28.000]  I'm
[2:24:28.000 --> 2:24:32.000]  I'm
[2:24:32.000 --> 2:24:36.000]  I'm
[2:24:36.000 --> 2:24:40.000]  I'm
[2:24:40.000 --> 2:24:44.000]  I'm
[2:24:44.000 --> 2:24:48.000]  I'm
[2:24:48.000 --> 2:24:52.000]  I'm
[2:24:52.000 --> 2:24:56.000]  I'm
[2:24:56.000 --> 2:25:00.000]  I'm
[2:25:00.000 --> 2:25:04.000]  I'm
[2:25:04.000 --> 2:25:08.000]  I'm
[2:25:08.000 --> 2:25:12.000]  I'm
[2:25:12.000 --> 2:25:16.000]  I'm
[2:25:16.000 --> 2:25:20.000]  I'm
[2:25:20.000 --> 2:25:24.000]  I'm
[2:25:24.000 --> 2:25:28.000]  I'm
[2:25:28.000 --> 2:25:32.000]  I'm
[2:25:32.000 --> 2:25:36.000]  I'm
[2:25:36.000 --> 2:25:40.000]  I'm
[2:25:40.000 --> 2:25:44.000]  I'm
[2:25:44.000 --> 2:25:48.000]  I'm
[2:25:48.000 --> 2:25:52.000]  I'm
[2:25:52.000 --> 2:25:56.000]  I'm
[2:25:56.000 --> 2:26:00.000]  I'm
[2:26:00.000 --> 2:26:04.000]  I'm
[2:26:04.000 --> 2:26:08.000]  I'm
[2:26:08.000 --> 2:26:12.000]  I'm
[2:26:12.000 --> 2:26:16.000]  I'm
[2:26:16.000 --> 2:26:20.000]  I'm
[2:26:20.000 --> 2:26:24.000]  I'm
[2:26:24.000 --> 2:26:28.000]  I'm
[2:26:28.000 --> 2:26:32.000]  I'm
[2:26:32.000 --> 2:26:36.000]  I'm
[2:26:36.000 --> 2:26:40.000]  I'm
[2:26:40.000 --> 2:26:44.000]  I'm
[2:26:44.000 --> 2:26:48.000]  I'm
[2:26:48.000 --> 2:26:56.000]  I'm
[2:26:56.000 --> 2:27:00.000]  I'm
[2:27:00.000 --> 2:27:04.000]  I'm
[2:27:04.000 --> 2:27:08.000]  I'm
[2:27:08.000 --> 2:27:12.000]  I'm
[2:27:12.000 --> 2:27:16.000]  I'm
[2:27:16.000 --> 2:27:20.000]  I'm
[2:27:20.000 --> 2:27:24.000]  I'm
[2:27:24.000 --> 2:27:28.000]  I'm
[2:27:28.000 --> 2:27:32.000]  I'm
[2:27:32.000 --> 2:27:36.000]  I'm
[2:27:36.000 --> 2:27:40.000]  I'm
[2:27:40.000 --> 2:27:48.000]  I'm
[2:27:48.000 --> 2:27:52.000]  I'm
[2:27:52.000 --> 2:27:56.000]  I'm
[2:27:56.000 --> 2:28:00.000]  I'm
[2:28:00.000 --> 2:28:04.000]  I'm
[2:28:04.000 --> 2:28:08.000]  I'm
[2:28:08.000 --> 2:28:12.000]  I'm
[2:28:12.000 --> 2:28:16.000]  I'm
[2:28:16.000 --> 2:28:20.000]  I'm
[2:28:20.000 --> 2:28:24.000]  I'm
[2:28:24.000 --> 2:28:28.000]  I'm
[2:28:28.000 --> 2:28:32.000]  I'm
[2:28:32.000 --> 2:28:36.000]  I'm
[2:28:36.000 --> 2:28:40.000]  I'm
[2:28:40.000 --> 2:28:44.000]  I'm
[2:28:44.000 --> 2:28:48.000]  I'm
[2:28:48.000 --> 2:28:52.000]  I'm
[2:28:52.000 --> 2:28:56.000]  I'm
[2:28:56.000 --> 2:29:00.000]  I'm
[2:29:00.000 --> 2:29:04.000]  I'm
[2:29:04.000 --> 2:29:08.000]  I'm
[2:29:08.000 --> 2:29:12.000]  I'm
[2:29:12.000 --> 2:29:16.000]  I'm
[2:29:16.000 --> 2:29:20.000]  I'm
[2:29:20.000 --> 2:29:24.000]  I'm
[2:29:24.000 --> 2:29:28.000]  I'm
[2:29:28.000 --> 2:29:32.000]  I'm
[2:29:32.000 --> 2:29:36.000]  I'm
[2:29:36.000 --> 2:29:40.000]  I'm
[2:29:40.000 --> 2:29:44.000]  I'm
[2:29:44.000 --> 2:29:48.000]  I'm
[2:29:48.000 --> 2:29:52.000]  I'm
[2:29:52.000 --> 2:29:56.000]  I'm
[2:29:56.000 --> 2:30:00.000]  I'm
[2:30:00.000 --> 2:30:04.000]  I'm
[2:30:04.000 --> 2:30:08.000]  I'm
[2:30:08.000 --> 2:30:12.000]  I'm
[2:30:12.000 --> 2:30:16.000]  I'm
[2:30:16.000 --> 2:30:20.000]  I'm
[2:30:20.000 --> 2:30:24.000]  I'm
[2:30:24.000 --> 2:30:28.000]  I'm
[2:30:28.000 --> 2:30:32.000]  I'm
[2:30:32.000 --> 2:30:36.000]  I'm
[2:30:36.000 --> 2:30:40.000]  I'm
[2:30:40.000 --> 2:30:44.000]  I'm
[2:30:44.000 --> 2:30:48.000]  I'm
[2:30:48.000 --> 2:30:52.000]  I'm
[2:30:52.000 --> 2:30:56.000]  I'm
[2:30:56.000 --> 2:31:00.000]  I'm
[2:31:00.000 --> 2:31:04.000]  I'm
[2:31:04.000 --> 2:31:08.000]  I'm
[2:31:08.000 --> 2:31:12.000]  I'm
[2:31:12.000 --> 2:31:16.000]  I'm
[2:31:16.000 --> 2:31:20.000]  I'm
[2:31:20.000 --> 2:31:24.000]  I'm
[2:31:24.000 --> 2:31:28.000]  I'm
[2:31:28.000 --> 2:31:32.000]  I'm
[2:31:32.000 --> 2:31:36.000]  I'm
[2:31:36.000 --> 2:31:40.000]  I'm
[2:31:40.000 --> 2:31:44.000]  I'm
[2:31:44.000 --> 2:31:48.000]  I'm
[2:31:48.000 --> 2:31:56.000]  I'm
[2:31:56.000 --> 2:32:00.000]  I'm
[2:32:00.000 --> 2:32:04.000]  I'm
[2:32:04.000 --> 2:32:08.000]  I'm
[2:32:08.000 --> 2:32:12.000]  I'm
[2:32:12.000 --> 2:32:16.000]  I'm
[2:32:16.000 --> 2:32:20.000]  I'm
[2:32:20.000 --> 2:32:24.000]  I'm
[2:32:24.000 --> 2:32:28.000]  I'm
[2:32:28.000 --> 2:32:32.000]  I'm
[2:32:32.000 --> 2:32:36.000]  I'm
[2:32:36.000 --> 2:32:40.000]  I'm
[2:32:40.000 --> 2:32:44.000]  I'm
[2:32:44.000 --> 2:32:48.000]  I'm
[2:32:48.000 --> 2:32:52.000]  I'm
[2:32:52.000 --> 2:32:56.000]  I'm
[2:32:56.000 --> 2:33:00.000]  I'm
[2:33:00.000 --> 2:33:04.000]  I'm
[2:33:04.000 --> 2:33:08.000]  I'm
[2:33:08.000 --> 2:33:14.000]  I'm
[2:33:14.000 --> 2:33:18.000]  I'm
[2:33:18.000 --> 2:33:22.000]  I'm
[2:33:22.000 --> 2:33:26.000]  I'm
[2:33:26.000 --> 2:33:30.000]  I'm
[2:33:30.000 --> 2:33:34.000]  I'm
[2:33:34.000 --> 2:33:38.000]  I'm
[2:33:38.000 --> 2:33:42.000]  I'm
[2:33:42.000 --> 2:33:46.000]  I'm
[2:33:46.000 --> 2:33:50.000]  I'm
[2:33:50.000 --> 2:33:54.000]  I'm
[2:33:54.000 --> 2:33:58.000]  I'm
[2:33:58.000 --> 2:34:02.000]  I'm
[2:34:02.000 --> 2:34:06.000]  I'm
[2:34:06.000 --> 2:34:10.000]  I'm
[2:34:10.000 --> 2:34:14.000]  I'm
[2:34:14.000 --> 2:34:18.000]  I'm
[2:34:18.000 --> 2:34:22.000]  I'm
[2:34:22.000 --> 2:34:26.000]  I'm
[2:34:26.000 --> 2:34:30.000]  I'm
[2:34:30.000 --> 2:34:34.000]  I'm
[2:34:34.000 --> 2:34:38.000]  I'm
[2:34:38.000 --> 2:34:42.000]  I'm
[2:34:42.000 --> 2:34:46.000]  I'm
[2:34:46.000 --> 2:34:50.000]  I'm
[2:34:50.000 --> 2:34:54.000]  I'm
[2:34:54.000 --> 2:34:58.000]  I'm
[2:34:58.000 --> 2:35:02.000]  I'm
[2:35:02.000 --> 2:35:06.000]  I'm
[2:35:06.000 --> 2:35:10.000]  I'm
[2:35:10.000 --> 2:35:14.000]  I'm
[2:35:14.000 --> 2:35:18.000]  I'm
[2:35:18.000 --> 2:35:22.000]  I'm
[2:35:22.000 --> 2:35:26.000]  I'm
[2:35:26.000 --> 2:35:30.000]  I'm
[2:35:30.000 --> 2:35:34.000]  I'm
[2:35:34.000 --> 2:35:38.000]  I'm
[2:35:38.000 --> 2:35:42.000]  I'm
[2:35:42.000 --> 2:35:46.000]  I'm
[2:35:46.000 --> 2:35:50.000]  I'm
[2:35:50.000 --> 2:35:58.000]  I'm
[2:35:58.000 --> 2:36:02.000]  I'm
[2:36:02.000 --> 2:36:06.000]  I'm
[2:36:06.000 --> 2:36:10.000]  I'm
[2:36:10.000 --> 2:36:14.000]  I'm
[2:36:14.000 --> 2:36:18.000]  I'm
[2:36:18.000 --> 2:36:22.000]  I'm
[2:36:22.000 --> 2:36:26.000]  I'm
[2:36:26.000 --> 2:36:30.000]  I'm
[2:36:30.000 --> 2:36:34.000]  I'm
[2:36:34.000 --> 2:36:38.000]  I'm
[2:36:38.000 --> 2:36:42.000]  I'm
[2:36:42.000 --> 2:36:46.000]  I'm
[2:36:46.000 --> 2:36:50.000]  I'm
[2:36:50.000 --> 2:36:54.000]  I'm
[2:36:54.000 --> 2:36:58.000]  I'm
[2:36:58.000 --> 2:37:02.000]  I'm
[2:37:02.000 --> 2:37:06.000]  I'm
[2:37:06.000 --> 2:37:10.000]  I'm
[2:37:10.000 --> 2:37:14.000]  I'm
[2:37:14.000 --> 2:37:18.000]  I'm
[2:37:18.000 --> 2:37:22.000]  I'm
[2:37:22.000 --> 2:37:26.000]  I'm
[2:37:26.000 --> 2:37:30.000]  I'm
[2:37:30.000 --> 2:37:34.000]  I'm
[2:37:34.000 --> 2:37:38.000]  I'm
[2:37:38.000 --> 2:37:42.000]  I'm
[2:37:42.000 --> 2:37:46.000]  I'm
[2:37:46.000 --> 2:37:50.000]  I'm
[2:37:50.000 --> 2:37:54.000]  I'm
[2:37:54.000 --> 2:37:58.000]  I'm
[2:37:58.000 --> 2:38:02.000]  I'm
[2:38:02.000 --> 2:38:06.000]  I'm
[2:38:06.000 --> 2:38:10.000]  I'm
[2:38:10.000 --> 2:38:14.000]  I'm
[2:38:14.000 --> 2:38:18.000]  I'm
[2:38:18.000 --> 2:38:22.000]  I'm
[2:38:22.000 --> 2:38:26.000]  I'm
[2:38:26.000 --> 2:38:30.000]  I'm
[2:38:30.000 --> 2:38:34.000]  I'm
[2:38:34.000 --> 2:38:38.000]  I'm
[2:38:38.000 --> 2:38:42.000]  I'm
[2:38:42.000 --> 2:38:46.000]  I'm
[2:38:46.000 --> 2:38:50.000]  I'm
[2:38:50.000 --> 2:38:54.000]  I'm
[2:38:54.000 --> 2:38:58.000]  I'm
[2:38:58.000 --> 2:39:02.000]  I'm
[2:39:02.000 --> 2:39:06.000]  I'm
[2:39:06.000 --> 2:39:10.000]  I'm
[2:39:10.000 --> 2:39:14.000]  I'm
[2:39:14.000 --> 2:39:18.000]  I'm
[2:39:18.000 --> 2:39:22.000]  I'm
[2:39:22.000 --> 2:39:26.000]  I'm
[2:39:26.000 --> 2:39:30.000]  I'm
[2:39:30.000 --> 2:39:34.000]  I'm
[2:39:34.000 --> 2:39:38.000]  I'm
[2:39:38.000 --> 2:39:42.000]  I'm
[2:39:42.000 --> 2:39:46.000]  I'm
[2:39:46.000 --> 2:39:50.000]  I'm
[2:39:50.000 --> 2:39:54.000]  I'm
[2:39:54.000 --> 2:39:58.000]  I'm
[2:39:58.000 --> 2:40:02.000]  I'm
[2:40:02.000 --> 2:40:06.000]  I'm
[2:40:06.000 --> 2:40:10.000]  I'm
[2:40:10.000 --> 2:40:14.000]  I'm
[2:40:14.000 --> 2:40:18.000]  I'm
[2:40:18.000 --> 2:40:22.000]  I'm
[2:40:22.000 --> 2:40:26.000]  I'm
[2:40:26.000 --> 2:40:30.000]  I'm
[2:40:30.000 --> 2:40:34.000]  I'm
[2:40:34.000 --> 2:40:38.000]  I'm
[2:40:38.000 --> 2:40:42.000]  I'm
[2:40:42.000 --> 2:40:46.000]  I'm
[2:40:46.000 --> 2:40:50.000]  I'm
[2:40:50.000 --> 2:40:54.000]  I'm
[2:40:54.000 --> 2:40:58.000]  I'm
[2:40:58.000 --> 2:41:02.000]  I'm
[2:41:02.000 --> 2:41:06.000]  I'm
[2:41:06.000 --> 2:41:10.000]  I'm
[2:41:10.000 --> 2:41:14.000]  I'm
[2:41:14.000 --> 2:41:18.000]  I'm
[2:41:18.000 --> 2:41:22.000]  I'm
[2:41:22.000 --> 2:41:26.000]  I'm
[2:41:26.000 --> 2:41:30.000]  I'm
[2:41:30.000 --> 2:41:34.000]  I'm
[2:41:34.000 --> 2:41:38.000]  I'm
[2:41:38.000 --> 2:41:42.000]  I'm
[2:41:42.000 --> 2:41:46.000]  I'm
[2:41:46.000 --> 2:41:50.000]  I'm
[2:41:50.000 --> 2:41:54.000]  I'm
[2:41:54.000 --> 2:41:58.000]  I'm
[2:41:58.000 --> 2:42:02.000]  I'm
[2:42:02.000 --> 2:42:06.000]  I'm
[2:42:06.000 --> 2:42:10.000]  I'm
[2:42:10.000 --> 2:42:14.000]  I'm
[2:42:14.000 --> 2:42:18.000]  I'm
[2:42:18.000 --> 2:42:22.000]  I'm
[2:42:22.000 --> 2:42:26.000]  I'm
