[00:00:00.000 --> 00:00:15.439]  [MUSIC PLAYING]
[01:00:18.745 --> 01:00:33.185]   He has no doubt saved the lives of countless thousands of children just through good nutrition and Helping to teach parents to avoid deadly vaccines that cause spontaneous abortions and birth defects.
[01:00:34.246 --> 01:00:40.609]  If anything, Alex Jones should be given credit for all the children that he's helped save over the years.
[01:00:40.629 --> 01:00:54.955]  And that doesn't even count his battles against the abortion industry, by the way, or organ harvesting of children, or Alex's battles against child trafficking and pedophilia, child grooming and genital mutilations.
[01:00:55.435 --> 01:00:59.457]  Alex opposes all of those things very strenuously, very vocally.
[01:01:00.217 --> 01:01:21.328]  But isn't it interesting that the same system that is prosecuting Alex, the same court system, the same radical leftists, the radical left-wing judges and attorneys and district courts and so on, isn't it interesting that in nearly every case, they support murdering children in the womb, don't they?
[01:01:21.828 --> 01:01:23.229]  They support baby murder.
[01:01:23.849 --> 01:01:25.410]  They support infanticide.
[01:01:25.430 --> 01:01:27.811]  They support post-birth abortions.
[01:01:28.834 --> 01:01:30.035]  They support child grooming!
[01:01:30.955 --> 01:01:33.916]  They support genital mutilations of children.
[01:01:33.936 --> 01:01:35.917]  They support chemical castrations of children.
[01:01:35.957 --> 01:01:45.241]  So the system that consumes children and routinely harms them tells you that Alex Jones is guilty?
[01:01:46.341 --> 01:01:52.904]  Even though Alex Jones battles on behalf of children in almost every issue that he covers?
[01:01:54.385 --> 01:01:55.025]  What does that tell you?
[01:01:56.988 --> 01:01:57.648]  Here's what it tells me.
[01:01:57.668 --> 01:02:15.157]  The system wants to silence Alex Jones because he is effective at waking people up to the child mutilations, child trafficking, pedophilia, grooming, abortions, child murder, infanticide, everything that the left stands for.
[01:02:16.277 --> 01:02:36.619]   And so they pretend to care about 20 children that they claim died at Sandy Hook, but they don't care about the 200 million children Imagine if Alex Jones wrote a book entitled Nobody Died From Abortion.
[01:02:39.340 --> 01:02:45.723]  Then I guess the parent of every abortion murdered child could file suit, correct?
[01:02:45.783 --> 01:02:49.885]  Except that in many cases those parents wanted to kill their own children.
[01:02:51.706 --> 01:02:55.828]  But Alex has not authored any such book and never would because he is opposed.
[01:02:56.606 --> 01:03:02.686]   to violence against children. And I encourage you to support InfoWars.com and the InfoWars platform
[01:03:02.686 --> 01:03:08.686]   and all the voices that it supports, all the different experts and people and guests and
[01:03:08.686 --> 01:03:14.285]   analysts that are there, just brilliant people like Robert Barnes, the attorney, and Paul Joseph
[01:03:14.285 --> 01:03:20.285]   Watson, and so many others. It's just amazing. And Gerald Cilenti as one of the hosts from time to
[01:03:20.285 --> 01:03:25.965]   time as well. Support their right to exist. Support their right to question the official narratives.
[01:03:26.926 --> 01:03:30.526]   And that's why I help out and fill in hosts from time to time.
[01:03:30.526 --> 01:03:33.526]  time.
[01:03:31.903 --> 01:03:36.608]  I know that Alex fights against violence against children every single day.
[01:03:37.869 --> 01:03:39.031]  And I see it behind the scenes.
[01:03:39.091 --> 01:03:39.972]  I see it in person.
[01:03:41.093 --> 01:03:47.300]  Alex is almost consumed by the idea of protecting children against the raging murderous Democrats.
[01:03:48.501 --> 01:03:49.162]  So I know the truth.
[01:03:50.253 --> 01:03:55.477]  The truth that no one else is allowed to know because the judges silence the truth.
[01:03:55.836 --> 01:03:58.317]  And that's why they want to silence Alex Jones.
[01:03:58.317 --> 01:04:12.317]  [intro]
[01:04:12.317 --> 01:04:16.715]  I've known this guy probably 20 years.
[01:04:16.789 --> 01:04:25.759]  They've had the most courage out there to publish books that nobody else will publish, and they've become one of the most successful publishing houses in North America, if not the world, at Skyhorse Publishing.
[01:04:25.859 --> 01:04:34.368]  And I just want to salute Tony Lyons because this guy is fearless, and I gotta say it, the credit goes to Tony Lyons and his researchers that we're going to mention here.
[01:04:34.568 --> 01:04:38.009]  It's not ghostwritten, it's my recordings, it's my words, it's my clips.
[01:04:38.069 --> 01:04:40.531]  I sent them, but he had lawyers involved, you name it.
[01:04:40.611 --> 01:04:41.571]  They took it next level.
[01:04:41.651 --> 01:04:43.912]  This is how they're doing it, and how to stop them.
[01:04:44.052 --> 01:04:45.913]  I am just, thank you so much, Tony.
[01:04:46.193 --> 01:04:53.916]  How the hell with your team, because you took my recordings, and 20 hours of recordings, and all the stuff I sent you, and all the meetings we had, and you did this.
[01:04:53.976 --> 01:04:54.596]  This is incredible.
[01:04:54.656 --> 01:04:58.278]  You know, this is the most controversial book coming out this year.
[01:04:58.438 --> 01:05:01.019]  There's no question, the most controversial book.
[01:05:01.339 --> 01:05:02.780]  They're going to try to shut it down.
[01:05:03.300 --> 01:05:05.041]  They don't want you to read this book.
[01:05:05.101 --> 01:05:10.463]  They're afraid of the revelations in this book, and they're going to censor it in every conceivable way.
[01:05:10.963 --> 01:05:19.207]  So, the thing to do now is to buy it right now, push it to the top of the list, so that everybody has to carry it.
[01:05:19.547 --> 01:05:32.172]  That they know that this book is there, that it's not going to go away, that you're not going to go away, that you're a patriot, that you're fighting for what's right, and that we don't deserve censorship in this country.
[01:05:32.672 --> 01:05:38.956]  We have fought and died for freedom in this country, and we need to fight to protect freedom in this country.
[01:05:39.276 --> 01:05:40.757]  And that's what your book is about.
[01:05:40.857 --> 01:05:43.178]  It's about combating the Great Reset.
[01:05:43.559 --> 01:05:45.460]  This is a book that people need to read.
[01:05:45.920 --> 01:05:50.703]  If they disagree with it, if people disagree with it, they should make an argument against it.
[01:05:50.843 --> 01:05:51.944]  They shouldn't censor it.
[01:05:52.244 --> 01:05:53.705]  They shouldn't de-platform it.
[01:05:54.005 --> 01:05:56.106]  They shouldn't write hit pieces against you.
[01:05:56.485 --> 01:06:02.565]   They should buy The Great Reset and The War for the World by Alex Jones and they should
[01:06:02.565 --> 01:06:07.404]   decide for themselves, people should decide for themselves what they believe and if they
[01:06:07.404 --> 01:06:10.645]  have better arguments, they should make those arguments.
[01:06:10.645 --> 01:06:15.844]   But this is an important book and I highly recommend it and you know, buying it is an
[01:06:15.844 --> 01:06:21.246]   act of rebellion because like I said, they're going to try to shut it down in every conceivable
[01:06:21.502 --> 01:06:28.887]  This is a book that's already got great blurbs by, you know, Tucker Carlson, Mike Adams, Dr. Mercola, lots of people.
[01:06:28.947 --> 01:06:30.668]  I mean, this is an important book.
[01:06:30.768 --> 01:06:39.194]  You know, it's a book that people have to read and think through, and they have to realize that it's not going to be covered in any mainstream newspaper.
[01:06:39.334 --> 01:06:42.476]  It might not be available in, you know, libraries.
[01:06:42.616 --> 01:06:44.757]  Yeah, Tucker Carlson gave it a great quote.
[01:06:44.818 --> 01:06:45.478]  I mean, it's awesome.
[01:06:45.558 --> 01:06:52.000]  Tucker Carlson, you know, said, uh, why are the most powerful people in the country trying to silence Alex Jones?
[01:06:52.201 --> 01:06:54.301]  Read this book and decide for yourself.
[01:06:54.481 --> 01:06:55.762]  So that's the thing.
[01:06:55.902 --> 01:06:56.642]  Read this book.
[01:06:56.842 --> 01:07:02.961]   Read The Great Reset and decide for yourself whether the things that you, Alex Jones, have
[01:07:02.961 --> 01:07:08.601]   described are really happening and whether we can all get together to fight them, to
[01:07:08.601 --> 01:07:09.642]  fight for freedom.
[01:07:09.642 --> 01:07:11.521]  So this is like a battle cry.
[01:07:11.521 --> 01:07:15.602]   This is a book that people need to read and they need to recognize that a lot of people
[01:07:15.602 --> 01:07:19.282]   are going to come out with hit pieces, with reasons not to read it.
[01:07:19.282 --> 01:07:22.041]  They're going to not address any of the claims in the book.
[01:07:22.374 --> 01:07:24.814]  They're just going to go after you personally, Alex.
[01:07:24.854 --> 01:07:26.014]  They might come after me.
[01:07:26.275 --> 01:07:38.817]  But, you know, the reason that we publish books and the reason that people should read books is to learn something new, is to get out of your own kind of footprints and look at things and really think them through for yourself.
[01:07:38.917 --> 01:07:42.798]  Tony, all I can say is congratulations and gosh, I'm glad I finally...
[01:07:42.858 --> 01:07:44.359]  I've had a lot of other book deals I've turned down.
[01:07:44.419 --> 01:07:49.101]  Thank God I went with you, because what you did, what we did together, is simply groundbreaking.
[01:07:49.201 --> 01:07:52.223]  And I believe if people get behind it, it'll go to number one.
[01:07:52.523 --> 01:07:53.864]  And culturally, that's so important.
