[00:00.000 --> 00:21.160]  The
[2:43:37.820 --> 2:43:43.580]  This is major. This is political. This could fund our war chest. Just go to amazon.com. Everybody
[2:43:43.580 --> 2:43:49.580]  and buy 10 copies. Send this blueprint to the Death Star and the New World Order because you
[2:43:49.580 --> 2:43:53.420]  read this, you know their whole plan how to stop them. Get the great reset in the world now. It's
[2:43:53.420 --> 2:44:00.780]  going to go to number one. What do you make of that? Seven months ago in December of 2021,
[2:44:00.780 --> 2:44:07.020]  we launched the first three coin founding member series, George Washington slaying the dragon.
[2:44:07.020 --> 2:44:11.420]  Then we launched the Tree of Liberty coin and finally the second amendment, come and take it,
[2:44:11.420 --> 2:44:20.860]  Molon Labe coin. There are only 75 points left in the three-point series exclusively right now
[2:44:20.860 --> 2:44:28.140]  at 1776point.com. And for the final 75 people become founding members for this big project
[2:44:28.140 --> 2:44:33.260]  we're launching in the near future. You'll also get a personal signed piece of art I made of the
[2:44:33.260 --> 2:44:38.860]  Sheepdog chasing the wolf in a personal message. It's your last chance to get all three coins
[2:44:38.860 --> 2:44:47.740]  at 1776point.com. This is history happening now. Info War Station support is changing the world
[2:44:47.740 --> 2:44:56.540]  and this is the final 75 three-point set exclusively available at 1776point.com.
[2:44:59.820 --> 2:45:04.140]  Sold out for more than a year and a half because of supply chain breakdowns.
[2:45:04.140 --> 2:45:12.300]  Our best-selling product Super Blue is finally back in stock the original available at infowarstore.com.
[2:45:12.300 --> 2:45:17.420]  It only came in three weeks ago and already half of our stock has sold out so thank you all for
[2:45:17.420 --> 2:45:23.740]  the support but Super Blue has a lot of fans and you can get it for 40% off by itself but when you
[2:45:23.740 --> 2:45:29.340]  get it in the trifecta with our activated charcoal toothpaste infused with essential oils so great
[2:45:29.340 --> 2:45:36.140]  for your mouth and gums you can get it for 50% off with super coral whitening toothpaste as well.
[2:45:36.140 --> 2:45:43.740]  So get the trifecta for 50% off together or 40% off individually at infowarstore.com. You'll have
[2:45:43.740 --> 2:45:48.380]  great health with your gums and your mouth and your teeth and you know you're funding the tip of
[2:45:48.380 --> 2:45:52.700]  the spear in the fight against the globalist. Super Blue being sold out for more than a year and a
[2:45:52.700 --> 2:46:02.380]  half. Finally back available at infowarstore.com. Sold out for seven months. Body's ultimate
[2:46:02.380 --> 2:46:08.700]  turmeric formula is back in stock. Turmeric's been known for thousands of years to do amazing things
[2:46:08.700 --> 2:46:14.780]  for your joints, your stamina, your immune system, your libido and look the average level of the
[2:46:14.780 --> 2:46:21.260]  shelves is five six seven percent pure cumanoid. We have the strongest brand on earth. Nobody else
[2:46:21.260 --> 2:46:29.100]  has had to do it. It's 95 percent cumanoid at infowarstore.com. Body's ultimate turmeric formula
[2:46:29.100 --> 2:46:37.180]  95 percent cumanoid. It is incredible and what's even more incredible is it funds the info warm.
[2:46:37.180 --> 2:46:43.420]  So the only way you fail is not taking action today and ordering Body's ultimate turmeric formula
[2:46:43.420 --> 2:46:50.300]  at infowarstore.com. It is simply amazing. Discover the power of your cumanoids at 95 percent
[2:46:50.300 --> 2:46:56.140]  at infowarstore.com today with Body's ultimate turmeric formula.
[2:46:58.780 --> 2:47:04.780]  Leading a frontal assault on the lies of the New World Order, it's Alex Jones.
[2:47:12.300 --> 2:47:16.140]  It's never going to get any better. Don't look for it. Be happy with what you got.
[2:47:16.140 --> 2:47:22.860]  Because the owners of this country don't want that. I'm talking about the real owners now.
[2:47:22.860 --> 2:47:28.140]  The real owners, the big wealthy business and just to control things and make all the important
[2:47:28.140 --> 2:47:32.860]  decisions. Forget the politicians. The politicians are put there to give you the idea that you have
[2:47:32.860 --> 2:47:42.780]  freedom of choice. You don't. You have no choice. You have owners. They own you. They own everything.
[2:47:42.780 --> 2:47:47.500]  They own all the important land. They own and control the corporations. They've long since bought
[2:47:47.500 --> 2:47:50.940]  and paid for the senate, the congress, the state houses and city halls. They got the judges in
[2:47:50.940 --> 2:47:55.340]  their back pockets and they own all the big media companies so they control just about all of the
[2:47:55.340 --> 2:48:02.620]  news and information you get to hear. They got you by the balls. They want obedient workers.
[2:48:02.620 --> 2:48:07.820]  Obedient workers. People who are just smart enough to run the machines and do the paperwork
[2:48:07.820 --> 2:48:12.780]  and just dumb enough to passively accept jobs with the lower pay, the longer hours to reduce
[2:48:12.780 --> 2:48:16.860]  benefits, the end of overtime and the vanishing pension that disappears the minute you go to
[2:48:16.860 --> 2:48:21.900]  collect it. And now they're coming for your social security money so they can give it to
[2:48:21.900 --> 2:48:28.940]  their criminal friends on Wall Street. It's a big club and you ain't in it. You said recently,
[2:48:28.940 --> 2:48:34.860]  quote, when you give, they do whatever the hell you want them to do. You better believe it. So
[2:48:34.860 --> 2:48:40.380]  what specifically did they do? If I ask them, if I need them, most of the people on this stage
[2:48:40.380 --> 2:48:46.860]  I've given to just so you understand. A lot of money. You and I are not in the big club. The
[2:48:46.860 --> 2:48:52.460]  owners of this country know the truth. It's called the American dream because you have to be asleep
[2:48:52.460 --> 2:48:58.540]  to believe it. But I'll tell you what they don't want. They don't want a population of citizens
[2:48:58.540 --> 2:49:02.940]  capable of critical thinking. They don't want well-informed, well-educated people capable
[2:49:02.940 --> 2:49:06.940]  of critical thinking. They're not interested in that. That doesn't help them. That's against
[2:49:06.940 --> 2:49:13.740]  their interest. That's right. From the front lines of the information war, it's Alex Jones.
[2:49:15.660 --> 2:49:20.140]  So that's where we are. And I mean, I'm going to tell you a point blank. I'm not bragging. It's
[2:49:20.140 --> 2:49:27.740]  just true. I literally believe in humanity. I love you whether you're brown or black or white or pink.
[2:49:27.740 --> 2:49:33.420]  I love you whether you're a man or a woman. I just believe in our people. And that's why the
[2:49:33.420 --> 2:49:39.820]  enemies of humanity hate me so much is because I'm not with them. I don't want to join their
[2:49:39.820 --> 2:49:46.220]  parasitic operation, but I'll tell you right now. I can't take these people on without you.
[2:49:47.100 --> 2:49:52.060]  I am your champion. And haven't we proven it? And I'll just be point blank with you.
[2:49:52.060 --> 2:49:59.340]  Point blank with you. I need your support. I need your psychic energy. I need your prayer.
[2:50:00.540 --> 2:50:06.700]  I need your word of mouth and I need your money. I have put myself right in the crucible. And by
[2:50:06.700 --> 2:50:10.860]  the way, it's been a blessing and I'm thankful to do it. I'm not a victim. I ask for this. I'm so
[2:50:10.860 --> 2:50:19.100]  happy, but I want to win. And you've been doing it. And I salute you, but just go to infowarstore.com.
[2:50:19.100 --> 2:50:23.180]  Get DNA force, get supermodel vitality, get body's ultimate tumor formula, get vitamin
[2:50:23.180 --> 2:50:29.340]  refusion for itself. Get a copy of the Great Reset. I mean, we could probably finance a whole
[2:50:29.340 --> 2:50:34.460]  operation on signed books, except we're up to 10,000 signed books. We're going to the black
[2:50:34.460 --> 2:50:38.540]  right now, but I can't say I'm going to sign these when I'm not. I got to stop soon.
[2:50:40.540 --> 2:50:45.500]  So it's the tale of two cities, folks. It's the best of times. It's the worst of times.
[2:50:45.500 --> 2:50:51.500]  But I've literally rolled up my sleeves to fight these people. And I believe in you.
[2:50:52.860 --> 2:50:58.300]  And I just need you to energize us as your champions in this fight. Because this is some
[2:50:58.300 --> 2:51:02.220]  baseball game that doesn't matter. Football game that doesn't matter. I'm not bashing. We love
[2:51:02.220 --> 2:51:06.780]  football or baseball or basketball. Boy, I love it too. Well, if any good game, but those games
[2:51:06.780 --> 2:51:13.100]  don't matter. This is the real fight. You'll go spend hundreds of dollars on a UFC ticket or
[2:51:13.100 --> 2:51:18.700]  hundreds of dollars on an NBA ticket. And all I'm saying is, okay, great, but you better double down
[2:51:18.700 --> 2:51:25.340]  here because, man, I'm swinging for the fences. And I wish I knew how dire the situation was
[2:51:25.340 --> 2:51:32.460]  the last few years. I knew it was bad, but I got lackadaisical. I didn't focus on things. I
[2:51:32.460 --> 2:51:37.180]  didn't focus on bringing in money. We almost went bankrupt. I mean, we were in bankruptcy, but
[2:51:37.180 --> 2:51:41.980]  if we hadn't gotten that $8 million donation in Bitcoin, by the time we cashed out a little bit
[2:51:41.980 --> 2:51:45.900]  less than $8 million, when we came in, it was like $9 million, but I waited to see if it go up and
[2:51:45.900 --> 2:51:53.100]  went down. Whoever that person is saved us because I didn't know we were, we weren't $3 million behind.
[2:51:55.260 --> 2:52:05.980]  We were $6 million behind. We were insolvent. My accountant told me right after we paid off
[2:52:05.980 --> 2:52:14.700]  the debts of $6 million, and we bought $2 million a product. That's now coming in. But if we were
[2:52:14.700 --> 2:52:19.260]  good stewards of that, we can continue to be on air. You talk about God working in mysterious ways.
[2:52:19.260 --> 2:52:26.540]  I mean, if you don't know there's a God, who is this unknown donor that literally knew my finance
[2:52:26.540 --> 2:52:32.460]  is better than me and gave us exactly the amount that if we played the cards exactly right?
[2:52:32.460 --> 2:52:42.140]  But that's how God works. I was sitting there with $5 million four years ago as our emergency
[2:52:42.140 --> 2:52:47.420]  backup money for an operation like this. That's nothing. And I'm sitting there with it, sitting
[2:52:47.420 --> 2:52:52.620]  in a Mech account, and I go, what do I do? And literally God goes, get a real estate agent,
[2:52:53.340 --> 2:52:57.340]  buy an elite part of Austin, real estate's going to go up a few years, sell it. I sold right at
[2:52:57.340 --> 2:53:04.220]  the top of the market. And for the time before that Bitcoin money came in, it was the money of that
[2:53:04.220 --> 2:53:11.420]  house sale. Put back directly into this operation. The house doubled in value in three years.
[2:53:12.620 --> 2:53:17.500]  Big, beautiful, fancy modern house. I couldn't stand it. My wife loved it. She got pissed when
[2:53:17.500 --> 2:53:23.980]  I sold it. But the point is, is that that kept us on air. That was God working through me with
[2:53:23.980 --> 2:53:27.660]  a good decision. And then that Bitcoin donation. Now the products are coming back in and you're
[2:53:27.660 --> 2:53:32.140]  funding us and we're still here and they can't stand it. They have big show trials, thousands of
[2:53:32.140 --> 2:53:36.380]  articles, hundreds of TV programs. That's conservatively thousands of TV programs, hundreds
[2:53:36.380 --> 2:53:42.300]  of thousands of articles. And now you've seen it like they're going to invade a country lying about
[2:53:42.300 --> 2:53:47.340]  us just to tame a jury to try to win a lawsuit to shut us down. They're not going to shut anything
[2:53:47.340 --> 2:53:54.300]  down. I can walk across the street and fire up a podcast that reaches the same amount of people today.
[2:53:55.900 --> 2:54:00.860]  But you won't have the Derrimick Greens and the Greg Reese's and all these incredible
[2:54:00.860 --> 2:54:06.700]  Adon Salazar's and the Kit Daniels and everybody else that writes the articles and reports and
[2:54:06.700 --> 2:54:13.260]  does all this other amazing stuff. We don't want them to shut us down or slow us down any level.
[2:54:13.260 --> 2:54:18.460]  And you can end their power over us right now. You can shut their asses down by financially
[2:54:18.460 --> 2:54:23.900]  supporting us at infowarstore.com. And again, I want to explain there's 20 plus types of bankruptcies
[2:54:23.900 --> 2:54:28.140]  in America and listeners hear this and family calls me and says too bad you're shutting down.
[2:54:28.140 --> 2:54:32.540]  And I explain to them, I go, listen, and always I do this again. It's because listeners still don't
[2:54:32.540 --> 2:54:40.140]  know what I want you to know. We're in chapter five bankruptcy, which is emergency reorganization
[2:54:40.140 --> 2:54:44.380]  reorganization for a business. And it's a business that funds this operation.
[2:54:45.820 --> 2:54:51.580]  And then under federal law, their goal to shut us down with these judgments won't work because
[2:54:51.580 --> 2:54:56.380]  the federal court will look at the actual money we have and the real numbers not the made up
[2:54:56.380 --> 2:55:01.020]  hundreds of millions they fraud frauds we say we have. And then whatever we actually have extra
[2:55:01.020 --> 2:55:07.260]  they get. But all the crews stays in place and all the operations stay in place. Just Alex Jones
[2:55:07.260 --> 2:55:13.660]  doesn't get money, which is fine with me. I didn't get into this for money. Money is nice, but I
[2:55:13.660 --> 2:55:22.300]  don't give a damn money on a scale of 100s like a two fighting tyranny is 100%. It's what I live for.
[2:55:23.660 --> 2:55:25.580]  So all I asked is you keep us in the fight
[2:55:27.980 --> 2:55:34.860]  and understand that I'm not going to be stopped. And we got a lot of other irons of the fires
[2:55:34.860 --> 2:55:40.620]  and a lot of big cavalry coming to the aid. And if you think you've seen something from M4 Wars now.
[2:55:44.540 --> 2:55:52.300]  I am so fired up right now. I am I am next level. And the Holy Spirit is so strong with me right
[2:55:52.300 --> 2:55:56.300]  now. The force is so strong here right now. It's insane. And it's all your prayers that are doing
[2:55:56.300 --> 2:56:02.620]  it. And so I want to thank you. But just commit like you've done in the past and get a t shirt
[2:56:02.620 --> 2:56:09.420]  at info wars.com, get DNA force, get bodies, get our great immune support, get ultra 12, get X2,
[2:56:09.420 --> 2:56:14.540]  get super metal vitality finally back in stock and know that you are literally in an arm wrestling
[2:56:14.540 --> 2:56:23.740]  contest with Satan. And all I am is the arm. Info Wars is the arm. I got a strong arm and a strong
[2:56:23.740 --> 2:56:30.140]  will, but the power to hold it in position is you. So when I'm struggling, you're struggling when I'm
[2:56:30.140 --> 2:56:34.700]  in combat with these people and they're doing everything they can. It's much easier to just
[2:56:34.700 --> 2:56:38.860]  stop sitting here to still make with them. And for you to just to get behind us, pray tonight
[2:56:38.860 --> 2:56:43.820]  for us, pray tomorrow for us, spread the word about us by the products. And I'm telling you,
[2:56:44.540 --> 2:56:50.540]  we're going to slam their hand down. We're going to beat their ass. I smell nothing but victory.
[2:56:53.180 --> 2:57:00.060]  I'm not a victory. But the spirit I got right here is victory. And I have never felt better
[2:57:00.060 --> 2:57:06.940]  I have never felt stronger because of you. Because God works through souls and you've done it and
[2:57:06.940 --> 2:57:11.820]  you've you've you've done incredible things. And we're going to do this together. Think about it.
[2:57:11.820 --> 2:57:16.060]  We're the number one enemy. We're who the enemy hates more than anybody. Why is that? Because I'm
[2:57:16.060 --> 2:57:23.980]  real and you're real. And together we create a energy loop, a synergy and an amplifying network
[2:57:23.980 --> 2:57:28.860]  of goodness. Just like they wanted to shut down the churches during lockdown. Because there were
[2:57:28.860 --> 2:57:36.060]  good people coming together and we're we're doing it now together. So go to infowarstore.com
[2:57:36.060 --> 2:57:40.460]  and get great products. Sign up for all of us. You get 10% off. But whatever you do,
[2:57:40.460 --> 2:57:59.260]  spread the word about the broadcast. I got some final news to hit. The cavalry for your immune system, the cavalry for your health, and the cavalry to keep info wars on the air with funding has now arrived a 360 win.
[2:57:59.980 --> 2:58:08.220]  Almost sold out for a year. DNA Force Plus with the PQQ and the CoQ10 and all the patented documented
[2:58:08.220 --> 2:58:15.980]  super ingredients to completely turbocharge your immune system and your body is finally back in stock.
[2:58:15.980 --> 2:58:28.940]  And despite the fact it's going to sell out quick, I want those of you that haven't experienced it to get it. And I want long term supporters to experience it as well. So it is 50% off out of the gates for a limited time.
[2:58:28.940 --> 2:58:46.460]  DNA Force Plus finally back in stock at infowarstore.com for 50% off. Ladies and gentlemen, this is a symbiotic relationship. Supporting info wars defeats the globalist. And this product does amazing things for your body. Take action now.
[2:58:46.460 --> 2:59:04.140]  Alex Jones expanded his broadcast by selling a line of products focused on healing from the toxic world of a corrupt system, which has allowed info wars to remain a free public broadcast to combat the dangerous lies of the mainstream media.
[2:59:04.140 --> 2:59:26.380]  Alex Jones is patient zero for alternative facts. Do you understand what I have said? Yes, I believe what I said was true. Yes, you believe everything you say is true, but it isn't. Your beliefs do not make something true. That is what we're doing here.
[2:59:26.380 --> 2:59:45.340]  There's going to be a large set of planets who are going to be dividing up the corpse of info wars in the bankruptcy estate. The info wars audience has mobilized and awakened the world to the threat that is globalism. And with your continued support, we will keep going. Join us now and support the info war.
[2:59:45.340 --> 2:59:54.940]  If you are receiving this transmission, you are the resistance.
[3:00:35.100 --> 3:00:45.100]  So all those doubting my NFT, you're looking at the guy. That's the reason that college athletes and high school athletes are getting paid today.
[3:00:45.100 --> 3:01:03.500]  Mr. Influencer, the influencers. Secondly, Jimmy Kimmel viral this. I fight to eradicate childhood malnutrition from the planet. And until they released the flight logs, you, the mainstream media, Hollywood, for all pedophiles to me, eat.
[3:01:03.500 --> 3:01:23.500]  Everybody gets us a rebellion against the pedophiles. Stephen Colbert flew on the pedophile flights. The head of Atlantic Monthly, all of.
[3:01:23.500 --> 3:01:33.500]  Everybody knows who you are, parasites. We got your number. So keep pushing us around. Keep bullying us. Keep playing your games.
[3:01:33.500 --> 3:01:57.500]  You have that little promo from the court hearing where they say, are you claiming the government's running kids? And I say, you mean like Bill Clinton, Jeffrey Epstein or Jeffrey Epstein and Bill Clinton. They cannot stand against us when we start speaking out, whether you're a UFC champ or a school teacher, whether you're an auto mechanic or a police officer.
[3:01:57.500 --> 3:02:09.500]  Stop submitting. Stop being bullied. I go out in public. I'll shake 20 hands before somebody says, F. U. Alex Jones, I hate you. And I'll be sitting there eating the dinner when they come over and yell at me at my dinner.
[3:02:09.500 --> 3:02:33.500]  You can't believe you're out in public. Aren't you ashamed? I go, not on a shame scum like you that like me. This food is so much better now because I am done rolling over. I am done bowing to the scum. They're trash who have nothing that bully us and we continue to submit to them.
[3:02:33.500 --> 3:02:49.500]  At a certain point, we got to stop kneeling. At a certain point, we got to stop bowing. At a certain point, we've got to stop submitting. We got to come up for air and say, I'm done with the new world order.
[3:02:49.500 --> 3:03:05.500]  You have the clip. Here it is. One of the things you've been talking about on your show is your allegation that government officials are aiding in pedophilia, child trafficking and the grooming of children.
[3:03:05.500 --> 3:03:21.500]  What do you mean, like, whatever Epstein did with the cleanse? This is not 15 million views. Bigger than your host, y'all. Bye-bye.
[3:03:21.500 --> 3:03:35.500]  Your allegation that government officials are aiding in pedophilia, child trafficking and the grooming of children.
[3:03:35.500 --> 3:03:52.500]  What do you mean, like, what Jeffrey Epstein did with the cleanse? They're failing. They're falling. They don't know what to do. They spent years rigging these court cases.
[3:03:52.500 --> 3:04:05.500]  They spent tens of thousands, conservatively, of articles, thousands of TV shows trying to taint a jury, rig jury questions, all of it, all to try to think some made-up verdict of 40-something million dollars.
[3:04:05.500 --> 3:04:18.500]  We don't have two million dollars. It's going to beat us. It's a joke. We're winning. They're losing. They're the little men behind the curtain.
[3:04:18.500 --> 3:04:28.500]  Gerald Salente, the trans forecast, one of my good friends, has always loaded for bear. He's about to take over, and then in one hour, Owen Schreuer in the war room.
[3:04:28.500 --> 3:04:37.500]  Remember when you asked, why didn't people battle tyranny? Why didn't people stand up? We are. You are. By listening and viewing, I cannot thank you enough.
[3:04:37.500 --> 3:04:45.500]  Your power of word of mouth is what the enemies of freedom fear. So share the word about Gerald Salente. Tweet Gerald Salente's live right now.
[3:04:45.500 --> 3:04:57.500]  Send him to the band.video link or the infowars.com for his live show link and get your final chance to get signed copies of the great reset at infowarsstore.com.
[3:05:27.500 --> 3:05:37.500]  It's been sold out for eight months or more. It's finally back in stock at infowarsstore.com for 25% off super male vitality.
[3:05:37.500 --> 3:05:47.500]  And it goes great with X2, which is also 25% off. But if you get both these products together, they're 40% off in a combo at infowarsstore.com.
[3:05:47.500 --> 3:06:09.500]  So X2 and super male vitality, 40% off together or 25% off individually at infowarsstore.com. It's amazing. Try it today.
[3:06:09.500 --> 3:06:22.500]  The answer to 1984 is 1776. You're listening to the Alex Jones Show with Gerald Salente.
[3:06:22.500 --> 3:06:31.500]  Hey, great being on the Alex Jones Show. Thank you so much and thank everyone and the staff for all that you do.
[3:06:31.500 --> 3:06:41.500]  And we're in critical times right now. The markets are going way down. We'll talk about that in a bit. But Alex had mentioned Bill Clinton.
[3:06:41.500 --> 3:06:52.500]  This is a t-shirt. You can see that. This is a t-shirt that I did back when he was running. He wears slick willy.
[3:06:52.500 --> 3:07:06.500]  Yep. Here he is. Slick willy. Here is another one we did. This is when he became president.
[3:07:06.500 --> 3:07:17.500]  That's it. A mobster gangster murderous little lowlife piece of scum garbage crap.
[3:07:17.500 --> 3:07:29.500]  Yep. One after another. One after another. These lowlives are ruining our lives.
[3:07:29.500 --> 3:07:35.500]  It's a crime syndicate that morons and imbeciles call a government.
[3:07:35.500 --> 3:07:47.500]  This is the scum boy that gave us naff that had sent our jobs to Mexico for cheap labor.
[3:07:47.500 --> 3:07:55.500]  This is the scum boy that allowed the drug dealers to run their ads on TV.
[3:07:55.500 --> 3:08:01.500]  Oh, a big farmer. I forgot. Oh, I got to be proper. Big farmer. And that's the other thing.
[3:08:01.500 --> 3:08:11.500]  Oh, you know, Mr. Solanti, we'd like you a lot more if you'd lower your voice and stop using those curse words and vulgar words.
[3:08:11.500 --> 3:08:28.500]  Get to sit in your head, little boys and girls. When you're in a fight, you don't say, oh, please put that knife or gun away or that stick that you're holding and don't hit me.
[3:08:28.500 --> 3:08:38.500]  You fight. And we're in the fight for our lives. Let me tell you what vulgarity is.
[3:08:38.500 --> 3:08:57.500]  Vulgarity is the crap that these little boys and girls, prostitutes, media whores, little janky kappa, Danny Lemon, one little clown after another with arrogant attitudes.
[3:08:57.500 --> 3:09:15.500]  And they write articles and spew out the crap. The United States is sending $785 million in military aid to Ukraine.
[3:09:15.500 --> 3:09:30.500]  That is vulgarity. Military aid? Why, you little boys and girls? That is vulgarity.
[3:09:30.500 --> 3:09:48.500]  It is in aid. It is murder, morons. Murderous weapons to keep killing people and to keep bloodying the killing fields. Jerks.
[3:09:48.500 --> 3:10:00.500]  Oh, calm down, Selenity. If you would only say it the way they say it, we would swallow their garbage and we hate you because you won't swallow it.
[3:10:00.500 --> 3:10:10.500]  Same reason they don't like Alex Jones. Why, how dare you not swallow the crap that I love to swallow?
[3:10:10.500 --> 3:10:21.500]  Get this in your head, everybody. I'm an American. Proud to be an American.
[3:10:21.500 --> 3:10:32.500]  Yep. I live by the founding fathers, no foreign entanglements. I've read to you time in and time out.
[3:10:32.500 --> 3:10:42.500]  All of those little reports that we have here from George Washington telling the American people not to get involved in foreign entanglements.
[3:10:42.500 --> 3:10:55.500]  It's none of our business. Word after word. If you love a nation, you hate a nation, you become a slave to them.
[3:10:55.500 --> 3:11:06.500]  Military aid. What does Russian Ukraine have to do with my, you know, saving me as an American has nothing to do with me.
[3:11:06.500 --> 3:11:16.500]  This is against everything going on. So here's the deal. And here's your cover of this week's Trends Journal. It's going out tomorrow.
[3:11:16.500 --> 3:11:29.500]  Support war. Support Satan. That's to cover your magazine.
[3:11:29.500 --> 3:11:51.500]  If you support war, you support Satan. The God that you believe in. Here we go. Support war. Support Satan.
[3:11:51.500 --> 3:12:07.500]  What God supports war. This is satanic. God doesn't support war. Only Satan does.
[3:12:07.500 --> 3:12:19.500]  And that's who's running the show. We have satanic people. How many times was Clinton on that plane with that pedophile guy?
[3:12:19.500 --> 3:12:27.500]  Oh, did he hung himself? Epstein? Oh, yeah, sure he did. Yeah.
[3:12:27.500 --> 3:12:40.500]  And Mary had a little lamb. Yeah. She was white as snow and everywhere that Mary went, the lamb was sure to go.
[3:12:40.500 --> 3:12:50.500]  Why do you think they pay a Clinton as I was saying before three or $400,000 to give a one hour talk? He killed NAFTA.
[3:12:50.500 --> 3:12:59.500]  Let the drug dealers put their ads on TV. Get away with the Glass-Steagall accident. Banks to gangsters can become bigger.
[3:12:59.500 --> 3:13:17.500]  You like the Yugoslav war? No, I know. You like the 500,000 children he killed in Iraq by putting sanctions on him. Every time he got down, caught with his pants down, his bombs away over Baghdad.
[3:13:17.500 --> 3:13:23.500]  Bill Clinton. What do you think they pay him this kind of money for?
[3:13:23.500 --> 3:13:30.500]  You get your BS for free all day long, that arrogant little boy.
[3:13:30.500 --> 3:13:38.500]  We are in the fight for our lives and they're going to do everything they can to silence us.
[3:13:38.500 --> 3:13:49.500]  They did that hit piece on Dr. Joseph McCullough in the toilet paper record in the New York Times where McCullough answered them.
[3:13:49.500 --> 3:13:57.500]  You can't come close to that man. Well, he didn't believe in the Operation Warp Speed Gene Therapy Vax.
[3:13:57.500 --> 3:14:10.500]  He has the videos up there of Biden and Fauci in one after another saying how if you got the Vax, you'd be okay.
[3:14:10.500 --> 3:14:15.500]  It wouldn't hurt you. Did it help you?
[3:14:15.500 --> 3:14:20.500]  The only people I know that got vaccinated that got the virus?
[3:14:20.500 --> 3:14:26.500]  Oh, including that clown Jimmy Kimmel that they were talking about. Yeah, that arrogant little comedian.
[3:14:26.500 --> 3:14:37.500]  All these little comedians telling you to take a vaccination. All these actors, comics, murderers.
[3:14:37.500 --> 3:14:46.500]  And boy, they get angry at you when you won't swallow their crap. How dare you not swallow my crap.
[3:14:46.500 --> 3:14:55.500]  I'm not an American. I bow down to dictators and little boys and girls.
[3:14:55.500 --> 3:15:06.500]  I like having news. I like Andy Cuomo. Give me witness with me. How about the wine?
[3:15:06.500 --> 3:15:15.500]  You may as your governor's sellouts. You're not Americans.
[3:15:15.500 --> 3:15:25.500]  The founding fathers would be disgusted with you. Matter of fact, you'd bow down to the Brits.
[3:15:25.500 --> 3:15:34.500]  And even suck up to a guy like Boris Johnson. Hey, where's that clown these days?
[3:15:34.500 --> 3:15:41.500]  It's a freak show. It's a freak show. And you got to do something to stop it.
[3:15:41.500 --> 3:15:48.500]  So support info wars. Do everything you can. We are in the times of our lives.
[3:15:48.500 --> 3:15:52.500]  We come back. We're going to talk about the economy, where it's going and what's next.
[3:15:52.500 --> 3:15:57.500]  We're into rough, rough time. Stay tuned.
[3:15:57.500 --> 3:16:05.500]  We brought the game-changing product, previously only available to major oil companies around the world.
[3:16:05.500 --> 3:16:11.500]  For septic tanks, for port-a-potties, for RVs, for your drains, your boats, it goes on and on.
[3:16:11.500 --> 3:16:14.500]  It'll eat the oil off of your driveway if you just add water.
[3:16:14.500 --> 3:16:21.500]  But it's been so successful now, we're selling it to major RV parks, pig farms, you name it.
[3:16:21.500 --> 3:16:30.500]  Because this stuff will eat anything that is organic. And it's exclusively available at thebiopros.com
[3:16:30.500 --> 3:16:36.500]  and now infowars.com. We sold out of this for almost a year, but we made a major purchase.
[3:16:36.500 --> 3:16:41.500]  And it is now in stock for whatever your need is at infowars.com.
[3:16:41.500 --> 3:16:47.500]  You'll also find instructional videos and more information at infowars.com or thebiopros.com.
[3:16:47.500 --> 3:16:54.500]  Made America, powered by God's great creation. It is amazing and it funds the info war.
[3:17:20.500 --> 3:17:25.500]  Nobody wakes up in the morning and thinks, I'm going to give that person over there a better life.
[3:17:25.500 --> 3:17:31.500]  I'm going to wake up today, you know what, I'm going to spend my entire day trying to make that guy over there healthier, happier and richer.
[3:17:31.500 --> 3:17:33.500]  I'm going to make sure he gets a Ferrari and a girlfriend.
[3:17:33.500 --> 3:17:37.500]  I don't think that happens very often. It's never happened to me. I've never had anyone knock on my door and said,
[3:17:37.500 --> 3:17:40.500]  Tate, you're such a good guy. How can I improve your life in every single way?
[3:17:40.500 --> 3:17:43.500]  There's only one person who woke up and thought that, and that was me.
[3:17:43.500 --> 3:17:47.500]  I woke up and thought, you know what, okay, I want to take control of my life. I want to take control of my health.
[3:17:47.500 --> 3:17:51.500]  And that's why you need to go to infowars.com, take control of your health right now and support the resistance.
[3:17:51.500 --> 3:17:54.500]  Don't buy into the group, think, don't drink the Kool-Aid, drink the turbo force.
[3:17:54.500 --> 3:18:18.500]  Kool-Aid's bad and the turbo force is good.
[3:18:18.500 --> 3:18:28.500]  The Kool-Aid is good.
[3:18:28.500 --> 3:18:38.500]  The Kool-Aid is good.
[3:18:38.500 --> 3:18:56.500]  The Kool-Aid is good.
[3:18:56.500 --> 3:19:16.500]  The Kool-Aid is good.
[3:19:16.500 --> 3:19:26.500]  The Kool-Aid is good.
[3:19:26.500 --> 3:19:36.500]  The Kool-Aid is good.
[3:19:36.500 --> 3:19:56.500]  The Kool-Aid is good.
[3:19:56.500 --> 3:20:06.500]  The Kool-Aid is good.
[3:20:06.500 --> 3:20:16.500]  The Kool-Aid is good.
[3:20:16.500 --> 3:20:26.500]  The Kool-Aid is good.
[3:20:26.500 --> 3:20:36.500]  The Kool-Aid is good.
[3:20:36.500 --> 3:20:46.500]  The Kool-Aid is good.
[3:20:46.500 --> 3:21:14.500]  The Kool-Aid is good.
[3:21:14.500 --> 3:21:24.500]  The Kool-Aid is good.
[3:21:24.500 --> 3:21:50.500]  The Kool-Aid is good.
[3:21:50.500 --> 3:22:16.500]  The Kool-Aid is good.
