[00:00:00.009 --> 00:00:01.718]  Alex Jones Broadcasting Network.
[02:22:11.786 --> 02:22:15.328]  Are you a pioneer with the need to homestead your self-reliant entrepreneur spirit?
[02:22:15.589 --> 02:22:18.471]  If so, RF Bunker has a franchise opportunity for you.
[02:22:18.851 --> 02:22:22.915]  RF Bunker is the fastest growing emergency and survival retail store in the United States.
[02:22:23.195 --> 02:22:30.841]  RF Bunker franchise opportunities are leading the way for business-minded heroes seeking adventure in owning and operating their own emergency supply and survival store.
[02:22:31.041 --> 02:22:35.245]  Visit rfbunker.com or call 866-623-2932.
[02:22:35.525 --> 02:22:39.228]  This offer is not being directed to any resident of the register required states.
[02:22:39.622 --> 02:22:40.642]  Hi, this is Ted Anderson.
[02:22:40.742 --> 02:22:45.043]  Have you ever wondered why banks, stockbrokers, investment advisors won't talk about gold IRAs?
[02:22:45.223 --> 02:22:50.844]  They've been available since 1986, yet the financial industry won't recognize the value of gold for your retirement.
[02:22:50.924 --> 02:22:53.025]  Gold has outperformed paper investments yet.
[02:22:53.105 --> 02:22:54.265]  No word about IRAs.
[02:22:54.505 --> 02:22:57.066]  If you would like to have gold for your retirement, call 800-686-2237.
[02:22:57.186 --> 02:23:01.987]  Don't get left behind by rising inflation and low returns.
[02:23:02.147 --> 02:23:02.367]  Call 800-686-2237.
[02:23:02.387 --> 02:23:03.747]  Secure your future and call 1-800-686-2237.
[02:23:09.269 --> 02:23:11.711]  An e-cig revolution is sweeping across the country.
[02:23:12.031 --> 02:23:13.572]  But is yours American made?
[02:23:13.972 --> 02:23:15.974]  Vapriate e-liquid by Le Cig is.
[02:23:16.434 --> 02:23:20.097]  Manufactured in Arkansas with 100% USA sourced ingredients.
[02:23:20.417 --> 02:23:23.359]  And when you buy American, you support local jobs.
[02:23:23.719 --> 02:23:27.242]  Vapriate e-liquid by Le Cig is top quality at an affordable price.
[02:23:27.522 --> 02:23:30.384]  The very principle that once drove the American economy.
[02:23:30.744 --> 02:23:33.366]  Get great taste with no ash, tar or smoke.
[02:23:33.666 --> 02:23:37.709]  You'll be wondering why you didn't make the change to Vapriate e-liquid by Le Cig a long time ago.
[02:23:38.149 --> 02:23:46.636]  LASIG.com has everything you need for beginners to the advanced vaping enthusiast with a wide variety of hardware and also imported e-liquid flavors as well.
[02:23:47.016 --> 02:23:55.063]  Plus, LASIG smokes the competition with fast, free same-day shipping, real people customer service, and a 30-day satisfaction guarantee.
[02:23:55.483 --> 02:23:56.504]  Support our country.
[02:23:56.784 --> 02:23:59.225]  John McAfee is really amazing in person.
[02:24:19.449 --> 02:24:23.230]  And you saw the media hype and the demonization of it when it was out in Belize.
[02:24:24.130 --> 02:24:34.512]  But we need to do a part two, maybe for the Nightly News with you, where we go back and show how all the stuff you talked about with us earlier this year, or I guess last year, all of it later turned out to come out.
[02:24:34.552 --> 02:24:36.772]  It was like a James Bond movie or something.
[02:24:36.792 --> 02:24:40.333]  So we'll have an update in the next segment with Mr. McAfee with us.
[02:24:40.393 --> 02:24:42.513]  Again, I'm Alex Jones, if you just tuned in.
[02:24:42.973 --> 02:24:47.614]  But continuing with healthcare.gov, I mean, I understand as a top programmer,
[02:24:48.234 --> 02:24:54.080]  You know, reportedly genius level by the media and all the stuff you've invented over the years, that you look at this and you say, it could be fixed.
[02:24:54.721 --> 02:25:02.790]  My issue is, I've talked to other programmers that are very smart as well, they say there's no way government didn't know this was a piece of crap and wasn't going to work.
[02:25:03.130 --> 02:25:04.452]  What do you think's really going on here?
[02:25:05.094 --> 02:25:06.355]  Well, I mean, obviously.
[02:25:06.375 --> 02:25:11.560]  I mean, any sane person is going to test what they have developed at least one time.
[02:25:11.900 --> 02:25:13.902]  And usually you test it for many, many months.
[02:25:14.322 --> 02:25:19.547]  And if the government has any interest in this program, then they had to have people monitoring the development.
[02:25:19.727 --> 02:25:21.088]  So of course they knew it wasn't going to work.
[02:25:21.468 --> 02:25:23.150]  Or they didn't bother to test it at all.
[02:25:23.590 --> 02:25:26.333]  This is the bizarre truth of the issue.
[02:25:26.773 --> 02:25:28.134]  So, I don't know what's going on.
[02:25:28.215 --> 02:25:35.802]  I do know that what happened is unthinkable if it were being managed by a true technological manager.
[02:25:36.342 --> 02:25:37.504]  They would not let this happen.
[02:25:37.724 --> 02:25:46.853]  You build the program, you design it, you go through an alpha test period for a few months, which is, you know, you have a few people logging in, then a beta test where you simulate
[02:25:47.473 --> 02:25:51.236]  Massive amounts of input, and then you fix the problems and you roll it out.
[02:25:51.516 --> 02:25:52.957]  Clearly they didn't go through any of that.
[02:25:53.497 --> 02:25:57.320]  This is not the normal way of developing software.
[02:25:57.780 --> 02:25:59.942]  I don't know what it is, but I've never seen it before.
[02:26:02.304 --> 02:26:14.271]  I keep going back over this because it's just the whole thing is so, not Orwellian, more Twilight Zone because Obama's up there saying it's a great deal and exceeding expectations and just bizarreness.
[02:26:14.291 --> 02:26:20.195]  It'd be like if my wife came home and I was in bed with seven women and I got up and said, honey, I've never cheated on you, baby.
[02:26:20.215 --> 02:26:22.757]  I mean, it's just the level of BS.
[02:26:25.505 --> 02:26:28.249]  Well, you know, by the way, that is the standard approach.
[02:26:28.289 --> 02:26:30.853]  I mean, if your wife does catch you in bed with a woman, you deny it.
[02:26:31.894 --> 02:26:32.675]  Never ever admit.
[02:26:32.835 --> 02:26:36.500]  So I guess it is, like Bill Clinton said, deny, deny, deny.
[02:26:36.861 --> 02:26:40.927]  So I guess it is literally, what's the term they use for that in the Pentagon?
[02:26:41.187 --> 02:26:41.848]  Gaslighting.
[02:26:42.199 --> 02:26:42.519]  That's it.
[02:26:43.079 --> 02:26:43.439]  That's it.
[02:26:43.820 --> 02:26:46.181]  So, you know, I really don't have a clue.
[02:26:46.241 --> 02:26:47.501]  I am not politically connected.
[02:26:47.741 --> 02:26:55.024]  I can tell you everything you need to know about computers, software, networking, security, but I don't have a clue.
[02:26:55.044 --> 02:26:57.525]  I think that something's wrong and it's not going the way it should.
[02:26:57.825 --> 02:27:01.346]  What do you think about the whole NSA thing being exposed?
[02:27:01.366 --> 02:27:06.088]  We know that's been going on for a long time, but why now is it getting exposed and where do you think it's going?
[02:27:06.368 --> 02:27:11.070]  Well, it's getting exposed because someone, Edward Snowden, said something and showed us.
[02:27:11.770 --> 02:27:14.312]  Now he's hiding out in Russia now, unfortunately Russia.
[02:27:15.372 --> 02:27:17.393]  However, why are we worrying about the NSA?
[02:27:17.453 --> 02:27:21.715]  It's every single covert agency of the government, and there are 15 or 20 of those agencies.
[02:27:22.095 --> 02:27:27.357]  And you know for a fact that if one agency is spying on us, that they're all spying on us.
[02:27:27.658 --> 02:27:28.318]  This is a fact.
[02:27:28.658 --> 02:27:35.025]  And they all share information, so the CIA, the FBI, Army Intelligence, they are all watching us.
[02:27:35.286 --> 02:27:36.827]  I know this, I've known this for years.
[02:27:37.208 --> 02:27:39.630]  If I say something, people go, oh, you're paranoid, you're crazy.
[02:27:39.951 --> 02:27:44.536]  And it takes someone like Snowden to pop up and show us, and we go, oh my God, the NSA is spying on us.
[02:27:45.037 --> 02:27:45.577]  Well, duh!
[02:27:45.978 --> 02:27:46.598]  Of course they are.
[02:27:46.658 --> 02:27:47.700]  They have been for years.
[02:27:49.585 --> 02:28:00.852]  Well, talking about CGI, they do the Pentagon's most complex systems, so they obviously knew this wasn't going to work, so therefore it was done by design to put off Obamacare and only bring in the fine part.
[02:28:01.372 --> 02:28:03.113]  I think clearly it's just there to fine people.
[02:28:03.334 --> 02:28:04.474]  It's entirely possible.
[02:28:04.494 --> 02:28:09.818]  I don't know for a fact, but something is going on that is not sensible.
[02:28:10.218 --> 02:28:13.460]  Not to the minds of someone who has been developing systems like this their whole life.
[02:28:14.020 --> 02:28:15.141]  So you could be absolutely right.
[02:28:15.521 --> 02:28:18.444]  Let's shift gears into your device.
[02:28:18.904 --> 02:28:20.285]  I can't wait till this comes out.
[02:28:20.846 --> 02:28:23.568]  We were talking during the break about the government won't be your biggest problem.
[02:28:23.608 --> 02:28:26.490]  Who will be your biggest problem with your device that blocks the NSA?
[02:28:26.970 --> 02:28:29.152]  I think the music industry and the TV industry.
[02:28:29.192 --> 02:28:34.496]  They are so paranoid about intellectual property.
[02:28:34.736 --> 02:28:39.640]  That is, please don't let anybody make one copy of my music or my video.
[02:28:40.041 --> 02:28:42.803]  And yet statistically, I mean if you look at the figures,
[02:28:43.817 --> 02:28:52.663]  The music industry and the television industry and the movie industry has never made more money than they are today with all of the piracy that's going on.
[02:28:52.723 --> 02:28:58.867]  And also statistics say that people who pirate videos are the most purchasers.
[02:28:58.907 --> 02:29:00.929]  They pay them more money for the ones that they do want.
[02:29:01.309 --> 02:29:04.371]  So they have no reason to be doing what they're doing.
[02:29:04.411 --> 02:29:11.316]  But I guarantee you there's already been comments made that this is a dangerous product and a dangerous idea that they're going to try and block it.
[02:29:11.687 --> 02:29:15.008]  I want to talk about this when we come back in the long segment, because it tortures me.
[02:29:15.108 --> 02:29:20.969]  I have an old TV, not that old, like five, six years, that has a DVD player on the side that I've run in the garage on the treadmill.
[02:29:21.489 --> 02:29:22.349]  It broke.
[02:29:23.529 --> 02:29:24.409]  That DVD player.
[02:29:24.789 --> 02:29:30.210]  So I went and got another one, plugged it in, and it gave me a message and said, you're not allowed to run another device in this anti-piracy.
[02:29:30.570 --> 02:29:31.991]  And these are bought DVDs.
[02:29:32.031 --> 02:29:32.631]  Right, I understand.
[02:29:33.071 --> 02:29:39.072]  And then I have all this other equipment in here for TV where we're trying to put on a show, and I'll buy the equipment, it's my show!
[02:29:39.152 --> 02:29:40.572]  It won't let it run over a television.
[02:29:40.592 --> 02:29:48.659]  Right, and I can buy a DVD from Australia and pay for it legitimately and it will not run on my American DVD player because it's a different region.
[02:29:48.699 --> 02:29:57.706]  So it's stopping technological development so that they can kleptocratically make more money and instead they're screwing up all the devices like Dr. Stallman talks about.
[02:29:57.906 --> 02:29:59.007]  We'll be right back, stay with us.
[02:29:59.407 --> 02:30:02.390]  We're on the march, the empire's on the run.
[02:30:03.330 --> 02:30:05.993]  Alex Jones and the GCN Radio Network.
[02:30:10.049 --> 02:30:21.195]  Cal Bend Soap Company can save you thousands of dollars and give you good old-fashioned real soap that is triple concentrated and made from the highest quality vegetable and coconut oils.
[02:30:21.836 --> 02:30:33.002]  See them on the web www.5starsoap.com or call 1-800-340-7091 for a free catalog and buy American-made products.
[02:30:33.282 --> 02:30:39.486]  Order the sampler, a 1-2 month supply or get a 1-2 year supply of soaps for all your cleaning needs.
[02:30:39.946 --> 02:30:42.948]  You're getting soap products twice as good as what you're using now.
[02:30:43.489 --> 02:30:47.912]  This is an amazing deal and you will love the way real soap makes your skin feel.
[02:30:48.152 --> 02:30:55.217]  Call 1-800-340-7091 or visit www.5starsoap.com.
[02:30:55.517 --> 02:30:59.620]  Alex and his staff have used these earth friendly pure soaps for years.
[02:31:00.160 --> 02:31:05.004]  See them on the web www.5starsoap.com or call 1-800-340-7091 for a catalog.
[02:31:09.867 --> 02:31:13.850]  When an emergency happens, you'll be left to fend for yourself and your family.
[02:31:14.170 --> 02:31:19.775]  An outbreak of contagious disease can happen anywhere, and the threat of bioterrorism is always at hand.
[02:31:20.055 --> 02:31:25.459]  Because we're faced with more diseases than ever before, we need a better solution than ever before.
[02:31:25.859 --> 02:31:29.382]  Fortunately, there's a simple, effective way to protect yourself.
[02:31:29.782 --> 02:31:36.508]  Supernatural Silver offers a safe and effective means of fighting pathogens and can help defeat the root of these problems.
[02:31:36.968 --> 02:31:46.577]  Supernatural Silver is effective against more than 500 different disease-causing pathogens without encouraging drug resistance and without side effects.
[02:31:47.117 --> 02:31:52.979]  Supernatural Silver is the number one choice of thousands of people for immune system support.
[02:31:53.320 --> 02:32:01.263]  Go to SupernaturalSilver.com and give you and your loved ones a fighting chance at SupernaturalSilver.com.
[02:32:01.723 --> 02:32:05.004]  Use the promo code OCTOBER2013 for 20% off your entire order and like us on Facebook.
[02:32:10.250 --> 02:32:15.673]  When you're out on the road, the last place you want to be is on the road.
[02:32:16.914 --> 02:32:21.657]  But if the unfortunate happens, you'll be glad you were wearing diamond gussets.
[02:32:22.057 --> 02:32:28.841]  There's a place down in Tennessee where they make blue diamond gusset jeans.
[02:32:30.762 --> 02:32:32.943]  They sew pride in every stitch.
[02:32:34.845 --> 02:32:37.086]  Guarantee you'll love the way they fit.
[02:32:39.264 --> 02:32:43.125]  Put a diamond gusset in the crotch where you need it most.
[02:32:43.846 --> 02:32:46.967]  Blue diamond gussets got it.
[02:32:47.687 --> 02:32:48.487]  Others don't.
[02:32:48.927 --> 02:32:50.808]  We turn jeans inside out.
[02:32:51.068 --> 02:32:52.549]  Diamond gusset jeans.
[02:32:52.849 --> 02:32:55.409]  Made in the USA with unparalleled quality.
[02:32:55.730 --> 02:33:01.992]  Our Defender motorcycle jeans combine gusset comfort with Kevlar protection so you can ride all day with confidence.
[02:33:02.352 --> 02:33:04.573]  Order yours at gusset.com.
[02:33:05.053 --> 02:33:07.093]  Diamond gusset jeans got it.
[02:33:07.434 --> 02:33:08.294]  Others don't.
[02:33:20.111 --> 02:33:24.576]  It's Alex Jones and the GCN Radio Network.
[02:33:41.135 --> 02:33:42.616]  We're back live, ladies and gentlemen.
[02:33:42.656 --> 02:33:44.918]  We're here Monday through Friday from 11 a.m.
[02:33:45.018 --> 02:33:45.558]  to 2 p.m.
[02:33:45.578 --> 02:33:46.759]  Central Standard Time.
[02:33:46.779 --> 02:33:51.522]  Then, of course, we come back 7 o'clock Central with InfoWars Nightly News.
[02:33:51.862 --> 02:34:00.508]  John McAfee, the legendary anti-virus software engineer and mogul is here in studio, who is McAfee.com.
[02:34:00.648 --> 02:34:04.771]  That is his very interesting and informative website.
[02:34:05.171 --> 02:34:07.492]  So you can go there and check that out.
[02:34:07.612 --> 02:34:08.632]  And it has lots of guns.
[02:34:08.652 --> 02:34:12.934]  We're going to talk to John in a minute before we get back into his new device he's developing.
[02:34:13.794 --> 02:34:14.374]  Sounds very interesting.
[02:34:14.394 --> 02:34:15.335]  During the break he was telling me about it.
[02:34:15.635 --> 02:34:21.177]  We went down with an open carry at the Alamo, over a thousand people with guns, Saturday and it made national news.
[02:34:21.277 --> 02:34:27.539]  That was certainly fun to openly exercise our right to self-defense and deprogram all these people who think you shouldn't own guns.
[02:34:27.559 --> 02:34:29.279]  We'll talk to him about guns as well.
[02:34:29.579 --> 02:34:30.540]  Before we go any further,
[02:34:31.380 --> 02:34:36.463]  Don't forget we have InfoWarsStore.com and this broadcast is listener supported.
[02:34:36.723 --> 02:34:43.887]  So I sell the very best products that I've researched, that I believe in, that I think are high quality for you and your family at the lowest prices.
[02:34:43.927 --> 02:34:49.330]  Like Pro1, ProPure, stainless steel systems, the entire family of ProPure systems.
[02:34:49.710 --> 02:34:51.671]  The lowest price anywhere already.
[02:34:51.691 --> 02:34:55.774]  10% off promo code WATER at InfoWarsStore.com.
[02:34:57.304 --> 02:35:04.030]  Or call toll-free 888-253-3139 if you have any questions or comments or want to order over the phone.
[02:35:04.631 --> 02:35:09.075]  Or you can also find out the listings and prices online and then order via snail mail at P.O.
[02:35:09.115 --> 02:35:09.915]  Box 19549, Austin, TX 7876.
[02:35:14.159 --> 02:35:14.599]  Zero.
[02:35:14.999 --> 02:35:20.702]  And of course, there's hundreds of books and films and hard-to-get titles at InfoWarsStore.com as well.
[02:35:20.742 --> 02:35:28.245]  And there's InfoWarsHealth.com and InfoWarsLife.com with all the great products like InfoWarsLife.com and our maiden product.
[02:35:28.325 --> 02:35:32.327]  Deep research for years on this with scientists like Dr. Group.
[02:35:33.267 --> 02:35:36.991]  And I went and did the research, filed at the National Academy of Sciences, you name it.
[02:35:37.011 --> 02:35:46.099]  This is the only nascent iodine that's put through this patented system to atomize it down to its absolute most basic elemental form of atomic iodine.
[02:35:46.580 --> 02:35:50.063]  And let me tell you, let me tell you, it is something else.
[02:35:50.483 --> 02:35:52.225]  So, Infowarslife.com.
[02:35:52.265 --> 02:35:53.006]  It is sold out.
[02:35:53.366 --> 02:35:54.527]  We'll have more in about two weeks.
[02:35:54.847 --> 02:35:56.809]  So get in line to get it shipped out to you first.
[02:35:56.929 --> 02:35:57.450]  I'm sorry.
[02:35:57.990 --> 02:36:02.573]  They had to expand the size of their FDA-approved laboratory to be able to supply us.
[02:36:02.613 --> 02:36:03.794]  They've never seen anything like this.
[02:36:03.854 --> 02:36:04.675]  And so it's great.
[02:36:04.695 --> 02:36:08.077]  We're getting high-quality products out and funding our operation.
[02:36:08.097 --> 02:36:16.183]  It was just a little 40-year scientific, you know, specialist installation that we had do this, so they weren't ready to mass-produce it.
[02:36:16.543 --> 02:36:18.304]  But that is now happening.
[02:36:18.344 --> 02:36:20.686]  Infowarslife.com, or as I said, 888-253-3139.
[02:36:20.706 --> 02:36:22.407]  John McAfee is here with us.
[02:36:22.467 --> 02:36:24.309]  And whoismcafee.com is his site.
[02:36:27.611 --> 02:36:28.892]  So we got cut off by the break.
[02:36:29.772 --> 02:36:30.993]  You were getting into your device.
[02:36:31.053 --> 02:36:33.614]  I mean, tell the audience as much as you can tell them.
[02:36:33.634 --> 02:36:42.299]  You were telling me quite a bit, but I don't know if that was in confidence, about how revolutionary but also simple this is going to be and what it's going to do.
[02:36:43.700 --> 02:36:47.462]  The device is basically a hardware device that interfaces with your smartphone.
[02:36:48.163 --> 02:36:49.003]  You carry it in your pocket.
[02:36:49.043 --> 02:36:49.804]  It has no screen.
[02:36:49.864 --> 02:36:53.206]  It has an on-off switch and a little light to show that the battery is running and that's it.
[02:36:54.739 --> 02:37:11.247]  And we have an application that runs on your iPhone or your Android phone that when you want to switch from the internet to the secure network, you press a button and then you're now in our network, which is anybody else who has one of these devices within a quarter of a mile, you're communicating.
[02:37:11.727 --> 02:37:16.129]  And if you're in a city or a college campus, there may be thousands of those that are close by.
[02:37:17.530 --> 02:37:19.011]  It's an information sharing network.
[02:37:19.071 --> 02:37:19.931]  It's a file sharing network.
[02:37:19.951 --> 02:37:21.913]  So it's like a new internet or a private new internet.
[02:37:21.953 --> 02:37:25.435]  And it'll start out small, of course, because everyone won't have these things.
[02:37:25.815 --> 02:37:32.560]  But eventually, I mean, you switch from the current internet to the secure internet over and over and over.
[02:37:32.620 --> 02:37:35.782]  And to begin with, you might not be able to communicate with someone in India.
[02:37:36.142 --> 02:37:39.725]  But after a year, when we get enough of these and the information is relayed,
[02:37:40.245 --> 02:37:41.665]  Then it'll be just like the internet.
[02:37:41.685 --> 02:37:45.627]  But it'll be able to get on the net as the first reason, but then protect your identity.
[02:37:45.667 --> 02:37:46.247]  That's... Absolutely.
[02:37:46.387 --> 02:37:50.108]  It protects your identity, and when you're on the secure part of the network, no one knows who you are.
[02:37:50.728 --> 02:37:58.071]  All of the data is encrypted, and it's encrypted by a technique that the NSA has not been involved in, so they can't break it, they can't get into it.
[02:37:58.991 --> 02:38:03.092]  And neither the sender nor the receiver... Let me guess, does it have to deal with holograms?
[02:38:03.732 --> 02:38:04.613]  It does not, no sir.
[02:38:04.853 --> 02:38:05.073]  Okay.
[02:38:05.893 --> 02:38:07.234]  I was trying to... If it did, I wouldn't tell you, would I?
[02:38:09.235 --> 02:38:13.978]  No, no, I was talking to my dad about this, and he said, I bet it's a hologram interface.
[02:38:14.018 --> 02:38:15.859]  My dad's smarter than I am in some ways, but go ahead.
[02:38:16.139 --> 02:38:21.103]  No, I'm not going to say for the simple reason that we don't want people to know.
[02:38:22.784 --> 02:38:24.004]  So it's going to be very secure.
[02:38:24.064 --> 02:38:35.992]  So neither the NSA, nor the CIA, nor the FBI, nor Army Intelligence, nor anyone can find out who you're talking to, what you're saying, and what you're exchanging, which is really what we should have that right anyway.
[02:38:36.332 --> 02:38:41.614]  Now, you're a trailblazer in your own right, obviously, but other great minds are going to hear this, or they probably already thought of it.
[02:38:42.095 --> 02:38:50.338]  Even if they try to stop you selling this here domestically, it's going to be a huge international market, and then other people are going to make clones, or knockoffs, and then other technologies.
[02:38:50.658 --> 02:38:51.699]  They're not going to be able to stop this.
[02:38:52.119 --> 02:38:54.640]  Well, they may stop me temporarily, of course.
[02:38:54.860 --> 02:38:56.520]  They may say, you can't sell this.
[02:38:56.920 --> 02:38:58.841]  And I'll say, fine.
[02:38:59.221 --> 02:39:01.021]  Your control stops at your boundaries.
[02:39:01.082 --> 02:39:02.842]  You have Canada and Mexico in the ocean.
[02:39:02.862 --> 02:39:03.942]  I'll sell it everywhere else.
[02:39:04.963 --> 02:39:06.243]  It will have to get here eventually.
[02:39:06.563 --> 02:39:09.624]  Any technology which is beneficial will eventually get here.
[02:39:09.684 --> 02:39:10.084]  We know that.
[02:39:10.524 --> 02:39:11.384]  It just may take time.
[02:39:11.624 --> 02:39:14.285]  The music industry is going to raise hell and complain.
[02:39:15.105 --> 02:39:16.626]  The movie industry is going to complain.
[02:39:17.446 --> 02:39:22.813]  You know, intellectual property has been way overplayed by them for the past 10 years.
[02:39:23.093 --> 02:39:23.734]  Well, think about it.
[02:39:23.754 --> 02:39:27.338]  They're trying to get world treaties that end free speech globally for them.
[02:39:27.759 --> 02:39:31.584]  They are encroaching on our rights in the name of their rights.
[02:39:31.644 --> 02:39:32.325]  I'm sick of it.
[02:39:32.765 --> 02:39:33.205]  Absolutely.
[02:39:33.725 --> 02:39:39.508]  And so they are shutting down operations that are valid, useful things.
[02:39:40.108 --> 02:39:41.929]  It's like shutting down telephones.
[02:39:42.369 --> 02:39:46.811]  Because criminals are using it to covertly rob banks or whatever.
[02:39:47.051 --> 02:39:47.631]  It's insane.
[02:39:48.832 --> 02:39:52.353]  We can't protect ourselves to the point that we can't even use technology.
[02:39:52.373 --> 02:39:54.134]  Well, folks used to hack with a telephone.
[02:39:54.154 --> 02:39:56.035]  I mean, do you ban using telephones?
[02:39:56.135 --> 02:39:56.435]  That's right.
[02:39:56.475 --> 02:40:06.942]  In fact, the first one to do so was a gentleman named Captain Crunch, who got these little whistles from the captain, and he learned how to make tones on it for the old telephone so that he could make free long-distance calls.
[02:40:06.982 --> 02:40:08.403]  That was the first telephone hacking.
[02:40:08.603 --> 02:40:10.284]  Well, we didn't shut down the phones because of that.
[02:40:10.945 --> 02:40:11.205]  We didn't.
[02:40:11.225 --> 02:40:14.007]  We just arrested him, and that's a sensible thing to do.
[02:40:14.827 --> 02:40:20.089]  But now they're wanting us to shut down technologies like file sharing which is very useful for everything.
[02:40:20.129 --> 02:40:24.831]  You have files, you've got photographs that you take on vacation that you want to share with your friends.
[02:40:24.851 --> 02:40:26.532]  You put it out in the cloud and they can share it.
[02:40:26.552 --> 02:40:32.255]  Do you want to stop that because people can put music that they haven't paid for on the net?
[02:40:32.275 --> 02:40:32.635]  That's right.
[02:40:32.675 --> 02:40:34.096]  You can't have prior restraint.
[02:40:34.996 --> 02:40:41.259]  I ran into anti-gun people at our Alamo open carry this Saturday and they said
[02:40:42.159 --> 02:40:52.303]  You know, my daughter got shot at Aurora, and I said, I'm sorry for your daughter, but statistically, crimes using guns are down 49% because a good guy's having guns, just department numbers.
[02:40:52.643 --> 02:40:56.325]  They didn't even deny that, but they still said, well, it's still gun owner's fault this happened.
[02:40:56.345 --> 02:41:01.007]  And I said, if somebody stabs somebody, is it the knife maker's fault?
[02:41:01.187 --> 02:41:08.890]  Or if I sell somebody a car, and they drive down the road and kill somebody, this putting the guilt on us when we didn't do it, it's just crazy.
[02:41:09.770 --> 02:41:10.911]  It's an authoritarianism!
[02:41:11.011 --> 02:41:11.371]  Absolutely.
[02:41:11.411 --> 02:41:15.893]  I've owned and carried guns ever since I was 12 when my father took me hunting for the first time.
[02:41:17.113 --> 02:41:21.695]  And he taught me how to handle guns properly, and not to point them at people, and how to load them and unload them.
[02:41:22.395 --> 02:41:27.537]  And seriously, for the past 10 years, I have never been without a gun, except when I shower.
[02:41:28.117 --> 02:41:31.538]  And when I get paranoid sometimes, I don't shower, so my wife complains.
[02:41:31.598 --> 02:41:34.519]  And I've never pointed a gun at anyone.
[02:41:34.579 --> 02:41:35.860]  Certainly never shot at anybody.
[02:41:37.001 --> 02:41:39.883]  But it is to me a deterrent if we all carry guns.
[02:41:40.163 --> 02:41:42.765]  I lived in a town called Rodeo, New Mexico.
[02:41:42.785 --> 02:41:44.387]  A small town of a couple hundred people.
[02:41:44.927 --> 02:41:46.027]  Everybody was armed there.
[02:41:46.247 --> 02:41:46.607]  Everybody.
[02:41:46.727 --> 02:41:47.428]  I love it.
[02:41:47.568 --> 02:41:48.888]  Well, they never had a problem.
[02:41:48.908 --> 02:41:51.288]  They never had a robbery in the grocery store.
[02:41:51.308 --> 02:41:52.188]  They never had anything.
[02:41:52.228 --> 02:41:56.629]  A criminal coming through town that, you know, pulls a gun out at a cafe.
[02:41:57.750 --> 02:41:59.110]  All the customers are going to pull a gun.
[02:41:59.690 --> 02:42:04.051]  Criminals are on record that they don't go to small towns and rural areas because they know.
[02:42:04.311 --> 02:42:04.671]  They know.
[02:42:05.071 --> 02:42:06.031]  And so what's wrong with that?
[02:42:06.111 --> 02:42:07.572]  And there's some violent crime there.
[02:42:07.612 --> 02:42:10.532]  We all carry guns, but I never saw a gun pulled and pointed anywhere.
[02:42:10.552 --> 02:42:13.393]  Well, you asked permission if you could, you know, like, hey, I'm bringing a gun.
[02:42:13.413 --> 02:42:14.153]  We're like, well, you better.
[02:42:14.853 --> 02:42:15.633]  Right, that's what they said.
[02:42:15.653 --> 02:42:16.834]  So don't try anything here, they said.
[02:42:17.234 --> 02:42:17.874]  We're all armed.
[02:42:18.394 --> 02:42:21.335]  Well, no, but I mean, for us it's like having a pencil or a coffee cup.
[02:42:21.455 --> 02:42:22.075]  It's a tool.
[02:42:22.515 --> 02:42:23.315]  I sleep with mine.
[02:42:23.335 --> 02:42:26.616]  Now, I stopped sleeping with it in my hand for obvious reasons, okay?
[02:42:27.456 --> 02:42:29.456]  But I sleep... Aw, then it gets all lonely.
[02:42:29.476 --> 02:42:30.217]  Yeah, you know what?
[02:42:30.717 --> 02:42:32.857]  Nightmares and things like that, it's pretty scary.
[02:42:32.897 --> 02:42:35.938]  My co-worker said, no more, it's not going to be in your hand anymore.
[02:42:35.958 --> 02:42:40.299]  I said, if I lay it next to me, here on the bed, that's okay.
[02:42:41.099 --> 02:42:43.182]  Um, but I'm always with a gun.
[02:42:43.802 --> 02:42:44.363]  And why not?
[02:42:44.523 --> 02:42:46.445]  I mean, the criminals have guns.
[02:42:46.606 --> 02:42:49.949]  Well, off record, you've had a lot of issues, obviously.
[02:42:50.270 --> 02:42:50.650]  Of course.
[02:42:51.011 --> 02:42:55.896]  And I, you know, I mean, for a month and a half, the Belizean government was actively trying to shoot me.
[02:42:55.956 --> 02:42:58.479]  And, um, you know, why shouldn't I carry guns?
[02:42:58.539 --> 02:42:59.921]  And why shouldn't I be able to protect myself?
[02:42:59.941 --> 02:43:01.763]  Well, why are they allowed to have guns, but we aren't?
[02:43:02.304 --> 02:43:03.425]  Well, that's the problem, isn't it?
[02:43:03.605 --> 02:43:04.165]  And here's the thing.
[02:43:04.706 --> 02:43:08.389]  If you pass a law saying we can't have guns, I promise you, the criminals don't care.
[02:43:08.409 --> 02:43:09.710]  They're already breaking the law.
[02:43:09.730 --> 02:43:12.271]  Do you think they care if they're carrying an illegal weapon?
[02:43:12.492 --> 02:43:13.312]  That's so absurd.
[02:43:13.612 --> 02:43:16.995]  So we're not going to take it out of the hands of the people who are going to do damage with guns.
[02:43:17.515 --> 02:43:22.359]  We're taking it out of the hands of people who protect themselves from those people who are trying to do damage.
[02:43:22.399 --> 02:43:23.360]  So, I don't know.
[02:43:23.920 --> 02:43:27.963]  You know, I'm going to have my gun in my hand except when I'm sleeping, or in my pocket.
[02:43:27.983 --> 02:43:29.685]  I've got one here now, obviously.
